"aar","bydel_nr","innvkat_3","kjonn","enhet","tabell_navn","fylke_nr","naringsregion_nr","kommune_nr","alder_grupper","tabellvariabel"
2014,"NULL","alle","1","personer","befolkning_alder","NULL","NULL","1263","30_54","2566"
2014,"NULL","alle","1","personer","befolkning_alder","NULL","NULL","1264","30_54","522"
2014,"NULL","alle","1","personer","befolkning_alder","NULL","NULL","1265","30_54","81"
2014,"NULL","alle","1","personer","befolkning_alder","NULL","NULL","1266","30_54","235"
2014,"NULL","alle","1","personer","befolkning_alder","NULL","NULL","1401","30_54","2033"
2014,"NULL","alle","1","personer","befolkning_alder","NULL","NULL","1411","30_54","358"
2014,"NULL","alle","1","personer","befolkning_alder","NULL","NULL","1412","30_54","136"
2014,"NULL","alle","1","personer","befolkning_alder","NULL","NULL","1413","30_54","245"
2014,"NULL","alle","1","personer","befolkning_alder","NULL","NULL","1416","30_54","693"
2014,"NULL","alle","1","personer","befolkning_alder","NULL","NULL","1417","30_54","392"
2014,"NULL","alle","1","personer","befolkning_alder","NULL","NULL","1418","30_54","195"
2014,"NULL","alle","1","personer","befolkning_alder","NULL","NULL","1419","30_54","346"
2014,"NULL","alle","1","personer","befolkning_alder","NULL","NULL","1420","30_54","1300"
2014,"NULL","alle","1","personer","befolkning_alder","NULL","NULL","1421","30_54","280"
2014,"NULL","alle","1","personer","befolkning_alder","NULL","NULL","1422","30_54","357"
2014,"NULL","alle","1","personer","befolkning_alder","NULL","NULL","1424","30_54","988"
2014,"NULL","alle","1","personer","befolkning_alder","NULL","NULL","1426","30_54","788"
2014,"NULL","alle","1","personer","befolkning_alder","NULL","NULL","1428","30_54","420"
2014,"NULL","alle","1","personer","befolkning_alder","NULL","NULL","1429","30_54","393"
2014,"NULL","alle","1","personer","befolkning_alder","NULL","NULL","1430","30_54","474"
2014,"NULL","alle","1","personer","befolkning_alder","NULL","NULL","1431","30_54","508"
2014,"NULL","alle","1","personer","befolkning_alder","NULL","NULL","1432","30_54","2140"
2014,"NULL","alle","1","personer","befolkning_alder","NULL","NULL","1433","30_54","458"
2014,"NULL","alle","1","personer","befolkning_alder","NULL","NULL","1438","30_54","624"
2014,"NULL","alle","1","personer","befolkning_alder","NULL","NULL","1439","30_54","957"
2014,"NULL","alle","1","personer","befolkning_alder","NULL","NULL","1441","30_54","433"
2014,"NULL","alle","1","personer","befolkning_alder","NULL","NULL","1443","30_54","975"
2014,"NULL","alle","1","personer","befolkning_alder","NULL","NULL","1444","30_54","192"
2014,"NULL","alle","1","personer","befolkning_alder","NULL","NULL","1445","30_54","845"
2014,"NULL","alle","1","personer","befolkning_alder","NULL","NULL","1449","30_54","1267"
2014,"NULL","alle","1","personer","befolkning_alder","NULL","NULL","1502","30_54","4364"
2014,"NULL","alle","1","personer","befolkning_alder","NULL","NULL","1504","30_54","8238"
2014,"NULL","alle","1","personer","befolkning_alder","NULL","NULL","1505","30_54","4184"
2014,"NULL","alle","1","personer","befolkning_alder","NULL","NULL","1511","30_54","495"
2014,"NULL","alle","1","personer","befolkning_alder","NULL","NULL","1514","30_54","480"
2014,"NULL","alle","1","personer","befolkning_alder","NULL","NULL","1515","30_54","1491"
2014,"NULL","alle","1","personer","befolkning_alder","NULL","NULL","1516","30_54","1625"
2014,"NULL","alle","1","personer","befolkning_alder","NULL","NULL","1517","30_54","851"
2014,"NULL","alle","1","personer","befolkning_alder","NULL","NULL","1519","30_54","1392"
2014,"NULL","alle","1","personer","befolkning_alder","NULL","NULL","1520","30_54","1731"
2014,"NULL","alle","1","personer","befolkning_alder","NULL","NULL","1523","30_54","380"
2014,"NULL","alle","1","personer","befolkning_alder","NULL","NULL","1524","30_54","252"
2014,"NULL","alle","1","personer","befolkning_alder","NULL","NULL","1525","30_54","780"
2014,"NULL","alle","1","personer","befolkning_alder","NULL","NULL","1526","30_54","183"
2014,"NULL","alle","1","personer","befolkning_alder","NULL","NULL","1528","30_54","1293"
2014,"NULL","alle","1","personer","befolkning_alder","NULL","NULL","1529","30_54","781"
2014,"NULL","alle","1","personer","befolkning_alder","NULL","NULL","1531","30_54","1505"
2014,"NULL","alle","1","personer","befolkning_alder","NULL","NULL","1532","30_54","1315"
2014,"NULL","alle","1","personer","befolkning_alder","NULL","NULL","1534","30_54","1552"
2014,"NULL","alle","1","personer","befolkning_alder","NULL","NULL","1535","30_54","1136"
2014,"NULL","alle","1","personer","befolkning_alder","NULL","NULL","1539","30_54","1186"
2014,"NULL","alle","1","personer","befolkning_alder","NULL","NULL","1543","30_54","489"
2014,"NULL","alle","1","personer","befolkning_alder","NULL","NULL","1545","30_54","325"
2014,"NULL","alle","1","personer","befolkning_alder","NULL","NULL","1546","30_54","200"
2014,"NULL","alle","1","personer","befolkning_alder","NULL","NULL","1547","30_54","537"
2014,"NULL","alle","1","personer","befolkning_alder","NULL","NULL","1548","30_54","1655"
2014,"NULL","alle","1","personer","befolkning_alder","NULL","NULL","1551","30_54","558"
2014,"NULL","alle","1","personer","befolkning_alder","NULL","NULL","1554","30_54","933"
2014,"NULL","alle","1","personer","befolkning_alder","NULL","NULL","1557","30_54","406"
2014,"NULL","alle","1","personer","befolkning_alder","NULL","NULL","1560","30_54","484"
2014,"NULL","alle","1","personer","befolkning_alder","NULL","NULL","1563","30_54","1139"
2014,"NULL","alle","1","personer","befolkning_alder","NULL","NULL","1566","30_54","961"
2014,"NULL","alle","1","personer","befolkning_alder","NULL","NULL","1567","30_54","304"
2014,"NULL","alle","1","personer","befolkning_alder","NULL","NULL","1571","30_54","229"
2014,"NULL","alle","1","personer","befolkning_alder","NULL","NULL","1573","30_54","341"
2014,"NULL","alle","1","personer","befolkning_alder","NULL","NULL","1576","30_54","605"
2014,"NULL","alle","1","personer","befolkning_alder","NULL","NULL","1601","30_54","32600"
2014,"NULL","alle","1","personer","befolkning_alder","NULL","NULL","1612","30_54","646"
2014,"NULL","alle","1","personer","befolkning_alder","NULL","NULL","1613","30_54","164"
2014,"NULL","alle","1","personer","befolkning_alder","NULL","NULL","1617","30_54","842"
2014,"NULL","alle","1","personer","befolkning_alder","NULL","NULL","1620","30_54","836"
2014,"NULL","alle","1","personer","befolkning_alder","NULL","NULL","1621","30_54","846"
2014,"NULL","alle","1","personer","befolkning_alder","NULL","NULL","1622","30_54","263"
2014,"NULL","alle","1","personer","befolkning_alder","NULL","NULL","1624","30_54","1167"
2014,"NULL","alle","1","personer","befolkning_alder","NULL","NULL","1627","30_54","708"
2014,"NULL","alle","1","personer","befolkning_alder","NULL","NULL","1630","30_54","493"
2014,"NULL","alle","1","personer","befolkning_alder","NULL","NULL","1632","30_54","136"
2014,"NULL","alle","1","personer","befolkning_alder","NULL","NULL","1633","30_54","140"
2014,"NULL","alle","1","personer","befolkning_alder","NULL","NULL","1634","30_54","1114"
2014,"NULL","alle","1","personer","befolkning_alder","NULL","NULL","1635","30_54","381"
2014,"NULL","alle","1","personer","befolkning_alder","NULL","NULL","1636","30_54","630"
2014,"NULL","alle","1","personer","befolkning_alder","NULL","NULL","1638","30_54","1927"
2014,"NULL","alle","1","personer","befolkning_alder","NULL","NULL","1640","30_54","844"
2014,"NULL","alle","1","personer","befolkning_alder","NULL","NULL","1644","30_54","300"
2014,"NULL","alle","1","personer","befolkning_alder","NULL","NULL","1648","30_54","1067"
2014,"NULL","alle","1","personer","befolkning_alder","NULL","NULL","1653","30_54","2812"
2014,"NULL","alle","1","personer","befolkning_alder","NULL","NULL","1657","30_54","1343"
2014,"NULL","alle","1","personer","befolkning_alder","NULL","NULL","1662","30_54","1114"
2014,"NULL","alle","1","personer","befolkning_alder","NULL","NULL","1663","30_54","2505"
2014,"NULL","alle","1","personer","befolkning_alder","NULL","NULL","1664","30_54","654"
2014,"NULL","alle","1","personer","befolkning_alder","NULL","NULL","1665","30_54","114"
2014,"NULL","alle","1","personer","befolkning_alder","NULL","NULL","1702","30_54","3397"
2014,"NULL","alle","1","personer","befolkning_alder","NULL","NULL","1703","30_54","1992"
2014,"NULL","alle","1","personer","befolkning_alder","NULL","NULL","1711","30_54","391"
2014,"NULL","alle","1","personer","befolkning_alder","NULL","NULL","1714","30_54","3836"
2014,"NULL","alle","1","personer","befolkning_alder","NULL","NULL","1717","30_54","416"
2014,"NULL","alle","1","personer","befolkning_alder","NULL","NULL","1718","30_54","566"
2014,"NULL","alle","1","personer","befolkning_alder","NULL","NULL","1719","30_54","3086"
2014,"NULL","alle","1","personer","befolkning_alder","NULL","NULL","1721","30_54","2525"
2014,"NULL","alle","1","personer","befolkning_alder","NULL","NULL","1724","30_54","459"
2014,"NULL","alle","1","personer","befolkning_alder","NULL","NULL","1725","30_54","246"
2014,"NULL","alle","1","personer","befolkning_alder","NULL","NULL","1736","30_54","309"
2014,"NULL","alle","1","personer","befolkning_alder","NULL","NULL","1738","30_54","206"
2014,"NULL","alle","1","personer","befolkning_alder","NULL","NULL","1739","30_54","67"
2014,"NULL","alle","1","personer","befolkning_alder","NULL","NULL","1740","30_54","130"
2014,"NULL","alle","1","personer","befolkning_alder","NULL","NULL","1742","30_54","354"
2014,"NULL","alle","1","personer","befolkning_alder","NULL","NULL","1743","30_54","174"
2014,"NULL","alle","1","personer","befolkning_alder","NULL","NULL","1744","30_54","592"
2014,"NULL","alle","1","personer","befolkning_alder","NULL","NULL","1748","30_54","95"
2014,"NULL","alle","1","personer","befolkning_alder","NULL","NULL","1749","30_54","177"
2014,"NULL","alle","1","personer","befolkning_alder","NULL","NULL","1750","30_54","748"
2014,"NULL","alle","1","personer","befolkning_alder","NULL","NULL","1751","30_54","830"
2014,"NULL","alle","1","personer","befolkning_alder","NULL","NULL","1755","30_54","66"
2014,"NULL","alle","1","personer","befolkning_alder","NULL","NULL","1756","30_54","1008"
2014,"NULL","alle","1","personer","befolkning_alder","NULL","NULL","1804","30_54","8787"
2014,"NULL","alle","1","personer","befolkning_alder","NULL","NULL","1805","30_54","2975"
2014,"NULL","alle","1","personer","befolkning_alder","NULL","NULL","1811","30_54","207"
2014,"NULL","alle","1","personer","befolkning_alder","NULL","NULL","1812","30_54","321"
2014,"NULL","alle","1","personer","befolkning_alder","NULL","NULL","1813","30_54","1284"
2014,"NULL","alle","1","personer","befolkning_alder","NULL","NULL","1815","30_54","193"
2014,"NULL","alle","1","personer","befolkning_alder","NULL","NULL","1816","30_54","78"
2014,"NULL","alle","1","personer","befolkning_alder","NULL","NULL","1818","30_54","274"
2014,"NULL","alle","1","personer","befolkning_alder","NULL","NULL","1820","30_54","1148"
2014,"NULL","alle","1","personer","befolkning_alder","NULL","NULL","1822","30_54","358"
2014,"NULL","alle","1","personer","befolkning_alder","NULL","NULL","1824","30_54","2175"
2014,"NULL","alle","1","personer","befolkning_alder","NULL","NULL","1825","30_54","234"
2014,"NULL","alle","1","personer","befolkning_alder","NULL","NULL","1826","30_54","230"
2014,"NULL","alle","1","personer","befolkning_alder","NULL","NULL","1827","30_54","210"
2014,"NULL","alle","1","personer","befolkning_alder","NULL","NULL","1828","30_54","308"
2014,"NULL","alle","1","personer","befolkning_alder","NULL","NULL","1832","30_54","728"
2014,"NULL","alle","1","personer","befolkning_alder","NULL","NULL","1833","30_54","4295"
2014,"NULL","alle","1","personer","befolkning_alder","NULL","NULL","1834","30_54","284"
2014,"NULL","alle","1","personer","befolkning_alder","NULL","NULL","1835","30_54","83"
2014,"NULL","alle","1","personer","befolkning_alder","NULL","NULL","1836","30_54","190"
2014,"NULL","alle","1","personer","befolkning_alder","NULL","NULL","1837","30_54","1023"
2014,"NULL","alle","1","personer","befolkning_alder","NULL","NULL","1838","30_54","319"
2014,"NULL","alle","1","personer","befolkning_alder","NULL","NULL","1839","30_54","161"
2014,"NULL","alle","1","personer","befolkning_alder","NULL","NULL","1840","30_54","768"
2014,"NULL","alle","1","personer","befolkning_alder","NULL","NULL","1841","30_54","1515"
2014,"NULL","alle","1","personer","befolkning_alder","NULL","NULL","1845","30_54","312"
2014,"NULL","alle","1","personer","befolkning_alder","NULL","NULL","1848","30_54","389"
2014,"NULL","alle","1","personer","befolkning_alder","NULL","NULL","1849","30_54","245"
2014,"NULL","alle","1","personer","befolkning_alder","NULL","NULL","1850","30_54","334"
2014,"NULL","alle","1","personer","befolkning_alder","NULL","NULL","1851","30_54","314"
2014,"NULL","alle","1","personer","befolkning_alder","NULL","NULL","1852","30_54","188"
2014,"NULL","alle","1","personer","befolkning_alder","NULL","NULL","1853","30_54","200"
2014,"NULL","alle","1","personer","befolkning_alder","NULL","NULL","1854","30_54","378"
2014,"NULL","alle","1","personer","befolkning_alder","NULL","NULL","1856","30_54","100"
2014,"NULL","alle","1","personer","befolkning_alder","NULL","NULL","1857","30_54","138"
2014,"NULL","alle","1","personer","befolkning_alder","NULL","NULL","1859","30_54","202"
2014,"NULL","alle","1","personer","befolkning_alder","NULL","NULL","1860","30_54","1675"
2014,"NULL","alle","1","personer","befolkning_alder","NULL","NULL","1865","30_54","1536"
2014,"NULL","alle","1","personer","befolkning_alder","NULL","NULL","1866","30_54","1287"
2014,"NULL","alle","1","personer","befolkning_alder","NULL","NULL","1867","30_54","382"
2014,"NULL","alle","1","personer","befolkning_alder","NULL","NULL","1868","30_54","763"
2014,"NULL","alle","1","personer","befolkning_alder","NULL","NULL","1870","30_54","1667"
2014,"NULL","alle","1","personer","befolkning_alder","NULL","NULL","1871","30_54","773"
2014,"NULL","alle","1","personer","befolkning_alder","NULL","NULL","1874","30_54","200"
2014,"NULL","alle","1","personer","befolkning_alder","NULL","NULL","1901","30_54","4021"
2014,"NULL","alle","1","personer","befolkning_alder","NULL","NULL","1902","30_54","13352"
2014,"NULL","alle","1","personer","befolkning_alder","NULL","NULL","1911","30_54","460"
2014,"NULL","alle","1","personer","befolkning_alder","NULL","NULL","1913","30_54","471"
2014,"NULL","alle","1","personer","befolkning_alder","NULL","NULL","1917","30_54","200"
2014,"NULL","alle","1","personer","befolkning_alder","NULL","NULL","1919","30_54","181"
2014,"NULL","alle","1","personer","befolkning_alder","NULL","NULL","1920","30_54","159"
2014,"NULL","alle","1","personer","befolkning_alder","NULL","NULL","1922","30_54","610"
2014,"NULL","alle","1","personer","befolkning_alder","NULL","NULL","1923","30_54","348"
2014,"NULL","alle","1","personer","befolkning_alder","NULL","NULL","1924","30_54","1080"
2014,"NULL","alle","1","personer","befolkning_alder","NULL","NULL","1925","30_54","559"
2014,"NULL","alle","1","personer","befolkning_alder","NULL","NULL","1926","30_54","161"
2014,"NULL","alle","1","personer","befolkning_alder","NULL","NULL","1927","30_54","221"
2014,"NULL","alle","1","personer","befolkning_alder","NULL","NULL","1928","30_54","128"
2014,"NULL","alle","1","personer","befolkning_alder","NULL","NULL","1929","30_54","146"
2014,"NULL","alle","1","personer","befolkning_alder","NULL","NULL","1931","30_54","1904"
2014,"NULL","alle","1","personer","befolkning_alder","NULL","NULL","1933","30_54","930"
2014,"NULL","alle","1","personer","befolkning_alder","NULL","NULL","1936","30_54","370"
2014,"NULL","alle","1","personer","befolkning_alder","NULL","NULL","1938","30_54","474"
2014,"NULL","alle","1","personer","befolkning_alder","NULL","NULL","1939","30_54","293"
2014,"NULL","alle","1","personer","befolkning_alder","NULL","NULL","1940","30_54","356"
2014,"NULL","alle","1","personer","befolkning_alder","NULL","NULL","1941","30_54","470"
2014,"NULL","alle","1","personer","befolkning_alder","NULL","NULL","1942","30_54","772"
2014,"NULL","alle","1","personer","befolkning_alder","NULL","NULL","1943","30_54","178"
2014,"NULL","alle","1","personer","befolkning_alder","NULL","NULL","2002","30_54","389"
2014,"NULL","alle","1","personer","befolkning_alder","NULL","NULL","2003","30_54","1080"
2014,"NULL","alle","1","personer","befolkning_alder","NULL","NULL","2004","30_54","1918"
2014,"NULL","alle","1","personer","befolkning_alder","NULL","NULL","2011","30_54","565"
2014,"NULL","alle","1","personer","befolkning_alder","NULL","NULL","2012","30_54","3349"
2014,"NULL","alle","1","personer","befolkning_alder","NULL","NULL","2014","30_54","165"
2014,"NULL","alle","1","personer","befolkning_alder","NULL","NULL","2015","30_54","192"
2014,"NULL","alle","1","personer","befolkning_alder","NULL","NULL","2017","30_54","162"
2014,"NULL","alle","1","personer","befolkning_alder","NULL","NULL","2018","30_54","212"
2014,"NULL","alle","1","personer","befolkning_alder","NULL","NULL","2019","30_54","571"
2014,"NULL","alle","1","personer","befolkning_alder","NULL","NULL","2020","30_54","662"
2014,"NULL","alle","1","personer","befolkning_alder","NULL","NULL","2021","30_54","453"
2014,"NULL","alle","1","personer","befolkning_alder","NULL","NULL","2022","30_54","233"
2014,"NULL","alle","1","personer","befolkning_alder","NULL","NULL","2023","30_54","217"
2014,"NULL","alle","1","personer","befolkning_alder","NULL","NULL","2024","30_54","167"
2014,"NULL","alle","1","personer","befolkning_alder","NULL","NULL","2025","30_54","505"
2014,"NULL","alle","1","personer","befolkning_alder","NULL","NULL","2027","30_54","143"
2014,"NULL","alle","1","personer","befolkning_alder","NULL","NULL","2028","30_54","418"
2014,"NULL","alle","1","personer","befolkning_alder","NULL","NULL","2030","30_54","1800"
2014,"NULL","alle","alle","personer","befolkning_alder","00","NULL","NULL","30_54","1757880"
2014,"NULL","alle","alle","personer","befolkning_alder","01","NULL","NULL","30_54","96955"
2014,"NULL","alle","alle","personer","befolkning_alder","02","NULL","NULL","30_54","208766"
2014,"NULL","alle","alle","personer","befolkning_alder","03","NULL","NULL","30_54","245564"
2014,"NULL","alle","alle","personer","befolkning_alder","04","NULL","NULL","30_54","62375"
2014,"NULL","alle","alle","personer","befolkning_alder","05","NULL","NULL","30_54","61154"
2014,"NULL","alle","alle","personer","befolkning_alder","06","NULL","NULL","30_54","94870"
2014,"NULL","alle","alle","personer","befolkning_alder","07","NULL","NULL","30_54","81456"
2014,"NULL","alle","alle","personer","befolkning_alder","08","NULL","NULL","30_54","55872"
2014,"NULL","alle","alle","personer","befolkning_alder","09","NULL","NULL","30_54","37691"
2014,"NULL","alle","alle","personer","befolkning_alder","10","NULL","NULL","30_54","59594"
2014,"NULL","alle","alle","personer","befolkning_alder","11","NULL","NULL","30_54","161023"
2014,"NULL","alle","alle","personer","befolkning_alder","12","NULL","NULL","30_54","171648"
2014,"NULL","alle","alle","personer","befolkning_alder","14","NULL","NULL","30_54","34110"
2014,"NULL","alle","alle","personer","befolkning_alder","15","NULL","NULL","30_54","84626"
2014,"NULL","alle","alle","personer","befolkning_alder","16","NULL","NULL","30_54","103558"
2014,"NULL","alle","alle","personer","befolkning_alder","17","NULL","NULL","30_54","42380"
2014,"NULL","alle","alle","personer","befolkning_alder","18","NULL","NULL","30_54","76899"
2014,"NULL","alle","alle","personer","befolkning_alder","19","NULL","NULL","30_54","54118"
2014,"NULL","alle","alle","personer","befolkning_alder","20","NULL","NULL","30_54","25221"
2014,"NULL","alle","alle","personer","befolkning_alder","99","NULL","NULL","30_54","."
2014,"NULL","alle","alle","personer","befolkning_alder","NULL","01","NULL","30_54","9809"
2014,"NULL","alle","alle","personer","befolkning_alder","NULL","02","NULL","30_54","20511"
2014,"NULL","alle","alle","personer","befolkning_alder","NULL","03","NULL","30_54","20306"
2014,"NULL","alle","alle","personer","befolkning_alder","NULL","04","NULL","30_54","46329"
2014,"NULL","alle","alle","personer","befolkning_alder","NULL","05","NULL","30_54","63055"
2014,"NULL","alle","alle","personer","befolkning_alder","NULL","06","NULL","30_54","48010"
2014,"NULL","alle","alle","personer","befolkning_alder","NULL","07","NULL","30_54","62441"
2014,"NULL","alle","alle","personer","befolkning_alder","NULL","08","NULL","30_54","35260"
2014,"NULL","alle","alle","personer","befolkning_alder","NULL","09","NULL","30_54","245564"
2014,"NULL","alle","alle","personer","befolkning_alder","NULL","10","NULL","30_54","4522"
2014,"NULL","alle","alle","personer","befolkning_alder","NULL","11","NULL","30_54","16960"
2014,"NULL","alle","alle","personer","befolkning_alder","NULL","12","NULL","30_54","29488"
2014,"NULL","alle","alle","personer","befolkning_alder","NULL","13","NULL","30_54","11405"
2014,"NULL","alle","alle","personer","befolkning_alder","NULL","14","NULL","30_54","23131"
2014,"NULL","alle","alle","personer","befolkning_alder","NULL","15","NULL","30_54","9877"
2014,"NULL","alle","alle","personer","befolkning_alder","NULL","16","NULL","30_54","12279"
2014,"NULL","alle","alle","personer","befolkning_alder","NULL","17","NULL","30_54","4280"
2014,"NULL","alle","alle","personer","befolkning_alder","NULL","18","NULL","30_54","5855"
2014,"NULL","alle","alle","personer","befolkning_alder","NULL","19","NULL","30_54","5732"
2014,"NULL","alle","alle","personer","befolkning_alder","NULL","20","NULL","30_54","63442"
2014,"NULL","alle","alle","personer","befolkning_alder","NULL","21","NULL","30_54","6713"
2014,"NULL","alle","alle","personer","befolkning_alder","NULL","22","NULL","30_54","11233"
2014,"NULL","alle","alle","personer","befolkning_alder","NULL","23","NULL","30_54","6467"
2014,"NULL","alle","alle","personer","befolkning_alder","NULL","24","NULL","30_54","12402"
2014,"NULL","alle","alle","personer","befolkning_alder","NULL","25","NULL","30_54","45814"
2014,"NULL","alle","alle","personer","befolkning_alder","NULL","26","NULL","30_54","30255"
2014,"NULL","alle","alle","personer","befolkning_alder","NULL","27","NULL","30_54","39715"
2014,"NULL","alle","alle","personer","befolkning_alder","NULL","28","NULL","30_54","5332"
2014,"NULL","alle","alle","personer","befolkning_alder","NULL","29","NULL","30_54","6381"
2014,"NULL","alle","alle","personer","befolkning_alder","NULL","30","NULL","30_54","4444"
2014,"NULL","alle","alle","personer","befolkning_alder","NULL","31","NULL","30_54","2204"
2014,"NULL","alle","alle","personer","befolkning_alder","NULL","32","NULL","30_54","30047"
2014,"NULL","alle","alle","personer","befolkning_alder","NULL","33","NULL","30_54","11444"
2014,"NULL","alle","alle","personer","befolkning_alder","NULL","34","NULL","30_54","8136"
2014,"NULL","alle","alle","personer","befolkning_alder","NULL","35","NULL","30_54","45454"
2014,"NULL","alle","alle","personer","befolkning_alder","NULL","36","NULL","30_54","7787"
2014,"NULL","alle","alle","personer","befolkning_alder","NULL","37","NULL","30_54","34813"
2014,"NULL","alle","alle","personer","befolkning_alder","NULL","38","NULL","30_54","7306"
2014,"NULL","alle","alle","personer","befolkning_alder","NULL","39","NULL","30_54","111117"
2014,"NULL","alle","alle","personer","befolkning_alder","NULL","40","NULL","30_54","95343"
2014,"NULL","alle","alle","personer","befolkning_alder","NULL","41","NULL","30_54","8257"
2014,"NULL","alle","alle","personer","befolkning_alder","NULL","42","NULL","30_54","6970"
2014,"NULL","alle","alle","personer","befolkning_alder","NULL","43","NULL","30_54","4310"
2014,"NULL","alle","alle","personer","befolkning_alder","NULL","44","NULL","30_54","10714"
2014,"NULL","alle","alle","personer","befolkning_alder","NULL","45","NULL","30_54","3840"
2014,"NULL","alle","alle","personer","befolkning_alder","NULL","46","NULL","30_54","20291"
2014,"NULL","alle","alle","personer","befolkning_alder","NULL","47","NULL","30_54","21923"
2014,"NULL","alle","alle","personer","befolkning_alder","NULL","48","NULL","30_54","2981"
2014,"NULL","alle","alle","personer","befolkning_alder","NULL","49","NULL","30_54","10035"
2014,"NULL","alle","alle","personer","befolkning_alder","NULL","50","NULL","30_54","10223"
2014,"NULL","alle","alle","personer","befolkning_alder","NULL","51","NULL","30_54","10871"
2014,"NULL","alle","alle","personer","befolkning_alder","NULL","52","NULL","30_54","19545"
2014,"NULL","alle","alle","personer","befolkning_alder","NULL","53","NULL","30_54","18662"
2014,"NULL","alle","alle","personer","befolkning_alder","NULL","54","NULL","30_54","5533"
2014,"NULL","alle","alle","personer","befolkning_alder","NULL","55","NULL","30_54","15203"
2014,"NULL","alle","alle","personer","befolkning_alder","NULL","56","NULL","30_54","25683"
2014,"NULL","alle","alle","personer","befolkning_alder","NULL","57","NULL","30_54","7826"
2014,"NULL","alle","alle","personer","befolkning_alder","NULL","58","NULL","30_54","3055"
2014,"NULL","alle","alle","personer","befolkning_alder","NULL","59","NULL","30_54","2869"
2014,"NULL","alle","alle","personer","befolkning_alder","NULL","60","NULL","30_54","7084"
2014,"NULL","alle","alle","personer","befolkning_alder","NULL","61","NULL","30_54","81273"
2014,"NULL","alle","alle","personer","befolkning_alder","NULL","62","NULL","30_54","2550"
2014,"NULL","alle","alle","personer","befolkning_alder","NULL","63","NULL","30_54","9137"
2014,"NULL","alle","alle","personer","befolkning_alder","NULL","64","NULL","30_54","20358"
2014,"NULL","alle","alle","personer","befolkning_alder","NULL","65","NULL","30_54","2475"
2014,"NULL","alle","alle","personer","befolkning_alder","NULL","66","NULL","30_54","3113"
2014,"NULL","alle","alle","personer","befolkning_alder","NULL","67","NULL","30_54","6198"
2014,"NULL","alle","alle","personer","befolkning_alder","NULL","68","NULL","30_54","4178"
2014,"NULL","alle","alle","personer","befolkning_alder","NULL","69","NULL","30_54","3927"
2014,"NULL","alle","alle","personer","befolkning_alder","NULL","70","NULL","30_54","1072"
2014,"NULL","alle","alle","personer","befolkning_alder","NULL","71","NULL","30_54","5130"
2014,"NULL","alle","alle","personer","befolkning_alder","NULL","72","NULL","30_54","10471"
2014,"NULL","alle","alle","personer","befolkning_alder","NULL","73","NULL","30_54","26445"
2014,"NULL","alle","alle","personer","befolkning_alder","NULL","74","NULL","30_54","7970"
2014,"NULL","alle","alle","personer","befolkning_alder","NULL","75","NULL","30_54","7544"
2014,"NULL","alle","alle","personer","befolkning_alder","NULL","76","NULL","30_54","10162"
2014,"NULL","alle","alle","personer","befolkning_alder","NULL","77","NULL","30_54","11449"
2014,"NULL","alle","alle","personer","befolkning_alder","NULL","78","NULL","30_54","9299"
2014,"NULL","alle","alle","personer","befolkning_alder","NULL","79","NULL","30_54","28552"
2014,"NULL","alle","alle","personer","befolkning_alder","NULL","80","NULL","30_54","4818"
2014,"NULL","alle","alle","personer","befolkning_alder","NULL","81","NULL","30_54","12617"
2014,"NULL","alle","alle","personer","befolkning_alder","NULL","82","NULL","30_54","4578"
2014,"NULL","alle","alle","personer","befolkning_alder","NULL","83","NULL","30_54","8026"
2014,"NULL","alle","alle","personer","befolkning_alder","NULL","NULL","0101","30_54","9809"
2014,"NULL","alle","alle","personer","befolkning_alder","NULL","NULL","0104","30_54","10865"
2014,"NULL","alle","alle","personer","befolkning_alder","NULL","NULL","0105","30_54","18495"
2014,"NULL","alle","alle","personer","befolkning_alder","NULL","NULL","0106","30_54","26467"
2014,"NULL","alle","alle","personer","befolkning_alder","NULL","NULL","0111","30_54","1367"
2014,"NULL","alle","alle","personer","befolkning_alder","NULL","NULL","0118","30_54","452"
2014,"NULL","alle","alle","personer","befolkning_alder","NULL","NULL","0119","30_54","1139"
2014,"NULL","alle","alle","personer","befolkning_alder","NULL","NULL","0121","30_54","223"
2014,"NULL","alle","alle","personer","befolkning_alder","NULL","NULL","0122","30_54","1878"
2014,"NULL","alle","alle","personer","befolkning_alder","NULL","NULL","0123","30_54","1891"
2014,"NULL","alle","alle","personer","befolkning_alder","NULL","NULL","0124","30_54","5238"
2014,"NULL","alle","alle","personer","befolkning_alder","NULL","NULL","0125","30_54","3827"
2014,"NULL","alle","alle","personer","befolkning_alder","NULL","NULL","0127","30_54","1295"
2014,"NULL","alle","alle","personer","befolkning_alder","NULL","NULL","0128","30_54","2660"
2014,"NULL","alle","alle","personer","befolkning_alder","NULL","NULL","0135","30_54","2355"
2014,"NULL","alle","alle","personer","befolkning_alder","NULL","NULL","0136","30_54","5267"
2014,"NULL","alle","alle","personer","befolkning_alder","NULL","NULL","0137","30_54","1819"
2014,"NULL","alle","alle","personer","befolkning_alder","NULL","NULL","0138","30_54","1908"
2014,"NULL","alle","alle","personer","befolkning_alder","NULL","NULL","0211","30_54","5782"
2014,"NULL","alle","alle","personer","befolkning_alder","NULL","NULL","0213","30_54","10535"
2014,"NULL","alle","alle","personer","befolkning_alder","NULL","NULL","0214","30_54","6477"
