"aar","bydel_nr","innvgrunn_5","kjonn","enhet","tabellvariabel","tabell_navn","fylke_nr","naringsregion_nr","kommune_nr"
"2014","NULL","alle","alle","personer","472","befolkning_innvandringsgrunn","NULL","NULL","0711"
"2014","NULL","arbeid","0","personer","47","befolkning_innvandringsgrunn","NULL","NULL","0711"
"2014","NULL","arbeid","1","personer","150","befolkning_innvandringsgrunn","NULL","NULL","0711"
"2014","NULL","arbeid","alle","personer","197","befolkning_innvandringsgrunn","NULL","NULL","0711"
"2014","NULL","flukt","0","personer","54","befolkning_innvandringsgrunn","NULL","NULL","0711"
"2014","NULL","flukt","1","personer","44","befolkning_innvandringsgrunn","NULL","NULL","0711"
"2014","NULL","flukt","alle","personer","98","befolkning_innvandringsgrunn","NULL","NULL","0711"
"2014","NULL","familie","0","personer","123","befolkning_innvandringsgrunn","NULL","NULL","0711"
"2014","NULL","familie","1","personer","46","befolkning_innvandringsgrunn","NULL","NULL","0711"
"2014","NULL","familie","alle","personer","169","befolkning_innvandringsgrunn","NULL","NULL","0711"
"2014","NULL","annet_uoppgitt","0","personer","5","befolkning_innvandringsgrunn","NULL","NULL","0711"
"2014","NULL","annet_uoppgitt","1","personer","3","befolkning_innvandringsgrunn","NULL","NULL","0711"
"2014","NULL","annet_uoppgitt","alle","personer","8","befolkning_innvandringsgrunn","NULL","NULL","0711"
"2014","NULL","alle","0","personer","282","befolkning_innvandringsgrunn","NULL","NULL","0713"
"2014","NULL","alle","1","personer","352","befolkning_innvandringsgrunn","NULL","NULL","0713"
"2014","NULL","alle","alle","personer","634","befolkning_innvandringsgrunn","NULL","NULL","0713"
"2014","NULL","arbeid","0","personer","57","befolkning_innvandringsgrunn","NULL","NULL","0713"
"2014","NULL","arbeid","1","personer","208","befolkning_innvandringsgrunn","NULL","NULL","0713"
"2014","NULL","arbeid","alle","personer","265","befolkning_innvandringsgrunn","NULL","NULL","0713"
"2014","NULL","flukt","0","personer","81","befolkning_innvandringsgrunn","NULL","NULL","0713"
"2014","NULL","flukt","1","personer","80","befolkning_innvandringsgrunn","NULL","NULL","0713"
"2014","NULL","flukt","alle","personer","161","befolkning_innvandringsgrunn","NULL","NULL","0713"
"2014","NULL","familie","0","personer","140","befolkning_innvandringsgrunn","NULL","NULL","0713"
"2014","NULL","familie","1","personer","61","befolkning_innvandringsgrunn","NULL","NULL","0713"
"2014","NULL","familie","alle","personer","201","befolkning_innvandringsgrunn","NULL","NULL","0713"
"2014","NULL","annet_uoppgitt","0","personer","4","befolkning_innvandringsgrunn","NULL","NULL","0713"
"2014","NULL","annet_uoppgitt","1","personer","3","befolkning_innvandringsgrunn","NULL","NULL","0713"
"2014","NULL","annet_uoppgitt","alle","personer","7","befolkning_innvandringsgrunn","NULL","NULL","0713"
"2014","NULL","alle","0","personer","79","befolkning_innvandringsgrunn","NULL","NULL","0714"
"2014","NULL","alle","1","personer","82","befolkning_innvandringsgrunn","NULL","NULL","0714"
"2014","NULL","alle","alle","personer","161","befolkning_innvandringsgrunn","NULL","NULL","0714"
"2014","NULL","arbeid","0","personer","21","befolkning_innvandringsgrunn","NULL","NULL","0714"
"2014","NULL","arbeid","1","personer","65","befolkning_innvandringsgrunn","NULL","NULL","0714"
"2014","NULL","arbeid","alle","personer","86","befolkning_innvandringsgrunn","NULL","NULL","0714"
"2014","NULL","flukt","0","personer","4","befolkning_innvandringsgrunn","NULL","NULL","0714"
"2014","NULL","flukt","1","personer","8","befolkning_innvandringsgrunn","NULL","NULL","0714"
"2014","NULL","flukt","alle","personer","12","befolkning_innvandringsgrunn","NULL","NULL","0714"
"2014","NULL","familie","0","personer","51","befolkning_innvandringsgrunn","NULL","NULL","0714"
"2014","NULL","familie","1","personer","9","befolkning_innvandringsgrunn","NULL","NULL","0714"
"2014","NULL","familie","alle","personer","60","befolkning_innvandringsgrunn","NULL","NULL","0714"
"2014","NULL","annet_uoppgitt","0","personer","3","befolkning_innvandringsgrunn","NULL","NULL","0714"
"2014","NULL","annet_uoppgitt","1","personer","0","befolkning_innvandringsgrunn","NULL","NULL","0714"
"2014","NULL","annet_uoppgitt","alle","personer","3","befolkning_innvandringsgrunn","NULL","NULL","0714"
"2014","NULL","alle","0","personer","281","befolkning_innvandringsgrunn","NULL","NULL","0716"
"2014","NULL","alle","1","personer","337","befolkning_innvandringsgrunn","NULL","NULL","0716"
"2014","NULL","alle","alle","personer","618","befolkning_innvandringsgrunn","NULL","NULL","0716"
"2014","NULL","arbeid","0","personer","53","befolkning_innvandringsgrunn","NULL","NULL","0716"
"2014","NULL","arbeid","1","personer","176","befolkning_innvandringsgrunn","NULL","NULL","0716"
"2014","NULL","arbeid","alle","personer","229","befolkning_innvandringsgrunn","NULL","NULL","0716"
"2014","NULL","flukt","0","personer","100","befolkning_innvandringsgrunn","NULL","NULL","0716"
"2014","NULL","flukt","1","personer","88","befolkning_innvandringsgrunn","NULL","NULL","0716"
"2014","NULL","flukt","alle","personer","188","befolkning_innvandringsgrunn","NULL","NULL","0716"
"2014","NULL","familie","0","personer","123","befolkning_innvandringsgrunn","NULL","NULL","0716"
"2014","NULL","familie","1","personer","70","befolkning_innvandringsgrunn","NULL","NULL","0716"
"2014","NULL","familie","alle","personer","193","befolkning_innvandringsgrunn","NULL","NULL","0716"
"2014","NULL","annet_uoppgitt","0","personer","5","befolkning_innvandringsgrunn","NULL","NULL","0716"
"2014","NULL","annet_uoppgitt","1","personer","3","befolkning_innvandringsgrunn","NULL","NULL","0716"
"2014","NULL","annet_uoppgitt","alle","personer","8","befolkning_innvandringsgrunn","NULL","NULL","0716"
"2014","NULL","alle","0","personer","189","befolkning_innvandringsgrunn","NULL","NULL","0719"
"2014","NULL","alle","1","personer","197","befolkning_innvandringsgrunn","NULL","NULL","0719"
"2014","NULL","alle","alle","personer","386","befolkning_innvandringsgrunn","NULL","NULL","0719"
"2014","NULL","arbeid","0","personer","69","befolkning_innvandringsgrunn","NULL","NULL","0719"
"2014","NULL","arbeid","1","personer","118","befolkning_innvandringsgrunn","NULL","NULL","0719"
"2014","NULL","arbeid","alle","personer","187","befolkning_innvandringsgrunn","NULL","NULL","0719"
"2014","NULL","flukt","0","personer","28","befolkning_innvandringsgrunn","NULL","NULL","0719"
"2014","NULL","flukt","1","personer","40","befolkning_innvandringsgrunn","NULL","NULL","0719"
"2014","NULL","flukt","alle","personer","68","befolkning_innvandringsgrunn","NULL","NULL","0719"
"2014","NULL","familie","0","personer","87","befolkning_innvandringsgrunn","NULL","NULL","0719"
"2014","NULL","familie","1","personer","35","befolkning_innvandringsgrunn","NULL","NULL","0719"
"2014","NULL","familie","alle","personer","122","befolkning_innvandringsgrunn","NULL","NULL","0719"
"2014","NULL","annet_uoppgitt","0","personer","5","befolkning_innvandringsgrunn","NULL","NULL","0719"
"2014","NULL","annet_uoppgitt","1","personer","4","befolkning_innvandringsgrunn","NULL","NULL","0719"
"2014","NULL","annet_uoppgitt","alle","personer","9","befolkning_innvandringsgrunn","NULL","NULL","0719"
"2014","NULL","alle","0","personer","505","befolkning_innvandringsgrunn","NULL","NULL","0720"
"2014","NULL","alle","1","personer","580","befolkning_innvandringsgrunn","NULL","NULL","0720"
"2014","NULL","alle","alle","personer","1085","befolkning_innvandringsgrunn","NULL","NULL","0720"
"2014","NULL","arbeid","0","personer","151","befolkning_innvandringsgrunn","NULL","NULL","0720"
"2014","NULL","arbeid","1","personer","302","befolkning_innvandringsgrunn","NULL","NULL","0720"
"2014","NULL","arbeid","alle","personer","453","befolkning_innvandringsgrunn","NULL","NULL","0720"
"2014","NULL","flukt","0","personer","168","befolkning_innvandringsgrunn","NULL","NULL","0720"
"2014","NULL","flukt","1","personer","195","befolkning_innvandringsgrunn","NULL","NULL","0720"
"2014","NULL","flukt","alle","personer","363","befolkning_innvandringsgrunn","NULL","NULL","0720"
"2014","NULL","familie","0","personer","183","befolkning_innvandringsgrunn","NULL","NULL","0720"
"2014","NULL","familie","1","personer","76","befolkning_innvandringsgrunn","NULL","NULL","0720"
"2014","NULL","familie","alle","personer","259","befolkning_innvandringsgrunn","NULL","NULL","0720"
"2014","NULL","annet_uoppgitt","0","personer","3","befolkning_innvandringsgrunn","NULL","NULL","0720"
"2014","NULL","annet_uoppgitt","1","personer","7","befolkning_innvandringsgrunn","NULL","NULL","0720"
"2014","NULL","annet_uoppgitt","alle","personer","10","befolkning_innvandringsgrunn","NULL","NULL","0720"
"2014","NULL","alle","0","personer","707","befolkning_innvandringsgrunn","NULL","NULL","0722"
"2014","NULL","alle","1","personer","696","befolkning_innvandringsgrunn","NULL","NULL","0722"
"2014","NULL","alle","alle","personer","1403","befolkning_innvandringsgrunn","NULL","NULL","0722"
"2014","NULL","arbeid","0","personer","125","befolkning_innvandringsgrunn","NULL","NULL","0722"
"2014","NULL","arbeid","1","personer","261","befolkning_innvandringsgrunn","NULL","NULL","0722"
"2014","NULL","arbeid","alle","personer","386","befolkning_innvandringsgrunn","NULL","NULL","0722"
"2014","NULL","flukt","0","personer","276","befolkning_innvandringsgrunn","NULL","NULL","0722"
"2014","NULL","flukt","1","personer","295","befolkning_innvandringsgrunn","NULL","NULL","0722"
"2014","NULL","flukt","alle","personer","571","befolkning_innvandringsgrunn","NULL","NULL","0722"
"2014","NULL","familie","0","personer","296","befolkning_innvandringsgrunn","NULL","NULL","0722"
"2014","NULL","familie","1","personer","131","befolkning_innvandringsgrunn","NULL","NULL","0722"
"2014","NULL","familie","alle","personer","427","befolkning_innvandringsgrunn","NULL","NULL","0722"
"2014","NULL","annet_uoppgitt","0","personer","10","befolkning_innvandringsgrunn","NULL","NULL","0722"
"2014","NULL","annet_uoppgitt","1","personer","9","befolkning_innvandringsgrunn","NULL","NULL","0722"
"2014","NULL","annet_uoppgitt","alle","personer","19","befolkning_innvandringsgrunn","NULL","NULL","0722"
"2014","NULL","alle","0","personer","183","befolkning_innvandringsgrunn","NULL","NULL","0723"
"2014","NULL","alle","1","personer","181","befolkning_innvandringsgrunn","NULL","NULL","0723"
"2014","NULL","alle","alle","personer","364","befolkning_innvandringsgrunn","NULL","NULL","0723"
"2014","NULL","arbeid","0","personer","42","befolkning_innvandringsgrunn","NULL","NULL","0723"
"2014","NULL","arbeid","1","personer","104","befolkning_innvandringsgrunn","NULL","NULL","0723"
"2014","NULL","arbeid","alle","personer","146","befolkning_innvandringsgrunn","NULL","NULL","0723"
"2014","NULL","flukt","0","personer","33","befolkning_innvandringsgrunn","NULL","NULL","0723"
"2014","NULL","flukt","1","personer","35","befolkning_innvandringsgrunn","NULL","NULL","0723"
"2014","NULL","flukt","alle","personer","68","befolkning_innvandringsgrunn","NULL","NULL","0723"
"2014","NULL","familie","0","personer","105","befolkning_innvandringsgrunn","NULL","NULL","0723"
"2014","NULL","familie","1","personer","39","befolkning_innvandringsgrunn","NULL","NULL","0723"
"2014","NULL","familie","alle","personer","144","befolkning_innvandringsgrunn","NULL","NULL","0723"
"2014","NULL","annet_uoppgitt","0","personer","3","befolkning_innvandringsgrunn","NULL","NULL","0723"
"2014","NULL","annet_uoppgitt","1","personer","3","befolkning_innvandringsgrunn","NULL","NULL","0723"
"2014","NULL","annet_uoppgitt","alle","personer","6","befolkning_innvandringsgrunn","NULL","NULL","0723"
"2014","NULL","alle","0","personer","55","befolkning_innvandringsgrunn","NULL","NULL","0728"
"2014","NULL","alle","1","personer","69","befolkning_innvandringsgrunn","NULL","NULL","0728"
"2014","NULL","alle","alle","personer","124","befolkning_innvandringsgrunn","NULL","NULL","0728"
"2014","NULL","arbeid","0","personer","14","befolkning_innvandringsgrunn","NULL","NULL","0728"
"2014","NULL","arbeid","1","personer","40","befolkning_innvandringsgrunn","NULL","NULL","0728"
"2014","NULL","arbeid","alle","personer","54","befolkning_innvandringsgrunn","NULL","NULL","0728"
"2014","NULL","flukt","0","personer","19","befolkning_innvandringsgrunn","NULL","NULL","0728"
"2014","NULL","flukt","1","personer","19","befolkning_innvandringsgrunn","NULL","NULL","0728"
"2014","NULL","flukt","alle","personer","38","befolkning_innvandringsgrunn","NULL","NULL","0728"
"2014","NULL","familie","0","personer","22","befolkning_innvandringsgrunn","NULL","NULL","0728"
"2014","NULL","familie","1","personer","7","befolkning_innvandringsgrunn","NULL","NULL","0728"
"2014","NULL","familie","alle","personer","29","befolkning_innvandringsgrunn","NULL","NULL","0728"
"2014","NULL","annet_uoppgitt","0","personer","0","befolkning_innvandringsgrunn","NULL","NULL","0728"
"2014","NULL","annet_uoppgitt","1","personer","3","befolkning_innvandringsgrunn","NULL","NULL","0728"
"2014","NULL","annet_uoppgitt","alle","personer","3","befolkning_innvandringsgrunn","NULL","NULL","0728"
"2014","NULL","alle","0","personer","1197","befolkning_innvandringsgrunn","NULL","NULL","0805"
"2014","NULL","alle","1","personer","1371","befolkning_innvandringsgrunn","NULL","NULL","0805"
"2014","NULL","alle","alle","personer","2568","befolkning_innvandringsgrunn","NULL","NULL","0805"
"2014","NULL","arbeid","0","personer","103","befolkning_innvandringsgrunn","NULL","NULL","0805"
"2014","NULL","arbeid","1","personer","493","befolkning_innvandringsgrunn","NULL","NULL","0805"
"2014","NULL","arbeid","alle","personer","596","befolkning_innvandringsgrunn","NULL","NULL","0805"
"2014","NULL","flukt","0","personer","547","befolkning_innvandringsgrunn","NULL","NULL","0805"
"2014","NULL","flukt","1","personer","645","befolkning_innvandringsgrunn","NULL","NULL","0805"
"2014","NULL","flukt","alle","personer","1192","befolkning_innvandringsgrunn","NULL","NULL","0805"
"2014","NULL","familie","0","personer","540","befolkning_innvandringsgrunn","NULL","NULL","0805"
"2014","NULL","familie","1","personer","229","befolkning_innvandringsgrunn","NULL","NULL","0805"
"2014","NULL","familie","alle","personer","769","befolkning_innvandringsgrunn","NULL","NULL","0805"
"2014","NULL","annet_uoppgitt","0","personer","7","befolkning_innvandringsgrunn","NULL","NULL","0805"
"2014","NULL","annet_uoppgitt","1","personer","4","befolkning_innvandringsgrunn","NULL","NULL","0805"
"2014","NULL","annet_uoppgitt","alle","personer","11","befolkning_innvandringsgrunn","NULL","NULL","0805"
"2014","NULL","alle","0","personer","2482","befolkning_innvandringsgrunn","NULL","NULL","0806"
"2014","NULL","alle","1","personer","2557","befolkning_innvandringsgrunn","NULL","NULL","0806"
"2014","NULL","alle","alle","personer","5039","befolkning_innvandringsgrunn","NULL","NULL","0806"
"2014","NULL","arbeid","0","personer","214","befolkning_innvandringsgrunn","NULL","NULL","0806"
"2014","NULL","arbeid","1","personer","635","befolkning_innvandringsgrunn","NULL","NULL","0806"
"2014","NULL","arbeid","alle","personer","849","befolkning_innvandringsgrunn","NULL","NULL","0806"
"2014","NULL","flukt","0","personer","1424","befolkning_innvandringsgrunn","NULL","NULL","0806"
"2014","NULL","flukt","1","personer","1511","befolkning_innvandringsgrunn","NULL","NULL","0806"
"2014","NULL","flukt","alle","personer","2935","befolkning_innvandringsgrunn","NULL","NULL","0806"
"2014","NULL","familie","0","personer","833","befolkning_innvandringsgrunn","NULL","NULL","0806"
"2014","NULL","familie","1","personer","395","befolkning_innvandringsgrunn","NULL","NULL","0806"
"2014","NULL","familie","alle","personer","1228","befolkning_innvandringsgrunn","NULL","NULL","0806"
"2014","NULL","annet_uoppgitt","0","personer","11","befolkning_innvandringsgrunn","NULL","NULL","0806"
"2014","NULL","annet_uoppgitt","1","personer","16","befolkning_innvandringsgrunn","NULL","NULL","0806"
"2014","NULL","annet_uoppgitt","alle","personer","27","befolkning_innvandringsgrunn","NULL","NULL","0806"
"2014","NULL","alle","0","personer","395","befolkning_innvandringsgrunn","NULL","NULL","0807"
"2014","NULL","alle","1","personer","450","befolkning_innvandringsgrunn","NULL","NULL","0807"
"2014","NULL","alle","alle","personer","845","befolkning_innvandringsgrunn","NULL","NULL","0807"
"2014","NULL","arbeid","0","personer","55","befolkning_innvandringsgrunn","NULL","NULL","0807"
"2014","NULL","arbeid","1","personer","194","befolkning_innvandringsgrunn","NULL","NULL","0807"
"2014","NULL","arbeid","alle","personer","249","befolkning_innvandringsgrunn","NULL","NULL","0807"
"2014","NULL","flukt","0","personer","154","befolkning_innvandringsgrunn","NULL","NULL","0807"
"2014","NULL","flukt","1","personer","190","befolkning_innvandringsgrunn","NULL","NULL","0807"
"2014","NULL","flukt","alle","personer","344","befolkning_innvandringsgrunn","NULL","NULL","0807"
"2014","NULL","familie","0","personer","182","befolkning_innvandringsgrunn","NULL","NULL","0807"
"2014","NULL","familie","1","personer","63","befolkning_innvandringsgrunn","NULL","NULL","0807"
"2014","NULL","familie","alle","personer","245","befolkning_innvandringsgrunn","NULL","NULL","0807"
"2014","NULL","annet_uoppgitt","0","personer","4","befolkning_innvandringsgrunn","NULL","NULL","0807"
"2014","NULL","annet_uoppgitt","1","personer","3","befolkning_innvandringsgrunn","NULL","NULL","0807"
"2014","NULL","annet_uoppgitt","alle","personer","7","befolkning_innvandringsgrunn","NULL","NULL","0807"
"2014","NULL","alle","0","personer","70","befolkning_innvandringsgrunn","NULL","NULL","0811"
"2014","NULL","alle","1","personer","42","befolkning_innvandringsgrunn","NULL","NULL","0811"
"2014","NULL","alle","alle","personer","112","befolkning_innvandringsgrunn","NULL","NULL","0811"
"2014","NULL","arbeid","0","personer","5","befolkning_innvandringsgrunn","NULL","NULL","0811"
"2014","NULL","arbeid","1","personer","9","befolkning_innvandringsgrunn","NULL","NULL","0811"
"2014","NULL","arbeid","alle","personer","14","befolkning_innvandringsgrunn","NULL","NULL","0811"
"2014","NULL","flukt","0","personer","41","befolkning_innvandringsgrunn","NULL","NULL","0811"
"2014","NULL","flukt","1","personer","25","befolkning_innvandringsgrunn","NULL","NULL","0811"
"2014","NULL","flukt","alle","personer","66","befolkning_innvandringsgrunn","NULL","NULL","0811"
"2014","NULL","familie","0","personer","21","befolkning_innvandringsgrunn","NULL","NULL","0811"
"2014","NULL","familie","1","personer","8","befolkning_innvandringsgrunn","NULL","NULL","0811"
"2014","NULL","familie","alle","personer","29","befolkning_innvandringsgrunn","NULL","NULL","0811"
"2014","NULL","annet_uoppgitt","0","personer","3","befolkning_innvandringsgrunn","NULL","NULL","0811"
"2014","NULL","annet_uoppgitt","1","personer","0","befolkning_innvandringsgrunn","NULL","NULL","0811"
"2014","NULL","annet_uoppgitt","alle","personer","3","befolkning_innvandringsgrunn","NULL","NULL","0811"
"2014","NULL","alle","0","personer","382","befolkning_innvandringsgrunn","NULL","NULL","0814"
"2014","NULL","alle","1","personer","388","befolkning_innvandringsgrunn","NULL","NULL","0814"
"2014","NULL","alle","alle","personer","770","befolkning_innvandringsgrunn","NULL","NULL","0814"
"2014","NULL","arbeid","0","personer","27","befolkning_innvandringsgrunn","NULL","NULL","0814"
"2014","NULL","arbeid","1","personer","114","befolkning_innvandringsgrunn","NULL","NULL","0814"
"2014","NULL","arbeid","alle","personer","141","befolkning_innvandringsgrunn","NULL","NULL","0814"
"2014","NULL","flukt","0","personer","192","befolkning_innvandringsgrunn","NULL","NULL","0814"
"2014","NULL","flukt","1","personer","203","befolkning_innvandringsgrunn","NULL","NULL","0814"
"2014","NULL","flukt","alle","personer","395","befolkning_innvandringsgrunn","NULL","NULL","0814"
"2014","NULL","familie","0","personer","157","befolkning_innvandringsgrunn","NULL","NULL","0814"
"2014","NULL","familie","1","personer","68","befolkning_innvandringsgrunn","NULL","NULL","0814"
"2014","NULL","familie","alle","personer","225","befolkning_innvandringsgrunn","NULL","NULL","0814"
"2014","NULL","annet_uoppgitt","0","personer","6","befolkning_innvandringsgrunn","NULL","NULL","0814"
"2014","NULL","annet_uoppgitt","1","personer","3","befolkning_innvandringsgrunn","NULL","NULL","0814"
"2014","NULL","annet_uoppgitt","alle","personer","9","befolkning_innvandringsgrunn","NULL","NULL","0814"
"2014","NULL","alle","0","personer","362","befolkning_innvandringsgrunn","NULL","NULL","0815"
"2014","NULL","alle","1","personer","378","befolkning_innvandringsgrunn","NULL","NULL","0815"
"2014","NULL","alle","alle","personer","740","befolkning_innvandringsgrunn","NULL","NULL","0815"
"2014","NULL","arbeid","0","personer","39","befolkning_innvandringsgrunn","NULL","NULL","0815"
"2014","NULL","arbeid","1","personer","130","befolkning_innvandringsgrunn","NULL","NULL","0815"
"2014","NULL","arbeid","alle","personer","169","befolkning_innvandringsgrunn","NULL","NULL","0815"
"2014","NULL","flukt","0","personer","168","befolkning_innvandringsgrunn","NULL","NULL","0815"
"2014","NULL","flukt","1","personer","181","befolkning_innvandringsgrunn","NULL","NULL","0815"
"2014","NULL","flukt","alle","personer","349","befolkning_innvandringsgrunn","NULL","NULL","0815"
"2014","NULL","familie","0","personer","148","befolkning_innvandringsgrunn","NULL","NULL","0815"
"2014","NULL","familie","1","personer","63","befolkning_innvandringsgrunn","NULL","NULL","0815"
"2014","NULL","familie","alle","personer","211","befolkning_innvandringsgrunn","NULL","NULL","0815"
"2014","NULL","annet_uoppgitt","0","personer","7","befolkning_innvandringsgrunn","NULL","NULL","0815"
"2014","NULL","annet_uoppgitt","1","personer","4","befolkning_innvandringsgrunn","NULL","NULL","0815"
"2014","NULL","annet_uoppgitt","alle","personer","11","befolkning_innvandringsgrunn","NULL","NULL","0815"
"2014","NULL","alle","0","personer","149","befolkning_innvandringsgrunn","NULL","NULL","0817"
"2014","NULL","alle","1","personer","122","befolkning_innvandringsgrunn","NULL","NULL","0817"
"2014","NULL","alle","alle","personer","271","befolkning_innvandringsgrunn","NULL","NULL","0817"
"2014","NULL","arbeid","0","personer","16","befolkning_innvandringsgrunn","NULL","NULL","0817"
"2014","NULL","arbeid","1","personer","58","befolkning_innvandringsgrunn","NULL","NULL","0817"
"2014","NULL","arbeid","alle","personer","74","befolkning_innvandringsgrunn","NULL","NULL","0817"
"2014","NULL","flukt","0","personer","29","befolkning_innvandringsgrunn","NULL","NULL","0817"
"2014","NULL","flukt","1","personer","30","befolkning_innvandringsgrunn","NULL","NULL","0817"
"2014","NULL","flukt","alle","personer","59","befolkning_innvandringsgrunn","NULL","NULL","0817"
"2014","NULL","familie","0","personer","99","befolkning_innvandringsgrunn","NULL","NULL","0817"
"2014","NULL","familie","1","personer","31","befolkning_innvandringsgrunn","NULL","NULL","0817"
"2014","NULL","familie","alle","personer","130","befolkning_innvandringsgrunn","NULL","NULL","0817"
"2014","NULL","annet_uoppgitt","0","personer","5","befolkning_innvandringsgrunn","NULL","NULL","0817"
"2014","NULL","annet_uoppgitt","1","personer","3","befolkning_innvandringsgrunn","NULL","NULL","0817"
"2014","NULL","annet_uoppgitt","alle","personer","8","befolkning_innvandringsgrunn","NULL","NULL","0817"
"2014","NULL","alle","0","personer","284","befolkning_innvandringsgrunn","NULL","NULL","0819"
"2014","NULL","alle","1","personer","264","befolkning_innvandringsgrunn","NULL","NULL","0819"
"2014","NULL","alle","alle","personer","548","befolkning_innvandringsgrunn","NULL","NULL","0819"
"2014","NULL","arbeid","0","personer","38","befolkning_innvandringsgrunn","NULL","NULL","0819"
"2014","NULL","arbeid","1","personer","75","befolkning_innvandringsgrunn","NULL","NULL","0819"
"2014","NULL","arbeid","alle","personer","113","befolkning_innvandringsgrunn","NULL","NULL","0819"
"2014","NULL","flukt","0","personer","136","befolkning_innvandringsgrunn","NULL","NULL","0819"
"2014","NULL","flukt","1","personer","130","befolkning_innvandringsgrunn","NULL","NULL","0819"
"2014","NULL","flukt","alle","personer","266","befolkning_innvandringsgrunn","NULL","NULL","0819"
"2014","NULL","familie","0","personer","107","befolkning_innvandringsgrunn","NULL","NULL","0819"
"2014","NULL","familie","1","personer","56","befolkning_innvandringsgrunn","NULL","NULL","0819"
"2014","NULL","familie","alle","personer","163","befolkning_innvandringsgrunn","NULL","NULL","0819"
"2014","NULL","annet_uoppgitt","0","personer","3","befolkning_innvandringsgrunn","NULL","NULL","0819"
"2014","NULL","annet_uoppgitt","1","personer","3","befolkning_innvandringsgrunn","NULL","NULL","0819"
"2014","NULL","annet_uoppgitt","alle","personer","6","befolkning_innvandringsgrunn","NULL","NULL","0819"
"2014","NULL","alle","0","personer","193","befolkning_innvandringsgrunn","NULL","NULL","0821"
"2014","NULL","alle","1","personer","197","befolkning_innvandringsgrunn","NULL","NULL","0821"
"2014","NULL","alle","alle","personer","390","befolkning_innvandringsgrunn","NULL","NULL","0821"
"2014","NULL","arbeid","0","personer","35","befolkning_innvandringsgrunn","NULL","NULL","0821"
"2014","NULL","arbeid","1","personer","65","befolkning_innvandringsgrunn","NULL","NULL","0821"
"2014","NULL","arbeid","alle","personer","100","befolkning_innvandringsgrunn","NULL","NULL","0821"
"2014","NULL","flukt","0","personer","91","befolkning_innvandringsgrunn","NULL","NULL","0821"
"2014","NULL","flukt","1","personer","104","befolkning_innvandringsgrunn","NULL","NULL","0821"
"2014","NULL","flukt","alle","personer","195","befolkning_innvandringsgrunn","NULL","NULL","0821"
"2014","NULL","familie","0","personer","64","befolkning_innvandringsgrunn","NULL","NULL","0821"
"2014","NULL","familie","1","personer","28","befolkning_innvandringsgrunn","NULL","NULL","0821"
"2014","NULL","familie","alle","personer","92","befolkning_innvandringsgrunn","NULL","NULL","0821"
"2014","NULL","annet_uoppgitt","0","personer","3","befolkning_innvandringsgrunn","NULL","NULL","0821"
"2014","NULL","annet_uoppgitt","1","personer","0","befolkning_innvandringsgrunn","NULL","NULL","0821"
"2014","NULL","annet_uoppgitt","alle","personer","3","befolkning_innvandringsgrunn","NULL","NULL","0821"
"2014","NULL","alle","0","personer","156","befolkning_innvandringsgrunn","NULL","NULL","0822"
"2014","NULL","alle","1","personer","165","befolkning_innvandringsgrunn","NULL","NULL","0822"
"2014","NULL","alle","alle","personer","321","befolkning_innvandringsgrunn","NULL","NULL","0822"
"2014","NULL","arbeid","0","personer","33","befolkning_innvandringsgrunn","NULL","NULL","0822"
"2014","NULL","arbeid","1","personer","66","befolkning_innvandringsgrunn","NULL","NULL","0822"
"2014","NULL","arbeid","alle","personer","99","befolkning_innvandringsgrunn","NULL","NULL","0822"
"2014","NULL","flukt","0","personer","71","befolkning_innvandringsgrunn","NULL","NULL","0822"
"2014","NULL","flukt","1","personer","74","befolkning_innvandringsgrunn","NULL","NULL","0822"
"2014","NULL","flukt","alle","personer","145","befolkning_innvandringsgrunn","NULL","NULL","0822"
"2014","NULL","familie","0","personer","49","befolkning_innvandringsgrunn","NULL","NULL","0822"
"2014","NULL","familie","1","personer","25","befolkning_innvandringsgrunn","NULL","NULL","0822"
"2014","NULL","familie","alle","personer","74","befolkning_innvandringsgrunn","NULL","NULL","0822"
"2014","NULL","annet_uoppgitt","0","personer","3","befolkning_innvandringsgrunn","NULL","NULL","0822"
"2014","NULL","annet_uoppgitt","1","personer","0","befolkning_innvandringsgrunn","NULL","NULL","0822"
"2014","NULL","annet_uoppgitt","alle","personer","3","befolkning_innvandringsgrunn","NULL","NULL","0822"
"2014","NULL","alle","0","personer","192","befolkning_innvandringsgrunn","NULL","NULL","0826"
"2014","NULL","alle","1","personer","221","befolkning_innvandringsgrunn","NULL","NULL","0826"
"2014","NULL","alle","alle","personer","413","befolkning_innvandringsgrunn","NULL","NULL","0826"
"2014","NULL","arbeid","0","personer","26","befolkning_innvandringsgrunn","NULL","NULL","0826"
"2014","NULL","arbeid","1","personer","65","befolkning_innvandringsgrunn","NULL","NULL","0826"
"2014","NULL","arbeid","alle","personer","91","befolkning_innvandringsgrunn","NULL","NULL","0826"
"2014","NULL","flukt","0","personer","85","befolkning_innvandringsgrunn","NULL","NULL","0826"
"2014","NULL","flukt","1","personer","113","befolkning_innvandringsgrunn","NULL","NULL","0826"
"2014","NULL","flukt","alle","personer","198","befolkning_innvandringsgrunn","NULL","NULL","0826"
"2014","NULL","familie","0","personer","77","befolkning_innvandringsgrunn","NULL","NULL","0826"
"2014","NULL","familie","1","personer","40","befolkning_innvandringsgrunn","NULL","NULL","0826"
