"aar","fylke_nr","bosetting","enhet","tabellvariabel","tabell_navn","kommune_nr","naringsregion_nr","bydel_nr"
"2013","NULL","vedtak","prosent","100","bosatt_vedtak","1805","NULL","NULL"
"2013","NULL","bosatt","personer","42","bosatt_vedtak","1805","NULL","NULL"
"2013","NULL","bosatt","prosent","105","bosatt_vedtak","1805","NULL","NULL"
"2013","NULL","anmodning","personer","55","bosatt_vedtak","1805","NULL","NULL"
"2013","NULL","anmodning","prosent","137.50","bosatt_vedtak","1805","NULL","NULL"
"2013","NULL","vedtak","personer",".","bosatt_vedtak","1811","NULL","NULL"
"2013","NULL","vedtak","prosent",".","bosatt_vedtak","1811","NULL","NULL"
"2013","NULL","bosatt","personer","0","bosatt_vedtak","1811","NULL","NULL"
"2013","NULL","bosatt","prosent",".","bosatt_vedtak","1811","NULL","NULL"
"2013","NULL","anmodning","personer","0","bosatt_vedtak","1811","NULL","NULL"
"2013","NULL","anmodning","prosent",".","bosatt_vedtak","1811","NULL","NULL"
"2013","NULL","vedtak","personer","10","bosatt_vedtak","1812","NULL","NULL"
"2013","NULL","vedtak","prosent","100","bosatt_vedtak","1812","NULL","NULL"
"2013","NULL","bosatt","personer","9","bosatt_vedtak","1812","NULL","NULL"
"2013","NULL","bosatt","prosent","90","bosatt_vedtak","1812","NULL","NULL"
"2013","NULL","anmodning","personer","20","bosatt_vedtak","1812","NULL","NULL"
"2013","NULL","anmodning","prosent","200.00","bosatt_vedtak","1812","NULL","NULL"
"2013","NULL","vedtak","personer","25","bosatt_vedtak","1813","NULL","NULL"
"2013","NULL","vedtak","prosent","100","bosatt_vedtak","1813","NULL","NULL"
"2013","NULL","bosatt","personer","19","bosatt_vedtak","1813","NULL","NULL"
"2013","NULL","bosatt","prosent","76","bosatt_vedtak","1813","NULL","NULL"
"2013","NULL","anmodning","personer","30","bosatt_vedtak","1813","NULL","NULL"
"2013","NULL","anmodning","prosent","120.00","bosatt_vedtak","1813","NULL","NULL"
"2013","NULL","vedtak","personer",".","bosatt_vedtak","1815","NULL","NULL"
"2013","NULL","vedtak","prosent",".","bosatt_vedtak","1815","NULL","NULL"
"2013","NULL","bosatt","personer","0","bosatt_vedtak","1815","NULL","NULL"
"2013","NULL","bosatt","prosent",".","bosatt_vedtak","1815","NULL","NULL"
"2013","NULL","anmodning","personer","0","bosatt_vedtak","1815","NULL","NULL"
"2013","NULL","anmodning","prosent",".","bosatt_vedtak","1815","NULL","NULL"
"2013","NULL","vedtak","personer",".","bosatt_vedtak","1816","NULL","NULL"
"2013","NULL","vedtak","prosent",".","bosatt_vedtak","1816","NULL","NULL"
"2013","NULL","bosatt","personer","0","bosatt_vedtak","1816","NULL","NULL"
"2013","NULL","bosatt","prosent",".","bosatt_vedtak","1816","NULL","NULL"
"2013","NULL","anmodning","personer","0","bosatt_vedtak","1816","NULL","NULL"
"2013","NULL","anmodning","prosent",".","bosatt_vedtak","1816","NULL","NULL"
"2013","NULL","vedtak","personer","0","bosatt_vedtak","1818","NULL","NULL"
"2013","NULL","vedtak","prosent",".","bosatt_vedtak","1818","NULL","NULL"
"2013","NULL","bosatt","personer","0","bosatt_vedtak","1818","NULL","NULL"
"2013","NULL","bosatt","prosent",".","bosatt_vedtak","1818","NULL","NULL"
"2013","NULL","anmodning","personer","10","bosatt_vedtak","1818","NULL","NULL"
"2013","NULL","anmodning","prosent",".","bosatt_vedtak","1818","NULL","NULL"
"2013","NULL","vedtak","personer","30","bosatt_vedtak","1820","NULL","NULL"
"2013","NULL","vedtak","prosent","100","bosatt_vedtak","1820","NULL","NULL"
"2013","NULL","bosatt","personer","31","bosatt_vedtak","1820","NULL","NULL"
"2013","NULL","bosatt","prosent","103.33","bosatt_vedtak","1820","NULL","NULL"
"2013","NULL","anmodning","personer","30","bosatt_vedtak","1820","NULL","NULL"
"2013","NULL","anmodning","prosent","100.00","bosatt_vedtak","1820","NULL","NULL"
"2013","NULL","vedtak","personer","20","bosatt_vedtak","1822","NULL","NULL"
"2013","NULL","vedtak","prosent","100","bosatt_vedtak","1822","NULL","NULL"
"2013","NULL","bosatt","personer","21","bosatt_vedtak","1822","NULL","NULL"
"2013","NULL","bosatt","prosent","105","bosatt_vedtak","1822","NULL","NULL"
"2013","NULL","anmodning","personer","15","bosatt_vedtak","1822","NULL","NULL"
"2013","NULL","anmodning","prosent","75.00","bosatt_vedtak","1822","NULL","NULL"
"2013","NULL","vedtak","personer","25","bosatt_vedtak","1824","NULL","NULL"
"2013","NULL","vedtak","prosent","100","bosatt_vedtak","1824","NULL","NULL"
"2013","NULL","bosatt","personer","23","bosatt_vedtak","1824","NULL","NULL"
"2013","NULL","bosatt","prosent","92","bosatt_vedtak","1824","NULL","NULL"
"2013","NULL","anmodning","personer","30","bosatt_vedtak","1824","NULL","NULL"
"2013","NULL","anmodning","prosent","120.00","bosatt_vedtak","1824","NULL","NULL"
"2013","NULL","vedtak","personer",".","bosatt_vedtak","1825","NULL","NULL"
"2013","NULL","vedtak","prosent",".","bosatt_vedtak","1825","NULL","NULL"
"2013","NULL","bosatt","personer","0","bosatt_vedtak","1825","NULL","NULL"
"2013","NULL","bosatt","prosent",".","bosatt_vedtak","1825","NULL","NULL"
"2013","NULL","anmodning","personer","0","bosatt_vedtak","1825","NULL","NULL"
"2013","NULL","anmodning","prosent",".","bosatt_vedtak","1825","NULL","NULL"
"2013","NULL","vedtak","personer","10","bosatt_vedtak","1826","NULL","NULL"
"2013","NULL","vedtak","prosent","100","bosatt_vedtak","1826","NULL","NULL"
"2013","NULL","bosatt","personer","1","bosatt_vedtak","1826","NULL","NULL"
"2013","NULL","bosatt","prosent","10","bosatt_vedtak","1826","NULL","NULL"
"2013","NULL","anmodning","personer","15","bosatt_vedtak","1826","NULL","NULL"
"2013","NULL","anmodning","prosent","150.00","bosatt_vedtak","1826","NULL","NULL"
"2013","NULL","vedtak","personer","0","bosatt_vedtak","1827","NULL","NULL"
"2013","NULL","vedtak","prosent",".","bosatt_vedtak","1827","NULL","NULL"
"2013","NULL","bosatt","personer","0","bosatt_vedtak","1827","NULL","NULL"
"2013","NULL","bosatt","prosent",".","bosatt_vedtak","1827","NULL","NULL"
"2013","NULL","anmodning","personer","15","bosatt_vedtak","1827","NULL","NULL"
"2013","NULL","anmodning","prosent",".","bosatt_vedtak","1827","NULL","NULL"
"2013","NULL","vedtak","personer","11","bosatt_vedtak","1828","NULL","NULL"
"2013","NULL","vedtak","prosent","100","bosatt_vedtak","1828","NULL","NULL"
"2013","NULL","bosatt","personer","15","bosatt_vedtak","1828","NULL","NULL"
"2013","NULL","bosatt","prosent","136.36","bosatt_vedtak","1828","NULL","NULL"
"2013","NULL","anmodning","personer","15","bosatt_vedtak","1828","NULL","NULL"
"2013","NULL","anmodning","prosent","136.36","bosatt_vedtak","1828","NULL","NULL"
"2013","NULL","vedtak","personer",".","bosatt_vedtak","1832","NULL","NULL"
"2013","NULL","vedtak","prosent",".","bosatt_vedtak","1832","NULL","NULL"
"2013","NULL","bosatt","personer","4","bosatt_vedtak","1832","NULL","NULL"
"2013","NULL","bosatt","prosent",".","bosatt_vedtak","1832","NULL","NULL"
"2013","NULL","anmodning","personer","10","bosatt_vedtak","1832","NULL","NULL"
"2013","NULL","anmodning","prosent",".","bosatt_vedtak","1832","NULL","NULL"
"2013","NULL","vedtak","personer","50","bosatt_vedtak","1833","NULL","NULL"
"2013","NULL","vedtak","prosent","100","bosatt_vedtak","1833","NULL","NULL"
"2013","NULL","bosatt","personer","42","bosatt_vedtak","1833","NULL","NULL"
"2013","NULL","bosatt","prosent","84","bosatt_vedtak","1833","NULL","NULL"
"2013","NULL","anmodning","personer","60","bosatt_vedtak","1833","NULL","NULL"
"2013","NULL","anmodning","prosent","120.00","bosatt_vedtak","1833","NULL","NULL"
"2013","NULL","vedtak","personer",".","bosatt_vedtak","1834","NULL","NULL"
"2013","NULL","vedtak","prosent",".","bosatt_vedtak","1834","NULL","NULL"
"2013","NULL","bosatt","personer","0","bosatt_vedtak","1834","NULL","NULL"
"2013","NULL","bosatt","prosent",".","bosatt_vedtak","1834","NULL","NULL"
"2013","NULL","anmodning","personer","0","bosatt_vedtak","1834","NULL","NULL"
"2013","NULL","anmodning","prosent",".","bosatt_vedtak","1834","NULL","NULL"
"2013","NULL","vedtak","personer",".","bosatt_vedtak","1835","NULL","NULL"
"2013","NULL","vedtak","prosent",".","bosatt_vedtak","1835","NULL","NULL"
"2013","NULL","bosatt","personer","0","bosatt_vedtak","1835","NULL","NULL"
"2013","NULL","bosatt","prosent",".","bosatt_vedtak","1835","NULL","NULL"
"2013","NULL","anmodning","personer","0","bosatt_vedtak","1835","NULL","NULL"
"2013","NULL","anmodning","prosent",".","bosatt_vedtak","1835","NULL","NULL"
"2013","NULL","vedtak","personer",".","bosatt_vedtak","1836","NULL","NULL"
"2013","NULL","vedtak","prosent",".","bosatt_vedtak","1836","NULL","NULL"
"2013","NULL","bosatt","personer","0","bosatt_vedtak","1836","NULL","NULL"
"2013","NULL","bosatt","prosent",".","bosatt_vedtak","1836","NULL","NULL"
"2013","NULL","anmodning","personer","0","bosatt_vedtak","1836","NULL","NULL"
"2013","NULL","anmodning","prosent",".","bosatt_vedtak","1836","NULL","NULL"
"2013","NULL","vedtak","personer","15","bosatt_vedtak","1837","NULL","NULL"
"2013","NULL","vedtak","prosent","100","bosatt_vedtak","1837","NULL","NULL"
"2013","NULL","bosatt","personer","15","bosatt_vedtak","1837","NULL","NULL"
"2013","NULL","bosatt","prosent","100","bosatt_vedtak","1837","NULL","NULL"
"2013","NULL","anmodning","personer","15","bosatt_vedtak","1837","NULL","NULL"
"2013","NULL","anmodning","prosent","100.00","bosatt_vedtak","1837","NULL","NULL"
"2013","NULL","vedtak","personer","15","bosatt_vedtak","1838","NULL","NULL"
"2013","NULL","vedtak","prosent","100","bosatt_vedtak","1838","NULL","NULL"
"2013","NULL","bosatt","personer","15","bosatt_vedtak","1838","NULL","NULL"
"2013","NULL","bosatt","prosent","100","bosatt_vedtak","1838","NULL","NULL"
"2013","NULL","anmodning","personer","15","bosatt_vedtak","1838","NULL","NULL"
"2013","NULL","anmodning","prosent","100.00","bosatt_vedtak","1838","NULL","NULL"
"2013","NULL","vedtak","personer","10","bosatt_vedtak","1839","NULL","NULL"
"2013","NULL","vedtak","prosent","100","bosatt_vedtak","1839","NULL","NULL"
"2013","NULL","bosatt","personer","9","bosatt_vedtak","1839","NULL","NULL"
"2013","NULL","bosatt","prosent","90","bosatt_vedtak","1839","NULL","NULL"
"2013","NULL","anmodning","personer","10","bosatt_vedtak","1839","NULL","NULL"
"2013","NULL","anmodning","prosent","100.00","bosatt_vedtak","1839","NULL","NULL"
"2013","NULL","vedtak","personer","10","bosatt_vedtak","1840","NULL","NULL"
"2013","NULL","vedtak","prosent","100","bosatt_vedtak","1840","NULL","NULL"
"2013","NULL","bosatt","personer","17","bosatt_vedtak","1840","NULL","NULL"
"2013","NULL","bosatt","prosent","170","bosatt_vedtak","1840","NULL","NULL"
"2013","NULL","anmodning","personer","10","bosatt_vedtak","1840","NULL","NULL"
"2013","NULL","anmodning","prosent","100.00","bosatt_vedtak","1840","NULL","NULL"
"2013","NULL","vedtak","personer","18","bosatt_vedtak","1841","NULL","NULL"
"2013","NULL","vedtak","prosent","100","bosatt_vedtak","1841","NULL","NULL"
"2013","NULL","bosatt","personer","15","bosatt_vedtak","1841","NULL","NULL"
"2013","NULL","bosatt","prosent","83.33","bosatt_vedtak","1841","NULL","NULL"
"2013","NULL","anmodning","personer","20","bosatt_vedtak","1841","NULL","NULL"
"2013","NULL","anmodning","prosent","111.11","bosatt_vedtak","1841","NULL","NULL"
"2013","NULL","vedtak","personer",".","bosatt_vedtak","1845","NULL","NULL"
"2013","NULL","vedtak","prosent",".","bosatt_vedtak","1845","NULL","NULL"
"2013","NULL","bosatt","personer","0","bosatt_vedtak","1845","NULL","NULL"
"2013","NULL","bosatt","prosent",".","bosatt_vedtak","1845","NULL","NULL"
"2013","NULL","anmodning","personer","0","bosatt_vedtak","1845","NULL","NULL"
"2013","NULL","anmodning","prosent",".","bosatt_vedtak","1845","NULL","NULL"
"2013","NULL","vedtak","personer","10","bosatt_vedtak","1848","NULL","NULL"
"2013","NULL","vedtak","prosent","100","bosatt_vedtak","1848","NULL","NULL"
"2013","NULL","bosatt","personer","9","bosatt_vedtak","1848","NULL","NULL"
"2013","NULL","bosatt","prosent","90","bosatt_vedtak","1848","NULL","NULL"
"2013","NULL","anmodning","personer","10","bosatt_vedtak","1848","NULL","NULL"
"2013","NULL","anmodning","prosent","100.00","bosatt_vedtak","1848","NULL","NULL"
"2013","NULL","vedtak","personer","15","bosatt_vedtak","1849","NULL","NULL"
"2013","NULL","vedtak","prosent","100","bosatt_vedtak","1849","NULL","NULL"
"2013","NULL","bosatt","personer","16","bosatt_vedtak","1849","NULL","NULL"
"2013","NULL","bosatt","prosent","106.67","bosatt_vedtak","1849","NULL","NULL"
"2013","NULL","anmodning","personer","15","bosatt_vedtak","1849","NULL","NULL"
"2013","NULL","anmodning","prosent","100.00","bosatt_vedtak","1849","NULL","NULL"
"2013","NULL","vedtak","personer","10","bosatt_vedtak","1850","NULL","NULL"
"2013","NULL","vedtak","prosent","100","bosatt_vedtak","1850","NULL","NULL"
"2013","NULL","bosatt","personer","1","bosatt_vedtak","1850","NULL","NULL"
"2013","NULL","bosatt","prosent","10","bosatt_vedtak","1850","NULL","NULL"
"2013","NULL","anmodning","personer","10","bosatt_vedtak","1850","NULL","NULL"
"2013","NULL","anmodning","prosent","100.00","bosatt_vedtak","1850","NULL","NULL"
"2013","NULL","vedtak","personer","10","bosatt_vedtak","1851","NULL","NULL"
"2013","NULL","vedtak","prosent","100","bosatt_vedtak","1851","NULL","NULL"
"2013","NULL","bosatt","personer","7","bosatt_vedtak","1851","NULL","NULL"
"2013","NULL","bosatt","prosent","70","bosatt_vedtak","1851","NULL","NULL"
"2013","NULL","anmodning","personer","15","bosatt_vedtak","1851","NULL","NULL"
"2013","NULL","anmodning","prosent","150.00","bosatt_vedtak","1851","NULL","NULL"
"2013","NULL","vedtak","personer",".","bosatt_vedtak","1852","NULL","NULL"
"2013","NULL","vedtak","prosent",".","bosatt_vedtak","1852","NULL","NULL"
"2013","NULL","bosatt","personer","0","bosatt_vedtak","1852","NULL","NULL"
"2013","NULL","bosatt","prosent",".","bosatt_vedtak","1852","NULL","NULL"
"2013","NULL","anmodning","personer","0","bosatt_vedtak","1852","NULL","NULL"
"2013","NULL","anmodning","prosent",".","bosatt_vedtak","1852","NULL","NULL"
"2013","NULL","vedtak","personer",".","bosatt_vedtak","1853","NULL","NULL"
"2013","NULL","vedtak","prosent",".","bosatt_vedtak","1853","NULL","NULL"
"2013","NULL","bosatt","personer","5","bosatt_vedtak","1853","NULL","NULL"
"2013","NULL","bosatt","prosent",".","bosatt_vedtak","1853","NULL","NULL"
"2013","NULL","anmodning","personer","10","bosatt_vedtak","1853","NULL","NULL"
"2013","NULL","anmodning","prosent",".","bosatt_vedtak","1853","NULL","NULL"
"2013","NULL","vedtak","personer","10","bosatt_vedtak","1854","NULL","NULL"
"2013","NULL","vedtak","prosent","100","bosatt_vedtak","1854","NULL","NULL"
"2013","NULL","bosatt","personer","10","bosatt_vedtak","1854","NULL","NULL"
"2013","NULL","bosatt","prosent","100","bosatt_vedtak","1854","NULL","NULL"
"2013","NULL","anmodning","personer","10","bosatt_vedtak","1854","NULL","NULL"
"2013","NULL","anmodning","prosent","100.00","bosatt_vedtak","1854","NULL","NULL"
"2013","NULL","vedtak","personer",".","bosatt_vedtak","1856","NULL","NULL"
"2013","NULL","vedtak","prosent",".","bosatt_vedtak","1856","NULL","NULL"
"2013","NULL","bosatt","personer","0","bosatt_vedtak","1856","NULL","NULL"
"2013","NULL","bosatt","prosent",".","bosatt_vedtak","1856","NULL","NULL"
"2013","NULL","anmodning","personer","10","bosatt_vedtak","1856","NULL","NULL"
"2013","NULL","anmodning","prosent",".","bosatt_vedtak","1856","NULL","NULL"
"2013","NULL","vedtak","personer",".","bosatt_vedtak","1857","NULL","NULL"
"2013","NULL","vedtak","prosent",".","bosatt_vedtak","1857","NULL","NULL"
"2013","NULL","bosatt","personer","0","bosatt_vedtak","1857","NULL","NULL"
"2013","NULL","bosatt","prosent",".","bosatt_vedtak","1857","NULL","NULL"
"2013","NULL","anmodning","personer","0","bosatt_vedtak","1857","NULL","NULL"
"2013","NULL","anmodning","prosent",".","bosatt_vedtak","1857","NULL","NULL"
"2013","NULL","vedtak","personer",".","bosatt_vedtak","1859","NULL","NULL"
"2013","NULL","vedtak","prosent",".","bosatt_vedtak","1859","NULL","NULL"
"2013","NULL","bosatt","personer","0","bosatt_vedtak","1859","NULL","NULL"
"2013","NULL","bosatt","prosent",".","bosatt_vedtak","1859","NULL","NULL"
"2013","NULL","anmodning","personer","0","bosatt_vedtak","1859","NULL","NULL"
"2013","NULL","anmodning","prosent",".","bosatt_vedtak","1859","NULL","NULL"
"2013","NULL","vedtak","personer","40","bosatt_vedtak","1860","NULL","NULL"
"2013","NULL","vedtak","prosent","100","bosatt_vedtak","1860","NULL","NULL"
"2013","NULL","bosatt","personer","36","bosatt_vedtak","1860","NULL","NULL"
"2013","NULL","bosatt","prosent","90","bosatt_vedtak","1860","NULL","NULL"
"2013","NULL","anmodning","personer","40","bosatt_vedtak","1860","NULL","NULL"
"2013","NULL","anmodning","prosent","100.00","bosatt_vedtak","1860","NULL","NULL"
"2013","NULL","vedtak","personer","40","bosatt_vedtak","1865","NULL","NULL"
"2013","NULL","vedtak","prosent","100","bosatt_vedtak","1865","NULL","NULL"
"2013","NULL","bosatt","personer","37","bosatt_vedtak","1865","NULL","NULL"
"2013","NULL","bosatt","prosent","92.5","bosatt_vedtak","1865","NULL","NULL"
"2013","NULL","anmodning","personer","40","bosatt_vedtak","1865","NULL","NULL"
"2013","NULL","anmodning","prosent","100.00","bosatt_vedtak","1865","NULL","NULL"
"2013","NULL","vedtak","personer","15","bosatt_vedtak","1866","NULL","NULL"
"2013","NULL","vedtak","prosent","100","bosatt_vedtak","1866","NULL","NULL"
"2013","NULL","bosatt","personer","16","bosatt_vedtak","1866","NULL","NULL"
"2013","NULL","bosatt","prosent","106.67","bosatt_vedtak","1866","NULL","NULL"
"2013","NULL","anmodning","personer","30","bosatt_vedtak","1866","NULL","NULL"
"2013","NULL","anmodning","prosent","200.00","bosatt_vedtak","1866","NULL","NULL"
"2013","NULL","vedtak","personer","15","bosatt_vedtak","1867","NULL","NULL"
"2013","NULL","vedtak","prosent","100","bosatt_vedtak","1867","NULL","NULL"
"2013","NULL","bosatt","personer","15","bosatt_vedtak","1867","NULL","NULL"
"2013","NULL","bosatt","prosent","100","bosatt_vedtak","1867","NULL","NULL"
"2013","NULL","anmodning","personer","10","bosatt_vedtak","1867","NULL","NULL"
"2013","NULL","anmodning","prosent","66.67","bosatt_vedtak","1867","NULL","NULL"
"2013","NULL","vedtak","personer","10","bosatt_vedtak","1868","NULL","NULL"
"2013","NULL","vedtak","prosent","100","bosatt_vedtak","1868","NULL","NULL"
"2013","NULL","bosatt","personer","6","bosatt_vedtak","1868","NULL","NULL"
"2013","NULL","bosatt","prosent","60","bosatt_vedtak","1868","NULL","NULL"
"2013","NULL","anmodning","personer","20","bosatt_vedtak","1868","NULL","NULL"
"2013","NULL","anmodning","prosent","200.00","bosatt_vedtak","1868","NULL","NULL"
"2013","NULL","vedtak","personer","25","bosatt_vedtak","1870","NULL","NULL"
"2013","NULL","vedtak","prosent","100","bosatt_vedtak","1870","NULL","NULL"
"2013","NULL","bosatt","personer","29","bosatt_vedtak","1870","NULL","NULL"
"2013","NULL","bosatt","prosent","116","bosatt_vedtak","1870","NULL","NULL"
"2013","NULL","anmodning","personer","30","bosatt_vedtak","1870","NULL","NULL"
"2013","NULL","anmodning","prosent","120.00","bosatt_vedtak","1870","NULL","NULL"
"2013","NULL","vedtak","personer","30","bosatt_vedtak","1871","NULL","NULL"
"2013","NULL","vedtak","prosent","100","bosatt_vedtak","1871","NULL","NULL"
"2013","NULL","bosatt","personer","28","bosatt_vedtak","1871","NULL","NULL"
"2013","NULL","bosatt","prosent","93.33","bosatt_vedtak","1871","NULL","NULL"
"2013","NULL","anmodning","personer","30","bosatt_vedtak","1871","NULL","NULL"
"2013","NULL","anmodning","prosent","100.00","bosatt_vedtak","1871","NULL","NULL"
"2013","NULL","vedtak","personer",".","bosatt_vedtak","1874","NULL","NULL"
"2013","NULL","vedtak","prosent",".","bosatt_vedtak","1874","NULL","NULL"
"2013","NULL","bosatt","personer","0","bosatt_vedtak","1874","NULL","NULL"
"2013","NULL","bosatt","prosent",".","bosatt_vedtak","1874","NULL","NULL"
"2013","NULL","anmodning","personer","0","bosatt_vedtak","1874","NULL","NULL"
"2013","NULL","anmodning","prosent",".","bosatt_vedtak","1874","NULL","NULL"
"2013","NULL","vedtak","personer","100","bosatt_vedtak","1902","NULL","NULL"
"2013","NULL","vedtak","prosent","100","bosatt_vedtak","1902","NULL","NULL"
"2013","NULL","bosatt","personer","113","bosatt_vedtak","1902","NULL","NULL"
"2013","NULL","bosatt","prosent","113","bosatt_vedtak","1902","NULL","NULL"
"2013","NULL","anmodning","personer","100","bosatt_vedtak","1902","NULL","NULL"
"2013","NULL","anmodning","prosent","100.00","bosatt_vedtak","1902","NULL","NULL"
"2013","NULL","vedtak","personer",".","bosatt_vedtak","1903","NULL","NULL"
"2013","NULL","vedtak","prosent",".","bosatt_vedtak","1903","NULL","NULL"
"2013","NULL","bosatt","personer","60","bosatt_vedtak","1903","NULL","NULL"
"2013","NULL","bosatt","prosent",".","bosatt_vedtak","1903","NULL","NULL"
"2013","NULL","anmodning","personer","0","bosatt_vedtak","1903","NULL","NULL"
"2013","NULL","anmodning","prosent",".","bosatt_vedtak","1903","NULL","NULL"
"2013","NULL","vedtak","personer","0","bosatt_vedtak","1911","NULL","NULL"
"2013","NULL","vedtak","prosent",".","bosatt_vedtak","1911","NULL","NULL"
"2013","NULL","bosatt","personer","3","bosatt_vedtak","1911","NULL","NULL"
"2013","NULL","bosatt","prosent",".","bosatt_vedtak","1911","NULL","NULL"
"2013","NULL","anmodning","personer","10","bosatt_vedtak","1911","NULL","NULL"
"2013","NULL","anmodning","prosent",".","bosatt_vedtak","1911","NULL","NULL"
"2013","NULL","vedtak","personer","10","bosatt_vedtak","1913","NULL","NULL"
"2013","NULL","vedtak","prosent","100","bosatt_vedtak","1913","NULL","NULL"
"2013","NULL","bosatt","personer","8","bosatt_vedtak","1913","NULL","NULL"
"2013","NULL","bosatt","prosent","80","bosatt_vedtak","1913","NULL","NULL"
"2013","NULL","anmodning","personer","10","bosatt_vedtak","1913","NULL","NULL"
"2013","NULL","anmodning","prosent","100.00","bosatt_vedtak","1913","NULL","NULL"
"2013","NULL","vedtak","personer","5","bosatt_vedtak","1917","NULL","NULL"
"2013","NULL","vedtak","prosent","100","bosatt_vedtak","1917","NULL","NULL"
"2013","NULL","bosatt","personer","2","bosatt_vedtak","1917","NULL","NULL"
"2013","NULL","bosatt","prosent","40","bosatt_vedtak","1917","NULL","NULL"
"2013","NULL","anmodning","personer","15","bosatt_vedtak","1917","NULL","NULL"
"2013","NULL","anmodning","prosent","300.00","bosatt_vedtak","1917","NULL","NULL"
"2013","NULL","vedtak","personer","5","bosatt_vedtak","1919","NULL","NULL"
"2013","NULL","vedtak","prosent","100","bosatt_vedtak","1919","NULL","NULL"
"2013","NULL","bosatt","personer","1","bosatt_vedtak","1919","NULL","NULL"
"2013","NULL","bosatt","prosent","20","bosatt_vedtak","1919","NULL","NULL"
"2013","NULL","anmodning","personer","10","bosatt_vedtak","1919","NULL","NULL"
"2013","NULL","anmodning","prosent","200.00","bosatt_vedtak","1919","NULL","NULL"
"2013","NULL","vedtak","personer",".","bosatt_vedtak","1920","NULL","NULL"
"2013","NULL","vedtak","prosent",".","bosatt_vedtak","1920","NULL","NULL"
"2013","NULL","bosatt","personer","0","bosatt_vedtak","1920","NULL","NULL"
"2013","NULL","bosatt","prosent",".","bosatt_vedtak","1920","NULL","NULL"
"2013","NULL","anmodning","personer","10","bosatt_vedtak","1920","NULL","NULL"
"2013","NULL","anmodning","prosent",".","bosatt_vedtak","1920","NULL","NULL"
"2013","NULL","vedtak","personer","10","bosatt_vedtak","1922","NULL","NULL"
"2013","NULL","vedtak","prosent","100","bosatt_vedtak","1922","NULL","NULL"
"2013","NULL","bosatt","personer","12","bosatt_vedtak","1922","NULL","NULL"
"2013","NULL","bosatt","prosent","120","bosatt_vedtak","1922","NULL","NULL"
"2013","NULL","anmodning","personer","10","bosatt_vedtak","1922","NULL","NULL"
"2013","NULL","anmodning","prosent","100.00","bosatt_vedtak","1922","NULL","NULL"
"2013","NULL","vedtak","personer","20","bosatt_vedtak","1923","NULL","NULL"
"2013","NULL","vedtak","prosent","100","bosatt_vedtak","1923","NULL","NULL"
"2013","NULL","bosatt","personer","17","bosatt_vedtak","1923","NULL","NULL"
"2013","NULL","bosatt","prosent","85","bosatt_vedtak","1923","NULL","NULL"
"2013","NULL","anmodning","personer","20","bosatt_vedtak","1923","NULL","NULL"
"2013","NULL","anmodning","prosent","100.00","bosatt_vedtak","1923","NULL","NULL"
"2013","NULL","vedtak","personer","10","bosatt_vedtak","1924","NULL","NULL"
"2013","NULL","vedtak","prosent","100","bosatt_vedtak","1924","NULL","NULL"
"2013","NULL","bosatt","personer","13","bosatt_vedtak","1924","NULL","NULL"
"2013","NULL","bosatt","prosent","130","bosatt_vedtak","1924","NULL","NULL"
"2013","NULL","anmodning","personer","20","bosatt_vedtak","1924","NULL","NULL"
"2013","NULL","anmodning","prosent","200.00","bosatt_vedtak","1924","NULL","NULL"
"2013","NULL","vedtak","personer","14","bosatt_vedtak","1925","NULL","NULL"
"2013","NULL","vedtak","prosent","100","bosatt_vedtak","1925","NULL","NULL"
"2013","NULL","bosatt","personer","14","bosatt_vedtak","1925","NULL","NULL"
"2013","NULL","bosatt","prosent","100","bosatt_vedtak","1925","NULL","NULL"
"2013","NULL","anmodning","personer","15","bosatt_vedtak","1925","NULL","NULL"
"2013","NULL","anmodning","prosent","107.14","bosatt_vedtak","1925","NULL","NULL"
"2013","NULL","vedtak","personer",".","bosatt_vedtak","1926","NULL","NULL"
"2013","NULL","vedtak","prosent",".","bosatt_vedtak","1926","NULL","NULL"
"2013","NULL","bosatt","personer","0","bosatt_vedtak","1926","NULL","NULL"
"2013","NULL","bosatt","prosent",".","bosatt_vedtak","1926","NULL","NULL"
"2013","NULL","anmodning","personer","0","bosatt_vedtak","1926","NULL","NULL"
"2013","NULL","anmodning","prosent",".","bosatt_vedtak","1926","NULL","NULL"
"2013","NULL","vedtak","personer","15","bosatt_vedtak","1927","NULL","NULL"
"2013","NULL","vedtak","prosent","100","bosatt_vedtak","1927","NULL","NULL"
"2013","NULL","bosatt","personer","16","bosatt_vedtak","1927","NULL","NULL"
"2013","NULL","bosatt","prosent","106.67","bosatt_vedtak","1927","NULL","NULL"
"2013","NULL","anmodning","personer","15","bosatt_vedtak","1927","NULL","NULL"
"2013","NULL","anmodning","prosent","100.00","bosatt_vedtak","1927","NULL","NULL"
"2013","NULL","vedtak","personer",".","bosatt_vedtak","1928","NULL","NULL"
"2013","NULL","vedtak","prosent",".","bosatt_vedtak","1928","NULL","NULL"
"2013","NULL","bosatt","personer","0","bosatt_vedtak","1928","NULL","NULL"
"2013","NULL","bosatt","prosent",".","bosatt_vedtak","1928","NULL","NULL"
"2013","NULL","anmodning","personer","0","bosatt_vedtak","1928","NULL","NULL"
"2013","NULL","anmodning","prosent",".","bosatt_vedtak","1928","NULL","NULL"
"2013","NULL","vedtak","personer","10","bosatt_vedtak","1929","NULL","NULL"
