"aar","fylke_nr","innvkat_4","kjonn","enhet","tabellvariabel","tabell_navn","bydel_nr","naringsregion_nr","kommune_nr"
"2013","NULL","bef_u_innv_og_norskf","0","prosent","93.5","videregaende_deltakelse","NULL","NULL","1046"
"2013","NULL","bef_u_innv_og_norskf","1","personer","123","videregaende_deltakelse","NULL","NULL","1046"
"2013","NULL","bef_u_innv_og_norskf","1","prosent","94.6","videregaende_deltakelse","NULL","NULL","1046"
"2013","NULL","bef_u_innv_og_norskf","alle","personer","238","videregaende_deltakelse","NULL","NULL","1046"
"2013","NULL","bef_u_innv_og_norskf","alle","prosent","94.1","videregaende_deltakelse","NULL","NULL","1046"
"2013","NULL","norskfodte_m_innvf","0","personer",".","videregaende_deltakelse","NULL","NULL","1046"
"2013","NULL","norskfodte_m_innvf","0","prosent",".","videregaende_deltakelse","NULL","NULL","1046"
"2013","NULL","norskfodte_m_innvf","1","personer",".","videregaende_deltakelse","NULL","NULL","1046"
"2013","NULL","norskfodte_m_innvf","1","prosent",".","videregaende_deltakelse","NULL","NULL","1046"
"2013","NULL","norskfodte_m_innvf","alle","personer",".","videregaende_deltakelse","NULL","NULL","1046"
"2013","NULL","norskfodte_m_innvf","alle","prosent",".","videregaende_deltakelse","NULL","NULL","1046"
"2013","NULL","alle","0","personer","965","videregaende_deltakelse","NULL","NULL","1101"
"2013","NULL","alle","0","prosent","100","videregaende_deltakelse","NULL","NULL","1101"
"2013","NULL","alle","1","personer","1166","videregaende_deltakelse","NULL","NULL","1101"
"2013","NULL","alle","1","prosent","100","videregaende_deltakelse","NULL","NULL","1101"
"2013","NULL","alle","alle","personer","2131","videregaende_deltakelse","NULL","NULL","1101"
"2013","NULL","alle","alle","prosent","100","videregaende_deltakelse","NULL","NULL","1101"
"2013","NULL","innvandrere","0","personer","56","videregaende_deltakelse","NULL","NULL","1101"
"2013","NULL","innvandrere","0","prosent","5.8","videregaende_deltakelse","NULL","NULL","1101"
"2013","NULL","innvandrere","1","personer","51","videregaende_deltakelse","NULL","NULL","1101"
"2013","NULL","innvandrere","1","prosent","4.4","videregaende_deltakelse","NULL","NULL","1101"
"2013","NULL","innvandrere","alle","personer","107","videregaende_deltakelse","NULL","NULL","1101"
"2013","NULL","innvandrere","alle","prosent","5","videregaende_deltakelse","NULL","NULL","1101"
"2013","NULL","bef_u_innv_og_norskf","0","personer","904","videregaende_deltakelse","NULL","NULL","1101"
"2013","NULL","bef_u_innv_og_norskf","0","prosent","93.7","videregaende_deltakelse","NULL","NULL","1101"
"2013","NULL","bef_u_innv_og_norskf","1","personer","1097","videregaende_deltakelse","NULL","NULL","1101"
"2013","NULL","bef_u_innv_og_norskf","1","prosent","94.1","videregaende_deltakelse","NULL","NULL","1101"
"2013","NULL","bef_u_innv_og_norskf","alle","personer","2001","videregaende_deltakelse","NULL","NULL","1101"
"2013","NULL","bef_u_innv_og_norskf","alle","prosent","93.9","videregaende_deltakelse","NULL","NULL","1101"
"2013","NULL","norskfodte_m_innvf","0","personer","5","videregaende_deltakelse","NULL","NULL","1101"
"2013","NULL","norskfodte_m_innvf","0","prosent","0.5","videregaende_deltakelse","NULL","NULL","1101"
"2013","NULL","norskfodte_m_innvf","1","personer","18","videregaende_deltakelse","NULL","NULL","1101"
"2013","NULL","norskfodte_m_innvf","1","prosent","1.5","videregaende_deltakelse","NULL","NULL","1101"
"2013","NULL","norskfodte_m_innvf","alle","personer","23","videregaende_deltakelse","NULL","NULL","1101"
"2013","NULL","norskfodte_m_innvf","alle","prosent","1.1","videregaende_deltakelse","NULL","NULL","1101"
"2013","NULL","alle","0","personer","4296","videregaende_deltakelse","NULL","NULL","1102"
"2013","NULL","alle","0","prosent","100","videregaende_deltakelse","NULL","NULL","1102"
"2013","NULL","alle","1","personer","4586","videregaende_deltakelse","NULL","NULL","1102"
"2013","NULL","alle","1","prosent","100","videregaende_deltakelse","NULL","NULL","1102"
"2013","NULL","alle","alle","personer","8882","videregaende_deltakelse","NULL","NULL","1102"
"2013","NULL","alle","alle","prosent","100","videregaende_deltakelse","NULL","NULL","1102"
"2013","NULL","innvandrere","0","personer","311","videregaende_deltakelse","NULL","NULL","1102"
"2013","NULL","innvandrere","0","prosent","7.2","videregaende_deltakelse","NULL","NULL","1102"
"2013","NULL","innvandrere","1","personer","330","videregaende_deltakelse","NULL","NULL","1102"
"2013","NULL","innvandrere","1","prosent","7.2","videregaende_deltakelse","NULL","NULL","1102"
"2013","NULL","innvandrere","alle","personer","641","videregaende_deltakelse","NULL","NULL","1102"
"2013","NULL","innvandrere","alle","prosent","7.2","videregaende_deltakelse","NULL","NULL","1102"
"2013","NULL","bef_u_innv_og_norskf","0","personer","3806","videregaende_deltakelse","NULL","NULL","1102"
"2013","NULL","bef_u_innv_og_norskf","0","prosent","88.6","videregaende_deltakelse","NULL","NULL","1102"
"2013","NULL","bef_u_innv_og_norskf","1","personer","4063","videregaende_deltakelse","NULL","NULL","1102"
"2013","NULL","bef_u_innv_og_norskf","1","prosent","88.6","videregaende_deltakelse","NULL","NULL","1102"
"2013","NULL","bef_u_innv_og_norskf","alle","personer","7869","videregaende_deltakelse","NULL","NULL","1102"
"2013","NULL","bef_u_innv_og_norskf","alle","prosent","88.6","videregaende_deltakelse","NULL","NULL","1102"
"2013","NULL","norskfodte_m_innvf","0","personer","179","videregaende_deltakelse","NULL","NULL","1102"
"2013","NULL","norskfodte_m_innvf","0","prosent","4.2","videregaende_deltakelse","NULL","NULL","1102"
"2013","NULL","norskfodte_m_innvf","1","personer","193","videregaende_deltakelse","NULL","NULL","1102"
"2013","NULL","norskfodte_m_innvf","1","prosent","4.2","videregaende_deltakelse","NULL","NULL","1102"
"2013","NULL","norskfodte_m_innvf","alle","personer","372","videregaende_deltakelse","NULL","NULL","1102"
"2013","NULL","norskfodte_m_innvf","alle","prosent","4.2","videregaende_deltakelse","NULL","NULL","1102"
"2013","NULL","alle","0","personer","7148","videregaende_deltakelse","NULL","NULL","1103"
"2013","NULL","alle","0","prosent","100","videregaende_deltakelse","NULL","NULL","1103"
"2013","NULL","alle","1","personer","7765","videregaende_deltakelse","NULL","NULL","1103"
"2013","NULL","alle","1","prosent","100","videregaende_deltakelse","NULL","NULL","1103"
"2013","NULL","alle","alle","personer","14913","videregaende_deltakelse","NULL","NULL","1103"
"2013","NULL","alle","alle","prosent","100","videregaende_deltakelse","NULL","NULL","1103"
"2013","NULL","innvandrere","0","personer","417","videregaende_deltakelse","NULL","NULL","1103"
"2013","NULL","innvandrere","0","prosent","5.8","videregaende_deltakelse","NULL","NULL","1103"
"2013","NULL","innvandrere","1","personer","457","videregaende_deltakelse","NULL","NULL","1103"
"2013","NULL","innvandrere","1","prosent","5.9","videregaende_deltakelse","NULL","NULL","1103"
"2013","NULL","innvandrere","alle","personer","874","videregaende_deltakelse","NULL","NULL","1103"
"2013","NULL","innvandrere","alle","prosent","5.9","videregaende_deltakelse","NULL","NULL","1103"
"2013","NULL","bef_u_innv_og_norskf","0","personer","6367","videregaende_deltakelse","NULL","NULL","1103"
"2013","NULL","bef_u_innv_og_norskf","0","prosent","89.1","videregaende_deltakelse","NULL","NULL","1103"
"2013","NULL","bef_u_innv_og_norskf","1","personer","6911","videregaende_deltakelse","NULL","NULL","1103"
"2013","NULL","bef_u_innv_og_norskf","1","prosent","89","videregaende_deltakelse","NULL","NULL","1103"
"2013","NULL","bef_u_innv_og_norskf","alle","personer","13278","videregaende_deltakelse","NULL","NULL","1103"
"2013","NULL","bef_u_innv_og_norskf","alle","prosent","89","videregaende_deltakelse","NULL","NULL","1103"
"2013","NULL","norskfodte_m_innvf","0","personer","364","videregaende_deltakelse","NULL","NULL","1103"
"2013","NULL","norskfodte_m_innvf","0","prosent","5.1","videregaende_deltakelse","NULL","NULL","1103"
"2013","NULL","norskfodte_m_innvf","1","personer","397","videregaende_deltakelse","NULL","NULL","1103"
"2013","NULL","norskfodte_m_innvf","1","prosent","5.1","videregaende_deltakelse","NULL","NULL","1103"
"2013","NULL","norskfodte_m_innvf","alle","personer","761","videregaende_deltakelse","NULL","NULL","1103"
"2013","NULL","norskfodte_m_innvf","alle","prosent","5.1","videregaende_deltakelse","NULL","NULL","1103"
"2013","NULL","alle","0","personer","2087","videregaende_deltakelse","NULL","NULL","1106"
"2013","NULL","alle","0","prosent","100","videregaende_deltakelse","NULL","NULL","1106"
"2013","NULL","alle","1","personer","2301","videregaende_deltakelse","NULL","NULL","1106"
"2013","NULL","alle","1","prosent","100","videregaende_deltakelse","NULL","NULL","1106"
"2013","NULL","alle","alle","personer","4388","videregaende_deltakelse","NULL","NULL","1106"
"2013","NULL","alle","alle","prosent","100","videregaende_deltakelse","NULL","NULL","1106"
"2013","NULL","innvandrere","0","personer","145","videregaende_deltakelse","NULL","NULL","1106"
"2013","NULL","innvandrere","0","prosent","6.9","videregaende_deltakelse","NULL","NULL","1106"
"2013","NULL","innvandrere","1","personer","141","videregaende_deltakelse","NULL","NULL","1106"
"2013","NULL","innvandrere","1","prosent","6.1","videregaende_deltakelse","NULL","NULL","1106"
"2013","NULL","innvandrere","alle","personer","286","videregaende_deltakelse","NULL","NULL","1106"
"2013","NULL","innvandrere","alle","prosent","6.5","videregaende_deltakelse","NULL","NULL","1106"
"2013","NULL","bef_u_innv_og_norskf","0","personer","1882","videregaende_deltakelse","NULL","NULL","1106"
"2013","NULL","bef_u_innv_og_norskf","0","prosent","90.2","videregaende_deltakelse","NULL","NULL","1106"
"2013","NULL","bef_u_innv_og_norskf","1","personer","2098","videregaende_deltakelse","NULL","NULL","1106"
"2013","NULL","bef_u_innv_og_norskf","1","prosent","91.2","videregaende_deltakelse","NULL","NULL","1106"
"2013","NULL","bef_u_innv_og_norskf","alle","personer","3980","videregaende_deltakelse","NULL","NULL","1106"
"2013","NULL","bef_u_innv_og_norskf","alle","prosent","90.7","videregaende_deltakelse","NULL","NULL","1106"
"2013","NULL","norskfodte_m_innvf","0","personer","60","videregaende_deltakelse","NULL","NULL","1106"
"2013","NULL","norskfodte_m_innvf","0","prosent","2.9","videregaende_deltakelse","NULL","NULL","1106"
"2013","NULL","norskfodte_m_innvf","1","personer","62","videregaende_deltakelse","NULL","NULL","1106"
"2013","NULL","norskfodte_m_innvf","1","prosent","2.7","videregaende_deltakelse","NULL","NULL","1106"
"2013","NULL","norskfodte_m_innvf","alle","personer","122","videregaende_deltakelse","NULL","NULL","1106"
"2013","NULL","norskfodte_m_innvf","alle","prosent","2.8","videregaende_deltakelse","NULL","NULL","1106"
"2013","NULL","alle","0","personer","207","videregaende_deltakelse","NULL","NULL","1111"
"2013","NULL","alle","0","prosent","100","videregaende_deltakelse","NULL","NULL","1111"
"2013","NULL","alle","1","personer","260","videregaende_deltakelse","NULL","NULL","1111"
"2013","NULL","alle","1","prosent","100","videregaende_deltakelse","NULL","NULL","1111"
"2013","NULL","alle","alle","personer","467","videregaende_deltakelse","NULL","NULL","1111"
"2013","NULL","alle","alle","prosent","100","videregaende_deltakelse","NULL","NULL","1111"
"2013","NULL","innvandrere","0","personer","8","videregaende_deltakelse","NULL","NULL","1111"
"2013","NULL","innvandrere","0","prosent","3.9","videregaende_deltakelse","NULL","NULL","1111"
"2013","NULL","innvandrere","1","personer","1","videregaende_deltakelse","NULL","NULL","1111"
"2013","NULL","innvandrere","1","prosent","0.4","videregaende_deltakelse","NULL","NULL","1111"
"2013","NULL","innvandrere","alle","personer","9","videregaende_deltakelse","NULL","NULL","1111"
"2013","NULL","innvandrere","alle","prosent","1.9","videregaende_deltakelse","NULL","NULL","1111"
"2013","NULL","bef_u_innv_og_norskf","0","personer","199","videregaende_deltakelse","NULL","NULL","1111"
"2013","NULL","bef_u_innv_og_norskf","0","prosent","96.1","videregaende_deltakelse","NULL","NULL","1111"
"2013","NULL","bef_u_innv_og_norskf","1","personer","259","videregaende_deltakelse","NULL","NULL","1111"
"2013","NULL","bef_u_innv_og_norskf","1","prosent","99.6","videregaende_deltakelse","NULL","NULL","1111"
"2013","NULL","bef_u_innv_og_norskf","alle","personer","458","videregaende_deltakelse","NULL","NULL","1111"
"2013","NULL","bef_u_innv_og_norskf","alle","prosent","98.1","videregaende_deltakelse","NULL","NULL","1111"
"2013","NULL","norskfodte_m_innvf","0","personer",".","videregaende_deltakelse","NULL","NULL","1111"
"2013","NULL","norskfodte_m_innvf","0","prosent",".","videregaende_deltakelse","NULL","NULL","1111"
"2013","NULL","norskfodte_m_innvf","1","personer",".","videregaende_deltakelse","NULL","NULL","1111"
"2013","NULL","norskfodte_m_innvf","1","prosent",".","videregaende_deltakelse","NULL","NULL","1111"
"2013","NULL","norskfodte_m_innvf","alle","personer",".","videregaende_deltakelse","NULL","NULL","1111"
"2013","NULL","norskfodte_m_innvf","alle","prosent",".","videregaende_deltakelse","NULL","NULL","1111"
"2013","NULL","alle","0","personer","229","videregaende_deltakelse","NULL","NULL","1112"
"2013","NULL","alle","0","prosent","100","videregaende_deltakelse","NULL","NULL","1112"
"2013","NULL","alle","1","personer","269","videregaende_deltakelse","NULL","NULL","1112"
"2013","NULL","alle","1","prosent","100","videregaende_deltakelse","NULL","NULL","1112"
"2013","NULL","alle","alle","personer","498","videregaende_deltakelse","NULL","NULL","1112"
"2013","NULL","alle","alle","prosent","100","videregaende_deltakelse","NULL","NULL","1112"
"2013","NULL","innvandrere","0","personer","20","videregaende_deltakelse","NULL","NULL","1112"
"2013","NULL","innvandrere","0","prosent","8.7","videregaende_deltakelse","NULL","NULL","1112"
"2013","NULL","innvandrere","1","personer","17","videregaende_deltakelse","NULL","NULL","1112"
"2013","NULL","innvandrere","1","prosent","6.3","videregaende_deltakelse","NULL","NULL","1112"
"2013","NULL","innvandrere","alle","personer","37","videregaende_deltakelse","NULL","NULL","1112"
"2013","NULL","innvandrere","alle","prosent","7.4","videregaende_deltakelse","NULL","NULL","1112"
"2013","NULL","bef_u_innv_og_norskf","0","personer","209","videregaende_deltakelse","NULL","NULL","1112"
"2013","NULL","bef_u_innv_og_norskf","0","prosent","91.3","videregaende_deltakelse","NULL","NULL","1112"
"2013","NULL","bef_u_innv_og_norskf","1","personer","252","videregaende_deltakelse","NULL","NULL","1112"
"2013","NULL","bef_u_innv_og_norskf","1","prosent","93.7","videregaende_deltakelse","NULL","NULL","1112"
"2013","NULL","bef_u_innv_og_norskf","alle","personer","461","videregaende_deltakelse","NULL","NULL","1112"
"2013","NULL","bef_u_innv_og_norskf","alle","prosent","92.6","videregaende_deltakelse","NULL","NULL","1112"
"2013","NULL","norskfodte_m_innvf","0","personer",".","videregaende_deltakelse","NULL","NULL","1112"
"2013","NULL","norskfodte_m_innvf","0","prosent",".","videregaende_deltakelse","NULL","NULL","1112"
"2013","NULL","norskfodte_m_innvf","1","personer",".","videregaende_deltakelse","NULL","NULL","1112"
"2013","NULL","norskfodte_m_innvf","1","prosent",".","videregaende_deltakelse","NULL","NULL","1112"
"2013","NULL","norskfodte_m_innvf","alle","personer",".","videregaende_deltakelse","NULL","NULL","1112"
"2013","NULL","norskfodte_m_innvf","alle","prosent",".","videregaende_deltakelse","NULL","NULL","1112"
"2013","NULL","alle","0","personer","179","videregaende_deltakelse","NULL","NULL","1114"
"2013","NULL","alle","0","prosent","100","videregaende_deltakelse","NULL","NULL","1114"
"2013","NULL","alle","1","personer","195","videregaende_deltakelse","NULL","NULL","1114"
"2013","NULL","alle","1","prosent","100","videregaende_deltakelse","NULL","NULL","1114"
"2013","NULL","alle","alle","personer","374","videregaende_deltakelse","NULL","NULL","1114"
"2013","NULL","alle","alle","prosent","100","videregaende_deltakelse","NULL","NULL","1114"
"2013","NULL","innvandrere","0","personer","2","videregaende_deltakelse","NULL","NULL","1114"
"2013","NULL","innvandrere","0","prosent","1.1","videregaende_deltakelse","NULL","NULL","1114"
"2013","NULL","innvandrere","1","personer","7","videregaende_deltakelse","NULL","NULL","1114"
"2013","NULL","innvandrere","1","prosent","3.6","videregaende_deltakelse","NULL","NULL","1114"
"2013","NULL","innvandrere","alle","personer","9","videregaende_deltakelse","NULL","NULL","1114"
"2013","NULL","innvandrere","alle","prosent","2.4","videregaende_deltakelse","NULL","NULL","1114"
"2013","NULL","bef_u_innv_og_norskf","0","personer","177","videregaende_deltakelse","NULL","NULL","1114"
"2013","NULL","bef_u_innv_og_norskf","0","prosent","98.9","videregaende_deltakelse","NULL","NULL","1114"
"2013","NULL","bef_u_innv_og_norskf","1","personer","181","videregaende_deltakelse","NULL","NULL","1114"
"2013","NULL","bef_u_innv_og_norskf","1","prosent","92.8","videregaende_deltakelse","NULL","NULL","1114"
"2013","NULL","bef_u_innv_og_norskf","alle","personer","358","videregaende_deltakelse","NULL","NULL","1114"
"2013","NULL","bef_u_innv_og_norskf","alle","prosent","95.7","videregaende_deltakelse","NULL","NULL","1114"
"2013","NULL","norskfodte_m_innvf","0","personer",".","videregaende_deltakelse","NULL","NULL","1114"
"2013","NULL","norskfodte_m_innvf","0","prosent",".","videregaende_deltakelse","NULL","NULL","1114"
"2013","NULL","norskfodte_m_innvf","1","personer","7","videregaende_deltakelse","NULL","NULL","1114"
"2013","NULL","norskfodte_m_innvf","1","prosent","3.6","videregaende_deltakelse","NULL","NULL","1114"
"2013","NULL","norskfodte_m_innvf","alle","personer","7","videregaende_deltakelse","NULL","NULL","1114"
"2013","NULL","norskfodte_m_innvf","alle","prosent","1.9","videregaende_deltakelse","NULL","NULL","1114"
"2013","NULL","alle","0","personer","1249","videregaende_deltakelse","NULL","NULL","1119"
"2013","NULL","alle","0","prosent","100","videregaende_deltakelse","NULL","NULL","1119"
"2013","NULL","alle","1","personer","1270","videregaende_deltakelse","NULL","NULL","1119"
"2013","NULL","alle","1","prosent","100","videregaende_deltakelse","NULL","NULL","1119"
"2013","NULL","alle","alle","personer","2519","videregaende_deltakelse","NULL","NULL","1119"
"2013","NULL","alle","alle","prosent","100","videregaende_deltakelse","NULL","NULL","1119"
"2013","NULL","innvandrere","0","personer","54","videregaende_deltakelse","NULL","NULL","1119"
"2013","NULL","innvandrere","0","prosent","4.3","videregaende_deltakelse","NULL","NULL","1119"
"2013","NULL","innvandrere","1","personer","80","videregaende_deltakelse","NULL","NULL","1119"
"2013","NULL","innvandrere","1","prosent","6.3","videregaende_deltakelse","NULL","NULL","1119"
"2013","NULL","innvandrere","alle","personer","134","videregaende_deltakelse","NULL","NULL","1119"
"2013","NULL","innvandrere","alle","prosent","5.3","videregaende_deltakelse","NULL","NULL","1119"
"2013","NULL","bef_u_innv_og_norskf","0","personer","1189","videregaende_deltakelse","NULL","NULL","1119"
"2013","NULL","bef_u_innv_og_norskf","0","prosent","95.2","videregaende_deltakelse","NULL","NULL","1119"
"2013","NULL","bef_u_innv_og_norskf","1","personer","1180","videregaende_deltakelse","NULL","NULL","1119"
"2013","NULL","bef_u_innv_og_norskf","1","prosent","92.9","videregaende_deltakelse","NULL","NULL","1119"
"2013","NULL","bef_u_innv_og_norskf","alle","personer","2369","videregaende_deltakelse","NULL","NULL","1119"
"2013","NULL","bef_u_innv_og_norskf","alle","prosent","94","videregaende_deltakelse","NULL","NULL","1119"
"2013","NULL","norskfodte_m_innvf","0","personer","6","videregaende_deltakelse","NULL","NULL","1119"
"2013","NULL","norskfodte_m_innvf","0","prosent","0.5","videregaende_deltakelse","NULL","NULL","1119"
"2013","NULL","norskfodte_m_innvf","1","personer","10","videregaende_deltakelse","NULL","NULL","1119"
"2013","NULL","norskfodte_m_innvf","1","prosent","0.8","videregaende_deltakelse","NULL","NULL","1119"
"2013","NULL","norskfodte_m_innvf","alle","personer","16","videregaende_deltakelse","NULL","NULL","1119"
"2013","NULL","norskfodte_m_innvf","alle","prosent","0.6","videregaende_deltakelse","NULL","NULL","1119"
"2013","NULL","alle","0","personer","1321","videregaende_deltakelse","NULL","NULL","1120"
"2013","NULL","alle","0","prosent","100","videregaende_deltakelse","NULL","NULL","1120"
"2013","NULL","alle","1","personer","1390","videregaende_deltakelse","NULL","NULL","1120"
"2013","NULL","alle","1","prosent","100","videregaende_deltakelse","NULL","NULL","1120"
"2013","NULL","alle","alle","personer","2711","videregaende_deltakelse","NULL","NULL","1120"
"2013","NULL","alle","alle","prosent","100","videregaende_deltakelse","NULL","NULL","1120"
"2013","NULL","innvandrere","0","personer","78","videregaende_deltakelse","NULL","NULL","1120"
"2013","NULL","innvandrere","0","prosent","5.9","videregaende_deltakelse","NULL","NULL","1120"
"2013","NULL","innvandrere","1","personer","61","videregaende_deltakelse","NULL","NULL","1120"
"2013","NULL","innvandrere","1","prosent","4.4","videregaende_deltakelse","NULL","NULL","1120"
"2013","NULL","innvandrere","alle","personer","139","videregaende_deltakelse","NULL","NULL","1120"
"2013","NULL","innvandrere","alle","prosent","5.1","videregaende_deltakelse","NULL","NULL","1120"
"2013","NULL","bef_u_innv_og_norskf","0","personer","1222","videregaende_deltakelse","NULL","NULL","1120"
"2013","NULL","bef_u_innv_og_norskf","0","prosent","92.5","videregaende_deltakelse","NULL","NULL","1120"
"2013","NULL","bef_u_innv_og_norskf","1","personer","1307","videregaende_deltakelse","NULL","NULL","1120"
"2013","NULL","bef_u_innv_og_norskf","1","prosent","94","videregaende_deltakelse","NULL","NULL","1120"
"2013","NULL","bef_u_innv_og_norskf","alle","personer","2529","videregaende_deltakelse","NULL","NULL","1120"
"2013","NULL","bef_u_innv_og_norskf","alle","prosent","93.3","videregaende_deltakelse","NULL","NULL","1120"
"2013","NULL","norskfodte_m_innvf","0","personer","21","videregaende_deltakelse","NULL","NULL","1120"
"2013","NULL","norskfodte_m_innvf","0","prosent","1.6","videregaende_deltakelse","NULL","NULL","1120"
"2013","NULL","norskfodte_m_innvf","1","personer","22","videregaende_deltakelse","NULL","NULL","1120"
"2013","NULL","norskfodte_m_innvf","1","prosent","1.6","videregaende_deltakelse","NULL","NULL","1120"
"2013","NULL","norskfodte_m_innvf","alle","personer","43","videregaende_deltakelse","NULL","NULL","1120"
"2013","NULL","norskfodte_m_innvf","alle","prosent","1.6","videregaende_deltakelse","NULL","NULL","1120"
"2013","NULL","alle","0","personer","1024","videregaende_deltakelse","NULL","NULL","1121"
"2013","NULL","alle","0","prosent","100","videregaende_deltakelse","NULL","NULL","1121"
"2013","NULL","alle","1","personer","1245","videregaende_deltakelse","NULL","NULL","1121"
"2013","NULL","alle","1","prosent","100","videregaende_deltakelse","NULL","NULL","1121"
"2013","NULL","alle","alle","personer","2269","videregaende_deltakelse","NULL","NULL","1121"
"2013","NULL","alle","alle","prosent","100","videregaende_deltakelse","NULL","NULL","1121"
"2013","NULL","innvandrere","0","personer","52","videregaende_deltakelse","NULL","NULL","1121"
"2013","NULL","innvandrere","0","prosent","5.1","videregaende_deltakelse","NULL","NULL","1121"
"2013","NULL","innvandrere","1","personer","51","videregaende_deltakelse","NULL","NULL","1121"
"2013","NULL","innvandrere","1","prosent","4.1","videregaende_deltakelse","NULL","NULL","1121"
"2013","NULL","innvandrere","alle","personer","103","videregaende_deltakelse","NULL","NULL","1121"
"2013","NULL","innvandrere","alle","prosent","4.5","videregaende_deltakelse","NULL","NULL","1121"
"2013","NULL","bef_u_innv_og_norskf","0","personer","955","videregaende_deltakelse","NULL","NULL","1121"
"2013","NULL","bef_u_innv_og_norskf","0","prosent","93.3","videregaende_deltakelse","NULL","NULL","1121"
"2013","NULL","bef_u_innv_og_norskf","1","personer","1167","videregaende_deltakelse","NULL","NULL","1121"
"2013","NULL","bef_u_innv_og_norskf","1","prosent","93.7","videregaende_deltakelse","NULL","NULL","1121"
"2013","NULL","bef_u_innv_og_norskf","alle","personer","2122","videregaende_deltakelse","NULL","NULL","1121"
"2013","NULL","bef_u_innv_og_norskf","alle","prosent","93.5","videregaende_deltakelse","NULL","NULL","1121"
"2013","NULL","norskfodte_m_innvf","0","personer","17","videregaende_deltakelse","NULL","NULL","1121"
"2013","NULL","norskfodte_m_innvf","0","prosent","1.7","videregaende_deltakelse","NULL","NULL","1121"
"2013","NULL","norskfodte_m_innvf","1","personer","27","videregaende_deltakelse","NULL","NULL","1121"
"2013","NULL","norskfodte_m_innvf","1","prosent","2.2","videregaende_deltakelse","NULL","NULL","1121"
"2013","NULL","norskfodte_m_innvf","alle","personer","44","videregaende_deltakelse","NULL","NULL","1121"
"2013","NULL","norskfodte_m_innvf","alle","prosent","1.9","videregaende_deltakelse","NULL","NULL","1121"
"2013","NULL","alle","0","personer","765","videregaende_deltakelse","NULL","NULL","1122"
"2013","NULL","alle","0","prosent","100","videregaende_deltakelse","NULL","NULL","1122"
"2013","NULL","alle","1","personer","949","videregaende_deltakelse","NULL","NULL","1122"
"2013","NULL","alle","1","prosent","100","videregaende_deltakelse","NULL","NULL","1122"
"2013","NULL","alle","alle","personer","1714","videregaende_deltakelse","NULL","NULL","1122"
"2013","NULL","alle","alle","prosent","100","videregaende_deltakelse","NULL","NULL","1122"
"2013","NULL","innvandrere","0","personer","30","videregaende_deltakelse","NULL","NULL","1122"
"2013","NULL","innvandrere","0","prosent","3.9","videregaende_deltakelse","NULL","NULL","1122"
"2013","NULL","innvandrere","1","personer","41","videregaende_deltakelse","NULL","NULL","1122"
"2013","NULL","innvandrere","1","prosent","4.3","videregaende_deltakelse","NULL","NULL","1122"
"2013","NULL","innvandrere","alle","personer","71","videregaende_deltakelse","NULL","NULL","1122"
"2013","NULL","innvandrere","alle","prosent","4.1","videregaende_deltakelse","NULL","NULL","1122"
"2013","NULL","bef_u_innv_og_norskf","0","personer","723","videregaende_deltakelse","NULL","NULL","1122"
"2013","NULL","bef_u_innv_og_norskf","0","prosent","94.5","videregaende_deltakelse","NULL","NULL","1122"
"2013","NULL","bef_u_innv_og_norskf","1","personer","902","videregaende_deltakelse","NULL","NULL","1122"
"2013","NULL","bef_u_innv_og_norskf","1","prosent","95","videregaende_deltakelse","NULL","NULL","1122"
"2013","NULL","bef_u_innv_og_norskf","alle","personer","1625","videregaende_deltakelse","NULL","NULL","1122"
"2013","NULL","bef_u_innv_og_norskf","alle","prosent","94.8","videregaende_deltakelse","NULL","NULL","1122"
"2013","NULL","norskfodte_m_innvf","0","personer","12","videregaende_deltakelse","NULL","NULL","1122"
"2013","NULL","norskfodte_m_innvf","0","prosent","1.6","videregaende_deltakelse","NULL","NULL","1122"
"2013","NULL","norskfodte_m_innvf","1","personer","6","videregaende_deltakelse","NULL","NULL","1122"
"2013","NULL","norskfodte_m_innvf","1","prosent","0.6","videregaende_deltakelse","NULL","NULL","1122"
"2013","NULL","norskfodte_m_innvf","alle","personer","18","videregaende_deltakelse","NULL","NULL","1122"
"2013","NULL","norskfodte_m_innvf","alle","prosent","1.1","videregaende_deltakelse","NULL","NULL","1122"
"2013","NULL","alle","0","personer","1514","videregaende_deltakelse","NULL","NULL","1124"
"2013","NULL","alle","0","prosent","100","videregaende_deltakelse","NULL","NULL","1124"
"2013","NULL","alle","1","personer","1723","videregaende_deltakelse","NULL","NULL","1124"
"2013","NULL","alle","1","prosent","100","videregaende_deltakelse","NULL","NULL","1124"
"2013","NULL","alle","alle","personer","3237","videregaende_deltakelse","NULL","NULL","1124"
"2013","NULL","alle","alle","prosent","100","videregaende_deltakelse","NULL","NULL","1124"
"2013","NULL","innvandrere","0","personer","89","videregaende_deltakelse","NULL","NULL","1124"
"2013","NULL","innvandrere","0","prosent","5.9","videregaende_deltakelse","NULL","NULL","1124"
"2013","NULL","innvandrere","1","personer","96","videregaende_deltakelse","NULL","NULL","1124"
"2013","NULL","innvandrere","1","prosent","5.6","videregaende_deltakelse","NULL","NULL","1124"
"2013","NULL","innvandrere","alle","personer","185","videregaende_deltakelse","NULL","NULL","1124"
"2013","NULL","innvandrere","alle","prosent","5.7","videregaende_deltakelse","NULL","NULL","1124"
"2013","NULL","bef_u_innv_og_norskf","0","personer","1391","videregaende_deltakelse","NULL","NULL","1124"
