"aar","bydel_nr","innvkat_5","kjonn","enhet","tabellvariabel","tabell_navn","fylke_nr","naringsregion_nr","kommune_nr"
"2013","NULL","alle","1","personer","341","ungdom_utenfor_opplaring","NULL","NULL","1124"
"2013","NULL","alle","1","prosent","18.6","ungdom_utenfor_opplaring","NULL","NULL","1124"
"2013","NULL","alle","alle","personer","635","ungdom_utenfor_opplaring","NULL","NULL","1124"
"2013","NULL","alle","alle","prosent","18","ungdom_utenfor_opplaring","NULL","NULL","1124"
"2013","NULL","innvandrere","0","personer","104","ungdom_utenfor_opplaring","NULL","NULL","1124"
"2013","NULL","innvandrere","0","prosent","49.3","ungdom_utenfor_opplaring","NULL","NULL","1124"
"2013","NULL","innvandrere","1","personer","79","ungdom_utenfor_opplaring","NULL","NULL","1124"
"2013","NULL","innvandrere","1","prosent","39.3","ungdom_utenfor_opplaring","NULL","NULL","1124"
"2013","NULL","innvandrere","alle","personer","183","ungdom_utenfor_opplaring","NULL","NULL","1124"
"2013","NULL","innvandrere","alle","prosent","44.4","ungdom_utenfor_opplaring","NULL","NULL","1124"
"2013","NULL","befolkningen_ellers","0","personer","190","ungdom_utenfor_opplaring","NULL","NULL","1124"
"2013","NULL","befolkningen_ellers","0","prosent","12.9","ungdom_utenfor_opplaring","NULL","NULL","1124"
"2013","NULL","befolkningen_ellers","1","personer","262","ungdom_utenfor_opplaring","NULL","NULL","1124"
"2013","NULL","befolkningen_ellers","1","prosent","16","ungdom_utenfor_opplaring","NULL","NULL","1124"
"2013","NULL","befolkningen_ellers","alle","personer","452","ungdom_utenfor_opplaring","NULL","NULL","1124"
"2013","NULL","befolkningen_ellers","alle","prosent","14.5","ungdom_utenfor_opplaring","NULL","NULL","1124"
"2013","NULL","norskfodte_m_innvf","0","personer","7","ungdom_utenfor_opplaring","NULL","NULL","1124"
"2013","NULL","norskfodte_m_innvf","0","prosent","20.6","ungdom_utenfor_opplaring","NULL","NULL","1124"
"2013","NULL","norskfodte_m_innvf","1","personer","6","ungdom_utenfor_opplaring","NULL","NULL","1124"
"2013","NULL","norskfodte_m_innvf","1","prosent","13","ungdom_utenfor_opplaring","NULL","NULL","1124"
"2013","NULL","norskfodte_m_innvf","alle","personer","13","ungdom_utenfor_opplaring","NULL","NULL","1124"
"2013","NULL","norskfodte_m_innvf","alle","prosent","16.3","ungdom_utenfor_opplaring","NULL","NULL","1124"
"2013","NULL","bef_u_innv_og_norskf","0","personer","183","ungdom_utenfor_opplaring","NULL","NULL","1124"
"2013","NULL","bef_u_innv_og_norskf","0","prosent","12.7","ungdom_utenfor_opplaring","NULL","NULL","1124"
"2013","NULL","bef_u_innv_og_norskf","1","personer","256","ungdom_utenfor_opplaring","NULL","NULL","1124"
"2013","NULL","bef_u_innv_og_norskf","1","prosent","16.1","ungdom_utenfor_opplaring","NULL","NULL","1124"
"2013","NULL","bef_u_innv_og_norskf","alle","personer","439","ungdom_utenfor_opplaring","NULL","NULL","1124"
"2013","NULL","bef_u_innv_og_norskf","alle","prosent","14.5","ungdom_utenfor_opplaring","NULL","NULL","1124"
"2013","NULL","alle","0","personer","129","ungdom_utenfor_opplaring","NULL","NULL","1127"
"2013","NULL","alle","0","prosent","17.9","ungdom_utenfor_opplaring","NULL","NULL","1127"
"2013","NULL","alle","1","personer","160","ungdom_utenfor_opplaring","NULL","NULL","1127"
"2013","NULL","alle","1","prosent","19","ungdom_utenfor_opplaring","NULL","NULL","1127"
"2013","NULL","alle","alle","personer","289","ungdom_utenfor_opplaring","NULL","NULL","1127"
"2013","NULL","alle","alle","prosent","18.5","ungdom_utenfor_opplaring","NULL","NULL","1127"
"2013","NULL","innvandrere","0","personer","34","ungdom_utenfor_opplaring","NULL","NULL","1127"
"2013","NULL","innvandrere","0","prosent","52.3","ungdom_utenfor_opplaring","NULL","NULL","1127"
"2013","NULL","innvandrere","1","personer","30","ungdom_utenfor_opplaring","NULL","NULL","1127"
"2013","NULL","innvandrere","1","prosent","44.8","ungdom_utenfor_opplaring","NULL","NULL","1127"
"2013","NULL","innvandrere","alle","personer","64","ungdom_utenfor_opplaring","NULL","NULL","1127"
"2013","NULL","innvandrere","alle","prosent","48.5","ungdom_utenfor_opplaring","NULL","NULL","1127"
"2013","NULL","befolkningen_ellers","0","personer","95","ungdom_utenfor_opplaring","NULL","NULL","1127"
"2013","NULL","befolkningen_ellers","0","prosent","14.5","ungdom_utenfor_opplaring","NULL","NULL","1127"
"2013","NULL","befolkningen_ellers","1","personer","130","ungdom_utenfor_opplaring","NULL","NULL","1127"
"2013","NULL","befolkningen_ellers","1","prosent","16.8","ungdom_utenfor_opplaring","NULL","NULL","1127"
"2013","NULL","befolkningen_ellers","alle","personer","225","ungdom_utenfor_opplaring","NULL","NULL","1127"
"2013","NULL","befolkningen_ellers","alle","prosent","15.7","ungdom_utenfor_opplaring","NULL","NULL","1127"
"2013","NULL","norskfodte_m_innvf","0","personer","1","ungdom_utenfor_opplaring","NULL","NULL","1127"
"2013","NULL","norskfodte_m_innvf","0","prosent","14.3","ungdom_utenfor_opplaring","NULL","NULL","1127"
"2013","NULL","norskfodte_m_innvf","1","personer","3","ungdom_utenfor_opplaring","NULL","NULL","1127"
"2013","NULL","norskfodte_m_innvf","1","prosent","30","ungdom_utenfor_opplaring","NULL","NULL","1127"
"2013","NULL","norskfodte_m_innvf","alle","personer","4","ungdom_utenfor_opplaring","NULL","NULL","1127"
"2013","NULL","norskfodte_m_innvf","alle","prosent","23.5","ungdom_utenfor_opplaring","NULL","NULL","1127"
"2013","NULL","bef_u_innv_og_norskf","0","personer","94","ungdom_utenfor_opplaring","NULL","NULL","1127"
"2013","NULL","bef_u_innv_og_norskf","0","prosent","14.5","ungdom_utenfor_opplaring","NULL","NULL","1127"
"2013","NULL","bef_u_innv_og_norskf","1","personer","127","ungdom_utenfor_opplaring","NULL","NULL","1127"
"2013","NULL","bef_u_innv_og_norskf","1","prosent","16.6","ungdom_utenfor_opplaring","NULL","NULL","1127"
"2013","NULL","bef_u_innv_og_norskf","alle","personer","221","ungdom_utenfor_opplaring","NULL","NULL","1127"
"2013","NULL","bef_u_innv_og_norskf","alle","prosent","15.6","ungdom_utenfor_opplaring","NULL","NULL","1127"
"2013","NULL","alle","0","personer","10","ungdom_utenfor_opplaring","NULL","NULL","1129"
"2013","NULL","alle","0","prosent","12.8","ungdom_utenfor_opplaring","NULL","NULL","1129"
"2013","NULL","alle","1","personer","15","ungdom_utenfor_opplaring","NULL","NULL","1129"
"2013","NULL","alle","1","prosent","18.5","ungdom_utenfor_opplaring","NULL","NULL","1129"
"2013","NULL","alle","alle","personer","25","ungdom_utenfor_opplaring","NULL","NULL","1129"
"2013","NULL","alle","alle","prosent","15.7","ungdom_utenfor_opplaring","NULL","NULL","1129"
"2013","NULL","innvandrere","0","personer","1","ungdom_utenfor_opplaring","NULL","NULL","1129"
"2013","NULL","innvandrere","0","prosent","25","ungdom_utenfor_opplaring","NULL","NULL","1129"
"2013","NULL","innvandrere","1","personer","5","ungdom_utenfor_opplaring","NULL","NULL","1129"
"2013","NULL","innvandrere","1","prosent","71.4","ungdom_utenfor_opplaring","NULL","NULL","1129"
"2013","NULL","innvandrere","alle","personer","6","ungdom_utenfor_opplaring","NULL","NULL","1129"
"2013","NULL","innvandrere","alle","prosent","54.5","ungdom_utenfor_opplaring","NULL","NULL","1129"
"2013","NULL","befolkningen_ellers","0","personer","9","ungdom_utenfor_opplaring","NULL","NULL","1129"
"2013","NULL","befolkningen_ellers","0","prosent","12.2","ungdom_utenfor_opplaring","NULL","NULL","1129"
"2013","NULL","befolkningen_ellers","1","personer","10","ungdom_utenfor_opplaring","NULL","NULL","1129"
"2013","NULL","befolkningen_ellers","1","prosent","13.5","ungdom_utenfor_opplaring","NULL","NULL","1129"
"2013","NULL","befolkningen_ellers","alle","personer","19","ungdom_utenfor_opplaring","NULL","NULL","1129"
"2013","NULL","befolkningen_ellers","alle","prosent","12.8","ungdom_utenfor_opplaring","NULL","NULL","1129"
"2013","NULL","norskfodte_m_innvf","0","personer",".","ungdom_utenfor_opplaring","NULL","NULL","1129"
"2013","NULL","norskfodte_m_innvf","0","prosent",".","ungdom_utenfor_opplaring","NULL","NULL","1129"
"2013","NULL","norskfodte_m_innvf","1","personer",".","ungdom_utenfor_opplaring","NULL","NULL","1129"
"2013","NULL","norskfodte_m_innvf","1","prosent",".","ungdom_utenfor_opplaring","NULL","NULL","1129"
"2013","NULL","norskfodte_m_innvf","alle","personer",".","ungdom_utenfor_opplaring","NULL","NULL","1129"
"2013","NULL","norskfodte_m_innvf","alle","prosent",".","ungdom_utenfor_opplaring","NULL","NULL","1129"
"2013","NULL","bef_u_innv_og_norskf","0","personer","9","ungdom_utenfor_opplaring","NULL","NULL","1129"
"2013","NULL","bef_u_innv_og_norskf","0","prosent","12.2","ungdom_utenfor_opplaring","NULL","NULL","1129"
"2013","NULL","bef_u_innv_og_norskf","1","personer","10","ungdom_utenfor_opplaring","NULL","NULL","1129"
"2013","NULL","bef_u_innv_og_norskf","1","prosent","13.5","ungdom_utenfor_opplaring","NULL","NULL","1129"
"2013","NULL","bef_u_innv_og_norskf","alle","personer","19","ungdom_utenfor_opplaring","NULL","NULL","1129"
"2013","NULL","bef_u_innv_og_norskf","alle","prosent","12.8","ungdom_utenfor_opplaring","NULL","NULL","1129"
"2013","NULL","alle","0","personer","160","ungdom_utenfor_opplaring","NULL","NULL","1130"
"2013","NULL","alle","0","prosent","19.3","ungdom_utenfor_opplaring","NULL","NULL","1130"
"2013","NULL","alle","1","personer","145","ungdom_utenfor_opplaring","NULL","NULL","1130"
"2013","NULL","alle","1","prosent","17","ungdom_utenfor_opplaring","NULL","NULL","1130"
"2013","NULL","alle","alle","personer","305","ungdom_utenfor_opplaring","NULL","NULL","1130"
"2013","NULL","alle","alle","prosent","18.2","ungdom_utenfor_opplaring","NULL","NULL","1130"
"2013","NULL","innvandrere","0","personer","33","ungdom_utenfor_opplaring","NULL","NULL","1130"
"2013","NULL","innvandrere","0","prosent","44","ungdom_utenfor_opplaring","NULL","NULL","1130"
"2013","NULL","innvandrere","1","personer","37","ungdom_utenfor_opplaring","NULL","NULL","1130"
"2013","NULL","innvandrere","1","prosent","46.3","ungdom_utenfor_opplaring","NULL","NULL","1130"
"2013","NULL","innvandrere","alle","personer","70","ungdom_utenfor_opplaring","NULL","NULL","1130"
"2013","NULL","innvandrere","alle","prosent","45.2","ungdom_utenfor_opplaring","NULL","NULL","1130"
"2013","NULL","befolkningen_ellers","0","personer","127","ungdom_utenfor_opplaring","NULL","NULL","1130"
"2013","NULL","befolkningen_ellers","0","prosent","16.9","ungdom_utenfor_opplaring","NULL","NULL","1130"
"2013","NULL","befolkningen_ellers","1","personer","108","ungdom_utenfor_opplaring","NULL","NULL","1130"
"2013","NULL","befolkningen_ellers","1","prosent","14","ungdom_utenfor_opplaring","NULL","NULL","1130"
"2013","NULL","befolkningen_ellers","alle","personer","235","ungdom_utenfor_opplaring","NULL","NULL","1130"
"2013","NULL","befolkningen_ellers","alle","prosent","15.4","ungdom_utenfor_opplaring","NULL","NULL","1130"
"2013","NULL","norskfodte_m_innvf","0","personer","3","ungdom_utenfor_opplaring","NULL","NULL","1130"
"2013","NULL","norskfodte_m_innvf","0","prosent","33.3","ungdom_utenfor_opplaring","NULL","NULL","1130"
"2013","NULL","norskfodte_m_innvf","1","personer",".","ungdom_utenfor_opplaring","NULL","NULL","1130"
"2013","NULL","norskfodte_m_innvf","1","prosent",".","ungdom_utenfor_opplaring","NULL","NULL","1130"
"2013","NULL","norskfodte_m_innvf","alle","personer","3","ungdom_utenfor_opplaring","NULL","NULL","1130"
"2013","NULL","norskfodte_m_innvf","alle","prosent","15.8","ungdom_utenfor_opplaring","NULL","NULL","1130"
"2013","NULL","bef_u_innv_og_norskf","0","personer","124","ungdom_utenfor_opplaring","NULL","NULL","1130"
"2013","NULL","bef_u_innv_og_norskf","0","prosent","16.7","ungdom_utenfor_opplaring","NULL","NULL","1130"
"2013","NULL","bef_u_innv_og_norskf","1","personer","108","ungdom_utenfor_opplaring","NULL","NULL","1130"
"2013","NULL","bef_u_innv_og_norskf","1","prosent","14.2","ungdom_utenfor_opplaring","NULL","NULL","1130"
"2013","NULL","bef_u_innv_og_norskf","alle","personer","232","ungdom_utenfor_opplaring","NULL","NULL","1130"
"2013","NULL","bef_u_innv_og_norskf","alle","prosent","15.4","ungdom_utenfor_opplaring","NULL","NULL","1130"
"2013","NULL","alle","0","personer","25","ungdom_utenfor_opplaring","NULL","NULL","1133"
"2013","NULL","alle","0","prosent","16.3","ungdom_utenfor_opplaring","NULL","NULL","1133"
"2013","NULL","alle","1","personer","31","ungdom_utenfor_opplaring","NULL","NULL","1133"
"2013","NULL","alle","1","prosent","17.6","ungdom_utenfor_opplaring","NULL","NULL","1133"
"2013","NULL","alle","alle","personer","56","ungdom_utenfor_opplaring","NULL","NULL","1133"
"2013","NULL","alle","alle","prosent","17","ungdom_utenfor_opplaring","NULL","NULL","1133"
"2013","NULL","innvandrere","0","personer","11","ungdom_utenfor_opplaring","NULL","NULL","1133"
"2013","NULL","innvandrere","0","prosent","42.3","ungdom_utenfor_opplaring","NULL","NULL","1133"
"2013","NULL","innvandrere","1","personer","11","ungdom_utenfor_opplaring","NULL","NULL","1133"
"2013","NULL","innvandrere","1","prosent","47.8","ungdom_utenfor_opplaring","NULL","NULL","1133"
"2013","NULL","innvandrere","alle","personer","22","ungdom_utenfor_opplaring","NULL","NULL","1133"
"2013","NULL","innvandrere","alle","prosent","44.9","ungdom_utenfor_opplaring","NULL","NULL","1133"
"2013","NULL","befolkningen_ellers","0","personer","14","ungdom_utenfor_opplaring","NULL","NULL","1133"
"2013","NULL","befolkningen_ellers","0","prosent","11","ungdom_utenfor_opplaring","NULL","NULL","1133"
"2013","NULL","befolkningen_ellers","1","personer","20","ungdom_utenfor_opplaring","NULL","NULL","1133"
"2013","NULL","befolkningen_ellers","1","prosent","13.1","ungdom_utenfor_opplaring","NULL","NULL","1133"
"2013","NULL","befolkningen_ellers","alle","personer","34","ungdom_utenfor_opplaring","NULL","NULL","1133"
"2013","NULL","befolkningen_ellers","alle","prosent","12.1","ungdom_utenfor_opplaring","NULL","NULL","1133"
"2013","NULL","norskfodte_m_innvf","0","personer",".","ungdom_utenfor_opplaring","NULL","NULL","1133"
"2013","NULL","norskfodte_m_innvf","0","prosent",".","ungdom_utenfor_opplaring","NULL","NULL","1133"
"2013","NULL","norskfodte_m_innvf","1","personer",".","ungdom_utenfor_opplaring","NULL","NULL","1133"
"2013","NULL","norskfodte_m_innvf","1","prosent",".","ungdom_utenfor_opplaring","NULL","NULL","1133"
"2013","NULL","norskfodte_m_innvf","alle","personer",".","ungdom_utenfor_opplaring","NULL","NULL","1133"
"2013","NULL","norskfodte_m_innvf","alle","prosent",".","ungdom_utenfor_opplaring","NULL","NULL","1133"
"2013","NULL","bef_u_innv_og_norskf","0","personer","14","ungdom_utenfor_opplaring","NULL","NULL","1133"
"2013","NULL","bef_u_innv_og_norskf","0","prosent","11","ungdom_utenfor_opplaring","NULL","NULL","1133"
"2013","NULL","bef_u_innv_og_norskf","1","personer","20","ungdom_utenfor_opplaring","NULL","NULL","1133"
"2013","NULL","bef_u_innv_og_norskf","1","prosent","13.1","ungdom_utenfor_opplaring","NULL","NULL","1133"
"2013","NULL","bef_u_innv_og_norskf","alle","personer","34","ungdom_utenfor_opplaring","NULL","NULL","1133"
"2013","NULL","bef_u_innv_og_norskf","alle","prosent","12.1","ungdom_utenfor_opplaring","NULL","NULL","1133"
"2013","NULL","alle","0","personer","28","ungdom_utenfor_opplaring","NULL","NULL","1134"
"2013","NULL","alle","0","prosent","11.7","ungdom_utenfor_opplaring","NULL","NULL","1134"
"2013","NULL","alle","1","personer","42","ungdom_utenfor_opplaring","NULL","NULL","1134"
"2013","NULL","alle","1","prosent","17.3","ungdom_utenfor_opplaring","NULL","NULL","1134"
"2013","NULL","alle","alle","personer","70","ungdom_utenfor_opplaring","NULL","NULL","1134"
"2013","NULL","alle","alle","prosent","14.5","ungdom_utenfor_opplaring","NULL","NULL","1134"
"2013","NULL","innvandrere","0","personer","12","ungdom_utenfor_opplaring","NULL","NULL","1134"
"2013","NULL","innvandrere","0","prosent","40","ungdom_utenfor_opplaring","NULL","NULL","1134"
"2013","NULL","innvandrere","1","personer","8","ungdom_utenfor_opplaring","NULL","NULL","1134"
"2013","NULL","innvandrere","1","prosent","40","ungdom_utenfor_opplaring","NULL","NULL","1134"
"2013","NULL","innvandrere","alle","personer","20","ungdom_utenfor_opplaring","NULL","NULL","1134"
"2013","NULL","innvandrere","alle","prosent","40","ungdom_utenfor_opplaring","NULL","NULL","1134"
"2013","NULL","befolkningen_ellers","0","personer","16","ungdom_utenfor_opplaring","NULL","NULL","1134"
"2013","NULL","befolkningen_ellers","0","prosent","7.7","ungdom_utenfor_opplaring","NULL","NULL","1134"
"2013","NULL","befolkningen_ellers","1","personer","34","ungdom_utenfor_opplaring","NULL","NULL","1134"
"2013","NULL","befolkningen_ellers","1","prosent","15.2","ungdom_utenfor_opplaring","NULL","NULL","1134"
"2013","NULL","befolkningen_ellers","alle","personer","50","ungdom_utenfor_opplaring","NULL","NULL","1134"
"2013","NULL","befolkningen_ellers","alle","prosent","11.6","ungdom_utenfor_opplaring","NULL","NULL","1134"
"2013","NULL","norskfodte_m_innvf","0","personer",".","ungdom_utenfor_opplaring","NULL","NULL","1134"
"2013","NULL","norskfodte_m_innvf","0","prosent",".","ungdom_utenfor_opplaring","NULL","NULL","1134"
"2013","NULL","norskfodte_m_innvf","1","personer",".","ungdom_utenfor_opplaring","NULL","NULL","1134"
"2013","NULL","norskfodte_m_innvf","1","prosent",".","ungdom_utenfor_opplaring","NULL","NULL","1134"
"2013","NULL","norskfodte_m_innvf","alle","personer",".","ungdom_utenfor_opplaring","NULL","NULL","1134"
"2013","NULL","norskfodte_m_innvf","alle","prosent",".","ungdom_utenfor_opplaring","NULL","NULL","1134"
"2013","NULL","bef_u_innv_og_norskf","0","personer","16","ungdom_utenfor_opplaring","NULL","NULL","1134"
"2013","NULL","bef_u_innv_og_norskf","0","prosent","7.7","ungdom_utenfor_opplaring","NULL","NULL","1134"
"2013","NULL","bef_u_innv_og_norskf","1","personer","34","ungdom_utenfor_opplaring","NULL","NULL","1134"
"2013","NULL","bef_u_innv_og_norskf","1","prosent","15.2","ungdom_utenfor_opplaring","NULL","NULL","1134"
"2013","NULL","bef_u_innv_og_norskf","alle","personer","50","ungdom_utenfor_opplaring","NULL","NULL","1134"
"2013","NULL","bef_u_innv_og_norskf","alle","prosent","11.6","ungdom_utenfor_opplaring","NULL","NULL","1134"
"2013","NULL","alle","0","personer","42","ungdom_utenfor_opplaring","NULL","NULL","1135"
"2013","NULL","alle","0","prosent","12.8","ungdom_utenfor_opplaring","NULL","NULL","1135"
"2013","NULL","alle","1","personer","47","ungdom_utenfor_opplaring","NULL","NULL","1135"
"2013","NULL","alle","1","prosent","14.3","ungdom_utenfor_opplaring","NULL","NULL","1135"
"2013","NULL","alle","alle","personer","89","ungdom_utenfor_opplaring","NULL","NULL","1135"
"2013","NULL","alle","alle","prosent","13.5","ungdom_utenfor_opplaring","NULL","NULL","1135"
"2013","NULL","innvandrere","0","personer","7","ungdom_utenfor_opplaring","NULL","NULL","1135"
"2013","NULL","innvandrere","0","prosent","50","ungdom_utenfor_opplaring","NULL","NULL","1135"
"2013","NULL","innvandrere","1","personer","7","ungdom_utenfor_opplaring","NULL","NULL","1135"
"2013","NULL","innvandrere","1","prosent","36.8","ungdom_utenfor_opplaring","NULL","NULL","1135"
"2013","NULL","innvandrere","alle","personer","14","ungdom_utenfor_opplaring","NULL","NULL","1135"
"2013","NULL","innvandrere","alle","prosent","42.4","ungdom_utenfor_opplaring","NULL","NULL","1135"
"2013","NULL","befolkningen_ellers","0","personer","35","ungdom_utenfor_opplaring","NULL","NULL","1135"
"2013","NULL","befolkningen_ellers","0","prosent","11.1","ungdom_utenfor_opplaring","NULL","NULL","1135"
"2013","NULL","befolkningen_ellers","1","personer","40","ungdom_utenfor_opplaring","NULL","NULL","1135"
"2013","NULL","befolkningen_ellers","1","prosent","12.9","ungdom_utenfor_opplaring","NULL","NULL","1135"
"2013","NULL","befolkningen_ellers","alle","personer","75","ungdom_utenfor_opplaring","NULL","NULL","1135"
"2013","NULL","befolkningen_ellers","alle","prosent","12","ungdom_utenfor_opplaring","NULL","NULL","1135"
"2013","NULL","norskfodte_m_innvf","0","personer",".","ungdom_utenfor_opplaring","NULL","NULL","1135"
"2013","NULL","norskfodte_m_innvf","0","prosent",".","ungdom_utenfor_opplaring","NULL","NULL","1135"
"2013","NULL","norskfodte_m_innvf","1","personer",".","ungdom_utenfor_opplaring","NULL","NULL","1135"
"2013","NULL","norskfodte_m_innvf","1","prosent",".","ungdom_utenfor_opplaring","NULL","NULL","1135"
"2013","NULL","norskfodte_m_innvf","alle","personer",".","ungdom_utenfor_opplaring","NULL","NULL","1135"
"2013","NULL","norskfodte_m_innvf","alle","prosent",".","ungdom_utenfor_opplaring","NULL","NULL","1135"
"2013","NULL","bef_u_innv_og_norskf","0","personer","35","ungdom_utenfor_opplaring","NULL","NULL","1135"
"2013","NULL","bef_u_innv_og_norskf","0","prosent","11.1","ungdom_utenfor_opplaring","NULL","NULL","1135"
"2013","NULL","bef_u_innv_og_norskf","1","personer","40","ungdom_utenfor_opplaring","NULL","NULL","1135"
"2013","NULL","bef_u_innv_og_norskf","1","prosent","13","ungdom_utenfor_opplaring","NULL","NULL","1135"
"2013","NULL","bef_u_innv_og_norskf","alle","personer","75","ungdom_utenfor_opplaring","NULL","NULL","1135"
"2013","NULL","bef_u_innv_og_norskf","alle","prosent","12.1","ungdom_utenfor_opplaring","NULL","NULL","1135"
"2013","NULL","alle","0","personer","31","ungdom_utenfor_opplaring","NULL","NULL","1141"
"2013","NULL","alle","0","prosent","15.8","ungdom_utenfor_opplaring","NULL","NULL","1141"
"2013","NULL","alle","1","personer","37","ungdom_utenfor_opplaring","NULL","NULL","1141"
"2013","NULL","alle","1","prosent","18.2","ungdom_utenfor_opplaring","NULL","NULL","1141"
"2013","NULL","alle","alle","personer","68","ungdom_utenfor_opplaring","NULL","NULL","1141"
"2013","NULL","alle","alle","prosent","17","ungdom_utenfor_opplaring","NULL","NULL","1141"
"2013","NULL","innvandrere","0","personer","11","ungdom_utenfor_opplaring","NULL","NULL","1141"
"2013","NULL","innvandrere","0","prosent","61.1","ungdom_utenfor_opplaring","NULL","NULL","1141"
"2013","NULL","innvandrere","1","personer","13","ungdom_utenfor_opplaring","NULL","NULL","1141"
"2013","NULL","innvandrere","1","prosent","72.2","ungdom_utenfor_opplaring","NULL","NULL","1141"
"2013","NULL","innvandrere","alle","personer","24","ungdom_utenfor_opplaring","NULL","NULL","1141"
"2013","NULL","innvandrere","alle","prosent","66.7","ungdom_utenfor_opplaring","NULL","NULL","1141"
"2013","NULL","befolkningen_ellers","0","personer","20","ungdom_utenfor_opplaring","NULL","NULL","1141"
"2013","NULL","befolkningen_ellers","0","prosent","11.2","ungdom_utenfor_opplaring","NULL","NULL","1141"
"2013","NULL","befolkningen_ellers","1","personer","24","ungdom_utenfor_opplaring","NULL","NULL","1141"
"2013","NULL","befolkningen_ellers","1","prosent","13","ungdom_utenfor_opplaring","NULL","NULL","1141"
"2013","NULL","befolkningen_ellers","alle","personer","44","ungdom_utenfor_opplaring","NULL","NULL","1141"
"2013","NULL","befolkningen_ellers","alle","prosent","12.1","ungdom_utenfor_opplaring","NULL","NULL","1141"
"2013","NULL","norskfodte_m_innvf","0","personer",".","ungdom_utenfor_opplaring","NULL","NULL","1141"
"2013","NULL","norskfodte_m_innvf","0","prosent",".","ungdom_utenfor_opplaring","NULL","NULL","1141"
"2013","NULL","norskfodte_m_innvf","1","personer",".","ungdom_utenfor_opplaring","NULL","NULL","1141"
"2013","NULL","norskfodte_m_innvf","1","prosent",".","ungdom_utenfor_opplaring","NULL","NULL","1141"
"2013","NULL","norskfodte_m_innvf","alle","personer",".","ungdom_utenfor_opplaring","NULL","NULL","1141"
"2013","NULL","norskfodte_m_innvf","alle","prosent",".","ungdom_utenfor_opplaring","NULL","NULL","1141"
"2013","NULL","bef_u_innv_og_norskf","0","personer","20","ungdom_utenfor_opplaring","NULL","NULL","1141"
"2013","NULL","bef_u_innv_og_norskf","0","prosent","11.3","ungdom_utenfor_opplaring","NULL","NULL","1141"
"2013","NULL","bef_u_innv_og_norskf","1","personer","24","ungdom_utenfor_opplaring","NULL","NULL","1141"
"2013","NULL","bef_u_innv_og_norskf","1","prosent","13.1","ungdom_utenfor_opplaring","NULL","NULL","1141"
"2013","NULL","bef_u_innv_og_norskf","alle","personer","44","ungdom_utenfor_opplaring","NULL","NULL","1141"
"2013","NULL","bef_u_innv_og_norskf","alle","prosent","12.2","ungdom_utenfor_opplaring","NULL","NULL","1141"
"2013","NULL","alle","0","personer","44","ungdom_utenfor_opplaring","NULL","NULL","1142"
"2013","NULL","alle","0","prosent","14.2","ungdom_utenfor_opplaring","NULL","NULL","1142"
"2013","NULL","alle","1","personer","60","ungdom_utenfor_opplaring","NULL","NULL","1142"
"2013","NULL","alle","1","prosent","17","ungdom_utenfor_opplaring","NULL","NULL","1142"
"2013","NULL","alle","alle","personer","104","ungdom_utenfor_opplaring","NULL","NULL","1142"
"2013","NULL","alle","alle","prosent","15.7","ungdom_utenfor_opplaring","NULL","NULL","1142"
"2013","NULL","innvandrere","0","personer","16","ungdom_utenfor_opplaring","NULL","NULL","1142"
"2013","NULL","innvandrere","0","prosent","55.2","ungdom_utenfor_opplaring","NULL","NULL","1142"
"2013","NULL","innvandrere","1","personer","14","ungdom_utenfor_opplaring","NULL","NULL","1142"
"2013","NULL","innvandrere","1","prosent","46.7","ungdom_utenfor_opplaring","NULL","NULL","1142"
"2013","NULL","innvandrere","alle","personer","30","ungdom_utenfor_opplaring","NULL","NULL","1142"
"2013","NULL","innvandrere","alle","prosent","50.8","ungdom_utenfor_opplaring","NULL","NULL","1142"
"2013","NULL","befolkningen_ellers","0","personer","28","ungdom_utenfor_opplaring","NULL","NULL","1142"
"2013","NULL","befolkningen_ellers","0","prosent","10","ungdom_utenfor_opplaring","NULL","NULL","1142"
"2013","NULL","befolkningen_ellers","1","personer","46","ungdom_utenfor_opplaring","NULL","NULL","1142"
"2013","NULL","befolkningen_ellers","1","prosent","14.3","ungdom_utenfor_opplaring","NULL","NULL","1142"
"2013","NULL","befolkningen_ellers","alle","personer","74","ungdom_utenfor_opplaring","NULL","NULL","1142"
"2013","NULL","befolkningen_ellers","alle","prosent","12.3","ungdom_utenfor_opplaring","NULL","NULL","1142"
"2013","NULL","norskfodte_m_innvf","0","personer",".","ungdom_utenfor_opplaring","NULL","NULL","1142"
"2013","NULL","norskfodte_m_innvf","0","prosent",".","ungdom_utenfor_opplaring","NULL","NULL","1142"
"2013","NULL","norskfodte_m_innvf","1","personer",".","ungdom_utenfor_opplaring","NULL","NULL","1142"
"2013","NULL","norskfodte_m_innvf","1","prosent",".","ungdom_utenfor_opplaring","NULL","NULL","1142"
"2013","NULL","norskfodte_m_innvf","alle","personer",".","ungdom_utenfor_opplaring","NULL","NULL","1142"
"2013","NULL","norskfodte_m_innvf","alle","prosent",".","ungdom_utenfor_opplaring","NULL","NULL","1142"
"2013","NULL","bef_u_innv_og_norskf","0","personer","28","ungdom_utenfor_opplaring","NULL","NULL","1142"
"2013","NULL","bef_u_innv_og_norskf","0","prosent","10","ungdom_utenfor_opplaring","NULL","NULL","1142"
"2013","NULL","bef_u_innv_og_norskf","1","personer","46","ungdom_utenfor_opplaring","NULL","NULL","1142"
