"aar","bydel_nr","innvgrunn_5","kjonn","enhet","tabellvariabel","tabell_navn","fylke_nr","naringsregion_nr","kommune_nr"
"2013","NULL","annet_uoppgitt","0","prosent","69.2","sysselsatte_innvandringsgrunn","NULL","NULL","0941"
"2013","NULL","annet_uoppgitt","1","personer","19","sysselsatte_innvandringsgrunn","NULL","NULL","0941"
"2013","NULL","annet_uoppgitt","1","prosent","95","sysselsatte_innvandringsgrunn","NULL","NULL","0941"
"2013","NULL","annet_uoppgitt","alle","personer","28","sysselsatte_innvandringsgrunn","NULL","NULL","0941"
"2013","NULL","annet_uoppgitt","alle","prosent","84.8","sysselsatte_innvandringsgrunn","NULL","NULL","0941"
"2013","NULL","alle","0","personer","2418","sysselsatte_innvandringsgrunn","NULL","NULL","1001"
"2013","NULL","alle","0","prosent","56.8","sysselsatte_innvandringsgrunn","NULL","NULL","1001"
"2013","NULL","alle","1","personer","3304","sysselsatte_innvandringsgrunn","NULL","NULL","1001"
"2013","NULL","alle","1","prosent","68.2","sysselsatte_innvandringsgrunn","NULL","NULL","1001"
"2013","NULL","alle","alle","personer","5722","sysselsatte_innvandringsgrunn","NULL","NULL","1001"
"2013","NULL","alle","alle","prosent","62.8","sysselsatte_innvandringsgrunn","NULL","NULL","1001"
"2013","NULL","arbeid","0","personer","286","sysselsatte_innvandringsgrunn","NULL","NULL","1001"
"2013","NULL","arbeid","0","prosent","74.5","sysselsatte_innvandringsgrunn","NULL","NULL","1001"
"2013","NULL","arbeid","1","personer","964","sysselsatte_innvandringsgrunn","NULL","NULL","1001"
"2013","NULL","arbeid","1","prosent","78.5","sysselsatte_innvandringsgrunn","NULL","NULL","1001"
"2013","NULL","arbeid","alle","personer","1250","sysselsatte_innvandringsgrunn","NULL","NULL","1001"
"2013","NULL","arbeid","alle","prosent","77.5","sysselsatte_innvandringsgrunn","NULL","NULL","1001"
"2013","NULL","familie","0","personer","554","sysselsatte_innvandringsgrunn","NULL","NULL","1001"
"2013","NULL","familie","0","prosent","55.6","sysselsatte_innvandringsgrunn","NULL","NULL","1001"
"2013","NULL","familie","1","personer","258","sysselsatte_innvandringsgrunn","NULL","NULL","1001"
"2013","NULL","familie","1","prosent","71.5","sysselsatte_innvandringsgrunn","NULL","NULL","1001"
"2013","NULL","familie","alle","personer","812","sysselsatte_innvandringsgrunn","NULL","NULL","1001"
"2013","NULL","familie","alle","prosent","59.8","sysselsatte_innvandringsgrunn","NULL","NULL","1001"
"2013","NULL","flukt","0","personer","989","sysselsatte_innvandringsgrunn","NULL","NULL","1001"
"2013","NULL","flukt","0","prosent","51","sysselsatte_innvandringsgrunn","NULL","NULL","1001"
"2013","NULL","flukt","1","personer","1369","sysselsatte_innvandringsgrunn","NULL","NULL","1001"
"2013","NULL","flukt","1","prosent","59.5","sysselsatte_innvandringsgrunn","NULL","NULL","1001"
"2013","NULL","flukt","alle","personer","2358","sysselsatte_innvandringsgrunn","NULL","NULL","1001"
"2013","NULL","flukt","alle","prosent","55.6","sysselsatte_innvandringsgrunn","NULL","NULL","1001"
"2013","NULL","annet_uoppgitt","0","personer","589","sysselsatte_innvandringsgrunn","NULL","NULL","1001"
"2013","NULL","annet_uoppgitt","0","prosent","62.7","sysselsatte_innvandringsgrunn","NULL","NULL","1001"
"2013","NULL","annet_uoppgitt","1","personer","713","sysselsatte_innvandringsgrunn","NULL","NULL","1001"
"2013","NULL","annet_uoppgitt","1","prosent","74.3","sysselsatte_innvandringsgrunn","NULL","NULL","1001"
"2013","NULL","annet_uoppgitt","alle","personer","1302","sysselsatte_innvandringsgrunn","NULL","NULL","1001"
"2013","NULL","annet_uoppgitt","alle","prosent","68.6","sysselsatte_innvandringsgrunn","NULL","NULL","1001"
"2013","NULL","alle","0","personer","281","sysselsatte_innvandringsgrunn","NULL","NULL","1002"
"2013","NULL","alle","0","prosent","50.3","sysselsatte_innvandringsgrunn","NULL","NULL","1002"
"2013","NULL","alle","1","personer","343","sysselsatte_innvandringsgrunn","NULL","NULL","1002"
"2013","NULL","alle","1","prosent","63.9","sysselsatte_innvandringsgrunn","NULL","NULL","1002"
"2013","NULL","alle","alle","personer","624","sysselsatte_innvandringsgrunn","NULL","NULL","1002"
"2013","NULL","alle","alle","prosent","56.9","sysselsatte_innvandringsgrunn","NULL","NULL","1002"
"2013","NULL","arbeid","0","personer","35","sysselsatte_innvandringsgrunn","NULL","NULL","1002"
"2013","NULL","arbeid","0","prosent","53","sysselsatte_innvandringsgrunn","NULL","NULL","1002"
"2013","NULL","arbeid","1","personer","175","sysselsatte_innvandringsgrunn","NULL","NULL","1002"
"2013","NULL","arbeid","1","prosent","82.9","sysselsatte_innvandringsgrunn","NULL","NULL","1002"
"2013","NULL","arbeid","alle","personer","210","sysselsatte_innvandringsgrunn","NULL","NULL","1002"
"2013","NULL","arbeid","alle","prosent","75.8","sysselsatte_innvandringsgrunn","NULL","NULL","1002"
"2013","NULL","familie","0","personer","123","sysselsatte_innvandringsgrunn","NULL","NULL","1002"
"2013","NULL","familie","0","prosent","54.2","sysselsatte_innvandringsgrunn","NULL","NULL","1002"
"2013","NULL","familie","1","personer","22","sysselsatte_innvandringsgrunn","NULL","NULL","1002"
"2013","NULL","familie","1","prosent","61.1","sysselsatte_innvandringsgrunn","NULL","NULL","1002"
"2013","NULL","familie","alle","personer","145","sysselsatte_innvandringsgrunn","NULL","NULL","1002"
"2013","NULL","familie","alle","prosent","55.1","sysselsatte_innvandringsgrunn","NULL","NULL","1002"
"2013","NULL","flukt","0","personer","67","sysselsatte_innvandringsgrunn","NULL","NULL","1002"
"2013","NULL","flukt","0","prosent","39.4","sysselsatte_innvandringsgrunn","NULL","NULL","1002"
"2013","NULL","flukt","1","personer","74","sysselsatte_innvandringsgrunn","NULL","NULL","1002"
"2013","NULL","flukt","1","prosent","39.2","sysselsatte_innvandringsgrunn","NULL","NULL","1002"
"2013","NULL","flukt","alle","personer","141","sysselsatte_innvandringsgrunn","NULL","NULL","1002"
"2013","NULL","flukt","alle","prosent","39.3","sysselsatte_innvandringsgrunn","NULL","NULL","1002"
"2013","NULL","annet_uoppgitt","0","personer","56","sysselsatte_innvandringsgrunn","NULL","NULL","1002"
"2013","NULL","annet_uoppgitt","0","prosent","58.3","sysselsatte_innvandringsgrunn","NULL","NULL","1002"
"2013","NULL","annet_uoppgitt","1","personer","72","sysselsatte_innvandringsgrunn","NULL","NULL","1002"
"2013","NULL","annet_uoppgitt","1","prosent","71.3","sysselsatte_innvandringsgrunn","NULL","NULL","1002"
"2013","NULL","annet_uoppgitt","alle","personer","128","sysselsatte_innvandringsgrunn","NULL","NULL","1002"
"2013","NULL","annet_uoppgitt","alle","prosent","65","sysselsatte_innvandringsgrunn","NULL","NULL","1002"
"2013","NULL","alle","0","personer","138","sysselsatte_innvandringsgrunn","NULL","NULL","1003"
"2013","NULL","alle","0","prosent","53.1","sysselsatte_innvandringsgrunn","NULL","NULL","1003"
"2013","NULL","alle","1","personer","173","sysselsatte_innvandringsgrunn","NULL","NULL","1003"
"2013","NULL","alle","1","prosent","73.9","sysselsatte_innvandringsgrunn","NULL","NULL","1003"
"2013","NULL","alle","alle","personer","311","sysselsatte_innvandringsgrunn","NULL","NULL","1003"
"2013","NULL","alle","alle","prosent","63","sysselsatte_innvandringsgrunn","NULL","NULL","1003"
"2013","NULL","arbeid","0","personer","21","sysselsatte_innvandringsgrunn","NULL","NULL","1003"
"2013","NULL","arbeid","0","prosent","72.4","sysselsatte_innvandringsgrunn","NULL","NULL","1003"
"2013","NULL","arbeid","1","personer","73","sysselsatte_innvandringsgrunn","NULL","NULL","1003"
"2013","NULL","arbeid","1","prosent","85.9","sysselsatte_innvandringsgrunn","NULL","NULL","1003"
"2013","NULL","arbeid","alle","personer","94","sysselsatte_innvandringsgrunn","NULL","NULL","1003"
"2013","NULL","arbeid","alle","prosent","82.5","sysselsatte_innvandringsgrunn","NULL","NULL","1003"
"2013","NULL","familie","0","personer","48","sysselsatte_innvandringsgrunn","NULL","NULL","1003"
"2013","NULL","familie","0","prosent","49","sysselsatte_innvandringsgrunn","NULL","NULL","1003"
"2013","NULL","familie","1","personer","16","sysselsatte_innvandringsgrunn","NULL","NULL","1003"
"2013","NULL","familie","1","prosent","76.2","sysselsatte_innvandringsgrunn","NULL","NULL","1003"
"2013","NULL","familie","alle","personer","64","sysselsatte_innvandringsgrunn","NULL","NULL","1003"
"2013","NULL","familie","alle","prosent","53.8","sysselsatte_innvandringsgrunn","NULL","NULL","1003"
"2013","NULL","flukt","0","personer","30","sysselsatte_innvandringsgrunn","NULL","NULL","1003"
"2013","NULL","flukt","0","prosent","41.1","sysselsatte_innvandringsgrunn","NULL","NULL","1003"
"2013","NULL","flukt","1","personer","43","sysselsatte_innvandringsgrunn","NULL","NULL","1003"
"2013","NULL","flukt","1","prosent","62.3","sysselsatte_innvandringsgrunn","NULL","NULL","1003"
"2013","NULL","flukt","alle","personer","73","sysselsatte_innvandringsgrunn","NULL","NULL","1003"
"2013","NULL","flukt","alle","prosent","51.4","sysselsatte_innvandringsgrunn","NULL","NULL","1003"
"2013","NULL","annet_uoppgitt","0","personer","39","sysselsatte_innvandringsgrunn","NULL","NULL","1003"
"2013","NULL","annet_uoppgitt","0","prosent","65","sysselsatte_innvandringsgrunn","NULL","NULL","1003"
"2013","NULL","annet_uoppgitt","1","personer","41","sysselsatte_innvandringsgrunn","NULL","NULL","1003"
"2013","NULL","annet_uoppgitt","1","prosent","69.5","sysselsatte_innvandringsgrunn","NULL","NULL","1003"
"2013","NULL","annet_uoppgitt","alle","personer","80","sysselsatte_innvandringsgrunn","NULL","NULL","1003"
"2013","NULL","annet_uoppgitt","alle","prosent","67.2","sysselsatte_innvandringsgrunn","NULL","NULL","1003"
"2013","NULL","alle","0","personer","228","sysselsatte_innvandringsgrunn","NULL","NULL","1004"
"2013","NULL","alle","0","prosent","69.3","sysselsatte_innvandringsgrunn","NULL","NULL","1004"
"2013","NULL","alle","1","personer","234","sysselsatte_innvandringsgrunn","NULL","NULL","1004"
"2013","NULL","alle","1","prosent","69","sysselsatte_innvandringsgrunn","NULL","NULL","1004"
"2013","NULL","alle","alle","personer","462","sysselsatte_innvandringsgrunn","NULL","NULL","1004"
"2013","NULL","alle","alle","prosent","69.2","sysselsatte_innvandringsgrunn","NULL","NULL","1004"
"2013","NULL","arbeid","0","personer","38","sysselsatte_innvandringsgrunn","NULL","NULL","1004"
"2013","NULL","arbeid","0","prosent","86.4","sysselsatte_innvandringsgrunn","NULL","NULL","1004"
"2013","NULL","arbeid","1","personer","103","sysselsatte_innvandringsgrunn","NULL","NULL","1004"
"2013","NULL","arbeid","1","prosent","77.4","sysselsatte_innvandringsgrunn","NULL","NULL","1004"
"2013","NULL","arbeid","alle","personer","141","sysselsatte_innvandringsgrunn","NULL","NULL","1004"
"2013","NULL","arbeid","alle","prosent","79.7","sysselsatte_innvandringsgrunn","NULL","NULL","1004"
"2013","NULL","familie","0","personer","98","sysselsatte_innvandringsgrunn","NULL","NULL","1004"
"2013","NULL","familie","0","prosent","72.1","sysselsatte_innvandringsgrunn","NULL","NULL","1004"
"2013","NULL","familie","1","personer","21","sysselsatte_innvandringsgrunn","NULL","NULL","1004"
"2013","NULL","familie","1","prosent","56.8","sysselsatte_innvandringsgrunn","NULL","NULL","1004"
"2013","NULL","familie","alle","personer","119","sysselsatte_innvandringsgrunn","NULL","NULL","1004"
"2013","NULL","familie","alle","prosent","68.8","sysselsatte_innvandringsgrunn","NULL","NULL","1004"
"2013","NULL","flukt","0","personer","52","sysselsatte_innvandringsgrunn","NULL","NULL","1004"
"2013","NULL","flukt","0","prosent","59.8","sysselsatte_innvandringsgrunn","NULL","NULL","1004"
"2013","NULL","flukt","1","personer","62","sysselsatte_innvandringsgrunn","NULL","NULL","1004"
"2013","NULL","flukt","1","prosent","59.6","sysselsatte_innvandringsgrunn","NULL","NULL","1004"
"2013","NULL","flukt","alle","personer","114","sysselsatte_innvandringsgrunn","NULL","NULL","1004"
"2013","NULL","flukt","alle","prosent","59.7","sysselsatte_innvandringsgrunn","NULL","NULL","1004"
"2013","NULL","annet_uoppgitt","0","personer","40","sysselsatte_innvandringsgrunn","NULL","NULL","1004"
"2013","NULL","annet_uoppgitt","0","prosent","64.5","sysselsatte_innvandringsgrunn","NULL","NULL","1004"
"2013","NULL","annet_uoppgitt","1","personer","48","sysselsatte_innvandringsgrunn","NULL","NULL","1004"
"2013","NULL","annet_uoppgitt","1","prosent","73.8","sysselsatte_innvandringsgrunn","NULL","NULL","1004"
"2013","NULL","annet_uoppgitt","alle","personer","88","sysselsatte_innvandringsgrunn","NULL","NULL","1004"
"2013","NULL","annet_uoppgitt","alle","prosent","69.3","sysselsatte_innvandringsgrunn","NULL","NULL","1004"
"2013","NULL","alle","0","personer","250","sysselsatte_innvandringsgrunn","NULL","NULL","1014"
"2013","NULL","alle","0","prosent","61.1","sysselsatte_innvandringsgrunn","NULL","NULL","1014"
"2013","NULL","alle","1","personer","305","sysselsatte_innvandringsgrunn","NULL","NULL","1014"
"2013","NULL","alle","1","prosent","70.1","sysselsatte_innvandringsgrunn","NULL","NULL","1014"
"2013","NULL","alle","alle","personer","555","sysselsatte_innvandringsgrunn","NULL","NULL","1014"
"2013","NULL","alle","alle","prosent","65.8","sysselsatte_innvandringsgrunn","NULL","NULL","1014"
"2013","NULL","arbeid","0","personer","33","sysselsatte_innvandringsgrunn","NULL","NULL","1014"
"2013","NULL","arbeid","0","prosent","78.6","sysselsatte_innvandringsgrunn","NULL","NULL","1014"
"2013","NULL","arbeid","1","personer","154","sysselsatte_innvandringsgrunn","NULL","NULL","1014"
"2013","NULL","arbeid","1","prosent","79.4","sysselsatte_innvandringsgrunn","NULL","NULL","1014"
"2013","NULL","arbeid","alle","personer","187","sysselsatte_innvandringsgrunn","NULL","NULL","1014"
"2013","NULL","arbeid","alle","prosent","79.2","sysselsatte_innvandringsgrunn","NULL","NULL","1014"
"2013","NULL","familie","0","personer","107","sysselsatte_innvandringsgrunn","NULL","NULL","1014"
"2013","NULL","familie","0","prosent","68.2","sysselsatte_innvandringsgrunn","NULL","NULL","1014"
"2013","NULL","familie","1","personer","24","sysselsatte_innvandringsgrunn","NULL","NULL","1014"
"2013","NULL","familie","1","prosent","77.4","sysselsatte_innvandringsgrunn","NULL","NULL","1014"
"2013","NULL","familie","alle","personer","131","sysselsatte_innvandringsgrunn","NULL","NULL","1014"
"2013","NULL","familie","alle","prosent","69.7","sysselsatte_innvandringsgrunn","NULL","NULL","1014"
"2013","NULL","flukt","0","personer","66","sysselsatte_innvandringsgrunn","NULL","NULL","1014"
"2013","NULL","flukt","0","prosent","49.6","sysselsatte_innvandringsgrunn","NULL","NULL","1014"
"2013","NULL","flukt","1","personer","67","sysselsatte_innvandringsgrunn","NULL","NULL","1014"
"2013","NULL","flukt","1","prosent","50","sysselsatte_innvandringsgrunn","NULL","NULL","1014"
"2013","NULL","flukt","alle","personer","133","sysselsatte_innvandringsgrunn","NULL","NULL","1014"
"2013","NULL","flukt","alle","prosent","49.8","sysselsatte_innvandringsgrunn","NULL","NULL","1014"
"2013","NULL","annet_uoppgitt","0","personer","44","sysselsatte_innvandringsgrunn","NULL","NULL","1014"
"2013","NULL","annet_uoppgitt","0","prosent","57.1","sysselsatte_innvandringsgrunn","NULL","NULL","1014"
"2013","NULL","annet_uoppgitt","1","personer","60","sysselsatte_innvandringsgrunn","NULL","NULL","1014"
"2013","NULL","annet_uoppgitt","1","prosent","78.9","sysselsatte_innvandringsgrunn","NULL","NULL","1014"
"2013","NULL","annet_uoppgitt","alle","personer","104","sysselsatte_innvandringsgrunn","NULL","NULL","1014"
"2013","NULL","annet_uoppgitt","alle","prosent","68","sysselsatte_innvandringsgrunn","NULL","NULL","1014"
"2013","NULL","alle","0","personer","165","sysselsatte_innvandringsgrunn","NULL","NULL","1017"
"2013","NULL","alle","0","prosent","60","sysselsatte_innvandringsgrunn","NULL","NULL","1017"
"2013","NULL","alle","1","personer","209","sysselsatte_innvandringsgrunn","NULL","NULL","1017"
"2013","NULL","alle","1","prosent","71.6","sysselsatte_innvandringsgrunn","NULL","NULL","1017"
"2013","NULL","alle","alle","personer","374","sysselsatte_innvandringsgrunn","NULL","NULL","1017"
"2013","NULL","alle","alle","prosent","66","sysselsatte_innvandringsgrunn","NULL","NULL","1017"
"2013","NULL","arbeid","0","personer","25","sysselsatte_innvandringsgrunn","NULL","NULL","1017"
"2013","NULL","arbeid","0","prosent","83.3","sysselsatte_innvandringsgrunn","NULL","NULL","1017"
"2013","NULL","arbeid","1","personer","82","sysselsatte_innvandringsgrunn","NULL","NULL","1017"
"2013","NULL","arbeid","1","prosent","78.8","sysselsatte_innvandringsgrunn","NULL","NULL","1017"
"2013","NULL","arbeid","alle","personer","107","sysselsatte_innvandringsgrunn","NULL","NULL","1017"
"2013","NULL","arbeid","alle","prosent","79.9","sysselsatte_innvandringsgrunn","NULL","NULL","1017"
"2013","NULL","familie","0","personer","57","sysselsatte_innvandringsgrunn","NULL","NULL","1017"
"2013","NULL","familie","0","prosent","60.6","sysselsatte_innvandringsgrunn","NULL","NULL","1017"
"2013","NULL","familie","1","personer","18","sysselsatte_innvandringsgrunn","NULL","NULL","1017"
"2013","NULL","familie","1","prosent","85.7","sysselsatte_innvandringsgrunn","NULL","NULL","1017"
"2013","NULL","familie","alle","personer","75","sysselsatte_innvandringsgrunn","NULL","NULL","1017"
"2013","NULL","familie","alle","prosent","65.2","sysselsatte_innvandringsgrunn","NULL","NULL","1017"
"2013","NULL","flukt","0","personer","63","sysselsatte_innvandringsgrunn","NULL","NULL","1017"
"2013","NULL","flukt","0","prosent","55.3","sysselsatte_innvandringsgrunn","NULL","NULL","1017"
"2013","NULL","flukt","1","personer","78","sysselsatte_innvandringsgrunn","NULL","NULL","1017"
"2013","NULL","flukt","1","prosent","63.9","sysselsatte_innvandringsgrunn","NULL","NULL","1017"
"2013","NULL","flukt","alle","personer","141","sysselsatte_innvandringsgrunn","NULL","NULL","1017"
"2013","NULL","flukt","alle","prosent","59.7","sysselsatte_innvandringsgrunn","NULL","NULL","1017"
"2013","NULL","annet_uoppgitt","0","personer","20","sysselsatte_innvandringsgrunn","NULL","NULL","1017"
"2013","NULL","annet_uoppgitt","0","prosent","54.1","sysselsatte_innvandringsgrunn","NULL","NULL","1017"
"2013","NULL","annet_uoppgitt","1","personer","31","sysselsatte_innvandringsgrunn","NULL","NULL","1017"
"2013","NULL","annet_uoppgitt","1","prosent","68.9","sysselsatte_innvandringsgrunn","NULL","NULL","1017"
"2013","NULL","annet_uoppgitt","alle","personer","51","sysselsatte_innvandringsgrunn","NULL","NULL","1017"
"2013","NULL","annet_uoppgitt","alle","prosent","62.2","sysselsatte_innvandringsgrunn","NULL","NULL","1017"
"2013","NULL","alle","0","personer","189","sysselsatte_innvandringsgrunn","NULL","NULL","1018"
"2013","NULL","alle","0","prosent","60.6","sysselsatte_innvandringsgrunn","NULL","NULL","1018"
"2013","NULL","alle","1","personer","223","sysselsatte_innvandringsgrunn","NULL","NULL","1018"
"2013","NULL","alle","1","prosent","66.2","sysselsatte_innvandringsgrunn","NULL","NULL","1018"
"2013","NULL","alle","alle","personer","412","sysselsatte_innvandringsgrunn","NULL","NULL","1018"
"2013","NULL","alle","alle","prosent","63.5","sysselsatte_innvandringsgrunn","NULL","NULL","1018"
"2013","NULL","arbeid","0","personer","30","sysselsatte_innvandringsgrunn","NULL","NULL","1018"
"2013","NULL","arbeid","0","prosent","75","sysselsatte_innvandringsgrunn","NULL","NULL","1018"
"2013","NULL","arbeid","1","personer","102","sysselsatte_innvandringsgrunn","NULL","NULL","1018"
"2013","NULL","arbeid","1","prosent","71.3","sysselsatte_innvandringsgrunn","NULL","NULL","1018"
"2013","NULL","arbeid","alle","personer","132","sysselsatte_innvandringsgrunn","NULL","NULL","1018"
"2013","NULL","arbeid","alle","prosent","72.1","sysselsatte_innvandringsgrunn","NULL","NULL","1018"
"2013","NULL","familie","0","personer","58","sysselsatte_innvandringsgrunn","NULL","NULL","1018"
"2013","NULL","familie","0","prosent","54.2","sysselsatte_innvandringsgrunn","NULL","NULL","1018"
"2013","NULL","familie","1","personer","19","sysselsatte_innvandringsgrunn","NULL","NULL","1018"
"2013","NULL","familie","1","prosent","70.4","sysselsatte_innvandringsgrunn","NULL","NULL","1018"
"2013","NULL","familie","alle","personer","77","sysselsatte_innvandringsgrunn","NULL","NULL","1018"
"2013","NULL","familie","alle","prosent","57.5","sysselsatte_innvandringsgrunn","NULL","NULL","1018"
"2013","NULL","flukt","0","personer","57","sysselsatte_innvandringsgrunn","NULL","NULL","1018"
"2013","NULL","flukt","0","prosent","54.8","sysselsatte_innvandringsgrunn","NULL","NULL","1018"
"2013","NULL","flukt","1","personer","60","sysselsatte_innvandringsgrunn","NULL","NULL","1018"
"2013","NULL","flukt","1","prosent","58.3","sysselsatte_innvandringsgrunn","NULL","NULL","1018"
"2013","NULL","flukt","alle","personer","117","sysselsatte_innvandringsgrunn","NULL","NULL","1018"
"2013","NULL","flukt","alle","prosent","56.5","sysselsatte_innvandringsgrunn","NULL","NULL","1018"
"2013","NULL","annet_uoppgitt","0","personer","44","sysselsatte_innvandringsgrunn","NULL","NULL","1018"
"2013","NULL","annet_uoppgitt","0","prosent","72.1","sysselsatte_innvandringsgrunn","NULL","NULL","1018"
"2013","NULL","annet_uoppgitt","1","personer","42","sysselsatte_innvandringsgrunn","NULL","NULL","1018"
"2013","NULL","annet_uoppgitt","1","prosent","65.6","sysselsatte_innvandringsgrunn","NULL","NULL","1018"
"2013","NULL","annet_uoppgitt","alle","personer","86","sysselsatte_innvandringsgrunn","NULL","NULL","1018"
"2013","NULL","annet_uoppgitt","alle","prosent","68.8","sysselsatte_innvandringsgrunn","NULL","NULL","1018"
"2013","NULL","alle","0","personer","34","sysselsatte_innvandringsgrunn","NULL","NULL","1021"
"2013","NULL","alle","0","prosent","54.8","sysselsatte_innvandringsgrunn","NULL","NULL","1021"
"2013","NULL","alle","1","personer","53","sysselsatte_innvandringsgrunn","NULL","NULL","1021"
"2013","NULL","alle","1","prosent","70.7","sysselsatte_innvandringsgrunn","NULL","NULL","1021"
"2013","NULL","alle","alle","personer","87","sysselsatte_innvandringsgrunn","NULL","NULL","1021"
"2013","NULL","alle","alle","prosent","63.5","sysselsatte_innvandringsgrunn","NULL","NULL","1021"
"2013","NULL","arbeid","0","personer","5","sysselsatte_innvandringsgrunn","NULL","NULL","1021"
"2013","NULL","arbeid","0","prosent","71.4","sysselsatte_innvandringsgrunn","NULL","NULL","1021"
"2013","NULL","arbeid","1","personer","40","sysselsatte_innvandringsgrunn","NULL","NULL","1021"
"2013","NULL","arbeid","1","prosent","83.3","sysselsatte_innvandringsgrunn","NULL","NULL","1021"
"2013","NULL","arbeid","alle","personer","45","sysselsatte_innvandringsgrunn","NULL","NULL","1021"
"2013","NULL","arbeid","alle","prosent","81.8","sysselsatte_innvandringsgrunn","NULL","NULL","1021"
"2013","NULL","familie","0","personer","16","sysselsatte_innvandringsgrunn","NULL","NULL","1021"
"2013","NULL","familie","0","prosent","59.3","sysselsatte_innvandringsgrunn","NULL","NULL","1021"
"2013","NULL","familie","1","personer","3","sysselsatte_innvandringsgrunn","NULL","NULL","1021"
"2013","NULL","familie","1","prosent","60","sysselsatte_innvandringsgrunn","NULL","NULL","1021"
"2013","NULL","familie","alle","personer","19","sysselsatte_innvandringsgrunn","NULL","NULL","1021"
"2013","NULL","familie","alle","prosent","59.4","sysselsatte_innvandringsgrunn","NULL","NULL","1021"
"2013","NULL","flukt","0","personer","8","sysselsatte_innvandringsgrunn","NULL","NULL","1021"
"2013","NULL","flukt","0","prosent","38.1","sysselsatte_innvandringsgrunn","NULL","NULL","1021"
"2013","NULL","flukt","1","personer","6","sysselsatte_innvandringsgrunn","NULL","NULL","1021"
"2013","NULL","flukt","1","prosent","35.3","sysselsatte_innvandringsgrunn","NULL","NULL","1021"
"2013","NULL","flukt","alle","personer","14","sysselsatte_innvandringsgrunn","NULL","NULL","1021"
"2013","NULL","flukt","alle","prosent","36.8","sysselsatte_innvandringsgrunn","NULL","NULL","1021"
"2013","NULL","annet_uoppgitt","0","personer","5","sysselsatte_innvandringsgrunn","NULL","NULL","1021"
"2013","NULL","annet_uoppgitt","0","prosent","71.4","sysselsatte_innvandringsgrunn","NULL","NULL","1021"
"2013","NULL","annet_uoppgitt","1","personer","4","sysselsatte_innvandringsgrunn","NULL","NULL","1021"
"2013","NULL","annet_uoppgitt","1","prosent","80","sysselsatte_innvandringsgrunn","NULL","NULL","1021"
"2013","NULL","annet_uoppgitt","alle","personer","9","sysselsatte_innvandringsgrunn","NULL","NULL","1021"
"2013","NULL","annet_uoppgitt","alle","prosent","75","sysselsatte_innvandringsgrunn","NULL","NULL","1021"
"2013","NULL","alle","0","personer","18","sysselsatte_innvandringsgrunn","NULL","NULL","1026"
"2013","NULL","alle","0","prosent","60","sysselsatte_innvandringsgrunn","NULL","NULL","1026"
"2013","NULL","alle","1","personer","25","sysselsatte_innvandringsgrunn","NULL","NULL","1026"
"2013","NULL","alle","1","prosent","64.1","sysselsatte_innvandringsgrunn","NULL","NULL","1026"
"2013","NULL","alle","alle","personer","43","sysselsatte_innvandringsgrunn","NULL","NULL","1026"
"2013","NULL","alle","alle","prosent","62.3","sysselsatte_innvandringsgrunn","NULL","NULL","1026"
"2013","NULL","arbeid","0","personer",":","sysselsatte_innvandringsgrunn","NULL","NULL","1026"
"2013","NULL","arbeid","0","prosent",":","sysselsatte_innvandringsgrunn","NULL","NULL","1026"
"2013","NULL","arbeid","1","personer",":","sysselsatte_innvandringsgrunn","NULL","NULL","1026"
"2013","NULL","arbeid","1","prosent",":","sysselsatte_innvandringsgrunn","NULL","NULL","1026"
"2013","NULL","arbeid","alle","personer",":","sysselsatte_innvandringsgrunn","NULL","NULL","1026"
"2013","NULL","arbeid","alle","prosent",":","sysselsatte_innvandringsgrunn","NULL","NULL","1026"
"2013","NULL","familie","0","personer",":","sysselsatte_innvandringsgrunn","NULL","NULL","1026"
"2013","NULL","familie","0","prosent",":","sysselsatte_innvandringsgrunn","NULL","NULL","1026"
"2013","NULL","familie","1","personer",":","sysselsatte_innvandringsgrunn","NULL","NULL","1026"
"2013","NULL","familie","1","prosent",":","sysselsatte_innvandringsgrunn","NULL","NULL","1026"
"2013","NULL","familie","alle","personer",":","sysselsatte_innvandringsgrunn","NULL","NULL","1026"
"2013","NULL","familie","alle","prosent",":","sysselsatte_innvandringsgrunn","NULL","NULL","1026"
"2013","NULL","flukt","0","personer",":","sysselsatte_innvandringsgrunn","NULL","NULL","1026"
"2013","NULL","flukt","0","prosent",":","sysselsatte_innvandringsgrunn","NULL","NULL","1026"
"2013","NULL","flukt","1","personer",":","sysselsatte_innvandringsgrunn","NULL","NULL","1026"
"2013","NULL","flukt","1","prosent",":","sysselsatte_innvandringsgrunn","NULL","NULL","1026"
"2013","NULL","flukt","alle","personer",":","sysselsatte_innvandringsgrunn","NULL","NULL","1026"
"2013","NULL","flukt","alle","prosent",":","sysselsatte_innvandringsgrunn","NULL","NULL","1026"
"2013","NULL","annet_uoppgitt","0","personer",":","sysselsatte_innvandringsgrunn","NULL","NULL","1026"
"2013","NULL","annet_uoppgitt","0","prosent",":","sysselsatte_innvandringsgrunn","NULL","NULL","1026"
"2013","NULL","annet_uoppgitt","1","personer",":","sysselsatte_innvandringsgrunn","NULL","NULL","1026"
"2013","NULL","annet_uoppgitt","1","prosent",":","sysselsatte_innvandringsgrunn","NULL","NULL","1026"
"2013","NULL","annet_uoppgitt","alle","personer",":","sysselsatte_innvandringsgrunn","NULL","NULL","1026"
