"aar","bydel_nr","innvkat_5","kjonn","enhet","tabellvariabel","tabell_navn","fylke_nr","naringsregion_nr","kommune_nr"
"2013","NULL","alle","0","prosent","100","sosialhjelp","NULL","NULL","0716"
"2013","NULL","alle","1","personer","93","sosialhjelp","NULL","NULL","0716"
"2013","NULL","alle","1","prosent","100","sosialhjelp","NULL","NULL","0716"
"2013","NULL","alle","alle","personer","200","sosialhjelp","NULL","NULL","0716"
"2013","NULL","alle","alle","prosent","100","sosialhjelp","NULL","NULL","0716"
"2013","NULL","innvandrere","0","personer","26","sosialhjelp","NULL","NULL","0716"
"2013","NULL","innvandrere","0","prosent","24.3","sosialhjelp","NULL","NULL","0716"
"2013","NULL","innvandrere","1","personer","20","sosialhjelp","NULL","NULL","0716"
"2013","NULL","innvandrere","1","prosent","21.5","sosialhjelp","NULL","NULL","0716"
"2013","NULL","innvandrere","alle","personer","46","sosialhjelp","NULL","NULL","0716"
"2013","NULL","innvandrere","alle","prosent","23","sosialhjelp","NULL","NULL","0716"
"2013","NULL","befolkningen_ellers","0","personer","81","sosialhjelp","NULL","NULL","0716"
"2013","NULL","befolkningen_ellers","0","prosent","75.7","sosialhjelp","NULL","NULL","0716"
"2013","NULL","befolkningen_ellers","1","personer","73","sosialhjelp","NULL","NULL","0716"
"2013","NULL","befolkningen_ellers","1","prosent","78.5","sosialhjelp","NULL","NULL","0716"
"2013","NULL","befolkningen_ellers","alle","personer","154","sosialhjelp","NULL","NULL","0716"
"2013","NULL","befolkningen_ellers","alle","prosent","77","sosialhjelp","NULL","NULL","0716"
"2013","NULL","norskfodte_m_innvf","0","personer",":","sosialhjelp","NULL","NULL","0716"
"2013","NULL","norskfodte_m_innvf","0","prosent",":","sosialhjelp","NULL","NULL","0716"
"2013","NULL","norskfodte_m_innvf","1","personer",":","sosialhjelp","NULL","NULL","0716"
"2013","NULL","norskfodte_m_innvf","1","prosent",":","sosialhjelp","NULL","NULL","0716"
"2013","NULL","norskfodte_m_innvf","alle","personer",":","sosialhjelp","NULL","NULL","0716"
"2013","NULL","norskfodte_m_innvf","alle","prosent",":","sosialhjelp","NULL","NULL","0716"
"2013","NULL","bef_u_innv_og_norskf","0","personer","80","sosialhjelp","NULL","NULL","0716"
"2013","NULL","bef_u_innv_og_norskf","0","prosent","74.8","sosialhjelp","NULL","NULL","0716"
"2013","NULL","bef_u_innv_og_norskf","1","personer","73","sosialhjelp","NULL","NULL","0716"
"2013","NULL","bef_u_innv_og_norskf","1","prosent","78.5","sosialhjelp","NULL","NULL","0716"
"2013","NULL","bef_u_innv_og_norskf","alle","personer","153","sosialhjelp","NULL","NULL","0716"
"2013","NULL","bef_u_innv_og_norskf","alle","prosent","76.5","sosialhjelp","NULL","NULL","0716"
"2013","NULL","alle","0","personer","47","sosialhjelp","NULL","NULL","0719"
"2013","NULL","alle","0","prosent","100","sosialhjelp","NULL","NULL","0719"
"2013","NULL","alle","1","personer","47","sosialhjelp","NULL","NULL","0719"
"2013","NULL","alle","1","prosent","100","sosialhjelp","NULL","NULL","0719"
"2013","NULL","alle","alle","personer","94","sosialhjelp","NULL","NULL","0719"
"2013","NULL","alle","alle","prosent","100","sosialhjelp","NULL","NULL","0719"
"2013","NULL","innvandrere","0","personer","8","sosialhjelp","NULL","NULL","0719"
"2013","NULL","innvandrere","0","prosent","17","sosialhjelp","NULL","NULL","0719"
"2013","NULL","innvandrere","1","personer","8","sosialhjelp","NULL","NULL","0719"
"2013","NULL","innvandrere","1","prosent","17","sosialhjelp","NULL","NULL","0719"
"2013","NULL","innvandrere","alle","personer","16","sosialhjelp","NULL","NULL","0719"
"2013","NULL","innvandrere","alle","prosent","17","sosialhjelp","NULL","NULL","0719"
"2013","NULL","befolkningen_ellers","0","personer","39","sosialhjelp","NULL","NULL","0719"
"2013","NULL","befolkningen_ellers","0","prosent","83","sosialhjelp","NULL","NULL","0719"
"2013","NULL","befolkningen_ellers","1","personer","39","sosialhjelp","NULL","NULL","0719"
"2013","NULL","befolkningen_ellers","1","prosent","83","sosialhjelp","NULL","NULL","0719"
"2013","NULL","befolkningen_ellers","alle","personer","78","sosialhjelp","NULL","NULL","0719"
"2013","NULL","befolkningen_ellers","alle","prosent","83","sosialhjelp","NULL","NULL","0719"
"2013","NULL","norskfodte_m_innvf","0","personer",":","sosialhjelp","NULL","NULL","0719"
"2013","NULL","norskfodte_m_innvf","0","prosent",":","sosialhjelp","NULL","NULL","0719"
"2013","NULL","norskfodte_m_innvf","1","personer",":","sosialhjelp","NULL","NULL","0719"
"2013","NULL","norskfodte_m_innvf","1","prosent",":","sosialhjelp","NULL","NULL","0719"
"2013","NULL","norskfodte_m_innvf","alle","personer",":","sosialhjelp","NULL","NULL","0719"
"2013","NULL","norskfodte_m_innvf","alle","prosent",":","sosialhjelp","NULL","NULL","0719"
"2013","NULL","bef_u_innv_og_norskf","0","personer","38","sosialhjelp","NULL","NULL","0719"
"2013","NULL","bef_u_innv_og_norskf","0","prosent","80.9","sosialhjelp","NULL","NULL","0719"
"2013","NULL","bef_u_innv_og_norskf","1","personer","39","sosialhjelp","NULL","NULL","0719"
"2013","NULL","bef_u_innv_og_norskf","1","prosent","83","sosialhjelp","NULL","NULL","0719"
"2013","NULL","bef_u_innv_og_norskf","alle","personer","77","sosialhjelp","NULL","NULL","0719"
"2013","NULL","bef_u_innv_og_norskf","alle","prosent","81.9","sosialhjelp","NULL","NULL","0719"
"2013","NULL","alle","0","personer","98","sosialhjelp","NULL","NULL","0720"
"2013","NULL","alle","0","prosent","100","sosialhjelp","NULL","NULL","0720"
"2013","NULL","alle","1","personer","148","sosialhjelp","NULL","NULL","0720"
"2013","NULL","alle","1","prosent","100","sosialhjelp","NULL","NULL","0720"
"2013","NULL","alle","alle","personer","246","sosialhjelp","NULL","NULL","0720"
"2013","NULL","alle","alle","prosent","100","sosialhjelp","NULL","NULL","0720"
"2013","NULL","innvandrere","0","personer","32","sosialhjelp","NULL","NULL","0720"
"2013","NULL","innvandrere","0","prosent","32.7","sosialhjelp","NULL","NULL","0720"
"2013","NULL","innvandrere","1","personer","42","sosialhjelp","NULL","NULL","0720"
"2013","NULL","innvandrere","1","prosent","28.4","sosialhjelp","NULL","NULL","0720"
"2013","NULL","innvandrere","alle","personer","74","sosialhjelp","NULL","NULL","0720"
"2013","NULL","innvandrere","alle","prosent","30.1","sosialhjelp","NULL","NULL","0720"
"2013","NULL","befolkningen_ellers","0","personer","66","sosialhjelp","NULL","NULL","0720"
"2013","NULL","befolkningen_ellers","0","prosent","67.3","sosialhjelp","NULL","NULL","0720"
"2013","NULL","befolkningen_ellers","1","personer","106","sosialhjelp","NULL","NULL","0720"
"2013","NULL","befolkningen_ellers","1","prosent","71.6","sosialhjelp","NULL","NULL","0720"
"2013","NULL","befolkningen_ellers","alle","personer","172","sosialhjelp","NULL","NULL","0720"
"2013","NULL","befolkningen_ellers","alle","prosent","69.9","sosialhjelp","NULL","NULL","0720"
"2013","NULL","norskfodte_m_innvf","0","personer",":","sosialhjelp","NULL","NULL","0720"
"2013","NULL","norskfodte_m_innvf","0","prosent",":","sosialhjelp","NULL","NULL","0720"
"2013","NULL","norskfodte_m_innvf","1","personer",":","sosialhjelp","NULL","NULL","0720"
"2013","NULL","norskfodte_m_innvf","1","prosent",":","sosialhjelp","NULL","NULL","0720"
"2013","NULL","norskfodte_m_innvf","alle","personer",":","sosialhjelp","NULL","NULL","0720"
"2013","NULL","norskfodte_m_innvf","alle","prosent",":","sosialhjelp","NULL","NULL","0720"
"2013","NULL","bef_u_innv_og_norskf","0","personer","65","sosialhjelp","NULL","NULL","0720"
"2013","NULL","bef_u_innv_og_norskf","0","prosent","66.3","sosialhjelp","NULL","NULL","0720"
"2013","NULL","bef_u_innv_og_norskf","1","personer","106","sosialhjelp","NULL","NULL","0720"
"2013","NULL","bef_u_innv_og_norskf","1","prosent","71.6","sosialhjelp","NULL","NULL","0720"
"2013","NULL","bef_u_innv_og_norskf","alle","personer","171","sosialhjelp","NULL","NULL","0720"
"2013","NULL","bef_u_innv_og_norskf","alle","prosent","69.5","sosialhjelp","NULL","NULL","0720"
"2013","NULL","alle","0","personer","239","sosialhjelp","NULL","NULL","0722"
"2013","NULL","alle","0","prosent","100","sosialhjelp","NULL","NULL","0722"
"2013","NULL","alle","1","personer","254","sosialhjelp","NULL","NULL","0722"
"2013","NULL","alle","1","prosent","100","sosialhjelp","NULL","NULL","0722"
"2013","NULL","alle","alle","personer","493","sosialhjelp","NULL","NULL","0722"
"2013","NULL","alle","alle","prosent","100","sosialhjelp","NULL","NULL","0722"
"2013","NULL","innvandrere","0","personer","70","sosialhjelp","NULL","NULL","0722"
"2013","NULL","innvandrere","0","prosent","29.3","sosialhjelp","NULL","NULL","0722"
"2013","NULL","innvandrere","1","personer","65","sosialhjelp","NULL","NULL","0722"
"2013","NULL","innvandrere","1","prosent","25.6","sosialhjelp","NULL","NULL","0722"
"2013","NULL","innvandrere","alle","personer","135","sosialhjelp","NULL","NULL","0722"
"2013","NULL","innvandrere","alle","prosent","27.4","sosialhjelp","NULL","NULL","0722"
"2013","NULL","befolkningen_ellers","0","personer","169","sosialhjelp","NULL","NULL","0722"
"2013","NULL","befolkningen_ellers","0","prosent","70.7","sosialhjelp","NULL","NULL","0722"
"2013","NULL","befolkningen_ellers","1","personer","189","sosialhjelp","NULL","NULL","0722"
"2013","NULL","befolkningen_ellers","1","prosent","74.4","sosialhjelp","NULL","NULL","0722"
"2013","NULL","befolkningen_ellers","alle","personer","358","sosialhjelp","NULL","NULL","0722"
"2013","NULL","befolkningen_ellers","alle","prosent","72.6","sosialhjelp","NULL","NULL","0722"
"2013","NULL","norskfodte_m_innvf","0","personer",":","sosialhjelp","NULL","NULL","0722"
"2013","NULL","norskfodte_m_innvf","0","prosent",":","sosialhjelp","NULL","NULL","0722"
"2013","NULL","norskfodte_m_innvf","1","personer",":","sosialhjelp","NULL","NULL","0722"
"2013","NULL","norskfodte_m_innvf","1","prosent",":","sosialhjelp","NULL","NULL","0722"
"2013","NULL","norskfodte_m_innvf","alle","personer","5","sosialhjelp","NULL","NULL","0722"
"2013","NULL","norskfodte_m_innvf","alle","prosent","1","sosialhjelp","NULL","NULL","0722"
"2013","NULL","bef_u_innv_og_norskf","0","personer","166","sosialhjelp","NULL","NULL","0722"
"2013","NULL","bef_u_innv_og_norskf","0","prosent","69.5","sosialhjelp","NULL","NULL","0722"
"2013","NULL","bef_u_innv_og_norskf","1","personer","187","sosialhjelp","NULL","NULL","0722"
"2013","NULL","bef_u_innv_og_norskf","1","prosent","73.6","sosialhjelp","NULL","NULL","0722"
"2013","NULL","bef_u_innv_og_norskf","alle","personer","353","sosialhjelp","NULL","NULL","0722"
"2013","NULL","bef_u_innv_og_norskf","alle","prosent","71.6","sosialhjelp","NULL","NULL","0722"
"2013","NULL","alle","0","personer","54","sosialhjelp","NULL","NULL","0723"
"2013","NULL","alle","0","prosent","100","sosialhjelp","NULL","NULL","0723"
"2013","NULL","alle","1","personer","70","sosialhjelp","NULL","NULL","0723"
"2013","NULL","alle","1","prosent","100","sosialhjelp","NULL","NULL","0723"
"2013","NULL","alle","alle","personer","124","sosialhjelp","NULL","NULL","0723"
"2013","NULL","alle","alle","prosent","100","sosialhjelp","NULL","NULL","0723"
"2013","NULL","innvandrere","0","personer","17","sosialhjelp","NULL","NULL","0723"
"2013","NULL","innvandrere","0","prosent","31.5","sosialhjelp","NULL","NULL","0723"
"2013","NULL","innvandrere","1","personer","13","sosialhjelp","NULL","NULL","0723"
"2013","NULL","innvandrere","1","prosent","18.6","sosialhjelp","NULL","NULL","0723"
"2013","NULL","innvandrere","alle","personer","30","sosialhjelp","NULL","NULL","0723"
"2013","NULL","innvandrere","alle","prosent","24.2","sosialhjelp","NULL","NULL","0723"
"2013","NULL","befolkningen_ellers","0","personer","37","sosialhjelp","NULL","NULL","0723"
"2013","NULL","befolkningen_ellers","0","prosent","68.5","sosialhjelp","NULL","NULL","0723"
"2013","NULL","befolkningen_ellers","1","personer","57","sosialhjelp","NULL","NULL","0723"
"2013","NULL","befolkningen_ellers","1","prosent","81.4","sosialhjelp","NULL","NULL","0723"
"2013","NULL","befolkningen_ellers","alle","personer","94","sosialhjelp","NULL","NULL","0723"
"2013","NULL","befolkningen_ellers","alle","prosent","75.8","sosialhjelp","NULL","NULL","0723"
"2013","NULL","norskfodte_m_innvf","0","personer",":","sosialhjelp","NULL","NULL","0723"
"2013","NULL","norskfodte_m_innvf","0","prosent",":","sosialhjelp","NULL","NULL","0723"
"2013","NULL","norskfodte_m_innvf","1","personer",":","sosialhjelp","NULL","NULL","0723"
"2013","NULL","norskfodte_m_innvf","1","prosent",":","sosialhjelp","NULL","NULL","0723"
"2013","NULL","norskfodte_m_innvf","alle","personer",":","sosialhjelp","NULL","NULL","0723"
"2013","NULL","norskfodte_m_innvf","alle","prosent",":","sosialhjelp","NULL","NULL","0723"
"2013","NULL","bef_u_innv_og_norskf","0","personer","37","sosialhjelp","NULL","NULL","0723"
"2013","NULL","bef_u_innv_og_norskf","0","prosent","68.5","sosialhjelp","NULL","NULL","0723"
"2013","NULL","bef_u_innv_og_norskf","1","personer","56","sosialhjelp","NULL","NULL","0723"
"2013","NULL","bef_u_innv_og_norskf","1","prosent","80","sosialhjelp","NULL","NULL","0723"
"2013","NULL","bef_u_innv_og_norskf","alle","personer","93","sosialhjelp","NULL","NULL","0723"
"2013","NULL","bef_u_innv_og_norskf","alle","prosent","75","sosialhjelp","NULL","NULL","0723"
"2013","NULL","alle","0","personer","38","sosialhjelp","NULL","NULL","0728"
"2013","NULL","alle","0","prosent","100","sosialhjelp","NULL","NULL","0728"
"2013","NULL","alle","1","personer","34","sosialhjelp","NULL","NULL","0728"
"2013","NULL","alle","1","prosent","100","sosialhjelp","NULL","NULL","0728"
"2013","NULL","alle","alle","personer","72","sosialhjelp","NULL","NULL","0728"
"2013","NULL","alle","alle","prosent","100","sosialhjelp","NULL","NULL","0728"
"2013","NULL","innvandrere","0","personer","9","sosialhjelp","NULL","NULL","0728"
"2013","NULL","innvandrere","0","prosent","23.7","sosialhjelp","NULL","NULL","0728"
"2013","NULL","innvandrere","1","personer","5","sosialhjelp","NULL","NULL","0728"
"2013","NULL","innvandrere","1","prosent","14.7","sosialhjelp","NULL","NULL","0728"
"2013","NULL","innvandrere","alle","personer","14","sosialhjelp","NULL","NULL","0728"
"2013","NULL","innvandrere","alle","prosent","19.4","sosialhjelp","NULL","NULL","0728"
"2013","NULL","befolkningen_ellers","0","personer","29","sosialhjelp","NULL","NULL","0728"
"2013","NULL","befolkningen_ellers","0","prosent","76.3","sosialhjelp","NULL","NULL","0728"
"2013","NULL","befolkningen_ellers","1","personer","29","sosialhjelp","NULL","NULL","0728"
"2013","NULL","befolkningen_ellers","1","prosent","85.3","sosialhjelp","NULL","NULL","0728"
"2013","NULL","befolkningen_ellers","alle","personer","58","sosialhjelp","NULL","NULL","0728"
"2013","NULL","befolkningen_ellers","alle","prosent","80.6","sosialhjelp","NULL","NULL","0728"
"2013","NULL","norskfodte_m_innvf","0","personer",":","sosialhjelp","NULL","NULL","0728"
"2013","NULL","norskfodte_m_innvf","0","prosent",":","sosialhjelp","NULL","NULL","0728"
"2013","NULL","norskfodte_m_innvf","1","personer",":","sosialhjelp","NULL","NULL","0728"
"2013","NULL","norskfodte_m_innvf","1","prosent",":","sosialhjelp","NULL","NULL","0728"
"2013","NULL","norskfodte_m_innvf","alle","personer",":","sosialhjelp","NULL","NULL","0728"
"2013","NULL","norskfodte_m_innvf","alle","prosent",":","sosialhjelp","NULL","NULL","0728"
"2013","NULL","bef_u_innv_og_norskf","0","personer","29","sosialhjelp","NULL","NULL","0728"
"2013","NULL","bef_u_innv_og_norskf","0","prosent","76.3","sosialhjelp","NULL","NULL","0728"
"2013","NULL","bef_u_innv_og_norskf","1","personer","29","sosialhjelp","NULL","NULL","0728"
"2013","NULL","bef_u_innv_og_norskf","1","prosent","85.3","sosialhjelp","NULL","NULL","0728"
"2013","NULL","bef_u_innv_og_norskf","alle","personer","58","sosialhjelp","NULL","NULL","0728"
"2013","NULL","bef_u_innv_og_norskf","alle","prosent","80.6","sosialhjelp","NULL","NULL","0728"
"2013","NULL","alle","0","personer","354","sosialhjelp","NULL","NULL","0805"
"2013","NULL","alle","0","prosent","100","sosialhjelp","NULL","NULL","0805"
"2013","NULL","alle","1","personer","602","sosialhjelp","NULL","NULL","0805"
"2013","NULL","alle","1","prosent","100","sosialhjelp","NULL","NULL","0805"
"2013","NULL","alle","alle","personer","956","sosialhjelp","NULL","NULL","0805"
"2013","NULL","alle","alle","prosent","100","sosialhjelp","NULL","NULL","0805"
"2013","NULL","innvandrere","0","personer","91","sosialhjelp","NULL","NULL","0805"
"2013","NULL","innvandrere","0","prosent","25.7","sosialhjelp","NULL","NULL","0805"
"2013","NULL","innvandrere","1","personer","185","sosialhjelp","NULL","NULL","0805"
"2013","NULL","innvandrere","1","prosent","30.7","sosialhjelp","NULL","NULL","0805"
"2013","NULL","innvandrere","alle","personer","276","sosialhjelp","NULL","NULL","0805"
"2013","NULL","innvandrere","alle","prosent","28.9","sosialhjelp","NULL","NULL","0805"
"2013","NULL","befolkningen_ellers","0","personer","263","sosialhjelp","NULL","NULL","0805"
"2013","NULL","befolkningen_ellers","0","prosent","74.3","sosialhjelp","NULL","NULL","0805"
"2013","NULL","befolkningen_ellers","1","personer","417","sosialhjelp","NULL","NULL","0805"
"2013","NULL","befolkningen_ellers","1","prosent","69.3","sosialhjelp","NULL","NULL","0805"
"2013","NULL","befolkningen_ellers","alle","personer","680","sosialhjelp","NULL","NULL","0805"
"2013","NULL","befolkningen_ellers","alle","prosent","71.1","sosialhjelp","NULL","NULL","0805"
"2013","NULL","norskfodte_m_innvf","0","personer","4","sosialhjelp","NULL","NULL","0805"
"2013","NULL","norskfodte_m_innvf","0","prosent","1.1","sosialhjelp","NULL","NULL","0805"
"2013","NULL","norskfodte_m_innvf","1","personer","6","sosialhjelp","NULL","NULL","0805"
"2013","NULL","norskfodte_m_innvf","1","prosent","1","sosialhjelp","NULL","NULL","0805"
"2013","NULL","norskfodte_m_innvf","alle","personer","10","sosialhjelp","NULL","NULL","0805"
"2013","NULL","norskfodte_m_innvf","alle","prosent","1","sosialhjelp","NULL","NULL","0805"
"2013","NULL","bef_u_innv_og_norskf","0","personer","259","sosialhjelp","NULL","NULL","0805"
"2013","NULL","bef_u_innv_og_norskf","0","prosent","73.2","sosialhjelp","NULL","NULL","0805"
"2013","NULL","bef_u_innv_og_norskf","1","personer","411","sosialhjelp","NULL","NULL","0805"
"2013","NULL","bef_u_innv_og_norskf","1","prosent","68.3","sosialhjelp","NULL","NULL","0805"
"2013","NULL","bef_u_innv_og_norskf","alle","personer","670","sosialhjelp","NULL","NULL","0805"
"2013","NULL","bef_u_innv_og_norskf","alle","prosent","70.1","sosialhjelp","NULL","NULL","0805"
"2013","NULL","alle","0","personer","655","sosialhjelp","NULL","NULL","0806"
"2013","NULL","alle","0","prosent","100","sosialhjelp","NULL","NULL","0806"
"2013","NULL","alle","1","personer","947","sosialhjelp","NULL","NULL","0806"
"2013","NULL","alle","1","prosent","100","sosialhjelp","NULL","NULL","0806"
"2013","NULL","alle","alle","personer","1602","sosialhjelp","NULL","NULL","0806"
"2013","NULL","alle","alle","prosent","100","sosialhjelp","NULL","NULL","0806"
"2013","NULL","innvandrere","0","personer","238","sosialhjelp","NULL","NULL","0806"
"2013","NULL","innvandrere","0","prosent","36.3","sosialhjelp","NULL","NULL","0806"
"2013","NULL","innvandrere","1","personer","392","sosialhjelp","NULL","NULL","0806"
"2013","NULL","innvandrere","1","prosent","41.4","sosialhjelp","NULL","NULL","0806"
"2013","NULL","innvandrere","alle","personer","630","sosialhjelp","NULL","NULL","0806"
"2013","NULL","innvandrere","alle","prosent","39.3","sosialhjelp","NULL","NULL","0806"
"2013","NULL","befolkningen_ellers","0","personer","417","sosialhjelp","NULL","NULL","0806"
"2013","NULL","befolkningen_ellers","0","prosent","63.7","sosialhjelp","NULL","NULL","0806"
"2013","NULL","befolkningen_ellers","1","personer","555","sosialhjelp","NULL","NULL","0806"
"2013","NULL","befolkningen_ellers","1","prosent","58.6","sosialhjelp","NULL","NULL","0806"
"2013","NULL","befolkningen_ellers","alle","personer","972","sosialhjelp","NULL","NULL","0806"
"2013","NULL","befolkningen_ellers","alle","prosent","60.7","sosialhjelp","NULL","NULL","0806"
"2013","NULL","norskfodte_m_innvf","0","personer",":","sosialhjelp","NULL","NULL","0806"
"2013","NULL","norskfodte_m_innvf","0","prosent",":","sosialhjelp","NULL","NULL","0806"
"2013","NULL","norskfodte_m_innvf","1","personer","14","sosialhjelp","NULL","NULL","0806"
"2013","NULL","norskfodte_m_innvf","1","prosent","1.5","sosialhjelp","NULL","NULL","0806"
"2013","NULL","norskfodte_m_innvf","alle","personer","17","sosialhjelp","NULL","NULL","0806"
"2013","NULL","norskfodte_m_innvf","alle","prosent","1.1","sosialhjelp","NULL","NULL","0806"
"2013","NULL","bef_u_innv_og_norskf","0","personer","414","sosialhjelp","NULL","NULL","0806"
"2013","NULL","bef_u_innv_og_norskf","0","prosent","63.2","sosialhjelp","NULL","NULL","0806"
"2013","NULL","bef_u_innv_og_norskf","1","personer","541","sosialhjelp","NULL","NULL","0806"
"2013","NULL","bef_u_innv_og_norskf","1","prosent","57.1","sosialhjelp","NULL","NULL","0806"
"2013","NULL","bef_u_innv_og_norskf","alle","personer","955","sosialhjelp","NULL","NULL","0806"
"2013","NULL","bef_u_innv_og_norskf","alle","prosent","59.6","sosialhjelp","NULL","NULL","0806"
"2013","NULL","alle","0","personer","177","sosialhjelp","NULL","NULL","0807"
"2013","NULL","alle","0","prosent","100","sosialhjelp","NULL","NULL","0807"
"2013","NULL","alle","1","personer","240","sosialhjelp","NULL","NULL","0807"
"2013","NULL","alle","1","prosent","100","sosialhjelp","NULL","NULL","0807"
"2013","NULL","alle","alle","personer","417","sosialhjelp","NULL","NULL","0807"
"2013","NULL","alle","alle","prosent","100","sosialhjelp","NULL","NULL","0807"
"2013","NULL","innvandrere","0","personer","59","sosialhjelp","NULL","NULL","0807"
"2013","NULL","innvandrere","0","prosent","33.3","sosialhjelp","NULL","NULL","0807"
"2013","NULL","innvandrere","1","personer","74","sosialhjelp","NULL","NULL","0807"
"2013","NULL","innvandrere","1","prosent","30.8","sosialhjelp","NULL","NULL","0807"
"2013","NULL","innvandrere","alle","personer","133","sosialhjelp","NULL","NULL","0807"
"2013","NULL","innvandrere","alle","prosent","31.9","sosialhjelp","NULL","NULL","0807"
"2013","NULL","befolkningen_ellers","0","personer","118","sosialhjelp","NULL","NULL","0807"
"2013","NULL","befolkningen_ellers","0","prosent","66.7","sosialhjelp","NULL","NULL","0807"
"2013","NULL","befolkningen_ellers","1","personer","166","sosialhjelp","NULL","NULL","0807"
"2013","NULL","befolkningen_ellers","1","prosent","69.2","sosialhjelp","NULL","NULL","0807"
"2013","NULL","befolkningen_ellers","alle","personer","284","sosialhjelp","NULL","NULL","0807"
"2013","NULL","befolkningen_ellers","alle","prosent","68.1","sosialhjelp","NULL","NULL","0807"
"2013","NULL","norskfodte_m_innvf","0","personer",":","sosialhjelp","NULL","NULL","0807"
"2013","NULL","norskfodte_m_innvf","0","prosent",":","sosialhjelp","NULL","NULL","0807"
"2013","NULL","norskfodte_m_innvf","1","personer",":","sosialhjelp","NULL","NULL","0807"
"2013","NULL","norskfodte_m_innvf","1","prosent",":","sosialhjelp","NULL","NULL","0807"
"2013","NULL","norskfodte_m_innvf","alle","personer",":","sosialhjelp","NULL","NULL","0807"
"2013","NULL","norskfodte_m_innvf","alle","prosent",":","sosialhjelp","NULL","NULL","0807"
"2013","NULL","bef_u_innv_og_norskf","0","personer","118","sosialhjelp","NULL","NULL","0807"
"2013","NULL","bef_u_innv_og_norskf","0","prosent","66.7","sosialhjelp","NULL","NULL","0807"
"2013","NULL","bef_u_innv_og_norskf","1","personer","166","sosialhjelp","NULL","NULL","0807"
"2013","NULL","bef_u_innv_og_norskf","1","prosent","69.2","sosialhjelp","NULL","NULL","0807"
"2013","NULL","bef_u_innv_og_norskf","alle","personer","284","sosialhjelp","NULL","NULL","0807"
"2013","NULL","bef_u_innv_og_norskf","alle","prosent","68.1","sosialhjelp","NULL","NULL","0807"
"2013","NULL","alle","0","personer","24","sosialhjelp","NULL","NULL","0811"
"2013","NULL","alle","0","prosent","100","sosialhjelp","NULL","NULL","0811"
"2013","NULL","alle","1","personer","16","sosialhjelp","NULL","NULL","0811"
"2013","NULL","alle","1","prosent","100","sosialhjelp","NULL","NULL","0811"
"2013","NULL","alle","alle","personer","40","sosialhjelp","NULL","NULL","0811"
"2013","NULL","alle","alle","prosent","100","sosialhjelp","NULL","NULL","0811"
"2013","NULL","innvandrere","0","personer","17","sosialhjelp","NULL","NULL","0811"
"2013","NULL","innvandrere","0","prosent","70.8","sosialhjelp","NULL","NULL","0811"
"2013","NULL","innvandrere","1","personer","5","sosialhjelp","NULL","NULL","0811"
"2013","NULL","innvandrere","1","prosent","31.3","sosialhjelp","NULL","NULL","0811"
"2013","NULL","innvandrere","alle","personer","22","sosialhjelp","NULL","NULL","0811"
"2013","NULL","innvandrere","alle","prosent","55","sosialhjelp","NULL","NULL","0811"
"2013","NULL","befolkningen_ellers","0","personer","7","sosialhjelp","NULL","NULL","0811"
"2013","NULL","befolkningen_ellers","0","prosent","29.2","sosialhjelp","NULL","NULL","0811"
"2013","NULL","befolkningen_ellers","1","personer","11","sosialhjelp","NULL","NULL","0811"
"2013","NULL","befolkningen_ellers","1","prosent","68.8","sosialhjelp","NULL","NULL","0811"
"2013","NULL","befolkningen_ellers","alle","personer","18","sosialhjelp","NULL","NULL","0811"
"2013","NULL","befolkningen_ellers","alle","prosent","45","sosialhjelp","NULL","NULL","0811"
"2013","NULL","norskfodte_m_innvf","0","personer",":","sosialhjelp","NULL","NULL","0811"
"2013","NULL","norskfodte_m_innvf","0","prosent",":","sosialhjelp","NULL","NULL","0811"
"2013","NULL","norskfodte_m_innvf","1","personer",":","sosialhjelp","NULL","NULL","0811"
"2013","NULL","norskfodte_m_innvf","1","prosent",":","sosialhjelp","NULL","NULL","0811"
"2013","NULL","norskfodte_m_innvf","alle","personer",":","sosialhjelp","NULL","NULL","0811"
"2013","NULL","norskfodte_m_innvf","alle","prosent",":","sosialhjelp","NULL","NULL","0811"
"2013","NULL","bef_u_innv_og_norskf","0","personer","6","sosialhjelp","NULL","NULL","0811"
"2013","NULL","bef_u_innv_og_norskf","0","prosent","25","sosialhjelp","NULL","NULL","0811"
"2013","NULL","bef_u_innv_og_norskf","1","personer","11","sosialhjelp","NULL","NULL","0811"
"2013","NULL","bef_u_innv_og_norskf","1","prosent","68.8","sosialhjelp","NULL","NULL","0811"
"2013","NULL","bef_u_innv_og_norskf","alle","personer","17","sosialhjelp","NULL","NULL","0811"
"2013","NULL","bef_u_innv_og_norskf","alle","prosent","42.5","sosialhjelp","NULL","NULL","0811"
"2013","NULL","alle","0","personer","153","sosialhjelp","NULL","NULL","0814"
"2013","NULL","alle","0","prosent","100","sosialhjelp","NULL","NULL","0814"
"2013","NULL","alle","1","personer","239","sosialhjelp","NULL","NULL","0814"
"2013","NULL","alle","1","prosent","100","sosialhjelp","NULL","NULL","0814"
"2013","NULL","alle","alle","personer","392","sosialhjelp","NULL","NULL","0814"
"2013","NULL","alle","alle","prosent","100","sosialhjelp","NULL","NULL","0814"
"2013","NULL","innvandrere","0","personer","47","sosialhjelp","NULL","NULL","0814"
"2013","NULL","innvandrere","0","prosent","30.7","sosialhjelp","NULL","NULL","0814"
"2013","NULL","innvandrere","1","personer","83","sosialhjelp","NULL","NULL","0814"
