"aar","bydel_nr","innvkat_3","aldersinndeling_etter_grskole","enhet","tabellvariabel","tabell_navn","fylke_nr","naringsregion_nr","kommune_nr"
"2013","NULL","befolkningen_ellers","26_66","prosent","19.2","ikke_arbutd_innvkat_alder","NULL","NULL","1228"
"2013","NULL","innvandrere","alle","personer","127","ikke_arbutd_innvkat_alder","NULL","NULL","1228"
"2013","NULL","innvandrere","alle","prosent","25.6","ikke_arbutd_innvkat_alder","NULL","NULL","1228"
"2013","NULL","innvandrere","16_25","personer","22","ikke_arbutd_innvkat_alder","NULL","NULL","1228"
"2013","NULL","innvandrere","16_25","prosent","29.3","ikke_arbutd_innvkat_alder","NULL","NULL","1228"
"2013","NULL","innvandrere","26_66","personer","105","ikke_arbutd_innvkat_alder","NULL","NULL","1228"
"2013","NULL","innvandrere","26_66","prosent","24.9","ikke_arbutd_innvkat_alder","NULL","NULL","1228"
"2013","NULL","alle","alle","personer","288","ikke_arbutd_innvkat_alder","NULL","NULL","1231"
"2013","NULL","alle","alle","prosent","13.9","ikke_arbutd_innvkat_alder","NULL","NULL","1231"
"2013","NULL","alle","16_25","personer","35","ikke_arbutd_innvkat_alder","NULL","NULL","1231"
"2013","NULL","alle","16_25","prosent","8.7","ikke_arbutd_innvkat_alder","NULL","NULL","1231"
"2013","NULL","alle","26_66","personer","253","ikke_arbutd_innvkat_alder","NULL","NULL","1231"
"2013","NULL","alle","26_66","prosent","15.1","ikke_arbutd_innvkat_alder","NULL","NULL","1231"
"2013","NULL","befolkningen_ellers","alle","personer","217","ikke_arbutd_innvkat_alder","NULL","NULL","1231"
"2013","NULL","befolkningen_ellers","alle","prosent","11.8","ikke_arbutd_innvkat_alder","NULL","NULL","1231"
"2013","NULL","befolkningen_ellers","16_25","personer","21","ikke_arbutd_innvkat_alder","NULL","NULL","1231"
"2013","NULL","befolkningen_ellers","16_25","prosent","5.8","ikke_arbutd_innvkat_alder","NULL","NULL","1231"
"2013","NULL","befolkningen_ellers","26_66","personer","196","ikke_arbutd_innvkat_alder","NULL","NULL","1231"
"2013","NULL","befolkningen_ellers","26_66","prosent","13.3","ikke_arbutd_innvkat_alder","NULL","NULL","1231"
"2013","NULL","innvandrere","alle","personer","71","ikke_arbutd_innvkat_alder","NULL","NULL","1231"
"2013","NULL","innvandrere","alle","prosent","28.9","ikke_arbutd_innvkat_alder","NULL","NULL","1231"
"2013","NULL","innvandrere","16_25","personer","14","ikke_arbutd_innvkat_alder","NULL","NULL","1231"
"2013","NULL","innvandrere","16_25","prosent","31.1","ikke_arbutd_innvkat_alder","NULL","NULL","1231"
"2013","NULL","innvandrere","26_66","personer","57","ikke_arbutd_innvkat_alder","NULL","NULL","1231"
"2013","NULL","innvandrere","26_66","prosent","28.4","ikke_arbutd_innvkat_alder","NULL","NULL","1231"
"2013","NULL","alle","alle","personer","76","ikke_arbutd_innvkat_alder","NULL","NULL","1232"
"2013","NULL","alle","alle","prosent","12.2","ikke_arbutd_innvkat_alder","NULL","NULL","1232"
"2013","NULL","alle","16_25","personer","6","ikke_arbutd_innvkat_alder","NULL","NULL","1232"
"2013","NULL","alle","16_25","prosent","4.8","ikke_arbutd_innvkat_alder","NULL","NULL","1232"
"2013","NULL","alle","26_66","personer","70","ikke_arbutd_innvkat_alder","NULL","NULL","1232"
"2013","NULL","alle","26_66","prosent","14.1","ikke_arbutd_innvkat_alder","NULL","NULL","1232"
"2013","NULL","befolkningen_ellers","alle","personer","57","ikke_arbutd_innvkat_alder","NULL","NULL","1232"
"2013","NULL","befolkningen_ellers","alle","prosent","10.3","ikke_arbutd_innvkat_alder","NULL","NULL","1232"
"2013","NULL","befolkningen_ellers","16_25","personer","6","ikke_arbutd_innvkat_alder","NULL","NULL","1232"
"2013","NULL","befolkningen_ellers","16_25","prosent","4.9","ikke_arbutd_innvkat_alder","NULL","NULL","1232"
"2013","NULL","befolkningen_ellers","26_66","personer","51","ikke_arbutd_innvkat_alder","NULL","NULL","1232"
"2013","NULL","befolkningen_ellers","26_66","prosent","11.8","ikke_arbutd_innvkat_alder","NULL","NULL","1232"
"2013","NULL","innvandrere","alle","personer","19","ikke_arbutd_innvkat_alder","NULL","NULL","1232"
"2013","NULL","innvandrere","alle","prosent","27.1","ikke_arbutd_innvkat_alder","NULL","NULL","1232"
"2013","NULL","innvandrere","16_25","personer","0","ikke_arbutd_innvkat_alder","NULL","NULL","1232"
"2013","NULL","innvandrere","16_25","prosent","0","ikke_arbutd_innvkat_alder","NULL","NULL","1232"
"2013","NULL","innvandrere","26_66","personer","19","ikke_arbutd_innvkat_alder","NULL","NULL","1232"
"2013","NULL","innvandrere","26_66","prosent","28.4","ikke_arbutd_innvkat_alder","NULL","NULL","1232"
"2013","NULL","alle","alle","personer","95","ikke_arbutd_innvkat_alder","NULL","NULL","1233"
"2013","NULL","alle","alle","prosent","14.3","ikke_arbutd_innvkat_alder","NULL","NULL","1233"
"2013","NULL","alle","16_25","personer","14","ikke_arbutd_innvkat_alder","NULL","NULL","1233"
"2013","NULL","alle","16_25","prosent","9.9","ikke_arbutd_innvkat_alder","NULL","NULL","1233"
"2013","NULL","alle","26_66","personer","81","ikke_arbutd_innvkat_alder","NULL","NULL","1233"
"2013","NULL","alle","26_66","prosent","15.5","ikke_arbutd_innvkat_alder","NULL","NULL","1233"
"2013","NULL","befolkningen_ellers","alle","personer","74","ikke_arbutd_innvkat_alder","NULL","NULL","1233"
"2013","NULL","befolkningen_ellers","alle","prosent","13.1","ikke_arbutd_innvkat_alder","NULL","NULL","1233"
"2013","NULL","befolkningen_ellers","16_25","personer","9","ikke_arbutd_innvkat_alder","NULL","NULL","1233"
"2013","NULL","befolkningen_ellers","16_25","prosent","7.1","ikke_arbutd_innvkat_alder","NULL","NULL","1233"
"2013","NULL","befolkningen_ellers","26_66","personer","65","ikke_arbutd_innvkat_alder","NULL","NULL","1233"
"2013","NULL","befolkningen_ellers","26_66","prosent","14.7","ikke_arbutd_innvkat_alder","NULL","NULL","1233"
"2013","NULL","innvandrere","alle","personer","21","ikke_arbutd_innvkat_alder","NULL","NULL","1233"
"2013","NULL","innvandrere","alle","prosent","21.6","ikke_arbutd_innvkat_alder","NULL","NULL","1233"
"2013","NULL","innvandrere","16_25","personer","5","ikke_arbutd_innvkat_alder","NULL","NULL","1233"
"2013","NULL","innvandrere","16_25","prosent","33.3","ikke_arbutd_innvkat_alder","NULL","NULL","1233"
"2013","NULL","innvandrere","26_66","personer","16","ikke_arbutd_innvkat_alder","NULL","NULL","1233"
"2013","NULL","innvandrere","26_66","prosent","19.5","ikke_arbutd_innvkat_alder","NULL","NULL","1233"
"2013","NULL","alle","alle","personer","89","ikke_arbutd_innvkat_alder","NULL","NULL","1234"
"2013","NULL","alle","alle","prosent","14.9","ikke_arbutd_innvkat_alder","NULL","NULL","1234"
"2013","NULL","alle","16_25","personer","10","ikke_arbutd_innvkat_alder","NULL","NULL","1234"
"2013","NULL","alle","16_25","prosent","7.2","ikke_arbutd_innvkat_alder","NULL","NULL","1234"
"2013","NULL","alle","26_66","personer","79","ikke_arbutd_innvkat_alder","NULL","NULL","1234"
"2013","NULL","alle","26_66","prosent","17.2","ikke_arbutd_innvkat_alder","NULL","NULL","1234"
"2013","NULL","befolkningen_ellers","alle","personer","78","ikke_arbutd_innvkat_alder","NULL","NULL","1234"
"2013","NULL","befolkningen_ellers","alle","prosent","14.2","ikke_arbutd_innvkat_alder","NULL","NULL","1234"
"2013","NULL","befolkningen_ellers","16_25","personer","9","ikke_arbutd_innvkat_alder","NULL","NULL","1234"
"2013","NULL","befolkningen_ellers","16_25","prosent","6.9","ikke_arbutd_innvkat_alder","NULL","NULL","1234"
"2013","NULL","befolkningen_ellers","26_66","personer","69","ikke_arbutd_innvkat_alder","NULL","NULL","1234"
"2013","NULL","befolkningen_ellers","26_66","prosent","16.4","ikke_arbutd_innvkat_alder","NULL","NULL","1234"
"2013","NULL","innvandrere","alle","personer","11","ikke_arbutd_innvkat_alder","NULL","NULL","1234"
"2013","NULL","innvandrere","alle","prosent","22.9","ikke_arbutd_innvkat_alder","NULL","NULL","1234"
"2013","NULL","innvandrere","16_25","personer",":","ikke_arbutd_innvkat_alder","NULL","NULL","1234"
"2013","NULL","innvandrere","16_25","prosent",":","ikke_arbutd_innvkat_alder","NULL","NULL","1234"
"2013","NULL","innvandrere","26_66","personer",":","ikke_arbutd_innvkat_alder","NULL","NULL","1234"
"2013","NULL","innvandrere","26_66","prosent",":","ikke_arbutd_innvkat_alder","NULL","NULL","1234"
"2013","NULL","alle","alle","personer","1271","ikke_arbutd_innvkat_alder","NULL","NULL","1235"
"2013","NULL","alle","alle","prosent","14.2","ikke_arbutd_innvkat_alder","NULL","NULL","1235"
"2013","NULL","alle","16_25","personer","164","ikke_arbutd_innvkat_alder","NULL","NULL","1235"
"2013","NULL","alle","16_25","prosent","8.9","ikke_arbutd_innvkat_alder","NULL","NULL","1235"
"2013","NULL","alle","26_66","personer","1107","ikke_arbutd_innvkat_alder","NULL","NULL","1235"
"2013","NULL","alle","26_66","prosent","15.6","ikke_arbutd_innvkat_alder","NULL","NULL","1235"
"2013","NULL","befolkningen_ellers","alle","personer","1034","ikke_arbutd_innvkat_alder","NULL","NULL","1235"
"2013","NULL","befolkningen_ellers","alle","prosent","12.6","ikke_arbutd_innvkat_alder","NULL","NULL","1235"
"2013","NULL","befolkningen_ellers","16_25","personer","115","ikke_arbutd_innvkat_alder","NULL","NULL","1235"
"2013","NULL","befolkningen_ellers","16_25","prosent","6.7","ikke_arbutd_innvkat_alder","NULL","NULL","1235"
"2013","NULL","befolkningen_ellers","26_66","personer","919","ikke_arbutd_innvkat_alder","NULL","NULL","1235"
"2013","NULL","befolkningen_ellers","26_66","prosent","14.2","ikke_arbutd_innvkat_alder","NULL","NULL","1235"
"2013","NULL","innvandrere","alle","personer","237","ikke_arbutd_innvkat_alder","NULL","NULL","1235"
"2013","NULL","innvandrere","alle","prosent","31.5","ikke_arbutd_innvkat_alder","NULL","NULL","1235"
"2013","NULL","innvandrere","16_25","personer","49","ikke_arbutd_innvkat_alder","NULL","NULL","1235"
"2013","NULL","innvandrere","16_25","prosent","39.2","ikke_arbutd_innvkat_alder","NULL","NULL","1235"
"2013","NULL","innvandrere","26_66","personer","188","ikke_arbutd_innvkat_alder","NULL","NULL","1235"
"2013","NULL","innvandrere","26_66","prosent","30","ikke_arbutd_innvkat_alder","NULL","NULL","1235"
"2013","NULL","alle","alle","personer","894","ikke_arbutd_innvkat_alder","NULL","NULL","1238"
"2013","NULL","alle","alle","prosent","16.5","ikke_arbutd_innvkat_alder","NULL","NULL","1238"
"2013","NULL","alle","16_25","personer","106","ikke_arbutd_innvkat_alder","NULL","NULL","1238"
"2013","NULL","alle","16_25","prosent","9.2","ikke_arbutd_innvkat_alder","NULL","NULL","1238"
"2013","NULL","alle","26_66","personer","788","ikke_arbutd_innvkat_alder","NULL","NULL","1238"
"2013","NULL","alle","26_66","prosent","18.5","ikke_arbutd_innvkat_alder","NULL","NULL","1238"
"2013","NULL","befolkningen_ellers","alle","personer","687","ikke_arbutd_innvkat_alder","NULL","NULL","1238"
"2013","NULL","befolkningen_ellers","alle","prosent","14.5","ikke_arbutd_innvkat_alder","NULL","NULL","1238"
"2013","NULL","befolkningen_ellers","16_25","personer","67","ikke_arbutd_innvkat_alder","NULL","NULL","1238"
"2013","NULL","befolkningen_ellers","16_25","prosent","6.5","ikke_arbutd_innvkat_alder","NULL","NULL","1238"
"2013","NULL","befolkningen_ellers","26_66","personer","620","ikke_arbutd_innvkat_alder","NULL","NULL","1238"
"2013","NULL","befolkningen_ellers","26_66","prosent","16.8","ikke_arbutd_innvkat_alder","NULL","NULL","1238"
"2013","NULL","innvandrere","alle","personer","207","ikke_arbutd_innvkat_alder","NULL","NULL","1238"
"2013","NULL","innvandrere","alle","prosent","29.6","ikke_arbutd_innvkat_alder","NULL","NULL","1238"
"2013","NULL","innvandrere","16_25","personer","39","ikke_arbutd_innvkat_alder","NULL","NULL","1238"
"2013","NULL","innvandrere","16_25","prosent","33.1","ikke_arbutd_innvkat_alder","NULL","NULL","1238"
"2013","NULL","innvandrere","26_66","personer","168","ikke_arbutd_innvkat_alder","NULL","NULL","1238"
"2013","NULL","innvandrere","26_66","prosent","28.9","ikke_arbutd_innvkat_alder","NULL","NULL","1238"
"2013","NULL","alle","alle","personer","335","ikke_arbutd_innvkat_alder","NULL","NULL","1241"
"2013","NULL","alle","alle","prosent","14.1","ikke_arbutd_innvkat_alder","NULL","NULL","1241"
"2013","NULL","alle","16_25","personer","32","ikke_arbutd_innvkat_alder","NULL","NULL","1241"
"2013","NULL","alle","16_25","prosent","7","ikke_arbutd_innvkat_alder","NULL","NULL","1241"
"2013","NULL","alle","26_66","personer","303","ikke_arbutd_innvkat_alder","NULL","NULL","1241"
"2013","NULL","alle","26_66","prosent","15.8","ikke_arbutd_innvkat_alder","NULL","NULL","1241"
"2013","NULL","befolkningen_ellers","alle","personer","288","ikke_arbutd_innvkat_alder","NULL","NULL","1241"
"2013","NULL","befolkningen_ellers","alle","prosent","13.2","ikke_arbutd_innvkat_alder","NULL","NULL","1241"
"2013","NULL","befolkningen_ellers","16_25","personer","28","ikke_arbutd_innvkat_alder","NULL","NULL","1241"
"2013","NULL","befolkningen_ellers","16_25","prosent","6.4","ikke_arbutd_innvkat_alder","NULL","NULL","1241"
"2013","NULL","befolkningen_ellers","26_66","personer","260","ikke_arbutd_innvkat_alder","NULL","NULL","1241"
"2013","NULL","befolkningen_ellers","26_66","prosent","14.9","ikke_arbutd_innvkat_alder","NULL","NULL","1241"
"2013","NULL","innvandrere","alle","personer","47","ikke_arbutd_innvkat_alder","NULL","NULL","1241"
"2013","NULL","innvandrere","alle","prosent","23.5","ikke_arbutd_innvkat_alder","NULL","NULL","1241"
"2013","NULL","innvandrere","16_25","personer","4","ikke_arbutd_innvkat_alder","NULL","NULL","1241"
"2013","NULL","innvandrere","16_25","prosent","23.5","ikke_arbutd_innvkat_alder","NULL","NULL","1241"
"2013","NULL","innvandrere","26_66","personer","43","ikke_arbutd_innvkat_alder","NULL","NULL","1241"
"2013","NULL","innvandrere","26_66","prosent","23.5","ikke_arbutd_innvkat_alder","NULL","NULL","1241"
"2013","NULL","alle","alle","personer","305","ikke_arbutd_innvkat_alder","NULL","NULL","1242"
"2013","NULL","alle","alle","prosent","19.3","ikke_arbutd_innvkat_alder","NULL","NULL","1242"
"2013","NULL","alle","16_25","personer","32","ikke_arbutd_innvkat_alder","NULL","NULL","1242"
"2013","NULL","alle","16_25","prosent","10.8","ikke_arbutd_innvkat_alder","NULL","NULL","1242"
"2013","NULL","alle","26_66","personer","273","ikke_arbutd_innvkat_alder","NULL","NULL","1242"
"2013","NULL","alle","26_66","prosent","21.2","ikke_arbutd_innvkat_alder","NULL","NULL","1242"
"2013","NULL","befolkningen_ellers","alle","personer","268","ikke_arbutd_innvkat_alder","NULL","NULL","1242"
"2013","NULL","befolkningen_ellers","alle","prosent","18.4","ikke_arbutd_innvkat_alder","NULL","NULL","1242"
"2013","NULL","befolkningen_ellers","16_25","personer","22","ikke_arbutd_innvkat_alder","NULL","NULL","1242"
"2013","NULL","befolkningen_ellers","16_25","prosent","8","ikke_arbutd_innvkat_alder","NULL","NULL","1242"
"2013","NULL","befolkningen_ellers","26_66","personer","246","ikke_arbutd_innvkat_alder","NULL","NULL","1242"
"2013","NULL","befolkningen_ellers","26_66","prosent","20.8","ikke_arbutd_innvkat_alder","NULL","NULL","1242"
"2013","NULL","innvandrere","alle","personer","37","ikke_arbutd_innvkat_alder","NULL","NULL","1242"
"2013","NULL","innvandrere","alle","prosent","29.6","ikke_arbutd_innvkat_alder","NULL","NULL","1242"
"2013","NULL","innvandrere","16_25","personer","10","ikke_arbutd_innvkat_alder","NULL","NULL","1242"
"2013","NULL","innvandrere","16_25","prosent","47.6","ikke_arbutd_innvkat_alder","NULL","NULL","1242"
"2013","NULL","innvandrere","26_66","personer","27","ikke_arbutd_innvkat_alder","NULL","NULL","1242"
"2013","NULL","innvandrere","26_66","prosent","26","ikke_arbutd_innvkat_alder","NULL","NULL","1242"
"2013","NULL","alle","alle","personer","1944","ikke_arbutd_innvkat_alder","NULL","NULL","1243"
"2013","NULL","alle","alle","prosent","15.9","ikke_arbutd_innvkat_alder","NULL","NULL","1243"
"2013","NULL","alle","16_25","personer","252","ikke_arbutd_innvkat_alder","NULL","NULL","1243"
"2013","NULL","alle","16_25","prosent","10.5","ikke_arbutd_innvkat_alder","NULL","NULL","1243"
"2013","NULL","alle","26_66","personer","1692","ikke_arbutd_innvkat_alder","NULL","NULL","1243"
"2013","NULL","alle","26_66","prosent","17.2","ikke_arbutd_innvkat_alder","NULL","NULL","1243"
"2013","NULL","befolkningen_ellers","alle","personer","1541","ikke_arbutd_innvkat_alder","NULL","NULL","1243"
"2013","NULL","befolkningen_ellers","alle","prosent","14.4","ikke_arbutd_innvkat_alder","NULL","NULL","1243"
"2013","NULL","befolkningen_ellers","16_25","personer","194","ikke_arbutd_innvkat_alder","NULL","NULL","1243"
"2013","NULL","befolkningen_ellers","16_25","prosent","8.8","ikke_arbutd_innvkat_alder","NULL","NULL","1243"
"2013","NULL","befolkningen_ellers","26_66","personer","1347","ikke_arbutd_innvkat_alder","NULL","NULL","1243"
"2013","NULL","befolkningen_ellers","26_66","prosent","15.8","ikke_arbutd_innvkat_alder","NULL","NULL","1243"
"2013","NULL","innvandrere","alle","personer","403","ikke_arbutd_innvkat_alder","NULL","NULL","1243"
"2013","NULL","innvandrere","alle","prosent","26.8","ikke_arbutd_innvkat_alder","NULL","NULL","1243"
"2013","NULL","innvandrere","16_25","personer","58","ikke_arbutd_innvkat_alder","NULL","NULL","1243"
"2013","NULL","innvandrere","16_25","prosent","29.6","ikke_arbutd_innvkat_alder","NULL","NULL","1243"
"2013","NULL","innvandrere","26_66","personer","345","ikke_arbutd_innvkat_alder","NULL","NULL","1243"
"2013","NULL","innvandrere","26_66","prosent","26.4","ikke_arbutd_innvkat_alder","NULL","NULL","1243"
"2013","NULL","alle","alle","personer","440","ikke_arbutd_innvkat_alder","NULL","NULL","1244"
"2013","NULL","alle","alle","prosent","13.9","ikke_arbutd_innvkat_alder","NULL","NULL","1244"
"2013","NULL","alle","16_25","personer","56","ikke_arbutd_innvkat_alder","NULL","NULL","1244"
"2013","NULL","alle","16_25","prosent","8.5","ikke_arbutd_innvkat_alder","NULL","NULL","1244"
"2013","NULL","alle","26_66","personer","384","ikke_arbutd_innvkat_alder","NULL","NULL","1244"
"2013","NULL","alle","26_66","prosent","15.3","ikke_arbutd_innvkat_alder","NULL","NULL","1244"
"2013","NULL","befolkningen_ellers","alle","personer","348","ikke_arbutd_innvkat_alder","NULL","NULL","1244"
"2013","NULL","befolkningen_ellers","alle","prosent","12.8","ikke_arbutd_innvkat_alder","NULL","NULL","1244"
"2013","NULL","befolkningen_ellers","16_25","personer","39","ikke_arbutd_innvkat_alder","NULL","NULL","1244"
"2013","NULL","befolkningen_ellers","16_25","prosent","6.6","ikke_arbutd_innvkat_alder","NULL","NULL","1244"
"2013","NULL","befolkningen_ellers","26_66","personer","309","ikke_arbutd_innvkat_alder","NULL","NULL","1244"
"2013","NULL","befolkningen_ellers","26_66","prosent","14.5","ikke_arbutd_innvkat_alder","NULL","NULL","1244"
"2013","NULL","innvandrere","alle","personer","92","ikke_arbutd_innvkat_alder","NULL","NULL","1244"
"2013","NULL","innvandrere","alle","prosent","20.7","ikke_arbutd_innvkat_alder","NULL","NULL","1244"
"2013","NULL","innvandrere","16_25","personer","17","ikke_arbutd_innvkat_alder","NULL","NULL","1244"
"2013","NULL","innvandrere","16_25","prosent","26.2","ikke_arbutd_innvkat_alder","NULL","NULL","1244"
"2013","NULL","innvandrere","26_66","personer","75","ikke_arbutd_innvkat_alder","NULL","NULL","1244"
"2013","NULL","innvandrere","26_66","prosent","19.8","ikke_arbutd_innvkat_alder","NULL","NULL","1244"
"2013","NULL","alle","alle","personer","796","ikke_arbutd_innvkat_alder","NULL","NULL","1245"
"2013","NULL","alle","alle","prosent","18.4","ikke_arbutd_innvkat_alder","NULL","NULL","1245"
"2013","NULL","alle","16_25","personer","115","ikke_arbutd_innvkat_alder","NULL","NULL","1245"
"2013","NULL","alle","16_25","prosent","13.8","ikke_arbutd_innvkat_alder","NULL","NULL","1245"
"2013","NULL","alle","26_66","personer","681","ikke_arbutd_innvkat_alder","NULL","NULL","1245"
"2013","NULL","alle","26_66","prosent","19.5","ikke_arbutd_innvkat_alder","NULL","NULL","1245"
"2013","NULL","befolkningen_ellers","alle","personer","658","ikke_arbutd_innvkat_alder","NULL","NULL","1245"
"2013","NULL","befolkningen_ellers","alle","prosent","17.3","ikke_arbutd_innvkat_alder","NULL","NULL","1245"
"2013","NULL","befolkningen_ellers","16_25","personer","88","ikke_arbutd_innvkat_alder","NULL","NULL","1245"
"2013","NULL","befolkningen_ellers","16_25","prosent","11.6","ikke_arbutd_innvkat_alder","NULL","NULL","1245"
"2013","NULL","befolkningen_ellers","26_66","personer","570","ikke_arbutd_innvkat_alder","NULL","NULL","1245"
"2013","NULL","befolkningen_ellers","26_66","prosent","18.7","ikke_arbutd_innvkat_alder","NULL","NULL","1245"
"2013","NULL","innvandrere","alle","personer","138","ikke_arbutd_innvkat_alder","NULL","NULL","1245"
"2013","NULL","innvandrere","alle","prosent","26.6","ikke_arbutd_innvkat_alder","NULL","NULL","1245"
"2013","NULL","innvandrere","16_25","personer","27","ikke_arbutd_innvkat_alder","NULL","NULL","1245"
"2013","NULL","innvandrere","16_25","prosent","35.5","ikke_arbutd_innvkat_alder","NULL","NULL","1245"
"2013","NULL","innvandrere","26_66","personer","111","ikke_arbutd_innvkat_alder","NULL","NULL","1245"
"2013","NULL","innvandrere","26_66","prosent","25.1","ikke_arbutd_innvkat_alder","NULL","NULL","1245"
"2013","NULL","alle","alle","personer","2536","ikke_arbutd_innvkat_alder","NULL","NULL","1246"
"2013","NULL","alle","alle","prosent","15.9","ikke_arbutd_innvkat_alder","NULL","NULL","1246"
"2013","NULL","alle","16_25","personer","356","ikke_arbutd_innvkat_alder","NULL","NULL","1246"
"2013","NULL","alle","16_25","prosent","10.1","ikke_arbutd_innvkat_alder","NULL","NULL","1246"
"2013","NULL","alle","26_66","personer","2180","ikke_arbutd_innvkat_alder","NULL","NULL","1246"
"2013","NULL","alle","26_66","prosent","17.5","ikke_arbutd_innvkat_alder","NULL","NULL","1246"
"2013","NULL","befolkningen_ellers","alle","personer","2126","ikke_arbutd_innvkat_alder","NULL","NULL","1246"
"2013","NULL","befolkningen_ellers","alle","prosent","14.8","ikke_arbutd_innvkat_alder","NULL","NULL","1246"
"2013","NULL","befolkningen_ellers","16_25","personer","306","ikke_arbutd_innvkat_alder","NULL","NULL","1246"
"2013","NULL","befolkningen_ellers","16_25","prosent","9.3","ikke_arbutd_innvkat_alder","NULL","NULL","1246"
"2013","NULL","befolkningen_ellers","26_66","personer","1820","ikke_arbutd_innvkat_alder","NULL","NULL","1246"
"2013","NULL","befolkningen_ellers","26_66","prosent","16.4","ikke_arbutd_innvkat_alder","NULL","NULL","1246"
"2013","NULL","innvandrere","alle","personer","410","ikke_arbutd_innvkat_alder","NULL","NULL","1246"
"2013","NULL","innvandrere","alle","prosent","25.3","ikke_arbutd_innvkat_alder","NULL","NULL","1246"
"2013","NULL","innvandrere","16_25","personer","50","ikke_arbutd_innvkat_alder","NULL","NULL","1246"
"2013","NULL","innvandrere","16_25","prosent","23.4","ikke_arbutd_innvkat_alder","NULL","NULL","1246"
"2013","NULL","innvandrere","26_66","personer","360","ikke_arbutd_innvkat_alder","NULL","NULL","1246"
"2013","NULL","innvandrere","26_66","prosent","25.6","ikke_arbutd_innvkat_alder","NULL","NULL","1246"
"2013","NULL","alle","alle","personer","2855","ikke_arbutd_innvkat_alder","NULL","NULL","1247"
"2013","NULL","alle","alle","prosent","16.1","ikke_arbutd_innvkat_alder","NULL","NULL","1247"
"2013","NULL","alle","16_25","personer","303","ikke_arbutd_innvkat_alder","NULL","NULL","1247"
"2013","NULL","alle","16_25","prosent","9.4","ikke_arbutd_innvkat_alder","NULL","NULL","1247"
"2013","NULL","alle","26_66","personer","2552","ikke_arbutd_innvkat_alder","NULL","NULL","1247"
"2013","NULL","alle","26_66","prosent","17.6","ikke_arbutd_innvkat_alder","NULL","NULL","1247"
"2013","NULL","befolkningen_ellers","alle","personer","2396","ikke_arbutd_innvkat_alder","NULL","NULL","1247"
"2013","NULL","befolkningen_ellers","alle","prosent","14.9","ikke_arbutd_innvkat_alder","NULL","NULL","1247"
"2013","NULL","befolkningen_ellers","16_25","personer","243","ikke_arbutd_innvkat_alder","NULL","NULL","1247"
"2013","NULL","befolkningen_ellers","16_25","prosent","8","ikke_arbutd_innvkat_alder","NULL","NULL","1247"
"2013","NULL","befolkningen_ellers","26_66","personer","2153","ikke_arbutd_innvkat_alder","NULL","NULL","1247"
"2013","NULL","befolkningen_ellers","26_66","prosent","16.5","ikke_arbutd_innvkat_alder","NULL","NULL","1247"
"2013","NULL","innvandrere","alle","personer","459","ikke_arbutd_innvkat_alder","NULL","NULL","1247"
"2013","NULL","innvandrere","alle","prosent","27","ikke_arbutd_innvkat_alder","NULL","NULL","1247"
"2013","NULL","innvandrere","16_25","personer","60","ikke_arbutd_innvkat_alder","NULL","NULL","1247"
"2013","NULL","innvandrere","16_25","prosent","28.4","ikke_arbutd_innvkat_alder","NULL","NULL","1247"
"2013","NULL","innvandrere","26_66","personer","399","ikke_arbutd_innvkat_alder","NULL","NULL","1247"
"2013","NULL","innvandrere","26_66","prosent","26.8","ikke_arbutd_innvkat_alder","NULL","NULL","1247"
"2013","NULL","alle","alle","personer","459","ikke_arbutd_innvkat_alder","NULL","NULL","1251"
"2013","NULL","alle","alle","prosent","17.9","ikke_arbutd_innvkat_alder","NULL","NULL","1251"
"2013","NULL","alle","16_25","personer","45","ikke_arbutd_innvkat_alder","NULL","NULL","1251"
"2013","NULL","alle","16_25","prosent","8.5","ikke_arbutd_innvkat_alder","NULL","NULL","1251"
"2013","NULL","alle","26_66","personer","414","ikke_arbutd_innvkat_alder","NULL","NULL","1251"
"2013","NULL","alle","26_66","prosent","20.4","ikke_arbutd_innvkat_alder","NULL","NULL","1251"
"2013","NULL","befolkningen_ellers","alle","personer","394","ikke_arbutd_innvkat_alder","NULL","NULL","1251"
"2013","NULL","befolkningen_ellers","alle","prosent","16.9","ikke_arbutd_innvkat_alder","NULL","NULL","1251"
"2013","NULL","befolkningen_ellers","16_25","personer","40","ikke_arbutd_innvkat_alder","NULL","NULL","1251"
"2013","NULL","befolkningen_ellers","16_25","prosent","8.1","ikke_arbutd_innvkat_alder","NULL","NULL","1251"
"2013","NULL","befolkningen_ellers","26_66","personer","354","ikke_arbutd_innvkat_alder","NULL","NULL","1251"
"2013","NULL","befolkningen_ellers","26_66","prosent","19.2","ikke_arbutd_innvkat_alder","NULL","NULL","1251"
"2013","NULL","innvandrere","alle","personer","65","ikke_arbutd_innvkat_alder","NULL","NULL","1251"
"2013","NULL","innvandrere","alle","prosent","29.1","ikke_arbutd_innvkat_alder","NULL","NULL","1251"
"2013","NULL","innvandrere","16_25","personer","5","ikke_arbutd_innvkat_alder","NULL","NULL","1251"
"2013","NULL","innvandrere","16_25","prosent","13.9","ikke_arbutd_innvkat_alder","NULL","NULL","1251"
"2013","NULL","innvandrere","26_66","personer","60","ikke_arbutd_innvkat_alder","NULL","NULL","1251"
"2013","NULL","innvandrere","26_66","prosent","32.1","ikke_arbutd_innvkat_alder","NULL","NULL","1251"
"2013","NULL","alle","alle","personer","32","ikke_arbutd_innvkat_alder","NULL","NULL","1252"
