"aar","bydel_nr","flytting","innvkat_3","vreg_3","enhet","tabellvariabel","tabell_navn","fylke_nr","Fylke","naringsregion_nr","kommune_nr"
"2013","NULL","nettoinnvandring_og_nettoinnflytting","innvandrere","1","personer","7","befolkning_flytting","NULL","NULL","NULL","1129"
"2013","NULL","nettoinnvandring_og_nettoinnflytting","innvandrere","2","personer","2","befolkning_flytting","NULL","NULL","NULL","1129"
"2013","NULL","nettoinnvandring_og_nettoinnflytting","innvandrere","alle","personer","9","befolkning_flytting","NULL","NULL","NULL","1129"
"2013","NULL","nettoinnvandring_og_nettoinnflytting","befolkningen_ellers","alle","personer","1","befolkning_flytting","NULL","NULL","NULL","1129"
"2013","NULL","innvandring","alle","alle","personer","157","befolkning_flytting","NULL","NULL","NULL","1130"
"2013","NULL","innvandring","innvandrere","1","personer","80","befolkning_flytting","NULL","NULL","NULL","1130"
"2013","NULL","innvandring","innvandrere","2","personer","64","befolkning_flytting","NULL","NULL","NULL","1130"
"2013","NULL","innvandring","innvandrere","alle","personer","144","befolkning_flytting","NULL","NULL","NULL","1130"
"2013","NULL","innvandring","befolkningen_ellers","alle","personer","13","befolkning_flytting","NULL","NULL","NULL","1130"
"2013","NULL","utvandring","alle","alle","personer","40","befolkning_flytting","NULL","NULL","NULL","1130"
"2013","NULL","utvandring","innvandrere","1","personer","21","befolkning_flytting","NULL","NULL","NULL","1130"
"2013","NULL","utvandring","innvandrere","2","personer","5","befolkning_flytting","NULL","NULL","NULL","1130"
"2013","NULL","utvandring","innvandrere","alle","personer","26","befolkning_flytting","NULL","NULL","NULL","1130"
"2013","NULL","utvandring","befolkningen_ellers","alle","personer","14","befolkning_flytting","NULL","NULL","NULL","1130"
"2013","NULL","nettoinnvandring","alle","alle","personer","117","befolkning_flytting","NULL","NULL","NULL","1130"
"2013","NULL","nettoinnvandring","innvandrere","1","personer","59","befolkning_flytting","NULL","NULL","NULL","1130"
"2013","NULL","nettoinnvandring","innvandrere","2","personer","59","befolkning_flytting","NULL","NULL","NULL","1130"
"2013","NULL","nettoinnvandring","innvandrere","alle","personer","118","befolkning_flytting","NULL","NULL","NULL","1130"
"2013","NULL","nettoinnvandring","befolkningen_ellers","alle","personer","-1","befolkning_flytting","NULL","NULL","NULL","1130"
"2013","NULL","innflytting","alle","alle","personer","476","befolkning_flytting","NULL","NULL","NULL","1130"
"2013","NULL","innflytting","innvandrere","1","personer","49","befolkning_flytting","NULL","NULL","NULL","1130"
"2013","NULL","innflytting","innvandrere","2","personer","39","befolkning_flytting","NULL","NULL","NULL","1130"
"2013","NULL","innflytting","innvandrere","alle","personer","88","befolkning_flytting","NULL","NULL","NULL","1130"
"2013","NULL","innflytting","befolkningen_ellers","alle","personer","388","befolkning_flytting","NULL","NULL","NULL","1130"
"2013","NULL","utflytting","alle","alle","personer","410","befolkning_flytting","NULL","NULL","NULL","1130"
"2013","NULL","utflytting","innvandrere","1","personer","24","befolkning_flytting","NULL","NULL","NULL","1130"
"2013","NULL","utflytting","innvandrere","2","personer","56","befolkning_flytting","NULL","NULL","NULL","1130"
"2013","NULL","utflytting","innvandrere","alle","personer","80","befolkning_flytting","NULL","NULL","NULL","1130"
"2013","NULL","utflytting","befolkningen_ellers","alle","personer","330","befolkning_flytting","NULL","NULL","NULL","1130"
"2013","NULL","nettoinnflytting","alle","alle","personer","66","befolkning_flytting","NULL","NULL","NULL","1130"
"2013","NULL","nettoinnflytting","innvandrere","1","personer","25","befolkning_flytting","NULL","NULL","NULL","1130"
"2013","NULL","nettoinnflytting","innvandrere","2","personer","-17","befolkning_flytting","NULL","NULL","NULL","1130"
"2013","NULL","nettoinnflytting","innvandrere","alle","personer","8","befolkning_flytting","NULL","NULL","NULL","1130"
"2013","NULL","nettoinnflytting","befolkningen_ellers","alle","personer","58","befolkning_flytting","NULL","NULL","NULL","1130"
"2013","NULL","innvandring_og_innflytting","alle","alle","personer","633","befolkning_flytting","NULL","NULL","NULL","1130"
"2013","NULL","innvandring_og_innflytting","innvandrere","1","personer","129","befolkning_flytting","NULL","NULL","NULL","1130"
"2013","NULL","innvandring_og_innflytting","innvandrere","2","personer","103","befolkning_flytting","NULL","NULL","NULL","1130"
"2013","NULL","innvandring_og_innflytting","innvandrere","alle","personer","232","befolkning_flytting","NULL","NULL","NULL","1130"
"2013","NULL","innvandring_og_innflytting","befolkningen_ellers","alle","personer","401","befolkning_flytting","NULL","NULL","NULL","1130"
"2013","NULL","utvandring_og_utflytting","alle","alle","personer","450","befolkning_flytting","NULL","NULL","NULL","1130"
"2013","NULL","utvandring_og_utflytting","innvandrere","1","personer","45","befolkning_flytting","NULL","NULL","NULL","1130"
"2013","NULL","utvandring_og_utflytting","innvandrere","2","personer","61","befolkning_flytting","NULL","NULL","NULL","1130"
"2013","NULL","utvandring_og_utflytting","innvandrere","alle","personer","106","befolkning_flytting","NULL","NULL","NULL","1130"
"2013","NULL","utvandring_og_utflytting","befolkningen_ellers","alle","personer","344","befolkning_flytting","NULL","NULL","NULL","1130"
"2013","NULL","nettoinnvandring_og_nettoinnflytting","alle","alle","personer","183","befolkning_flytting","NULL","NULL","NULL","1130"
"2013","NULL","nettoinnvandring_og_nettoinnflytting","innvandrere","1","personer","84","befolkning_flytting","NULL","NULL","NULL","1130"
"2013","NULL","nettoinnvandring_og_nettoinnflytting","innvandrere","2","personer","42","befolkning_flytting","NULL","NULL","NULL","1130"
"2013","NULL","nettoinnvandring_og_nettoinnflytting","innvandrere","alle","personer","126","befolkning_flytting","NULL","NULL","NULL","1130"
"2013","NULL","nettoinnvandring_og_nettoinnflytting","befolkningen_ellers","alle","personer","57","befolkning_flytting","NULL","NULL","NULL","1130"
"2013","NULL","innvandring","alle","alle","personer","41","befolkning_flytting","NULL","NULL","NULL","1133"
"2013","NULL","innvandring","innvandrere","1","personer","29","befolkning_flytting","NULL","NULL","NULL","1133"
"2013","NULL","innvandring","innvandrere","2","personer","9","befolkning_flytting","NULL","NULL","NULL","1133"
"2013","NULL","innvandring","innvandrere","alle","personer","38","befolkning_flytting","NULL","NULL","NULL","1133"
"2013","NULL","innvandring","befolkningen_ellers","alle","personer","3","befolkning_flytting","NULL","NULL","NULL","1133"
"2013","NULL","utvandring","alle","alle","personer","17","befolkning_flytting","NULL","NULL","NULL","1133"
"2013","NULL","utvandring","innvandrere","1","personer","14","befolkning_flytting","NULL","NULL","NULL","1133"
"2013","NULL","utvandring","innvandrere","2","personer","0","befolkning_flytting","NULL","NULL","NULL","1133"
"2013","NULL","utvandring","innvandrere","alle","personer","14","befolkning_flytting","NULL","NULL","NULL","1133"
"2013","NULL","utvandring","befolkningen_ellers","alle","personer","3","befolkning_flytting","NULL","NULL","NULL","1133"
"2013","NULL","nettoinnvandring","alle","alle","personer","24","befolkning_flytting","NULL","NULL","NULL","1133"
"2013","NULL","nettoinnvandring","innvandrere","1","personer","15","befolkning_flytting","NULL","NULL","NULL","1133"
"2013","NULL","nettoinnvandring","innvandrere","2","personer","9","befolkning_flytting","NULL","NULL","NULL","1133"
"2013","NULL","nettoinnvandring","innvandrere","alle","personer","24","befolkning_flytting","NULL","NULL","NULL","1133"
"2013","NULL","nettoinnvandring","befolkningen_ellers","alle","personer","0","befolkning_flytting","NULL","NULL","NULL","1133"
"2013","NULL","innflytting","alle","alle","personer","96","befolkning_flytting","NULL","NULL","NULL","1133"
"2013","NULL","innflytting","innvandrere","1","personer","8","befolkning_flytting","NULL","NULL","NULL","1133"
"2013","NULL","innflytting","innvandrere","2","personer","11","befolkning_flytting","NULL","NULL","NULL","1133"
"2013","NULL","innflytting","innvandrere","alle","personer","19","befolkning_flytting","NULL","NULL","NULL","1133"
"2013","NULL","innflytting","befolkningen_ellers","alle","personer","77","befolkning_flytting","NULL","NULL","NULL","1133"
"2013","NULL","utflytting","alle","alle","personer","115","befolkning_flytting","NULL","NULL","NULL","1133"
"2013","NULL","utflytting","innvandrere","1","personer","11","befolkning_flytting","NULL","NULL","NULL","1133"
"2013","NULL","utflytting","innvandrere","2","personer","5","befolkning_flytting","NULL","NULL","NULL","1133"
"2013","NULL","utflytting","innvandrere","alle","personer","16","befolkning_flytting","NULL","NULL","NULL","1133"
"2013","NULL","utflytting","befolkningen_ellers","alle","personer","99","befolkning_flytting","NULL","NULL","NULL","1133"
"2013","NULL","nettoinnflytting","alle","alle","personer","-19","befolkning_flytting","NULL","NULL","NULL","1133"
"2013","NULL","nettoinnflytting","innvandrere","1","personer","-3","befolkning_flytting","NULL","NULL","NULL","1133"
"2013","NULL","nettoinnflytting","innvandrere","2","personer","6","befolkning_flytting","NULL","NULL","NULL","1133"
"2013","NULL","nettoinnflytting","innvandrere","alle","personer","3","befolkning_flytting","NULL","NULL","NULL","1133"
"2013","NULL","nettoinnflytting","befolkningen_ellers","alle","personer","-22","befolkning_flytting","NULL","NULL","NULL","1133"
"2013","NULL","innvandring_og_innflytting","alle","alle","personer","137","befolkning_flytting","NULL","NULL","NULL","1133"
"2013","NULL","innvandring_og_innflytting","innvandrere","1","personer","37","befolkning_flytting","NULL","NULL","NULL","1133"
"2013","NULL","innvandring_og_innflytting","innvandrere","2","personer","20","befolkning_flytting","NULL","NULL","NULL","1133"
"2013","NULL","innvandring_og_innflytting","innvandrere","alle","personer","57","befolkning_flytting","NULL","NULL","NULL","1133"
"2013","NULL","innvandring_og_innflytting","befolkningen_ellers","alle","personer","80","befolkning_flytting","NULL","NULL","NULL","1133"
"2013","NULL","utvandring_og_utflytting","alle","alle","personer","132","befolkning_flytting","NULL","NULL","NULL","1133"
"2013","NULL","utvandring_og_utflytting","innvandrere","1","personer","25","befolkning_flytting","NULL","NULL","NULL","1133"
"2013","NULL","utvandring_og_utflytting","innvandrere","2","personer","5","befolkning_flytting","NULL","NULL","NULL","1133"
"2013","NULL","utvandring_og_utflytting","innvandrere","alle","personer","30","befolkning_flytting","NULL","NULL","NULL","1133"
"2013","NULL","utvandring_og_utflytting","befolkningen_ellers","alle","personer","102","befolkning_flytting","NULL","NULL","NULL","1133"
"2013","NULL","nettoinnvandring_og_nettoinnflytting","alle","alle","personer","5","befolkning_flytting","NULL","NULL","NULL","1133"
"2013","NULL","nettoinnvandring_og_nettoinnflytting","innvandrere","1","personer","12","befolkning_flytting","NULL","NULL","NULL","1133"
"2013","NULL","nettoinnvandring_og_nettoinnflytting","innvandrere","2","personer","15","befolkning_flytting","NULL","NULL","NULL","1133"
"2013","NULL","nettoinnvandring_og_nettoinnflytting","innvandrere","alle","personer","27","befolkning_flytting","NULL","NULL","NULL","1133"
"2013","NULL","nettoinnvandring_og_nettoinnflytting","befolkningen_ellers","alle","personer","-22","befolkning_flytting","NULL","NULL","NULL","1133"
"2013","NULL","innvandring","alle","alle","personer","40","befolkning_flytting","NULL","NULL","NULL","1134"
"2013","NULL","innvandring","innvandrere","1","personer","23","befolkning_flytting","NULL","NULL","NULL","1134"
"2013","NULL","innvandring","innvandrere","2","personer","14","befolkning_flytting","NULL","NULL","NULL","1134"
"2013","NULL","innvandring","innvandrere","alle","personer","37","befolkning_flytting","NULL","NULL","NULL","1134"
"2013","NULL","innvandring","befolkningen_ellers","alle","personer","3","befolkning_flytting","NULL","NULL","NULL","1134"
"2013","NULL","utvandring","alle","alle","personer","16","befolkning_flytting","NULL","NULL","NULL","1134"
"2013","NULL","utvandring","innvandrere","1","personer","13","befolkning_flytting","NULL","NULL","NULL","1134"
"2013","NULL","utvandring","innvandrere","2","personer","3","befolkning_flytting","NULL","NULL","NULL","1134"
"2013","NULL","utvandring","innvandrere","alle","personer","16","befolkning_flytting","NULL","NULL","NULL","1134"
"2013","NULL","utvandring","befolkningen_ellers","alle","personer","0","befolkning_flytting","NULL","NULL","NULL","1134"
"2013","NULL","nettoinnvandring","alle","alle","personer","24","befolkning_flytting","NULL","NULL","NULL","1134"
"2013","NULL","nettoinnvandring","innvandrere","1","personer","10","befolkning_flytting","NULL","NULL","NULL","1134"
"2013","NULL","nettoinnvandring","innvandrere","2","personer","11","befolkning_flytting","NULL","NULL","NULL","1134"
"2013","NULL","nettoinnvandring","innvandrere","alle","personer","21","befolkning_flytting","NULL","NULL","NULL","1134"
"2013","NULL","nettoinnvandring","befolkningen_ellers","alle","personer","3","befolkning_flytting","NULL","NULL","NULL","1134"
"2013","NULL","innflytting","alle","alle","personer","127","befolkning_flytting","NULL","NULL","NULL","1134"
"2013","NULL","innflytting","innvandrere","1","personer","7","befolkning_flytting","NULL","NULL","NULL","1134"
"2013","NULL","innflytting","innvandrere","2","personer","19","befolkning_flytting","NULL","NULL","NULL","1134"
"2013","NULL","innflytting","innvandrere","alle","personer","26","befolkning_flytting","NULL","NULL","NULL","1134"
"2013","NULL","innflytting","befolkningen_ellers","alle","personer","101","befolkning_flytting","NULL","NULL","NULL","1134"
"2013","NULL","utflytting","alle","alle","personer","136","befolkning_flytting","NULL","NULL","NULL","1134"
"2013","NULL","utflytting","innvandrere","1","personer","11","befolkning_flytting","NULL","NULL","NULL","1134"
"2013","NULL","utflytting","innvandrere","2","personer","8","befolkning_flytting","NULL","NULL","NULL","1134"
"2013","NULL","utflytting","innvandrere","alle","personer","19","befolkning_flytting","NULL","NULL","NULL","1134"
"2013","NULL","utflytting","befolkningen_ellers","alle","personer","117","befolkning_flytting","NULL","NULL","NULL","1134"
"2013","NULL","nettoinnflytting","alle","alle","personer","-9","befolkning_flytting","NULL","NULL","NULL","1134"
"2013","NULL","nettoinnflytting","innvandrere","1","personer","-4","befolkning_flytting","NULL","NULL","NULL","1134"
"2013","NULL","nettoinnflytting","innvandrere","2","personer","11","befolkning_flytting","NULL","NULL","NULL","1134"
"2013","NULL","nettoinnflytting","innvandrere","alle","personer","7","befolkning_flytting","NULL","NULL","NULL","1134"
"2013","NULL","nettoinnflytting","befolkningen_ellers","alle","personer","-16","befolkning_flytting","NULL","NULL","NULL","1134"
"2013","NULL","innvandring_og_innflytting","alle","alle","personer","167","befolkning_flytting","NULL","NULL","NULL","1134"
"2013","NULL","innvandring_og_innflytting","innvandrere","1","personer","30","befolkning_flytting","NULL","NULL","NULL","1134"
"2013","NULL","innvandring_og_innflytting","innvandrere","2","personer","33","befolkning_flytting","NULL","NULL","NULL","1134"
"2013","NULL","innvandring_og_innflytting","innvandrere","alle","personer","63","befolkning_flytting","NULL","NULL","NULL","1134"
"2013","NULL","innvandring_og_innflytting","befolkningen_ellers","alle","personer","104","befolkning_flytting","NULL","NULL","NULL","1134"
"2013","NULL","utvandring_og_utflytting","alle","alle","personer","152","befolkning_flytting","NULL","NULL","NULL","1134"
"2013","NULL","utvandring_og_utflytting","innvandrere","1","personer","24","befolkning_flytting","NULL","NULL","NULL","1134"
"2013","NULL","utvandring_og_utflytting","innvandrere","2","personer","11","befolkning_flytting","NULL","NULL","NULL","1134"
"2013","NULL","utvandring_og_utflytting","innvandrere","alle","personer","35","befolkning_flytting","NULL","NULL","NULL","1134"
"2013","NULL","utvandring_og_utflytting","befolkningen_ellers","alle","personer","117","befolkning_flytting","NULL","NULL","NULL","1134"
"2013","NULL","nettoinnvandring_og_nettoinnflytting","alle","alle","personer","15","befolkning_flytting","NULL","NULL","NULL","1134"
"2013","NULL","nettoinnvandring_og_nettoinnflytting","innvandrere","1","personer","6","befolkning_flytting","NULL","NULL","NULL","1134"
"2013","NULL","nettoinnvandring_og_nettoinnflytting","innvandrere","2","personer","22","befolkning_flytting","NULL","NULL","NULL","1134"
"2013","NULL","nettoinnvandring_og_nettoinnflytting","innvandrere","alle","personer","28","befolkning_flytting","NULL","NULL","NULL","1134"
"2013","NULL","nettoinnvandring_og_nettoinnflytting","befolkningen_ellers","alle","personer","-13","befolkning_flytting","NULL","NULL","NULL","1134"
"2013","NULL","innvandring","alle","alle","personer","38","befolkning_flytting","NULL","NULL","NULL","1135"
"2013","NULL","innvandring","innvandrere","1","personer","18","befolkning_flytting","NULL","NULL","NULL","1135"
"2013","NULL","innvandring","innvandrere","2","personer","13","befolkning_flytting","NULL","NULL","NULL","1135"
"2013","NULL","innvandring","innvandrere","alle","personer","31","befolkning_flytting","NULL","NULL","NULL","1135"
"2013","NULL","innvandring","befolkningen_ellers","alle","personer","7","befolkning_flytting","NULL","NULL","NULL","1135"
"2013","NULL","utvandring","alle","alle","personer","13","befolkning_flytting","NULL","NULL","NULL","1135"
"2013","NULL","utvandring","innvandrere","1","personer","4","befolkning_flytting","NULL","NULL","NULL","1135"
"2013","NULL","utvandring","innvandrere","2","personer","6","befolkning_flytting","NULL","NULL","NULL","1135"
"2013","NULL","utvandring","innvandrere","alle","personer","10","befolkning_flytting","NULL","NULL","NULL","1135"
"2013","NULL","utvandring","befolkningen_ellers","alle","personer","3","befolkning_flytting","NULL","NULL","NULL","1135"
"2013","NULL","nettoinnvandring","alle","alle","personer","25","befolkning_flytting","NULL","NULL","NULL","1135"
"2013","NULL","nettoinnvandring","innvandrere","1","personer","14","befolkning_flytting","NULL","NULL","NULL","1135"
"2013","NULL","nettoinnvandring","innvandrere","2","personer","7","befolkning_flytting","NULL","NULL","NULL","1135"
"2013","NULL","nettoinnvandring","innvandrere","alle","personer","21","befolkning_flytting","NULL","NULL","NULL","1135"
"2013","NULL","nettoinnvandring","befolkningen_ellers","alle","personer","4","befolkning_flytting","NULL","NULL","NULL","1135"
"2013","NULL","innflytting","alle","alle","personer","138","befolkning_flytting","NULL","NULL","NULL","1135"
"2013","NULL","innflytting","innvandrere","1","personer","15","befolkning_flytting","NULL","NULL","NULL","1135"
"2013","NULL","innflytting","innvandrere","2","personer","17","befolkning_flytting","NULL","NULL","NULL","1135"
"2013","NULL","innflytting","innvandrere","alle","personer","32","befolkning_flytting","NULL","NULL","NULL","1135"
"2013","NULL","innflytting","befolkningen_ellers","alle","personer","106","befolkning_flytting","NULL","NULL","NULL","1135"
"2013","NULL","utflytting","alle","alle","personer","144","befolkning_flytting","NULL","NULL","NULL","1135"
"2013","NULL","utflytting","innvandrere","1","personer","9","befolkning_flytting","NULL","NULL","NULL","1135"
"2013","NULL","utflytting","innvandrere","2","personer","17","befolkning_flytting","NULL","NULL","NULL","1135"
"2013","NULL","utflytting","innvandrere","alle","personer","26","befolkning_flytting","NULL","NULL","NULL","1135"
"2013","NULL","utflytting","befolkningen_ellers","alle","personer","118","befolkning_flytting","NULL","NULL","NULL","1135"
"2013","NULL","nettoinnflytting","alle","alle","personer","-6","befolkning_flytting","NULL","NULL","NULL","1135"
"2013","NULL","nettoinnflytting","innvandrere","1","personer","6","befolkning_flytting","NULL","NULL","NULL","1135"
"2013","NULL","nettoinnflytting","innvandrere","2","personer","0","befolkning_flytting","NULL","NULL","NULL","1135"
"2013","NULL","nettoinnflytting","innvandrere","alle","personer","6","befolkning_flytting","NULL","NULL","NULL","1135"
"2013","NULL","nettoinnflytting","befolkningen_ellers","alle","personer","-12","befolkning_flytting","NULL","NULL","NULL","1135"
"2013","NULL","innvandring_og_innflytting","alle","alle","personer","176","befolkning_flytting","NULL","NULL","NULL","1135"
"2013","NULL","innvandring_og_innflytting","innvandrere","1","personer","33","befolkning_flytting","NULL","NULL","NULL","1135"
"2013","NULL","innvandring_og_innflytting","innvandrere","2","personer","30","befolkning_flytting","NULL","NULL","NULL","1135"
"2013","NULL","innvandring_og_innflytting","innvandrere","alle","personer","63","befolkning_flytting","NULL","NULL","NULL","1135"
"2013","NULL","innvandring_og_innflytting","befolkningen_ellers","alle","personer","113","befolkning_flytting","NULL","NULL","NULL","1135"
"2013","NULL","utvandring_og_utflytting","alle","alle","personer","157","befolkning_flytting","NULL","NULL","NULL","1135"
"2013","NULL","utvandring_og_utflytting","innvandrere","1","personer","13","befolkning_flytting","NULL","NULL","NULL","1135"
"2013","NULL","utvandring_og_utflytting","innvandrere","2","personer","23","befolkning_flytting","NULL","NULL","NULL","1135"
"2013","NULL","utvandring_og_utflytting","innvandrere","alle","personer","36","befolkning_flytting","NULL","NULL","NULL","1135"
"2013","NULL","utvandring_og_utflytting","befolkningen_ellers","alle","personer","121","befolkning_flytting","NULL","NULL","NULL","1135"
"2013","NULL","nettoinnvandring_og_nettoinnflytting","alle","alle","personer","19","befolkning_flytting","NULL","NULL","NULL","1135"
"2013","NULL","nettoinnvandring_og_nettoinnflytting","innvandrere","1","personer","20","befolkning_flytting","NULL","NULL","NULL","1135"
"2013","NULL","nettoinnvandring_og_nettoinnflytting","innvandrere","2","personer","7","befolkning_flytting","NULL","NULL","NULL","1135"
"2013","NULL","nettoinnvandring_og_nettoinnflytting","innvandrere","alle","personer","27","befolkning_flytting","NULL","NULL","NULL","1135"
"2013","NULL","nettoinnvandring_og_nettoinnflytting","befolkningen_ellers","alle","personer","-8","befolkning_flytting","NULL","NULL","NULL","1135"
"2013","NULL","innvandring","alle","alle","personer","53","befolkning_flytting","NULL","NULL","NULL","1141"
"2013","NULL","innvandring","innvandrere","1","personer","46","befolkning_flytting","NULL","NULL","NULL","1141"
"2013","NULL","innvandring","innvandrere","2","personer","3","befolkning_flytting","NULL","NULL","NULL","1141"
"2013","NULL","innvandring","innvandrere","alle","personer","49","befolkning_flytting","NULL","NULL","NULL","1141"
"2013","NULL","innvandring","befolkningen_ellers","alle","personer","4","befolkning_flytting","NULL","NULL","NULL","1141"
"2013","NULL","utvandring","alle","alle","personer","12","befolkning_flytting","NULL","NULL","NULL","1141"
"2013","NULL","utvandring","innvandrere","1","personer","9","befolkning_flytting","NULL","NULL","NULL","1141"
"2013","NULL","utvandring","innvandrere","2","personer","0","befolkning_flytting","NULL","NULL","NULL","1141"
"2013","NULL","utvandring","innvandrere","alle","personer","9","befolkning_flytting","NULL","NULL","NULL","1141"
"2013","NULL","utvandring","befolkningen_ellers","alle","personer","3","befolkning_flytting","NULL","NULL","NULL","1141"
"2013","NULL","nettoinnvandring","alle","alle","personer","41","befolkning_flytting","NULL","NULL","NULL","1141"
"2013","NULL","nettoinnvandring","innvandrere","1","personer","37","befolkning_flytting","NULL","NULL","NULL","1141"
"2013","NULL","nettoinnvandring","innvandrere","2","personer","3","befolkning_flytting","NULL","NULL","NULL","1141"
"2013","NULL","nettoinnvandring","innvandrere","alle","personer","40","befolkning_flytting","NULL","NULL","NULL","1141"
"2013","NULL","nettoinnvandring","befolkningen_ellers","alle","personer","1","befolkning_flytting","NULL","NULL","NULL","1141"
"2013","NULL","innflytting","alle","alle","personer","135","befolkning_flytting","NULL","NULL","NULL","1141"
"2013","NULL","innflytting","innvandrere","1","personer","7","befolkning_flytting","NULL","NULL","NULL","1141"
"2013","NULL","innflytting","innvandrere","2","personer","4","befolkning_flytting","NULL","NULL","NULL","1141"
"2013","NULL","innflytting","innvandrere","alle","personer","11","befolkning_flytting","NULL","NULL","NULL","1141"
"2013","NULL","innflytting","befolkningen_ellers","alle","personer","124","befolkning_flytting","NULL","NULL","NULL","1141"
"2013","NULL","utflytting","alle","alle","personer","142","befolkning_flytting","NULL","NULL","NULL","1141"
"2013","NULL","utflytting","innvandrere","1","personer","16","befolkning_flytting","NULL","NULL","NULL","1141"
"2013","NULL","utflytting","innvandrere","2","personer","5","befolkning_flytting","NULL","NULL","NULL","1141"
"2013","NULL","utflytting","innvandrere","alle","personer","21","befolkning_flytting","NULL","NULL","NULL","1141"
"2013","NULL","utflytting","befolkningen_ellers","alle","personer","121","befolkning_flytting","NULL","NULL","NULL","1141"
"2013","NULL","nettoinnflytting","alle","alle","personer","-7","befolkning_flytting","NULL","NULL","NULL","1141"
"2013","NULL","nettoinnflytting","innvandrere","1","personer","-9","befolkning_flytting","NULL","NULL","NULL","1141"
"2013","NULL","nettoinnflytting","innvandrere","2","personer","-1","befolkning_flytting","NULL","NULL","NULL","1141"
"2013","NULL","nettoinnflytting","innvandrere","alle","personer","-10","befolkning_flytting","NULL","NULL","NULL","1141"
"2013","NULL","nettoinnflytting","befolkningen_ellers","alle","personer","3","befolkning_flytting","NULL","NULL","NULL","1141"
"2013","NULL","innvandring_og_innflytting","alle","alle","personer","188","befolkning_flytting","NULL","NULL","NULL","1141"
"2013","NULL","innvandring_og_innflytting","innvandrere","1","personer","53","befolkning_flytting","NULL","NULL","NULL","1141"
"2013","NULL","innvandring_og_innflytting","innvandrere","2","personer","7","befolkning_flytting","NULL","NULL","NULL","1141"
"2013","NULL","innvandring_og_innflytting","innvandrere","alle","personer","60","befolkning_flytting","NULL","NULL","NULL","1141"
"2013","NULL","innvandring_og_innflytting","befolkningen_ellers","alle","personer","128","befolkning_flytting","NULL","NULL","NULL","1141"
"2013","NULL","utvandring_og_utflytting","alle","alle","personer","154","befolkning_flytting","NULL","NULL","NULL","1141"
"2013","NULL","utvandring_og_utflytting","innvandrere","1","personer","25","befolkning_flytting","NULL","NULL","NULL","1141"
"2013","NULL","utvandring_og_utflytting","innvandrere","2","personer","5","befolkning_flytting","NULL","NULL","NULL","1141"
"2013","NULL","utvandring_og_utflytting","innvandrere","alle","personer","30","befolkning_flytting","NULL","NULL","NULL","1141"
"2013","NULL","utvandring_og_utflytting","befolkningen_ellers","alle","personer","124","befolkning_flytting","NULL","NULL","NULL","1141"
"2013","NULL","nettoinnvandring_og_nettoinnflytting","alle","alle","personer","34","befolkning_flytting","NULL","NULL","NULL","1141"
"2013","NULL","nettoinnvandring_og_nettoinnflytting","innvandrere","1","personer","28","befolkning_flytting","NULL","NULL","NULL","1141"
"2013","NULL","nettoinnvandring_og_nettoinnflytting","innvandrere","2","personer","2","befolkning_flytting","NULL","NULL","NULL","1141"
"2013","NULL","nettoinnvandring_og_nettoinnflytting","innvandrere","alle","personer","30","befolkning_flytting","NULL","NULL","NULL","1141"
"2013","NULL","nettoinnvandring_og_nettoinnflytting","befolkningen_ellers","alle","personer","4","befolkning_flytting","NULL","NULL","NULL","1141"
"2013","NULL","innvandring","alle","alle","personer","51","befolkning_flytting","NULL","NULL","NULL","1142"
"2013","NULL","innvandring","innvandrere","1","personer","43","befolkning_flytting","NULL","NULL","NULL","1142"
"2013","NULL","innvandring","innvandrere","2","personer","4","befolkning_flytting","NULL","NULL","NULL","1142"
"2013","NULL","innvandring","innvandrere","alle","personer","47","befolkning_flytting","NULL","NULL","NULL","1142"
"2013","NULL","innvandring","befolkningen_ellers","alle","personer","4","befolkning_flytting","NULL","NULL","NULL","1142"
"2013","NULL","utvandring","alle","alle","personer","24","befolkning_flytting","NULL","NULL","NULL","1142"
"2013","NULL","utvandring","innvandrere","1","personer","16","befolkning_flytting","NULL","NULL","NULL","1142"
"2013","NULL","utvandring","innvandrere","2","personer","4","befolkning_flytting","NULL","NULL","NULL","1142"
"2013","NULL","utvandring","innvandrere","alle","personer","20","befolkning_flytting","NULL","NULL","NULL","1142"
"2013","NULL","utvandring","befolkningen_ellers","alle","personer","4","befolkning_flytting","NULL","NULL","NULL","1142"
"2013","NULL","nettoinnvandring","alle","alle","personer","27","befolkning_flytting","NULL","NULL","NULL","1142"
"2013","NULL","nettoinnvandring","innvandrere","1","personer","27","befolkning_flytting","NULL","NULL","NULL","1142"
"2013","NULL","nettoinnvandring","innvandrere","2","personer","0","befolkning_flytting","NULL","NULL","NULL","1142"
"2013","NULL","nettoinnvandring","innvandrere","alle","personer","27","befolkning_flytting","NULL","NULL","NULL","1142"
"2013","NULL","nettoinnvandring","befolkningen_ellers","alle","personer","0","befolkning_flytting","NULL","NULL","NULL","1142"
"2013","NULL","innflytting","alle","alle","personer","293","befolkning_flytting","NULL","NULL","NULL","1142"
"2013","NULL","innflytting","innvandrere","1","personer","45","befolkning_flytting","NULL","NULL","NULL","1142"
"2013","NULL","innflytting","innvandrere","2","personer","25","befolkning_flytting","NULL","NULL","NULL","1142"
"2013","NULL","innflytting","innvandrere","alle","personer","70","befolkning_flytting","NULL","NULL","NULL","1142"
"2013","NULL","innflytting","befolkningen_ellers","alle","personer","223","befolkning_flytting","NULL","NULL","NULL","1142"
