"aar","kommune_nr","botid_5","tabellvariabel","tabell_navn","enhet"
"2007","0214","5_9","198","sysselsatte_botid","personer"
"2007","0234","alle","198","sysselsatte_botid","personer"
"2007","1520","alle","198","sysselsatte_botid","personer"
"2010","1634","alle","198","sysselsatte_botid","personer"
"2010","1714","10+","198","sysselsatte_botid","personer"
"2011","0123","alle","198","sysselsatte_botid","personer"
"2011","1714","0_4","198","sysselsatte_botid","personer"
"2011","1901","5_9","198","sysselsatte_botid","personer"
"2012","1146","0_4","198","sysselsatte_botid","personer"
"2014","0534","0_4","198","sysselsatte_botid","personer"
"2014","0612","10+","198","sysselsatte_botid","personer"
"2008","1721","alle","199","sysselsatte_botid","personer"
"2009","0403","5_9","199","sysselsatte_botid","personer"
"2010","0914","alle","199","sysselsatte_botid","personer"
"2010","1256","alle","199","sysselsatte_botid","personer"
"2011","1443","alle","199","sysselsatte_botid","personer"
"2011","1624","alle","199","sysselsatte_botid","personer"
"2012","0427","0_4","199","sysselsatte_botid","personer"
"2012","0617","0_4","199","sysselsatte_botid","personer"
"2012","0919","alle","199","sysselsatte_botid","personer"
"2012","1535","0_4","199","sysselsatte_botid","personer"
"2013","0136","0_4","199","sysselsatte_botid","personer"
"2013","0628","10+","199","sysselsatte_botid","personer"
"2006","0624","10+","200","sysselsatte_botid","personer"
"2007","0403","5_9","200","sysselsatte_botid","personer"
"2007","0701","5_9","200","sysselsatte_botid","personer"
"2007","0711","alle","200","sysselsatte_botid","personer"
"2008","0135","alle","200","sysselsatte_botid","personer"
"2009","0221","0_4","200","sysselsatte_botid","personer"
"2011","1037","alle","200","sysselsatte_botid","personer"
"2011","2019","alle","200","sysselsatte_botid","personer"
"2013","1134","alle","200","sysselsatte_botid","personer"
"2014","0807","10+","200","sysselsatte_botid","personer"
"2014","1238","0_4","200","sysselsatte_botid","personer"
"2014","1432","10+","200","sysselsatte_botid","personer"
"2007","1901","0_4","201","sysselsatte_botid","personer"
"2008","1439","alle","201","sysselsatte_botid","personer"
"2008","1505","5_9","201","sysselsatte_botid","personer"
"2008","1617","alle","201","sysselsatte_botid","personer"
"2010","0124","0_4","201","sysselsatte_botid","personer"
"2010","0125","0_4","201","sysselsatte_botid","personer"
"2010","0217","5_9","201","sysselsatte_botid","personer"
"2011","0723","alle","201","sysselsatte_botid","personer"
"2011","1014","10+","201","sysselsatte_botid","personer"
"2012","0623","10+","201","sysselsatte_botid","personer"
"2013","1547","alle","201","sysselsatte_botid","personer"
"2007","0233","0_4","202","sysselsatte_botid","personer"
"2008","1245","alle","202","sysselsatte_botid","personer"
"2008","1505","10+","202","sysselsatte_botid","personer"
"2009","0901","alle","202","sysselsatte_botid","personer"
"2010","0619","alle","202","sysselsatte_botid","personer"
"2010","1528","0_4","202","sysselsatte_botid","personer"
"2012","0926","10+","202","sysselsatte_botid","personer"
"2012","1221","5_9","202","sysselsatte_botid","personer"
"2012","1534","10+","202","sysselsatte_botid","personer"
"2013","0720","5_9","202","sysselsatte_botid","personer"
"2013","1714","5_9","202","sysselsatte_botid","personer"
"2014","0623","5_9","202","sysselsatte_botid","personer"
"2007","0720","0_4","203","sysselsatte_botid","personer"
"2008","0403","5_9","203","sysselsatte_botid","personer"
"2008","1127","0_4","203","sysselsatte_botid","personer"
"2008","1253","alle","203","sysselsatte_botid","personer"
"2009","0428","alle","203","sysselsatte_botid","personer"
"2009","1149","5_9","203","sysselsatte_botid","personer"
"2009","1243","10+","203","sysselsatte_botid","personer"
"2011","0928","alle","203","sysselsatte_botid","personer"
"2011","1424","0_4","203","sysselsatte_botid","personer"
"2011","1813","alle","203","sysselsatte_botid","personer"
"2014","1933","alle","203","sysselsatte_botid","personer"
"2006","1638","alle","204","sysselsatte_botid","personer"
"2007","0229","10+","204","sysselsatte_botid","personer"
"2008","0101","0_4","204","sysselsatte_botid","personer"
"2009","0228","5_9","204","sysselsatte_botid","personer"
"2010","0901","alle","204","sysselsatte_botid","personer"
"2010","1029","alle","204","sysselsatte_botid","personer"
"2011","0237","5_9","204","sysselsatte_botid","personer"
"2011","1439","0_4","204","sysselsatte_botid","personer"
"2012","0211","5_9","204","sysselsatte_botid","personer"
"2012","0419","alle","204","sysselsatte_botid","personer"
"2014","0822","alle","204","sysselsatte_botid","personer"
"2014","1416","alle","204","sysselsatte_botid","personer"
"2007","0624","10+","205","sysselsatte_botid","personer"
"2008","1833","0_4","205","sysselsatte_botid","personer"
"2010","0417","0_4","205","sysselsatte_botid","personer"
"2011","0620","0_4","205","sysselsatte_botid","personer"
"2011","0624","5_9","205","sysselsatte_botid","personer"
"2012","0720","10+","205","sysselsatte_botid","personer"
"2013","0520","alle","205","sysselsatte_botid","personer"
"2014","0417","5_9","205","sysselsatte_botid","personer"
"2014","1420","0_4","205","sysselsatte_botid","personer"
"2014","1871","alle","205","sysselsatte_botid","personer"
"2014","1924","alle","205","sysselsatte_botid","personer"
"2006","0906","5_9","206","sysselsatte_botid","personer"
"2007","1931","alle","206","sysselsatte_botid","personer"
"2009","1260","alle","206","sysselsatte_botid","personer"
"2010","0136","0_4","206","sysselsatte_botid","personer"
"2010","1244","0_4","206","sysselsatte_botid","personer"
"2010","1525","0_4","206","sysselsatte_botid","personer"
"2010","1554","alle","206","sysselsatte_botid","personer"
"2010","1648","0_4","206","sysselsatte_botid","personer"
"2012","1443","alle","206","sysselsatte_botid","personer"
"2013","0136","5_9","206","sysselsatte_botid","personer"
"2013","1534","5_9","206","sysselsatte_botid","personer"
"2013","1931","0_4","206","sysselsatte_botid","personer"
"2014","0612","0_4","206","sysselsatte_botid","personer"
"2014","1663","0_4","206","sysselsatte_botid","personer"
"2009","1721","alle","207","sysselsatte_botid","personer"
"2010","0211","0_4","207","sysselsatte_botid","personer"
"2010","0214","5_9","207","sysselsatte_botid","personer"
"2010","1121","10+","207","sysselsatte_botid","personer"
"2011","0227","0_4","207","sysselsatte_botid","personer"
"2012","1548","0_4","207","sysselsatte_botid","personer"
"2012","1563","alle","207","sysselsatte_botid","personer"
"2012","1702","0_4","207","sysselsatte_botid","personer"
"2013","0534","0_4","207","sysselsatte_botid","personer"
"2013","1002","0_4","207","sysselsatte_botid","personer"
"2013","1130","10+","207","sysselsatte_botid","personer"
"2006","1018","alle","208","sysselsatte_botid","personer"
"2009","0216","0_4","208","sysselsatte_botid","personer"
"2012","1724","0_4","208","sysselsatte_botid","personer"
"2013","0623","10+","208","sysselsatte_botid","personer"
"2013","0926","10+","208","sysselsatte_botid","personer"
"2014","0124","0_4","208","sysselsatte_botid","personer"
"2014","1401","5_9","208","sysselsatte_botid","personer"
"2007","0124","5_9","209","sysselsatte_botid","personer"
"2007","1243","0_4","209","sysselsatte_botid","personer"
"2010","0137","alle","209","sysselsatte_botid","personer"
"2011","1004","10+","209","sysselsatte_botid","personer"
"2012","0101","5_9","209","sysselsatte_botid","personer"
"2012","1122","10+","209","sysselsatte_botid","personer"
"2013","1837","alle","209","sysselsatte_botid","personer"
"2014","0522","alle","209","sysselsatte_botid","personer"
"2014","0713","0_4","209","sysselsatte_botid","personer"
"2014","1514","0_4","209","sysselsatte_botid","personer"
"2014","1563","alle","209","sysselsatte_botid","personer"
"2014","1837","alle","209","sysselsatte_botid","personer"
"2007","1121","0_4","210","sysselsatte_botid","personer"
"2008","1531","alle","210","sysselsatte_botid","personer"
"2010","0234","0_4","210","sysselsatte_botid","personer"
"2010","1142","alle","210","sysselsatte_botid","personer"
"2010","1514","alle","210","sysselsatte_botid","personer"
"2011","0534","0_4","210","sysselsatte_botid","personer"
"2011","0619","alle","210","sysselsatte_botid","personer"
"2011","0904","5_9","210","sysselsatte_botid","personer"
"2011","1531","0_4","210","sysselsatte_botid","personer"
"2012","0221","10+","210","sysselsatte_botid","personer"
"2012","1101","10+","210","sysselsatte_botid","personer"
"2013","1224","0_4","210","sysselsatte_botid","personer"
"2013","2004","10+","210","sysselsatte_botid","personer"
"2014","0229","5_9","210","sysselsatte_botid","personer"
"2014","0628","10+","210","sysselsatte_botid","personer"
"2006","0417","10+","211","sysselsatte_botid","personer"
"2006","1246","10+","211","sysselsatte_botid","personer"
"2007","0612","alle","211","sysselsatte_botid","personer"
"2008","0101","5_9","211","sysselsatte_botid","personer"
"2008","0711","alle","211","sysselsatte_botid","personer"
"2010","0819","alle","211","sysselsatte_botid","personer"
"2010","1260","alle","211","sysselsatte_botid","personer"
"2010","1833","10+","211","sysselsatte_botid","personer"
"2012","0216","5_9","211","sysselsatte_botid","personer"
"2012","1037","alle","211","sysselsatte_botid","personer"
"2012","1235","0_4","211","sysselsatte_botid","personer"
"2013","0702","10+","211","sysselsatte_botid","personer"
"2013","0720","10+","211","sysselsatte_botid","personer"
"2014","0229","0_4","211","sysselsatte_botid","personer"
"2006","1224","alle","212","sysselsatte_botid","personer"
"2007","1620","alle","212","sysselsatte_botid","personer"
"2008","1532","alle","212","sysselsatte_botid","personer"
"2010","1505","5_9","212","sysselsatte_botid","personer"
"2011","0215","0_4","212","sysselsatte_botid","personer"
"2011","0233","5_9","212","sysselsatte_botid","personer"
"2011","1141","alle","212","sysselsatte_botid","personer"
"2012","1663","0_4","212","sysselsatte_botid","personer"
"2013","1264","alle","212","sysselsatte_botid","personer"
"2013","1653","0_4","212","sysselsatte_botid","personer"
"2014","1134","alle","212","sysselsatte_botid","personer"
"2006","0814","alle","213","sysselsatte_botid","personer"
"2008","1519","alle","213","sysselsatte_botid","personer"
"2008","1866","alle","213","sysselsatte_botid","personer"
"2009","1120","10+","213","sysselsatte_botid","personer"
"2010","0403","5_9","213","sysselsatte_botid","personer"
"2010","1002","0_4","213","sysselsatte_botid","personer"
"2011","1702","0_4","213","sysselsatte_botid","personer"
"2012","1130","0_4","213","sysselsatte_botid","personer"
"2007","0128","alle","214","sysselsatte_botid","personer"
"2009","1253","alle","214","sysselsatte_botid","personer"
"2012","0236","5_9","214","sysselsatte_botid","personer"
"2013","0234","0_4","214","sysselsatte_botid","personer"
"2013","1535","0_4","214","sysselsatte_botid","personer"
"2013","1563","alle","214","sysselsatte_botid","personer"
"2014","1002","5_9","214","sysselsatte_botid","personer"
"2007","0412","0_4","215","sysselsatte_botid","personer"
"2008","0238","10+","215","sysselsatte_botid","personer"
"2009","1833","0_4","215","sysselsatte_botid","personer"
"2010","1141","alle","215","sysselsatte_botid","personer"
"2011","0412","5_9","215","sysselsatte_botid","personer"
"2011","1714","10+","215","sysselsatte_botid","personer"
"2012","1002","10+","215","sysselsatte_botid","personer"
"2012","1014","10+","215","sysselsatte_botid","personer"
"2013","1529","alle","215","sysselsatte_botid","personer"
"2013","1663","10+","215","sysselsatte_botid","personer"
"2014","0919","alle","215","sysselsatte_botid","personer"
"2014","1548","0_4","215","sysselsatte_botid","personer"
"2014","1617","5_9","215","sysselsatte_botid","personer"
"2014","1860","0_4","215","sysselsatte_botid","personer"
"2014","2019","alle","215","sysselsatte_botid","personer"
"2007","0227","10+","216","sysselsatte_botid","personer"
"2007","0533","alle","216","sysselsatte_botid","personer"
"2007","2030","10+","216","sysselsatte_botid","personer"
"2008","1221","10+","216","sysselsatte_botid","personer"
"2008","1534","0_4","216","sysselsatte_botid","personer"
"2009","0214","5_9","216","sysselsatte_botid","personer"
"2010","0125","10+","216","sysselsatte_botid","personer"
"2010","0532","alle","216","sysselsatte_botid","personer"
"2010","0618","alle","216","sysselsatte_botid","personer"
"2012","0417","0_4","216","sysselsatte_botid","personer"
"2012","1439","0_4","216","sysselsatte_botid","personer"
"2013","1445","alle","216","sysselsatte_botid","personer"
"2013","1534","10+","216","sysselsatte_botid","personer"
"2014","0926","10+","216","sysselsatte_botid","personer"
"2014","1127","10+","216","sysselsatte_botid","personer"
"2007","1017","alle","217","sysselsatte_botid","personer"
"2007","1246","0_4","217","sysselsatte_botid","personer"
"2008","0214","5_9","217","sysselsatte_botid","personer"
"2008","1520","alle","217","sysselsatte_botid","personer"
"2011","0914","alle","217","sysselsatte_botid","personer"
"2011","1264","alle","217","sysselsatte_botid","personer"
"2012","0722","5_9","217","sysselsatte_botid","personer"
"2013","1263","5_9","217","sysselsatte_botid","personer"
"2014","0215","5_9","217","sysselsatte_botid","personer"
"2014","1833","5_9","217","sysselsatte_botid","personer"
"2006","0805","5_9","218","sysselsatte_botid","personer"
"2010","1438","alle","218","sysselsatte_botid","personer"
"2011","2012","10+","218","sysselsatte_botid","personer"
"2012","1259","alle","218","sysselsatte_botid","personer"
"2014","1931","0_4","218","sysselsatte_botid","personer"
"2006","1219","alle","219","sysselsatte_botid","personer"
"2010","1243","10+","219","sysselsatte_botid","personer"
"2011","1865","0_4","219","sysselsatte_botid","personer"
"2012","0122","alle","219","sysselsatte_botid","personer"
"2012","0415","alle","219","sysselsatte_botid","personer"
"2012","0928","alle","219","sysselsatte_botid","personer"
"2012","1216","alle","219","sysselsatte_botid","personer"
"2013","1122","5_9","219","sysselsatte_botid","personer"
"2006","1003","alle","220","sysselsatte_botid","personer"
"2007","1824","alle","220","sysselsatte_botid","personer"
"2008","1247","10+","220","sysselsatte_botid","personer"
"2008","1805","10+","220","sysselsatte_botid","personer"
"2009","0501","5_9","220","sysselsatte_botid","personer"
"2009","1221","10+","220","sysselsatte_botid","personer"
"2010","0521","alle","220","sysselsatte_botid","personer"
"2010","1420","alle","220","sysselsatte_botid","personer"
"2011","1224","0_4","220","sysselsatte_botid","personer"
"2012","1714","0_4","220","sysselsatte_botid","personer"
"2014","0720","5_9","220","sysselsatte_botid","personer"
"2014","1445","alle","220","sysselsatte_botid","personer"
"2008","0533","alle","221","sysselsatte_botid","personer"
"2008","1263","0_4","221","sysselsatte_botid","personer"
"2008","1449","0_4","221","sysselsatte_botid","personer"
"2008","1648","alle","221","sysselsatte_botid","personer"
"2008","1860","alle","221","sysselsatte_botid","personer"
"2009","1505","10+","221","sysselsatte_botid","personer"
"2009","1519","alle","221","sysselsatte_botid","personer"
"2010","1149","5_9","221","sysselsatte_botid","personer"
"2010","1221","10+","221","sysselsatte_botid","personer"
"2010","2028","alle","221","sysselsatte_botid","personer"
"2011","0627","5_9","221","sysselsatte_botid","personer"
"2011","1244","0_4","221","sysselsatte_botid","personer"
"2011","1247","5_9","221","sysselsatte_botid","personer"
"2011","1401","10+","221","sysselsatte_botid","personer"
"2011","1532","0_4","221","sysselsatte_botid","personer"
"2013","0238","5_9","221","sysselsatte_botid","personer"
"2013","0419","alle","221","sysselsatte_botid","personer"
"2013","1640","alle","221","sysselsatte_botid","personer"
"2013","1721","0_4","221","sysselsatte_botid","personer"
"2007","0604","5_9","222","sysselsatte_botid","personer"
"2008","0229","10+","222","sysselsatte_botid","personer"
"2009","1124","5_9","222","sysselsatte_botid","personer"
"2009","1648","0_4","222","sysselsatte_botid","personer"
"2011","0719","alle","222","sysselsatte_botid","personer"
"2011","1120","5_9","222","sysselsatte_botid","personer"
"2012","1004","10+","222","sysselsatte_botid","personer"
"2014","0623","10+","222","sysselsatte_botid","personer"
"2014","1702","5_9","222","sysselsatte_botid","personer"
"2008","0501","5_9","223","sysselsatte_botid","personer"
"2012","1719","10+","223","sysselsatte_botid","personer"
"2012","1805","5_9","223","sysselsatte_botid","personer"
"2014","0702","10+","223","sysselsatte_botid","personer"
"2014","1219","0_4","223","sysselsatte_botid","personer"
"2006","0427","10+","224","sysselsatte_botid","personer"
"2006","0815","alle","224","sysselsatte_botid","personer"
"2006","1130","alle","224","sysselsatte_botid","personer"
"2006","2003","alle","224","sysselsatte_botid","personer"
"2008","1124","5_9","224","sysselsatte_botid","personer"
"2009","0101","0_4","224","sysselsatte_botid","personer"
"2009","0711","alle","224","sysselsatte_botid","personer"
"2010","0135","alle","224","sysselsatte_botid","personer"
"2010","1820","alle","224","sysselsatte_botid","personer"
"2013","0221","10+","224","sysselsatte_botid","personer"
"2014","0125","5_9","224","sysselsatte_botid","personer"
"2014","1529","alle","224","sysselsatte_botid","personer"
"2014","1702","0_4","224","sysselsatte_botid","personer"
"2008","0624","10+","225","sysselsatte_botid","personer"
"2008","1824","alle","225","sysselsatte_botid","personer"
"2010","1133","alle","225","sysselsatte_botid","personer"
"2010","1432","0_4","225","sysselsatte_botid","personer"
"2011","1121","10+","225","sysselsatte_botid","personer"
"2012","1813","alle","225","sysselsatte_botid","personer"
"2012","2012","5_9","225","sysselsatte_botid","personer"
"2013","1662","alle","225","sysselsatte_botid","personer"
"2014","1449","5_9","225","sysselsatte_botid","personer"
"2014","1714","5_9","225","sysselsatte_botid","personer"
"2008","0234","alle","226","sysselsatte_botid","personer"
"2008","1149","5_9","226","sysselsatte_botid","personer"
"2008","1535","alle","226","sysselsatte_botid","personer"
"2009","1127","0_4","226","sysselsatte_botid","personer"
"2010","1721","alle","226","sysselsatte_botid","personer"
"2010","1901","10+","226","sysselsatte_botid","personer"
"2011","1029","alle","226","sysselsatte_botid","personer"
"2013","0215","0_4","226","sysselsatte_botid","personer"
"2013","1719","10+","226","sysselsatte_botid","personer"
"2014","0125","0_4","226","sysselsatte_botid","personer"
"2014","1130","10+","226","sysselsatte_botid","personer"
"2014","1620","5_9","226","sysselsatte_botid","personer"
"2014","1719","5_9","226","sysselsatte_botid","personer"
"2006","0104","5_9","227","sysselsatte_botid","personer"
"2006","0213","0_4","227","sysselsatte_botid","personer"
"2008","0227","10+","227","sysselsatte_botid","personer"
"2009","0238","10+","227","sysselsatte_botid","personer"
"2010","0238","10+","227","sysselsatte_botid","personer"
"2011","0125","10+","227","sysselsatte_botid","personer"
"2011","0528","0_4","227","sysselsatte_botid","personer"
"2011","0901","alle","227","sysselsatte_botid","personer"
"2012","0123","alle","227","sysselsatte_botid","personer"
"2012","1029","alle","227","sysselsatte_botid","personer"
"2012","1224","0_4","227","sysselsatte_botid","personer"
"2013","0211","5_9","227","sysselsatte_botid","personer"
"2013","1443","alle","227","sysselsatte_botid","personer"
"2014","1219","5_9","227","sysselsatte_botid","personer"
"2014","1535","0_4","227","sysselsatte_botid","personer"
"2014","1719","10+","227","sysselsatte_botid","personer"
"2007","0716","alle","228","sysselsatte_botid","personer"
"2008","0542","alle","228","sysselsatte_botid","personer"
"2009","0701","5_9","228","sysselsatte_botid","personer"
"2011","1634","alle","228","sysselsatte_botid","personer"
"2012","1002","0_4","228","sysselsatte_botid","personer"
"2014","1662","alle","228","sysselsatte_botid","personer"
"2014","2004","10+","228","sysselsatte_botid","personer"
"2008","0124","5_9","229","sysselsatte_botid","personer"
"2008","0216","0_4","229","sysselsatte_botid","personer"
"2008","0701","5_9","229","sysselsatte_botid","personer"
"2009","0138","alle","229","sysselsatte_botid","personer"
"2009","1515","alle","229","sysselsatte_botid","personer"
"2010","0428","alle","229","sysselsatte_botid","personer"
"2010","0805","5_9","229","sysselsatte_botid","personer"
"2010","1127","0_4","229","sysselsatte_botid","personer"
"2010","1253","alle","229","sysselsatte_botid","personer"
"2012","1532","0_4","229","sysselsatte_botid","personer"
"2012","1903","5_9","229","sysselsatte_botid","personer"
"2013","1037","alle","229","sysselsatte_botid","personer"
"2013","1130","0_4","229","sysselsatte_botid","personer"
"2007","1032","alle","230","sysselsatte_botid","personer"
"2009","0533","alle","230","sysselsatte_botid","personer"
"2011","1833","10+","230","sysselsatte_botid","personer"
"2012","0234","0_4","230","sysselsatte_botid","personer"
"2012","1264","alle","230","sysselsatte_botid","personer"
"2012","1401","10+","230","sysselsatte_botid","personer"
"2013","1702","0_4","230","sysselsatte_botid","personer"
"2013","1805","5_9","230","sysselsatte_botid","personer"
"2013","1868","alle","230","sysselsatte_botid","personer"
"2014","0136","0_4","230","sysselsatte_botid","personer"
"2014","1534","10+","230","sysselsatte_botid","personer"
"2006","0626","5_9","231","sysselsatte_botid","personer"
"2006","0826","alle","231","sysselsatte_botid","personer"
"2007","0417","10+","231","sysselsatte_botid","personer"
"2007","0617","alle","231","sysselsatte_botid","personer"
"2007","0625","5_9","231","sysselsatte_botid","personer"
"2007","1224","alle","231","sysselsatte_botid","personer"
"2008","1539","alle","231","sysselsatte_botid","personer"
"2009","0624","10+","231","sysselsatte_botid","personer"
"2009","0722","0_4","231","sysselsatte_botid","personer"
"2009","1245","alle","231","sysselsatte_botid","personer"
"2009","1548","alle","231","sysselsatte_botid","personer"
"2010","0502","5_9","231","sysselsatte_botid","personer"
"2011","0136","0_4","231","sysselsatte_botid","personer"
"2011","0618","alle","231","sysselsatte_botid","personer"
"2012","0901","alle","231","sysselsatte_botid","personer"
"2013","1119","10+","231","sysselsatte_botid","personer"
"2006","1528","alle","232","sysselsatte_botid","personer"
"2007","0217","0_4","232","sysselsatte_botid","personer"
"2007","1124","5_9","232","sysselsatte_botid","personer"
"2009","0502","5_9","232","sysselsatte_botid","personer"
"2009","0805","5_9","232","sysselsatte_botid","personer"
"2009","1866","alle","232","sysselsatte_botid","personer"
"2009","1901","0_4","232","sysselsatte_botid","personer"
"2010","0542","alle","232","sysselsatte_botid","personer"
"2012","0618","alle","232","sysselsatte_botid","personer"
"2013","1235","0_4","232","sysselsatte_botid","personer"
"2006","1502","10+","233","sysselsatte_botid","personer"
"2007","0805","5_9","233","sysselsatte_botid","personer"
"2009","0542","alle","233","sysselsatte_botid","personer"
"2010","1833","0_4","233","sysselsatte_botid","personer"
"2011","1514","alle","233","sysselsatte_botid","personer"
"2012","0904","5_9","233","sysselsatte_botid","personer"
"2012","1211","alle","233","sysselsatte_botid","personer"
"2013","0415","alle","233","sysselsatte_botid","personer"
"2014","0720","10+","233","sysselsatte_botid","personer"
"2008","0228","0_4","234","sysselsatte_botid","personer"
"2009","0605","5_9","234","sysselsatte_botid","personer"
"2009","1247","10+","234","sysselsatte_botid","personer"
"2009","1805","10+","234","sysselsatte_botid","personer"
"2010","1120","10+","234","sysselsatte_botid","personer"
"2010","1219","0_4","234","sysselsatte_botid","personer"
"2010","1870","alle","234","sysselsatte_botid","personer"
"2011","0821","alle","234","sysselsatte_botid","personer"
"2011","1221","10+","234","sysselsatte_botid","personer"
"2012","0136","0_4","234","sysselsatte_botid","personer"
"2014","1037","alle","234","sysselsatte_botid","personer"
"2014","1547","alle","234","sysselsatte_botid","personer"
"2006","0926","alle","235","sysselsatte_botid","personer"
"2008","1228","alle","235","sysselsatte_botid","personer"
"2008","1548","alle","235","sysselsatte_botid","personer"
"2009","1401","0_4","235","sysselsatte_botid","personer"
"2010","1401","0_4","235","sysselsatte_botid","personer"
"2011","0125","0_4","235","sysselsatte_botid","personer"
"2012","0619","alle","235","sysselsatte_botid","personer"
"2012","1634","alle","235","sysselsatte_botid","personer"
"2012","1714","10+","235","sysselsatte_botid","personer"
"2013","0928","alle","235","sysselsatte_botid","personer"
"2013","1004","10+","235","sysselsatte_botid","personer"
"2014","0227","5_9","235","sysselsatte_botid","personer"
"2014","1004","10+","235","sysselsatte_botid","personer"
"2006","1235","alle","236","sysselsatte_botid","personer"
"2007","0605","5_9","236","sysselsatte_botid","personer"
"2007","1247","0_4","236","sysselsatte_botid","personer"
"2008","1931","alle","236","sysselsatte_botid","personer"
"2009","0229","10+","236","sysselsatte_botid","personer"
"2010","0221","0_4","236","sysselsatte_botid","personer"
"2010","0238","0_4","236","sysselsatte_botid","personer"
"2011","0228","5_9","236","sysselsatte_botid","personer"
"2011","0819","alle","236","sysselsatte_botid","personer"
"2011","1525","0_4","236","sysselsatte_botid","personer"
"2013","1014","10+","236","sysselsatte_botid","personer"
"2013","1122","10+","236","sysselsatte_botid","personer"
"2013","1813","alle","236","sysselsatte_botid","personer"
"2014","1259","alle","236","sysselsatte_botid","personer"
"2014","1805","5_9","236","sysselsatte_botid","personer"
"2007","1638","alle","237","sysselsatte_botid","personer"
"2009","1824","alle","237","sysselsatte_botid","personer"
"2010","0216","0_4","237","sysselsatte_botid","personer"
"2011","0532","alle","237","sysselsatte_botid","personer"
"2011","1142","alle","237","sysselsatte_botid","personer"
"2011","2028","alle","237","sysselsatte_botid","personer"
"2013","0221","5_9","237","sysselsatte_botid","personer"
"2014","0221","10+","237","sysselsatte_botid","personer"
"2014","0419","alle","237","sysselsatte_botid","personer"
"2006","1702","alle","238","sysselsatte_botid","personer"
"2007","0904","0_4","238","sysselsatte_botid","personer"
"2007","1160","alle","238","sysselsatte_botid","personer"
"2007","1246","10+","238","sysselsatte_botid","personer"
"2008","1901","0_4","238","sysselsatte_botid","personer"
"2009","0227","10+","238","sysselsatte_botid","personer"
"2011","0217","5_9","238","sysselsatte_botid","personer"
"2011","0521","alle","238","sysselsatte_botid","personer"
"2011","1133","alle","238","sysselsatte_botid","personer"
"2011","1256","alle","238","sysselsatte_botid","personer"
"2013","1525","0_4","238","sysselsatte_botid","personer"
"2014","0928","alle","238","sysselsatte_botid","personer"
"2014","1264","alle","238","sysselsatte_botid","personer"
"2014","1640","alle","238","sysselsatte_botid","personer"
"2006","0236","10+","239","sysselsatte_botid","personer"
"2006","1703","alle","239","sysselsatte_botid","personer"
"2008","0237","0_4","239","sysselsatte_botid","personer"
"2011","0437","alle","239","sysselsatte_botid","personer"
"2011","1243","10+","239","sysselsatte_botid","personer"
"2012","0723","alle","239","sysselsatte_botid","personer"
"2006","0501","0_4","240","sysselsatte_botid","personer"
"2008","1146","alle","240","sysselsatte_botid","personer"
"2008","1525","alle","240","sysselsatte_botid","personer"
"2009","1724","0_4","240","sysselsatte_botid","personer"
"2010","1160","0_4","240","sysselsatte_botid","personer"
"2011","0612","0_4","240","sysselsatte_botid","personer"
"2011","1438","alle","240","sysselsatte_botid","personer"
"2012","0821","alle","240","sysselsatte_botid","personer"
"2012","1531","0_4","240","sysselsatte_botid","personer"
"2013","0417","0_4","240","sysselsatte_botid","personer"
"2013","1101","10+","240","sysselsatte_botid","personer"
"2013","1259","alle","240","sysselsatte_botid","personer"
"2014","1663","10+","240","sysselsatte_botid","personer"
"2009","1539","alle","241","sysselsatte_botid","personer"
"2010","0722","0_4","241","sysselsatte_botid","personer"
"2012","1841","alle","241","sysselsatte_botid","personer"
"2013","1532","0_4","241","sysselsatte_botid","personer"
"2006","0226","10+","242","sysselsatte_botid","personer"
"2006","0534","alle","242","sysselsatte_botid","personer"
"2008","0722","0_4","242","sysselsatte_botid","personer"
"2011","0234","0_4","242","sysselsatte_botid","personer"
"2011","1554","alle","242","sysselsatte_botid","personer"
"2012","1244","0_4","242","sysselsatte_botid","personer"
"2012","1833","10+","242","sysselsatte_botid","personer"
"2013","0821","alle","242","sysselsatte_botid","personer"
"2006","1804","5_9","243","sysselsatte_botid","personer"
"2007","1003","alle","243","sysselsatte_botid","personer"
"2007","1516","alle","243","sysselsatte_botid","personer"
"2009","1931","alle","243","sysselsatte_botid","personer"
"2012","0612","0_4","243","sysselsatte_botid","personer"
"2012","1514","alle","243","sysselsatte_botid","personer"
"2013","0528","0_4","243","sysselsatte_botid","personer"
"2013","1002","10+","243","sysselsatte_botid","personer"
"2013","1238","0_4","243","sysselsatte_botid","personer"
"2014","0136","5_9","243","sysselsatte_botid","personer"
"2007","0529","alle","244","sysselsatte_botid","personer"
"2007","1865","alle","244","sysselsatte_botid","personer"
"2010","0624","10+","244","sysselsatte_botid","personer"
"2012","1141","alle","244","sysselsatte_botid","personer"
"2012","2012","10+","244","sysselsatte_botid","personer"
"2013","0124","0_4","244","sysselsatte_botid","personer"
"2013","0427","0_4","244","sysselsatte_botid","personer"
"2013","1401","10+","244","sysselsatte_botid","personer"
"2014","0528","0_4","244","sysselsatte_botid","personer"
"2014","1653","0_4","244","sysselsatte_botid","personer"
"2006","0702","alle","245","sysselsatte_botid","personer"
"2006","1504","5_9","245","sysselsatte_botid","personer"
"2008","0624","0_4","245","sysselsatte_botid","personer"
"2008","1017","alle","245","sysselsatte_botid","personer"
"2008","1238","alle","245","sysselsatte_botid","personer"
"2008","1620","0_4","245","sysselsatte_botid","personer"
"2009","0228","0_4","245","sysselsatte_botid","personer"
