"aar","bydel_nr","innvkat_3","vreg_3","kjonn","tabellvariabel","tabell_navn","enhet"
"2014","030110","alle","2","1","790","ikke_arbutd_innvkat_land","personer"
"2014","030110","alle","2","alle","1917","ikke_arbutd_innvkat_land","personer"
"2014","030110","alle","alle","0","2556","ikke_arbutd_innvkat_land","personer"
"2014","030110","alle","alle","1","2022","ikke_arbutd_innvkat_land","personer"
"2014","030110","alle","alle","alle","4578","ikke_arbutd_innvkat_land","personer"
"2014","030110","befolkningen_ellers","1","0","0","ikke_arbutd_innvkat_land","personer"
"2014","030110","befolkningen_ellers","1","1","0","ikke_arbutd_innvkat_land","personer"
"2014","030110","befolkningen_ellers","1","alle","0","ikke_arbutd_innvkat_land","personer"
"2014","030110","befolkningen_ellers","2","0","0","ikke_arbutd_innvkat_land","personer"
"2014","030110","befolkningen_ellers","2","1","0","ikke_arbutd_innvkat_land","personer"
"2014","030110","befolkningen_ellers","2","alle","0","ikke_arbutd_innvkat_land","personer"
"2014","030110","befolkningen_ellers","alle","0","1232","ikke_arbutd_innvkat_land","personer"
"2014","030110","befolkningen_ellers","alle","1","1007","ikke_arbutd_innvkat_land","personer"
"2014","030110","befolkningen_ellers","alle","alle","2239","ikke_arbutd_innvkat_land","personer"
"2014","030110","innvandrere","1","0","197","ikke_arbutd_innvkat_land","personer"
"2014","030110","innvandrere","1","1","225","ikke_arbutd_innvkat_land","personer"
"2014","030110","innvandrere","1","alle","422","ikke_arbutd_innvkat_land","personer"
"2014","030110","innvandrere","2","0","1127","ikke_arbutd_innvkat_land","personer"
"2014","030110","innvandrere","2","1","790","ikke_arbutd_innvkat_land","personer"
"2014","030110","innvandrere","2","alle","1917","ikke_arbutd_innvkat_land","personer"
"2014","030110","innvandrere","alle","0","1324","ikke_arbutd_innvkat_land","personer"
"2014","030110","innvandrere","alle","1","1015","ikke_arbutd_innvkat_land","personer"
"2014","030110","innvandrere","alle","alle","2339","ikke_arbutd_innvkat_land","personer"
"2014","030111","alle","1","0","176","ikke_arbutd_innvkat_land","personer"
"2014","030111","alle","1","1","150","ikke_arbutd_innvkat_land","personer"
"2014","030111","alle","1","alle","326","ikke_arbutd_innvkat_land","personer"
"2014","030111","alle","2","0","670","ikke_arbutd_innvkat_land","personer"
"2014","030111","alle","2","1","411","ikke_arbutd_innvkat_land","personer"
"2014","030111","alle","2","alle","1081","ikke_arbutd_innvkat_land","personer"
"2014","030111","alle","alle","0","1570","ikke_arbutd_innvkat_land","personer"
"2014","030111","alle","alle","1","1200","ikke_arbutd_innvkat_land","personer"
"2014","030111","alle","alle","alle","2770","ikke_arbutd_innvkat_land","personer"
"2014","030111","befolkningen_ellers","1","0","0","ikke_arbutd_innvkat_land","personer"
"2014","030111","befolkningen_ellers","1","1","0","ikke_arbutd_innvkat_land","personer"
"2014","030111","befolkningen_ellers","1","alle","0","ikke_arbutd_innvkat_land","personer"
"2014","030111","befolkningen_ellers","2","0","0","ikke_arbutd_innvkat_land","personer"
"2014","030111","befolkningen_ellers","2","1","0","ikke_arbutd_innvkat_land","personer"
"2014","030111","befolkningen_ellers","2","alle","0","ikke_arbutd_innvkat_land","personer"
"2014","030111","befolkningen_ellers","alle","0","724","ikke_arbutd_innvkat_land","personer"
"2014","030111","befolkningen_ellers","alle","1","639","ikke_arbutd_innvkat_land","personer"
"2014","030111","befolkningen_ellers","alle","alle","1363","ikke_arbutd_innvkat_land","personer"
"2014","030111","innvandrere","1","0","176","ikke_arbutd_innvkat_land","personer"
"2014","030111","innvandrere","1","1","150","ikke_arbutd_innvkat_land","personer"
"2014","030111","innvandrere","1","alle","326","ikke_arbutd_innvkat_land","personer"
"2014","030111","innvandrere","2","0","670","ikke_arbutd_innvkat_land","personer"
"2014","030111","innvandrere","2","1","411","ikke_arbutd_innvkat_land","personer"
"2014","030111","innvandrere","2","alle","1081","ikke_arbutd_innvkat_land","personer"
"2014","030111","innvandrere","alle","0","846","ikke_arbutd_innvkat_land","personer"
"2014","030111","innvandrere","alle","1","561","ikke_arbutd_innvkat_land","personer"
"2014","030111","innvandrere","alle","alle","1407","ikke_arbutd_innvkat_land","personer"
"2014","030112","alle","1","0","98","ikke_arbutd_innvkat_land","personer"
"2014","030112","alle","1","1","128","ikke_arbutd_innvkat_land","personer"
"2014","030112","alle","1","alle","226","ikke_arbutd_innvkat_land","personer"
"2014","030112","alle","2","0","403","ikke_arbutd_innvkat_land","personer"
"2014","030112","alle","2","1","250","ikke_arbutd_innvkat_land","personer"
"2014","030112","alle","2","alle","653","ikke_arbutd_innvkat_land","personer"
"2014","030112","alle","alle","0","1221","ikke_arbutd_innvkat_land","personer"
"2014","030112","alle","alle","1","917","ikke_arbutd_innvkat_land","personer"
"2014","030112","alle","alle","alle","2138","ikke_arbutd_innvkat_land","personer"
"2014","030112","befolkningen_ellers","1","0","0","ikke_arbutd_innvkat_land","personer"
"2014","030112","befolkningen_ellers","1","1","0","ikke_arbutd_innvkat_land","personer"
"2014","030112","befolkningen_ellers","1","alle","0","ikke_arbutd_innvkat_land","personer"
"2014","030112","befolkningen_ellers","2","0","0","ikke_arbutd_innvkat_land","personer"
"2014","030112","befolkningen_ellers","2","1","0","ikke_arbutd_innvkat_land","personer"
"2014","030112","befolkningen_ellers","2","alle","0","ikke_arbutd_innvkat_land","personer"
"2014","030112","befolkningen_ellers","alle","0","720","ikke_arbutd_innvkat_land","personer"
"2014","030112","befolkningen_ellers","alle","1","539","ikke_arbutd_innvkat_land","personer"
"2014","030112","befolkningen_ellers","alle","alle","1259","ikke_arbutd_innvkat_land","personer"
"2014","030112","innvandrere","1","0","98","ikke_arbutd_innvkat_land","personer"
"2014","030112","innvandrere","1","1","128","ikke_arbutd_innvkat_land","personer"
"2014","030112","innvandrere","1","alle","226","ikke_arbutd_innvkat_land","personer"
"2014","030112","innvandrere","2","0","403","ikke_arbutd_innvkat_land","personer"
"2014","030112","innvandrere","2","1","250","ikke_arbutd_innvkat_land","personer"
"2014","030112","innvandrere","2","alle","653","ikke_arbutd_innvkat_land","personer"
"2014","030112","innvandrere","alle","0","501","ikke_arbutd_innvkat_land","personer"
"2014","030112","innvandrere","alle","1","378","ikke_arbutd_innvkat_land","personer"
"2014","030112","innvandrere","alle","alle","879","ikke_arbutd_innvkat_land","personer"
"2014","030113","alle","1","0","127","ikke_arbutd_innvkat_land","personer"
"2014","030113","alle","1","1","147","ikke_arbutd_innvkat_land","personer"
"2014","030113","alle","1","alle","274","ikke_arbutd_innvkat_land","personer"
"2014","030113","alle","2","0","711","ikke_arbutd_innvkat_land","personer"
"2014","030113","alle","2","1","493","ikke_arbutd_innvkat_land","personer"
"2014","030113","alle","2","alle","1204","ikke_arbutd_innvkat_land","personer"
"2014","030113","alle","alle","0","1653","ikke_arbutd_innvkat_land","personer"
"2014","030113","alle","alle","1","1320","ikke_arbutd_innvkat_land","personer"
"2014","030113","alle","alle","alle","2973","ikke_arbutd_innvkat_land","personer"
"2014","030113","befolkningen_ellers","1","0","0","ikke_arbutd_innvkat_land","personer"
"2014","030113","befolkningen_ellers","1","1","0","ikke_arbutd_innvkat_land","personer"
"2014","030113","befolkningen_ellers","1","alle","0","ikke_arbutd_innvkat_land","personer"
"2014","030113","befolkningen_ellers","2","0","0","ikke_arbutd_innvkat_land","personer"
"2014","030113","befolkningen_ellers","2","1","0","ikke_arbutd_innvkat_land","personer"
"2014","030113","befolkningen_ellers","2","alle","0","ikke_arbutd_innvkat_land","personer"
"2014","030113","befolkningen_ellers","alle","0","815","ikke_arbutd_innvkat_land","personer"
"2014","030113","befolkningen_ellers","alle","1","680","ikke_arbutd_innvkat_land","personer"
"2014","030113","befolkningen_ellers","alle","alle","1495","ikke_arbutd_innvkat_land","personer"
"2014","030113","innvandrere","1","0","127","ikke_arbutd_innvkat_land","personer"
"2014","030113","innvandrere","1","1","147","ikke_arbutd_innvkat_land","personer"
"2014","030113","innvandrere","1","alle","274","ikke_arbutd_innvkat_land","personer"
"2014","030113","innvandrere","2","0","711","ikke_arbutd_innvkat_land","personer"
"2014","030113","innvandrere","2","1","493","ikke_arbutd_innvkat_land","personer"
"2014","030113","innvandrere","2","alle","1204","ikke_arbutd_innvkat_land","personer"
"2014","030113","innvandrere","alle","0","838","ikke_arbutd_innvkat_land","personer"
"2014","030113","innvandrere","alle","1","640","ikke_arbutd_innvkat_land","personer"
"2014","030113","innvandrere","alle","alle","1478","ikke_arbutd_innvkat_land","personer"
"2014","030114","alle","1","0","79","ikke_arbutd_innvkat_land","personer"
"2014","030114","alle","1","1","77","ikke_arbutd_innvkat_land","personer"
"2014","030114","alle","1","alle","156","ikke_arbutd_innvkat_land","personer"
"2014","030114","alle","2","0","535","ikke_arbutd_innvkat_land","personer"
"2014","030114","alle","2","1","334","ikke_arbutd_innvkat_land","personer"
"2014","030114","alle","2","alle","869","ikke_arbutd_innvkat_land","personer"
"2014","030114","alle","alle","0","1122","ikke_arbutd_innvkat_land","personer"
"2014","030114","alle","alle","1","860","ikke_arbutd_innvkat_land","personer"
"2014","030114","alle","alle","alle","1982","ikke_arbutd_innvkat_land","personer"
"2014","030114","befolkningen_ellers","1","0","0","ikke_arbutd_innvkat_land","personer"
"2014","030114","befolkningen_ellers","1","1","0","ikke_arbutd_innvkat_land","personer"
"2014","030114","befolkningen_ellers","1","alle","0","ikke_arbutd_innvkat_land","personer"
"2014","030114","befolkningen_ellers","2","0","0","ikke_arbutd_innvkat_land","personer"
"2014","030114","befolkningen_ellers","2","1","0","ikke_arbutd_innvkat_land","personer"
"2014","030114","befolkningen_ellers","2","alle","0","ikke_arbutd_innvkat_land","personer"
"2014","030114","befolkningen_ellers","alle","0","508","ikke_arbutd_innvkat_land","personer"
"2014","030114","befolkningen_ellers","alle","1","449","ikke_arbutd_innvkat_land","personer"
"2014","030114","befolkningen_ellers","alle","alle","957","ikke_arbutd_innvkat_land","personer"
"2014","030114","innvandrere","1","0","79","ikke_arbutd_innvkat_land","personer"
"2014","030114","innvandrere","1","1","77","ikke_arbutd_innvkat_land","personer"
"2014","030114","innvandrere","1","alle","156","ikke_arbutd_innvkat_land","personer"
"2014","030114","innvandrere","2","0","535","ikke_arbutd_innvkat_land","personer"
"2014","030114","innvandrere","2","1","334","ikke_arbutd_innvkat_land","personer"
"2014","030114","innvandrere","2","alle","869","ikke_arbutd_innvkat_land","personer"
"2014","030114","innvandrere","alle","0","614","ikke_arbutd_innvkat_land","personer"
"2014","030114","innvandrere","alle","1","411","ikke_arbutd_innvkat_land","personer"
"2014","030114","innvandrere","alle","alle","1025","ikke_arbutd_innvkat_land","personer"
"2014","030115","alle","1","0","78","ikke_arbutd_innvkat_land","personer"
"2014","030115","alle","1","1","75","ikke_arbutd_innvkat_land","personer"
"2014","030115","alle","1","alle","153","ikke_arbutd_innvkat_land","personer"
"2014","030115","alle","2","0","530","ikke_arbutd_innvkat_land","personer"
"2014","030115","alle","2","1","332","ikke_arbutd_innvkat_land","personer"
"2014","030115","alle","2","alle","862","ikke_arbutd_innvkat_land","personer"
"2014","030115","alle","alle","0","1282","ikke_arbutd_innvkat_land","personer"
"2014","030115","alle","alle","1","983","ikke_arbutd_innvkat_land","personer"
"2014","030115","alle","alle","alle","2265","ikke_arbutd_innvkat_land","personer"
"2014","030115","befolkningen_ellers","1","0","0","ikke_arbutd_innvkat_land","personer"
"2014","030115","befolkningen_ellers","1","1","0","ikke_arbutd_innvkat_land","personer"
"2014","030115","befolkningen_ellers","1","alle","0","ikke_arbutd_innvkat_land","personer"
"2014","030115","befolkningen_ellers","2","0","0","ikke_arbutd_innvkat_land","personer"
"2014","030115","befolkningen_ellers","2","1","0","ikke_arbutd_innvkat_land","personer"
"2014","030115","befolkningen_ellers","2","alle","0","ikke_arbutd_innvkat_land","personer"
"2014","030115","befolkningen_ellers","alle","0","674","ikke_arbutd_innvkat_land","personer"
"2014","030115","befolkningen_ellers","alle","1","576","ikke_arbutd_innvkat_land","personer"
"2014","030115","befolkningen_ellers","alle","alle","1250","ikke_arbutd_innvkat_land","personer"
"2014","030115","innvandrere","1","0","78","ikke_arbutd_innvkat_land","personer"
"2014","030115","innvandrere","1","1","75","ikke_arbutd_innvkat_land","personer"
"2014","030115","innvandrere","1","alle","153","ikke_arbutd_innvkat_land","personer"
"2014","030115","innvandrere","2","0","530","ikke_arbutd_innvkat_land","personer"
"2014","030115","innvandrere","2","1","332","ikke_arbutd_innvkat_land","personer"
"2014","030115","innvandrere","2","alle","862","ikke_arbutd_innvkat_land","personer"
"2014","030115","innvandrere","alle","0","608","ikke_arbutd_innvkat_land","personer"
"2014","030115","innvandrere","alle","1","407","ikke_arbutd_innvkat_land","personer"
"2014","030115","innvandrere","alle","alle","1015","ikke_arbutd_innvkat_land","personer"
"2014","030116","alle","1","0","34","ikke_arbutd_innvkat_land","personer"
"2014","030116","alle","1","1","43","ikke_arbutd_innvkat_land","personer"
"2014","030116","alle","1","alle","77","ikke_arbutd_innvkat_land","personer"
"2014","030116","alle","2","0","388","ikke_arbutd_innvkat_land","personer"
"2014","030116","alle","2","1","278","ikke_arbutd_innvkat_land","personer"
"2014","030116","alle","2","alle","666","ikke_arbutd_innvkat_land","personer"
"2014","030116","alle","alle","0","773","ikke_arbutd_innvkat_land","personer"
"2014","030116","alle","alle","1","640","ikke_arbutd_innvkat_land","personer"
"2014","030116","alle","alle","alle","1413","ikke_arbutd_innvkat_land","personer"
"2014","030116","befolkningen_ellers","1","0","0","ikke_arbutd_innvkat_land","personer"
"2014","030116","befolkningen_ellers","1","1","0","ikke_arbutd_innvkat_land","personer"
"2014","030116","befolkningen_ellers","1","alle","0","ikke_arbutd_innvkat_land","personer"
"2014","030116","befolkningen_ellers","2","0","0","ikke_arbutd_innvkat_land","personer"
"2014","030116","befolkningen_ellers","2","1","0","ikke_arbutd_innvkat_land","personer"
"2014","030116","befolkningen_ellers","2","alle","0","ikke_arbutd_innvkat_land","personer"
"2014","030116","befolkningen_ellers","alle","0","351","ikke_arbutd_innvkat_land","personer"
"2014","030116","befolkningen_ellers","alle","1","319","ikke_arbutd_innvkat_land","personer"
"2014","030116","befolkningen_ellers","alle","alle","670","ikke_arbutd_innvkat_land","personer"
"2014","030116","innvandrere","1","0","34","ikke_arbutd_innvkat_land","personer"
"2014","030116","innvandrere","1","1","43","ikke_arbutd_innvkat_land","personer"
"2014","030116","innvandrere","1","alle","77","ikke_arbutd_innvkat_land","personer"
"2014","030116","innvandrere","2","0","388","ikke_arbutd_innvkat_land","personer"
"2014","030116","innvandrere","2","1","278","ikke_arbutd_innvkat_land","personer"
"2014","030116","innvandrere","2","alle","666","ikke_arbutd_innvkat_land","personer"
"2014","030116","innvandrere","alle","0","422","ikke_arbutd_innvkat_land","personer"
"2014","030116","innvandrere","alle","1","321","ikke_arbutd_innvkat_land","personer"
"2014","030116","innvandrere","alle","alle","743","ikke_arbutd_innvkat_land","personer"
"2014","030117","alle","1","0","76","ikke_arbutd_innvkat_land","personer"
"2014","030117","alle","1","1","92","ikke_arbutd_innvkat_land","personer"
"2014","030117","alle","1","alle","168","ikke_arbutd_innvkat_land","personer"
"2014","030117","alle","2","0","862","ikke_arbutd_innvkat_land","personer"
"2014","030117","alle","2","1","592","ikke_arbutd_innvkat_land","personer"
"2014","030117","alle","2","alle","1454","ikke_arbutd_innvkat_land","personer"
"2014","030117","alle","alle","0","1462","ikke_arbutd_innvkat_land","personer"
"2014","030117","alle","alle","1","1148","ikke_arbutd_innvkat_land","personer"
"2014","030117","alle","alle","alle","2610","ikke_arbutd_innvkat_land","personer"
"2014","030117","befolkningen_ellers","1","0","0","ikke_arbutd_innvkat_land","personer"
"2014","030117","befolkningen_ellers","1","1","0","ikke_arbutd_innvkat_land","personer"
"2014","030117","befolkningen_ellers","1","alle","0","ikke_arbutd_innvkat_land","personer"
"2014","030117","befolkningen_ellers","2","0","0","ikke_arbutd_innvkat_land","personer"
"2014","030117","befolkningen_ellers","2","1","0","ikke_arbutd_innvkat_land","personer"
"2014","030117","befolkningen_ellers","2","alle","0","ikke_arbutd_innvkat_land","personer"
"2014","030117","befolkningen_ellers","alle","0","524","ikke_arbutd_innvkat_land","personer"
"2014","030117","befolkningen_ellers","alle","1","464","ikke_arbutd_innvkat_land","personer"
"2014","030117","befolkningen_ellers","alle","alle","988","ikke_arbutd_innvkat_land","personer"
"2014","030117","innvandrere","1","0","76","ikke_arbutd_innvkat_land","personer"
"2014","030117","innvandrere","1","1","92","ikke_arbutd_innvkat_land","personer"
"2014","030117","innvandrere","1","alle","168","ikke_arbutd_innvkat_land","personer"
"2014","030117","innvandrere","2","0","862","ikke_arbutd_innvkat_land","personer"
"2014","030117","innvandrere","2","1","592","ikke_arbutd_innvkat_land","personer"
"2014","030117","innvandrere","2","alle","1454","ikke_arbutd_innvkat_land","personer"
"2014","030117","innvandrere","alle","0","938","ikke_arbutd_innvkat_land","personer"
"2014","030117","innvandrere","alle","1","684","ikke_arbutd_innvkat_land","personer"
"2014","030117","innvandrere","alle","alle","1622","ikke_arbutd_innvkat_land","personer"
"2014","030199","alle","1","0","269","ikke_arbutd_innvkat_land","personer"
"2014","030199","alle","1","1","959","ikke_arbutd_innvkat_land","personer"
"2014","030199","alle","1","alle","1228","ikke_arbutd_innvkat_land","personer"
"2014","030199","alle","2","0","558","ikke_arbutd_innvkat_land","personer"
"2014","030199","alle","2","1","743","ikke_arbutd_innvkat_land","personer"
"2014","030199","alle","2","alle","1301","ikke_arbutd_innvkat_land","personer"
"2014","030199","alle","alle","0","1229","ikke_arbutd_innvkat_land","personer"
"2014","030199","alle","alle","1","2428","ikke_arbutd_innvkat_land","personer"
"2014","030199","alle","alle","alle","3657","ikke_arbutd_innvkat_land","personer"
"2014","030199","befolkningen_ellers","1","0","0","ikke_arbutd_innvkat_land","personer"
"2014","030199","befolkningen_ellers","1","1","0","ikke_arbutd_innvkat_land","personer"
"2014","030199","befolkningen_ellers","1","alle","0","ikke_arbutd_innvkat_land","personer"
"2014","030199","befolkningen_ellers","2","0","0","ikke_arbutd_innvkat_land","personer"
"2014","030199","befolkningen_ellers","2","1","0","ikke_arbutd_innvkat_land","personer"
"2014","030199","befolkningen_ellers","2","alle","0","ikke_arbutd_innvkat_land","personer"
"2014","030199","befolkningen_ellers","alle","0","402","ikke_arbutd_innvkat_land","personer"
"2014","030199","befolkningen_ellers","alle","1","726","ikke_arbutd_innvkat_land","personer"
"2014","030199","befolkningen_ellers","alle","alle","1128","ikke_arbutd_innvkat_land","personer"
"2014","030199","innvandrere","1","0","269","ikke_arbutd_innvkat_land","personer"
"2014","030199","innvandrere","1","1","959","ikke_arbutd_innvkat_land","personer"
"2014","030199","innvandrere","1","alle","1228","ikke_arbutd_innvkat_land","personer"
"2014","030199","innvandrere","2","0","558","ikke_arbutd_innvkat_land","personer"
"2014","030199","innvandrere","2","1","743","ikke_arbutd_innvkat_land","personer"
"2014","030199","innvandrere","2","alle","1301","ikke_arbutd_innvkat_land","personer"
"2014","030199","innvandrere","alle","0","827","ikke_arbutd_innvkat_land","personer"
"2014","030199","innvandrere","alle","1","1702","ikke_arbutd_innvkat_land","personer"
"2014","030199","innvandrere","alle","alle","2529","ikke_arbutd_innvkat_land","personer"
"2006","00","alle","1","0","26","ikke_arbutd_innvkat_land","prosent"
"2006","00","alle","1","1","20","ikke_arbutd_innvkat_land","prosent"
"2006","00","alle","1","alle","23","ikke_arbutd_innvkat_land","prosent"
"2006","00","alle","2","0","44","ikke_arbutd_innvkat_land","prosent"
"2006","00","alle","2","1","32","ikke_arbutd_innvkat_land","prosent"
"2006","00","alle","2","alle","38","ikke_arbutd_innvkat_land","prosent"
"2006","00","alle","alle","0","21","ikke_arbutd_innvkat_land","prosent"
"2006","00","alle","alle","1","15","ikke_arbutd_innvkat_land","prosent"
"2006","00","alle","alle","alle","18","ikke_arbutd_innvkat_land","prosent"
"2006","00","befolkningen_ellers","1","0","0","ikke_arbutd_innvkat_land","prosent"
"2006","00","befolkningen_ellers","1","1","0","ikke_arbutd_innvkat_land","prosent"
"2006","00","befolkningen_ellers","1","alle","0","ikke_arbutd_innvkat_land","prosent"
"2006","00","befolkningen_ellers","2","0","0","ikke_arbutd_innvkat_land","prosent"
"2006","00","befolkningen_ellers","2","1","0","ikke_arbutd_innvkat_land","prosent"
"2006","00","befolkningen_ellers","2","alle","0","ikke_arbutd_innvkat_land","prosent"
"2006","00","befolkningen_ellers","alle","0","19","ikke_arbutd_innvkat_land","prosent"
"2006","00","befolkningen_ellers","alle","1","14","ikke_arbutd_innvkat_land","prosent"
"2006","00","befolkningen_ellers","alle","alle","17","ikke_arbutd_innvkat_land","prosent"
"2006","00","innvandrere","1","0","26","ikke_arbutd_innvkat_land","prosent"
"2006","00","innvandrere","1","1","20","ikke_arbutd_innvkat_land","prosent"
"2006","00","innvandrere","1","alle","23","ikke_arbutd_innvkat_land","prosent"
"2006","00","innvandrere","2","0","44","ikke_arbutd_innvkat_land","prosent"
"2006","00","innvandrere","2","1","32","ikke_arbutd_innvkat_land","prosent"
"2006","00","innvandrere","2","alle","38","ikke_arbutd_innvkat_land","prosent"
"2006","00","innvandrere","alle","0","38","ikke_arbutd_innvkat_land","prosent"
"2006","00","innvandrere","alle","1","27","ikke_arbutd_innvkat_land","prosent"
"2006","00","innvandrere","alle","alle","32","ikke_arbutd_innvkat_land","prosent"
"2006","030101","alle","1","0","21","ikke_arbutd_innvkat_land","prosent"
"2006","030101","alle","1","1","21","ikke_arbutd_innvkat_land","prosent"
"2006","030101","alle","1","alle","21","ikke_arbutd_innvkat_land","prosent"
"2006","030101","alle","2","0","49","ikke_arbutd_innvkat_land","prosent"
"2006","030101","alle","2","1","40","ikke_arbutd_innvkat_land","prosent"
"2006","030101","alle","2","alle","44","ikke_arbutd_innvkat_land","prosent"
"2006","030101","alle","alle","0","20","ikke_arbutd_innvkat_land","prosent"
"2006","030101","alle","alle","1","19","ikke_arbutd_innvkat_land","prosent"
"2006","030101","alle","alle","alle","20","ikke_arbutd_innvkat_land","prosent"
"2006","030101","befolkningen_ellers","1","0","0","ikke_arbutd_innvkat_land","prosent"
"2006","030101","befolkningen_ellers","1","1","0","ikke_arbutd_innvkat_land","prosent"
"2006","030101","befolkningen_ellers","1","alle","0","ikke_arbutd_innvkat_land","prosent"
"2006","030101","befolkningen_ellers","2","0","0","ikke_arbutd_innvkat_land","prosent"
"2006","030101","befolkningen_ellers","2","1","0","ikke_arbutd_innvkat_land","prosent"
"2006","030101","befolkningen_ellers","2","alle","0","ikke_arbutd_innvkat_land","prosent"
"2006","030101","befolkningen_ellers","alle","0","16","ikke_arbutd_innvkat_land","prosent"
"2006","030101","befolkningen_ellers","alle","1","15","ikke_arbutd_innvkat_land","prosent"
"2006","030101","befolkningen_ellers","alle","alle","15","ikke_arbutd_innvkat_land","prosent"
"2006","030101","innvandrere","1","0","21","ikke_arbutd_innvkat_land","prosent"
"2006","030101","innvandrere","1","1","21","ikke_arbutd_innvkat_land","prosent"
"2006","030101","innvandrere","1","alle","21","ikke_arbutd_innvkat_land","prosent"
"2006","030101","innvandrere","2","0","49","ikke_arbutd_innvkat_land","prosent"
"2006","030101","innvandrere","2","1","40","ikke_arbutd_innvkat_land","prosent"
"2006","030101","innvandrere","2","alle","44","ikke_arbutd_innvkat_land","prosent"
"2006","030101","innvandrere","alle","0","39","ikke_arbutd_innvkat_land","prosent"
"2006","030101","innvandrere","alle","1","33","ikke_arbutd_innvkat_land","prosent"
"2006","030101","innvandrere","alle","alle","36","ikke_arbutd_innvkat_land","prosent"
"2006","030102","alle","1","0","19","ikke_arbutd_innvkat_land","prosent"
"2006","030102","alle","1","1","22","ikke_arbutd_innvkat_land","prosent"
"2006","030102","alle","1","alle","21","ikke_arbutd_innvkat_land","prosent"
"2006","030102","alle","2","0","49","ikke_arbutd_innvkat_land","prosent"
"2006","030102","alle","2","1","37","ikke_arbutd_innvkat_land","prosent"
"2006","030102","alle","2","alle","43","ikke_arbutd_innvkat_land","prosent"
"2006","030102","alle","alle","0","19","ikke_arbutd_innvkat_land","prosent"
"2006","030102","alle","alle","1","17","ikke_arbutd_innvkat_land","prosent"
"2006","030102","alle","alle","alle","18","ikke_arbutd_innvkat_land","prosent"
"2006","030102","befolkningen_ellers","1","0","0","ikke_arbutd_innvkat_land","prosent"
"2006","030102","befolkningen_ellers","1","1","0","ikke_arbutd_innvkat_land","prosent"
"2006","030102","befolkningen_ellers","1","alle","0","ikke_arbutd_innvkat_land","prosent"
"2006","030102","befolkningen_ellers","2","0","0","ikke_arbutd_innvkat_land","prosent"
"2006","030102","befolkningen_ellers","2","1","0","ikke_arbutd_innvkat_land","prosent"
"2006","030102","befolkningen_ellers","2","alle","0","ikke_arbutd_innvkat_land","prosent"
"2006","030102","befolkningen_ellers","alle","0","15","ikke_arbutd_innvkat_land","prosent"
"2006","030102","befolkningen_ellers","alle","1","14","ikke_arbutd_innvkat_land","prosent"
"2006","030102","befolkningen_ellers","alle","alle","14","ikke_arbutd_innvkat_land","prosent"
"2006","030102","innvandrere","1","0","19","ikke_arbutd_innvkat_land","prosent"
"2006","030102","innvandrere","1","1","22","ikke_arbutd_innvkat_land","prosent"
"2006","030102","innvandrere","1","alle","21","ikke_arbutd_innvkat_land","prosent"
"2006","030102","innvandrere","2","0","49","ikke_arbutd_innvkat_land","prosent"
"2006","030102","innvandrere","2","1","37","ikke_arbutd_innvkat_land","prosent"
"2006","030102","innvandrere","2","alle","43","ikke_arbutd_innvkat_land","prosent"
"2006","030102","innvandrere","alle","0","39","ikke_arbutd_innvkat_land","prosent"
"2006","030102","innvandrere","alle","1","32","ikke_arbutd_innvkat_land","prosent"
"2006","030102","innvandrere","alle","alle","36","ikke_arbutd_innvkat_land","prosent"
"2006","030103","alle","1","0","24","ikke_arbutd_innvkat_land","prosent"
"2006","030103","alle","1","1","20","ikke_arbutd_innvkat_land","prosent"
"2006","030103","alle","1","alle","22","ikke_arbutd_innvkat_land","prosent"
"2006","030103","alle","2","0","47","ikke_arbutd_innvkat_land","prosent"
"2006","030103","alle","2","1","35","ikke_arbutd_innvkat_land","prosent"
"2006","030103","alle","2","alle","41","ikke_arbutd_innvkat_land","prosent"
"2006","030103","alle","alle","0","21","ikke_arbutd_innvkat_land","prosent"
"2006","030103","alle","alle","1","17","ikke_arbutd_innvkat_land","prosent"
"2006","030103","alle","alle","alle","19","ikke_arbutd_innvkat_land","prosent"
"2006","030103","befolkningen_ellers","1","0","0","ikke_arbutd_innvkat_land","prosent"
"2006","030103","befolkningen_ellers","1","1","0","ikke_arbutd_innvkat_land","prosent"
"2006","030103","befolkningen_ellers","1","alle","0","ikke_arbutd_innvkat_land","prosent"
"2006","030103","befolkningen_ellers","2","0","0","ikke_arbutd_innvkat_land","prosent"
"2006","030103","befolkningen_ellers","2","1","0","ikke_arbutd_innvkat_land","prosent"
"2006","030103","befolkningen_ellers","2","alle","0","ikke_arbutd_innvkat_land","prosent"
"2006","030103","befolkningen_ellers","alle","0","16","ikke_arbutd_innvkat_land","prosent"
"2006","030103","befolkningen_ellers","alle","1","14","ikke_arbutd_innvkat_land","prosent"
"2006","030103","befolkningen_ellers","alle","alle","15","ikke_arbutd_innvkat_land","prosent"
"2006","030103","innvandrere","1","0","24","ikke_arbutd_innvkat_land","prosent"
"2006","030103","innvandrere","1","1","20","ikke_arbutd_innvkat_land","prosent"
"2006","030103","innvandrere","1","alle","22","ikke_arbutd_innvkat_land","prosent"
"2006","030103","innvandrere","2","0","47","ikke_arbutd_innvkat_land","prosent"
"2006","030103","innvandrere","2","1","35","ikke_arbutd_innvkat_land","prosent"
"2006","030103","innvandrere","2","alle","41","ikke_arbutd_innvkat_land","prosent"
"2006","030103","innvandrere","alle","0","39","ikke_arbutd_innvkat_land","prosent"
