"tabell_navn","aar","kommune_nr","kjonn","innvkat_5","enhet","tabellvariabel"
"grunnskolepoeng","2014","1112","1","bef_u_innv_og_norskf","grunnskolepoeng","32,8"
"grunnskolepoeng","2014","1112","1","bef_u_innv_og_norskf","personer","20"
"grunnskolepoeng","2014","1112","1","befolkningen_ellers","grunnskolepoeng","32,8"
"grunnskolepoeng","2014","1112","1","befolkningen_ellers","personer","20"
"grunnskolepoeng","2014","1112","1","innvandrere","grunnskolepoeng","36,8"
"grunnskolepoeng","2014","1112","1","innvandrere","personer","4"
"grunnskolepoeng","2014","1112","1","norskfodte_m_innvf","grunnskolepoeng","0"
"grunnskolepoeng","2014","1112","1","norskfodte_m_innvf","personer","0"
"grunnskolepoeng","2014","1112","0","alle","grunnskolepoeng","42,2"
"grunnskolepoeng","2014","1112","0","alle","personer","25"
"grunnskolepoeng","2014","1112","0","bef_u_innv_og_norskf","grunnskolepoeng","42,4"
"grunnskolepoeng","2014","1112","0","bef_u_innv_og_norskf","personer","24"
"grunnskolepoeng","2014","1112","0","befolkningen_ellers","grunnskolepoeng","42,4"
"grunnskolepoeng","2014","1112","0","befolkningen_ellers","personer","24"
"grunnskolepoeng","2014","1112","0","innvandrere","grunnskolepoeng","0"
"grunnskolepoeng","2014","1112","0","innvandrere","personer","0"
"grunnskolepoeng","2014","1112","0","norskfodte_m_innvf","grunnskolepoeng","0"
"grunnskolepoeng","2014","1112","0","norskfodte_m_innvf","personer","0"
"grunnskolepoeng","2014","1114","alle","alle","grunnskolepoeng","38,4"
"grunnskolepoeng","2014","1114","alle","alle","personer","43"
"grunnskolepoeng","2014","1114","alle","bef_u_innv_og_norskf","grunnskolepoeng","38,8"
"grunnskolepoeng","2014","1114","alle","bef_u_innv_og_norskf","personer","40"
"grunnskolepoeng","2014","1114","alle","befolkningen_ellers","grunnskolepoeng","38,6"
"grunnskolepoeng","2014","1114","alle","befolkningen_ellers","personer","41"
"grunnskolepoeng","2014","1114","alle","innvandrere","grunnskolepoeng","32,8"
"grunnskolepoeng","2014","1114","alle","innvandrere","personer","3"
"grunnskolepoeng","2014","1114","alle","norskfodte_m_innvf","grunnskolepoeng","0"
"grunnskolepoeng","2014","1114","alle","norskfodte_m_innvf","personer","0"
"grunnskolepoeng","2014","1114","1","alle","grunnskolepoeng","35,4"
"grunnskolepoeng","2014","1114","1","alle","personer","18"
"grunnskolepoeng","2014","1114","1","bef_u_innv_og_norskf","grunnskolepoeng","35,6"
"grunnskolepoeng","2014","1114","1","bef_u_innv_og_norskf","personer","17"
"grunnskolepoeng","2014","1114","1","befolkningen_ellers","grunnskolepoeng","35,4"
"grunnskolepoeng","2014","1114","1","befolkningen_ellers","personer","18"
"grunnskolepoeng","2014","1114","1","innvandrere","grunnskolepoeng","0"
"grunnskolepoeng","2014","1114","1","innvandrere","personer","0"
"grunnskolepoeng","2014","1114","1","norskfodte_m_innvf","grunnskolepoeng","0"
"grunnskolepoeng","2014","1114","1","norskfodte_m_innvf","personer","0"
"grunnskolepoeng","2014","1114","0","alle","grunnskolepoeng","40,6"
"grunnskolepoeng","2014","1114","0","alle","personer","25"
"grunnskolepoeng","2014","1114","0","bef_u_innv_og_norskf","grunnskolepoeng","41,2"
"grunnskolepoeng","2014","1114","0","bef_u_innv_og_norskf","personer","23"
"grunnskolepoeng","2014","1114","0","befolkningen_ellers","grunnskolepoeng","41,2"
"grunnskolepoeng","2014","1114","0","befolkningen_ellers","personer","23"
"grunnskolepoeng","2014","1114","0","innvandrere","grunnskolepoeng","32,8"
"grunnskolepoeng","2014","1114","0","innvandrere","personer","3"
"grunnskolepoeng","2014","1114","0","norskfodte_m_innvf","grunnskolepoeng","0"
"grunnskolepoeng","2014","1114","0","norskfodte_m_innvf","personer","0"
"grunnskolepoeng","2014","1119","alle","alle","grunnskolepoeng","41,2"
"grunnskolepoeng","2014","1119","alle","alle","personer","276"
"grunnskolepoeng","2014","1119","alle","bef_u_innv_og_norskf","grunnskolepoeng","41,6"
"grunnskolepoeng","2014","1119","alle","bef_u_innv_og_norskf","personer","253"
"grunnskolepoeng","2014","1119","alle","befolkningen_ellers","grunnskolepoeng","41,6"
"grunnskolepoeng","2014","1119","alle","befolkningen_ellers","personer","255"
"grunnskolepoeng","2014","1119","alle","innvandrere","grunnskolepoeng","37"
"grunnskolepoeng","2014","1119","alle","innvandrere","personer","21"
"grunnskolepoeng","2014","1119","alle","norskfodte_m_innvf","grunnskolepoeng","45,4"
"grunnskolepoeng","2014","1119","alle","norskfodte_m_innvf","personer","3"
"grunnskolepoeng","2014","1119","1","alle","grunnskolepoeng","39"
"grunnskolepoeng","2014","1119","1","alle","personer","124"
"grunnskolepoeng","2014","1119","1","bef_u_innv_og_norskf","grunnskolepoeng","39,2"
"grunnskolepoeng","2014","1119","1","bef_u_innv_og_norskf","personer","113"
"grunnskolepoeng","2014","1119","1","befolkningen_ellers","grunnskolepoeng","39,4"
"grunnskolepoeng","2014","1119","1","befolkningen_ellers","personer","115"
"grunnskolepoeng","2014","1119","1","innvandrere","grunnskolepoeng","35,4"
"grunnskolepoeng","2014","1119","1","innvandrere","personer","9"
"grunnskolepoeng","2014","1119","1","norskfodte_m_innvf","grunnskolepoeng","45,4"
"grunnskolepoeng","2014","1119","1","norskfodte_m_innvf","personer","3"
"grunnskolepoeng","2014","1119","0","alle","grunnskolepoeng","43"
"grunnskolepoeng","2014","1119","0","alle","personer","152"
"grunnskolepoeng","2014","1119","0","bef_u_innv_og_norskf","grunnskolepoeng","43,4"
"grunnskolepoeng","2014","1119","0","bef_u_innv_og_norskf","personer","140"
"grunnskolepoeng","2014","1119","0","befolkningen_ellers","grunnskolepoeng","43,4"
"grunnskolepoeng","2014","1119","0","befolkningen_ellers","personer","140"
"grunnskolepoeng","2014","1119","0","innvandrere","grunnskolepoeng","38,2"
"grunnskolepoeng","2014","1119","0","innvandrere","personer","12"
"grunnskolepoeng","2014","1119","0","norskfodte_m_innvf","grunnskolepoeng","0"
"grunnskolepoeng","2014","1119","0","norskfodte_m_innvf","personer","0"
"grunnskolepoeng","2014","1120","alle","alle","grunnskolepoeng","40,2"
"grunnskolepoeng","2014","1120","alle","alle","personer","276"
"grunnskolepoeng","2014","1120","alle","bef_u_innv_og_norskf","grunnskolepoeng","40,4"
"grunnskolepoeng","2014","1120","alle","bef_u_innv_og_norskf","personer","251"
"grunnskolepoeng","2014","1120","alle","befolkningen_ellers","grunnskolepoeng","40,4"
"grunnskolepoeng","2014","1120","alle","befolkningen_ellers","personer","257"
"grunnskolepoeng","2014","1120","alle","innvandrere","grunnskolepoeng","39,4"
"grunnskolepoeng","2014","1120","alle","innvandrere","personer","19"
"grunnskolepoeng","2014","1120","alle","norskfodte_m_innvf","grunnskolepoeng","37,6"
"grunnskolepoeng","2014","1120","alle","norskfodte_m_innvf","personer","6"
"grunnskolepoeng","2014","1120","1","alle","grunnskolepoeng","38,4"
"grunnskolepoeng","2014","1120","1","alle","personer","146"
"grunnskolepoeng","2014","1120","1","bef_u_innv_og_norskf","grunnskolepoeng","38,6"
"grunnskolepoeng","2014","1120","1","bef_u_innv_og_norskf","personer","131"
"grunnskolepoeng","2014","1120","1","befolkningen_ellers","grunnskolepoeng","38,6"
"grunnskolepoeng","2014","1120","1","befolkningen_ellers","personer","136"
"grunnskolepoeng","2014","1120","1","innvandrere","grunnskolepoeng","38"
"grunnskolepoeng","2014","1120","1","innvandrere","personer","10"
"grunnskolepoeng","2014","1120","1","norskfodte_m_innvf","grunnskolepoeng","37"
"grunnskolepoeng","2014","1120","1","norskfodte_m_innvf","personer","5"
"grunnskolepoeng","2014","1120","0","alle","grunnskolepoeng","42,2"
"grunnskolepoeng","2014","1120","0","alle","personer","130"
"grunnskolepoeng","2014","1120","0","bef_u_innv_og_norskf","grunnskolepoeng","42,4"
"grunnskolepoeng","2014","1120","0","bef_u_innv_og_norskf","personer","120"
"grunnskolepoeng","2014","1120","0","befolkningen_ellers","grunnskolepoeng","42,4"
"grunnskolepoeng","2014","1120","0","befolkningen_ellers","personer","121"
"grunnskolepoeng","2014","1120","0","innvandrere","grunnskolepoeng","40,8"
"grunnskolepoeng","2014","1120","0","innvandrere","personer","9"
"grunnskolepoeng","2014","1120","0","norskfodte_m_innvf","grunnskolepoeng","0"
"grunnskolepoeng","2014","1120","0","norskfodte_m_innvf","personer","0"
"grunnskolepoeng","2014","1121","alle","alle","grunnskolepoeng","42,2"
"grunnskolepoeng","2014","1121","alle","alle","personer","226"
"grunnskolepoeng","2014","1121","alle","bef_u_innv_og_norskf","grunnskolepoeng","42,8"
"grunnskolepoeng","2014","1121","alle","bef_u_innv_og_norskf","personer","206"
"grunnskolepoeng","2014","1121","alle","befolkningen_ellers","grunnskolepoeng","42,6"
"grunnskolepoeng","2014","1121","alle","befolkningen_ellers","personer","209"
"grunnskolepoeng","2014","1121","alle","innvandrere","grunnskolepoeng","38,2"
"grunnskolepoeng","2014","1121","alle","innvandrere","personer","17"
"grunnskolepoeng","2014","1121","alle","norskfodte_m_innvf","grunnskolepoeng","35,4"
"grunnskolepoeng","2014","1121","alle","norskfodte_m_innvf","personer","3"
"grunnskolepoeng","2014","1121","1","alle","grunnskolepoeng","41"
"grunnskolepoeng","2014","1121","1","alle","personer","123"
"grunnskolepoeng","2014","1121","1","bef_u_innv_og_norskf","grunnskolepoeng","41,4"
"grunnskolepoeng","2014","1121","1","bef_u_innv_og_norskf","personer","113"
"grunnskolepoeng","2014","1121","1","befolkningen_ellers","grunnskolepoeng","41,2"
"grunnskolepoeng","2014","1121","1","befolkningen_ellers","personer","115"
"grunnskolepoeng","2014","1121","1","innvandrere","grunnskolepoeng","36"
"grunnskolepoeng","2014","1121","1","innvandrere","personer","8"
"grunnskolepoeng","2014","1121","1","norskfodte_m_innvf","grunnskolepoeng","32,2"
"grunnskolepoeng","2014","1121","1","norskfodte_m_innvf","personer","3"
"grunnskolepoeng","2014","1121","0","alle","grunnskolepoeng","44"
"grunnskolepoeng","2014","1121","0","alle","personer","103"
"grunnskolepoeng","2014","1121","0","bef_u_innv_og_norskf","grunnskolepoeng","44,4"
"grunnskolepoeng","2014","1121","0","bef_u_innv_og_norskf","personer","93"
"grunnskolepoeng","2014","1121","0","befolkningen_ellers","grunnskolepoeng","44,4"
"grunnskolepoeng","2014","1121","0","befolkningen_ellers","personer","94"
"grunnskolepoeng","2014","1121","0","innvandrere","grunnskolepoeng","40"
"grunnskolepoeng","2014","1121","0","innvandrere","personer","9"
"grunnskolepoeng","2014","1121","0","norskfodte_m_innvf","grunnskolepoeng","0"
"grunnskolepoeng","2014","1121","0","norskfodte_m_innvf","personer","0"
"grunnskolepoeng","2014","1122","alle","alle","grunnskolepoeng","39,6"
"grunnskolepoeng","2014","1122","alle","alle","personer","147"
"grunnskolepoeng","2014","1122","alle","bef_u_innv_og_norskf","grunnskolepoeng","40,6"
"grunnskolepoeng","2014","1122","alle","bef_u_innv_og_norskf","personer","132"
"grunnskolepoeng","2014","1122","alle","befolkningen_ellers","grunnskolepoeng","40,6"
"grunnskolepoeng","2014","1122","alle","befolkningen_ellers","personer","134"
"grunnskolepoeng","2014","1122","alle","innvandrere","grunnskolepoeng","30,4"
"grunnskolepoeng","2014","1122","alle","innvandrere","personer","13"
"grunnskolepoeng","2014","1122","alle","norskfodte_m_innvf","grunnskolepoeng","42,2"
"grunnskolepoeng","2014","1122","alle","norskfodte_m_innvf","personer","3"
"grunnskolepoeng","2014","1122","1","alle","grunnskolepoeng","38"
"grunnskolepoeng","2014","1122","1","alle","personer","82"
"grunnskolepoeng","2014","1122","1","bef_u_innv_og_norskf","grunnskolepoeng","38,8"
"grunnskolepoeng","2014","1122","1","bef_u_innv_og_norskf","personer","72"
"grunnskolepoeng","2014","1122","1","befolkningen_ellers","grunnskolepoeng","38,8"
"grunnskolepoeng","2014","1122","1","befolkningen_ellers","personer","73"
"grunnskolepoeng","2014","1122","1","innvandrere","grunnskolepoeng","31"
"grunnskolepoeng","2014","1122","1","innvandrere","personer","9"
"grunnskolepoeng","2014","1122","1","norskfodte_m_innvf","grunnskolepoeng","0"
"grunnskolepoeng","2014","1122","1","norskfodte_m_innvf","personer","0"
"grunnskolepoeng","2014","1122","0","alle","grunnskolepoeng","41,8"
"grunnskolepoeng","2014","1122","0","alle","personer","65"
"grunnskolepoeng","2014","1122","0","bef_u_innv_og_norskf","grunnskolepoeng","42,6"
"grunnskolepoeng","2014","1122","0","bef_u_innv_og_norskf","personer","60"
"grunnskolepoeng","2014","1122","0","befolkningen_ellers","grunnskolepoeng","42,6"
"grunnskolepoeng","2014","1122","0","befolkningen_ellers","personer","61"
"grunnskolepoeng","2014","1122","0","innvandrere","grunnskolepoeng","29,2"
"grunnskolepoeng","2014","1122","0","innvandrere","personer","4"
"grunnskolepoeng","2014","1122","0","norskfodte_m_innvf","grunnskolepoeng","47"
"grunnskolepoeng","2014","1122","0","norskfodte_m_innvf","personer","3"
"grunnskolepoeng","2014","1124","alle","alle","grunnskolepoeng","42,8"
"grunnskolepoeng","2014","1124","alle","alle","personer","306"
"grunnskolepoeng","2014","1124","alle","bef_u_innv_og_norskf","grunnskolepoeng","43"
"grunnskolepoeng","2014","1124","alle","bef_u_innv_og_norskf","personer","281"
"grunnskolepoeng","2014","1124","alle","befolkningen_ellers","grunnskolepoeng","43"
"grunnskolepoeng","2014","1124","alle","befolkningen_ellers","personer","290"
"grunnskolepoeng","2014","1124","alle","innvandrere","grunnskolepoeng","39,2"
"grunnskolepoeng","2014","1124","alle","innvandrere","personer","16"
"grunnskolepoeng","2014","1124","alle","norskfodte_m_innvf","grunnskolepoeng","44,6"
"grunnskolepoeng","2014","1124","alle","norskfodte_m_innvf","personer","9"
"grunnskolepoeng","2014","1124","1","alle","grunnskolepoeng","41,2"
"grunnskolepoeng","2014","1124","1","alle","personer","147"
"grunnskolepoeng","2014","1124","1","bef_u_innv_og_norskf","grunnskolepoeng","41,4"
"grunnskolepoeng","2014","1124","1","bef_u_innv_og_norskf","personer","133"
"grunnskolepoeng","2014","1124","1","befolkningen_ellers","grunnskolepoeng","41,4"
"grunnskolepoeng","2014","1124","1","befolkningen_ellers","personer","139"
"grunnskolepoeng","2014","1124","1","innvandrere","grunnskolepoeng","37,6"
"grunnskolepoeng","2014","1124","1","innvandrere","personer","8"
"grunnskolepoeng","2014","1124","1","norskfodte_m_innvf","grunnskolepoeng","45,4"
"grunnskolepoeng","2014","1124","1","norskfodte_m_innvf","personer","6"
"grunnskolepoeng","2014","1124","0","alle","grunnskolepoeng","44,4"
"grunnskolepoeng","2014","1124","0","alle","personer","159"
"grunnskolepoeng","2014","1124","0","bef_u_innv_og_norskf","grunnskolepoeng","44,6"
"grunnskolepoeng","2014","1124","0","bef_u_innv_og_norskf","personer","148"
"grunnskolepoeng","2014","1124","0","befolkningen_ellers","grunnskolepoeng","44,6"
"grunnskolepoeng","2014","1124","0","befolkningen_ellers","personer","151"
"grunnskolepoeng","2014","1124","0","innvandrere","grunnskolepoeng","40,8"
"grunnskolepoeng","2014","1124","0","innvandrere","personer","8"
"grunnskolepoeng","2014","1124","0","norskfodte_m_innvf","grunnskolepoeng","43"
"grunnskolepoeng","2014","1124","0","norskfodte_m_innvf","personer","3"
"grunnskolepoeng","2014","1127","alle","alle","grunnskolepoeng","39,8"
"grunnskolepoeng","2014","1127","alle","alle","personer","152"
"grunnskolepoeng","2014","1127","alle","bef_u_innv_og_norskf","grunnskolepoeng","40,8"
"grunnskolepoeng","2014","1127","alle","bef_u_innv_og_norskf","personer","138"
"grunnskolepoeng","2014","1127","alle","befolkningen_ellers","grunnskolepoeng","40,8"
"grunnskolepoeng","2014","1127","alle","befolkningen_ellers","personer","140"
"grunnskolepoeng","2014","1127","alle","innvandrere","grunnskolepoeng","28,8"
"grunnskolepoeng","2014","1127","alle","innvandrere","personer","12"
"grunnskolepoeng","2014","1127","alle","norskfodte_m_innvf","grunnskolepoeng","40,6"
"grunnskolepoeng","2014","1127","alle","norskfodte_m_innvf","personer","3"
"grunnskolepoeng","2014","1127","1","alle","grunnskolepoeng","37,4"
"grunnskolepoeng","2014","1127","1","alle","personer","92"
"grunnskolepoeng","2014","1127","1","bef_u_innv_og_norskf","grunnskolepoeng","38,2"
"grunnskolepoeng","2014","1127","1","bef_u_innv_og_norskf","personer","82"
"grunnskolepoeng","2014","1127","1","befolkningen_ellers","grunnskolepoeng","38,4"
"grunnskolepoeng","2014","1127","1","befolkningen_ellers","personer","84"
"grunnskolepoeng","2014","1127","1","innvandrere","grunnskolepoeng","28,4"
"grunnskolepoeng","2014","1127","1","innvandrere","personer","8"
"grunnskolepoeng","2014","1127","1","norskfodte_m_innvf","grunnskolepoeng","40,6"
"grunnskolepoeng","2014","1127","1","norskfodte_m_innvf","personer","3"
"grunnskolepoeng","2014","1127","0","alle","grunnskolepoeng","43,4"
"grunnskolepoeng","2014","1127","0","alle","personer","60"
"grunnskolepoeng","2014","1127","0","bef_u_innv_og_norskf","grunnskolepoeng","44,4"
"grunnskolepoeng","2014","1127","0","bef_u_innv_og_norskf","personer","56"
"grunnskolepoeng","2014","1127","0","befolkningen_ellers","grunnskolepoeng","44,4"
"grunnskolepoeng","2014","1127","0","befolkningen_ellers","personer","56"
"grunnskolepoeng","2014","1127","0","innvandrere","grunnskolepoeng","29,6"
"grunnskolepoeng","2014","1127","0","innvandrere","personer","4"
"grunnskolepoeng","2014","1127","0","norskfodte_m_innvf","grunnskolepoeng","0"
"grunnskolepoeng","2014","1127","0","norskfodte_m_innvf","personer","0"
"grunnskolepoeng","2014","1129","alle","alle","grunnskolepoeng","39,4"
"grunnskolepoeng","2014","1129","alle","alle","personer","27"
"grunnskolepoeng","2014","1129","alle","bef_u_innv_og_norskf","grunnskolepoeng","39,2"
"grunnskolepoeng","2014","1129","alle","bef_u_innv_og_norskf","personer","25"
"grunnskolepoeng","2014","1129","alle","befolkningen_ellers","grunnskolepoeng","39,2"
"grunnskolepoeng","2014","1129","alle","befolkningen_ellers","personer","25"
"grunnskolepoeng","2014","1129","alle","innvandrere","grunnskolepoeng","43,4"
"grunnskolepoeng","2014","1129","alle","innvandrere","personer","3"
"grunnskolepoeng","2014","1129","alle","norskfodte_m_innvf","grunnskolepoeng","0"
"grunnskolepoeng","2014","1129","alle","norskfodte_m_innvf","personer","0"
"grunnskolepoeng","2014","1129","1","alle","grunnskolepoeng","39,4"
"grunnskolepoeng","2014","1129","1","alle","personer","15"
"grunnskolepoeng","2014","1129","1","bef_u_innv_og_norskf","grunnskolepoeng","39,4"
"grunnskolepoeng","2014","1129","1","bef_u_innv_og_norskf","personer","15"
"grunnskolepoeng","2014","1129","1","befolkningen_ellers","grunnskolepoeng","39,4"
"grunnskolepoeng","2014","1129","1","befolkningen_ellers","personer","15"
"grunnskolepoeng","2014","1129","1","innvandrere","grunnskolepoeng","0"
"grunnskolepoeng","2014","1129","1","innvandrere","personer","0"
"grunnskolepoeng","2014","1129","1","norskfodte_m_innvf","grunnskolepoeng","0"
"grunnskolepoeng","2014","1129","1","norskfodte_m_innvf","personer","0"
"grunnskolepoeng","2014","1129","0","alle","grunnskolepoeng","39,6"
"grunnskolepoeng","2014","1129","0","alle","personer","12"
"grunnskolepoeng","2014","1129","0","bef_u_innv_og_norskf","grunnskolepoeng","38,8"
"grunnskolepoeng","2014","1129","0","bef_u_innv_og_norskf","personer","10"
"grunnskolepoeng","2014","1129","0","befolkningen_ellers","grunnskolepoeng","38,8"
"grunnskolepoeng","2014","1129","0","befolkningen_ellers","personer","10"
"grunnskolepoeng","2014","1129","0","innvandrere","grunnskolepoeng","43,4"
"grunnskolepoeng","2014","1129","0","innvandrere","personer","3"
"grunnskolepoeng","2014","1129","0","norskfodte_m_innvf","grunnskolepoeng","0"
"grunnskolepoeng","2014","1129","0","norskfodte_m_innvf","personer","0"
"grunnskolepoeng","2014","1130","alle","alle","grunnskolepoeng","39,4"
"grunnskolepoeng","2014","1130","alle","alle","personer","163"
"grunnskolepoeng","2014","1130","alle","bef_u_innv_og_norskf","grunnskolepoeng","39,8"
"grunnskolepoeng","2014","1130","alle","bef_u_innv_og_norskf","personer","154"
"grunnskolepoeng","2014","1130","alle","befolkningen_ellers","grunnskolepoeng","39,8"
"grunnskolepoeng","2014","1130","alle","befolkningen_ellers","personer","154"
"grunnskolepoeng","2014","1130","alle","innvandrere","grunnskolepoeng","35,6"
"grunnskolepoeng","2014","1130","alle","innvandrere","personer","9"
"grunnskolepoeng","2014","1130","alle","norskfodte_m_innvf","grunnskolepoeng","0"
"grunnskolepoeng","2014","1130","alle","norskfodte_m_innvf","personer","0"
"grunnskolepoeng","2014","1130","1","alle","grunnskolepoeng","37"
"grunnskolepoeng","2014","1130","1","alle","personer","82"
"grunnskolepoeng","2014","1130","1","bef_u_innv_og_norskf","grunnskolepoeng","37,4"
"grunnskolepoeng","2014","1130","1","bef_u_innv_og_norskf","personer","77"
"grunnskolepoeng","2014","1130","1","befolkningen_ellers","grunnskolepoeng","37,4"
"grunnskolepoeng","2014","1130","1","befolkningen_ellers","personer","77"
"grunnskolepoeng","2014","1130","1","innvandrere","grunnskolepoeng","32,6"
"grunnskolepoeng","2014","1130","1","innvandrere","personer","5"
"grunnskolepoeng","2014","1130","1","norskfodte_m_innvf","grunnskolepoeng","0"
"grunnskolepoeng","2014","1130","1","norskfodte_m_innvf","personer","0"
"grunnskolepoeng","2014","1130","0","alle","grunnskolepoeng","42"
"grunnskolepoeng","2014","1130","0","alle","personer","81"
"grunnskolepoeng","2014","1130","0","bef_u_innv_og_norskf","grunnskolepoeng","42"
"grunnskolepoeng","2014","1130","0","bef_u_innv_og_norskf","personer","77"
"grunnskolepoeng","2014","1130","0","befolkningen_ellers","grunnskolepoeng","42"
"grunnskolepoeng","2014","1130","0","befolkningen_ellers","personer","77"
"grunnskolepoeng","2014","1130","0","innvandrere","grunnskolepoeng","39,2"
"grunnskolepoeng","2014","1130","0","innvandrere","personer","4"
"grunnskolepoeng","2014","1130","0","norskfodte_m_innvf","grunnskolepoeng","0"
"grunnskolepoeng","2014","1130","0","norskfodte_m_innvf","personer","0"
"grunnskolepoeng","2014","1133","alle","alle","grunnskolepoeng","39,8"
"grunnskolepoeng","2014","1133","alle","alle","personer","37"
"grunnskolepoeng","2014","1133","alle","bef_u_innv_og_norskf","grunnskolepoeng","40"
"grunnskolepoeng","2014","1133","alle","bef_u_innv_og_norskf","personer","33"
"grunnskolepoeng","2014","1133","alle","befolkningen_ellers","grunnskolepoeng","40"
"grunnskolepoeng","2014","1133","alle","befolkningen_ellers","personer","33"
"grunnskolepoeng","2014","1133","alle","innvandrere","grunnskolepoeng","37,2"
"grunnskolepoeng","2014","1133","alle","innvandrere","personer","4"
"grunnskolepoeng","2014","1133","alle","norskfodte_m_innvf","grunnskolepoeng","0"
"grunnskolepoeng","2014","1133","alle","norskfodte_m_innvf","personer","0"
"grunnskolepoeng","2014","1133","1","alle","grunnskolepoeng","38,2"
"grunnskolepoeng","2014","1133","1","alle","personer","22"
"grunnskolepoeng","2014","1133","1","bef_u_innv_og_norskf","grunnskolepoeng","37,8"
"grunnskolepoeng","2014","1133","1","bef_u_innv_og_norskf","personer","19"
"grunnskolepoeng","2014","1133","1","befolkningen_ellers","grunnskolepoeng","37,8"
"grunnskolepoeng","2014","1133","1","befolkningen_ellers","personer","19"
"grunnskolepoeng","2014","1133","1","innvandrere","grunnskolepoeng","41"
"grunnskolepoeng","2014","1133","1","innvandrere","personer","3"
"grunnskolepoeng","2014","1133","1","norskfodte_m_innvf","grunnskolepoeng","0"
"grunnskolepoeng","2014","1133","1","norskfodte_m_innvf","personer","0"
"grunnskolepoeng","2014","1133","0","alle","grunnskolepoeng","42"
"grunnskolepoeng","2014","1133","0","alle","personer","15"
"grunnskolepoeng","2014","1133","0","bef_u_innv_og_norskf","grunnskolepoeng","43,2"
"grunnskolepoeng","2014","1133","0","bef_u_innv_og_norskf","personer","14"
"grunnskolepoeng","2014","1133","0","befolkningen_ellers","grunnskolepoeng","43,2"
"grunnskolepoeng","2014","1133","0","befolkningen_ellers","personer","14"
"grunnskolepoeng","2014","1133","0","innvandrere","grunnskolepoeng","0"
"grunnskolepoeng","2014","1133","0","innvandrere","personer","0"
"grunnskolepoeng","2014","1133","0","norskfodte_m_innvf","grunnskolepoeng","0"
"grunnskolepoeng","2014","1133","0","norskfodte_m_innvf","personer","0"
"grunnskolepoeng","2014","1134","alle","alle","grunnskolepoeng","41,4"
"grunnskolepoeng","2014","1134","alle","alle","personer","57"
"grunnskolepoeng","2014","1134","alle","bef_u_innv_og_norskf","grunnskolepoeng","41,6"
"grunnskolepoeng","2014","1134","alle","bef_u_innv_og_norskf","personer","52"
"grunnskolepoeng","2014","1134","alle","befolkningen_ellers","grunnskolepoeng","41,6"
"grunnskolepoeng","2014","1134","alle","befolkningen_ellers","personer","54"
"grunnskolepoeng","2014","1134","alle","innvandrere","grunnskolepoeng","39,2"
"grunnskolepoeng","2014","1134","alle","innvandrere","personer","3"
"grunnskolepoeng","2014","1134","alle","norskfodte_m_innvf","grunnskolepoeng","40"
"grunnskolepoeng","2014","1134","alle","norskfodte_m_innvf","personer","3"
"grunnskolepoeng","2014","1134","1","alle","grunnskolepoeng","39,2"
"grunnskolepoeng","2014","1134","1","alle","personer","24"
"grunnskolepoeng","2014","1134","1","bef_u_innv_og_norskf","grunnskolepoeng","39,8"
"grunnskolepoeng","2014","1134","1","bef_u_innv_og_norskf","personer","22"
"grunnskolepoeng","2014","1134","1","befolkningen_ellers","grunnskolepoeng","39,6"
"grunnskolepoeng","2014","1134","1","befolkningen_ellers","personer","23"
"grunnskolepoeng","2014","1134","1","innvandrere","grunnskolepoeng","0"
"grunnskolepoeng","2014","1134","1","innvandrere","personer","0"
"grunnskolepoeng","2014","1134","1","norskfodte_m_innvf","grunnskolepoeng","0"
"grunnskolepoeng","2014","1134","1","norskfodte_m_innvf","personer","0"
"grunnskolepoeng","2014","1134","0","alle","grunnskolepoeng","43"
"grunnskolepoeng","2014","1134","0","alle","personer","33"
"grunnskolepoeng","2014","1134","0","bef_u_innv_og_norskf","grunnskolepoeng","43"
"grunnskolepoeng","2014","1134","0","bef_u_innv_og_norskf","personer","30"
"grunnskolepoeng","2014","1134","0","befolkningen_ellers","grunnskolepoeng","43,2"
"grunnskolepoeng","2014","1134","0","befolkningen_ellers","personer","31"
"grunnskolepoeng","2014","1134","0","innvandrere","grunnskolepoeng","42,4"
"grunnskolepoeng","2014","1134","0","innvandrere","personer","3"
"grunnskolepoeng","2014","1134","0","norskfodte_m_innvf","grunnskolepoeng","46,4"
"grunnskolepoeng","2014","1134","0","norskfodte_m_innvf","personer","3"
"grunnskolepoeng","2014","1135","alle","alle","grunnskolepoeng","39,8"
"grunnskolepoeng","2014","1135","alle","alle","personer","55"
"grunnskolepoeng","2014","1135","alle","bef_u_innv_og_norskf","grunnskolepoeng","39,8"
"grunnskolepoeng","2014","1135","alle","bef_u_innv_og_norskf","personer","54"
"grunnskolepoeng","2014","1135","alle","befolkningen_ellers","grunnskolepoeng","39,8"
"grunnskolepoeng","2014","1135","alle","befolkningen_ellers","personer","54"
"grunnskolepoeng","2014","1135","alle","innvandrere","grunnskolepoeng","0"
"grunnskolepoeng","2014","1135","alle","innvandrere","personer","0"
"grunnskolepoeng","2014","1135","alle","norskfodte_m_innvf","grunnskolepoeng","0"
"grunnskolepoeng","2014","1135","alle","norskfodte_m_innvf","personer","0"
"grunnskolepoeng","2014","1135","1","alle","grunnskolepoeng","37,2"
"grunnskolepoeng","2014","1135","1","alle","personer","23"
"grunnskolepoeng","2014","1135","1","bef_u_innv_og_norskf","grunnskolepoeng","37,2"
