"naringsregion_nr","barnikommune","bhgalder","enhet","tabellvariabel","aar","tabell_navn"
"29","innvandrerbakgr","1","prosent","12,38095238","2013","barnehagedeltakelse"
"30","innvandrerbakgr","1","prosent","9,302325581","2013","barnehagedeltakelse"
"31","innvandrerbakgr","1","prosent","8,860759494","2013","barnehagedeltakelse"
"32","innvandrerbakgr","1","prosent","13,46153846","2013","barnehagedeltakelse"
"33","innvandrerbakgr","1","prosent","10,18711019","2013","barnehagedeltakelse"
"34","innvandrerbakgr","1","prosent","12,54237288","2013","barnehagedeltakelse"
"35","innvandrerbakgr","1","prosent","15,72327044","2013","barnehagedeltakelse"
"36","innvandrerbakgr","1","prosent","11,28526646","2013","barnehagedeltakelse"
"37","innvandrerbakgr","1","prosent","12,38670695","2013","barnehagedeltakelse"
"38","innvandrerbakgr","1","prosent","13,51351351","2013","barnehagedeltakelse"
"39","innvandrerbakgr","1","prosent","18,9578714","2013","barnehagedeltakelse"
"40","innvandrerbakgr","1","prosent","17,1963172","2013","barnehagedeltakelse"
"41","innvandrerbakgr","1","prosent","12,96296296","2013","barnehagedeltakelse"
"42","innvandrerbakgr","1","prosent","14,7826087","2013","barnehagedeltakelse"
"43","innvandrerbakgr","1","prosent","7,594936709","2013","barnehagedeltakelse"
"44","innvandrerbakgr","1","prosent","8,71459695","2013","barnehagedeltakelse"
"45","innvandrerbakgr","1","prosent","12,33766234","2013","barnehagedeltakelse"
"46","innvandrerbakgr","1","prosent","11,13892365","2013","barnehagedeltakelse"
"47","innvandrerbakgr","1","prosent","7,470651014","2013","barnehagedeltakelse"
"48","innvandrerbakgr","1","prosent","7,547169811","2013","barnehagedeltakelse"
"49","innvandrerbakgr","1","prosent","17,47851003","2013","barnehagedeltakelse"
"50","innvandrerbakgr","1","prosent","13,96011396","2013","barnehagedeltakelse"
"51","innvandrerbakgr","1","prosent","12,06896552","2013","barnehagedeltakelse"
"52","innvandrerbakgr","1","prosent","12,59968102","2013","barnehagedeltakelse"
"53","innvandrerbakgr","1","prosent","10,73619632","2013","barnehagedeltakelse"
"54","innvandrerbakgr","1","prosent","21,93877551","2013","barnehagedeltakelse"
"55","innvandrerbakgr","1","prosent","12,5","2013","barnehagedeltakelse"
"56","innvandrerbakgr","1","prosent","12,1304791","2013","barnehagedeltakelse"
"57","innvandrerbakgr","1","prosent","4,115226337","2013","barnehagedeltakelse"
"58","innvandrerbakgr","1","prosent","24,74226804","2013","barnehagedeltakelse"
"59","innvandrerbakgr","1","prosent","10,58823529","2013","barnehagedeltakelse"
"60","innvandrerbakgr","1","prosent","5,357142857","2013","barnehagedeltakelse"
"61","innvandrerbakgr","1","prosent","11,53585927","2013","barnehagedeltakelse"
"62","innvandrerbakgr","1","prosent","10,76923077","2013","barnehagedeltakelse"
"63","innvandrerbakgr","1","prosent","8,13253012","2013","barnehagedeltakelse"
"64","innvandrerbakgr","1","prosent","8,134642356","2013","barnehagedeltakelse"
"65","innvandrerbakgr","1","prosent",".","2013","barnehagedeltakelse"
"66","innvandrerbakgr","1","prosent","8,196721311","2013","barnehagedeltakelse"
"67","innvandrerbakgr","1","prosent","14,67889908","2013","barnehagedeltakelse"
"68","innvandrerbakgr","1","prosent","7,692307692","2013","barnehagedeltakelse"
"69","innvandrerbakgr","1","prosent","14,74358974","2013","barnehagedeltakelse"
"70","innvandrerbakgr","1","prosent",".","2013","barnehagedeltakelse"
"71","innvandrerbakgr","1","prosent","8","2013","barnehagedeltakelse"
"72","innvandrerbakgr","1","prosent","9,142857143","2013","barnehagedeltakelse"
"73","innvandrerbakgr","1","prosent","8,381171068","2013","barnehagedeltakelse"
"74","innvandrerbakgr","1","prosent","12,18637993","2013","barnehagedeltakelse"
"75","innvandrerbakgr","1","prosent","14,54545455","2013","barnehagedeltakelse"
"76","innvandrerbakgr","1","prosent","14,45427729","2013","barnehagedeltakelse"
"77","innvandrerbakgr","1","prosent","11,9047619","2013","barnehagedeltakelse"
"78","innvandrerbakgr","1","prosent","8,571428571","2013","barnehagedeltakelse"
"79","innvandrerbakgr","1","prosent","10,13071895","2013","barnehagedeltakelse"
"80","innvandrerbakgr","1","prosent","6,896551724","2013","barnehagedeltakelse"
"81","innvandrerbakgr","1","prosent","12,19512195","2013","barnehagedeltakelse"
"82","innvandrerbakgr","1","prosent","3,738317757","2013","barnehagedeltakelse"
"83","innvandrerbakgr","1","prosent","17,62295082","2013","barnehagedeltakelse"
"01","innvandrerbakgr","2","prosent","13.97515528","2013","barnehagedeltakelse"
"02","innvandrerbakgr","2","prosent","15.73676681","2013","barnehagedeltakelse"
"03","innvandrerbakgr","2","prosent","17.76798825","2013","barnehagedeltakelse"
"04","innvandrerbakgr","2","prosent","18.90410959","2013","barnehagedeltakelse"
"05","innvandrerbakgr","2","prosent","17.66004415","2013","barnehagedeltakelse"
"06","innvandrerbakgr","2","prosent","12.55107998","2013","barnehagedeltakelse"
"07","innvandrerbakgr","2","prosent","19.37295274","2013","barnehagedeltakelse"
"08","innvandrerbakgr","2","prosent","11.24161074","2013","barnehagedeltakelse"
"09","innvandrerbakgr","2","prosent","29.26940639","2013","barnehagedeltakelse"
"10","innvandrerbakgr","2","prosent","9.79020979","2013","barnehagedeltakelse"
"11","innvandrerbakgr","2","prosent","8.510638298","2013","barnehagedeltakelse"
"12","innvandrerbakgr","2","prosent","11.74568966","2013","barnehagedeltakelse"
"13","innvandrerbakgr","2","prosent","11.64179104","2013","barnehagedeltakelse"
"14","innvandrerbakgr","2","prosent","13.29394387","2013","barnehagedeltakelse"
"15","innvandrerbakgr","2","prosent","13.57615894","2013","barnehagedeltakelse"
"16","innvandrerbakgr","2","prosent","12.83950617","2013","barnehagedeltakelse"
"17","innvandrerbakgr","2","prosent","8.196721311","2013","barnehagedeltakelse"
"18","innvandrerbakgr","2","prosent","11.37724551","2013","barnehagedeltakelse"
"19","innvandrerbakgr","2","prosent","13.06818182","2013","barnehagedeltakelse"
"20","innvandrerbakgr","2","prosent","20.78836227","2013","barnehagedeltakelse"
"21","innvandrerbakgr","2","prosent","13.46153846","2013","barnehagedeltakelse"
"22","innvandrerbakgr","2","prosent","17.67810026","2013","barnehagedeltakelse"
"23","innvandrerbakgr","2","prosent","15.04424779","2013","barnehagedeltakelse"
"24","innvandrerbakgr","2","prosent","17.12846348","2013","barnehagedeltakelse"
"25","innvandrerbakgr","2","prosent","11.6807268","2013","barnehagedeltakelse"
"26","innvandrerbakgr","2","prosent","17.604913","2013","barnehagedeltakelse"
"27","innvandrerbakgr","2","prosent","15.4483798","2013","barnehagedeltakelse"
"28","innvandrerbakgr","2","prosent","10.82802548","2013","barnehagedeltakelse"
"29","innvandrerbakgr","2","prosent","10.5","2013","barnehagedeltakelse"
"30","innvandrerbakgr","2","prosent","8.641975309","2013","barnehagedeltakelse"
"31","innvandrerbakgr","2","prosent","5.882352941","2013","barnehagedeltakelse"
"32","innvandrerbakgr","2","prosent","12.14953271","2013","barnehagedeltakelse"
"33","innvandrerbakgr","2","prosent","10.44776119","2013","barnehagedeltakelse"
"34","innvandrerbakgr","2","prosent","9.036144578","2013","barnehagedeltakelse"
"35","innvandrerbakgr","2","prosent","13.14631463","2013","barnehagedeltakelse"
"36","innvandrerbakgr","2","prosent","15.05016722","2013","barnehagedeltakelse"
"37","innvandrerbakgr","2","prosent","14.05082212","2013","barnehagedeltakelse"
"38","innvandrerbakgr","2","prosent","12.95681063","2013","barnehagedeltakelse"
"39","innvandrerbakgr","2","prosent","17.48800698","2013","barnehagedeltakelse"
"40","innvandrerbakgr","2","prosent","16.88311688","2013","barnehagedeltakelse"
"41","innvandrerbakgr","2","prosent","10.86956522","2013","barnehagedeltakelse"
"42","innvandrerbakgr","2","prosent","20.70484581","2013","barnehagedeltakelse"
"43","innvandrerbakgr","2","prosent","6.285714286","2013","barnehagedeltakelse"
"44","innvandrerbakgr","2","prosent","7.868020305","2013","barnehagedeltakelse"
"45","innvandrerbakgr","2","prosent","10.60606061","2013","barnehagedeltakelse"
"46","innvandrerbakgr","2","prosent","11.79245283","2013","barnehagedeltakelse"
"47","innvandrerbakgr","2","prosent","7.376185458","2013","barnehagedeltakelse"
"48","innvandrerbakgr","2","prosent","8.928571429","2013","barnehagedeltakelse"
"49","innvandrerbakgr","2","prosent","10.12987013","2013","barnehagedeltakelse"
"50","innvandrerbakgr","2","prosent","8.868501529","2013","barnehagedeltakelse"
"51","innvandrerbakgr","2","prosent","11.11111111","2013","barnehagedeltakelse"
"52","innvandrerbakgr","2","prosent","10.93990755","2013","barnehagedeltakelse"
"53","innvandrerbakgr","2","prosent","10.01494768","2013","barnehagedeltakelse"
"54","innvandrerbakgr","2","prosent","18.28571429","2013","barnehagedeltakelse"
"55","innvandrerbakgr","2","prosent","12.72084806","2013","barnehagedeltakelse"
"56","innvandrerbakgr","2","prosent","11.91658391","2013","barnehagedeltakelse"
"57","innvandrerbakgr","2","prosent","5.839416058","2013","barnehagedeltakelse"
"58","innvandrerbakgr","2","prosent","27.17391304","2013","barnehagedeltakelse"
"59","innvandrerbakgr","2","prosent","9.708737864","2013","barnehagedeltakelse"
"60","innvandrerbakgr","2","prosent","7.569721116","2013","barnehagedeltakelse"
"61","innvandrerbakgr","2","prosent","12.47903388","2013","barnehagedeltakelse"
"62","innvandrerbakgr","2","prosent","8.823529412","2013","barnehagedeltakelse"
"63","innvandrerbakgr","2","prosent","10.05586592","2013","barnehagedeltakelse"
"64","innvandrerbakgr","2","prosent","8.701854494","2013","barnehagedeltakelse"
"65","innvandrerbakgr","2","prosent","13.46153846","2013","barnehagedeltakelse"
"66","innvandrerbakgr","2","prosent","7.438016529","2013","barnehagedeltakelse"
"67","innvandrerbakgr","2","prosent","9.361702128","2013","barnehagedeltakelse"
"68","innvandrerbakgr","2","prosent","8.888888889","2013","barnehagedeltakelse"
"69","innvandrerbakgr","2","prosent","11.02941176","2013","barnehagedeltakelse"
"70","innvandrerbakgr","2","prosent","11.11111111","2013","barnehagedeltakelse"
"71","innvandrerbakgr","2","prosent","7.784431138","2013","barnehagedeltakelse"
"72","innvandrerbakgr","2","prosent","9.565217391","2013","barnehagedeltakelse"
"73","innvandrerbakgr","2","prosent","6.607929515","2013","barnehagedeltakelse"
"74","innvandrerbakgr","2","prosent","13.54166667","2013","barnehagedeltakelse"
"75","innvandrerbakgr","2","prosent","11.42857143","2013","barnehagedeltakelse"
"76","innvandrerbakgr","2","prosent","9.785932722","2013","barnehagedeltakelse"
"77","innvandrerbakgr","2","prosent","8","2013","barnehagedeltakelse"
"78","innvandrerbakgr","2","prosent","11.44578313","2013","barnehagedeltakelse"
"79","innvandrerbakgr","2","prosent","9.667359667","2013","barnehagedeltakelse"
"80","innvandrerbakgr","2","prosent","4.964539007","2013","barnehagedeltakelse"
"81","innvandrerbakgr","2","prosent","10.39823009","2013","barnehagedeltakelse"
"82","innvandrerbakgr","2","prosent","5","2013","barnehagedeltakelse"
"83","innvandrerbakgr","2","prosent","16.03375527","2013","barnehagedeltakelse"
"01","innvandrerbakgr","3","prosent","13,59773371","2013","barnehagedeltakelse"
"02","innvandrerbakgr","3","prosent","17,30769231","2013","barnehagedeltakelse"
"03","innvandrerbakgr","3","prosent","15,39634146","2013","barnehagedeltakelse"
"04","innvandrerbakgr","3","prosent","19,87012987","2013","barnehagedeltakelse"
"05","innvandrerbakgr","3","prosent","16,13844871","2013","barnehagedeltakelse"
"06","innvandrerbakgr","3","prosent","12,34089651","2013","barnehagedeltakelse"
"07","innvandrerbakgr","3","prosent","18,0506993","2013","barnehagedeltakelse"
"08","innvandrerbakgr","3","prosent","14,60587326","2013","barnehagedeltakelse"
"09","innvandrerbakgr","3","prosent","30,20969079","2013","barnehagedeltakelse"
"10","innvandrerbakgr","3","prosent","7,317073171","2013","barnehagedeltakelse"
"11","innvandrerbakgr","3","prosent","12,42236025","2013","barnehagedeltakelse"
"12","innvandrerbakgr","3","prosent","9,979423868","2013","barnehagedeltakelse"
"13","innvandrerbakgr","3","prosent","12,30366492","2013","barnehagedeltakelse"
"14","innvandrerbakgr","3","prosent","12,82758621","2013","barnehagedeltakelse"
"15","innvandrerbakgr","3","prosent","9,384164223","2013","barnehagedeltakelse"
"16","innvandrerbakgr","3","prosent","11,64556962","2013","barnehagedeltakelse"
"17","innvandrerbakgr","3","prosent","8,275862069","2013","barnehagedeltakelse"
"18","innvandrerbakgr","3","prosent","5,99078341","2013","barnehagedeltakelse"
"19","innvandrerbakgr","3","prosent","9,87654321","2013","barnehagedeltakelse"
"20","innvandrerbakgr","3","prosent","22,20157919","2013","barnehagedeltakelse"
"21","innvandrerbakgr","3","prosent","19,26605505","2013","barnehagedeltakelse"
"22","innvandrerbakgr","3","prosent","15,61712846","2013","barnehagedeltakelse"
"23","innvandrerbakgr","3","prosent","15,5","2013","barnehagedeltakelse"
"24","innvandrerbakgr","3","prosent","17,42081448","2013","barnehagedeltakelse"
"25","innvandrerbakgr","3","prosent","12,21183801","2013","barnehagedeltakelse"
"26","innvandrerbakgr","3","prosent","15,61904762","2013","barnehagedeltakelse"
"27","innvandrerbakgr","3","prosent","15,58345643","2013","barnehagedeltakelse"
"28","innvandrerbakgr","3","prosent","17,43589744","2013","barnehagedeltakelse"
"29","innvandrerbakgr","3","prosent","12,03703704","2013","barnehagedeltakelse"
"30","innvandrerbakgr","3","prosent","9,868421053","2013","barnehagedeltakelse"
"31","innvandrerbakgr","3","prosent","17,24137931","2013","barnehagedeltakelse"
"32","innvandrerbakgr","3","prosent","11,90261497","2013","barnehagedeltakelse"
"33","innvandrerbakgr","3","prosent","10,99365751","2013","barnehagedeltakelse"
"34","innvandrerbakgr","3","prosent","10,22364217","2013","barnehagedeltakelse"
"35","innvandrerbakgr","3","prosent","14,23822715","2013","barnehagedeltakelse"
"36","innvandrerbakgr","3","prosent","9,384164223","2013","barnehagedeltakelse"
"37","innvandrerbakgr","3","prosent","12,88951841","2013","barnehagedeltakelse"
"38","innvandrerbakgr","3","prosent","15,45189504","2013","barnehagedeltakelse"
"39","innvandrerbakgr","3","prosent","17,91234385","2013","barnehagedeltakelse"
"40","innvandrerbakgr","3","prosent","15,16870708","2013","barnehagedeltakelse"
"41","innvandrerbakgr","3","prosent","9,947643979","2013","barnehagedeltakelse"
"42","innvandrerbakgr","3","prosent","11,98501873","2013","barnehagedeltakelse"
"43","innvandrerbakgr","3","prosent","12,28070175","2013","barnehagedeltakelse"
"44","innvandrerbakgr","3","prosent","8,242950108","2013","barnehagedeltakelse"
"45","innvandrerbakgr","3","prosent","13,6","2013","barnehagedeltakelse"
"46","innvandrerbakgr","3","prosent","9,334889148","2013","barnehagedeltakelse"
"47","innvandrerbakgr","3","prosent","7,128099174","2013","barnehagedeltakelse"
"48","innvandrerbakgr","3","prosent","4,494382022","2013","barnehagedeltakelse"
"49","innvandrerbakgr","3","prosent","8,808290155","2013","barnehagedeltakelse"
"50","innvandrerbakgr","3","prosent","9,589041096","2013","barnehagedeltakelse"
"51","innvandrerbakgr","3","prosent","12,68498943","2013","barnehagedeltakelse"
"52","innvandrerbakgr","3","prosent","10,92198582","2013","barnehagedeltakelse"
"53","innvandrerbakgr","3","prosent","12,05564142","2013","barnehagedeltakelse"
"54","innvandrerbakgr","3","prosent","15,19607843","2013","barnehagedeltakelse"
"55","innvandrerbakgr","3","prosent","10,27522936","2013","barnehagedeltakelse"
"56","innvandrerbakgr","3","prosent","12,30448384","2013","barnehagedeltakelse"
"57","innvandrerbakgr","3","prosent","4,580152672","2013","barnehagedeltakelse"
"58","innvandrerbakgr","3","prosent","18,18181818","2013","barnehagedeltakelse"
"59","innvandrerbakgr","3","prosent","5,504587156","2013","barnehagedeltakelse"
"60","innvandrerbakgr","3","prosent","4,593639576","2013","barnehagedeltakelse"
"61","innvandrerbakgr","3","prosent","11,19039896","2013","barnehagedeltakelse"
"62","innvandrerbakgr","3","prosent","8,450704225","2013","barnehagedeltakelse"
"63","innvandrerbakgr","3","prosent","7,062146893","2013","barnehagedeltakelse"
"64","innvandrerbakgr","3","prosent","7,973856209","2013","barnehagedeltakelse"
"65","innvandrerbakgr","3","prosent","7,52688172","2013","barnehagedeltakelse"
"66","innvandrerbakgr","3","prosent",".","2013","barnehagedeltakelse"
"67","innvandrerbakgr","3","prosent","11,06719368","2013","barnehagedeltakelse"
"68","innvandrerbakgr","3","prosent","6,040268456","2013","barnehagedeltakelse"
"69","innvandrerbakgr","3","prosent","11,94029851","2013","barnehagedeltakelse"
"70","innvandrerbakgr","3","prosent","9,302325581","2013","barnehagedeltakelse"
"71","innvandrerbakgr","3","prosent","8,720930233","2013","barnehagedeltakelse"
"72","innvandrerbakgr","3","prosent","6,4","2013","barnehagedeltakelse"
"73","innvandrerbakgr","3","prosent","8,852459016","2013","barnehagedeltakelse"
"74","innvandrerbakgr","3","prosent","8,591065292","2013","barnehagedeltakelse"
"75","innvandrerbakgr","3","prosent","11,98501873","2013","barnehagedeltakelse"
"76","innvandrerbakgr","3","prosent","13,88012618","2013","barnehagedeltakelse"
"77","innvandrerbakgr","3","prosent","10,45454545","2013","barnehagedeltakelse"
"78","innvandrerbakgr","3","prosent","7,317073171","2013","barnehagedeltakelse"
"79","innvandrerbakgr","3","prosent","10,94819159","2013","barnehagedeltakelse"
"80","innvandrerbakgr","3","prosent","5,714285714","2013","barnehagedeltakelse"
"81","innvandrerbakgr","3","prosent","12,3752495","2013","barnehagedeltakelse"
"82","innvandrerbakgr","3","prosent","3,333333333","2013","barnehagedeltakelse"
"83","innvandrerbakgr","3","prosent","13,57466063","2013","barnehagedeltakelse"
"01","innvandrerbakgr","4","prosent","13,64902507","2013","barnehagedeltakelse"
"02","innvandrerbakgr","4","prosent","16,59751037","2013","barnehagedeltakelse"
"03","innvandrerbakgr","4","prosent","15,11299435","2013","barnehagedeltakelse"
"04","innvandrerbakgr","4","prosent","19,86262164","2013","barnehagedeltakelse"
"05","innvandrerbakgr","4","prosent","15,45098039","2013","barnehagedeltakelse"
"06","innvandrerbakgr","4","prosent","11,37566138","2013","barnehagedeltakelse"
"07","innvandrerbakgr","4","prosent","18,52185669","2013","barnehagedeltakelse"
"08","innvandrerbakgr","4","prosent","14,13043478","2013","barnehagedeltakelse"
"09","innvandrerbakgr","4","prosent","30,56709851","2013","barnehagedeltakelse"
"10","innvandrerbakgr","4","prosent","6,153846154","2013","barnehagedeltakelse"
"11","innvandrerbakgr","4","prosent","8,812260536","2013","barnehagedeltakelse"
"12","innvandrerbakgr","4","prosent","11,06870229","2013","barnehagedeltakelse"
"13","innvandrerbakgr","4","prosent","9,947643979","2013","barnehagedeltakelse"
"14","innvandrerbakgr","4","prosent","10,50531915","2013","barnehagedeltakelse"
"15","innvandrerbakgr","4","prosent","8,253968254","2013","barnehagedeltakelse"
"16","innvandrerbakgr","4","prosent","14,75826972","2013","barnehagedeltakelse"
"17","innvandrerbakgr","4","prosent","11,02941176","2013","barnehagedeltakelse"
"18","innvandrerbakgr","4","prosent","7,428571429","2013","barnehagedeltakelse"
"19","innvandrerbakgr","4","prosent","10,09615385","2013","barnehagedeltakelse"
"20","innvandrerbakgr","4","prosent","19,8249453","2013","barnehagedeltakelse"
"21","innvandrerbakgr","4","prosent","13,97849462","2013","barnehagedeltakelse"
"22","innvandrerbakgr","4","prosent","14,51990632","2013","barnehagedeltakelse"
"23","innvandrerbakgr","4","prosent","15,57788945","2013","barnehagedeltakelse"
"24","innvandrerbakgr","4","prosent","11,24401914","2013","barnehagedeltakelse"
"25","innvandrerbakgr","4","prosent","12,40359897","2013","barnehagedeltakelse"
"26","innvandrerbakgr","4","prosent","16,37534499","2013","barnehagedeltakelse"
"27","innvandrerbakgr","4","prosent","14,67391304","2013","barnehagedeltakelse"
"28","innvandrerbakgr","4","prosent","16,93989071","2013","barnehagedeltakelse"
"29","innvandrerbakgr","4","prosent","11,46788991","2013","barnehagedeltakelse"
"30","innvandrerbakgr","4","prosent","7,407407407","2013","barnehagedeltakelse"
"31","innvandrerbakgr","4","prosent","10,12658228","2013","barnehagedeltakelse"
"32","innvandrerbakgr","4","prosent","12,14470284","2013","barnehagedeltakelse"
"33","innvandrerbakgr","4","prosent","10,10309278","2013","barnehagedeltakelse"
"34","innvandrerbakgr","4","prosent","10,98265896","2013","barnehagedeltakelse"
"35","innvandrerbakgr","4","prosent","14,21899325","2013","barnehagedeltakelse"
"36","innvandrerbakgr","4","prosent","11,23287671","2013","barnehagedeltakelse"
"37","innvandrerbakgr","4","prosent","10,4434907","2013","barnehagedeltakelse"
"38","innvandrerbakgr","4","prosent","7,887323944","2013","barnehagedeltakelse"
"39","innvandrerbakgr","4","prosent","15,68021201","2013","barnehagedeltakelse"
"40","innvandrerbakgr","4","prosent","15,03012048","2013","barnehagedeltakelse"
"41","innvandrerbakgr","4","prosent","11,20689655","2013","barnehagedeltakelse"
"42","innvandrerbakgr","4","prosent","14,53744493","2013","barnehagedeltakelse"
"43","innvandrerbakgr","4","prosent","11,17647059","2013","barnehagedeltakelse"
"44","innvandrerbakgr","4","prosent","8,775510204","2013","barnehagedeltakelse"
"45","innvandrerbakgr","4","prosent","12,5","2013","barnehagedeltakelse"
"46","innvandrerbakgr","4","prosent","9,968520462","2013","barnehagedeltakelse"
"47","innvandrerbakgr","4","prosent","6,567164179","2013","barnehagedeltakelse"
"48","innvandrerbakgr","4","prosent","11,00917431","2013","barnehagedeltakelse"
"49","innvandrerbakgr","4","prosent","16,2371134","2013","barnehagedeltakelse"
"50","innvandrerbakgr","4","prosent","10,43478261","2013","barnehagedeltakelse"
"51","innvandrerbakgr","4","prosent","9,267241379","2013","barnehagedeltakelse"
"52","innvandrerbakgr","4","prosent","10,99706745","2013","barnehagedeltakelse"
"53","innvandrerbakgr","4","prosent","7,042253521","2013","barnehagedeltakelse"
"54","innvandrerbakgr","4","prosent","16,35514019","2013","barnehagedeltakelse"
"55","innvandrerbakgr","4","prosent","12,93929712","2013","barnehagedeltakelse"
"56","innvandrerbakgr","4","prosent","10,98799631","2013","barnehagedeltakelse"
"57","innvandrerbakgr","4","prosent","2,621722846","2013","barnehagedeltakelse"
"58","innvandrerbakgr","4","prosent","18,08510638","2013","barnehagedeltakelse"
"59","innvandrerbakgr","4","prosent","8,510638298","2013","barnehagedeltakelse"
"60","innvandrerbakgr","4","prosent","6,985294118","2013","barnehagedeltakelse"
"61","innvandrerbakgr","4","prosent","10,71193144","2013","barnehagedeltakelse"
"62","innvandrerbakgr","4","prosent","7,692307692","2013","barnehagedeltakelse"
"63","innvandrerbakgr","4","prosent","9,788359788","2013","barnehagedeltakelse"
"64","innvandrerbakgr","4","prosent","5,583756345","2013","barnehagedeltakelse"
"65","innvandrerbakgr","4","prosent",".","2013","barnehagedeltakelse"
"66","innvandrerbakgr","4","prosent","9,401709402","2013","barnehagedeltakelse"
"67","innvandrerbakgr","4","prosent","9,302325581","2013","barnehagedeltakelse"
"68","innvandrerbakgr","4","prosent","7,602339181","2013","barnehagedeltakelse"
"69","innvandrerbakgr","4","prosent","12,05673759","2013","barnehagedeltakelse"
"70","innvandrerbakgr","4","prosent","17,07317073","2013","barnehagedeltakelse"
"71","innvandrerbakgr","4","prosent","6,586826347","2013","barnehagedeltakelse"
"72","innvandrerbakgr","4","prosent","5,513784461","2013","barnehagedeltakelse"
"73","innvandrerbakgr","4","prosent","7,228915663","2013","barnehagedeltakelse"
"74","innvandrerbakgr","4","prosent","7,407407407","2013","barnehagedeltakelse"
"75","innvandrerbakgr","4","prosent","14,86988848","2013","barnehagedeltakelse"
"76","innvandrerbakgr","4","prosent","10","2013","barnehagedeltakelse"
"77","innvandrerbakgr","4","prosent","7,263922518","2013","barnehagedeltakelse"
"78","innvandrerbakgr","4","prosent","6,702412869","2013","barnehagedeltakelse"
"79","innvandrerbakgr","4","prosent","8,216432866","2013","barnehagedeltakelse"
"80","innvandrerbakgr","4","prosent","3,424657534","2013","barnehagedeltakelse"
"81","innvandrerbakgr","4","prosent","10","2013","barnehagedeltakelse"
"82","innvandrerbakgr","4","prosent","2,51572327","2013","barnehagedeltakelse"
"83","innvandrerbakgr","4","prosent","8,943089431","2013","barnehagedeltakelse"
"01","innvandrerbakgr","5","prosent","15,57377049","2013","barnehagedeltakelse"
"02","innvandrerbakgr","5","prosent","12,34221599","2013","barnehagedeltakelse"
"03","innvandrerbakgr","5","prosent","16,51376147","2013","barnehagedeltakelse"
"04","innvandrerbakgr","5","prosent","18,14159292","2013","barnehagedeltakelse"
"05","innvandrerbakgr","5","prosent","13,61598043","2013","barnehagedeltakelse"
"06","innvandrerbakgr","5","prosent","10,42411855","2013","barnehagedeltakelse"
"07","innvandrerbakgr","5","prosent","16,63057601","2013","barnehagedeltakelse"
"08","innvandrerbakgr","5","prosent","12,49042146","2013","barnehagedeltakelse"
"09","innvandrerbakgr","5","prosent","31,35450421","2013","barnehagedeltakelse"
"10","innvandrerbakgr","5","prosent","8,670520231","2013","barnehagedeltakelse"
"11","innvandrerbakgr","5","prosent","7,128712871","2013","barnehagedeltakelse"
"12","innvandrerbakgr","5","prosent","10,37549407","2013","barnehagedeltakelse"
"13","innvandrerbakgr","5","prosent","12,20779221","2013","barnehagedeltakelse"
"14","innvandrerbakgr","5","prosent","10,64388962","2013","barnehagedeltakelse"
"15","innvandrerbakgr","5","prosent","7,44047619","2013","barnehagedeltakelse"
"16","innvandrerbakgr","5","prosent","10,88888889","2013","barnehagedeltakelse"
"17","innvandrerbakgr","5","prosent","4,861111111","2013","barnehagedeltakelse"
"18","innvandrerbakgr","5","prosent","10,58201058","2013","barnehagedeltakelse"
"19","innvandrerbakgr","5","prosent","8,947368421","2013","barnehagedeltakelse"
"20","innvandrerbakgr","5","prosent","20,03367003","2013","barnehagedeltakelse"
"21","innvandrerbakgr","5","prosent","13,51351351","2013","barnehagedeltakelse"
"22","innvandrerbakgr","5","prosent","14,45783133","2013","barnehagedeltakelse"
"23","innvandrerbakgr","5","prosent","9,956709957","2013","barnehagedeltakelse"
"24","innvandrerbakgr","5","prosent","14,57800512","2013","barnehagedeltakelse"
"25","innvandrerbakgr","5","prosent","11,03491272","2013","barnehagedeltakelse"
"26","innvandrerbakgr","5","prosent","14,70860315","2013","barnehagedeltakelse"
"27","innvandrerbakgr","5","prosent","13,01470588","2013","barnehagedeltakelse"
"28","innvandrerbakgr","5","prosent","12,86549708","2013","barnehagedeltakelse"
"29","innvandrerbakgr","5","prosent","10,50228311","2013","barnehagedeltakelse"
"30","innvandrerbakgr","5","prosent","10,81081081","2013","barnehagedeltakelse"
"31","innvandrerbakgr","5","prosent","18,07228916","2013","barnehagedeltakelse"
"32","innvandrerbakgr","5","prosent","12,57750221","2013","barnehagedeltakelse"
"33","innvandrerbakgr","5","prosent","8,368200837","2013","barnehagedeltakelse"
"34","innvandrerbakgr","5","prosent","12,05882353","2013","barnehagedeltakelse"
"35","innvandrerbakgr","5","prosent","13,47753744","2013","barnehagedeltakelse"
"36","innvandrerbakgr","5","prosent","7,975460123","2013","barnehagedeltakelse"
"37","innvandrerbakgr","5","prosent","9,847936278","2013","barnehagedeltakelse"
"38","innvandrerbakgr","5","prosent","10,67073171","2013","barnehagedeltakelse"
"39","innvandrerbakgr","5","prosent","15,97222222","2013","barnehagedeltakelse"
"40","innvandrerbakgr","5","prosent","14,60742544","2013","barnehagedeltakelse"
"41","innvandrerbakgr","5","prosent","7,710843373","2013","barnehagedeltakelse"
"42","innvandrerbakgr","5","prosent","11,81102362","2013","barnehagedeltakelse"
"43","innvandrerbakgr","5","prosent","3,870967742","2013","barnehagedeltakelse"
"44","innvandrerbakgr","5","prosent","5,161290323","2013","barnehagedeltakelse"
"45","innvandrerbakgr","5","prosent","9,929078014","2013","barnehagedeltakelse"
"46","innvandrerbakgr","5","prosent","10,57007126","2013","barnehagedeltakelse"
