"aar","innvkat_4","enhet","tabell_navn","kommune_nr","kjonn","tabellvariabel"
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","0543","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","0544","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","0545","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","0602","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","0604","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","0605","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","0612","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","0615","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","0616","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","0617","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","0618","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","0619","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","0620","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","0621","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","0622","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","0623","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","0624","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","0625","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","0626","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","0627","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","0628","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","0631","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","0632","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","0633","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","0701","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","0702","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","0704","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","0706","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","0709","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","0711","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","0713","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","0714","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","0716","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","0719","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","0720","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","0722","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","0723","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","0728","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","0805","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","0806","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","0807","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","0811","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","0814","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","0815","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","0817","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","0819","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","0821","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","0822","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","0826","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","0827","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","0828","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","0829","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","0830","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","0831","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","0833","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","0834","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","0901","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","0904","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","0906","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","0911","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","0912","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","0914","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","0919","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","0926","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","0928","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","0929","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","0935","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","0937","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","0938","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","0940","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","0941","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1001","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1002","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1003","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1004","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1014","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1017","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1018","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1021","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1026","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1027","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1029","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1032","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1034","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1037","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1046","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1101","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1102","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1103","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1106","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1111","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1112","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1114","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1119","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1120","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1121","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1122","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1124","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1127","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1129","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1130","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1133","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1134","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1135","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1141","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1142","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1144","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1145","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1146","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1149","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1151","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1160","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1201","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1211","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1216","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1219","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1221","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1222","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1223","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1224","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1227","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1228","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1231","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1232","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1233","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1234","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1235","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1238","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1241","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1242","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1243","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1244","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1245","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1246","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1247","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1251","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1252","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1253","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1256","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1259","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1260","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1263","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1264","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1265","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1266","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1401","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1411","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1412","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1413","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1416","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1417","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1418","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1419","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1420","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1421","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1422","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1424","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1426","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1428","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1429","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1430","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1431","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1432","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1433","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1438","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1439","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1441","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1443","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1444","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1445","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1449","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1502","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1504","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1505","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1511","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1514","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1515","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1516","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1517","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1519","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1520","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1523","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1524","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1525","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1526","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1528","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1529","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1531","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1532","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1534","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1535","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1539","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1543","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1545","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1546","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1547","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1548","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1551","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1554","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1557","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1560","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1563","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1566","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1567","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1571","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1573","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1576","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1601","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1612","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1613","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1617","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1620","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1621","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1622","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1624","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1627","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1630","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1632","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1633","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1634","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1635","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1636","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1638","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1640","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1644","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1648","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1653","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1657","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1662","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1663","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1664","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1665","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1702","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1703","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1711","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1714","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1717","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1718","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1719","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1721","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1724","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1725","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1736","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1738","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1739","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1740","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1742","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1743","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1744","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1748","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1749","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1750","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1751","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1755","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1756","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1804","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1805","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1811","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1812","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1813","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1815","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1816","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1818","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1820","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1822","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1824","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1825","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1826","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1827","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1828","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1832","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1833","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1834","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1835","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1836","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1837","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1838","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1839","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1840","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1841","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1845","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1848","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1849","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1850","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1851","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1852","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1853","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1854","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1856","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1857","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1859","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1860","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1865","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1866","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1867","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1868","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1870","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1871","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1874","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1901","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1902","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1911","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1913","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1917","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1919","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1920","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1922","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1923","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1924","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1925","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1926","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1927","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1928","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1929","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1931","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1933","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1936","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1938","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1939","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1940","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1941","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1942","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","1943","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","2002","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","2003","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","2004","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","2011","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","2012","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","2014","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","2015","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","2017","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","2018","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","2019","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","2020","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","2021","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","2022","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","2023","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","2024","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","2025","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","2027","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","2028","1","."
2013,"norskfodte_m_innvf","personer","grunnskolepoeng","2030","1","."
2013,"alle","gjennomsnitt","grunnskolepoeng","0101","alle","39.5"
2013,"alle","gjennomsnitt","grunnskolepoeng","0104","alle","40.1"
2013,"alle","gjennomsnitt","grunnskolepoeng","0105","alle","37.9"
2013,"alle","gjennomsnitt","grunnskolepoeng","0106","alle","40.2"
2013,"alle","gjennomsnitt","grunnskolepoeng","0111","alle","39.3"
2013,"alle","gjennomsnitt","grunnskolepoeng","0118","alle","41"
2013,"alle","gjennomsnitt","grunnskolepoeng","0119","alle","41.1"
2013,"alle","gjennomsnitt","grunnskolepoeng","0121","alle","45.3"
2013,"alle","gjennomsnitt","grunnskolepoeng","0122","alle","40.2"
2013,"alle","gjennomsnitt","grunnskolepoeng","0123","alle","39.8"
2013,"alle","gjennomsnitt","grunnskolepoeng","0124","alle","41"
2013,"alle","gjennomsnitt","grunnskolepoeng","0125","alle","38.5"
2013,"alle","gjennomsnitt","grunnskolepoeng","0127","alle","38"
2013,"alle","gjennomsnitt","grunnskolepoeng","0128","alle","39.2"
2013,"alle","gjennomsnitt","grunnskolepoeng","0135","alle","39.3"
2013,"alle","gjennomsnitt","grunnskolepoeng","0136","alle","39.7"
2013,"alle","gjennomsnitt","grunnskolepoeng","0137","alle","37.9"
2013,"alle","gjennomsnitt","grunnskolepoeng","0138","alle","36.2"
2013,"alle","gjennomsnitt","grunnskolepoeng","0211","alle","42.1"
2013,"alle","gjennomsnitt","grunnskolepoeng","0213","alle","40.9"
2013,"alle","gjennomsnitt","grunnskolepoeng","0214","alle","41.3"
2013,"alle","gjennomsnitt","grunnskolepoeng","0215","alle","42.6"
2013,"alle","gjennomsnitt","grunnskolepoeng","0216","alle","42.7"
2013,"alle","gjennomsnitt","grunnskolepoeng","0217","alle","43"
2013,"alle","gjennomsnitt","grunnskolepoeng","0219","alle","43.4"
2013,"alle","gjennomsnitt","grunnskolepoeng","0220","alle","42.6"
2013,"alle","gjennomsnitt","grunnskolepoeng","0221","alle","39"
2013,"alle","gjennomsnitt","grunnskolepoeng","0226","alle","40.6"
2013,"alle","gjennomsnitt","grunnskolepoeng","0227","alle","42.7"
2013,"alle","gjennomsnitt","grunnskolepoeng","0228","alle","41.1"
2013,"alle","gjennomsnitt","grunnskolepoeng","0229","alle","39.3"
2013,"alle","gjennomsnitt","grunnskolepoeng","0230","alle","40.9"
2013,"alle","gjennomsnitt","grunnskolepoeng","0231","alle","41.7"
2013,"alle","gjennomsnitt","grunnskolepoeng","0233","alle","40.8"
2013,"alle","gjennomsnitt","grunnskolepoeng","0234","alle","39.5"
2013,"alle","gjennomsnitt","grunnskolepoeng","0235","alle","39.6"
2013,"alle","gjennomsnitt","grunnskolepoeng","0236","alle","39.2"
2013,"alle","gjennomsnitt","grunnskolepoeng","0237","alle","38.2"
2013,"alle","gjennomsnitt","grunnskolepoeng","0238","alle","39.1"
2013,"alle","gjennomsnitt","grunnskolepoeng","0239","alle","40.1"
2013,"alle","gjennomsnitt","grunnskolepoeng","0301","alle","41.2"
2013,"alle","gjennomsnitt","grunnskolepoeng","0402","alle","39"
2013,"alle","gjennomsnitt","grunnskolepoeng","0403","alle","41.3"
2013,"alle","gjennomsnitt","grunnskolepoeng","0412","alle","39"
