"tabell_navn","aar","kommune_nr","vreg_3","enhet","tabellvariabel","flytting"
"befolkning_flytting_vreg","2014","2004","alle","personer","-46","nettoinnflytting"
"befolkning_flytting_vreg","2014","2011","alle","personer","-18","nettoinnflytting"
"befolkning_flytting_vreg","2014","2012","alle","personer","-124","nettoinnflytting"
"befolkning_flytting_vreg","2014","2014","alle","personer","-6","nettoinnflytting"
"befolkning_flytting_vreg","2014","2015","alle","personer","3","nettoinnflytting"
"befolkning_flytting_vreg","2014","2017","alle","personer","5","nettoinnflytting"
"befolkning_flytting_vreg","2014","2018","alle","personer","-5","nettoinnflytting"
"befolkning_flytting_vreg","2014","2019","alle","personer","19","nettoinnflytting"
"befolkning_flytting_vreg","2014","2020","alle","personer","-6","nettoinnflytting"
"befolkning_flytting_vreg","2014","2021","alle","personer","-4","nettoinnflytting"
"befolkning_flytting_vreg","2014","2022","alle","personer","-5","nettoinnflytting"
"befolkning_flytting_vreg","2014","2023","alle","personer","-14","nettoinnflytting"
"befolkning_flytting_vreg","2014","2024","alle","personer","-2","nettoinnflytting"
"befolkning_flytting_vreg","2014","2025","alle","personer","4","nettoinnflytting"
"befolkning_flytting_vreg","2014","2027","alle","personer","1","nettoinnflytting"
"befolkning_flytting_vreg","2014","2028","alle","personer","3","nettoinnflytting"
"befolkning_flytting_vreg","2014","2030","alle","personer","-47","nettoinnflytting"
"befolkning_flytting_vreg","2014","0101","1","personer","27","nettoinnflytting"
"befolkning_flytting_vreg","2014","0101","2","personer","34","nettoinnflytting"
"befolkning_flytting_vreg","2014","0104","1","personer","37","nettoinnflytting"
"befolkning_flytting_vreg","2014","0104","2","personer","30","nettoinnflytting"
"befolkning_flytting_vreg","2014","0105","1","personer","-18","nettoinnflytting"
"befolkning_flytting_vreg","2014","0105","2","personer","132","nettoinnflytting"
"befolkning_flytting_vreg","2014","0106","1","personer","34","nettoinnflytting"
"befolkning_flytting_vreg","2014","0106","2","personer","135","nettoinnflytting"
"befolkning_flytting_vreg","2014","0111","1","personer","12","nettoinnflytting"
"befolkning_flytting_vreg","2014","0111","2","personer","-1","nettoinnflytting"
"befolkning_flytting_vreg","2014","0118","1","personer","3","nettoinnflytting"
"befolkning_flytting_vreg","2014","0118","2","personer","1","nettoinnflytting"
"befolkning_flytting_vreg","2014","0119","1","personer","12","nettoinnflytting"
"befolkning_flytting_vreg","2014","0119","2","personer","2","nettoinnflytting"
"befolkning_flytting_vreg","2014","0121","1","personer","5","nettoinnflytting"
"befolkning_flytting_vreg","2014","0121","2","personer","0","nettoinnflytting"
"befolkning_flytting_vreg","2014","0122","1","personer","-6","nettoinnflytting"
"befolkning_flytting_vreg","2014","0122","2","personer","4","nettoinnflytting"
"befolkning_flytting_vreg","2014","0123","1","personer","16","nettoinnflytting"
"befolkning_flytting_vreg","2014","0123","2","personer","-46","nettoinnflytting"
"befolkning_flytting_vreg","2014","0124","1","personer","15","nettoinnflytting"
"befolkning_flytting_vreg","2014","0124","2","personer","15","nettoinnflytting"
"befolkning_flytting_vreg","2014","0125","1","personer","1","nettoinnflytting"
"befolkning_flytting_vreg","2014","0125","2","personer","-11","nettoinnflytting"
"befolkning_flytting_vreg","2014","0127","1","personer","5","nettoinnflytting"
"befolkning_flytting_vreg","2014","0127","2","personer","-2","nettoinnflytting"
"befolkning_flytting_vreg","2014","0128","1","personer","-14","nettoinnflytting"
"befolkning_flytting_vreg","2014","0128","2","personer","-13","nettoinnflytting"
"befolkning_flytting_vreg","2014","0135","1","personer","22","nettoinnflytting"
"befolkning_flytting_vreg","2014","0135","2","personer","19","nettoinnflytting"
"befolkning_flytting_vreg","2014","0136","1","personer","31","nettoinnflytting"
"befolkning_flytting_vreg","2014","0136","2","personer","33","nettoinnflytting"
"befolkning_flytting_vreg","2014","0137","1","personer","9","nettoinnflytting"
"befolkning_flytting_vreg","2014","0137","2","personer","7","nettoinnflytting"
"befolkning_flytting_vreg","2014","0138","1","personer","-1","nettoinnflytting"
"befolkning_flytting_vreg","2014","0138","2","personer","-3","nettoinnflytting"
"befolkning_flytting_vreg","2014","0211","1","personer","56","nettoinnflytting"
"befolkning_flytting_vreg","2014","0211","2","personer","-9","nettoinnflytting"
"befolkning_flytting_vreg","2014","0213","1","personer","0","nettoinnflytting"
"befolkning_flytting_vreg","2014","0213","2","personer","50","nettoinnflytting"
"befolkning_flytting_vreg","2014","0214","1","personer","15","nettoinnflytting"
"befolkning_flytting_vreg","2014","0214","2","personer","-44","nettoinnflytting"
"befolkning_flytting_vreg","2014","0215","1","personer","6","nettoinnflytting"
"befolkning_flytting_vreg","2014","0215","2","personer","26","nettoinnflytting"
"befolkning_flytting_vreg","2014","0216","1","personer","12","nettoinnflytting"
"befolkning_flytting_vreg","2014","0216","2","personer","18","nettoinnflytting"
"befolkning_flytting_vreg","2014","0217","1","personer","50","nettoinnflytting"
"befolkning_flytting_vreg","2014","0217","2","personer","43","nettoinnflytting"
"befolkning_flytting_vreg","2014","0219","1","personer","98","nettoinnflytting"
"befolkning_flytting_vreg","2014","0219","2","personer","275","nettoinnflytting"
"befolkning_flytting_vreg","2014","0220","1","personer","37","nettoinnflytting"
"befolkning_flytting_vreg","2014","0220","2","personer","119","nettoinnflytting"
"befolkning_flytting_vreg","2014","0221","1","personer","58","nettoinnflytting"
"befolkning_flytting_vreg","2014","0221","2","personer","31","nettoinnflytting"
"befolkning_flytting_vreg","2014","0226","1","personer","-27","nettoinnflytting"
"befolkning_flytting_vreg","2014","0226","2","personer","8","nettoinnflytting"
"befolkning_flytting_vreg","2014","0227","1","personer","-7","nettoinnflytting"
"befolkning_flytting_vreg","2014","0227","2","personer","43","nettoinnflytting"
"befolkning_flytting_vreg","2014","0228","1","personer","64","nettoinnflytting"
"befolkning_flytting_vreg","2014","0228","2","personer","17","nettoinnflytting"
"befolkning_flytting_vreg","2014","0229","1","personer","41","nettoinnflytting"
"befolkning_flytting_vreg","2014","0229","2","personer","10","nettoinnflytting"
"befolkning_flytting_vreg","2014","0230","1","personer","-26","nettoinnflytting"
"befolkning_flytting_vreg","2014","0230","2","personer","170","nettoinnflytting"
"befolkning_flytting_vreg","2014","0231","1","personer","-13","nettoinnflytting"
"befolkning_flytting_vreg","2014","0231","2","personer","137","nettoinnflytting"
"befolkning_flytting_vreg","2014","0233","1","personer","50","nettoinnflytting"
"befolkning_flytting_vreg","2014","0233","2","personer","42","nettoinnflytting"
"befolkning_flytting_vreg","2014","0234","1","personer","4","nettoinnflytting"
"befolkning_flytting_vreg","2014","0234","2","personer","6","nettoinnflytting"
"befolkning_flytting_vreg","2014","0235","1","personer","46","nettoinnflytting"
"befolkning_flytting_vreg","2014","0235","2","personer","136","nettoinnflytting"
"befolkning_flytting_vreg","2014","0236","1","personer","52","nettoinnflytting"
"befolkning_flytting_vreg","2014","0236","2","personer","0","nettoinnflytting"
"befolkning_flytting_vreg","2014","0237","1","personer","40","nettoinnflytting"
"befolkning_flytting_vreg","2014","0237","2","personer","88","nettoinnflytting"
"befolkning_flytting_vreg","2014","0238","1","personer","54","nettoinnflytting"
"befolkning_flytting_vreg","2014","0238","2","personer","6","nettoinnflytting"
"befolkning_flytting_vreg","2014","0239","1","personer","15","nettoinnflytting"
"befolkning_flytting_vreg","2014","0239","2","personer","6","nettoinnflytting"
"befolkning_flytting_vreg","2014","0301","1","personer","-533","nettoinnflytting"
"befolkning_flytting_vreg","2014","0301","2","personer","841","nettoinnflytting"
"befolkning_flytting_vreg","2014","0402","1","personer","10","nettoinnflytting"
"befolkning_flytting_vreg","2014","0402","2","personer","-54","nettoinnflytting"
"befolkning_flytting_vreg","2014","0403","1","personer","-1","nettoinnflytting"
"befolkning_flytting_vreg","2014","0403","2","personer","22","nettoinnflytting"
"befolkning_flytting_vreg","2014","0412","1","personer","14","nettoinnflytting"
"befolkning_flytting_vreg","2014","0412","2","personer","-19","nettoinnflytting"
"befolkning_flytting_vreg","2014","0415","1","personer","4","nettoinnflytting"
"befolkning_flytting_vreg","2014","0415","2","personer","4","nettoinnflytting"
"befolkning_flytting_vreg","2014","0417","1","personer","15","nettoinnflytting"
"befolkning_flytting_vreg","2014","0417","2","personer","-35","nettoinnflytting"
"befolkning_flytting_vreg","2014","0418","1","personer","-3","nettoinnflytting"
"befolkning_flytting_vreg","2014","0418","2","personer","2","nettoinnflytting"
"befolkning_flytting_vreg","2014","0419","1","personer","9","nettoinnflytting"
"befolkning_flytting_vreg","2014","0419","2","personer","1","nettoinnflytting"
"befolkning_flytting_vreg","2014","0420","1","personer","6","nettoinnflytting"
"befolkning_flytting_vreg","2014","0420","2","personer","8","nettoinnflytting"
"befolkning_flytting_vreg","2014","0423","1","personer","-14","nettoinnflytting"
"befolkning_flytting_vreg","2014","0423","2","personer","-17","nettoinnflytting"
"befolkning_flytting_vreg","2014","0425","1","personer","-5","nettoinnflytting"
"befolkning_flytting_vreg","2014","0425","2","personer","-88","nettoinnflytting"
"befolkning_flytting_vreg","2014","0426","1","personer","6","nettoinnflytting"
"befolkning_flytting_vreg","2014","0426","2","personer","3","nettoinnflytting"
"befolkning_flytting_vreg","2014","0427","1","personer","0","nettoinnflytting"
"befolkning_flytting_vreg","2014","0427","2","personer","30","nettoinnflytting"
"befolkning_flytting_vreg","2014","0428","1","personer","-3","nettoinnflytting"
"befolkning_flytting_vreg","2014","0428","2","personer","4","nettoinnflytting"
"befolkning_flytting_vreg","2014","0429","1","personer","-6","nettoinnflytting"
"befolkning_flytting_vreg","2014","0429","2","personer","8","nettoinnflytting"
"befolkning_flytting_vreg","2014","0430","1","personer","2","nettoinnflytting"
"befolkning_flytting_vreg","2014","0430","2","personer","-141","nettoinnflytting"
"befolkning_flytting_vreg","2014","0432","1","personer","5","nettoinnflytting"
"befolkning_flytting_vreg","2014","0432","2","personer","12","nettoinnflytting"
"befolkning_flytting_vreg","2014","0434","1","personer","2","nettoinnflytting"
"befolkning_flytting_vreg","2014","0434","2","personer","-29","nettoinnflytting"
"befolkning_flytting_vreg","2014","0436","1","personer","-5","nettoinnflytting"
"befolkning_flytting_vreg","2014","0436","2","personer","-2","nettoinnflytting"
"befolkning_flytting_vreg","2014","0437","1","personer","2","nettoinnflytting"
"befolkning_flytting_vreg","2014","0437","2","personer","11","nettoinnflytting"
"befolkning_flytting_vreg","2014","0438","1","personer","1","nettoinnflytting"
"befolkning_flytting_vreg","2014","0438","2","personer","1","nettoinnflytting"
"befolkning_flytting_vreg","2014","0439","1","personer","-3","nettoinnflytting"
"befolkning_flytting_vreg","2014","0439","2","personer","-5","nettoinnflytting"
"befolkning_flytting_vreg","2014","0441","1","personer","1","nettoinnflytting"
"befolkning_flytting_vreg","2014","0441","2","personer","-5","nettoinnflytting"
"befolkning_flytting_vreg","2014","0501","1","personer","3","nettoinnflytting"
"befolkning_flytting_vreg","2014","0501","2","personer","51","nettoinnflytting"
"befolkning_flytting_vreg","2014","0502","1","personer","-4","nettoinnflytting"
"befolkning_flytting_vreg","2014","0502","2","personer","25","nettoinnflytting"
"befolkning_flytting_vreg","2014","0511","1","personer","-2","nettoinnflytting"
"befolkning_flytting_vreg","2014","0511","2","personer","-23","nettoinnflytting"
"befolkning_flytting_vreg","2014","0512","1","personer","-6","nettoinnflytting"
"befolkning_flytting_vreg","2014","0512","2","personer","3","nettoinnflytting"
"befolkning_flytting_vreg","2014","0513","1","personer","-4","nettoinnflytting"
"befolkning_flytting_vreg","2014","0513","2","personer","7","nettoinnflytting"
"befolkning_flytting_vreg","2014","0514","1","personer","-3","nettoinnflytting"
"befolkning_flytting_vreg","2014","0514","2","personer","8","nettoinnflytting"
"befolkning_flytting_vreg","2014","0515","1","personer","7","nettoinnflytting"
"befolkning_flytting_vreg","2014","0515","2","personer","-2","nettoinnflytting"
"befolkning_flytting_vreg","2014","0516","1","personer","-5","nettoinnflytting"
"befolkning_flytting_vreg","2014","0516","2","personer","11","nettoinnflytting"
"befolkning_flytting_vreg","2014","0517","1","personer","-12","nettoinnflytting"
"befolkning_flytting_vreg","2014","0517","2","personer","-49","nettoinnflytting"
"befolkning_flytting_vreg","2014","0519","1","personer","-4","nettoinnflytting"
"befolkning_flytting_vreg","2014","0519","2","personer","6","nettoinnflytting"
"befolkning_flytting_vreg","2014","0520","1","personer","-9","nettoinnflytting"
"befolkning_flytting_vreg","2014","0520","2","personer","-39","nettoinnflytting"
"befolkning_flytting_vreg","2014","0521","1","personer","-14","nettoinnflytting"
"befolkning_flytting_vreg","2014","0521","2","personer","-3","nettoinnflytting"
"befolkning_flytting_vreg","2014","0522","1","personer","5","nettoinnflytting"
"befolkning_flytting_vreg","2014","0522","2","personer","-7","nettoinnflytting"
"befolkning_flytting_vreg","2014","0528","1","personer","3","nettoinnflytting"
"befolkning_flytting_vreg","2014","0528","2","personer","-33","nettoinnflytting"
"befolkning_flytting_vreg","2014","0529","1","personer","12","nettoinnflytting"
"befolkning_flytting_vreg","2014","0529","2","personer","-30","nettoinnflytting"
"befolkning_flytting_vreg","2014","0532","1","personer","15","nettoinnflytting"
"befolkning_flytting_vreg","2014","0532","2","personer","3","nettoinnflytting"
"befolkning_flytting_vreg","2014","0533","1","personer","5","nettoinnflytting"
"befolkning_flytting_vreg","2014","0533","2","personer","-4","nettoinnflytting"
"befolkning_flytting_vreg","2014","0534","1","personer","-15","nettoinnflytting"
"befolkning_flytting_vreg","2014","0534","2","personer","19","nettoinnflytting"
"befolkning_flytting_vreg","2014","0536","1","personer","6","nettoinnflytting"
"befolkning_flytting_vreg","2014","0536","2","personer","-38","nettoinnflytting"
"befolkning_flytting_vreg","2014","0538","1","personer","-14","nettoinnflytting"
"befolkning_flytting_vreg","2014","0538","2","personer","10","nettoinnflytting"
"befolkning_flytting_vreg","2014","0540","1","personer","-4","nettoinnflytting"
"befolkning_flytting_vreg","2014","0540","2","personer","1","nettoinnflytting"
"befolkning_flytting_vreg","2014","0541","1","personer","3","nettoinnflytting"
"befolkning_flytting_vreg","2014","0541","2","personer","-66","nettoinnflytting"
"befolkning_flytting_vreg","2014","0542","1","personer","-17","nettoinnflytting"
"befolkning_flytting_vreg","2014","0542","2","personer","3","nettoinnflytting"
"befolkning_flytting_vreg","2014","0543","1","personer","3","nettoinnflytting"
"befolkning_flytting_vreg","2014","0543","2","personer","-13","nettoinnflytting"
"befolkning_flytting_vreg","2014","0544","1","personer","-2","nettoinnflytting"
"befolkning_flytting_vreg","2014","0544","2","personer","6","nettoinnflytting"
"befolkning_flytting_vreg","2014","0545","1","personer","2","nettoinnflytting"
"befolkning_flytting_vreg","2014","0545","2","personer","-30","nettoinnflytting"
"befolkning_flytting_vreg","2014","0602","1","personer","-95","nettoinnflytting"
"befolkning_flytting_vreg","2014","0602","2","personer","66","nettoinnflytting"
"befolkning_flytting_vreg","2014","0604","1","personer","-39","nettoinnflytting"
"befolkning_flytting_vreg","2014","0604","2","personer","4","nettoinnflytting"
"befolkning_flytting_vreg","2014","0605","1","personer","-16","nettoinnflytting"
"befolkning_flytting_vreg","2014","0605","2","personer","-5","nettoinnflytting"
"befolkning_flytting_vreg","2014","0612","1","personer","-13","nettoinnflytting"
"befolkning_flytting_vreg","2014","0612","2","personer","7","nettoinnflytting"
"befolkning_flytting_vreg","2014","0615","1","personer","-1","nettoinnflytting"
"befolkning_flytting_vreg","2014","0615","2","personer","3","nettoinnflytting"
"befolkning_flytting_vreg","2014","0616","1","personer","0","nettoinnflytting"
"befolkning_flytting_vreg","2014","0616","2","personer","-60","nettoinnflytting"
"befolkning_flytting_vreg","2014","0617","1","personer","-18","nettoinnflytting"
"befolkning_flytting_vreg","2014","0617","2","personer","-3","nettoinnflytting"
"befolkning_flytting_vreg","2014","0618","1","personer","12","nettoinnflytting"
"befolkning_flytting_vreg","2014","0618","2","personer","-39","nettoinnflytting"
"befolkning_flytting_vreg","2014","0619","1","personer","-2","nettoinnflytting"
"befolkning_flytting_vreg","2014","0619","2","personer","-45","nettoinnflytting"
"befolkning_flytting_vreg","2014","0620","1","personer","-19","nettoinnflytting"
"befolkning_flytting_vreg","2014","0620","2","personer","-5","nettoinnflytting"
"befolkning_flytting_vreg","2014","0621","1","personer","9","nettoinnflytting"
"befolkning_flytting_vreg","2014","0621","2","personer","3","nettoinnflytting"
"befolkning_flytting_vreg","2014","0622","1","personer","-10","nettoinnflytting"
"befolkning_flytting_vreg","2014","0622","2","personer","0","nettoinnflytting"
"befolkning_flytting_vreg","2014","0623","1","personer","15","nettoinnflytting"
"befolkning_flytting_vreg","2014","0623","2","personer","1","nettoinnflytting"
"befolkning_flytting_vreg","2014","0624","1","personer","59","nettoinnflytting"
"befolkning_flytting_vreg","2014","0624","2","personer","10","nettoinnflytting"
"befolkning_flytting_vreg","2014","0625","1","personer","23","nettoinnflytting"
"befolkning_flytting_vreg","2014","0625","2","personer","70","nettoinnflytting"
"befolkning_flytting_vreg","2014","0626","1","personer","-17","nettoinnflytting"
"befolkning_flytting_vreg","2014","0626","2","personer","60","nettoinnflytting"
"befolkning_flytting_vreg","2014","0627","1","personer","69","nettoinnflytting"
"befolkning_flytting_vreg","2014","0627","2","personer","20","nettoinnflytting"
"befolkning_flytting_vreg","2014","0628","1","personer","20","nettoinnflytting"
"befolkning_flytting_vreg","2014","0628","2","personer","-1","nettoinnflytting"
"befolkning_flytting_vreg","2014","0631","1","personer","-1","nettoinnflytting"
"befolkning_flytting_vreg","2014","0631","2","personer","0","nettoinnflytting"
"befolkning_flytting_vreg","2014","0632","1","personer","6","nettoinnflytting"
"befolkning_flytting_vreg","2014","0632","2","personer","-3","nettoinnflytting"
"befolkning_flytting_vreg","2014","0633","1","personer","-9","nettoinnflytting"
"befolkning_flytting_vreg","2014","0633","2","personer","1","nettoinnflytting"
"befolkning_flytting_vreg","2014","0701","1","personer","-3","nettoinnflytting"
"befolkning_flytting_vreg","2014","0701","2","personer","18","nettoinnflytting"
"befolkning_flytting_vreg","2014","0702","1","personer","39","nettoinnflytting"
"befolkning_flytting_vreg","2014","0702","2","personer","-2","nettoinnflytting"
"befolkning_flytting_vreg","2014","0704","1","personer","-4","nettoinnflytting"
"befolkning_flytting_vreg","2014","0704","2","personer","-23","nettoinnflytting"
"befolkning_flytting_vreg","2014","0706","1","personer","71","nettoinnflytting"
"befolkning_flytting_vreg","2014","0706","2","personer","43","nettoinnflytting"
"befolkning_flytting_vreg","2014","0709","1","personer","5","nettoinnflytting"
"befolkning_flytting_vreg","2014","0709","2","personer","-61","nettoinnflytting"
"befolkning_flytting_vreg","2014","0711","1","personer","21","nettoinnflytting"
"befolkning_flytting_vreg","2014","0711","2","personer","1","nettoinnflytting"
"befolkning_flytting_vreg","2014","0713","1","personer","41","nettoinnflytting"
"befolkning_flytting_vreg","2014","0713","2","personer","7","nettoinnflytting"
"befolkning_flytting_vreg","2014","0714","1","personer","2","nettoinnflytting"
"befolkning_flytting_vreg","2014","0714","2","personer","-5","nettoinnflytting"
"befolkning_flytting_vreg","2014","0716","1","personer","2","nettoinnflytting"
"befolkning_flytting_vreg","2014","0716","2","personer","4","nettoinnflytting"
"befolkning_flytting_vreg","2014","0719","1","personer","5","nettoinnflytting"
"befolkning_flytting_vreg","2014","0719","2","personer","10","nettoinnflytting"
"befolkning_flytting_vreg","2014","0720","1","personer","-7","nettoinnflytting"
"befolkning_flytting_vreg","2014","0720","2","personer","-59","nettoinnflytting"
"befolkning_flytting_vreg","2014","0722","1","personer","9","nettoinnflytting"
"befolkning_flytting_vreg","2014","0722","2","personer","43","nettoinnflytting"
"befolkning_flytting_vreg","2014","0723","1","personer","9","nettoinnflytting"
"befolkning_flytting_vreg","2014","0723","2","personer","7","nettoinnflytting"
"befolkning_flytting_vreg","2014","0728","1","personer","8","nettoinnflytting"
"befolkning_flytting_vreg","2014","0728","2","personer","2","nettoinnflytting"
"befolkning_flytting_vreg","2014","0805","1","personer","-13","nettoinnflytting"
"befolkning_flytting_vreg","2014","0805","2","personer","2","nettoinnflytting"
"befolkning_flytting_vreg","2014","0806","1","personer","24","nettoinnflytting"
"befolkning_flytting_vreg","2014","0806","2","personer","-41","nettoinnflytting"
"befolkning_flytting_vreg","2014","0807","1","personer","-3","nettoinnflytting"
"befolkning_flytting_vreg","2014","0807","2","personer","61","nettoinnflytting"
"befolkning_flytting_vreg","2014","0811","1","personer","7","nettoinnflytting"
"befolkning_flytting_vreg","2014","0811","2","personer","-7","nettoinnflytting"
"befolkning_flytting_vreg","2014","0814","1","personer","15","nettoinnflytting"
"befolkning_flytting_vreg","2014","0814","2","personer","4","nettoinnflytting"
"befolkning_flytting_vreg","2014","0815","1","personer","12","nettoinnflytting"
"befolkning_flytting_vreg","2014","0815","2","personer","-3","nettoinnflytting"
"befolkning_flytting_vreg","2014","0817","1","personer","-3","nettoinnflytting"
"befolkning_flytting_vreg","2014","0817","2","personer","-8","nettoinnflytting"
"befolkning_flytting_vreg","2014","0819","1","personer","6","nettoinnflytting"
"befolkning_flytting_vreg","2014","0819","2","personer","-47","nettoinnflytting"
"befolkning_flytting_vreg","2014","0821","1","personer","10","nettoinnflytting"
"befolkning_flytting_vreg","2014","0821","2","personer","-9","nettoinnflytting"
"befolkning_flytting_vreg","2014","0822","1","personer","-5","nettoinnflytting"
"befolkning_flytting_vreg","2014","0822","2","personer","1","nettoinnflytting"
"befolkning_flytting_vreg","2014","0826","1","personer","-9","nettoinnflytting"
"befolkning_flytting_vreg","2014","0826","2","personer","-44","nettoinnflytting"
"befolkning_flytting_vreg","2014","0827","1","personer","0","nettoinnflytting"
"befolkning_flytting_vreg","2014","0827","2","personer","8","nettoinnflytting"
"befolkning_flytting_vreg","2014","0828","1","personer","-6","nettoinnflytting"
"befolkning_flytting_vreg","2014","0828","2","personer","1","nettoinnflytting"
"befolkning_flytting_vreg","2014","0829","1","personer","-2","nettoinnflytting"
"befolkning_flytting_vreg","2014","0829","2","personer","0","nettoinnflytting"
"befolkning_flytting_vreg","2014","0830","1","personer","-2","nettoinnflytting"
"befolkning_flytting_vreg","2014","0830","2","personer","0","nettoinnflytting"
"befolkning_flytting_vreg","2014","0831","1","personer","-9","nettoinnflytting"
"befolkning_flytting_vreg","2014","0831","2","personer","-1","nettoinnflytting"
"befolkning_flytting_vreg","2014","0833","1","personer","2","nettoinnflytting"
"befolkning_flytting_vreg","2014","0833","2","personer","-4","nettoinnflytting"
"befolkning_flytting_vreg","2014","0834","1","personer","-4","nettoinnflytting"
"befolkning_flytting_vreg","2014","0834","2","personer","4","nettoinnflytting"
"befolkning_flytting_vreg","2014","0901","1","personer","-2","nettoinnflytting"
"befolkning_flytting_vreg","2014","0901","2","personer","-18","nettoinnflytting"
"befolkning_flytting_vreg","2014","0904","1","personer","-2","nettoinnflytting"
"befolkning_flytting_vreg","2014","0904","2","personer","19","nettoinnflytting"
"befolkning_flytting_vreg","2014","0906","1","personer","19","nettoinnflytting"
"befolkning_flytting_vreg","2014","0906","2","personer","23","nettoinnflytting"
"befolkning_flytting_vreg","2014","0911","1","personer","-2","nettoinnflytting"
"befolkning_flytting_vreg","2014","0911","2","personer","-6","nettoinnflytting"
"befolkning_flytting_vreg","2014","0912","1","personer","7","nettoinnflytting"
"befolkning_flytting_vreg","2014","0912","2","personer","5","nettoinnflytting"
"befolkning_flytting_vreg","2014","0914","1","personer","-12","nettoinnflytting"
"befolkning_flytting_vreg","2014","0914","2","personer","-1","nettoinnflytting"
"befolkning_flytting_vreg","2014","0919","1","personer","15","nettoinnflytting"
"befolkning_flytting_vreg","2014","0919","2","personer","11","nettoinnflytting"
"befolkning_flytting_vreg","2014","0926","1","personer","-7","nettoinnflytting"
"befolkning_flytting_vreg","2014","0926","2","personer","-7","nettoinnflytting"
"befolkning_flytting_vreg","2014","0928","1","personer","-9","nettoinnflytting"
"befolkning_flytting_vreg","2014","0928","2","personer","-40","nettoinnflytting"
"befolkning_flytting_vreg","2014","0929","1","personer","1","nettoinnflytting"
"befolkning_flytting_vreg","2014","0929","2","personer","9","nettoinnflytting"
"befolkning_flytting_vreg","2014","0935","1","personer","-3","nettoinnflytting"
"befolkning_flytting_vreg","2014","0935","2","personer","6","nettoinnflytting"
"befolkning_flytting_vreg","2014","0937","1","personer","-1","nettoinnflytting"
"befolkning_flytting_vreg","2014","0937","2","personer","0","nettoinnflytting"
"befolkning_flytting_vreg","2014","0938","1","personer","4","nettoinnflytting"
"befolkning_flytting_vreg","2014","0938","2","personer","-15","nettoinnflytting"
"befolkning_flytting_vreg","2014","0940","1","personer","-6","nettoinnflytting"
"befolkning_flytting_vreg","2014","0940","2","personer","7","nettoinnflytting"
"befolkning_flytting_vreg","2014","0941","1","personer","-14","nettoinnflytting"
"befolkning_flytting_vreg","2014","0941","2","personer","5","nettoinnflytting"
"befolkning_flytting_vreg","2014","1001","1","personer","-58","nettoinnflytting"
"befolkning_flytting_vreg","2014","1001","2","personer","97","nettoinnflytting"
"befolkning_flytting_vreg","2014","1002","1","personer","-28","nettoinnflytting"
"befolkning_flytting_vreg","2014","1002","2","personer","-46","nettoinnflytting"
"befolkning_flytting_vreg","2014","1003","1","personer","4","nettoinnflytting"
"befolkning_flytting_vreg","2014","1003","2","personer","-46","nettoinnflytting"
"befolkning_flytting_vreg","2014","1004","1","personer","-10","nettoinnflytting"
"befolkning_flytting_vreg","2014","1004","2","personer","-17","nettoinnflytting"
"befolkning_flytting_vreg","2014","1014","1","personer","-9","nettoinnflytting"
"befolkning_flytting_vreg","2014","1014","2","personer","-12","nettoinnflytting"
"befolkning_flytting_vreg","2014","1017","1","personer","15","nettoinnflytting"
"befolkning_flytting_vreg","2014","1017","2","personer","-19","nettoinnflytting"
"befolkning_flytting_vreg","2014","1018","1","personer","25","nettoinnflytting"
"befolkning_flytting_vreg","2014","1018","2","personer","23","nettoinnflytting"
"befolkning_flytting_vreg","2014","1021","1","personer","-3","nettoinnflytting"
"befolkning_flytting_vreg","2014","1021","2","personer","-11","nettoinnflytting"
"befolkning_flytting_vreg","2014","1026","1","personer","-3","nettoinnflytting"
"befolkning_flytting_vreg","2014","1026","2","personer","-3","nettoinnflytting"
"befolkning_flytting_vreg","2014","1027","1","personer","6","nettoinnflytting"
"befolkning_flytting_vreg","2014","1027","2","personer","2","nettoinnflytting"
"befolkning_flytting_vreg","2014","1029","1","personer","12","nettoinnflytting"
"befolkning_flytting_vreg","2014","1029","2","personer","-5","nettoinnflytting"
"befolkning_flytting_vreg","2014","1032","1","personer","8","nettoinnflytting"
"befolkning_flytting_vreg","2014","1032","2","personer","-61","nettoinnflytting"
"befolkning_flytting_vreg","2014","1034","1","personer","-8","nettoinnflytting"
"befolkning_flytting_vreg","2014","1034","2","personer","5","nettoinnflytting"
"befolkning_flytting_vreg","2014","1037","1","personer","7","nettoinnflytting"
"befolkning_flytting_vreg","2014","1037","2","personer","-14","nettoinnflytting"
"befolkning_flytting_vreg","2014","1046","1","personer","5","nettoinnflytting"
"befolkning_flytting_vreg","2014","1046","2","personer","4","nettoinnflytting"
"befolkning_flytting_vreg","2014","1101","1","personer","4","nettoinnflytting"
"befolkning_flytting_vreg","2014","1101","2","personer","9","nettoinnflytting"
"befolkning_flytting_vreg","2014","1102","1","personer","106","nettoinnflytting"
"befolkning_flytting_vreg","2014","1102","2","personer","9","nettoinnflytting"
"befolkning_flytting_vreg","2014","1103","1","personer","-185","nettoinnflytting"
"befolkning_flytting_vreg","2014","1103","2","personer","51","nettoinnflytting"
"befolkning_flytting_vreg","2014","1106","1","personer","-3","nettoinnflytting"
"befolkning_flytting_vreg","2014","1106","2","personer","-32","nettoinnflytting"
"befolkning_flytting_vreg","2014","1111","1","personer","-1","nettoinnflytting"
"befolkning_flytting_vreg","2014","1111","2","personer","-3","nettoinnflytting"
"befolkning_flytting_vreg","2014","1112","1","personer","5","nettoinnflytting"
