"tabell_navn","aar","naringsregion_nr","landbakgrunn","enhet","tabellvariabel"
"befolkning_opprinnelsesland",2015,"37",818,"person","."
"befolkning_opprinnelsesland",2015,"37",819,"person","."
"befolkning_opprinnelsesland",2015,"37",820,"person","8"
"befolkning_opprinnelsesland",2015,"37",821,"person","."
"befolkning_opprinnelsesland",2015,"37",822,"person","."
"befolkning_opprinnelsesland",2015,"37",826,"person",":"
"befolkning_opprinnelsesland",2015,"37",827,"person","."
"befolkning_opprinnelsesland",2015,"37",828,"person","."
"befolkning_opprinnelsesland",2015,"37",829,"person","."
"befolkning_opprinnelsesland",2015,"37",830,"person","."
"befolkning_opprinnelsesland",2015,"37",832,"person","."
"befolkning_opprinnelsesland",2015,"37",833,"person","."
"befolkning_opprinnelsesland",2015,"37",835,"person","."
"befolkning_opprinnelsesland",2015,"37",839,"person","."
"befolkning_opprinnelsesland",2015,"37",840,"person","."
"befolkning_opprinnelsesland",2015,"37",970,"person","53"
"befolkning_opprinnelsesland",2015,"37",980,"person","."
"befolkning_opprinnelsesland",2015,"37",990,"person","."
"befolkning_opprinnelsesland",2015,"38",101,"person","46"
"befolkning_opprinnelsesland",2015,"38",102,"person","."
"befolkning_opprinnelsesland",2015,"38",103,"person","14"
"befolkning_opprinnelsesland",2015,"38",104,"person","17"
"befolkning_opprinnelsesland",2015,"38",105,"person","60"
"befolkning_opprinnelsesland",2015,"38",106,"person","36"
"befolkning_opprinnelsesland",2015,"38",111,"person","."
"befolkning_opprinnelsesland",2015,"38",112,"person",":"
"befolkning_opprinnelsesland",2015,"38",113,"person","27"
"befolkning_opprinnelsesland",2015,"38",114,"person","."
"befolkning_opprinnelsesland",2015,"38",115,"person","15"
"befolkning_opprinnelsesland",2015,"38",117,"person","4"
"befolkning_opprinnelsesland",2015,"38",118,"person","."
"befolkning_opprinnelsesland",2015,"38",119,"person",":"
"befolkning_opprinnelsesland",2015,"38",120,"person",":"
"befolkning_opprinnelsesland",2015,"38",121,"person","4"
"befolkning_opprinnelsesland",2015,"38",122,"person","5"
"befolkning_opprinnelsesland",2015,"38",123,"person","7"
"befolkning_opprinnelsesland",2015,"38",124,"person","39"
"befolkning_opprinnelsesland",2015,"38",126,"person","."
"befolkning_opprinnelsesland",2015,"38",127,"person","66"
"befolkning_opprinnelsesland",2015,"38",128,"person","."
"befolkning_opprinnelsesland",2015,"38",129,"person","."
"befolkning_opprinnelsesland",2015,"38",130,"person","."
"befolkning_opprinnelsesland",2015,"38",131,"person","453"
"befolkning_opprinnelsesland",2015,"38",132,"person","9"
"befolkning_opprinnelsesland",2015,"38",133,"person","122"
"befolkning_opprinnelsesland",2015,"38",134,"person","."
"befolkning_opprinnelsesland",2015,"38",136,"person","228"
"befolkning_opprinnelsesland",2015,"38",137,"person","16"
"befolkning_opprinnelsesland",2015,"38",138,"person",":"
"befolkning_opprinnelsesland",2015,"38",139,"person","55"
"befolkning_opprinnelsesland",2015,"38",140,"person","50"
"befolkning_opprinnelsesland",2015,"38",141,"person","5"
"befolkning_opprinnelsesland",2015,"38",143,"person",":"
"befolkning_opprinnelsesland",2015,"38",144,"person","251"
"befolkning_opprinnelsesland",2015,"38",146,"person","."
"befolkning_opprinnelsesland",2015,"38",148,"person","18"
"befolkning_opprinnelsesland",2015,"38",152,"person","14"
"befolkning_opprinnelsesland",2015,"38",153,"person",":"
"befolkning_opprinnelsesland",2015,"38",154,"person","."
"befolkning_opprinnelsesland",2015,"38",155,"person","35"
"befolkning_opprinnelsesland",2015,"38",156,"person","5"
"befolkning_opprinnelsesland",2015,"38",157,"person","40"
"befolkning_opprinnelsesland",2015,"38",158,"person","7"
"befolkning_opprinnelsesland",2015,"38",159,"person","26"
"befolkning_opprinnelsesland",2015,"38",160,"person",":"
"befolkning_opprinnelsesland",2015,"38",161,"person",":"
"befolkning_opprinnelsesland",2015,"38",162,"person","."
"befolkning_opprinnelsesland",2015,"38",163,"person","."
"befolkning_opprinnelsesland",2015,"38",164,"person","."
"befolkning_opprinnelsesland",2015,"38",203,"person","10"
"befolkning_opprinnelsesland",2015,"38",204,"person",":"
"befolkning_opprinnelsesland",2015,"38",205,"person",":"
"befolkning_opprinnelsesland",2015,"38",209,"person","."
"befolkning_opprinnelsesland",2015,"38",213,"person","."
"befolkning_opprinnelsesland",2015,"38",216,"person","."
"befolkning_opprinnelsesland",2015,"38",220,"person","."
"befolkning_opprinnelsesland",2015,"38",229,"person","."
"befolkning_opprinnelsesland",2015,"38",235,"person","."
"befolkning_opprinnelsesland",2015,"38",239,"person","."
"befolkning_opprinnelsesland",2015,"38",241,"person","145"
"befolkning_opprinnelsesland",2015,"38",246,"person","28"
"befolkning_opprinnelsesland",2015,"38",249,"person",":"
"befolkning_opprinnelsesland",2015,"38",250,"person","."
"befolkning_opprinnelsesland",2015,"38",254,"person","."
"befolkning_opprinnelsesland",2015,"38",256,"person","."
"befolkning_opprinnelsesland",2015,"38",260,"person",":"
"befolkning_opprinnelsesland",2015,"38",264,"person",":"
"befolkning_opprinnelsesland",2015,"38",266,"person","."
"befolkning_opprinnelsesland",2015,"38",270,"person","4"
"befolkning_opprinnelsesland",2015,"38",273,"person","."
"befolkning_opprinnelsesland",2015,"38",276,"person","4"
"befolkning_opprinnelsesland",2015,"38",278,"person",":"
"befolkning_opprinnelsesland",2015,"38",279,"person","6"
"befolkning_opprinnelsesland",2015,"38",281,"person","."
"befolkning_opprinnelsesland",2015,"38",283,"person","."
"befolkning_opprinnelsesland",2015,"38",286,"person",":"
"befolkning_opprinnelsesland",2015,"38",289,"person",":"
"befolkning_opprinnelsesland",2015,"38",296,"person","."
"befolkning_opprinnelsesland",2015,"38",299,"person","."
"befolkning_opprinnelsesland",2015,"38",303,"person","5"
"befolkning_opprinnelsesland",2015,"38",304,"person","."
"befolkning_opprinnelsesland",2015,"38",306,"person",":"
"befolkning_opprinnelsesland",2015,"38",307,"person","."
"befolkning_opprinnelsesland",2015,"38",308,"person","."
"befolkning_opprinnelsesland",2015,"38",309,"person","."
"befolkning_opprinnelsesland",2015,"38",313,"person","."
"befolkning_opprinnelsesland",2015,"38",319,"person","."
"befolkning_opprinnelsesland",2015,"38",322,"person","."
"befolkning_opprinnelsesland",2015,"38",323,"person","."
"befolkning_opprinnelsesland",2015,"38",326,"person","."
"befolkning_opprinnelsesland",2015,"38",329,"person","."
"befolkning_opprinnelsesland",2015,"38",333,"person","."
"befolkning_opprinnelsesland",2015,"38",336,"person","."
"befolkning_opprinnelsesland",2015,"38",337,"person","."
"befolkning_opprinnelsesland",2015,"38",338,"person","."
"befolkning_opprinnelsesland",2015,"38",339,"person","."
"befolkning_opprinnelsesland",2015,"38",346,"person","82"
"befolkning_opprinnelsesland",2015,"38",355,"person",":"
"befolkning_opprinnelsesland",2015,"38",356,"person","16"
"befolkning_opprinnelsesland",2015,"38",357,"person","."
"befolkning_opprinnelsesland",2015,"38",359,"person","4"
"befolkning_opprinnelsesland",2015,"38",369,"person","."
"befolkning_opprinnelsesland",2015,"38",373,"person","."
"befolkning_opprinnelsesland",2015,"38",376,"person","."
"befolkning_opprinnelsesland",2015,"38",379,"person","4"
"befolkning_opprinnelsesland",2015,"38",386,"person","4"
"befolkning_opprinnelsesland",2015,"38",389,"person","."
"befolkning_opprinnelsesland",2015,"38",393,"person","."
"befolkning_opprinnelsesland",2015,"38",404,"person","33"
"befolkning_opprinnelsesland",2015,"38",406,"person","."
"befolkning_opprinnelsesland",2015,"38",407,"person","4"
"befolkning_opprinnelsesland",2015,"38",409,"person","."
"befolkning_opprinnelsesland",2015,"38",410,"person","."
"befolkning_opprinnelsesland",2015,"38",412,"person","."
"befolkning_opprinnelsesland",2015,"38",416,"person","."
"befolkning_opprinnelsesland",2015,"38",420,"person",":"
"befolkning_opprinnelsesland",2015,"38",424,"person","6"
"befolkning_opprinnelsesland",2015,"38",426,"person","."
"befolkning_opprinnelsesland",2015,"38",428,"person","101"
"befolkning_opprinnelsesland",2015,"38",430,"person","."
"befolkning_opprinnelsesland",2015,"38",432,"person","."
"befolkning_opprinnelsesland",2015,"38",436,"person","6"
"befolkning_opprinnelsesland",2015,"38",444,"person","5"
"befolkning_opprinnelsesland",2015,"38",448,"person",":"
"befolkning_opprinnelsesland",2015,"38",452,"person","33"
"befolkning_opprinnelsesland",2015,"38",456,"person","16"
"befolkning_opprinnelsesland",2015,"38",460,"person",":"
"befolkning_opprinnelsesland",2015,"38",464,"person","5"
"befolkning_opprinnelsesland",2015,"38",476,"person",":"
"befolkning_opprinnelsesland",2015,"38",478,"person","."
"befolkning_opprinnelsesland",2015,"38",480,"person",":"
"befolkning_opprinnelsesland",2015,"38",484,"person","13"
"befolkning_opprinnelsesland",2015,"38",488,"person","."
"befolkning_opprinnelsesland",2015,"38",492,"person",":"
"befolkning_opprinnelsesland",2015,"38",496,"person",":"
"befolkning_opprinnelsesland",2015,"38",500,"person","."
"befolkning_opprinnelsesland",2015,"38",502,"person","."
"befolkning_opprinnelsesland",2015,"38",504,"person","."
"befolkning_opprinnelsesland",2015,"38",508,"person","."
"befolkning_opprinnelsesland",2015,"38",510,"person","."
"befolkning_opprinnelsesland",2015,"38",512,"person",":"
"befolkning_opprinnelsesland",2015,"38",513,"person","."
"befolkning_opprinnelsesland",2015,"38",516,"person","."
"befolkning_opprinnelsesland",2015,"38",520,"person","."
"befolkning_opprinnelsesland",2015,"38",524,"person","24"
"befolkning_opprinnelsesland",2015,"38",528,"person","4"
"befolkning_opprinnelsesland",2015,"38",534,"person",":"
"befolkning_opprinnelsesland",2015,"38",537,"person","."
"befolkning_opprinnelsesland",2015,"38",540,"person","."
"befolkning_opprinnelsesland",2015,"38",544,"person",":"
"befolkning_opprinnelsesland",2015,"38",548,"person",":"
"befolkning_opprinnelsesland",2015,"38",550,"person",":"
"befolkning_opprinnelsesland",2015,"38",552,"person","."
"befolkning_opprinnelsesland",2015,"38",554,"person","."
"befolkning_opprinnelsesland",2015,"38",564,"person","33"
"befolkning_opprinnelsesland",2015,"38",568,"person","74"
"befolkning_opprinnelsesland",2015,"38",575,"person",":"
"befolkning_opprinnelsesland",2015,"38",578,"person","."
"befolkning_opprinnelsesland",2015,"38",601,"person","."
"befolkning_opprinnelsesland",2015,"38",602,"person","."
"befolkning_opprinnelsesland",2015,"38",603,"person","."
"befolkning_opprinnelsesland",2015,"38",604,"person","."
"befolkning_opprinnelsesland",2015,"38",605,"person","."
"befolkning_opprinnelsesland",2015,"38",606,"person","."
"befolkning_opprinnelsesland",2015,"38",608,"person","."
"befolkning_opprinnelsesland",2015,"38",612,"person",":"
"befolkning_opprinnelsesland",2015,"38",613,"person","."
"befolkning_opprinnelsesland",2015,"38",616,"person","."
"befolkning_opprinnelsesland",2015,"38",620,"person",":"
"befolkning_opprinnelsesland",2015,"38",622,"person","."
"befolkning_opprinnelsesland",2015,"38",624,"person","."
"befolkning_opprinnelsesland",2015,"38",629,"person","."
"befolkning_opprinnelsesland",2015,"38",631,"person","."
"befolkning_opprinnelsesland",2015,"38",632,"person",":"
"befolkning_opprinnelsesland",2015,"38",636,"person","."
"befolkning_opprinnelsesland",2015,"38",644,"person","."
"befolkning_opprinnelsesland",2015,"38",648,"person","."
"befolkning_opprinnelsesland",2015,"38",650,"person","."
"befolkning_opprinnelsesland",2015,"38",652,"person",":"
"befolkning_opprinnelsesland",2015,"38",654,"person","."
"befolkning_opprinnelsesland",2015,"38",657,"person","."
"befolkning_opprinnelsesland",2015,"38",658,"person","."
"befolkning_opprinnelsesland",2015,"38",659,"person","."
"befolkning_opprinnelsesland",2015,"38",660,"person","."
"befolkning_opprinnelsesland",2015,"38",661,"person","."
"befolkning_opprinnelsesland",2015,"38",664,"person","."
"befolkning_opprinnelsesland",2015,"38",668,"person","."
"befolkning_opprinnelsesland",2015,"38",672,"person","."
"befolkning_opprinnelsesland",2015,"38",676,"person","."
"befolkning_opprinnelsesland",2015,"38",677,"person","."
"befolkning_opprinnelsesland",2015,"38",678,"person","."
"befolkning_opprinnelsesland",2015,"38",679,"person","."
"befolkning_opprinnelsesland",2015,"38",680,"person","."
"befolkning_opprinnelsesland",2015,"38",681,"person","."
"befolkning_opprinnelsesland",2015,"38",684,"person","20"
"befolkning_opprinnelsesland",2015,"38",685,"person","."
"befolkning_opprinnelsesland",2015,"38",686,"person","."
"befolkning_opprinnelsesland",2015,"38",687,"person","."
"befolkning_opprinnelsesland",2015,"38",705,"person",":"
"befolkning_opprinnelsesland",2015,"38",710,"person",":"
"befolkning_opprinnelsesland",2015,"38",715,"person","6"
"befolkning_opprinnelsesland",2015,"38",720,"person",":"
"befolkning_opprinnelsesland",2015,"38",725,"person","5"
"befolkning_opprinnelsesland",2015,"38",730,"person","4"
"befolkning_opprinnelsesland",2015,"38",735,"person",":"
"befolkning_opprinnelsesland",2015,"38",740,"person","."
"befolkning_opprinnelsesland",2015,"38",745,"person","."
"befolkning_opprinnelsesland",2015,"38",755,"person","."
"befolkning_opprinnelsesland",2015,"38",760,"person",":"
"befolkning_opprinnelsesland",2015,"38",765,"person","."
"befolkning_opprinnelsesland",2015,"38",770,"person","."
"befolkning_opprinnelsesland",2015,"38",775,"person","."
"befolkning_opprinnelsesland",2015,"38",802,"person","."
"befolkning_opprinnelsesland",2015,"38",805,"person",":"
"befolkning_opprinnelsesland",2015,"38",806,"person","."
"befolkning_opprinnelsesland",2015,"38",807,"person","."
"befolkning_opprinnelsesland",2015,"38",808,"person","."
"befolkning_opprinnelsesland",2015,"38",809,"person","."
"befolkning_opprinnelsesland",2015,"38",811,"person","."
"befolkning_opprinnelsesland",2015,"38",812,"person","."
"befolkning_opprinnelsesland",2015,"38",813,"person","."
"befolkning_opprinnelsesland",2015,"38",814,"person","."
"befolkning_opprinnelsesland",2015,"38",815,"person","."
"befolkning_opprinnelsesland",2015,"38",816,"person","."
"befolkning_opprinnelsesland",2015,"38",817,"person","."
"befolkning_opprinnelsesland",2015,"38",818,"person","."
"befolkning_opprinnelsesland",2015,"38",819,"person","."
"befolkning_opprinnelsesland",2015,"38",820,"person",":"
"befolkning_opprinnelsesland",2015,"38",821,"person","."
"befolkning_opprinnelsesland",2015,"38",822,"person","."
"befolkning_opprinnelsesland",2015,"38",826,"person","."
"befolkning_opprinnelsesland",2015,"38",827,"person","."
"befolkning_opprinnelsesland",2015,"38",828,"person","."
"befolkning_opprinnelsesland",2015,"38",829,"person","."
"befolkning_opprinnelsesland",2015,"38",830,"person","."
"befolkning_opprinnelsesland",2015,"38",832,"person","."
"befolkning_opprinnelsesland",2015,"38",833,"person","."
"befolkning_opprinnelsesland",2015,"38",835,"person","."
"befolkning_opprinnelsesland",2015,"38",839,"person","."
"befolkning_opprinnelsesland",2015,"38",840,"person","."
"befolkning_opprinnelsesland",2015,"38",970,"person","77"
"befolkning_opprinnelsesland",2015,"38",980,"person","."
"befolkning_opprinnelsesland",2015,"38",990,"person","."
"befolkning_opprinnelsesland",2015,"39",101,"person","1725"
"befolkning_opprinnelsesland",2015,"39",102,"person","23"
"befolkning_opprinnelsesland",2015,"39",103,"person","283"
"befolkning_opprinnelsesland",2015,"39",104,"person","61"
"befolkning_opprinnelsesland",2015,"39",105,"person","944"
"befolkning_opprinnelsesland",2015,"39",106,"person","1411"
"befolkning_opprinnelsesland",2015,"39",111,"person","65"
"befolkning_opprinnelsesland",2015,"39",112,"person","90"
"befolkning_opprinnelsesland",2015,"39",113,"person","391"
"befolkning_opprinnelsesland",2015,"39",114,"person",":"
"befolkning_opprinnelsesland",2015,"39",115,"person","286"
"befolkning_opprinnelsesland",2015,"39",117,"person","704"
"befolkning_opprinnelsesland",2015,"39",118,"person","."
"befolkning_opprinnelsesland",2015,"39",119,"person","196"
"befolkning_opprinnelsesland",2015,"39",120,"person","97"
"befolkning_opprinnelsesland",2015,"39",121,"person","112"
"befolkning_opprinnelsesland",2015,"39",122,"person","212"
"befolkning_opprinnelsesland",2015,"39",123,"person","409"
"befolkning_opprinnelsesland",2015,"39",124,"person","522"
"befolkning_opprinnelsesland",2015,"39",126,"person","4"
"befolkning_opprinnelsesland",2015,"39",127,"person","594"
"befolkning_opprinnelsesland",2015,"39",128,"person",":"
"befolkning_opprinnelsesland",2015,"39",129,"person",":"
"befolkning_opprinnelsesland",2015,"39",130,"person",":"
"befolkning_opprinnelsesland",2015,"39",131,"person","8192"
"befolkning_opprinnelsesland",2015,"39",132,"person","231"
"befolkning_opprinnelsesland",2015,"39",133,"person","1046"
"befolkning_opprinnelsesland",2015,"39",134,"person",":"
"befolkning_opprinnelsesland",2015,"39",136,"person","3151"
"befolkning_opprinnelsesland",2015,"39",137,"person","388"
"befolkning_opprinnelsesland",2015,"39",138,"person","58"
"befolkning_opprinnelsesland",2015,"39",139,"person","2373"
"befolkning_opprinnelsesland",2015,"39",140,"person","1400"
"befolkning_opprinnelsesland",2015,"39",141,"person","64"
"befolkning_opprinnelsesland",2015,"39",143,"person","974"
"befolkning_opprinnelsesland",2015,"39",144,"person","1990"
"befolkning_opprinnelsesland",2015,"39",146,"person","22"
"befolkning_opprinnelsesland",2015,"39",148,"person","330"
"befolkning_opprinnelsesland",2015,"39",152,"person","200"
"befolkning_opprinnelsesland",2015,"39",153,"person","100"
"befolkning_opprinnelsesland",2015,"39",154,"person","."
"befolkning_opprinnelsesland",2015,"39",155,"person","913"
"befolkning_opprinnelsesland",2015,"39",156,"person","70"
"befolkning_opprinnelsesland",2015,"39",157,"person","282"
"befolkning_opprinnelsesland",2015,"39",158,"person","173"
"befolkning_opprinnelsesland",2015,"39",159,"person","374"
"befolkning_opprinnelsesland",2015,"39",160,"person","25"
"befolkning_opprinnelsesland",2015,"39",161,"person","617"
"befolkning_opprinnelsesland",2015,"39",162,"person","."
"befolkning_opprinnelsesland",2015,"39",163,"person","."
"befolkning_opprinnelsesland",2015,"39",164,"person","."
"befolkning_opprinnelsesland",2015,"39",203,"person","109"
"befolkning_opprinnelsesland",2015,"39",204,"person","24"
"befolkning_opprinnelsesland",2015,"39",205,"person",":"
"befolkning_opprinnelsesland",2015,"39",209,"person","."
"befolkning_opprinnelsesland",2015,"39",213,"person","."
"befolkning_opprinnelsesland",2015,"39",216,"person","80"
"befolkning_opprinnelsesland",2015,"39",220,"person","."
"befolkning_opprinnelsesland",2015,"39",229,"person","6"
"befolkning_opprinnelsesland",2015,"39",235,"person",":"
"befolkning_opprinnelsesland",2015,"39",239,"person","19"
"befolkning_opprinnelsesland",2015,"39",241,"person","865"
"befolkning_opprinnelsesland",2015,"39",246,"person","545"
"befolkning_opprinnelsesland",2015,"39",249,"person","103"
"befolkning_opprinnelsesland",2015,"39",250,"person",":"
"befolkning_opprinnelsesland",2015,"39",254,"person",":"
"befolkning_opprinnelsesland",2015,"39",256,"person","17"
"befolkning_opprinnelsesland",2015,"39",260,"person","157"
"befolkning_opprinnelsesland",2015,"39",264,"person","12"
"befolkning_opprinnelsesland",2015,"39",266,"person","7"
"befolkning_opprinnelsesland",2015,"39",270,"person","67"
"befolkning_opprinnelsesland",2015,"39",273,"person","12"
"befolkning_opprinnelsesland",2015,"39",276,"person","79"
"befolkning_opprinnelsesland",2015,"39",278,"person","10"
"befolkning_opprinnelsesland",2015,"39",279,"person","65"
"befolkning_opprinnelsesland",2015,"39",281,"person",":"
"befolkning_opprinnelsesland",2015,"39",283,"person","25"
"befolkning_opprinnelsesland",2015,"39",286,"person","46"
"befolkning_opprinnelsesland",2015,"39",289,"person","45"
"befolkning_opprinnelsesland",2015,"39",296,"person","6"
"befolkning_opprinnelsesland",2015,"39",299,"person",":"
"befolkning_opprinnelsesland",2015,"39",303,"person","165"
"befolkning_opprinnelsesland",2015,"39",304,"person","6"
"befolkning_opprinnelsesland",2015,"39",306,"person","5"
"befolkning_opprinnelsesland",2015,"39",307,"person","7"
"befolkning_opprinnelsesland",2015,"39",308,"person",":"
"befolkning_opprinnelsesland",2015,"39",309,"person",":"
"befolkning_opprinnelsesland",2015,"39",313,"person","307"
"befolkning_opprinnelsesland",2015,"39",319,"person","10"
"befolkning_opprinnelsesland",2015,"39",322,"person","."
"befolkning_opprinnelsesland",2015,"39",323,"person","."
"befolkning_opprinnelsesland",2015,"39",326,"person","16"
"befolkning_opprinnelsesland",2015,"39",329,"person","25"
"befolkning_opprinnelsesland",2015,"39",333,"person","."
"befolkning_opprinnelsesland",2015,"39",336,"person","8"
"befolkning_opprinnelsesland",2015,"39",337,"person",":"
"befolkning_opprinnelsesland",2015,"39",338,"person",":"
"befolkning_opprinnelsesland",2015,"39",339,"person","33"
"befolkning_opprinnelsesland",2015,"39",346,"person","1161"
"befolkning_opprinnelsesland",2015,"39",355,"person","7"
"befolkning_opprinnelsesland",2015,"39",356,"person","137"
"befolkning_opprinnelsesland",2015,"39",357,"person","."
"befolkning_opprinnelsesland",2015,"39",359,"person","96"
"befolkning_opprinnelsesland",2015,"39",369,"person","34"
"befolkning_opprinnelsesland",2015,"39",373,"person",":"
"befolkning_opprinnelsesland",2015,"39",376,"person","4"
"befolkning_opprinnelsesland",2015,"39",379,"person","74"
"befolkning_opprinnelsesland",2015,"39",386,"person","45"
"befolkning_opprinnelsesland",2015,"39",389,"person","15"
"befolkning_opprinnelsesland",2015,"39",393,"person",":"
"befolkning_opprinnelsesland",2015,"39",404,"person","629"
"befolkning_opprinnelsesland",2015,"39",406,"person","35"
"befolkning_opprinnelsesland",2015,"39",407,"person","110"
"befolkning_opprinnelsesland",2015,"39",409,"person",":"
"befolkning_opprinnelsesland",2015,"39",410,"person","46"
"befolkning_opprinnelsesland",2015,"39",412,"person","4"
"befolkning_opprinnelsesland",2015,"39",416,"person","8"
"befolkning_opprinnelsesland",2015,"39",420,"person","413"
"befolkning_opprinnelsesland",2015,"39",424,"person","405"
"befolkning_opprinnelsesland",2015,"39",426,"person","31"
"befolkning_opprinnelsesland",2015,"39",428,"person","1273"
"befolkning_opprinnelsesland",2015,"39",430,"person","16"
"befolkning_opprinnelsesland",2015,"39",432,"person","12"
"befolkning_opprinnelsesland",2015,"39",436,"person","106"
"befolkning_opprinnelsesland",2015,"39",444,"person","1191"
"befolkning_opprinnelsesland",2015,"39",448,"person","364"
"befolkning_opprinnelsesland",2015,"39",452,"person","850"
"befolkning_opprinnelsesland",2015,"39",456,"person","982"
"befolkning_opprinnelsesland",2015,"39",460,"person","46"
"befolkning_opprinnelsesland",2015,"39",464,"person","57"
"befolkning_opprinnelsesland",2015,"39",476,"person","25"
"befolkning_opprinnelsesland",2015,"39",478,"person","6"
"befolkning_opprinnelsesland",2015,"39",480,"person","151"
"befolkning_opprinnelsesland",2015,"39",484,"person","769"
"befolkning_opprinnelsesland",2015,"39",488,"person",":"
"befolkning_opprinnelsesland",2015,"39",492,"person","63"
"befolkning_opprinnelsesland",2015,"39",496,"person","27"
"befolkning_opprinnelsesland",2015,"39",500,"person","21"
"befolkning_opprinnelsesland",2015,"39",502,"person","12"
"befolkning_opprinnelsesland",2015,"39",504,"person",":"
"befolkning_opprinnelsesland",2015,"39",508,"person","114"
"befolkning_opprinnelsesland",2015,"39",510,"person","15"
"befolkning_opprinnelsesland",2015,"39",512,"person","107"
"befolkning_opprinnelsesland",2015,"39",513,"person","."
"befolkning_opprinnelsesland",2015,"39",516,"person","4"
"befolkning_opprinnelsesland",2015,"39",520,"person","18"
"befolkning_opprinnelsesland",2015,"39",524,"person","234"
"befolkning_opprinnelsesland",2015,"39",528,"person","59"
"befolkning_opprinnelsesland",2015,"39",534,"person","657"
"befolkning_opprinnelsesland",2015,"39",537,"person","."
"befolkning_opprinnelsesland",2015,"39",540,"person","6"
"befolkning_opprinnelsesland",2015,"39",544,"person","23"
"befolkning_opprinnelsesland",2015,"39",548,"person","64"
"befolkning_opprinnelsesland",2015,"39",550,"person",":"
"befolkning_opprinnelsesland",2015,"39",552,"person","9"
"befolkning_opprinnelsesland",2015,"39",554,"person","59"
"befolkning_opprinnelsesland",2015,"39",564,"person","275"
"befolkning_opprinnelsesland",2015,"39",568,"person","1219"
"befolkning_opprinnelsesland",2015,"39",575,"person","894"
"befolkning_opprinnelsesland",2015,"39",578,"person","40"
"befolkning_opprinnelsesland",2015,"39",601,"person","."
"befolkning_opprinnelsesland",2015,"39",602,"person",":"
"befolkning_opprinnelsesland",2015,"39",603,"person",":"
"befolkning_opprinnelsesland",2015,"39",604,"person",":"
"befolkning_opprinnelsesland",2015,"39",605,"person",":"
"befolkning_opprinnelsesland",2015,"39",606,"person","."
"befolkning_opprinnelsesland",2015,"39",608,"person",":"
"befolkning_opprinnelsesland",2015,"39",612,"person","269"
"befolkning_opprinnelsesland",2015,"39",613,"person",":"
"befolkning_opprinnelsesland",2015,"39",616,"person","18"
"befolkning_opprinnelsesland",2015,"39",620,"person","71"
"befolkning_opprinnelsesland",2015,"39",622,"person",":"
"befolkning_opprinnelsesland",2015,"39",624,"person","42"
"befolkning_opprinnelsesland",2015,"39",629,"person",":"
"befolkning_opprinnelsesland",2015,"39",631,"person","."
"befolkning_opprinnelsesland",2015,"39",632,"person","7"
"befolkning_opprinnelsesland",2015,"39",636,"person","."
"befolkning_opprinnelsesland",2015,"39",644,"person","4"
"befolkning_opprinnelsesland",2015,"39",648,"person","13"
"befolkning_opprinnelsesland",2015,"39",650,"person","."
"befolkning_opprinnelsesland",2015,"39",652,"person","105"
"befolkning_opprinnelsesland",2015,"39",654,"person","."
"befolkning_opprinnelsesland",2015,"39",657,"person","."
"befolkning_opprinnelsesland",2015,"39",658,"person","."
"befolkning_opprinnelsesland",2015,"39",659,"person","."
"befolkning_opprinnelsesland",2015,"39",660,"person","."
"befolkning_opprinnelsesland",2015,"39",661,"person",":"
"befolkning_opprinnelsesland",2015,"39",664,"person","7"
"befolkning_opprinnelsesland",2015,"39",668,"person",":"
"befolkning_opprinnelsesland",2015,"39",672,"person","6"
"befolkning_opprinnelsesland",2015,"39",676,"person","."
"befolkning_opprinnelsesland",2015,"39",677,"person","."
"befolkning_opprinnelsesland",2015,"39",678,"person",":"
"befolkning_opprinnelsesland",2015,"39",679,"person",":"
"befolkning_opprinnelsesland",2015,"39",680,"person","42"
"befolkning_opprinnelsesland",2015,"39",681,"person","."
"befolkning_opprinnelsesland",2015,"39",684,"person","1030"
"befolkning_opprinnelsesland",2015,"39",685,"person",":"
"befolkning_opprinnelsesland",2015,"39",686,"person","."
"befolkning_opprinnelsesland",2015,"39",687,"person","."
"befolkning_opprinnelsesland",2015,"39",705,"person","94"
"befolkning_opprinnelsesland",2015,"39",710,"person","20"
"befolkning_opprinnelsesland",2015,"39",715,"person","346"
"befolkning_opprinnelsesland",2015,"39",720,"person","6"
"befolkning_opprinnelsesland",2015,"39",725,"person","295"
"befolkning_opprinnelsesland",2015,"39",730,"person","194"
"befolkning_opprinnelsesland",2015,"39",735,"person","46"
"befolkning_opprinnelsesland",2015,"39",740,"person","."
"befolkning_opprinnelsesland",2015,"39",745,"person","."
"befolkning_opprinnelsesland",2015,"39",755,"person","7"
"befolkning_opprinnelsesland",2015,"39",760,"person","90"
"befolkning_opprinnelsesland",2015,"39",765,"person",":"
"befolkning_opprinnelsesland",2015,"39",770,"person","11"
"befolkning_opprinnelsesland",2015,"39",775,"person","420"
"befolkning_opprinnelsesland",2015,"39",802,"person","."
"befolkning_opprinnelsesland",2015,"39",805,"person","200"
"befolkning_opprinnelsesland",2015,"39",806,"person","."
"befolkning_opprinnelsesland",2015,"39",807,"person","."
"befolkning_opprinnelsesland",2015,"39",808,"person","."
"befolkning_opprinnelsesland",2015,"39",809,"person","."
"befolkning_opprinnelsesland",2015,"39",811,"person","4"
"befolkning_opprinnelsesland",2015,"39",812,"person","."
"befolkning_opprinnelsesland",2015,"39",813,"person","."
"befolkning_opprinnelsesland",2015,"39",814,"person",":"
