"aar","bydel_nr","innvkat_3","kjonn","enhet","tabellvariabel","tabell_navn","fylke_nr","naringsregion_nr","kommune_nr","utd_4"
2013,"NULL","alle","alle","personer","299","utdanningsniva","NULL","NULL","1221","uoppgitt_ingen"
2013,"NULL","alle","alle","prosent","6","utdanningsniva","NULL","NULL","1221","uoppgitt_ingen"
2013,"NULL","innvandrere","0","personer","94","utdanningsniva","NULL","NULL","1221","uoppgitt_ingen"
2013,"NULL","innvandrere","0","prosent","25.9","utdanningsniva","NULL","NULL","1221","uoppgitt_ingen"
2013,"NULL","innvandrere","1","personer","195","utdanningsniva","NULL","NULL","1221","uoppgitt_ingen"
2013,"NULL","innvandrere","1","prosent","38.9","utdanningsniva","NULL","NULL","1221","uoppgitt_ingen"
2013,"NULL","innvandrere","alle","personer","289","utdanningsniva","NULL","NULL","1221","uoppgitt_ingen"
2013,"NULL","innvandrere","alle","prosent","33.4","utdanningsniva","NULL","NULL","1221","uoppgitt_ingen"
2013,"NULL","befolkningen_ellers","0","personer","2","utdanningsniva","NULL","NULL","1221","uoppgitt_ingen"
2013,"NULL","befolkningen_ellers","0","prosent","0.1","utdanningsniva","NULL","NULL","1221","uoppgitt_ingen"
2013,"NULL","befolkningen_ellers","1","personer","8","utdanningsniva","NULL","NULL","1221","uoppgitt_ingen"
2013,"NULL","befolkningen_ellers","1","prosent","0.4","utdanningsniva","NULL","NULL","1221","uoppgitt_ingen"
2013,"NULL","befolkningen_ellers","alle","personer","10","utdanningsniva","NULL","NULL","1221","uoppgitt_ingen"
2013,"NULL","befolkningen_ellers","alle","prosent","0.2","utdanningsniva","NULL","NULL","1221","uoppgitt_ingen"
2013,"NULL","alle","0","personer","65","utdanningsniva","NULL","NULL","1222","grunnskole"
2013,"NULL","alle","0","prosent","18.8","utdanningsniva","NULL","NULL","1222","grunnskole"
2013,"NULL","alle","1","personer","63","utdanningsniva","NULL","NULL","1222","grunnskole"
2013,"NULL","alle","1","prosent","15.5","utdanningsniva","NULL","NULL","1222","grunnskole"
2013,"NULL","alle","alle","personer","128","utdanningsniva","NULL","NULL","1222","grunnskole"
2013,"NULL","alle","alle","prosent","17","utdanningsniva","NULL","NULL","1222","grunnskole"
2013,"NULL","innvandrere","0","personer","9","utdanningsniva","NULL","NULL","1222","grunnskole"
2013,"NULL","innvandrere","0","prosent","24.3","utdanningsniva","NULL","NULL","1222","grunnskole"
2013,"NULL","innvandrere","1","personer","4","utdanningsniva","NULL","NULL","1222","grunnskole"
2013,"NULL","innvandrere","1","prosent","7.8","utdanningsniva","NULL","NULL","1222","grunnskole"
2013,"NULL","innvandrere","alle","personer","13","utdanningsniva","NULL","NULL","1222","grunnskole"
2013,"NULL","innvandrere","alle","prosent","14.8","utdanningsniva","NULL","NULL","1222","grunnskole"
2013,"NULL","befolkningen_ellers","0","personer","56","utdanningsniva","NULL","NULL","1222","grunnskole"
2013,"NULL","befolkningen_ellers","0","prosent","18.2","utdanningsniva","NULL","NULL","1222","grunnskole"
2013,"NULL","befolkningen_ellers","1","personer","59","utdanningsniva","NULL","NULL","1222","grunnskole"
2013,"NULL","befolkningen_ellers","1","prosent","16.6","utdanningsniva","NULL","NULL","1222","grunnskole"
2013,"NULL","befolkningen_ellers","alle","personer","115","utdanningsniva","NULL","NULL","1222","grunnskole"
2013,"NULL","befolkningen_ellers","alle","prosent","17.3","utdanningsniva","NULL","NULL","1222","grunnskole"
2013,"NULL","alle","0","personer","149","utdanningsniva","NULL","NULL","1222","vgs"
2013,"NULL","alle","0","prosent","43.2","utdanningsniva","NULL","NULL","1222","vgs"
2013,"NULL","alle","1","personer","254","utdanningsniva","NULL","NULL","1222","vgs"
2013,"NULL","alle","1","prosent","62.6","utdanningsniva","NULL","NULL","1222","vgs"
2013,"NULL","alle","alle","personer","403","utdanningsniva","NULL","NULL","1222","vgs"
2013,"NULL","alle","alle","prosent","53.7","utdanningsniva","NULL","NULL","1222","vgs"
2013,"NULL","innvandrere","0","personer","10","utdanningsniva","NULL","NULL","1222","vgs"
2013,"NULL","innvandrere","0","prosent","27","utdanningsniva","NULL","NULL","1222","vgs"
2013,"NULL","innvandrere","1","personer","13","utdanningsniva","NULL","NULL","1222","vgs"
2013,"NULL","innvandrere","1","prosent","25.5","utdanningsniva","NULL","NULL","1222","vgs"
2013,"NULL","innvandrere","alle","personer","23","utdanningsniva","NULL","NULL","1222","vgs"
2013,"NULL","innvandrere","alle","prosent","26.1","utdanningsniva","NULL","NULL","1222","vgs"
2013,"NULL","befolkningen_ellers","0","personer","139","utdanningsniva","NULL","NULL","1222","vgs"
2013,"NULL","befolkningen_ellers","0","prosent","45.1","utdanningsniva","NULL","NULL","1222","vgs"
2013,"NULL","befolkningen_ellers","1","personer","241","utdanningsniva","NULL","NULL","1222","vgs"
2013,"NULL","befolkningen_ellers","1","prosent","67.9","utdanningsniva","NULL","NULL","1222","vgs"
2013,"NULL","befolkningen_ellers","alle","personer","380","utdanningsniva","NULL","NULL","1222","vgs"
2013,"NULL","befolkningen_ellers","alle","prosent","57.3","utdanningsniva","NULL","NULL","1222","vgs"
2013,"NULL","alle","0","personer","120","utdanningsniva","NULL","NULL","1222","universitet_og_hogskole"
2013,"NULL","alle","0","prosent","34.8","utdanningsniva","NULL","NULL","1222","universitet_og_hogskole"
2013,"NULL","alle","1","personer","69","utdanningsniva","NULL","NULL","1222","universitet_og_hogskole"
2013,"NULL","alle","1","prosent","17","utdanningsniva","NULL","NULL","1222","universitet_og_hogskole"
2013,"NULL","alle","alle","personer","189","utdanningsniva","NULL","NULL","1222","universitet_og_hogskole"
2013,"NULL","alle","alle","prosent","25.2","utdanningsniva","NULL","NULL","1222","universitet_og_hogskole"
2013,"NULL","innvandrere","0","personer","7","utdanningsniva","NULL","NULL","1222","universitet_og_hogskole"
2013,"NULL","innvandrere","0","prosent","18.9","utdanningsniva","NULL","NULL","1222","universitet_og_hogskole"
2013,"NULL","innvandrere","1","personer","15","utdanningsniva","NULL","NULL","1222","universitet_og_hogskole"
2013,"NULL","innvandrere","1","prosent","29.4","utdanningsniva","NULL","NULL","1222","universitet_og_hogskole"
2013,"NULL","innvandrere","alle","personer","22","utdanningsniva","NULL","NULL","1222","universitet_og_hogskole"
2013,"NULL","innvandrere","alle","prosent","25","utdanningsniva","NULL","NULL","1222","universitet_og_hogskole"
2013,"NULL","befolkningen_ellers","0","personer","113","utdanningsniva","NULL","NULL","1222","universitet_og_hogskole"
2013,"NULL","befolkningen_ellers","0","prosent","36.7","utdanningsniva","NULL","NULL","1222","universitet_og_hogskole"
2013,"NULL","befolkningen_ellers","1","personer","54","utdanningsniva","NULL","NULL","1222","universitet_og_hogskole"
2013,"NULL","befolkningen_ellers","1","prosent","15.2","utdanningsniva","NULL","NULL","1222","universitet_og_hogskole"
2013,"NULL","befolkningen_ellers","alle","personer","167","utdanningsniva","NULL","NULL","1222","universitet_og_hogskole"
2013,"NULL","befolkningen_ellers","alle","prosent","25.2","utdanningsniva","NULL","NULL","1222","universitet_og_hogskole"
2013,"NULL","alle","0","personer","11","utdanningsniva","NULL","NULL","1222","uoppgitt_ingen"
2013,"NULL","alle","0","prosent","3.2","utdanningsniva","NULL","NULL","1222","uoppgitt_ingen"
2013,"NULL","alle","1","personer","20","utdanningsniva","NULL","NULL","1222","uoppgitt_ingen"
2013,"NULL","alle","1","prosent","4.9","utdanningsniva","NULL","NULL","1222","uoppgitt_ingen"
2013,"NULL","alle","alle","personer","31","utdanningsniva","NULL","NULL","1222","uoppgitt_ingen"
2013,"NULL","alle","alle","prosent","4.1","utdanningsniva","NULL","NULL","1222","uoppgitt_ingen"
2013,"NULL","innvandrere","0","personer","11","utdanningsniva","NULL","NULL","1222","uoppgitt_ingen"
2013,"NULL","innvandrere","0","prosent","29.7","utdanningsniva","NULL","NULL","1222","uoppgitt_ingen"
2013,"NULL","innvandrere","1","personer","19","utdanningsniva","NULL","NULL","1222","uoppgitt_ingen"
2013,"NULL","innvandrere","1","prosent","37.3","utdanningsniva","NULL","NULL","1222","uoppgitt_ingen"
2013,"NULL","innvandrere","alle","personer","30","utdanningsniva","NULL","NULL","1222","uoppgitt_ingen"
2013,"NULL","innvandrere","alle","prosent","34.1","utdanningsniva","NULL","NULL","1222","uoppgitt_ingen"
2013,"NULL","befolkningen_ellers","0","personer",".","utdanningsniva","NULL","NULL","1222","uoppgitt_ingen"
2013,"NULL","befolkningen_ellers","0","prosent",".","utdanningsniva","NULL","NULL","1222","uoppgitt_ingen"
2013,"NULL","befolkningen_ellers","1","personer","1","utdanningsniva","NULL","NULL","1222","uoppgitt_ingen"
2013,"NULL","befolkningen_ellers","1","prosent","0.3","utdanningsniva","NULL","NULL","1222","uoppgitt_ingen"
2013,"NULL","befolkningen_ellers","alle","personer","1","utdanningsniva","NULL","NULL","1222","uoppgitt_ingen"
2013,"NULL","befolkningen_ellers","alle","prosent","0.2","utdanningsniva","NULL","NULL","1222","uoppgitt_ingen"
2013,"NULL","alle","0","personer","49","utdanningsniva","NULL","NULL","1223","grunnskole"
2013,"NULL","alle","0","prosent","16.7","utdanningsniva","NULL","NULL","1223","grunnskole"
2013,"NULL","alle","1","personer","53","utdanningsniva","NULL","NULL","1223","grunnskole"
2013,"NULL","alle","1","prosent","17.2","utdanningsniva","NULL","NULL","1223","grunnskole"
2013,"NULL","alle","alle","personer","102","utdanningsniva","NULL","NULL","1223","grunnskole"
2013,"NULL","alle","alle","prosent","16.9","utdanningsniva","NULL","NULL","1223","grunnskole"
2013,"NULL","innvandrere","0","personer","6","utdanningsniva","NULL","NULL","1223","grunnskole"
2013,"NULL","innvandrere","0","prosent","12","utdanningsniva","NULL","NULL","1223","grunnskole"
2013,"NULL","innvandrere","1","personer","8","utdanningsniva","NULL","NULL","1223","grunnskole"
2013,"NULL","innvandrere","1","prosent","16.3","utdanningsniva","NULL","NULL","1223","grunnskole"
2013,"NULL","innvandrere","alle","personer","14","utdanningsniva","NULL","NULL","1223","grunnskole"
2013,"NULL","innvandrere","alle","prosent","14.1","utdanningsniva","NULL","NULL","1223","grunnskole"
2013,"NULL","befolkningen_ellers","0","personer","43","utdanningsniva","NULL","NULL","1223","grunnskole"
2013,"NULL","befolkningen_ellers","0","prosent","17.6","utdanningsniva","NULL","NULL","1223","grunnskole"
2013,"NULL","befolkningen_ellers","1","personer","45","utdanningsniva","NULL","NULL","1223","grunnskole"
2013,"NULL","befolkningen_ellers","1","prosent","17.3","utdanningsniva","NULL","NULL","1223","grunnskole"
2013,"NULL","befolkningen_ellers","alle","personer","88","utdanningsniva","NULL","NULL","1223","grunnskole"
2013,"NULL","befolkningen_ellers","alle","prosent","17.5","utdanningsniva","NULL","NULL","1223","grunnskole"
2013,"NULL","alle","0","personer","120","utdanningsniva","NULL","NULL","1223","vgs"
2013,"NULL","alle","0","prosent","40.8","utdanningsniva","NULL","NULL","1223","vgs"
2013,"NULL","alle","1","personer","188","utdanningsniva","NULL","NULL","1223","vgs"
2013,"NULL","alle","1","prosent","60.8","utdanningsniva","NULL","NULL","1223","vgs"
2013,"NULL","alle","alle","personer","308","utdanningsniva","NULL","NULL","1223","vgs"
2013,"NULL","alle","alle","prosent","51.1","utdanningsniva","NULL","NULL","1223","vgs"
2013,"NULL","innvandrere","0","personer","17","utdanningsniva","NULL","NULL","1223","vgs"
2013,"NULL","innvandrere","0","prosent","34","utdanningsniva","NULL","NULL","1223","vgs"
2013,"NULL","innvandrere","1","personer","20","utdanningsniva","NULL","NULL","1223","vgs"
2013,"NULL","innvandrere","1","prosent","40.8","utdanningsniva","NULL","NULL","1223","vgs"
2013,"NULL","innvandrere","alle","personer","37","utdanningsniva","NULL","NULL","1223","vgs"
2013,"NULL","innvandrere","alle","prosent","37.4","utdanningsniva","NULL","NULL","1223","vgs"
2013,"NULL","befolkningen_ellers","0","personer","103","utdanningsniva","NULL","NULL","1223","vgs"
2013,"NULL","befolkningen_ellers","0","prosent","42.2","utdanningsniva","NULL","NULL","1223","vgs"
2013,"NULL","befolkningen_ellers","1","personer","168","utdanningsniva","NULL","NULL","1223","vgs"
2013,"NULL","befolkningen_ellers","1","prosent","64.6","utdanningsniva","NULL","NULL","1223","vgs"
2013,"NULL","befolkningen_ellers","alle","personer","271","utdanningsniva","NULL","NULL","1223","vgs"
2013,"NULL","befolkningen_ellers","alle","prosent","53.8","utdanningsniva","NULL","NULL","1223","vgs"
2013,"NULL","alle","0","personer","111","utdanningsniva","NULL","NULL","1223","universitet_og_hogskole"
2013,"NULL","alle","0","prosent","37.8","utdanningsniva","NULL","NULL","1223","universitet_og_hogskole"
2013,"NULL","alle","1","personer","52","utdanningsniva","NULL","NULL","1223","universitet_og_hogskole"
2013,"NULL","alle","1","prosent","16.8","utdanningsniva","NULL","NULL","1223","universitet_og_hogskole"
2013,"NULL","alle","alle","personer","163","utdanningsniva","NULL","NULL","1223","universitet_og_hogskole"
2013,"NULL","alle","alle","prosent","27","utdanningsniva","NULL","NULL","1223","universitet_og_hogskole"
2013,"NULL","innvandrere","0","personer","15","utdanningsniva","NULL","NULL","1223","universitet_og_hogskole"
2013,"NULL","innvandrere","0","prosent","30","utdanningsniva","NULL","NULL","1223","universitet_og_hogskole"
2013,"NULL","innvandrere","1","personer","6","utdanningsniva","NULL","NULL","1223","universitet_og_hogskole"
2013,"NULL","innvandrere","1","prosent","12.2","utdanningsniva","NULL","NULL","1223","universitet_og_hogskole"
2013,"NULL","innvandrere","alle","personer","21","utdanningsniva","NULL","NULL","1223","universitet_og_hogskole"
2013,"NULL","innvandrere","alle","prosent","21.2","utdanningsniva","NULL","NULL","1223","universitet_og_hogskole"
2013,"NULL","befolkningen_ellers","0","personer","96","utdanningsniva","NULL","NULL","1223","universitet_og_hogskole"
2013,"NULL","befolkningen_ellers","0","prosent","39.3","utdanningsniva","NULL","NULL","1223","universitet_og_hogskole"
2013,"NULL","befolkningen_ellers","1","personer","46","utdanningsniva","NULL","NULL","1223","universitet_og_hogskole"
2013,"NULL","befolkningen_ellers","1","prosent","17.7","utdanningsniva","NULL","NULL","1223","universitet_og_hogskole"
2013,"NULL","befolkningen_ellers","alle","personer","142","utdanningsniva","NULL","NULL","1223","universitet_og_hogskole"
2013,"NULL","befolkningen_ellers","alle","prosent","28.2","utdanningsniva","NULL","NULL","1223","universitet_og_hogskole"
2013,"NULL","alle","0","personer","14","utdanningsniva","NULL","NULL","1223","uoppgitt_ingen"
2013,"NULL","alle","0","prosent","4.8","utdanningsniva","NULL","NULL","1223","uoppgitt_ingen"
2013,"NULL","alle","1","personer","16","utdanningsniva","NULL","NULL","1223","uoppgitt_ingen"
2013,"NULL","alle","1","prosent","5.2","utdanningsniva","NULL","NULL","1223","uoppgitt_ingen"
2013,"NULL","alle","alle","personer","30","utdanningsniva","NULL","NULL","1223","uoppgitt_ingen"
2013,"NULL","alle","alle","prosent","5","utdanningsniva","NULL","NULL","1223","uoppgitt_ingen"
2013,"NULL","innvandrere","0","personer","12","utdanningsniva","NULL","NULL","1223","uoppgitt_ingen"
2013,"NULL","innvandrere","0","prosent","24","utdanningsniva","NULL","NULL","1223","uoppgitt_ingen"
2013,"NULL","innvandrere","1","personer","15","utdanningsniva","NULL","NULL","1223","uoppgitt_ingen"
2013,"NULL","innvandrere","1","prosent","30.6","utdanningsniva","NULL","NULL","1223","uoppgitt_ingen"
2013,"NULL","innvandrere","alle","personer","27","utdanningsniva","NULL","NULL","1223","uoppgitt_ingen"
2013,"NULL","innvandrere","alle","prosent","27.3","utdanningsniva","NULL","NULL","1223","uoppgitt_ingen"
2013,"NULL","befolkningen_ellers","0","personer","2","utdanningsniva","NULL","NULL","1223","uoppgitt_ingen"
2013,"NULL","befolkningen_ellers","0","prosent","0.8","utdanningsniva","NULL","NULL","1223","uoppgitt_ingen"
2013,"NULL","befolkningen_ellers","1","personer","1","utdanningsniva","NULL","NULL","1223","uoppgitt_ingen"
2013,"NULL","befolkningen_ellers","1","prosent","0.4","utdanningsniva","NULL","NULL","1223","uoppgitt_ingen"
2013,"NULL","befolkningen_ellers","alle","personer","3","utdanningsniva","NULL","NULL","1223","uoppgitt_ingen"
2013,"NULL","befolkningen_ellers","alle","prosent","0.6","utdanningsniva","NULL","NULL","1223","uoppgitt_ingen"
2013,"NULL","alle","0","personer","269","utdanningsniva","NULL","NULL","1224","grunnskole"
2013,"NULL","alle","0","prosent","16.6","utdanningsniva","NULL","NULL","1224","grunnskole"
2013,"NULL","alle","1","personer","240","utdanningsniva","NULL","NULL","1224","grunnskole"
2013,"NULL","alle","1","prosent","14.5","utdanningsniva","NULL","NULL","1224","grunnskole"
2013,"NULL","alle","alle","personer","509","utdanningsniva","NULL","NULL","1224","grunnskole"
2013,"NULL","alle","alle","prosent","15.6","utdanningsniva","NULL","NULL","1224","grunnskole"
2013,"NULL","innvandrere","0","personer","36","utdanningsniva","NULL","NULL","1224","grunnskole"
2013,"NULL","innvandrere","0","prosent","17.6","utdanningsniva","NULL","NULL","1224","grunnskole"
2013,"NULL","innvandrere","1","personer","26","utdanningsniva","NULL","NULL","1224","grunnskole"
2013,"NULL","innvandrere","1","prosent","13.1","utdanningsniva","NULL","NULL","1224","grunnskole"
2013,"NULL","innvandrere","alle","personer","62","utdanningsniva","NULL","NULL","1224","grunnskole"
2013,"NULL","innvandrere","alle","prosent","15.3","utdanningsniva","NULL","NULL","1224","grunnskole"
2013,"NULL","befolkningen_ellers","0","personer","233","utdanningsniva","NULL","NULL","1224","grunnskole"
2013,"NULL","befolkningen_ellers","0","prosent","16.5","utdanningsniva","NULL","NULL","1224","grunnskole"
2013,"NULL","befolkningen_ellers","1","personer","214","utdanningsniva","NULL","NULL","1224","grunnskole"
2013,"NULL","befolkningen_ellers","1","prosent","14.7","utdanningsniva","NULL","NULL","1224","grunnskole"
2013,"NULL","befolkningen_ellers","alle","personer","447","utdanningsniva","NULL","NULL","1224","grunnskole"
2013,"NULL","befolkningen_ellers","alle","prosent","15.6","utdanningsniva","NULL","NULL","1224","grunnskole"
2013,"NULL","alle","0","personer","661","utdanningsniva","NULL","NULL","1224","vgs"
2013,"NULL","alle","0","prosent","40.9","utdanningsniva","NULL","NULL","1224","vgs"
2013,"NULL","alle","1","personer","1033","utdanningsniva","NULL","NULL","1224","vgs"
2013,"NULL","alle","1","prosent","62.3","utdanningsniva","NULL","NULL","1224","vgs"
2013,"NULL","alle","alle","personer","1694","utdanningsniva","NULL","NULL","1224","vgs"
2013,"NULL","alle","alle","prosent","51.8","utdanningsniva","NULL","NULL","1224","vgs"
2013,"NULL","innvandrere","0","personer","48","utdanningsniva","NULL","NULL","1224","vgs"
2013,"NULL","innvandrere","0","prosent","23.4","utdanningsniva","NULL","NULL","1224","vgs"
2013,"NULL","innvandrere","1","personer","73","utdanningsniva","NULL","NULL","1224","vgs"
2013,"NULL","innvandrere","1","prosent","36.7","utdanningsniva","NULL","NULL","1224","vgs"
2013,"NULL","innvandrere","alle","personer","121","utdanningsniva","NULL","NULL","1224","vgs"
2013,"NULL","innvandrere","alle","prosent","30","utdanningsniva","NULL","NULL","1224","vgs"
2013,"NULL","befolkningen_ellers","0","personer","613","utdanningsniva","NULL","NULL","1224","vgs"
2013,"NULL","befolkningen_ellers","0","prosent","43.4","utdanningsniva","NULL","NULL","1224","vgs"
2013,"NULL","befolkningen_ellers","1","personer","960","utdanningsniva","NULL","NULL","1224","vgs"
2013,"NULL","befolkningen_ellers","1","prosent","65.8","utdanningsniva","NULL","NULL","1224","vgs"
2013,"NULL","befolkningen_ellers","alle","personer","1573","utdanningsniva","NULL","NULL","1224","vgs"
2013,"NULL","befolkningen_ellers","alle","prosent","54.8","utdanningsniva","NULL","NULL","1224","vgs"
2013,"NULL","alle","0","personer","630","utdanningsniva","NULL","NULL","1224","universitet_og_hogskole"
2013,"NULL","alle","0","prosent","39","utdanningsniva","NULL","NULL","1224","universitet_og_hogskole"
2013,"NULL","alle","1","personer","317","utdanningsniva","NULL","NULL","1224","universitet_og_hogskole"
2013,"NULL","alle","1","prosent","19.1","utdanningsniva","NULL","NULL","1224","universitet_og_hogskole"
2013,"NULL","alle","alle","personer","947","utdanningsniva","NULL","NULL","1224","universitet_og_hogskole"
2013,"NULL","alle","alle","prosent","28.9","utdanningsniva","NULL","NULL","1224","universitet_og_hogskole"
2013,"NULL","innvandrere","0","personer","67","utdanningsniva","NULL","NULL","1224","universitet_og_hogskole"
2013,"NULL","innvandrere","0","prosent","32.7","utdanningsniva","NULL","NULL","1224","universitet_og_hogskole"
2013,"NULL","innvandrere","1","personer","36","utdanningsniva","NULL","NULL","1224","universitet_og_hogskole"
2013,"NULL","innvandrere","1","prosent","18.1","utdanningsniva","NULL","NULL","1224","universitet_og_hogskole"
2013,"NULL","innvandrere","alle","personer","103","utdanningsniva","NULL","NULL","1224","universitet_og_hogskole"
2013,"NULL","innvandrere","alle","prosent","25.5","utdanningsniva","NULL","NULL","1224","universitet_og_hogskole"
2013,"NULL","befolkningen_ellers","0","personer","563","utdanningsniva","NULL","NULL","1224","universitet_og_hogskole"
2013,"NULL","befolkningen_ellers","0","prosent","39.9","utdanningsniva","NULL","NULL","1224","universitet_og_hogskole"
2013,"NULL","befolkningen_ellers","1","personer","281","utdanningsniva","NULL","NULL","1224","universitet_og_hogskole"
2013,"NULL","befolkningen_ellers","1","prosent","19.3","utdanningsniva","NULL","NULL","1224","universitet_og_hogskole"
2013,"NULL","befolkningen_ellers","alle","personer","844","utdanningsniva","NULL","NULL","1224","universitet_og_hogskole"
2013,"NULL","befolkningen_ellers","alle","prosent","29.4","utdanningsniva","NULL","NULL","1224","universitet_og_hogskole"
2013,"NULL","alle","0","personer","56","utdanningsniva","NULL","NULL","1224","uoppgitt_ingen"
2013,"NULL","alle","0","prosent","3.5","utdanningsniva","NULL","NULL","1224","uoppgitt_ingen"
2013,"NULL","alle","1","personer","67","utdanningsniva","NULL","NULL","1224","uoppgitt_ingen"
2013,"NULL","alle","1","prosent","4","utdanningsniva","NULL","NULL","1224","uoppgitt_ingen"
2013,"NULL","alle","alle","personer","123","utdanningsniva","NULL","NULL","1224","uoppgitt_ingen"
2013,"NULL","alle","alle","prosent","3.8","utdanningsniva","NULL","NULL","1224","uoppgitt_ingen"
2013,"NULL","innvandrere","0","personer","54","utdanningsniva","NULL","NULL","1224","uoppgitt_ingen"
2013,"NULL","innvandrere","0","prosent","26.3","utdanningsniva","NULL","NULL","1224","uoppgitt_ingen"
2013,"NULL","innvandrere","1","personer","64","utdanningsniva","NULL","NULL","1224","uoppgitt_ingen"
2013,"NULL","innvandrere","1","prosent","32.2","utdanningsniva","NULL","NULL","1224","uoppgitt_ingen"
2013,"NULL","innvandrere","alle","personer","118","utdanningsniva","NULL","NULL","1224","uoppgitt_ingen"
2013,"NULL","innvandrere","alle","prosent","29.2","utdanningsniva","NULL","NULL","1224","uoppgitt_ingen"
2013,"NULL","befolkningen_ellers","0","personer","2","utdanningsniva","NULL","NULL","1224","uoppgitt_ingen"
2013,"NULL","befolkningen_ellers","0","prosent","0.1","utdanningsniva","NULL","NULL","1224","uoppgitt_ingen"
2013,"NULL","befolkningen_ellers","1","personer","3","utdanningsniva","NULL","NULL","1224","uoppgitt_ingen"
2013,"NULL","befolkningen_ellers","1","prosent","0.2","utdanningsniva","NULL","NULL","1224","uoppgitt_ingen"
2013,"NULL","befolkningen_ellers","alle","personer","5","utdanningsniva","NULL","NULL","1224","uoppgitt_ingen"
2013,"NULL","befolkningen_ellers","alle","prosent","0.2","utdanningsniva","NULL","NULL","1224","uoppgitt_ingen"
2013,"NULL","alle","0","personer","14","utdanningsniva","NULL","NULL","1227","grunnskole"
2013,"NULL","alle","0","prosent","12.4","utdanningsniva","NULL","NULL","1227","grunnskole"
2013,"NULL","alle","1","personer","12","utdanningsniva","NULL","NULL","1227","grunnskole"
2013,"NULL","alle","1","prosent","10.4","utdanningsniva","NULL","NULL","1227","grunnskole"
2013,"NULL","alle","alle","personer","26","utdanningsniva","NULL","NULL","1227","grunnskole"
2013,"NULL","alle","alle","prosent","11.4","utdanningsniva","NULL","NULL","1227","grunnskole"
2013,"NULL","innvandrere","0","personer","2","utdanningsniva","NULL","NULL","1227","grunnskole"
2013,"NULL","innvandrere","0","prosent","15.4","utdanningsniva","NULL","NULL","1227","grunnskole"
2013,"NULL","innvandrere","1","personer","1","utdanningsniva","NULL","NULL","1227","grunnskole"
2013,"NULL","innvandrere","1","prosent","6.3","utdanningsniva","NULL","NULL","1227","grunnskole"
2013,"NULL","innvandrere","alle","personer","3","utdanningsniva","NULL","NULL","1227","grunnskole"
2013,"NULL","innvandrere","alle","prosent","10.3","utdanningsniva","NULL","NULL","1227","grunnskole"
2013,"NULL","befolkningen_ellers","0","personer","12","utdanningsniva","NULL","NULL","1227","grunnskole"
2013,"NULL","befolkningen_ellers","0","prosent","12","utdanningsniva","NULL","NULL","1227","grunnskole"
2013,"NULL","befolkningen_ellers","1","personer","11","utdanningsniva","NULL","NULL","1227","grunnskole"
2013,"NULL","befolkningen_ellers","1","prosent","11.1","utdanningsniva","NULL","NULL","1227","grunnskole"
2013,"NULL","befolkningen_ellers","alle","personer","23","utdanningsniva","NULL","NULL","1227","grunnskole"
2013,"NULL","befolkningen_ellers","alle","prosent","11.6","utdanningsniva","NULL","NULL","1227","grunnskole"
2013,"NULL","alle","0","personer","54","utdanningsniva","NULL","NULL","1227","vgs"
2013,"NULL","alle","0","prosent","47.8","utdanningsniva","NULL","NULL","1227","vgs"
2013,"NULL","alle","1","personer","79","utdanningsniva","NULL","NULL","1227","vgs"
2013,"NULL","alle","1","prosent","68.7","utdanningsniva","NULL","NULL","1227","vgs"
2013,"NULL","alle","alle","personer","133","utdanningsniva","NULL","NULL","1227","vgs"
2013,"NULL","alle","alle","prosent","58.3","utdanningsniva","NULL","NULL","1227","vgs"
2013,"NULL","innvandrere","0","personer","5","utdanningsniva","NULL","NULL","1227","vgs"
2013,"NULL","innvandrere","0","prosent","38.5","utdanningsniva","NULL","NULL","1227","vgs"
2013,"NULL","innvandrere","1","personer","7","utdanningsniva","NULL","NULL","1227","vgs"
2013,"NULL","innvandrere","1","prosent","43.8","utdanningsniva","NULL","NULL","1227","vgs"
2013,"NULL","innvandrere","alle","personer","12","utdanningsniva","NULL","NULL","1227","vgs"
2013,"NULL","innvandrere","alle","prosent","41.4","utdanningsniva","NULL","NULL","1227","vgs"
2013,"NULL","befolkningen_ellers","0","personer","49","utdanningsniva","NULL","NULL","1227","vgs"
2013,"NULL","befolkningen_ellers","0","prosent","49","utdanningsniva","NULL","NULL","1227","vgs"
2013,"NULL","befolkningen_ellers","1","personer","72","utdanningsniva","NULL","NULL","1227","vgs"
2013,"NULL","befolkningen_ellers","1","prosent","72.7","utdanningsniva","NULL","NULL","1227","vgs"
2013,"NULL","befolkningen_ellers","alle","personer","121","utdanningsniva","NULL","NULL","1227","vgs"
2013,"NULL","befolkningen_ellers","alle","prosent","60.8","utdanningsniva","NULL","NULL","1227","vgs"
2013,"NULL","alle","0","personer","43","utdanningsniva","NULL","NULL","1227","universitet_og_hogskole"
2013,"NULL","alle","0","prosent","38.1","utdanningsniva","NULL","NULL","1227","universitet_og_hogskole"
2013,"NULL","alle","1","personer","20","utdanningsniva","NULL","NULL","1227","universitet_og_hogskole"
2013,"NULL","alle","1","prosent","17.4","utdanningsniva","NULL","NULL","1227","universitet_og_hogskole"
2013,"NULL","alle","alle","personer","63","utdanningsniva","NULL","NULL","1227","universitet_og_hogskole"
2013,"NULL","alle","alle","prosent","27.6","utdanningsniva","NULL","NULL","1227","universitet_og_hogskole"
2013,"NULL","innvandrere","0","personer","4","utdanningsniva","NULL","NULL","1227","universitet_og_hogskole"
