"aar","bydel_nr","kjonn","enhet","tabell_navn","fylke_nr","naringsregion_nr","kommune_nr","vreg_3","vreg_6","vreg_9","tabellvariabel"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1144","alle","NULL","NULL","18"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1145","1","NULL","NULL","38"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1145","2","NULL","NULL","6"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1145","alle","NULL","NULL","44"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1146","1","NULL","NULL","272"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1146","2","NULL","NULL","132"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1146","alle","NULL","NULL","404"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1149","1","NULL","NULL","1294"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1149","2","NULL","NULL","491"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1149","alle","NULL","NULL","1785"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1151","1","NULL","NULL","4"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1151","2","NULL","NULL","3"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1151","alle","NULL","NULL","7"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1160","1","NULL","NULL","493"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1160","2","NULL","NULL","74"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1160","alle","NULL","NULL","567"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1201","1","NULL","NULL","11021"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1201","2","NULL","NULL","8751"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1201","alle","NULL","NULL","19772"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1211","1","NULL","NULL","201"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1211","2","NULL","NULL","20"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1211","alle","NULL","NULL","221"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1216","1","NULL","NULL","170"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1216","2","NULL","NULL","80"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1216","alle","NULL","NULL","250"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1219","1","NULL","NULL","352"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1219","2","NULL","NULL","198"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1219","alle","NULL","NULL","550"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1221","1","NULL","NULL","637"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1221","2","NULL","NULL","371"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1221","alle","NULL","NULL","1008"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1222","1","NULL","NULL","79"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1222","2","NULL","NULL","15"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1222","alle","NULL","NULL","94"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1223","1","NULL","NULL","85"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1223","2","NULL","NULL","8"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1223","alle","NULL","NULL","93"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1224","1","NULL","NULL","296"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1224","2","NULL","NULL","128"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1224","alle","NULL","NULL","424"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1227","1","NULL","NULL","29"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1227","2","NULL","NULL","7"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1227","alle","NULL","NULL","36"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1228","1","NULL","NULL","172"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1228","2","NULL","NULL","112"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1228","alle","NULL","NULL","284"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1231","1","NULL","NULL","84"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1231","2","NULL","NULL","64"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1231","alle","NULL","NULL","148"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1232","1","NULL","NULL","35"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1232","2","NULL","NULL","9"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1232","alle","NULL","NULL","44"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1233","1","NULL","NULL","51"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1233","2","NULL","NULL","12"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1233","alle","NULL","NULL","63"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1234","1","NULL","NULL","24"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1234","2","NULL","NULL","3"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1234","alle","NULL","NULL","27"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1235","1","NULL","NULL","307"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1235","2","NULL","NULL","193"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1235","alle","NULL","NULL","500"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1238","1","NULL","NULL","326"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1238","2","NULL","NULL","160"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1238","alle","NULL","NULL","486"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1241","1","NULL","NULL","107"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1241","2","NULL","NULL","10"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1241","alle","NULL","NULL","117"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1242","1","NULL","NULL","51"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1242","2","NULL","NULL","22"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1242","alle","NULL","NULL","73"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1243","1","NULL","NULL","735"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1243","2","NULL","NULL","180"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1243","alle","NULL","NULL","915"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1244","1","NULL","NULL","261"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1244","2","NULL","NULL","23"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1244","alle","NULL","NULL","284"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1245","1","NULL","NULL","219"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1245","2","NULL","NULL","115"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1245","alle","NULL","NULL","334"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1246","1","NULL","NULL","705"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1246","2","NULL","NULL","301"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1246","alle","NULL","NULL","1006"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1247","1","NULL","NULL","766"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1247","2","NULL","NULL","319"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1247","alle","NULL","NULL","1085"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1251","1","NULL","NULL","91"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1251","2","NULL","NULL","53"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1251","alle","NULL","NULL","144"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1252","1","NULL","NULL","10"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1252","2","NULL","NULL","0"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1252","alle","NULL","NULL","10"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1253","1","NULL","NULL","278"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1253","2","NULL","NULL","31"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1253","alle","NULL","NULL","309"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1256","1","NULL","NULL","211"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1256","2","NULL","NULL","83"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1256","alle","NULL","NULL","294"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1259","1","NULL","NULL","139"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1259","2","NULL","NULL","77"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1259","alle","NULL","NULL","216"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1260","1","NULL","NULL","221"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1260","2","NULL","NULL","36"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1260","alle","NULL","NULL","257"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1263","1","NULL","NULL","427"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1263","2","NULL","NULL","120"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1263","alle","NULL","NULL","547"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1264","1","NULL","NULL","177"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1264","2","NULL","NULL","25"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1264","alle","NULL","NULL","202"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1265","1","NULL","NULL","11"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1265","2","NULL","NULL","3"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1265","alle","NULL","NULL","14"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1266","1","NULL","NULL","25"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1266","2","NULL","NULL","3"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1266","alle","NULL","NULL","28"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1401","1","NULL","NULL","352"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1401","2","NULL","NULL","309"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1401","alle","NULL","NULL","661"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1411","1","NULL","NULL","72"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1411","2","NULL","NULL","13"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1411","alle","NULL","NULL","85"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1412","1","NULL","NULL","36"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1412","2","NULL","NULL","6"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1412","alle","NULL","NULL","42"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1413","1","NULL","NULL","71"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1413","2","NULL","NULL","8"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1413","alle","NULL","NULL","79"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1416","1","NULL","NULL","98"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1416","2","NULL","NULL","69"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1416","alle","NULL","NULL","167"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1417","1","NULL","NULL","94"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1417","2","NULL","NULL","19"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1417","alle","NULL","NULL","113"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1418","1","NULL","NULL","67"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1418","2","NULL","NULL","18"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1418","alle","NULL","NULL","85"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1419","1","NULL","NULL","35"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1419","2","NULL","NULL","12"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1419","alle","NULL","NULL","47"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1420","1","NULL","NULL","231"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1420","2","NULL","NULL","144"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1420","alle","NULL","NULL","375"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1421","1","NULL","NULL","71"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1421","2","NULL","NULL","6"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1421","alle","NULL","NULL","77"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1422","1","NULL","NULL","57"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1422","2","NULL","NULL","12"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1422","alle","NULL","NULL","69"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1424","1","NULL","NULL","195"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1424","2","NULL","NULL","116"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1424","alle","NULL","NULL","311"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1426","1","NULL","NULL","122"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1426","2","NULL","NULL","32"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1426","alle","NULL","NULL","154"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1428","1","NULL","NULL","58"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1428","2","NULL","NULL","15"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1428","alle","NULL","NULL","73"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1429","1","NULL","NULL","82"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1429","2","NULL","NULL","61"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1429","alle","NULL","NULL","143"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1430","1","NULL","NULL","105"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1430","2","NULL","NULL","3"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1430","alle","NULL","NULL","108"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1431","1","NULL","NULL","72"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1431","2","NULL","NULL","64"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1431","alle","NULL","NULL","136"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1432","1","NULL","NULL","314"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1432","2","NULL","NULL","231"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1432","alle","NULL","NULL","545"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1433","1","NULL","NULL","62"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1433","2","NULL","NULL","10"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1433","alle","NULL","NULL","72"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1438","1","NULL","NULL","175"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1438","2","NULL","NULL","83"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1438","alle","NULL","NULL","258"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1439","1","NULL","NULL","286"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1439","2","NULL","NULL","51"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1439","alle","NULL","NULL","337"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1441","1","NULL","NULL","59"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1441","2","NULL","NULL","16"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1441","alle","NULL","NULL","75"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1443","1","NULL","NULL","143"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1443","2","NULL","NULL","65"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1443","alle","NULL","NULL","208"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1444","1","NULL","NULL","28"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1444","2","NULL","NULL","6"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1444","alle","NULL","NULL","34"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1445","1","NULL","NULL","104"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1445","2","NULL","NULL","79"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1445","alle","NULL","NULL","183"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1449","1","NULL","NULL","509"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1449","2","NULL","NULL","94"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1449","alle","NULL","NULL","603"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1502","1","NULL","NULL","773"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1502","2","NULL","NULL","510"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1502","alle","NULL","NULL","1283"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1504","1","NULL","NULL","1920"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1504","2","NULL","NULL","862"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1504","alle","NULL","NULL","2782"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1505","1","NULL","NULL","843"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1505","2","NULL","NULL","491"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1505","alle","NULL","NULL","1334"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1511","1","NULL","NULL","72"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1511","2","NULL","NULL","5"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1511","alle","NULL","NULL","77"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1514","1","NULL","NULL","254"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1514","2","NULL","NULL","12"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1514","alle","NULL","NULL","266"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1515","1","NULL","NULL","345"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1515","2","NULL","NULL","84"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1515","alle","NULL","NULL","429"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1516","1","NULL","NULL","579"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1516","2","NULL","NULL","156"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1516","alle","NULL","NULL","735"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1517","1","NULL","NULL","262"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1517","2","NULL","NULL","107"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1517","alle","NULL","NULL","369"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1519","1","NULL","NULL","166"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1519","2","NULL","NULL","217"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1519","alle","NULL","NULL","383"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1520","1","NULL","NULL","233"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1520","2","NULL","NULL","125"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1520","alle","NULL","NULL","358"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1523","1","NULL","NULL","132"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1523","2","NULL","NULL","31"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1523","alle","NULL","NULL","163"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1524","1","NULL","NULL","60"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1524","2","NULL","NULL","8"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1524","alle","NULL","NULL","68"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1525","1","NULL","NULL","300"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1525","2","NULL","NULL","40"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1525","alle","NULL","NULL","340"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1526","1","NULL","NULL","73"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1526","2","NULL","NULL","9"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1526","alle","NULL","NULL","82"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1528","1","NULL","NULL","279"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1528","2","NULL","NULL","138"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1528","alle","NULL","NULL","417"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1529","1","NULL","NULL","158"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1529","2","NULL","NULL","19"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1529","alle","NULL","NULL","177"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1531","1","NULL","NULL","375"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1531","2","NULL","NULL","75"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1531","alle","NULL","NULL","450"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1532","1","NULL","NULL","301"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1532","2","NULL","NULL","73"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1532","alle","NULL","NULL","374"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1534","1","NULL","NULL","443"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1534","2","NULL","NULL","151"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1534","alle","NULL","NULL","594"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1535","1","NULL","NULL","297"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1535","2","NULL","NULL","72"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1535","alle","NULL","NULL","369"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1539","1","NULL","NULL","226"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1539","2","NULL","NULL","32"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1539","alle","NULL","NULL","258"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1543","1","NULL","NULL","57"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1543","2","NULL","NULL","7"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1543","alle","NULL","NULL","64"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1545","1","NULL","NULL","99"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1545","2","NULL","NULL","13"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1545","alle","NULL","NULL","112"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1546","1","NULL","NULL","75"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1546","2","NULL","NULL","10"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1546","alle","NULL","NULL","85"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1547","1","NULL","NULL","133"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1547","2","NULL","NULL","34"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1547","alle","NULL","NULL","167"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1548","1","NULL","NULL","313"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1548","2","NULL","NULL","60"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1548","alle","NULL","NULL","373"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1551","1","NULL","NULL","94"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1551","2","NULL","NULL","31"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1551","alle","NULL","NULL","125"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1554","1","NULL","NULL","191"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1554","2","NULL","NULL","27"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1554","alle","NULL","NULL","218"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1557","1","NULL","NULL","63"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1557","2","NULL","NULL","25"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1557","alle","NULL","NULL","88"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1560","1","NULL","NULL","77"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1560","2","NULL","NULL","46"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1560","alle","NULL","NULL","123"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1563","1","NULL","NULL","72"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1563","2","NULL","NULL","221"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1563","alle","NULL","NULL","293"
2014,"NULL","1","personer","befolkning_verdensregion","NULL","NULL","1566","1","NULL","NULL","83"
