"naringsregion_nr","barnikommune","bhgalder","enhet","tabellvariabel","aar","tabell_navn"
"51","innvandrerbakgr","1_5","prosent","12.21270843","2014","barnehagedeltakelse"
"52","innvandrerbakgr","1_5","prosent","11.50198838","2014","barnehagedeltakelse"
"53","innvandrerbakgr","1_5","prosent","11.30742049","2014","barnehagedeltakelse"
"54","innvandrerbakgr","1_5","prosent","20.08281573","2014","barnehagedeltakelse"
"55","innvandrerbakgr","1_5","prosent","12.50446588","2014","barnehagedeltakelse"
"56","innvandrerbakgr","1_5","prosent","12.31927114","2014","barnehagedeltakelse"
"57","innvandrerbakgr","1_5","prosent","4.223227753","2014","barnehagedeltakelse"
"58","innvandrerbakgr","1_5","prosent","22.75574113","2014","barnehagedeltakelse"
"59","innvandrerbakgr","1_5","prosent","9.306930693","2014","barnehagedeltakelse"
"60","innvandrerbakgr","1_5","prosent","7.175925926","2014","barnehagedeltakelse"
"61","innvandrerbakgr","1_5","prosent","11.89491932","2014","barnehagedeltakelse"
"62","innvandrerbakgr","1_5","prosent","7.73480663","2014","barnehagedeltakelse"
"63","innvandrerbakgr","1_5","prosent","8.977978543","2014","barnehagedeltakelse"
"64","innvandrerbakgr","1_5","prosent","7.602649007","2014","barnehagedeltakelse"
"65","innvandrerbakgr","1_5","prosent","9.684684685","2014","barnehagedeltakelse"
"66","innvandrerbakgr","1_5","prosent","9.380234506","2014","barnehagedeltakelse"
"67","innvandrerbakgr","1_5","prosent","11.44975288","2014","barnehagedeltakelse"
"68","innvandrerbakgr","1_5","prosent","9.881422925","2014","barnehagedeltakelse"
"69","innvandrerbakgr","1_5","prosent","13.62318841","2014","barnehagedeltakelse"
"70","innvandrerbakgr","1_5","prosent","11.84834123","2014","barnehagedeltakelse"
"71","innvandrerbakgr","1_5","prosent","8.023255814","2014","barnehagedeltakelse"
"72","innvandrerbakgr","1_5","prosent","7.560706402","2014","barnehagedeltakelse"
"73","innvandrerbakgr","1_5","prosent","8.28389365","2014","barnehagedeltakelse"
"74","innvandrerbakgr","1_5","prosent","10.2637206","2014","barnehagedeltakelse"
"75","innvandrerbakgr","1_5","prosent","11.9515885","2014","barnehagedeltakelse"
"76","innvandrerbakgr","1_5","prosent","11.99054932","2014","barnehagedeltakelse"
"77","innvandrerbakgr","1_5","prosent","10.56584877","2014","barnehagedeltakelse"
"78","innvandrerbakgr","1_5","prosent","9.387997623","2014","barnehagedeltakelse"
"79","innvandrerbakgr","1_5","prosent","10.4607721","2014","barnehagedeltakelse"
"80","innvandrerbakgr","1_5","prosent","6.481481481","2014","barnehagedeltakelse"
"81","innvandrerbakgr","1_5","prosent","12.67962806","2014","barnehagedeltakelse"
"82","innvandrerbakgr","1_5","prosent","4.704097117","2014","barnehagedeltakelse"
"83","innvandrerbakgr","1_5","prosent","16.19293712","2014","barnehagedeltakelse"
"01","innvandrerbakgr","1","prosent","13,59223301","2014","barnehagedeltakelse"
"02","innvandrerbakgr","1","prosent","17,98107256","2014","barnehagedeltakelse"
"03","innvandrerbakgr","1","prosent","19,43048576","2014","barnehagedeltakelse"
"04","innvandrerbakgr","1","prosent","21,90342897","2014","barnehagedeltakelse"
"05","innvandrerbakgr","1","prosent","20,51865332","2014","barnehagedeltakelse"
"06","innvandrerbakgr","1","prosent","14,97740478","2014","barnehagedeltakelse"
"07","innvandrerbakgr","1","prosent","20,46875","2014","barnehagedeltakelse"
"08","innvandrerbakgr","1","prosent","16,79324895","2014","barnehagedeltakelse"
"09","innvandrerbakgr","1","prosent","27,87669708","2014","barnehagedeltakelse"
"10","innvandrerbakgr","1","prosent","12,12121212","2014","barnehagedeltakelse"
"11","innvandrerbakgr","1","prosent","11,16389549","2014","barnehagedeltakelse"
"12","innvandrerbakgr","1","prosent","12,99559471","2014","barnehagedeltakelse"
"13","innvandrerbakgr","1","prosent","8,035714286","2014","barnehagedeltakelse"
"14","innvandrerbakgr","1","prosent","14,2228739","2014","barnehagedeltakelse"
"15","innvandrerbakgr","1","prosent","13,69426752","2014","barnehagedeltakelse"
"16","innvandrerbakgr","1","prosent","15,03067485","2014","barnehagedeltakelse"
"17","innvandrerbakgr","1","prosent","11,36363636","2014","barnehagedeltakelse"
"18","innvandrerbakgr","1","prosent","15,75342466","2014","barnehagedeltakelse"
"19","innvandrerbakgr","1","prosent","11,33333333","2014","barnehagedeltakelse"
"20","innvandrerbakgr","1","prosent","24,34953363","2014","barnehagedeltakelse"
"21","innvandrerbakgr","1","prosent","16,99346405","2014","barnehagedeltakelse"
"22","innvandrerbakgr","1","prosent","23,75366569","2014","barnehagedeltakelse"
"23","innvandrerbakgr","1","prosent","15,38461538","2014","barnehagedeltakelse"
"24","innvandrerbakgr","1","prosent","17,17451524","2014","barnehagedeltakelse"
"25","innvandrerbakgr","1","prosent","13,95673412","2014","barnehagedeltakelse"
"26","innvandrerbakgr","1","prosent","18,66515837","2014","barnehagedeltakelse"
"27","innvandrerbakgr","1","prosent","15,40983607","2014","barnehagedeltakelse"
"28","innvandrerbakgr","1","prosent","14,77272727","2014","barnehagedeltakelse"
"29","innvandrerbakgr","1","prosent","14,72081218","2014","barnehagedeltakelse"
"30","innvandrerbakgr","1","prosent","12,32876712","2014","barnehagedeltakelse"
"31","innvandrerbakgr","1","prosent","23,28767123","2014","barnehagedeltakelse"
"32","innvandrerbakgr","1","prosent","13,5","2014","barnehagedeltakelse"
"33","innvandrerbakgr","1","prosent","14,21800948","2014","barnehagedeltakelse"
"34","innvandrerbakgr","1","prosent","9,121621622","2014","barnehagedeltakelse"
"35","innvandrerbakgr","1","prosent","15,18475751","2014","barnehagedeltakelse"
"36","innvandrerbakgr","1","prosent","13,69863014","2014","barnehagedeltakelse"
"37","innvandrerbakgr","1","prosent","12,03125","2014","barnehagedeltakelse"
"38","innvandrerbakgr","1","prosent","14,33333333","2014","barnehagedeltakelse"
"39","innvandrerbakgr","1","prosent","20,30343597","2014","barnehagedeltakelse"
"40","innvandrerbakgr","1","prosent","18,93189319","2014","barnehagedeltakelse"
"41","innvandrerbakgr","1","prosent","13,40782123","2014","barnehagedeltakelse"
"42","innvandrerbakgr","1","prosent","20,43478261","2014","barnehagedeltakelse"
"43","innvandrerbakgr","1","prosent","10,81081081","2014","barnehagedeltakelse"
"44","innvandrerbakgr","1","prosent","11,13689095","2014","barnehagedeltakelse"
"45","innvandrerbakgr","1","prosent","13,4751773","2014","barnehagedeltakelse"
"46","innvandrerbakgr","1","prosent","11,28608924","2014","barnehagedeltakelse"
"47","innvandrerbakgr","1","prosent","9,151785714","2014","barnehagedeltakelse"
"48","innvandrerbakgr","1","prosent","12,90322581","2014","barnehagedeltakelse"
"49","innvandrerbakgr","1","prosent","16,96969697","2014","barnehagedeltakelse"
"50","innvandrerbakgr","1","prosent","8,681672026","2014","barnehagedeltakelse"
"51","innvandrerbakgr","1","prosent","14,28571429","2014","barnehagedeltakelse"
"52","innvandrerbakgr","1","prosent","12,4137931","2014","barnehagedeltakelse"
"53","innvandrerbakgr","1","prosent","13,12977099","2014","barnehagedeltakelse"
"54","innvandrerbakgr","1","prosent","27,81065089","2014","barnehagedeltakelse"
"55","innvandrerbakgr","1","prosent","12,4248497","2014","barnehagedeltakelse"
"56","innvandrerbakgr","1","prosent","13,54378819","2014","barnehagedeltakelse"
"57","innvandrerbakgr","1","prosent","3,6900369","2014","barnehagedeltakelse"
"58","innvandrerbakgr","1","prosent","25,53191489","2014","barnehagedeltakelse"
"59","innvandrerbakgr","1","prosent","8,333333333","2014","barnehagedeltakelse"
"60","innvandrerbakgr","1","prosent","11,1969112","2014","barnehagedeltakelse"
"61","innvandrerbakgr","1","prosent","11,93373901","2014","barnehagedeltakelse"
"62","innvandrerbakgr","1","prosent",".","2014","barnehagedeltakelse"
"63","innvandrerbakgr","1","prosent","8,083832335","2014","barnehagedeltakelse"
"64","innvandrerbakgr","1","prosent","8,322147651","2014","barnehagedeltakelse"
"65","innvandrerbakgr","1","prosent","14,47368421","2014","barnehagedeltakelse"
"66","innvandrerbakgr","1","prosent","13,91304348","2014","barnehagedeltakelse"
"67","innvandrerbakgr","1","prosent","13,5021097","2014","barnehagedeltakelse"
"68","innvandrerbakgr","1","prosent","13,19444444","2014","barnehagedeltakelse"
"69","innvandrerbakgr","1","prosent","19,40298507","2014","barnehagedeltakelse"
"70","innvandrerbakgr","1","prosent","11,36363636","2014","barnehagedeltakelse"
"71","innvandrerbakgr","1","prosent","8,928571429","2014","barnehagedeltakelse"
"72","innvandrerbakgr","1","prosent","5,120481928","2014","barnehagedeltakelse"
"73","innvandrerbakgr","1","prosent","8,806488992","2014","barnehagedeltakelse"
"74","innvandrerbakgr","1","prosent","11,02362205","2014","barnehagedeltakelse"
"75","innvandrerbakgr","1","prosent","11,0701107","2014","barnehagedeltakelse"
"76","innvandrerbakgr","1","prosent","11,94029851","2014","barnehagedeltakelse"
"77","innvandrerbakgr","1","prosent","12,89473684","2014","barnehagedeltakelse"
"78","innvandrerbakgr","1","prosent","12,26993865","2014","barnehagedeltakelse"
"79","innvandrerbakgr","1","prosent","11,46838156","2014","barnehagedeltakelse"
"80","innvandrerbakgr","1","prosent","6,622516556","2014","barnehagedeltakelse"
"81","innvandrerbakgr","1","prosent","15,44885177","2014","barnehagedeltakelse"
"82","innvandrerbakgr","1","prosent","10,60606061","2014","barnehagedeltakelse"
"83","innvandrerbakgr","1","prosent","18,66028708","2014","barnehagedeltakelse"
"01","innvandrerbakgr","2","prosent","13,58024691","2014","barnehagedeltakelse"
"02","innvandrerbakgr","2","prosent","18,14159292","2014","barnehagedeltakelse"
"03","innvandrerbakgr","2","prosent","19,33962264","2014","barnehagedeltakelse"
"04","innvandrerbakgr","2","prosent","21,25930941","2014","barnehagedeltakelse"
"05","innvandrerbakgr","2","prosent","18,39933993","2014","barnehagedeltakelse"
"06","innvandrerbakgr","2","prosent","14,10029499","2014","barnehagedeltakelse"
"07","innvandrerbakgr","2","prosent","19,51219512","2014","barnehagedeltakelse"
"08","innvandrerbakgr","2","prosent","15,10500808","2014","barnehagedeltakelse"
"09","innvandrerbakgr","2","prosent","28,9892716","2014","barnehagedeltakelse"
"10","innvandrerbakgr","2","prosent","14,375","2014","barnehagedeltakelse"
"11","innvandrerbakgr","2","prosent","10,84598698","2014","barnehagedeltakelse"
"12","innvandrerbakgr","2","prosent","12,70325203","2014","barnehagedeltakelse"
"13","innvandrerbakgr","2","prosent","12,15469613","2014","barnehagedeltakelse"
"14","innvandrerbakgr","2","prosent","13,36898396","2014","barnehagedeltakelse"
"15","innvandrerbakgr","2","prosent","12,25165563","2014","barnehagedeltakelse"
"16","innvandrerbakgr","2","prosent","13,5501355","2014","barnehagedeltakelse"
"17","innvandrerbakgr","2","prosent","12,5","2014","barnehagedeltakelse"
"18","innvandrerbakgr","2","prosent","7,382550336","2014","barnehagedeltakelse"
"19","innvandrerbakgr","2","prosent","21,25","2014","barnehagedeltakelse"
"20","innvandrerbakgr","2","prosent","22,88602941","2014","barnehagedeltakelse"
"21","innvandrerbakgr","2","prosent","19,42857143","2014","barnehagedeltakelse"
"22","innvandrerbakgr","2","prosent","19,51871658","2014","barnehagedeltakelse"
"23","innvandrerbakgr","2","prosent","12,62135922","2014","barnehagedeltakelse"
"24","innvandrerbakgr","2","prosent","16,18798956","2014","barnehagedeltakelse"
"25","innvandrerbakgr","2","prosent","14,77195371","2014","barnehagedeltakelse"
"26","innvandrerbakgr","2","prosent","18,35245047","2014","barnehagedeltakelse"
"27","innvandrerbakgr","2","prosent","16,70588235","2014","barnehagedeltakelse"
"28","innvandrerbakgr","2","prosent","16,66666667","2014","barnehagedeltakelse"
"29","innvandrerbakgr","2","prosent","12,93532338","2014","barnehagedeltakelse"
"30","innvandrerbakgr","2","prosent","10,60606061","2014","barnehagedeltakelse"
"31","innvandrerbakgr","2","prosent","10","2014","barnehagedeltakelse"
"32","innvandrerbakgr","2","prosent","14,21845574","2014","barnehagedeltakelse"
"33","innvandrerbakgr","2","prosent","10,59063136","2014","barnehagedeltakelse"
"34","innvandrerbakgr","2","prosent","13,04347826","2014","barnehagedeltakelse"
"35","innvandrerbakgr","2","prosent","16,12723214","2014","barnehagedeltakelse"
"36","innvandrerbakgr","2","prosent","10,84337349","2014","barnehagedeltakelse"
"37","innvandrerbakgr","2","prosent","12,69487751","2014","barnehagedeltakelse"
"38","innvandrerbakgr","2","prosent","14,9122807","2014","barnehagedeltakelse"
"39","innvandrerbakgr","2","prosent","19,8764615","2014","barnehagedeltakelse"
"40","innvandrerbakgr","2","prosent","17,84307786","2014","barnehagedeltakelse"
"41","innvandrerbakgr","2","prosent","13,31360947","2014","barnehagedeltakelse"
"42","innvandrerbakgr","2","prosent","15,06276151","2014","barnehagedeltakelse"
"43","innvandrerbakgr","2","prosent","7,878787879","2014","barnehagedeltakelse"
"44","innvandrerbakgr","2","prosent","8,974358974","2014","barnehagedeltakelse"
"45","innvandrerbakgr","2","prosent","12,98701299","2014","barnehagedeltakelse"
"46","innvandrerbakgr","2","prosent","11,63636364","2014","barnehagedeltakelse"
"47","innvandrerbakgr","2","prosent","8,970438328","2014","barnehagedeltakelse"
"48","innvandrerbakgr","2","prosent","8,849557522","2014","barnehagedeltakelse"
"49","innvandrerbakgr","2","prosent","18,23361823","2014","barnehagedeltakelse"
"50","innvandrerbakgr","2","prosent","13,95348837","2014","barnehagedeltakelse"
"51","innvandrerbakgr","2","prosent","12,94964029","2014","barnehagedeltakelse"
"52","innvandrerbakgr","2","prosent","11,85897436","2014","barnehagedeltakelse"
"53","innvandrerbakgr","2","prosent","11,64179104","2014","barnehagedeltakelse"
"54","innvandrerbakgr","2","prosent","23,11557789","2014","barnehagedeltakelse"
"55","innvandrerbakgr","2","prosent","12,40601504","2014","barnehagedeltakelse"
"56","innvandrerbakgr","2","prosent","12,2983871","2014","barnehagedeltakelse"
"57","innvandrerbakgr","2","prosent","4,453441296","2014","barnehagedeltakelse"
"58","innvandrerbakgr","2","prosent","23,71134021","2014","barnehagedeltakelse"
"59","innvandrerbakgr","2","prosent","11,23595506","2014","barnehagedeltakelse"
"60","innvandrerbakgr","2","prosent","4,444444444","2014","barnehagedeltakelse"
"61","innvandrerbakgr","2","prosent","12,12837838","2014","barnehagedeltakelse"
"62","innvandrerbakgr","2","prosent",".","2014","barnehagedeltakelse"
"63","innvandrerbakgr","2","prosent","8,579881657","2014","barnehagedeltakelse"
"64","innvandrerbakgr","2","prosent","7,472826087","2014","barnehagedeltakelse"
"65","innvandrerbakgr","2","prosent","5,333333333","2014","barnehagedeltakelse"
"66","innvandrerbakgr","2","prosent","8,130081301","2014","barnehagedeltakelse"
"67","innvandrerbakgr","2","prosent","15,2173913","2014","barnehagedeltakelse"
"68","innvandrerbakgr","2","prosent","8,02919708","2014","barnehagedeltakelse"
"69","innvandrerbakgr","2","prosent","14,66666667","2014","barnehagedeltakelse"
"70","innvandrerbakgr","2","prosent",".","2014","barnehagedeltakelse"
"71","innvandrerbakgr","2","prosent","7,777777778","2014","barnehagedeltakelse"
"72","innvandrerbakgr","2","prosent","9,455587393","2014","barnehagedeltakelse"
"73","innvandrerbakgr","2","prosent","9,162895928","2014","barnehagedeltakelse"
"74","innvandrerbakgr","2","prosent","11,38790036","2014","barnehagedeltakelse"
"75","innvandrerbakgr","2","prosent","14,59227468","2014","barnehagedeltakelse"
"76","innvandrerbakgr","2","prosent","14,03508772","2014","barnehagedeltakelse"
"77","innvandrerbakgr","2","prosent","11,65803109","2014","barnehagedeltakelse"
"78","innvandrerbakgr","2","prosent","8,641975309","2014","barnehagedeltakelse"
"79","innvandrerbakgr","2","prosent","11,28318584","2014","barnehagedeltakelse"
"80","innvandrerbakgr","2","prosent","8,666666667","2014","barnehagedeltakelse"
"81","innvandrerbakgr","2","prosent","12,94642857","2014","barnehagedeltakelse"
"82","innvandrerbakgr","2","prosent",".","2014","barnehagedeltakelse"
"83","innvandrerbakgr","2","prosent","18,5483871","2014","barnehagedeltakelse"
"01","innvandrerbakgr","3","prosent","13.66459627","2014","barnehagedeltakelse"
"02","innvandrerbakgr","3","prosent","16.83029453","2014","barnehagedeltakelse"
"03","innvandrerbakgr","3","prosent","18.0141844","2014","barnehagedeltakelse"
"04","innvandrerbakgr","3","prosent","19.89247312","2014","barnehagedeltakelse"
"05","innvandrerbakgr","3","prosent","18.10596579","2014","barnehagedeltakelse"
"06","innvandrerbakgr","3","prosent","12.95248869","2014","barnehagedeltakelse"
"07","innvandrerbakgr","3","prosent","20.36117381","2014","barnehagedeltakelse"
"08","innvandrerbakgr","3","prosent","12.17895609","2014","barnehagedeltakelse"
"09","innvandrerbakgr","3","prosent","30.78026049","2014","barnehagedeltakelse"
"10","innvandrerbakgr","3","prosent","10.81081081","2014","barnehagedeltakelse"
"11","innvandrerbakgr","3","prosent","9.670781893","2014","barnehagedeltakelse"
"12","innvandrerbakgr","3","prosent","12.78586279","2014","barnehagedeltakelse"
"13","innvandrerbakgr","3","prosent","13.27433628","2014","barnehagedeltakelse"
"14","innvandrerbakgr","3","prosent","13.80813953","2014","barnehagedeltakelse"
"15","innvandrerbakgr","3","prosent","13.07189542","2014","barnehagedeltakelse"
"16","innvandrerbakgr","3","prosent","12.18905473","2014","barnehagedeltakelse"
"17","innvandrerbakgr","3","prosent","9.448818898","2014","barnehagedeltakelse"
"18","innvandrerbakgr","3","prosent","12.13872832","2014","barnehagedeltakelse"
"19","innvandrerbakgr","3","prosent","12.5","2014","barnehagedeltakelse"
"20","innvandrerbakgr","3","prosent","21.44490169","2014","barnehagedeltakelse"
"21","innvandrerbakgr","3","prosent","14.54545455","2014","barnehagedeltakelse"
"22","innvandrerbakgr","3","prosent","16.53333333","2014","barnehagedeltakelse"
"23","innvandrerbakgr","3","prosent","14.95726496","2014","barnehagedeltakelse"
"24","innvandrerbakgr","3","prosent","16.24365482","2014","barnehagedeltakelse"
"25","innvandrerbakgr","3","prosent","11.73501577","2014","barnehagedeltakelse"
"26","innvandrerbakgr","3","prosent","17.79324056","2014","barnehagedeltakelse"
"27","innvandrerbakgr","3","prosent","15.80909769","2014","barnehagedeltakelse"
"28","innvandrerbakgr","3","prosent","9.146341463","2014","barnehagedeltakelse"
"29","innvandrerbakgr","3","prosent","10","2014","barnehagedeltakelse"
"30","innvandrerbakgr","3","prosent","9.036144578","2014","barnehagedeltakelse"
"31","innvandrerbakgr","3","prosent","10.95890411","2014","barnehagedeltakelse"
"32","innvandrerbakgr","3","prosent","12.28070175","2014","barnehagedeltakelse"
"33","innvandrerbakgr","3","prosent","11.13801453","2014","barnehagedeltakelse"
"34","innvandrerbakgr","3","prosent","9.171597633","2014","barnehagedeltakelse"
"35","innvandrerbakgr","3","prosent","14.11573824","2014","barnehagedeltakelse"
"36","innvandrerbakgr","3","prosent","17.36334405","2014","barnehagedeltakelse"
"37","innvandrerbakgr","3","prosent","13.75464684","2014","barnehagedeltakelse"
"38","innvandrerbakgr","3","prosent","12.5","2014","barnehagedeltakelse"
"39","innvandrerbakgr","3","prosent","18.17589577","2014","barnehagedeltakelse"
"40","innvandrerbakgr","3","prosent","17.6488738","2014","barnehagedeltakelse"
"41","innvandrerbakgr","3","prosent","10.55408971","2014","barnehagedeltakelse"
"42","innvandrerbakgr","3","prosent","20.85106383","2014","barnehagedeltakelse"
"43","innvandrerbakgr","3","prosent","7.73480663","2014","barnehagedeltakelse"
"44","innvandrerbakgr","3","prosent","9.512195122","2014","barnehagedeltakelse"
"45","innvandrerbakgr","3","prosent","10.2189781","2014","barnehagedeltakelse"
"46","innvandrerbakgr","3","prosent","12.34285714","2014","barnehagedeltakelse"
"47","innvandrerbakgr","3","prosent","8.265306122","2014","barnehagedeltakelse"
"48","innvandrerbakgr","3","prosent","10.08403361","2014","barnehagedeltakelse"
"49","innvandrerbakgr","3","prosent","10.4859335","2014","barnehagedeltakelse"
"50","innvandrerbakgr","3","prosent","9.393939394","2014","barnehagedeltakelse"
"51","innvandrerbakgr","3","prosent","11.53039832","2014","barnehagedeltakelse"
"52","innvandrerbakgr","3","prosent","10.75268817","2014","barnehagedeltakelse"
"53","innvandrerbakgr","3","prosent","11.17561684","2014","barnehagedeltakelse"
"54","innvandrerbakgr","3","prosent","20.33898305","2014","barnehagedeltakelse"
"55","innvandrerbakgr","3","prosent","13.42512909","2014","barnehagedeltakelse"
"56","innvandrerbakgr","3","prosent","12.12121212","2014","barnehagedeltakelse"
"57","innvandrerbakgr","3","prosent","5.128205128","2014","barnehagedeltakelse"
"58","innvandrerbakgr","3","prosent","28.125","2014","barnehagedeltakelse"
"59","innvandrerbakgr","3","prosent","10.81081081","2014","barnehagedeltakelse"
"60","innvandrerbakgr","3","prosent","7.569721116","2014","barnehagedeltakelse"
"61","innvandrerbakgr","3","prosent","12.68506057","2014","barnehagedeltakelse"
"62","innvandrerbakgr","3","prosent","11.11111111","2014","barnehagedeltakelse"
"63","innvandrerbakgr","3","prosent","10.49723757","2014","barnehagedeltakelse"
"64","innvandrerbakgr","3","prosent","8.901251739","2014","barnehagedeltakelse"
"65","innvandrerbakgr","3","prosent","14.95327103","2014","barnehagedeltakelse"
"66","innvandrerbakgr","3","prosent","8.870967742","2014","barnehagedeltakelse"
"67","innvandrerbakgr","3","prosent","8.823529412","2014","barnehagedeltakelse"
"68","innvandrerbakgr","3","prosent","9.929078014","2014","barnehagedeltakelse"
"69","innvandrerbakgr","3","prosent","13.23529412","2014","barnehagedeltakelse"
"70","innvandrerbakgr","3","prosent","13.51351351","2014","barnehagedeltakelse"
"71","innvandrerbakgr","3","prosent","8.771929825","2014","barnehagedeltakelse"
"72","innvandrerbakgr","3","prosent","10.31518625","2014","barnehagedeltakelse"
"73","innvandrerbakgr","3","prosent","6.181015453","2014","barnehagedeltakelse"
"74","innvandrerbakgr","3","prosent","12.79461279","2014","barnehagedeltakelse"
"75","innvandrerbakgr","3","prosent","9.507042254","2014","barnehagedeltakelse"
"76","innvandrerbakgr","3","prosent","9.393939394","2014","barnehagedeltakelse"
"77","innvandrerbakgr","3","prosent","8.823529412","2014","barnehagedeltakelse"
"78","innvandrerbakgr","3","prosent","10.67073171","2014","barnehagedeltakelse"
"79","innvandrerbakgr","3","prosent","9.533678756","2014","barnehagedeltakelse"
"80","innvandrerbakgr","3","prosent","5.797101449","2014","barnehagedeltakelse"
"81","innvandrerbakgr","3","prosent","10.88888889","2014","barnehagedeltakelse"
"82","innvandrerbakgr","3","prosent","5.109489051","2014","barnehagedeltakelse"
"83","innvandrerbakgr","3","prosent","16.94915254","2014","barnehagedeltakelse"
"01","innvandrerbakgr","4","prosent","13,7254902","2014","barnehagedeltakelse"
"02","innvandrerbakgr","4","prosent","16,78035471","2014","barnehagedeltakelse"
"03","innvandrerbakgr","4","prosent","16,34756996","2014","barnehagedeltakelse"
"04","innvandrerbakgr","4","prosent","19,9871877","2014","barnehagedeltakelse"
"05","innvandrerbakgr","4","prosent","16,70020121","2014","barnehagedeltakelse"
"06","innvandrerbakgr","4","prosent","12,18715996","2014","barnehagedeltakelse"
"07","innvandrerbakgr","4","prosent","18,1509754","2014","barnehagedeltakelse"
"08","innvandrerbakgr","4","prosent","14,96960486","2014","barnehagedeltakelse"
"09","innvandrerbakgr","4","prosent","31,17280176","2014","barnehagedeltakelse"
"10","innvandrerbakgr","4","prosent","10,77844311","2014","barnehagedeltakelse"
"11","innvandrerbakgr","4","prosent","12,29508197","2014","barnehagedeltakelse"
"12","innvandrerbakgr","4","prosent","10,75376884","2014","barnehagedeltakelse"
"13","innvandrerbakgr","4","prosent","11,37566138","2014","barnehagedeltakelse"
"14","innvandrerbakgr","4","prosent","13,34231806","2014","barnehagedeltakelse"
"15","innvandrerbakgr","4","prosent","9,686609687","2014","barnehagedeltakelse"
"16","innvandrerbakgr","4","prosent","11,95928753","2014","barnehagedeltakelse"
"17","innvandrerbakgr","4","prosent","8,666666667","2014","barnehagedeltakelse"
"18","innvandrerbakgr","4","prosent","5,454545455","2014","barnehagedeltakelse"
"19","innvandrerbakgr","4","prosent","12,12121212","2014","barnehagedeltakelse"
"20","innvandrerbakgr","4","prosent","22,73348519","2014","barnehagedeltakelse"
"21","innvandrerbakgr","4","prosent","18,05555556","2014","barnehagedeltakelse"
"22","innvandrerbakgr","4","prosent","14,81481481","2014","barnehagedeltakelse"
"23","innvandrerbakgr","4","prosent","15,27093596","2014","barnehagedeltakelse"
"24","innvandrerbakgr","4","prosent","18,36283186","2014","barnehagedeltakelse"
"25","innvandrerbakgr","4","prosent","13,06471306","2014","barnehagedeltakelse"
"26","innvandrerbakgr","4","prosent","16,33802817","2014","barnehagedeltakelse"
"27","innvandrerbakgr","4","prosent","15,38461538","2014","barnehagedeltakelse"
"28","innvandrerbakgr","4","prosent","16,66666667","2014","barnehagedeltakelse"
"29","innvandrerbakgr","4","prosent","12,78538813","2014","barnehagedeltakelse"
"30","innvandrerbakgr","4","prosent","10,38961039","2014","barnehagedeltakelse"
"31","innvandrerbakgr","4","prosent","17,77777778","2014","barnehagedeltakelse"
"32","innvandrerbakgr","4","prosent","12,58802817","2014","barnehagedeltakelse"
"33","innvandrerbakgr","4","prosent","10,64718163","2014","barnehagedeltakelse"
"34","innvandrerbakgr","4","prosent","10,86956522","2014","barnehagedeltakelse"
"35","innvandrerbakgr","4","prosent","14,60055096","2014","barnehagedeltakelse"
"36","innvandrerbakgr","4","prosent","9,88372093","2014","barnehagedeltakelse"
"37","innvandrerbakgr","4","prosent","12,70289344","2014","barnehagedeltakelse"
"38","innvandrerbakgr","4","prosent","16,51917404","2014","barnehagedeltakelse"
"39","innvandrerbakgr","4","prosent","18,20295983","2014","barnehagedeltakelse"
"40","innvandrerbakgr","4","prosent","15,95935445","2014","barnehagedeltakelse"
"41","innvandrerbakgr","4","prosent","9,793814433","2014","barnehagedeltakelse"
"42","innvandrerbakgr","4","prosent","11,80811808","2014","barnehagedeltakelse"
"43","innvandrerbakgr","4","prosent","11,56069364","2014","barnehagedeltakelse"
"44","innvandrerbakgr","4","prosent","8,11965812","2014","barnehagedeltakelse"
"45","innvandrerbakgr","4","prosent","11,53846154","2014","barnehagedeltakelse"
"46","innvandrerbakgr","4","prosent","9,451575263","2014","barnehagedeltakelse"
"47","innvandrerbakgr","4","prosent","7,438016529","2014","barnehagedeltakelse"
"48","innvandrerbakgr","4","prosent","6,315789474","2014","barnehagedeltakelse"
"49","innvandrerbakgr","4","prosent","8,928571429","2014","barnehagedeltakelse"
"50","innvandrerbakgr","4","prosent","10,16483516","2014","barnehagedeltakelse"
"51","innvandrerbakgr","4","prosent","13,10782241","2014","barnehagedeltakelse"
"52","innvandrerbakgr","4","prosent","11,32867133","2014","barnehagedeltakelse"
"53","innvandrerbakgr","4","prosent","13,29305136","2014","barnehagedeltakelse"
"54","innvandrerbakgr","4","prosent","15,68627451","2014","barnehagedeltakelse"
"55","innvandrerbakgr","4","prosent","10,56466302","2014","barnehagedeltakelse"
"56","innvandrerbakgr","4","prosent","12,06185567","2014","barnehagedeltakelse"
"57","innvandrerbakgr","4","prosent","5,223880597","2014","barnehagedeltakelse"
"58","innvandrerbakgr","4","prosent","18,75","2014","barnehagedeltakelse"
"59","innvandrerbakgr","4","prosent","8,849557522","2014","barnehagedeltakelse"
"60","innvandrerbakgr","4","prosent","5,964912281","2014","barnehagedeltakelse"
"61","innvandrerbakgr","4","prosent","11,50471238","2014","barnehagedeltakelse"
"62","innvandrerbakgr","4","prosent","10,66666667","2014","barnehagedeltakelse"
"63","innvandrerbakgr","4","prosent","8,1232493","2014","barnehagedeltakelse"
"64","innvandrerbakgr","4","prosent","8,22622108","2014","barnehagedeltakelse"
"65","innvandrerbakgr","4","prosent","8,333333333","2014","barnehagedeltakelse"
"66","innvandrerbakgr","4","prosent",".","2014","barnehagedeltakelse"
