"tabell_navn","aar","kommune_nr","kjonn","enhet","vreg_3","tabellvariabel"
"befolkning_verdensregion_3",2015,"1211","1","person","2",31
"befolkning_verdensregion_3",2015,"1211","alle","person","2",69
"befolkning_verdensregion_3",2015,"1216","0","person","2",92
"befolkning_verdensregion_3",2015,"1216","1","person","2",77
"befolkning_verdensregion_3",2015,"1216","alle","person","2",169
"befolkning_verdensregion_3",2015,"1219","0","person","2",279
"befolkning_verdensregion_3",2015,"1219","1","person","2",202
"befolkning_verdensregion_3",2015,"1219","alle","person","2",481
"befolkning_verdensregion_3",2015,"1221","0","person","2",446
"befolkning_verdensregion_3",2015,"1221","1","person","2",391
"befolkning_verdensregion_3",2015,"1221","alle","person","2",837
"befolkning_verdensregion_3",2015,"1222","0","person","2",29
"befolkning_verdensregion_3",2015,"1222","1","person","2",16
"befolkning_verdensregion_3",2015,"1222","alle","person","2",45
"befolkning_verdensregion_3",2015,"1223","0","person","2",36
"befolkning_verdensregion_3",2015,"1223","1","person","2",9
"befolkning_verdensregion_3",2015,"1223","alle","person","2",45
"befolkning_verdensregion_3",2015,"1224","0","person","2",225
"befolkning_verdensregion_3",2015,"1224","1","person","2",124
"befolkning_verdensregion_3",2015,"1224","alle","person","2",349
"befolkning_verdensregion_3",2015,"1227","0","person","2",9
"befolkning_verdensregion_3",2015,"1227","1","person","2",6
"befolkning_verdensregion_3",2015,"1227","alle","person","2",15
"befolkning_verdensregion_3",2015,"1228","0","person","2",170
"befolkning_verdensregion_3",2015,"1228","1","person","2",117
"befolkning_verdensregion_3",2015,"1228","alle","person","2",287
"befolkning_verdensregion_3",2015,"1231","0","person","2",98
"befolkning_verdensregion_3",2015,"1231","1","person","2",73
"befolkning_verdensregion_3",2015,"1231","alle","person","2",171
"befolkning_verdensregion_3",2015,"1232","0","person","2",16
"befolkning_verdensregion_3",2015,"1232","1","person","2",7
"befolkning_verdensregion_3",2015,"1232","alle","person","2",23
"befolkning_verdensregion_3",2015,"1233","0","person","2",19
"befolkning_verdensregion_3",2015,"1233","1","person","2",17
"befolkning_verdensregion_3",2015,"1233","alle","person","2",36
"befolkning_verdensregion_3",2015,"1234","0","person","2",8
"befolkning_verdensregion_3",2015,"1234","1","person","2",4
"befolkning_verdensregion_3",2015,"1234","alle","person","2",12
"befolkning_verdensregion_3",2015,"1235","0","person","2",210
"befolkning_verdensregion_3",2015,"1235","1","person","2",223
"befolkning_verdensregion_3",2015,"1235","alle","person","2",433
"befolkning_verdensregion_3",2015,"1238","0","person","2",169
"befolkning_verdensregion_3",2015,"1238","1","person","2",150
"befolkning_verdensregion_3",2015,"1238","alle","person","2",319
"befolkning_verdensregion_3",2015,"1241","0","person","2",56
"befolkning_verdensregion_3",2015,"1241","1","person","2",12
"befolkning_verdensregion_3",2015,"1241","alle","person","2",68
"befolkning_verdensregion_3",2015,"1242","0","person","2",40
"befolkning_verdensregion_3",2015,"1242","1","person","2",20
"befolkning_verdensregion_3",2015,"1242","alle","person","2",60
"befolkning_verdensregion_3",2015,"1243","0","person","2",357
"befolkning_verdensregion_3",2015,"1243","1","person","2",192
"befolkning_verdensregion_3",2015,"1243","alle","person","2",549
"befolkning_verdensregion_3",2015,"1244","0","person","2",58
"befolkning_verdensregion_3",2015,"1244","1","person","2",26
"befolkning_verdensregion_3",2015,"1244","alle","person","2",84
"befolkning_verdensregion_3",2015,"1245","0","person","2",132
"befolkning_verdensregion_3",2015,"1245","1","person","2",125
"befolkning_verdensregion_3",2015,"1245","alle","person","2",257
"befolkning_verdensregion_3",2015,"1246","0","person","2",480
"befolkning_verdensregion_3",2015,"1246","1","person","2",317
"befolkning_verdensregion_3",2015,"1246","alle","person","2",797
"befolkning_verdensregion_3",2015,"1247","0","person","2",505
"befolkning_verdensregion_3",2015,"1247","1","person","2",337
"befolkning_verdensregion_3",2015,"1247","alle","person","2",842
"befolkning_verdensregion_3",2015,"1251","0","person","2",66
"befolkning_verdensregion_3",2015,"1251","1","person","2",61
"befolkning_verdensregion_3",2015,"1251","alle","person","2",127
"befolkning_verdensregion_3",2015,"1252","0","person","2",3
"befolkning_verdensregion_3",2015,"1252","1","person","2",0
"befolkning_verdensregion_3",2015,"1252","alle","person","2",3
"befolkning_verdensregion_3",2015,"1253","0","person","2",86
"befolkning_verdensregion_3",2015,"1253","1","person","2",38
"befolkning_verdensregion_3",2015,"1253","alle","person","2",124
"befolkning_verdensregion_3",2015,"1256","0","person","2",132
"befolkning_verdensregion_3",2015,"1256","1","person","2",92
"befolkning_verdensregion_3",2015,"1256","alle","person","2",224
"befolkning_verdensregion_3",2015,"1259","0","person","2",135
"befolkning_verdensregion_3",2015,"1259","1","person","2",95
"befolkning_verdensregion_3",2015,"1259","alle","person","2",230
"befolkning_verdensregion_3",2015,"1260","0","person","2",68
"befolkning_verdensregion_3",2015,"1260","1","person","2",43
"befolkning_verdensregion_3",2015,"1260","alle","person","2",111
"befolkning_verdensregion_3",2015,"1263","0","person","2",253
"befolkning_verdensregion_3",2015,"1263","1","person","2",147
"befolkning_verdensregion_3",2015,"1263","alle","person","2",400
"befolkning_verdensregion_3",2015,"1264","0","person","2",60
"befolkning_verdensregion_3",2015,"1264","1","person","2",41
"befolkning_verdensregion_3",2015,"1264","alle","person","2",101
"befolkning_verdensregion_3",2015,"1265","0","person","2",4
"befolkning_verdensregion_3",2015,"1265","1","person","2",4
"befolkning_verdensregion_3",2015,"1265","alle","person","2",8
"befolkning_verdensregion_3",2015,"1266","0","person","2",14
"befolkning_verdensregion_3",2015,"1266","1","person","2",4
"befolkning_verdensregion_3",2015,"1266","alle","person","2",18
"befolkning_verdensregion_3",2015,"1401","0","person","2",356
"befolkning_verdensregion_3",2015,"1401","1","person","2",336
"befolkning_verdensregion_3",2015,"1401","alle","person","2",692
"befolkning_verdensregion_3",2015,"1411","0","person","2",40
"befolkning_verdensregion_3",2015,"1411","1","person","2",21
"befolkning_verdensregion_3",2015,"1411","alle","person","2",61
"befolkning_verdensregion_3",2015,"1412","0","person","2",9
"befolkning_verdensregion_3",2015,"1412","1","person","2",6
"befolkning_verdensregion_3",2015,"1412","alle","person","2",15
"befolkning_verdensregion_3",2015,"1413","0","person","2",16
"befolkning_verdensregion_3",2015,"1413","1","person","2",15
"befolkning_verdensregion_3",2015,"1413","alle","person","2",31
"befolkning_verdensregion_3",2015,"1416","0","person","2",100
"befolkning_verdensregion_3",2015,"1416","1","person","2",72
"befolkning_verdensregion_3",2015,"1416","alle","person","2",172
"befolkning_verdensregion_3",2015,"1417","0","person","2",20
"befolkning_verdensregion_3",2015,"1417","1","person","2",21
"befolkning_verdensregion_3",2015,"1417","alle","person","2",41
"befolkning_verdensregion_3",2015,"1418","0","person","2",40
"befolkning_verdensregion_3",2015,"1418","1","person","2",20
"befolkning_verdensregion_3",2015,"1418","alle","person","2",60
"befolkning_verdensregion_3",2015,"1419","0","person","2",34
"befolkning_verdensregion_3",2015,"1419","1","person","2",13
"befolkning_verdensregion_3",2015,"1419","alle","person","2",47
"befolkning_verdensregion_3",2015,"1420","0","person","2",170
"befolkning_verdensregion_3",2015,"1420","1","person","2",160
"befolkning_verdensregion_3",2015,"1420","alle","person","2",330
"befolkning_verdensregion_3",2015,"1421","0","person","2",17
"befolkning_verdensregion_3",2015,"1421","1","person","2",5
"befolkning_verdensregion_3",2015,"1421","alle","person","2",22
"befolkning_verdensregion_3",2015,"1422","0","person","2",25
"befolkning_verdensregion_3",2015,"1422","1","person","2",14
"befolkning_verdensregion_3",2015,"1422","alle","person","2",39
"befolkning_verdensregion_3",2015,"1424","0","person","2",91
"befolkning_verdensregion_3",2015,"1424","1","person","2",111
"befolkning_verdensregion_3",2015,"1424","alle","person","2",202
"befolkning_verdensregion_3",2015,"1426","0","person","2",40
"befolkning_verdensregion_3",2015,"1426","1","person","2",33
"befolkning_verdensregion_3",2015,"1426","alle","person","2",73
"befolkning_verdensregion_3",2015,"1428","0","person","2",29
"befolkning_verdensregion_3",2015,"1428","1","person","2",14
"befolkning_verdensregion_3",2015,"1428","alle","person","2",43
"befolkning_verdensregion_3",2015,"1429","0","person","2",93
"befolkning_verdensregion_3",2015,"1429","1","person","2",60
"befolkning_verdensregion_3",2015,"1429","alle","person","2",153
"befolkning_verdensregion_3",2015,"1430","0","person","2",14
"befolkning_verdensregion_3",2015,"1430","1","person","2",3
"befolkning_verdensregion_3",2015,"1430","alle","person","2",17
"befolkning_verdensregion_3",2015,"1431","0","person","2",44
"befolkning_verdensregion_3",2015,"1431","1","person","2",72
"befolkning_verdensregion_3",2015,"1431","alle","person","2",116
"befolkning_verdensregion_3",2015,"1432","0","person","2",273
"befolkning_verdensregion_3",2015,"1432","1","person","2",239
"befolkning_verdensregion_3",2015,"1432","alle","person","2",512
"befolkning_verdensregion_3",2015,"1433","0","person","2",25
"befolkning_verdensregion_3",2015,"1433","1","person","2",11
"befolkning_verdensregion_3",2015,"1433","alle","person","2",36
"befolkning_verdensregion_3",2015,"1438","0","person","2",121
"befolkning_verdensregion_3",2015,"1438","1","person","2",71
"befolkning_verdensregion_3",2015,"1438","alle","person","2",192
"befolkning_verdensregion_3",2015,"1439","0","person","2",104
"befolkning_verdensregion_3",2015,"1439","1","person","2",53
"befolkning_verdensregion_3",2015,"1439","alle","person","2",157
"befolkning_verdensregion_3",2015,"1441","0","person","2",42
"befolkning_verdensregion_3",2015,"1441","1","person","2",21
"befolkning_verdensregion_3",2015,"1441","alle","person","2",63
"befolkning_verdensregion_3",2015,"1443","0","person","2",103
"befolkning_verdensregion_3",2015,"1443","1","person","2",82
"befolkning_verdensregion_3",2015,"1443","alle","person","2",185
"befolkning_verdensregion_3",2015,"1444","0","person","2",7
"befolkning_verdensregion_3",2015,"1444","1","person","2",6
"befolkning_verdensregion_3",2015,"1444","alle","person","2",13
"befolkning_verdensregion_3",2015,"1445","0","person","2",97
"befolkning_verdensregion_3",2015,"1445","1","person","2",85
"befolkning_verdensregion_3",2015,"1445","alle","person","2",182
"befolkning_verdensregion_3",2015,"1449","0","person","2",144
"befolkning_verdensregion_3",2015,"1449","1","person","2",105
"befolkning_verdensregion_3",2015,"1449","alle","person","2",249
"befolkning_verdensregion_3",2015,"1502","0","person","2",677
"befolkning_verdensregion_3",2015,"1502","1","person","2",590
"befolkning_verdensregion_3",2015,"1502","alle","person","2",1267
"befolkning_verdensregion_3",2015,"1504","0","person","2",1143
"befolkning_verdensregion_3",2015,"1504","1","person","2",969
"befolkning_verdensregion_3",2015,"1504","alle","person","2",2112
"befolkning_verdensregion_3",2015,"1505","0","person","2",639
"befolkning_verdensregion_3",2015,"1505","1","person","2",513
"befolkning_verdensregion_3",2015,"1505","alle","person","2",1152
"befolkning_verdensregion_3",2015,"1511","0","person","2",50
"befolkning_verdensregion_3",2015,"1511","1","person","2",6
"befolkning_verdensregion_3",2015,"1511","alle","person","2",56
"befolkning_verdensregion_3",2015,"1514","0","person","2",33
"befolkning_verdensregion_3",2015,"1514","1","person","2",11
"befolkning_verdensregion_3",2015,"1514","alle","person","2",44
"befolkning_verdensregion_3",2015,"1515","0","person","2",197
"befolkning_verdensregion_3",2015,"1515","1","person","2",91
"befolkning_verdensregion_3",2015,"1515","alle","person","2",288
"befolkning_verdensregion_3",2015,"1516","0","person","2",290
"befolkning_verdensregion_3",2015,"1516","1","person","2",203
"befolkning_verdensregion_3",2015,"1516","alle","person","2",493
"befolkning_verdensregion_3",2015,"1517","0","person","2",147
"befolkning_verdensregion_3",2015,"1517","1","person","2",105
"befolkning_verdensregion_3",2015,"1517","alle","person","2",252
"befolkning_verdensregion_3",2015,"1519","0","person","2",216
"befolkning_verdensregion_3",2015,"1519","1","person","2",219
"befolkning_verdensregion_3",2015,"1519","alle","person","2",435
"befolkning_verdensregion_3",2015,"1520","0","person","2",190
"befolkning_verdensregion_3",2015,"1520","1","person","2",132
"befolkning_verdensregion_3",2015,"1520","alle","person","2",322
"befolkning_verdensregion_3",2015,"1523","0","person","2",61
"befolkning_verdensregion_3",2015,"1523","1","person","2",38
"befolkning_verdensregion_3",2015,"1523","alle","person","2",99
"befolkning_verdensregion_3",2015,"1524","0","person","2",10
"befolkning_verdensregion_3",2015,"1524","1","person","2",10
"befolkning_verdensregion_3",2015,"1524","alle","person","2",20
"befolkning_verdensregion_3",2015,"1525","0","person","2",58
"befolkning_verdensregion_3",2015,"1525","1","person","2",40
"befolkning_verdensregion_3",2015,"1525","alle","person","2",98
"befolkning_verdensregion_3",2015,"1526","0","person","2",12
"befolkning_verdensregion_3",2015,"1526","1","person","2",13
"befolkning_verdensregion_3",2015,"1526","alle","person","2",25
"befolkning_verdensregion_3",2015,"1528","0","person","2",204
"befolkning_verdensregion_3",2015,"1528","1","person","2",139
"befolkning_verdensregion_3",2015,"1528","alle","person","2",343
"befolkning_verdensregion_3",2015,"1529","0","person","2",61
"befolkning_verdensregion_3",2015,"1529","1","person","2",22
"befolkning_verdensregion_3",2015,"1529","alle","person","2",83
"befolkning_verdensregion_3",2015,"1531","0","person","2",166
"befolkning_verdensregion_3",2015,"1531","1","person","2",86
"befolkning_verdensregion_3",2015,"1531","alle","person","2",252
"befolkning_verdensregion_3",2015,"1532","0","person","2",140
"befolkning_verdensregion_3",2015,"1532","1","person","2",80
"befolkning_verdensregion_3",2015,"1532","alle","person","2",220
"befolkning_verdensregion_3",2015,"1534","0","person","2",293
"befolkning_verdensregion_3",2015,"1534","1","person","2",155
"befolkning_verdensregion_3",2015,"1534","alle","person","2",448
"befolkning_verdensregion_3",2015,"1535","0","person","2",141
"befolkning_verdensregion_3",2015,"1535","1","person","2",90
"befolkning_verdensregion_3",2015,"1535","alle","person","2",231
"befolkning_verdensregion_3",2015,"1539","0","person","2",86
"befolkning_verdensregion_3",2015,"1539","1","person","2",37
"befolkning_verdensregion_3",2015,"1539","alle","person","2",123
"befolkning_verdensregion_3",2015,"1543","0","person","2",39
"befolkning_verdensregion_3",2015,"1543","1","person","2",13
"befolkning_verdensregion_3",2015,"1543","alle","person","2",52
"befolkning_verdensregion_3",2015,"1545","0","person","2",50
"befolkning_verdensregion_3",2015,"1545","1","person","2",15
"befolkning_verdensregion_3",2015,"1545","alle","person","2",65
"befolkning_verdensregion_3",2015,"1546","0","person","2",18
"befolkning_verdensregion_3",2015,"1546","1","person","2",12
"befolkning_verdensregion_3",2015,"1546","alle","person","2",30
"befolkning_verdensregion_3",2015,"1547","0","person","2",65
"befolkning_verdensregion_3",2015,"1547","1","person","2",41
"befolkning_verdensregion_3",2015,"1547","alle","person","2",106
"befolkning_verdensregion_3",2015,"1548","0","person","2",161
"befolkning_verdensregion_3",2015,"1548","1","person","2",60
"befolkning_verdensregion_3",2015,"1548","alle","person","2",221
"befolkning_verdensregion_3",2015,"1551","0","person","2",64
"befolkning_verdensregion_3",2015,"1551","1","person","2",28
"befolkning_verdensregion_3",2015,"1551","alle","person","2",92
"befolkning_verdensregion_3",2015,"1554","0","person","2",89
"befolkning_verdensregion_3",2015,"1554","1","person","2",34
"befolkning_verdensregion_3",2015,"1554","alle","person","2",123
"befolkning_verdensregion_3",2015,"1557","0","person","2",34
"befolkning_verdensregion_3",2015,"1557","1","person","2",23
"befolkning_verdensregion_3",2015,"1557","alle","person","2",57
"befolkning_verdensregion_3",2015,"1560","0","person","2",57
"befolkning_verdensregion_3",2015,"1560","1","person","2",78
"befolkning_verdensregion_3",2015,"1560","alle","person","2",135
"befolkning_verdensregion_3",2015,"1563","0","person","2",216
"befolkning_verdensregion_3",2015,"1563","1","person","2",253
"befolkning_verdensregion_3",2015,"1563","alle","person","2",469
"befolkning_verdensregion_3",2015,"1566","0","person","2",68
"befolkning_verdensregion_3",2015,"1566","1","person","2",39
"befolkning_verdensregion_3",2015,"1566","alle","person","2",107
"befolkning_verdensregion_3",2015,"1567","0","person","2",4
"befolkning_verdensregion_3",2015,"1567","1","person","2",0
"befolkning_verdensregion_3",2015,"1567","alle","person","2",4
"befolkning_verdensregion_3",2015,"1571","0","person","2",22
"befolkning_verdensregion_3",2015,"1571","1","person","2",8
"befolkning_verdensregion_3",2015,"1571","alle","person","2",30
"befolkning_verdensregion_3",2015,"1573","0","person","2",19
"befolkning_verdensregion_3",2015,"1573","1","person","2",4
"befolkning_verdensregion_3",2015,"1573","alle","person","2",23
"befolkning_verdensregion_3",2015,"1576","0","person","2",79
"befolkning_verdensregion_3",2015,"1576","1","person","2",50
"befolkning_verdensregion_3",2015,"1576","alle","person","2",129
"befolkning_verdensregion_3",2015,"1601","0","person","2",6015
"befolkning_verdensregion_3",2015,"1601","1","person","2",5874
"befolkning_verdensregion_3",2015,"1601","alle","person","2",11889
"befolkning_verdensregion_3",2015,"1612","0","person","2",76
"befolkning_verdensregion_3",2015,"1612","1","person","2",73
"befolkning_verdensregion_3",2015,"1612","alle","person","2",149
"befolkning_verdensregion_3",2015,"1613","0","person","2",7
"befolkning_verdensregion_3",2015,"1613","1","person","2",3
"befolkning_verdensregion_3",2015,"1613","alle","person","2",10
"befolkning_verdensregion_3",2015,"1617","0","person","2",101
"befolkning_verdensregion_3",2015,"1617","1","person","2",62
"befolkning_verdensregion_3",2015,"1617","alle","person","2",163
"befolkning_verdensregion_3",2015,"1620","0","person","2",80
"befolkning_verdensregion_3",2015,"1620","1","person","2",25
"befolkning_verdensregion_3",2015,"1620","alle","person","2",105
"befolkning_verdensregion_3",2015,"1621","0","person","2",78
"befolkning_verdensregion_3",2015,"1621","1","person","2",27
"befolkning_verdensregion_3",2015,"1621","alle","person","2",105
"befolkning_verdensregion_3",2015,"1622","0","person","2",28
"befolkning_verdensregion_3",2015,"1622","1","person","2",14
"befolkning_verdensregion_3",2015,"1622","alle","person","2",42
"befolkning_verdensregion_3",2015,"1624","0","person","2",82
"befolkning_verdensregion_3",2015,"1624","1","person","2",50
"befolkning_verdensregion_3",2015,"1624","alle","person","2",132
"befolkning_verdensregion_3",2015,"1627","0","person","2",61
"befolkning_verdensregion_3",2015,"1627","1","person","2",17
"befolkning_verdensregion_3",2015,"1627","alle","person","2",78
"befolkning_verdensregion_3",2015,"1630","0","person","2",17
"befolkning_verdensregion_3",2015,"1630","1","person","2",20
"befolkning_verdensregion_3",2015,"1630","alle","person","2",37
"befolkning_verdensregion_3",2015,"1632","0","person","2",9
"befolkning_verdensregion_3",2015,"1632","1","person","2",3
"befolkning_verdensregion_3",2015,"1632","alle","person","2",12
"befolkning_verdensregion_3",2015,"1633","0","person","2",1
"befolkning_verdensregion_3",2015,"1633","1","person","2",1
"befolkning_verdensregion_3",2015,"1633","alle","person","2",2
"befolkning_verdensregion_3",2015,"1634","0","person","2",115
"befolkning_verdensregion_3",2015,"1634","1","person","2",79
"befolkning_verdensregion_3",2015,"1634","alle","person","2",194
"befolkning_verdensregion_3",2015,"1635","0","person","2",18
"befolkning_verdensregion_3",2015,"1635","1","person","2",17
"befolkning_verdensregion_3",2015,"1635","alle","person","2",35
"befolkning_verdensregion_3",2015,"1636","0","person","2",37
"befolkning_verdensregion_3",2015,"1636","1","person","2",17
"befolkning_verdensregion_3",2015,"1636","alle","person","2",54
"befolkning_verdensregion_3",2015,"1638","0","person","2",263
"befolkning_verdensregion_3",2015,"1638","1","person","2",192
"befolkning_verdensregion_3",2015,"1638","alle","person","2",455
"befolkning_verdensregion_3",2015,"1640","0","person","2",72
"befolkning_verdensregion_3",2015,"1640","1","person","2",57
"befolkning_verdensregion_3",2015,"1640","alle","person","2",129
"befolkning_verdensregion_3",2015,"1644","0","person","2",16
"befolkning_verdensregion_3",2015,"1644","1","person","2",8
"befolkning_verdensregion_3",2015,"1644","alle","person","2",24
"befolkning_verdensregion_3",2015,"1648","0","person","2",59
"befolkning_verdensregion_3",2015,"1648","1","person","2",63
"befolkning_verdensregion_3",2015,"1648","alle","person","2",122
"befolkning_verdensregion_3",2015,"1653","0","person","2",211
"befolkning_verdensregion_3",2015,"1653","1","person","2",159
"befolkning_verdensregion_3",2015,"1653","alle","person","2",370
"befolkning_verdensregion_3",2015,"1657","0","person","2",83
"befolkning_verdensregion_3",2015,"1657","1","person","2",51
"befolkning_verdensregion_3",2015,"1657","alle","person","2",134
"befolkning_verdensregion_3",2015,"1662","0","person","2",64
"befolkning_verdensregion_3",2015,"1662","1","person","2",56
"befolkning_verdensregion_3",2015,"1662","alle","person","2",120
"befolkning_verdensregion_3",2015,"1663","0","person","2",204
"befolkning_verdensregion_3",2015,"1663","1","person","2",135
"befolkning_verdensregion_3",2015,"1663","alle","person","2",339
"befolkning_verdensregion_3",2015,"1664","0","person","2",35
"befolkning_verdensregion_3",2015,"1664","1","person","2",24
"befolkning_verdensregion_3",2015,"1664","alle","person","2",59
"befolkning_verdensregion_3",2015,"1665","0","person","2",11
"befolkning_verdensregion_3",2015,"1665","1","person","2",3
"befolkning_verdensregion_3",2015,"1665","alle","person","2",14
"befolkning_verdensregion_3",2015,"1702","0","person","2",346
"befolkning_verdensregion_3",2015,"1702","1","person","2",370
"befolkning_verdensregion_3",2015,"1702","alle","person","2",716
"befolkning_verdensregion_3",2015,"1703","0","person","2",316
"befolkning_verdensregion_3",2015,"1703","1","person","2",272
"befolkning_verdensregion_3",2015,"1703","alle","person","2",588
"befolkning_verdensregion_3",2015,"1711","0","person","2",73
"befolkning_verdensregion_3",2015,"1711","1","person","2",76
"befolkning_verdensregion_3",2015,"1711","alle","person","2",149
"befolkning_verdensregion_3",2015,"1714","0","person","2",537
"befolkning_verdensregion_3",2015,"1714","1","person","2",387
"befolkning_verdensregion_3",2015,"1714","alle","person","2",924
"befolkning_verdensregion_3",2015,"1717","0","person","2",29
"befolkning_verdensregion_3",2015,"1717","1","person","2",14
"befolkning_verdensregion_3",2015,"1717","alle","person","2",43
"befolkning_verdensregion_3",2015,"1718","0","person","2",64
"befolkning_verdensregion_3",2015,"1718","1","person","2",45
"befolkning_verdensregion_3",2015,"1718","alle","person","2",109
"befolkning_verdensregion_3",2015,"1719","0","person","2",416
"befolkning_verdensregion_3",2015,"1719","1","person","2",321
"befolkning_verdensregion_3",2015,"1719","alle","person","2",737
"befolkning_verdensregion_3",2015,"1721","0","person","2",270
"befolkning_verdensregion_3",2015,"1721","1","person","2",191
"befolkning_verdensregion_3",2015,"1721","alle","person","2",461
"befolkning_verdensregion_3",2015,"1724","0","person","2",44
"befolkning_verdensregion_3",2015,"1724","1","person","2",41
"befolkning_verdensregion_3",2015,"1724","alle","person","2",85
"befolkning_verdensregion_3",2015,"1725","0","person","2",17
"befolkning_verdensregion_3",2015,"1725","1","person","2",3
"befolkning_verdensregion_3",2015,"1725","alle","person","2",20
"befolkning_verdensregion_3",2015,"1736","0","person","2",15
"befolkning_verdensregion_3",2015,"1736","1","person","2",13
"befolkning_verdensregion_3",2015,"1736","alle","person","2",28
"befolkning_verdensregion_3",2015,"1738","0","person","2",13
"befolkning_verdensregion_3",2015,"1738","1","person","2",9
"befolkning_verdensregion_3",2015,"1738","alle","person","2",22
"befolkning_verdensregion_3",2015,"1739","0","person","2",0
"befolkning_verdensregion_3",2015,"1739","1","person","2",3
"befolkning_verdensregion_3",2015,"1739","alle","person","2",3
"befolkning_verdensregion_3",2015,"1740","0","person","2",8
"befolkning_verdensregion_3",2015,"1740","1","person","2",3
"befolkning_verdensregion_3",2015,"1740","alle","person","2",11
"befolkning_verdensregion_3",2015,"1742","0","person","2",72
"befolkning_verdensregion_3",2015,"1742","1","person","2",131
"befolkning_verdensregion_3",2015,"1742","alle","person","2",203
"befolkning_verdensregion_3",2015,"1743","0","person","2",4
"befolkning_verdensregion_3",2015,"1743","1","person","2",3
"befolkning_verdensregion_3",2015,"1743","alle","person","2",7
"befolkning_verdensregion_3",2015,"1744","0","person","2",32
"befolkning_verdensregion_3",2015,"1744","1","person","2",35
"befolkning_verdensregion_3",2015,"1744","alle","person","2",67
"befolkning_verdensregion_3",2015,"1748","0","person","2",8
"befolkning_verdensregion_3",2015,"1748","1","person","2",0
"befolkning_verdensregion_3",2015,"1748","alle","person","2",8
"befolkning_verdensregion_3",2015,"1749","0","person","2",12
"befolkning_verdensregion_3",2015,"1749","1","person","2",3
"befolkning_verdensregion_3",2015,"1749","alle","person","2",15
"befolkning_verdensregion_3",2015,"1750","0","person","2",105
"befolkning_verdensregion_3",2015,"1750","1","person","2",53
"befolkning_verdensregion_3",2015,"1750","alle","person","2",158
"befolkning_verdensregion_3",2015,"1751","0","person","2",92
"befolkning_verdensregion_3",2015,"1751","1","person","2",67
"befolkning_verdensregion_3",2015,"1751","alle","person","2",159
"befolkning_verdensregion_3",2015,"1755","0","person","2",11
"befolkning_verdensregion_3",2015,"1755","1","person","2",1
"befolkning_verdensregion_3",2015,"1755","alle","person","2",12
"befolkning_verdensregion_3",2015,"1756","0","person","2",80
"befolkning_verdensregion_3",2015,"1756","1","person","2",65
"befolkning_verdensregion_3",2015,"1756","alle","person","2",145
"befolkning_verdensregion_3",2015,"1804","0","person","2",1157
"befolkning_verdensregion_3",2015,"1804","1","person","2",1018
"befolkning_verdensregion_3",2015,"1804","alle","person","2",2175
"befolkning_verdensregion_3",2015,"1805","0","person","2",499
"befolkning_verdensregion_3",2015,"1805","1","person","2",514
"befolkning_verdensregion_3",2015,"1805","alle","person","2",1013
"befolkning_verdensregion_3",2015,"1811","0","person","2",5
"befolkning_verdensregion_3",2015,"1811","1","person","2",3
"befolkning_verdensregion_3",2015,"1811","alle","person","2",8
"befolkning_verdensregion_3",2015,"1812","0","person","2",42
"befolkning_verdensregion_3",2015,"1812","1","person","2",30
"befolkning_verdensregion_3",2015,"1812","alle","person","2",72
"befolkning_verdensregion_3",2015,"1813","0","person","2",192
"befolkning_verdensregion_3",2015,"1813","1","person","2",132
"befolkning_verdensregion_3",2015,"1813","alle","person","2",324
"befolkning_verdensregion_3",2015,"1815","0","person","2",19
"befolkning_verdensregion_3",2015,"1815","1","person","2",3
"befolkning_verdensregion_3",2015,"1815","alle","person","2",22
"befolkning_verdensregion_3",2015,"1816","0","person","2",13
"befolkning_verdensregion_3",2015,"1816","1","person","2",3
"befolkning_verdensregion_3",2015,"1816","alle","person","2",16
"befolkning_verdensregion_3",2015,"1818","0","person","2",31
"befolkning_verdensregion_3",2015,"1818","1","person","2",26
"befolkning_verdensregion_3",2015,"1818","alle","person","2",57
"befolkning_verdensregion_3",2015,"1820","0","person","2",225
"befolkning_verdensregion_3",2015,"1820","1","person","2",219
"befolkning_verdensregion_3",2015,"1820","alle","person","2",444
"befolkning_verdensregion_3",2015,"1822","0","person","2",91
"befolkning_verdensregion_3",2015,"1822","1","person","2",72
"befolkning_verdensregion_3",2015,"1822","alle","person","2",163
"befolkning_verdensregion_3",2015,"1824","0","person","2",228
"befolkning_verdensregion_3",2015,"1824","1","person","2",236
"befolkning_verdensregion_3",2015,"1824","alle","person","2",464
"befolkning_verdensregion_3",2015,"1825","0","person","2",15
"befolkning_verdensregion_3",2015,"1825","1","person","2",5
"befolkning_verdensregion_3",2015,"1825","alle","person","2",20
"befolkning_verdensregion_3",2015,"1826","0","person","2",33
"befolkning_verdensregion_3",2015,"1826","1","person","2",94
"befolkning_verdensregion_3",2015,"1826","alle","person","2",127
"befolkning_verdensregion_3",2015,"1827","0","person","2",17
"befolkning_verdensregion_3",2015,"1827","1","person","2",12
"befolkning_verdensregion_3",2015,"1827","alle","person","2",29
"befolkning_verdensregion_3",2015,"1828","0","person","2",63
"befolkning_verdensregion_3",2015,"1828","1","person","2",141
"befolkning_verdensregion_3",2015,"1828","alle","person","2",204
"befolkning_verdensregion_3",2015,"1832","0","person","2",63
"befolkning_verdensregion_3",2015,"1832","1","person","2",31
"befolkning_verdensregion_3",2015,"1832","alle","person","2",94
"befolkning_verdensregion_3",2015,"1833","0","person","2",412
"befolkning_verdensregion_3",2015,"1833","1","person","2",389
