"aar","naringsregion_nr","vreg_3","kjonn","tabellvariabel","tabell_navn","enhet"
"2014","50","1","1","771","sysselsatte_kjonn_land","personer"
"2014","50","1","alle","1232","sysselsatte_kjonn_land","personer"
"2014","50","2","0","244","sysselsatte_kjonn_land","personer"
"2014","50","2","1","175","sysselsatte_kjonn_land","personer"
"2014","50","2","alle","419","sysselsatte_kjonn_land","personer"
"2014","50","alle","0","705","sysselsatte_kjonn_land","personer"
"2014","50","alle","1","946","sysselsatte_kjonn_land","personer"
"2014","50","alle","alle","1651","sysselsatte_kjonn_land","personer"
"2014","51","1","0","435","sysselsatte_kjonn_land","personer"
"2014","51","1","1","729","sysselsatte_kjonn_land","personer"
"2014","51","1","alle","1164","sysselsatte_kjonn_land","personer"
"2014","51","2","0","329","sysselsatte_kjonn_land","personer"
"2014","51","2","1","293","sysselsatte_kjonn_land","personer"
"2014","51","2","alle","622","sysselsatte_kjonn_land","personer"
"2014","51","alle","0","764","sysselsatte_kjonn_land","personer"
"2014","51","alle","1","1022","sysselsatte_kjonn_land","personer"
"2014","51","alle","alle","1786","sysselsatte_kjonn_land","personer"
"2014","52","1","0","656","sysselsatte_kjonn_land","personer"
"2014","52","1","1","1229","sysselsatte_kjonn_land","personer"
"2014","52","1","alle","1885","sysselsatte_kjonn_land","personer"
"2014","52","2","0","571","sysselsatte_kjonn_land","personer"
"2014","52","2","1","388","sysselsatte_kjonn_land","personer"
"2014","52","2","alle","959","sysselsatte_kjonn_land","personer"
"2014","52","alle","0","1227","sysselsatte_kjonn_land","personer"
"2014","52","alle","1","1617","sysselsatte_kjonn_land","personer"
"2014","52","alle","alle","2844","sysselsatte_kjonn_land","personer"
"2014","53","1","0","810","sysselsatte_kjonn_land","personer"
"2014","53","1","1","1472","sysselsatte_kjonn_land","personer"
"2014","53","1","alle","2282","sysselsatte_kjonn_land","personer"
"2014","53","2","0","674","sysselsatte_kjonn_land","personer"
"2014","53","2","1","418","sysselsatte_kjonn_land","personer"
"2014","53","2","alle","1092","sysselsatte_kjonn_land","personer"
"2014","53","alle","0","1484","sysselsatte_kjonn_land","personer"
"2014","53","alle","1","1890","sysselsatte_kjonn_land","personer"
"2014","53","alle","alle","3374","sysselsatte_kjonn_land","personer"
"2014","54","1","0","416","sysselsatte_kjonn_land","personer"
"2014","54","1","1","617","sysselsatte_kjonn_land","personer"
"2014","54","1","alle","1033","sysselsatte_kjonn_land","personer"
"2014","54","2","0","190","sysselsatte_kjonn_land","personer"
"2014","54","2","1","130","sysselsatte_kjonn_land","personer"
"2014","54","2","alle","320","sysselsatte_kjonn_land","personer"
"2014","54","alle","0","606","sysselsatte_kjonn_land","personer"
"2014","54","alle","1","747","sysselsatte_kjonn_land","personer"
"2014","54","alle","alle","1353","sysselsatte_kjonn_land","personer"
"2014","55","1","0","667","sysselsatte_kjonn_land","personer"
"2014","55","1","1","1500","sysselsatte_kjonn_land","personer"
"2014","55","1","alle","2167","sysselsatte_kjonn_land","personer"
"2014","55","2","0","573","sysselsatte_kjonn_land","personer"
"2014","55","2","1","319","sysselsatte_kjonn_land","personer"
"2014","55","2","alle","892","sysselsatte_kjonn_land","personer"
"2014","55","alle","0","1240","sysselsatte_kjonn_land","personer"
"2014","55","alle","1","1819","sysselsatte_kjonn_land","personer"
"2014","55","alle","alle","3059","sysselsatte_kjonn_land","personer"
"2014","56","1","0","1281","sysselsatte_kjonn_land","personer"
"2014","56","1","1","2498","sysselsatte_kjonn_land","personer"
"2014","56","1","alle","3779","sysselsatte_kjonn_land","personer"
"2014","56","2","0","997","sysselsatte_kjonn_land","personer"
"2014","56","2","1","743","sysselsatte_kjonn_land","personer"
"2014","56","2","alle","1740","sysselsatte_kjonn_land","personer"
"2014","56","alle","0","2278","sysselsatte_kjonn_land","personer"
"2014","56","alle","1","3241","sysselsatte_kjonn_land","personer"
"2014","56","alle","alle","5519","sysselsatte_kjonn_land","personer"
"2014","57","1","0","215","sysselsatte_kjonn_land","personer"
"2014","57","1","1","404","sysselsatte_kjonn_land","personer"
"2014","57","1","alle","619","sysselsatte_kjonn_land","personer"
"2014","57","2","0","157","sysselsatte_kjonn_land","personer"
"2014","57","2","1","61","sysselsatte_kjonn_land","personer"
"2014","57","2","alle","218","sysselsatte_kjonn_land","personer"
"2014","57","alle","0","372","sysselsatte_kjonn_land","personer"
"2014","57","alle","1","465","sysselsatte_kjonn_land","personer"
"2014","57","alle","alle","837","sysselsatte_kjonn_land","personer"
"2014","58","1","0","368","sysselsatte_kjonn_land","personer"
"2014","58","1","1","632","sysselsatte_kjonn_land","personer"
"2014","58","1","alle","1000","sysselsatte_kjonn_land","personer"
"2014","58","2","0","126","sysselsatte_kjonn_land","personer"
"2014","58","2","1","60","sysselsatte_kjonn_land","personer"
"2014","58","2","alle","186","sysselsatte_kjonn_land","personer"
"2014","58","alle","0","494","sysselsatte_kjonn_land","personer"
"2014","58","alle","1","692","sysselsatte_kjonn_land","personer"
"2014","58","alle","alle","1186","sysselsatte_kjonn_land","personer"
"2014","59","1","0","95","sysselsatte_kjonn_land","personer"
"2014","59","1","1","170","sysselsatte_kjonn_land","personer"
"2014","59","1","alle","265","sysselsatte_kjonn_land","personer"
"2014","59","2","0","48","sysselsatte_kjonn_land","personer"
"2014","59","2","1","36","sysselsatte_kjonn_land","personer"
"2014","59","2","alle","84","sysselsatte_kjonn_land","personer"
"2014","59","alle","0","143","sysselsatte_kjonn_land","personer"
"2014","59","alle","1","206","sysselsatte_kjonn_land","personer"
"2014","59","alle","alle","349","sysselsatte_kjonn_land","personer"
"2014","60","1","0","161","sysselsatte_kjonn_land","personer"
"2014","60","1","1","258","sysselsatte_kjonn_land","personer"
"2014","60","1","alle","419","sysselsatte_kjonn_land","personer"
"2014","60","2","0","188","sysselsatte_kjonn_land","personer"
"2014","60","2","1","116","sysselsatte_kjonn_land","personer"
"2014","60","2","alle","304","sysselsatte_kjonn_land","personer"
"2014","60","alle","0","349","sysselsatte_kjonn_land","personer"
"2014","60","alle","1","374","sysselsatte_kjonn_land","personer"
"2014","60","alle","alle","723","sysselsatte_kjonn_land","personer"
"2014","61","1","0","2890","sysselsatte_kjonn_land","personer"
"2014","61","1","1","4885","sysselsatte_kjonn_land","personer"
"2014","61","1","alle","7775","sysselsatte_kjonn_land","personer"
"2014","61","2","0","3136","sysselsatte_kjonn_land","personer"
"2014","61","2","1","3404","sysselsatte_kjonn_land","personer"
"2014","61","2","alle","6540","sysselsatte_kjonn_land","personer"
"2014","61","alle","0","6026","sysselsatte_kjonn_land","personer"
"2014","61","alle","1","8289","sysselsatte_kjonn_land","personer"
"2014","61","alle","alle","14315","sysselsatte_kjonn_land","personer"
"2014","62","1","0","103","sysselsatte_kjonn_land","personer"
"2014","62","1","1","122","sysselsatte_kjonn_land","personer"
"2014","62","1","alle","225","sysselsatte_kjonn_land","personer"
"2014","62","2","0","55","sysselsatte_kjonn_land","personer"
"2014","62","2","1","36","sysselsatte_kjonn_land","personer"
"2014","62","2","alle","91","sysselsatte_kjonn_land","personer"
"2014","62","alle","0","158","sysselsatte_kjonn_land","personer"
"2014","62","alle","1","158","sysselsatte_kjonn_land","personer"
"2014","62","alle","alle","316","sysselsatte_kjonn_land","personer"
"2014","63","1","0","170","sysselsatte_kjonn_land","personer"
"2014","63","1","1","336","sysselsatte_kjonn_land","personer"
"2014","63","1","alle","506","sysselsatte_kjonn_land","personer"
"2014","63","2","0","281","sysselsatte_kjonn_land","personer"
"2014","63","2","1","205","sysselsatte_kjonn_land","personer"
"2014","63","2","alle","486","sysselsatte_kjonn_land","personer"
"2014","63","alle","0","451","sysselsatte_kjonn_land","personer"
"2014","63","alle","1","541","sysselsatte_kjonn_land","personer"
"2014","63","alle","alle","992","sysselsatte_kjonn_land","personer"
"2014","64","1","0","418","sysselsatte_kjonn_land","personer"
"2014","64","1","1","828","sysselsatte_kjonn_land","personer"
"2014","64","1","alle","1246","sysselsatte_kjonn_land","personer"
"2014","64","2","0","468","sysselsatte_kjonn_land","personer"
"2014","64","2","1","371","sysselsatte_kjonn_land","personer"
"2014","64","2","alle","839","sysselsatte_kjonn_land","personer"
"2014","64","alle","0","886","sysselsatte_kjonn_land","personer"
"2014","64","alle","1","1199","sysselsatte_kjonn_land","personer"
"2014","64","alle","alle","2085","sysselsatte_kjonn_land","personer"
"2014","65","1","0","101","sysselsatte_kjonn_land","personer"
"2014","65","1","1","88","sysselsatte_kjonn_land","personer"
"2014","65","1","alle","189","sysselsatte_kjonn_land","personer"
"2014","65","2","0","28","sysselsatte_kjonn_land","personer"
"2014","65","2","1","38","sysselsatte_kjonn_land","personer"
"2014","65","2","alle","66","sysselsatte_kjonn_land","personer"
"2014","65","alle","0","129","sysselsatte_kjonn_land","personer"
"2014","65","alle","1","126","sysselsatte_kjonn_land","personer"
"2014","65","alle","alle","255","sysselsatte_kjonn_land","personer"
"2014","66","1","0","104","sysselsatte_kjonn_land","personer"
"2014","66","1","1","138","sysselsatte_kjonn_land","personer"
"2014","66","1","alle","242","sysselsatte_kjonn_land","personer"
"2014","66","2","0","84","sysselsatte_kjonn_land","personer"
"2014","66","2","1","51","sysselsatte_kjonn_land","personer"
"2014","66","2","alle","135","sysselsatte_kjonn_land","personer"
"2014","66","alle","0","188","sysselsatte_kjonn_land","personer"
"2014","66","alle","1","189","sysselsatte_kjonn_land","personer"
"2014","66","alle","alle","377","sysselsatte_kjonn_land","personer"
"2014","67","1","0","160","sysselsatte_kjonn_land","personer"
"2014","67","1","1","232","sysselsatte_kjonn_land","personer"
"2014","67","1","alle","392","sysselsatte_kjonn_land","personer"
"2014","67","2","0","160","sysselsatte_kjonn_land","personer"
"2014","67","2","1","108","sysselsatte_kjonn_land","personer"
"2014","67","2","alle","268","sysselsatte_kjonn_land","personer"
"2014","67","alle","0","320","sysselsatte_kjonn_land","personer"
"2014","67","alle","1","340","sysselsatte_kjonn_land","personer"
"2014","67","alle","alle","660","sysselsatte_kjonn_land","personer"
"2014","68","1","0","100","sysselsatte_kjonn_land","personer"
"2014","68","1","1","118","sysselsatte_kjonn_land","personer"
"2014","68","1","alle","218","sysselsatte_kjonn_land","personer"
"2014","68","2","0","112","sysselsatte_kjonn_land","personer"
"2014","68","2","1","55","sysselsatte_kjonn_land","personer"
"2014","68","2","alle","167","sysselsatte_kjonn_land","personer"
"2014","68","alle","0","212","sysselsatte_kjonn_land","personer"
"2014","68","alle","1","173","sysselsatte_kjonn_land","personer"
"2014","68","alle","alle","385","sysselsatte_kjonn_land","personer"
"2014","69","1","0","126","sysselsatte_kjonn_land","personer"
"2014","69","1","1","217","sysselsatte_kjonn_land","personer"
"2014","69","1","alle","343","sysselsatte_kjonn_land","personer"
"2014","69","2","0","142","sysselsatte_kjonn_land","personer"
"2014","69","2","1","99","sysselsatte_kjonn_land","personer"
"2014","69","2","alle","241","sysselsatte_kjonn_land","personer"
"2014","69","alle","0","268","sysselsatte_kjonn_land","personer"
"2014","69","alle","1","316","sysselsatte_kjonn_land","personer"
"2014","69","alle","alle","584","sysselsatte_kjonn_land","personer"
"2014","70","1","0","68","sysselsatte_kjonn_land","personer"
"2014","70","1","1","66","sysselsatte_kjonn_land","personer"
"2014","70","1","alle","134","sysselsatte_kjonn_land","personer"
"2014","70","2","0","39","sysselsatte_kjonn_land","personer"
"2014","70","2","1","10","sysselsatte_kjonn_land","personer"
"2014","70","2","alle","49","sysselsatte_kjonn_land","personer"
"2014","70","alle","0","107","sysselsatte_kjonn_land","personer"
"2014","70","alle","1","76","sysselsatte_kjonn_land","personer"
"2014","70","alle","alle","183","sysselsatte_kjonn_land","personer"
"2014","71","1","0","109","sysselsatte_kjonn_land","personer"
"2014","71","1","1","157","sysselsatte_kjonn_land","personer"
"2014","71","1","alle","266","sysselsatte_kjonn_land","personer"
"2014","71","2","0","125","sysselsatte_kjonn_land","personer"
"2014","71","2","1","125","sysselsatte_kjonn_land","personer"
"2014","71","2","alle","250","sysselsatte_kjonn_land","personer"
"2014","71","alle","0","234","sysselsatte_kjonn_land","personer"
"2014","71","alle","1","282","sysselsatte_kjonn_land","personer"
"2014","71","alle","alle","516","sysselsatte_kjonn_land","personer"
"2014","72","1","0","228","sysselsatte_kjonn_land","personer"
"2014","72","1","1","399","sysselsatte_kjonn_land","personer"
"2014","72","1","alle","627","sysselsatte_kjonn_land","personer"
"2014","72","2","0","258","sysselsatte_kjonn_land","personer"
"2014","72","2","1","233","sysselsatte_kjonn_land","personer"
"2014","72","2","alle","491","sysselsatte_kjonn_land","personer"
"2014","72","alle","0","486","sysselsatte_kjonn_land","personer"
"2014","72","alle","1","632","sysselsatte_kjonn_land","personer"
"2014","72","alle","alle","1118","sysselsatte_kjonn_land","personer"
"2014","73","1","0","708","sysselsatte_kjonn_land","personer"
"2014","73","1","1","1175","sysselsatte_kjonn_land","personer"
"2014","73","1","alle","1883","sysselsatte_kjonn_land","personer"
"2014","73","2","0","854","sysselsatte_kjonn_land","personer"
"2014","73","2","1","698","sysselsatte_kjonn_land","personer"
"2014","73","2","alle","1552","sysselsatte_kjonn_land","personer"
"2014","73","alle","0","1562","sysselsatte_kjonn_land","personer"
"2014","73","alle","1","1873","sysselsatte_kjonn_land","personer"
"2014","73","alle","alle","3435","sysselsatte_kjonn_land","personer"
"2014","74","1","0","283","sysselsatte_kjonn_land","personer"
"2014","74","1","1","447","sysselsatte_kjonn_land","personer"
"2014","74","1","alle","730","sysselsatte_kjonn_land","personer"
"2014","74","2","0","314","sysselsatte_kjonn_land","personer"
"2014","74","2","1","230","sysselsatte_kjonn_land","personer"
"2014","74","2","alle","544","sysselsatte_kjonn_land","personer"
"2014","74","alle","0","597","sysselsatte_kjonn_land","personer"
"2014","74","alle","1","677","sysselsatte_kjonn_land","personer"
"2014","74","alle","alle","1274","sysselsatte_kjonn_land","personer"
"2014","75","1","0","355","sysselsatte_kjonn_land","personer"
"2014","75","1","1","508","sysselsatte_kjonn_land","personer"
"2014","75","1","alle","863","sysselsatte_kjonn_land","personer"
"2014","75","2","0","229","sysselsatte_kjonn_land","personer"
"2014","75","2","1","216","sysselsatte_kjonn_land","personer"
"2014","75","2","alle","445","sysselsatte_kjonn_land","personer"
"2014","75","alle","0","584","sysselsatte_kjonn_land","personer"
"2014","75","alle","1","724","sysselsatte_kjonn_land","personer"
"2014","75","alle","alle","1308","sysselsatte_kjonn_land","personer"
"2014","76","1","0","336","sysselsatte_kjonn_land","personer"
"2014","76","1","1","445","sysselsatte_kjonn_land","personer"
"2014","76","1","alle","781","sysselsatte_kjonn_land","personer"
"2014","76","2","0","341","sysselsatte_kjonn_land","personer"
"2014","76","2","1","253","sysselsatte_kjonn_land","personer"
"2014","76","2","alle","594","sysselsatte_kjonn_land","personer"
"2014","76","alle","0","677","sysselsatte_kjonn_land","personer"
"2014","76","alle","1","698","sysselsatte_kjonn_land","personer"
"2014","76","alle","alle","1375","sysselsatte_kjonn_land","personer"
"2014","77","1","0","319","sysselsatte_kjonn_land","personer"
"2014","77","1","1","515","sysselsatte_kjonn_land","personer"
"2014","77","1","alle","834","sysselsatte_kjonn_land","personer"
"2014","77","2","0","390","sysselsatte_kjonn_land","personer"
"2014","77","2","1","370","sysselsatte_kjonn_land","personer"
"2014","77","2","alle","760","sysselsatte_kjonn_land","personer"
"2014","77","alle","0","709","sysselsatte_kjonn_land","personer"
"2014","77","alle","1","885","sysselsatte_kjonn_land","personer"
"2014","77","alle","alle","1594","sysselsatte_kjonn_land","personer"
"2014","78","1","0","283","sysselsatte_kjonn_land","personer"
"2014","78","1","1","386","sysselsatte_kjonn_land","personer"
"2014","78","1","alle","669","sysselsatte_kjonn_land","personer"
"2014","78","2","0","283","sysselsatte_kjonn_land","personer"
"2014","78","2","1","176","sysselsatte_kjonn_land","personer"
"2014","78","2","alle","459","sysselsatte_kjonn_land","personer"
"2014","78","alle","0","566","sysselsatte_kjonn_land","personer"
"2014","78","alle","1","562","sysselsatte_kjonn_land","personer"
"2014","78","alle","alle","1128","sysselsatte_kjonn_land","personer"
"2014","79","1","0","1401","sysselsatte_kjonn_land","personer"
"2014","79","1","1","1902","sysselsatte_kjonn_land","personer"
"2014","79","1","alle","3303","sysselsatte_kjonn_land","personer"
"2014","79","2","0","1071","sysselsatte_kjonn_land","personer"
"2014","79","2","1","1021","sysselsatte_kjonn_land","personer"
"2014","79","2","alle","2092","sysselsatte_kjonn_land","personer"
"2014","79","alle","0","2472","sysselsatte_kjonn_land","personer"
"2014","79","alle","1","2923","sysselsatte_kjonn_land","personer"
"2014","79","alle","alle","5395","sysselsatte_kjonn_land","personer"
"2014","80","1","0","172","sysselsatte_kjonn_land","personer"
"2014","80","1","1","219","sysselsatte_kjonn_land","personer"
"2014","80","1","alle","391","sysselsatte_kjonn_land","personer"
"2014","80","2","0","119","sysselsatte_kjonn_land","personer"
"2014","80","2","1","64","sysselsatte_kjonn_land","personer"
"2014","80","2","alle","183","sysselsatte_kjonn_land","personer"
"2014","80","alle","0","291","sysselsatte_kjonn_land","personer"
"2014","80","alle","1","283","sysselsatte_kjonn_land","personer"
"2014","80","alle","alle","574","sysselsatte_kjonn_land","personer"
"2014","81","1","0","579","sysselsatte_kjonn_land","personer"
"2014","81","1","1","933","sysselsatte_kjonn_land","personer"
"2014","81","1","alle","1512","sysselsatte_kjonn_land","personer"
"2014","81","2","0","593","sysselsatte_kjonn_land","personer"
"2014","81","2","1","505","sysselsatte_kjonn_land","personer"
"2014","81","2","alle","1098","sysselsatte_kjonn_land","personer"
"2014","81","alle","0","1172","sysselsatte_kjonn_land","personer"
"2014","81","alle","1","1438","sysselsatte_kjonn_land","personer"
"2014","81","alle","alle","2610","sysselsatte_kjonn_land","personer"
"2014","82","1","0","213","sysselsatte_kjonn_land","personer"
"2014","82","1","1","200","sysselsatte_kjonn_land","personer"
"2014","82","1","alle","413","sysselsatte_kjonn_land","personer"
"2014","82","2","0","176","sysselsatte_kjonn_land","personer"
"2014","82","2","1","53","sysselsatte_kjonn_land","personer"
"2014","82","2","alle","229","sysselsatte_kjonn_land","personer"
"2014","82","alle","0","389","sysselsatte_kjonn_land","personer"
"2014","82","alle","1","253","sysselsatte_kjonn_land","personer"
"2014","82","alle","alle","642","sysselsatte_kjonn_land","personer"
"2014","83","1","0","483","sysselsatte_kjonn_land","personer"
"2014","83","1","1","661","sysselsatte_kjonn_land","personer"
"2014","83","1","alle","1144","sysselsatte_kjonn_land","personer"
"2014","83","2","0","522","sysselsatte_kjonn_land","personer"
"2014","83","2","1","352","sysselsatte_kjonn_land","personer"
"2014","83","2","alle","874","sysselsatte_kjonn_land","personer"
"2014","83","alle","0","1005","sysselsatte_kjonn_land","personer"
"2014","83","alle","1","1013","sysselsatte_kjonn_land","personer"
"2014","83","alle","alle","2018","sysselsatte_kjonn_land","personer"
"2006","01","1","0","55","sysselsatte_kjonn_land","prosent"
"2006","01","1","1","65","sysselsatte_kjonn_land","prosent"
"2006","01","1","alle","60","sysselsatte_kjonn_land","prosent"
"2006","01","2","0","38","sysselsatte_kjonn_land","prosent"
"2006","01","2","1","46","sysselsatte_kjonn_land","prosent"
"2006","01","2","alle","42","sysselsatte_kjonn_land","prosent"
"2006","01","alle","0","46","sysselsatte_kjonn_land","prosent"
"2006","01","alle","1","55","sysselsatte_kjonn_land","prosent"
"2006","01","alle","alle","50","sysselsatte_kjonn_land","prosent"
"2006","02","1","0","62","sysselsatte_kjonn_land","prosent"
"2006","02","1","1","73","sysselsatte_kjonn_land","prosent"
"2006","02","1","alle","68","sysselsatte_kjonn_land","prosent"
"2006","02","2","0","44","sysselsatte_kjonn_land","prosent"
"2006","02","2","1","58","sysselsatte_kjonn_land","prosent"
"2006","02","2","alle","50","sysselsatte_kjonn_land","prosent"
"2006","02","alle","0","50","sysselsatte_kjonn_land","prosent"
"2006","02","alle","1","64","sysselsatte_kjonn_land","prosent"
"2006","02","alle","alle","57","sysselsatte_kjonn_land","prosent"
"2006","03","1","0","62","sysselsatte_kjonn_land","prosent"
"2006","03","1","1","73","sysselsatte_kjonn_land","prosent"
"2006","03","1","alle","68","sysselsatte_kjonn_land","prosent"
"2006","03","2","0","45","sysselsatte_kjonn_land","prosent"
"2006","03","2","1","56","sysselsatte_kjonn_land","prosent"
"2006","03","2","alle","50","sysselsatte_kjonn_land","prosent"
"2006","03","alle","0","52","sysselsatte_kjonn_land","prosent"
"2006","03","alle","1","63","sysselsatte_kjonn_land","prosent"
"2006","03","alle","alle","57","sysselsatte_kjonn_land","prosent"
"2006","04","1","0","57","sysselsatte_kjonn_land","prosent"
"2006","04","1","1","73","sysselsatte_kjonn_land","prosent"
"2006","04","1","alle","66","sysselsatte_kjonn_land","prosent"
"2006","04","2","0","40","sysselsatte_kjonn_land","prosent"
"2006","04","2","1","50","sysselsatte_kjonn_land","prosent"
"2006","04","2","alle","45","sysselsatte_kjonn_land","prosent"
"2006","04","alle","0","46","sysselsatte_kjonn_land","prosent"
"2006","04","alle","1","58","sysselsatte_kjonn_land","prosent"
"2006","04","alle","alle","52","sysselsatte_kjonn_land","prosent"
"2006","05","1","0","69","sysselsatte_kjonn_land","prosent"
"2006","05","1","1","79","sysselsatte_kjonn_land","prosent"
"2006","05","1","alle","74","sysselsatte_kjonn_land","prosent"
"2006","05","2","0","52","sysselsatte_kjonn_land","prosent"
"2006","05","2","1","64","sysselsatte_kjonn_land","prosent"
"2006","05","2","alle","57","sysselsatte_kjonn_land","prosent"
"2006","05","alle","0","60","sysselsatte_kjonn_land","prosent"
"2006","05","alle","1","72","sysselsatte_kjonn_land","prosent"
"2006","05","alle","alle","66","sysselsatte_kjonn_land","prosent"
"2006","06","1","0","70","sysselsatte_kjonn_land","prosent"
"2006","06","1","1","75","sysselsatte_kjonn_land","prosent"
"2006","06","1","alle","73","sysselsatte_kjonn_land","prosent"
"2006","06","2","0","52","sysselsatte_kjonn_land","prosent"
"2006","06","2","1","64","sysselsatte_kjonn_land","prosent"
"2006","06","2","alle","58","sysselsatte_kjonn_land","prosent"
"2006","06","alle","0","61","sysselsatte_kjonn_land","prosent"
"2006","06","alle","1","70","sysselsatte_kjonn_land","prosent"
"2006","06","alle","alle","65","sysselsatte_kjonn_land","prosent"
"2006","07","1","0","69","sysselsatte_kjonn_land","prosent"
"2006","07","1","1","76","sysselsatte_kjonn_land","prosent"
"2006","07","1","alle","73","sysselsatte_kjonn_land","prosent"
"2006","07","2","0","52","sysselsatte_kjonn_land","prosent"
"2006","07","2","1","67","sysselsatte_kjonn_land","prosent"
"2006","07","2","alle","59","sysselsatte_kjonn_land","prosent"
"2006","07","alle","0","57","sysselsatte_kjonn_land","prosent"
"2006","07","alle","1","70","sysselsatte_kjonn_land","prosent"
"2006","07","alle","alle","64","sysselsatte_kjonn_land","prosent"
"2006","08","1","0","67","sysselsatte_kjonn_land","prosent"
"2006","08","1","1","76","sysselsatte_kjonn_land","prosent"
"2006","08","1","alle","72","sysselsatte_kjonn_land","prosent"
"2006","08","2","0","55","sysselsatte_kjonn_land","prosent"
"2006","08","2","1","67","sysselsatte_kjonn_land","prosent"
"2006","08","2","alle","60","sysselsatte_kjonn_land","prosent"
"2006","08","alle","0","60","sysselsatte_kjonn_land","prosent"
"2006","08","alle","1","71","sysselsatte_kjonn_land","prosent"
"2006","08","alle","alle","65","sysselsatte_kjonn_land","prosent"
"2006","09","1","0","70","sysselsatte_kjonn_land","prosent"
"2006","09","1","1","75","sysselsatte_kjonn_land","prosent"
"2006","09","1","alle","73","sysselsatte_kjonn_land","prosent"
"2006","09","2","0","45","sysselsatte_kjonn_land","prosent"
"2006","09","2","1","60","sysselsatte_kjonn_land","prosent"
"2006","09","2","alle","53","sysselsatte_kjonn_land","prosent"
"2006","09","alle","0","52","sysselsatte_kjonn_land","prosent"
"2006","09","alle","1","64","sysselsatte_kjonn_land","prosent"
"2006","09","alle","alle","58","sysselsatte_kjonn_land","prosent"
"2006","10","1","0","71","sysselsatte_kjonn_land","prosent"
"2006","10","1","1","73","sysselsatte_kjonn_land","prosent"
"2006","10","1","alle","72","sysselsatte_kjonn_land","prosent"
"2006","10","2","0","66","sysselsatte_kjonn_land","prosent"
"2006","10","2","1","50","sysselsatte_kjonn_land","prosent"
"2006","10","2","alle","59","sysselsatte_kjonn_land","prosent"
"2006","10","alle","0","68","sysselsatte_kjonn_land","prosent"
"2006","10","alle","1","60","sysselsatte_kjonn_land","prosent"
"2006","10","alle","alle","64","sysselsatte_kjonn_land","prosent"
"2006","11","1","0","60","sysselsatte_kjonn_land","prosent"
"2006","11","1","1","69","sysselsatte_kjonn_land","prosent"
"2006","11","1","alle","64","sysselsatte_kjonn_land","prosent"
"2006","11","2","0","44","sysselsatte_kjonn_land","prosent"
"2006","11","2","1","56","sysselsatte_kjonn_land","prosent"
"2006","11","2","alle","49","sysselsatte_kjonn_land","prosent"
"2006","11","alle","0","51","sysselsatte_kjonn_land","prosent"
"2006","11","alle","1","62","sysselsatte_kjonn_land","prosent"
"2006","11","alle","alle","56","sysselsatte_kjonn_land","prosent"
"2006","12","1","0","62","sysselsatte_kjonn_land","prosent"
"2006","12","1","1","74","sysselsatte_kjonn_land","prosent"
"2006","12","1","alle","68","sysselsatte_kjonn_land","prosent"
"2006","12","2","0","45","sysselsatte_kjonn_land","prosent"
"2006","12","2","1","53","sysselsatte_kjonn_land","prosent"
"2006","12","2","alle","49","sysselsatte_kjonn_land","prosent"
"2006","12","alle","0","52","sysselsatte_kjonn_land","prosent"
"2006","12","alle","1","63","sysselsatte_kjonn_land","prosent"
"2006","12","alle","alle","57","sysselsatte_kjonn_land","prosent"
"2006","13","1","0","62","sysselsatte_kjonn_land","prosent"
"2006","13","1","1","67","sysselsatte_kjonn_land","prosent"
"2006","13","1","alle","64","sysselsatte_kjonn_land","prosent"
"2006","13","2","0","40","sysselsatte_kjonn_land","prosent"
"2006","13","2","1","46","sysselsatte_kjonn_land","prosent"
"2006","13","2","alle","43","sysselsatte_kjonn_land","prosent"
"2006","13","alle","0","50","sysselsatte_kjonn_land","prosent"
"2006","13","alle","1","56","sysselsatte_kjonn_land","prosent"
"2006","13","alle","alle","53","sysselsatte_kjonn_land","prosent"
"2006","14","1","0","63","sysselsatte_kjonn_land","prosent"
"2006","14","1","1","74","sysselsatte_kjonn_land","prosent"
"2006","14","1","alle","68","sysselsatte_kjonn_land","prosent"
"2006","14","2","0","44","sysselsatte_kjonn_land","prosent"
"2006","14","2","1","48","sysselsatte_kjonn_land","prosent"
"2006","14","2","alle","46","sysselsatte_kjonn_land","prosent"
"2006","14","alle","0","51","sysselsatte_kjonn_land","prosent"
"2006","14","alle","1","57","sysselsatte_kjonn_land","prosent"
"2006","14","alle","alle","54","sysselsatte_kjonn_land","prosent"
"2006","15","1","0","67","sysselsatte_kjonn_land","prosent"
"2006","15","1","1","74","sysselsatte_kjonn_land","prosent"
"2006","15","1","alle","70","sysselsatte_kjonn_land","prosent"
"2006","15","2","0","54","sysselsatte_kjonn_land","prosent"
"2006","15","2","1","62","sysselsatte_kjonn_land","prosent"
"2006","15","2","alle","58","sysselsatte_kjonn_land","prosent"
"2006","15","alle","0","59","sysselsatte_kjonn_land","prosent"
"2006","15","alle","1","68","sysselsatte_kjonn_land","prosent"
"2006","15","alle","alle","63","sysselsatte_kjonn_land","prosent"
"2006","16","1","0","68","sysselsatte_kjonn_land","prosent"
"2006","16","1","1","77","sysselsatte_kjonn_land","prosent"
"2006","16","1","alle","72","sysselsatte_kjonn_land","prosent"
"2006","16","2","0","51","sysselsatte_kjonn_land","prosent"
"2006","16","2","1","59","sysselsatte_kjonn_land","prosent"
"2006","16","2","alle","55","sysselsatte_kjonn_land","prosent"
"2006","16","alle","0","59","sysselsatte_kjonn_land","prosent"
"2006","16","alle","1","67","sysselsatte_kjonn_land","prosent"
