"tabell_navn","aar","naringsregion_nr","forste_bosettingskommune","enhet","botid_3","tabellvariabel"
"flyktning_botid_flytting","2015","22","ja","personer","5+","340"
"flyktning_botid_flytting","2015","22","ja","prosent","5+","31.8"
"flyktning_botid_flytting","2015","22","nei","personer","5+","236"
"flyktning_botid_flytting","2015","22","nei","prosent","5+","22.1"
"flyktning_botid_flytting","2015","22","uoppgitt","personer","5+","120"
"flyktning_botid_flytting","2015","22","uoppgitt","prosent","5+","11.2"
"flyktning_botid_flytting","2015","23","alle","personer","5+","275"
"flyktning_botid_flytting","2015","23","alle","prosent","5+","69.8"
"flyktning_botid_flytting","2015","23","ja","personer","5+","167"
"flyktning_botid_flytting","2015","23","ja","prosent","5+","42.4"
"flyktning_botid_flytting","2015","23","nei","personer","5+","67"
"flyktning_botid_flytting","2015","23","nei","prosent","5+","17.0"
"flyktning_botid_flytting","2015","23","uoppgitt","personer","5+","41"
"flyktning_botid_flytting","2015","23","uoppgitt","prosent","5+","10.4"
"flyktning_botid_flytting","2015","24","alle","personer","5+","802"
"flyktning_botid_flytting","2015","24","alle","prosent","5+","80.4"
"flyktning_botid_flytting","2015","24","ja","personer","5+","365"
"flyktning_botid_flytting","2015","24","ja","prosent","5+","36.6"
"flyktning_botid_flytting","2015","24","nei","personer","5+","292"
"flyktning_botid_flytting","2015","24","nei","prosent","5+","29.3"
"flyktning_botid_flytting","2015","24","uoppgitt","personer","5+","145"
"flyktning_botid_flytting","2015","24","uoppgitt","prosent","5+","14.5"
"flyktning_botid_flytting","2015","25","alle","personer","5+","3027"
"flyktning_botid_flytting","2015","25","alle","prosent","5+","78.9"
"flyktning_botid_flytting","2015","25","ja","personer","5+","1074"
"flyktning_botid_flytting","2015","25","ja","prosent","5+","28.0"
"flyktning_botid_flytting","2015","25","nei","personer","5+","1407"
"flyktning_botid_flytting","2015","25","nei","prosent","5+","36.7"
"flyktning_botid_flytting","2015","25","uoppgitt","personer","5+","546"
"flyktning_botid_flytting","2015","25","uoppgitt","prosent","5+","14.2"
"flyktning_botid_flytting","2015","26","alle","personer","5+","2853"
"flyktning_botid_flytting","2015","26","alle","prosent","5+","85.6"
"flyktning_botid_flytting","2015","26","ja","personer","5+","1067"
"flyktning_botid_flytting","2015","26","ja","prosent","5+","32.0"
"flyktning_botid_flytting","2015","26","nei","personer","5+","1179"
"flyktning_botid_flytting","2015","26","nei","prosent","5+","35.4"
"flyktning_botid_flytting","2015","26","uoppgitt","personer","5+","607"
"flyktning_botid_flytting","2015","26","uoppgitt","prosent","5+","18.2"
"flyktning_botid_flytting","2015","27","alle","personer","5+","3895"
"flyktning_botid_flytting","2015","27","alle","prosent","5+","73.3"
"flyktning_botid_flytting","2015","27","ja","personer","5+","2026"
"flyktning_botid_flytting","2015","27","ja","prosent","5+","38.1"
"flyktning_botid_flytting","2015","27","nei","personer","5+","1311"
"flyktning_botid_flytting","2015","27","nei","prosent","5+","24.7"
"flyktning_botid_flytting","2015","27","uoppgitt","personer","5+","558"
"flyktning_botid_flytting","2015","27","uoppgitt","prosent","5+","10.5"
"flyktning_botid_flytting","2015","28","alle","personer","5+","376"
"flyktning_botid_flytting","2015","28","alle","prosent","5+","59.0"
"flyktning_botid_flytting","2015","28","ja","personer","5+","250"
"flyktning_botid_flytting","2015","28","ja","prosent","5+","39.2"
"flyktning_botid_flytting","2015","28","nei","personer","5+","88"
"flyktning_botid_flytting","2015","28","nei","prosent","5+","13.8"
"flyktning_botid_flytting","2015","28","uoppgitt","personer","5+","38"
"flyktning_botid_flytting","2015","28","uoppgitt","prosent","5+","6.0"
"flyktning_botid_flytting","2015","29","alle","personer","5+","299"
"flyktning_botid_flytting","2015","29","alle","prosent","5+","46.9"
"flyktning_botid_flytting","2015","29","ja","personer","5+","163"
"flyktning_botid_flytting","2015","29","ja","prosent","5+","25.5"
"flyktning_botid_flytting","2015","29","nei","personer","5+","77"
"flyktning_botid_flytting","2015","29","nei","prosent","5+","12.1"
"flyktning_botid_flytting","2015","29","uoppgitt","personer","5+","59"
"flyktning_botid_flytting","2015","29","uoppgitt","prosent","5+","9.2"
"flyktning_botid_flytting","2015","30","alle","personer","5+","120"
"flyktning_botid_flytting","2015","30","alle","prosent","5+","59.4"
"flyktning_botid_flytting","2015","30","ja","personer","5+","93"
"flyktning_botid_flytting","2015","30","ja","prosent","5+","46.0"
"flyktning_botid_flytting","2015","30","nei","personer","5+","19"
"flyktning_botid_flytting","2015","30","nei","prosent","5+","9.4"
"flyktning_botid_flytting","2015","30","uoppgitt","personer","5+","8"
"flyktning_botid_flytting","2015","30","uoppgitt","prosent","5+","4.0"
"flyktning_botid_flytting","2015","31","alle","personer","5+","200"
"flyktning_botid_flytting","2015","31","alle","prosent","5+","69.2"
"flyktning_botid_flytting","2015","31","ja","personer","5+","122"
"flyktning_botid_flytting","2015","31","ja","prosent","5+","42.2"
"flyktning_botid_flytting","2015","31","nei","personer","5+","64"
"flyktning_botid_flytting","2015","31","nei","prosent","5+","22.1"
"flyktning_botid_flytting","2015","31","uoppgitt","personer","5+","14"
"flyktning_botid_flytting","2015","31","uoppgitt","prosent","5+","4.8"
"flyktning_botid_flytting","2015","32","alle","personer","5+","2101"
"flyktning_botid_flytting","2015","32","alle","prosent","5+","69.0"
"flyktning_botid_flytting","2015","32","ja","personer","5+","1335"
"flyktning_botid_flytting","2015","32","ja","prosent","5+","43.8"
"flyktning_botid_flytting","2015","32","nei","personer","5+","506"
"flyktning_botid_flytting","2015","32","nei","prosent","5+","16.6"
"flyktning_botid_flytting","2015","32","uoppgitt","personer","5+","260"
"flyktning_botid_flytting","2015","32","uoppgitt","prosent","5+","8.5"
"flyktning_botid_flytting","2015","33","alle","personer","5+","640"
"flyktning_botid_flytting","2015","33","alle","prosent","5+","53.7"
"flyktning_botid_flytting","2015","33","ja","personer","5+","424"
"flyktning_botid_flytting","2015","33","ja","prosent","5+","35.6"
"flyktning_botid_flytting","2015","33","nei","personer","5+","114"
"flyktning_botid_flytting","2015","33","nei","prosent","5+","9.6"
"flyktning_botid_flytting","2015","33","uoppgitt","personer","5+","102"
"flyktning_botid_flytting","2015","33","uoppgitt","prosent","5+","8.6"
"flyktning_botid_flytting","2015","34","alle","personer","5+","437"
"flyktning_botid_flytting","2015","34","alle","prosent","5+","56.4"
"flyktning_botid_flytting","2015","34","ja","personer","5+","293"
"flyktning_botid_flytting","2015","34","ja","prosent","5+","37.8"
"flyktning_botid_flytting","2015","34","nei","personer","5+","84"
"flyktning_botid_flytting","2015","34","nei","prosent","5+","10.8"
"flyktning_botid_flytting","2015","34","uoppgitt","personer","5+","60"
"flyktning_botid_flytting","2015","34","uoppgitt","prosent","5+","7.7"
"flyktning_botid_flytting","2015","35","alle","personer","5+","5515"
"flyktning_botid_flytting","2015","35","alle","prosent","5+","78.6"
"flyktning_botid_flytting","2015","35","ja","personer","5+","3039"
"flyktning_botid_flytting","2015","35","ja","prosent","5+","43.3"
"flyktning_botid_flytting","2015","35","nei","personer","5+","1563"
"flyktning_botid_flytting","2015","35","nei","prosent","5+","22.3"
"flyktning_botid_flytting","2015","35","uoppgitt","personer","5+","913"
"flyktning_botid_flytting","2015","35","uoppgitt","prosent","5+","13.0"
"flyktning_botid_flytting","2015","36","alle","personer","5+","335"
"flyktning_botid_flytting","2015","36","alle","prosent","5+","58.8"
"flyktning_botid_flytting","2015","36","ja","personer","5+","222"
"flyktning_botid_flytting","2015","36","ja","prosent","5+","38.9"
"flyktning_botid_flytting","2015","36","nei","personer","5+","69"
"flyktning_botid_flytting","2015","36","nei","prosent","5+","12.1"
"flyktning_botid_flytting","2015","36","uoppgitt","personer","5+","44"
"flyktning_botid_flytting","2015","36","uoppgitt","prosent","5+","7.7"
"flyktning_botid_flytting","2015","37","alle","personer","5+","1672"
"flyktning_botid_flytting","2015","37","alle","prosent","5+","69.8"
"flyktning_botid_flytting","2015","37","ja","personer","5+","816"
"flyktning_botid_flytting","2015","37","ja","prosent","5+","34.1"
"flyktning_botid_flytting","2015","37","nei","personer","5+","526"
"flyktning_botid_flytting","2015","37","nei","prosent","5+","22.0"
"flyktning_botid_flytting","2015","37","uoppgitt","personer","5+","330"
"flyktning_botid_flytting","2015","37","uoppgitt","prosent","5+","13.8"
"flyktning_botid_flytting","2015","38","alle","personer","5+","238"
"flyktning_botid_flytting","2015","38","alle","prosent","5+","47.4"
"flyktning_botid_flytting","2015","38","ja","personer","5+","135"
"flyktning_botid_flytting","2015","38","ja","prosent","5+","26.9"
"flyktning_botid_flytting","2015","38","nei","personer","5+","62"
"flyktning_botid_flytting","2015","38","nei","prosent","5+","12.4"
"flyktning_botid_flytting","2015","38","uoppgitt","personer","5+","41"
"flyktning_botid_flytting","2015","38","uoppgitt","prosent","5+","8.2"
"flyktning_botid_flytting","2015","39","alle","personer","5+","8740"
"flyktning_botid_flytting","2015","39","alle","prosent","5+","81.9"
"flyktning_botid_flytting","2015","39","ja","personer","5+","3867"
"flyktning_botid_flytting","2015","39","ja","prosent","5+","36.2"
"flyktning_botid_flytting","2015","39","nei","personer","5+","3149"
"flyktning_botid_flytting","2015","39","nei","prosent","5+","29.5"
"flyktning_botid_flytting","2015","39","uoppgitt","personer","5+","1724"
"flyktning_botid_flytting","2015","39","uoppgitt","prosent","5+","16.1"
"flyktning_botid_flytting","2015","40","alle","personer","5+","8013"
"flyktning_botid_flytting","2015","40","alle","prosent","5+","80.4"
"flyktning_botid_flytting","2015","40","ja","personer","5+","4086"
"flyktning_botid_flytting","2015","40","ja","prosent","5+","41.0"
"flyktning_botid_flytting","2015","40","nei","personer","5+","1968"
"flyktning_botid_flytting","2015","40","nei","prosent","5+","19.8"
"flyktning_botid_flytting","2015","40","uoppgitt","personer","5+","1959"
"flyktning_botid_flytting","2015","40","uoppgitt","prosent","5+","19.7"
"flyktning_botid_flytting","2015","41","alle","personer","5+","239"
"flyktning_botid_flytting","2015","41","alle","prosent","5+","79.7"
"flyktning_botid_flytting","2015","41","ja","personer","5+","137"
"flyktning_botid_flytting","2015","41","ja","prosent","5+","45.7"
"flyktning_botid_flytting","2015","41","nei","personer","5+","59"
"flyktning_botid_flytting","2015","41","nei","prosent","5+","19.7"
"flyktning_botid_flytting","2015","41","uoppgitt","personer","5+","43"
"flyktning_botid_flytting","2015","41","uoppgitt","prosent","5+","14.3"
"flyktning_botid_flytting","2015","42","alle","personer","5+","176"
"flyktning_botid_flytting","2015","42","alle","prosent","5+","40.7"
"flyktning_botid_flytting","2015","42","ja","personer","5+","131"
"flyktning_botid_flytting","2015","42","ja","prosent","5+","30.3"
"flyktning_botid_flytting","2015","42","nei","personer","5+","23"
"flyktning_botid_flytting","2015","42","nei","prosent","5+","5.3"
"flyktning_botid_flytting","2015","42","uoppgitt","personer","5+","22"
"flyktning_botid_flytting","2015","42","uoppgitt","prosent","5+","5.1"
"flyktning_botid_flytting","2015","43","alle","personer","5+","164"
"flyktning_botid_flytting","2015","43","alle","prosent","5+","51.1"
"flyktning_botid_flytting","2015","43","ja","personer","5+","120"
"flyktning_botid_flytting","2015","43","ja","prosent","5+","37.4"
"flyktning_botid_flytting","2015","43","nei","personer","5+","24"
"flyktning_botid_flytting","2015","43","nei","prosent","5+","7.5"
"flyktning_botid_flytting","2015","43","uoppgitt","personer","5+","20"
"flyktning_botid_flytting","2015","43","uoppgitt","prosent","5+","6.2"
"flyktning_botid_flytting","2015","44","alle","personer","5+","186"
"flyktning_botid_flytting","2015","44","alle","prosent","5+","55.2"
"flyktning_botid_flytting","2015","44","ja","personer","5+","101"
"flyktning_botid_flytting","2015","44","ja","prosent","5+","30.0"
"flyktning_botid_flytting","2015","44","nei","personer","5+","59"
"flyktning_botid_flytting","2015","44","nei","prosent","5+","17.5"
"flyktning_botid_flytting","2015","44","uoppgitt","personer","5+","26"
"flyktning_botid_flytting","2015","44","uoppgitt","prosent","5+","7.7"
"flyktning_botid_flytting","2015","45","alle","personer","5+","48"
"flyktning_botid_flytting","2015","45","alle","prosent","5+","48.5"
"flyktning_botid_flytting","2015","45","ja","personer","5+","19"
"flyktning_botid_flytting","2015","45","ja","prosent","5+","19.2"
"flyktning_botid_flytting","2015","45","nei","personer","5+","22"
"flyktning_botid_flytting","2015","45","nei","prosent","5+","22.2"
"flyktning_botid_flytting","2015","45","uoppgitt","personer","5+","7"
"flyktning_botid_flytting","2015","45","uoppgitt","prosent","5+","7.1"
"flyktning_botid_flytting","2015","46","alle","personer","5+","655"
"flyktning_botid_flytting","2015","46","alle","prosent","5+","60.1"
"flyktning_botid_flytting","2015","46","ja","personer","5+","386"
"flyktning_botid_flytting","2015","46","ja","prosent","5+","35.4"
"flyktning_botid_flytting","2015","46","nei","personer","5+","147"
"flyktning_botid_flytting","2015","46","nei","prosent","5+","13.5"
"flyktning_botid_flytting","2015","46","uoppgitt","personer","5+","122"
"flyktning_botid_flytting","2015","46","uoppgitt","prosent","5+","11.2"
"flyktning_botid_flytting","2015","47","alle","personer","5+","752"
"flyktning_botid_flytting","2015","47","alle","prosent","5+","66.6"
"flyktning_botid_flytting","2015","47","ja","personer","5+","404"
"flyktning_botid_flytting","2015","47","ja","prosent","5+","35.8"
"flyktning_botid_flytting","2015","47","nei","personer","5+","227"
"flyktning_botid_flytting","2015","47","nei","prosent","5+","20.1"
"flyktning_botid_flytting","2015","47","uoppgitt","personer","5+","121"
"flyktning_botid_flytting","2015","47","uoppgitt","prosent","5+","10.7"
"flyktning_botid_flytting","2015","48","alle","personer","5+","22"
"flyktning_botid_flytting","2015","48","alle","prosent","5+","48.9"
"flyktning_botid_flytting","2015","48","ja","personer","5+","8"
"flyktning_botid_flytting","2015","48","ja","prosent","5+","17.8"
"flyktning_botid_flytting","2015","48","nei","personer","5+","4"
"flyktning_botid_flytting","2015","48","nei","prosent","5+","8.9"
"flyktning_botid_flytting","2015","48","uoppgitt","personer","5+","10"
"flyktning_botid_flytting","2015","48","uoppgitt","prosent","5+","22.2"
"flyktning_botid_flytting","2015","49","alle","personer","5+","276"
"flyktning_botid_flytting","2015","49","alle","prosent","5+","46.9"
"flyktning_botid_flytting","2015","49","ja","personer","5+","207"
"flyktning_botid_flytting","2015","49","ja","prosent","5+","35.2"
"flyktning_botid_flytting","2015","49","nei","personer","5+","24"
"flyktning_botid_flytting","2015","49","nei","prosent","5+","4.1"
"flyktning_botid_flytting","2015","49","uoppgitt","personer","5+","45"
"flyktning_botid_flytting","2015","49","uoppgitt","prosent","5+","7.7"
"flyktning_botid_flytting","2015","50","alle","personer","5+","235"
"flyktning_botid_flytting","2015","50","alle","prosent","5+","36.7"
"flyktning_botid_flytting","2015","50","ja","personer","5+","152"
"flyktning_botid_flytting","2015","50","ja","prosent","5+","23.7"
"flyktning_botid_flytting","2015","50","nei","personer","5+","34"
"flyktning_botid_flytting","2015","50","nei","prosent","5+","5.3"
"flyktning_botid_flytting","2015","50","uoppgitt","personer","5+","49"
"flyktning_botid_flytting","2015","50","uoppgitt","prosent","5+","7.6"
"flyktning_botid_flytting","2015","51","alle","personer","5+","497"
"flyktning_botid_flytting","2015","51","alle","prosent","5+","51.4"
"flyktning_botid_flytting","2015","51","ja","personer","5+","304"
"flyktning_botid_flytting","2015","51","ja","prosent","5+","31.4"
"flyktning_botid_flytting","2015","51","nei","personer","5+","93"
"flyktning_botid_flytting","2015","51","nei","prosent","5+","9.6"
"flyktning_botid_flytting","2015","51","uoppgitt","personer","5+","100"
"flyktning_botid_flytting","2015","51","uoppgitt","prosent","5+","10.3"
"flyktning_botid_flytting","2015","52","alle","personer","5+","570"
"flyktning_botid_flytting","2015","52","alle","prosent","5+","44.9"
"flyktning_botid_flytting","2015","52","ja","personer","5+","396"
"flyktning_botid_flytting","2015","52","ja","prosent","5+","31.2"
"flyktning_botid_flytting","2015","52","nei","personer","5+","80"
"flyktning_botid_flytting","2015","52","nei","prosent","5+","6.3"
"flyktning_botid_flytting","2015","52","uoppgitt","personer","5+","94"
"flyktning_botid_flytting","2015","52","uoppgitt","prosent","5+","7.4"
"flyktning_botid_flytting","2015","53","alle","personer","5+","458"
"flyktning_botid_flytting","2015","53","alle","prosent","5+","48.9"
"flyktning_botid_flytting","2015","53","ja","personer","5+","226"
"flyktning_botid_flytting","2015","53","ja","prosent","5+","24.1"
"flyktning_botid_flytting","2015","53","nei","personer","5+","145"
"flyktning_botid_flytting","2015","53","nei","prosent","5+","15.5"
"flyktning_botid_flytting","2015","53","uoppgitt","personer","5+","87"
"flyktning_botid_flytting","2015","53","uoppgitt","prosent","5+","9.3"
"flyktning_botid_flytting","2015","54","alle","personer","5+","240"
"flyktning_botid_flytting","2015","54","alle","prosent","5+","75.0"
"flyktning_botid_flytting","2015","54","ja","personer","5+","122"
"flyktning_botid_flytting","2015","54","ja","prosent","5+","38.1"
"flyktning_botid_flytting","2015","54","nei","personer","5+","80"
"flyktning_botid_flytting","2015","54","nei","prosent","5+","25.0"
"flyktning_botid_flytting","2015","54","uoppgitt","personer","5+","38"
"flyktning_botid_flytting","2015","54","uoppgitt","prosent","5+","11.9"
"flyktning_botid_flytting","2015","55","alle","personer","5+","585"
"flyktning_botid_flytting","2015","55","alle","prosent","5+","53.5"
"flyktning_botid_flytting","2015","55","ja","personer","5+","417"
"flyktning_botid_flytting","2015","55","ja","prosent","5+","38.2"
"flyktning_botid_flytting","2015","55","nei","personer","5+","92"
"flyktning_botid_flytting","2015","55","nei","prosent","5+","8.4"
"flyktning_botid_flytting","2015","55","uoppgitt","personer","5+","76"
"flyktning_botid_flytting","2015","55","uoppgitt","prosent","5+","7.0"
"flyktning_botid_flytting","2015","56","alle","personer","5+","935"
"flyktning_botid_flytting","2015","56","alle","prosent","5+","67.5"
"flyktning_botid_flytting","2015","56","ja","personer","5+","471"
"flyktning_botid_flytting","2015","56","ja","prosent","5+","34.0"
"flyktning_botid_flytting","2015","56","nei","personer","5+","295"
"flyktning_botid_flytting","2015","56","nei","prosent","5+","21.3"
"flyktning_botid_flytting","2015","56","uoppgitt","personer","5+","169"
"flyktning_botid_flytting","2015","56","uoppgitt","prosent","5+","12.2"
"flyktning_botid_flytting","2015","57","alle","personer","5+","25"
"flyktning_botid_flytting","2015","57","alle","prosent","5+","20.2"
"flyktning_botid_flytting","2015","57","ja","personer","5+","3"
"flyktning_botid_flytting","2015","57","ja","prosent","5+","2.4"
"flyktning_botid_flytting","2015","57","nei","personer","5+","13"
"flyktning_botid_flytting","2015","57","nei","prosent","5+","10.5"
"flyktning_botid_flytting","2015","57","uoppgitt","personer","5+","9"
"flyktning_botid_flytting","2015","57","uoppgitt","prosent","5+","7.3"
"flyktning_botid_flytting","2015","58","alle","personer","5+","26"
"flyktning_botid_flytting","2015","58","alle","prosent","5+","45.6"
"flyktning_botid_flytting","2015","58","ja","personer","5+","10"
"flyktning_botid_flytting","2015","58","ja","prosent","5+","17.5"
"flyktning_botid_flytting","2015","58","nei","personer","5+","6"
"flyktning_botid_flytting","2015","58","nei","prosent","5+","10.5"
"flyktning_botid_flytting","2015","58","uoppgitt","personer","5+","10"
"flyktning_botid_flytting","2015","58","uoppgitt","prosent","5+","17.5"
"flyktning_botid_flytting","2015","59","alle","personer","5+","87"
"flyktning_botid_flytting","2015","59","alle","prosent","5+","51.8"
"flyktning_botid_flytting","2015","59","ja","personer","5+","72"
"flyktning_botid_flytting","2015","59","ja","prosent","5+","42.9"
"flyktning_botid_flytting","2015","59","nei","personer","5+","7"
"flyktning_botid_flytting","2015","59","nei","prosent","5+","4.2"
"flyktning_botid_flytting","2015","59","uoppgitt","personer","5+","8"
"flyktning_botid_flytting","2015","59","uoppgitt","prosent","5+","4.8"
"flyktning_botid_flytting","2015","60","alle","personer","5+","228"
"flyktning_botid_flytting","2015","60","alle","prosent","5+","58.3"
"flyktning_botid_flytting","2015","60","ja","personer","5+","169"
"flyktning_botid_flytting","2015","60","ja","prosent","5+","43.2"
"flyktning_botid_flytting","2015","60","nei","personer","5+","36"
"flyktning_botid_flytting","2015","60","nei","prosent","5+","9.2"
"flyktning_botid_flytting","2015","60","uoppgitt","personer","5+","23"
"flyktning_botid_flytting","2015","60","uoppgitt","prosent","5+","5.9"
"flyktning_botid_flytting","2015","61","alle","personer","5+","5340"
"flyktning_botid_flytting","2015","61","alle","prosent","5+","75.8"
"flyktning_botid_flytting","2015","61","ja","personer","5+","3173"
"flyktning_botid_flytting","2015","61","ja","prosent","5+","45.0"
"flyktning_botid_flytting","2015","61","nei","personer","5+","1179"
"flyktning_botid_flytting","2015","61","nei","prosent","5+","16.7"
"flyktning_botid_flytting","2015","61","uoppgitt","personer","5+","988"
"flyktning_botid_flytting","2015","61","uoppgitt","prosent","5+","14.0"
"flyktning_botid_flytting","2015","62","alle","personer","5+","69"
"flyktning_botid_flytting","2015","62","alle","prosent","5+","58.0"
"flyktning_botid_flytting","2015","62","ja","personer","5+","36"
"flyktning_botid_flytting","2015","62","ja","prosent","5+","30.3"
"flyktning_botid_flytting","2015","62","nei","personer","5+","19"
"flyktning_botid_flytting","2015","62","nei","prosent","5+","16.0"
"flyktning_botid_flytting","2015","62","uoppgitt","personer","5+","14"
"flyktning_botid_flytting","2015","62","uoppgitt","prosent","5+","11.8"
"flyktning_botid_flytting","2015","63","alle","personer","5+","357"
"flyktning_botid_flytting","2015","63","alle","prosent","5+","51.6"
"flyktning_botid_flytting","2015","63","ja","personer","5+","234"
"flyktning_botid_flytting","2015","63","ja","prosent","5+","33.8"
"flyktning_botid_flytting","2015","63","nei","personer","5+","73"
"flyktning_botid_flytting","2015","63","nei","prosent","5+","10.5"
"flyktning_botid_flytting","2015","63","uoppgitt","personer","5+","50"
"flyktning_botid_flytting","2015","63","uoppgitt","prosent","5+","7.2"
"flyktning_botid_flytting","2015","64","alle","personer","5+","721"
"flyktning_botid_flytting","2015","64","alle","prosent","5+","49.9"
"flyktning_botid_flytting","2015","64","ja","personer","5+","497"
"flyktning_botid_flytting","2015","64","ja","prosent","5+","34.4"
"flyktning_botid_flytting","2015","64","nei","personer","5+","123"
"flyktning_botid_flytting","2015","64","nei","prosent","5+","8.5"
"flyktning_botid_flytting","2015","64","uoppgitt","personer","5+","101"
"flyktning_botid_flytting","2015","64","uoppgitt","prosent","5+","7.0"
"flyktning_botid_flytting","2015","65","alle","personer","5+","49"
"flyktning_botid_flytting","2015","65","alle","prosent","5+","21.9"
"flyktning_botid_flytting","2015","65","ja","personer","5+","38"
"flyktning_botid_flytting","2015","65","ja","prosent","5+","17.0"
"flyktning_botid_flytting","2015","65","nei","personer","5+","4"
"flyktning_botid_flytting","2015","65","nei","prosent","5+","1.8"
"flyktning_botid_flytting","2015","65","uoppgitt","personer","5+","7"
"flyktning_botid_flytting","2015","65","uoppgitt","prosent","5+","3.1"
"flyktning_botid_flytting","2015","66","alle","personer","5+","17"
"flyktning_botid_flytting","2015","66","alle","prosent","5+","9.1"
"flyktning_botid_flytting","2015","66","ja","personer","5+","3"
"flyktning_botid_flytting","2015","66","ja","prosent","5+","1.6"
"flyktning_botid_flytting","2015","66","nei","personer","5+","10"
"flyktning_botid_flytting","2015","66","nei","prosent","5+","5.3"
"flyktning_botid_flytting","2015","66","uoppgitt","personer","5+","4"
"flyktning_botid_flytting","2015","66","uoppgitt","prosent","5+","2.1"
"flyktning_botid_flytting","2015","67","alle","personer","5+","171"
"flyktning_botid_flytting","2015","67","alle","prosent","5+","36.1"
"flyktning_botid_flytting","2015","67","ja","personer","5+","131"
"flyktning_botid_flytting","2015","67","ja","prosent","5+","27.6"
"flyktning_botid_flytting","2015","67","nei","personer","5+","19"
"flyktning_botid_flytting","2015","67","nei","prosent","5+","4.0"
"flyktning_botid_flytting","2015","67","uoppgitt","personer","5+","21"
"flyktning_botid_flytting","2015","67","uoppgitt","prosent","5+","4.4"
"flyktning_botid_flytting","2015","68","alle","personer","5+","81"
"flyktning_botid_flytting","2015","68","alle","prosent","5+","35.1"
"flyktning_botid_flytting","2015","68","ja","personer","5+","68"
"flyktning_botid_flytting","2015","68","ja","prosent","5+","29.4"
"flyktning_botid_flytting","2015","68","nei","personer","5+","7"
"flyktning_botid_flytting","2015","68","nei","prosent","5+","3.0"
"flyktning_botid_flytting","2015","68","uoppgitt","personer","5+","6"
"flyktning_botid_flytting","2015","68","uoppgitt","prosent","5+","2.6"
"flyktning_botid_flytting","2015","69","alle","personer","5+","156"
"flyktning_botid_flytting","2015","69","alle","prosent","5+","32.4"
"flyktning_botid_flytting","2015","69","ja","personer","5+","104"
"flyktning_botid_flytting","2015","69","ja","prosent","5+","21.6"
"flyktning_botid_flytting","2015","69","nei","personer","5+","19"
"flyktning_botid_flytting","2015","69","nei","prosent","5+","3.9"
"flyktning_botid_flytting","2015","69","uoppgitt","personer","5+","33"
"flyktning_botid_flytting","2015","69","uoppgitt","prosent","5+","6.8"
"flyktning_botid_flytting","2015","70","alle","personer","5+","7"
"flyktning_botid_flytting","2015","70","alle","prosent","5+","100.0"
"flyktning_botid_flytting","2015","70","ja","personer","5+","0"
"flyktning_botid_flytting","2015","70","ja","prosent","5+","0.0"
"flyktning_botid_flytting","2015","70","nei","personer","5+","4"
"flyktning_botid_flytting","2015","70","nei","prosent","5+","57.1"
"flyktning_botid_flytting","2015","70","uoppgitt","personer","5+","3"
"flyktning_botid_flytting","2015","70","uoppgitt","prosent","5+","42.9"
"flyktning_botid_flytting","2015","71","alle","personer","5+","103"
"flyktning_botid_flytting","2015","71","alle","prosent","5+","26.2"
"flyktning_botid_flytting","2015","71","ja","personer","5+","61"
"flyktning_botid_flytting","2015","71","ja","prosent","5+","15.5"
"flyktning_botid_flytting","2015","71","nei","personer","5+","15"
"flyktning_botid_flytting","2015","71","nei","prosent","5+","3.8"
"flyktning_botid_flytting","2015","71","uoppgitt","personer","5+","27"
"flyktning_botid_flytting","2015","71","uoppgitt","prosent","5+","6.9"
"flyktning_botid_flytting","2015","72","alle","personer","5+","294"
"flyktning_botid_flytting","2015","72","alle","prosent","5+","41.1"
"flyktning_botid_flytting","2015","72","ja","personer","5+","204"
"flyktning_botid_flytting","2015","72","ja","prosent","5+","28.5"
"flyktning_botid_flytting","2015","72","nei","personer","5+","51"
"flyktning_botid_flytting","2015","72","nei","prosent","5+","7.1"
"flyktning_botid_flytting","2015","72","uoppgitt","personer","5+","39"
"flyktning_botid_flytting","2015","72","uoppgitt","prosent","5+","5.5"
"flyktning_botid_flytting","2015","73","alle","personer","5+","918"
"flyktning_botid_flytting","2015","73","alle","prosent","5+","48.1"
"flyktning_botid_flytting","2015","73","ja","personer","5+","607"
"flyktning_botid_flytting","2015","73","ja","prosent","5+","31.8"
"flyktning_botid_flytting","2015","73","nei","personer","5+","177"
"flyktning_botid_flytting","2015","73","nei","prosent","5+","9.3"
"flyktning_botid_flytting","2015","73","uoppgitt","personer","5+","134"
"flyktning_botid_flytting","2015","73","uoppgitt","prosent","5+","7.0"
"flyktning_botid_flytting","2015","74","alle","personer","5+","250"
"flyktning_botid_flytting","2015","74","alle","prosent","5+","39.6"
"flyktning_botid_flytting","2015","74","ja","personer","5+","154"
"flyktning_botid_flytting","2015","74","ja","prosent","5+","24.4"
"flyktning_botid_flytting","2015","74","nei","personer","5+","50"
"flyktning_botid_flytting","2015","74","nei","prosent","5+","7.9"
"flyktning_botid_flytting","2015","74","uoppgitt","personer","5+","46"
"flyktning_botid_flytting","2015","74","uoppgitt","prosent","5+","7.3"
"flyktning_botid_flytting","2015","75","alle","personer","5+","271"
"flyktning_botid_flytting","2015","75","alle","prosent","5+","37.7"
"flyktning_botid_flytting","2015","75","ja","personer","5+","201"
"flyktning_botid_flytting","2015","75","ja","prosent","5+","28.0"
"flyktning_botid_flytting","2015","75","nei","personer","5+","35"
"flyktning_botid_flytting","2015","75","nei","prosent","5+","4.9"
