"aar","fylke_nr","innvkat_3","vreg_3","tabellvariabel","tabell_navn","enhet"
"2014","06","innvandrere","alle","1967","arbledige_innvkat_land","personer"
"2014","07","alle","alle","4213","arbledige_innvkat_land","personer"
"2014","07","befolkningen_ellers","alle","2830","arbledige_innvkat_land","personer"
"2014","07","innvandrere","1","599","arbledige_innvkat_land","personer"
"2014","07","innvandrere","2","784","arbledige_innvkat_land","personer"
"2014","07","innvandrere","alle","1383","arbledige_innvkat_land","personer"
"2014","08","alle","alle","3404","arbledige_innvkat_land","personer"
"2014","08","befolkningen_ellers","alle","2375","arbledige_innvkat_land","personer"
"2014","08","innvandrere","1","358","arbledige_innvkat_land","personer"
"2014","08","innvandrere","2","671","arbledige_innvkat_land","personer"
"2014","08","innvandrere","alle","1029","arbledige_innvkat_land","personer"
"2014","09","alle","alle","2275","arbledige_innvkat_land","personer"
"2014","09","befolkningen_ellers","alle","1575","arbledige_innvkat_land","personer"
"2014","09","innvandrere","1","310","arbledige_innvkat_land","personer"
"2014","09","innvandrere","2","390","arbledige_innvkat_land","personer"
"2014","09","innvandrere","alle","700","arbledige_innvkat_land","personer"
"2014","10","alle","alle","3134","arbledige_innvkat_land","personer"
"2014","10","befolkningen_ellers","alle","2009","arbledige_innvkat_land","personer"
"2014","10","innvandrere","1","398","arbledige_innvkat_land","personer"
"2014","10","innvandrere","2","727","arbledige_innvkat_land","personer"
"2014","10","innvandrere","alle","1125","arbledige_innvkat_land","personer"
"2014","11","alle","alle","6229","arbledige_innvkat_land","personer"
"2014","11","befolkningen_ellers","alle","3585","arbledige_innvkat_land","personer"
"2014","11","innvandrere","1","1378","arbledige_innvkat_land","personer"
"2014","11","innvandrere","2","1266","arbledige_innvkat_land","personer"
"2014","11","innvandrere","alle","2644","arbledige_innvkat_land","personer"
"2014","12","alle","alle","6837","arbledige_innvkat_land","personer"
"2014","12","befolkningen_ellers","alle","4230","arbledige_innvkat_land","personer"
"2014","12","innvandrere","1","1192","arbledige_innvkat_land","personer"
"2014","12","innvandrere","2","1415","arbledige_innvkat_land","personer"
"2014","12","innvandrere","alle","2607","arbledige_innvkat_land","personer"
"2014","14","alle","alle","1147","arbledige_innvkat_land","personer"
"2014","14","befolkningen_ellers","alle","734","arbledige_innvkat_land","personer"
"2014","14","innvandrere","1","244","arbledige_innvkat_land","personer"
"2014","14","innvandrere","2","169","arbledige_innvkat_land","personer"
"2014","14","innvandrere","alle","413","arbledige_innvkat_land","personer"
"2014","15","alle","alle","3290","arbledige_innvkat_land","personer"
"2014","15","befolkningen_ellers","alle","2186","arbledige_innvkat_land","personer"
"2014","15","innvandrere","1","672","arbledige_innvkat_land","personer"
"2014","15","innvandrere","2","432","arbledige_innvkat_land","personer"
"2014","15","innvandrere","alle","1104","arbledige_innvkat_land","personer"
"2014","16","alle","alle","4482","arbledige_innvkat_land","personer"
"2014","16","befolkningen_ellers","alle","3073","arbledige_innvkat_land","personer"
"2014","16","innvandrere","1","641","arbledige_innvkat_land","personer"
"2014","16","innvandrere","2","768","arbledige_innvkat_land","personer"
"2014","16","innvandrere","alle","1409","arbledige_innvkat_land","personer"
"2014","17","alle","alle","2059","arbledige_innvkat_land","personer"
"2014","17","befolkningen_ellers","alle","1560","arbledige_innvkat_land","personer"
"2014","17","innvandrere","1","254","arbledige_innvkat_land","personer"
"2014","17","innvandrere","2","245","arbledige_innvkat_land","personer"
"2014","17","innvandrere","alle","499","arbledige_innvkat_land","personer"
"2014","18","alle","alle","3690","arbledige_innvkat_land","personer"
"2014","18","befolkningen_ellers","alle","2788","arbledige_innvkat_land","personer"
"2014","18","innvandrere","1","354","arbledige_innvkat_land","personer"
"2014","18","innvandrere","2","548","arbledige_innvkat_land","personer"
"2014","18","innvandrere","alle","902","arbledige_innvkat_land","personer"
"2014","19","alle","alle","2102","arbledige_innvkat_land","personer"
"2014","19","befolkningen_ellers","alle","1613","arbledige_innvkat_land","personer"
"2014","19","innvandrere","1","201","arbledige_innvkat_land","personer"
"2014","19","innvandrere","2","288","arbledige_innvkat_land","personer"
"2014","19","innvandrere","alle","489","arbledige_innvkat_land","personer"
"2014","20","alle","alle","1498","arbledige_innvkat_land","personer"
"2014","20","befolkningen_ellers","alle","1039","arbledige_innvkat_land","personer"
"2014","20","innvandrere","1","231","arbledige_innvkat_land","personer"
"2014","20","innvandrere","2","228","arbledige_innvkat_land","personer"
"2014","20","innvandrere","alle","459","arbledige_innvkat_land","personer"
"2006","00","alle","alle","2","arbledige_innvkat_land","prosent"
"2006","00","befolkningen_ellers","alle","1","arbledige_innvkat_land","prosent"
"2006","00","innvandrere","1","2","arbledige_innvkat_land","prosent"
"2006","00","innvandrere","2","7","arbledige_innvkat_land","prosent"
"2006","00","innvandrere","alle","5","arbledige_innvkat_land","prosent"
"2006","01","alle","alle","2","arbledige_innvkat_land","prosent"
"2006","01","befolkningen_ellers","alle","2","arbledige_innvkat_land","prosent"
"2006","01","innvandrere","1","2","arbledige_innvkat_land","prosent"
"2006","01","innvandrere","2","9","arbledige_innvkat_land","prosent"
"2006","01","innvandrere","alle","6","arbledige_innvkat_land","prosent"
"2006","02","alle","alle","1","arbledige_innvkat_land","prosent"
"2006","02","befolkningen_ellers","alle","1","arbledige_innvkat_land","prosent"
"2006","02","innvandrere","1","1","arbledige_innvkat_land","prosent"
"2006","02","innvandrere","2","6","arbledige_innvkat_land","prosent"
"2006","02","innvandrere","alle","4","arbledige_innvkat_land","prosent"
"2006","03","alle","alle","2","arbledige_innvkat_land","prosent"
"2006","03","befolkningen_ellers","alle","2","arbledige_innvkat_land","prosent"
"2006","03","innvandrere","1","2","arbledige_innvkat_land","prosent"
"2006","03","innvandrere","2","7","arbledige_innvkat_land","prosent"
"2006","03","innvandrere","alle","5","arbledige_innvkat_land","prosent"
"2006","04","alle","alle","2","arbledige_innvkat_land","prosent"
"2006","04","befolkningen_ellers","alle","2","arbledige_innvkat_land","prosent"
"2006","04","innvandrere","1","2","arbledige_innvkat_land","prosent"
"2006","04","innvandrere","2","7","arbledige_innvkat_land","prosent"
"2006","04","innvandrere","alle","5","arbledige_innvkat_land","prosent"
"2006","05","alle","alle","1","arbledige_innvkat_land","prosent"
"2006","05","befolkningen_ellers","alle","1","arbledige_innvkat_land","prosent"
"2006","05","innvandrere","1","2","arbledige_innvkat_land","prosent"
"2006","05","innvandrere","2","6","arbledige_innvkat_land","prosent"
"2006","05","innvandrere","alle","5","arbledige_innvkat_land","prosent"
"2006","06","alle","alle","2","arbledige_innvkat_land","prosent"
"2006","06","befolkningen_ellers","alle","1","arbledige_innvkat_land","prosent"
"2006","06","innvandrere","1","2","arbledige_innvkat_land","prosent"
"2006","06","innvandrere","2","8","arbledige_innvkat_land","prosent"
"2006","06","innvandrere","alle","6","arbledige_innvkat_land","prosent"
"2006","07","alle","alle","2","arbledige_innvkat_land","prosent"
"2006","07","befolkningen_ellers","alle","2","arbledige_innvkat_land","prosent"
"2006","07","innvandrere","1","2","arbledige_innvkat_land","prosent"
"2006","07","innvandrere","2","8","arbledige_innvkat_land","prosent"
"2006","07","innvandrere","alle","5","arbledige_innvkat_land","prosent"
"2006","08","alle","alle","2","arbledige_innvkat_land","prosent"
"2006","08","befolkningen_ellers","alle","2","arbledige_innvkat_land","prosent"
"2006","08","innvandrere","1","2","arbledige_innvkat_land","prosent"
"2006","08","innvandrere","2","9","arbledige_innvkat_land","prosent"
"2006","08","innvandrere","alle","7","arbledige_innvkat_land","prosent"
"2006","09","alle","alle","2","arbledige_innvkat_land","prosent"
"2006","09","befolkningen_ellers","alle","2","arbledige_innvkat_land","prosent"
"2006","09","innvandrere","1","3","arbledige_innvkat_land","prosent"
"2006","09","innvandrere","2","8","arbledige_innvkat_land","prosent"
"2006","09","innvandrere","alle","6","arbledige_innvkat_land","prosent"
"2006","10","alle","alle","2","arbledige_innvkat_land","prosent"
"2006","10","befolkningen_ellers","alle","1","arbledige_innvkat_land","prosent"
"2006","10","innvandrere","1","3","arbledige_innvkat_land","prosent"
"2006","10","innvandrere","2","8","arbledige_innvkat_land","prosent"
"2006","10","innvandrere","alle","6","arbledige_innvkat_land","prosent"
"2006","11","alle","alle","1","arbledige_innvkat_land","prosent"
"2006","11","befolkningen_ellers","alle","1","arbledige_innvkat_land","prosent"
"2006","11","innvandrere","1","1","arbledige_innvkat_land","prosent"
"2006","11","innvandrere","2","7","arbledige_innvkat_land","prosent"
"2006","11","innvandrere","alle","4","arbledige_innvkat_land","prosent"
"2006","12","alle","alle","2","arbledige_innvkat_land","prosent"
"2006","12","befolkningen_ellers","alle","2","arbledige_innvkat_land","prosent"
"2006","12","innvandrere","1","2","arbledige_innvkat_land","prosent"
"2006","12","innvandrere","2","7","arbledige_innvkat_land","prosent"
"2006","12","innvandrere","alle","5","arbledige_innvkat_land","prosent"
"2006","14","alle","alle","1","arbledige_innvkat_land","prosent"
"2006","14","befolkningen_ellers","alle","1","arbledige_innvkat_land","prosent"
"2006","14","innvandrere","1","2","arbledige_innvkat_land","prosent"
"2006","14","innvandrere","2","6","arbledige_innvkat_land","prosent"
"2006","14","innvandrere","alle","4","arbledige_innvkat_land","prosent"
"2006","15","alle","alle","1","arbledige_innvkat_land","prosent"
"2006","15","befolkningen_ellers","alle","1","arbledige_innvkat_land","prosent"
"2006","15","innvandrere","1","2","arbledige_innvkat_land","prosent"
"2006","15","innvandrere","2","7","arbledige_innvkat_land","prosent"
"2006","15","innvandrere","alle","5","arbledige_innvkat_land","prosent"
"2006","16","alle","alle","2","arbledige_innvkat_land","prosent"
"2006","16","befolkningen_ellers","alle","2","arbledige_innvkat_land","prosent"
"2006","16","innvandrere","1","3","arbledige_innvkat_land","prosent"
"2006","16","innvandrere","2","7","arbledige_innvkat_land","prosent"
"2006","16","innvandrere","alle","5","arbledige_innvkat_land","prosent"
"2006","17","alle","alle","2","arbledige_innvkat_land","prosent"
"2006","17","befolkningen_ellers","alle","2","arbledige_innvkat_land","prosent"
"2006","17","innvandrere","1","3","arbledige_innvkat_land","prosent"
"2006","17","innvandrere","2","7","arbledige_innvkat_land","prosent"
"2006","17","innvandrere","alle","5","arbledige_innvkat_land","prosent"
"2006","18","alle","alle","2","arbledige_innvkat_land","prosent"
"2006","18","befolkningen_ellers","alle","2","arbledige_innvkat_land","prosent"
"2006","18","innvandrere","1","3","arbledige_innvkat_land","prosent"
"2006","18","innvandrere","2","8","arbledige_innvkat_land","prosent"
"2006","18","innvandrere","alle","6","arbledige_innvkat_land","prosent"
"2006","19","alle","alle","2","arbledige_innvkat_land","prosent"
"2006","19","befolkningen_ellers","alle","2","arbledige_innvkat_land","prosent"
"2006","19","innvandrere","1","2","arbledige_innvkat_land","prosent"
"2006","19","innvandrere","2","7","arbledige_innvkat_land","prosent"
"2006","19","innvandrere","alle","4","arbledige_innvkat_land","prosent"
"2006","20","alle","alle","3","arbledige_innvkat_land","prosent"
"2006","20","befolkningen_ellers","alle","3","arbledige_innvkat_land","prosent"
"2006","20","innvandrere","1","5","arbledige_innvkat_land","prosent"
"2006","20","innvandrere","2","8","arbledige_innvkat_land","prosent"
"2006","20","innvandrere","alle","7","arbledige_innvkat_land","prosent"
"2007","00","alle","alle","1","arbledige_innvkat_land","prosent"
"2007","00","befolkningen_ellers","alle","1","arbledige_innvkat_land","prosent"
"2007","00","innvandrere","1","1","arbledige_innvkat_land","prosent"
"2007","00","innvandrere","2","6","arbledige_innvkat_land","prosent"
"2007","00","innvandrere","alle","4","arbledige_innvkat_land","prosent"
"2007","01","alle","alle","2","arbledige_innvkat_land","prosent"
"2007","01","befolkningen_ellers","alle","1","arbledige_innvkat_land","prosent"
"2007","01","innvandrere","1","2","arbledige_innvkat_land","prosent"
"2007","01","innvandrere","2","7","arbledige_innvkat_land","prosent"
"2007","01","innvandrere","alle","5","arbledige_innvkat_land","prosent"
"2007","02","alle","alle","1","arbledige_innvkat_land","prosent"
"2007","02","befolkningen_ellers","alle","1","arbledige_innvkat_land","prosent"
"2007","02","innvandrere","1","1","arbledige_innvkat_land","prosent"
"2007","02","innvandrere","2","5","arbledige_innvkat_land","prosent"
"2007","02","innvandrere","alle","3","arbledige_innvkat_land","prosent"
"2007","03","alle","alle","2","arbledige_innvkat_land","prosent"
"2007","03","befolkningen_ellers","alle","1","arbledige_innvkat_land","prosent"
"2007","03","innvandrere","1","2","arbledige_innvkat_land","prosent"
"2007","03","innvandrere","2","6","arbledige_innvkat_land","prosent"
"2007","03","innvandrere","alle","5","arbledige_innvkat_land","prosent"
"2007","04","alle","alle","1","arbledige_innvkat_land","prosent"
"2007","04","befolkningen_ellers","alle","1","arbledige_innvkat_land","prosent"
"2007","04","innvandrere","1","2","arbledige_innvkat_land","prosent"
"2007","04","innvandrere","2","6","arbledige_innvkat_land","prosent"
"2007","04","innvandrere","alle","4","arbledige_innvkat_land","prosent"
"2007","05","alle","alle","1","arbledige_innvkat_land","prosent"
"2007","05","befolkningen_ellers","alle","1","arbledige_innvkat_land","prosent"
"2007","05","innvandrere","1","1","arbledige_innvkat_land","prosent"
"2007","05","innvandrere","2","6","arbledige_innvkat_land","prosent"
"2007","05","innvandrere","alle","4","arbledige_innvkat_land","prosent"
"2007","06","alle","alle","1","arbledige_innvkat_land","prosent"
"2007","06","befolkningen_ellers","alle","1","arbledige_innvkat_land","prosent"
"2007","06","innvandrere","1","1","arbledige_innvkat_land","prosent"
"2007","06","innvandrere","2","7","arbledige_innvkat_land","prosent"
"2007","06","innvandrere","alle","5","arbledige_innvkat_land","prosent"
"2007","07","alle","alle","1","arbledige_innvkat_land","prosent"
"2007","07","befolkningen_ellers","alle","1","arbledige_innvkat_land","prosent"
"2007","07","innvandrere","1","2","arbledige_innvkat_land","prosent"
"2007","07","innvandrere","2","6","arbledige_innvkat_land","prosent"
"2007","07","innvandrere","alle","4","arbledige_innvkat_land","prosent"
"2007","08","alle","alle","2","arbledige_innvkat_land","prosent"
"2007","08","befolkningen_ellers","alle","1","arbledige_innvkat_land","prosent"
"2007","08","innvandrere","1","2","arbledige_innvkat_land","prosent"
"2007","08","innvandrere","2","9","arbledige_innvkat_land","prosent"
"2007","08","innvandrere","alle","6","arbledige_innvkat_land","prosent"
"2007","09","alle","alle","2","arbledige_innvkat_land","prosent"
"2007","09","befolkningen_ellers","alle","1","arbledige_innvkat_land","prosent"
"2007","09","innvandrere","1","2","arbledige_innvkat_land","prosent"
"2007","09","innvandrere","2","7","arbledige_innvkat_land","prosent"
"2007","09","innvandrere","alle","5","arbledige_innvkat_land","prosent"
"2007","10","alle","alle","1","arbledige_innvkat_land","prosent"
"2007","10","befolkningen_ellers","alle","1","arbledige_innvkat_land","prosent"
"2007","10","innvandrere","1","2","arbledige_innvkat_land","prosent"
"2007","10","innvandrere","2","6","arbledige_innvkat_land","prosent"
"2007","10","innvandrere","alle","5","arbledige_innvkat_land","prosent"
"2007","11","alle","alle","1","arbledige_innvkat_land","prosent"
"2007","11","befolkningen_ellers","alle","1","arbledige_innvkat_land","prosent"
"2007","11","innvandrere","1","1","arbledige_innvkat_land","prosent"
"2007","11","innvandrere","2","5","arbledige_innvkat_land","prosent"
"2007","11","innvandrere","alle","3","arbledige_innvkat_land","prosent"
"2007","12","alle","alle","1","arbledige_innvkat_land","prosent"
"2007","12","befolkningen_ellers","alle","1","arbledige_innvkat_land","prosent"
"2007","12","innvandrere","1","1","arbledige_innvkat_land","prosent"
"2007","12","innvandrere","2","6","arbledige_innvkat_land","prosent"
"2007","12","innvandrere","alle","4","arbledige_innvkat_land","prosent"
"2007","14","alle","alle","1","arbledige_innvkat_land","prosent"
"2007","14","befolkningen_ellers","alle","1","arbledige_innvkat_land","prosent"
"2007","14","innvandrere","1","1","arbledige_innvkat_land","prosent"
"2007","14","innvandrere","2","6","arbledige_innvkat_land","prosent"
"2007","14","innvandrere","alle","3","arbledige_innvkat_land","prosent"
"2007","15","alle","alle","1","arbledige_innvkat_land","prosent"
"2007","15","befolkningen_ellers","alle","1","arbledige_innvkat_land","prosent"
"2007","15","innvandrere","1","1","arbledige_innvkat_land","prosent"
"2007","15","innvandrere","2","5","arbledige_innvkat_land","prosent"
"2007","15","innvandrere","alle","4","arbledige_innvkat_land","prosent"
"2007","16","alle","alle","2","arbledige_innvkat_land","prosent"
"2007","16","befolkningen_ellers","alle","1","arbledige_innvkat_land","prosent"
"2007","16","innvandrere","1","2","arbledige_innvkat_land","prosent"
"2007","16","innvandrere","2","6","arbledige_innvkat_land","prosent"
"2007","16","innvandrere","alle","5","arbledige_innvkat_land","prosent"
"2007","17","alle","alle","2","arbledige_innvkat_land","prosent"
"2007","17","befolkningen_ellers","alle","1","arbledige_innvkat_land","prosent"
"2007","17","innvandrere","1","2","arbledige_innvkat_land","prosent"
"2007","17","innvandrere","2","8","arbledige_innvkat_land","prosent"
"2007","17","innvandrere","alle","5","arbledige_innvkat_land","prosent"
"2007","18","alle","alle","2","arbledige_innvkat_land","prosent"
"2007","18","befolkningen_ellers","alle","2","arbledige_innvkat_land","prosent"
"2007","18","innvandrere","1","2","arbledige_innvkat_land","prosent"
"2007","18","innvandrere","2","7","arbledige_innvkat_land","prosent"
"2007","18","innvandrere","alle","5","arbledige_innvkat_land","prosent"
"2007","19","alle","alle","1","arbledige_innvkat_land","prosent"
"2007","19","befolkningen_ellers","alle","1","arbledige_innvkat_land","prosent"
"2007","19","innvandrere","1","2","arbledige_innvkat_land","prosent"
"2007","19","innvandrere","2","5","arbledige_innvkat_land","prosent"
"2007","19","innvandrere","alle","3","arbledige_innvkat_land","prosent"
"2007","20","alle","alle","2","arbledige_innvkat_land","prosent"
"2007","20","befolkningen_ellers","alle","2","arbledige_innvkat_land","prosent"
"2007","20","innvandrere","1","3","arbledige_innvkat_land","prosent"
"2007","20","innvandrere","2","6","arbledige_innvkat_land","prosent"
"2007","20","innvandrere","alle","5","arbledige_innvkat_land","prosent"
"2008","00","alle","alle","2","arbledige_innvkat_land","prosent"
"2008","00","befolkningen_ellers","alle","1","arbledige_innvkat_land","prosent"
"2008","00","innvandrere","1","2","arbledige_innvkat_land","prosent"
"2008","00","innvandrere","2","6","arbledige_innvkat_land","prosent"
"2008","00","innvandrere","alle","5","arbledige_innvkat_land","prosent"
"2008","01","alle","alle","2","arbledige_innvkat_land","prosent"
"2008","01","befolkningen_ellers","alle","1","arbledige_innvkat_land","prosent"
"2008","01","innvandrere","1","2","arbledige_innvkat_land","prosent"
"2008","01","innvandrere","2","8","arbledige_innvkat_land","prosent"
"2008","01","innvandrere","alle","6","arbledige_innvkat_land","prosent"
"2008","02","alle","alle","1","arbledige_innvkat_land","prosent"
"2008","02","befolkningen_ellers","alle","1","arbledige_innvkat_land","prosent"
"2008","02","innvandrere","1","2","arbledige_innvkat_land","prosent"
"2008","02","innvandrere","2","5","arbledige_innvkat_land","prosent"
"2008","02","innvandrere","alle","4","arbledige_innvkat_land","prosent"
"2008","03","alle","alle","2","arbledige_innvkat_land","prosent"
"2008","03","befolkningen_ellers","alle","1","arbledige_innvkat_land","prosent"
"2008","03","innvandrere","1","2","arbledige_innvkat_land","prosent"
"2008","03","innvandrere","2","6","arbledige_innvkat_land","prosent"
"2008","03","innvandrere","alle","5","arbledige_innvkat_land","prosent"
"2008","04","alle","alle","2","arbledige_innvkat_land","prosent"
"2008","04","befolkningen_ellers","alle","2","arbledige_innvkat_land","prosent"
"2008","04","innvandrere","1","3","arbledige_innvkat_land","prosent"
"2008","04","innvandrere","2","7","arbledige_innvkat_land","prosent"
"2008","04","innvandrere","alle","5","arbledige_innvkat_land","prosent"
"2008","05","alle","alle","1","arbledige_innvkat_land","prosent"
"2008","05","befolkningen_ellers","alle","1","arbledige_innvkat_land","prosent"
"2008","05","innvandrere","1","2","arbledige_innvkat_land","prosent"
"2008","05","innvandrere","2","7","arbledige_innvkat_land","prosent"
"2008","05","innvandrere","alle","5","arbledige_innvkat_land","prosent"
"2008","06","alle","alle","2","arbledige_innvkat_land","prosent"
"2008","06","befolkningen_ellers","alle","1","arbledige_innvkat_land","prosent"
"2008","06","innvandrere","1","2","arbledige_innvkat_land","prosent"
"2008","06","innvandrere","2","6","arbledige_innvkat_land","prosent"
"2008","06","innvandrere","alle","5","arbledige_innvkat_land","prosent"
"2008","07","alle","alle","2","arbledige_innvkat_land","prosent"
"2008","07","befolkningen_ellers","alle","2","arbledige_innvkat_land","prosent"
"2008","07","innvandrere","1","3","arbledige_innvkat_land","prosent"
"2008","07","innvandrere","2","7","arbledige_innvkat_land","prosent"
"2008","07","innvandrere","alle","5","arbledige_innvkat_land","prosent"
"2008","08","alle","alle","2","arbledige_innvkat_land","prosent"
"2008","08","befolkningen_ellers","alle","2","arbledige_innvkat_land","prosent"
"2008","08","innvandrere","1","3","arbledige_innvkat_land","prosent"
"2008","08","innvandrere","2","8","arbledige_innvkat_land","prosent"
"2008","08","innvandrere","alle","6","arbledige_innvkat_land","prosent"
"2008","09","alle","alle","2","arbledige_innvkat_land","prosent"
"2008","09","befolkningen_ellers","alle","2","arbledige_innvkat_land","prosent"
"2008","09","innvandrere","1","5","arbledige_innvkat_land","prosent"
"2008","09","innvandrere","2","8","arbledige_innvkat_land","prosent"
"2008","09","innvandrere","alle","6","arbledige_innvkat_land","prosent"
"2008","10","alle","alle","2","arbledige_innvkat_land","prosent"
"2008","10","befolkningen_ellers","alle","1","arbledige_innvkat_land","prosent"
"2008","10","innvandrere","1","3","arbledige_innvkat_land","prosent"
"2008","10","innvandrere","2","6","arbledige_innvkat_land","prosent"
"2008","10","innvandrere","alle","5","arbledige_innvkat_land","prosent"
"2008","11","alle","alle","1","arbledige_innvkat_land","prosent"
"2008","11","befolkningen_ellers","alle","1","arbledige_innvkat_land","prosent"
"2008","11","innvandrere","1","1","arbledige_innvkat_land","prosent"
"2008","11","innvandrere","2","5","arbledige_innvkat_land","prosent"
"2008","11","innvandrere","alle","3","arbledige_innvkat_land","prosent"
"2008","12","alle","alle","1","arbledige_innvkat_land","prosent"
"2008","12","befolkningen_ellers","alle","1","arbledige_innvkat_land","prosent"
"2008","12","innvandrere","1","3","arbledige_innvkat_land","prosent"
"2008","12","innvandrere","2","6","arbledige_innvkat_land","prosent"
"2008","12","innvandrere","alle","4","arbledige_innvkat_land","prosent"
"2008","14","alle","alle","1","arbledige_innvkat_land","prosent"
"2008","14","befolkningen_ellers","alle","1","arbledige_innvkat_land","prosent"
"2008","14","innvandrere","1","2","arbledige_innvkat_land","prosent"
"2008","14","innvandrere","2","5","arbledige_innvkat_land","prosent"
"2008","14","innvandrere","alle","3","arbledige_innvkat_land","prosent"
"2008","15","alle","alle","1","arbledige_innvkat_land","prosent"
"2008","15","befolkningen_ellers","alle","1","arbledige_innvkat_land","prosent"
"2008","15","innvandrere","1","2","arbledige_innvkat_land","prosent"
"2008","15","innvandrere","2","5","arbledige_innvkat_land","prosent"
"2008","15","innvandrere","alle","3","arbledige_innvkat_land","prosent"
"2008","16","alle","alle","2","arbledige_innvkat_land","prosent"
"2008","16","befolkningen_ellers","alle","2","arbledige_innvkat_land","prosent"
"2008","16","innvandrere","1","3","arbledige_innvkat_land","prosent"
"2008","16","innvandrere","2","7","arbledige_innvkat_land","prosent"
"2008","16","innvandrere","alle","5","arbledige_innvkat_land","prosent"
"2008","17","alle","alle","2","arbledige_innvkat_land","prosent"
"2008","17","befolkningen_ellers","alle","2","arbledige_innvkat_land","prosent"
"2008","17","innvandrere","1","2","arbledige_innvkat_land","prosent"
"2008","17","innvandrere","2","8","arbledige_innvkat_land","prosent"
"2008","17","innvandrere","alle","5","arbledige_innvkat_land","prosent"
"2008","18","alle","alle","2","arbledige_innvkat_land","prosent"
"2008","18","befolkningen_ellers","alle","2","arbledige_innvkat_land","prosent"
"2008","18","innvandrere","1","3","arbledige_innvkat_land","prosent"
"2008","18","innvandrere","2","7","arbledige_innvkat_land","prosent"
"2008","18","innvandrere","alle","5","arbledige_innvkat_land","prosent"
"2008","19","alle","alle","2","arbledige_innvkat_land","prosent"
"2008","19","befolkningen_ellers","alle","2","arbledige_innvkat_land","prosent"
"2008","19","innvandrere","1","2","arbledige_innvkat_land","prosent"
"2008","19","innvandrere","2","5","arbledige_innvkat_land","prosent"
"2008","19","innvandrere","alle","4","arbledige_innvkat_land","prosent"
"2008","20","alle","alle","3","arbledige_innvkat_land","prosent"
"2008","20","befolkningen_ellers","alle","2","arbledige_innvkat_land","prosent"
"2008","20","innvandrere","1","3","arbledige_innvkat_land","prosent"
"2008","20","innvandrere","2","6","arbledige_innvkat_land","prosent"
"2008","20","innvandrere","alle","5","arbledige_innvkat_land","prosent"
"2009","00","alle","alle","2","arbledige_innvkat_land","prosent"
"2009","00","befolkningen_ellers","alle","2","arbledige_innvkat_land","prosent"
"2009","00","innvandrere","1","5","arbledige_innvkat_land","prosent"
"2009","00","innvandrere","2","8","arbledige_innvkat_land","prosent"
"2009","00","innvandrere","alle","6","arbledige_innvkat_land","prosent"
"2009","01","alle","alle","3","arbledige_innvkat_land","prosent"
"2009","01","befolkningen_ellers","alle","2","arbledige_innvkat_land","prosent"
"2009","01","innvandrere","1","5","arbledige_innvkat_land","prosent"
"2009","01","innvandrere","2","10","arbledige_innvkat_land","prosent"
"2009","01","innvandrere","alle","8","arbledige_innvkat_land","prosent"
"2009","02","alle","alle","2","arbledige_innvkat_land","prosent"
"2009","02","befolkningen_ellers","alle","2","arbledige_innvkat_land","prosent"
"2009","02","innvandrere","1","4","arbledige_innvkat_land","prosent"
"2009","02","innvandrere","2","7","arbledige_innvkat_land","prosent"
"2009","02","innvandrere","alle","6","arbledige_innvkat_land","prosent"
"2009","03","alle","alle","3","arbledige_innvkat_land","prosent"
"2009","03","befolkningen_ellers","alle","2","arbledige_innvkat_land","prosent"
"2009","03","innvandrere","1","4","arbledige_innvkat_land","prosent"
"2009","03","innvandrere","2","8","arbledige_innvkat_land","prosent"
"2009","03","innvandrere","alle","7","arbledige_innvkat_land","prosent"
"2009","04","alle","alle","2","arbledige_innvkat_land","prosent"
"2009","04","befolkningen_ellers","alle","2","arbledige_innvkat_land","prosent"
"2009","04","innvandrere","1","5","arbledige_innvkat_land","prosent"
"2009","04","innvandrere","2","8","arbledige_innvkat_land","prosent"
"2009","04","innvandrere","alle","7","arbledige_innvkat_land","prosent"
"2009","05","alle","alle","2","arbledige_innvkat_land","prosent"
"2009","05","befolkningen_ellers","alle","2","arbledige_innvkat_land","prosent"
"2009","05","innvandrere","1","5","arbledige_innvkat_land","prosent"
"2009","05","innvandrere","2","9","arbledige_innvkat_land","prosent"
"2009","05","innvandrere","alle","7","arbledige_innvkat_land","prosent"
"2009","06","alle","alle","2","arbledige_innvkat_land","prosent"
"2009","06","befolkningen_ellers","alle","2","arbledige_innvkat_land","prosent"
"2009","06","innvandrere","1","5","arbledige_innvkat_land","prosent"
"2009","06","innvandrere","2","8","arbledige_innvkat_land","prosent"
"2009","06","innvandrere","alle","6","arbledige_innvkat_land","prosent"
"2009","07","alle","alle","3","arbledige_innvkat_land","prosent"
"2009","07","befolkningen_ellers","alle","2","arbledige_innvkat_land","prosent"
"2009","07","innvandrere","1","4","arbledige_innvkat_land","prosent"
"2009","07","innvandrere","2","9","arbledige_innvkat_land","prosent"
"2009","07","innvandrere","alle","7","arbledige_innvkat_land","prosent"
"2009","08","alle","alle","3","arbledige_innvkat_land","prosent"
"2009","08","befolkningen_ellers","alle","2","arbledige_innvkat_land","prosent"
"2009","08","innvandrere","1","6","arbledige_innvkat_land","prosent"
"2009","08","innvandrere","2","10","arbledige_innvkat_land","prosent"
"2009","08","innvandrere","alle","9","arbledige_innvkat_land","prosent"
"2009","09","alle","alle","3","arbledige_innvkat_land","prosent"
"2009","09","befolkningen_ellers","alle","2","arbledige_innvkat_land","prosent"
