"aar","naringsregion_nr","vreg_3","botid_5","tabellvariabel","tabell_navn","enhet"
"2014","39","alle","0_4","12556","sysselsatte_botid_land","personer"
"2014","39","alle","10+","10342","sysselsatte_botid_land","personer"
"2014","39","alle","5_9","8805","sysselsatte_botid_land","personer"
"2014","39","alle","alle","31703","sysselsatte_botid_land","personer"
"2014","40","1","0_4","6766","sysselsatte_botid_land","personer"
"2014","40","1","10+","2645","sysselsatte_botid_land","personer"
"2014","40","1","5_9","3550","sysselsatte_botid_land","personer"
"2014","40","1","alle","12961","sysselsatte_botid_land","personer"
"2014","40","2","0_4","2361","sysselsatte_botid_land","personer"
"2014","40","2","10+","5360","sysselsatte_botid_land","personer"
"2014","40","2","5_9","2157","sysselsatte_botid_land","personer"
"2014","40","2","alle","9878","sysselsatte_botid_land","personer"
"2014","40","alle","0_4","9127","sysselsatte_botid_land","personer"
"2014","40","alle","10+","8005","sysselsatte_botid_land","personer"
"2014","40","alle","5_9","5707","sysselsatte_botid_land","personer"
"2014","40","alle","alle","22839","sysselsatte_botid_land","personer"
"2014","41","1","0_4","470","sysselsatte_botid_land","personer"
"2014","41","1","10+","209","sysselsatte_botid_land","personer"
"2014","41","1","5_9","380","sysselsatte_botid_land","personer"
"2014","41","1","alle","1059","sysselsatte_botid_land","personer"
"2014","41","2","0_4","76","sysselsatte_botid_land","personer"
"2014","41","2","10+","189","sysselsatte_botid_land","personer"
"2014","41","2","5_9","99","sysselsatte_botid_land","personer"
"2014","41","2","alle","364","sysselsatte_botid_land","personer"
"2014","41","alle","0_4","546","sysselsatte_botid_land","personer"
"2014","41","alle","10+","398","sysselsatte_botid_land","personer"
"2014","41","alle","5_9","479","sysselsatte_botid_land","personer"
"2014","41","alle","alle","1423","sysselsatte_botid_land","personer"
"2014","42","1","0_4","392","sysselsatte_botid_land","personer"
"2014","42","1","10+","157","sysselsatte_botid_land","personer"
"2014","42","1","5_9","314","sysselsatte_botid_land","personer"
"2014","42","1","alle","863","sysselsatte_botid_land","personer"
"2014","42","2","0_4","129","sysselsatte_botid_land","personer"
"2014","42","2","10+","150","sysselsatte_botid_land","personer"
"2014","42","2","5_9","107","sysselsatte_botid_land","personer"
"2014","42","2","alle","386","sysselsatte_botid_land","personer"
"2014","42","alle","0_4","521","sysselsatte_botid_land","personer"
"2014","42","alle","10+","307","sysselsatte_botid_land","personer"
"2014","42","alle","5_9","421","sysselsatte_botid_land","personer"
"2014","42","alle","alle","1249","sysselsatte_botid_land","personer"
"2014","43","1","0_4","220","sysselsatte_botid_land","personer"
"2014","43","1","10+","92","sysselsatte_botid_land","personer"
"2014","43","1","5_9","82","sysselsatte_botid_land","personer"
"2014","43","1","alle","394","sysselsatte_botid_land","personer"
"2014","43","2","0_4","57","sysselsatte_botid_land","personer"
"2014","43","2","10+","62","sysselsatte_botid_land","personer"
"2014","43","2","5_9","60","sysselsatte_botid_land","personer"
"2014","43","2","alle","179","sysselsatte_botid_land","personer"
"2014","43","alle","0_4","277","sysselsatte_botid_land","personer"
"2014","43","alle","10+","154","sysselsatte_botid_land","personer"
"2014","43","alle","5_9","142","sysselsatte_botid_land","personer"
"2014","43","alle","alle","573","sysselsatte_botid_land","personer"
"2014","44","1","0_4","503","sysselsatte_botid_land","personer"
"2014","44","1","10+","164","sysselsatte_botid_land","personer"
"2014","44","1","5_9","523","sysselsatte_botid_land","personer"
"2014","44","1","alle","1190","sysselsatte_botid_land","personer"
"2014","44","2","0_4","114","sysselsatte_botid_land","personer"
"2014","44","2","10+","175","sysselsatte_botid_land","personer"
"2014","44","2","5_9","122","sysselsatte_botid_land","personer"
"2014","44","2","alle","411","sysselsatte_botid_land","personer"
"2014","44","alle","0_4","617","sysselsatte_botid_land","personer"
"2014","44","alle","10+","339","sysselsatte_botid_land","personer"
"2014","44","alle","5_9","645","sysselsatte_botid_land","personer"
"2014","44","alle","alle","1601","sysselsatte_botid_land","personer"
"2014","45","1","0_4","155","sysselsatte_botid_land","personer"
"2014","45","1","10+","71","sysselsatte_botid_land","personer"
"2014","45","1","5_9","212","sysselsatte_botid_land","personer"
"2014","45","1","alle","438","sysselsatte_botid_land","personer"
"2014","45","2","0_4","38","sysselsatte_botid_land","personer"
"2014","45","2","10+","51","sysselsatte_botid_land","personer"
"2014","45","2","5_9","39","sysselsatte_botid_land","personer"
"2014","45","2","alle","128","sysselsatte_botid_land","personer"
"2014","45","alle","0_4","193","sysselsatte_botid_land","personer"
"2014","45","alle","10+","122","sysselsatte_botid_land","personer"
"2014","45","alle","5_9","251","sysselsatte_botid_land","personer"
"2014","45","alle","alle","566","sysselsatte_botid_land","personer"
"2014","46","1","0_4","1126","sysselsatte_botid_land","personer"
"2014","46","1","10+","421","sysselsatte_botid_land","personer"
"2014","46","1","5_9","790","sysselsatte_botid_land","personer"
"2014","46","1","alle","2337","sysselsatte_botid_land","personer"
"2014","46","2","0_4","281","sysselsatte_botid_land","personer"
"2014","46","2","10+","433","sysselsatte_botid_land","personer"
"2014","46","2","5_9","305","sysselsatte_botid_land","personer"
"2014","46","2","alle","1019","sysselsatte_botid_land","personer"
"2014","46","alle","0_4","1407","sysselsatte_botid_land","personer"
"2014","46","alle","10+","854","sysselsatte_botid_land","personer"
"2014","46","alle","5_9","1095","sysselsatte_botid_land","personer"
"2014","46","alle","alle","3356","sysselsatte_botid_land","personer"
"2014","47","1","0_4","959","sysselsatte_botid_land","personer"
"2014","47","1","10+","437","sysselsatte_botid_land","personer"
"2014","47","1","5_9","779","sysselsatte_botid_land","personer"
"2014","47","1","alle","2175","sysselsatte_botid_land","personer"
"2014","47","2","0_4","233","sysselsatte_botid_land","personer"
"2014","47","2","10+","541","sysselsatte_botid_land","personer"
"2014","47","2","5_9","279","sysselsatte_botid_land","personer"
"2014","47","2","alle","1053","sysselsatte_botid_land","personer"
"2014","47","alle","0_4","1192","sysselsatte_botid_land","personer"
"2014","47","alle","10+","978","sysselsatte_botid_land","personer"
"2014","47","alle","5_9","1058","sysselsatte_botid_land","personer"
"2014","47","alle","alle","3228","sysselsatte_botid_land","personer"
"2014","48","1","0_4","142","sysselsatte_botid_land","personer"
"2014","48","1","10+","39","sysselsatte_botid_land","personer"
"2014","48","1","5_9","110","sysselsatte_botid_land","personer"
"2014","48","1","alle","291","sysselsatte_botid_land","personer"
"2014","48","2","0_4","30","sysselsatte_botid_land","personer"
"2014","48","2","10+","33","sysselsatte_botid_land","personer"
"2014","48","2","5_9","15","sysselsatte_botid_land","personer"
"2014","48","2","alle","78","sysselsatte_botid_land","personer"
"2014","48","alle","0_4","172","sysselsatte_botid_land","personer"
"2014","48","alle","10+","72","sysselsatte_botid_land","personer"
"2014","48","alle","5_9","125","sysselsatte_botid_land","personer"
"2014","48","alle","alle","369","sysselsatte_botid_land","personer"
"2014","49","1","0_4","721","sysselsatte_botid_land","personer"
"2014","49","1","10+","315","sysselsatte_botid_land","personer"
"2014","49","1","5_9","454","sysselsatte_botid_land","personer"
"2014","49","1","alle","1490","sysselsatte_botid_land","personer"
"2014","49","2","0_4","108","sysselsatte_botid_land","personer"
"2014","49","2","10+","236","sysselsatte_botid_land","personer"
"2014","49","2","5_9","115","sysselsatte_botid_land","personer"
"2014","49","2","alle","459","sysselsatte_botid_land","personer"
"2014","49","alle","0_4","829","sysselsatte_botid_land","personer"
"2014","49","alle","10+","551","sysselsatte_botid_land","personer"
"2014","49","alle","5_9","569","sysselsatte_botid_land","personer"
"2014","49","alle","alle","1949","sysselsatte_botid_land","personer"
"2014","50","1","0_4","577","sysselsatte_botid_land","personer"
"2014","50","1","10+","285","sysselsatte_botid_land","personer"
"2014","50","1","5_9","370","sysselsatte_botid_land","personer"
"2014","50","1","alle","1232","sysselsatte_botid_land","personer"
"2014","50","2","0_4","140","sysselsatte_botid_land","personer"
"2014","50","2","10+","195","sysselsatte_botid_land","personer"
"2014","50","2","5_9","84","sysselsatte_botid_land","personer"
"2014","50","2","alle","419","sysselsatte_botid_land","personer"
"2014","50","alle","0_4","717","sysselsatte_botid_land","personer"
"2014","50","alle","10+","480","sysselsatte_botid_land","personer"
"2014","50","alle","5_9","454","sysselsatte_botid_land","personer"
"2014","50","alle","alle","1651","sysselsatte_botid_land","personer"
"2014","51","1","0_4","617","sysselsatte_botid_land","personer"
"2014","51","1","10+","235","sysselsatte_botid_land","personer"
"2014","51","1","5_9","312","sysselsatte_botid_land","personer"
"2014","51","1","alle","1164","sysselsatte_botid_land","personer"
"2014","51","2","0_4","148","sysselsatte_botid_land","personer"
"2014","51","2","10+","297","sysselsatte_botid_land","personer"
"2014","51","2","5_9","177","sysselsatte_botid_land","personer"
"2014","51","2","alle","622","sysselsatte_botid_land","personer"
"2014","51","alle","0_4","765","sysselsatte_botid_land","personer"
"2014","51","alle","10+","532","sysselsatte_botid_land","personer"
"2014","51","alle","5_9","489","sysselsatte_botid_land","personer"
"2014","51","alle","alle","1786","sysselsatte_botid_land","personer"
"2014","52","1","0_4","941","sysselsatte_botid_land","personer"
"2014","52","1","10+","347","sysselsatte_botid_land","personer"
"2014","52","1","5_9","597","sysselsatte_botid_land","personer"
"2014","52","1","alle","1885","sysselsatte_botid_land","personer"
"2014","52","2","0_4","242","sysselsatte_botid_land","personer"
"2014","52","2","10+","381","sysselsatte_botid_land","personer"
"2014","52","2","5_9","336","sysselsatte_botid_land","personer"
"2014","52","2","alle","959","sysselsatte_botid_land","personer"
"2014","52","alle","0_4","1183","sysselsatte_botid_land","personer"
"2014","52","alle","10+","728","sysselsatte_botid_land","personer"
"2014","52","alle","5_9","933","sysselsatte_botid_land","personer"
"2014","52","alle","alle","2844","sysselsatte_botid_land","personer"
"2014","53","1","0_4","1136","sysselsatte_botid_land","personer"
"2014","53","1","10+","393","sysselsatte_botid_land","personer"
"2014","53","1","5_9","753","sysselsatte_botid_land","personer"
"2014","53","1","alle","2282","sysselsatte_botid_land","personer"
"2014","53","2","0_4","343","sysselsatte_botid_land","personer"
"2014","53","2","10+","493","sysselsatte_botid_land","personer"
"2014","53","2","5_9","256","sysselsatte_botid_land","personer"
"2014","53","2","alle","1092","sysselsatte_botid_land","personer"
"2014","53","alle","0_4","1479","sysselsatte_botid_land","personer"
"2014","53","alle","10+","886","sysselsatte_botid_land","personer"
"2014","53","alle","5_9","1009","sysselsatte_botid_land","personer"
"2014","53","alle","alle","3374","sysselsatte_botid_land","personer"
"2014","54","1","0_4","484","sysselsatte_botid_land","personer"
"2014","54","1","10+","180","sysselsatte_botid_land","personer"
"2014","54","1","5_9","369","sysselsatte_botid_land","personer"
"2014","54","1","alle","1033","sysselsatte_botid_land","personer"
"2014","54","2","0_4","53","sysselsatte_botid_land","personer"
"2014","54","2","10+","177","sysselsatte_botid_land","personer"
"2014","54","2","5_9","90","sysselsatte_botid_land","personer"
"2014","54","2","alle","320","sysselsatte_botid_land","personer"
"2014","54","alle","0_4","537","sysselsatte_botid_land","personer"
"2014","54","alle","10+","357","sysselsatte_botid_land","personer"
"2014","54","alle","5_9","459","sysselsatte_botid_land","personer"
"2014","54","alle","alle","1353","sysselsatte_botid_land","personer"
"2014","55","1","0_4","1290","sysselsatte_botid_land","personer"
"2014","55","1","10+","252","sysselsatte_botid_land","personer"
"2014","55","1","5_9","625","sysselsatte_botid_land","personer"
"2014","55","1","alle","2167","sysselsatte_botid_land","personer"
"2014","55","2","0_4","207","sysselsatte_botid_land","personer"
"2014","55","2","10+","461","sysselsatte_botid_land","personer"
"2014","55","2","5_9","224","sysselsatte_botid_land","personer"
"2014","55","2","alle","892","sysselsatte_botid_land","personer"
"2014","55","alle","0_4","1497","sysselsatte_botid_land","personer"
"2014","55","alle","10+","713","sysselsatte_botid_land","personer"
"2014","55","alle","5_9","849","sysselsatte_botid_land","personer"
"2014","55","alle","alle","3059","sysselsatte_botid_land","personer"
"2014","56","1","0_4","2074","sysselsatte_botid_land","personer"
"2014","56","1","10+","645","sysselsatte_botid_land","personer"
"2014","56","1","5_9","1060","sysselsatte_botid_land","personer"
"2014","56","1","alle","3779","sysselsatte_botid_land","personer"
"2014","56","2","0_4","467","sysselsatte_botid_land","personer"
"2014","56","2","10+","824","sysselsatte_botid_land","personer"
"2014","56","2","5_9","449","sysselsatte_botid_land","personer"
"2014","56","2","alle","1740","sysselsatte_botid_land","personer"
"2014","56","alle","0_4","2541","sysselsatte_botid_land","personer"
"2014","56","alle","10+","1469","sysselsatte_botid_land","personer"
"2014","56","alle","5_9","1509","sysselsatte_botid_land","personer"
"2014","56","alle","alle","5519","sysselsatte_botid_land","personer"
"2014","57","1","0_4","318","sysselsatte_botid_land","personer"
"2014","57","1","10+","110","sysselsatte_botid_land","personer"
"2014","57","1","5_9","191","sysselsatte_botid_land","personer"
"2014","57","1","alle","619","sysselsatte_botid_land","personer"
"2014","57","2","0_4","79","sysselsatte_botid_land","personer"
"2014","57","2","10+","70","sysselsatte_botid_land","personer"
"2014","57","2","5_9","69","sysselsatte_botid_land","personer"
"2014","57","2","alle","218","sysselsatte_botid_land","personer"
"2014","57","alle","0_4","397","sysselsatte_botid_land","personer"
"2014","57","alle","10+","180","sysselsatte_botid_land","personer"
"2014","57","alle","5_9","260","sysselsatte_botid_land","personer"
"2014","57","alle","alle","837","sysselsatte_botid_land","personer"
"2014","58","1","0_4","548","sysselsatte_botid_land","personer"
"2014","58","1","10+","67","sysselsatte_botid_land","personer"
"2014","58","1","5_9","385","sysselsatte_botid_land","personer"
"2014","58","1","alle","1000","sysselsatte_botid_land","personer"
"2014","58","2","0_4","69","sysselsatte_botid_land","personer"
"2014","58","2","10+","61","sysselsatte_botid_land","personer"
"2014","58","2","5_9","56","sysselsatte_botid_land","personer"
"2014","58","2","alle","186","sysselsatte_botid_land","personer"
"2014","58","alle","0_4","617","sysselsatte_botid_land","personer"
"2014","58","alle","10+","128","sysselsatte_botid_land","personer"
"2014","58","alle","5_9","441","sysselsatte_botid_land","personer"
"2014","58","alle","alle","1186","sysselsatte_botid_land","personer"
"2014","59","1","0_4","151","sysselsatte_botid_land","personer"
"2014","59","1","10+","36","sysselsatte_botid_land","personer"
"2014","59","1","5_9","78","sysselsatte_botid_land","personer"
"2014","59","1","alle","265","sysselsatte_botid_land","personer"
"2014","59","2","0_4","15","sysselsatte_botid_land","personer"
"2014","59","2","10+","40","sysselsatte_botid_land","personer"
"2014","59","2","5_9","29","sysselsatte_botid_land","personer"
"2014","59","2","alle","84","sysselsatte_botid_land","personer"
"2014","59","alle","0_4","166","sysselsatte_botid_land","personer"
"2014","59","alle","10+","76","sysselsatte_botid_land","personer"
"2014","59","alle","5_9","107","sysselsatte_botid_land","personer"
"2014","59","alle","alle","349","sysselsatte_botid_land","personer"
"2014","60","1","0_4","170","sysselsatte_botid_land","personer"
"2014","60","1","10+","114","sysselsatte_botid_land","personer"
"2014","60","1","5_9","135","sysselsatte_botid_land","personer"
"2014","60","1","alle","419","sysselsatte_botid_land","personer"
"2014","60","2","0_4","74","sysselsatte_botid_land","personer"
"2014","60","2","10+","132","sysselsatte_botid_land","personer"
"2014","60","2","5_9","98","sysselsatte_botid_land","personer"
"2014","60","2","alle","304","sysselsatte_botid_land","personer"
"2014","60","alle","0_4","244","sysselsatte_botid_land","personer"
"2014","60","alle","10+","246","sysselsatte_botid_land","personer"
"2014","60","alle","5_9","233","sysselsatte_botid_land","personer"
"2014","60","alle","alle","723","sysselsatte_botid_land","personer"
"2014","61","1","0_4","3845","sysselsatte_botid_land","personer"
"2014","61","1","10+","1983","sysselsatte_botid_land","personer"
"2014","61","1","5_9","1947","sysselsatte_botid_land","personer"
"2014","61","1","alle","7775","sysselsatte_botid_land","personer"
"2014","61","2","0_4","1664","sysselsatte_botid_land","personer"
"2014","61","2","10+","3292","sysselsatte_botid_land","personer"
"2014","61","2","5_9","1584","sysselsatte_botid_land","personer"
"2014","61","2","alle","6540","sysselsatte_botid_land","personer"
"2014","61","alle","0_4","5509","sysselsatte_botid_land","personer"
"2014","61","alle","10+","5275","sysselsatte_botid_land","personer"
"2014","61","alle","5_9","3531","sysselsatte_botid_land","personer"
"2014","61","alle","alle","14315","sysselsatte_botid_land","personer"
"2014","62","1","0_4","83","sysselsatte_botid_land","personer"
"2014","62","1","10+","74","sysselsatte_botid_land","personer"
"2014","62","1","5_9","68","sysselsatte_botid_land","personer"
"2014","62","1","alle","225","sysselsatte_botid_land","personer"
"2014","62","2","0_4","28","sysselsatte_botid_land","personer"
"2014","62","2","10+","50","sysselsatte_botid_land","personer"
"2014","62","2","5_9","13","sysselsatte_botid_land","personer"
"2014","62","2","alle","91","sysselsatte_botid_land","personer"
"2014","62","alle","0_4","111","sysselsatte_botid_land","personer"
"2014","62","alle","10+","124","sysselsatte_botid_land","personer"
"2014","62","alle","5_9","81","sysselsatte_botid_land","personer"
"2014","62","alle","alle","316","sysselsatte_botid_land","personer"
"2014","63","1","0_4","242","sysselsatte_botid_land","personer"
"2014","63","1","10+","146","sysselsatte_botid_land","personer"
"2014","63","1","5_9","118","sysselsatte_botid_land","personer"
"2014","63","1","alle","506","sysselsatte_botid_land","personer"
"2014","63","2","0_4","112","sysselsatte_botid_land","personer"
"2014","63","2","10+","227","sysselsatte_botid_land","personer"
"2014","63","2","5_9","147","sysselsatte_botid_land","personer"
"2014","63","2","alle","486","sysselsatte_botid_land","personer"
"2014","63","alle","0_4","354","sysselsatte_botid_land","personer"
"2014","63","alle","10+","373","sysselsatte_botid_land","personer"
"2014","63","alle","5_9","265","sysselsatte_botid_land","personer"
"2014","63","alle","alle","992","sysselsatte_botid_land","personer"
"2014","64","1","0_4","570","sysselsatte_botid_land","personer"
"2014","64","1","10+","287","sysselsatte_botid_land","personer"
"2014","64","1","5_9","389","sysselsatte_botid_land","personer"
"2014","64","1","alle","1246","sysselsatte_botid_land","personer"
"2014","64","2","0_4","226","sysselsatte_botid_land","personer"
"2014","64","2","10+","345","sysselsatte_botid_land","personer"
"2014","64","2","5_9","268","sysselsatte_botid_land","personer"
"2014","64","2","alle","839","sysselsatte_botid_land","personer"
"2014","64","alle","0_4","796","sysselsatte_botid_land","personer"
"2014","64","alle","10+","632","sysselsatte_botid_land","personer"
"2014","64","alle","5_9","657","sysselsatte_botid_land","personer"
"2014","64","alle","alle","2085","sysselsatte_botid_land","personer"
"2014","65","1","0_4","65","sysselsatte_botid_land","personer"
"2014","65","1","10+","79","sysselsatte_botid_land","personer"
"2014","65","1","5_9","45","sysselsatte_botid_land","personer"
"2014","65","1","alle","189","sysselsatte_botid_land","personer"
"2014","65","2","0_4","26","sysselsatte_botid_land","personer"
"2014","65","2","10+","24","sysselsatte_botid_land","personer"
"2014","65","2","5_9","16","sysselsatte_botid_land","personer"
"2014","65","2","alle","66","sysselsatte_botid_land","personer"
"2014","65","alle","0_4","91","sysselsatte_botid_land","personer"
"2014","65","alle","10+","103","sysselsatte_botid_land","personer"
"2014","65","alle","5_9","61","sysselsatte_botid_land","personer"
"2014","65","alle","alle","255","sysselsatte_botid_land","personer"
"2014","66","1","0_4","103","sysselsatte_botid_land","personer"
"2014","66","1","10+","49","sysselsatte_botid_land","personer"
"2014","66","1","5_9","90","sysselsatte_botid_land","personer"
"2014","66","1","alle","242","sysselsatte_botid_land","personer"
"2014","66","2","0_4","69","sysselsatte_botid_land","personer"
"2014","66","2","10+","40","sysselsatte_botid_land","personer"
"2014","66","2","5_9","26","sysselsatte_botid_land","personer"
"2014","66","2","alle","135","sysselsatte_botid_land","personer"
"2014","66","alle","0_4","172","sysselsatte_botid_land","personer"
"2014","66","alle","10+","89","sysselsatte_botid_land","personer"
"2014","66","alle","5_9","116","sysselsatte_botid_land","personer"
"2014","66","alle","alle","377","sysselsatte_botid_land","personer"
"2014","67","1","0_4","170","sysselsatte_botid_land","personer"
"2014","67","1","10+","114","sysselsatte_botid_land","personer"
"2014","67","1","5_9","108","sysselsatte_botid_land","personer"
"2014","67","1","alle","392","sysselsatte_botid_land","personer"
"2014","67","2","0_4","78","sysselsatte_botid_land","personer"
"2014","67","2","10+","115","sysselsatte_botid_land","personer"
"2014","67","2","5_9","75","sysselsatte_botid_land","personer"
"2014","67","2","alle","268","sysselsatte_botid_land","personer"
"2014","67","alle","0_4","248","sysselsatte_botid_land","personer"
"2014","67","alle","10+","229","sysselsatte_botid_land","personer"
"2014","67","alle","5_9","183","sysselsatte_botid_land","personer"
"2014","67","alle","alle","660","sysselsatte_botid_land","personer"
"2014","68","1","0_4","95","sysselsatte_botid_land","personer"
"2014","68","1","10+","62","sysselsatte_botid_land","personer"
"2014","68","1","5_9","61","sysselsatte_botid_land","personer"
"2014","68","1","alle","218","sysselsatte_botid_land","personer"
"2014","68","2","0_4","64","sysselsatte_botid_land","personer"
"2014","68","2","10+","64","sysselsatte_botid_land","personer"
"2014","68","2","5_9","39","sysselsatte_botid_land","personer"
"2014","68","2","alle","167","sysselsatte_botid_land","personer"
"2014","68","alle","0_4","159","sysselsatte_botid_land","personer"
"2014","68","alle","10+","126","sysselsatte_botid_land","personer"
"2014","68","alle","5_9","100","sysselsatte_botid_land","personer"
"2014","68","alle","alle","385","sysselsatte_botid_land","personer"
"2014","69","1","0_4","198","sysselsatte_botid_land","personer"
"2014","69","1","10+","75","sysselsatte_botid_land","personer"
"2014","69","1","5_9","70","sysselsatte_botid_land","personer"
"2014","69","1","alle","343","sysselsatte_botid_land","personer"
"2014","69","2","0_4","84","sysselsatte_botid_land","personer"
"2014","69","2","10+","96","sysselsatte_botid_land","personer"
"2014","69","2","5_9","61","sysselsatte_botid_land","personer"
"2014","69","2","alle","241","sysselsatte_botid_land","personer"
"2014","69","alle","0_4","282","sysselsatte_botid_land","personer"
"2014","69","alle","10+","171","sysselsatte_botid_land","personer"
"2014","69","alle","5_9","131","sysselsatte_botid_land","personer"
"2014","69","alle","alle","584","sysselsatte_botid_land","personer"
"2014","70","1","0_4","76","sysselsatte_botid_land","personer"
"2014","70","1","10+","16","sysselsatte_botid_land","personer"
"2014","70","1","5_9","42","sysselsatte_botid_land","personer"
"2014","70","1","alle","134","sysselsatte_botid_land","personer"
"2014","70","2","0_4","22","sysselsatte_botid_land","personer"
"2014","70","2","10+","13","sysselsatte_botid_land","personer"
"2014","70","2","5_9","14","sysselsatte_botid_land","personer"
"2014","70","2","alle","49","sysselsatte_botid_land","personer"
"2014","70","alle","0_4","98","sysselsatte_botid_land","personer"
"2014","70","alle","10+","29","sysselsatte_botid_land","personer"
"2014","70","alle","5_9","56","sysselsatte_botid_land","personer"
"2014","70","alle","alle","183","sysselsatte_botid_land","personer"
"2014","71","1","0_4","135","sysselsatte_botid_land","personer"
"2014","71","1","10+","76","sysselsatte_botid_land","personer"
"2014","71","1","5_9","55","sysselsatte_botid_land","personer"
"2014","71","1","alle","266","sysselsatte_botid_land","personer"
"2014","71","2","0_4","95","sysselsatte_botid_land","personer"
"2014","71","2","10+","90","sysselsatte_botid_land","personer"
"2014","71","2","5_9","65","sysselsatte_botid_land","personer"
"2014","71","2","alle","250","sysselsatte_botid_land","personer"
"2014","71","alle","0_4","230","sysselsatte_botid_land","personer"
"2014","71","alle","10+","166","sysselsatte_botid_land","personer"
"2014","71","alle","5_9","120","sysselsatte_botid_land","personer"
"2014","71","alle","alle","516","sysselsatte_botid_land","personer"
"2014","72","1","0_4","301","sysselsatte_botid_land","personer"
"2014","72","1","10+","170","sysselsatte_botid_land","personer"
"2014","72","1","5_9","156","sysselsatte_botid_land","personer"
"2014","72","1","alle","627","sysselsatte_botid_land","personer"
"2014","72","2","0_4","176","sysselsatte_botid_land","personer"
"2014","72","2","10+","170","sysselsatte_botid_land","personer"
"2014","72","2","5_9","145","sysselsatte_botid_land","personer"
"2014","72","2","alle","491","sysselsatte_botid_land","personer"
"2014","72","alle","0_4","477","sysselsatte_botid_land","personer"
"2014","72","alle","10+","340","sysselsatte_botid_land","personer"
"2014","72","alle","5_9","301","sysselsatte_botid_land","personer"
"2014","72","alle","alle","1118","sysselsatte_botid_land","personer"
"2014","73","1","0_4","981","sysselsatte_botid_land","personer"
"2014","73","1","10+","501","sysselsatte_botid_land","personer"
"2014","73","1","5_9","401","sysselsatte_botid_land","personer"
"2014","73","1","alle","1883","sysselsatte_botid_land","personer"
"2014","73","2","0_4","511","sysselsatte_botid_land","personer"
"2014","73","2","10+","580","sysselsatte_botid_land","personer"
"2014","73","2","5_9","461","sysselsatte_botid_land","personer"
"2014","73","2","alle","1552","sysselsatte_botid_land","personer"
"2014","73","alle","0_4","1492","sysselsatte_botid_land","personer"
"2014","73","alle","10+","1081","sysselsatte_botid_land","personer"
"2014","73","alle","5_9","862","sysselsatte_botid_land","personer"
"2014","73","alle","alle","3435","sysselsatte_botid_land","personer"
"2014","74","1","0_4","390","sysselsatte_botid_land","personer"
"2014","74","1","10+","200","sysselsatte_botid_land","personer"
"2014","74","1","5_9","140","sysselsatte_botid_land","personer"
"2014","74","1","alle","730","sysselsatte_botid_land","personer"
"2014","74","2","0_4","213","sysselsatte_botid_land","personer"
"2014","74","2","10+","195","sysselsatte_botid_land","personer"
"2014","74","2","5_9","136","sysselsatte_botid_land","personer"
"2014","74","2","alle","544","sysselsatte_botid_land","personer"
"2014","74","alle","0_4","603","sysselsatte_botid_land","personer"
"2014","74","alle","10+","395","sysselsatte_botid_land","personer"
"2014","74","alle","5_9","276","sysselsatte_botid_land","personer"
"2014","74","alle","alle","1274","sysselsatte_botid_land","personer"
"2014","75","1","0_4","457","sysselsatte_botid_land","personer"
"2014","75","1","10+","183","sysselsatte_botid_land","personer"
"2014","75","1","5_9","223","sysselsatte_botid_land","personer"
"2014","75","1","alle","863","sysselsatte_botid_land","personer"
"2014","75","2","0_4","150","sysselsatte_botid_land","personer"
"2014","75","2","10+","148","sysselsatte_botid_land","personer"
"2014","75","2","5_9","147","sysselsatte_botid_land","personer"
"2014","75","2","alle","445","sysselsatte_botid_land","personer"
"2014","75","alle","0_4","607","sysselsatte_botid_land","personer"
"2014","75","alle","10+","331","sysselsatte_botid_land","personer"
"2014","75","alle","5_9","370","sysselsatte_botid_land","personer"
"2014","75","alle","alle","1308","sysselsatte_botid_land","personer"
"2014","76","1","0_4","445","sysselsatte_botid_land","personer"
"2014","76","1","10+","192","sysselsatte_botid_land","personer"
"2014","76","1","5_9","144","sysselsatte_botid_land","personer"
"2014","76","1","alle","781","sysselsatte_botid_land","personer"
"2014","76","2","0_4","174","sysselsatte_botid_land","personer"
"2014","76","2","10+","232","sysselsatte_botid_land","personer"
"2014","76","2","5_9","188","sysselsatte_botid_land","personer"
"2014","76","2","alle","594","sysselsatte_botid_land","personer"
"2014","76","alle","0_4","619","sysselsatte_botid_land","personer"
"2014","76","alle","10+","424","sysselsatte_botid_land","personer"
"2014","76","alle","5_9","332","sysselsatte_botid_land","personer"
"2014","76","alle","alle","1375","sysselsatte_botid_land","personer"
"2014","77","1","0_4","404","sysselsatte_botid_land","personer"
"2014","77","1","10+","210","sysselsatte_botid_land","personer"
"2014","77","1","5_9","220","sysselsatte_botid_land","personer"
"2014","77","1","alle","834","sysselsatte_botid_land","personer"
"2014","77","2","0_4","227","sysselsatte_botid_land","personer"
"2014","77","2","10+","262","sysselsatte_botid_land","personer"
"2014","77","2","5_9","271","sysselsatte_botid_land","personer"
"2014","77","2","alle","760","sysselsatte_botid_land","personer"
"2014","77","alle","0_4","631","sysselsatte_botid_land","personer"
"2014","77","alle","10+","472","sysselsatte_botid_land","personer"
"2014","77","alle","5_9","491","sysselsatte_botid_land","personer"
"2014","77","alle","alle","1594","sysselsatte_botid_land","personer"
"2014","78","1","0_4","358","sysselsatte_botid_land","personer"
"2014","78","1","10+","167","sysselsatte_botid_land","personer"
"2014","78","1","5_9","144","sysselsatte_botid_land","personer"
"2014","78","1","alle","669","sysselsatte_botid_land","personer"
