"kommune_nr","provetype","enhet","aar","tabell_navn","spraaknivaa","tabellvariabel"
"1149","lese","prosent","2015","norsk_prover","b1","77"
"1149","lytting","personer","2015","norsk_prover","b1","28"
"1149","lytting","prosent","2015","norsk_prover","b1","65"
"1149","muntlig","personer","2015","norsk_prover","b1","30"
"1149","muntlig","prosent","2015","norsk_prover","b1","58"
"1149","skriftlig","personer","2015","norsk_prover","b1","13"
"1149","skriftlig","prosent","2015","norsk_prover","b1","30"
"1160","lese","personer","2015","norsk_prover","b1","7"
"1160","lese","prosent","2015","norsk_prover","b1","32"
"1160","lytting","personer","2015","norsk_prover","b1","7"
"1160","lytting","prosent","2015","norsk_prover","b1","33"
"1160","muntlig","personer","2015","norsk_prover","b1","3"
"1160","muntlig","prosent","2015","norsk_prover","b1","19"
"1160","skriftlig","personer","2015","norsk_prover","b1","4"
"1160","skriftlig","prosent","2015","norsk_prover","b1","17"
"1201","lese","personer","2015","norsk_prover","b1","230"
"1201","lese","prosent","2015","norsk_prover","b1","59"
"1201","lytting","personer","2015","norsk_prover","b1","248"
"1201","lytting","prosent","2015","norsk_prover","b1","63"
"1201","muntlig","personer","2015","norsk_prover","b1","142"
"1201","muntlig","prosent","2015","norsk_prover","b1","36"
"1201","skriftlig","personer","2015","norsk_prover","b1","115"
"1201","skriftlig","prosent","2015","norsk_prover","b1","27"
"1211","lese","personer","2015","norsk_prover","b1","8"
"1211","lese","prosent","2015","norsk_prover","b1","57"
"1211","lytting","personer","2015","norsk_prover","b1","10"
"1211","lytting","prosent","2015","norsk_prover","b1","62"
"1211","muntlig","personer","2015","norsk_prover","b1","11"
"1211","muntlig","prosent","2015","norsk_prover","b1","61"
"1211","skriftlig","personer","2015","norsk_prover","b1","7"
"1211","skriftlig","prosent","2015","norsk_prover","b1","44"
"1216","lese","personer","2015","norsk_prover","b1",":"
"1216","lese","prosent","2015","norsk_prover","b1",":"
"1216","lytting","personer","2015","norsk_prover","b1",":"
"1216","lytting","prosent","2015","norsk_prover","b1",":"
"1216","muntlig","personer","2015","norsk_prover","b1",":"
"1216","muntlig","prosent","2015","norsk_prover","b1",":"
"1216","skriftlig","personer","2015","norsk_prover","b1",":"
"1216","skriftlig","prosent","2015","norsk_prover","b1",":"
"1219","lese","personer","2015","norsk_prover","b1","12"
"1219","lese","prosent","2015","norsk_prover","b1","55"
"1219","lytting","personer","2015","norsk_prover","b1","14"
"1219","lytting","prosent","2015","norsk_prover","b1","61"
"1219","muntlig","personer","2015","norsk_prover","b1","7"
"1219","muntlig","prosent","2015","norsk_prover","b1","26"
"1219","skriftlig","personer","2015","norsk_prover","b1","8"
"1219","skriftlig","prosent","2015","norsk_prover","b1","30"
"1221","lese","personer","2015","norsk_prover","b1","22"
"1221","lese","prosent","2015","norsk_prover","b1","67"
"1221","lytting","personer","2015","norsk_prover","b1","20"
"1221","lytting","prosent","2015","norsk_prover","b1","59"
"1221","muntlig","personer","2015","norsk_prover","b1","6"
"1221","muntlig","prosent","2015","norsk_prover","b1","17"
"1221","skriftlig","personer","2015","norsk_prover","b1","5"
"1221","skriftlig","prosent","2015","norsk_prover","b1","13"
"1224","lese","personer","2015","norsk_prover","b1",":"
"1224","lese","prosent","2015","norsk_prover","b1",":"
"1224","lytting","personer","2015","norsk_prover","b1",":"
"1224","lytting","prosent","2015","norsk_prover","b1",":"
"1224","muntlig","personer","2015","norsk_prover","b1",":"
"1224","muntlig","prosent","2015","norsk_prover","b1",":"
"1224","skriftlig","personer","2015","norsk_prover","b1",":"
"1224","skriftlig","prosent","2015","norsk_prover","b1",":"
"1228","lese","personer","2015","norsk_prover","b1","8"
"1228","lese","prosent","2015","norsk_prover","b1","53"
"1228","lytting","personer","2015","norsk_prover","b1","7"
"1228","lytting","prosent","2015","norsk_prover","b1","47"
"1228","muntlig","personer","2015","norsk_prover","b1","5"
"1228","muntlig","prosent","2015","norsk_prover","b1","31"
"1228","skriftlig","personer","2015","norsk_prover","b1","3"
"1228","skriftlig","prosent","2015","norsk_prover","b1","19"
"1231","lese","personer","2015","norsk_prover","b1","2"
"1231","lese","prosent","2015","norsk_prover","b1","17"
"1231","lytting","personer","2015","norsk_prover","b1","4"
"1231","lytting","prosent","2015","norsk_prover","b1","33"
"1231","muntlig","personer","2015","norsk_prover","b1","2"
"1231","muntlig","prosent","2015","norsk_prover","b1","15"
"1231","skriftlig","personer","2015","norsk_prover","b1","0"
"1231","skriftlig","prosent","2015","norsk_prover","b1","0"
"1235","lese","personer","2015","norsk_prover","b1","11"
"1235","lese","prosent","2015","norsk_prover","b1","46"
"1235","lytting","personer","2015","norsk_prover","b1","10"
"1235","lytting","prosent","2015","norsk_prover","b1","42"
"1235","muntlig","personer","2015","norsk_prover","b1","6"
"1235","muntlig","prosent","2015","norsk_prover","b1","29"
"1235","skriftlig","personer","2015","norsk_prover","b1","4"
"1235","skriftlig","prosent","2015","norsk_prover","b1","14"
"1238","lese","personer","2015","norsk_prover","b1","8"
"1238","lese","prosent","2015","norsk_prover","b1","47"
"1238","lytting","personer","2015","norsk_prover","b1","8"
"1238","lytting","prosent","2015","norsk_prover","b1","42"
"1238","muntlig","personer","2015","norsk_prover","b1","10"
"1238","muntlig","prosent","2015","norsk_prover","b1","43"
"1238","skriftlig","personer","2015","norsk_prover","b1","7"
"1238","skriftlig","prosent","2015","norsk_prover","b1","26"
"1241","lese","personer","2015","norsk_prover","b1",":"
"1241","lese","prosent","2015","norsk_prover","b1",":"
"1241","lytting","personer","2015","norsk_prover","b1",":"
"1241","lytting","prosent","2015","norsk_prover","b1",":"
"1241","muntlig","personer","2015","norsk_prover","b1",":"
"1241","muntlig","prosent","2015","norsk_prover","b1",":"
"1241","skriftlig","personer","2015","norsk_prover","b1",":"
"1241","skriftlig","prosent","2015","norsk_prover","b1",":"
"1243","lese","personer","2015","norsk_prover","b1","13"
"1243","lese","prosent","2015","norsk_prover","b1","68"
"1243","lytting","personer","2015","norsk_prover","b1","11"
"1243","lytting","prosent","2015","norsk_prover","b1","58"
"1243","muntlig","personer","2015","norsk_prover","b1","3"
"1243","muntlig","prosent","2015","norsk_prover","b1","21"
"1243","skriftlig","personer","2015","norsk_prover","b1","5"
"1243","skriftlig","prosent","2015","norsk_prover","b1","24"
"1244","lese","personer","2015","norsk_prover","b1",":"
"1244","lese","prosent","2015","norsk_prover","b1",":"
"1244","lytting","personer","2015","norsk_prover","b1",":"
"1244","lytting","prosent","2015","norsk_prover","b1",":"
"1244","muntlig","personer","2015","norsk_prover","b1",":"
"1244","muntlig","prosent","2015","norsk_prover","b1",":"
"1244","skriftlig","personer","2015","norsk_prover","b1",":"
"1244","skriftlig","prosent","2015","norsk_prover","b1",":"
"1245","lese","personer","2015","norsk_prover","b1",":"
"1245","lese","prosent","2015","norsk_prover","b1",":"
"1245","lytting","personer","2015","norsk_prover","b1",":"
"1245","lytting","prosent","2015","norsk_prover","b1",":"
"1245","muntlig","personer","2015","norsk_prover","b1",":"
"1245","muntlig","prosent","2015","norsk_prover","b1",":"
"1245","skriftlig","personer","2015","norsk_prover","b1",":"
"1245","skriftlig","prosent","2015","norsk_prover","b1",":"
"1246","lese","personer","2015","norsk_prover","b1","20"
"1246","lese","prosent","2015","norsk_prover","b1","74"
"1246","lytting","personer","2015","norsk_prover","b1","22"
"1246","lytting","prosent","2015","norsk_prover","b1","79"
"1246","muntlig","personer","2015","norsk_prover","b1","12"
"1246","muntlig","prosent","2015","norsk_prover","b1","41"
"1246","skriftlig","personer","2015","norsk_prover","b1","15"
"1246","skriftlig","prosent","2015","norsk_prover","b1","52"
"1247","lese","personer","2015","norsk_prover","b1","12"
"1247","lese","prosent","2015","norsk_prover","b1","50"
"1247","lytting","personer","2015","norsk_prover","b1","16"
"1247","lytting","prosent","2015","norsk_prover","b1","64"
"1247","muntlig","personer","2015","norsk_prover","b1","7"
"1247","muntlig","prosent","2015","norsk_prover","b1","28"
"1247","skriftlig","personer","2015","norsk_prover","b1","4"
"1247","skriftlig","prosent","2015","norsk_prover","b1","16"
"1259","lese","personer","2015","norsk_prover","b1",":"
"1259","lese","prosent","2015","norsk_prover","b1",":"
"1259","lytting","personer","2015","norsk_prover","b1",":"
"1259","lytting","prosent","2015","norsk_prover","b1",":"
"1259","muntlig","personer","2015","norsk_prover","b1",":"
"1259","muntlig","prosent","2015","norsk_prover","b1",":"
"1259","skriftlig","personer","2015","norsk_prover","b1",":"
"1259","skriftlig","prosent","2015","norsk_prover","b1",":"
"1263","lese","personer","2015","norsk_prover","b1","28"
"1263","lese","prosent","2015","norsk_prover","b1","67"
"1263","lytting","personer","2015","norsk_prover","b1","21"
"1263","lytting","prosent","2015","norsk_prover","b1","52"
"1263","muntlig","personer","2015","norsk_prover","b1","11"
"1263","muntlig","prosent","2015","norsk_prover","b1","27"
"1263","skriftlig","personer","2015","norsk_prover","b1","13"
"1263","skriftlig","prosent","2015","norsk_prover","b1","31"
"1401","lese","personer","2015","norsk_prover","b1","15"
"1401","lese","prosent","2015","norsk_prover","b1","38"
"1401","lytting","personer","2015","norsk_prover","b1","15"
"1401","lytting","prosent","2015","norsk_prover","b1","38"
"1401","muntlig","personer","2015","norsk_prover","b1","16"
"1401","muntlig","prosent","2015","norsk_prover","b1","46"
"1401","skriftlig","personer","2015","norsk_prover","b1","2"
"1401","skriftlig","prosent","2015","norsk_prover","b1","5"
"1411","lese","personer","2015","norsk_prover","b1",":"
"1411","lese","prosent","2015","norsk_prover","b1",":"
"1411","lytting","personer","2015","norsk_prover","b1",":"
"1411","lytting","prosent","2015","norsk_prover","b1",":"
"1411","muntlig","personer","2015","norsk_prover","b1",":"
"1411","muntlig","prosent","2015","norsk_prover","b1",":"
"1411","skriftlig","personer","2015","norsk_prover","b1",":"
"1411","skriftlig","prosent","2015","norsk_prover","b1",":"
"1413","lese","personer","2015","norsk_prover","b1",":"
"1413","lese","prosent","2015","norsk_prover","b1",":"
"1413","lytting","personer","2015","norsk_prover","b1",":"
"1413","lytting","prosent","2015","norsk_prover","b1",":"
"1413","muntlig","personer","2015","norsk_prover","b1","3"
"1413","muntlig","prosent","2015","norsk_prover","b1","30"
"1413","skriftlig","personer","2015","norsk_prover","b1",":"
"1413","skriftlig","prosent","2015","norsk_prover","b1",":"
"1416","lese","personer","2015","norsk_prover","b1",":"
"1416","lese","prosent","2015","norsk_prover","b1",":"
"1416","lytting","personer","2015","norsk_prover","b1",":"
"1416","lytting","prosent","2015","norsk_prover","b1",":"
"1416","muntlig","personer","2015","norsk_prover","b1",":"
"1416","muntlig","prosent","2015","norsk_prover","b1",":"
"1416","skriftlig","personer","2015","norsk_prover","b1",":"
"1416","skriftlig","prosent","2015","norsk_prover","b1",":"
"1420","lese","personer","2015","norsk_prover","b1","10"
"1420","lese","prosent","2015","norsk_prover","b1","50"
"1420","lytting","personer","2015","norsk_prover","b1","10"
"1420","lytting","prosent","2015","norsk_prover","b1","53"
"1420","muntlig","personer","2015","norsk_prover","b1","6"
"1420","muntlig","prosent","2015","norsk_prover","b1","30"
"1420","skriftlig","personer","2015","norsk_prover","b1","4"
"1420","skriftlig","prosent","2015","norsk_prover","b1","18"
"1424","lese","personer","2015","norsk_prover","b1","9"
"1424","lese","prosent","2015","norsk_prover","b1","90"
"1424","lytting","personer","2015","norsk_prover","b1",":"
"1424","lytting","prosent","2015","norsk_prover","b1",":"
"1424","muntlig","personer","2015","norsk_prover","b1",":"
"1424","muntlig","prosent","2015","norsk_prover","b1",":"
"1424","skriftlig","personer","2015","norsk_prover","b1",":"
"1424","skriftlig","prosent","2015","norsk_prover","b1",":"
"1428","lese","personer","2015","norsk_prover","b1",":"
"1428","lese","prosent","2015","norsk_prover","b1",":"
"1428","lytting","personer","2015","norsk_prover","b1",":"
"1428","lytting","prosent","2015","norsk_prover","b1",":"
"1428","muntlig","personer","2015","norsk_prover","b1",":"
"1428","muntlig","prosent","2015","norsk_prover","b1",":"
"1428","skriftlig","personer","2015","norsk_prover","b1",":"
"1428","skriftlig","prosent","2015","norsk_prover","b1",":"
"1432","lese","personer","2015","norsk_prover","b1","10"
"1432","lese","prosent","2015","norsk_prover","b1","83"
"1432","lytting","personer","2015","norsk_prover","b1","5"
"1432","lytting","prosent","2015","norsk_prover","b1","33"
"1432","muntlig","personer","2015","norsk_prover","b1","10"
"1432","muntlig","prosent","2015","norsk_prover","b1","67"
"1432","skriftlig","personer","2015","norsk_prover","b1","3"
"1432","skriftlig","prosent","2015","norsk_prover","b1","19"
"1439","lese","personer","2015","norsk_prover","b1",":"
"1439","lese","prosent","2015","norsk_prover","b1",":"
"1439","lytting","personer","2015","norsk_prover","b1",":"
"1439","lytting","prosent","2015","norsk_prover","b1",":"
"1439","muntlig","personer","2015","norsk_prover","b1",":"
"1439","muntlig","prosent","2015","norsk_prover","b1",":"
"1439","skriftlig","personer","2015","norsk_prover","b1",":"
"1439","skriftlig","prosent","2015","norsk_prover","b1",":"
"1443","lese","personer","2015","norsk_prover","b1","6"
"1443","lese","prosent","2015","norsk_prover","b1","46"
"1443","lytting","personer","2015","norsk_prover","b1","6"
"1443","lytting","prosent","2015","norsk_prover","b1","50"
"1443","muntlig","personer","2015","norsk_prover","b1","5"
"1443","muntlig","prosent","2015","norsk_prover","b1","45"
"1443","skriftlig","personer","2015","norsk_prover","b1","3"
"1443","skriftlig","prosent","2015","norsk_prover","b1","25"
"1445","lese","personer","2015","norsk_prover","b1",":"
"1445","lese","prosent","2015","norsk_prover","b1",":"
"1445","lytting","personer","2015","norsk_prover","b1",":"
"1445","lytting","prosent","2015","norsk_prover","b1",":"
"1445","muntlig","personer","2015","norsk_prover","b1",":"
"1445","muntlig","prosent","2015","norsk_prover","b1",":"
"1445","skriftlig","personer","2015","norsk_prover","b1",":"
"1445","skriftlig","prosent","2015","norsk_prover","b1",":"
"1449","lese","personer","2015","norsk_prover","b1","8"
"1449","lese","prosent","2015","norsk_prover","b1","50"
"1449","lytting","personer","2015","norsk_prover","b1","8"
"1449","lytting","prosent","2015","norsk_prover","b1","50"
"1449","muntlig","personer","2015","norsk_prover","b1","13"
"1449","muntlig","prosent","2015","norsk_prover","b1","81"
"1449","skriftlig","personer","2015","norsk_prover","b1","1"
"1449","skriftlig","prosent","2015","norsk_prover","b1","6"
"1502","lese","personer","2015","norsk_prover","b1","33"
"1502","lese","prosent","2015","norsk_prover","b1","65"
"1502","lytting","personer","2015","norsk_prover","b1","33"
"1502","lytting","prosent","2015","norsk_prover","b1","65"
"1502","muntlig","personer","2015","norsk_prover","b1","10"
"1502","muntlig","prosent","2015","norsk_prover","b1","20"
"1502","skriftlig","personer","2015","norsk_prover","b1","8"
"1502","skriftlig","prosent","2015","norsk_prover","b1","16"
"1504","lese","personer","2015","norsk_prover","b1","44"
"1504","lese","prosent","2015","norsk_prover","b1","59"
"1504","lytting","personer","2015","norsk_prover","b1","43"
"1504","lytting","prosent","2015","norsk_prover","b1","57"
"1504","muntlig","personer","2015","norsk_prover","b1","28"
"1504","muntlig","prosent","2015","norsk_prover","b1","37"
"1504","skriftlig","personer","2015","norsk_prover","b1","24"
"1504","skriftlig","prosent","2015","norsk_prover","b1","28"
"1505","lese","personer","2015","norsk_prover","b1","6"
"1505","lese","prosent","2015","norsk_prover","b1","50"
"1505","lytting","personer","2015","norsk_prover","b1","8"
"1505","lytting","prosent","2015","norsk_prover","b1","67"
"1505","muntlig","personer","2015","norsk_prover","b1",":"
"1505","muntlig","prosent","2015","norsk_prover","b1",":"
"1505","skriftlig","personer","2015","norsk_prover","b1","5"
"1505","skriftlig","prosent","2015","norsk_prover","b1","38"
"1514","lese","personer","2015","norsk_prover","b1",":"
"1514","lese","prosent","2015","norsk_prover","b1",":"
"1514","lytting","personer","2015","norsk_prover","b1",":"
"1514","lytting","prosent","2015","norsk_prover","b1",":"
"1514","muntlig","personer","2015","norsk_prover","b1",":"
"1514","muntlig","prosent","2015","norsk_prover","b1",":"
"1514","skriftlig","personer","2015","norsk_prover","b1",":"
"1514","skriftlig","prosent","2015","norsk_prover","b1",":"
"1515","lese","personer","2015","norsk_prover","b1","10"
"1515","lese","prosent","2015","norsk_prover","b1","62"
"1515","lytting","personer","2015","norsk_prover","b1","10"
"1515","lytting","prosent","2015","norsk_prover","b1","59"
"1515","muntlig","personer","2015","norsk_prover","b1","10"
"1515","muntlig","prosent","2015","norsk_prover","b1","56"
"1515","skriftlig","personer","2015","norsk_prover","b1","6"
"1515","skriftlig","prosent","2015","norsk_prover","b1","35"
"1516","lese","personer","2015","norsk_prover","b1",":"
"1516","lese","prosent","2015","norsk_prover","b1",":"
"1516","lytting","personer","2015","norsk_prover","b1",":"
"1516","lytting","prosent","2015","norsk_prover","b1",":"
"1516","muntlig","personer","2015","norsk_prover","b1",":"
"1516","muntlig","prosent","2015","norsk_prover","b1",":"
"1516","skriftlig","personer","2015","norsk_prover","b1",":"
"1516","skriftlig","prosent","2015","norsk_prover","b1",":"
"1517","lese","personer","2015","norsk_prover","b1",":"
"1517","lese","prosent","2015","norsk_prover","b1",":"
"1517","lytting","personer","2015","norsk_prover","b1",":"
"1517","lytting","prosent","2015","norsk_prover","b1",":"
"1517","muntlig","personer","2015","norsk_prover","b1",":"
"1517","muntlig","prosent","2015","norsk_prover","b1",":"
"1517","skriftlig","personer","2015","norsk_prover","b1",":"
"1517","skriftlig","prosent","2015","norsk_prover","b1",":"
"1519","lese","personer","2015","norsk_prover","b1","5"
"1519","lese","prosent","2015","norsk_prover","b1","45"
"1519","lytting","personer","2015","norsk_prover","b1","7"
"1519","lytting","prosent","2015","norsk_prover","b1","64"
"1519","muntlig","personer","2015","norsk_prover","b1","2"
"1519","muntlig","prosent","2015","norsk_prover","b1","20"
"1519","skriftlig","personer","2015","norsk_prover","b1","0"
"1519","skriftlig","prosent","2015","norsk_prover","b1","0"
"1520","lese","personer","2015","norsk_prover","b1","5"
"1520","lese","prosent","2015","norsk_prover","b1","28"
"1520","lytting","personer","2015","norsk_prover","b1","6"
"1520","lytting","prosent","2015","norsk_prover","b1","33"
"1520","muntlig","personer","2015","norsk_prover","b1","2"
"1520","muntlig","prosent","2015","norsk_prover","b1","12"
"1520","skriftlig","personer","2015","norsk_prover","b1","1"
"1520","skriftlig","prosent","2015","norsk_prover","b1","5"
"1525","lese","personer","2015","norsk_prover","b1",":"
"1525","lese","prosent","2015","norsk_prover","b1",":"
"1525","lytting","personer","2015","norsk_prover","b1",":"
"1525","lytting","prosent","2015","norsk_prover","b1",":"
"1525","muntlig","personer","2015","norsk_prover","b1",":"
"1525","muntlig","prosent","2015","norsk_prover","b1",":"
"1525","skriftlig","personer","2015","norsk_prover","b1",":"
"1525","skriftlig","prosent","2015","norsk_prover","b1",":"
"1528","lese","personer","2015","norsk_prover","b1","11"
"1528","lese","prosent","2015","norsk_prover","b1","44"
"1528","lytting","personer","2015","norsk_prover","b1","10"
"1528","lytting","prosent","2015","norsk_prover","b1","45"
"1528","muntlig","personer","2015","norsk_prover","b1","10"
"1528","muntlig","prosent","2015","norsk_prover","b1","45"
"1528","skriftlig","personer","2015","norsk_prover","b1","5"
"1528","skriftlig","prosent","2015","norsk_prover","b1","19"
"1534","lese","personer","2015","norsk_prover","b1","19"
"1534","lese","prosent","2015","norsk_prover","b1","70"
"1534","lytting","personer","2015","norsk_prover","b1","17"
"1534","lytting","prosent","2015","norsk_prover","b1","63"
"1534","muntlig","personer","2015","norsk_prover","b1","14"
"1534","muntlig","prosent","2015","norsk_prover","b1","54"
"1534","skriftlig","personer","2015","norsk_prover","b1","12"
"1534","skriftlig","prosent","2015","norsk_prover","b1","43"
"1535","lese","personer","2015","norsk_prover","b1","9"
"1535","lese","prosent","2015","norsk_prover","b1","35"
"1535","lytting","personer","2015","norsk_prover","b1","11"
"1535","lytting","prosent","2015","norsk_prover","b1","42"
"1535","muntlig","personer","2015","norsk_prover","b1","9"
"1535","muntlig","prosent","2015","norsk_prover","b1","35"
"1535","skriftlig","personer","2015","norsk_prover","b1","2"
"1535","skriftlig","prosent","2015","norsk_prover","b1","7"
"1539","lese","personer","2015","norsk_prover","b1",":"
"1539","lese","prosent","2015","norsk_prover","b1",":"
"1539","lytting","personer","2015","norsk_prover","b1",":"
"1539","lytting","prosent","2015","norsk_prover","b1",":"
"1539","muntlig","personer","2015","norsk_prover","b1",":"
"1539","muntlig","prosent","2015","norsk_prover","b1",":"
"1539","skriftlig","personer","2015","norsk_prover","b1",":"
"1539","skriftlig","prosent","2015","norsk_prover","b1",":"
"1548","lese","personer","2015","norsk_prover","b1",":"
"1548","lese","prosent","2015","norsk_prover","b1",":"
"1548","lytting","personer","2015","norsk_prover","b1",":"
"1548","lytting","prosent","2015","norsk_prover","b1",":"
"1548","muntlig","personer","2015","norsk_prover","b1",":"
"1548","muntlig","prosent","2015","norsk_prover","b1",":"
"1548","skriftlig","personer","2015","norsk_prover","b1",":"
"1548","skriftlig","prosent","2015","norsk_prover","b1",":"
"1551","lese","personer","2015","norsk_prover","b1",":"
"1551","lese","prosent","2015","norsk_prover","b1",":"
"1551","lytting","personer","2015","norsk_prover","b1",":"
"1551","lytting","prosent","2015","norsk_prover","b1",":"
"1551","muntlig","personer","2015","norsk_prover","b1",":"
"1551","muntlig","prosent","2015","norsk_prover","b1",":"
"1551","skriftlig","personer","2015","norsk_prover","b1",":"
"1551","skriftlig","prosent","2015","norsk_prover","b1",":"
"1557","lese","personer","2015","norsk_prover","b1",":"
"1557","lese","prosent","2015","norsk_prover","b1",":"
"1557","lytting","personer","2015","norsk_prover","b1",":"
"1557","lytting","prosent","2015","norsk_prover","b1",":"
"1557","muntlig","personer","2015","norsk_prover","b1",":"
"1557","muntlig","prosent","2015","norsk_prover","b1",":"
"1557","skriftlig","personer","2015","norsk_prover","b1",":"
"1557","skriftlig","prosent","2015","norsk_prover","b1",":"
"1560","lese","personer","2015","norsk_prover","b1",":"
"1560","lese","prosent","2015","norsk_prover","b1",":"
"1560","lytting","personer","2015","norsk_prover","b1","5"
"1560","lytting","prosent","2015","norsk_prover","b1","50"
"1560","muntlig","personer","2015","norsk_prover","b1","10"
"1560","muntlig","prosent","2015","norsk_prover","b1","56"
"1560","skriftlig","personer","2015","norsk_prover","b1","3"
"1560","skriftlig","prosent","2015","norsk_prover","b1","20"
"1563","lese","personer","2015","norsk_prover","b1","12"
"1563","lese","prosent","2015","norsk_prover","b1","43"
"1563","lytting","personer","2015","norsk_prover","b1","13"
"1563","lytting","prosent","2015","norsk_prover","b1","45"
"1563","muntlig","personer","2015","norsk_prover","b1","13"
"1563","muntlig","prosent","2015","norsk_prover","b1","46"
"1563","skriftlig","personer","2015","norsk_prover","b1","2"
"1563","skriftlig","prosent","2015","norsk_prover","b1","7"
"1566","lese","personer","2015","norsk_prover","b1",":"
"1566","lese","prosent","2015","norsk_prover","b1",":"
"1566","lytting","personer","2015","norsk_prover","b1",":"
"1566","lytting","prosent","2015","norsk_prover","b1",":"
"1566","muntlig","personer","2015","norsk_prover","b1",":"
"1566","muntlig","prosent","2015","norsk_prover","b1",":"
"1566","skriftlig","personer","2015","norsk_prover","b1",":"
"1566","skriftlig","prosent","2015","norsk_prover","b1",":"
"1571","lese","personer","2015","norsk_prover","b1",":"
"1571","lese","prosent","2015","norsk_prover","b1",":"
"1571","lytting","personer","2015","norsk_prover","b1",":"
"1571","lytting","prosent","2015","norsk_prover","b1",":"
"1571","muntlig","personer","2015","norsk_prover","b1",":"
"1571","muntlig","prosent","2015","norsk_prover","b1",":"
"1571","skriftlig","personer","2015","norsk_prover","b1",":"
"1571","skriftlig","prosent","2015","norsk_prover","b1",":"
"1601","lese","personer","2015","norsk_prover","b1","149"
"1601","lese","prosent","2015","norsk_prover","b1","60"
"1601","lytting","personer","2015","norsk_prover","b1","145"
"1601","lytting","prosent","2015","norsk_prover","b1","58"
"1601","muntlig","personer","2015","norsk_prover","b1","69"
"1601","muntlig","prosent","2015","norsk_prover","b1","28"
"1601","skriftlig","personer","2015","norsk_prover","b1","60"
"1601","skriftlig","prosent","2015","norsk_prover","b1","23"
"1612","lese","personer","2015","norsk_prover","b1",":"
"1612","lese","prosent","2015","norsk_prover","b1",":"
"1612","lytting","personer","2015","norsk_prover","b1",":"
"1612","lytting","prosent","2015","norsk_prover","b1",":"
"1612","muntlig","personer","2015","norsk_prover","b1",":"
"1612","muntlig","prosent","2015","norsk_prover","b1",":"
"1612","skriftlig","personer","2015","norsk_prover","b1",":"
"1612","skriftlig","prosent","2015","norsk_prover","b1",":"
"1617","lese","personer","2015","norsk_prover","b1","6"
"1617","lese","prosent","2015","norsk_prover","b1","55"
"1617","lytting","personer","2015","norsk_prover","b1","4"
"1617","lytting","prosent","2015","norsk_prover","b1","40"
"1617","muntlig","personer","2015","norsk_prover","b1",":"
"1617","muntlig","prosent","2015","norsk_prover","b1",":"
"1617","skriftlig","personer","2015","norsk_prover","b1","1"
"1617","skriftlig","prosent","2015","norsk_prover","b1","8"
"1621","lese","personer","2015","norsk_prover","b1","5"
"1621","lese","prosent","2015","norsk_prover","b1","36"
"1621","lytting","personer","2015","norsk_prover","b1","3"
"1621","lytting","prosent","2015","norsk_prover","b1","21"
"1621","muntlig","personer","2015","norsk_prover","b1",":"
"1621","muntlig","prosent","2015","norsk_prover","b1",":"
"1621","skriftlig","personer","2015","norsk_prover","b1","2"
"1621","skriftlig","prosent","2015","norsk_prover","b1","14"
"1624","lese","personer","2015","norsk_prover","b1","5"
"1624","lese","prosent","2015","norsk_prover","b1","31"
"1624","lytting","personer","2015","norsk_prover","b1","4"
"1624","lytting","prosent","2015","norsk_prover","b1","25"
"1624","muntlig","personer","2015","norsk_prover","b1","2"
"1624","muntlig","prosent","2015","norsk_prover","b1","11"
"1624","skriftlig","personer","2015","norsk_prover","b1","2"
"1624","skriftlig","prosent","2015","norsk_prover","b1","12"
"1630","lese","personer","2015","norsk_prover","b1","10"
"1630","lese","prosent","2015","norsk_prover","b1","83"
"1630","lytting","personer","2015","norsk_prover","b1","7"
"1630","lytting","prosent","2015","norsk_prover","b1","58"
"1630","muntlig","personer","2015","norsk_prover","b1",":"
"1630","muntlig","prosent","2015","norsk_prover","b1",":"
"1630","skriftlig","personer","2015","norsk_prover","b1","2"
"1630","skriftlig","prosent","2015","norsk_prover","b1","15"
"1635","lese","personer","2015","norsk_prover","b1","3"
"1635","lese","prosent","2015","norsk_prover","b1","17"
"1635","lytting","personer","2015","norsk_prover","b1","4"
"1635","lytting","prosent","2015","norsk_prover","b1","24"
"1635","muntlig","personer","2015","norsk_prover","b1","4"
"1635","muntlig","prosent","2015","norsk_prover","b1","21"
"1635","skriftlig","personer","2015","norsk_prover","b1","0"
"1635","skriftlig","prosent","2015","norsk_prover","b1","0"
"1638","lese","personer","2015","norsk_prover","b1","10"
"1638","lese","prosent","2015","norsk_prover","b1","56"
"1638","lytting","personer","2015","norsk_prover","b1","9"
"1638","lytting","prosent","2015","norsk_prover","b1","47"
"1638","muntlig","personer","2015","norsk_prover","b1","7"
"1638","muntlig","prosent","2015","norsk_prover","b1","33"
"1638","skriftlig","personer","2015","norsk_prover","b1","3"
"1638","skriftlig","prosent","2015","norsk_prover","b1","17"
"1640","lese","personer","2015","norsk_prover","b1","7"
"1640","lese","prosent","2015","norsk_prover","b1","35"
"1640","lytting","personer","2015","norsk_prover","b1","8"
"1640","lytting","prosent","2015","norsk_prover","b1","38"
"1640","muntlig","personer","2015","norsk_prover","b1","4"
"1640","muntlig","prosent","2015","norsk_prover","b1","20"
"1640","skriftlig","personer","2015","norsk_prover","b1","0"
"1640","skriftlig","prosent","2015","norsk_prover","b1","0"
"1653","lese","personer","2015","norsk_prover","b1","5"
"1653","lese","prosent","2015","norsk_prover","b1","50"
"1653","lytting","personer","2015","norsk_prover","b1","5"
