"kommune_nr","bosetting","enhet","maaned","tabellvariabel","tabell_navn","aar"
"0119","bosatt","personer","juli","3","bosetting_maaned",2012
"0121","bosatt","personer","juli","0","bosetting_maaned",2012
"0122","bosatt","personer","juli","5","bosetting_maaned",2012
"0123","bosatt","personer","juli","4","bosetting_maaned",2012
"0124","bosatt","personer","juli","3","bosetting_maaned",2012
"0125","bosatt","personer","juli","3","bosetting_maaned",2012
"0127","bosatt","personer","juli","5","bosetting_maaned",2012
"0128","bosatt","personer","juli","0","bosetting_maaned",2012
"0135","bosatt","personer","juli","1","bosetting_maaned",2012
"0136","bosatt","personer","juli","0","bosetting_maaned",2012
"0137","bosatt","personer","juli","0","bosetting_maaned",2012
"0138","bosatt","personer","juli","0","bosetting_maaned",2012
"0211","bosatt","personer","juli","3","bosetting_maaned",2012
"0213","bosatt","personer","juli","6","bosetting_maaned",2012
"0214","bosatt","personer","juli","7","bosetting_maaned",2012
"0215","bosatt","personer","juli","2","bosetting_maaned",2012
"0216","bosatt","personer","juli","12","bosetting_maaned",2012
"0217","bosatt","personer","juli","5","bosetting_maaned",2012
"0219","bosatt","personer","juli","49","bosetting_maaned",2012
"0220","bosatt","personer","juli","31","bosetting_maaned",2012
"0221","bosatt","personer","juli","8","bosetting_maaned",2012
"0226","bosatt","personer","juli","5","bosetting_maaned",2012
"0227","bosatt","personer","juli","13","bosetting_maaned",2012
"0228","bosatt","personer","juli","1","bosetting_maaned",2012
"0229","bosatt","personer","juli","4","bosetting_maaned",2012
"0230","bosatt","personer","juli","16","bosetting_maaned",2012
"0231","bosatt","personer","juli","35","bosetting_maaned",2012
"0233","bosatt","personer","juli","8","bosetting_maaned",2012
"0234","bosatt","personer","juli","2","bosetting_maaned",2012
"0235","bosatt","personer","juli","8","bosetting_maaned",2012
"0236","bosatt","personer","juli","1","bosetting_maaned",2012
"0237","bosatt","personer","juli","6","bosetting_maaned",2012
"0238","bosatt","personer","juli","7","bosetting_maaned",2012
"0239","bosatt","personer","juli","0","bosetting_maaned",2012
"0301","bosatt","personer","juli","290","bosetting_maaned",2012
"0402","bosatt","personer","juli","1","bosetting_maaned",2012
"0403","bosatt","personer","juli","24","bosetting_maaned",2012
"0412","bosatt","personer","juli","0","bosetting_maaned",2012
"0415","bosatt","personer","juli","6","bosetting_maaned",2012
"0417","bosatt","personer","juli","16","bosetting_maaned",2012
"0418","bosatt","personer","juli","1","bosetting_maaned",2012
"0419","bosatt","personer","juli","0","bosetting_maaned",2012
"0420","bosatt","personer","juli","0","bosetting_maaned",2012
"0423","bosatt","personer","juli","0","bosetting_maaned",2012
"0425","bosatt","personer","juli","7","bosetting_maaned",2012
"0426","bosatt","personer","juli","0","bosetting_maaned",2012
"0427","bosatt","personer","juli","15","bosetting_maaned",2012
"0428","bosatt","personer","juli","8","bosetting_maaned",2012
"0429","bosatt","personer","juli","0","bosetting_maaned",2012
"0430","bosatt","personer","juli","3","bosetting_maaned",2012
"0432","bosatt","personer","juli","0","bosetting_maaned",2012
"0434","bosatt","personer","juli","1","bosetting_maaned",2012
"0436","bosatt","personer","juli","0","bosetting_maaned",2012
"0437","bosatt","personer","juli","12","bosetting_maaned",2012
"0438","bosatt","personer","juli","5","bosetting_maaned",2012
"0439","bosatt","personer","juli","0","bosetting_maaned",2012
"0441","bosatt","personer","juli","1","bosetting_maaned",2012
"0501","bosatt","personer","juli","17","bosetting_maaned",2012
"0502","bosatt","personer","juli","10","bosetting_maaned",2012
"0511","bosatt","personer","juli","2","bosetting_maaned",2012
"0512","bosatt","personer","juli","0","bosetting_maaned",2012
"0513","bosatt","personer","juli","0","bosetting_maaned",2012
"0514","bosatt","personer","juli","0","bosetting_maaned",2012
"0515","bosatt","personer","juli","5","bosetting_maaned",2012
"0516","bosatt","personer","juli","0","bosetting_maaned",2012
"0517","bosatt","personer","juli","5","bosetting_maaned",2012
"0519","bosatt","personer","juli","0","bosetting_maaned",2012
"0520","bosatt","personer","juli","2","bosetting_maaned",2012
"0521","bosatt","personer","juli","0","bosetting_maaned",2012
"0522","bosatt","personer","juli","3","bosetting_maaned",2012
"0528","bosatt","personer","juli","1","bosetting_maaned",2012
"0529","bosatt","personer","juli","12","bosetting_maaned",2012
"0532","bosatt","personer","juli","1","bosetting_maaned",2012
"0533","bosatt","personer","juli","17","bosetting_maaned",2012
"0534","bosatt","personer","juli","13","bosetting_maaned",2012
"0536","bosatt","personer","juli","5","bosetting_maaned",2012
"0538","bosatt","personer","juli","1","bosetting_maaned",2012
"0540","bosatt","personer","juli","1","bosetting_maaned",2012
"0541","bosatt","personer","juli","0","bosetting_maaned",2012
"0542","bosatt","personer","juli","0","bosetting_maaned",2012
"0543","bosatt","personer","juli","0","bosetting_maaned",2012
"0544","bosatt","personer","juli","2","bosetting_maaned",2012
"0545","bosatt","personer","juli","1","bosetting_maaned",2012
"0602","bosatt","personer","juli","99","bosetting_maaned",2012
"0604","bosatt","personer","juli","6","bosetting_maaned",2012
"0605","bosatt","personer","juli","14","bosetting_maaned",2012
"0612","bosatt","personer","juli","3","bosetting_maaned",2012
"0615","bosatt","personer","juli","0","bosetting_maaned",2012
"0616","bosatt","personer","juli","4","bosetting_maaned",2012
"0617","bosatt","personer","juli","6","bosetting_maaned",2012
"0618","bosatt","personer","juli","1","bosetting_maaned",2012
"0619","bosatt","personer","juli","11","bosetting_maaned",2012
"0620","bosatt","personer","juli","3","bosetting_maaned",2012
"0621","bosatt","personer","juli","4","bosetting_maaned",2012
"0622","bosatt","personer","juli","0","bosetting_maaned",2012
"0623","bosatt","personer","juli","4","bosetting_maaned",2012
"0624","bosatt","personer","juli","8","bosetting_maaned",2012
"0625","bosatt","personer","juli","5","bosetting_maaned",2012
"0626","bosatt","personer","juli","12","bosetting_maaned",2012
"0627","bosatt","personer","juli","7","bosetting_maaned",2012
"0628","bosatt","personer","juli","12","bosetting_maaned",2012
"0631","bosatt","personer","juli","2","bosetting_maaned",2012
"0632","bosatt","personer","juli","2","bosetting_maaned",2012
"0633","bosatt","personer","juli","0","bosetting_maaned",2012
"0701","bosatt","personer","juli","8","bosetting_maaned",2012
"0702","bosatt","personer","juli","3","bosetting_maaned",2012
"0704","bosatt","personer","juli","4","bosetting_maaned",2012
"0706","bosatt","personer","juli","24","bosetting_maaned",2012
"0709","bosatt","personer","juli","14","bosetting_maaned",2012
"0711","bosatt","personer","juli","4","bosetting_maaned",2012
"0713","bosatt","personer","juli","5","bosetting_maaned",2012
"0714","bosatt","personer","juli","0","bosetting_maaned",2012
"0716","bosatt","personer","juli","1","bosetting_maaned",2012
"0719","bosatt","personer","juli","1","bosetting_maaned",2012
"0720","bosatt","personer","juli","13","bosetting_maaned",2012
"0722","bosatt","personer","juli","17","bosetting_maaned",2012
"0723","bosatt","personer","juli","1","bosetting_maaned",2012
"0728","bosatt","personer","juli","1","bosetting_maaned",2012
"0805","bosatt","personer","juli","31","bosetting_maaned",2012
"0806","bosatt","personer","juli","40","bosetting_maaned",2012
"0807","bosatt","personer","juli","23","bosetting_maaned",2012
"0811","bosatt","personer","juli","5","bosetting_maaned",2012
"0814","bosatt","personer","juli","27","bosetting_maaned",2012
"0815","bosatt","personer","juli","22","bosetting_maaned",2012
"0817","bosatt","personer","juli","1","bosetting_maaned",2012
"0819","bosatt","personer","juli","8","bosetting_maaned",2012
"0821","bosatt","personer","juli","6","bosetting_maaned",2012
"0822","bosatt","personer","juli","0","bosetting_maaned",2012
"0826","bosatt","personer","juli","6","bosetting_maaned",2012
"0827","bosatt","personer","juli","0","bosetting_maaned",2012
"0828","bosatt","personer","juli","0","bosetting_maaned",2012
"0829","bosatt","personer","juli","0","bosetting_maaned",2012
"0830","bosatt","personer","juli","0","bosetting_maaned",2012
"0831","bosatt","personer","juli","1","bosetting_maaned",2012
"0833","bosatt","personer","juli","0","bosetting_maaned",2012
"0834","bosatt","personer","juli","0","bosetting_maaned",2012
"0901","bosatt","personer","juli","14","bosetting_maaned",2012
"0904","bosatt","personer","juli","8","bosetting_maaned",2012
"0906","bosatt","personer","juli","1","bosetting_maaned",2012
"0911","bosatt","personer","juli","0","bosetting_maaned",2012
"0912","bosatt","personer","juli","0","bosetting_maaned",2012
"0914","bosatt","personer","juli","0","bosetting_maaned",2012
"0919","bosatt","personer","juli","11","bosetting_maaned",2012
"0926","bosatt","personer","juli","7","bosetting_maaned",2012
"0928","bosatt","personer","juli","6","bosetting_maaned",2012
"0929","bosatt","personer","juli","6","bosetting_maaned",2012
"0935","bosatt","personer","juli","1","bosetting_maaned",2012
"0937","bosatt","personer","juli","0","bosetting_maaned",2012
"0938","bosatt","personer","juli","0","bosetting_maaned",2012
"0940","bosatt","personer","juli","0","bosetting_maaned",2012
"0941","bosatt","personer","juli","5","bosetting_maaned",2012
"1001","bosatt","personer","juli","19","bosetting_maaned",2012
"1002","bosatt","personer","juli","12","bosetting_maaned",2012
"1003","bosatt","personer","juli","17","bosetting_maaned",2012
"1004","bosatt","personer","juli","0","bosetting_maaned",2012
"1014","bosatt","personer","juli","13","bosetting_maaned",2012
"1017","bosatt","personer","juli","0","bosetting_maaned",2012
"1018","bosatt","personer","juli","19","bosetting_maaned",2012
"1021","bosatt","personer","juli","2","bosetting_maaned",2012
"1026","bosatt","personer","juli","0","bosetting_maaned",2012
"1027","bosatt","personer","juli","0","bosetting_maaned",2012
"1029","bosatt","personer","juli","0","bosetting_maaned",2012
"1032","bosatt","personer","juli","10","bosetting_maaned",2012
"1034","bosatt","personer","juli","0","bosetting_maaned",2012
"1037","bosatt","personer","juli","9","bosetting_maaned",2012
"1046","bosatt","personer","juli","4","bosetting_maaned",2012
"1101","bosatt","personer","juli","16","bosetting_maaned",2012
"1102","bosatt","personer","juli","23","bosetting_maaned",2012
"1103","bosatt","personer","juli","19","bosetting_maaned",2012
"1106","bosatt","personer","juli","11","bosetting_maaned",2012
"1111","bosatt","personer","juli","0","bosetting_maaned",2012
"1112","bosatt","personer","juli","4","bosetting_maaned",2012
"1114","bosatt","personer","juli","0","bosetting_maaned",2012
"1119","bosatt","personer","juli","5","bosetting_maaned",2012
"1120","bosatt","personer","juli","1","bosetting_maaned",2012
"1121","bosatt","personer","juli","14","bosetting_maaned",2012
"1122","bosatt","personer","juli","12","bosetting_maaned",2012
"1124","bosatt","personer","juli","5","bosetting_maaned",2012
"1127","bosatt","personer","juli","3","bosetting_maaned",2012
"1129","bosatt","personer","juli","0","bosetting_maaned",2012
"1130","bosatt","personer","juli","2","bosetting_maaned",2012
"1133","bosatt","personer","juli","2","bosetting_maaned",2012
"1134","bosatt","personer","juli","1","bosetting_maaned",2012
"1135","bosatt","personer","juli","0","bosetting_maaned",2012
"1141","bosatt","personer","juli","0","bosetting_maaned",2012
"1142","bosatt","personer","juli","10","bosetting_maaned",2012
"1144","bosatt","personer","juli","0","bosetting_maaned",2012
"1145","bosatt","personer","juli","0","bosetting_maaned",2012
"1146","bosatt","personer","juli","7","bosetting_maaned",2012
"1149","bosatt","personer","juli","27","bosetting_maaned",2012
"1151","bosatt","personer","juli","0","bosetting_maaned",2012
"1160","bosatt","personer","juli","8","bosetting_maaned",2012
"1201","bosatt","personer","juli","91","bosetting_maaned",2012
"1211","bosatt","personer","juli","0","bosetting_maaned",2012
"1216","bosatt","personer","juli","8","bosetting_maaned",2012
"1219","bosatt","personer","juli","3","bosetting_maaned",2012
"1221","bosatt","personer","juli","7","bosetting_maaned",2012
"1222","bosatt","personer","juli","0","bosetting_maaned",2012
"1223","bosatt","personer","juli","0","bosetting_maaned",2012
"1224","bosatt","personer","juli","20","bosetting_maaned",2012
"1227","bosatt","personer","juli","0","bosetting_maaned",2012
"1228","bosatt","personer","juli","0","bosetting_maaned",2012
"1231","bosatt","personer","juli","1","bosetting_maaned",2012
"1232","bosatt","personer","juli","0","bosetting_maaned",2012
"1233","bosatt","personer","juli","0","bosetting_maaned",2012
"1234","bosatt","personer","juli","0","bosetting_maaned",2012
"1235","bosatt","personer","juli","12","bosetting_maaned",2012
"1238","bosatt","personer","juli","0","bosetting_maaned",2012
"1241","bosatt","personer","juli","0","bosetting_maaned",2012
"1242","bosatt","personer","juli","0","bosetting_maaned",2012
"1243","bosatt","personer","juli","0","bosetting_maaned",2012
"1244","bosatt","personer","juli","0","bosetting_maaned",2012
"1245","bosatt","personer","juli","1","bosetting_maaned",2012
"1246","bosatt","personer","juli","14","bosetting_maaned",2012
"1247","bosatt","personer","juli","20","bosetting_maaned",2012
"1251","bosatt","personer","juli","3","bosetting_maaned",2012
"1252","bosatt","personer","juli","0","bosetting_maaned",2012
"1253","bosatt","personer","juli","0","bosetting_maaned",2012
"1256","bosatt","personer","juli","0","bosetting_maaned",2012
"1259","bosatt","personer","juli","1","bosetting_maaned",2012
"1260","bosatt","personer","juli","1","bosetting_maaned",2012
"1263","bosatt","personer","juli","7","bosetting_maaned",2012
"1264","bosatt","personer","juli","0","bosetting_maaned",2012
"1265","bosatt","personer","juli","0","bosetting_maaned",2012
"1266","bosatt","personer","juli","0","bosetting_maaned",2012
"1401","bosatt","personer","juli","27","bosetting_maaned",2012
"1411","bosatt","personer","juli","0","bosetting_maaned",2012
"1412","bosatt","personer","juli","0","bosetting_maaned",2012
"1413","bosatt","personer","juli","0","bosetting_maaned",2012
"1416","bosatt","personer","juli","0","bosetting_maaned",2012
"1417","bosatt","personer","juli","0","bosetting_maaned",2012
"1418","bosatt","personer","juli","0","bosetting_maaned",2012
"1419","bosatt","personer","juli","1","bosetting_maaned",2012
"1420","bosatt","personer","juli","4","bosetting_maaned",2012
"1421","bosatt","personer","juli","0","bosetting_maaned",2012
"1422","bosatt","personer","juli","0","bosetting_maaned",2012
"1424","bosatt","personer","juli","0","bosetting_maaned",2012
"1426","bosatt","personer","juli","4","bosetting_maaned",2012
"1428","bosatt","personer","juli","0","bosetting_maaned",2012
"1429","bosatt","personer","juli","0","bosetting_maaned",2012
"1430","bosatt","personer","juli","0","bosetting_maaned",2012
"1431","bosatt","personer","juli","6","bosetting_maaned",2012
"1432","bosatt","personer","juli","12","bosetting_maaned",2012
"1433","bosatt","personer","juli","0","bosetting_maaned",2012
"1438","bosatt","personer","juli","0","bosetting_maaned",2012
"1439","bosatt","personer","juli","0","bosetting_maaned",2012
"1441","bosatt","personer","juli","0","bosetting_maaned",2012
"1443","bosatt","personer","juli","3","bosetting_maaned",2012
"1444","bosatt","personer","juli","0","bosetting_maaned",2012
"1445","bosatt","personer","juli","10","bosetting_maaned",2012
"1449","bosatt","personer","juli","4","bosetting_maaned",2012
"1502","bosatt","personer","juli","25","bosetting_maaned",2012
"1504","bosatt","personer","juli","32","bosetting_maaned",2012
"1505","bosatt","personer","juli","7","bosetting_maaned",2012
"1511","bosatt","personer","juli","0","bosetting_maaned",2012
"1514","bosatt","personer","juli","0","bosetting_maaned",2012
"1515","bosatt","personer","juli","0","bosetting_maaned",2012
"1516","bosatt","personer","juli","7","bosetting_maaned",2012
"1517","bosatt","personer","juli","5","bosetting_maaned",2012
"1519","bosatt","personer","juli","9","bosetting_maaned",2012
"1520","bosatt","personer","juli","22","bosetting_maaned",2012
"1523","bosatt","personer","juli","1","bosetting_maaned",2012
"1524","bosatt","personer","juli","0","bosetting_maaned",2012
"1525","bosatt","personer","juli","0","bosetting_maaned",2012
"1526","bosatt","personer","juli","0","bosetting_maaned",2012
"1528","bosatt","personer","juli","10","bosetting_maaned",2012
"1529","bosatt","personer","juli","0","bosetting_maaned",2012
"1531","bosatt","personer","juli","0","bosetting_maaned",2012
"1532","bosatt","personer","juli","2","bosetting_maaned",2012
"1534","bosatt","personer","juli","7","bosetting_maaned",2012
"1535","bosatt","personer","juli","1","bosetting_maaned",2012
"1539","bosatt","personer","juli","0","bosetting_maaned",2012
"1543","bosatt","personer","juli","0","bosetting_maaned",2012
"1545","bosatt","personer","juli","0","bosetting_maaned",2012
"1546","bosatt","personer","juli","0","bosetting_maaned",2012
"1547","bosatt","personer","juli","3","bosetting_maaned",2012
"1548","bosatt","personer","juli","0","bosetting_maaned",2012
"1551","bosatt","personer","juli","2","bosetting_maaned",2012
"1554","bosatt","personer","juli","0","bosetting_maaned",2012
"1557","bosatt","personer","juli","0","bosetting_maaned",2012
"1560","bosatt","personer","juli","0","bosetting_maaned",2012
"1563","bosatt","personer","juli","4","bosetting_maaned",2012
"1566","bosatt","personer","juli","0","bosetting_maaned",2012
"1567","bosatt","personer","juli","0","bosetting_maaned",2012
"1571","bosatt","personer","juli","0","bosetting_maaned",2012
"1573","bosatt","personer","juli","0","bosetting_maaned",2012
"1576","bosatt","personer","juli","1","bosetting_maaned",2012
"1601","bosatt","personer","juli","150","bosetting_maaned",2012
"1612","bosatt","personer","juli","4","bosetting_maaned",2012
"1613","bosatt","personer","juli","0","bosetting_maaned",2012
"1617","bosatt","personer","juli","0","bosetting_maaned",2012
"1620","bosatt","personer","juli","0","bosetting_maaned",2012
"1621","bosatt","personer","juli","0","bosetting_maaned",2012
"1622","bosatt","personer","juli","0","bosetting_maaned",2012
"1624","bosatt","personer","juli","0","bosetting_maaned",2012
"1627","bosatt","personer","juli","0","bosetting_maaned",2012
"1630","bosatt","personer","juli","0","bosetting_maaned",2012
"1632","bosatt","personer","juli","0","bosetting_maaned",2012
"1633","bosatt","personer","juli","0","bosetting_maaned",2012
"1634","bosatt","personer","juli","8","bosetting_maaned",2012
"1635","bosatt","personer","juli","0","bosetting_maaned",2012
"1636","bosatt","personer","juli","0","bosetting_maaned",2012
"1638","bosatt","personer","juli","13","bosetting_maaned",2012
"1640","bosatt","personer","juli","5","bosetting_maaned",2012
"1644","bosatt","personer","juli","0","bosetting_maaned",2012
"1648","bosatt","personer","juli","13","bosetting_maaned",2012
"1653","bosatt","personer","juli","7","bosetting_maaned",2012
"1657","bosatt","personer","juli","1","bosetting_maaned",2012
"1662","bosatt","personer","juli","0","bosetting_maaned",2012
"1663","bosatt","personer","juli","6","bosetting_maaned",2012
"1664","bosatt","personer","juli","0","bosetting_maaned",2012
"1665","bosatt","personer","juli","0","bosetting_maaned",2012
"1702","bosatt","personer","juli","28","bosetting_maaned",2012
"1703","bosatt","personer","juli","16","bosetting_maaned",2012
"1711","bosatt","personer","juli","10","bosetting_maaned",2012
"1714","bosatt","personer","juli","39","bosetting_maaned",2012
"1717","bosatt","personer","juli","0","bosetting_maaned",2012
"1718","bosatt","personer","juli","0","bosetting_maaned",2012
"1719","bosatt","personer","juli","21","bosetting_maaned",2012
"1721","bosatt","personer","juli","10","bosetting_maaned",2012
"1724","bosatt","personer","juli","2","bosetting_maaned",2012
"1725","bosatt","personer","juli","0","bosetting_maaned",2012
"1736","bosatt","personer","juli","0","bosetting_maaned",2012
"1738","bosatt","personer","juli","0","bosetting_maaned",2012
"1739","bosatt","personer","juli","0","bosetting_maaned",2012
"1740","bosatt","personer","juli","0","bosetting_maaned",2012
"1742","bosatt","personer","juli","12","bosetting_maaned",2012
"1743","bosatt","personer","juli","0","bosetting_maaned",2012
"1744","bosatt","personer","juli","3","bosetting_maaned",2012
"1748","bosatt","personer","juli","0","bosetting_maaned",2012
"1749","bosatt","personer","juli","0","bosetting_maaned",2012
"1750","bosatt","personer","juli","7","bosetting_maaned",2012
"1751","bosatt","personer","juli","1","bosetting_maaned",2012
"1755","bosatt","personer","juli","0","bosetting_maaned",2012
"1756","bosatt","personer","juli","6","bosetting_maaned",2012
"1804","bosatt","personer","juli","1","bosetting_maaned",2012
"1805","bosatt","personer","juli","10","bosetting_maaned",2012
"1811","bosatt","personer","juli","0","bosetting_maaned",2012
"1812","bosatt","personer","juli","6","bosetting_maaned",2012
"1813","bosatt","personer","juli","7","bosetting_maaned",2012
"1815","bosatt","personer","juli","0","bosetting_maaned",2012
"1816","bosatt","personer","juli","0","bosetting_maaned",2012
"1818","bosatt","personer","juli","0","bosetting_maaned",2012
"1820","bosatt","personer","juli","5","bosetting_maaned",2012
"1822","bosatt","personer","juli","8","bosetting_maaned",2012
"1824","bosatt","personer","juli","6","bosetting_maaned",2012
"1825","bosatt","personer","juli","0","bosetting_maaned",2012
"1826","bosatt","personer","juli","7","bosetting_maaned",2012
"1827","bosatt","personer","juli","0","bosetting_maaned",2012
"1828","bosatt","personer","juli","12","bosetting_maaned",2012
"1832","bosatt","personer","juli","2","bosetting_maaned",2012
"1833","bosatt","personer","juli","36","bosetting_maaned",2012
"1834","bosatt","personer","juli","0","bosetting_maaned",2012
"1835","bosatt","personer","juli","0","bosetting_maaned",2012
"1836","bosatt","personer","juli","0","bosetting_maaned",2012
"1837","bosatt","personer","juli","4","bosetting_maaned",2012
"1838","bosatt","personer","juli","0","bosetting_maaned",2012
"1839","bosatt","personer","juli","0","bosetting_maaned",2012
"1840","bosatt","personer","juli","7","bosetting_maaned",2012
"1841","bosatt","personer","juli","5","bosetting_maaned",2012
"1845","bosatt","personer","juli","0","bosetting_maaned",2012
"1848","bosatt","personer","juli","1","bosetting_maaned",2012
"1849","bosatt","personer","juli","6","bosetting_maaned",2012
"1850","bosatt","personer","juli","0","bosetting_maaned",2012
"1851","bosatt","personer","juli","6","bosetting_maaned",2012
"1852","bosatt","personer","juli","0","bosetting_maaned",2012
"1853","bosatt","personer","juli","6","bosetting_maaned",2012
"1854","bosatt","personer","juli","6","bosetting_maaned",2012
"1856","bosatt","personer","juli","0","bosetting_maaned",2012
"1857","bosatt","personer","juli","0","bosetting_maaned",2012
"1859","bosatt","personer","juli","0","bosetting_maaned",2012
"1860","bosatt","personer","juli","36","bosetting_maaned",2012
"1865","bosatt","personer","juli","27","bosetting_maaned",2012
"1866","bosatt","personer","juli","2","bosetting_maaned",2012
"1867","bosatt","personer","juli","0","bosetting_maaned",2012
"1868","bosatt","personer","juli","5","bosetting_maaned",2012
"1870","bosatt","personer","juli","20","bosetting_maaned",2012
"1871","bosatt","personer","juli","0","bosetting_maaned",2012
"1874","bosatt","personer","juli","0","bosetting_maaned",2012
"1902","bosatt","personer","juli","112","bosetting_maaned",2012
"1903","bosatt","personer","juli","30","bosetting_maaned",2012
"1911","bosatt","personer","juli","2","bosetting_maaned",2012
"1913","bosatt","personer","juli","10","bosetting_maaned",2012
"1917","bosatt","personer","juli","0","bosetting_maaned",2012
"1919","bosatt","personer","juli","2","bosetting_maaned",2012
"1920","bosatt","personer","juli","0","bosetting_maaned",2012
"1922","bosatt","personer","juli","2","bosetting_maaned",2012
"1923","bosatt","personer","juli","15","bosetting_maaned",2012
"1924","bosatt","personer","juli","3","bosetting_maaned",2012
"1925","bosatt","personer","juli","0","bosetting_maaned",2012
"1926","bosatt","personer","juli","0","bosetting_maaned",2012
"1927","bosatt","personer","juli","11","bosetting_maaned",2012
"1928","bosatt","personer","juli","0","bosetting_maaned",2012
"1929","bosatt","personer","juli","0","bosetting_maaned",2012
"1931","bosatt","personer","juli","27","bosetting_maaned",2012
"1933","bosatt","personer","juli","0","bosetting_maaned",2012
"1936","bosatt","personer","juli","0","bosetting_maaned",2012
"1938","bosatt","personer","juli","0","bosetting_maaned",2012
"1939","bosatt","personer","juli","0","bosetting_maaned",2012
"1940","bosatt","personer","juli","0","bosetting_maaned",2012
"1941","bosatt","personer","juli","0","bosetting_maaned",2012
"1942","bosatt","personer","juli","7","bosetting_maaned",2012
"1943","bosatt","personer","juli","0","bosetting_maaned",2012
"2002","bosatt","personer","juli","0","bosetting_maaned",2012
"2003","bosatt","personer","juli","33","bosetting_maaned",2012
"2004","bosatt","personer","juli","23","bosetting_maaned",2012
"2011","bosatt","personer","juli","0","bosetting_maaned",2012
"2012","bosatt","personer","juli","30","bosetting_maaned",2012
"2014","bosatt","personer","juli","0","bosetting_maaned",2012
"2015","bosatt","personer","juli","0","bosetting_maaned",2012
"2017","bosatt","personer","juli","0","bosetting_maaned",2012
"2018","bosatt","personer","juli","0","bosetting_maaned",2012
"2019","bosatt","personer","juli","0","bosetting_maaned",2012
"2020","bosatt","personer","juli","6","bosetting_maaned",2012
"2021","bosatt","personer","juli","0","bosetting_maaned",2012
"2022","bosatt","personer","juli","0","bosetting_maaned",2012
"2023","bosatt","personer","juli","0","bosetting_maaned",2012
"2024","bosatt","personer","juli","0","bosetting_maaned",2012
"2025","bosatt","personer","juli","0","bosetting_maaned",2012
"2027","bosatt","personer","juli","0","bosetting_maaned",2012
"2028","bosatt","personer","juli","3","bosetting_maaned",2012
"2030","bosatt","personer","juli","6","bosetting_maaned",2012
"0101","bosatt","personer","august","1","bosetting_maaned",2012
"0104","bosatt","personer","august","26","bosetting_maaned",2012
"0105","bosatt","personer","august","39","bosetting_maaned",2012
"0106","bosatt","personer","august","46","bosetting_maaned",2012
"0111","bosatt","personer","august","5","bosetting_maaned",2012
"0118","bosatt","personer","august","0","bosetting_maaned",2012
"0119","bosatt","personer","august","4","bosetting_maaned",2012
"0121","bosatt","personer","august","0","bosetting_maaned",2012
"0122","bosatt","personer","august","1","bosetting_maaned",2012
"0123","bosatt","personer","august","2","bosetting_maaned",2012
"0124","bosatt","personer","august","7","bosetting_maaned",2012
"0125","bosatt","personer","august","5","bosetting_maaned",2012
"0127","bosatt","personer","august","6","bosetting_maaned",2012
"0128","bosatt","personer","august","0","bosetting_maaned",2012
"0135","bosatt","personer","august","9","bosetting_maaned",2012
"0136","bosatt","personer","august","0","bosetting_maaned",2012
"0137","bosatt","personer","august","0","bosetting_maaned",2012
"0138","bosatt","personer","august","0","bosetting_maaned",2012
"0211","bosatt","personer","august","9","bosetting_maaned",2012
"0213","bosatt","personer","august","0","bosetting_maaned",2012
"0214","bosatt","personer","august","0","bosetting_maaned",2012
"0215","bosatt","personer","august","4","bosetting_maaned",2012
"0216","bosatt","personer","august","3","bosetting_maaned",2012
"0217","bosatt","personer","august","8","bosetting_maaned",2012
"0219","bosatt","personer","august","69","bosetting_maaned",2012
"0220","bosatt","personer","august","48","bosetting_maaned",2012
"0221","bosatt","personer","august","7","bosetting_maaned",2012
"0226","bosatt","personer","august","1","bosetting_maaned",2012
"0227","bosatt","personer","august","0","bosetting_maaned",2012
"0228","bosatt","personer","august","0","bosetting_maaned",2012
"0229","bosatt","personer","august","1","bosetting_maaned",2012
"0230","bosatt","personer","august","18","bosetting_maaned",2012
"0231","bosatt","personer","august","20","bosetting_maaned",2012
"0233","bosatt","personer","august","5","bosetting_maaned",2012
"0234","bosatt","personer","august","2","bosetting_maaned",2012
"0235","bosatt","personer","august","4","bosetting_maaned",2012
"0236","bosatt","personer","august","2","bosetting_maaned",2012
"0237","bosatt","personer","august","6","bosetting_maaned",2012
"0238","bosatt","personer","august","6","bosetting_maaned",2012
"0239","bosatt","personer","august","0","bosetting_maaned",2012
"0301","bosatt","personer","august","418","bosetting_maaned",2012
"0402","bosatt","personer","august","8","bosetting_maaned",2012
"0403","bosatt","personer","august","29","bosetting_maaned",2012
"0412","bosatt","personer","august","4","bosetting_maaned",2012
"0415","bosatt","personer","august","0","bosetting_maaned",2012
"0417","bosatt","personer","august","11","bosetting_maaned",2012
"0418","bosatt","personer","august","0","bosetting_maaned",2012
"0419","bosatt","personer","august","5","bosetting_maaned",2012
"0420","bosatt","personer","august","1","bosetting_maaned",2012
"0423","bosatt","personer","august","4","bosetting_maaned",2012
"0425","bosatt","personer","august","6","bosetting_maaned",2012
"0426","bosatt","personer","august","0","bosetting_maaned",2012
"0427","bosatt","personer","august","16","bosetting_maaned",2012
"0428","bosatt","personer","august","4","bosetting_maaned",2012
"0429","bosatt","personer","august","0","bosetting_maaned",2012
"0430","bosatt","personer","august","1","bosetting_maaned",2012
"0432","bosatt","personer","august","0","bosetting_maaned",2012
"0434","bosatt","personer","august","5","bosetting_maaned",2012
"0436","bosatt","personer","august","5","bosetting_maaned",2012
"0437","bosatt","personer","august","7","bosetting_maaned",2012
"0438","bosatt","personer","august","0","bosetting_maaned",2012
