"aar","bydel_nr","kjonn","enhet","tabell_navn","fylke_nr","naringsregion_nr","kommune_nr","vreg_3","tabellvariabel"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","0432","2","25"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","0434","2","53"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","0436","2","75"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","0437","2","188"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","0438","2","64"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","0439","2","29"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","0441","2","52"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","0501","2","1360"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","0502","2","1805"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","0511","2","86"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","0512","2","17"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","0513","2","54"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","0514","2","50"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","0515","2","88"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","0516","2","133"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","0517","2","205"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","0519","2","45"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","0520","2","122"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","0521","2","211"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","0522","2","107"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","0528","2","406"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","0529","2","475"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","0532","2","175"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","0533","2","381"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","0534","2","538"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","0536","2","180"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","0538","2","150"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","0540","2","70"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","0541","2","109"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","0542","2","178"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","0543","2","61"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","0544","2","61"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","0545","2","68"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","0602","2","8475"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","0604","2","1706"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","0605","2","1470"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","0612","2","238"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","0615","2","13"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","0616","2","170"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","0617","2","264"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","0618","2","93"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","0619","2","159"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","0620","2","138"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","0621","2","41"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","0622","2","40"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","0623","2","490"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","0624","2","717"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","0625","2","1818"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","0626","2","1699"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","0627","2","786"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","0628","2","307"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","0631","2","83"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","0632","2","44"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","0633","2","69"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","0701","2","1628"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","0702","2","390"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","0704","2","2081"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","0706","2","2807"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","0709","2","2179"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","0711","2","173"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","0713","2","282"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","0714","2","45"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","0716","2","280"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","0719","2","151"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","0720","2","529"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","0722","2","894"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","0723","2","152"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","0728","2","56"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","0805","2","1971"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","0806","2","3935"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","0807","2","542"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","0811","2","93"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","0814","2","557"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","0815","2","457"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","0817","2","110"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","0819","2","331"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","0821","2","288"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","0822","2","191"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","0826","2","311"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","0827","2","15"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","0828","2","70"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","0829","2","38"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","0830","2","14"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","0831","2","28"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","0833","2","41"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","0834","2","84"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","0901","2","281"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","0904","2","1024"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","0906","2","2242"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","0911","2","107"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","0912","2","69"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","0914","2","216"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","0919","2","138"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","0926","2","409"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","0928","2","220"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","0929","2","87"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","0935","2","46"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","0937","2","207"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","0938","2","37"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","0940","2","62"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","0941","2","53"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1001","2","7186"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1002","2","780"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1003","2","326"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1004","2","345"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1014","2","515"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1017","2","410"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1018","2","383"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1021","2","83"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1026","2","34"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1027","2","23"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1029","2","166"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1032","2","456"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1034","2","28"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1037","2","230"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1046","2","48"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1101","2","658"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1102","2","5579"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1103","2","11504"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1106","2","2235"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1111","2","65"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1112","2","131"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1114","2","52"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1119","2","655"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1120","2","722"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1121","2","744"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1122","2","352"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1124","2","1503"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1127","2","373"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1129","2","20"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1130","2","483"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1133","2","143"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1134","2","131"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1135","2","147"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1141","2","32"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1142","2","108"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1144","2","14"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1145","2","15"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1146","2","328"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1149","2","1327"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1151","2","10"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1160","2","211"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1201","2","17930"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1211","2","55"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1216","2","165"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1219","2","457"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1221","2","802"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1222","2","37"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1223","2","40"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1224","2","350"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1227","2","16"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1228","2","271"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1231","2","142"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1232","2","24"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1233","2","25"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1234","2","8"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1235","2","391"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1238","2","334"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1241","2","62"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1242","2","62"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1243","2","511"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1244","2","72"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1245","2","250"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1246","2","740"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1247","2","795"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1251","2","113"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1252","2","4"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1253","2","113"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1256","2","211"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1259","2","202"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1260","2","103"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1263","2","340"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1264","2","74"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1265","2","7"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1266","2","16"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1401","2","647"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1411","2","47"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1412","2","15"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1413","2","18"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1416","2","164"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1417","2","40"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1418","2","57"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1419","2","46"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1420","2","326"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1421","2","19"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1422","2","33"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1424","2","204"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1426","2","69"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1428","2","47"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1429","2","155"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1430","2","18"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1431","2","112"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1432","2","494"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1433","2","36"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1438","2","212"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1439","2","154"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1441","2","58"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1443","2","152"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1444","2","11"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1445","2","163"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1449","2","220"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1502","2","1102"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1504","2","1941"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1505","2","1104"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1511","2","47"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1514","2","43"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1515","2","274"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1516","2","422"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1517","2","254"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1519","2","430"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1520","2","319"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1523","2","87"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1524","2","18"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1525","2","96"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1526","2","19"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1528","2","335"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1529","2","82"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1531","2","226"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1532","2","204"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1534","2","431"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1535","2","217"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1539","2","124"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1543","2","43"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1545","2","64"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1546","2","28"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1547","2","91"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1548","2","218"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1551","2","89"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1554","2","113"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1557","2","63"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1560","2","99"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1563","2","440"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1566","2","86"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1567","2","3"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1571","2","21"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1573","2","23"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1576","2","113"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1601","2","11387"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1612","2","138"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1613","2","9"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1617","2","183"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1620","2","108"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1621","2","95"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1622","2","45"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1624","2","109"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1627","2","74"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1630","2","31"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1632","2","12"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1633","2","3"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1634","2","192"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1635","2","19"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1636","2","43"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1638","2","428"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1640","2","129"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1644","2","21"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1648","2","110"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1653","2","385"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1657","2","125"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1662","2","116"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1663","2","324"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1664","2","46"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1665","2","6"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1702","2","718"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1703","2","579"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1711","2","144"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1714","2","873"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1717","2","34"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1718","2","103"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1719","2","669"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1721","2","434"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1724","2","67"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1725","2","23"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1736","2","16"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1738","2","4"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1739","2","7"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1740","2","9"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1742","2","174"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1743","2","6"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1744","2","70"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1748","2","7"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1749","2","16"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1750","2","136"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1751","2","142"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1755","2","9"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1756","2","122"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1804","2","2087"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1805","2","959"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1811","2","9"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1812","2","69"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1813","2","287"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1815","2","19"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1816","2","8"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1818","2","54"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1820","2","396"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1822","2","136"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1824","2","416"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1825","2","21"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1826","2","93"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1827","2","24"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1828","2","191"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1832","2","107"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1833","2","749"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1834","2","19"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1835","2","19"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1836","2","24"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1837","2","173"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1838","2","92"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1839","2","21"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1840","2","200"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1841","2","274"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1845","2","29"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1848","2","72"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1849","2","103"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1850","2","45"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1851","2","201"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1852","2","26"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1853","2","50"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1854","2","94"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1856","2","17"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1857","2","14"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1859","2","19"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1860","2","493"
2014,"NULL","alle","personer","befolkning_verdensregion_2","NULL","NULL","1865","2","454"
