"tabell_navn","aar","naringsregion_nr","enhet","flytting","innvkat_3","tabellvariabel"
"befolkning_flytting","2014","51","personer","utvandring","innvandrere","86"
"befolkning_flytting","2014","51","personer","utvandring_og_utflytting","innvandrere","329"
"befolkning_flytting","2014","52","personer","innflytting","innvandrere","275"
"befolkning_flytting","2014","52","personer","innvandring","innvandrere","652"
"befolkning_flytting","2014","52","personer","innvandring_og_innflytting","innvandrere","927"
"befolkning_flytting","2014","52","personer","nettoinnflytting","innvandrere","-142"
"befolkning_flytting","2014","52","personer","nettoinnvandring","innvandrere","494"
"befolkning_flytting","2014","52","personer","nettoinnvandring_og_nettoinnflytting","innvandrere","352"
"befolkning_flytting","2014","52","personer","utflytting","innvandrere","417"
"befolkning_flytting","2014","52","personer","utvandring","innvandrere","158"
"befolkning_flytting","2014","52","personer","utvandring_og_utflytting","innvandrere","575"
"befolkning_flytting","2014","53","personer","innflytting","innvandrere","298"
"befolkning_flytting","2014","53","personer","innvandring","innvandrere","772"
"befolkning_flytting","2014","53","personer","innvandring_og_innflytting","innvandrere","1070"
"befolkning_flytting","2014","53","personer","nettoinnflytting","innvandrere","-64"
"befolkning_flytting","2014","53","personer","nettoinnvandring","innvandrere","580"
"befolkning_flytting","2014","53","personer","nettoinnvandring_og_nettoinnflytting","innvandrere","516"
"befolkning_flytting","2014","53","personer","utflytting","innvandrere","362"
"befolkning_flytting","2014","53","personer","utvandring","innvandrere","192"
"befolkning_flytting","2014","53","personer","utvandring_og_utflytting","innvandrere","554"
"befolkning_flytting","2014","54","personer","innflytting","innvandrere","73"
"befolkning_flytting","2014","54","personer","innvandring","innvandrere","143"
"befolkning_flytting","2014","54","personer","innvandring_og_innflytting","innvandrere","216"
"befolkning_flytting","2014","54","personer","nettoinnflytting","innvandrere","-22"
"befolkning_flytting","2014","54","personer","nettoinnvandring","innvandrere","94"
"befolkning_flytting","2014","54","personer","nettoinnvandring_og_nettoinnflytting","innvandrere","72"
"befolkning_flytting","2014","54","personer","utflytting","innvandrere","95"
"befolkning_flytting","2014","54","personer","utvandring","innvandrere","49"
"befolkning_flytting","2014","54","personer","utvandring_og_utflytting","innvandrere","144"
"befolkning_flytting","2014","55","personer","innflytting","innvandrere","178"
"befolkning_flytting","2014","55","personer","innvandring","innvandrere","646"
"befolkning_flytting","2014","55","personer","innvandring_og_innflytting","innvandrere","824"
"befolkning_flytting","2014","55","personer","nettoinnflytting","innvandrere","-162"
"befolkning_flytting","2014","55","personer","nettoinnvandring","innvandrere","464"
"befolkning_flytting","2014","55","personer","nettoinnvandring_og_nettoinnflytting","innvandrere","302"
"befolkning_flytting","2014","55","personer","utflytting","innvandrere","340"
"befolkning_flytting","2014","55","personer","utvandring","innvandrere","182"
"befolkning_flytting","2014","55","personer","utvandring_og_utflytting","innvandrere","522"
"befolkning_flytting","2014","56","personer","innflytting","innvandrere","415"
"befolkning_flytting","2014","56","personer","innvandring","innvandrere","998"
"befolkning_flytting","2014","56","personer","innvandring_og_innflytting","innvandrere","1413"
"befolkning_flytting","2014","56","personer","nettoinnflytting","innvandrere","36"
"befolkning_flytting","2014","56","personer","nettoinnvandring","innvandrere","648"
"befolkning_flytting","2014","56","personer","nettoinnvandring_og_nettoinnflytting","innvandrere","684"
"befolkning_flytting","2014","56","personer","utflytting","innvandrere","379"
"befolkning_flytting","2014","56","personer","utvandring","innvandrere","350"
"befolkning_flytting","2014","56","personer","utvandring_og_utflytting","innvandrere","729"
"befolkning_flytting","2014","57","personer","innflytting","innvandrere","87"
"befolkning_flytting","2014","57","personer","innvandring","innvandrere","133"
"befolkning_flytting","2014","57","personer","innvandring_og_innflytting","innvandrere","220"
"befolkning_flytting","2014","57","personer","nettoinnflytting","innvandrere","3"
"befolkning_flytting","2014","57","personer","nettoinnvandring","innvandrere","82"
"befolkning_flytting","2014","57","personer","nettoinnvandring_og_nettoinnflytting","innvandrere","85"
"befolkning_flytting","2014","57","personer","utflytting","innvandrere","84"
"befolkning_flytting","2014","57","personer","utvandring","innvandrere","51"
"befolkning_flytting","2014","57","personer","utvandring_og_utflytting","innvandrere","135"
"befolkning_flytting","2014","58","personer","innflytting","innvandrere","59"
"befolkning_flytting","2014","58","personer","innvandring","innvandrere","221"
"befolkning_flytting","2014","58","personer","innvandring_og_innflytting","innvandrere","280"
"befolkning_flytting","2014","58","personer","nettoinnflytting","innvandrere","-28"
"befolkning_flytting","2014","58","personer","nettoinnvandring","innvandrere","138"
"befolkning_flytting","2014","58","personer","nettoinnvandring_og_nettoinnflytting","innvandrere","110"
"befolkning_flytting","2014","58","personer","utflytting","innvandrere","87"
"befolkning_flytting","2014","58","personer","utvandring","innvandrere","83"
"befolkning_flytting","2014","58","personer","utvandring_og_utflytting","innvandrere","170"
"befolkning_flytting","2014","59","personer","innflytting","innvandrere","45"
"befolkning_flytting","2014","59","personer","innvandring","innvandrere","44"
"befolkning_flytting","2014","59","personer","innvandring_og_innflytting","innvandrere","89"
"befolkning_flytting","2014","59","personer","nettoinnflytting","innvandrere","7"
"befolkning_flytting","2014","59","personer","nettoinnvandring","innvandrere","27"
"befolkning_flytting","2014","59","personer","nettoinnvandring_og_nettoinnflytting","innvandrere","34"
"befolkning_flytting","2014","59","personer","utflytting","innvandrere","38"
"befolkning_flytting","2014","59","personer","utvandring","innvandrere","17"
"befolkning_flytting","2014","59","personer","utvandring_og_utflytting","innvandrere","55"
"befolkning_flytting","2014","60","personer","innflytting","innvandrere","108"
"befolkning_flytting","2014","60","personer","innvandring","innvandrere","144"
"befolkning_flytting","2014","60","personer","innvandring_og_innflytting","innvandrere","252"
"befolkning_flytting","2014","60","personer","nettoinnflytting","innvandrere","-23"
"befolkning_flytting","2014","60","personer","nettoinnvandring","innvandrere","114"
"befolkning_flytting","2014","60","personer","nettoinnvandring_og_nettoinnflytting","innvandrere","91"
"befolkning_flytting","2014","60","personer","utflytting","innvandrere","131"
"befolkning_flytting","2014","60","personer","utvandring","innvandrere","30"
"befolkning_flytting","2014","60","personer","utvandring_og_utflytting","innvandrere","161"
"befolkning_flytting","2014","61","personer","innflytting","innvandrere","1128"
"befolkning_flytting","2014","61","personer","innvandring","innvandrere","2710"
"befolkning_flytting","2014","61","personer","innvandring_og_innflytting","innvandrere","3838"
"befolkning_flytting","2014","61","personer","nettoinnflytting","innvandrere","39"
"befolkning_flytting","2014","61","personer","nettoinnvandring","innvandrere","1239"
"befolkning_flytting","2014","61","personer","nettoinnvandring_og_nettoinnflytting","innvandrere","1278"
"befolkning_flytting","2014","61","personer","utflytting","innvandrere","1089"
"befolkning_flytting","2014","61","personer","utvandring","innvandrere","1471"
"befolkning_flytting","2014","61","personer","utvandring_og_utflytting","innvandrere","2560"
"befolkning_flytting","2014","62","personer","innflytting","innvandrere","57"
"befolkning_flytting","2014","62","personer","innvandring","innvandrere","39"
"befolkning_flytting","2014","62","personer","innvandring_og_innflytting","innvandrere","96"
"befolkning_flytting","2014","62","personer","nettoinnflytting","innvandrere","4"
"befolkning_flytting","2014","62","personer","nettoinnvandring","innvandrere","14"
"befolkning_flytting","2014","62","personer","nettoinnvandring_og_nettoinnflytting","innvandrere","18"
"befolkning_flytting","2014","62","personer","utflytting","innvandrere","53"
"befolkning_flytting","2014","62","personer","utvandring","innvandrere","25"
"befolkning_flytting","2014","62","personer","utvandring_og_utflytting","innvandrere","78"
"befolkning_flytting","2014","63","personer","innflytting","innvandrere","128"
"befolkning_flytting","2014","63","personer","innvandring","innvandrere","183"
"befolkning_flytting","2014","63","personer","innvandring_og_innflytting","innvandrere","311"
"befolkning_flytting","2014","63","personer","nettoinnflytting","innvandrere","-8"
"befolkning_flytting","2014","63","personer","nettoinnvandring","innvandrere","140"
"befolkning_flytting","2014","63","personer","nettoinnvandring_og_nettoinnflytting","innvandrere","132"
"befolkning_flytting","2014","63","personer","utflytting","innvandrere","136"
"befolkning_flytting","2014","63","personer","utvandring","innvandrere","43"
"befolkning_flytting","2014","63","personer","utvandring_og_utflytting","innvandrere","179"
"befolkning_flytting","2014","64","personer","innflytting","innvandrere","224"
"befolkning_flytting","2014","64","personer","innvandring","innvandrere","521"
"befolkning_flytting","2014","64","personer","innvandring_og_innflytting","innvandrere","745"
"befolkning_flytting","2014","64","personer","nettoinnflytting","innvandrere","-116"
"befolkning_flytting","2014","64","personer","nettoinnvandring","innvandrere","368"
"befolkning_flytting","2014","64","personer","nettoinnvandring_og_nettoinnflytting","innvandrere","252"
"befolkning_flytting","2014","64","personer","utflytting","innvandrere","340"
"befolkning_flytting","2014","64","personer","utvandring","innvandrere","153"
"befolkning_flytting","2014","64","personer","utvandring_og_utflytting","innvandrere","493"
"befolkning_flytting","2014","65","personer","innflytting","innvandrere","60"
"befolkning_flytting","2014","65","personer","innvandring","innvandrere","107"
"befolkning_flytting","2014","65","personer","innvandring_og_innflytting","innvandrere","167"
"befolkning_flytting","2014","65","personer","nettoinnflytting","innvandrere","-25"
"befolkning_flytting","2014","65","personer","nettoinnvandring","innvandrere","94"
"befolkning_flytting","2014","65","personer","nettoinnvandring_og_nettoinnflytting","innvandrere","69"
"befolkning_flytting","2014","65","personer","utflytting","innvandrere","85"
"befolkning_flytting","2014","65","personer","utvandring","innvandrere","13"
"befolkning_flytting","2014","65","personer","utvandring_og_utflytting","innvandrere","98"
"befolkning_flytting","2014","66","personer","innflytting","innvandrere","55"
"befolkning_flytting","2014","66","personer","innvandring","innvandrere","54"
"befolkning_flytting","2014","66","personer","innvandring_og_innflytting","innvandrere","109"
"befolkning_flytting","2014","66","personer","nettoinnflytting","innvandrere","15"
"befolkning_flytting","2014","66","personer","nettoinnvandring","innvandrere","35"
"befolkning_flytting","2014","66","personer","nettoinnvandring_og_nettoinnflytting","innvandrere","50"
"befolkning_flytting","2014","66","personer","utflytting","innvandrere","40"
"befolkning_flytting","2014","66","personer","utvandring","innvandrere","19"
"befolkning_flytting","2014","66","personer","utvandring_og_utflytting","innvandrere","59"
"befolkning_flytting","2014","67","personer","innflytting","innvandrere","71"
"befolkning_flytting","2014","67","personer","innvandring","innvandrere","184"
"befolkning_flytting","2014","67","personer","innvandring_og_innflytting","innvandrere","255"
"befolkning_flytting","2014","67","personer","nettoinnflytting","innvandrere","-134"
"befolkning_flytting","2014","67","personer","nettoinnvandring","innvandrere","163"
"befolkning_flytting","2014","67","personer","nettoinnvandring_og_nettoinnflytting","innvandrere","29"
"befolkning_flytting","2014","67","personer","utflytting","innvandrere","205"
"befolkning_flytting","2014","67","personer","utvandring","innvandrere","21"
"befolkning_flytting","2014","67","personer","utvandring_og_utflytting","innvandrere","226"
"befolkning_flytting","2014","68","personer","innflytting","innvandrere","58"
"befolkning_flytting","2014","68","personer","innvandring","innvandrere","79"
"befolkning_flytting","2014","68","personer","innvandring_og_innflytting","innvandrere","137"
"befolkning_flytting","2014","68","personer","nettoinnflytting","innvandrere","-5"
"befolkning_flytting","2014","68","personer","nettoinnvandring","innvandrere","68"
"befolkning_flytting","2014","68","personer","nettoinnvandring_og_nettoinnflytting","innvandrere","63"
"befolkning_flytting","2014","68","personer","utflytting","innvandrere","63"
"befolkning_flytting","2014","68","personer","utvandring","innvandrere","11"
"befolkning_flytting","2014","68","personer","utvandring_og_utflytting","innvandrere","74"
"befolkning_flytting","2014","69","personer","innflytting","innvandrere","60"
"befolkning_flytting","2014","69","personer","innvandring","innvandrere","205"
"befolkning_flytting","2014","69","personer","innvandring_og_innflytting","innvandrere","265"
"befolkning_flytting","2014","69","personer","nettoinnflytting","innvandrere","-71"
"befolkning_flytting","2014","69","personer","nettoinnvandring","innvandrere","181"
"befolkning_flytting","2014","69","personer","nettoinnvandring_og_nettoinnflytting","innvandrere","110"
"befolkning_flytting","2014","69","personer","utflytting","innvandrere","131"
"befolkning_flytting","2014","69","personer","utvandring","innvandrere","24"
"befolkning_flytting","2014","69","personer","utvandring_og_utflytting","innvandrere","155"
"befolkning_flytting","2014","70","personer","innflytting","innvandrere","11"
"befolkning_flytting","2014","70","personer","innvandring","innvandrere","29"
"befolkning_flytting","2014","70","personer","innvandring_og_innflytting","innvandrere","40"
"befolkning_flytting","2014","70","personer","nettoinnflytting","innvandrere","-3"
"befolkning_flytting","2014","70","personer","nettoinnvandring","innvandrere","18"
"befolkning_flytting","2014","70","personer","nettoinnvandring_og_nettoinnflytting","innvandrere","15"
"befolkning_flytting","2014","70","personer","utflytting","innvandrere","14"
"befolkning_flytting","2014","70","personer","utvandring","innvandrere","11"
"befolkning_flytting","2014","70","personer","utvandring_og_utflytting","innvandrere","25"
"befolkning_flytting","2014","71","personer","innflytting","innvandrere","50"
"befolkning_flytting","2014","71","personer","innvandring","innvandrere","218"
"befolkning_flytting","2014","71","personer","innvandring_og_innflytting","innvandrere","268"
"befolkning_flytting","2014","71","personer","nettoinnflytting","innvandrere","-88"
"befolkning_flytting","2014","71","personer","nettoinnvandring","innvandrere","198"
"befolkning_flytting","2014","71","personer","nettoinnvandring_og_nettoinnflytting","innvandrere","110"
"befolkning_flytting","2014","71","personer","utflytting","innvandrere","138"
"befolkning_flytting","2014","71","personer","utvandring","innvandrere","20"
"befolkning_flytting","2014","71","personer","utvandring_og_utflytting","innvandrere","158"
"befolkning_flytting","2014","72","personer","innflytting","innvandrere","116"
"befolkning_flytting","2014","72","personer","innvandring","innvandrere","315"
"befolkning_flytting","2014","72","personer","innvandring_og_innflytting","innvandrere","431"
"befolkning_flytting","2014","72","personer","nettoinnflytting","innvandrere","-97"
"befolkning_flytting","2014","72","personer","nettoinnvandring","innvandrere","256"
"befolkning_flytting","2014","72","personer","nettoinnvandring_og_nettoinnflytting","innvandrere","159"
"befolkning_flytting","2014","72","personer","utflytting","innvandrere","213"
"befolkning_flytting","2014","72","personer","utvandring","innvandrere","59"
"befolkning_flytting","2014","72","personer","utvandring_og_utflytting","innvandrere","272"
"befolkning_flytting","2014","73","personer","innflytting","innvandrere","340"
"befolkning_flytting","2014","73","personer","innvandring","innvandrere","822"
"befolkning_flytting","2014","73","personer","innvandring_og_innflytting","innvandrere","1162"
"befolkning_flytting","2014","73","personer","nettoinnflytting","innvandrere","-159"
"befolkning_flytting","2014","73","personer","nettoinnvandring","innvandrere","621"
"befolkning_flytting","2014","73","personer","nettoinnvandring_og_nettoinnflytting","innvandrere","462"
"befolkning_flytting","2014","73","personer","utflytting","innvandrere","499"
"befolkning_flytting","2014","73","personer","utvandring","innvandrere","201"
"befolkning_flytting","2014","73","personer","utvandring_og_utflytting","innvandrere","700"
"befolkning_flytting","2014","74","personer","innflytting","innvandrere","146"
"befolkning_flytting","2014","74","personer","innvandring","innvandrere","348"
"befolkning_flytting","2014","74","personer","innvandring_og_innflytting","innvandrere","494"
"befolkning_flytting","2014","74","personer","nettoinnflytting","innvandrere","-108"
"befolkning_flytting","2014","74","personer","nettoinnvandring","innvandrere","273"
"befolkning_flytting","2014","74","personer","nettoinnvandring_og_nettoinnflytting","innvandrere","165"
"befolkning_flytting","2014","74","personer","utflytting","innvandrere","254"
"befolkning_flytting","2014","74","personer","utvandring","innvandrere","75"
"befolkning_flytting","2014","74","personer","utvandring_og_utflytting","innvandrere","329"
"befolkning_flytting","2014","75","personer","innflytting","innvandrere","109"
"befolkning_flytting","2014","75","personer","innvandring","innvandrere","271"
"befolkning_flytting","2014","75","personer","innvandring_og_innflytting","innvandrere","380"
"befolkning_flytting","2014","75","personer","nettoinnflytting","innvandrere","-71"
"befolkning_flytting","2014","75","personer","nettoinnvandring","innvandrere","218"
"befolkning_flytting","2014","75","personer","nettoinnvandring_og_nettoinnflytting","innvandrere","147"
"befolkning_flytting","2014","75","personer","utflytting","innvandrere","180"
"befolkning_flytting","2014","75","personer","utvandring","innvandrere","53"
"befolkning_flytting","2014","75","personer","utvandring_og_utflytting","innvandrere","233"
"befolkning_flytting","2014","76","personer","innflytting","innvandrere","106"
"befolkning_flytting","2014","76","personer","innvandring","innvandrere","371"
"befolkning_flytting","2014","76","personer","innvandring_og_innflytting","innvandrere","477"
"befolkning_flytting","2014","76","personer","nettoinnflytting","innvandrere","-211"
"befolkning_flytting","2014","76","personer","nettoinnvandring","innvandrere","325"
"befolkning_flytting","2014","76","personer","nettoinnvandring_og_nettoinnflytting","innvandrere","114"
"befolkning_flytting","2014","76","personer","utflytting","innvandrere","317"
"befolkning_flytting","2014","76","personer","utvandring","innvandrere","46"
"befolkning_flytting","2014","76","personer","utvandring_og_utflytting","innvandrere","363"
"befolkning_flytting","2014","77","personer","innflytting","innvandrere","167"
"befolkning_flytting","2014","77","personer","innvandring","innvandrere","501"
"befolkning_flytting","2014","77","personer","innvandring_og_innflytting","innvandrere","668"
"befolkning_flytting","2014","77","personer","nettoinnflytting","innvandrere","-119"
"befolkning_flytting","2014","77","personer","nettoinnvandring","innvandrere","396"
"befolkning_flytting","2014","77","personer","nettoinnvandring_og_nettoinnflytting","innvandrere","277"
"befolkning_flytting","2014","77","personer","utflytting","innvandrere","286"
"befolkning_flytting","2014","77","personer","utvandring","innvandrere","105"
"befolkning_flytting","2014","77","personer","utvandring_og_utflytting","innvandrere","391"
"befolkning_flytting","2014","78","personer","innflytting","innvandrere","118"
"befolkning_flytting","2014","78","personer","innvandring","innvandrere","404"
"befolkning_flytting","2014","78","personer","innvandring_og_innflytting","innvandrere","522"
"befolkning_flytting","2014","78","personer","nettoinnflytting","innvandrere","-168"
"befolkning_flytting","2014","78","personer","nettoinnvandring","innvandrere","347"
"befolkning_flytting","2014","78","personer","nettoinnvandring_og_nettoinnflytting","innvandrere","179"
"befolkning_flytting","2014","78","personer","utflytting","innvandrere","286"
"befolkning_flytting","2014","78","personer","utvandring","innvandrere","57"
"befolkning_flytting","2014","78","personer","utvandring_og_utflytting","innvandrere","343"
"befolkning_flytting","2014","79","personer","innflytting","innvandrere","454"
"befolkning_flytting","2014","79","personer","innvandring","innvandrere","1207"
"befolkning_flytting","2014","79","personer","innvandring_og_innflytting","innvandrere","1661"
"befolkning_flytting","2014","79","personer","nettoinnflytting","innvandrere","-30"
"befolkning_flytting","2014","79","personer","nettoinnvandring","innvandrere","813"
"befolkning_flytting","2014","79","personer","nettoinnvandring_og_nettoinnflytting","innvandrere","783"
"befolkning_flytting","2014","79","personer","utflytting","innvandrere","484"
"befolkning_flytting","2014","79","personer","utvandring","innvandrere","394"
"befolkning_flytting","2014","79","personer","utvandring_og_utflytting","innvandrere","878"
"befolkning_flytting","2014","80","personer","innflytting","innvandrere","59"
"befolkning_flytting","2014","80","personer","innvandring","innvandrere","168"
"befolkning_flytting","2014","80","personer","innvandring_og_innflytting","innvandrere","227"
"befolkning_flytting","2014","80","personer","nettoinnflytting","innvandrere","-56"
"befolkning_flytting","2014","80","personer","nettoinnvandring","innvandrere","148"
"befolkning_flytting","2014","80","personer","nettoinnvandring_og_nettoinnflytting","innvandrere","92"
"befolkning_flytting","2014","80","personer","utflytting","innvandrere","115"
"befolkning_flytting","2014","80","personer","utvandring","innvandrere","20"
"befolkning_flytting","2014","80","personer","utvandring_og_utflytting","innvandrere","135"
"befolkning_flytting","2014","81","personer","innflytting","innvandrere","196"
"befolkning_flytting","2014","81","personer","innvandring","innvandrere","599"
"befolkning_flytting","2014","81","personer","innvandring_og_innflytting","innvandrere","795"
"befolkning_flytting","2014","81","personer","nettoinnflytting","innvandrere","-155"
"befolkning_flytting","2014","81","personer","nettoinnvandring","innvandrere","454"
"befolkning_flytting","2014","81","personer","nettoinnvandring_og_nettoinnflytting","innvandrere","299"
"befolkning_flytting","2014","81","personer","utflytting","innvandrere","351"
"befolkning_flytting","2014","81","personer","utvandring","innvandrere","145"
"befolkning_flytting","2014","81","personer","utvandring_og_utflytting","innvandrere","496"
"befolkning_flytting","2014","82","personer","innflytting","innvandrere","60"
"befolkning_flytting","2014","82","personer","innvandring","innvandrere","99"
"befolkning_flytting","2014","82","personer","innvandring_og_innflytting","innvandrere","159"
"befolkning_flytting","2014","82","personer","nettoinnflytting","innvandrere","-29"
"befolkning_flytting","2014","82","personer","nettoinnvandring","innvandrere","68"
"befolkning_flytting","2014","82","personer","nettoinnvandring_og_nettoinnflytting","innvandrere","39"
"befolkning_flytting","2014","82","personer","utflytting","innvandrere","89"
"befolkning_flytting","2014","82","personer","utvandring","innvandrere","31"
"befolkning_flytting","2014","82","personer","utvandring_og_utflytting","innvandrere","120"
"befolkning_flytting","2014","83","personer","innflytting","innvandrere","167"
"befolkning_flytting","2014","83","personer","innvandring","innvandrere","544"
"befolkning_flytting","2014","83","personer","innvandring_og_innflytting","innvandrere","711"
"befolkning_flytting","2014","83","personer","nettoinnflytting","innvandrere","-162"
"befolkning_flytting","2014","83","personer","nettoinnvandring","innvandrere","420"
"befolkning_flytting","2014","83","personer","nettoinnvandring_og_nettoinnflytting","innvandrere","258"
"befolkning_flytting","2014","83","personer","utflytting","innvandrere","329"
"befolkning_flytting","2014","83","personer","utvandring","innvandrere","124"
"befolkning_flytting","2014","83","personer","utvandring_og_utflytting","innvandrere","453"
"befolkning_flytting","2014","01","personer","innflytting","befolkningen_ellers","974"
"befolkning_flytting","2014","01","personer","innvandring","befolkningen_ellers","53"
"befolkning_flytting","2014","01","personer","innvandring_og_innflytting","befolkningen_ellers","1027"
"befolkning_flytting","2014","01","personer","nettoinnflytting","befolkningen_ellers","109"
"befolkning_flytting","2014","01","personer","nettoinnvandring","befolkningen_ellers","-15"
"befolkning_flytting","2014","01","personer","nettoinnvandring_og_nettoinnflytting","befolkningen_ellers","94"
"befolkning_flytting","2014","01","personer","utflytting","befolkningen_ellers","865"
"befolkning_flytting","2014","01","personer","utvandring","befolkningen_ellers","68"
"befolkning_flytting","2014","01","personer","utvandring_og_utflytting","befolkningen_ellers","933"
"befolkning_flytting","2014","02","personer","innflytting","befolkningen_ellers","1888"
"befolkning_flytting","2014","02","personer","innvandring","befolkningen_ellers","68"
"befolkning_flytting","2014","02","personer","innvandring_og_innflytting","befolkningen_ellers","1956"
"befolkning_flytting","2014","02","personer","nettoinnflytting","befolkningen_ellers","52"
"befolkning_flytting","2014","02","personer","nettoinnvandring","befolkningen_ellers","-21"
"befolkning_flytting","2014","02","personer","nettoinnvandring_og_nettoinnflytting","befolkningen_ellers","31"
"befolkning_flytting","2014","02","personer","utflytting","befolkningen_ellers","1836"
"befolkning_flytting","2014","02","personer","utvandring","befolkningen_ellers","89"
"befolkning_flytting","2014","02","personer","utvandring_og_utflytting","befolkningen_ellers","1925"
"befolkning_flytting","2014","03","personer","innflytting","befolkningen_ellers","2018"
"befolkning_flytting","2014","03","personer","innvandring","befolkningen_ellers","88"
"befolkning_flytting","2014","03","personer","innvandring_og_innflytting","befolkningen_ellers","2106"
"befolkning_flytting","2014","03","personer","nettoinnflytting","befolkningen_ellers","294"
"befolkning_flytting","2014","03","personer","nettoinnvandring","befolkningen_ellers","-34"
"befolkning_flytting","2014","03","personer","nettoinnvandring_og_nettoinnflytting","befolkningen_ellers","260"
"befolkning_flytting","2014","03","personer","utflytting","befolkningen_ellers","1724"
"befolkning_flytting","2014","03","personer","utvandring","befolkningen_ellers","122"
"befolkning_flytting","2014","03","personer","utvandring_og_utflytting","befolkningen_ellers","1846"
"befolkning_flytting","2014","04","personer","innflytting","befolkningen_ellers","2990"
"befolkning_flytting","2014","04","personer","innvandring","befolkningen_ellers","293"
"befolkning_flytting","2014","04","personer","innvandring_og_innflytting","befolkningen_ellers","3283"
"befolkning_flytting","2014","04","personer","nettoinnflytting","befolkningen_ellers","156"
"befolkning_flytting","2014","04","personer","nettoinnvandring","befolkningen_ellers","35"
"befolkning_flytting","2014","04","personer","nettoinnvandring_og_nettoinnflytting","befolkningen_ellers","191"
"befolkning_flytting","2014","04","personer","utflytting","befolkningen_ellers","2834"
"befolkning_flytting","2014","04","personer","utvandring","befolkningen_ellers","258"
"befolkning_flytting","2014","04","personer","utvandring_og_utflytting","befolkningen_ellers","3092"
"befolkning_flytting","2014","05","personer","innflytting","befolkningen_ellers","6449"
"befolkning_flytting","2014","05","personer","innvandring","befolkningen_ellers","584"
"befolkning_flytting","2014","05","personer","innvandring_og_innflytting","befolkningen_ellers","7033"
"befolkning_flytting","2014","05","personer","nettoinnflytting","befolkningen_ellers","691"
"befolkning_flytting","2014","05","personer","nettoinnvandring","befolkningen_ellers","126"
"befolkning_flytting","2014","05","personer","nettoinnvandring_og_nettoinnflytting","befolkningen_ellers","817"
"befolkning_flytting","2014","05","personer","utflytting","befolkningen_ellers","5758"
"befolkning_flytting","2014","05","personer","utvandring","befolkningen_ellers","458"
"befolkning_flytting","2014","05","personer","utvandring_og_utflytting","befolkningen_ellers","6216"
"befolkning_flytting","2014","06","personer","innflytting","befolkningen_ellers","4897"
"befolkning_flytting","2014","06","personer","innvandring","befolkningen_ellers","257"
"befolkning_flytting","2014","06","personer","innvandring_og_innflytting","befolkningen_ellers","5154"
"befolkning_flytting","2014","06","personer","nettoinnflytting","befolkningen_ellers","47"
"befolkning_flytting","2014","06","personer","nettoinnvandring","befolkningen_ellers","20"
"befolkning_flytting","2014","06","personer","nettoinnvandring_og_nettoinnflytting","befolkningen_ellers","67"
"befolkning_flytting","2014","06","personer","utflytting","befolkningen_ellers","4850"
"befolkning_flytting","2014","06","personer","utvandring","befolkningen_ellers","237"
"befolkning_flytting","2014","06","personer","utvandring_og_utflytting","befolkningen_ellers","5087"
"befolkning_flytting","2014","07","personer","innflytting","befolkningen_ellers","5496"
"befolkning_flytting","2014","07","personer","innvandring","befolkningen_ellers","258"
"befolkning_flytting","2014","07","personer","innvandring_og_innflytting","befolkningen_ellers","5754"
"befolkning_flytting","2014","07","personer","nettoinnflytting","befolkningen_ellers","4"
"befolkning_flytting","2014","07","personer","nettoinnvandring","befolkningen_ellers","-4"
"befolkning_flytting","2014","07","personer","nettoinnvandring_og_nettoinnflytting","befolkningen_ellers","0"
"befolkning_flytting","2014","07","personer","utflytting","befolkningen_ellers","5492"
"befolkning_flytting","2014","07","personer","utvandring","befolkningen_ellers","262"
"befolkning_flytting","2014","07","personer","utvandring_og_utflytting","befolkningen_ellers","5754"
"befolkning_flytting","2014","08","personer","innflytting","befolkningen_ellers","3414"
"befolkning_flytting","2014","08","personer","innvandring","befolkningen_ellers","146"
"befolkning_flytting","2014","08","personer","innvandring_og_innflytting","befolkningen_ellers","3560"
"befolkning_flytting","2014","08","personer","nettoinnflytting","befolkningen_ellers","460"
"befolkning_flytting","2014","08","personer","nettoinnvandring","befolkningen_ellers","27"
"befolkning_flytting","2014","08","personer","nettoinnvandring_og_nettoinnflytting","befolkningen_ellers","487"
"befolkning_flytting","2014","08","personer","utflytting","befolkningen_ellers","2954"
"befolkning_flytting","2014","08","personer","utvandring","befolkningen_ellers","119"
"befolkning_flytting","2014","08","personer","utvandring_og_utflytting","befolkningen_ellers","3073"
"befolkning_flytting","2014","09","personer","innflytting","befolkningen_ellers","22608"
"befolkning_flytting","2014","09","personer","innvandring","befolkningen_ellers","2158"
"befolkning_flytting","2014","09","personer","innvandring_og_innflytting","befolkningen_ellers","24766"
"befolkning_flytting","2014","09","personer","nettoinnflytting","befolkningen_ellers","-206"
"befolkning_flytting","2014","09","personer","nettoinnvandring","befolkningen_ellers","-115"
"befolkning_flytting","2014","09","personer","nettoinnvandring_og_nettoinnflytting","befolkningen_ellers","-321"
"befolkning_flytting","2014","09","personer","utflytting","befolkningen_ellers","22814"
"befolkning_flytting","2014","09","personer","utvandring","befolkningen_ellers","2273"
"befolkning_flytting","2014","09","personer","utvandring_og_utflytting","befolkningen_ellers","25087"
"befolkning_flytting","2014","10","personer","innflytting","befolkningen_ellers","332"
"befolkning_flytting","2014","10","personer","innvandring","befolkningen_ellers","12"
"befolkning_flytting","2014","10","personer","innvandring_og_innflytting","befolkningen_ellers","344"
