"aar","bydel_nr","enhet","tabell_navn","fylke_nr","naringsregion_nr","kommune_nr","vreg_9","tabellvariabel"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1811","nord_amerika_oseania","0"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1812","nord_amerika_oseania","3"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1813","nord_amerika_oseania","3"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1815","nord_amerika_oseania","0"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1816","nord_amerika_oseania","3"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1818","nord_amerika_oseania","0"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1820","nord_amerika_oseania","8"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1822","nord_amerika_oseania","4"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1824","nord_amerika_oseania","7"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1825","nord_amerika_oseania","3"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1826","nord_amerika_oseania","0"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1827","nord_amerika_oseania","0"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1828","nord_amerika_oseania","3"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1832","nord_amerika_oseania","7"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1833","nord_amerika_oseania","20"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1834","nord_amerika_oseania","3"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1835","nord_amerika_oseania","0"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1836","nord_amerika_oseania","0"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1837","nord_amerika_oseania","11"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1838","nord_amerika_oseania","0"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1839","nord_amerika_oseania","0"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1840","nord_amerika_oseania","5"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1841","nord_amerika_oseania","9"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1845","nord_amerika_oseania","0"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1848","nord_amerika_oseania","4"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1849","nord_amerika_oseania","0"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1850","nord_amerika_oseania","0"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1851","nord_amerika_oseania","4"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1852","nord_amerika_oseania","0"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1853","nord_amerika_oseania","3"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1854","nord_amerika_oseania","3"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1856","nord_amerika_oseania","0"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1857","nord_amerika_oseania","0"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1859","nord_amerika_oseania","0"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1860","nord_amerika_oseania","7"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1865","nord_amerika_oseania","8"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1866","nord_amerika_oseania","6"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1867","nord_amerika_oseania","3"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1868","nord_amerika_oseania","3"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1870","nord_amerika_oseania","4"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1871","nord_amerika_oseania","10"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1874","nord_amerika_oseania","0"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1901","nord_amerika_oseania","26"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1902","nord_amerika_oseania","185"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1911","nord_amerika_oseania","3"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1913","nord_amerika_oseania","3"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1917","nord_amerika_oseania","0"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1919","nord_amerika_oseania","0"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1920","nord_amerika_oseania","0"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1922","nord_amerika_oseania","3"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1923","nord_amerika_oseania","0"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1924","nord_amerika_oseania","3"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1925","nord_amerika_oseania","5"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1926","nord_amerika_oseania","0"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1927","nord_amerika_oseania","0"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1928","nord_amerika_oseania","0"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1929","nord_amerika_oseania","0"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1931","nord_amerika_oseania","3"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1933","nord_amerika_oseania","5"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1936","nord_amerika_oseania","0"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1938","nord_amerika_oseania","0"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1939","nord_amerika_oseania","0"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1940","nord_amerika_oseania","3"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1941","nord_amerika_oseania","0"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1942","nord_amerika_oseania","3"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","1943","nord_amerika_oseania","0"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","2002","nord_amerika_oseania","3"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","2003","nord_amerika_oseania","3"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","2004","nord_amerika_oseania","7"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","2011","nord_amerika_oseania","0"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","2012","nord_amerika_oseania","20"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","2014","nord_amerika_oseania","0"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","2015","nord_amerika_oseania","0"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","2017","nord_amerika_oseania","0"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","2018","nord_amerika_oseania","0"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","2019","nord_amerika_oseania","3"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","2020","nord_amerika_oseania","3"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","2021","nord_amerika_oseania","0"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","2022","nord_amerika_oseania","0"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","2023","nord_amerika_oseania","0"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","2024","nord_amerika_oseania","0"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","2025","nord_amerika_oseania","5"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","2027","nord_amerika_oseania","0"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","2028","nord_amerika_oseania","0"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","2030","nord_amerika_oseania","27"
2014,"000301","personer","befolkning_verdensregion_9","NULL","NULL","NULL","norden","18620"
2014,"030101","personer","befolkning_verdensregion_9","NULL","NULL","NULL","norden","1849"
2014,"030102","personer","befolkning_verdensregion_9","NULL","NULL","NULL","norden","2480"
2014,"030103","personer","befolkning_verdensregion_9","NULL","NULL","NULL","norden","1283"
2014,"030104","personer","befolkning_verdensregion_9","NULL","NULL","NULL","norden","2017"
2014,"030105","personer","befolkning_verdensregion_9","NULL","NULL","NULL","norden","3366"
2014,"030106","personer","befolkning_verdensregion_9","NULL","NULL","NULL","norden","839"
2014,"030107","personer","befolkning_verdensregion_9","NULL","NULL","NULL","norden","1181"
2014,"030108","personer","befolkning_verdensregion_9","NULL","NULL","NULL","norden","1151"
2014,"030109","personer","befolkning_verdensregion_9","NULL","NULL","NULL","norden","521"
2014,"030110","personer","befolkning_verdensregion_9","NULL","NULL","NULL","norden","315"
2014,"030111","personer","befolkning_verdensregion_9","NULL","NULL","NULL","norden","356"
2014,"030112","personer","befolkning_verdensregion_9","NULL","NULL","NULL","norden","538"
2014,"030113","personer","befolkning_verdensregion_9","NULL","NULL","NULL","norden","741"
2014,"030114","personer","befolkning_verdensregion_9","NULL","NULL","NULL","norden","1093"
2014,"030115","personer","befolkning_verdensregion_9","NULL","NULL","NULL","norden","473"
2014,"030116","personer","befolkning_verdensregion_9","NULL","NULL","NULL","norden","143"
2014,"030117","personer","befolkning_verdensregion_9","NULL","NULL","NULL","norden","42"
2014,"030199","personer","befolkning_verdensregion_9","NULL","NULL","NULL","norden","232"
2014,"NULL","personer","befolkning_verdensregion_9","00","NULL","NULL","norden","70282"
2014,"NULL","personer","befolkning_verdensregion_9","01","NULL","NULL","norden","4154"
2014,"NULL","personer","befolkning_verdensregion_9","02","NULL","NULL","norden","10882"
2014,"NULL","personer","befolkning_verdensregion_9","03","NULL","NULL","norden","18620"
2014,"NULL","personer","befolkning_verdensregion_9","04","NULL","NULL","norden","2163"
2014,"NULL","personer","befolkning_verdensregion_9","05","NULL","NULL","norden","1524"
2014,"NULL","personer","befolkning_verdensregion_9","06","NULL","NULL","norden","3971"
2014,"NULL","personer","befolkning_verdensregion_9","07","NULL","NULL","norden","2976"
2014,"NULL","personer","befolkning_verdensregion_9","08","NULL","NULL","norden","1680"
2014,"NULL","personer","befolkning_verdensregion_9","09","NULL","NULL","norden","1252"
2014,"NULL","personer","befolkning_verdensregion_9","10","NULL","NULL","norden","1945"
2014,"NULL","personer","befolkning_verdensregion_9","11","NULL","NULL","norden","5461"
2014,"NULL","personer","befolkning_verdensregion_9","12","NULL","NULL","norden","4005"
2014,"NULL","personer","befolkning_verdensregion_9","14","NULL","NULL","norden","821"
2014,"NULL","personer","befolkning_verdensregion_9","15","NULL","NULL","norden","1808"
2014,"NULL","personer","befolkning_verdensregion_9","16","NULL","NULL","norden","2598"
2014,"NULL","personer","befolkning_verdensregion_9","17","NULL","NULL","norden","842"
2014,"NULL","personer","befolkning_verdensregion_9","18","NULL","NULL","norden","1996"
2014,"NULL","personer","befolkning_verdensregion_9","19","NULL","NULL","norden","1943"
2014,"NULL","personer","befolkning_verdensregion_9","20","NULL","NULL","norden","1641"
2014,"NULL","personer","befolkning_verdensregion_9","99","NULL","NULL","norden","."
2014,"NULL","personer","befolkning_verdensregion_9","NULL","01","NULL","norden","530"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","02","NULL","norden","794"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","03","NULL","norden","918"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","04","NULL","norden","1912"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","05","NULL","norden","3932"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","06","NULL","norden","2637"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","07","NULL","norden","2667"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","08","NULL","norden","1646"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","09","NULL","norden","18620"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","10","NULL","norden","107"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","11","NULL","norden","728"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","12","NULL","norden","840"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","13","NULL","norden","488"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","14","NULL","norden","477"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","15","NULL","norden","262"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","16","NULL","norden","492"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","17","NULL","norden","75"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","18","NULL","norden","76"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","19","NULL","norden","142"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","20","NULL","norden","2602"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","21","NULL","norden","443"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","22","NULL","norden","526"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","23","NULL","norden","151"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","24","NULL","norden","435"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","25","NULL","norden","1682"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","26","NULL","norden","1108"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","27","NULL","norden","1123"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","28","NULL","norden","197"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","29","NULL","norden","217"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","30","NULL","norden","143"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","31","NULL","norden","66"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","32","NULL","norden","1001"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","33","NULL","norden","280"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","34","NULL","norden","203"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","35","NULL","norden","1647"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","36","NULL","norden","203"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","37","NULL","norden","959"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","38","NULL","norden","175"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","39","NULL","norden","4124"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","40","NULL","norden","2603"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","41","NULL","norden","138"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","42","NULL","norden","165"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","43","NULL","norden","87"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","44","NULL","norden","153"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","45","NULL","norden","67"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","46","NULL","norden","504"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","47","NULL","norden","288"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","48","NULL","norden","71"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","49","NULL","norden","296"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","50","NULL","norden","268"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","51","NULL","norden","186"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","52","NULL","norden","309"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","53","NULL","norden","383"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","54","NULL","norden","151"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","55","NULL","norden","279"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","56","NULL","norden","686"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","57","NULL","norden","113"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","58","NULL","norden","71"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","59","NULL","norden","72"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","60","NULL","norden","91"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","61","NULL","norden","2164"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","62","NULL","norden","110"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","63","NULL","norden","192"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","64","NULL","norden","335"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","65","NULL","norden","127"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","66","NULL","norden","63"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","67","NULL","norden","102"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","68","NULL","norden","75"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","69","NULL","norden","90"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","70","NULL","norden","52"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","71","NULL","norden","106"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","72","NULL","norden","227"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","73","NULL","norden","635"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","74","NULL","norden","361"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","75","NULL","norden","209"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","76","NULL","norden","241"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","77","NULL","norden","240"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","78","NULL","norden","225"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","79","NULL","norden","1312"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","80","NULL","norden","166"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","81","NULL","norden","633"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","82","NULL","norden","388"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","83","NULL","norden","620"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","0101","norden","530"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","0104","norden","546"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","0105","norden","694"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","0106","norden","1177"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","0111","norden","41"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","0118","norden","14"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","0119","norden","83"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","0121","norden","21"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","0122","norden","69"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","0123","norden","62"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","0124","norden","218"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","0125","norden","133"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","0127","norden","30"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","0128","norden","71"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","0135","norden","97"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","0136","norden","185"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","0137","norden","90"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","0138","norden","93"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","0211","norden","308"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","0213","norden","547"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","0214","norden","377"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","0215","norden","319"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","0216","norden","432"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","0217","norden","511"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","0219","norden","2613"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","0220","norden","1319"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","0221","norden","200"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","0226","norden","279"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","0227","norden","169"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","0228","norden","280"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","0229","norden","143"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","0230","norden","585"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","0231","norden","762"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","0233","norden","392"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","0234","norden","127"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","0235","norden","764"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","0236","norden","223"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","0237","norden","299"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","0238","norden","191"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","0239","norden","42"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","0301","norden","18620"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","0402","norden","280"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","0403","norden","366"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","0412","norden","265"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","0415","norden","49"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","0417","norden","160"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","0418","norden","36"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","0419","norden","89"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","0420","norden","146"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","0423","norden","56"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","0425","norden","81"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","0426","norden","40"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","0427","norden","206"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","0428","norden","190"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","0429","norden","38"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","0430","norden","17"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","0432","norden","21"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","0434","norden","37"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","0436","norden","8"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","0437","norden","31"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","0438","norden","14"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","0439","norden","10"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","0441","norden","23"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","0501","norden","370"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","0502","norden","249"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","0511","norden","15"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","0512","norden","10"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","0513","norden","9"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","0514","norden","12"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","0515","norden","14"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","0516","norden","24"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","0517","norden","16"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","0519","norden","25"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","0520","norden","26"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","0521","norden","66"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","0522","norden","56"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","0528","norden","89"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","0529","norden","57"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","0532","norden","74"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","0533","norden","100"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","0534","norden","88"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","0536","norden","40"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","0538","norden","42"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","0540","norden","15"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","0541","norden","7"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","0542","norden","55"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","0543","norden","6"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","0544","norden","43"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","0545","norden","16"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","0602","norden","1000"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","0604","norden","465"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","0605","norden","310"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","0612","norden","125"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","0615","norden","8"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","0616","norden","35"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","0617","norden","60"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","0618","norden","133"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","0619","norden","44"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","0620","norden","163"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","0621","norden","5"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","0622","norden","23"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","0623","norden","123"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","0624","norden","236"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","0625","norden","317"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","0626","norden","322"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","0627","norden","397"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","0628","norden","144"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","0631","norden","25"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","0632","norden","13"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","0633","norden","23"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","0701","norden","345"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","0702","norden","118"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","0704","norden","578"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","0706","norden","660"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","0709","norden","424"
2014,"NULL","personer","befolkning_verdensregion_9","NULL","NULL","0711","norden","88"
