"tabell_navn","aar","kommune_nr","forste_bosettingskommune","enhet","botid_3","tabellvariabel"
"flyktning_botid_flytting","2015","1004","uoppgitt","personer","5+","25"
"flyktning_botid_flytting","2015","1004","uoppgitt","prosent","5+","8.7"
"flyktning_botid_flytting","2015","1014","alle","personer","5+","259"
"flyktning_botid_flytting","2015","1014","alle","prosent","5+","70.2"
"flyktning_botid_flytting","2015","1014","ja","personer","5+","136"
"flyktning_botid_flytting","2015","1014","ja","prosent","5+","36.9"
"flyktning_botid_flytting","2015","1014","nei","personer","5+","67"
"flyktning_botid_flytting","2015","1014","nei","prosent","5+","18.2"
"flyktning_botid_flytting","2015","1014","uoppgitt","personer","5+","56"
"flyktning_botid_flytting","2015","1014","uoppgitt","prosent","5+","15.2"
"flyktning_botid_flytting","2015","1017","alle","personer","5+","244"
"flyktning_botid_flytting","2015","1017","alle","prosent","5+","69.5"
"flyktning_botid_flytting","2015","1017","ja","personer","5+","116"
"flyktning_botid_flytting","2015","1017","ja","prosent","5+","33.0"
"flyktning_botid_flytting","2015","1017","nei","personer","5+","96"
"flyktning_botid_flytting","2015","1017","nei","prosent","5+","27.4"
"flyktning_botid_flytting","2015","1017","uoppgitt","personer","5+","32"
"flyktning_botid_flytting","2015","1017","uoppgitt","prosent","5+","9.1"
"flyktning_botid_flytting","2015","1018","alle","personer","5+","191"
"flyktning_botid_flytting","2015","1018","alle","prosent","5+","63.5"
"flyktning_botid_flytting","2015","1018","ja","personer","5+","118"
"flyktning_botid_flytting","2015","1018","ja","prosent","5+","39.2"
"flyktning_botid_flytting","2015","1018","nei","personer","5+","52"
"flyktning_botid_flytting","2015","1018","nei","prosent","5+","17.3"
"flyktning_botid_flytting","2015","1018","uoppgitt","personer","5+","21"
"flyktning_botid_flytting","2015","1018","uoppgitt","prosent","5+","7.0"
"flyktning_botid_flytting","2015","1021","alle","personer","5+","33"
"flyktning_botid_flytting","2015","1021","alle","prosent","5+","60.0"
"flyktning_botid_flytting","2015","1021","ja","personer","5+","27"
"flyktning_botid_flytting","2015","1021","ja","prosent","5+","49.1"
"flyktning_botid_flytting","2015","1021","nei","personer","5+","3"
"flyktning_botid_flytting","2015","1021","nei","prosent","5+","5.5"
"flyktning_botid_flytting","2015","1021","uoppgitt","personer","5+","3"
"flyktning_botid_flytting","2015","1021","uoppgitt","prosent","5+","5.5"
"flyktning_botid_flytting","2015","1026","alle","personer","5+","26"
"flyktning_botid_flytting","2015","1026","alle","prosent","5+","78.8"
"flyktning_botid_flytting","2015","1026","ja","personer","5+","26"
"flyktning_botid_flytting","2015","1026","ja","prosent","5+","78.8"
"flyktning_botid_flytting","2015","1026","nei","personer","5+","0"
"flyktning_botid_flytting","2015","1026","nei","prosent","5+","0.0"
"flyktning_botid_flytting","2015","1026","uoppgitt","personer","5+","0"
"flyktning_botid_flytting","2015","1026","uoppgitt","prosent","5+","0.0"
"flyktning_botid_flytting","2015","1027","alle","personer","5+","3"
"flyktning_botid_flytting","2015","1027","alle","prosent","5+","21.4"
"flyktning_botid_flytting","2015","1027","ja","personer","5+","0"
"flyktning_botid_flytting","2015","1027","ja","prosent","5+","0.0"
"flyktning_botid_flytting","2015","1027","nei","personer","5+","0"
"flyktning_botid_flytting","2015","1027","nei","prosent","5+","0.0"
"flyktning_botid_flytting","2015","1027","uoppgitt","personer","5+","3"
"flyktning_botid_flytting","2015","1027","uoppgitt","prosent","5+","21.4"
"flyktning_botid_flytting","2015","1029","alle","personer","5+","96"
"flyktning_botid_flytting","2015","1029","alle","prosent","5+","67.6"
"flyktning_botid_flytting","2015","1029","ja","personer","5+","79"
"flyktning_botid_flytting","2015","1029","ja","prosent","5+","55.6"
"flyktning_botid_flytting","2015","1029","nei","personer","5+","8"
"flyktning_botid_flytting","2015","1029","nei","prosent","5+","5.6"
"flyktning_botid_flytting","2015","1029","uoppgitt","personer","5+","9"
"flyktning_botid_flytting","2015","1029","uoppgitt","prosent","5+","6.3"
"flyktning_botid_flytting","2015","1032","alle","personer","5+","223"
"flyktning_botid_flytting","2015","1032","alle","prosent","5+","55.5"
"flyktning_botid_flytting","2015","1032","ja","personer","5+","134"
"flyktning_botid_flytting","2015","1032","ja","prosent","5+","33.3"
"flyktning_botid_flytting","2015","1032","nei","personer","5+","50"
"flyktning_botid_flytting","2015","1032","nei","prosent","5+","12.4"
"flyktning_botid_flytting","2015","1032","uoppgitt","personer","5+","39"
"flyktning_botid_flytting","2015","1032","uoppgitt","prosent","5+","9.7"
"flyktning_botid_flytting","2015","1034","alle","personer","5+","10"
"flyktning_botid_flytting","2015","1034","alle","prosent","5+","45.5"
"flyktning_botid_flytting","2015","1034","ja","personer","5+","10"
"flyktning_botid_flytting","2015","1034","ja","prosent","5+","45.5"
"flyktning_botid_flytting","2015","1034","nei","personer","5+","0"
"flyktning_botid_flytting","2015","1034","nei","prosent","5+","0.0"
"flyktning_botid_flytting","2015","1034","uoppgitt","personer","5+","0"
"flyktning_botid_flytting","2015","1034","uoppgitt","prosent","5+","0.0"
"flyktning_botid_flytting","2015","1037","alle","personer","5+","94"
"flyktning_botid_flytting","2015","1037","alle","prosent","5+","45.0"
"flyktning_botid_flytting","2015","1037","ja","personer","5+","78"
"flyktning_botid_flytting","2015","1037","ja","prosent","5+","37.3"
"flyktning_botid_flytting","2015","1037","nei","personer","5+","3"
"flyktning_botid_flytting","2015","1037","nei","prosent","5+","1.4"
"flyktning_botid_flytting","2015","1037","uoppgitt","personer","5+","13"
"flyktning_botid_flytting","2015","1037","uoppgitt","prosent","5+","6.2"
"flyktning_botid_flytting","2015","1046","alle","personer","5+","11"
"flyktning_botid_flytting","2015","1046","alle","prosent","5+","39.3"
"flyktning_botid_flytting","2015","1046","ja","personer","5+","4"
"flyktning_botid_flytting","2015","1046","ja","prosent","5+","14.3"
"flyktning_botid_flytting","2015","1046","nei","personer","5+","7"
"flyktning_botid_flytting","2015","1046","nei","prosent","5+","25.0"
"flyktning_botid_flytting","2015","1046","uoppgitt","personer","5+","0"
"flyktning_botid_flytting","2015","1046","uoppgitt","prosent","5+","0.0"
"flyktning_botid_flytting","2015","1101","alle","personer","5+","236"
"flyktning_botid_flytting","2015","1101","alle","prosent","5+","58.7"
"flyktning_botid_flytting","2015","1101","ja","personer","5+","160"
"flyktning_botid_flytting","2015","1101","ja","prosent","5+","39.8"
"flyktning_botid_flytting","2015","1101","nei","personer","5+","50"
"flyktning_botid_flytting","2015","1101","nei","prosent","5+","12.4"
"flyktning_botid_flytting","2015","1101","uoppgitt","personer","5+","26"
"flyktning_botid_flytting","2015","1101","uoppgitt","prosent","5+","6.5"
"flyktning_botid_flytting","2015","1102","alle","personer","5+","2602"
"flyktning_botid_flytting","2015","1102","alle","prosent","5+","84.1"
"flyktning_botid_flytting","2015","1102","ja","personer","5+","882"
"flyktning_botid_flytting","2015","1102","ja","prosent","5+","28.5"
"flyktning_botid_flytting","2015","1102","nei","personer","5+","1213"
"flyktning_botid_flytting","2015","1102","nei","prosent","5+","39.2"
"flyktning_botid_flytting","2015","1102","uoppgitt","personer","5+","507"
"flyktning_botid_flytting","2015","1102","uoppgitt","prosent","5+","16.4"
"flyktning_botid_flytting","2015","1103","alle","personer","5+","4328"
"flyktning_botid_flytting","2015","1103","alle","prosent","5+","85.7"
"flyktning_botid_flytting","2015","1103","ja","personer","5+","2071"
"flyktning_botid_flytting","2015","1103","ja","prosent","5+","41.0"
"flyktning_botid_flytting","2015","1103","nei","personer","5+","1312"
"flyktning_botid_flytting","2015","1103","nei","prosent","5+","26.0"
"flyktning_botid_flytting","2015","1103","uoppgitt","personer","5+","945"
"flyktning_botid_flytting","2015","1103","uoppgitt","prosent","5+","18.7"
"flyktning_botid_flytting","2015","1106","alle","personer","5+","1024"
"flyktning_botid_flytting","2015","1106","alle","prosent","5+","77.6"
"flyktning_botid_flytting","2015","1106","ja","personer","5+","429"
"flyktning_botid_flytting","2015","1106","ja","prosent","5+","32.5"
"flyktning_botid_flytting","2015","1106","nei","personer","5+","378"
"flyktning_botid_flytting","2015","1106","nei","prosent","5+","28.6"
"flyktning_botid_flytting","2015","1106","uoppgitt","personer","5+","217"
"flyktning_botid_flytting","2015","1106","uoppgitt","prosent","5+","16.4"
"flyktning_botid_flytting","2015","1112","alle","personer","5+","75"
"flyktning_botid_flytting","2015","1112","alle","prosent","5+","56.0"
"flyktning_botid_flytting","2015","1112","ja","personer","5+","54"
"flyktning_botid_flytting","2015","1112","ja","prosent","5+","40.3"
"flyktning_botid_flytting","2015","1112","nei","personer","5+","13"
"flyktning_botid_flytting","2015","1112","nei","prosent","5+","9.7"
"flyktning_botid_flytting","2015","1112","uoppgitt","personer","5+","8"
"flyktning_botid_flytting","2015","1112","uoppgitt","prosent","5+","6.0"
"flyktning_botid_flytting","2015","1114","alle","personer","5+","15"
"flyktning_botid_flytting","2015","1114","alle","prosent","5+","62.5"
"flyktning_botid_flytting","2015","1114","ja","personer","5+","6"
"flyktning_botid_flytting","2015","1114","ja","prosent","5+","25.0"
"flyktning_botid_flytting","2015","1114","nei","personer","5+","6"
"flyktning_botid_flytting","2015","1114","nei","prosent","5+","25.0"
"flyktning_botid_flytting","2015","1114","uoppgitt","personer","5+","3"
"flyktning_botid_flytting","2015","1114","uoppgitt","prosent","5+","12.5"
"flyktning_botid_flytting","2015","1119","alle","personer","5+","296"
"flyktning_botid_flytting","2015","1119","alle","prosent","5+","71.2"
"flyktning_botid_flytting","2015","1119","ja","personer","5+","164"
"flyktning_botid_flytting","2015","1119","ja","prosent","5+","39.4"
"flyktning_botid_flytting","2015","1119","nei","personer","5+","82"
"flyktning_botid_flytting","2015","1119","nei","prosent","5+","19.7"
"flyktning_botid_flytting","2015","1119","uoppgitt","personer","5+","50"
"flyktning_botid_flytting","2015","1119","uoppgitt","prosent","5+","12.0"
"flyktning_botid_flytting","2015","1120","alle","personer","5+","321"
"flyktning_botid_flytting","2015","1120","alle","prosent","5+","72.1"
"flyktning_botid_flytting","2015","1120","ja","personer","5+","164"
"flyktning_botid_flytting","2015","1120","ja","prosent","5+","36.9"
"flyktning_botid_flytting","2015","1120","nei","personer","5+","104"
"flyktning_botid_flytting","2015","1120","nei","prosent","5+","23.4"
"flyktning_botid_flytting","2015","1120","uoppgitt","personer","5+","53"
"flyktning_botid_flytting","2015","1120","uoppgitt","prosent","5+","11.9"
"flyktning_botid_flytting","2015","1121","alle","personer","5+","384"
"flyktning_botid_flytting","2015","1121","alle","prosent","5+","74.1"
"flyktning_botid_flytting","2015","1121","ja","personer","5+","224"
"flyktning_botid_flytting","2015","1121","ja","prosent","5+","43.2"
"flyktning_botid_flytting","2015","1121","nei","personer","5+","120"
"flyktning_botid_flytting","2015","1121","nei","prosent","5+","23.2"
"flyktning_botid_flytting","2015","1121","uoppgitt","personer","5+","40"
"flyktning_botid_flytting","2015","1121","uoppgitt","prosent","5+","7.7"
"flyktning_botid_flytting","2015","1122","alle","personer","5+","168"
"flyktning_botid_flytting","2015","1122","alle","prosent","5+","65.1"
"flyktning_botid_flytting","2015","1122","ja","personer","5+","90"
"flyktning_botid_flytting","2015","1122","ja","prosent","5+","34.9"
"flyktning_botid_flytting","2015","1122","nei","personer","5+","60"
"flyktning_botid_flytting","2015","1122","nei","prosent","5+","23.3"
"flyktning_botid_flytting","2015","1122","uoppgitt","personer","5+","18"
"flyktning_botid_flytting","2015","1122","uoppgitt","prosent","5+","7.0"
"flyktning_botid_flytting","2015","1124","alle","personer","5+","459"
"flyktning_botid_flytting","2015","1124","alle","prosent","5+","82.1"
"flyktning_botid_flytting","2015","1124","ja","personer","5+","184"
"flyktning_botid_flytting","2015","1124","ja","prosent","5+","32.9"
"flyktning_botid_flytting","2015","1124","nei","personer","5+","196"
"flyktning_botid_flytting","2015","1124","nei","prosent","5+","35.1"
"flyktning_botid_flytting","2015","1124","uoppgitt","personer","5+","79"
"flyktning_botid_flytting","2015","1124","uoppgitt","prosent","5+","14.1"
"flyktning_botid_flytting","2015","1127","alle","personer","5+","155"
"flyktning_botid_flytting","2015","1127","alle","prosent","5+","57.8"
"flyktning_botid_flytting","2015","1127","ja","personer","5+","68"
"flyktning_botid_flytting","2015","1127","ja","prosent","5+","25.4"
"flyktning_botid_flytting","2015","1127","nei","personer","5+","56"
"flyktning_botid_flytting","2015","1127","nei","prosent","5+","20.9"
"flyktning_botid_flytting","2015","1127","uoppgitt","personer","5+","31"
"flyktning_botid_flytting","2015","1127","uoppgitt","prosent","5+","11.6"
"flyktning_botid_flytting","2015","1130","alle","personer","5+","147"
"flyktning_botid_flytting","2015","1130","alle","prosent","5+","48.4"
"flyktning_botid_flytting","2015","1130","ja","personer","5+","75"
"flyktning_botid_flytting","2015","1130","ja","prosent","5+","24.7"
"flyktning_botid_flytting","2015","1130","nei","personer","5+","41"
"flyktning_botid_flytting","2015","1130","nei","prosent","5+","13.5"
"flyktning_botid_flytting","2015","1130","uoppgitt","personer","5+","31"
"flyktning_botid_flytting","2015","1130","uoppgitt","prosent","5+","10.2"
"flyktning_botid_flytting","2015","1133","alle","personer","5+","53"
"flyktning_botid_flytting","2015","1133","alle","prosent","5+","59.6"
"flyktning_botid_flytting","2015","1133","ja","personer","5+","38"
"flyktning_botid_flytting","2015","1133","ja","prosent","5+","42.7"
"flyktning_botid_flytting","2015","1133","nei","personer","5+","9"
"flyktning_botid_flytting","2015","1133","nei","prosent","5+","10.1"
"flyktning_botid_flytting","2015","1133","uoppgitt","personer","5+","6"
"flyktning_botid_flytting","2015","1133","uoppgitt","prosent","5+","6.7"
"flyktning_botid_flytting","2015","1134","alle","personer","5+","35"
"flyktning_botid_flytting","2015","1134","alle","prosent","5+","33.7"
"flyktning_botid_flytting","2015","1134","ja","personer","5+","22"
"flyktning_botid_flytting","2015","1134","ja","prosent","5+","21.2"
"flyktning_botid_flytting","2015","1134","nei","personer","5+","10"
"flyktning_botid_flytting","2015","1134","nei","prosent","5+","9.6"
"flyktning_botid_flytting","2015","1134","uoppgitt","personer","5+","3"
"flyktning_botid_flytting","2015","1134","uoppgitt","prosent","5+","2.9"
"flyktning_botid_flytting","2015","1135","alle","personer","5+","18"
"flyktning_botid_flytting","2015","1135","alle","prosent","5+","22.2"
"flyktning_botid_flytting","2015","1135","ja","personer","5+","9"
"flyktning_botid_flytting","2015","1135","ja","prosent","5+","11.1"
"flyktning_botid_flytting","2015","1135","nei","personer","5+","3"
"flyktning_botid_flytting","2015","1135","nei","prosent","5+","3.7"
"flyktning_botid_flytting","2015","1135","uoppgitt","personer","5+","6"
"flyktning_botid_flytting","2015","1135","uoppgitt","prosent","5+","7.4"
"flyktning_botid_flytting","2015","1146","alle","personer","5+","104"
"flyktning_botid_flytting","2015","1146","alle","prosent","5+","52.5"
"flyktning_botid_flytting","2015","1146","ja","personer","5+","82"
"flyktning_botid_flytting","2015","1146","ja","prosent","5+","41.4"
"flyktning_botid_flytting","2015","1146","nei","personer","5+","8"
"flyktning_botid_flytting","2015","1146","nei","prosent","5+","4.0"
"flyktning_botid_flytting","2015","1146","uoppgitt","personer","5+","14"
"flyktning_botid_flytting","2015","1146","uoppgitt","prosent","5+","7.1"
"flyktning_botid_flytting","2015","1149","alle","personer","5+","482"
"flyktning_botid_flytting","2015","1149","alle","prosent","5+","70.1"
"flyktning_botid_flytting","2015","1149","ja","personer","5+","278"
"flyktning_botid_flytting","2015","1149","ja","prosent","5+","40.4"
"flyktning_botid_flytting","2015","1149","nei","personer","5+","122"
"flyktning_botid_flytting","2015","1149","nei","prosent","5+","17.7"
"flyktning_botid_flytting","2015","1149","uoppgitt","personer","5+","82"
"flyktning_botid_flytting","2015","1149","uoppgitt","prosent","5+","11.9"
"flyktning_botid_flytting","2015","1160","alle","personer","5+","42"
"flyktning_botid_flytting","2015","1160","alle","prosent","5+","40.4"
"flyktning_botid_flytting","2015","1160","ja","personer","5+","18"
"flyktning_botid_flytting","2015","1160","ja","prosent","5+","17.3"
"flyktning_botid_flytting","2015","1160","nei","personer","5+","14"
"flyktning_botid_flytting","2015","1160","nei","prosent","5+","13.5"
"flyktning_botid_flytting","2015","1160","uoppgitt","personer","5+","10"
"flyktning_botid_flytting","2015","1160","uoppgitt","prosent","5+","9.6"
"flyktning_botid_flytting","2015","1201","alle","personer","5+","8013"
"flyktning_botid_flytting","2015","1201","alle","prosent","5+","80.4"
"flyktning_botid_flytting","2015","1201","ja","personer","5+","4086"
"flyktning_botid_flytting","2015","1201","ja","prosent","5+","41.0"
"flyktning_botid_flytting","2015","1201","nei","personer","5+","1968"
"flyktning_botid_flytting","2015","1201","nei","prosent","5+","19.8"
"flyktning_botid_flytting","2015","1201","uoppgitt","personer","5+","1959"
"flyktning_botid_flytting","2015","1201","uoppgitt","prosent","5+","19.7"
"flyktning_botid_flytting","2015","1211","alle","personer","5+","18"
"flyktning_botid_flytting","2015","1211","alle","prosent","5+","46.2"
"flyktning_botid_flytting","2015","1211","ja","personer","5+","10"
"flyktning_botid_flytting","2015","1211","ja","prosent","5+","25.6"
"flyktning_botid_flytting","2015","1211","nei","personer","5+","5"
"flyktning_botid_flytting","2015","1211","nei","prosent","5+","12.8"
"flyktning_botid_flytting","2015","1211","uoppgitt","personer","5+","3"
"flyktning_botid_flytting","2015","1211","uoppgitt","prosent","5+","7.7"
"flyktning_botid_flytting","2015","1216","alle","personer","5+","58"
"flyktning_botid_flytting","2015","1216","alle","prosent","5+","52.7"
"flyktning_botid_flytting","2015","1216","ja","personer","5+","41"
"flyktning_botid_flytting","2015","1216","ja","prosent","5+","37.3"
"flyktning_botid_flytting","2015","1216","nei","personer","5+","10"
"flyktning_botid_flytting","2015","1216","nei","prosent","5+","9.1"
"flyktning_botid_flytting","2015","1216","uoppgitt","personer","5+","7"
"flyktning_botid_flytting","2015","1216","uoppgitt","prosent","5+","6.4"
"flyktning_botid_flytting","2015","1219","alle","personer","5+","151"
"flyktning_botid_flytting","2015","1219","alle","prosent","5+","52.6"
"flyktning_botid_flytting","2015","1219","ja","personer","5+","86"
"flyktning_botid_flytting","2015","1219","ja","prosent","5+","30.0"
"flyktning_botid_flytting","2015","1219","nei","personer","5+","34"
"flyktning_botid_flytting","2015","1219","nei","prosent","5+","11.8"
"flyktning_botid_flytting","2015","1219","uoppgitt","personer","5+","31"
"flyktning_botid_flytting","2015","1219","uoppgitt","prosent","5+","10.8"
"flyktning_botid_flytting","2015","1221","alle","personer","5+","307"
"flyktning_botid_flytting","2015","1221","alle","prosent","5+","70.4"
"flyktning_botid_flytting","2015","1221","ja","personer","5+","179"
"flyktning_botid_flytting","2015","1221","ja","prosent","5+","41.1"
"flyktning_botid_flytting","2015","1221","nei","personer","5+","79"
"flyktning_botid_flytting","2015","1221","nei","prosent","5+","18.1"
"flyktning_botid_flytting","2015","1221","uoppgitt","personer","5+","49"
"flyktning_botid_flytting","2015","1221","uoppgitt","prosent","5+","11.2"
"flyktning_botid_flytting","2015","1223","alle","personer","5+","7"
"flyktning_botid_flytting","2015","1223","alle","prosent","5+","53.8"
"flyktning_botid_flytting","2015","1223","ja","personer","5+","0"
"flyktning_botid_flytting","2015","1223","ja","prosent","5+","0.0"
"flyktning_botid_flytting","2015","1223","nei","personer","5+","4"
"flyktning_botid_flytting","2015","1223","nei","prosent","5+","30.8"
"flyktning_botid_flytting","2015","1223","uoppgitt","personer","5+","3"
"flyktning_botid_flytting","2015","1223","uoppgitt","prosent","5+","23.1"
"flyktning_botid_flytting","2015","1224","alle","personer","5+","98"
"flyktning_botid_flytting","2015","1224","alle","prosent","5+","54.1"
"flyktning_botid_flytting","2015","1224","ja","personer","5+","60"
"flyktning_botid_flytting","2015","1224","ja","prosent","5+","33.1"
"flyktning_botid_flytting","2015","1224","nei","personer","5+","10"
"flyktning_botid_flytting","2015","1224","nei","prosent","5+","5.5"
"flyktning_botid_flytting","2015","1224","uoppgitt","personer","5+","28"
"flyktning_botid_flytting","2015","1224","uoppgitt","prosent","5+","15.5"
"flyktning_botid_flytting","2015","1228","alle","personer","5+","53"
"flyktning_botid_flytting","2015","1228","alle","prosent","5+","41.7"
"flyktning_botid_flytting","2015","1228","ja","personer","5+","30"
"flyktning_botid_flytting","2015","1228","ja","prosent","5+","23.6"
"flyktning_botid_flytting","2015","1228","nei","personer","5+","10"
"flyktning_botid_flytting","2015","1228","nei","prosent","5+","7.9"
"flyktning_botid_flytting","2015","1228","uoppgitt","personer","5+","13"
"flyktning_botid_flytting","2015","1228","uoppgitt","prosent","5+","10.2"
"flyktning_botid_flytting","2015","1231","alle","personer","5+","24"
"flyktning_botid_flytting","2015","1231","alle","prosent","5+","23.5"
"flyktning_botid_flytting","2015","1231","ja","personer","5+","21"
"flyktning_botid_flytting","2015","1231","ja","prosent","5+","20.6"
"flyktning_botid_flytting","2015","1231","nei","personer","5+","0"
"flyktning_botid_flytting","2015","1231","nei","prosent","5+","0.0"
"flyktning_botid_flytting","2015","1231","uoppgitt","personer","5+","3"
"flyktning_botid_flytting","2015","1231","uoppgitt","prosent","5+","2.9"
"flyktning_botid_flytting","2015","1233","alle","personer","5+","3"
"flyktning_botid_flytting","2015","1233","alle","prosent","5+","20.0"
"flyktning_botid_flytting","2015","1233","ja","personer","5+","3"
"flyktning_botid_flytting","2015","1233","ja","prosent","5+","20.0"
"flyktning_botid_flytting","2015","1233","nei","personer","5+","0"
"flyktning_botid_flytting","2015","1233","nei","prosent","5+","0.0"
"flyktning_botid_flytting","2015","1233","uoppgitt","personer","5+","0"
"flyktning_botid_flytting","2015","1233","uoppgitt","prosent","5+","0.0"
"flyktning_botid_flytting","2015","1235","alle","personer","5+","164"
"flyktning_botid_flytting","2015","1235","alle","prosent","5+","51.1"
"flyktning_botid_flytting","2015","1235","ja","personer","5+","120"
"flyktning_botid_flytting","2015","1235","ja","prosent","5+","37.4"
"flyktning_botid_flytting","2015","1235","nei","personer","5+","24"
"flyktning_botid_flytting","2015","1235","nei","prosent","5+","7.5"
"flyktning_botid_flytting","2015","1235","uoppgitt","personer","5+","20"
"flyktning_botid_flytting","2015","1235","uoppgitt","prosent","5+","6.2"
"flyktning_botid_flytting","2015","1238","alle","personer","5+","84"
"flyktning_botid_flytting","2015","1238","alle","prosent","5+","48.8"
"flyktning_botid_flytting","2015","1238","ja","personer","5+","73"
"flyktning_botid_flytting","2015","1238","ja","prosent","5+","42.4"
"flyktning_botid_flytting","2015","1238","nei","personer","5+","6"
"flyktning_botid_flytting","2015","1238","nei","prosent","5+","3.5"
"flyktning_botid_flytting","2015","1238","uoppgitt","personer","5+","5"
"flyktning_botid_flytting","2015","1238","uoppgitt","prosent","5+","2.9"
"flyktning_botid_flytting","2015","1241","alle","personer","5+","8"
"flyktning_botid_flytting","2015","1241","alle","prosent","5+","53.3"
"flyktning_botid_flytting","2015","1241","ja","personer","5+","5"
"flyktning_botid_flytting","2015","1241","ja","prosent","5+","33.3"
"flyktning_botid_flytting","2015","1241","nei","personer","5+","3"
"flyktning_botid_flytting","2015","1241","nei","prosent","5+","20.0"
"flyktning_botid_flytting","2015","1241","uoppgitt","personer","5+","0"
"flyktning_botid_flytting","2015","1241","uoppgitt","prosent","5+","0.0"
"flyktning_botid_flytting","2015","1242","alle","personer","5+","22"
"flyktning_botid_flytting","2015","1242","alle","prosent","5+","71.0"
"flyktning_botid_flytting","2015","1242","ja","personer","5+","13"
"flyktning_botid_flytting","2015","1242","ja","prosent","5+","41.9"
"flyktning_botid_flytting","2015","1242","nei","personer","5+","6"
"flyktning_botid_flytting","2015","1242","nei","prosent","5+","19.4"
"flyktning_botid_flytting","2015","1242","uoppgitt","personer","5+","3"
"flyktning_botid_flytting","2015","1242","uoppgitt","prosent","5+","9.7"
"flyktning_botid_flytting","2015","1243","alle","personer","5+","208"
"flyktning_botid_flytting","2015","1243","alle","prosent","5+","82.2"
"flyktning_botid_flytting","2015","1243","ja","personer","5+","119"
"flyktning_botid_flytting","2015","1243","ja","prosent","5+","47.0"
"flyktning_botid_flytting","2015","1243","nei","personer","5+","50"
"flyktning_botid_flytting","2015","1243","nei","prosent","5+","19.8"
"flyktning_botid_flytting","2015","1243","uoppgitt","personer","5+","39"
"flyktning_botid_flytting","2015","1243","uoppgitt","prosent","5+","15.4"
"flyktning_botid_flytting","2015","1244","alle","personer","5+","15"
"flyktning_botid_flytting","2015","1244","alle","prosent","5+","78.9"
"flyktning_botid_flytting","2015","1244","ja","personer","5+","9"
"flyktning_botid_flytting","2015","1244","ja","prosent","5+","47.4"
"flyktning_botid_flytting","2015","1244","nei","personer","5+","3"
"flyktning_botid_flytting","2015","1244","nei","prosent","5+","15.8"
"flyktning_botid_flytting","2015","1244","uoppgitt","personer","5+","3"
"flyktning_botid_flytting","2015","1244","uoppgitt","prosent","5+","15.8"
"flyktning_botid_flytting","2015","1245","alle","personer","5+","129"
"flyktning_botid_flytting","2015","1245","alle","prosent","5+","70.1"
"flyktning_botid_flytting","2015","1245","ja","personer","5+","112"
"flyktning_botid_flytting","2015","1245","ja","prosent","5+","60.9"
"flyktning_botid_flytting","2015","1245","nei","personer","5+","9"
"flyktning_botid_flytting","2015","1245","nei","prosent","5+","4.9"
"flyktning_botid_flytting","2015","1245","uoppgitt","personer","5+","8"
"flyktning_botid_flytting","2015","1245","uoppgitt","prosent","5+","4.3"
"flyktning_botid_flytting","2015","1246","alle","personer","5+","297"
"flyktning_botid_flytting","2015","1246","alle","prosent","5+","75.0"
"flyktning_botid_flytting","2015","1246","ja","personer","5+","136"
"flyktning_botid_flytting","2015","1246","ja","prosent","5+","34.3"
"flyktning_botid_flytting","2015","1246","nei","personer","5+","110"
"flyktning_botid_flytting","2015","1246","nei","prosent","5+","27.8"
"flyktning_botid_flytting","2015","1246","uoppgitt","personer","5+","51"
"flyktning_botid_flytting","2015","1246","uoppgitt","prosent","5+","12.9"
"flyktning_botid_flytting","2015","1247","alle","personer","5+","299"
"flyktning_botid_flytting","2015","1247","alle","prosent","5+","71.5"
"flyktning_botid_flytting","2015","1247","ja","personer","5+","149"
"flyktning_botid_flytting","2015","1247","ja","prosent","5+","35.6"
"flyktning_botid_flytting","2015","1247","nei","personer","5+","97"
"flyktning_botid_flytting","2015","1247","nei","prosent","5+","23.2"
"flyktning_botid_flytting","2015","1247","uoppgitt","personer","5+","53"
"flyktning_botid_flytting","2015","1247","uoppgitt","prosent","5+","12.7"
"flyktning_botid_flytting","2015","1251","alle","personer","5+","21"
"flyktning_botid_flytting","2015","1251","alle","prosent","5+","30.9"
"flyktning_botid_flytting","2015","1251","ja","personer","5+","13"
"flyktning_botid_flytting","2015","1251","ja","prosent","5+","19.1"
"flyktning_botid_flytting","2015","1251","nei","personer","5+","8"
"flyktning_botid_flytting","2015","1251","nei","prosent","5+","11.8"
"flyktning_botid_flytting","2015","1251","uoppgitt","personer","5+","0"
"flyktning_botid_flytting","2015","1251","uoppgitt","prosent","5+","0.0"
"flyktning_botid_flytting","2015","1253","alle","personer","5+","27"
"flyktning_botid_flytting","2015","1253","alle","prosent","5+","87.1"
"flyktning_botid_flytting","2015","1253","ja","personer","5+","6"
"flyktning_botid_flytting","2015","1253","ja","prosent","5+","19.4"
"flyktning_botid_flytting","2015","1253","nei","personer","5+","14"
"flyktning_botid_flytting","2015","1253","nei","prosent","5+","45.2"
"flyktning_botid_flytting","2015","1253","uoppgitt","personer","5+","7"
"flyktning_botid_flytting","2015","1253","uoppgitt","prosent","5+","22.6"
"flyktning_botid_flytting","2015","1256","alle","personer","5+","62"
"flyktning_botid_flytting","2015","1256","alle","prosent","5+","57.4"
"flyktning_botid_flytting","2015","1256","ja","personer","5+","30"
"flyktning_botid_flytting","2015","1256","ja","prosent","5+","27.8"
"flyktning_botid_flytting","2015","1256","nei","personer","5+","17"
"flyktning_botid_flytting","2015","1256","nei","prosent","5+","15.7"
