"aar","bydel_nr","flytting","innvkat_3","enhet","tabellvariabel","tabell_navn","fylke_nr","Fylke","naringsregion_nr","kommune_nr"
2013,"NULL","nettoinnvandring","befolkningen_ellers","personer","-1","befolkning_flytting","NULL","NULL","NULL","0528"
2013,"NULL","innflytting","alle","personer","553","befolkning_flytting","NULL","NULL","NULL","0528"
2013,"NULL","innflytting","innvandrere","personer","53","befolkning_flytting","NULL","NULL","NULL","0528"
2013,"NULL","innflytting","befolkningen_ellers","personer","500","befolkning_flytting","NULL","NULL","NULL","0528"
2013,"NULL","utflytting","alle","personer","612","befolkning_flytting","NULL","NULL","NULL","0528"
2013,"NULL","utflytting","innvandrere","personer","100","befolkning_flytting","NULL","NULL","NULL","0528"
2013,"NULL","utflytting","befolkningen_ellers","personer","512","befolkning_flytting","NULL","NULL","NULL","0528"
2013,"NULL","nettoinnflytting","alle","personer","-59","befolkning_flytting","NULL","NULL","NULL","0528"
2013,"NULL","nettoinnflytting","innvandrere","personer","-47","befolkning_flytting","NULL","NULL","NULL","0528"
2013,"NULL","nettoinnflytting","befolkningen_ellers","personer","-12","befolkning_flytting","NULL","NULL","NULL","0528"
2013,"NULL","innvandring_og_innflytting","alle","personer","688","befolkning_flytting","NULL","NULL","NULL","0528"
2013,"NULL","innvandring_og_innflytting","innvandrere","personer","178","befolkning_flytting","NULL","NULL","NULL","0528"
2013,"NULL","innvandring_og_innflytting","befolkningen_ellers","personer","510","befolkning_flytting","NULL","NULL","NULL","0528"
2013,"NULL","utvandring_og_utflytting","alle","personer","644","befolkning_flytting","NULL","NULL","NULL","0528"
2013,"NULL","utvandring_og_utflytting","innvandrere","personer","121","befolkning_flytting","NULL","NULL","NULL","0528"
2013,"NULL","utvandring_og_utflytting","befolkningen_ellers","personer","523","befolkning_flytting","NULL","NULL","NULL","0528"
2013,"NULL","nettoinnvandring_og_nettoinnflytting","alle","personer","44","befolkning_flytting","NULL","NULL","NULL","0528"
2013,"NULL","nettoinnvandring_og_nettoinnflytting","innvandrere","personer","57","befolkning_flytting","NULL","NULL","NULL","0528"
2013,"NULL","nettoinnvandring_og_nettoinnflytting","befolkningen_ellers","personer","-13","befolkning_flytting","NULL","NULL","NULL","0528"
2013,"NULL","innvandring","alle","personer","112","befolkning_flytting","NULL","NULL","NULL","0529"
2013,"NULL","innvandring","innvandrere","personer","99","befolkning_flytting","NULL","NULL","NULL","0529"
2013,"NULL","innvandring","befolkningen_ellers","personer","13","befolkning_flytting","NULL","NULL","NULL","0529"
2013,"NULL","utvandring","alle","personer","25","befolkning_flytting","NULL","NULL","NULL","0529"
2013,"NULL","utvandring","innvandrere","personer","12","befolkning_flytting","NULL","NULL","NULL","0529"
2013,"NULL","utvandring","befolkningen_ellers","personer","13","befolkning_flytting","NULL","NULL","NULL","0529"
2013,"NULL","nettoinnvandring","alle","personer","87","befolkning_flytting","NULL","NULL","NULL","0529"
2013,"NULL","nettoinnvandring","innvandrere","personer","87","befolkning_flytting","NULL","NULL","NULL","0529"
2013,"NULL","nettoinnvandring","befolkningen_ellers","personer","0","befolkning_flytting","NULL","NULL","NULL","0529"
2013,"NULL","innflytting","alle","personer","611","befolkning_flytting","NULL","NULL","NULL","0529"
2013,"NULL","innflytting","innvandrere","personer","92","befolkning_flytting","NULL","NULL","NULL","0529"
2013,"NULL","innflytting","befolkningen_ellers","personer","519","befolkning_flytting","NULL","NULL","NULL","0529"
2013,"NULL","utflytting","alle","personer","616","befolkning_flytting","NULL","NULL","NULL","0529"
2013,"NULL","utflytting","innvandrere","personer","86","befolkning_flytting","NULL","NULL","NULL","0529"
2013,"NULL","utflytting","befolkningen_ellers","personer","530","befolkning_flytting","NULL","NULL","NULL","0529"
2013,"NULL","nettoinnflytting","alle","personer","-5","befolkning_flytting","NULL","NULL","NULL","0529"
2013,"NULL","nettoinnflytting","innvandrere","personer","6","befolkning_flytting","NULL","NULL","NULL","0529"
2013,"NULL","nettoinnflytting","befolkningen_ellers","personer","-11","befolkning_flytting","NULL","NULL","NULL","0529"
2013,"NULL","innvandring_og_innflytting","alle","personer","723","befolkning_flytting","NULL","NULL","NULL","0529"
2013,"NULL","innvandring_og_innflytting","innvandrere","personer","191","befolkning_flytting","NULL","NULL","NULL","0529"
2013,"NULL","innvandring_og_innflytting","befolkningen_ellers","personer","532","befolkning_flytting","NULL","NULL","NULL","0529"
2013,"NULL","utvandring_og_utflytting","alle","personer","641","befolkning_flytting","NULL","NULL","NULL","0529"
2013,"NULL","utvandring_og_utflytting","innvandrere","personer","98","befolkning_flytting","NULL","NULL","NULL","0529"
2013,"NULL","utvandring_og_utflytting","befolkningen_ellers","personer","543","befolkning_flytting","NULL","NULL","NULL","0529"
2013,"NULL","nettoinnvandring_og_nettoinnflytting","alle","personer","82","befolkning_flytting","NULL","NULL","NULL","0529"
2013,"NULL","nettoinnvandring_og_nettoinnflytting","innvandrere","personer","93","befolkning_flytting","NULL","NULL","NULL","0529"
2013,"NULL","nettoinnvandring_og_nettoinnflytting","befolkningen_ellers","personer","-11","befolkning_flytting","NULL","NULL","NULL","0529"
2013,"NULL","innvandring","alle","personer","42","befolkning_flytting","NULL","NULL","NULL","0532"
2013,"NULL","innvandring","innvandrere","personer","35","befolkning_flytting","NULL","NULL","NULL","0532"
2013,"NULL","innvandring","befolkningen_ellers","personer","7","befolkning_flytting","NULL","NULL","NULL","0532"
2013,"NULL","utvandring","alle","personer","21","befolkning_flytting","NULL","NULL","NULL","0532"
2013,"NULL","utvandring","innvandrere","personer","16","befolkning_flytting","NULL","NULL","NULL","0532"
2013,"NULL","utvandring","befolkningen_ellers","personer","5","befolkning_flytting","NULL","NULL","NULL","0532"
2013,"NULL","nettoinnvandring","alle","personer","21","befolkning_flytting","NULL","NULL","NULL","0532"
2013,"NULL","nettoinnvandring","innvandrere","personer","19","befolkning_flytting","NULL","NULL","NULL","0532"
2013,"NULL","nettoinnvandring","befolkningen_ellers","personer","2","befolkning_flytting","NULL","NULL","NULL","0532"
2013,"NULL","innflytting","alle","personer","355","befolkning_flytting","NULL","NULL","NULL","0532"
2013,"NULL","innflytting","innvandrere","personer","44","befolkning_flytting","NULL","NULL","NULL","0532"
2013,"NULL","innflytting","befolkningen_ellers","personer","311","befolkning_flytting","NULL","NULL","NULL","0532"
2013,"NULL","utflytting","alle","personer","319","befolkning_flytting","NULL","NULL","NULL","0532"
2013,"NULL","utflytting","innvandrere","personer","40","befolkning_flytting","NULL","NULL","NULL","0532"
2013,"NULL","utflytting","befolkningen_ellers","personer","279","befolkning_flytting","NULL","NULL","NULL","0532"
2013,"NULL","nettoinnflytting","alle","personer","36","befolkning_flytting","NULL","NULL","NULL","0532"
2013,"NULL","nettoinnflytting","innvandrere","personer","4","befolkning_flytting","NULL","NULL","NULL","0532"
2013,"NULL","nettoinnflytting","befolkningen_ellers","personer","32","befolkning_flytting","NULL","NULL","NULL","0532"
2013,"NULL","innvandring_og_innflytting","alle","personer","397","befolkning_flytting","NULL","NULL","NULL","0532"
2013,"NULL","innvandring_og_innflytting","innvandrere","personer","79","befolkning_flytting","NULL","NULL","NULL","0532"
2013,"NULL","innvandring_og_innflytting","befolkningen_ellers","personer","318","befolkning_flytting","NULL","NULL","NULL","0532"
2013,"NULL","utvandring_og_utflytting","alle","personer","340","befolkning_flytting","NULL","NULL","NULL","0532"
2013,"NULL","utvandring_og_utflytting","innvandrere","personer","56","befolkning_flytting","NULL","NULL","NULL","0532"
2013,"NULL","utvandring_og_utflytting","befolkningen_ellers","personer","284","befolkning_flytting","NULL","NULL","NULL","0532"
2013,"NULL","nettoinnvandring_og_nettoinnflytting","alle","personer","57","befolkning_flytting","NULL","NULL","NULL","0532"
2013,"NULL","nettoinnvandring_og_nettoinnflytting","innvandrere","personer","23","befolkning_flytting","NULL","NULL","NULL","0532"
2013,"NULL","nettoinnvandring_og_nettoinnflytting","befolkningen_ellers","personer","34","befolkning_flytting","NULL","NULL","NULL","0532"
2013,"NULL","innvandring","alle","personer","84","befolkning_flytting","NULL","NULL","NULL","0533"
2013,"NULL","innvandring","innvandrere","personer","71","befolkning_flytting","NULL","NULL","NULL","0533"
2013,"NULL","innvandring","befolkningen_ellers","personer","13","befolkning_flytting","NULL","NULL","NULL","0533"
2013,"NULL","utvandring","alle","personer","29","befolkning_flytting","NULL","NULL","NULL","0533"
2013,"NULL","utvandring","innvandrere","personer","23","befolkning_flytting","NULL","NULL","NULL","0533"
2013,"NULL","utvandring","befolkningen_ellers","personer","6","befolkning_flytting","NULL","NULL","NULL","0533"
2013,"NULL","nettoinnvandring","alle","personer","55","befolkning_flytting","NULL","NULL","NULL","0533"
2013,"NULL","nettoinnvandring","innvandrere","personer","48","befolkning_flytting","NULL","NULL","NULL","0533"
2013,"NULL","nettoinnvandring","befolkningen_ellers","personer","7","befolkning_flytting","NULL","NULL","NULL","0533"
2013,"NULL","innflytting","alle","personer","455","befolkning_flytting","NULL","NULL","NULL","0533"
2013,"NULL","innflytting","innvandrere","personer","85","befolkning_flytting","NULL","NULL","NULL","0533"
2013,"NULL","innflytting","befolkningen_ellers","personer","370","befolkning_flytting","NULL","NULL","NULL","0533"
2013,"NULL","utflytting","alle","personer","459","befolkning_flytting","NULL","NULL","NULL","0533"
2013,"NULL","utflytting","innvandrere","personer","65","befolkning_flytting","NULL","NULL","NULL","0533"
2013,"NULL","utflytting","befolkningen_ellers","personer","394","befolkning_flytting","NULL","NULL","NULL","0533"
2013,"NULL","nettoinnflytting","alle","personer","-4","befolkning_flytting","NULL","NULL","NULL","0533"
2013,"NULL","nettoinnflytting","innvandrere","personer","20","befolkning_flytting","NULL","NULL","NULL","0533"
2013,"NULL","nettoinnflytting","befolkningen_ellers","personer","-24","befolkning_flytting","NULL","NULL","NULL","0533"
2013,"NULL","innvandring_og_innflytting","alle","personer","539","befolkning_flytting","NULL","NULL","NULL","0533"
2013,"NULL","innvandring_og_innflytting","innvandrere","personer","156","befolkning_flytting","NULL","NULL","NULL","0533"
2013,"NULL","innvandring_og_innflytting","befolkningen_ellers","personer","383","befolkning_flytting","NULL","NULL","NULL","0533"
2013,"NULL","utvandring_og_utflytting","alle","personer","488","befolkning_flytting","NULL","NULL","NULL","0533"
2013,"NULL","utvandring_og_utflytting","innvandrere","personer","88","befolkning_flytting","NULL","NULL","NULL","0533"
2013,"NULL","utvandring_og_utflytting","befolkningen_ellers","personer","400","befolkning_flytting","NULL","NULL","NULL","0533"
2013,"NULL","nettoinnvandring_og_nettoinnflytting","alle","personer","51","befolkning_flytting","NULL","NULL","NULL","0533"
2013,"NULL","nettoinnvandring_og_nettoinnflytting","innvandrere","personer","68","befolkning_flytting","NULL","NULL","NULL","0533"
2013,"NULL","nettoinnvandring_og_nettoinnflytting","befolkningen_ellers","personer","-17","befolkning_flytting","NULL","NULL","NULL","0533"
2013,"NULL","innvandring","alle","personer","121","befolkning_flytting","NULL","NULL","NULL","0534"
2013,"NULL","innvandring","innvandrere","personer","109","befolkning_flytting","NULL","NULL","NULL","0534"
2013,"NULL","innvandring","befolkningen_ellers","personer","12","befolkning_flytting","NULL","NULL","NULL","0534"
2013,"NULL","utvandring","alle","personer","42","befolkning_flytting","NULL","NULL","NULL","0534"
2013,"NULL","utvandring","innvandrere","personer","33","befolkning_flytting","NULL","NULL","NULL","0534"
2013,"NULL","utvandring","befolkningen_ellers","personer","9","befolkning_flytting","NULL","NULL","NULL","0534"
2013,"NULL","nettoinnvandring","alle","personer","79","befolkning_flytting","NULL","NULL","NULL","0534"
2013,"NULL","nettoinnvandring","innvandrere","personer","76","befolkning_flytting","NULL","NULL","NULL","0534"
2013,"NULL","nettoinnvandring","befolkningen_ellers","personer","3","befolkning_flytting","NULL","NULL","NULL","0534"
2013,"NULL","innflytting","alle","personer","551","befolkning_flytting","NULL","NULL","NULL","0534"
2013,"NULL","innflytting","innvandrere","personer","105","befolkning_flytting","NULL","NULL","NULL","0534"
2013,"NULL","innflytting","befolkningen_ellers","personer","446","befolkning_flytting","NULL","NULL","NULL","0534"
2013,"NULL","utflytting","alle","personer","534","befolkning_flytting","NULL","NULL","NULL","0534"
2013,"NULL","utflytting","innvandrere","personer","93","befolkning_flytting","NULL","NULL","NULL","0534"
2013,"NULL","utflytting","befolkningen_ellers","personer","441","befolkning_flytting","NULL","NULL","NULL","0534"
2013,"NULL","nettoinnflytting","alle","personer","17","befolkning_flytting","NULL","NULL","NULL","0534"
2013,"NULL","nettoinnflytting","innvandrere","personer","12","befolkning_flytting","NULL","NULL","NULL","0534"
2013,"NULL","nettoinnflytting","befolkningen_ellers","personer","5","befolkning_flytting","NULL","NULL","NULL","0534"
2013,"NULL","innvandring_og_innflytting","alle","personer","672","befolkning_flytting","NULL","NULL","NULL","0534"
2013,"NULL","innvandring_og_innflytting","innvandrere","personer","214","befolkning_flytting","NULL","NULL","NULL","0534"
2013,"NULL","innvandring_og_innflytting","befolkningen_ellers","personer","458","befolkning_flytting","NULL","NULL","NULL","0534"
2013,"NULL","utvandring_og_utflytting","alle","personer","576","befolkning_flytting","NULL","NULL","NULL","0534"
2013,"NULL","utvandring_og_utflytting","innvandrere","personer","126","befolkning_flytting","NULL","NULL","NULL","0534"
2013,"NULL","utvandring_og_utflytting","befolkningen_ellers","personer","450","befolkning_flytting","NULL","NULL","NULL","0534"
2013,"NULL","nettoinnvandring_og_nettoinnflytting","alle","personer","96","befolkning_flytting","NULL","NULL","NULL","0534"
2013,"NULL","nettoinnvandring_og_nettoinnflytting","innvandrere","personer","88","befolkning_flytting","NULL","NULL","NULL","0534"
2013,"NULL","nettoinnvandring_og_nettoinnflytting","befolkningen_ellers","personer","8","befolkning_flytting","NULL","NULL","NULL","0534"
2013,"NULL","innvandring","alle","personer","99","befolkning_flytting","NULL","NULL","NULL","0536"
2013,"NULL","innvandring","innvandrere","personer","91","befolkning_flytting","NULL","NULL","NULL","0536"
2013,"NULL","innvandring","befolkningen_ellers","personer","8","befolkning_flytting","NULL","NULL","NULL","0536"
2013,"NULL","utvandring","alle","personer","16","befolkning_flytting","NULL","NULL","NULL","0536"
2013,"NULL","utvandring","innvandrere","personer","13","befolkning_flytting","NULL","NULL","NULL","0536"
2013,"NULL","utvandring","befolkningen_ellers","personer","3","befolkning_flytting","NULL","NULL","NULL","0536"
2013,"NULL","nettoinnvandring","alle","personer","83","befolkning_flytting","NULL","NULL","NULL","0536"
2013,"NULL","nettoinnvandring","innvandrere","personer","78","befolkning_flytting","NULL","NULL","NULL","0536"
2013,"NULL","nettoinnvandring","befolkningen_ellers","personer","5","befolkning_flytting","NULL","NULL","NULL","0536"
2013,"NULL","innflytting","alle","personer","277","befolkning_flytting","NULL","NULL","NULL","0536"
2013,"NULL","innflytting","innvandrere","personer","29","befolkning_flytting","NULL","NULL","NULL","0536"
2013,"NULL","innflytting","befolkningen_ellers","personer","248","befolkning_flytting","NULL","NULL","NULL","0536"
2013,"NULL","utflytting","alle","personer","332","befolkning_flytting","NULL","NULL","NULL","0536"
2013,"NULL","utflytting","innvandrere","personer","74","befolkning_flytting","NULL","NULL","NULL","0536"
2013,"NULL","utflytting","befolkningen_ellers","personer","258","befolkning_flytting","NULL","NULL","NULL","0536"
2013,"NULL","nettoinnflytting","alle","personer","-55","befolkning_flytting","NULL","NULL","NULL","0536"
2013,"NULL","nettoinnflytting","innvandrere","personer","-45","befolkning_flytting","NULL","NULL","NULL","0536"
2013,"NULL","nettoinnflytting","befolkningen_ellers","personer","-10","befolkning_flytting","NULL","NULL","NULL","0536"
2013,"NULL","innvandring_og_innflytting","alle","personer","376","befolkning_flytting","NULL","NULL","NULL","0536"
2013,"NULL","innvandring_og_innflytting","innvandrere","personer","120","befolkning_flytting","NULL","NULL","NULL","0536"
2013,"NULL","innvandring_og_innflytting","befolkningen_ellers","personer","256","befolkning_flytting","NULL","NULL","NULL","0536"
2013,"NULL","utvandring_og_utflytting","alle","personer","348","befolkning_flytting","NULL","NULL","NULL","0536"
2013,"NULL","utvandring_og_utflytting","innvandrere","personer","87","befolkning_flytting","NULL","NULL","NULL","0536"
2013,"NULL","utvandring_og_utflytting","befolkningen_ellers","personer","261","befolkning_flytting","NULL","NULL","NULL","0536"
2013,"NULL","nettoinnvandring_og_nettoinnflytting","alle","personer","28","befolkning_flytting","NULL","NULL","NULL","0536"
2013,"NULL","nettoinnvandring_og_nettoinnflytting","innvandrere","personer","33","befolkning_flytting","NULL","NULL","NULL","0536"
2013,"NULL","nettoinnvandring_og_nettoinnflytting","befolkningen_ellers","personer","-5","befolkning_flytting","NULL","NULL","NULL","0536"
2013,"NULL","innvandring","alle","personer","30","befolkning_flytting","NULL","NULL","NULL","0538"
2013,"NULL","innvandring","innvandrere","personer","30","befolkning_flytting","NULL","NULL","NULL","0538"
2013,"NULL","innvandring","befolkningen_ellers","personer","0","befolkning_flytting","NULL","NULL","NULL","0538"
2013,"NULL","utvandring","alle","personer","24","befolkning_flytting","NULL","NULL","NULL","0538"
2013,"NULL","utvandring","innvandrere","personer","21","befolkning_flytting","NULL","NULL","NULL","0538"
2013,"NULL","utvandring","befolkningen_ellers","personer","3","befolkning_flytting","NULL","NULL","NULL","0538"
2013,"NULL","nettoinnvandring","alle","personer","6","befolkning_flytting","NULL","NULL","NULL","0538"
2013,"NULL","nettoinnvandring","innvandrere","personer","9","befolkning_flytting","NULL","NULL","NULL","0538"
2013,"NULL","nettoinnvandring","befolkningen_ellers","personer","-3","befolkning_flytting","NULL","NULL","NULL","0538"
2013,"NULL","innflytting","alle","personer","198","befolkning_flytting","NULL","NULL","NULL","0538"
2013,"NULL","innflytting","innvandrere","personer","16","befolkning_flytting","NULL","NULL","NULL","0538"
2013,"NULL","innflytting","befolkningen_ellers","personer","182","befolkning_flytting","NULL","NULL","NULL","0538"
2013,"NULL","utflytting","alle","personer","203","befolkning_flytting","NULL","NULL","NULL","0538"
2013,"NULL","utflytting","innvandrere","personer","35","befolkning_flytting","NULL","NULL","NULL","0538"
2013,"NULL","utflytting","befolkningen_ellers","personer","168","befolkning_flytting","NULL","NULL","NULL","0538"
2013,"NULL","nettoinnflytting","alle","personer","-5","befolkning_flytting","NULL","NULL","NULL","0538"
2013,"NULL","nettoinnflytting","innvandrere","personer","-19","befolkning_flytting","NULL","NULL","NULL","0538"
2013,"NULL","nettoinnflytting","befolkningen_ellers","personer","14","befolkning_flytting","NULL","NULL","NULL","0538"
2013,"NULL","innvandring_og_innflytting","alle","personer","228","befolkning_flytting","NULL","NULL","NULL","0538"
2013,"NULL","innvandring_og_innflytting","innvandrere","personer","46","befolkning_flytting","NULL","NULL","NULL","0538"
2013,"NULL","innvandring_og_innflytting","befolkningen_ellers","personer","182","befolkning_flytting","NULL","NULL","NULL","0538"
2013,"NULL","utvandring_og_utflytting","alle","personer","227","befolkning_flytting","NULL","NULL","NULL","0538"
2013,"NULL","utvandring_og_utflytting","innvandrere","personer","56","befolkning_flytting","NULL","NULL","NULL","0538"
2013,"NULL","utvandring_og_utflytting","befolkningen_ellers","personer","171","befolkning_flytting","NULL","NULL","NULL","0538"
2013,"NULL","nettoinnvandring_og_nettoinnflytting","alle","personer","1","befolkning_flytting","NULL","NULL","NULL","0538"
2013,"NULL","nettoinnvandring_og_nettoinnflytting","innvandrere","personer","-10","befolkning_flytting","NULL","NULL","NULL","0538"
2013,"NULL","nettoinnvandring_og_nettoinnflytting","befolkningen_ellers","personer","11","befolkning_flytting","NULL","NULL","NULL","0538"
2013,"NULL","innvandring","alle","personer","17","befolkning_flytting","NULL","NULL","NULL","0540"
2013,"NULL","innvandring","innvandrere","personer","14","befolkning_flytting","NULL","NULL","NULL","0540"
2013,"NULL","innvandring","befolkningen_ellers","personer","3","befolkning_flytting","NULL","NULL","NULL","0540"
2013,"NULL","utvandring","alle","personer","7","befolkning_flytting","NULL","NULL","NULL","0540"
2013,"NULL","utvandring","innvandrere","personer","7","befolkning_flytting","NULL","NULL","NULL","0540"
2013,"NULL","utvandring","befolkningen_ellers","personer","0","befolkning_flytting","NULL","NULL","NULL","0540"
2013,"NULL","nettoinnvandring","alle","personer","10","befolkning_flytting","NULL","NULL","NULL","0540"
2013,"NULL","nettoinnvandring","innvandrere","personer","7","befolkning_flytting","NULL","NULL","NULL","0540"
2013,"NULL","nettoinnvandring","befolkningen_ellers","personer","3","befolkning_flytting","NULL","NULL","NULL","0540"
2013,"NULL","innflytting","alle","personer","116","befolkning_flytting","NULL","NULL","NULL","0540"
2013,"NULL","innflytting","innvandrere","personer","15","befolkning_flytting","NULL","NULL","NULL","0540"
2013,"NULL","innflytting","befolkningen_ellers","personer","101","befolkning_flytting","NULL","NULL","NULL","0540"
2013,"NULL","utflytting","alle","personer","125","befolkning_flytting","NULL","NULL","NULL","0540"
2013,"NULL","utflytting","innvandrere","personer","13","befolkning_flytting","NULL","NULL","NULL","0540"
2013,"NULL","utflytting","befolkningen_ellers","personer","112","befolkning_flytting","NULL","NULL","NULL","0540"
2013,"NULL","nettoinnflytting","alle","personer","-9","befolkning_flytting","NULL","NULL","NULL","0540"
2013,"NULL","nettoinnflytting","innvandrere","personer","2","befolkning_flytting","NULL","NULL","NULL","0540"
2013,"NULL","nettoinnflytting","befolkningen_ellers","personer","-11","befolkning_flytting","NULL","NULL","NULL","0540"
2013,"NULL","innvandring_og_innflytting","alle","personer","133","befolkning_flytting","NULL","NULL","NULL","0540"
2013,"NULL","innvandring_og_innflytting","innvandrere","personer","29","befolkning_flytting","NULL","NULL","NULL","0540"
2013,"NULL","innvandring_og_innflytting","befolkningen_ellers","personer","104","befolkning_flytting","NULL","NULL","NULL","0540"
2013,"NULL","utvandring_og_utflytting","alle","personer","132","befolkning_flytting","NULL","NULL","NULL","0540"
2013,"NULL","utvandring_og_utflytting","innvandrere","personer","20","befolkning_flytting","NULL","NULL","NULL","0540"
2013,"NULL","utvandring_og_utflytting","befolkningen_ellers","personer","112","befolkning_flytting","NULL","NULL","NULL","0540"
2013,"NULL","nettoinnvandring_og_nettoinnflytting","alle","personer","1","befolkning_flytting","NULL","NULL","NULL","0540"
2013,"NULL","nettoinnvandring_og_nettoinnflytting","innvandrere","personer","9","befolkning_flytting","NULL","NULL","NULL","0540"
2013,"NULL","nettoinnvandring_og_nettoinnflytting","befolkningen_ellers","personer","-8","befolkning_flytting","NULL","NULL","NULL","0540"
2013,"NULL","innvandring","alle","personer","91","befolkning_flytting","NULL","NULL","NULL","0541"
2013,"NULL","innvandring","innvandrere","personer","91","befolkning_flytting","NULL","NULL","NULL","0541"
2013,"NULL","innvandring","befolkningen_ellers","personer","0","befolkning_flytting","NULL","NULL","NULL","0541"
2013,"NULL","utvandring","alle","personer","3","befolkning_flytting","NULL","NULL","NULL","0541"
2013,"NULL","utvandring","innvandrere","personer","3","befolkning_flytting","NULL","NULL","NULL","0541"
2013,"NULL","utvandring","befolkningen_ellers","personer","0","befolkning_flytting","NULL","NULL","NULL","0541"
2013,"NULL","nettoinnvandring","alle","personer","88","befolkning_flytting","NULL","NULL","NULL","0541"
2013,"NULL","nettoinnvandring","innvandrere","personer","88","befolkning_flytting","NULL","NULL","NULL","0541"
2013,"NULL","nettoinnvandring","befolkningen_ellers","personer","0","befolkning_flytting","NULL","NULL","NULL","0541"
2013,"NULL","innflytting","alle","personer","54","befolkning_flytting","NULL","NULL","NULL","0541"
2013,"NULL","innflytting","innvandrere","personer","8","befolkning_flytting","NULL","NULL","NULL","0541"
2013,"NULL","innflytting","befolkningen_ellers","personer","46","befolkning_flytting","NULL","NULL","NULL","0541"
2013,"NULL","utflytting","alle","personer","121","befolkning_flytting","NULL","NULL","NULL","0541"
2013,"NULL","utflytting","innvandrere","personer","79","befolkning_flytting","NULL","NULL","NULL","0541"
2013,"NULL","utflytting","befolkningen_ellers","personer","42","befolkning_flytting","NULL","NULL","NULL","0541"
2013,"NULL","nettoinnflytting","alle","personer","-67","befolkning_flytting","NULL","NULL","NULL","0541"
2013,"NULL","nettoinnflytting","innvandrere","personer","-71","befolkning_flytting","NULL","NULL","NULL","0541"
2013,"NULL","nettoinnflytting","befolkningen_ellers","personer","4","befolkning_flytting","NULL","NULL","NULL","0541"
2013,"NULL","innvandring_og_innflytting","alle","personer","145","befolkning_flytting","NULL","NULL","NULL","0541"
2013,"NULL","innvandring_og_innflytting","innvandrere","personer","99","befolkning_flytting","NULL","NULL","NULL","0541"
2013,"NULL","innvandring_og_innflytting","befolkningen_ellers","personer","46","befolkning_flytting","NULL","NULL","NULL","0541"
2013,"NULL","utvandring_og_utflytting","alle","personer","124","befolkning_flytting","NULL","NULL","NULL","0541"
2013,"NULL","utvandring_og_utflytting","innvandrere","personer","82","befolkning_flytting","NULL","NULL","NULL","0541"
2013,"NULL","utvandring_og_utflytting","befolkningen_ellers","personer","42","befolkning_flytting","NULL","NULL","NULL","0541"
2013,"NULL","nettoinnvandring_og_nettoinnflytting","alle","personer","21","befolkning_flytting","NULL","NULL","NULL","0541"
2013,"NULL","nettoinnvandring_og_nettoinnflytting","innvandrere","personer","17","befolkning_flytting","NULL","NULL","NULL","0541"
2013,"NULL","nettoinnvandring_og_nettoinnflytting","befolkningen_ellers","personer","4","befolkning_flytting","NULL","NULL","NULL","0541"
2013,"NULL","innvandring","alle","personer","61","befolkning_flytting","NULL","NULL","NULL","0542"
2013,"NULL","innvandring","innvandrere","personer","58","befolkning_flytting","NULL","NULL","NULL","0542"
2013,"NULL","innvandring","befolkningen_ellers","personer","3","befolkning_flytting","NULL","NULL","NULL","0542"
2013,"NULL","utvandring","alle","personer","16","befolkning_flytting","NULL","NULL","NULL","0542"
2013,"NULL","utvandring","innvandrere","personer","13","befolkning_flytting","NULL","NULL","NULL","0542"
2013,"NULL","utvandring","befolkningen_ellers","personer","3","befolkning_flytting","NULL","NULL","NULL","0542"
2013,"NULL","nettoinnvandring","alle","personer","45","befolkning_flytting","NULL","NULL","NULL","0542"
2013,"NULL","nettoinnvandring","innvandrere","personer","45","befolkning_flytting","NULL","NULL","NULL","0542"
2013,"NULL","nettoinnvandring","befolkningen_ellers","personer","0","befolkning_flytting","NULL","NULL","NULL","0542"
2013,"NULL","innflytting","alle","personer","293","befolkning_flytting","NULL","NULL","NULL","0542"
2013,"NULL","innflytting","innvandrere","personer","39","befolkning_flytting","NULL","NULL","NULL","0542"
2013,"NULL","innflytting","befolkningen_ellers","personer","254","befolkning_flytting","NULL","NULL","NULL","0542"
2013,"NULL","utflytting","alle","personer","272","befolkning_flytting","NULL","NULL","NULL","0542"
2013,"NULL","utflytting","innvandrere","personer","47","befolkning_flytting","NULL","NULL","NULL","0542"
2013,"NULL","utflytting","befolkningen_ellers","personer","225","befolkning_flytting","NULL","NULL","NULL","0542"
2013,"NULL","nettoinnflytting","alle","personer","21","befolkning_flytting","NULL","NULL","NULL","0542"
2013,"NULL","nettoinnflytting","innvandrere","personer","-8","befolkning_flytting","NULL","NULL","NULL","0542"
2013,"NULL","nettoinnflytting","befolkningen_ellers","personer","29","befolkning_flytting","NULL","NULL","NULL","0542"
2013,"NULL","innvandring_og_innflytting","alle","personer","354","befolkning_flytting","NULL","NULL","NULL","0542"
2013,"NULL","innvandring_og_innflytting","innvandrere","personer","97","befolkning_flytting","NULL","NULL","NULL","0542"
2013,"NULL","innvandring_og_innflytting","befolkningen_ellers","personer","257","befolkning_flytting","NULL","NULL","NULL","0542"
2013,"NULL","utvandring_og_utflytting","alle","personer","288","befolkning_flytting","NULL","NULL","NULL","0542"
2013,"NULL","utvandring_og_utflytting","innvandrere","personer","60","befolkning_flytting","NULL","NULL","NULL","0542"
2013,"NULL","utvandring_og_utflytting","befolkningen_ellers","personer","228","befolkning_flytting","NULL","NULL","NULL","0542"
2013,"NULL","nettoinnvandring_og_nettoinnflytting","alle","personer","66","befolkning_flytting","NULL","NULL","NULL","0542"
