"aar","fylke_nr","innvkat_5","kjonn","enhet","tabellvariabel","tabell_navn","kommune_nr","naringsregion_nr","bydel_nr"
"2012","NULL","innvandrere","0","personer","3","videregaende_fullfort","0233","NULL","NULL"
"2012","NULL","innvandrere","0","prosent","100","videregaende_fullfort","0233","NULL","NULL"
"2012","NULL","innvandrere","1","personer","2","videregaende_fullfort","0233","NULL","NULL"
"2012","NULL","innvandrere","1","prosent","40","videregaende_fullfort","0233","NULL","NULL"
"2012","NULL","innvandrere","alle","personer","5","videregaende_fullfort","0233","NULL","NULL"
"2012","NULL","innvandrere","alle","prosent","62.5","videregaende_fullfort","0233","NULL","NULL"
"2012","NULL","befolkningen_ellers","0","personer","113","videregaende_fullfort","0233","NULL","NULL"
"2012","NULL","befolkningen_ellers","0","prosent","77.4","videregaende_fullfort","0233","NULL","NULL"
"2012","NULL","befolkningen_ellers","1","personer","101","videregaende_fullfort","0233","NULL","NULL"
"2012","NULL","befolkningen_ellers","1","prosent","65.2","videregaende_fullfort","0233","NULL","NULL"
"2012","NULL","befolkningen_ellers","alle","personer","214","videregaende_fullfort","0233","NULL","NULL"
"2012","NULL","befolkningen_ellers","alle","prosent","71.1","videregaende_fullfort","0233","NULL","NULL"
"2012","NULL","norskfodte_m_innvf","0","personer","6","videregaende_fullfort","0233","NULL","NULL"
"2012","NULL","norskfodte_m_innvf","0","prosent","100","videregaende_fullfort","0233","NULL","NULL"
"2012","NULL","norskfodte_m_innvf","1","personer","4","videregaende_fullfort","0233","NULL","NULL"
"2012","NULL","norskfodte_m_innvf","1","prosent","66.7","videregaende_fullfort","0233","NULL","NULL"
"2012","NULL","norskfodte_m_innvf","alle","personer","10","videregaende_fullfort","0233","NULL","NULL"
"2012","NULL","norskfodte_m_innvf","alle","prosent","83.3","videregaende_fullfort","0233","NULL","NULL"
"2012","NULL","bef_u_innv_og_norskf","0","personer","107","videregaende_fullfort","0233","NULL","NULL"
"2012","NULL","bef_u_innv_og_norskf","0","prosent","76.4","videregaende_fullfort","0233","NULL","NULL"
"2012","NULL","bef_u_innv_og_norskf","1","personer","97","videregaende_fullfort","0233","NULL","NULL"
"2012","NULL","bef_u_innv_og_norskf","1","prosent","65.1","videregaende_fullfort","0233","NULL","NULL"
"2012","NULL","bef_u_innv_og_norskf","alle","personer","204","videregaende_fullfort","0233","NULL","NULL"
"2012","NULL","bef_u_innv_og_norskf","alle","prosent","70.6","videregaende_fullfort","0233","NULL","NULL"
"2012","NULL","alle","0","personer","128","videregaende_fullfort","0235","NULL","NULL"
"2012","NULL","alle","0","prosent","78.5","videregaende_fullfort","0235","NULL","NULL"
"2012","NULL","alle","1","personer","100","videregaende_fullfort","0235","NULL","NULL"
"2012","NULL","alle","1","prosent","61.3","videregaende_fullfort","0235","NULL","NULL"
"2012","NULL","alle","alle","personer","228","videregaende_fullfort","0235","NULL","NULL"
"2012","NULL","alle","alle","prosent","69.9","videregaende_fullfort","0235","NULL","NULL"
"2012","NULL","innvandrere","0","personer","9","videregaende_fullfort","0235","NULL","NULL"
"2012","NULL","innvandrere","0","prosent","69.2","videregaende_fullfort","0235","NULL","NULL"
"2012","NULL","innvandrere","1","personer","7","videregaende_fullfort","0235","NULL","NULL"
"2012","NULL","innvandrere","1","prosent","46.7","videregaende_fullfort","0235","NULL","NULL"
"2012","NULL","innvandrere","alle","personer","16","videregaende_fullfort","0235","NULL","NULL"
"2012","NULL","innvandrere","alle","prosent","57.1","videregaende_fullfort","0235","NULL","NULL"
"2012","NULL","befolkningen_ellers","0","personer","119","videregaende_fullfort","0235","NULL","NULL"
"2012","NULL","befolkningen_ellers","0","prosent","79.3","videregaende_fullfort","0235","NULL","NULL"
"2012","NULL","befolkningen_ellers","1","personer","93","videregaende_fullfort","0235","NULL","NULL"
"2012","NULL","befolkningen_ellers","1","prosent","62.8","videregaende_fullfort","0235","NULL","NULL"
"2012","NULL","befolkningen_ellers","alle","personer","212","videregaende_fullfort","0235","NULL","NULL"
"2012","NULL","befolkningen_ellers","alle","prosent","71.1","videregaende_fullfort","0235","NULL","NULL"
"2012","NULL","norskfodte_m_innvf","0","personer","6","videregaende_fullfort","0235","NULL","NULL"
"2012","NULL","norskfodte_m_innvf","0","prosent","75","videregaende_fullfort","0235","NULL","NULL"
"2012","NULL","norskfodte_m_innvf","1","personer","5","videregaende_fullfort","0235","NULL","NULL"
"2012","NULL","norskfodte_m_innvf","1","prosent","50","videregaende_fullfort","0235","NULL","NULL"
"2012","NULL","norskfodte_m_innvf","alle","personer","11","videregaende_fullfort","0235","NULL","NULL"
"2012","NULL","norskfodte_m_innvf","alle","prosent","61.1","videregaende_fullfort","0235","NULL","NULL"
"2012","NULL","bef_u_innv_og_norskf","0","personer","113","videregaende_fullfort","0235","NULL","NULL"
"2012","NULL","bef_u_innv_og_norskf","0","prosent","79.6","videregaende_fullfort","0235","NULL","NULL"
"2012","NULL","bef_u_innv_og_norskf","1","personer","88","videregaende_fullfort","0235","NULL","NULL"
"2012","NULL","bef_u_innv_og_norskf","1","prosent","63.8","videregaende_fullfort","0235","NULL","NULL"
"2012","NULL","bef_u_innv_og_norskf","alle","personer","201","videregaende_fullfort","0235","NULL","NULL"
"2012","NULL","bef_u_innv_og_norskf","alle","prosent","71.8","videregaende_fullfort","0235","NULL","NULL"
"2012","NULL","alle","0","personer","83","videregaende_fullfort","0237","NULL","NULL"
"2012","NULL","alle","0","prosent","71.6","videregaende_fullfort","0237","NULL","NULL"
"2012","NULL","alle","1","personer","84","videregaende_fullfort","0237","NULL","NULL"
"2012","NULL","alle","1","prosent","57.1","videregaende_fullfort","0237","NULL","NULL"
"2012","NULL","alle","alle","personer","167","videregaende_fullfort","0237","NULL","NULL"
"2012","NULL","alle","alle","prosent","63.5","videregaende_fullfort","0237","NULL","NULL"
"2012","NULL","innvandrere","0","personer","2","videregaende_fullfort","0237","NULL","NULL"
"2012","NULL","innvandrere","0","prosent","40","videregaende_fullfort","0237","NULL","NULL"
"2012","NULL","innvandrere","1","personer",".","videregaende_fullfort","0237","NULL","NULL"
"2012","NULL","innvandrere","1","prosent",".","videregaende_fullfort","0237","NULL","NULL"
"2012","NULL","innvandrere","alle","personer","2","videregaende_fullfort","0237","NULL","NULL"
"2012","NULL","innvandrere","alle","prosent","25","videregaende_fullfort","0237","NULL","NULL"
"2012","NULL","befolkningen_ellers","0","personer","81","videregaende_fullfort","0237","NULL","NULL"
"2012","NULL","befolkningen_ellers","0","prosent","73","videregaende_fullfort","0237","NULL","NULL"
"2012","NULL","befolkningen_ellers","1","personer","84","videregaende_fullfort","0237","NULL","NULL"
"2012","NULL","befolkningen_ellers","1","prosent","58.3","videregaende_fullfort","0237","NULL","NULL"
"2012","NULL","befolkningen_ellers","alle","personer","165","videregaende_fullfort","0237","NULL","NULL"
"2012","NULL","befolkningen_ellers","alle","prosent","64.7","videregaende_fullfort","0237","NULL","NULL"
"2012","NULL","norskfodte_m_innvf","0","personer","2","videregaende_fullfort","0237","NULL","NULL"
"2012","NULL","norskfodte_m_innvf","0","prosent","100","videregaende_fullfort","0237","NULL","NULL"
"2012","NULL","norskfodte_m_innvf","1","personer","1","videregaende_fullfort","0237","NULL","NULL"
"2012","NULL","norskfodte_m_innvf","1","prosent","50","videregaende_fullfort","0237","NULL","NULL"
"2012","NULL","norskfodte_m_innvf","alle","personer","3","videregaende_fullfort","0237","NULL","NULL"
"2012","NULL","norskfodte_m_innvf","alle","prosent","75","videregaende_fullfort","0237","NULL","NULL"
"2012","NULL","bef_u_innv_og_norskf","0","personer","79","videregaende_fullfort","0237","NULL","NULL"
"2012","NULL","bef_u_innv_og_norskf","0","prosent","72.5","videregaende_fullfort","0237","NULL","NULL"
"2012","NULL","bef_u_innv_og_norskf","1","personer","83","videregaende_fullfort","0237","NULL","NULL"
"2012","NULL","bef_u_innv_og_norskf","1","prosent","58.5","videregaende_fullfort","0237","NULL","NULL"
"2012","NULL","bef_u_innv_og_norskf","alle","personer","162","videregaende_fullfort","0237","NULL","NULL"
"2012","NULL","bef_u_innv_og_norskf","alle","prosent","64.5","videregaende_fullfort","0237","NULL","NULL"
"2012","NULL","alle","0","personer","1918","videregaende_fullfort","0301","NULL","NULL"
"2012","NULL","alle","0","prosent","80.4","videregaende_fullfort","0301","NULL","NULL"
"2012","NULL","alle","1","personer","1732","videregaende_fullfort","0301","NULL","NULL"
"2012","NULL","alle","1","prosent","69.4","videregaende_fullfort","0301","NULL","NULL"
"2012","NULL","alle","alle","personer","3650","videregaende_fullfort","0301","NULL","NULL"
"2012","NULL","alle","alle","prosent","74.8","videregaende_fullfort","0301","NULL","NULL"
"2012","NULL","innvandrere","0","personer","186","videregaende_fullfort","0301","NULL","NULL"
"2012","NULL","innvandrere","0","prosent","75.6","videregaende_fullfort","0301","NULL","NULL"
"2012","NULL","innvandrere","1","personer","132","videregaende_fullfort","0301","NULL","NULL"
"2012","NULL","innvandrere","1","prosent","52.2","videregaende_fullfort","0301","NULL","NULL"
"2012","NULL","innvandrere","alle","personer","318","videregaende_fullfort","0301","NULL","NULL"
"2012","NULL","innvandrere","alle","prosent","63.7","videregaende_fullfort","0301","NULL","NULL"
"2012","NULL","befolkningen_ellers","0","personer","1732","videregaende_fullfort","0301","NULL","NULL"
"2012","NULL","befolkningen_ellers","0","prosent","81","videregaende_fullfort","0301","NULL","NULL"
"2012","NULL","befolkningen_ellers","1","personer","1600","videregaende_fullfort","0301","NULL","NULL"
"2012","NULL","befolkningen_ellers","1","prosent","71.4","videregaende_fullfort","0301","NULL","NULL"
"2012","NULL","befolkningen_ellers","alle","personer","3332","videregaende_fullfort","0301","NULL","NULL"
"2012","NULL","befolkningen_ellers","alle","prosent","76.1","videregaende_fullfort","0301","NULL","NULL"
"2012","NULL","norskfodte_m_innvf","0","personer","336","videregaende_fullfort","0301","NULL","NULL"
"2012","NULL","norskfodte_m_innvf","0","prosent","77.8","videregaende_fullfort","0301","NULL","NULL"
"2012","NULL","norskfodte_m_innvf","1","personer","283","videregaende_fullfort","0301","NULL","NULL"
"2012","NULL","norskfodte_m_innvf","1","prosent","61.7","videregaende_fullfort","0301","NULL","NULL"
"2012","NULL","norskfodte_m_innvf","alle","personer","619","videregaende_fullfort","0301","NULL","NULL"
"2012","NULL","norskfodte_m_innvf","alle","prosent","69.5","videregaende_fullfort","0301","NULL","NULL"
"2012","NULL","bef_u_innv_og_norskf","0","personer","1396","videregaende_fullfort","0301","NULL","NULL"
"2012","NULL","bef_u_innv_og_norskf","0","prosent","81.8","videregaende_fullfort","0301","NULL","NULL"
"2012","NULL","bef_u_innv_og_norskf","1","personer","1317","videregaende_fullfort","0301","NULL","NULL"
"2012","NULL","bef_u_innv_og_norskf","1","prosent","73.9","videregaende_fullfort","0301","NULL","NULL"
"2012","NULL","bef_u_innv_og_norskf","alle","personer","2713","videregaende_fullfort","0301","NULL","NULL"
"2012","NULL","bef_u_innv_og_norskf","alle","prosent","77.7","videregaende_fullfort","0301","NULL","NULL"
"2012","NULL","alle","0","personer","147","videregaende_fullfort","0403","NULL","NULL"
"2012","NULL","alle","0","prosent","87.5","videregaende_fullfort","0403","NULL","NULL"
"2012","NULL","alle","1","personer","132","videregaende_fullfort","0403","NULL","NULL"
"2012","NULL","alle","1","prosent","69.8","videregaende_fullfort","0403","NULL","NULL"
"2012","NULL","alle","alle","personer","279","videregaende_fullfort","0403","NULL","NULL"
"2012","NULL","alle","alle","prosent","78.2","videregaende_fullfort","0403","NULL","NULL"
"2012","NULL","innvandrere","0","personer","8","videregaende_fullfort","0403","NULL","NULL"
"2012","NULL","innvandrere","0","prosent","88.9","videregaende_fullfort","0403","NULL","NULL"
"2012","NULL","innvandrere","1","personer","2","videregaende_fullfort","0403","NULL","NULL"
"2012","NULL","innvandrere","1","prosent","33.3","videregaende_fullfort","0403","NULL","NULL"
"2012","NULL","innvandrere","alle","personer","10","videregaende_fullfort","0403","NULL","NULL"
"2012","NULL","innvandrere","alle","prosent","66.7","videregaende_fullfort","0403","NULL","NULL"
"2012","NULL","befolkningen_ellers","0","personer","139","videregaende_fullfort","0403","NULL","NULL"
"2012","NULL","befolkningen_ellers","0","prosent","87.4","videregaende_fullfort","0403","NULL","NULL"
"2012","NULL","befolkningen_ellers","1","personer","130","videregaende_fullfort","0403","NULL","NULL"
"2012","NULL","befolkningen_ellers","1","prosent","71","videregaende_fullfort","0403","NULL","NULL"
"2012","NULL","befolkningen_ellers","alle","personer","269","videregaende_fullfort","0403","NULL","NULL"
"2012","NULL","befolkningen_ellers","alle","prosent","78.7","videregaende_fullfort","0403","NULL","NULL"
"2012","NULL","norskfodte_m_innvf","0","personer","3","videregaende_fullfort","0403","NULL","NULL"
"2012","NULL","norskfodte_m_innvf","0","prosent","100","videregaende_fullfort","0403","NULL","NULL"
"2012","NULL","norskfodte_m_innvf","1","personer","3","videregaende_fullfort","0403","NULL","NULL"
"2012","NULL","norskfodte_m_innvf","1","prosent","75","videregaende_fullfort","0403","NULL","NULL"
"2012","NULL","norskfodte_m_innvf","alle","personer","6","videregaende_fullfort","0403","NULL","NULL"
"2012","NULL","norskfodte_m_innvf","alle","prosent","85.7","videregaende_fullfort","0403","NULL","NULL"
"2012","NULL","bef_u_innv_og_norskf","0","personer","136","videregaende_fullfort","0403","NULL","NULL"
"2012","NULL","bef_u_innv_og_norskf","0","prosent","87.2","videregaende_fullfort","0403","NULL","NULL"
"2012","NULL","bef_u_innv_og_norskf","1","personer","127","videregaende_fullfort","0403","NULL","NULL"
"2012","NULL","bef_u_innv_og_norskf","1","prosent","70.9","videregaende_fullfort","0403","NULL","NULL"
"2012","NULL","bef_u_innv_og_norskf","alle","personer","263","videregaende_fullfort","0403","NULL","NULL"
"2012","NULL","bef_u_innv_og_norskf","alle","prosent","78.5","videregaende_fullfort","0403","NULL","NULL"
"2012","NULL","alle","0","personer","160","videregaende_fullfort","0412","NULL","NULL"
"2012","NULL","alle","0","prosent","72.7","videregaende_fullfort","0412","NULL","NULL"
"2012","NULL","alle","1","personer","150","videregaende_fullfort","0412","NULL","NULL"
"2012","NULL","alle","1","prosent","60","videregaende_fullfort","0412","NULL","NULL"
"2012","NULL","alle","alle","personer","310","videregaende_fullfort","0412","NULL","NULL"
"2012","NULL","alle","alle","prosent","66","videregaende_fullfort","0412","NULL","NULL"
"2012","NULL","innvandrere","0","personer","3","videregaende_fullfort","0412","NULL","NULL"
"2012","NULL","innvandrere","0","prosent","75","videregaende_fullfort","0412","NULL","NULL"
"2012","NULL","innvandrere","1","personer","1","videregaende_fullfort","0412","NULL","NULL"
"2012","NULL","innvandrere","1","prosent","16.7","videregaende_fullfort","0412","NULL","NULL"
"2012","NULL","innvandrere","alle","personer","4","videregaende_fullfort","0412","NULL","NULL"
"2012","NULL","innvandrere","alle","prosent","40","videregaende_fullfort","0412","NULL","NULL"
"2012","NULL","befolkningen_ellers","0","personer","157","videregaende_fullfort","0412","NULL","NULL"
"2012","NULL","befolkningen_ellers","0","prosent","72.7","videregaende_fullfort","0412","NULL","NULL"
"2012","NULL","befolkningen_ellers","1","personer","149","videregaende_fullfort","0412","NULL","NULL"
"2012","NULL","befolkningen_ellers","1","prosent","61.1","videregaende_fullfort","0412","NULL","NULL"
"2012","NULL","befolkningen_ellers","alle","personer","306","videregaende_fullfort","0412","NULL","NULL"
"2012","NULL","befolkningen_ellers","alle","prosent","66.5","videregaende_fullfort","0412","NULL","NULL"
"2012","NULL","norskfodte_m_innvf","0","personer","6","videregaende_fullfort","0412","NULL","NULL"
"2012","NULL","norskfodte_m_innvf","0","prosent","85.7","videregaende_fullfort","0412","NULL","NULL"
"2012","NULL","norskfodte_m_innvf","1","personer","1","videregaende_fullfort","0412","NULL","NULL"
"2012","NULL","norskfodte_m_innvf","1","prosent","50","videregaende_fullfort","0412","NULL","NULL"
"2012","NULL","norskfodte_m_innvf","alle","personer","7","videregaende_fullfort","0412","NULL","NULL"
"2012","NULL","norskfodte_m_innvf","alle","prosent","77.8","videregaende_fullfort","0412","NULL","NULL"
"2012","NULL","bef_u_innv_og_norskf","0","personer","151","videregaende_fullfort","0412","NULL","NULL"
"2012","NULL","bef_u_innv_og_norskf","0","prosent","72.2","videregaende_fullfort","0412","NULL","NULL"
"2012","NULL","bef_u_innv_og_norskf","1","personer","148","videregaende_fullfort","0412","NULL","NULL"
"2012","NULL","bef_u_innv_og_norskf","1","prosent","61.2","videregaende_fullfort","0412","NULL","NULL"
"2012","NULL","bef_u_innv_og_norskf","alle","personer","299","videregaende_fullfort","0412","NULL","NULL"
"2012","NULL","bef_u_innv_og_norskf","alle","prosent","66.3","videregaende_fullfort","0412","NULL","NULL"
"2012","NULL","alle","0","personer","120","videregaende_fullfort","0501","NULL","NULL"
"2012","NULL","alle","0","prosent","77.4","videregaende_fullfort","0501","NULL","NULL"
"2012","NULL","alle","1","personer","134","videregaende_fullfort","0501","NULL","NULL"
"2012","NULL","alle","1","prosent","74.9","videregaende_fullfort","0501","NULL","NULL"
"2012","NULL","alle","alle","personer","254","videregaende_fullfort","0501","NULL","NULL"
"2012","NULL","alle","alle","prosent","76","videregaende_fullfort","0501","NULL","NULL"
"2012","NULL","innvandrere","0","personer","4","videregaende_fullfort","0501","NULL","NULL"
"2012","NULL","innvandrere","0","prosent","66.7","videregaende_fullfort","0501","NULL","NULL"
"2012","NULL","innvandrere","1","personer","1","videregaende_fullfort","0501","NULL","NULL"
"2012","NULL","innvandrere","1","prosent","25","videregaende_fullfort","0501","NULL","NULL"
"2012","NULL","innvandrere","alle","personer","5","videregaende_fullfort","0501","NULL","NULL"
"2012","NULL","innvandrere","alle","prosent","50","videregaende_fullfort","0501","NULL","NULL"
"2012","NULL","befolkningen_ellers","0","personer","116","videregaende_fullfort","0501","NULL","NULL"
"2012","NULL","befolkningen_ellers","0","prosent","77.9","videregaende_fullfort","0501","NULL","NULL"
"2012","NULL","befolkningen_ellers","1","personer","133","videregaende_fullfort","0501","NULL","NULL"
"2012","NULL","befolkningen_ellers","1","prosent","76","videregaende_fullfort","0501","NULL","NULL"
"2012","NULL","befolkningen_ellers","alle","personer","249","videregaende_fullfort","0501","NULL","NULL"
"2012","NULL","befolkningen_ellers","alle","prosent","76.9","videregaende_fullfort","0501","NULL","NULL"
"2012","NULL","norskfodte_m_innvf","0","personer","2","videregaende_fullfort","0501","NULL","NULL"
"2012","NULL","norskfodte_m_innvf","0","prosent","66.7","videregaende_fullfort","0501","NULL","NULL"
"2012","NULL","norskfodte_m_innvf","1","personer","1","videregaende_fullfort","0501","NULL","NULL"
"2012","NULL","norskfodte_m_innvf","1","prosent","50","videregaende_fullfort","0501","NULL","NULL"
"2012","NULL","norskfodte_m_innvf","alle","personer","3","videregaende_fullfort","0501","NULL","NULL"
"2012","NULL","norskfodte_m_innvf","alle","prosent","60","videregaende_fullfort","0501","NULL","NULL"
"2012","NULL","bef_u_innv_og_norskf","0","personer","114","videregaende_fullfort","0501","NULL","NULL"
"2012","NULL","bef_u_innv_og_norskf","0","prosent","78.1","videregaende_fullfort","0501","NULL","NULL"
"2012","NULL","bef_u_innv_og_norskf","1","personer","132","videregaende_fullfort","0501","NULL","NULL"
"2012","NULL","bef_u_innv_og_norskf","1","prosent","76.3","videregaende_fullfort","0501","NULL","NULL"
"2012","NULL","bef_u_innv_og_norskf","alle","personer","246","videregaende_fullfort","0501","NULL","NULL"
"2012","NULL","bef_u_innv_og_norskf","alle","prosent","77.1","videregaende_fullfort","0501","NULL","NULL"
"2012","NULL","alle","0","personer","102","videregaende_fullfort","0502","NULL","NULL"
"2012","NULL","alle","0","prosent","67.5","videregaende_fullfort","0502","NULL","NULL"
"2012","NULL","alle","1","personer","110","videregaende_fullfort","0502","NULL","NULL"
"2012","NULL","alle","1","prosent","60.8","videregaende_fullfort","0502","NULL","NULL"
"2012","NULL","alle","alle","personer","212","videregaende_fullfort","0502","NULL","NULL"
"2012","NULL","alle","alle","prosent","63.9","videregaende_fullfort","0502","NULL","NULL"
"2012","NULL","innvandrere","0","personer","7","videregaende_fullfort","0502","NULL","NULL"
"2012","NULL","innvandrere","0","prosent","63.6","videregaende_fullfort","0502","NULL","NULL"
"2012","NULL","innvandrere","1","personer","7","videregaende_fullfort","0502","NULL","NULL"
"2012","NULL","innvandrere","1","prosent","58.3","videregaende_fullfort","0502","NULL","NULL"
"2012","NULL","innvandrere","alle","personer","14","videregaende_fullfort","0502","NULL","NULL"
"2012","NULL","innvandrere","alle","prosent","60.9","videregaende_fullfort","0502","NULL","NULL"
"2012","NULL","befolkningen_ellers","0","personer","95","videregaende_fullfort","0502","NULL","NULL"
"2012","NULL","befolkningen_ellers","0","prosent","67.9","videregaende_fullfort","0502","NULL","NULL"
"2012","NULL","befolkningen_ellers","1","personer","103","videregaende_fullfort","0502","NULL","NULL"
"2012","NULL","befolkningen_ellers","1","prosent","60.9","videregaende_fullfort","0502","NULL","NULL"
"2012","NULL","befolkningen_ellers","alle","personer","198","videregaende_fullfort","0502","NULL","NULL"
"2012","NULL","befolkningen_ellers","alle","prosent","64.1","videregaende_fullfort","0502","NULL","NULL"
"2012","NULL","norskfodte_m_innvf","0","personer","1","videregaende_fullfort","0502","NULL","NULL"
"2012","NULL","norskfodte_m_innvf","0","prosent","50","videregaende_fullfort","0502","NULL","NULL"
"2012","NULL","norskfodte_m_innvf","1","personer","5","videregaende_fullfort","0502","NULL","NULL"
"2012","NULL","norskfodte_m_innvf","1","prosent","62.5","videregaende_fullfort","0502","NULL","NULL"
"2012","NULL","norskfodte_m_innvf","alle","personer","6","videregaende_fullfort","0502","NULL","NULL"
"2012","NULL","norskfodte_m_innvf","alle","prosent","60","videregaende_fullfort","0502","NULL","NULL"
"2012","NULL","bef_u_innv_og_norskf","0","personer","94","videregaende_fullfort","0502","NULL","NULL"
"2012","NULL","bef_u_innv_og_norskf","0","prosent","68.1","videregaende_fullfort","0502","NULL","NULL"
"2012","NULL","bef_u_innv_og_norskf","1","personer","98","videregaende_fullfort","0502","NULL","NULL"
"2012","NULL","bef_u_innv_og_norskf","1","prosent","60.9","videregaende_fullfort","0502","NULL","NULL"
"2012","NULL","bef_u_innv_og_norskf","alle","personer","192","videregaende_fullfort","0502","NULL","NULL"
"2012","NULL","bef_u_innv_og_norskf","alle","prosent","64.2","videregaende_fullfort","0502","NULL","NULL"
"2012","NULL","alle","0","personer","238","videregaende_fullfort","0602","NULL","NULL"
"2012","NULL","alle","0","prosent","73.5","videregaende_fullfort","0602","NULL","NULL"
"2012","NULL","alle","1","personer","218","videregaende_fullfort","0602","NULL","NULL"
"2012","NULL","alle","1","prosent","64.5","videregaende_fullfort","0602","NULL","NULL"
"2012","NULL","alle","alle","personer","456","videregaende_fullfort","0602","NULL","NULL"
"2012","NULL","alle","alle","prosent","68.9","videregaende_fullfort","0602","NULL","NULL"
"2012","NULL","innvandrere","0","personer","24","videregaende_fullfort","0602","NULL","NULL"
"2012","NULL","innvandrere","0","prosent","64.9","videregaende_fullfort","0602","NULL","NULL"
"2012","NULL","innvandrere","1","personer","11","videregaende_fullfort","0602","NULL","NULL"
"2012","NULL","innvandrere","1","prosent","37.9","videregaende_fullfort","0602","NULL","NULL"
"2012","NULL","innvandrere","alle","personer","35","videregaende_fullfort","0602","NULL","NULL"
"2012","NULL","innvandrere","alle","prosent","53","videregaende_fullfort","0602","NULL","NULL"
"2012","NULL","befolkningen_ellers","0","personer","214","videregaende_fullfort","0602","NULL","NULL"
"2012","NULL","befolkningen_ellers","0","prosent","74.6","videregaende_fullfort","0602","NULL","NULL"
"2012","NULL","befolkningen_ellers","1","personer","207","videregaende_fullfort","0602","NULL","NULL"
"2012","NULL","befolkningen_ellers","1","prosent","67","videregaende_fullfort","0602","NULL","NULL"
"2012","NULL","befolkningen_ellers","alle","personer","421","videregaende_fullfort","0602","NULL","NULL"
"2012","NULL","befolkningen_ellers","alle","prosent","70.6","videregaende_fullfort","0602","NULL","NULL"
"2012","NULL","norskfodte_m_innvf","0","personer","26","videregaende_fullfort","0602","NULL","NULL"
"2012","NULL","norskfodte_m_innvf","0","prosent","70.3","videregaende_fullfort","0602","NULL","NULL"
"2012","NULL","norskfodte_m_innvf","1","personer","14","videregaende_fullfort","0602","NULL","NULL"
"2012","NULL","norskfodte_m_innvf","1","prosent","42.4","videregaende_fullfort","0602","NULL","NULL"
"2012","NULL","norskfodte_m_innvf","alle","personer","40","videregaende_fullfort","0602","NULL","NULL"
"2012","NULL","norskfodte_m_innvf","alle","prosent","57.1","videregaende_fullfort","0602","NULL","NULL"
"2012","NULL","bef_u_innv_og_norskf","0","personer","188","videregaende_fullfort","0602","NULL","NULL"
"2012","NULL","bef_u_innv_og_norskf","0","prosent","75.2","videregaende_fullfort","0602","NULL","NULL"
"2012","NULL","bef_u_innv_og_norskf","1","personer","193","videregaende_fullfort","0602","NULL","NULL"
"2012","NULL","bef_u_innv_og_norskf","1","prosent","69.9","videregaende_fullfort","0602","NULL","NULL"
"2012","NULL","bef_u_innv_og_norskf","alle","personer","381","videregaende_fullfort","0602","NULL","NULL"
"2012","NULL","bef_u_innv_og_norskf","alle","prosent","72.4","videregaende_fullfort","0602","NULL","NULL"
"2012","NULL","alle","0","personer","103","videregaende_fullfort","0604","NULL","NULL"
"2012","NULL","alle","0","prosent","74.6","videregaende_fullfort","0604","NULL","NULL"
"2012","NULL","alle","1","personer","97","videregaende_fullfort","0604","NULL","NULL"
"2012","NULL","alle","1","prosent","63.4","videregaende_fullfort","0604","NULL","NULL"
"2012","NULL","alle","alle","personer","200","videregaende_fullfort","0604","NULL","NULL"
"2012","NULL","alle","alle","prosent","68.7","videregaende_fullfort","0604","NULL","NULL"
"2012","NULL","innvandrere","0","personer","3","videregaende_fullfort","0604","NULL","NULL"
"2012","NULL","innvandrere","0","prosent","37.5","videregaende_fullfort","0604","NULL","NULL"
"2012","NULL","innvandrere","1","personer","5","videregaende_fullfort","0604","NULL","NULL"
"2012","NULL","innvandrere","1","prosent","71.4","videregaende_fullfort","0604","NULL","NULL"
"2012","NULL","innvandrere","alle","personer","8","videregaende_fullfort","0604","NULL","NULL"
"2012","NULL","innvandrere","alle","prosent","53.3","videregaende_fullfort","0604","NULL","NULL"
"2012","NULL","befolkningen_ellers","0","personer","100","videregaende_fullfort","0604","NULL","NULL"
"2012","NULL","befolkningen_ellers","0","prosent","76.9","videregaende_fullfort","0604","NULL","NULL"
"2012","NULL","befolkningen_ellers","1","personer","92","videregaende_fullfort","0604","NULL","NULL"
"2012","NULL","befolkningen_ellers","1","prosent","63","videregaende_fullfort","0604","NULL","NULL"
"2012","NULL","befolkningen_ellers","alle","personer","192","videregaende_fullfort","0604","NULL","NULL"
"2012","NULL","befolkningen_ellers","alle","prosent","69.6","videregaende_fullfort","0604","NULL","NULL"
"2012","NULL","norskfodte_m_innvf","0","personer","1","videregaende_fullfort","0604","NULL","NULL"
"2012","NULL","norskfodte_m_innvf","0","prosent","50","videregaende_fullfort","0604","NULL","NULL"
"2012","NULL","norskfodte_m_innvf","1","personer",".","videregaende_fullfort","0604","NULL","NULL"
"2012","NULL","norskfodte_m_innvf","1","prosent",".","videregaende_fullfort","0604","NULL","NULL"
"2012","NULL","norskfodte_m_innvf","alle","personer","1","videregaende_fullfort","0604","NULL","NULL"
"2012","NULL","norskfodte_m_innvf","alle","prosent","33.3","videregaende_fullfort","0604","NULL","NULL"
"2012","NULL","bef_u_innv_og_norskf","0","personer","99","videregaende_fullfort","0604","NULL","NULL"
"2012","NULL","bef_u_innv_og_norskf","0","prosent","77.3","videregaende_fullfort","0604","NULL","NULL"
"2012","NULL","bef_u_innv_og_norskf","1","personer","92","videregaende_fullfort","0604","NULL","NULL"
"2012","NULL","bef_u_innv_og_norskf","1","prosent","63.4","videregaende_fullfort","0604","NULL","NULL"
