"aar","naringsregion_nr","innvkat_3","vreg_3","kjonn","tabellvariabel","tabell_navn","enhet"
"2012","58","innvandrere","2","alle","66","ikke_arbutd_innvkat_land","personer"
"2012","58","innvandrere","alle","0","115","ikke_arbutd_innvkat_land","personer"
"2012","58","innvandrere","alle","1","149","ikke_arbutd_innvkat_land","personer"
"2012","58","innvandrere","alle","alle","264","ikke_arbutd_innvkat_land","personer"
"2012","59","alle","1","0","33","ikke_arbutd_innvkat_land","personer"
"2012","59","alle","1","1","38","ikke_arbutd_innvkat_land","personer"
"2012","59","alle","1","alle","71","ikke_arbutd_innvkat_land","personer"
"2012","59","alle","2","0","45","ikke_arbutd_innvkat_land","personer"
"2012","59","alle","2","1","28","ikke_arbutd_innvkat_land","personer"
"2012","59","alle","2","alle","73","ikke_arbutd_innvkat_land","personer"
"2012","59","alle","alle","0","555","ikke_arbutd_innvkat_land","personer"
"2012","59","alle","alle","1","461","ikke_arbutd_innvkat_land","personer"
"2012","59","alle","alle","alle","1016","ikke_arbutd_innvkat_land","personer"
"2012","59","befolkningen_ellers","1","0","0","ikke_arbutd_innvkat_land","personer"
"2012","59","befolkningen_ellers","1","1","0","ikke_arbutd_innvkat_land","personer"
"2012","59","befolkningen_ellers","1","alle","0","ikke_arbutd_innvkat_land","personer"
"2012","59","befolkningen_ellers","2","0","0","ikke_arbutd_innvkat_land","personer"
"2012","59","befolkningen_ellers","2","1","0","ikke_arbutd_innvkat_land","personer"
"2012","59","befolkningen_ellers","2","alle","0","ikke_arbutd_innvkat_land","personer"
"2012","59","befolkningen_ellers","alle","0","477","ikke_arbutd_innvkat_land","personer"
"2012","59","befolkningen_ellers","alle","1","395","ikke_arbutd_innvkat_land","personer"
"2012","59","befolkningen_ellers","alle","alle","872","ikke_arbutd_innvkat_land","personer"
"2012","59","innvandrere","1","0","33","ikke_arbutd_innvkat_land","personer"
"2012","59","innvandrere","1","1","38","ikke_arbutd_innvkat_land","personer"
"2012","59","innvandrere","1","alle","71","ikke_arbutd_innvkat_land","personer"
"2012","59","innvandrere","2","0","45","ikke_arbutd_innvkat_land","personer"
"2012","59","innvandrere","2","1","28","ikke_arbutd_innvkat_land","personer"
"2012","59","innvandrere","2","alle","73","ikke_arbutd_innvkat_land","personer"
"2012","59","innvandrere","alle","0","78","ikke_arbutd_innvkat_land","personer"
"2012","59","innvandrere","alle","1","66","ikke_arbutd_innvkat_land","personer"
"2012","59","innvandrere","alle","alle","144","ikke_arbutd_innvkat_land","personer"
"2012","60","alle","1","0","49","ikke_arbutd_innvkat_land","personer"
"2012","60","alle","1","1","61","ikke_arbutd_innvkat_land","personer"
"2012","60","alle","1","alle","110","ikke_arbutd_innvkat_land","personer"
"2012","60","alle","2","0","123","ikke_arbutd_innvkat_land","personer"
"2012","60","alle","2","1","69","ikke_arbutd_innvkat_land","personer"
"2012","60","alle","2","alle","192","ikke_arbutd_innvkat_land","personer"
"2012","60","alle","alle","0","1555","ikke_arbutd_innvkat_land","personer"
"2012","60","alle","alle","1","1167","ikke_arbutd_innvkat_land","personer"
"2012","60","alle","alle","alle","2722","ikke_arbutd_innvkat_land","personer"
"2012","60","befolkningen_ellers","1","0","0","ikke_arbutd_innvkat_land","personer"
"2012","60","befolkningen_ellers","1","1","0","ikke_arbutd_innvkat_land","personer"
"2012","60","befolkningen_ellers","1","alle","0","ikke_arbutd_innvkat_land","personer"
"2012","60","befolkningen_ellers","2","0","0","ikke_arbutd_innvkat_land","personer"
"2012","60","befolkningen_ellers","2","1","0","ikke_arbutd_innvkat_land","personer"
"2012","60","befolkningen_ellers","2","alle","0","ikke_arbutd_innvkat_land","personer"
"2012","60","befolkningen_ellers","alle","0","1383","ikke_arbutd_innvkat_land","personer"
"2012","60","befolkningen_ellers","alle","1","1037","ikke_arbutd_innvkat_land","personer"
"2012","60","befolkningen_ellers","alle","alle","2420","ikke_arbutd_innvkat_land","personer"
"2012","60","innvandrere","1","0","49","ikke_arbutd_innvkat_land","personer"
"2012","60","innvandrere","1","1","61","ikke_arbutd_innvkat_land","personer"
"2012","60","innvandrere","1","alle","110","ikke_arbutd_innvkat_land","personer"
"2012","60","innvandrere","2","0","123","ikke_arbutd_innvkat_land","personer"
"2012","60","innvandrere","2","1","69","ikke_arbutd_innvkat_land","personer"
"2012","60","innvandrere","2","alle","192","ikke_arbutd_innvkat_land","personer"
"2012","60","innvandrere","alle","0","172","ikke_arbutd_innvkat_land","personer"
"2012","60","innvandrere","alle","1","130","ikke_arbutd_innvkat_land","personer"
"2012","60","innvandrere","alle","alle","302","ikke_arbutd_innvkat_land","personer"
"2012","61","alle","1","0","929","ikke_arbutd_innvkat_land","personer"
"2012","61","alle","1","1","1241","ikke_arbutd_innvkat_land","personer"
"2012","61","alle","1","alle","2170","ikke_arbutd_innvkat_land","personer"
"2012","61","alle","2","0","2195","ikke_arbutd_innvkat_land","personer"
"2012","61","alle","2","1","1550","ikke_arbutd_innvkat_land","personer"
"2012","61","alle","2","alle","3745","ikke_arbutd_innvkat_land","personer"
"2012","61","alle","alle","0","14522","ikke_arbutd_innvkat_land","personer"
"2012","61","alle","alle","1","11836","ikke_arbutd_innvkat_land","personer"
"2012","61","alle","alle","alle","26358","ikke_arbutd_innvkat_land","personer"
"2012","61","befolkningen_ellers","1","0","0","ikke_arbutd_innvkat_land","personer"
"2012","61","befolkningen_ellers","1","1","0","ikke_arbutd_innvkat_land","personer"
"2012","61","befolkningen_ellers","1","alle","0","ikke_arbutd_innvkat_land","personer"
"2012","61","befolkningen_ellers","2","0","0","ikke_arbutd_innvkat_land","personer"
"2012","61","befolkningen_ellers","2","1","0","ikke_arbutd_innvkat_land","personer"
"2012","61","befolkningen_ellers","2","alle","0","ikke_arbutd_innvkat_land","personer"
"2012","61","befolkningen_ellers","alle","0","11398","ikke_arbutd_innvkat_land","personer"
"2012","61","befolkningen_ellers","alle","1","9045","ikke_arbutd_innvkat_land","personer"
"2012","61","befolkningen_ellers","alle","alle","20443","ikke_arbutd_innvkat_land","personer"
"2012","61","innvandrere","1","0","929","ikke_arbutd_innvkat_land","personer"
"2012","61","innvandrere","1","1","1241","ikke_arbutd_innvkat_land","personer"
"2012","61","innvandrere","1","alle","2170","ikke_arbutd_innvkat_land","personer"
"2012","61","innvandrere","2","0","2195","ikke_arbutd_innvkat_land","personer"
"2012","61","innvandrere","2","1","1550","ikke_arbutd_innvkat_land","personer"
"2012","61","innvandrere","2","alle","3745","ikke_arbutd_innvkat_land","personer"
"2012","61","innvandrere","alle","0","3124","ikke_arbutd_innvkat_land","personer"
"2012","61","innvandrere","alle","1","2791","ikke_arbutd_innvkat_land","personer"
"2012","61","innvandrere","alle","alle","5915","ikke_arbutd_innvkat_land","personer"
"2012","62","alle","1","0","17","ikke_arbutd_innvkat_land","personer"
"2012","62","alle","1","1","14","ikke_arbutd_innvkat_land","personer"
"2012","62","alle","1","alle","31","ikke_arbutd_innvkat_land","personer"
"2012","62","alle","2","0","27","ikke_arbutd_innvkat_land","personer"
"2012","62","alle","2","1","16","ikke_arbutd_innvkat_land","personer"
"2012","62","alle","2","alle","43","ikke_arbutd_innvkat_land","personer"
"2012","62","alle","alle","0","455","ikke_arbutd_innvkat_land","personer"
"2012","62","alle","alle","1","362","ikke_arbutd_innvkat_land","personer"
"2012","62","alle","alle","alle","817","ikke_arbutd_innvkat_land","personer"
"2012","62","befolkningen_ellers","1","0","0","ikke_arbutd_innvkat_land","personer"
"2012","62","befolkningen_ellers","1","1","0","ikke_arbutd_innvkat_land","personer"
"2012","62","befolkningen_ellers","1","alle","0","ikke_arbutd_innvkat_land","personer"
"2012","62","befolkningen_ellers","2","0","0","ikke_arbutd_innvkat_land","personer"
"2012","62","befolkningen_ellers","2","1","0","ikke_arbutd_innvkat_land","personer"
"2012","62","befolkningen_ellers","2","alle","0","ikke_arbutd_innvkat_land","personer"
"2012","62","befolkningen_ellers","alle","0","411","ikke_arbutd_innvkat_land","personer"
"2012","62","befolkningen_ellers","alle","1","332","ikke_arbutd_innvkat_land","personer"
"2012","62","befolkningen_ellers","alle","alle","743","ikke_arbutd_innvkat_land","personer"
"2012","62","innvandrere","1","0","17","ikke_arbutd_innvkat_land","personer"
"2012","62","innvandrere","1","1","14","ikke_arbutd_innvkat_land","personer"
"2012","62","innvandrere","1","alle","31","ikke_arbutd_innvkat_land","personer"
"2012","62","innvandrere","2","0","27","ikke_arbutd_innvkat_land","personer"
"2012","62","innvandrere","2","1","16","ikke_arbutd_innvkat_land","personer"
"2012","62","innvandrere","2","alle","43","ikke_arbutd_innvkat_land","personer"
"2012","62","innvandrere","alle","0","44","ikke_arbutd_innvkat_land","personer"
"2012","62","innvandrere","alle","1","30","ikke_arbutd_innvkat_land","personer"
"2012","62","innvandrere","alle","alle","74","ikke_arbutd_innvkat_land","personer"
"2012","63","alle","1","0","78","ikke_arbutd_innvkat_land","personer"
"2012","63","alle","1","1","77","ikke_arbutd_innvkat_land","personer"
"2012","63","alle","1","alle","155","ikke_arbutd_innvkat_land","personer"
"2012","63","alle","2","0","181","ikke_arbutd_innvkat_land","personer"
"2012","63","alle","2","1","88","ikke_arbutd_innvkat_land","personer"
"2012","63","alle","2","alle","269","ikke_arbutd_innvkat_land","personer"
"2012","63","alle","alle","0","1794","ikke_arbutd_innvkat_land","personer"
"2012","63","alle","alle","1","1318","ikke_arbutd_innvkat_land","personer"
"2012","63","alle","alle","alle","3112","ikke_arbutd_innvkat_land","personer"
"2012","63","befolkningen_ellers","1","0","0","ikke_arbutd_innvkat_land","personer"
"2012","63","befolkningen_ellers","1","1","0","ikke_arbutd_innvkat_land","personer"
"2012","63","befolkningen_ellers","1","alle","0","ikke_arbutd_innvkat_land","personer"
"2012","63","befolkningen_ellers","2","0","0","ikke_arbutd_innvkat_land","personer"
"2012","63","befolkningen_ellers","2","1","0","ikke_arbutd_innvkat_land","personer"
"2012","63","befolkningen_ellers","2","alle","0","ikke_arbutd_innvkat_land","personer"
"2012","63","befolkningen_ellers","alle","0","1535","ikke_arbutd_innvkat_land","personer"
"2012","63","befolkningen_ellers","alle","1","1153","ikke_arbutd_innvkat_land","personer"
"2012","63","befolkningen_ellers","alle","alle","2688","ikke_arbutd_innvkat_land","personer"
"2012","63","innvandrere","1","0","78","ikke_arbutd_innvkat_land","personer"
"2012","63","innvandrere","1","1","77","ikke_arbutd_innvkat_land","personer"
"2012","63","innvandrere","1","alle","155","ikke_arbutd_innvkat_land","personer"
"2012","63","innvandrere","2","0","181","ikke_arbutd_innvkat_land","personer"
"2012","63","innvandrere","2","1","88","ikke_arbutd_innvkat_land","personer"
"2012","63","innvandrere","2","alle","269","ikke_arbutd_innvkat_land","personer"
"2012","63","innvandrere","alle","0","259","ikke_arbutd_innvkat_land","personer"
"2012","63","innvandrere","alle","1","165","ikke_arbutd_innvkat_land","personer"
"2012","63","innvandrere","alle","alle","424","ikke_arbutd_innvkat_land","personer"
"2012","64","alle","1","0","139","ikke_arbutd_innvkat_land","personer"
"2012","64","alle","1","1","195","ikke_arbutd_innvkat_land","personer"
"2012","64","alle","1","alle","334","ikke_arbutd_innvkat_land","personer"
"2012","64","alle","2","0","361","ikke_arbutd_innvkat_land","personer"
"2012","64","alle","2","1","293","ikke_arbutd_innvkat_land","personer"
"2012","64","alle","2","alle","654","ikke_arbutd_innvkat_land","personer"
"2012","64","alle","alle","0","4281","ikke_arbutd_innvkat_land","personer"
"2012","64","alle","alle","1","3478","ikke_arbutd_innvkat_land","personer"
"2012","64","alle","alle","alle","7759","ikke_arbutd_innvkat_land","personer"
"2012","64","befolkningen_ellers","1","0","0","ikke_arbutd_innvkat_land","personer"
"2012","64","befolkningen_ellers","1","1","0","ikke_arbutd_innvkat_land","personer"
"2012","64","befolkningen_ellers","1","alle","0","ikke_arbutd_innvkat_land","personer"
"2012","64","befolkningen_ellers","2","0","0","ikke_arbutd_innvkat_land","personer"
"2012","64","befolkningen_ellers","2","1","0","ikke_arbutd_innvkat_land","personer"
"2012","64","befolkningen_ellers","2","alle","0","ikke_arbutd_innvkat_land","personer"
"2012","64","befolkningen_ellers","alle","0","3781","ikke_arbutd_innvkat_land","personer"
"2012","64","befolkningen_ellers","alle","1","2990","ikke_arbutd_innvkat_land","personer"
"2012","64","befolkningen_ellers","alle","alle","6771","ikke_arbutd_innvkat_land","personer"
"2012","64","innvandrere","1","0","139","ikke_arbutd_innvkat_land","personer"
"2012","64","innvandrere","1","1","195","ikke_arbutd_innvkat_land","personer"
"2012","64","innvandrere","1","alle","334","ikke_arbutd_innvkat_land","personer"
"2012","64","innvandrere","2","0","361","ikke_arbutd_innvkat_land","personer"
"2012","64","innvandrere","2","1","293","ikke_arbutd_innvkat_land","personer"
"2012","64","innvandrere","2","alle","654","ikke_arbutd_innvkat_land","personer"
"2012","64","innvandrere","alle","0","500","ikke_arbutd_innvkat_land","personer"
"2012","64","innvandrere","alle","1","488","ikke_arbutd_innvkat_land","personer"
"2012","64","innvandrere","alle","alle","988","ikke_arbutd_innvkat_land","personer"
"2012","65","alle","1","0","19","ikke_arbutd_innvkat_land","personer"
"2012","65","alle","1","1","16","ikke_arbutd_innvkat_land","personer"
"2012","65","alle","1","alle","35","ikke_arbutd_innvkat_land","personer"
"2012","65","alle","2","0","38","ikke_arbutd_innvkat_land","personer"
"2012","65","alle","2","1","42","ikke_arbutd_innvkat_land","personer"
"2012","65","alle","2","alle","80","ikke_arbutd_innvkat_land","personer"
"2012","65","alle","alle","0","429","ikke_arbutd_innvkat_land","personer"
"2012","65","alle","alle","1","376","ikke_arbutd_innvkat_land","personer"
"2012","65","alle","alle","alle","805","ikke_arbutd_innvkat_land","personer"
"2012","65","befolkningen_ellers","1","0","0","ikke_arbutd_innvkat_land","personer"
"2012","65","befolkningen_ellers","1","1","0","ikke_arbutd_innvkat_land","personer"
"2012","65","befolkningen_ellers","1","alle","0","ikke_arbutd_innvkat_land","personer"
"2012","65","befolkningen_ellers","2","0","0","ikke_arbutd_innvkat_land","personer"
"2012","65","befolkningen_ellers","2","1","0","ikke_arbutd_innvkat_land","personer"
"2012","65","befolkningen_ellers","2","alle","0","ikke_arbutd_innvkat_land","personer"
"2012","65","befolkningen_ellers","alle","0","372","ikke_arbutd_innvkat_land","personer"
"2012","65","befolkningen_ellers","alle","1","318","ikke_arbutd_innvkat_land","personer"
"2012","65","befolkningen_ellers","alle","alle","690","ikke_arbutd_innvkat_land","personer"
"2012","65","innvandrere","1","0","19","ikke_arbutd_innvkat_land","personer"
"2012","65","innvandrere","1","1","16","ikke_arbutd_innvkat_land","personer"
"2012","65","innvandrere","1","alle","35","ikke_arbutd_innvkat_land","personer"
"2012","65","innvandrere","2","0","38","ikke_arbutd_innvkat_land","personer"
"2012","65","innvandrere","2","1","42","ikke_arbutd_innvkat_land","personer"
"2012","65","innvandrere","2","alle","80","ikke_arbutd_innvkat_land","personer"
"2012","65","innvandrere","alle","0","57","ikke_arbutd_innvkat_land","personer"
"2012","65","innvandrere","alle","1","58","ikke_arbutd_innvkat_land","personer"
"2012","65","innvandrere","alle","alle","115","ikke_arbutd_innvkat_land","personer"
"2012","66","alle","1","0","30","ikke_arbutd_innvkat_land","personer"
"2012","66","alle","1","1","42","ikke_arbutd_innvkat_land","personer"
"2012","66","alle","1","alle","72","ikke_arbutd_innvkat_land","personer"
"2012","66","alle","2","0","51","ikke_arbutd_innvkat_land","personer"
"2012","66","alle","2","1","23","ikke_arbutd_innvkat_land","personer"
"2012","66","alle","2","alle","74","ikke_arbutd_innvkat_land","personer"
"2012","66","alle","alle","0","592","ikke_arbutd_innvkat_land","personer"
"2012","66","alle","alle","1","512","ikke_arbutd_innvkat_land","personer"
"2012","66","alle","alle","alle","1104","ikke_arbutd_innvkat_land","personer"
"2012","66","befolkningen_ellers","1","0","0","ikke_arbutd_innvkat_land","personer"
"2012","66","befolkningen_ellers","1","1","0","ikke_arbutd_innvkat_land","personer"
"2012","66","befolkningen_ellers","1","alle","0","ikke_arbutd_innvkat_land","personer"
"2012","66","befolkningen_ellers","2","0","0","ikke_arbutd_innvkat_land","personer"
"2012","66","befolkningen_ellers","2","1","0","ikke_arbutd_innvkat_land","personer"
"2012","66","befolkningen_ellers","2","alle","0","ikke_arbutd_innvkat_land","personer"
"2012","66","befolkningen_ellers","alle","0","511","ikke_arbutd_innvkat_land","personer"
"2012","66","befolkningen_ellers","alle","1","447","ikke_arbutd_innvkat_land","personer"
"2012","66","befolkningen_ellers","alle","alle","958","ikke_arbutd_innvkat_land","personer"
"2012","66","innvandrere","1","0","30","ikke_arbutd_innvkat_land","personer"
"2012","66","innvandrere","1","1","42","ikke_arbutd_innvkat_land","personer"
"2012","66","innvandrere","1","alle","72","ikke_arbutd_innvkat_land","personer"
"2012","66","innvandrere","2","0","51","ikke_arbutd_innvkat_land","personer"
"2012","66","innvandrere","2","1","23","ikke_arbutd_innvkat_land","personer"
"2012","66","innvandrere","2","alle","74","ikke_arbutd_innvkat_land","personer"
"2012","66","innvandrere","alle","0","81","ikke_arbutd_innvkat_land","personer"
"2012","66","innvandrere","alle","1","65","ikke_arbutd_innvkat_land","personer"
"2012","66","innvandrere","alle","alle","146","ikke_arbutd_innvkat_land","personer"
"2012","67","alle","1","0","56","ikke_arbutd_innvkat_land","personer"
"2012","67","alle","1","1","44","ikke_arbutd_innvkat_land","personer"
"2012","67","alle","1","alle","100","ikke_arbutd_innvkat_land","personer"
"2012","67","alle","2","0","126","ikke_arbutd_innvkat_land","personer"
"2012","67","alle","2","1","77","ikke_arbutd_innvkat_land","personer"
"2012","67","alle","2","alle","203","ikke_arbutd_innvkat_land","personer"
"2012","67","alle","alle","0","1167","ikke_arbutd_innvkat_land","personer"
"2012","67","alle","alle","1","984","ikke_arbutd_innvkat_land","personer"
"2012","67","alle","alle","alle","2151","ikke_arbutd_innvkat_land","personer"
"2012","67","befolkningen_ellers","1","0","0","ikke_arbutd_innvkat_land","personer"
"2012","67","befolkningen_ellers","1","1","0","ikke_arbutd_innvkat_land","personer"
"2012","67","befolkningen_ellers","1","alle","0","ikke_arbutd_innvkat_land","personer"
"2012","67","befolkningen_ellers","2","0","0","ikke_arbutd_innvkat_land","personer"
"2012","67","befolkningen_ellers","2","1","0","ikke_arbutd_innvkat_land","personer"
"2012","67","befolkningen_ellers","2","alle","0","ikke_arbutd_innvkat_land","personer"
"2012","67","befolkningen_ellers","alle","0","985","ikke_arbutd_innvkat_land","personer"
"2012","67","befolkningen_ellers","alle","1","863","ikke_arbutd_innvkat_land","personer"
"2012","67","befolkningen_ellers","alle","alle","1848","ikke_arbutd_innvkat_land","personer"
"2012","67","innvandrere","1","0","56","ikke_arbutd_innvkat_land","personer"
"2012","67","innvandrere","1","1","44","ikke_arbutd_innvkat_land","personer"
"2012","67","innvandrere","1","alle","100","ikke_arbutd_innvkat_land","personer"
"2012","67","innvandrere","2","0","126","ikke_arbutd_innvkat_land","personer"
"2012","67","innvandrere","2","1","77","ikke_arbutd_innvkat_land","personer"
"2012","67","innvandrere","2","alle","203","ikke_arbutd_innvkat_land","personer"
"2012","67","innvandrere","alle","0","182","ikke_arbutd_innvkat_land","personer"
"2012","67","innvandrere","alle","1","121","ikke_arbutd_innvkat_land","personer"
"2012","67","innvandrere","alle","alle","303","ikke_arbutd_innvkat_land","personer"
"2012","68","alle","1","0","21","ikke_arbutd_innvkat_land","personer"
"2012","68","alle","1","1","30","ikke_arbutd_innvkat_land","personer"
"2012","68","alle","1","alle","51","ikke_arbutd_innvkat_land","personer"
"2012","68","alle","2","0","89","ikke_arbutd_innvkat_land","personer"
"2012","68","alle","2","1","52","ikke_arbutd_innvkat_land","personer"
"2012","68","alle","2","alle","141","ikke_arbutd_innvkat_land","personer"
"2012","68","alle","alle","0","838","ikke_arbutd_innvkat_land","personer"
"2012","68","alle","alle","1","767","ikke_arbutd_innvkat_land","personer"
"2012","68","alle","alle","alle","1605","ikke_arbutd_innvkat_land","personer"
"2012","68","befolkningen_ellers","1","0","0","ikke_arbutd_innvkat_land","personer"
"2012","68","befolkningen_ellers","1","1","0","ikke_arbutd_innvkat_land","personer"
"2012","68","befolkningen_ellers","1","alle","0","ikke_arbutd_innvkat_land","personer"
"2012","68","befolkningen_ellers","2","0","0","ikke_arbutd_innvkat_land","personer"
"2012","68","befolkningen_ellers","2","1","0","ikke_arbutd_innvkat_land","personer"
"2012","68","befolkningen_ellers","2","alle","0","ikke_arbutd_innvkat_land","personer"
"2012","68","befolkningen_ellers","alle","0","728","ikke_arbutd_innvkat_land","personer"
"2012","68","befolkningen_ellers","alle","1","685","ikke_arbutd_innvkat_land","personer"
"2012","68","befolkningen_ellers","alle","alle","1413","ikke_arbutd_innvkat_land","personer"
"2012","68","innvandrere","1","0","21","ikke_arbutd_innvkat_land","personer"
"2012","68","innvandrere","1","1","30","ikke_arbutd_innvkat_land","personer"
"2012","68","innvandrere","1","alle","51","ikke_arbutd_innvkat_land","personer"
"2012","68","innvandrere","2","0","89","ikke_arbutd_innvkat_land","personer"
"2012","68","innvandrere","2","1","52","ikke_arbutd_innvkat_land","personer"
"2012","68","innvandrere","2","alle","141","ikke_arbutd_innvkat_land","personer"
"2012","68","innvandrere","alle","0","110","ikke_arbutd_innvkat_land","personer"
"2012","68","innvandrere","alle","1","82","ikke_arbutd_innvkat_land","personer"
"2012","68","innvandrere","alle","alle","192","ikke_arbutd_innvkat_land","personer"
"2012","69","alle","1","0","47","ikke_arbutd_innvkat_land","personer"
"2012","69","alle","1","1","45","ikke_arbutd_innvkat_land","personer"
"2012","69","alle","1","alle","92","ikke_arbutd_innvkat_land","personer"
"2012","69","alle","2","0","113","ikke_arbutd_innvkat_land","personer"
"2012","69","alle","2","1","86","ikke_arbutd_innvkat_land","personer"
"2012","69","alle","2","alle","199","ikke_arbutd_innvkat_land","personer"
"2012","69","alle","alle","0","951","ikke_arbutd_innvkat_land","personer"
"2012","69","alle","alle","1","808","ikke_arbutd_innvkat_land","personer"
"2012","69","alle","alle","alle","1759","ikke_arbutd_innvkat_land","personer"
"2012","69","befolkningen_ellers","1","0","0","ikke_arbutd_innvkat_land","personer"
"2012","69","befolkningen_ellers","1","1","0","ikke_arbutd_innvkat_land","personer"
"2012","69","befolkningen_ellers","1","alle","0","ikke_arbutd_innvkat_land","personer"
"2012","69","befolkningen_ellers","2","0","0","ikke_arbutd_innvkat_land","personer"
"2012","69","befolkningen_ellers","2","1","0","ikke_arbutd_innvkat_land","personer"
"2012","69","befolkningen_ellers","2","alle","0","ikke_arbutd_innvkat_land","personer"
"2012","69","befolkningen_ellers","alle","0","791","ikke_arbutd_innvkat_land","personer"
"2012","69","befolkningen_ellers","alle","1","677","ikke_arbutd_innvkat_land","personer"
"2012","69","befolkningen_ellers","alle","alle","1468","ikke_arbutd_innvkat_land","personer"
"2012","69","innvandrere","1","0","47","ikke_arbutd_innvkat_land","personer"
"2012","69","innvandrere","1","1","45","ikke_arbutd_innvkat_land","personer"
"2012","69","innvandrere","1","alle","92","ikke_arbutd_innvkat_land","personer"
"2012","69","innvandrere","2","0","113","ikke_arbutd_innvkat_land","personer"
"2012","69","innvandrere","2","1","86","ikke_arbutd_innvkat_land","personer"
"2012","69","innvandrere","2","alle","199","ikke_arbutd_innvkat_land","personer"
"2012","69","innvandrere","alle","0","160","ikke_arbutd_innvkat_land","personer"
"2012","69","innvandrere","alle","1","131","ikke_arbutd_innvkat_land","personer"
"2012","69","innvandrere","alle","alle","291","ikke_arbutd_innvkat_land","personer"
"2012","70","alle","1","0","14","ikke_arbutd_innvkat_land","personer"
"2012","70","alle","1","1","7","ikke_arbutd_innvkat_land","personer"
"2012","70","alle","1","alle","21","ikke_arbutd_innvkat_land","personer"
"2012","70","alle","2","0","9","ikke_arbutd_innvkat_land","personer"
"2012","70","alle","2","1","0","ikke_arbutd_innvkat_land","personer"
"2012","70","alle","2","alle","9","ikke_arbutd_innvkat_land","personer"
"2012","70","alle","alle","0","204","ikke_arbutd_innvkat_land","personer"
"2012","70","alle","alle","1","182","ikke_arbutd_innvkat_land","personer"
"2012","70","alle","alle","alle","386","ikke_arbutd_innvkat_land","personer"
"2012","70","befolkningen_ellers","1","0","0","ikke_arbutd_innvkat_land","personer"
"2012","70","befolkningen_ellers","1","1","0","ikke_arbutd_innvkat_land","personer"
"2012","70","befolkningen_ellers","1","alle","0","ikke_arbutd_innvkat_land","personer"
"2012","70","befolkningen_ellers","2","0","0","ikke_arbutd_innvkat_land","personer"
"2012","70","befolkningen_ellers","2","1","0","ikke_arbutd_innvkat_land","personer"
"2012","70","befolkningen_ellers","2","alle","0","ikke_arbutd_innvkat_land","personer"
"2012","70","befolkningen_ellers","alle","0","181","ikke_arbutd_innvkat_land","personer"
"2012","70","befolkningen_ellers","alle","1","175","ikke_arbutd_innvkat_land","personer"
"2012","70","befolkningen_ellers","alle","alle","356","ikke_arbutd_innvkat_land","personer"
"2012","70","innvandrere","1","0","14","ikke_arbutd_innvkat_land","personer"
"2012","70","innvandrere","1","1","7","ikke_arbutd_innvkat_land","personer"
"2012","70","innvandrere","1","alle","21","ikke_arbutd_innvkat_land","personer"
"2012","70","innvandrere","2","0","9","ikke_arbutd_innvkat_land","personer"
"2012","70","innvandrere","2","1","0","ikke_arbutd_innvkat_land","personer"
"2012","70","innvandrere","2","alle","9","ikke_arbutd_innvkat_land","personer"
"2012","70","innvandrere","alle","0","23","ikke_arbutd_innvkat_land","personer"
"2012","70","innvandrere","alle","1","7","ikke_arbutd_innvkat_land","personer"
"2012","70","innvandrere","alle","alle","30","ikke_arbutd_innvkat_land","personer"
"2012","71","alle","1","0","27","ikke_arbutd_innvkat_land","personer"
"2012","71","alle","1","1","26","ikke_arbutd_innvkat_land","personer"
"2012","71","alle","1","alle","53","ikke_arbutd_innvkat_land","personer"
"2012","71","alle","2","0","87","ikke_arbutd_innvkat_land","personer"
"2012","71","alle","2","1","80","ikke_arbutd_innvkat_land","personer"
"2012","71","alle","2","alle","167","ikke_arbutd_innvkat_land","personer"
"2012","71","alle","alle","0","1028","ikke_arbutd_innvkat_land","personer"
"2012","71","alle","alle","1","898","ikke_arbutd_innvkat_land","personer"
"2012","71","alle","alle","alle","1926","ikke_arbutd_innvkat_land","personer"
"2012","71","befolkningen_ellers","1","0","0","ikke_arbutd_innvkat_land","personer"
"2012","71","befolkningen_ellers","1","1","0","ikke_arbutd_innvkat_land","personer"
"2012","71","befolkningen_ellers","1","alle","0","ikke_arbutd_innvkat_land","personer"
"2012","71","befolkningen_ellers","2","0","0","ikke_arbutd_innvkat_land","personer"
"2012","71","befolkningen_ellers","2","1","0","ikke_arbutd_innvkat_land","personer"
"2012","71","befolkningen_ellers","2","alle","0","ikke_arbutd_innvkat_land","personer"
"2012","71","befolkningen_ellers","alle","0","914","ikke_arbutd_innvkat_land","personer"
"2012","71","befolkningen_ellers","alle","1","792","ikke_arbutd_innvkat_land","personer"
"2012","71","befolkningen_ellers","alle","alle","1706","ikke_arbutd_innvkat_land","personer"
"2012","71","innvandrere","1","0","27","ikke_arbutd_innvkat_land","personer"
"2012","71","innvandrere","1","1","26","ikke_arbutd_innvkat_land","personer"
"2012","71","innvandrere","1","alle","53","ikke_arbutd_innvkat_land","personer"
"2012","71","innvandrere","2","0","87","ikke_arbutd_innvkat_land","personer"
"2012","71","innvandrere","2","1","80","ikke_arbutd_innvkat_land","personer"
"2012","71","innvandrere","2","alle","167","ikke_arbutd_innvkat_land","personer"
"2012","71","innvandrere","alle","0","114","ikke_arbutd_innvkat_land","personer"
"2012","71","innvandrere","alle","1","106","ikke_arbutd_innvkat_land","personer"
"2012","71","innvandrere","alle","alle","220","ikke_arbutd_innvkat_land","personer"
"2012","72","alle","1","0","53","ikke_arbutd_innvkat_land","personer"
