"naringsregion_nr","spraak","bhgalder","enhet","tabellvariabel","aar","tabell_navn"
"80","minoritet","1_5","prosent","100","2013","barnehagedeltakelse"
"81","minoritet","1_5","prosent","81.17647059","2013","barnehagedeltakelse"
"82","minoritet","1_5","prosent","52","2013","barnehagedeltakelse"
"83","minoritet","1_5","prosent","94.64285714","2013","barnehagedeltakelse"
"01","minoritet","1","prosent","18,18181818","2013","barnehagedeltakelse"
"02","minoritet","1","prosent","24,34782609","2013","barnehagedeltakelse"
"03","minoritet","1","prosent","23,68421053","2013","barnehagedeltakelse"
"04","minoritet","1","prosent","20,46979866","2013","barnehagedeltakelse"
"05","minoritet","1","prosent","38,91625616","2013","barnehagedeltakelse"
"06","minoritet","1","prosent","42,43697479","2013","barnehagedeltakelse"
"07","minoritet","1","prosent","41,09947644","2013","barnehagedeltakelse"
"08","minoritet","1","prosent","40,46242775","2013","barnehagedeltakelse"
"09","minoritet","1","prosent","32,34468938","2013","barnehagedeltakelse"
"10","minoritet","1","prosent","65","2013","barnehagedeltakelse"
"11","minoritet","1","prosent","40,38461538","2013","barnehagedeltakelse"
"12","minoritet","1","prosent","36,20689655","2013","barnehagedeltakelse"
"13","minoritet","1","prosent","63,41463415","2013","barnehagedeltakelse"
"14","minoritet","1","prosent","46,73913043","2013","barnehagedeltakelse"
"15","minoritet","1","prosent","35,13513514","2013","barnehagedeltakelse"
"16","minoritet","1","prosent","34,61538462","2013","barnehagedeltakelse"
"17","minoritet","1","prosent","46,66666667","2013","barnehagedeltakelse"
"18","minoritet","1","prosent","88,88888889","2013","barnehagedeltakelse"
"19","minoritet","1","prosent","48,27586207","2013","barnehagedeltakelse"
"20","minoritet","1","prosent","45,47368421","2013","barnehagedeltakelse"
"21","minoritet","1","prosent","37,5","2013","barnehagedeltakelse"
"22","minoritet","1","prosent","50","2013","barnehagedeltakelse"
"23","minoritet","1","prosent","33,33333333","2013","barnehagedeltakelse"
"24","minoritet","1","prosent","24,56140351","2013","barnehagedeltakelse"
"25","minoritet","1","prosent","29,90196078","2013","barnehagedeltakelse"
"26","minoritet","1","prosent","32,73809524","2013","barnehagedeltakelse"
"27","minoritet","1","prosent","41,47465438","2013","barnehagedeltakelse"
"28","minoritet","1","prosent","47,05882353","2013","barnehagedeltakelse"
"29","minoritet","1","prosent","38,46153846","2013","barnehagedeltakelse"
"30","minoritet","1","prosent","41,66666667","2013","barnehagedeltakelse"
"31","minoritet","1","prosent",".","2013","barnehagedeltakelse"
"32","minoritet","1","prosent","40,71428571","2013","barnehagedeltakelse"
"33","minoritet","1","prosent","28,57142857","2013","barnehagedeltakelse"
"34","minoritet","1","prosent","29,72972973","2013","barnehagedeltakelse"
"35","minoritet","1","prosent","27,27272727","2013","barnehagedeltakelse"
"36","minoritet","1","prosent","61,11111111","2013","barnehagedeltakelse"
"37","minoritet","1","prosent","40,24390244","2013","barnehagedeltakelse"
"38","minoritet","1","prosent","48,88888889","2013","barnehagedeltakelse"
"39","minoritet","1","prosent","42,80701754","2013","barnehagedeltakelse"
"40","minoritet","1","prosent","41,10535406","2013","barnehagedeltakelse"
"41","minoritet","1","prosent","35,71428571","2013","barnehagedeltakelse"
"42","minoritet","1","prosent","55,88235294","2013","barnehagedeltakelse"
"43","minoritet","1","prosent",".","2013","barnehagedeltakelse"
"44","minoritet","1","prosent","60","2013","barnehagedeltakelse"
"45","minoritet","1","prosent","47,36842105","2013","barnehagedeltakelse"
"46","minoritet","1","prosent","40,4494382","2013","barnehagedeltakelse"
"47","minoritet","1","prosent","42,85714286","2013","barnehagedeltakelse"
"48","minoritet","1","prosent",".","2013","barnehagedeltakelse"
"49","minoritet","1","prosent","49,18032787","2013","barnehagedeltakelse"
"50","minoritet","1","prosent","32,65306122","2013","barnehagedeltakelse"
"51","minoritet","1","prosent","57,14285714","2013","barnehagedeltakelse"
"52","minoritet","1","prosent","56,96202532","2013","barnehagedeltakelse"
"53","minoritet","1","prosent","31,42857143","2013","barnehagedeltakelse"
"54","minoritet","1","prosent","69,76744186","2013","barnehagedeltakelse"
"55","minoritet","1","prosent","53,96825397","2013","barnehagedeltakelse"
"56","minoritet","1","prosent","32,77310924","2013","barnehagedeltakelse"
"57","minoritet","1","prosent","40","2013","barnehagedeltakelse"
"58","minoritet","1","prosent","50","2013","barnehagedeltakelse"
"59","minoritet","1","prosent","77,77777778","2013","barnehagedeltakelse"
"60","minoritet","1","prosent","66,66666667","2013","barnehagedeltakelse"
"61","minoritet","1","prosent","51,02639296","2013","barnehagedeltakelse"
"62","minoritet","1","prosent","114,2857143","2013","barnehagedeltakelse"
"63","minoritet","1","prosent","37,03703704","2013","barnehagedeltakelse"
"64","minoritet","1","prosent","51,72413793","2013","barnehagedeltakelse"
"65","minoritet","1","prosent",".","2013","barnehagedeltakelse"
"66","minoritet","1","prosent","70","2013","barnehagedeltakelse"
"67","minoritet","1","prosent","65,625","2013","barnehagedeltakelse"
"68","minoritet","1","prosent","80","2013","barnehagedeltakelse"
"69","minoritet","1","prosent","39,13043478","2013","barnehagedeltakelse"
"70","minoritet","1","prosent",".","2013","barnehagedeltakelse"
"71","minoritet","1","prosent","50","2013","barnehagedeltakelse"
"72","minoritet","1","prosent","71,875","2013","barnehagedeltakelse"
"73","minoritet","1","prosent","75,34246575","2013","barnehagedeltakelse"
"74","minoritet","1","prosent","38,23529412","2013","barnehagedeltakelse"
"75","minoritet","1","prosent","56,25","2013","barnehagedeltakelse"
"76","minoritet","1","prosent","53,06122449","2013","barnehagedeltakelse"
"77","minoritet","1","prosent","48,88888889","2013","barnehagedeltakelse"
"78","minoritet","1","prosent","48,14814815","2013","barnehagedeltakelse"
"79","minoritet","1","prosent","69,89247312","2013","barnehagedeltakelse"
"80","minoritet","1","prosent","60","2013","barnehagedeltakelse"
"81","minoritet","1","prosent","52,72727273","2013","barnehagedeltakelse"
"82","minoritet","1","prosent",".","2013","barnehagedeltakelse"
"83","minoritet","1","prosent","72,09302326","2013","barnehagedeltakelse"
"01","minoritet","2","prosent","33,33333333","2013","barnehagedeltakelse"
"02","minoritet","2","prosent","66,36363636","2013","barnehagedeltakelse"
"03","minoritet","2","prosent","63,63636364","2013","barnehagedeltakelse"
"04","minoritet","2","prosent","55,07246377","2013","barnehagedeltakelse"
"05","minoritet","2","prosent","73,5","2013","barnehagedeltakelse"
"06","minoritet","2","prosent","80,46511628","2013","barnehagedeltakelse"
"07","minoritet","2","prosent","76,32850242","2013","barnehagedeltakelse"
"08","minoritet","2","prosent","79,10447761","2013","barnehagedeltakelse"
"09","minoritet","2","prosent","69,92979719","2013","barnehagedeltakelse"
"10","minoritet","2","prosent","114,2857143","2013","barnehagedeltakelse"
"11","minoritet","2","prosent","80","2013","barnehagedeltakelse"
"12","minoritet","2","prosent","66,05504587","2013","barnehagedeltakelse"
"13","minoritet","2","prosent","74,35897436","2013","barnehagedeltakelse"
"14","minoritet","2","prosent","76,66666667","2013","barnehagedeltakelse"
"15","minoritet","2","prosent","78,04878049","2013","barnehagedeltakelse"
"16","minoritet","2","prosent","61,53846154","2013","barnehagedeltakelse"
"17","minoritet","2","prosent","70","2013","barnehagedeltakelse"
"18","minoritet","2","prosent","57,89473684","2013","barnehagedeltakelse"
"19","minoritet","2","prosent","56,52173913","2013","barnehagedeltakelse"
"20","minoritet","2","prosent","80,58690745","2013","barnehagedeltakelse"
"21","minoritet","2","prosent","82,14285714","2013","barnehagedeltakelse"
"22","minoritet","2","prosent","82,08955224","2013","barnehagedeltakelse"
"23","minoritet","2","prosent","55,88235294","2013","barnehagedeltakelse"
"24","minoritet","2","prosent","69,11764706","2013","barnehagedeltakelse"
"25","minoritet","2","prosent","64,44444444","2013","barnehagedeltakelse"
"26","minoritet","2","prosent","71,51162791","2013","barnehagedeltakelse"
"27","minoritet","2","prosent","69,75609756","2013","barnehagedeltakelse"
"28","minoritet","2","prosent","82,35294118","2013","barnehagedeltakelse"
"29","minoritet","2","prosent","100","2013","barnehagedeltakelse"
"30","minoritet","2","prosent","78,57142857","2013","barnehagedeltakelse"
"31","minoritet","2","prosent","100","2013","barnehagedeltakelse"
"32","minoritet","2","prosent","78,46153846","2013","barnehagedeltakelse"
"33","minoritet","2","prosent","76,19047619","2013","barnehagedeltakelse"
"34","minoritet","2","prosent","60","2013","barnehagedeltakelse"
"35","minoritet","2","prosent","67,78242678","2013","barnehagedeltakelse"
"36","minoritet","2","prosent","66,66666667","2013","barnehagedeltakelse"
"37","minoritet","2","prosent","68,08510638","2013","barnehagedeltakelse"
"38","minoritet","2","prosent","79,48717949","2013","barnehagedeltakelse"
"39","minoritet","2","prosent","72,44389027","2013","barnehagedeltakelse"
"40","minoritet","2","prosent","64,04293381","2013","barnehagedeltakelse"
"41","minoritet","2","prosent","70","2013","barnehagedeltakelse"
"42","minoritet","2","prosent","70,21276596","2013","barnehagedeltakelse"
"43","minoritet","2","prosent","100","2013","barnehagedeltakelse"
"44","minoritet","2","prosent","54,83870968","2013","barnehagedeltakelse"
"45","minoritet","2","prosent","57,14285714","2013","barnehagedeltakelse"
"46","minoritet","2","prosent","73","2013","barnehagedeltakelse"
"47","minoritet","2","prosent","67,14285714","2013","barnehagedeltakelse"
"48","minoritet","2","prosent","70","2013","barnehagedeltakelse"
"49","minoritet","2","prosent","74,35897436","2013","barnehagedeltakelse"
"50","minoritet","2","prosent","75,86206897","2013","barnehagedeltakelse"
"51","minoritet","2","prosent","82,69230769","2013","barnehagedeltakelse"
"52","minoritet","2","prosent","85,91549296","2013","barnehagedeltakelse"
"53","minoritet","2","prosent","71,64179104","2013","barnehagedeltakelse"
"54","minoritet","2","prosent","81,25","2013","barnehagedeltakelse"
"55","minoritet","2","prosent","88,88888889","2013","barnehagedeltakelse"
"56","minoritet","2","prosent","62,5","2013","barnehagedeltakelse"
"57","minoritet","2","prosent","106,25","2013","barnehagedeltakelse"
"58","minoritet","2","prosent","108","2013","barnehagedeltakelse"
"59","minoritet","2","prosent","110","2013","barnehagedeltakelse"
"60","minoritet","2","prosent","100","2013","barnehagedeltakelse"
"61","minoritet","2","prosent","77,95698925","2013","barnehagedeltakelse"
"62","minoritet","2","prosent",".","2013","barnehagedeltakelse"
"63","minoritet","2","prosent","69,44444444","2013","barnehagedeltakelse"
"64","minoritet","2","prosent","86,8852459","2013","barnehagedeltakelse"
"65","minoritet","2","prosent","78,57142857","2013","barnehagedeltakelse"
"66","minoritet","2","prosent","100","2013","barnehagedeltakelse"
"67","minoritet","2","prosent","86,36363636","2013","barnehagedeltakelse"
"68","minoritet","2","prosent","116,6666667","2013","barnehagedeltakelse"
"69","minoritet","2","prosent","120","2013","barnehagedeltakelse"
"70","minoritet","2","prosent",".","2013","barnehagedeltakelse"
"71","minoritet","2","prosent","76,92307692","2013","barnehagedeltakelse"
"72","minoritet","2","prosent","66,66666667","2013","barnehagedeltakelse"
"73","minoritet","2","prosent","93,33333333","2013","barnehagedeltakelse"
"74","minoritet","2","prosent","61,53846154","2013","barnehagedeltakelse"
"75","minoritet","2","prosent","68,75","2013","barnehagedeltakelse"
"76","minoritet","2","prosent","75","2013","barnehagedeltakelse"
"77","minoritet","2","prosent","83,33333333","2013","barnehagedeltakelse"
"78","minoritet","2","prosent","78,94736842","2013","barnehagedeltakelse"
"79","minoritet","2","prosent","87,09677419","2013","barnehagedeltakelse"
"80","minoritet","2","prosent","128,5714286","2013","barnehagedeltakelse"
"81","minoritet","2","prosent","91,4893617","2013","barnehagedeltakelse"
"82","minoritet","2","prosent","57,14285714","2013","barnehagedeltakelse"
"83","minoritet","2","prosent","86,84210526","2013","barnehagedeltakelse"
"01","minoritet","3","prosent","70,83333333","2013","barnehagedeltakelse"
"02","minoritet","3","prosent","78,57142857","2013","barnehagedeltakelse"
"03","minoritet","3","prosent","74,25742574","2013","barnehagedeltakelse"
"04","minoritet","3","prosent","77,77777778","2013","barnehagedeltakelse"
"05","minoritet","3","prosent","89,14728682","2013","barnehagedeltakelse"
"06","minoritet","3","prosent","86,5470852","2013","barnehagedeltakelse"
"07","minoritet","3","prosent","90,79903148","2013","barnehagedeltakelse"
"08","minoritet","3","prosent","80,42328042","2013","barnehagedeltakelse"
"09","minoritet","3","prosent","84,23529412","2013","barnehagedeltakelse"
"10","minoritet","3","prosent","83,33333333","2013","barnehagedeltakelse"
"11","minoritet","3","prosent","65","2013","barnehagedeltakelse"
"12","minoritet","3","prosent","91,75257732","2013","barnehagedeltakelse"
"13","minoritet","3","prosent","87,23404255","2013","barnehagedeltakelse"
"14","minoritet","3","prosent","92,47311828","2013","barnehagedeltakelse"
"15","minoritet","3","prosent","75","2013","barnehagedeltakelse"
"16","minoritet","3","prosent","80,43478261","2013","barnehagedeltakelse"
"17","minoritet","3","prosent","116,6666667","2013","barnehagedeltakelse"
"18","minoritet","3","prosent","76,92307692","2013","barnehagedeltakelse"
"19","minoritet","3","prosent","100","2013","barnehagedeltakelse"
"20","minoritet","3","prosent","92,88702929","2013","barnehagedeltakelse"
"21","minoritet","3","prosent","80,95238095","2013","barnehagedeltakelse"
"22","minoritet","3","prosent","91,93548387","2013","barnehagedeltakelse"
"23","minoritet","3","prosent","87,09677419","2013","barnehagedeltakelse"
"24","minoritet","3","prosent","77,92207792","2013","barnehagedeltakelse"
"25","minoritet","3","prosent","83,16326531","2013","barnehagedeltakelse"
"26","minoritet","3","prosent","84,14634146","2013","barnehagedeltakelse"
"27","minoritet","3","prosent","87,20379147","2013","barnehagedeltakelse"
"28","minoritet","3","prosent","79,41176471","2013","barnehagedeltakelse"
"29","minoritet","3","prosent","111,5384615","2013","barnehagedeltakelse"
"30","minoritet","3","prosent","80","2013","barnehagedeltakelse"
"31","minoritet","3","prosent","86,66666667","2013","barnehagedeltakelse"
"32","minoritet","3","prosent","88,63636364","2013","barnehagedeltakelse"
"33","minoritet","3","prosent","86,53846154","2013","barnehagedeltakelse"
"34","minoritet","3","prosent","87,5","2013","barnehagedeltakelse"
"35","minoritet","3","prosent","81,3229572","2013","barnehagedeltakelse"
"36","minoritet","3","prosent","106,25","2013","barnehagedeltakelse"
"37","minoritet","3","prosent","80,76923077","2013","barnehagedeltakelse"
"38","minoritet","3","prosent","88,67924528","2013","barnehagedeltakelse"
"39","minoritet","3","prosent","84,98817967","2013","barnehagedeltakelse"
"40","minoritet","3","prosent","89,37007874","2013","barnehagedeltakelse"
"41","minoritet","3","prosent","73,68421053","2013","barnehagedeltakelse"
"42","minoritet","3","prosent","75","2013","barnehagedeltakelse"
"43","minoritet","3","prosent","80,95238095","2013","barnehagedeltakelse"
"44","minoritet","3","prosent","102,6315789","2013","barnehagedeltakelse"
"45","minoritet","3","prosent","64,70588235","2013","barnehagedeltakelse"
"46","minoritet","3","prosent","80","2013","barnehagedeltakelse"
"47","minoritet","3","prosent","78,26086957","2013","barnehagedeltakelse"
"48","minoritet","3","prosent","200","2013","barnehagedeltakelse"
"49","minoritet","3","prosent","88,23529412","2013","barnehagedeltakelse"
"50","minoritet","3","prosent","85,71428571","2013","barnehagedeltakelse"
"51","minoritet","3","prosent","90","2013","barnehagedeltakelse"
"52","minoritet","3","prosent","89,61038961","2013","barnehagedeltakelse"
"53","minoritet","3","prosent","78,20512821","2013","barnehagedeltakelse"
"54","minoritet","3","prosent","106,4516129","2013","barnehagedeltakelse"
"55","minoritet","3","prosent","91,07142857","2013","barnehagedeltakelse"
"56","minoritet","3","prosent","73,72881356","2013","barnehagedeltakelse"
"57","minoritet","3","prosent","75","2013","barnehagedeltakelse"
"58","minoritet","3","prosent","111,1111111","2013","barnehagedeltakelse"
"59","minoritet","3","prosent","83,33333333","2013","barnehagedeltakelse"
"60","minoritet","3","prosent","138,4615385","2013","barnehagedeltakelse"
"61","minoritet","3","prosent","92,17391304","2013","barnehagedeltakelse"
"62","minoritet","3","prosent","100","2013","barnehagedeltakelse"
"63","minoritet","3","prosent","88","2013","barnehagedeltakelse"
"64","minoritet","3","prosent","100","2013","barnehagedeltakelse"
"65","minoritet","3","prosent","100","2013","barnehagedeltakelse"
"66","minoritet","3","prosent",".","2013","barnehagedeltakelse"
"67","minoritet","3","prosent","96,42857143","2013","barnehagedeltakelse"
"68","minoritet","3","prosent","100","2013","barnehagedeltakelse"
"69","minoritet","3","prosent","100","2013","barnehagedeltakelse"
"70","minoritet","3","prosent","100","2013","barnehagedeltakelse"
"71","minoritet","3","prosent","73,33333333","2013","barnehagedeltakelse"
"72","minoritet","3","prosent","87,5","2013","barnehagedeltakelse"
"73","minoritet","3","prosent","90,12345679","2013","barnehagedeltakelse"
"74","minoritet","3","prosent","88","2013","barnehagedeltakelse"
"75","minoritet","3","prosent","75","2013","barnehagedeltakelse"
"76","minoritet","3","prosent","90,90909091","2013","barnehagedeltakelse"
"77","minoritet","3","prosent","104,3478261","2013","barnehagedeltakelse"
"78","minoritet","3","prosent","83,33333333","2013","barnehagedeltakelse"
"79","minoritet","3","prosent","90,17857143","2013","barnehagedeltakelse"
"80","minoritet","3","prosent","80","2013","barnehagedeltakelse"
"81","minoritet","3","prosent","82,25806452","2013","barnehagedeltakelse"
"82","minoritet","3","prosent",".","2013","barnehagedeltakelse"
"83","minoritet","3","prosent","113,3333333","2013","barnehagedeltakelse"
"01","minoritet","4","prosent","63,26530612","2013","barnehagedeltakelse"
"02","minoritet","4","prosent","90,83333333","2013","barnehagedeltakelse"
"03","minoritet","4","prosent","93,45794393","2013","barnehagedeltakelse"
"04","minoritet","4","prosent","89,91354467","2013","barnehagedeltakelse"
"05","minoritet","4","prosent","95,43147208","2013","barnehagedeltakelse"
"06","minoritet","4","prosent","96,74418605","2013","barnehagedeltakelse"
"07","minoritet","4","prosent","98,29683698","2013","barnehagedeltakelse"
"08","minoritet","4","prosent","93,33333333","2013","barnehagedeltakelse"
"09","minoritet","4","prosent","98,08076769","2013","barnehagedeltakelse"
"10","minoritet","4","prosent","108,3333333","2013","barnehagedeltakelse"
"11","minoritet","4","prosent","86,95652174","2013","barnehagedeltakelse"
"12","minoritet","4","prosent","93,10344828","2013","barnehagedeltakelse"
"13","minoritet","4","prosent","113,1578947","2013","barnehagedeltakelse"
"14","minoritet","4","prosent","92,40506329","2013","barnehagedeltakelse"
"15","minoritet","4","prosent","84,61538462","2013","barnehagedeltakelse"
"16","minoritet","4","prosent","74,13793103","2013","barnehagedeltakelse"
"17","minoritet","4","prosent","113,3333333","2013","barnehagedeltakelse"
"18","minoritet","4","prosent","115,3846154","2013","barnehagedeltakelse"
"19","minoritet","4","prosent","100","2013","barnehagedeltakelse"
"20","minoritet","4","prosent","96,24724062","2013","barnehagedeltakelse"
"21","minoritet","4","prosent","107,6923077","2013","barnehagedeltakelse"
"22","minoritet","4","prosent","85,48387097","2013","barnehagedeltakelse"
"23","minoritet","4","prosent","77,41935484","2013","barnehagedeltakelse"
"24","minoritet","4","prosent","87,23404255","2013","barnehagedeltakelse"
"25","minoritet","4","prosent","87,04663212","2013","barnehagedeltakelse"
"26","minoritet","4","prosent","80,33707865","2013","barnehagedeltakelse"
"27","minoritet","4","prosent","85,71428571","2013","barnehagedeltakelse"
"28","minoritet","4","prosent","109,6774194","2013","barnehagedeltakelse"
"29","minoritet","4","prosent","100","2013","barnehagedeltakelse"
"30","minoritet","4","prosent","108,3333333","2013","barnehagedeltakelse"
"31","minoritet","4","prosent","100","2013","barnehagedeltakelse"
"32","minoritet","4","prosent","92,90780142","2013","barnehagedeltakelse"
"33","minoritet","4","prosent","81,63265306","2013","barnehagedeltakelse"
"34","minoritet","4","prosent","97,36842105","2013","barnehagedeltakelse"
"35","minoritet","4","prosent","90,1459854","2013","barnehagedeltakelse"
"36","minoritet","4","prosent","82,92682927","2013","barnehagedeltakelse"
"37","minoritet","4","prosent","82,19178082","2013","barnehagedeltakelse"
"38","minoritet","4","prosent","114,2857143","2013","barnehagedeltakelse"
"39","minoritet","4","prosent","90,56338028","2013","barnehagedeltakelse"
"40","minoritet","4","prosent","91,58316633","2013","barnehagedeltakelse"
"41","minoritet","4","prosent","79,48717949","2013","barnehagedeltakelse"
"42","minoritet","4","prosent","112,1212121","2013","barnehagedeltakelse"
"43","minoritet","4","prosent","94,73684211","2013","barnehagedeltakelse"
"44","minoritet","4","prosent","86,04651163","2013","barnehagedeltakelse"
"45","minoritet","4","prosent","77,27272727","2013","barnehagedeltakelse"
"46","minoritet","4","prosent","94,73684211","2013","barnehagedeltakelse"
"47","minoritet","4","prosent","89,39393939","2013","barnehagedeltakelse"
"48","minoritet","4","prosent","91,66666667","2013","barnehagedeltakelse"
"49","minoritet","4","prosent","88,88888889","2013","barnehagedeltakelse"
"50","minoritet","4","prosent","86,11111111","2013","barnehagedeltakelse"
"51","minoritet","4","prosent","95,34883721","2013","barnehagedeltakelse"
"52","minoritet","4","prosent","97,33333333","2013","barnehagedeltakelse"
"53","minoritet","4","prosent","82","2013","barnehagedeltakelse"
"54","minoritet","4","prosent","77,14285714","2013","barnehagedeltakelse"
"55","minoritet","4","prosent","98,7654321","2013","barnehagedeltakelse"
"56","minoritet","4","prosent","83,19327731","2013","barnehagedeltakelse"
"57","minoritet","4","prosent","128,5714286","2013","barnehagedeltakelse"
"58","minoritet","4","prosent","94,11764706","2013","barnehagedeltakelse"
"59","minoritet","4","prosent","112,5","2013","barnehagedeltakelse"
"60","minoritet","4","prosent","105,2631579","2013","barnehagedeltakelse"
"61","minoritet","4","prosent","90,15384615","2013","barnehagedeltakelse"
"62","minoritet","4","prosent","100","2013","barnehagedeltakelse"
"63","minoritet","4","prosent","89,18918919","2013","barnehagedeltakelse"
"64","minoritet","4","prosent","102,2727273","2013","barnehagedeltakelse"
"65","minoritet","4","prosent",".","2013","barnehagedeltakelse"
"66","minoritet","4","prosent","63,63636364","2013","barnehagedeltakelse"
"67","minoritet","4","prosent","95,83333333","2013","barnehagedeltakelse"
"68","minoritet","4","prosent","100","2013","barnehagedeltakelse"
"69","minoritet","4","prosent","88,23529412","2013","barnehagedeltakelse"
"70","minoritet","4","prosent","85,71428571","2013","barnehagedeltakelse"
"71","minoritet","4","prosent","63,63636364","2013","barnehagedeltakelse"
"72","minoritet","4","prosent","104,5454545","2013","barnehagedeltakelse"
"73","minoritet","4","prosent","97,22222222","2013","barnehagedeltakelse"
"74","minoritet","4","prosent","65","2013","barnehagedeltakelse"
"75","minoritet","4","prosent","85","2013","barnehagedeltakelse"
"76","minoritet","4","prosent","102,8571429","2013","barnehagedeltakelse"
"77","minoritet","4","prosent","110","2013","barnehagedeltakelse"
"78","minoritet","4","prosent","112","2013","barnehagedeltakelse"
"79","minoritet","4","prosent","96,34146341","2013","barnehagedeltakelse"
"80","minoritet","4","prosent","120","2013","barnehagedeltakelse"
"81","minoritet","4","prosent","94","2013","barnehagedeltakelse"
"82","minoritet","4","prosent",".","2013","barnehagedeltakelse"
"83","minoritet","4","prosent","113,6363636","2013","barnehagedeltakelse"
"01","minoritet","5","prosent","66,66666667","2013","barnehagedeltakelse"
"02","minoritet","5","prosent","84,09090909","2013","barnehagedeltakelse"
"03","minoritet","5","prosent","102,7777778","2013","barnehagedeltakelse"
"04","minoritet","5","prosent","95,12195122","2013","barnehagedeltakelse"
"05","minoritet","5","prosent","93,41317365","2013","barnehagedeltakelse"
"06","minoritet","5","prosent","95,09803922","2013","barnehagedeltakelse"
"07","minoritet","5","prosent","95,83333333","2013","barnehagedeltakelse"
"08","minoritet","5","prosent","96,3190184","2013","barnehagedeltakelse"
"09","minoritet","5","prosent","101,1575031","2013","barnehagedeltakelse"
"10","minoritet","5","prosent","106,6666667","2013","barnehagedeltakelse"
"11","minoritet","5","prosent","86,11111111","2013","barnehagedeltakelse"
"12","minoritet","5","prosent","85,71428571","2013","barnehagedeltakelse"
"13","minoritet","5","prosent","93,61702128","2013","barnehagedeltakelse"
"14","minoritet","5","prosent","87,65432099","2013","barnehagedeltakelse"
"15","minoritet","5","prosent","80","2013","barnehagedeltakelse"
"16","minoritet","5","prosent","87,75510204","2013","barnehagedeltakelse"
"17","minoritet","5","prosent","157,1428571","2013","barnehagedeltakelse"
"18","minoritet","5","prosent","105","2013","barnehagedeltakelse"
"19","minoritet","5","prosent","117,6470588","2013","barnehagedeltakelse"
"20","minoritet","5","prosent","101,4705882","2013","barnehagedeltakelse"
"21","minoritet","5","prosent","103,3333333","2013","barnehagedeltakelse"
"22","minoritet","5","prosent","91,66666667","2013","barnehagedeltakelse"
"23","minoritet","5","prosent","86,95652174","2013","barnehagedeltakelse"
"24","minoritet","5","prosent","85,96491228","2013","barnehagedeltakelse"
"25","minoritet","5","prosent","90,96045198","2013","barnehagedeltakelse"
"26","minoritet","5","prosent","93,08176101","2013","barnehagedeltakelse"
"27","minoritet","5","prosent","99,43502825","2013","barnehagedeltakelse"
"28","minoritet","5","prosent","109,0909091","2013","barnehagedeltakelse"
"29","minoritet","5","prosent","108,6956522","2013","barnehagedeltakelse"
"30","minoritet","5","prosent","106,25","2013","barnehagedeltakelse"
"31","minoritet","5","prosent","133,3333333","2013","barnehagedeltakelse"
"32","minoritet","5","prosent","93,66197183","2013","barnehagedeltakelse"
"33","minoritet","5","prosent","100","2013","barnehagedeltakelse"
"34","minoritet","5","prosent","87,80487805","2013","barnehagedeltakelse"
"35","minoritet","5","prosent","96,70781893","2013","barnehagedeltakelse"
"36","minoritet","5","prosent","100","2013","barnehagedeltakelse"
"37","minoritet","5","prosent","89,70588235","2013","barnehagedeltakelse"
"38","minoritet","5","prosent","91,42857143","2013","barnehagedeltakelse"
"39","minoritet","5","prosent","86,67601683","2013","barnehagedeltakelse"
"40","minoritet","5","prosent","90,625","2013","barnehagedeltakelse"
"41","minoritet","5","prosent","68,75","2013","barnehagedeltakelse"
"42","minoritet","5","prosent","86,66666667","2013","barnehagedeltakelse"
"43","minoritet","5","prosent","116,6666667","2013","barnehagedeltakelse"
"44","minoritet","5","prosent","100","2013","barnehagedeltakelse"
"45","minoritet","5","prosent","85,71428571","2013","barnehagedeltakelse"
"46","minoritet","5","prosent","92,13483146","2013","barnehagedeltakelse"
"47","minoritet","5","prosent","85,48387097","2013","barnehagedeltakelse"
"48","minoritet","5","prosent","100","2013","barnehagedeltakelse"
"49","minoritet","5","prosent","105,4054054","2013","barnehagedeltakelse"
"50","minoritet","5","prosent","92,59259259","2013","barnehagedeltakelse"
"51","minoritet","5","prosent","92,15686275","2013","barnehagedeltakelse"
"52","minoritet","5","prosent","83,05084746","2013","barnehagedeltakelse"
"53","minoritet","5","prosent","96,15384615","2013","barnehagedeltakelse"
"54","minoritet","5","prosent","103,030303","2013","barnehagedeltakelse"
"55","minoritet","5","prosent","83,63636364","2013","barnehagedeltakelse"
"56","minoritet","5","prosent","82,4742268","2013","barnehagedeltakelse"
"57","minoritet","5","prosent","72,72727273","2013","barnehagedeltakelse"
"58","minoritet","5","prosent","96,2962963","2013","barnehagedeltakelse"
"59","minoritet","5","prosent","100","2013","barnehagedeltakelse"
"60","minoritet","5","prosent","111,1111111","2013","barnehagedeltakelse"
"61","minoritet","5","prosent","94,40298507","2013","barnehagedeltakelse"
"62","minoritet","5","prosent","66,66666667","2013","barnehagedeltakelse"
"63","minoritet","5","prosent","100","2013","barnehagedeltakelse"
"64","minoritet","5","prosent","96,55172414","2013","barnehagedeltakelse"
"65","minoritet","5","prosent",".","2013","barnehagedeltakelse"
"66","minoritet","5","prosent","100","2013","barnehagedeltakelse"
"67","minoritet","5","prosent","107,1428571","2013","barnehagedeltakelse"
"68","minoritet","5","prosent","100","2013","barnehagedeltakelse"
"69","minoritet","5","prosent","100","2013","barnehagedeltakelse"
"70","minoritet","5","prosent",".","2013","barnehagedeltakelse"
"71","minoritet","5","prosent","92,30769231","2013","barnehagedeltakelse"
"72","minoritet","5","prosent","107,1428571","2013","barnehagedeltakelse"
