"kommune_nr","spraak","bhgalder","enhet","tabellvariabel","aar","tabell_navn"
"1718","minoritet","1","prosent",".","2014","barnehagedeltakelse"
"1719","minoritet","1","prosent","55,55555556","2014","barnehagedeltakelse"
"1721","minoritet","1","prosent","61,11111111","2014","barnehagedeltakelse"
"1724","minoritet","1","prosent",".","2014","barnehagedeltakelse"
"1725","minoritet","1","prosent",".","2014","barnehagedeltakelse"
"1736","minoritet","1","prosent",".","2014","barnehagedeltakelse"
"1738","minoritet","1","prosent",".","2014","barnehagedeltakelse"
"1739","minoritet","1","prosent",".","2014","barnehagedeltakelse"
"1740","minoritet","1","prosent",".","2014","barnehagedeltakelse"
"1742","minoritet","1","prosent",".","2014","barnehagedeltakelse"
"1743","minoritet","1","prosent",".","2014","barnehagedeltakelse"
"1744","minoritet","1","prosent","57,14285714","2014","barnehagedeltakelse"
"1748","minoritet","1","prosent",".","2014","barnehagedeltakelse"
"1749","minoritet","1","prosent",".","2014","barnehagedeltakelse"
"1750","minoritet","1","prosent","57,14285714","2014","barnehagedeltakelse"
"1751","minoritet","1","prosent","66,66666667","2014","barnehagedeltakelse"
"1755","minoritet","1","prosent",".","2014","barnehagedeltakelse"
"1756","minoritet","1","prosent",".","2014","barnehagedeltakelse"
"1804","minoritet","1","prosent","68,51851852","2014","barnehagedeltakelse"
"1805","minoritet","1","prosent","52,17391304","2014","barnehagedeltakelse"
"1811","minoritet","1","prosent",".","2014","barnehagedeltakelse"
"1812","minoritet","1","prosent",".","2014","barnehagedeltakelse"
"1813","minoritet","1","prosent","106,25","2014","barnehagedeltakelse"
"1815","minoritet","1","prosent",".","2014","barnehagedeltakelse"
"1816","minoritet","1","prosent",".","2014","barnehagedeltakelse"
"1818","minoritet","1","prosent",".","2014","barnehagedeltakelse"
"1820","minoritet","1","prosent","38,88888889","2014","barnehagedeltakelse"
"1822","minoritet","1","prosent",".","2014","barnehagedeltakelse"
"1824","minoritet","1","prosent","76,92307692","2014","barnehagedeltakelse"
"1825","minoritet","1","prosent",".","2014","barnehagedeltakelse"
"1826","minoritet","1","prosent",".","2014","barnehagedeltakelse"
"1827","minoritet","1","prosent",".","2014","barnehagedeltakelse"
"1828","minoritet","1","prosent",".","2014","barnehagedeltakelse"
"1832","minoritet","1","prosent",".","2014","barnehagedeltakelse"
"1833","minoritet","1","prosent","45,45454545","2014","barnehagedeltakelse"
"1834","minoritet","1","prosent",".","2014","barnehagedeltakelse"
"1835","minoritet","1","prosent",".","2014","barnehagedeltakelse"
"1836","minoritet","1","prosent",".","2014","barnehagedeltakelse"
"1837","minoritet","1","prosent",".","2014","barnehagedeltakelse"
"1838","minoritet","1","prosent",".","2014","barnehagedeltakelse"
"1839","minoritet","1","prosent",".","2014","barnehagedeltakelse"
"1840","minoritet","1","prosent",".","2014","barnehagedeltakelse"
"1841","minoritet","1","prosent",".","2014","barnehagedeltakelse"
"1845","minoritet","1","prosent",".","2014","barnehagedeltakelse"
"1848","minoritet","1","prosent",".","2014","barnehagedeltakelse"
"1849","minoritet","1","prosent",".","2014","barnehagedeltakelse"
"1850","minoritet","1","prosent",".","2014","barnehagedeltakelse"
"1851","minoritet","1","prosent",".","2014","barnehagedeltakelse"
"1852","minoritet","1","prosent",".","2014","barnehagedeltakelse"
"1853","minoritet","1","prosent",".","2014","barnehagedeltakelse"
"1854","minoritet","1","prosent",".","2014","barnehagedeltakelse"
"1856","minoritet","1","prosent",".","2014","barnehagedeltakelse"
"1857","minoritet","1","prosent",".","2014","barnehagedeltakelse"
"1859","minoritet","1","prosent",".","2014","barnehagedeltakelse"
"1860","minoritet","1","prosent","62,5","2014","barnehagedeltakelse"
"1865","minoritet","1","prosent","36,36363636","2014","barnehagedeltakelse"
"1866","minoritet","1","prosent","50","2014","barnehagedeltakelse"
"1867","minoritet","1","prosent",".","2014","barnehagedeltakelse"
"1868","minoritet","1","prosent",".","2014","barnehagedeltakelse"
"1870","minoritet","1","prosent","50","2014","barnehagedeltakelse"
"1871","minoritet","1","prosent","62,5","2014","barnehagedeltakelse"
"1874","minoritet","1","prosent",".","2014","barnehagedeltakelse"
"1902","minoritet","1","prosent","56,43564356","2014","barnehagedeltakelse"
"1903","minoritet","1","prosent","48,71794872","2014","barnehagedeltakelse"
"1911","minoritet","1","prosent",".","2014","barnehagedeltakelse"
"1913","minoritet","1","prosent",".","2014","barnehagedeltakelse"
"1917","minoritet","1","prosent",".","2014","barnehagedeltakelse"
"1919","minoritet","1","prosent",".","2014","barnehagedeltakelse"
"1920","minoritet","1","prosent",".","2014","barnehagedeltakelse"
"1922","minoritet","1","prosent",".","2014","barnehagedeltakelse"
"1923","minoritet","1","prosent",".","2014","barnehagedeltakelse"
"1924","minoritet","1","prosent",".","2014","barnehagedeltakelse"
"1925","minoritet","1","prosent",".","2014","barnehagedeltakelse"
"1926","minoritet","1","prosent",".","2014","barnehagedeltakelse"
"1927","minoritet","1","prosent",".","2014","barnehagedeltakelse"
"1928","minoritet","1","prosent",".","2014","barnehagedeltakelse"
"1929","minoritet","1","prosent","100","2014","barnehagedeltakelse"
"1931","minoritet","1","prosent","56,25","2014","barnehagedeltakelse"
"1933","minoritet","1","prosent",".","2014","barnehagedeltakelse"
"1936","minoritet","1","prosent",".","2014","barnehagedeltakelse"
"1938","minoritet","1","prosent",".","2014","barnehagedeltakelse"
"1939","minoritet","1","prosent",".","2014","barnehagedeltakelse"
"1940","minoritet","1","prosent",".","2014","barnehagedeltakelse"
"1941","minoritet","1","prosent",".","2014","barnehagedeltakelse"
"1942","minoritet","1","prosent","66,66666667","2014","barnehagedeltakelse"
"1943","minoritet","1","prosent",".","2014","barnehagedeltakelse"
"2002","minoritet","1","prosent",".","2014","barnehagedeltakelse"
"2003","minoritet","1","prosent","61,53846154","2014","barnehagedeltakelse"
"2004","minoritet","1","prosent","42,5","2014","barnehagedeltakelse"
"2011","minoritet","1","prosent",".","2014","barnehagedeltakelse"
"2012","minoritet","1","prosent","52,38095238","2014","barnehagedeltakelse"
"2014","minoritet","1","prosent",".","2014","barnehagedeltakelse"
"2015","minoritet","1","prosent",".","2014","barnehagedeltakelse"
"2017","minoritet","1","prosent",".","2014","barnehagedeltakelse"
"2018","minoritet","1","prosent",".","2014","barnehagedeltakelse"
"2019","minoritet","1","prosent","66,66666667","2014","barnehagedeltakelse"
"2020","minoritet","1","prosent","60","2014","barnehagedeltakelse"
"2021","minoritet","1","prosent",".","2014","barnehagedeltakelse"
"2022","minoritet","1","prosent",".","2014","barnehagedeltakelse"
"2023","minoritet","1","prosent",".","2014","barnehagedeltakelse"
"2024","minoritet","1","prosent",".","2014","barnehagedeltakelse"
"2025","minoritet","1","prosent",".","2014","barnehagedeltakelse"
"2027","minoritet","1","prosent",".","2014","barnehagedeltakelse"
"2028","minoritet","1","prosent",".","2014","barnehagedeltakelse"
"2030","minoritet","1","prosent","94,11764706","2014","barnehagedeltakelse"
"0101","minoritet","2","prosent","59,09090909","2014","barnehagedeltakelse"
"0104","minoritet","2","prosent","72,4137931","2014","barnehagedeltakelse"
"0105","minoritet","2","prosent","58,38926174","2014","barnehagedeltakelse"
"0106","minoritet","2","prosent","56,36363636","2014","barnehagedeltakelse"
"0111","minoritet","2","prosent",".","2014","barnehagedeltakelse"
"0118","minoritet","2","prosent",".","2014","barnehagedeltakelse"
"0119","minoritet","2","prosent",".","2014","barnehagedeltakelse"
"0121","minoritet","2","prosent",".","2014","barnehagedeltakelse"
"0122","minoritet","2","prosent","100","2014","barnehagedeltakelse"
"0123","minoritet","2","prosent",".","2014","barnehagedeltakelse"
"0124","minoritet","2","prosent","44,44444444","2014","barnehagedeltakelse"
"0125","minoritet","2","prosent","69,56521739","2014","barnehagedeltakelse"
"0127","minoritet","2","prosent",".","2014","barnehagedeltakelse"
"0128","minoritet","2","prosent","70,58823529","2014","barnehagedeltakelse"
"0135","minoritet","2","prosent","50","2014","barnehagedeltakelse"
"0136","minoritet","2","prosent","45,45454545","2014","barnehagedeltakelse"
"0137","minoritet","2","prosent","116,6666667","2014","barnehagedeltakelse"
"0138","minoritet","2","prosent","66,66666667","2014","barnehagedeltakelse"
"0211","minoritet","2","prosent","96,66666667","2014","barnehagedeltakelse"
"0213","minoritet","2","prosent","76,8115942","2014","barnehagedeltakelse"
"0214","minoritet","2","prosent","71,73913043","2014","barnehagedeltakelse"
"0215","minoritet","2","prosent","66,66666667","2014","barnehagedeltakelse"
"0216","minoritet","2","prosent","88,88888889","2014","barnehagedeltakelse"
"0217","minoritet","2","prosent","108,3333333","2014","barnehagedeltakelse"
"0219","minoritet","2","prosent","78","2014","barnehagedeltakelse"
"0220","minoritet","2","prosent","78,08219178","2014","barnehagedeltakelse"
"0221","minoritet","2","prosent","66,66666667","2014","barnehagedeltakelse"
"0226","minoritet","2","prosent","50","2014","barnehagedeltakelse"
"0227","minoritet","2","prosent","61,11111111","2014","barnehagedeltakelse"
"0228","minoritet","2","prosent","79,66101695","2014","barnehagedeltakelse"
"0229","minoritet","2","prosent","106,25","2014","barnehagedeltakelse"
"0230","minoritet","2","prosent","112,8205128","2014","barnehagedeltakelse"
"0231","minoritet","2","prosent","95,1048951","2014","barnehagedeltakelse"
"0233","minoritet","2","prosent","81,08108108","2014","barnehagedeltakelse"
"0234","minoritet","2","prosent","58,33333333","2014","barnehagedeltakelse"
"0235","minoritet","2","prosent","91,11111111","2014","barnehagedeltakelse"
"0236","minoritet","2","prosent","90,47619048","2014","barnehagedeltakelse"
"0237","minoritet","2","prosent","60,97560976","2014","barnehagedeltakelse"
"0238","minoritet","2","prosent","80,95238095","2014","barnehagedeltakelse"
"0239","minoritet","2","prosent",".","2014","barnehagedeltakelse"
"0301","minoritet","2","prosent","75,06817296","2014","barnehagedeltakelse"
"0402","minoritet","2","prosent","62,96296296","2014","barnehagedeltakelse"
"0403","minoritet","2","prosent","76","2014","barnehagedeltakelse"
"0412","minoritet","2","prosent","72,09302326","2014","barnehagedeltakelse"
"0415","minoritet","2","prosent","66,66666667","2014","barnehagedeltakelse"
"0417","minoritet","2","prosent","69,56521739","2014","barnehagedeltakelse"
"0418","minoritet","2","prosent",".","2014","barnehagedeltakelse"
"0419","minoritet","2","prosent","57,14285714","2014","barnehagedeltakelse"
"0420","minoritet","2","prosent",".","2014","barnehagedeltakelse"
"0423","minoritet","2","prosent",".","2014","barnehagedeltakelse"
"0425","minoritet","2","prosent",".","2014","barnehagedeltakelse"
"0426","minoritet","2","prosent","100","2014","barnehagedeltakelse"
"0427","minoritet","2","prosent","70,37037037","2014","barnehagedeltakelse"
"0428","minoritet","2","prosent","112,5","2014","barnehagedeltakelse"
"0429","minoritet","2","prosent",".","2014","barnehagedeltakelse"
"0430","minoritet","2","prosent",".","2014","barnehagedeltakelse"
"0432","minoritet","2","prosent",".","2014","barnehagedeltakelse"
"0434","minoritet","2","prosent",".","2014","barnehagedeltakelse"
"0436","minoritet","2","prosent",".","2014","barnehagedeltakelse"
"0437","minoritet","2","prosent","100","2014","barnehagedeltakelse"
"0438","minoritet","2","prosent",".","2014","barnehagedeltakelse"
"0439","minoritet","2","prosent",".","2014","barnehagedeltakelse"
"0441","minoritet","2","prosent",".","2014","barnehagedeltakelse"
"0501","minoritet","2","prosent","74,35897436","2014","barnehagedeltakelse"
"0502","minoritet","2","prosent","76,92307692","2014","barnehagedeltakelse"
"0511","minoritet","2","prosent",".","2014","barnehagedeltakelse"
"0512","minoritet","2","prosent",".","2014","barnehagedeltakelse"
"0513","minoritet","2","prosent",".","2014","barnehagedeltakelse"
"0514","minoritet","2","prosent",".","2014","barnehagedeltakelse"
"0515","minoritet","2","prosent",".","2014","barnehagedeltakelse"
"0516","minoritet","2","prosent","75","2014","barnehagedeltakelse"
"0517","minoritet","2","prosent",".","2014","barnehagedeltakelse"
"0519","minoritet","2","prosent",".","2014","barnehagedeltakelse"
"0520","minoritet","2","prosent",".","2014","barnehagedeltakelse"
"0521","minoritet","2","prosent","66,66666667","2014","barnehagedeltakelse"
"0522","minoritet","2","prosent","120","2014","barnehagedeltakelse"
"0528","minoritet","2","prosent","94,73684211","2014","barnehagedeltakelse"
"0529","minoritet","2","prosent","100","2014","barnehagedeltakelse"
"0532","minoritet","2","prosent","100","2014","barnehagedeltakelse"
"0533","minoritet","2","prosent","71,42857143","2014","barnehagedeltakelse"
"0534","minoritet","2","prosent","75","2014","barnehagedeltakelse"
"0536","minoritet","2","prosent","57,14285714","2014","barnehagedeltakelse"
"0538","minoritet","2","prosent","85,71428571","2014","barnehagedeltakelse"
"0540","minoritet","2","prosent","57,14285714","2014","barnehagedeltakelse"
"0541","minoritet","2","prosent",".","2014","barnehagedeltakelse"
"0542","minoritet","2","prosent","63,63636364","2014","barnehagedeltakelse"
"0543","minoritet","2","prosent",".","2014","barnehagedeltakelse"
"0544","minoritet","2","prosent",".","2014","barnehagedeltakelse"
"0545","minoritet","2","prosent","90","2014","barnehagedeltakelse"
"0602","minoritet","2","prosent","93,53612167","2014","barnehagedeltakelse"
"0604","minoritet","2","prosent","95,23809524","2014","barnehagedeltakelse"
"0605","minoritet","2","prosent","70","2014","barnehagedeltakelse"
"0612","minoritet","2","prosent","75","2014","barnehagedeltakelse"
"0615","minoritet","2","prosent",".","2014","barnehagedeltakelse"
"0616","minoritet","2","prosent","100","2014","barnehagedeltakelse"
"0617","minoritet","2","prosent","100","2014","barnehagedeltakelse"
"0618","minoritet","2","prosent",".","2014","barnehagedeltakelse"
"0619","minoritet","2","prosent","80","2014","barnehagedeltakelse"
"0620","minoritet","2","prosent","87,5","2014","barnehagedeltakelse"
"0621","minoritet","2","prosent",".","2014","barnehagedeltakelse"
"0622","minoritet","2","prosent",".","2014","barnehagedeltakelse"
"0623","minoritet","2","prosent","52,17391304","2014","barnehagedeltakelse"
"0624","minoritet","2","prosent","66,66666667","2014","barnehagedeltakelse"
"0625","minoritet","2","prosent","89,47368421","2014","barnehagedeltakelse"
"0626","minoritet","2","prosent","68,91891892","2014","barnehagedeltakelse"
"0627","minoritet","2","prosent","83,72093023","2014","barnehagedeltakelse"
"0628","minoritet","2","prosent","136,3636364","2014","barnehagedeltakelse"
"0631","minoritet","2","prosent",".","2014","barnehagedeltakelse"
"0632","minoritet","2","prosent",".","2014","barnehagedeltakelse"
"0633","minoritet","2","prosent",".","2014","barnehagedeltakelse"
"0701","minoritet","2","prosent","41,30434783","2014","barnehagedeltakelse"
"0702","minoritet","2","prosent","61,11111111","2014","barnehagedeltakelse"
"0704","minoritet","2","prosent","74,15730337","2014","barnehagedeltakelse"
"0706","minoritet","2","prosent","72,44897959","2014","barnehagedeltakelse"
"0709","minoritet","2","prosent","65,78947368","2014","barnehagedeltakelse"
"0711","minoritet","2","prosent","83,33333333","2014","barnehagedeltakelse"
"0713","minoritet","2","prosent","107,1428571","2014","barnehagedeltakelse"
"0714","minoritet","2","prosent",".","2014","barnehagedeltakelse"
"0716","minoritet","2","prosent",".","2014","barnehagedeltakelse"
"0719","minoritet","2","prosent",".","2014","barnehagedeltakelse"
"0720","minoritet","2","prosent","50","2014","barnehagedeltakelse"
"0722","minoritet","2","prosent","84,61538462","2014","barnehagedeltakelse"
"0723","minoritet","2","prosent","57,14285714","2014","barnehagedeltakelse"
"0728","minoritet","2","prosent",".","2014","barnehagedeltakelse"
"0805","minoritet","2","prosent","80,95238095","2014","barnehagedeltakelse"
"0806","minoritet","2","prosent","77,34375","2014","barnehagedeltakelse"
"0807","minoritet","2","prosent","105","2014","barnehagedeltakelse"
"0811","minoritet","2","prosent",".","2014","barnehagedeltakelse"
"0814","minoritet","2","prosent","77,27272727","2014","barnehagedeltakelse"
"0815","minoritet","2","prosent","73,33333333","2014","barnehagedeltakelse"
"0817","minoritet","2","prosent",".","2014","barnehagedeltakelse"
"0819","minoritet","2","prosent","50","2014","barnehagedeltakelse"
"0821","minoritet","2","prosent","91,66666667","2014","barnehagedeltakelse"
"0822","minoritet","2","prosent","85,71428571","2014","barnehagedeltakelse"
"0826","minoritet","2","prosent","133,3333333","2014","barnehagedeltakelse"
"0827","minoritet","2","prosent",".","2014","barnehagedeltakelse"
"0828","minoritet","2","prosent",".","2014","barnehagedeltakelse"
"0829","minoritet","2","prosent",".","2014","barnehagedeltakelse"
"0830","minoritet","2","prosent",".","2014","barnehagedeltakelse"
"0831","minoritet","2","prosent",".","2014","barnehagedeltakelse"
"0833","minoritet","2","prosent",".","2014","barnehagedeltakelse"
"0834","minoritet","2","prosent",".","2014","barnehagedeltakelse"
"0901","minoritet","2","prosent",".","2014","barnehagedeltakelse"
"0904","minoritet","2","prosent","76,66666667","2014","barnehagedeltakelse"
"0906","minoritet","2","prosent","69,31818182","2014","barnehagedeltakelse"
"0911","minoritet","2","prosent",".","2014","barnehagedeltakelse"
"0912","minoritet","2","prosent",".","2014","barnehagedeltakelse"
"0914","minoritet","2","prosent","78,57142857","2014","barnehagedeltakelse"
"0919","minoritet","2","prosent",".","2014","barnehagedeltakelse"
"0926","minoritet","2","prosent","45,45454545","2014","barnehagedeltakelse"
"0928","minoritet","2","prosent","150","2014","barnehagedeltakelse"
"0929","minoritet","2","prosent",".","2014","barnehagedeltakelse"
"0935","minoritet","2","prosent",".","2014","barnehagedeltakelse"
"0937","minoritet","2","prosent",".","2014","barnehagedeltakelse"
"0938","minoritet","2","prosent",".","2014","barnehagedeltakelse"
"0940","minoritet","2","prosent",".","2014","barnehagedeltakelse"
"0941","minoritet","2","prosent",".","2014","barnehagedeltakelse"
"1001","minoritet","2","prosent","61,68224299","2014","barnehagedeltakelse"
"1002","minoritet","2","prosent","54,16666667","2014","barnehagedeltakelse"
"1003","minoritet","2","prosent","57,14285714","2014","barnehagedeltakelse"
"1004","minoritet","2","prosent","80","2014","barnehagedeltakelse"
"1014","minoritet","2","prosent","80,95238095","2014","barnehagedeltakelse"
"1017","minoritet","2","prosent","78,26086957","2014","barnehagedeltakelse"
"1018","minoritet","2","prosent","83,33333333","2014","barnehagedeltakelse"
"1021","minoritet","2","prosent",".","2014","barnehagedeltakelse"
"1026","minoritet","2","prosent",".","2014","barnehagedeltakelse"
"1027","minoritet","2","prosent",".","2014","barnehagedeltakelse"
"1029","minoritet","2","prosent","41,66666667","2014","barnehagedeltakelse"
"1032","minoritet","2","prosent","36,84210526","2014","barnehagedeltakelse"
"1034","minoritet","2","prosent",".","2014","barnehagedeltakelse"
"1037","minoritet","2","prosent","75","2014","barnehagedeltakelse"
"1046","minoritet","2","prosent","100","2014","barnehagedeltakelse"
"1101","minoritet","2","prosent","96,15384615","2014","barnehagedeltakelse"
"1102","minoritet","2","prosent","67,42424242","2014","barnehagedeltakelse"
"1103","minoritet","2","prosent","76,67560322","2014","barnehagedeltakelse"
"1106","minoritet","2","prosent","86,84210526","2014","barnehagedeltakelse"
"1111","minoritet","2","prosent",".","2014","barnehagedeltakelse"
"1112","minoritet","2","prosent",".","2014","barnehagedeltakelse"
"1114","minoritet","2","prosent","100","2014","barnehagedeltakelse"
"1119","minoritet","2","prosent","61,11111111","2014","barnehagedeltakelse"
"1120","minoritet","2","prosent","84,44444444","2014","barnehagedeltakelse"
"1121","minoritet","2","prosent","61,76470588","2014","barnehagedeltakelse"
"1122","minoritet","2","prosent","65,625","2014","barnehagedeltakelse"
"1124","minoritet","2","prosent","103,8961039","2014","barnehagedeltakelse"
"1127","minoritet","2","prosent","112,5","2014","barnehagedeltakelse"
"1129","minoritet","2","prosent",".","2014","barnehagedeltakelse"
"1130","minoritet","2","prosent","75","2014","barnehagedeltakelse"
"1133","minoritet","2","prosent","109,0909091","2014","barnehagedeltakelse"
"1134","minoritet","2","prosent","133,3333333","2014","barnehagedeltakelse"
"1135","minoritet","2","prosent",".","2014","barnehagedeltakelse"
"1141","minoritet","2","prosent","77,77777778","2014","barnehagedeltakelse"
"1142","minoritet","2","prosent","100","2014","barnehagedeltakelse"
"1144","minoritet","2","prosent",".","2014","barnehagedeltakelse"
"1145","minoritet","2","prosent",".","2014","barnehagedeltakelse"
"1146","minoritet","2","prosent","56,25","2014","barnehagedeltakelse"
"1149","minoritet","2","prosent","73,07692308","2014","barnehagedeltakelse"
"1151","minoritet","2","prosent",".","2014","barnehagedeltakelse"
"1160","minoritet","2","prosent","63,63636364","2014","barnehagedeltakelse"
"1201","minoritet","2","prosent","75,3820034","2014","barnehagedeltakelse"
"1211","minoritet","2","prosent",".","2014","barnehagedeltakelse"
"1216","minoritet","2","prosent","87,5","2014","barnehagedeltakelse"
"1219","minoritet","2","prosent","79,16666667","2014","barnehagedeltakelse"
"1221","minoritet","2","prosent","80","2014","barnehagedeltakelse"
"1222","minoritet","2","prosent","80","2014","barnehagedeltakelse"
"1223","minoritet","2","prosent",".","2014","barnehagedeltakelse"
"1224","minoritet","2","prosent","68,42105263","2014","barnehagedeltakelse"
"1227","minoritet","2","prosent",".","2014","barnehagedeltakelse"
"1228","minoritet","2","prosent","57,14285714","2014","barnehagedeltakelse"
"1231","minoritet","2","prosent",".","2014","barnehagedeltakelse"
"1232","minoritet","2","prosent",".","2014","barnehagedeltakelse"
"1233","minoritet","2","prosent",".","2014","barnehagedeltakelse"
"1234","minoritet","2","prosent",".","2014","barnehagedeltakelse"
"1235","minoritet","2","prosent","76,92307692","2014","barnehagedeltakelse"
"1238","minoritet","2","prosent","81,81818182","2014","barnehagedeltakelse"
"1241","minoritet","2","prosent","57,14285714","2014","barnehagedeltakelse"
"1242","minoritet","2","prosent",".","2014","barnehagedeltakelse"
"1243","minoritet","2","prosent","70,27027027","2014","barnehagedeltakelse"
"1244","minoritet","2","prosent","111,1111111","2014","barnehagedeltakelse"
"1245","minoritet","2","prosent","66,66666667","2014","barnehagedeltakelse"
"1246","minoritet","2","prosent","54,83870968","2014","barnehagedeltakelse"
"1247","minoritet","2","prosent","65,71428571","2014","barnehagedeltakelse"
"1251","minoritet","2","prosent","120","2014","barnehagedeltakelse"
"1252","minoritet","2","prosent",".","2014","barnehagedeltakelse"
"1253","minoritet","2","prosent","40","2014","barnehagedeltakelse"
"1256","minoritet","2","prosent","50","2014","barnehagedeltakelse"
"1259","minoritet","2","prosent",".","2014","barnehagedeltakelse"
"1260","minoritet","2","prosent","66,66666667","2014","barnehagedeltakelse"
"1263","minoritet","2","prosent","71,42857143","2014","barnehagedeltakelse"
"1264","minoritet","2","prosent","57,14285714","2014","barnehagedeltakelse"
"1265","minoritet","2","prosent",".","2014","barnehagedeltakelse"
"1266","minoritet","2","prosent",".","2014","barnehagedeltakelse"
"1401","minoritet","2","prosent","114,2857143","2014","barnehagedeltakelse"
"1411","minoritet","2","prosent",".","2014","barnehagedeltakelse"
"1412","minoritet","2","prosent",".","2014","barnehagedeltakelse"
"1413","minoritet","2","prosent",".","2014","barnehagedeltakelse"
"1416","minoritet","2","prosent","100","2014","barnehagedeltakelse"
"1417","minoritet","2","prosent","100","2014","barnehagedeltakelse"
"1418","minoritet","2","prosent",".","2014","barnehagedeltakelse"
"1419","minoritet","2","prosent",".","2014","barnehagedeltakelse"
"1420","minoritet","2","prosent","41,66666667","2014","barnehagedeltakelse"
"1421","minoritet","2","prosent",".","2014","barnehagedeltakelse"
"1422","minoritet","2","prosent",".","2014","barnehagedeltakelse"
"1424","minoritet","2","prosent","92,30769231","2014","barnehagedeltakelse"
"1426","minoritet","2","prosent",".","2014","barnehagedeltakelse"
"1428","minoritet","2","prosent",".","2014","barnehagedeltakelse"
"1429","minoritet","2","prosent",".","2014","barnehagedeltakelse"
"1430","minoritet","2","prosent",".","2014","barnehagedeltakelse"
"1431","minoritet","2","prosent","133,3333333","2014","barnehagedeltakelse"
"1432","minoritet","2","prosent","69,56521739","2014","barnehagedeltakelse"
"1433","minoritet","2","prosent",".","2014","barnehagedeltakelse"
"1438","minoritet","2","prosent","66,66666667","2014","barnehagedeltakelse"
"1439","minoritet","2","prosent","53,84615385","2014","barnehagedeltakelse"
"1441","minoritet","2","prosent",".","2014","barnehagedeltakelse"
"1443","minoritet","2","prosent","114,2857143","2014","barnehagedeltakelse"
"1444","minoritet","2","prosent","120","2014","barnehagedeltakelse"
"1445","minoritet","2","prosent","100","2014","barnehagedeltakelse"
"1449","minoritet","2","prosent","82,60869565","2014","barnehagedeltakelse"
"1502","minoritet","2","prosent","83,78378378","2014","barnehagedeltakelse"
"1504","minoritet","2","prosent","79,10447761","2014","barnehagedeltakelse"
"1505","minoritet","2","prosent","82,5","2014","barnehagedeltakelse"
"1511","minoritet","2","prosent",".","2014","barnehagedeltakelse"
"1514","minoritet","2","prosent",".","2014","barnehagedeltakelse"
"1515","minoritet","2","prosent","91,66666667","2014","barnehagedeltakelse"
"1516","minoritet","2","prosent","56,25","2014","barnehagedeltakelse"
"1517","minoritet","2","prosent","70","2014","barnehagedeltakelse"
"1519","minoritet","2","prosent","81,81818182","2014","barnehagedeltakelse"
"1520","minoritet","2","prosent","90,90909091","2014","barnehagedeltakelse"
"1523","minoritet","2","prosent","100","2014","barnehagedeltakelse"
"1524","minoritet","2","prosent",".","2014","barnehagedeltakelse"
"1525","minoritet","2","prosent","73,33333333","2014","barnehagedeltakelse"
"1526","minoritet","2","prosent",".","2014","barnehagedeltakelse"
"1528","minoritet","2","prosent","66,66666667","2014","barnehagedeltakelse"
"1529","minoritet","2","prosent","80","2014","barnehagedeltakelse"
"1531","minoritet","2","prosent","38,46153846","2014","barnehagedeltakelse"
"1532","minoritet","2","prosent","81,81818182","2014","barnehagedeltakelse"
"1534","minoritet","2","prosent","75","2014","barnehagedeltakelse"
"1535","minoritet","2","prosent","81,81818182","2014","barnehagedeltakelse"
"1539","minoritet","2","prosent",".","2014","barnehagedeltakelse"
"1543","minoritet","2","prosent",".","2014","barnehagedeltakelse"
"1545","minoritet","2","prosent","80","2014","barnehagedeltakelse"
"1546","minoritet","2","prosent",".","2014","barnehagedeltakelse"
"1547","minoritet","2","prosent","85,71428571","2014","barnehagedeltakelse"
"1548","minoritet","2","prosent","46,15384615","2014","barnehagedeltakelse"
"1551","minoritet","2","prosent",".","2014","barnehagedeltakelse"
"1554","minoritet","2","prosent","128,5714286","2014","barnehagedeltakelse"
"1557","minoritet","2","prosent","100","2014","barnehagedeltakelse"
"1560","minoritet","2","prosent","120","2014","barnehagedeltakelse"
"1563","minoritet","2","prosent","100","2014","barnehagedeltakelse"
"1566","minoritet","2","prosent",".","2014","barnehagedeltakelse"
"1567","minoritet","2","prosent",".","2014","barnehagedeltakelse"
"1571","minoritet","2","prosent",".","2014","barnehagedeltakelse"
"1573","minoritet","2","prosent",".","2014","barnehagedeltakelse"
"1576","minoritet","2","prosent",".","2014","barnehagedeltakelse"
"1601","minoritet","2","prosent","83,76623377","2014","barnehagedeltakelse"
"1612","minoritet","2","prosent",".","2014","barnehagedeltakelse"
"1613","minoritet","2","prosent",".","2014","barnehagedeltakelse"
"1617","minoritet","2","prosent","83,33333333","2014","barnehagedeltakelse"
"1620","minoritet","2","prosent","109,0909091","2014","barnehagedeltakelse"
"1621","minoritet","2","prosent",".","2014","barnehagedeltakelse"
"1622","minoritet","2","prosent",".","2014","barnehagedeltakelse"
"1624","minoritet","2","prosent",".","2014","barnehagedeltakelse"
"1627","minoritet","2","prosent",".","2014","barnehagedeltakelse"
"1630","minoritet","2","prosent",".","2014","barnehagedeltakelse"
"1632","minoritet","2","prosent",".","2014","barnehagedeltakelse"
"1633","minoritet","2","prosent",".","2014","barnehagedeltakelse"
"1634","minoritet","2","prosent","87,5","2014","barnehagedeltakelse"
"1635","minoritet","2","prosent",".","2014","barnehagedeltakelse"
"1636","minoritet","2","prosent",".","2014","barnehagedeltakelse"
"1638","minoritet","2","prosent","140","2014","barnehagedeltakelse"
"1640","minoritet","2","prosent",".","2014","barnehagedeltakelse"
"1644","minoritet","2","prosent",".","2014","barnehagedeltakelse"
