"aar","bydel_nr","flytting","vreg_3","enhet","tabellvariabel","tabell_navn","fylke_nr","Fylke","naringsregion_nr","kommune_nr"
2013,"NULL","utvandring","alle","personer","84","befolkning_flytting_vreg","NULL","NULL","NULL","0626"
2013,"NULL","nettoinnvandring","1","personer","189","befolkning_flytting_vreg","NULL","NULL","NULL","0626"
2013,"NULL","nettoinnvandring","2","personer","59","befolkning_flytting_vreg","NULL","NULL","NULL","0626"
2013,"NULL","nettoinnvandring","alle","personer","248","befolkning_flytting_vreg","NULL","NULL","NULL","0626"
2013,"NULL","innflytting","1","personer","221","befolkning_flytting_vreg","NULL","NULL","NULL","0626"
2013,"NULL","innflytting","2","personer","172","befolkning_flytting_vreg","NULL","NULL","NULL","0626"
2013,"NULL","innflytting","alle","personer","393","befolkning_flytting_vreg","NULL","NULL","NULL","0626"
2013,"NULL","utflytting","1","personer","229","befolkning_flytting_vreg","NULL","NULL","NULL","0626"
2013,"NULL","utflytting","2","personer","149","befolkning_flytting_vreg","NULL","NULL","NULL","0626"
2013,"NULL","utflytting","alle","personer","378","befolkning_flytting_vreg","NULL","NULL","NULL","0626"
2013,"NULL","nettoinnflytting","1","personer","-8","befolkning_flytting_vreg","NULL","NULL","NULL","0626"
2013,"NULL","nettoinnflytting","2","personer","23","befolkning_flytting_vreg","NULL","NULL","NULL","0626"
2013,"NULL","nettoinnflytting","alle","personer","15","befolkning_flytting_vreg","NULL","NULL","NULL","0626"
2013,"NULL","innvandring_og_innflytting","1","personer","472","befolkning_flytting_vreg","NULL","NULL","NULL","0626"
2013,"NULL","innvandring_og_innflytting","2","personer","253","befolkning_flytting_vreg","NULL","NULL","NULL","0626"
2013,"NULL","innvandring_og_innflytting","alle","personer","725","befolkning_flytting_vreg","NULL","NULL","NULL","0626"
2013,"NULL","utvandring_og_utflytting","1","personer","291","befolkning_flytting_vreg","NULL","NULL","NULL","0626"
2013,"NULL","utvandring_og_utflytting","2","personer","171","befolkning_flytting_vreg","NULL","NULL","NULL","0626"
2013,"NULL","utvandring_og_utflytting","alle","personer","462","befolkning_flytting_vreg","NULL","NULL","NULL","0626"
2013,"NULL","nettoinnvandring_og_nettoinnflytting","1","personer","181","befolkning_flytting_vreg","NULL","NULL","NULL","0626"
2013,"NULL","nettoinnvandring_og_nettoinnflytting","2","personer","82","befolkning_flytting_vreg","NULL","NULL","NULL","0626"
2013,"NULL","nettoinnvandring_og_nettoinnflytting","alle","personer","263","befolkning_flytting_vreg","NULL","NULL","NULL","0626"
2013,"NULL","innvandring","1","personer","157","befolkning_flytting_vreg","NULL","NULL","NULL","0627"
2013,"NULL","innvandring","2","personer","35","befolkning_flytting_vreg","NULL","NULL","NULL","0627"
2013,"NULL","innvandring","alle","personer","192","befolkning_flytting_vreg","NULL","NULL","NULL","0627"
2013,"NULL","utvandring","1","personer","65","befolkning_flytting_vreg","NULL","NULL","NULL","0627"
2013,"NULL","utvandring","2","personer","15","befolkning_flytting_vreg","NULL","NULL","NULL","0627"
2013,"NULL","utvandring","alle","personer","80","befolkning_flytting_vreg","NULL","NULL","NULL","0627"
2013,"NULL","nettoinnvandring","1","personer","92","befolkning_flytting_vreg","NULL","NULL","NULL","0627"
2013,"NULL","nettoinnvandring","2","personer","20","befolkning_flytting_vreg","NULL","NULL","NULL","0627"
2013,"NULL","nettoinnvandring","alle","personer","112","befolkning_flytting_vreg","NULL","NULL","NULL","0627"
2013,"NULL","innflytting","1","personer","247","befolkning_flytting_vreg","NULL","NULL","NULL","0627"
2013,"NULL","innflytting","2","personer","88","befolkning_flytting_vreg","NULL","NULL","NULL","0627"
2013,"NULL","innflytting","alle","personer","335","befolkning_flytting_vreg","NULL","NULL","NULL","0627"
2013,"NULL","utflytting","1","personer","135","befolkning_flytting_vreg","NULL","NULL","NULL","0627"
2013,"NULL","utflytting","2","personer","56","befolkning_flytting_vreg","NULL","NULL","NULL","0627"
2013,"NULL","utflytting","alle","personer","191","befolkning_flytting_vreg","NULL","NULL","NULL","0627"
2013,"NULL","nettoinnflytting","1","personer","112","befolkning_flytting_vreg","NULL","NULL","NULL","0627"
2013,"NULL","nettoinnflytting","2","personer","32","befolkning_flytting_vreg","NULL","NULL","NULL","0627"
2013,"NULL","nettoinnflytting","alle","personer","144","befolkning_flytting_vreg","NULL","NULL","NULL","0627"
2013,"NULL","innvandring_og_innflytting","1","personer","404","befolkning_flytting_vreg","NULL","NULL","NULL","0627"
2013,"NULL","innvandring_og_innflytting","2","personer","123","befolkning_flytting_vreg","NULL","NULL","NULL","0627"
2013,"NULL","innvandring_og_innflytting","alle","personer","527","befolkning_flytting_vreg","NULL","NULL","NULL","0627"
2013,"NULL","utvandring_og_utflytting","1","personer","200","befolkning_flytting_vreg","NULL","NULL","NULL","0627"
2013,"NULL","utvandring_og_utflytting","2","personer","71","befolkning_flytting_vreg","NULL","NULL","NULL","0627"
2013,"NULL","utvandring_og_utflytting","alle","personer","271","befolkning_flytting_vreg","NULL","NULL","NULL","0627"
2013,"NULL","nettoinnvandring_og_nettoinnflytting","1","personer","204","befolkning_flytting_vreg","NULL","NULL","NULL","0627"
2013,"NULL","nettoinnvandring_og_nettoinnflytting","2","personer","52","befolkning_flytting_vreg","NULL","NULL","NULL","0627"
2013,"NULL","nettoinnvandring_og_nettoinnflytting","alle","personer","256","befolkning_flytting_vreg","NULL","NULL","NULL","0627"
2013,"NULL","innvandring","1","personer","58","befolkning_flytting_vreg","NULL","NULL","NULL","0628"
2013,"NULL","innvandring","2","personer","16","befolkning_flytting_vreg","NULL","NULL","NULL","0628"
2013,"NULL","innvandring","alle","personer","74","befolkning_flytting_vreg","NULL","NULL","NULL","0628"
2013,"NULL","utvandring","1","personer","22","befolkning_flytting_vreg","NULL","NULL","NULL","0628"
2013,"NULL","utvandring","2","personer","3","befolkning_flytting_vreg","NULL","NULL","NULL","0628"
2013,"NULL","utvandring","alle","personer","25","befolkning_flytting_vreg","NULL","NULL","NULL","0628"
2013,"NULL","nettoinnvandring","1","personer","36","befolkning_flytting_vreg","NULL","NULL","NULL","0628"
2013,"NULL","nettoinnvandring","2","personer","13","befolkning_flytting_vreg","NULL","NULL","NULL","0628"
2013,"NULL","nettoinnvandring","alle","personer","49","befolkning_flytting_vreg","NULL","NULL","NULL","0628"
2013,"NULL","innflytting","1","personer","52","befolkning_flytting_vreg","NULL","NULL","NULL","0628"
2013,"NULL","innflytting","2","personer","43","befolkning_flytting_vreg","NULL","NULL","NULL","0628"
2013,"NULL","innflytting","alle","personer","95","befolkning_flytting_vreg","NULL","NULL","NULL","0628"
2013,"NULL","utflytting","1","personer","48","befolkning_flytting_vreg","NULL","NULL","NULL","0628"
2013,"NULL","utflytting","2","personer","20","befolkning_flytting_vreg","NULL","NULL","NULL","0628"
2013,"NULL","utflytting","alle","personer","68","befolkning_flytting_vreg","NULL","NULL","NULL","0628"
2013,"NULL","nettoinnflytting","1","personer","4","befolkning_flytting_vreg","NULL","NULL","NULL","0628"
2013,"NULL","nettoinnflytting","2","personer","23","befolkning_flytting_vreg","NULL","NULL","NULL","0628"
2013,"NULL","nettoinnflytting","alle","personer","27","befolkning_flytting_vreg","NULL","NULL","NULL","0628"
2013,"NULL","innvandring_og_innflytting","1","personer","110","befolkning_flytting_vreg","NULL","NULL","NULL","0628"
2013,"NULL","innvandring_og_innflytting","2","personer","59","befolkning_flytting_vreg","NULL","NULL","NULL","0628"
2013,"NULL","innvandring_og_innflytting","alle","personer","169","befolkning_flytting_vreg","NULL","NULL","NULL","0628"
2013,"NULL","utvandring_og_utflytting","1","personer","70","befolkning_flytting_vreg","NULL","NULL","NULL","0628"
2013,"NULL","utvandring_og_utflytting","2","personer","23","befolkning_flytting_vreg","NULL","NULL","NULL","0628"
2013,"NULL","utvandring_og_utflytting","alle","personer","93","befolkning_flytting_vreg","NULL","NULL","NULL","0628"
2013,"NULL","nettoinnvandring_og_nettoinnflytting","1","personer","40","befolkning_flytting_vreg","NULL","NULL","NULL","0628"
2013,"NULL","nettoinnvandring_og_nettoinnflytting","2","personer","36","befolkning_flytting_vreg","NULL","NULL","NULL","0628"
2013,"NULL","nettoinnvandring_og_nettoinnflytting","alle","personer","76","befolkning_flytting_vreg","NULL","NULL","NULL","0628"
2013,"NULL","innvandring","1","personer","13","befolkning_flytting_vreg","NULL","NULL","NULL","0631"
2013,"NULL","innvandring","2","personer","20","befolkning_flytting_vreg","NULL","NULL","NULL","0631"
2013,"NULL","innvandring","alle","personer","33","befolkning_flytting_vreg","NULL","NULL","NULL","0631"
2013,"NULL","utvandring","1","personer","5","befolkning_flytting_vreg","NULL","NULL","NULL","0631"
2013,"NULL","utvandring","2","personer","0","befolkning_flytting_vreg","NULL","NULL","NULL","0631"
2013,"NULL","utvandring","alle","personer","5","befolkning_flytting_vreg","NULL","NULL","NULL","0631"
2013,"NULL","nettoinnvandring","1","personer","8","befolkning_flytting_vreg","NULL","NULL","NULL","0631"
2013,"NULL","nettoinnvandring","2","personer","20","befolkning_flytting_vreg","NULL","NULL","NULL","0631"
2013,"NULL","nettoinnvandring","alle","personer","28","befolkning_flytting_vreg","NULL","NULL","NULL","0631"
2013,"NULL","innflytting","1","personer","15","befolkning_flytting_vreg","NULL","NULL","NULL","0631"
2013,"NULL","innflytting","2","personer","8","befolkning_flytting_vreg","NULL","NULL","NULL","0631"
2013,"NULL","innflytting","alle","personer","23","befolkning_flytting_vreg","NULL","NULL","NULL","0631"
2013,"NULL","utflytting","1","personer","10","befolkning_flytting_vreg","NULL","NULL","NULL","0631"
2013,"NULL","utflytting","2","personer","9","befolkning_flytting_vreg","NULL","NULL","NULL","0631"
2013,"NULL","utflytting","alle","personer","19","befolkning_flytting_vreg","NULL","NULL","NULL","0631"
2013,"NULL","nettoinnflytting","1","personer","5","befolkning_flytting_vreg","NULL","NULL","NULL","0631"
2013,"NULL","nettoinnflytting","2","personer","-1","befolkning_flytting_vreg","NULL","NULL","NULL","0631"
2013,"NULL","nettoinnflytting","alle","personer","4","befolkning_flytting_vreg","NULL","NULL","NULL","0631"
2013,"NULL","innvandring_og_innflytting","1","personer","28","befolkning_flytting_vreg","NULL","NULL","NULL","0631"
2013,"NULL","innvandring_og_innflytting","2","personer","28","befolkning_flytting_vreg","NULL","NULL","NULL","0631"
2013,"NULL","innvandring_og_innflytting","alle","personer","56","befolkning_flytting_vreg","NULL","NULL","NULL","0631"
2013,"NULL","utvandring_og_utflytting","1","personer","15","befolkning_flytting_vreg","NULL","NULL","NULL","0631"
2013,"NULL","utvandring_og_utflytting","2","personer","9","befolkning_flytting_vreg","NULL","NULL","NULL","0631"
2013,"NULL","utvandring_og_utflytting","alle","personer","24","befolkning_flytting_vreg","NULL","NULL","NULL","0631"
2013,"NULL","nettoinnvandring_og_nettoinnflytting","1","personer","13","befolkning_flytting_vreg","NULL","NULL","NULL","0631"
2013,"NULL","nettoinnvandring_og_nettoinnflytting","2","personer","19","befolkning_flytting_vreg","NULL","NULL","NULL","0631"
2013,"NULL","nettoinnvandring_og_nettoinnflytting","alle","personer","32","befolkning_flytting_vreg","NULL","NULL","NULL","0631"
2013,"NULL","innvandring","1","personer","3","befolkning_flytting_vreg","NULL","NULL","NULL","0632"
2013,"NULL","innvandring","2","personer","7","befolkning_flytting_vreg","NULL","NULL","NULL","0632"
2013,"NULL","innvandring","alle","personer","10","befolkning_flytting_vreg","NULL","NULL","NULL","0632"
2013,"NULL","utvandring","1","personer","0","befolkning_flytting_vreg","NULL","NULL","NULL","0632"
2013,"NULL","utvandring","2","personer","0","befolkning_flytting_vreg","NULL","NULL","NULL","0632"
2013,"NULL","utvandring","alle","personer","0","befolkning_flytting_vreg","NULL","NULL","NULL","0632"
2013,"NULL","nettoinnvandring","1","personer","3","befolkning_flytting_vreg","NULL","NULL","NULL","0632"
2013,"NULL","nettoinnvandring","2","personer","7","befolkning_flytting_vreg","NULL","NULL","NULL","0632"
2013,"NULL","nettoinnvandring","alle","personer","10","befolkning_flytting_vreg","NULL","NULL","NULL","0632"
2013,"NULL","innflytting","1","personer","3","befolkning_flytting_vreg","NULL","NULL","NULL","0632"
2013,"NULL","innflytting","2","personer","8","befolkning_flytting_vreg","NULL","NULL","NULL","0632"
2013,"NULL","innflytting","alle","personer","11","befolkning_flytting_vreg","NULL","NULL","NULL","0632"
2013,"NULL","utflytting","1","personer","3","befolkning_flytting_vreg","NULL","NULL","NULL","0632"
2013,"NULL","utflytting","2","personer","0","befolkning_flytting_vreg","NULL","NULL","NULL","0632"
2013,"NULL","utflytting","alle","personer","3","befolkning_flytting_vreg","NULL","NULL","NULL","0632"
2013,"NULL","nettoinnflytting","1","personer","0","befolkning_flytting_vreg","NULL","NULL","NULL","0632"
2013,"NULL","nettoinnflytting","2","personer","8","befolkning_flytting_vreg","NULL","NULL","NULL","0632"
2013,"NULL","nettoinnflytting","alle","personer","8","befolkning_flytting_vreg","NULL","NULL","NULL","0632"
2013,"NULL","innvandring_og_innflytting","1","personer","6","befolkning_flytting_vreg","NULL","NULL","NULL","0632"
2013,"NULL","innvandring_og_innflytting","2","personer","15","befolkning_flytting_vreg","NULL","NULL","NULL","0632"
2013,"NULL","innvandring_og_innflytting","alle","personer","21","befolkning_flytting_vreg","NULL","NULL","NULL","0632"
2013,"NULL","utvandring_og_utflytting","1","personer","3","befolkning_flytting_vreg","NULL","NULL","NULL","0632"
2013,"NULL","utvandring_og_utflytting","2","personer","0","befolkning_flytting_vreg","NULL","NULL","NULL","0632"
2013,"NULL","utvandring_og_utflytting","alle","personer","3","befolkning_flytting_vreg","NULL","NULL","NULL","0632"
2013,"NULL","nettoinnvandring_og_nettoinnflytting","1","personer","3","befolkning_flytting_vreg","NULL","NULL","NULL","0632"
2013,"NULL","nettoinnvandring_og_nettoinnflytting","2","personer","15","befolkning_flytting_vreg","NULL","NULL","NULL","0632"
2013,"NULL","nettoinnvandring_og_nettoinnflytting","alle","personer","18","befolkning_flytting_vreg","NULL","NULL","NULL","0632"
2013,"NULL","innvandring","1","personer","25","befolkning_flytting_vreg","NULL","NULL","NULL","0633"
2013,"NULL","innvandring","2","personer","3","befolkning_flytting_vreg","NULL","NULL","NULL","0633"
2013,"NULL","innvandring","alle","personer","28","befolkning_flytting_vreg","NULL","NULL","NULL","0633"
2013,"NULL","utvandring","1","personer","7","befolkning_flytting_vreg","NULL","NULL","NULL","0633"
2013,"NULL","utvandring","2","personer","3","befolkning_flytting_vreg","NULL","NULL","NULL","0633"
2013,"NULL","utvandring","alle","personer","10","befolkning_flytting_vreg","NULL","NULL","NULL","0633"
2013,"NULL","nettoinnvandring","1","personer","18","befolkning_flytting_vreg","NULL","NULL","NULL","0633"
2013,"NULL","nettoinnvandring","2","personer","0","befolkning_flytting_vreg","NULL","NULL","NULL","0633"
2013,"NULL","nettoinnvandring","alle","personer","18","befolkning_flytting_vreg","NULL","NULL","NULL","0633"
2013,"NULL","innflytting","1","personer","5","befolkning_flytting_vreg","NULL","NULL","NULL","0633"
2013,"NULL","innflytting","2","personer","12","befolkning_flytting_vreg","NULL","NULL","NULL","0633"
2013,"NULL","innflytting","alle","personer","17","befolkning_flytting_vreg","NULL","NULL","NULL","0633"
2013,"NULL","utflytting","1","personer","8","befolkning_flytting_vreg","NULL","NULL","NULL","0633"
2013,"NULL","utflytting","2","personer","3","befolkning_flytting_vreg","NULL","NULL","NULL","0633"
2013,"NULL","utflytting","alle","personer","11","befolkning_flytting_vreg","NULL","NULL","NULL","0633"
2013,"NULL","nettoinnflytting","1","personer","-3","befolkning_flytting_vreg","NULL","NULL","NULL","0633"
2013,"NULL","nettoinnflytting","2","personer","9","befolkning_flytting_vreg","NULL","NULL","NULL","0633"
2013,"NULL","nettoinnflytting","alle","personer","6","befolkning_flytting_vreg","NULL","NULL","NULL","0633"
2013,"NULL","innvandring_og_innflytting","1","personer","30","befolkning_flytting_vreg","NULL","NULL","NULL","0633"
2013,"NULL","innvandring_og_innflytting","2","personer","15","befolkning_flytting_vreg","NULL","NULL","NULL","0633"
2013,"NULL","innvandring_og_innflytting","alle","personer","45","befolkning_flytting_vreg","NULL","NULL","NULL","0633"
2013,"NULL","utvandring_og_utflytting","1","personer","15","befolkning_flytting_vreg","NULL","NULL","NULL","0633"
2013,"NULL","utvandring_og_utflytting","2","personer","6","befolkning_flytting_vreg","NULL","NULL","NULL","0633"
2013,"NULL","utvandring_og_utflytting","alle","personer","21","befolkning_flytting_vreg","NULL","NULL","NULL","0633"
2013,"NULL","nettoinnvandring_og_nettoinnflytting","1","personer","15","befolkning_flytting_vreg","NULL","NULL","NULL","0633"
2013,"NULL","nettoinnvandring_og_nettoinnflytting","2","personer","9","befolkning_flytting_vreg","NULL","NULL","NULL","0633"
2013,"NULL","nettoinnvandring_og_nettoinnflytting","alle","personer","24","befolkning_flytting_vreg","NULL","NULL","NULL","0633"
2013,"NULL","innvandring","1","personer","150","befolkning_flytting_vreg","NULL","NULL","NULL","0701"
2013,"NULL","innvandring","2","personer","103","befolkning_flytting_vreg","NULL","NULL","NULL","0701"
2013,"NULL","innvandring","alle","personer","253","befolkning_flytting_vreg","NULL","NULL","NULL","0701"
2013,"NULL","utvandring","1","personer","45","befolkning_flytting_vreg","NULL","NULL","NULL","0701"
2013,"NULL","utvandring","2","personer","38","befolkning_flytting_vreg","NULL","NULL","NULL","0701"
2013,"NULL","utvandring","alle","personer","83","befolkning_flytting_vreg","NULL","NULL","NULL","0701"
2013,"NULL","nettoinnvandring","1","personer","105","befolkning_flytting_vreg","NULL","NULL","NULL","0701"
2013,"NULL","nettoinnvandring","2","personer","65","befolkning_flytting_vreg","NULL","NULL","NULL","0701"
2013,"NULL","nettoinnvandring","alle","personer","170","befolkning_flytting_vreg","NULL","NULL","NULL","0701"
2013,"NULL","innflytting","1","personer","137","befolkning_flytting_vreg","NULL","NULL","NULL","0701"
2013,"NULL","innflytting","2","personer","116","befolkning_flytting_vreg","NULL","NULL","NULL","0701"
2013,"NULL","innflytting","alle","personer","253","befolkning_flytting_vreg","NULL","NULL","NULL","0701"
2013,"NULL","utflytting","1","personer","127","befolkning_flytting_vreg","NULL","NULL","NULL","0701"
2013,"NULL","utflytting","2","personer","108","befolkning_flytting_vreg","NULL","NULL","NULL","0701"
2013,"NULL","utflytting","alle","personer","235","befolkning_flytting_vreg","NULL","NULL","NULL","0701"
2013,"NULL","nettoinnflytting","1","personer","10","befolkning_flytting_vreg","NULL","NULL","NULL","0701"
2013,"NULL","nettoinnflytting","2","personer","8","befolkning_flytting_vreg","NULL","NULL","NULL","0701"
2013,"NULL","nettoinnflytting","alle","personer","18","befolkning_flytting_vreg","NULL","NULL","NULL","0701"
2013,"NULL","innvandring_og_innflytting","1","personer","287","befolkning_flytting_vreg","NULL","NULL","NULL","0701"
2013,"NULL","innvandring_og_innflytting","2","personer","219","befolkning_flytting_vreg","NULL","NULL","NULL","0701"
2013,"NULL","innvandring_og_innflytting","alle","personer","506","befolkning_flytting_vreg","NULL","NULL","NULL","0701"
2013,"NULL","utvandring_og_utflytting","1","personer","172","befolkning_flytting_vreg","NULL","NULL","NULL","0701"
2013,"NULL","utvandring_og_utflytting","2","personer","146","befolkning_flytting_vreg","NULL","NULL","NULL","0701"
2013,"NULL","utvandring_og_utflytting","alle","personer","318","befolkning_flytting_vreg","NULL","NULL","NULL","0701"
2013,"NULL","nettoinnvandring_og_nettoinnflytting","1","personer","115","befolkning_flytting_vreg","NULL","NULL","NULL","0701"
2013,"NULL","nettoinnvandring_og_nettoinnflytting","2","personer","73","befolkning_flytting_vreg","NULL","NULL","NULL","0701"
2013,"NULL","nettoinnvandring_og_nettoinnflytting","alle","personer","188","befolkning_flytting_vreg","NULL","NULL","NULL","0701"
2013,"NULL","innvandring","1","personer","38","befolkning_flytting_vreg","NULL","NULL","NULL","0702"
2013,"NULL","innvandring","2","personer","15","befolkning_flytting_vreg","NULL","NULL","NULL","0702"
2013,"NULL","innvandring","alle","personer","53","befolkning_flytting_vreg","NULL","NULL","NULL","0702"
2013,"NULL","utvandring","1","personer","19","befolkning_flytting_vreg","NULL","NULL","NULL","0702"
2013,"NULL","utvandring","2","personer","4","befolkning_flytting_vreg","NULL","NULL","NULL","0702"
2013,"NULL","utvandring","alle","personer","23","befolkning_flytting_vreg","NULL","NULL","NULL","0702"
2013,"NULL","nettoinnvandring","1","personer","19","befolkning_flytting_vreg","NULL","NULL","NULL","0702"
2013,"NULL","nettoinnvandring","2","personer","11","befolkning_flytting_vreg","NULL","NULL","NULL","0702"
2013,"NULL","nettoinnvandring","alle","personer","30","befolkning_flytting_vreg","NULL","NULL","NULL","0702"
2013,"NULL","innflytting","1","personer","48","befolkning_flytting_vreg","NULL","NULL","NULL","0702"
2013,"NULL","innflytting","2","personer","42","befolkning_flytting_vreg","NULL","NULL","NULL","0702"
2013,"NULL","innflytting","alle","personer","90","befolkning_flytting_vreg","NULL","NULL","NULL","0702"
2013,"NULL","utflytting","1","personer","51","befolkning_flytting_vreg","NULL","NULL","NULL","0702"
2013,"NULL","utflytting","2","personer","40","befolkning_flytting_vreg","NULL","NULL","NULL","0702"
2013,"NULL","utflytting","alle","personer","91","befolkning_flytting_vreg","NULL","NULL","NULL","0702"
2013,"NULL","nettoinnflytting","1","personer","-3","befolkning_flytting_vreg","NULL","NULL","NULL","0702"
2013,"NULL","nettoinnflytting","2","personer","2","befolkning_flytting_vreg","NULL","NULL","NULL","0702"
2013,"NULL","nettoinnflytting","alle","personer","-1","befolkning_flytting_vreg","NULL","NULL","NULL","0702"
2013,"NULL","innvandring_og_innflytting","1","personer","86","befolkning_flytting_vreg","NULL","NULL","NULL","0702"
2013,"NULL","innvandring_og_innflytting","2","personer","57","befolkning_flytting_vreg","NULL","NULL","NULL","0702"
2013,"NULL","innvandring_og_innflytting","alle","personer","143","befolkning_flytting_vreg","NULL","NULL","NULL","0702"
2013,"NULL","utvandring_og_utflytting","1","personer","70","befolkning_flytting_vreg","NULL","NULL","NULL","0702"
2013,"NULL","utvandring_og_utflytting","2","personer","44","befolkning_flytting_vreg","NULL","NULL","NULL","0702"
2013,"NULL","utvandring_og_utflytting","alle","personer","114","befolkning_flytting_vreg","NULL","NULL","NULL","0702"
2013,"NULL","nettoinnvandring_og_nettoinnflytting","1","personer","16","befolkning_flytting_vreg","NULL","NULL","NULL","0702"
2013,"NULL","nettoinnvandring_og_nettoinnflytting","2","personer","13","befolkning_flytting_vreg","NULL","NULL","NULL","0702"
2013,"NULL","nettoinnvandring_og_nettoinnflytting","alle","personer","29","befolkning_flytting_vreg","NULL","NULL","NULL","0702"
2013,"NULL","innvandring","1","personer","257","befolkning_flytting_vreg","NULL","NULL","NULL","0704"
2013,"NULL","innvandring","2","personer","196","befolkning_flytting_vreg","NULL","NULL","NULL","0704"
2013,"NULL","innvandring","alle","personer","453","befolkning_flytting_vreg","NULL","NULL","NULL","0704"
2013,"NULL","utvandring","1","personer","117","befolkning_flytting_vreg","NULL","NULL","NULL","0704"
2013,"NULL","utvandring","2","personer","49","befolkning_flytting_vreg","NULL","NULL","NULL","0704"
2013,"NULL","utvandring","alle","personer","166","befolkning_flytting_vreg","NULL","NULL","NULL","0704"
2013,"NULL","nettoinnvandring","1","personer","140","befolkning_flytting_vreg","NULL","NULL","NULL","0704"
2013,"NULL","nettoinnvandring","2","personer","147","befolkning_flytting_vreg","NULL","NULL","NULL","0704"
2013,"NULL","nettoinnvandring","alle","personer","287","befolkning_flytting_vreg","NULL","NULL","NULL","0704"
2013,"NULL","innflytting","1","personer","218","befolkning_flytting_vreg","NULL","NULL","NULL","0704"
2013,"NULL","innflytting","2","personer","217","befolkning_flytting_vreg","NULL","NULL","NULL","0704"
2013,"NULL","innflytting","alle","personer","435","befolkning_flytting_vreg","NULL","NULL","NULL","0704"
2013,"NULL","utflytting","1","personer","296","befolkning_flytting_vreg","NULL","NULL","NULL","0704"
2013,"NULL","utflytting","2","personer","238","befolkning_flytting_vreg","NULL","NULL","NULL","0704"
2013,"NULL","utflytting","alle","personer","534","befolkning_flytting_vreg","NULL","NULL","NULL","0704"
2013,"NULL","nettoinnflytting","1","personer","-78","befolkning_flytting_vreg","NULL","NULL","NULL","0704"
2013,"NULL","nettoinnflytting","2","personer","-21","befolkning_flytting_vreg","NULL","NULL","NULL","0704"
2013,"NULL","nettoinnflytting","alle","personer","-99","befolkning_flytting_vreg","NULL","NULL","NULL","0704"
2013,"NULL","innvandring_og_innflytting","1","personer","475","befolkning_flytting_vreg","NULL","NULL","NULL","0704"
2013,"NULL","innvandring_og_innflytting","2","personer","413","befolkning_flytting_vreg","NULL","NULL","NULL","0704"
2013,"NULL","innvandring_og_innflytting","alle","personer","888","befolkning_flytting_vreg","NULL","NULL","NULL","0704"
2013,"NULL","utvandring_og_utflytting","1","personer","413","befolkning_flytting_vreg","NULL","NULL","NULL","0704"
2013,"NULL","utvandring_og_utflytting","2","personer","287","befolkning_flytting_vreg","NULL","NULL","NULL","0704"
2013,"NULL","utvandring_og_utflytting","alle","personer","700","befolkning_flytting_vreg","NULL","NULL","NULL","0704"
2013,"NULL","nettoinnvandring_og_nettoinnflytting","1","personer","62","befolkning_flytting_vreg","NULL","NULL","NULL","0704"
2013,"NULL","nettoinnvandring_og_nettoinnflytting","2","personer","126","befolkning_flytting_vreg","NULL","NULL","NULL","0704"
2013,"NULL","nettoinnvandring_og_nettoinnflytting","alle","personer","188","befolkning_flytting_vreg","NULL","NULL","NULL","0704"
2013,"NULL","innvandring","1","personer","280","befolkning_flytting_vreg","NULL","NULL","NULL","0706"
2013,"NULL","innvandring","2","personer","128","befolkning_flytting_vreg","NULL","NULL","NULL","0706"
2013,"NULL","innvandring","alle","personer","408","befolkning_flytting_vreg","NULL","NULL","NULL","0706"
2013,"NULL","utvandring","1","personer","135","befolkning_flytting_vreg","NULL","NULL","NULL","0706"
2013,"NULL","utvandring","2","personer","42","befolkning_flytting_vreg","NULL","NULL","NULL","0706"
2013,"NULL","utvandring","alle","personer","177","befolkning_flytting_vreg","NULL","NULL","NULL","0706"
2013,"NULL","nettoinnvandring","1","personer","145","befolkning_flytting_vreg","NULL","NULL","NULL","0706"
2013,"NULL","nettoinnvandring","2","personer","86","befolkning_flytting_vreg","NULL","NULL","NULL","0706"
2013,"NULL","nettoinnvandring","alle","personer","231","befolkning_flytting_vreg","NULL","NULL","NULL","0706"
2013,"NULL","innflytting","1","personer","156","befolkning_flytting_vreg","NULL","NULL","NULL","0706"
2013,"NULL","innflytting","2","personer","194","befolkning_flytting_vreg","NULL","NULL","NULL","0706"
2013,"NULL","innflytting","alle","personer","350","befolkning_flytting_vreg","NULL","NULL","NULL","0706"
2013,"NULL","utflytting","1","personer","148","befolkning_flytting_vreg","NULL","NULL","NULL","0706"
2013,"NULL","utflytting","2","personer","131","befolkning_flytting_vreg","NULL","NULL","NULL","0706"
2013,"NULL","utflytting","alle","personer","279","befolkning_flytting_vreg","NULL","NULL","NULL","0706"
2013,"NULL","nettoinnflytting","1","personer","8","befolkning_flytting_vreg","NULL","NULL","NULL","0706"
2013,"NULL","nettoinnflytting","2","personer","63","befolkning_flytting_vreg","NULL","NULL","NULL","0706"
2013,"NULL","nettoinnflytting","alle","personer","71","befolkning_flytting_vreg","NULL","NULL","NULL","0706"
2013,"NULL","innvandring_og_innflytting","1","personer","436","befolkning_flytting_vreg","NULL","NULL","NULL","0706"
2013,"NULL","innvandring_og_innflytting","2","personer","322","befolkning_flytting_vreg","NULL","NULL","NULL","0706"
2013,"NULL","innvandring_og_innflytting","alle","personer","758","befolkning_flytting_vreg","NULL","NULL","NULL","0706"
2013,"NULL","utvandring_og_utflytting","1","personer","283","befolkning_flytting_vreg","NULL","NULL","NULL","0706"
