"aar","naringsregion_nr","innvkat_3","kjonn","aldersinndeling_etter_grskole","tabellvariabel","tabell_navn","enhet"
"2009","83","innvandrere","1","26_66","28","ikke_arbutd_innvkat_alder","prosent"
"2011","50","alle","1","16_25","8","ikke_arbutd_innvkat_alder","prosent"
"2011","51","befolkningen_ellers","1","16_25","8","ikke_arbutd_innvkat_alder","prosent"
"2011","75","innvandrere","1","alle","25","ikke_arbutd_innvkat_alder","prosent"
"2011","80","innvandrere","alle","alle","29","ikke_arbutd_innvkat_alder","prosent"
"2012","21","befolkningen_ellers","alle","16_25","8","ikke_arbutd_innvkat_alder","prosent"
"2012","37","innvandrere","1","16_25","28","ikke_arbutd_innvkat_alder","prosent"
"2012","63","alle","0","16_25","10","ikke_arbutd_innvkat_alder","prosent"
"2013","44","befolkningen_ellers","0","16_25","9","ikke_arbutd_innvkat_alder","prosent"
"2013","60","alle","1","16_25","11","ikke_arbutd_innvkat_alder","prosent"
"2013","75","befolkningen_ellers","0","16_25","12","ikke_arbutd_innvkat_alder","prosent"
"2014","08","innvandrere","1","16_25","22","ikke_arbutd_innvkat_alder","prosent"
"2014","42","alle","0","16_25","12","ikke_arbutd_innvkat_alder","prosent"
"2014","63","innvandrere","1","26_66","25","ikke_arbutd_innvkat_alder","prosent"
"2014","67","befolkningen_ellers","1","16_25","13","ikke_arbutd_innvkat_alder","prosent"
"2014","69","innvandrere","0","alle","38","ikke_arbutd_innvkat_alder","prosent"
"2007","49","innvandrere","0","alle","28","ikke_arbutd_innvkat_alder","prosent"
"2008","08","innvandrere","alle","16_25","23","ikke_arbutd_innvkat_alder","prosent"
"2008","38","befolkningen_ellers","alle","16_25","6","ikke_arbutd_innvkat_alder","prosent"
"2008","38","innvandrere","alle","26_66","20","ikke_arbutd_innvkat_alder","prosent"
"2008","77","innvandrere","1","alle","28","ikke_arbutd_innvkat_alder","prosent"
"2008","78","alle","1","16_25","8","ikke_arbutd_innvkat_alder","prosent"
"2008","81","innvandrere","0","26_66","22","ikke_arbutd_innvkat_alder","prosent"
"2009","28","innvandrere","0","alle","36","ikke_arbutd_innvkat_alder","prosent"
"2009","41","innvandrere","0","alle","31","ikke_arbutd_innvkat_alder","prosent"
"2010","14","innvandrere","1","16_25","38","ikke_arbutd_innvkat_alder","prosent"
"2010","54","alle","alle","16_25","8","ikke_arbutd_innvkat_alder","prosent"
"2010","60","befolkningen_ellers","1","16_25","12","ikke_arbutd_innvkat_alder","prosent"
"2011","10","alle","alle","16_25","9","ikke_arbutd_innvkat_alder","prosent"
"2011","42","innvandrere","0","alle","25","ikke_arbutd_innvkat_alder","prosent"
"2011","69","befolkningen_ellers","alle","16_25","11","ikke_arbutd_innvkat_alder","prosent"
"2012","31","innvandrere","alle","alle","31","ikke_arbutd_innvkat_alder","prosent"
"2012","41","innvandrere","1","alle","19","ikke_arbutd_innvkat_alder","prosent"
"2012","82","befolkningen_ellers","alle","16_25","10","ikke_arbutd_innvkat_alder","prosent"
"2013","41","innvandrere","1","26_66","20","ikke_arbutd_innvkat_alder","prosent"
"2013","70","befolkningen_ellers","0","26_66","23","ikke_arbutd_innvkat_alder","prosent"
"2014","29","befolkningen_ellers","1","16_25","15","ikke_arbutd_innvkat_alder","prosent"
"2006","24","alle","1","16_25","8","ikke_arbutd_innvkat_alder","prosent"
"2007","35","innvandrere","1","16_25","21","ikke_arbutd_innvkat_alder","prosent"
"2008","15","innvandrere","0","alle","33","ikke_arbutd_innvkat_alder","prosent"
"2008","70","befolkningen_ellers","1","alle","15","ikke_arbutd_innvkat_alder","prosent"
"2010","49","alle","1","16_25","7","ikke_arbutd_innvkat_alder","prosent"
"2010","51","alle","0","16_25","8","ikke_arbutd_innvkat_alder","prosent"
"2010","57","alle","0","16_25","11","ikke_arbutd_innvkat_alder","prosent"
"2010","69","innvandrere","alle","26_66","34","ikke_arbutd_innvkat_alder","prosent"
"2010","72","innvandrere","0","alle","31","ikke_arbutd_innvkat_alder","prosent"
"2010","74","befolkningen_ellers","1","16_25","10","ikke_arbutd_innvkat_alder","prosent"
"2010","82","innvandrere","alle","alle","25","ikke_arbutd_innvkat_alder","prosent"
"2011","49","alle","0","16_25","8","ikke_arbutd_innvkat_alder","prosent"
"2011","67","alle","1","16_25","12","ikke_arbutd_innvkat_alder","prosent"
"2012","15","befolkningen_ellers","1","16_25","10","ikke_arbutd_innvkat_alder","prosent"
"2012","23","innvandrere","0","26_66","36","ikke_arbutd_innvkat_alder","prosent"
"2012","29","alle","0","16_25","14","ikke_arbutd_innvkat_alder","prosent"
"2012","29","innvandrere","0","26_66","33","ikke_arbutd_innvkat_alder","prosent"
"2012","47","innvandrere","alle","16_25","31","ikke_arbutd_innvkat_alder","prosent"
"2012","76","innvandrere","alle","16_25","43","ikke_arbutd_innvkat_alder","prosent"
"2013","22","befolkningen_ellers","1","16_25","9","ikke_arbutd_innvkat_alder","prosent"
"2013","38","innvandrere","1","alle","17","ikke_arbutd_innvkat_alder","prosent"
"2013","57","innvandrere","1","alle","26","ikke_arbutd_innvkat_alder","prosent"
"2013","78","befolkningen_ellers","1","16_25","8","ikke_arbutd_innvkat_alder","prosent"
"2013","79","innvandrere","0","16_25","29","ikke_arbutd_innvkat_alder","prosent"
"2014","56","innvandrere","0","16_25","32","ikke_arbutd_innvkat_alder","prosent"
"2014","75","befolkningen_ellers","0","16_25","13","ikke_arbutd_innvkat_alder","prosent"
"2006","01","befolkningen_ellers","1","16_25","11","ikke_arbutd_innvkat_alder","prosent"
"2006","18","alle","alle","16_25","7","ikke_arbutd_innvkat_alder","prosent"
"2006","47","innvandrere","1","alle","22","ikke_arbutd_innvkat_alder","prosent"
"2006","49","innvandrere","0","alle","30","ikke_arbutd_innvkat_alder","prosent"
"2007","70","befolkningen_ellers","1","26_66","18","ikke_arbutd_innvkat_alder","prosent"
"2007","72","befolkningen_ellers","0","16_25","10","ikke_arbutd_innvkat_alder","prosent"
"2009","34","innvandrere","1","alle","27","ikke_arbutd_innvkat_alder","prosent"
"2009","51","alle","1","16_25","7","ikke_arbutd_innvkat_alder","prosent"
"2010","13","befolkningen_ellers","0","16_25","9","ikke_arbutd_innvkat_alder","prosent"
"2010","21","innvandrere","0","26_66","25","ikke_arbutd_innvkat_alder","prosent"
"2010","63","alle","0","16_25","10","ikke_arbutd_innvkat_alder","prosent"
"2010","70","befolkningen_ellers","0","26_66","22","ikke_arbutd_innvkat_alder","prosent"
"2011","12","innvandrere","0","16_25","38","ikke_arbutd_innvkat_alder","prosent"
"2011","17","innvandrere","alle","26_66","32","ikke_arbutd_innvkat_alder","prosent"
"2011","32","innvandrere","0","16_25","36","ikke_arbutd_innvkat_alder","prosent"
"2012","19","befolkningen_ellers","alle","16_25","9","ikke_arbutd_innvkat_alder","prosent"
"2012","42","innvandrere","0","26_66","27","ikke_arbutd_innvkat_alder","prosent"
"2012","60","alle","1","16_25","11","ikke_arbutd_innvkat_alder","prosent"
"2012","72","innvandrere","1","26_66","29","ikke_arbutd_innvkat_alder","prosent"
"2013","45","innvandrere","alle","26_66","27","ikke_arbutd_innvkat_alder","prosent"
"2013","63","befolkningen_ellers","0","16_25","10","ikke_arbutd_innvkat_alder","prosent"
"2013","67","alle","0","16_25","13","ikke_arbutd_innvkat_alder","prosent"
"2013","69","befolkningen_ellers","alle","16_25","11","ikke_arbutd_innvkat_alder","prosent"
"2013","69","innvandrere","1","alle","35","ikke_arbutd_innvkat_alder","prosent"
"2014","18","alle","1","16_25","14","ikke_arbutd_innvkat_alder","prosent"
"2014","63","befolkningen_ellers","0","16_25","10","ikke_arbutd_innvkat_alder","prosent"
"2006","51","alle","0","16_25","8","ikke_arbutd_innvkat_alder","prosent"
"2007","04","innvandrere","1","16_25","21","ikke_arbutd_innvkat_alder","prosent"
"2007","23","befolkningen_ellers","alle","16_25","8","ikke_arbutd_innvkat_alder","prosent"
"2007","70","alle","1","26_66","18","ikke_arbutd_innvkat_alder","prosent"
"2008","34","alle","0","16_25","11","ikke_arbutd_innvkat_alder","prosent"
"2008","77","befolkningen_ellers","0","16_25","8","ikke_arbutd_innvkat_alder","prosent"
"2009","29","alle","1","16_25","14","ikke_arbutd_innvkat_alder","prosent"
"2009","70","befolkningen_ellers","0","26_66","22","ikke_arbutd_innvkat_alder","prosent"
"2010","28","innvandrere","1","alle","37","ikke_arbutd_innvkat_alder","prosent"
"2010","52","innvandrere","alle","16_25","34","ikke_arbutd_innvkat_alder","prosent"
"2010","63","innvandrere","0","26_66","38","ikke_arbutd_innvkat_alder","prosent"
"2011","10","innvandrere","alle","26_66","27","ikke_arbutd_innvkat_alder","prosent"
"2011","18","befolkningen_ellers","alle","16_25","8","ikke_arbutd_innvkat_alder","prosent"
"2011","51","innvandrere","1","26_66","20","ikke_arbutd_innvkat_alder","prosent"
"2012","50","alle","0","16_25","8","ikke_arbutd_innvkat_alder","prosent"
"2012","57","alle","0","16_25","11","ikke_arbutd_innvkat_alder","prosent"
"2012","60","innvandrere","0","alle","35","ikke_arbutd_innvkat_alder","prosent"
"2013","42","innvandrere","0","26_66","25","ikke_arbutd_innvkat_alder","prosent"
"2013","70","befolkningen_ellers","1","alle","16","ikke_arbutd_innvkat_alder","prosent"
"2013","73","innvandrere","1","16_25","33","ikke_arbutd_innvkat_alder","prosent"
"2014","21","alle","1","16_25","13","ikke_arbutd_innvkat_alder","prosent"
"2014","29","alle","0","16_25","15","ikke_arbutd_innvkat_alder","prosent"
"2014","45","innvandrere","alle","alle","22","ikke_arbutd_innvkat_alder","prosent"
"2014","60","innvandrere","1","alle","30","ikke_arbutd_innvkat_alder","prosent"
"2014","74","befolkningen_ellers","0","16_25","12","ikke_arbutd_innvkat_alder","prosent"
"2006","37","innvandrere","alle","16_25","27","ikke_arbutd_innvkat_alder","prosent"
"2006","44","befolkningen_ellers","0","16_25","10","ikke_arbutd_innvkat_alder","prosent"
"2006","68","alle","alle","16_25","11","ikke_arbutd_innvkat_alder","prosent"
"2006","80","befolkningen_ellers","alle","16_25","9","ikke_arbutd_innvkat_alder","prosent"
"2007","47","innvandrere","1","alle","18","ikke_arbutd_innvkat_alder","prosent"
"2007","77","innvandrere","0","26_66","33","ikke_arbutd_innvkat_alder","prosent"
"2007","81","befolkningen_ellers","0","16_25","8","ikke_arbutd_innvkat_alder","prosent"
"2008","18","befolkningen_ellers","alle","16_25","8","ikke_arbutd_innvkat_alder","prosent"
"2008","49","innvandrere","0","26_66","29","ikke_arbutd_innvkat_alder","prosent"
"2008","77","innvandrere","0","26_66","31","ikke_arbutd_innvkat_alder","prosent"
"2008","83","innvandrere","0","26_66","20","ikke_arbutd_innvkat_alder","prosent"
"2009","18","befolkningen_ellers","alle","16_25","8","ikke_arbutd_innvkat_alder","prosent"
"2009","50","innvandrere","0","alle","25","ikke_arbutd_innvkat_alder","prosent"
"2009","51","innvandrere","0","26_66","30","ikke_arbutd_innvkat_alder","prosent"
"2009","56","innvandrere","alle","16_25","27","ikke_arbutd_innvkat_alder","prosent"
"2009","57","alle","1","16_25","11","ikke_arbutd_innvkat_alder","prosent"
"2009","77","innvandrere","1","26_66","32","ikke_arbutd_innvkat_alder","prosent"
"2010","18","innvandrere","alle","26_66","34","ikke_arbutd_innvkat_alder","prosent"
"2011","23","innvandrere","0","alle","36","ikke_arbutd_innvkat_alder","prosent"
"2011","44","innvandrere","1","26_66","19","ikke_arbutd_innvkat_alder","prosent"
"2011","53","innvandrere","alle","16_25","31","ikke_arbutd_innvkat_alder","prosent"
"2012","26","innvandrere","1","16_25","29","ikke_arbutd_innvkat_alder","prosent"
"2012","45","innvandrere","alle","alle","27","ikke_arbutd_innvkat_alder","prosent"
"2013","30","innvandrere","alle","26_66","24","ikke_arbutd_innvkat_alder","prosent"
"2013","54","innvandrere","1","alle","19","ikke_arbutd_innvkat_alder","prosent"
"2013","78","innvandrere","1","26_66","28","ikke_arbutd_innvkat_alder","prosent"
"2014","22","befolkningen_ellers","0","16_25","11","ikke_arbutd_innvkat_alder","prosent"
"2014","43","alle","alle","16_25","9","ikke_arbutd_innvkat_alder","prosent"
"2014","57","befolkningen_ellers","0","16_25","11","ikke_arbutd_innvkat_alder","prosent"
"2014","81","innvandrere","alle","16_25","27","ikke_arbutd_innvkat_alder","prosent"
"2006","07","innvandrere","1","16_25","22","ikke_arbutd_innvkat_alder","prosent"
"2006","22","alle","1","16_25","10","ikke_arbutd_innvkat_alder","prosent"
"2006","70","befolkningen_ellers","1","26_66","18","ikke_arbutd_innvkat_alder","prosent"
"2007","41","innvandrere","alle","26_66","25","ikke_arbutd_innvkat_alder","prosent"
"2008","03","innvandrere","alle","16_25","29","ikke_arbutd_innvkat_alder","prosent"
"2008","70","alle","1","alle","15","ikke_arbutd_innvkat_alder","prosent"
"2009","15","befolkningen_ellers","1","16_25","11","ikke_arbutd_innvkat_alder","prosent"
"2009","72","innvandrere","0","alle","35","ikke_arbutd_innvkat_alder","prosent"
"2009","78","alle","0","16_25","10","ikke_arbutd_innvkat_alder","prosent"
"2010","41","alle","0","16_25","12","ikke_arbutd_innvkat_alder","prosent"
"2011","63","innvandrere","1","alle","30","ikke_arbutd_innvkat_alder","prosent"
"2011","70","befolkningen_ellers","0","26_66","23","ikke_arbutd_innvkat_alder","prosent"
"2011","72","befolkningen_ellers","0","16_25","9","ikke_arbutd_innvkat_alder","prosent"
"2012","38","alle","0","16_25","12","ikke_arbutd_innvkat_alder","prosent"
"2013","54","innvandrere","0","26_66","25","ikke_arbutd_innvkat_alder","prosent"
"2013","76","innvandrere","alle","16_25","40","ikke_arbutd_innvkat_alder","prosent"
"2014","28","innvandrere","1","26_66","33","ikke_arbutd_innvkat_alder","prosent"
"2006","33","befolkningen_ellers","1","16_25","8","ikke_arbutd_innvkat_alder","prosent"
"2006","55","befolkningen_ellers","1","16_25","6","ikke_arbutd_innvkat_alder","prosent"
"2006","70","alle","1","26_66","18","ikke_arbutd_innvkat_alder","prosent"
"2006","75","innvandrere","0","alle","42","ikke_arbutd_innvkat_alder","prosent"
"2007","42","innvandrere","alle","alle","24","ikke_arbutd_innvkat_alder","prosent"
"2008","14","innvandrere","0","16_25","48","ikke_arbutd_innvkat_alder","prosent"
"2008","16","befolkningen_ellers","1","16_25","8","ikke_arbutd_innvkat_alder","prosent"
"2008","71","befolkningen_ellers","alle","16_25","9","ikke_arbutd_innvkat_alder","prosent"
"2008","80","befolkningen_ellers","alle","16_25","9","ikke_arbutd_innvkat_alder","prosent"
"2010","68","befolkningen_ellers","alle","16_25","11","ikke_arbutd_innvkat_alder","prosent"
"2010","69","befolkningen_ellers","alle","16_25","11","ikke_arbutd_innvkat_alder","prosent"
"2010","75","alle","0","16_25","12","ikke_arbutd_innvkat_alder","prosent"
"2011","15","innvandrere","1","26_66","26","ikke_arbutd_innvkat_alder","prosent"
"2011","21","befolkningen_ellers","alle","16_25","8","ikke_arbutd_innvkat_alder","prosent"
"2011","26","innvandrere","1","16_25","28","ikke_arbutd_innvkat_alder","prosent"
"2011","28","innvandrere","1","alle","32","ikke_arbutd_innvkat_alder","prosent"
"2011","30","innvandrere","alle","alle","24","ikke_arbutd_innvkat_alder","prosent"
"2011","42","befolkningen_ellers","alle","16_25","6","ikke_arbutd_innvkat_alder","prosent"
"2011","54","innvandrere","0","alle","26","ikke_arbutd_innvkat_alder","prosent"
"2012","29","alle","1","16_25","14","ikke_arbutd_innvkat_alder","prosent"
"2012","30","innvandrere","alle","alle","22","ikke_arbutd_innvkat_alder","prosent"
"2012","70","befolkningen_ellers","1","alle","16","ikke_arbutd_innvkat_alder","prosent"
"2013","36","alle","0","16_25","11","ikke_arbutd_innvkat_alder","prosent"
"2013","74","befolkningen_ellers","1","16_25","11","ikke_arbutd_innvkat_alder","prosent"
"2014","28","alle","0","16_25","16","ikke_arbutd_innvkat_alder","prosent"
"2014","45","alle","alle","16_25","11","ikke_arbutd_innvkat_alder","prosent"
"2014","57","alle","1","16_25","10","ikke_arbutd_innvkat_alder","prosent"
"2014","67","innvandrere","1","alle","32","ikke_arbutd_innvkat_alder","prosent"
"2014","76","innvandrere","alle","16_25","39","ikke_arbutd_innvkat_alder","prosent"
"2006","51","alle","1","16_25","8","ikke_arbutd_innvkat_alder","prosent"
"2006","75","alle","1","16_25","12","ikke_arbutd_innvkat_alder","prosent"
"2006","76","befolkningen_ellers","0","16_25","10","ikke_arbutd_innvkat_alder","prosent"
"2007","07","innvandrere","1","16_25","18","ikke_arbutd_innvkat_alder","prosent"
"2007","33","innvandrere","1","alle","23","ikke_arbutd_innvkat_alder","prosent"
"2007","72","alle","1","16_25","9","ikke_arbutd_innvkat_alder","prosent"
"2007","74","alle","1","16_25","10","ikke_arbutd_innvkat_alder","prosent"
"2008","33","befolkningen_ellers","1","16_25","8","ikke_arbutd_innvkat_alder","prosent"
"2008","50","innvandrere","alle","26_66","17","ikke_arbutd_innvkat_alder","prosent"
"2008","54","innvandrere","alle","alle","17","ikke_arbutd_innvkat_alder","prosent"
"2009","51","alle","0","16_25","8","ikke_arbutd_innvkat_alder","prosent"
"2009","72","befolkningen_ellers","0","16_25","10","ikke_arbutd_innvkat_alder","prosent"
"2010","15","innvandrere","0","26_66","35","ikke_arbutd_innvkat_alder","prosent"
"2010","37","innvandrere","0","16_25","37","ikke_arbutd_innvkat_alder","prosent"
"2010","67","alle","1","16_25","13","ikke_arbutd_innvkat_alder","prosent"
"2011","49","alle","1","16_25","8","ikke_arbutd_innvkat_alder","prosent"
"2011","68","befolkningen_ellers","alle","16_25","11","ikke_arbutd_innvkat_alder","prosent"
"2012","10","alle","alle","16_25","9","ikke_arbutd_innvkat_alder","prosent"
"2012","19","innvandrere","0","alle","33","ikke_arbutd_innvkat_alder","prosent"
"2012","28","alle","1","16_25","15","ikke_arbutd_innvkat_alder","prosent"
"2013","19","innvandrere","0","alle","32","ikke_arbutd_innvkat_alder","prosent"
"2013","68","innvandrere","alle","26_66","35","ikke_arbutd_innvkat_alder","prosent"
"2006","06","innvandrere","0","16_25","32","ikke_arbutd_innvkat_alder","prosent"
"2007","13","innvandrere","1","26_66","33","ikke_arbutd_innvkat_alder","prosent"
"2007","18","alle","alle","16_25","8","ikke_arbutd_innvkat_alder","prosent"
"2008","01","befolkningen_ellers","0","16_25","11","ikke_arbutd_innvkat_alder","prosent"
"2008","14","innvandrere","1","16_25","44","ikke_arbutd_innvkat_alder","prosent"
"2008","42","innvandrere","alle","alle","20","ikke_arbutd_innvkat_alder","prosent"
"2008","69","alle","alle","16_25","11","ikke_arbutd_innvkat_alder","prosent"
"2009","33","innvandrere","1","26_66","23","ikke_arbutd_innvkat_alder","prosent"
"2009","70","befolkningen_ellers","1","26_66","19","ikke_arbutd_innvkat_alder","prosent"
"2010","41","innvandrere","0","26_66","34","ikke_arbutd_innvkat_alder","prosent"
"2010","50","innvandrere","0","26_66","27","ikke_arbutd_innvkat_alder","prosent"
"2010","70","befolkningen_ellers","1","26_66","19","ikke_arbutd_innvkat_alder","prosent"
"2010","72","innvandrere","1","alle","31","ikke_arbutd_innvkat_alder","prosent"
"2011","22","alle","0","16_25","10","ikke_arbutd_innvkat_alder","prosent"
"2011","82","befolkningen_ellers","alle","16_25","11","ikke_arbutd_innvkat_alder","prosent"
"2012","75","innvandrere","1","26_66","28","ikke_arbutd_innvkat_alder","prosent"
"2013","50","alle","1","16_25","8","ikke_arbutd_innvkat_alder","prosent"
"2007","76","befolkningen_ellers","1","16_25","9","ikke_arbutd_innvkat_alder","prosent"
"2008","51","innvandrere","0","alle","28","ikke_arbutd_innvkat_alder","prosent"
"2009","22","alle","0","16_25","10","ikke_arbutd_innvkat_alder","prosent"
"2010","34","innvandrere","1","26_66","30","ikke_arbutd_innvkat_alder","prosent"
"2010","43","innvandrere","alle","alle","33","ikke_arbutd_innvkat_alder","prosent"
"2011","50","alle","0","16_25","8","ikke_arbutd_innvkat_alder","prosent"
"2012","34","befolkningen_ellers","0","16_25","12","ikke_arbutd_innvkat_alder","prosent"
"2012","79","innvandrere","1","16_25","35","ikke_arbutd_innvkat_alder","prosent"
"2012","80","innvandrere","alle","26_66","31","ikke_arbutd_innvkat_alder","prosent"
"2013","56","innvandrere","0","16_25","33","ikke_arbutd_innvkat_alder","prosent"
"2014","15","innvandrere","alle","16_25","49","ikke_arbutd_innvkat_alder","prosent"
"2014","57","innvandrere","1","26_66","30","ikke_arbutd_innvkat_alder","prosent"
"2014","67","alle","0","16_25","13","ikke_arbutd_innvkat_alder","prosent"
"2014","70","alle","1","26_66","18","ikke_arbutd_innvkat_alder","prosent"
"2014","83","befolkningen_ellers","1","16_25","12","ikke_arbutd_innvkat_alder","prosent"
"2006","19","alle","alle","16_25","9","ikke_arbutd_innvkat_alder","prosent"
"2007","13","befolkningen_ellers","1","16_25","9","ikke_arbutd_innvkat_alder","prosent"
"2007","16","innvandrere","1","26_66","24","ikke_arbutd_innvkat_alder","prosent"
"2008","72","alle","1","16_25","9","ikke_arbutd_innvkat_alder","prosent"
"2009","26","innvandrere","0","16_25","32","ikke_arbutd_innvkat_alder","prosent"
"2009","54","alle","alle","16_25","8","ikke_arbutd_innvkat_alder","prosent"
"2009","69","innvandrere","alle","alle","35","ikke_arbutd_innvkat_alder","prosent"
"2010","15","befolkningen_ellers","1","16_25","11","ikke_arbutd_innvkat_alder","prosent"
"2010","29","innvandrere","0","alle","33","ikke_arbutd_innvkat_alder","prosent"
"2010","36","innvandrere","1","alle","24","ikke_arbutd_innvkat_alder","prosent"
"2010","77","innvandrere","alle","16_25","47","ikke_arbutd_innvkat_alder","prosent"
"2012","29","innvandrere","1","26_66","31","ikke_arbutd_innvkat_alder","prosent"
"2012","44","innvandrere","1","26_66","18","ikke_arbutd_innvkat_alder","prosent"
"2012","70","alle","0","26_66","21","ikke_arbutd_innvkat_alder","prosent"
"2013","08","innvandrere","1","16_25","25","ikke_arbutd_innvkat_alder","prosent"
"2013","10","alle","alle","16_25","9","ikke_arbutd_innvkat_alder","prosent"
"2014","23","innvandrere","1","alle","25","ikke_arbutd_innvkat_alder","prosent"
"2014","52","innvandrere","1","16_25","43","ikke_arbutd_innvkat_alder","prosent"
"2014","70","befolkningen_ellers","0","26_66","24","ikke_arbutd_innvkat_alder","prosent"
"2014","73","innvandrere","0","16_25","39","ikke_arbutd_innvkat_alder","prosent"
"2014","74","befolkningen_ellers","1","16_25","11","ikke_arbutd_innvkat_alder","prosent"
"2006","12","innvandrere","alle","16_25","32","ikke_arbutd_innvkat_alder","prosent"
"2006","29","innvandrere","alle","26_66","29","ikke_arbutd_innvkat_alder","prosent"
"2006","83","alle","1","16_25","13","ikke_arbutd_innvkat_alder","prosent"
"2007","21","innvandrere","alle","26_66","19","ikke_arbutd_innvkat_alder","prosent"
"2009","22","alle","1","16_25","9","ikke_arbutd_innvkat_alder","prosent"
"2009","43","innvandrere","alle","alle","36","ikke_arbutd_innvkat_alder","prosent"
"2009","76","befolkningen_ellers","0","16_25","10","ikke_arbutd_innvkat_alder","prosent"
"2010","28","innvandrere","0","alle","35","ikke_arbutd_innvkat_alder","prosent"
"2010","34","befolkningen_ellers","1","16_25","12","ikke_arbutd_innvkat_alder","prosent"
"2010","36","innvandrere","0","26_66","34","ikke_arbutd_innvkat_alder","prosent"
"2010","41","alle","1","16_25","11","ikke_arbutd_innvkat_alder","prosent"
"2010","41","innvandrere","1","alle","27","ikke_arbutd_innvkat_alder","prosent"
"2010","50","innvandrere","1","alle","21","ikke_arbutd_innvkat_alder","prosent"
"2010","75","innvandrere","1","alle","29","ikke_arbutd_innvkat_alder","prosent"
"2011","13","befolkningen_ellers","0","16_25","9","ikke_arbutd_innvkat_alder","prosent"
"2011","55","innvandrere","alle","16_25","33","ikke_arbutd_innvkat_alder","prosent"
"2011","57","alle","0","16_25","12","ikke_arbutd_innvkat_alder","prosent"
"2011","70","befolkningen_ellers","1","26_66","20","ikke_arbutd_innvkat_alder","prosent"
"2012","54","innvandrere","0","alle","24","ikke_arbutd_innvkat_alder","prosent"
"2012","69","befolkningen_ellers","alle","16_25","11","ikke_arbutd_innvkat_alder","prosent"
"2012","72","innvandrere","0","26_66","32","ikke_arbutd_innvkat_alder","prosent"
"2013","70","alle","1","alle","15","ikke_arbutd_innvkat_alder","prosent"
"2014","17","alle","alle","16_25","11","ikke_arbutd_innvkat_alder","prosent"
"2014","37","innvandrere","1","16_25","27","ikke_arbutd_innvkat_alder","prosent"
"2014","51","befolkningen_ellers","0","16_25","9","ikke_arbutd_innvkat_alder","prosent"
"2014","68","innvandrere","alle","26_66","34","ikke_arbutd_innvkat_alder","prosent"
"2006","16","alle","0","16_25","8","ikke_arbutd_innvkat_alder","prosent"
"2006","21","alle","alle","16_25","8","ikke_arbutd_innvkat_alder","prosent"
"2006","70","befolkningen_ellers","0","26_66","22","ikke_arbutd_innvkat_alder","prosent"
"2007","32","innvandrere","alle","16_25","25","ikke_arbutd_innvkat_alder","prosent"
"2007","70","befolkningen_ellers","0","26_66","22","ikke_arbutd_innvkat_alder","prosent"
"2009","10","innvandrere","alle","alle","31","ikke_arbutd_innvkat_alder","prosent"
"2009","69","alle","alle","16_25","11","ikke_arbutd_innvkat_alder","prosent"
"2010","10","alle","alle","16_25","9","ikke_arbutd_innvkat_alder","prosent"
"2011","50","innvandrere","0","26_66","26","ikke_arbutd_innvkat_alder","prosent"
"2011","51","alle","0","16_25","8","ikke_arbutd_innvkat_alder","prosent"
"2011","52","innvandrere","alle","16_25","32","ikke_arbutd_innvkat_alder","prosent"
"2012","54","alle","alle","16_25","8","ikke_arbutd_innvkat_alder","prosent"
"2012","70","befolkningen_ellers","0","alle","19","ikke_arbutd_innvkat_alder","prosent"
"2013","28","innvandrere","0","26_66","35","ikke_arbutd_innvkat_alder","prosent"
"2013","29","innvandrere","0","26_66","33","ikke_arbutd_innvkat_alder","prosent"
"2013","49","alle","0","16_25","9","ikke_arbutd_innvkat_alder","prosent"
"2013","55","befolkningen_ellers","0","16_25","7","ikke_arbutd_innvkat_alder","prosent"
"2014","19","alle","1","16_25","16","ikke_arbutd_innvkat_alder","prosent"
"2014","36","alle","1","16_25","10","ikke_arbutd_innvkat_alder","prosent"
"2014","42","innvandrere","0","26_66","25","ikke_arbutd_innvkat_alder","prosent"
"2014","69","innvandrere","1","26_66","39","ikke_arbutd_innvkat_alder","prosent"
"2006","33","befolkningen_ellers","0","16_25","9","ikke_arbutd_innvkat_alder","prosent"
"2006","41","innvandrere","alle","alle","26","ikke_arbutd_innvkat_alder","prosent"
"2007","38","befolkningen_ellers","alle","16_25","7","ikke_arbutd_innvkat_alder","prosent"
"2007","71","innvandrere","alle","26_66","44","ikke_arbutd_innvkat_alder","prosent"
"2008","55","befolkningen_ellers","1","16_25","6","ikke_arbutd_innvkat_alder","prosent"
"2009","57","innvandrere","alle","alle","27","ikke_arbutd_innvkat_alder","prosent"
"2010","22","alle","0","16_25","10","ikke_arbutd_innvkat_alder","prosent"
"2010","44","innvandrere","0","26_66","31","ikke_arbutd_innvkat_alder","prosent"
"2011","15","alle","0","16_25","11","ikke_arbutd_innvkat_alder","prosent"
"2012","49","alle","0","16_25","9","ikke_arbutd_innvkat_alder","prosent"
"2012","67","innvandrere","0","alle","36","ikke_arbutd_innvkat_alder","prosent"
"2012","70","alle","1","alle","15","ikke_arbutd_innvkat_alder","prosent"
"2013","67","alle","1","16_25","12","ikke_arbutd_innvkat_alder","prosent"
"2006","44","innvandrere","alle","alle","28","ikke_arbutd_innvkat_alder","prosent"
"2007","01","befolkningen_ellers","1","16_25","12","ikke_arbutd_innvkat_alder","prosent"
"2007","76","innvandrere","0","alle","34","ikke_arbutd_innvkat_alder","prosent"
"2007","77","befolkningen_ellers","0","16_25","9","ikke_arbutd_innvkat_alder","prosent"
