"aar","bydel_nr","vreg_9","tabellvariabel","tabell_navn","enhet"
"2014","030112","vest_europa","200","sysselsatte_land","personer"
"2014","030113","afrika","473","sysselsatte_land","personer"
"2014","030113","alle","3190","sysselsatte_land","personer"
"2014","030113","asia","1302","sysselsatte_land","personer"
"2014","030113","eu_ost_europa","467","sysselsatte_land","personer"
"2014","030113","nord_amerika_oseania","36","sysselsatte_land","personer"
"2014","030113","norden","289","sysselsatte_land","personer"
"2014","030113","ost_europa_ellers","249","sysselsatte_land","personer"
"2014","030113","sor_og_mellom_amerika","158","sysselsatte_land","personer"
"2014","030113","vest_europa","216","sysselsatte_land","personer"
"2014","030114","afrika","296","sysselsatte_land","personer"
"2014","030114","alle","2264","sysselsatte_land","personer"
"2014","030114","asia","1022","sysselsatte_land","personer"
"2014","030114","eu_ost_europa","353","sysselsatte_land","personer"
"2014","030114","nord_amerika_oseania","10","sysselsatte_land","personer"
"2014","030114","norden","173","sysselsatte_land","personer"
"2014","030114","ost_europa_ellers","263","sysselsatte_land","personer"
"2014","030114","sor_og_mellom_amerika","58","sysselsatte_land","personer"
"2014","030114","vest_europa","89","sysselsatte_land","personer"
"2014","030115","afrika","276","sysselsatte_land","personer"
"2014","030115","alle","2127","sysselsatte_land","personer"
"2014","030115","asia","897","sysselsatte_land","personer"
"2014","030115","eu_ost_europa","375","sysselsatte_land","personer"
"2014","030115","nord_amerika_oseania","27","sysselsatte_land","personer"
"2014","030115","norden","168","sysselsatte_land","personer"
"2014","030115","ost_europa_ellers","195","sysselsatte_land","personer"
"2014","030115","sor_og_mellom_amerika","71","sysselsatte_land","personer"
"2014","030115","vest_europa","118","sysselsatte_land","personer"
"2014","030116","afrika","239","sysselsatte_land","personer"
"2014","030116","alle","1468","sysselsatte_land","personer"
"2014","030116","asia","737","sysselsatte_land","personer"
"2014","030116","eu_ost_europa","175","sysselsatte_land","personer"
"2014","030116","nord_amerika_oseania","10","sysselsatte_land","personer"
"2014","030116","norden","79","sysselsatte_land","personer"
"2014","030116","ost_europa_ellers","131","sysselsatte_land","personer"
"2014","030116","sor_og_mellom_amerika","35","sysselsatte_land","personer"
"2014","030116","vest_europa","62","sysselsatte_land","personer"
"2014","030117","afrika","411","sysselsatte_land","personer"
"2014","030117","alle","2453","sysselsatte_land","personer"
"2014","030117","asia","1245","sysselsatte_land","personer"
"2014","030117","eu_ost_europa","324","sysselsatte_land","personer"
"2014","030117","nord_amerika_oseania","12","sysselsatte_land","personer"
"2014","030117","norden","88","sysselsatte_land","personer"
"2014","030117","ost_europa_ellers","224","sysselsatte_land","personer"
"2014","030117","sor_og_mellom_amerika","59","sysselsatte_land","personer"
"2014","030117","vest_europa","90","sysselsatte_land","personer"
"2014","030199","afrika","186","sysselsatte_land","personer"
"2014","030199","alle","1445","sysselsatte_land","personer"
"2014","030199","asia","312","sysselsatte_land","personer"
"2014","030199","eu_ost_europa","378","sysselsatte_land","personer"
"2014","030199","nord_amerika_oseania","19","sysselsatte_land","personer"
"2014","030199","norden","327","sysselsatte_land","personer"
"2014","030199","ost_europa_ellers","68","sysselsatte_land","personer"
"2014","030199","sor_og_mellom_amerika","48","sysselsatte_land","personer"
"2014","030199","vest_europa","107","sysselsatte_land","personer"
"2006","00","afrika","45","sysselsatte_land","prosent"
"2006","00","alle","60","sysselsatte_land","prosent"
"2006","00","asia","53","sysselsatte_land","prosent"
"2006","00","eu_ost_europa","70","sysselsatte_land","prosent"
"2006","00","nord_amerika_oseania","61","sysselsatte_land","prosent"
"2006","00","norden","74","sysselsatte_land","prosent"
"2006","00","ost_europa_ellers","58","sysselsatte_land","prosent"
"2006","00","sor_og_mellom_amerika","63","sysselsatte_land","prosent"
"2006","00","vest_europa","71","sysselsatte_land","prosent"
"2006","030101","afrika","43","sysselsatte_land","prosent"
"2006","030101","alle","59","sysselsatte_land","prosent"
"2006","030101","asia","51","sysselsatte_land","prosent"
"2006","030101","eu_ost_europa","71","sysselsatte_land","prosent"
"2006","030101","nord_amerika_oseania","70","sysselsatte_land","prosent"
"2006","030101","norden","78","sysselsatte_land","prosent"
"2006","030101","ost_europa_ellers","53","sysselsatte_land","prosent"
"2006","030101","sor_og_mellom_amerika","64","sysselsatte_land","prosent"
"2006","030101","vest_europa","73","sysselsatte_land","prosent"
"2006","030102","afrika","44","sysselsatte_land","prosent"
"2006","030102","alle","59","sysselsatte_land","prosent"
"2006","030102","asia","50","sysselsatte_land","prosent"
"2006","030102","eu_ost_europa","69","sysselsatte_land","prosent"
"2006","030102","nord_amerika_oseania","68","sysselsatte_land","prosent"
"2006","030102","norden","79","sysselsatte_land","prosent"
"2006","030102","ost_europa_ellers","60","sysselsatte_land","prosent"
"2006","030102","sor_og_mellom_amerika","62","sysselsatte_land","prosent"
"2006","030102","vest_europa","72","sysselsatte_land","prosent"
"2006","030103","afrika","46","sysselsatte_land","prosent"
"2006","030103","alle","60","sysselsatte_land","prosent"
"2006","030103","asia","52","sysselsatte_land","prosent"
"2006","030103","eu_ost_europa","70","sysselsatte_land","prosent"
"2006","030103","nord_amerika_oseania","62","sysselsatte_land","prosent"
"2006","030103","norden","78","sysselsatte_land","prosent"
"2006","030103","ost_europa_ellers","60","sysselsatte_land","prosent"
"2006","030103","sor_og_mellom_amerika","66","sysselsatte_land","prosent"
"2006","030103","vest_europa","73","sysselsatte_land","prosent"
"2006","030104","afrika","44","sysselsatte_land","prosent"
"2006","030104","alle","59","sysselsatte_land","prosent"
"2006","030104","asia","52","sysselsatte_land","prosent"
"2006","030104","eu_ost_europa","66","sysselsatte_land","prosent"
"2006","030104","nord_amerika_oseania","69","sysselsatte_land","prosent"
"2006","030104","norden","81","sysselsatte_land","prosent"
"2006","030104","ost_europa_ellers","59","sysselsatte_land","prosent"
"2006","030104","sor_og_mellom_amerika","64","sysselsatte_land","prosent"
"2006","030104","vest_europa","72","sysselsatte_land","prosent"
"2006","030105","afrika","43","sysselsatte_land","prosent"
"2006","030105","alle","60","sysselsatte_land","prosent"
"2006","030105","asia","52","sysselsatte_land","prosent"
"2006","030105","eu_ost_europa","72","sysselsatte_land","prosent"
"2006","030105","nord_amerika_oseania","63","sysselsatte_land","prosent"
"2006","030105","norden","81","sysselsatte_land","prosent"
"2006","030105","ost_europa_ellers","62","sysselsatte_land","prosent"
"2006","030105","sor_og_mellom_amerika","70","sysselsatte_land","prosent"
"2006","030105","vest_europa","71","sysselsatte_land","prosent"
"2006","030106","afrika","49","sysselsatte_land","prosent"
"2006","030106","alle","60","sysselsatte_land","prosent"
"2006","030106","asia","54","sysselsatte_land","prosent"
"2006","030106","eu_ost_europa","68","sysselsatte_land","prosent"
"2006","030106","nord_amerika_oseania","66","sysselsatte_land","prosent"
"2006","030106","norden","78","sysselsatte_land","prosent"
"2006","030106","ost_europa_ellers","67","sysselsatte_land","prosent"
"2006","030106","sor_og_mellom_amerika","62","sysselsatte_land","prosent"
"2006","030106","vest_europa","73","sysselsatte_land","prosent"
"2006","030107","afrika","42","sysselsatte_land","prosent"
"2006","030107","alle","57","sysselsatte_land","prosent"
"2006","030107","asia","53","sysselsatte_land","prosent"
"2006","030107","eu_ost_europa","70","sysselsatte_land","prosent"
"2006","030107","nord_amerika_oseania","64","sysselsatte_land","prosent"
"2006","030107","norden","76","sysselsatte_land","prosent"
"2006","030107","ost_europa_ellers","52","sysselsatte_land","prosent"
"2006","030107","sor_og_mellom_amerika","64","sysselsatte_land","prosent"
"2006","030107","vest_europa","71","sysselsatte_land","prosent"
"2006","030108","afrika","49","sysselsatte_land","prosent"
"2006","030108","alle","58","sysselsatte_land","prosent"
"2006","030108","asia","52","sysselsatte_land","prosent"
"2006","030108","eu_ost_europa","70","sysselsatte_land","prosent"
"2006","030108","nord_amerika_oseania","53","sysselsatte_land","prosent"
"2006","030108","norden","79","sysselsatte_land","prosent"
"2006","030108","ost_europa_ellers","58","sysselsatte_land","prosent"
"2006","030108","sor_og_mellom_amerika","61","sysselsatte_land","prosent"
"2006","030108","vest_europa","68","sysselsatte_land","prosent"
"2006","030109","afrika","40","sysselsatte_land","prosent"
"2006","030109","alle","57","sysselsatte_land","prosent"
"2006","030109","asia","52","sysselsatte_land","prosent"
"2006","030109","eu_ost_europa","65","sysselsatte_land","prosent"
"2006","030109","nord_amerika_oseania","58","sysselsatte_land","prosent"
"2006","030109","norden","78","sysselsatte_land","prosent"
"2006","030109","ost_europa_ellers","63","sysselsatte_land","prosent"
"2006","030109","sor_og_mellom_amerika","64","sysselsatte_land","prosent"
"2006","030109","vest_europa","71","sysselsatte_land","prosent"
"2006","030110","afrika","48","sysselsatte_land","prosent"
"2006","030110","alle","56","sysselsatte_land","prosent"
"2006","030110","asia","53","sysselsatte_land","prosent"
"2006","030110","eu_ost_europa","66","sysselsatte_land","prosent"
"2006","030110","nord_amerika_oseania","70","sysselsatte_land","prosent"
"2006","030110","norden","76","sysselsatte_land","prosent"
"2006","030110","ost_europa_ellers","59","sysselsatte_land","prosent"
"2006","030110","sor_og_mellom_amerika","66","sysselsatte_land","prosent"
"2006","030110","vest_europa","68","sysselsatte_land","prosent"
"2006","030111","afrika","50","sysselsatte_land","prosent"
"2006","030111","alle","55","sysselsatte_land","prosent"
"2006","030111","asia","52","sysselsatte_land","prosent"
"2006","030111","eu_ost_europa","64","sysselsatte_land","prosent"
"2006","030111","nord_amerika_oseania","40","sysselsatte_land","prosent"
"2006","030111","norden","72","sysselsatte_land","prosent"
"2006","030111","ost_europa_ellers","56","sysselsatte_land","prosent"
"2006","030111","sor_og_mellom_amerika","62","sysselsatte_land","prosent"
"2006","030111","vest_europa","64","sysselsatte_land","prosent"
"2006","030112","afrika","52","sysselsatte_land","prosent"
"2006","030112","alle","62","sysselsatte_land","prosent"
"2006","030112","asia","56","sysselsatte_land","prosent"
"2006","030112","eu_ost_europa","79","sysselsatte_land","prosent"
"2006","030112","nord_amerika_oseania","57","sysselsatte_land","prosent"
"2006","030112","norden","76","sysselsatte_land","prosent"
"2006","030112","ost_europa_ellers","67","sysselsatte_land","prosent"
"2006","030112","sor_og_mellom_amerika","65","sysselsatte_land","prosent"
"2006","030112","vest_europa","75","sysselsatte_land","prosent"
"2006","030113","afrika","56","sysselsatte_land","prosent"
"2006","030113","alle","59","sysselsatte_land","prosent"
"2006","030113","asia","55","sysselsatte_land","prosent"
"2006","030113","eu_ost_europa","70","sysselsatte_land","prosent"
"2006","030113","nord_amerika_oseania","63","sysselsatte_land","prosent"
"2006","030113","norden","68","sysselsatte_land","prosent"
"2006","030113","ost_europa_ellers","62","sysselsatte_land","prosent"
"2006","030113","sor_og_mellom_amerika","70","sysselsatte_land","prosent"
"2006","030113","vest_europa","68","sysselsatte_land","prosent"
"2006","030114","afrika","59","sysselsatte_land","prosent"
"2006","030114","alle","61","sysselsatte_land","prosent"
"2006","030114","asia","57","sysselsatte_land","prosent"
"2006","030114","eu_ost_europa","69","sysselsatte_land","prosent"
"2006","030114","nord_amerika_oseania","75","sysselsatte_land","prosent"
"2006","030114","norden","72","sysselsatte_land","prosent"
"2006","030114","ost_europa_ellers","64","sysselsatte_land","prosent"
"2006","030114","sor_og_mellom_amerika","63","sysselsatte_land","prosent"
"2006","030114","vest_europa","75","sysselsatte_land","prosent"
"2006","030115","afrika","51","sysselsatte_land","prosent"
"2006","030115","alle","59","sysselsatte_land","prosent"
"2006","030115","asia","57","sysselsatte_land","prosent"
"2006","030115","eu_ost_europa","69","sysselsatte_land","prosent"
"2006","030115","nord_amerika_oseania","75","sysselsatte_land","prosent"
"2006","030115","norden","76","sysselsatte_land","prosent"
"2006","030115","ost_europa_ellers","60","sysselsatte_land","prosent"
"2006","030115","sor_og_mellom_amerika","62","sysselsatte_land","prosent"
"2006","030115","vest_europa","72","sysselsatte_land","prosent"
"2006","030116","afrika","56","sysselsatte_land","prosent"
"2006","030116","alle","60","sysselsatte_land","prosent"
"2006","030116","asia","56","sysselsatte_land","prosent"
"2006","030116","eu_ost_europa","73","sysselsatte_land","prosent"
"2006","030116","nord_amerika_oseania","86","sysselsatte_land","prosent"
"2006","030116","norden","76","sysselsatte_land","prosent"
"2006","030116","ost_europa_ellers","61","sysselsatte_land","prosent"
"2006","030116","sor_og_mellom_amerika","72","sysselsatte_land","prosent"
"2006","030116","vest_europa","73","sysselsatte_land","prosent"
"2006","030117","afrika","42","sysselsatte_land","prosent"
"2006","030117","alle","52","sysselsatte_land","prosent"
"2006","030117","asia","52","sysselsatte_land","prosent"
"2006","030117","eu_ost_europa","64","sysselsatte_land","prosent"
"2006","030117","nord_amerika_oseania","56","sysselsatte_land","prosent"
"2006","030117","norden","71","sysselsatte_land","prosent"
"2006","030117","ost_europa_ellers","60","sysselsatte_land","prosent"
"2006","030117","sor_og_mellom_amerika","61","sysselsatte_land","prosent"
"2006","030117","vest_europa","65","sysselsatte_land","prosent"
"2006","030199","afrika","38","sysselsatte_land","prosent"
"2006","030199","alle","43","sysselsatte_land","prosent"
"2006","030199","asia","30","sysselsatte_land","prosent"
"2006","030199","eu_ost_europa","56","sysselsatte_land","prosent"
"2006","030199","nord_amerika_oseania","42","sysselsatte_land","prosent"
"2006","030199","norden","57","sysselsatte_land","prosent"
"2006","030199","ost_europa_ellers","43","sysselsatte_land","prosent"
"2006","030199","sor_og_mellom_amerika","43","sysselsatte_land","prosent"
"2006","030199","vest_europa","53","sysselsatte_land","prosent"
"2007","00","afrika","49","sysselsatte_land","prosent"
"2007","00","alle","63","sysselsatte_land","prosent"
"2007","00","asia","56","sysselsatte_land","prosent"
"2007","00","eu_ost_europa","75","sysselsatte_land","prosent"
"2007","00","nord_amerika_oseania","64","sysselsatte_land","prosent"
"2007","00","norden","74","sysselsatte_land","prosent"
"2007","00","ost_europa_ellers","62","sysselsatte_land","prosent"
"2007","00","sor_og_mellom_amerika","65","sysselsatte_land","prosent"
"2007","00","vest_europa","72","sysselsatte_land","prosent"
"2007","030101","afrika","45","sysselsatte_land","prosent"
"2007","030101","alle","62","sysselsatte_land","prosent"
"2007","030101","asia","54","sysselsatte_land","prosent"
"2007","030101","eu_ost_europa","70","sysselsatte_land","prosent"
"2007","030101","nord_amerika_oseania","74","sysselsatte_land","prosent"
"2007","030101","norden","80","sysselsatte_land","prosent"
"2007","030101","ost_europa_ellers","59","sysselsatte_land","prosent"
"2007","030101","sor_og_mellom_amerika","69","sysselsatte_land","prosent"
"2007","030101","vest_europa","75","sysselsatte_land","prosent"
"2007","030102","afrika","44","sysselsatte_land","prosent"
"2007","030102","alle","61","sysselsatte_land","prosent"
"2007","030102","asia","52","sysselsatte_land","prosent"
"2007","030102","eu_ost_europa","69","sysselsatte_land","prosent"
"2007","030102","nord_amerika_oseania","72","sysselsatte_land","prosent"
"2007","030102","norden","79","sysselsatte_land","prosent"
"2007","030102","ost_europa_ellers","60","sysselsatte_land","prosent"
"2007","030102","sor_og_mellom_amerika","61","sysselsatte_land","prosent"
"2007","030102","vest_europa","76","sysselsatte_land","prosent"
"2007","030103","afrika","49","sysselsatte_land","prosent"
"2007","030103","alle","62","sysselsatte_land","prosent"
"2007","030103","asia","54","sysselsatte_land","prosent"
"2007","030103","eu_ost_europa","74","sysselsatte_land","prosent"
"2007","030103","nord_amerika_oseania","65","sysselsatte_land","prosent"
"2007","030103","norden","78","sysselsatte_land","prosent"
"2007","030103","ost_europa_ellers","63","sysselsatte_land","prosent"
"2007","030103","sor_og_mellom_amerika","66","sysselsatte_land","prosent"
"2007","030103","vest_europa","74","sysselsatte_land","prosent"
"2007","030104","afrika","48","sysselsatte_land","prosent"
"2007","030104","alle","61","sysselsatte_land","prosent"
"2007","030104","asia","54","sysselsatte_land","prosent"
"2007","030104","eu_ost_europa","72","sysselsatte_land","prosent"
"2007","030104","nord_amerika_oseania","71","sysselsatte_land","prosent"
"2007","030104","norden","79","sysselsatte_land","prosent"
"2007","030104","ost_europa_ellers","65","sysselsatte_land","prosent"
"2007","030104","sor_og_mellom_amerika","64","sysselsatte_land","prosent"
"2007","030104","vest_europa","76","sysselsatte_land","prosent"
"2007","030105","afrika","48","sysselsatte_land","prosent"
"2007","030105","alle","63","sysselsatte_land","prosent"
"2007","030105","asia","54","sysselsatte_land","prosent"
"2007","030105","eu_ost_europa","74","sysselsatte_land","prosent"
"2007","030105","nord_amerika_oseania","73","sysselsatte_land","prosent"
"2007","030105","norden","80","sysselsatte_land","prosent"
"2007","030105","ost_europa_ellers","65","sysselsatte_land","prosent"
"2007","030105","sor_og_mellom_amerika","72","sysselsatte_land","prosent"
"2007","030105","vest_europa","73","sysselsatte_land","prosent"
"2007","030106","afrika","51","sysselsatte_land","prosent"
"2007","030106","alle","63","sysselsatte_land","prosent"
"2007","030106","asia","56","sysselsatte_land","prosent"
"2007","030106","eu_ost_europa","74","sysselsatte_land","prosent"
"2007","030106","nord_amerika_oseania","68","sysselsatte_land","prosent"
"2007","030106","norden","80","sysselsatte_land","prosent"
"2007","030106","ost_europa_ellers","65","sysselsatte_land","prosent"
"2007","030106","sor_og_mellom_amerika","66","sysselsatte_land","prosent"
"2007","030106","vest_europa","75","sysselsatte_land","prosent"
"2007","030107","afrika","46","sysselsatte_land","prosent"
"2007","030107","alle","60","sysselsatte_land","prosent"
"2007","030107","asia","55","sysselsatte_land","prosent"
"2007","030107","eu_ost_europa","74","sysselsatte_land","prosent"
"2007","030107","nord_amerika_oseania","63","sysselsatte_land","prosent"
"2007","030107","norden","78","sysselsatte_land","prosent"
"2007","030107","ost_europa_ellers","53","sysselsatte_land","prosent"
"2007","030107","sor_og_mellom_amerika","66","sysselsatte_land","prosent"
"2007","030107","vest_europa","72","sysselsatte_land","prosent"
"2007","030108","afrika","53","sysselsatte_land","prosent"
"2007","030108","alle","62","sysselsatte_land","prosent"
"2007","030108","asia","56","sysselsatte_land","prosent"
"2007","030108","eu_ost_europa","75","sysselsatte_land","prosent"
"2007","030108","nord_amerika_oseania","56","sysselsatte_land","prosent"
"2007","030108","norden","78","sysselsatte_land","prosent"
"2007","030108","ost_europa_ellers","61","sysselsatte_land","prosent"
"2007","030108","sor_og_mellom_amerika","68","sysselsatte_land","prosent"
"2007","030108","vest_europa","71","sysselsatte_land","prosent"
"2007","030109","afrika","47","sysselsatte_land","prosent"
"2007","030109","alle","59","sysselsatte_land","prosent"
"2007","030109","asia","55","sysselsatte_land","prosent"
"2007","030109","eu_ost_europa","68","sysselsatte_land","prosent"
"2007","030109","nord_amerika_oseania","62","sysselsatte_land","prosent"
"2007","030109","norden","80","sysselsatte_land","prosent"
"2007","030109","ost_europa_ellers","61","sysselsatte_land","prosent"
"2007","030109","sor_og_mellom_amerika","59","sysselsatte_land","prosent"
"2007","030109","vest_europa","74","sysselsatte_land","prosent"
"2007","030110","afrika","49","sysselsatte_land","prosent"
"2007","030110","alle","59","sysselsatte_land","prosent"
"2007","030110","asia","55","sysselsatte_land","prosent"
"2007","030110","eu_ost_europa","71","sysselsatte_land","prosent"
"2007","030110","nord_amerika_oseania","83","sysselsatte_land","prosent"
"2007","030110","norden","79","sysselsatte_land","prosent"
"2007","030110","ost_europa_ellers","58","sysselsatte_land","prosent"
"2007","030110","sor_og_mellom_amerika","68","sysselsatte_land","prosent"
"2007","030110","vest_europa","73","sysselsatte_land","prosent"
"2007","030111","afrika","52","sysselsatte_land","prosent"
"2007","030111","alle","59","sysselsatte_land","prosent"
"2007","030111","asia","56","sysselsatte_land","prosent"
"2007","030111","eu_ost_europa","68","sysselsatte_land","prosent"
"2007","030111","nord_amerika_oseania","63","sysselsatte_land","prosent"
"2007","030111","norden","75","sysselsatte_land","prosent"
"2007","030111","ost_europa_ellers","59","sysselsatte_land","prosent"
"2007","030111","sor_og_mellom_amerika","64","sysselsatte_land","prosent"
"2007","030111","vest_europa","59","sysselsatte_land","prosent"
"2007","030112","afrika","57","sysselsatte_land","prosent"
"2007","030112","alle","66","sysselsatte_land","prosent"
"2007","030112","asia","59","sysselsatte_land","prosent"
"2007","030112","eu_ost_europa","81","sysselsatte_land","prosent"
"2007","030112","nord_amerika_oseania","75","sysselsatte_land","prosent"
"2007","030112","norden","80","sysselsatte_land","prosent"
"2007","030112","ost_europa_ellers","68","sysselsatte_land","prosent"
"2007","030112","sor_og_mellom_amerika","67","sysselsatte_land","prosent"
"2007","030112","vest_europa","74","sysselsatte_land","prosent"
"2007","030113","afrika","57","sysselsatte_land","prosent"
"2007","030113","alle","61","sysselsatte_land","prosent"
"2007","030113","asia","58","sysselsatte_land","prosent"
"2007","030113","eu_ost_europa","70","sysselsatte_land","prosent"
"2007","030113","nord_amerika_oseania","56","sysselsatte_land","prosent"
"2007","030113","norden","71","sysselsatte_land","prosent"
"2007","030113","ost_europa_ellers","68","sysselsatte_land","prosent"
"2007","030113","sor_og_mellom_amerika","69","sysselsatte_land","prosent"
"2007","030113","vest_europa","69","sysselsatte_land","prosent"
"2007","030114","afrika","60","sysselsatte_land","prosent"
"2007","030114","alle","63","sysselsatte_land","prosent"
"2007","030114","asia","60","sysselsatte_land","prosent"
"2007","030114","eu_ost_europa","75","sysselsatte_land","prosent"
"2007","030114","nord_amerika_oseania","67","sysselsatte_land","prosent"
"2007","030114","norden","70","sysselsatte_land","prosent"
"2007","030114","ost_europa_ellers","66","sysselsatte_land","prosent"
"2007","030114","sor_og_mellom_amerika","60","sysselsatte_land","prosent"
"2007","030114","vest_europa","76","sysselsatte_land","prosent"
"2007","030115","afrika","56","sysselsatte_land","prosent"
"2007","030115","alle","62","sysselsatte_land","prosent"
"2007","030115","asia","57","sysselsatte_land","prosent"
"2007","030115","eu_ost_europa","71","sysselsatte_land","prosent"
"2007","030115","nord_amerika_oseania","92","sysselsatte_land","prosent"
"2007","030115","norden","75","sysselsatte_land","prosent"
"2007","030115","ost_europa_ellers","67","sysselsatte_land","prosent"
"2007","030115","sor_og_mellom_amerika","65","sysselsatte_land","prosent"
"2007","030115","vest_europa","74","sysselsatte_land","prosent"
"2007","030116","afrika","64","sysselsatte_land","prosent"
"2007","030116","alle","63","sysselsatte_land","prosent"
"2007","030116","asia","60","sysselsatte_land","prosent"
"2007","030116","eu_ost_europa","75","sysselsatte_land","prosent"
"2007","030116","nord_amerika_oseania","86","sysselsatte_land","prosent"
"2007","030116","norden","74","sysselsatte_land","prosent"
"2007","030116","ost_europa_ellers","63","sysselsatte_land","prosent"
"2007","030116","sor_og_mellom_amerika","70","sysselsatte_land","prosent"
"2007","030116","vest_europa","80","sysselsatte_land","prosent"
"2007","030117","afrika","43","sysselsatte_land","prosent"
"2007","030117","alle","55","sysselsatte_land","prosent"
"2007","030117","asia","54","sysselsatte_land","prosent"
"2007","030117","eu_ost_europa","73","sysselsatte_land","prosent"
"2007","030117","nord_amerika_oseania","71","sysselsatte_land","prosent"
"2007","030117","norden","76","sysselsatte_land","prosent"
"2007","030117","ost_europa_ellers","65","sysselsatte_land","prosent"
"2007","030117","sor_og_mellom_amerika","58","sysselsatte_land","prosent"
"2007","030117","vest_europa","63","sysselsatte_land","prosent"
"2007","030199","afrika","37","sysselsatte_land","prosent"
"2007","030199","alle","49","sysselsatte_land","prosent"
"2007","030199","asia","39","sysselsatte_land","prosent"
"2007","030199","eu_ost_europa","74","sysselsatte_land","prosent"
"2007","030199","nord_amerika_oseania","37","sysselsatte_land","prosent"
"2007","030199","norden","61","sysselsatte_land","prosent"
"2007","030199","ost_europa_ellers","44","sysselsatte_land","prosent"
"2007","030199","sor_og_mellom_amerika","50","sysselsatte_land","prosent"
"2007","030199","vest_europa","60","sysselsatte_land","prosent"
"2008","00","afrika","50","sysselsatte_land","prosent"
"2008","00","alle","64","sysselsatte_land","prosent"
"2008","00","asia","57","sysselsatte_land","prosent"
"2008","00","eu_ost_europa","73","sysselsatte_land","prosent"
"2008","00","nord_amerika_oseania","66","sysselsatte_land","prosent"
"2008","00","norden","76","sysselsatte_land","prosent"
"2008","00","ost_europa_ellers","63","sysselsatte_land","prosent"
"2008","00","sor_og_mellom_amerika","66","sysselsatte_land","prosent"
"2008","00","vest_europa","73","sysselsatte_land","prosent"
"2008","030101","afrika","44","sysselsatte_land","prosent"
"2008","030101","alle","62","sysselsatte_land","prosent"
"2008","030101","asia","53","sysselsatte_land","prosent"
"2008","030101","eu_ost_europa","68","sysselsatte_land","prosent"
"2008","030101","nord_amerika_oseania","77","sysselsatte_land","prosent"
"2008","030101","norden","81","sysselsatte_land","prosent"
"2008","030101","ost_europa_ellers","57","sysselsatte_land","prosent"
"2008","030101","sor_og_mellom_amerika","69","sysselsatte_land","prosent"
"2008","030101","vest_europa","77","sysselsatte_land","prosent"
"2008","030102","afrika","47","sysselsatte_land","prosent"
"2008","030102","alle","63","sysselsatte_land","prosent"
"2008","030102","asia","53","sysselsatte_land","prosent"
"2008","030102","eu_ost_europa","69","sysselsatte_land","prosent"
"2008","030102","nord_amerika_oseania","68","sysselsatte_land","prosent"
"2008","030102","norden","81","sysselsatte_land","prosent"
"2008","030102","ost_europa_ellers","64","sysselsatte_land","prosent"
"2008","030102","sor_og_mellom_amerika","69","sysselsatte_land","prosent"
"2008","030102","vest_europa","77","sysselsatte_land","prosent"
"2008","030103","afrika","50","sysselsatte_land","prosent"
"2008","030103","alle","62","sysselsatte_land","prosent"
"2008","030103","asia","53","sysselsatte_land","prosent"
"2008","030103","eu_ost_europa","70","sysselsatte_land","prosent"
"2008","030103","nord_amerika_oseania","65","sysselsatte_land","prosent"
"2008","030103","norden","78","sysselsatte_land","prosent"
"2008","030103","ost_europa_ellers","64","sysselsatte_land","prosent"
"2008","030103","sor_og_mellom_amerika","69","sysselsatte_land","prosent"
"2008","030103","vest_europa","74","sysselsatte_land","prosent"
"2008","030104","afrika","47","sysselsatte_land","prosent"
"2008","030104","alle","62","sysselsatte_land","prosent"
"2008","030104","asia","55","sysselsatte_land","prosent"
"2008","030104","eu_ost_europa","64","sysselsatte_land","prosent"
"2008","030104","nord_amerika_oseania","67","sysselsatte_land","prosent"
"2008","030104","norden","82","sysselsatte_land","prosent"
"2008","030104","ost_europa_ellers","68","sysselsatte_land","prosent"
"2008","030104","sor_og_mellom_amerika","62","sysselsatte_land","prosent"
"2008","030104","vest_europa","74","sysselsatte_land","prosent"
"2008","030105","afrika","48","sysselsatte_land","prosent"
"2008","030105","alle","63","sysselsatte_land","prosent"
"2008","030105","asia","54","sysselsatte_land","prosent"
"2008","030105","eu_ost_europa","70","sysselsatte_land","prosent"
"2008","030105","nord_amerika_oseania","72","sysselsatte_land","prosent"
"2008","030105","norden","82","sysselsatte_land","prosent"
"2008","030105","ost_europa_ellers","63","sysselsatte_land","prosent"
"2008","030105","sor_og_mellom_amerika","69","sysselsatte_land","prosent"
"2008","030105","vest_europa","74","sysselsatte_land","prosent"
"2008","030106","afrika","49","sysselsatte_land","prosent"
"2008","030106","alle","63","sysselsatte_land","prosent"
"2008","030106","asia","57","sysselsatte_land","prosent"
"2008","030106","eu_ost_europa","69","sysselsatte_land","prosent"
"2008","030106","nord_amerika_oseania","72","sysselsatte_land","prosent"
"2008","030106","norden","80","sysselsatte_land","prosent"
"2008","030106","ost_europa_ellers","68","sysselsatte_land","prosent"
"2008","030106","sor_og_mellom_amerika","68","sysselsatte_land","prosent"
"2008","030106","vest_europa","74","sysselsatte_land","prosent"
"2008","030107","afrika","47","sysselsatte_land","prosent"
"2008","030107","alle","61","sysselsatte_land","prosent"
"2008","030107","asia","57","sysselsatte_land","prosent"
"2008","030107","eu_ost_europa","67","sysselsatte_land","prosent"
"2008","030107","nord_amerika_oseania","66","sysselsatte_land","prosent"
"2008","030107","norden","81","sysselsatte_land","prosent"
"2008","030107","ost_europa_ellers","58","sysselsatte_land","prosent"
"2008","030107","sor_og_mellom_amerika","66","sysselsatte_land","prosent"
"2008","030107","vest_europa","74","sysselsatte_land","prosent"
