"aar","bydel_nr","enhet","tabellvariabel","tabell_navn","vreg_5","fylke_nr","naringsregion_nr","kommune_nr"
2014,"NULL","personer","3254","befolkning_verdensregion_5","europa","NULL","NULL","1106"
2014,"NULL","personer","1117","befolkning_verdensregion_5","asia","NULL","NULL","1106"
2014,"NULL","personer","388","befolkning_verdensregion_5","afrika","NULL","NULL","1106"
2014,"NULL","personer","67","befolkning_verdensregion_5","nord_amerika_oseania","NULL","NULL","1106"
2014,"NULL","personer","164","befolkning_verdensregion_5","sor_og_mellom_amerika","NULL","NULL","1106"
2014,"NULL","personer","108","befolkning_verdensregion_5","europa","NULL","NULL","1111"
2014,"NULL","personer","42","befolkning_verdensregion_5","asia","NULL","NULL","1111"
2014,"NULL","personer","5","befolkning_verdensregion_5","afrika","NULL","NULL","1111"
2014,"NULL","personer","9","befolkning_verdensregion_5","nord_amerika_oseania","NULL","NULL","1111"
2014,"NULL","personer","0","befolkning_verdensregion_5","sor_og_mellom_amerika","NULL","NULL","1111"
2014,"NULL","personer","133","befolkning_verdensregion_5","europa","NULL","NULL","1112"
2014,"NULL","personer","84","befolkning_verdensregion_5","asia","NULL","NULL","1112"
2014,"NULL","personer","29","befolkning_verdensregion_5","afrika","NULL","NULL","1112"
2014,"NULL","personer","4","befolkning_verdensregion_5","nord_amerika_oseania","NULL","NULL","1112"
2014,"NULL","personer","3","befolkning_verdensregion_5","sor_og_mellom_amerika","NULL","NULL","1112"
2014,"NULL","personer","190","befolkning_verdensregion_5","europa","NULL","NULL","1114"
2014,"NULL","personer","34","befolkning_verdensregion_5","asia","NULL","NULL","1114"
2014,"NULL","personer","0","befolkning_verdensregion_5","afrika","NULL","NULL","1114"
2014,"NULL","personer","10","befolkning_verdensregion_5","nord_amerika_oseania","NULL","NULL","1114"
2014,"NULL","personer","9","befolkning_verdensregion_5","sor_og_mellom_amerika","NULL","NULL","1114"
2014,"NULL","personer","1675","befolkning_verdensregion_5","europa","NULL","NULL","1119"
2014,"NULL","personer","372","befolkning_verdensregion_5","asia","NULL","NULL","1119"
2014,"NULL","personer","154","befolkning_verdensregion_5","afrika","NULL","NULL","1119"
2014,"NULL","personer","20","befolkning_verdensregion_5","nord_amerika_oseania","NULL","NULL","1119"
2014,"NULL","personer","46","befolkning_verdensregion_5","sor_og_mellom_amerika","NULL","NULL","1119"
2014,"NULL","personer","1514","befolkning_verdensregion_5","europa","NULL","NULL","1120"
2014,"NULL","personer","344","befolkning_verdensregion_5","asia","NULL","NULL","1120"
2014,"NULL","personer","177","befolkning_verdensregion_5","afrika","NULL","NULL","1120"
2014,"NULL","personer","28","befolkning_verdensregion_5","nord_amerika_oseania","NULL","NULL","1120"
2014,"NULL","personer","32","befolkning_verdensregion_5","sor_og_mellom_amerika","NULL","NULL","1120"
2014,"NULL","personer","1056","befolkning_verdensregion_5","europa","NULL","NULL","1121"
2014,"NULL","personer","348","befolkning_verdensregion_5","asia","NULL","NULL","1121"
2014,"NULL","personer","173","befolkning_verdensregion_5","afrika","NULL","NULL","1121"
2014,"NULL","personer","22","befolkning_verdensregion_5","nord_amerika_oseania","NULL","NULL","1121"
2014,"NULL","personer","45","befolkning_verdensregion_5","sor_og_mellom_amerika","NULL","NULL","1121"
2014,"NULL","personer","924","befolkning_verdensregion_5","europa","NULL","NULL","1122"
2014,"NULL","personer","161","befolkning_verdensregion_5","asia","NULL","NULL","1122"
2014,"NULL","personer","88","befolkning_verdensregion_5","afrika","NULL","NULL","1122"
2014,"NULL","personer","26","befolkning_verdensregion_5","nord_amerika_oseania","NULL","NULL","1122"
2014,"NULL","personer","14","befolkning_verdensregion_5","sor_og_mellom_amerika","NULL","NULL","1122"
2014,"NULL","personer","2259","befolkning_verdensregion_5","europa","NULL","NULL","1124"
2014,"NULL","personer","815","befolkning_verdensregion_5","asia","NULL","NULL","1124"
2014,"NULL","personer","289","befolkning_verdensregion_5","afrika","NULL","NULL","1124"
2014,"NULL","personer","215","befolkning_verdensregion_5","nord_amerika_oseania","NULL","NULL","1124"
2014,"NULL","personer","163","befolkning_verdensregion_5","sor_og_mellom_amerika","NULL","NULL","1124"
2014,"NULL","personer","673","befolkning_verdensregion_5","europa","NULL","NULL","1127"
2014,"NULL","personer","149","befolkning_verdensregion_5","asia","NULL","NULL","1127"
2014,"NULL","personer","121","befolkning_verdensregion_5","afrika","NULL","NULL","1127"
2014,"NULL","personer","30","befolkning_verdensregion_5","nord_amerika_oseania","NULL","NULL","1127"
2014,"NULL","personer","27","befolkning_verdensregion_5","sor_og_mellom_amerika","NULL","NULL","1127"
2014,"NULL","personer","83","befolkning_verdensregion_5","europa","NULL","NULL","1129"
2014,"NULL","personer","8","befolkning_verdensregion_5","asia","NULL","NULL","1129"
2014,"NULL","personer","5","befolkning_verdensregion_5","afrika","NULL","NULL","1129"
2014,"NULL","personer","3","befolkning_verdensregion_5","nord_amerika_oseania","NULL","NULL","1129"
2014,"NULL","personer","3","befolkning_verdensregion_5","sor_og_mellom_amerika","NULL","NULL","1129"
2014,"NULL","personer","647","befolkning_verdensregion_5","europa","NULL","NULL","1130"
2014,"NULL","personer","214","befolkning_verdensregion_5","asia","NULL","NULL","1130"
2014,"NULL","personer","176","befolkning_verdensregion_5","afrika","NULL","NULL","1130"
2014,"NULL","personer","10","befolkning_verdensregion_5","nord_amerika_oseania","NULL","NULL","1130"
2014,"NULL","personer","20","befolkning_verdensregion_5","sor_og_mellom_amerika","NULL","NULL","1130"
2014,"NULL","personer","290","befolkning_verdensregion_5","europa","NULL","NULL","1133"
2014,"NULL","personer","65","befolkning_verdensregion_5","asia","NULL","NULL","1133"
2014,"NULL","personer","62","befolkning_verdensregion_5","afrika","NULL","NULL","1133"
2014,"NULL","personer","6","befolkning_verdensregion_5","nord_amerika_oseania","NULL","NULL","1133"
2014,"NULL","personer","6","befolkning_verdensregion_5","sor_og_mellom_amerika","NULL","NULL","1133"
2014,"NULL","personer","245","befolkning_verdensregion_5","europa","NULL","NULL","1134"
2014,"NULL","personer","38","befolkning_verdensregion_5","asia","NULL","NULL","1134"
2014,"NULL","personer","56","befolkning_verdensregion_5","afrika","NULL","NULL","1134"
2014,"NULL","personer","6","befolkning_verdensregion_5","nord_amerika_oseania","NULL","NULL","1134"
2014,"NULL","personer","3","befolkning_verdensregion_5","sor_og_mellom_amerika","NULL","NULL","1134"
2014,"NULL","personer","188","befolkning_verdensregion_5","europa","NULL","NULL","1135"
2014,"NULL","personer","68","befolkning_verdensregion_5","asia","NULL","NULL","1135"
2014,"NULL","personer","65","befolkning_verdensregion_5","afrika","NULL","NULL","1135"
2014,"NULL","personer","4","befolkning_verdensregion_5","nord_amerika_oseania","NULL","NULL","1135"
2014,"NULL","personer","5","befolkning_verdensregion_5","sor_og_mellom_amerika","NULL","NULL","1135"
2014,"NULL","personer","323","befolkning_verdensregion_5","europa","NULL","NULL","1141"
2014,"NULL","personer","21","befolkning_verdensregion_5","asia","NULL","NULL","1141"
2014,"NULL","personer","3","befolkning_verdensregion_5","afrika","NULL","NULL","1141"
2014,"NULL","personer","3","befolkning_verdensregion_5","nord_amerika_oseania","NULL","NULL","1141"
2014,"NULL","personer","4","befolkning_verdensregion_5","sor_og_mellom_amerika","NULL","NULL","1141"
2014,"NULL","personer","397","befolkning_verdensregion_5","europa","NULL","NULL","1142"
2014,"NULL","personer","40","befolkning_verdensregion_5","asia","NULL","NULL","1142"
2014,"NULL","personer","33","befolkning_verdensregion_5","afrika","NULL","NULL","1142"
2014,"NULL","personer","5","befolkning_verdensregion_5","nord_amerika_oseania","NULL","NULL","1142"
2014,"NULL","personer","16","befolkning_verdensregion_5","sor_og_mellom_amerika","NULL","NULL","1142"
2014,"NULL","personer","32","befolkning_verdensregion_5","europa","NULL","NULL","1144"
2014,"NULL","personer","6","befolkning_verdensregion_5","asia","NULL","NULL","1144"
2014,"NULL","personer","0","befolkning_verdensregion_5","afrika","NULL","NULL","1144"
2014,"NULL","personer","0","befolkning_verdensregion_5","nord_amerika_oseania","NULL","NULL","1144"
2014,"NULL","personer","3","befolkning_verdensregion_5","sor_og_mellom_amerika","NULL","NULL","1144"
2014,"NULL","personer","65","befolkning_verdensregion_5","europa","NULL","NULL","1145"
2014,"NULL","personer","8","befolkning_verdensregion_5","asia","NULL","NULL","1145"
2014,"NULL","personer","3","befolkning_verdensregion_5","afrika","NULL","NULL","1145"
2014,"NULL","personer","0","befolkning_verdensregion_5","nord_amerika_oseania","NULL","NULL","1145"
2014,"NULL","personer","5","befolkning_verdensregion_5","sor_og_mellom_amerika","NULL","NULL","1145"
2014,"NULL","personer","460","befolkning_verdensregion_5","europa","NULL","NULL","1146"
2014,"NULL","personer","222","befolkning_verdensregion_5","asia","NULL","NULL","1146"
2014,"NULL","personer","33","befolkning_verdensregion_5","afrika","NULL","NULL","1146"
2014,"NULL","personer","13","befolkning_verdensregion_5","nord_amerika_oseania","NULL","NULL","1146"
2014,"NULL","personer","21","befolkning_verdensregion_5","sor_og_mellom_amerika","NULL","NULL","1146"
2014,"NULL","personer","2224","befolkning_verdensregion_5","europa","NULL","NULL","1149"
2014,"NULL","personer","720","befolkning_verdensregion_5","asia","NULL","NULL","1149"
2014,"NULL","personer","267","befolkning_verdensregion_5","afrika","NULL","NULL","1149"
2014,"NULL","personer","77","befolkning_verdensregion_5","nord_amerika_oseania","NULL","NULL","1149"
2014,"NULL","personer","159","befolkning_verdensregion_5","sor_og_mellom_amerika","NULL","NULL","1149"
2014,"NULL","personer","7","befolkning_verdensregion_5","europa","NULL","NULL","1151"
2014,"NULL","personer","8","befolkning_verdensregion_5","asia","NULL","NULL","1151"
2014,"NULL","personer","0","befolkning_verdensregion_5","afrika","NULL","NULL","1151"
2014,"NULL","personer","0","befolkning_verdensregion_5","nord_amerika_oseania","NULL","NULL","1151"
2014,"NULL","personer","0","befolkning_verdensregion_5","sor_og_mellom_amerika","NULL","NULL","1151"
2014,"NULL","personer","842","befolkning_verdensregion_5","europa","NULL","NULL","1160"
2014,"NULL","personer","116","befolkning_verdensregion_5","asia","NULL","NULL","1160"
2014,"NULL","personer","32","befolkning_verdensregion_5","afrika","NULL","NULL","1160"
2014,"NULL","personer","11","befolkning_verdensregion_5","nord_amerika_oseania","NULL","NULL","1160"
2014,"NULL","personer","9","befolkning_verdensregion_5","sor_og_mellom_amerika","NULL","NULL","1160"
2014,"NULL","personer","19615","befolkning_verdensregion_5","europa","NULL","NULL","1201"
2014,"NULL","personer","9352","befolkning_verdensregion_5","asia","NULL","NULL","1201"
2014,"NULL","personer","4385","befolkning_verdensregion_5","afrika","NULL","NULL","1201"
2014,"NULL","personer","932","befolkning_verdensregion_5","nord_amerika_oseania","NULL","NULL","1201"
2014,"NULL","personer","1967","befolkning_verdensregion_5","sor_og_mellom_amerika","NULL","NULL","1201"
2014,"NULL","personer","349","befolkning_verdensregion_5","europa","NULL","NULL","1211"
2014,"NULL","personer","18","befolkning_verdensregion_5","asia","NULL","NULL","1211"
2014,"NULL","personer","19","befolkning_verdensregion_5","afrika","NULL","NULL","1211"
2014,"NULL","personer","3","befolkning_verdensregion_5","nord_amerika_oseania","NULL","NULL","1211"
2014,"NULL","personer","3","befolkning_verdensregion_5","sor_og_mellom_amerika","NULL","NULL","1211"
2014,"NULL","personer","328","befolkning_verdensregion_5","europa","NULL","NULL","1216"
2014,"NULL","personer","55","befolkning_verdensregion_5","asia","NULL","NULL","1216"
2014,"NULL","personer","40","befolkning_verdensregion_5","afrika","NULL","NULL","1216"
2014,"NULL","personer","10","befolkning_verdensregion_5","nord_amerika_oseania","NULL","NULL","1216"
2014,"NULL","personer","13","befolkning_verdensregion_5","sor_og_mellom_amerika","NULL","NULL","1216"
2014,"NULL","personer","644","befolkning_verdensregion_5","europa","NULL","NULL","1219"
2014,"NULL","personer","291","befolkning_verdensregion_5","asia","NULL","NULL","1219"
2014,"NULL","personer","96","befolkning_verdensregion_5","afrika","NULL","NULL","1219"
2014,"NULL","personer","9","befolkning_verdensregion_5","nord_amerika_oseania","NULL","NULL","1219"
2014,"NULL","personer","18","befolkning_verdensregion_5","sor_og_mellom_amerika","NULL","NULL","1219"
2014,"NULL","personer","1028","befolkning_verdensregion_5","europa","NULL","NULL","1221"
2014,"NULL","personer","496","befolkning_verdensregion_5","asia","NULL","NULL","1221"
2014,"NULL","personer","155","befolkning_verdensregion_5","afrika","NULL","NULL","1221"
2014,"NULL","personer","30","befolkning_verdensregion_5","nord_amerika_oseania","NULL","NULL","1221"
2014,"NULL","personer","48","befolkning_verdensregion_5","sor_og_mellom_amerika","NULL","NULL","1221"
2014,"NULL","personer","154","befolkning_verdensregion_5","europa","NULL","NULL","1222"
2014,"NULL","personer","14","befolkning_verdensregion_5","asia","NULL","NULL","1222"
2014,"NULL","personer","3","befolkning_verdensregion_5","afrika","NULL","NULL","1222"
2014,"NULL","personer","3","befolkning_verdensregion_5","nord_amerika_oseania","NULL","NULL","1222"
2014,"NULL","personer","8","befolkning_verdensregion_5","sor_og_mellom_amerika","NULL","NULL","1222"
2014,"NULL","personer","168","befolkning_verdensregion_5","europa","NULL","NULL","1223"
2014,"NULL","personer","23","befolkning_verdensregion_5","asia","NULL","NULL","1223"
2014,"NULL","personer","0","befolkning_verdensregion_5","afrika","NULL","NULL","1223"
2014,"NULL","personer","6","befolkning_verdensregion_5","nord_amerika_oseania","NULL","NULL","1223"
2014,"NULL","personer","9","befolkning_verdensregion_5","sor_og_mellom_amerika","NULL","NULL","1223"
2014,"NULL","personer","610","befolkning_verdensregion_5","europa","NULL","NULL","1224"
2014,"NULL","personer","156","befolkning_verdensregion_5","asia","NULL","NULL","1224"
2014,"NULL","personer","83","befolkning_verdensregion_5","afrika","NULL","NULL","1224"
2014,"NULL","personer","7","befolkning_verdensregion_5","nord_amerika_oseania","NULL","NULL","1224"
2014,"NULL","personer","24","befolkning_verdensregion_5","sor_og_mellom_amerika","NULL","NULL","1224"
2014,"NULL","personer","49","befolkning_verdensregion_5","europa","NULL","NULL","1227"
2014,"NULL","personer","8","befolkning_verdensregion_5","asia","NULL","NULL","1227"
2014,"NULL","personer","3","befolkning_verdensregion_5","afrika","NULL","NULL","1227"
2014,"NULL","personer","0","befolkning_verdensregion_5","nord_amerika_oseania","NULL","NULL","1227"
2014,"NULL","personer","4","befolkning_verdensregion_5","sor_og_mellom_amerika","NULL","NULL","1227"
2014,"NULL","personer","373","befolkning_verdensregion_5","europa","NULL","NULL","1228"
2014,"NULL","personer","126","befolkning_verdensregion_5","asia","NULL","NULL","1228"
2014,"NULL","personer","79","befolkning_verdensregion_5","afrika","NULL","NULL","1228"
2014,"NULL","personer","4","befolkning_verdensregion_5","nord_amerika_oseania","NULL","NULL","1228"
2014,"NULL","personer","14","befolkning_verdensregion_5","sor_og_mellom_amerika","NULL","NULL","1228"
2014,"NULL","personer","169","befolkning_verdensregion_5","europa","NULL","NULL","1231"
2014,"NULL","personer","78","befolkning_verdensregion_5","asia","NULL","NULL","1231"
2014,"NULL","personer","53","befolkning_verdensregion_5","afrika","NULL","NULL","1231"
2014,"NULL","personer","4","befolkning_verdensregion_5","nord_amerika_oseania","NULL","NULL","1231"
2014,"NULL","personer","3","befolkning_verdensregion_5","sor_og_mellom_amerika","NULL","NULL","1231"
2014,"NULL","personer","70","befolkning_verdensregion_5","europa","NULL","NULL","1232"
2014,"NULL","personer","16","befolkning_verdensregion_5","asia","NULL","NULL","1232"
2014,"NULL","personer","4","befolkning_verdensregion_5","afrika","NULL","NULL","1232"
2014,"NULL","personer","3","befolkning_verdensregion_5","nord_amerika_oseania","NULL","NULL","1232"
2014,"NULL","personer","3","befolkning_verdensregion_5","sor_og_mellom_amerika","NULL","NULL","1232"
2014,"NULL","personer","100","befolkning_verdensregion_5","europa","NULL","NULL","1233"
2014,"NULL","personer","7","befolkning_verdensregion_5","asia","NULL","NULL","1233"
2014,"NULL","personer","11","befolkning_verdensregion_5","afrika","NULL","NULL","1233"
2014,"NULL","personer","0","befolkning_verdensregion_5","nord_amerika_oseania","NULL","NULL","1233"
2014,"NULL","personer","3","befolkning_verdensregion_5","sor_og_mellom_amerika","NULL","NULL","1233"
2014,"NULL","personer","49","befolkning_verdensregion_5","europa","NULL","NULL","1234"
2014,"NULL","personer","4","befolkning_verdensregion_5","asia","NULL","NULL","1234"
2014,"NULL","personer","4","befolkning_verdensregion_5","afrika","NULL","NULL","1234"
2014,"NULL","personer","0","befolkning_verdensregion_5","nord_amerika_oseania","NULL","NULL","1234"
2014,"NULL","personer","0","befolkning_verdensregion_5","sor_og_mellom_amerika","NULL","NULL","1234"
2014,"NULL","personer","549","befolkning_verdensregion_5","europa","NULL","NULL","1235"
2014,"NULL","personer","177","befolkning_verdensregion_5","asia","NULL","NULL","1235"
2014,"NULL","personer","151","befolkning_verdensregion_5","afrika","NULL","NULL","1235"
2014,"NULL","personer","22","befolkning_verdensregion_5","nord_amerika_oseania","NULL","NULL","1235"
2014,"NULL","personer","11","befolkning_verdensregion_5","sor_og_mellom_amerika","NULL","NULL","1235"
2014,"NULL","personer","564","befolkning_verdensregion_5","europa","NULL","NULL","1238"
2014,"NULL","personer","117","befolkning_verdensregion_5","asia","NULL","NULL","1238"
2014,"NULL","personer","146","befolkning_verdensregion_5","afrika","NULL","NULL","1238"
2014,"NULL","personer","12","befolkning_verdensregion_5","nord_amerika_oseania","NULL","NULL","1238"
2014,"NULL","personer","6","befolkning_verdensregion_5","sor_og_mellom_amerika","NULL","NULL","1238"
2014,"NULL","personer","183","befolkning_verdensregion_5","europa","NULL","NULL","1241"
2014,"NULL","personer","42","befolkning_verdensregion_5","asia","NULL","NULL","1241"
2014,"NULL","personer","3","befolkning_verdensregion_5","afrika","NULL","NULL","1241"
2014,"NULL","personer","4","befolkning_verdensregion_5","nord_amerika_oseania","NULL","NULL","1241"
2014,"NULL","personer","5","befolkning_verdensregion_5","sor_og_mellom_amerika","NULL","NULL","1241"
2014,"NULL","personer","112","befolkning_verdensregion_5","europa","NULL","NULL","1242"
2014,"NULL","personer","21","befolkning_verdensregion_5","asia","NULL","NULL","1242"
2014,"NULL","personer","18","befolkning_verdensregion_5","afrika","NULL","NULL","1242"
2014,"NULL","personer","0","befolkning_verdensregion_5","nord_amerika_oseania","NULL","NULL","1242"
2014,"NULL","personer","5","befolkning_verdensregion_5","sor_og_mellom_amerika","NULL","NULL","1242"
2014,"NULL","personer","1301","befolkning_verdensregion_5","europa","NULL","NULL","1243"
2014,"NULL","personer","261","befolkning_verdensregion_5","asia","NULL","NULL","1243"
2014,"NULL","personer","69","befolkning_verdensregion_5","afrika","NULL","NULL","1243"
2014,"NULL","personer","34","befolkning_verdensregion_5","nord_amerika_oseania","NULL","NULL","1243"
2014,"NULL","personer","70","befolkning_verdensregion_5","sor_og_mellom_amerika","NULL","NULL","1243"
2014,"NULL","personer","439","befolkning_verdensregion_5","europa","NULL","NULL","1244"
2014,"NULL","personer","27","befolkning_verdensregion_5","asia","NULL","NULL","1244"
2014,"NULL","personer","14","befolkning_verdensregion_5","afrika","NULL","NULL","1244"
2014,"NULL","personer","7","befolkning_verdensregion_5","nord_amerika_oseania","NULL","NULL","1244"
2014,"NULL","personer","20","befolkning_verdensregion_5","sor_og_mellom_amerika","NULL","NULL","1244"
2014,"NULL","personer","377","befolkning_verdensregion_5","europa","NULL","NULL","1245"
2014,"NULL","personer","120","befolkning_verdensregion_5","asia","NULL","NULL","1245"
2014,"NULL","personer","90","befolkning_verdensregion_5","afrika","NULL","NULL","1245"
2014,"NULL","personer","14","befolkning_verdensregion_5","nord_amerika_oseania","NULL","NULL","1245"
2014,"NULL","personer","21","befolkning_verdensregion_5","sor_og_mellom_amerika","NULL","NULL","1245"
2014,"NULL","personer","1269","befolkning_verdensregion_5","europa","NULL","NULL","1246"
2014,"NULL","personer","405","befolkning_verdensregion_5","asia","NULL","NULL","1246"
2014,"NULL","personer","131","befolkning_verdensregion_5","afrika","NULL","NULL","1246"
2014,"NULL","personer","32","befolkning_verdensregion_5","nord_amerika_oseania","NULL","NULL","1246"
2014,"NULL","personer","94","befolkning_verdensregion_5","sor_og_mellom_amerika","NULL","NULL","1246"
2014,"NULL","personer","1261","befolkning_verdensregion_5","europa","NULL","NULL","1247"
2014,"NULL","personer","457","befolkning_verdensregion_5","asia","NULL","NULL","1247"
2014,"NULL","personer","183","befolkning_verdensregion_5","afrika","NULL","NULL","1247"
2014,"NULL","personer","45","befolkning_verdensregion_5","nord_amerika_oseania","NULL","NULL","1247"
2014,"NULL","personer","79","befolkning_verdensregion_5","sor_og_mellom_amerika","NULL","NULL","1247"
2014,"NULL","personer","161","befolkning_verdensregion_5","europa","NULL","NULL","1251"
2014,"NULL","personer","38","befolkning_verdensregion_5","asia","NULL","NULL","1251"
2014,"NULL","personer","63","befolkning_verdensregion_5","afrika","NULL","NULL","1251"
2014,"NULL","personer","0","befolkning_verdensregion_5","nord_amerika_oseania","NULL","NULL","1251"
2014,"NULL","personer","7","befolkning_verdensregion_5","sor_og_mellom_amerika","NULL","NULL","1251"
2014,"NULL","personer","16","befolkning_verdensregion_5","europa","NULL","NULL","1252"
2014,"NULL","personer","3","befolkning_verdensregion_5","asia","NULL","NULL","1252"
2014,"NULL","personer","0","befolkning_verdensregion_5","afrika","NULL","NULL","1252"
2014,"NULL","personer","0","befolkning_verdensregion_5","nord_amerika_oseania","NULL","NULL","1252"
2014,"NULL","personer","3","befolkning_verdensregion_5","sor_og_mellom_amerika","NULL","NULL","1252"
2014,"NULL","personer","478","befolkning_verdensregion_5","europa","NULL","NULL","1253"
2014,"NULL","personer","69","befolkning_verdensregion_5","asia","NULL","NULL","1253"
2014,"NULL","personer","12","befolkning_verdensregion_5","afrika","NULL","NULL","1253"
2014,"NULL","personer","10","befolkning_verdensregion_5","nord_amerika_oseania","NULL","NULL","1253"
2014,"NULL","personer","15","befolkning_verdensregion_5","sor_og_mellom_amerika","NULL","NULL","1253"
2014,"NULL","personer","387","befolkning_verdensregion_5","europa","NULL","NULL","1256"
2014,"NULL","personer","81","befolkning_verdensregion_5","asia","NULL","NULL","1256"
2014,"NULL","personer","66","befolkning_verdensregion_5","afrika","NULL","NULL","1256"
2014,"NULL","personer","24","befolkning_verdensregion_5","nord_amerika_oseania","NULL","NULL","1256"
2014,"NULL","personer","22","befolkning_verdensregion_5","sor_og_mellom_amerika","NULL","NULL","1256"
2014,"NULL","personer","227","befolkning_verdensregion_5","europa","NULL","NULL","1259"
2014,"NULL","personer","86","befolkning_verdensregion_5","asia","NULL","NULL","1259"
2014,"NULL","personer","83","befolkning_verdensregion_5","afrika","NULL","NULL","1259"
2014,"NULL","personer","8","befolkning_verdensregion_5","nord_amerika_oseania","NULL","NULL","1259"
2014,"NULL","personer","12","befolkning_verdensregion_5","sor_og_mellom_amerika","NULL","NULL","1259"
2014,"NULL","personer","373","befolkning_verdensregion_5","europa","NULL","NULL","1260"
2014,"NULL","personer","39","befolkning_verdensregion_5","asia","NULL","NULL","1260"
2014,"NULL","personer","40","befolkning_verdensregion_5","afrika","NULL","NULL","1260"
2014,"NULL","personer","3","befolkning_verdensregion_5","nord_amerika_oseania","NULL","NULL","1260"
2014,"NULL","personer","7","befolkning_verdensregion_5","sor_og_mellom_amerika","NULL","NULL","1260"
2014,"NULL","personer","740","befolkning_verdensregion_5","europa","NULL","NULL","1263"
2014,"NULL","personer","198","befolkning_verdensregion_5","asia","NULL","NULL","1263"
2014,"NULL","personer","65","befolkning_verdensregion_5","afrika","NULL","NULL","1263"
2014,"NULL","personer","17","befolkning_verdensregion_5","nord_amerika_oseania","NULL","NULL","1263"
2014,"NULL","personer","31","befolkning_verdensregion_5","sor_og_mellom_amerika","NULL","NULL","1263"
2014,"NULL","personer","258","befolkning_verdensregion_5","europa","NULL","NULL","1264"
2014,"NULL","personer","44","befolkning_verdensregion_5","asia","NULL","NULL","1264"
2014,"NULL","personer","17","befolkning_verdensregion_5","afrika","NULL","NULL","1264"
2014,"NULL","personer","4","befolkning_verdensregion_5","nord_amerika_oseania","NULL","NULL","1264"
2014,"NULL","personer","3","befolkning_verdensregion_5","sor_og_mellom_amerika","NULL","NULL","1264"
2014,"NULL","personer","25","befolkning_verdensregion_5","europa","NULL","NULL","1265"
2014,"NULL","personer","3","befolkning_verdensregion_5","asia","NULL","NULL","1265"
2014,"NULL","personer","0","befolkning_verdensregion_5","afrika","NULL","NULL","1265"
2014,"NULL","personer","0","befolkning_verdensregion_5","nord_amerika_oseania","NULL","NULL","1265"
2014,"NULL","personer","3","befolkning_verdensregion_5","sor_og_mellom_amerika","NULL","NULL","1265"
2014,"NULL","personer","42","befolkning_verdensregion_5","europa","NULL","NULL","1266"
2014,"NULL","personer","10","befolkning_verdensregion_5","asia","NULL","NULL","1266"
2014,"NULL","personer","3","befolkning_verdensregion_5","afrika","NULL","NULL","1266"
2014,"NULL","personer","0","befolkning_verdensregion_5","nord_amerika_oseania","NULL","NULL","1266"
2014,"NULL","personer","3","befolkning_verdensregion_5","sor_og_mellom_amerika","NULL","NULL","1266"
2014,"NULL","personer","662","befolkning_verdensregion_5","europa","NULL","NULL","1401"
2014,"NULL","personer","320","befolkning_verdensregion_5","asia","NULL","NULL","1401"
2014,"NULL","personer","190","befolkning_verdensregion_5","afrika","NULL","NULL","1401"
2014,"NULL","personer","11","befolkning_verdensregion_5","nord_amerika_oseania","NULL","NULL","1401"
2014,"NULL","personer","51","befolkning_verdensregion_5","sor_og_mellom_amerika","NULL","NULL","1401"
2014,"NULL","personer","157","befolkning_verdensregion_5","europa","NULL","NULL","1411"
2014,"NULL","personer","20","befolkning_verdensregion_5","asia","NULL","NULL","1411"
2014,"NULL","personer","0","befolkning_verdensregion_5","afrika","NULL","NULL","1411"
2014,"NULL","personer","0","befolkning_verdensregion_5","nord_amerika_oseania","NULL","NULL","1411"
2014,"NULL","personer","6","befolkning_verdensregion_5","sor_og_mellom_amerika","NULL","NULL","1411"
2014,"NULL","personer","69","befolkning_verdensregion_5","europa","NULL","NULL","1412"
2014,"NULL","personer","5","befolkning_verdensregion_5","asia","NULL","NULL","1412"
2014,"NULL","personer","0","befolkning_verdensregion_5","afrika","NULL","NULL","1412"
2014,"NULL","personer","0","befolkning_verdensregion_5","nord_amerika_oseania","NULL","NULL","1412"
2014,"NULL","personer","0","befolkning_verdensregion_5","sor_og_mellom_amerika","NULL","NULL","1412"
2014,"NULL","personer","111","befolkning_verdensregion_5","europa","NULL","NULL","1413"
2014,"NULL","personer","6","befolkning_verdensregion_5","asia","NULL","NULL","1413"
2014,"NULL","personer","4","befolkning_verdensregion_5","afrika","NULL","NULL","1413"
2014,"NULL","personer","0","befolkning_verdensregion_5","nord_amerika_oseania","NULL","NULL","1413"
2014,"NULL","personer","4","befolkning_verdensregion_5","sor_og_mellom_amerika","NULL","NULL","1413"
2014,"NULL","personer","181","befolkning_verdensregion_5","europa","NULL","NULL","1416"
2014,"NULL","personer","40","befolkning_verdensregion_5","asia","NULL","NULL","1416"
2014,"NULL","personer","54","befolkning_verdensregion_5","afrika","NULL","NULL","1416"
2014,"NULL","personer","3","befolkning_verdensregion_5","nord_amerika_oseania","NULL","NULL","1416"
2014,"NULL","personer","51","befolkning_verdensregion_5","sor_og_mellom_amerika","NULL","NULL","1416"
2014,"NULL","personer","174","befolkning_verdensregion_5","europa","NULL","NULL","1417"
2014,"NULL","personer","7","befolkning_verdensregion_5","asia","NULL","NULL","1417"
2014,"NULL","personer","32","befolkning_verdensregion_5","afrika","NULL","NULL","1417"
2014,"NULL","personer","3","befolkning_verdensregion_5","nord_amerika_oseania","NULL","NULL","1417"
2014,"NULL","personer","0","befolkning_verdensregion_5","sor_og_mellom_amerika","NULL","NULL","1417"
