"aar","kommune_nr","enhet","tabell_navn","bosetting","tabellvariabel"
"2013","1902","promille","bosatt_befolkning","bosatt_per_1000","1.6"
"2013","1903","promille","bosatt_befolkning","bosatt_per_1000","2.5"
"2013","1911","promille","bosatt_befolkning","bosatt_per_1000","1"
"2013","1913","promille","bosatt_befolkning","bosatt_per_1000","2.7"
"2013","1917","promille","bosatt_befolkning","bosatt_per_1000","1.4"
"2013","1919","promille","bosatt_befolkning","bosatt_per_1000","0.9"
"2013","1920","promille","bosatt_befolkning","bosatt_per_1000","0"
"2013","1922","promille","bosatt_befolkning","bosatt_per_1000","3.1"
"2013","1923","promille","bosatt_befolkning","bosatt_per_1000","7.7"
"2013","1924","promille","bosatt_befolkning","bosatt_per_1000","2"
"2013","1925","promille","bosatt_befolkning","bosatt_per_1000","4.1"
"2013","1926","promille","bosatt_befolkning","bosatt_per_1000","0"
"2013","1927","promille","bosatt_befolkning","bosatt_per_1000","10.6"
"2013","1928","promille","bosatt_befolkning","bosatt_per_1000","0"
"2013","1929","promille","bosatt_befolkning","bosatt_per_1000","11.9"
"2013","1931","promille","bosatt_befolkning","bosatt_per_1000","4.7"
"2013","1933","promille","bosatt_befolkning","bosatt_per_1000","0"
"2013","1936","promille","bosatt_befolkning","bosatt_per_1000","0"
"2013","1938","promille","bosatt_befolkning","bosatt_per_1000","0"
"2013","1939","promille","bosatt_befolkning","bosatt_per_1000","2.1"
"2013","1940","promille","bosatt_befolkning","bosatt_per_1000","0"
"2013","1941","promille","bosatt_befolkning","bosatt_per_1000","0.3"
"2013","1942","promille","bosatt_befolkning","bosatt_per_1000","2.1"
"2013","1943","promille","bosatt_befolkning","bosatt_per_1000","0"
"2013","2002","promille","bosatt_befolkning","bosatt_per_1000","0"
"2013","2003","promille","bosatt_befolkning","bosatt_per_1000","15.1"
"2013","2004","promille","bosatt_befolkning","bosatt_per_1000","3.3"
"2013","2011","promille","bosatt_befolkning","bosatt_per_1000","0"
"2013","2012","promille","bosatt_befolkning","bosatt_per_1000","1.9"
"2013","2014","promille","bosatt_befolkning","bosatt_per_1000","0"
"2013","2015","promille","bosatt_befolkning","bosatt_per_1000","0"
"2013","2017","promille","bosatt_befolkning","bosatt_per_1000","0"
"2013","2018","promille","bosatt_befolkning","bosatt_per_1000","0"
"2013","2019","promille","bosatt_befolkning","bosatt_per_1000","0"
"2013","2020","promille","bosatt_befolkning","bosatt_per_1000","4.3"
"2013","2021","promille","bosatt_befolkning","bosatt_per_1000","0"
"2013","2022","promille","bosatt_befolkning","bosatt_per_1000","0"
"2013","2023","promille","bosatt_befolkning","bosatt_per_1000","0"
"2013","2024","promille","bosatt_befolkning","bosatt_per_1000","0"
"2013","2025","promille","bosatt_befolkning","bosatt_per_1000","0"
"2013","2027","promille","bosatt_befolkning","bosatt_per_1000","9.1"
"2013","2028","promille","bosatt_befolkning","bosatt_per_1000","0"
"2013","2030","promille","bosatt_befolkning","bosatt_per_1000","3.5"
"2014","0101","promille","bosatt_befolkning","bosatt_per_1000","0.7"
"2014","0104","promille","bosatt_befolkning","bosatt_per_1000","0.6"
"2014","0105","promille","bosatt_befolkning","bosatt_per_1000","1.1"
"2014","0106","promille","bosatt_befolkning","bosatt_per_1000","0.8"
"2014","0111","promille","bosatt_befolkning","bosatt_per_1000","2.7"
"2014","0118","promille","bosatt_befolkning","bosatt_per_1000","."
"2014","0119","promille","bosatt_befolkning","bosatt_per_1000","1.4"
"2014","0121","promille","bosatt_befolkning","bosatt_per_1000","."
"2014","0122","promille","bosatt_befolkning","bosatt_per_1000","."
"2014","0123","promille","bosatt_befolkning","bosatt_per_1000","1.4"
"2014","0124","promille","bosatt_befolkning","bosatt_per_1000","0.6"
"2014","0125","promille","bosatt_befolkning","bosatt_per_1000","0.5"
"2014","0127","promille","bosatt_befolkning","bosatt_per_1000","."
"2014","0128","promille","bosatt_befolkning","bosatt_per_1000","0.5"
"2014","0135","promille","bosatt_befolkning","bosatt_per_1000","0.8"
"2014","0136","promille","bosatt_befolkning","bosatt_per_1000","0.7"
"2014","0137","promille","bosatt_befolkning","bosatt_per_1000","1"
"2014","0138","promille","bosatt_befolkning","bosatt_per_1000","."
"2014","0211","promille","bosatt_befolkning","bosatt_per_1000","1.1"
"2014","0213","promille","bosatt_befolkning","bosatt_per_1000","1.8"
"2014","0214","promille","bosatt_befolkning","bosatt_per_1000","1"
"2014","0215","promille","bosatt_befolkning","bosatt_per_1000","1.1"
"2014","0216","promille","bosatt_befolkning","bosatt_per_1000","1.3"
"2014","0217","promille","bosatt_befolkning","bosatt_per_1000","1.6"
"2014","0219","promille","bosatt_befolkning","bosatt_per_1000","0.8"
"2014","0220","promille","bosatt_befolkning","bosatt_per_1000","1.1"
"2014","0221","promille","bosatt_befolkning","bosatt_per_1000","0.6"
"2014","0226","promille","bosatt_befolkning","bosatt_per_1000","0.7"
"2014","0227","promille","bosatt_befolkning","bosatt_per_1000","."
"2014","0228","promille","bosatt_befolkning","bosatt_per_1000","1.2"
"2014","0229","promille","bosatt_befolkning","bosatt_per_1000","0.7"
"2014","0230","promille","bosatt_befolkning","bosatt_per_1000","0.8"
"2014","0231","promille","bosatt_befolkning","bosatt_per_1000","1.3"
"2014","0233","promille","bosatt_befolkning","bosatt_per_1000","0.6"
"2014","0234","promille","bosatt_befolkning","bosatt_per_1000","1.1"
"2014","0235","promille","bosatt_befolkning","bosatt_per_1000","0.7"
"2014","0236","promille","bosatt_befolkning","bosatt_per_1000","1.2"
"2014","0237","promille","bosatt_befolkning","bosatt_per_1000","0.8"
"2014","0238","promille","bosatt_befolkning","bosatt_per_1000","1.3"
"2014","0239","promille","bosatt_befolkning","bosatt_per_1000","1.5"
"2014","0301","promille","bosatt_befolkning","bosatt_per_1000","0.8"
"2014","0402","promille","bosatt_befolkning","bosatt_per_1000","1.9"
"2014","0403","promille","bosatt_befolkning","bosatt_per_1000","1.4"
"2014","0412","promille","bosatt_befolkning","bosatt_per_1000","1"
"2014","0415","promille","bosatt_befolkning","bosatt_per_1000","1.2"
"2014","0417","promille","bosatt_befolkning","bosatt_per_1000","2"
"2014","0418","promille","bosatt_befolkning","bosatt_per_1000","1.2"
"2014","0419","promille","bosatt_befolkning","bosatt_per_1000","0.8"
"2014","0420","promille","bosatt_befolkning","bosatt_per_1000","1"
"2014","0423","promille","bosatt_befolkning","bosatt_per_1000","."
"2014","0425","promille","bosatt_befolkning","bosatt_per_1000","."
"2014","0426","promille","bosatt_befolkning","bosatt_per_1000","."
"2014","0427","promille","bosatt_befolkning","bosatt_per_1000","1.7"
"2014","0428","promille","bosatt_befolkning","bosatt_per_1000","1.5"
"2014","0429","promille","bosatt_befolkning","bosatt_per_1000","1.6"
"2014","0430","promille","bosatt_befolkning","bosatt_per_1000","."
"2014","0432","promille","bosatt_befolkning","bosatt_per_1000","5.8"
"2014","0434","promille","bosatt_befolkning","bosatt_per_1000","5.2"
"2014","0436","promille","bosatt_befolkning","bosatt_per_1000","3"
"2014","0437","promille","bosatt_befolkning","bosatt_per_1000","2.9"
"2014","0438","promille","bosatt_befolkning","bosatt_per_1000","1.6"
"2014","0439","promille","bosatt_befolkning","bosatt_per_1000","3.7"
"2014","0441","promille","bosatt_befolkning","bosatt_per_1000","4.5"
"2014","0501","promille","bosatt_befolkning","bosatt_per_1000","1.7"
"2014","0502","promille","bosatt_befolkning","bosatt_per_1000","1.8"
"2014","0511","promille","bosatt_befolkning","bosatt_per_1000","2.2"
"2014","0512","promille","bosatt_befolkning","bosatt_per_1000","2.4"
"2014","0513","promille","bosatt_befolkning","bosatt_per_1000","2.2"
"2014","0514","promille","bosatt_befolkning","bosatt_per_1000","5.1"
"2014","0515","promille","bosatt_befolkning","bosatt_per_1000","3"
"2014","0516","promille","bosatt_befolkning","bosatt_per_1000","3.1"
"2014","0517","promille","bosatt_befolkning","bosatt_per_1000","3.3"
"2014","0519","promille","bosatt_befolkning","bosatt_per_1000","."
"2014","0520","promille","bosatt_befolkning","bosatt_per_1000","2.2"
"2014","0521","promille","bosatt_befolkning","bosatt_per_1000","2.2"
"2014","0522","promille","bosatt_befolkning","bosatt_per_1000","0.8"
"2014","0528","promille","bosatt_befolkning","bosatt_per_1000","1.1"
"2014","0529","promille","bosatt_befolkning","bosatt_per_1000","1.1"
"2014","0532","promille","bosatt_befolkning","bosatt_per_1000","2.6"
"2014","0533","promille","bosatt_befolkning","bosatt_per_1000","3.1"
"2014","0534","promille","bosatt_befolkning","bosatt_per_1000","2.8"
"2014","0536","promille","bosatt_befolkning","bosatt_per_1000","1.4"
"2014","0538","promille","bosatt_befolkning","bosatt_per_1000","3"
"2014","0540","promille","bosatt_befolkning","bosatt_per_1000","."
"2014","0541","promille","bosatt_befolkning","bosatt_per_1000","."
"2014","0542","promille","bosatt_befolkning","bosatt_per_1000","1.6"
"2014","0543","promille","bosatt_befolkning","bosatt_per_1000","2.3"
"2014","0544","promille","bosatt_befolkning","bosatt_per_1000","2.2"
"2014","0545","promille","bosatt_befolkning","bosatt_per_1000","3.1"
"2014","0602","promille","bosatt_befolkning","bosatt_per_1000","1.9"
"2014","0604","promille","bosatt_befolkning","bosatt_per_1000","1.1"
"2014","0605","promille","bosatt_befolkning","bosatt_per_1000","1.1"
"2014","0612","promille","bosatt_befolkning","bosatt_per_1000","."
"2014","0615","promille","bosatt_befolkning","bosatt_per_1000","9.7"
"2014","0616","promille","bosatt_befolkning","bosatt_per_1000","."
"2014","0617","promille","bosatt_befolkning","bosatt_per_1000","3.5"
"2014","0618","promille","bosatt_befolkning","bosatt_per_1000","3.1"
"2014","0619","promille","bosatt_befolkning","bosatt_per_1000","3.2"
"2014","0620","promille","bosatt_befolkning","bosatt_per_1000","1.1"
"2014","0621","promille","bosatt_befolkning","bosatt_per_1000","."
"2014","0622","promille","bosatt_befolkning","bosatt_per_1000","."
"2014","0623","promille","bosatt_befolkning","bosatt_per_1000","1.6"
"2014","0624","promille","bosatt_befolkning","bosatt_per_1000","1.1"
"2014","0625","promille","bosatt_befolkning","bosatt_per_1000","0.9"
"2014","0626","promille","bosatt_befolkning","bosatt_per_1000","1.2"
"2014","0627","promille","bosatt_befolkning","bosatt_per_1000","1.5"
"2014","0628","promille","bosatt_befolkning","bosatt_per_1000","2"
"2014","0631","promille","bosatt_befolkning","bosatt_per_1000","3.7"
"2014","0632","promille","bosatt_befolkning","bosatt_per_1000","5.1"
"2014","0633","promille","bosatt_befolkning","bosatt_per_1000","3.1"
"2014","0701","promille","bosatt_befolkning","bosatt_per_1000","1.1"
"2014","0702","promille","bosatt_befolkning","bosatt_per_1000","1.2"
"2014","0704","promille","bosatt_befolkning","bosatt_per_1000","1.1"
"2014","0706","promille","bosatt_befolkning","bosatt_per_1000","0.8"
"2014","0709","promille","bosatt_befolkning","bosatt_per_1000","1.2"
"2014","0711","promille","bosatt_befolkning","bosatt_per_1000","0.9"
"2014","0713","promille","bosatt_befolkning","bosatt_per_1000","1.1"
"2014","0714","promille","bosatt_befolkning","bosatt_per_1000","."
"2014","0716","promille","bosatt_befolkning","bosatt_per_1000","1.2"
"2014","0719","promille","bosatt_befolkning","bosatt_per_1000","1.4"
"2014","0720","promille","bosatt_befolkning","bosatt_per_1000","2.1"
"2014","0722","promille","bosatt_befolkning","bosatt_per_1000","1.4"
"2014","0723","promille","bosatt_befolkning","bosatt_per_1000","1.2"
"2014","0728","promille","bosatt_befolkning","bosatt_per_1000","3.3"
"2014","0805","promille","bosatt_befolkning","bosatt_per_1000","1.5"
"2014","0806","promille","bosatt_befolkning","bosatt_per_1000","1.6"
"2014","0807","promille","bosatt_befolkning","bosatt_per_1000","4.1"
"2014","0811","promille","bosatt_befolkning","bosatt_per_1000","4.6"
"2014","0814","promille","bosatt_befolkning","bosatt_per_1000","2.8"
"2014","0815","promille","bosatt_befolkning","bosatt_per_1000","3.5"
"2014","0817","promille","bosatt_befolkning","bosatt_per_1000","2.4"
"2014","0819","promille","bosatt_befolkning","bosatt_per_1000","1.7"
"2014","0821","promille","bosatt_befolkning","bosatt_per_1000","2.9"
"2014","0822","promille","bosatt_befolkning","bosatt_per_1000","4.4"
"2014","0826","promille","bosatt_befolkning","bosatt_per_1000","2.7"
"2014","0827","promille","bosatt_befolkning","bosatt_per_1000","5.6"
"2014","0828","promille","bosatt_befolkning","bosatt_per_1000","3.7"
"2014","0829","promille","bosatt_befolkning","bosatt_per_1000","."
"2014","0830","promille","bosatt_befolkning","bosatt_per_1000","."
"2014","0831","promille","bosatt_befolkning","bosatt_per_1000","5.4"
"2014","0833","promille","bosatt_befolkning","bosatt_per_1000","."
"2014","0834","promille","bosatt_befolkning","bosatt_per_1000","1.6"
"2014","0901","promille","bosatt_befolkning","bosatt_per_1000","2.5"
"2014","0904","promille","bosatt_befolkning","bosatt_per_1000","2.6"
"2014","0906","promille","bosatt_befolkning","bosatt_per_1000","1.9"
"2014","0911","promille","bosatt_befolkning","bosatt_per_1000","6.8"
"2014","0912","promille","bosatt_befolkning","bosatt_per_1000","6"
"2014","0914","promille","bosatt_befolkning","bosatt_per_1000","0.8"
"2014","0919","promille","bosatt_befolkning","bosatt_per_1000","."
"2014","0926","promille","bosatt_befolkning","bosatt_per_1000","2.7"
"2014","0928","promille","bosatt_befolkning","bosatt_per_1000","1.8"
"2014","0929","promille","bosatt_befolkning","bosatt_per_1000","3.3"
"2014","0935","promille","bosatt_befolkning","bosatt_per_1000","7.6"
"2014","0937","promille","bosatt_befolkning","bosatt_per_1000","3.9"
"2014","0938","promille","bosatt_befolkning","bosatt_per_1000","."
"2014","0940","promille","bosatt_befolkning","bosatt_per_1000","9.4"
"2014","0941","promille","bosatt_befolkning","bosatt_per_1000","."
"2014","1001","promille","bosatt_befolkning","bosatt_per_1000","2.5"
"2014","1002","promille","bosatt_befolkning","bosatt_per_1000","2.9"
"2014","1003","promille","bosatt_befolkning","bosatt_per_1000","2.3"
"2014","1004","promille","bosatt_befolkning","bosatt_per_1000","2.3"
"2014","1014","promille","bosatt_befolkning","bosatt_per_1000","2.6"
"2014","1017","promille","bosatt_befolkning","bosatt_per_1000","2.2"
"2014","1018","promille","bosatt_befolkning","bosatt_per_1000","2.1"
"2014","1021","promille","bosatt_befolkning","bosatt_per_1000","4.8"
"2014","1026","promille","bosatt_befolkning","bosatt_per_1000","4.3"
"2014","1027","promille","bosatt_befolkning","bosatt_per_1000","."
"2014","1029","promille","bosatt_befolkning","bosatt_per_1000","2.1"
"2014","1032","promille","bosatt_befolkning","bosatt_per_1000","2.2"
"2014","1034","promille","bosatt_befolkning","bosatt_per_1000","3"
"2014","1037","promille","bosatt_befolkning","bosatt_per_1000","4.6"
"2014","1046","promille","bosatt_befolkning","bosatt_per_1000","2.2"
"2014","1101","promille","bosatt_befolkning","bosatt_per_1000","2.2"
"2014","1102","promille","bosatt_befolkning","bosatt_per_1000","1"
"2014","1103","promille","bosatt_befolkning","bosatt_per_1000","0.9"
"2014","1106","promille","bosatt_befolkning","bosatt_per_1000","1.4"
"2014","1111","promille","bosatt_befolkning","bosatt_per_1000","."
"2014","1112","promille","bosatt_befolkning","bosatt_per_1000","3.1"
"2014","1114","promille","bosatt_befolkning","bosatt_per_1000","3.2"
"2014","1119","promille","bosatt_befolkning","bosatt_per_1000","1.3"
"2014","1120","promille","bosatt_befolkning","bosatt_per_1000","1.4"
"2014","1121","promille","bosatt_befolkning","bosatt_per_1000","1.6"
"2014","1122","promille","bosatt_befolkning","bosatt_per_1000","1.5"
"2014","1124","promille","bosatt_befolkning","bosatt_per_1000","0.7"
"2014","1127","promille","bosatt_befolkning","bosatt_per_1000","2.6"
"2014","1129","promille","bosatt_befolkning","bosatt_per_1000","."
"2014","1130","promille","bosatt_befolkning","bosatt_per_1000","1.8"
"2014","1133","promille","bosatt_befolkning","bosatt_per_1000","2.9"
"2014","1134","promille","bosatt_befolkning","bosatt_per_1000","4.4"
"2014","1135","promille","bosatt_befolkning","bosatt_per_1000","2.1"
"2014","1141","promille","bosatt_befolkning","bosatt_per_1000","."
"2014","1142","promille","bosatt_befolkning","bosatt_per_1000","2.5"
"2014","1144","promille","bosatt_befolkning","bosatt_per_1000","."
"2014","1145","promille","bosatt_befolkning","bosatt_per_1000","."
"2014","1146","promille","bosatt_befolkning","bosatt_per_1000","1.5"
"2014","1149","promille","bosatt_befolkning","bosatt_per_1000","1"
"2014","1151","promille","bosatt_befolkning","bosatt_per_1000","."
"2014","1160","promille","bosatt_befolkning","bosatt_per_1000","0.8"
"2014","1201","promille","bosatt_befolkning","bosatt_per_1000","1.2"
"2014","1211","promille","bosatt_befolkning","bosatt_per_1000","1.2"
"2014","1216","promille","bosatt_befolkning","bosatt_per_1000","0.7"
"2014","1219","promille","bosatt_befolkning","bosatt_per_1000","2.4"
"2014","1221","promille","bosatt_befolkning","bosatt_per_1000","1.2"
"2014","1222","promille","bosatt_befolkning","bosatt_per_1000","."
"2014","1223","promille","bosatt_befolkning","bosatt_per_1000","2.6"
"2014","1224","promille","bosatt_befolkning","bosatt_per_1000","1.1"
"2014","1227","promille","bosatt_befolkning","bosatt_per_1000","."
"2014","1228","promille","bosatt_befolkning","bosatt_per_1000","1.9"
"2014","1231","promille","bosatt_befolkning","bosatt_per_1000","4.7"
"2014","1232","promille","bosatt_befolkning","bosatt_per_1000","."
"2014","1233","promille","bosatt_befolkning","bosatt_per_1000","11"
"2014","1234","promille","bosatt_befolkning","bosatt_per_1000","."
"2014","1235","promille","bosatt_befolkning","bosatt_per_1000","2.4"
"2014","1238","promille","bosatt_befolkning","bosatt_per_1000","0.8"
"2014","1241","promille","bosatt_befolkning","bosatt_per_1000","1"
"2014","1242","promille","bosatt_befolkning","bosatt_per_1000","."
"2014","1243","promille","bosatt_befolkning","bosatt_per_1000","0.7"
"2014","1244","promille","bosatt_befolkning","bosatt_per_1000","1"
"2014","1245","promille","bosatt_befolkning","bosatt_per_1000","1.5"
"2014","1246","promille","bosatt_befolkning","bosatt_per_1000","0.8"
"2014","1247","promille","bosatt_befolkning","bosatt_per_1000","0.9"
"2014","1251","promille","bosatt_befolkning","bosatt_per_1000","1.2"
"2014","1252","promille","bosatt_befolkning","bosatt_per_1000","."
"2014","1253","promille","bosatt_befolkning","bosatt_per_1000","0.9"
"2014","1256","promille","bosatt_befolkning","bosatt_per_1000","1.3"
"2014","1259","promille","bosatt_befolkning","bosatt_per_1000","4"
"2014","1260","promille","bosatt_befolkning","bosatt_per_1000","1.8"
"2014","1263","promille","bosatt_befolkning","bosatt_per_1000","1.1"
"2014","1264","promille","bosatt_befolkning","bosatt_per_1000","7.8"
"2014","1265","promille","bosatt_befolkning","bosatt_per_1000","."
"2014","1266","promille","bosatt_befolkning","bosatt_per_1000","."
"2014","1401","promille","bosatt_befolkning","bosatt_per_1000","3.8"
"2014","1411","promille","bosatt_befolkning","bosatt_per_1000","3.5"
"2014","1412","promille","bosatt_befolkning","bosatt_per_1000","."
"2014","1413","promille","bosatt_befolkning","bosatt_per_1000","6.5"
"2014","1416","promille","bosatt_befolkning","bosatt_per_1000","2.6"
"2014","1417","promille","bosatt_befolkning","bosatt_per_1000","."
"2014","1418","promille","bosatt_befolkning","bosatt_per_1000","."
"2014","1419","promille","bosatt_befolkning","bosatt_per_1000","."
"2014","1420","promille","bosatt_befolkning","bosatt_per_1000","4.3"
"2014","1421","promille","bosatt_befolkning","bosatt_per_1000","."
"2014","1422","promille","bosatt_befolkning","bosatt_per_1000","2.8"
"2014","1424","promille","bosatt_befolkning","bosatt_per_1000","1.5"
"2014","1426","promille","bosatt_befolkning","bosatt_per_1000","2.2"
"2014","1428","promille","bosatt_befolkning","bosatt_per_1000","."
"2014","1429","promille","bosatt_befolkning","bosatt_per_1000","."
"2014","1430","promille","bosatt_befolkning","bosatt_per_1000","."
"2014","1431","promille","bosatt_befolkning","bosatt_per_1000","2.6"
"2014","1432","promille","bosatt_befolkning","bosatt_per_1000","1"
"2014","1433","promille","bosatt_befolkning","bosatt_per_1000","."
"2014","1438","promille","bosatt_befolkning","bosatt_per_1000","3.8"
"2014","1439","promille","bosatt_befolkning","bosatt_per_1000","1"
"2014","1441","promille","bosatt_befolkning","bosatt_per_1000","."
"2014","1443","promille","bosatt_befolkning","bosatt_per_1000","3.4"
"2014","1444","promille","bosatt_befolkning","bosatt_per_1000","."
"2014","1445","promille","bosatt_befolkning","bosatt_per_1000","0.9"
"2014","1449","promille","bosatt_befolkning","bosatt_per_1000","3.8"
"2014","1502","promille","bosatt_befolkning","bosatt_per_1000","4"
"2014","1504","promille","bosatt_befolkning","bosatt_per_1000","1"
"2014","1505","promille","bosatt_befolkning","bosatt_per_1000","1.9"
"2014","1511","promille","bosatt_befolkning","bosatt_per_1000","2.7"
"2014","1514","promille","bosatt_befolkning","bosatt_per_1000","."
"2014","1515","promille","bosatt_befolkning","bosatt_per_1000","1"
"2014","1516","promille","bosatt_befolkning","bosatt_per_1000","1.9"
"2014","1517","promille","bosatt_befolkning","bosatt_per_1000","0.8"
"2014","1519","promille","bosatt_befolkning","bosatt_per_1000","3.5"
"2014","1520","promille","bosatt_befolkning","bosatt_per_1000","1.8"
"2014","1523","promille","bosatt_befolkning","bosatt_per_1000","3"
"2014","1524","promille","bosatt_befolkning","bosatt_per_1000","."
"2014","1525","promille","bosatt_befolkning","bosatt_per_1000","."
"2014","1526","promille","bosatt_befolkning","bosatt_per_1000","."
"2014","1528","promille","bosatt_befolkning","bosatt_per_1000","."
"2014","1529","promille","bosatt_befolkning","bosatt_per_1000","1.4"
"2014","1531","promille","bosatt_befolkning","bosatt_per_1000","0.8"
"2014","1532","promille","bosatt_befolkning","bosatt_per_1000","1.3"
"2014","1534","promille","bosatt_befolkning","bosatt_per_1000","2.6"
"2014","1535","promille","bosatt_befolkning","bosatt_per_1000","1.1"
"2014","1539","promille","bosatt_befolkning","bosatt_per_1000","."
"2014","1543","promille","bosatt_befolkning","bosatt_per_1000","3.3"
"2014","1545","promille","bosatt_befolkning","bosatt_per_1000","."
"2014","1546","promille","bosatt_befolkning","bosatt_per_1000","."
"2014","1547","promille","bosatt_befolkning","bosatt_per_1000","."
"2014","1548","promille","bosatt_befolkning","bosatt_per_1000","0.6"
"2014","1551","promille","bosatt_befolkning","bosatt_per_1000","."
"2014","1554","promille","bosatt_befolkning","bosatt_per_1000","1.1"
"2014","1557","promille","bosatt_befolkning","bosatt_per_1000","."
"2014","1560","promille","bosatt_befolkning","bosatt_per_1000","3.9"
"2014","1563","promille","bosatt_befolkning","bosatt_per_1000","3.3"
"2014","1566","promille","bosatt_befolkning","bosatt_per_1000","4.2"
"2014","1567","promille","bosatt_befolkning","bosatt_per_1000","."
"2014","1571","promille","bosatt_befolkning","bosatt_per_1000","3.2"
"2014","1573","promille","bosatt_befolkning","bosatt_per_1000","."
"2014","1576","promille","bosatt_befolkning","bosatt_per_1000","3.1"
"2014","1601","promille","bosatt_befolkning","bosatt_per_1000","1.7"
"2014","1612","promille","bosatt_befolkning","bosatt_per_1000","1.7"
"2014","1613","promille","bosatt_befolkning","bosatt_per_1000","."
"2014","1617","promille","bosatt_befolkning","bosatt_per_1000","2.2"
"2014","1620","promille","bosatt_befolkning","bosatt_per_1000","."
"2014","1621","promille","bosatt_befolkning","bosatt_per_1000","1.9"
"2014","1622","promille","bosatt_befolkning","bosatt_per_1000","."
"2014","1624","promille","bosatt_befolkning","bosatt_per_1000","2.4"
"2014","1627","promille","bosatt_befolkning","bosatt_per_1000","1.5"
"2014","1630","promille","bosatt_befolkning","bosatt_per_1000","2.2"
"2014","1632","promille","bosatt_befolkning","bosatt_per_1000","."
"2014","1633","promille","bosatt_befolkning","bosatt_per_1000","."
"2014","1634","promille","bosatt_befolkning","bosatt_per_1000","2.6"
"2014","1635","promille","bosatt_befolkning","bosatt_per_1000","."
"2014","1636","promille","bosatt_befolkning","bosatt_per_1000","2.8"
"2014","1638","promille","bosatt_befolkning","bosatt_per_1000","1.7"
"2014","1640","promille","bosatt_befolkning","bosatt_per_1000","2.9"
"2014","1644","promille","bosatt_befolkning","bosatt_per_1000","."
"2014","1648","promille","bosatt_befolkning","bosatt_per_1000","1.3"
"2014","1653","promille","bosatt_befolkning","bosatt_per_1000","0.4"
"2014","1657","promille","bosatt_befolkning","bosatt_per_1000","0.9"
"2014","1662","promille","bosatt_befolkning","bosatt_per_1000","1.5"
"2014","1663","promille","bosatt_befolkning","bosatt_per_1000","0.5"
"2014","1664","promille","bosatt_befolkning","bosatt_per_1000","2.5"
"2014","1665","promille","bosatt_befolkning","bosatt_per_1000","10.4"
"2014","1702","promille","bosatt_befolkning","bosatt_per_1000","1.6"
"2014","1703","promille","bosatt_befolkning","bosatt_per_1000","3.1"
"2014","1711","promille","bosatt_befolkning","bosatt_per_1000","5.1"
"2014","1714","promille","bosatt_befolkning","bosatt_per_1000","2.2"
"2014","1717","promille","bosatt_befolkning","bosatt_per_1000","3.8"
"2014","1718","promille","bosatt_befolkning","bosatt_per_1000","1.7"
"2014","1719","promille","bosatt_befolkning","bosatt_per_1000","2.5"
"2014","1721","promille","bosatt_befolkning","bosatt_per_1000","2.4"
"2014","1724","promille","bosatt_befolkning","bosatt_per_1000","3.9"
"2014","1725","promille","bosatt_befolkning","bosatt_per_1000","."
"2014","1736","promille","bosatt_befolkning","bosatt_per_1000","5.1"
"2014","1738","promille","bosatt_befolkning","bosatt_per_1000","10.1"
"2014","1739","promille","bosatt_befolkning","bosatt_per_1000","."
"2014","1740","promille","bosatt_befolkning","bosatt_per_1000","."
"2014","1742","promille","bosatt_befolkning","bosatt_per_1000","6.1"
"2014","1743","promille","bosatt_befolkning","bosatt_per_1000","."
"2014","1744","promille","bosatt_befolkning","bosatt_per_1000","2.4"
"2014","1748","promille","bosatt_befolkning","bosatt_per_1000","."
"2014","1749","promille","bosatt_befolkning","bosatt_per_1000","."
"2014","1750","promille","bosatt_befolkning","bosatt_per_1000","3.7"
"2014","1751","promille","bosatt_befolkning","bosatt_per_1000","3.6"
"2014","1755","promille","bosatt_befolkning","bosatt_per_1000","."
"2014","1756","promille","bosatt_befolkning","bosatt_per_1000","1.9"
"2014","1804","promille","bosatt_befolkning","bosatt_per_1000","1.6"
"2014","1805","promille","bosatt_befolkning","bosatt_per_1000","1.9"
"2014","1811","promille","bosatt_befolkning","bosatt_per_1000","."
"2014","1812","promille","bosatt_befolkning","bosatt_per_1000","3.9"
"2014","1813","promille","bosatt_befolkning","bosatt_per_1000","3.2"
"2014","1815","promille","bosatt_befolkning","bosatt_per_1000","."
"2014","1816","promille","bosatt_befolkning","bosatt_per_1000","20.2"
"2014","1818","promille","bosatt_befolkning","bosatt_per_1000","."
"2014","1820","promille","bosatt_befolkning","bosatt_per_1000","3.9"
"2014","1822","promille","bosatt_befolkning","bosatt_per_1000","9.1"
"2014","1824","promille","bosatt_befolkning","bosatt_per_1000","2"
"2014","1825","promille","bosatt_befolkning","bosatt_per_1000","."
"2014","1826","promille","bosatt_befolkning","bosatt_per_1000","5.3"
"2014","1827","promille","bosatt_befolkning","bosatt_per_1000","."
"2014","1828","promille","bosatt_befolkning","bosatt_per_1000","10.5"
"2014","1832","promille","bosatt_befolkning","bosatt_per_1000","."
"2014","1833","promille","bosatt_befolkning","bosatt_per_1000","1.3"
"2014","1834","promille","bosatt_befolkning","bosatt_per_1000","."
"2014","1835","promille","bosatt_befolkning","bosatt_per_1000","."
"2014","1836","promille","bosatt_befolkning","bosatt_per_1000","."
"2014","1837","promille","bosatt_befolkning","bosatt_per_1000","2.6"
"2014","1838","promille","bosatt_befolkning","bosatt_per_1000","3.5"
"2014","1839","promille","bosatt_befolkning","bosatt_per_1000","5.5"
"2014","1840","promille","bosatt_befolkning","bosatt_per_1000","3"
"2014","1841","promille","bosatt_befolkning","bosatt_per_1000","2.4"
