"tabell_navn","aar","kommune_nr","kjonn","vreg_3","invalder_3","enhet","tabellvariabel"
"grunnskolepoeng_innvandrere","2015","0119","alle","alle","7+","personer","3"
"grunnskolepoeng_innvandrere","2015","0119","alle","alle","alle","grunnskolepoeng","43"
"grunnskolepoeng_innvandrere","2015","0119","alle","alle","alle","personer","6"
"grunnskolepoeng_innvandrere","2015","0119","1","1","0_6","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","0119","1","1","0_6","personer","0"
"grunnskolepoeng_innvandrere","2015","0119","1","1","7+","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","0119","1","1","7+","personer","0"
"grunnskolepoeng_innvandrere","2015","0119","1","1","alle","grunnskolepoeng","47,4"
"grunnskolepoeng_innvandrere","2015","0119","1","1","alle","personer","3"
"grunnskolepoeng_innvandrere","2015","0119","1","2","0_6","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","0119","1","2","0_6","personer","0"
"grunnskolepoeng_innvandrere","2015","0119","1","2","7+","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","0119","1","2","7+","personer","0"
"grunnskolepoeng_innvandrere","2015","0119","1","2","alle","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","0119","1","2","alle","personer","0"
"grunnskolepoeng_innvandrere","2015","0119","1","alle","0_6","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","0119","1","alle","0_6","personer","0"
"grunnskolepoeng_innvandrere","2015","0119","1","alle","7+","grunnskolepoeng","47,4"
"grunnskolepoeng_innvandrere","2015","0119","1","alle","7+","personer","3"
"grunnskolepoeng_innvandrere","2015","0119","1","alle","alle","grunnskolepoeng","47"
"grunnskolepoeng_innvandrere","2015","0119","1","alle","alle","personer","3"
"grunnskolepoeng_innvandrere","2015","0119","0","1","0_6","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","0119","0","1","0_6","personer","0"
"grunnskolepoeng_innvandrere","2015","0119","0","1","7+","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","0119","0","1","7+","personer","0"
"grunnskolepoeng_innvandrere","2015","0119","0","1","alle","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","0119","0","1","alle","personer","0"
"grunnskolepoeng_innvandrere","2015","0119","0","2","0_6","grunnskolepoeng","42,2"
"grunnskolepoeng_innvandrere","2015","0119","0","2","0_6","personer","3"
"grunnskolepoeng_innvandrere","2015","0119","0","2","7+","grunnskolepoeng","37,6"
"grunnskolepoeng_innvandrere","2015","0119","0","2","7+","personer","3"
"grunnskolepoeng_innvandrere","2015","0119","0","2","alle","grunnskolepoeng","41"
"grunnskolepoeng_innvandrere","2015","0119","0","2","alle","personer","4"
"grunnskolepoeng_innvandrere","2015","0119","0","alle","0_6","grunnskolepoeng","42,2"
"grunnskolepoeng_innvandrere","2015","0119","0","alle","0_6","personer","3"
"grunnskolepoeng_innvandrere","2015","0119","0","alle","7+","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","0119","0","alle","7+","personer","0"
"grunnskolepoeng_innvandrere","2015","0119","0","alle","alle","grunnskolepoeng","41"
"grunnskolepoeng_innvandrere","2015","0119","0","alle","alle","personer","4"
"grunnskolepoeng_innvandrere","2015","0121","alle","1","0_6","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","0121","alle","1","0_6","personer","0"
"grunnskolepoeng_innvandrere","2015","0121","alle","1","7+","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","0121","alle","1","7+","personer","0"
"grunnskolepoeng_innvandrere","2015","0121","alle","1","alle","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","0121","alle","1","alle","personer","0"
"grunnskolepoeng_innvandrere","2015","0121","alle","2","0_6","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","0121","alle","2","0_6","personer","0"
"grunnskolepoeng_innvandrere","2015","0121","alle","2","7+","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","0121","alle","2","7+","personer","0"
"grunnskolepoeng_innvandrere","2015","0121","alle","2","alle","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","0121","alle","2","alle","personer","0"
"grunnskolepoeng_innvandrere","2015","0121","alle","alle","0_6","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","0121","alle","alle","0_6","personer","0"
"grunnskolepoeng_innvandrere","2015","0121","alle","alle","7+","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","0121","alle","alle","7+","personer","0"
"grunnskolepoeng_innvandrere","2015","0121","alle","alle","alle","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","0121","alle","alle","alle","personer","0"
"grunnskolepoeng_innvandrere","2015","0121","1","1","0_6","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","0121","1","1","0_6","personer","0"
"grunnskolepoeng_innvandrere","2015","0121","1","1","7+","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","0121","1","1","7+","personer","0"
"grunnskolepoeng_innvandrere","2015","0121","1","1","alle","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","0121","1","1","alle","personer","0"
"grunnskolepoeng_innvandrere","2015","0121","1","2","0_6","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","0121","1","2","0_6","personer","0"
"grunnskolepoeng_innvandrere","2015","0121","1","2","7+","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","0121","1","2","7+","personer","0"
"grunnskolepoeng_innvandrere","2015","0121","1","2","alle","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","0121","1","2","alle","personer","0"
"grunnskolepoeng_innvandrere","2015","0121","1","alle","0_6","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","0121","1","alle","0_6","personer","0"
"grunnskolepoeng_innvandrere","2015","0121","1","alle","7+","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","0121","1","alle","7+","personer","0"
"grunnskolepoeng_innvandrere","2015","0121","1","alle","alle","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","0121","1","alle","alle","personer","0"
"grunnskolepoeng_innvandrere","2015","0121","0","1","0_6","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","0121","0","1","0_6","personer","0"
"grunnskolepoeng_innvandrere","2015","0121","0","1","7+","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","0121","0","1","7+","personer","0"
"grunnskolepoeng_innvandrere","2015","0121","0","1","alle","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","0121","0","1","alle","personer","0"
"grunnskolepoeng_innvandrere","2015","0121","0","2","0_6","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","0121","0","2","0_6","personer","0"
"grunnskolepoeng_innvandrere","2015","0121","0","2","7+","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","0121","0","2","7+","personer","0"
"grunnskolepoeng_innvandrere","2015","0121","0","2","alle","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","0121","0","2","alle","personer","0"
"grunnskolepoeng_innvandrere","2015","0121","0","alle","0_6","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","0121","0","alle","0_6","personer","0"
"grunnskolepoeng_innvandrere","2015","0121","0","alle","7+","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","0121","0","alle","7+","personer","0"
"grunnskolepoeng_innvandrere","2015","0121","0","alle","alle","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","0121","0","alle","alle","personer","0"
"grunnskolepoeng_innvandrere","2015","0122","alle","1","0_6","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","0122","alle","1","0_6","personer","0"
"grunnskolepoeng_innvandrere","2015","0122","alle","1","7+","grunnskolepoeng","40,4"
"grunnskolepoeng_innvandrere","2015","0122","alle","1","7+","personer","4"
"grunnskolepoeng_innvandrere","2015","0122","alle","1","alle","grunnskolepoeng","40,4"
"grunnskolepoeng_innvandrere","2015","0122","alle","1","alle","personer","4"
"grunnskolepoeng_innvandrere","2015","0122","alle","2","0_6","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","0122","alle","2","0_6","personer","0"
"grunnskolepoeng_innvandrere","2015","0122","alle","2","7+","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","0122","alle","2","7+","personer","0"
"grunnskolepoeng_innvandrere","2015","0122","alle","2","alle","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","0122","alle","2","alle","personer","0"
"grunnskolepoeng_innvandrere","2015","0122","alle","alle","0_6","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","0122","alle","alle","0_6","personer","0"
"grunnskolepoeng_innvandrere","2015","0122","alle","alle","7+","grunnskolepoeng","40,4"
"grunnskolepoeng_innvandrere","2015","0122","alle","alle","7+","personer","4"
"grunnskolepoeng_innvandrere","2015","0122","alle","alle","alle","grunnskolepoeng","40,4"
"grunnskolepoeng_innvandrere","2015","0122","alle","alle","alle","personer","4"
"grunnskolepoeng_innvandrere","2015","0122","1","1","0_6","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","0122","1","1","0_6","personer","0"
"grunnskolepoeng_innvandrere","2015","0122","1","1","7+","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","0122","1","1","7+","personer","0"
"grunnskolepoeng_innvandrere","2015","0122","1","1","alle","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","0122","1","1","alle","personer","0"
"grunnskolepoeng_innvandrere","2015","0122","1","2","0_6","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","0122","1","2","0_6","personer","0"
"grunnskolepoeng_innvandrere","2015","0122","1","2","7+","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","0122","1","2","7+","personer","0"
"grunnskolepoeng_innvandrere","2015","0122","1","2","alle","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","0122","1","2","alle","personer","0"
"grunnskolepoeng_innvandrere","2015","0122","1","alle","0_6","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","0122","1","alle","0_6","personer","0"
"grunnskolepoeng_innvandrere","2015","0122","1","alle","7+","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","0122","1","alle","7+","personer","0"
"grunnskolepoeng_innvandrere","2015","0122","1","alle","alle","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","0122","1","alle","alle","personer","0"
"grunnskolepoeng_innvandrere","2015","0122","0","1","0_6","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","0122","0","1","0_6","personer","0"
"grunnskolepoeng_innvandrere","2015","0122","0","1","7+","grunnskolepoeng","39,4"
"grunnskolepoeng_innvandrere","2015","0122","0","1","7+","personer","3"
"grunnskolepoeng_innvandrere","2015","0122","0","1","alle","grunnskolepoeng","39,4"
"grunnskolepoeng_innvandrere","2015","0122","0","1","alle","personer","3"
"grunnskolepoeng_innvandrere","2015","0122","0","2","0_6","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","0122","0","2","0_6","personer","0"
"grunnskolepoeng_innvandrere","2015","0122","0","2","7+","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","0122","0","2","7+","personer","0"
"grunnskolepoeng_innvandrere","2015","0122","0","2","alle","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","0122","0","2","alle","personer","0"
"grunnskolepoeng_innvandrere","2015","0122","0","alle","0_6","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","0122","0","alle","0_6","personer","0"
"grunnskolepoeng_innvandrere","2015","0122","0","alle","7+","grunnskolepoeng","39,4"
"grunnskolepoeng_innvandrere","2015","0122","0","alle","7+","personer","3"
"grunnskolepoeng_innvandrere","2015","0122","0","alle","alle","grunnskolepoeng","39,4"
"grunnskolepoeng_innvandrere","2015","0122","0","alle","alle","personer","3"
"grunnskolepoeng_innvandrere","2015","0123","alle","1","0_6","grunnskolepoeng","48,2"
"grunnskolepoeng_innvandrere","2015","0123","alle","1","0_6","personer","3"
"grunnskolepoeng_innvandrere","2015","0123","alle","1","7+","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","0123","alle","1","7+","personer","0"
"grunnskolepoeng_innvandrere","2015","0123","alle","1","alle","grunnskolepoeng","47"
"grunnskolepoeng_innvandrere","2015","0123","alle","1","alle","personer","3"
"grunnskolepoeng_innvandrere","2015","0123","alle","2","0_6","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","0123","alle","2","0_6","personer","0"
"grunnskolepoeng_innvandrere","2015","0123","alle","2","7+","grunnskolepoeng","30,2"
"grunnskolepoeng_innvandrere","2015","0123","alle","2","7+","personer","3"
"grunnskolepoeng_innvandrere","2015","0123","alle","2","alle","grunnskolepoeng","38,2"
"grunnskolepoeng_innvandrere","2015","0123","alle","2","alle","personer","3"
"grunnskolepoeng_innvandrere","2015","0123","alle","alle","0_6","grunnskolepoeng","51,2"
"grunnskolepoeng_innvandrere","2015","0123","alle","alle","0_6","personer","3"
"grunnskolepoeng_innvandrere","2015","0123","alle","alle","7+","grunnskolepoeng","35,4"
"grunnskolepoeng_innvandrere","2015","0123","alle","alle","7+","personer","3"
"grunnskolepoeng_innvandrere","2015","0123","alle","alle","alle","grunnskolepoeng","41,8"
"grunnskolepoeng_innvandrere","2015","0123","alle","alle","alle","personer","5"
"grunnskolepoeng_innvandrere","2015","0123","1","1","0_6","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","0123","1","1","0_6","personer","0"
"grunnskolepoeng_innvandrere","2015","0123","1","1","7+","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","0123","1","1","7+","personer","0"
"grunnskolepoeng_innvandrere","2015","0123","1","1","alle","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","0123","1","1","alle","personer","0"
"grunnskolepoeng_innvandrere","2015","0123","1","2","0_6","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","0123","1","2","0_6","personer","0"
"grunnskolepoeng_innvandrere","2015","0123","1","2","7+","grunnskolepoeng","30,2"
"grunnskolepoeng_innvandrere","2015","0123","1","2","7+","personer","3"
"grunnskolepoeng_innvandrere","2015","0123","1","2","alle","grunnskolepoeng","30,2"
"grunnskolepoeng_innvandrere","2015","0123","1","2","alle","personer","3"
"grunnskolepoeng_innvandrere","2015","0123","1","alle","0_6","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","0123","1","alle","0_6","personer","0"
"grunnskolepoeng_innvandrere","2015","0123","1","alle","7+","grunnskolepoeng","30,2"
"grunnskolepoeng_innvandrere","2015","0123","1","alle","7+","personer","3"
"grunnskolepoeng_innvandrere","2015","0123","1","alle","alle","grunnskolepoeng","36,2"
"grunnskolepoeng_innvandrere","2015","0123","1","alle","alle","personer","3"
"grunnskolepoeng_innvandrere","2015","0123","0","1","0_6","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","0123","0","1","0_6","personer","0"
"grunnskolepoeng_innvandrere","2015","0123","0","1","7+","grunnskolepoeng","45,8"
"grunnskolepoeng_innvandrere","2015","0123","0","1","7+","personer","3"
"grunnskolepoeng_innvandrere","2015","0123","0","1","alle","grunnskolepoeng","45,8"
"grunnskolepoeng_innvandrere","2015","0123","0","1","alle","personer","3"
"grunnskolepoeng_innvandrere","2015","0123","0","2","0_6","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","0123","0","2","0_6","personer","0"
"grunnskolepoeng_innvandrere","2015","0123","0","2","7+","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","0123","0","2","7+","personer","0"
"grunnskolepoeng_innvandrere","2015","0123","0","2","alle","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","0123","0","2","alle","personer","0"
"grunnskolepoeng_innvandrere","2015","0123","0","alle","0_6","grunnskolepoeng","54,2"
"grunnskolepoeng_innvandrere","2015","0123","0","alle","0_6","personer","3"
"grunnskolepoeng_innvandrere","2015","0123","0","alle","7+","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","0123","0","alle","7+","personer","0"
"grunnskolepoeng_innvandrere","2015","0123","0","alle","alle","grunnskolepoeng","50"
"grunnskolepoeng_innvandrere","2015","0123","0","alle","alle","personer","3"
"grunnskolepoeng_innvandrere","2015","0124","alle","1","0_6","grunnskolepoeng","31,4"
"grunnskolepoeng_innvandrere","2015","0124","alle","1","0_6","personer","3"
"grunnskolepoeng_innvandrere","2015","0124","alle","1","7+","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","0124","alle","1","7+","personer","0"
"grunnskolepoeng_innvandrere","2015","0124","alle","1","alle","grunnskolepoeng","37,2"
"grunnskolepoeng_innvandrere","2015","0124","alle","1","alle","personer","4"
"grunnskolepoeng_innvandrere","2015","0124","alle","2","0_6","grunnskolepoeng","43,2"
"grunnskolepoeng_innvandrere","2015","0124","alle","2","0_6","personer","4"
"grunnskolepoeng_innvandrere","2015","0124","alle","2","7+","grunnskolepoeng","34,2"
"grunnskolepoeng_innvandrere","2015","0124","alle","2","7+","personer","7"
"grunnskolepoeng_innvandrere","2015","0124","alle","2","alle","grunnskolepoeng","37,4"
"grunnskolepoeng_innvandrere","2015","0124","alle","2","alle","personer","11"
"grunnskolepoeng_innvandrere","2015","0124","alle","alle","0_6","grunnskolepoeng","39,2"
"grunnskolepoeng_innvandrere","2015","0124","alle","alle","0_6","personer","6"
"grunnskolepoeng_innvandrere","2015","0124","alle","alle","7+","grunnskolepoeng","36,2"
"grunnskolepoeng_innvandrere","2015","0124","alle","alle","7+","personer","9"
"grunnskolepoeng_innvandrere","2015","0124","alle","alle","alle","grunnskolepoeng","37,4"
"grunnskolepoeng_innvandrere","2015","0124","alle","alle","alle","personer","15"
"grunnskolepoeng_innvandrere","2015","0124","1","1","0_6","grunnskolepoeng","31,4"
"grunnskolepoeng_innvandrere","2015","0124","1","1","0_6","personer","3"
"grunnskolepoeng_innvandrere","2015","0124","1","1","7+","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","0124","1","1","7+","personer","0"
"grunnskolepoeng_innvandrere","2015","0124","1","1","alle","grunnskolepoeng","35,2"
"grunnskolepoeng_innvandrere","2015","0124","1","1","alle","personer","3"
"grunnskolepoeng_innvandrere","2015","0124","1","2","0_6","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2015","0124","1","2","0_6","personer","0"
