"tabell_navn","aar","naringsregion_nr","vreg_3","enhet","tabellvariabel","flytting"
"befolkning_flytting_vreg","2014","66","2","personer","28","nettoinnvandring"
"befolkning_flytting_vreg","2014","67","1","personer","51","nettoinnvandring"
"befolkning_flytting_vreg","2014","67","2","personer","112","nettoinnvandring"
"befolkning_flytting_vreg","2014","68","1","personer","25","nettoinnvandring"
"befolkning_flytting_vreg","2014","68","2","personer","43","nettoinnvandring"
"befolkning_flytting_vreg","2014","69","1","personer","68","nettoinnvandring"
"befolkning_flytting_vreg","2014","69","2","personer","113","nettoinnvandring"
"befolkning_flytting_vreg","2014","70","1","personer","16","nettoinnvandring"
"befolkning_flytting_vreg","2014","70","2","personer","2","nettoinnvandring"
"befolkning_flytting_vreg","2014","71","1","personer","38","nettoinnvandring"
"befolkning_flytting_vreg","2014","71","2","personer","160","nettoinnvandring"
"befolkning_flytting_vreg","2014","72","1","personer","81","nettoinnvandring"
"befolkning_flytting_vreg","2014","72","2","personer","175","nettoinnvandring"
"befolkning_flytting_vreg","2014","73","1","personer","260","nettoinnvandring"
"befolkning_flytting_vreg","2014","73","2","personer","361","nettoinnvandring"
"befolkning_flytting_vreg","2014","74","1","personer","120","nettoinnvandring"
"befolkning_flytting_vreg","2014","74","2","personer","153","nettoinnvandring"
"befolkning_flytting_vreg","2014","75","1","personer","121","nettoinnvandring"
"befolkning_flytting_vreg","2014","75","2","personer","97","nettoinnvandring"
"befolkning_flytting_vreg","2014","76","1","personer","145","nettoinnvandring"
"befolkning_flytting_vreg","2014","76","2","personer","180","nettoinnvandring"
"befolkning_flytting_vreg","2014","77","1","personer","143","nettoinnvandring"
"befolkning_flytting_vreg","2014","77","2","personer","253","nettoinnvandring"
"befolkning_flytting_vreg","2014","78","1","personer","79","nettoinnvandring"
"befolkning_flytting_vreg","2014","78","2","personer","268","nettoinnvandring"
"befolkning_flytting_vreg","2014","79","1","personer","546","nettoinnvandring"
"befolkning_flytting_vreg","2014","79","2","personer","267","nettoinnvandring"
"befolkning_flytting_vreg","2014","80","1","personer","82","nettoinnvandring"
"befolkning_flytting_vreg","2014","80","2","personer","66","nettoinnvandring"
"befolkning_flytting_vreg","2014","81","1","personer","268","nettoinnvandring"
"befolkning_flytting_vreg","2014","81","2","personer","186","nettoinnvandring"
"befolkning_flytting_vreg","2014","82","1","personer","52","nettoinnvandring"
"befolkning_flytting_vreg","2014","82","2","personer","16","nettoinnvandring"
"befolkning_flytting_vreg","2014","83","1","personer","204","nettoinnvandring"
"befolkning_flytting_vreg","2014","83","2","personer","216","nettoinnvandring"
"befolkning_flytting_vreg","2014","01","alle","personer","61","nettoinnflytting"
"befolkning_flytting_vreg","2014","02","alle","personer","-18","nettoinnflytting"
"befolkning_flytting_vreg","2014","03","alle","personer","188","nettoinnflytting"
"befolkning_flytting_vreg","2014","04","alle","personer","294","nettoinnflytting"
"befolkning_flytting_vreg","2014","05","alle","personer","529","nettoinnflytting"
"befolkning_flytting_vreg","2014","06","alle","personer","274","nettoinnflytting"
"befolkning_flytting_vreg","2014","07","alle","personer","547","nettoinnflytting"
"befolkning_flytting_vreg","2014","08","alle","personer","453","nettoinnflytting"
"befolkning_flytting_vreg","2014","09","alle","personer","308","nettoinnflytting"
"befolkning_flytting_vreg","2014","10","alle","personer","14","nettoinnflytting"
"befolkning_flytting_vreg","2014","11","alle","personer","-135","nettoinnflytting"
"befolkning_flytting_vreg","2014","12","alle","personer","4","nettoinnflytting"
"befolkning_flytting_vreg","2014","13","alle","personer","-133","nettoinnflytting"
"befolkning_flytting_vreg","2014","14","alle","personer","-63","nettoinnflytting"
"befolkning_flytting_vreg","2014","15","alle","personer","23","nettoinnflytting"
"befolkning_flytting_vreg","2014","16","alle","personer","34","nettoinnflytting"
"befolkning_flytting_vreg","2014","17","alle","personer","-41","nettoinnflytting"
"befolkning_flytting_vreg","2014","18","alle","personer","-79","nettoinnflytting"
"befolkning_flytting_vreg","2014","19","alle","personer","-114","nettoinnflytting"
"befolkning_flytting_vreg","2014","20","alle","personer","354","nettoinnflytting"
"befolkning_flytting_vreg","2014","21","alle","personer","-178","nettoinnflytting"
"befolkning_flytting_vreg","2014","22","alle","personer","-42","nettoinnflytting"
"befolkning_flytting_vreg","2014","23","alle","personer","17","nettoinnflytting"
"befolkning_flytting_vreg","2014","24","alle","personer","-27","nettoinnflytting"
"befolkning_flytting_vreg","2014","25","alle","personer","46","nettoinnflytting"
"befolkning_flytting_vreg","2014","26","alle","personer","68","nettoinnflytting"
"befolkning_flytting_vreg","2014","27","alle","personer","-12","nettoinnflytting"
"befolkning_flytting_vreg","2014","28","alle","personer","-44","nettoinnflytting"
"befolkning_flytting_vreg","2014","29","alle","personer","13","nettoinnflytting"
"befolkning_flytting_vreg","2014","30","alle","personer","-22","nettoinnflytting"
"befolkning_flytting_vreg","2014","31","alle","personer","-24","nettoinnflytting"
"befolkning_flytting_vreg","2014","32","alle","personer","64","nettoinnflytting"
"befolkning_flytting_vreg","2014","33","alle","personer","-124","nettoinnflytting"
"befolkning_flytting_vreg","2014","34","alle","personer","-79","nettoinnflytting"
"befolkning_flytting_vreg","2014","35","alle","personer","4","nettoinnflytting"
"befolkning_flytting_vreg","2014","36","alle","personer","-16","nettoinnflytting"
"befolkning_flytting_vreg","2014","37","alle","personer","-60","nettoinnflytting"
"befolkning_flytting_vreg","2014","38","alle","personer","-31","nettoinnflytting"
"befolkning_flytting_vreg","2014","39","alle","personer","240","nettoinnflytting"
"befolkning_flytting_vreg","2014","40","alle","personer","38","nettoinnflytting"
"befolkning_flytting_vreg","2014","41","alle","personer","45","nettoinnflytting"
"befolkning_flytting_vreg","2014","42","alle","personer","-104","nettoinnflytting"
"befolkning_flytting_vreg","2014","43","alle","personer","-21","nettoinnflytting"
"befolkning_flytting_vreg","2014","44","alle","personer","101","nettoinnflytting"
"befolkning_flytting_vreg","2014","45","alle","personer","17","nettoinnflytting"
"befolkning_flytting_vreg","2014","46","alle","personer","-25","nettoinnflytting"
"befolkning_flytting_vreg","2014","47","alle","personer","146","nettoinnflytting"
"befolkning_flytting_vreg","2014","48","alle","personer","-11","nettoinnflytting"
"befolkning_flytting_vreg","2014","49","alle","personer","-49","nettoinnflytting"
"befolkning_flytting_vreg","2014","50","alle","personer","-155","nettoinnflytting"
"befolkning_flytting_vreg","2014","51","alle","personer","-123","nettoinnflytting"
"befolkning_flytting_vreg","2014","52","alle","personer","-142","nettoinnflytting"
"befolkning_flytting_vreg","2014","53","alle","personer","-64","nettoinnflytting"
"befolkning_flytting_vreg","2014","54","alle","personer","-22","nettoinnflytting"
"befolkning_flytting_vreg","2014","55","alle","personer","-162","nettoinnflytting"
"befolkning_flytting_vreg","2014","56","alle","personer","36","nettoinnflytting"
"befolkning_flytting_vreg","2014","57","alle","personer","3","nettoinnflytting"
"befolkning_flytting_vreg","2014","58","alle","personer","-28","nettoinnflytting"
"befolkning_flytting_vreg","2014","59","alle","personer","7","nettoinnflytting"
"befolkning_flytting_vreg","2014","60","alle","personer","-23","nettoinnflytting"
"befolkning_flytting_vreg","2014","61","alle","personer","39","nettoinnflytting"
"befolkning_flytting_vreg","2014","62","alle","personer","4","nettoinnflytting"
"befolkning_flytting_vreg","2014","63","alle","personer","-8","nettoinnflytting"
"befolkning_flytting_vreg","2014","64","alle","personer","-116","nettoinnflytting"
"befolkning_flytting_vreg","2014","65","alle","personer","-25","nettoinnflytting"
"befolkning_flytting_vreg","2014","66","alle","personer","15","nettoinnflytting"
"befolkning_flytting_vreg","2014","67","alle","personer","-134","nettoinnflytting"
"befolkning_flytting_vreg","2014","68","alle","personer","-5","nettoinnflytting"
"befolkning_flytting_vreg","2014","69","alle","personer","-71","nettoinnflytting"
"befolkning_flytting_vreg","2014","70","alle","personer","-3","nettoinnflytting"
"befolkning_flytting_vreg","2014","71","alle","personer","-88","nettoinnflytting"
"befolkning_flytting_vreg","2014","72","alle","personer","-97","nettoinnflytting"
"befolkning_flytting_vreg","2014","73","alle","personer","-159","nettoinnflytting"
"befolkning_flytting_vreg","2014","74","alle","personer","-108","nettoinnflytting"
"befolkning_flytting_vreg","2014","75","alle","personer","-71","nettoinnflytting"
"befolkning_flytting_vreg","2014","76","alle","personer","-211","nettoinnflytting"
"befolkning_flytting_vreg","2014","77","alle","personer","-119","nettoinnflytting"
"befolkning_flytting_vreg","2014","78","alle","personer","-168","nettoinnflytting"
"befolkning_flytting_vreg","2014","79","alle","personer","-30","nettoinnflytting"
"befolkning_flytting_vreg","2014","80","alle","personer","-56","nettoinnflytting"
"befolkning_flytting_vreg","2014","81","alle","personer","-155","nettoinnflytting"
"befolkning_flytting_vreg","2014","82","alle","personer","-29","nettoinnflytting"
"befolkning_flytting_vreg","2014","83","alle","personer","-162","nettoinnflytting"
"befolkning_flytting_vreg","2014","01","1","personer","27","nettoinnflytting"
"befolkning_flytting_vreg","2014","01","2","personer","34","nettoinnflytting"
"befolkning_flytting_vreg","2014","02","1","personer","35","nettoinnflytting"
"befolkning_flytting_vreg","2014","02","2","personer","-53","nettoinnflytting"
"befolkning_flytting_vreg","2014","03","1","personer","99","nettoinnflytting"
"befolkning_flytting_vreg","2014","03","2","personer","89","nettoinnflytting"
"befolkning_flytting_vreg","2014","04","1","personer","28","nettoinnflytting"
"befolkning_flytting_vreg","2014","04","2","personer","266","nettoinnflytting"
"befolkning_flytting_vreg","2014","05","1","personer","135","nettoinnflytting"
"befolkning_flytting_vreg","2014","05","2","personer","394","nettoinnflytting"
"befolkning_flytting_vreg","2014","06","1","personer","180","nettoinnflytting"
"befolkning_flytting_vreg","2014","06","2","personer","94","nettoinnflytting"
"befolkning_flytting_vreg","2014","07","1","personer","99","nettoinnflytting"
"befolkning_flytting_vreg","2014","07","2","personer","448","nettoinnflytting"
"befolkning_flytting_vreg","2014","08","1","personer","211","nettoinnflytting"
"befolkning_flytting_vreg","2014","08","2","personer","242","nettoinnflytting"
"befolkning_flytting_vreg","2014","09","1","personer","-533","nettoinnflytting"
"befolkning_flytting_vreg","2014","09","2","personer","841","nettoinnflytting"
"befolkning_flytting_vreg","2014","10","1","personer","3","nettoinnflytting"
"befolkning_flytting_vreg","2014","10","2","personer","11","nettoinnflytting"
"befolkning_flytting_vreg","2014","11","1","personer","9","nettoinnflytting"
"befolkning_flytting_vreg","2014","11","2","personer","-144","nettoinnflytting"
"befolkning_flytting_vreg","2014","12","1","personer","32","nettoinnflytting"
"befolkning_flytting_vreg","2014","12","2","personer","-28","nettoinnflytting"
"befolkning_flytting_vreg","2014","13","1","personer","-5","nettoinnflytting"
"befolkning_flytting_vreg","2014","13","2","personer","-128","nettoinnflytting"
"befolkning_flytting_vreg","2014","14","1","personer","3","nettoinnflytting"
"befolkning_flytting_vreg","2014","14","2","personer","-66","nettoinnflytting"
"befolkning_flytting_vreg","2014","15","1","personer","5","nettoinnflytting"
"befolkning_flytting_vreg","2014","15","2","personer","18","nettoinnflytting"
"befolkning_flytting_vreg","2014","16","1","personer","-6","nettoinnflytting"
"befolkning_flytting_vreg","2014","16","2","personer","40","nettoinnflytting"
"befolkning_flytting_vreg","2014","17","1","personer","-18","nettoinnflytting"
"befolkning_flytting_vreg","2014","17","2","personer","-23","nettoinnflytting"
"befolkning_flytting_vreg","2014","18","1","personer","-21","nettoinnflytting"
"befolkning_flytting_vreg","2014","18","2","personer","-58","nettoinnflytting"
"befolkning_flytting_vreg","2014","19","1","personer","-15","nettoinnflytting"
"befolkning_flytting_vreg","2014","19","2","personer","-99","nettoinnflytting"
"befolkning_flytting_vreg","2014","20","1","personer","121","nettoinnflytting"
"befolkning_flytting_vreg","2014","20","2","personer","233","nettoinnflytting"
"befolkning_flytting_vreg","2014","21","1","personer","-28","nettoinnflytting"
"befolkning_flytting_vreg","2014","21","2","personer","-150","nettoinnflytting"
"befolkning_flytting_vreg","2014","22","1","personer","-44","nettoinnflytting"
"befolkning_flytting_vreg","2014","22","2","personer","2","nettoinnflytting"
"befolkning_flytting_vreg","2014","23","1","personer","14","nettoinnflytting"
"befolkning_flytting_vreg","2014","23","2","personer","3","nettoinnflytting"
"befolkning_flytting_vreg","2014","24","1","personer","-29","nettoinnflytting"
"befolkning_flytting_vreg","2014","24","2","personer","2","nettoinnflytting"
"befolkning_flytting_vreg","2014","25","1","personer","52","nettoinnflytting"
"befolkning_flytting_vreg","2014","25","2","personer","-6","nettoinnflytting"
"befolkning_flytting_vreg","2014","26","1","personer","84","nettoinnflytting"
"befolkning_flytting_vreg","2014","26","2","personer","-16","nettoinnflytting"
"befolkning_flytting_vreg","2014","27","1","personer","41","nettoinnflytting"
"befolkning_flytting_vreg","2014","27","2","personer","-53","nettoinnflytting"
"befolkning_flytting_vreg","2014","28","1","personer","11","nettoinnflytting"
"befolkning_flytting_vreg","2014","28","2","personer","-55","nettoinnflytting"
"befolkning_flytting_vreg","2014","29","1","personer","-12","nettoinnflytting"
"befolkning_flytting_vreg","2014","29","2","personer","25","nettoinnflytting"
"befolkning_flytting_vreg","2014","30","1","personer","-20","nettoinnflytting"
"befolkning_flytting_vreg","2014","30","2","personer","-2","nettoinnflytting"
"befolkning_flytting_vreg","2014","31","1","personer","-19","nettoinnflytting"
"befolkning_flytting_vreg","2014","31","2","personer","-5","nettoinnflytting"
"befolkning_flytting_vreg","2014","32","1","personer","23","nettoinnflytting"
"befolkning_flytting_vreg","2014","32","2","personer","41","nettoinnflytting"
"befolkning_flytting_vreg","2014","33","1","personer","5","nettoinnflytting"
"befolkning_flytting_vreg","2014","33","2","personer","-129","nettoinnflytting"
"befolkning_flytting_vreg","2014","34","1","personer","-16","nettoinnflytting"
"befolkning_flytting_vreg","2014","34","2","personer","-63","nettoinnflytting"
"befolkning_flytting_vreg","2014","35","1","personer","-44","nettoinnflytting"
"befolkning_flytting_vreg","2014","35","2","personer","48","nettoinnflytting"
"befolkning_flytting_vreg","2014","36","1","personer","4","nettoinnflytting"
"befolkning_flytting_vreg","2014","36","2","personer","-20","nettoinnflytting"
"befolkning_flytting_vreg","2014","37","1","personer","-23","nettoinnflytting"
"befolkning_flytting_vreg","2014","37","2","personer","-37","nettoinnflytting"
"befolkning_flytting_vreg","2014","38","1","personer","5","nettoinnflytting"
"befolkning_flytting_vreg","2014","38","2","personer","-36","nettoinnflytting"
"befolkning_flytting_vreg","2014","39","1","personer","69","nettoinnflytting"
"befolkning_flytting_vreg","2014","39","2","personer","171","nettoinnflytting"
"befolkning_flytting_vreg","2014","40","1","personer","-119","nettoinnflytting"
"befolkning_flytting_vreg","2014","40","2","personer","157","nettoinnflytting"
"befolkning_flytting_vreg","2014","41","1","personer","44","nettoinnflytting"
"befolkning_flytting_vreg","2014","41","2","personer","1","nettoinnflytting"
"befolkning_flytting_vreg","2014","42","1","personer","-17","nettoinnflytting"
"befolkning_flytting_vreg","2014","42","2","personer","-87","nettoinnflytting"
"befolkning_flytting_vreg","2014","43","1","personer","-3","nettoinnflytting"
"befolkning_flytting_vreg","2014","43","2","personer","-18","nettoinnflytting"
"befolkning_flytting_vreg","2014","44","1","personer","26","nettoinnflytting"
"befolkning_flytting_vreg","2014","44","2","personer","75","nettoinnflytting"
"befolkning_flytting_vreg","2014","45","1","personer","12","nettoinnflytting"
"befolkning_flytting_vreg","2014","45","2","personer","5","nettoinnflytting"
"befolkning_flytting_vreg","2014","46","1","personer","27","nettoinnflytting"
"befolkning_flytting_vreg","2014","46","2","personer","-52","nettoinnflytting"
"befolkning_flytting_vreg","2014","47","1","personer","103","nettoinnflytting"
"befolkning_flytting_vreg","2014","47","2","personer","43","nettoinnflytting"
"befolkning_flytting_vreg","2014","48","1","personer","-5","nettoinnflytting"
"befolkning_flytting_vreg","2014","48","2","personer","-6","nettoinnflytting"
"befolkning_flytting_vreg","2014","49","1","personer","-11","nettoinnflytting"
"befolkning_flytting_vreg","2014","49","2","personer","-38","nettoinnflytting"
"befolkning_flytting_vreg","2014","50","1","personer","-47","nettoinnflytting"
"befolkning_flytting_vreg","2014","50","2","personer","-108","nettoinnflytting"
"befolkning_flytting_vreg","2014","51","1","personer","0","nettoinnflytting"
"befolkning_flytting_vreg","2014","51","2","personer","-123","nettoinnflytting"
"befolkning_flytting_vreg","2014","52","1","personer","-19","nettoinnflytting"
"befolkning_flytting_vreg","2014","52","2","personer","-123","nettoinnflytting"
"befolkning_flytting_vreg","2014","53","1","personer","-11","nettoinnflytting"
"befolkning_flytting_vreg","2014","53","2","personer","-53","nettoinnflytting"
"befolkning_flytting_vreg","2014","54","1","personer","-29","nettoinnflytting"
"befolkning_flytting_vreg","2014","54","2","personer","7","nettoinnflytting"
"befolkning_flytting_vreg","2014","55","1","personer","-17","nettoinnflytting"
"befolkning_flytting_vreg","2014","55","2","personer","-145","nettoinnflytting"
"befolkning_flytting_vreg","2014","56","1","personer","-6","nettoinnflytting"
"befolkning_flytting_vreg","2014","56","2","personer","42","nettoinnflytting"
"befolkning_flytting_vreg","2014","57","1","personer","-20","nettoinnflytting"
"befolkning_flytting_vreg","2014","57","2","personer","23","nettoinnflytting"
"befolkning_flytting_vreg","2014","58","1","personer","11","nettoinnflytting"
"befolkning_flytting_vreg","2014","58","2","personer","-39","nettoinnflytting"
"befolkning_flytting_vreg","2014","59","1","personer","0","nettoinnflytting"
"befolkning_flytting_vreg","2014","59","2","personer","7","nettoinnflytting"
"befolkning_flytting_vreg","2014","60","1","personer","5","nettoinnflytting"
"befolkning_flytting_vreg","2014","60","2","personer","-28","nettoinnflytting"
"befolkning_flytting_vreg","2014","61","1","personer","-98","nettoinnflytting"
"befolkning_flytting_vreg","2014","61","2","personer","137","nettoinnflytting"
"befolkning_flytting_vreg","2014","62","1","personer","2","nettoinnflytting"
"befolkning_flytting_vreg","2014","62","2","personer","2","nettoinnflytting"
"befolkning_flytting_vreg","2014","63","1","personer","6","nettoinnflytting"
"befolkning_flytting_vreg","2014","63","2","personer","-14","nettoinnflytting"
"befolkning_flytting_vreg","2014","64","1","personer","-21","nettoinnflytting"
"befolkning_flytting_vreg","2014","64","2","personer","-95","nettoinnflytting"
"befolkning_flytting_vreg","2014","65","1","personer","5","nettoinnflytting"
"befolkning_flytting_vreg","2014","65","2","personer","-30","nettoinnflytting"
"befolkning_flytting_vreg","2014","66","1","personer","1","nettoinnflytting"
"befolkning_flytting_vreg","2014","66","2","personer","14","nettoinnflytting"
"befolkning_flytting_vreg","2014","67","1","personer","-23","nettoinnflytting"
"befolkning_flytting_vreg","2014","67","2","personer","-111","nettoinnflytting"
"befolkning_flytting_vreg","2014","68","1","personer","-13","nettoinnflytting"
"befolkning_flytting_vreg","2014","68","2","personer","8","nettoinnflytting"
"befolkning_flytting_vreg","2014","69","1","personer","-41","nettoinnflytting"
"befolkning_flytting_vreg","2014","69","2","personer","-30","nettoinnflytting"
"befolkning_flytting_vreg","2014","70","1","personer","-5","nettoinnflytting"
"befolkning_flytting_vreg","2014","70","2","personer","2","nettoinnflytting"
"befolkning_flytting_vreg","2014","71","1","personer","-6","nettoinnflytting"
"befolkning_flytting_vreg","2014","71","2","personer","-82","nettoinnflytting"
"befolkning_flytting_vreg","2014","72","1","personer","21","nettoinnflytting"
"befolkning_flytting_vreg","2014","72","2","personer","-118","nettoinnflytting"
"befolkning_flytting_vreg","2014","73","1","personer","0","nettoinnflytting"
"befolkning_flytting_vreg","2014","73","2","personer","-159","nettoinnflytting"
"befolkning_flytting_vreg","2014","74","1","personer","-23","nettoinnflytting"
"befolkning_flytting_vreg","2014","74","2","personer","-85","nettoinnflytting"
"befolkning_flytting_vreg","2014","75","1","personer","-10","nettoinnflytting"
"befolkning_flytting_vreg","2014","75","2","personer","-61","nettoinnflytting"
"befolkning_flytting_vreg","2014","76","1","personer","-37","nettoinnflytting"
"befolkning_flytting_vreg","2014","76","2","personer","-174","nettoinnflytting"
"befolkning_flytting_vreg","2014","77","1","personer","5","nettoinnflytting"
"befolkning_flytting_vreg","2014","77","2","personer","-124","nettoinnflytting"
"befolkning_flytting_vreg","2014","78","1","personer","-7","nettoinnflytting"
"befolkning_flytting_vreg","2014","78","2","personer","-161","nettoinnflytting"
"befolkning_flytting_vreg","2014","79","1","personer","-11","nettoinnflytting"
"befolkning_flytting_vreg","2014","79","2","personer","-19","nettoinnflytting"
"befolkning_flytting_vreg","2014","80","1","personer","3","nettoinnflytting"
"befolkning_flytting_vreg","2014","80","2","personer","-59","nettoinnflytting"
"befolkning_flytting_vreg","2014","81","1","personer","-57","nettoinnflytting"
"befolkning_flytting_vreg","2014","81","2","personer","-98","nettoinnflytting"
"befolkning_flytting_vreg","2014","82","1","personer","-25","nettoinnflytting"
"befolkning_flytting_vreg","2014","82","2","personer","-4","nettoinnflytting"
"befolkning_flytting_vreg","2014","83","1","personer","-52","nettoinnflytting"
"befolkning_flytting_vreg","2014","83","2","personer","-110","nettoinnflytting"
"befolkning_flytting_vreg","2014","01","alle","personer","393","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","02","alle","personer","982","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","03","alle","personer","1071","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","04","alle","personer","1732","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","05","alle","personer","4872","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","06","alle","personer","2679","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","07","alle","personer","4096","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","08","alle","personer","2153","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","09","alle","personer","20597","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","10","alle","personer","190","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","11","alle","personer","715","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","12","alle","personer","1171","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","13","alle","personer","575","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","14","alle","personer","1062","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","15","alle","personer","439","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","16","alle","personer","566","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","17","alle","personer","179","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","18","alle","personer","275","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","19","alle","personer","345","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","20","alle","personer","3324","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","21","alle","personer","433","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","22","alle","personer","648","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","23","alle","personer","236","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","24","alle","personer","613","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","25","alle","personer","1934","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","26","alle","personer","1299","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","27","alle","personer","1295","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","28","alle","personer","313","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","29","alle","personer","313","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","30","alle","personer","140","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","31","alle","personer","89","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","32","alle","personer","1109","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","33","alle","personer","647","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","34","alle","personer","339","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","35","alle","personer","2114","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","36","alle","personer","400","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","37","alle","personer","1426","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","38","alle","personer","393","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","39","alle","personer","6788","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","40","alle","personer","5669","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","41","alle","personer","393","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","42","alle","personer","359","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","43","alle","personer","207","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","44","alle","personer","457","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","45","alle","personer","136","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","46","alle","personer","904","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","47","alle","personer","964","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","48","alle","personer","192","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","49","alle","personer","471","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","50","alle","personer","510","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","51","alle","personer","505","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","52","alle","personer","927","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","53","alle","personer","1070","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","54","alle","personer","216","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","55","alle","personer","824","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","56","alle","personer","1413","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","57","alle","personer","220","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","58","alle","personer","280","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","59","alle","personer","89","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","60","alle","personer","252","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","61","alle","personer","3838","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","62","alle","personer","96","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","63","alle","personer","311","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","64","alle","personer","745","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","65","alle","personer","167","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","66","alle","personer","109","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","67","alle","personer","255","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","68","alle","personer","137","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","69","alle","personer","265","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","70","alle","personer","40","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","71","alle","personer","268","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","72","alle","personer","431","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","73","alle","personer","1162","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","74","alle","personer","494","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","75","alle","personer","380","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","76","alle","personer","477","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","77","alle","personer","668","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","78","alle","personer","522","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","79","alle","personer","1661","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","80","alle","personer","227","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","81","alle","personer","795","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","82","alle","personer","159","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","83","alle","personer","711","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","01","1","personer","192","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","01","2","personer","201","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","02","1","personer","479","innvandring_og_innflytting"
"befolkning_flytting_vreg","2014","02","2","personer","503","innvandring_og_innflytting"
