"aar","bydel_nr","kjonn","enhet","tabellvariabel","tabell_navn","avslutning_arsak_3","fylke_nr","naringsregion_nr","kommune_nr"
2014,"NULL","1","personer",":","intro_avslutning_direkte_3","arbutd","NULL","NULL","1238"
2014,"NULL","1","prosent",".","intro_avslutning_direkte_3","arbutd","NULL","NULL","1238"
2014,"NULL","alle","personer",":","intro_avslutning_direkte_3","arbutd","NULL","NULL","1238"
2014,"NULL","alle","prosent",".","intro_avslutning_direkte_3","arbutd","NULL","NULL","1238"
2014,"NULL","0","personer",":","intro_avslutning_direkte_3","annet","NULL","NULL","1238"
2014,"NULL","0","prosent",".","intro_avslutning_direkte_3","annet","NULL","NULL","1238"
2014,"NULL","1","personer",":","intro_avslutning_direkte_3","annet","NULL","NULL","1238"
2014,"NULL","1","prosent",".","intro_avslutning_direkte_3","annet","NULL","NULL","1238"
2014,"NULL","alle","personer",":","intro_avslutning_direkte_3","annet","NULL","NULL","1238"
2014,"NULL","alle","prosent",".","intro_avslutning_direkte_3","annet","NULL","NULL","1238"
2014,"NULL","0","personer",".","intro_avslutning_direkte_3","alle","NULL","NULL","1241"
2014,"NULL","1","personer",".","intro_avslutning_direkte_3","alle","NULL","NULL","1241"
2014,"NULL","alle","personer",".","intro_avslutning_direkte_3","alle","NULL","NULL","1241"
2014,"NULL","0","personer",".","intro_avslutning_direkte_3","arbutd","NULL","NULL","1241"
2014,"NULL","0","prosent",".","intro_avslutning_direkte_3","arbutd","NULL","NULL","1241"
2014,"NULL","1","personer",".","intro_avslutning_direkte_3","arbutd","NULL","NULL","1241"
2014,"NULL","1","prosent",".","intro_avslutning_direkte_3","arbutd","NULL","NULL","1241"
2014,"NULL","alle","personer",".","intro_avslutning_direkte_3","arbutd","NULL","NULL","1241"
2014,"NULL","alle","prosent",".","intro_avslutning_direkte_3","arbutd","NULL","NULL","1241"
2014,"NULL","0","personer",".","intro_avslutning_direkte_3","annet","NULL","NULL","1241"
2014,"NULL","0","prosent",".","intro_avslutning_direkte_3","annet","NULL","NULL","1241"
2014,"NULL","1","personer",".","intro_avslutning_direkte_3","annet","NULL","NULL","1241"
2014,"NULL","1","prosent",".","intro_avslutning_direkte_3","annet","NULL","NULL","1241"
2014,"NULL","alle","personer",".","intro_avslutning_direkte_3","annet","NULL","NULL","1241"
2014,"NULL","alle","prosent",".","intro_avslutning_direkte_3","annet","NULL","NULL","1241"
2014,"NULL","0","personer",".","intro_avslutning_direkte_3","alle","NULL","NULL","1242"
2014,"NULL","1","personer",".","intro_avslutning_direkte_3","alle","NULL","NULL","1242"
2014,"NULL","alle","personer",".","intro_avslutning_direkte_3","alle","NULL","NULL","1242"
2014,"NULL","0","personer",".","intro_avslutning_direkte_3","arbutd","NULL","NULL","1242"
2014,"NULL","0","prosent",".","intro_avslutning_direkte_3","arbutd","NULL","NULL","1242"
2014,"NULL","1","personer",".","intro_avslutning_direkte_3","arbutd","NULL","NULL","1242"
2014,"NULL","1","prosent",".","intro_avslutning_direkte_3","arbutd","NULL","NULL","1242"
2014,"NULL","alle","personer",".","intro_avslutning_direkte_3","arbutd","NULL","NULL","1242"
2014,"NULL","alle","prosent",".","intro_avslutning_direkte_3","arbutd","NULL","NULL","1242"
2014,"NULL","0","personer",".","intro_avslutning_direkte_3","annet","NULL","NULL","1242"
2014,"NULL","0","prosent",".","intro_avslutning_direkte_3","annet","NULL","NULL","1242"
2014,"NULL","1","personer",".","intro_avslutning_direkte_3","annet","NULL","NULL","1242"
2014,"NULL","1","prosent",".","intro_avslutning_direkte_3","annet","NULL","NULL","1242"
2014,"NULL","alle","personer",".","intro_avslutning_direkte_3","annet","NULL","NULL","1242"
2014,"NULL","alle","prosent",".","intro_avslutning_direkte_3","annet","NULL","NULL","1242"
2014,"NULL","0","personer",":","intro_avslutning_direkte_3","alle","NULL","NULL","1243"
2014,"NULL","1","personer",":","intro_avslutning_direkte_3","alle","NULL","NULL","1243"
2014,"NULL","alle","personer","5","intro_avslutning_direkte_3","alle","NULL","NULL","1243"
2014,"NULL","0","personer",":","intro_avslutning_direkte_3","arbutd","NULL","NULL","1243"
2014,"NULL","0","prosent",".","intro_avslutning_direkte_3","arbutd","NULL","NULL","1243"
2014,"NULL","1","personer",":","intro_avslutning_direkte_3","arbutd","NULL","NULL","1243"
2014,"NULL","1","prosent",".","intro_avslutning_direkte_3","arbutd","NULL","NULL","1243"
2014,"NULL","alle","personer",":","intro_avslutning_direkte_3","arbutd","NULL","NULL","1243"
2014,"NULL","alle","prosent",".","intro_avslutning_direkte_3","arbutd","NULL","NULL","1243"
2014,"NULL","0","personer",":","intro_avslutning_direkte_3","annet","NULL","NULL","1243"
2014,"NULL","0","prosent",".","intro_avslutning_direkte_3","annet","NULL","NULL","1243"
2014,"NULL","1","personer",":","intro_avslutning_direkte_3","annet","NULL","NULL","1243"
2014,"NULL","1","prosent",".","intro_avslutning_direkte_3","annet","NULL","NULL","1243"
2014,"NULL","alle","personer",":","intro_avslutning_direkte_3","annet","NULL","NULL","1243"
2014,"NULL","alle","prosent",".","intro_avslutning_direkte_3","annet","NULL","NULL","1243"
2014,"NULL","0","personer",".","intro_avslutning_direkte_3","alle","NULL","NULL","1244"
2014,"NULL","1","personer",".","intro_avslutning_direkte_3","alle","NULL","NULL","1244"
2014,"NULL","alle","personer",".","intro_avslutning_direkte_3","alle","NULL","NULL","1244"
2014,"NULL","0","personer",".","intro_avslutning_direkte_3","arbutd","NULL","NULL","1244"
2014,"NULL","0","prosent",".","intro_avslutning_direkte_3","arbutd","NULL","NULL","1244"
2014,"NULL","1","personer",".","intro_avslutning_direkte_3","arbutd","NULL","NULL","1244"
2014,"NULL","1","prosent",".","intro_avslutning_direkte_3","arbutd","NULL","NULL","1244"
2014,"NULL","alle","personer",".","intro_avslutning_direkte_3","arbutd","NULL","NULL","1244"
2014,"NULL","alle","prosent",".","intro_avslutning_direkte_3","arbutd","NULL","NULL","1244"
2014,"NULL","0","personer",".","intro_avslutning_direkte_3","annet","NULL","NULL","1244"
2014,"NULL","0","prosent",".","intro_avslutning_direkte_3","annet","NULL","NULL","1244"
2014,"NULL","1","personer",".","intro_avslutning_direkte_3","annet","NULL","NULL","1244"
2014,"NULL","1","prosent",".","intro_avslutning_direkte_3","annet","NULL","NULL","1244"
2014,"NULL","alle","personer",".","intro_avslutning_direkte_3","annet","NULL","NULL","1244"
2014,"NULL","alle","prosent","100","intro_avslutning_direkte_3","annet","NULL","NULL","1244"
2014,"NULL","0","personer",":","intro_avslutning_direkte_3","alle","NULL","NULL","1245"
2014,"NULL","1","personer",":","intro_avslutning_direkte_3","alle","NULL","NULL","1245"
2014,"NULL","alle","personer",":","intro_avslutning_direkte_3","alle","NULL","NULL","1245"
2014,"NULL","0","personer",":","intro_avslutning_direkte_3","arbutd","NULL","NULL","1245"
2014,"NULL","0","prosent",".","intro_avslutning_direkte_3","arbutd","NULL","NULL","1245"
2014,"NULL","1","personer",":","intro_avslutning_direkte_3","arbutd","NULL","NULL","1245"
2014,"NULL","1","prosent",".","intro_avslutning_direkte_3","arbutd","NULL","NULL","1245"
2014,"NULL","alle","personer",":","intro_avslutning_direkte_3","arbutd","NULL","NULL","1245"
2014,"NULL","alle","prosent",".","intro_avslutning_direkte_3","arbutd","NULL","NULL","1245"
2014,"NULL","0","personer",":","intro_avslutning_direkte_3","annet","NULL","NULL","1245"
2014,"NULL","0","prosent",".","intro_avslutning_direkte_3","annet","NULL","NULL","1245"
2014,"NULL","1","personer",":","intro_avslutning_direkte_3","annet","NULL","NULL","1245"
2014,"NULL","1","prosent",".","intro_avslutning_direkte_3","annet","NULL","NULL","1245"
2014,"NULL","alle","personer",":","intro_avslutning_direkte_3","annet","NULL","NULL","1245"
2014,"NULL","alle","prosent",".","intro_avslutning_direkte_3","annet","NULL","NULL","1245"
2014,"NULL","0","personer","7","intro_avslutning_direkte_3","alle","NULL","NULL","1246"
2014,"NULL","1","personer","10","intro_avslutning_direkte_3","alle","NULL","NULL","1246"
2014,"NULL","alle","personer","17","intro_avslutning_direkte_3","alle","NULL","NULL","1246"
2014,"NULL","0","personer",":","intro_avslutning_direkte_3","arbutd","NULL","NULL","1246"
2014,"NULL","0","prosent",".","intro_avslutning_direkte_3","arbutd","NULL","NULL","1246"
2014,"NULL","1","personer","9","intro_avslutning_direkte_3","arbutd","NULL","NULL","1246"
2014,"NULL","1","prosent","90","intro_avslutning_direkte_3","arbutd","NULL","NULL","1246"
2014,"NULL","alle","personer","12","intro_avslutning_direkte_3","arbutd","NULL","NULL","1246"
2014,"NULL","alle","prosent","70.58823529","intro_avslutning_direkte_3","arbutd","NULL","NULL","1246"
2014,"NULL","0","personer",":","intro_avslutning_direkte_3","annet","NULL","NULL","1246"
2014,"NULL","0","prosent",".","intro_avslutning_direkte_3","annet","NULL","NULL","1246"
2014,"NULL","1","personer",":","intro_avslutning_direkte_3","annet","NULL","NULL","1246"
2014,"NULL","1","prosent",".","intro_avslutning_direkte_3","annet","NULL","NULL","1246"
2014,"NULL","alle","personer","5","intro_avslutning_direkte_3","annet","NULL","NULL","1246"
2014,"NULL","alle","prosent",".","intro_avslutning_direkte_3","annet","NULL","NULL","1246"
2014,"NULL","0","personer","7","intro_avslutning_direkte_3","alle","NULL","NULL","1247"
2014,"NULL","1","personer","8","intro_avslutning_direkte_3","alle","NULL","NULL","1247"
2014,"NULL","alle","personer","15","intro_avslutning_direkte_3","alle","NULL","NULL","1247"
2014,"NULL","0","personer",":","intro_avslutning_direkte_3","arbutd","NULL","NULL","1247"
2014,"NULL","0","prosent",".","intro_avslutning_direkte_3","arbutd","NULL","NULL","1247"
2014,"NULL","1","personer","5","intro_avslutning_direkte_3","arbutd","NULL","NULL","1247"
2014,"NULL","1","prosent","62.5","intro_avslutning_direkte_3","arbutd","NULL","NULL","1247"
2014,"NULL","alle","personer","8","intro_avslutning_direkte_3","arbutd","NULL","NULL","1247"
2014,"NULL","alle","prosent","53.33333333","intro_avslutning_direkte_3","arbutd","NULL","NULL","1247"
2014,"NULL","0","personer",":","intro_avslutning_direkte_3","annet","NULL","NULL","1247"
2014,"NULL","0","prosent",".","intro_avslutning_direkte_3","annet","NULL","NULL","1247"
2014,"NULL","1","personer",":","intro_avslutning_direkte_3","annet","NULL","NULL","1247"
2014,"NULL","1","prosent",".","intro_avslutning_direkte_3","annet","NULL","NULL","1247"
2014,"NULL","alle","personer","7","intro_avslutning_direkte_3","annet","NULL","NULL","1247"
2014,"NULL","alle","prosent",".","intro_avslutning_direkte_3","annet","NULL","NULL","1247"
2014,"NULL","0","personer",":","intro_avslutning_direkte_3","alle","NULL","NULL","1251"
2014,"NULL","1","personer",":","intro_avslutning_direkte_3","alle","NULL","NULL","1251"
2014,"NULL","alle","personer",":","intro_avslutning_direkte_3","alle","NULL","NULL","1251"
2014,"NULL","0","personer",":","intro_avslutning_direkte_3","arbutd","NULL","NULL","1251"
2014,"NULL","0","prosent",".","intro_avslutning_direkte_3","arbutd","NULL","NULL","1251"
2014,"NULL","1","personer",":","intro_avslutning_direkte_3","arbutd","NULL","NULL","1251"
2014,"NULL","1","prosent",".","intro_avslutning_direkte_3","arbutd","NULL","NULL","1251"
2014,"NULL","alle","personer",":","intro_avslutning_direkte_3","arbutd","NULL","NULL","1251"
2014,"NULL","alle","prosent",".","intro_avslutning_direkte_3","arbutd","NULL","NULL","1251"
2014,"NULL","0","personer",":","intro_avslutning_direkte_3","annet","NULL","NULL","1251"
2014,"NULL","0","prosent",".","intro_avslutning_direkte_3","annet","NULL","NULL","1251"
2014,"NULL","1","personer",":","intro_avslutning_direkte_3","annet","NULL","NULL","1251"
2014,"NULL","1","prosent",".","intro_avslutning_direkte_3","annet","NULL","NULL","1251"
2014,"NULL","alle","personer",":","intro_avslutning_direkte_3","annet","NULL","NULL","1251"
2014,"NULL","alle","prosent","0","intro_avslutning_direkte_3","annet","NULL","NULL","1251"
2014,"NULL","0","personer",".","intro_avslutning_direkte_3","alle","NULL","NULL","1252"
2014,"NULL","1","personer",".","intro_avslutning_direkte_3","alle","NULL","NULL","1252"
2014,"NULL","alle","personer",".","intro_avslutning_direkte_3","alle","NULL","NULL","1252"
2014,"NULL","0","personer",".","intro_avslutning_direkte_3","arbutd","NULL","NULL","1252"
2014,"NULL","0","prosent",".","intro_avslutning_direkte_3","arbutd","NULL","NULL","1252"
2014,"NULL","1","personer",".","intro_avslutning_direkte_3","arbutd","NULL","NULL","1252"
2014,"NULL","1","prosent",".","intro_avslutning_direkte_3","arbutd","NULL","NULL","1252"
2014,"NULL","alle","personer",".","intro_avslutning_direkte_3","arbutd","NULL","NULL","1252"
2014,"NULL","alle","prosent",".","intro_avslutning_direkte_3","arbutd","NULL","NULL","1252"
2014,"NULL","0","personer",".","intro_avslutning_direkte_3","annet","NULL","NULL","1252"
2014,"NULL","0","prosent",".","intro_avslutning_direkte_3","annet","NULL","NULL","1252"
2014,"NULL","1","personer",".","intro_avslutning_direkte_3","annet","NULL","NULL","1252"
2014,"NULL","1","prosent",".","intro_avslutning_direkte_3","annet","NULL","NULL","1252"
2014,"NULL","alle","personer",".","intro_avslutning_direkte_3","annet","NULL","NULL","1252"
2014,"NULL","alle","prosent","avsluttning_arsak_3.annet","intro_avslutning_direkte_3","annet","NULL","NULL","1252"
2014,"NULL","0","personer",".","intro_avslutning_direkte_3","alle","NULL","NULL","1253"
2014,"NULL","1","personer",".","intro_avslutning_direkte_3","alle","NULL","NULL","1253"
2014,"NULL","alle","personer",".","intro_avslutning_direkte_3","alle","NULL","NULL","1253"
2014,"NULL","0","personer",".","intro_avslutning_direkte_3","arbutd","NULL","NULL","1253"
2014,"NULL","0","prosent",".","intro_avslutning_direkte_3","arbutd","NULL","NULL","1253"
2014,"NULL","1","personer",".","intro_avslutning_direkte_3","arbutd","NULL","NULL","1253"
2014,"NULL","1","prosent",".","intro_avslutning_direkte_3","arbutd","NULL","NULL","1253"
2014,"NULL","alle","personer",".","intro_avslutning_direkte_3","arbutd","NULL","NULL","1253"
2014,"NULL","alle","prosent",".","intro_avslutning_direkte_3","arbutd","NULL","NULL","1253"
2014,"NULL","0","personer",".","intro_avslutning_direkte_3","annet","NULL","NULL","1253"
2014,"NULL","0","prosent",".","intro_avslutning_direkte_3","annet","NULL","NULL","1253"
2014,"NULL","1","personer",".","intro_avslutning_direkte_3","annet","NULL","NULL","1253"
2014,"NULL","1","prosent",".","intro_avslutning_direkte_3","annet","NULL","NULL","1253"
2014,"NULL","alle","personer",".","intro_avslutning_direkte_3","annet","NULL","NULL","1253"
2014,"NULL","alle","prosent","kjonn.alle","intro_avslutning_direkte_3","annet","NULL","NULL","1253"
2014,"NULL","0","personer",".","intro_avslutning_direkte_3","alle","NULL","NULL","1256"
2014,"NULL","1","personer",".","intro_avslutning_direkte_3","alle","NULL","NULL","1256"
2014,"NULL","alle","personer",".","intro_avslutning_direkte_3","alle","NULL","NULL","1256"
2014,"NULL","0","personer",".","intro_avslutning_direkte_3","arbutd","NULL","NULL","1256"
2014,"NULL","0","prosent",".","intro_avslutning_direkte_3","arbutd","NULL","NULL","1256"
2014,"NULL","1","personer",".","intro_avslutning_direkte_3","arbutd","NULL","NULL","1256"
2014,"NULL","1","prosent",".","intro_avslutning_direkte_3","arbutd","NULL","NULL","1256"
2014,"NULL","alle","personer",".","intro_avslutning_direkte_3","arbutd","NULL","NULL","1256"
2014,"NULL","alle","prosent",".","intro_avslutning_direkte_3","arbutd","NULL","NULL","1256"
2014,"NULL","0","personer",".","intro_avslutning_direkte_3","annet","NULL","NULL","1256"
2014,"NULL","0","prosent",".","intro_avslutning_direkte_3","annet","NULL","NULL","1256"
2014,"NULL","1","personer",".","intro_avslutning_direkte_3","annet","NULL","NULL","1256"
2014,"NULL","1","prosent",".","intro_avslutning_direkte_3","annet","NULL","NULL","1256"
2014,"NULL","alle","personer",".","intro_avslutning_direkte_3","annet","NULL","NULL","1256"
2014,"NULL","alle","prosent","enhet.prosent","intro_avslutning_direkte_3","annet","NULL","NULL","1256"
2014,"NULL","0","personer",":","intro_avslutning_direkte_3","alle","NULL","NULL","1259"
2014,"NULL","1","personer",":","intro_avslutning_direkte_3","alle","NULL","NULL","1259"
2014,"NULL","alle","personer","11","intro_avslutning_direkte_3","alle","NULL","NULL","1259"
2014,"NULL","0","personer",":","intro_avslutning_direkte_3","arbutd","NULL","NULL","1259"
2014,"NULL","0","prosent",".","intro_avslutning_direkte_3","arbutd","NULL","NULL","1259"
2014,"NULL","1","personer",":","intro_avslutning_direkte_3","arbutd","NULL","NULL","1259"
2014,"NULL","1","prosent",".","intro_avslutning_direkte_3","arbutd","NULL","NULL","1259"
2014,"NULL","alle","personer",":","intro_avslutning_direkte_3","arbutd","NULL","NULL","1259"
2014,"NULL","alle","prosent",".","intro_avslutning_direkte_3","arbutd","NULL","NULL","1259"
2014,"NULL","0","personer",":","intro_avslutning_direkte_3","annet","NULL","NULL","1259"
2014,"NULL","0","prosent",".","intro_avslutning_direkte_3","annet","NULL","NULL","1259"
2014,"NULL","1","personer",":","intro_avslutning_direkte_3","annet","NULL","NULL","1259"
2014,"NULL","1","prosent",".","intro_avslutning_direkte_3","annet","NULL","NULL","1259"
2014,"NULL","alle","personer",":","intro_avslutning_direkte_3","annet","NULL","NULL","1259"
2014,"NULL","alle","prosent",".","intro_avslutning_direkte_3","annet","NULL","NULL","1259"
2014,"NULL","0","personer",".","intro_avslutning_direkte_3","alle","NULL","NULL","1260"
2014,"NULL","1","personer",".","intro_avslutning_direkte_3","alle","NULL","NULL","1260"
2014,"NULL","alle","personer",".","intro_avslutning_direkte_3","alle","NULL","NULL","1260"
2014,"NULL","0","personer",".","intro_avslutning_direkte_3","arbutd","NULL","NULL","1260"
2014,"NULL","0","prosent",".","intro_avslutning_direkte_3","arbutd","NULL","NULL","1260"
2014,"NULL","1","personer",".","intro_avslutning_direkte_3","arbutd","NULL","NULL","1260"
2014,"NULL","1","prosent",".","intro_avslutning_direkte_3","arbutd","NULL","NULL","1260"
2014,"NULL","alle","personer",".","intro_avslutning_direkte_3","arbutd","NULL","NULL","1260"
2014,"NULL","alle","prosent",".","intro_avslutning_direkte_3","arbutd","NULL","NULL","1260"
2014,"NULL","0","personer",".","intro_avslutning_direkte_3","annet","NULL","NULL","1260"
2014,"NULL","0","prosent",".","intro_avslutning_direkte_3","annet","NULL","NULL","1260"
2014,"NULL","1","personer",".","intro_avslutning_direkte_3","annet","NULL","NULL","1260"
2014,"NULL","1","prosent",".","intro_avslutning_direkte_3","annet","NULL","NULL","1260"
2014,"NULL","alle","personer",".","intro_avslutning_direkte_3","annet","NULL","NULL","1260"
2014,"NULL","alle","prosent","56.52173913","intro_avslutning_direkte_3","annet","NULL","NULL","1260"
2014,"NULL","0","personer",":","intro_avslutning_direkte_3","alle","NULL","NULL","1263"
2014,"NULL","1","personer",":","intro_avslutning_direkte_3","alle","NULL","NULL","1263"
2014,"NULL","alle","personer",":","intro_avslutning_direkte_3","alle","NULL","NULL","1263"
2014,"NULL","0","personer",":","intro_avslutning_direkte_3","arbutd","NULL","NULL","1263"
2014,"NULL","0","prosent",".","intro_avslutning_direkte_3","arbutd","NULL","NULL","1263"
2014,"NULL","1","personer",":","intro_avslutning_direkte_3","arbutd","NULL","NULL","1263"
2014,"NULL","1","prosent",".","intro_avslutning_direkte_3","arbutd","NULL","NULL","1263"
2014,"NULL","alle","personer",":","intro_avslutning_direkte_3","arbutd","NULL","NULL","1263"
2014,"NULL","alle","prosent",".","intro_avslutning_direkte_3","arbutd","NULL","NULL","1263"
2014,"NULL","0","personer",":","intro_avslutning_direkte_3","annet","NULL","NULL","1263"
2014,"NULL","0","prosent",".","intro_avslutning_direkte_3","annet","NULL","NULL","1263"
2014,"NULL","1","personer",":","intro_avslutning_direkte_3","annet","NULL","NULL","1263"
2014,"NULL","1","prosent",".","intro_avslutning_direkte_3","annet","NULL","NULL","1263"
2014,"NULL","alle","personer",":","intro_avslutning_direkte_3","annet","NULL","NULL","1263"
2014,"NULL","alle","prosent","38.88888889","intro_avslutning_direkte_3","annet","NULL","NULL","1263"
2014,"NULL","0","personer",".","intro_avslutning_direkte_3","alle","NULL","NULL","1264"
2014,"NULL","1","personer",".","intro_avslutning_direkte_3","alle","NULL","NULL","1264"
2014,"NULL","alle","personer",".","intro_avslutning_direkte_3","alle","NULL","NULL","1264"
2014,"NULL","0","personer",".","intro_avslutning_direkte_3","arbutd","NULL","NULL","1264"
2014,"NULL","0","prosent",".","intro_avslutning_direkte_3","arbutd","NULL","NULL","1264"
2014,"NULL","1","personer",".","intro_avslutning_direkte_3","arbutd","NULL","NULL","1264"
2014,"NULL","1","prosent",".","intro_avslutning_direkte_3","arbutd","NULL","NULL","1264"
2014,"NULL","alle","personer",".","intro_avslutning_direkte_3","arbutd","NULL","NULL","1264"
2014,"NULL","alle","prosent",".","intro_avslutning_direkte_3","arbutd","NULL","NULL","1264"
2014,"NULL","0","personer",".","intro_avslutning_direkte_3","annet","NULL","NULL","1264"
2014,"NULL","0","prosent",".","intro_avslutning_direkte_3","annet","NULL","NULL","1264"
2014,"NULL","1","personer",".","intro_avslutning_direkte_3","annet","NULL","NULL","1264"
2014,"NULL","1","prosent",".","intro_avslutning_direkte_3","annet","NULL","NULL","1264"
2014,"NULL","alle","personer",".","intro_avslutning_direkte_3","annet","NULL","NULL","1264"
2014,"NULL","alle","prosent",".","intro_avslutning_direkte_3","annet","NULL","NULL","1264"
2014,"NULL","0","personer",".","intro_avslutning_direkte_3","alle","NULL","NULL","1265"
2014,"NULL","1","personer",".","intro_avslutning_direkte_3","alle","NULL","NULL","1265"
2014,"NULL","alle","personer",".","intro_avslutning_direkte_3","alle","NULL","NULL","1265"
2014,"NULL","0","personer",".","intro_avslutning_direkte_3","arbutd","NULL","NULL","1265"
2014,"NULL","0","prosent",".","intro_avslutning_direkte_3","arbutd","NULL","NULL","1265"
2014,"NULL","1","personer",".","intro_avslutning_direkte_3","arbutd","NULL","NULL","1265"
2014,"NULL","1","prosent",".","intro_avslutning_direkte_3","arbutd","NULL","NULL","1265"
2014,"NULL","alle","personer",".","intro_avslutning_direkte_3","arbutd","NULL","NULL","1265"
2014,"NULL","alle","prosent",".","intro_avslutning_direkte_3","arbutd","NULL","NULL","1265"
2014,"NULL","0","personer",".","intro_avslutning_direkte_3","annet","NULL","NULL","1265"
2014,"NULL","0","prosent",".","intro_avslutning_direkte_3","annet","NULL","NULL","1265"
2014,"NULL","1","personer",".","intro_avslutning_direkte_3","annet","NULL","NULL","1265"
2014,"NULL","1","prosent",".","intro_avslutning_direkte_3","annet","NULL","NULL","1265"
2014,"NULL","alle","personer",".","intro_avslutning_direkte_3","annet","NULL","NULL","1265"
2014,"NULL","alle","prosent","53.33333333","intro_avslutning_direkte_3","annet","NULL","NULL","1265"
2014,"NULL","0","personer",".","intro_avslutning_direkte_3","alle","NULL","NULL","1266"
2014,"NULL","1","personer",".","intro_avslutning_direkte_3","alle","NULL","NULL","1266"
2014,"NULL","alle","personer",".","intro_avslutning_direkte_3","alle","NULL","NULL","1266"
2014,"NULL","0","personer",".","intro_avslutning_direkte_3","arbutd","NULL","NULL","1266"
2014,"NULL","0","prosent",".","intro_avslutning_direkte_3","arbutd","NULL","NULL","1266"
2014,"NULL","1","personer",".","intro_avslutning_direkte_3","arbutd","NULL","NULL","1266"
2014,"NULL","1","prosent",".","intro_avslutning_direkte_3","arbutd","NULL","NULL","1266"
2014,"NULL","alle","personer",".","intro_avslutning_direkte_3","arbutd","NULL","NULL","1266"
2014,"NULL","alle","prosent",".","intro_avslutning_direkte_3","arbutd","NULL","NULL","1266"
2014,"NULL","0","personer",".","intro_avslutning_direkte_3","annet","NULL","NULL","1266"
2014,"NULL","0","prosent",".","intro_avslutning_direkte_3","annet","NULL","NULL","1266"
2014,"NULL","1","personer",".","intro_avslutning_direkte_3","annet","NULL","NULL","1266"
2014,"NULL","1","prosent",".","intro_avslutning_direkte_3","annet","NULL","NULL","1266"
2014,"NULL","alle","personer",".","intro_avslutning_direkte_3","annet","NULL","NULL","1266"
2014,"NULL","alle","prosent",".","intro_avslutning_direkte_3","annet","NULL","NULL","1266"
2014,"NULL","0","personer","7","intro_avslutning_direkte_3","alle","NULL","NULL","1401"
2014,"NULL","1","personer","9","intro_avslutning_direkte_3","alle","NULL","NULL","1401"
2014,"NULL","alle","personer","16","intro_avslutning_direkte_3","alle","NULL","NULL","1401"
2014,"NULL","0","personer",":","intro_avslutning_direkte_3","arbutd","NULL","NULL","1401"
2014,"NULL","0","prosent",".","intro_avslutning_direkte_3","arbutd","NULL","NULL","1401"
2014,"NULL","1","personer",":","intro_avslutning_direkte_3","arbutd","NULL","NULL","1401"
2014,"NULL","1","prosent",".","intro_avslutning_direkte_3","arbutd","NULL","NULL","1401"
2014,"NULL","alle","personer","5","intro_avslutning_direkte_3","arbutd","NULL","NULL","1401"
2014,"NULL","alle","prosent","31.25","intro_avslutning_direkte_3","arbutd","NULL","NULL","1401"
2014,"NULL","0","personer","6","intro_avslutning_direkte_3","annet","NULL","NULL","1401"
2014,"NULL","0","prosent","85.71428571","intro_avslutning_direkte_3","annet","NULL","NULL","1401"
2014,"NULL","1","personer","5","intro_avslutning_direkte_3","annet","NULL","NULL","1401"
2014,"NULL","1","prosent","55.55555556","intro_avslutning_direkte_3","annet","NULL","NULL","1401"
2014,"NULL","alle","personer","11","intro_avslutning_direkte_3","annet","NULL","NULL","1401"
2014,"NULL","alle","prosent",".","intro_avslutning_direkte_3","annet","NULL","NULL","1401"
2014,"NULL","0","personer",".","intro_avslutning_direkte_3","alle","NULL","NULL","1411"
2014,"NULL","1","personer",".","intro_avslutning_direkte_3","alle","NULL","NULL","1411"
2014,"NULL","alle","personer",".","intro_avslutning_direkte_3","alle","NULL","NULL","1411"
2014,"NULL","0","personer",".","intro_avslutning_direkte_3","arbutd","NULL","NULL","1411"
2014,"NULL","0","prosent",".","intro_avslutning_direkte_3","arbutd","NULL","NULL","1411"
2014,"NULL","1","personer",".","intro_avslutning_direkte_3","arbutd","NULL","NULL","1411"
2014,"NULL","1","prosent",".","intro_avslutning_direkte_3","arbutd","NULL","NULL","1411"
2014,"NULL","alle","personer",".","intro_avslutning_direkte_3","arbutd","NULL","NULL","1411"
2014,"NULL","alle","prosent",".","intro_avslutning_direkte_3","arbutd","NULL","NULL","1411"
2014,"NULL","0","personer",".","intro_avslutning_direkte_3","annet","NULL","NULL","1411"
2014,"NULL","0","prosent",".","intro_avslutning_direkte_3","annet","NULL","NULL","1411"
2014,"NULL","1","personer",".","intro_avslutning_direkte_3","annet","NULL","NULL","1411"
2014,"NULL","1","prosent",".","intro_avslutning_direkte_3","annet","NULL","NULL","1411"
2014,"NULL","alle","personer",".","intro_avslutning_direkte_3","annet","NULL","NULL","1411"
2014,"NULL","alle","prosent",".","intro_avslutning_direkte_3","annet","NULL","NULL","1411"
2014,"NULL","0","personer",".","intro_avslutning_direkte_3","alle","NULL","NULL","1412"
2014,"NULL","1","personer",".","intro_avslutning_direkte_3","alle","NULL","NULL","1412"
2014,"NULL","alle","personer",".","intro_avslutning_direkte_3","alle","NULL","NULL","1412"
2014,"NULL","0","personer",".","intro_avslutning_direkte_3","arbutd","NULL","NULL","1412"
2014,"NULL","0","prosent",".","intro_avslutning_direkte_3","arbutd","NULL","NULL","1412"
2014,"NULL","1","personer",".","intro_avslutning_direkte_3","arbutd","NULL","NULL","1412"
2014,"NULL","1","prosent",".","intro_avslutning_direkte_3","arbutd","NULL","NULL","1412"
2014,"NULL","alle","personer",".","intro_avslutning_direkte_3","arbutd","NULL","NULL","1412"
2014,"NULL","alle","prosent",".","intro_avslutning_direkte_3","arbutd","NULL","NULL","1412"
