"tabell_navn","aar","fylke_nr","landbakgrunn","enhet","tabellvariabel"
"befolkning_opprinnelsesland",2015,"11",279,"person","97"
"befolkning_opprinnelsesland",2015,"11",281,"person",":"
"befolkning_opprinnelsesland",2015,"11",283,"person","27"
"befolkning_opprinnelsesland",2015,"11",286,"person","55"
"befolkning_opprinnelsesland",2015,"11",289,"person","47"
"befolkning_opprinnelsesland",2015,"11",296,"person","8"
"befolkning_opprinnelsesland",2015,"11",299,"person",":"
"befolkning_opprinnelsesland",2015,"11",303,"person","212"
"befolkning_opprinnelsesland",2015,"11",304,"person","6"
"befolkning_opprinnelsesland",2015,"11",306,"person","6"
"befolkning_opprinnelsesland",2015,"11",307,"person","7"
"befolkning_opprinnelsesland",2015,"11",308,"person","4"
"befolkning_opprinnelsesland",2015,"11",309,"person",":"
"befolkning_opprinnelsesland",2015,"11",313,"person","324"
"befolkning_opprinnelsesland",2015,"11",319,"person","10"
"befolkning_opprinnelsesland",2015,"11",322,"person","."
"befolkning_opprinnelsesland",2015,"11",323,"person","."
"befolkning_opprinnelsesland",2015,"11",326,"person","24"
"befolkning_opprinnelsesland",2015,"11",329,"person","41"
"befolkning_opprinnelsesland",2015,"11",333,"person","."
"befolkning_opprinnelsesland",2015,"11",336,"person","8"
"befolkning_opprinnelsesland",2015,"11",337,"person",":"
"befolkning_opprinnelsesland",2015,"11",338,"person",":"
"befolkning_opprinnelsesland",2015,"11",339,"person","33"
"befolkning_opprinnelsesland",2015,"11",346,"person","1494"
"befolkning_opprinnelsesland",2015,"11",355,"person","9"
"befolkning_opprinnelsesland",2015,"11",356,"person","216"
"befolkning_opprinnelsesland",2015,"11",357,"person","."
"befolkning_opprinnelsesland",2015,"11",359,"person","116"
"befolkning_opprinnelsesland",2015,"11",369,"person","39"
"befolkning_opprinnelsesland",2015,"11",373,"person",":"
"befolkning_opprinnelsesland",2015,"11",376,"person","4"
"befolkning_opprinnelsesland",2015,"11",379,"person","96"
"befolkning_opprinnelsesland",2015,"11",386,"person","55"
"befolkning_opprinnelsesland",2015,"11",389,"person","23"
"befolkning_opprinnelsesland",2015,"11",393,"person","4"
"befolkning_opprinnelsesland",2015,"11",404,"person","850"
"befolkning_opprinnelsesland",2015,"11",406,"person","44"
"befolkning_opprinnelsesland",2015,"11",407,"person","127"
"befolkning_opprinnelsesland",2015,"11",409,"person",":"
"befolkning_opprinnelsesland",2015,"11",410,"person","50"
"befolkning_opprinnelsesland",2015,"11",412,"person","70"
"befolkning_opprinnelsesland",2015,"11",416,"person","8"
"befolkning_opprinnelsesland",2015,"11",420,"person","567"
"befolkning_opprinnelsesland",2015,"11",424,"person","445"
"befolkning_opprinnelsesland",2015,"11",426,"person","36"
"befolkning_opprinnelsesland",2015,"11",428,"person","1914"
"befolkning_opprinnelsesland",2015,"11",430,"person","18"
"befolkning_opprinnelsesland",2015,"11",432,"person","16"
"befolkning_opprinnelsesland",2015,"11",436,"person","120"
"befolkning_opprinnelsesland",2015,"11",444,"person","1315"
"befolkning_opprinnelsesland",2015,"11",448,"person","396"
"befolkning_opprinnelsesland",2015,"11",452,"person","1151"
"befolkning_opprinnelsesland",2015,"11",456,"person","1124"
"befolkning_opprinnelsesland",2015,"11",460,"person","58"
"befolkning_opprinnelsesland",2015,"11",464,"person","85"
"befolkning_opprinnelsesland",2015,"11",476,"person","28"
"befolkning_opprinnelsesland",2015,"11",478,"person","10"
"befolkning_opprinnelsesland",2015,"11",480,"person","174"
"befolkning_opprinnelsesland",2015,"11",484,"person","890"
"befolkning_opprinnelsesland",2015,"11",488,"person",":"
"befolkning_opprinnelsesland",2015,"11",492,"person","76"
"befolkning_opprinnelsesland",2015,"11",496,"person","33"
"befolkning_opprinnelsesland",2015,"11",500,"person","25"
"befolkning_opprinnelsesland",2015,"11",502,"person","20"
"befolkning_opprinnelsesland",2015,"11",504,"person","5"
"befolkning_opprinnelsesland",2015,"11",508,"person","137"
"befolkning_opprinnelsesland",2015,"11",510,"person","20"
"befolkning_opprinnelsesland",2015,"11",512,"person","115"
"befolkning_opprinnelsesland",2015,"11",513,"person","."
"befolkning_opprinnelsesland",2015,"11",516,"person","5"
"befolkning_opprinnelsesland",2015,"11",520,"person","18"
"befolkning_opprinnelsesland",2015,"11",524,"person","317"
"befolkning_opprinnelsesland",2015,"11",528,"person","110"
"befolkning_opprinnelsesland",2015,"11",534,"person","682"
"befolkning_opprinnelsesland",2015,"11",537,"person","."
"befolkning_opprinnelsesland",2015,"11",540,"person","7"
"befolkning_opprinnelsesland",2015,"11",544,"person","34"
"befolkning_opprinnelsesland",2015,"11",548,"person","73"
"befolkning_opprinnelsesland",2015,"11",550,"person","7"
"befolkning_opprinnelsesland",2015,"11",552,"person","9"
"befolkning_opprinnelsesland",2015,"11",554,"person","71"
"befolkning_opprinnelsesland",2015,"11",564,"person","433"
"befolkning_opprinnelsesland",2015,"11",568,"person","1856"
"befolkning_opprinnelsesland",2015,"11",575,"person","1107"
"befolkning_opprinnelsesland",2015,"11",578,"person","53"
"befolkning_opprinnelsesland",2015,"11",601,"person","."
"befolkning_opprinnelsesland",2015,"11",602,"person",":"
"befolkning_opprinnelsesland",2015,"11",603,"person",":"
"befolkning_opprinnelsesland",2015,"11",604,"person",":"
"befolkning_opprinnelsesland",2015,"11",605,"person",":"
"befolkning_opprinnelsesland",2015,"11",606,"person","."
"befolkning_opprinnelsesland",2015,"11",608,"person",":"
"befolkning_opprinnelsesland",2015,"11",612,"person","299"
"befolkning_opprinnelsesland",2015,"11",613,"person",":"
"befolkning_opprinnelsesland",2015,"11",616,"person","20"
"befolkning_opprinnelsesland",2015,"11",620,"person","91"
"befolkning_opprinnelsesland",2015,"11",622,"person",":"
"befolkning_opprinnelsesland",2015,"11",624,"person","58"
"befolkning_opprinnelsesland",2015,"11",629,"person",":"
"befolkning_opprinnelsesland",2015,"11",631,"person","."
"befolkning_opprinnelsesland",2015,"11",632,"person","12"
"befolkning_opprinnelsesland",2015,"11",636,"person","."
"befolkning_opprinnelsesland",2015,"11",644,"person","4"
"befolkning_opprinnelsesland",2015,"11",648,"person","15"
"befolkning_opprinnelsesland",2015,"11",650,"person","."
"befolkning_opprinnelsesland",2015,"11",652,"person","134"
"befolkning_opprinnelsesland",2015,"11",654,"person","."
"befolkning_opprinnelsesland",2015,"11",657,"person","."
"befolkning_opprinnelsesland",2015,"11",658,"person","."
"befolkning_opprinnelsesland",2015,"11",659,"person","."
"befolkning_opprinnelsesland",2015,"11",660,"person","."
"befolkning_opprinnelsesland",2015,"11",661,"person",":"
"befolkning_opprinnelsesland",2015,"11",664,"person","9"
"befolkning_opprinnelsesland",2015,"11",668,"person",":"
"befolkning_opprinnelsesland",2015,"11",672,"person","6"
"befolkning_opprinnelsesland",2015,"11",676,"person","."
"befolkning_opprinnelsesland",2015,"11",677,"person","."
"befolkning_opprinnelsesland",2015,"11",678,"person",":"
"befolkning_opprinnelsesland",2015,"11",679,"person",":"
"befolkning_opprinnelsesland",2015,"11",680,"person","43"
"befolkning_opprinnelsesland",2015,"11",681,"person","."
"befolkning_opprinnelsesland",2015,"11",684,"person","1200"
"befolkning_opprinnelsesland",2015,"11",685,"person","4"
"befolkning_opprinnelsesland",2015,"11",686,"person","."
"befolkning_opprinnelsesland",2015,"11",687,"person","."
"befolkning_opprinnelsesland",2015,"11",705,"person","121"
"befolkning_opprinnelsesland",2015,"11",710,"person","27"
"befolkning_opprinnelsesland",2015,"11",715,"person","434"
"befolkning_opprinnelsesland",2015,"11",720,"person","10"
"befolkning_opprinnelsesland",2015,"11",725,"person","438"
"befolkning_opprinnelsesland",2015,"11",730,"person","221"
"befolkning_opprinnelsesland",2015,"11",735,"person","53"
"befolkning_opprinnelsesland",2015,"11",740,"person","."
"befolkning_opprinnelsesland",2015,"11",745,"person","."
"befolkning_opprinnelsesland",2015,"11",755,"person","8"
"befolkning_opprinnelsesland",2015,"11",760,"person","132"
"befolkning_opprinnelsesland",2015,"11",765,"person",":"
"befolkning_opprinnelsesland",2015,"11",770,"person","15"
"befolkning_opprinnelsesland",2015,"11",775,"person","426"
"befolkning_opprinnelsesland",2015,"11",802,"person","."
"befolkning_opprinnelsesland",2015,"11",805,"person","232"
"befolkning_opprinnelsesland",2015,"11",806,"person","."
"befolkning_opprinnelsesland",2015,"11",807,"person","."
"befolkning_opprinnelsesland",2015,"11",808,"person","."
"befolkning_opprinnelsesland",2015,"11",809,"person",":"
"befolkning_opprinnelsesland",2015,"11",811,"person","6"
"befolkning_opprinnelsesland",2015,"11",812,"person","."
"befolkning_opprinnelsesland",2015,"11",813,"person","."
"befolkning_opprinnelsesland",2015,"11",814,"person",":"
"befolkning_opprinnelsesland",2015,"11",815,"person","."
"befolkning_opprinnelsesland",2015,"11",816,"person","."
"befolkning_opprinnelsesland",2015,"11",817,"person","."
"befolkning_opprinnelsesland",2015,"11",818,"person","."
"befolkning_opprinnelsesland",2015,"11",819,"person","."
"befolkning_opprinnelsesland",2015,"11",820,"person","76"
"befolkning_opprinnelsesland",2015,"11",821,"person","."
"befolkning_opprinnelsesland",2015,"11",822,"person","."
"befolkning_opprinnelsesland",2015,"11",826,"person",":"
"befolkning_opprinnelsesland",2015,"11",827,"person","."
"befolkning_opprinnelsesland",2015,"11",828,"person","."
"befolkning_opprinnelsesland",2015,"11",829,"person","."
"befolkning_opprinnelsesland",2015,"11",830,"person","."
"befolkning_opprinnelsesland",2015,"11",832,"person","."
"befolkning_opprinnelsesland",2015,"11",833,"person","."
"befolkning_opprinnelsesland",2015,"11",835,"person","."
"befolkning_opprinnelsesland",2015,"11",839,"person",":"
"befolkning_opprinnelsesland",2015,"11",840,"person","."
"befolkning_opprinnelsesland",2015,"11",970,"person","49"
"befolkning_opprinnelsesland",2015,"11",980,"person","."
"befolkning_opprinnelsesland",2015,"11",990,"person","."
"befolkning_opprinnelsesland",2015,"12",101,"person","1288"
"befolkning_opprinnelsesland",2015,"12",102,"person","15"
"befolkning_opprinnelsesland",2015,"12",103,"person","330"
"befolkning_opprinnelsesland",2015,"12",104,"person","114"
"befolkning_opprinnelsesland",2015,"12",105,"person","639"
"befolkning_opprinnelsesland",2015,"12",106,"person","1725"
"befolkning_opprinnelsesland",2015,"12",111,"person","64"
"befolkning_opprinnelsesland",2015,"12",112,"person","110"
"befolkning_opprinnelsesland",2015,"12",113,"person","476"
"befolkning_opprinnelsesland",2015,"12",114,"person","."
"befolkning_opprinnelsesland",2015,"12",115,"person","475"
"befolkning_opprinnelsesland",2015,"12",117,"person","549"
"befolkning_opprinnelsesland",2015,"12",118,"person","."
"befolkning_opprinnelsesland",2015,"12",119,"person","149"
"befolkning_opprinnelsesland",2015,"12",120,"person","87"
"befolkning_opprinnelsesland",2015,"12",121,"person","117"
"befolkning_opprinnelsesland",2015,"12",122,"person","302"
"befolkning_opprinnelsesland",2015,"12",123,"person","355"
"befolkning_opprinnelsesland",2015,"12",124,"person","1574"
"befolkning_opprinnelsesland",2015,"12",126,"person","9"
"befolkning_opprinnelsesland",2015,"12",127,"person","620"
"befolkning_opprinnelsesland",2015,"12",128,"person",":"
"befolkning_opprinnelsesland",2015,"12",129,"person","11"
"befolkning_opprinnelsesland",2015,"12",130,"person",":"
"befolkning_opprinnelsesland",2015,"12",131,"person","10137"
"befolkning_opprinnelsesland",2015,"12",132,"person","286"
"befolkning_opprinnelsesland",2015,"12",133,"person","1887"
"befolkning_opprinnelsesland",2015,"12",134,"person","."
"befolkning_opprinnelsesland",2015,"12",136,"person","4224"
"befolkning_opprinnelsesland",2015,"12",137,"person","702"
"befolkning_opprinnelsesland",2015,"12",138,"person","85"
"befolkning_opprinnelsesland",2015,"12",139,"person","1659"
"befolkning_opprinnelsesland",2015,"12",140,"person","1124"
"befolkning_opprinnelsesland",2015,"12",141,"person","102"
"befolkning_opprinnelsesland",2015,"12",143,"person","629"
"befolkning_opprinnelsesland",2015,"12",144,"person","2415"
"befolkning_opprinnelsesland",2015,"12",146,"person","28"
"befolkning_opprinnelsesland",2015,"12",148,"person","376"
"befolkning_opprinnelsesland",2015,"12",152,"person","343"
"befolkning_opprinnelsesland",2015,"12",153,"person","123"
"befolkning_opprinnelsesland",2015,"12",154,"person","."
"befolkning_opprinnelsesland",2015,"12",155,"person","994"
"befolkning_opprinnelsesland",2015,"12",156,"person","78"
"befolkning_opprinnelsesland",2015,"12",157,"person","338"
"befolkning_opprinnelsesland",2015,"12",158,"person","227"
"befolkning_opprinnelsesland",2015,"12",159,"person","271"
"befolkning_opprinnelsesland",2015,"12",160,"person","18"
"befolkning_opprinnelsesland",2015,"12",161,"person","305"
"befolkning_opprinnelsesland",2015,"12",162,"person","."
"befolkning_opprinnelsesland",2015,"12",163,"person","."
"befolkning_opprinnelsesland",2015,"12",164,"person","."
"befolkning_opprinnelsesland",2015,"12",203,"person","138"
"befolkning_opprinnelsesland",2015,"12",204,"person","57"
"befolkning_opprinnelsesland",2015,"12",205,"person","6"
"befolkning_opprinnelsesland",2015,"12",209,"person",":"
"befolkning_opprinnelsesland",2015,"12",213,"person","."
"befolkning_opprinnelsesland",2015,"12",216,"person","137"
"befolkning_opprinnelsesland",2015,"12",220,"person","."
"befolkning_opprinnelsesland",2015,"12",229,"person","4"
"befolkning_opprinnelsesland",2015,"12",235,"person",":"
"befolkning_opprinnelsesland",2015,"12",239,"person","25"
"befolkning_opprinnelsesland",2015,"12",241,"person","1310"
"befolkning_opprinnelsesland",2015,"12",246,"person","649"
"befolkning_opprinnelsesland",2015,"12",249,"person","131"
"befolkning_opprinnelsesland",2015,"12",250,"person","5"
"befolkning_opprinnelsesland",2015,"12",254,"person","."
"befolkning_opprinnelsesland",2015,"12",256,"person","85"
"befolkning_opprinnelsesland",2015,"12",260,"person","220"
"befolkning_opprinnelsesland",2015,"12",264,"person","38"
"befolkning_opprinnelsesland",2015,"12",266,"person","4"
"befolkning_opprinnelsesland",2015,"12",270,"person","44"
"befolkning_opprinnelsesland",2015,"12",273,"person","15"
"befolkning_opprinnelsesland",2015,"12",276,"person","122"
"befolkning_opprinnelsesland",2015,"12",278,"person","34"
"befolkning_opprinnelsesland",2015,"12",279,"person","231"
"befolkning_opprinnelsesland",2015,"12",281,"person","."
"befolkning_opprinnelsesland",2015,"12",283,"person","145"
"befolkning_opprinnelsesland",2015,"12",286,"person","40"
"befolkning_opprinnelsesland",2015,"12",289,"person","21"
"befolkning_opprinnelsesland",2015,"12",296,"person","4"
"befolkning_opprinnelsesland",2015,"12",299,"person","6"
"befolkning_opprinnelsesland",2015,"12",303,"person","208"
"befolkning_opprinnelsesland",2015,"12",304,"person",":"
"befolkning_opprinnelsesland",2015,"12",306,"person",":"
"befolkning_opprinnelsesland",2015,"12",307,"person","10"
"befolkning_opprinnelsesland",2015,"12",308,"person","16"
"befolkning_opprinnelsesland",2015,"12",309,"person",":"
"befolkning_opprinnelsesland",2015,"12",313,"person","128"
"befolkning_opprinnelsesland",2015,"12",319,"person","15"
"befolkning_opprinnelsesland",2015,"12",322,"person","."
"befolkning_opprinnelsesland",2015,"12",323,"person","."
"befolkning_opprinnelsesland",2015,"12",326,"person","24"
"befolkning_opprinnelsesland",2015,"12",329,"person","58"
"befolkning_opprinnelsesland",2015,"12",333,"person",":"
"befolkning_opprinnelsesland",2015,"12",336,"person","17"
"befolkning_opprinnelsesland",2015,"12",337,"person",":"
"befolkning_opprinnelsesland",2015,"12",338,"person","."
"befolkning_opprinnelsesland",2015,"12",339,"person","110"
"befolkning_opprinnelsesland",2015,"12",346,"person","1833"
"befolkning_opprinnelsesland",2015,"12",355,"person","19"
"befolkning_opprinnelsesland",2015,"12",356,"person","263"
"befolkning_opprinnelsesland",2015,"12",357,"person","."
"befolkning_opprinnelsesland",2015,"12",359,"person","129"
"befolkning_opprinnelsesland",2015,"12",369,"person","85"
"befolkning_opprinnelsesland",2015,"12",373,"person","12"
"befolkning_opprinnelsesland",2015,"12",376,"person","10"
"befolkning_opprinnelsesland",2015,"12",379,"person","77"
"befolkning_opprinnelsesland",2015,"12",386,"person","120"
"befolkning_opprinnelsesland",2015,"12",389,"person","47"
"befolkning_opprinnelsesland",2015,"12",393,"person","4"
"befolkning_opprinnelsesland",2015,"12",404,"person","588"
"befolkning_opprinnelsesland",2015,"12",406,"person","23"
"befolkning_opprinnelsesland",2015,"12",407,"person","41"
"befolkning_opprinnelsesland",2015,"12",409,"person",":"
"befolkning_opprinnelsesland",2015,"12",410,"person","185"
"befolkning_opprinnelsesland",2015,"12",412,"person","."
"befolkning_opprinnelsesland",2015,"12",416,"person","."
"befolkning_opprinnelsesland",2015,"12",420,"person","165"
"befolkning_opprinnelsesland",2015,"12",424,"person","803"
"befolkning_opprinnelsesland",2015,"12",426,"person","18"
"befolkning_opprinnelsesland",2015,"12",428,"person","1621"
"befolkning_opprinnelsesland",2015,"12",430,"person","15"
"befolkning_opprinnelsesland",2015,"12",432,"person","18"
"befolkning_opprinnelsesland",2015,"12",436,"person","65"
"befolkning_opprinnelsesland",2015,"12",444,"person","848"
"befolkning_opprinnelsesland",2015,"12",448,"person","78"
"befolkning_opprinnelsesland",2015,"12",452,"person","1666"
"befolkning_opprinnelsesland",2015,"12",456,"person","860"
"befolkning_opprinnelsesland",2015,"12",460,"person","86"
"befolkning_opprinnelsesland",2015,"12",464,"person","78"
"befolkning_opprinnelsesland",2015,"12",476,"person","35"
"befolkning_opprinnelsesland",2015,"12",478,"person","7"
"befolkning_opprinnelsesland",2015,"12",480,"person","100"
"befolkning_opprinnelsesland",2015,"12",484,"person","770"
"befolkning_opprinnelsesland",2015,"12",488,"person","4"
"befolkning_opprinnelsesland",2015,"12",492,"person","68"
"befolkning_opprinnelsesland",2015,"12",496,"person","41"
"befolkning_opprinnelsesland",2015,"12",500,"person","19"
"befolkning_opprinnelsesland",2015,"12",502,"person","14"
"befolkning_opprinnelsesland",2015,"12",504,"person","12"
"befolkning_opprinnelsesland",2015,"12",508,"person","107"
"befolkning_opprinnelsesland",2015,"12",510,"person","4"
"befolkning_opprinnelsesland",2015,"12",512,"person","68"
"befolkning_opprinnelsesland",2015,"12",513,"person","."
"befolkning_opprinnelsesland",2015,"12",516,"person","8"
"befolkning_opprinnelsesland",2015,"12",520,"person",":"
"befolkning_opprinnelsesland",2015,"12",524,"person","582"
"befolkning_opprinnelsesland",2015,"12",528,"person","101"
"befolkning_opprinnelsesland",2015,"12",534,"person","309"
"befolkning_opprinnelsesland",2015,"12",537,"person",":"
"befolkning_opprinnelsesland",2015,"12",540,"person",":"
"befolkning_opprinnelsesland",2015,"12",544,"person","34"
"befolkning_opprinnelsesland",2015,"12",548,"person","40"
"befolkning_opprinnelsesland",2015,"12",550,"person",":"
"befolkning_opprinnelsesland",2015,"12",552,"person","11"
"befolkning_opprinnelsesland",2015,"12",554,"person","20"
"befolkning_opprinnelsesland",2015,"12",564,"person","409"
"befolkning_opprinnelsesland",2015,"12",568,"person","1776"
"befolkning_opprinnelsesland",2015,"12",575,"person","1006"
"befolkning_opprinnelsesland",2015,"12",578,"person","32"
"befolkning_opprinnelsesland",2015,"12",601,"person",":"
"befolkning_opprinnelsesland",2015,"12",602,"person",":"
"befolkning_opprinnelsesland",2015,"12",603,"person","."
"befolkning_opprinnelsesland",2015,"12",604,"person",":"
"befolkning_opprinnelsesland",2015,"12",605,"person",":"
"befolkning_opprinnelsesland",2015,"12",606,"person","."
"befolkning_opprinnelsesland",2015,"12",608,"person","."
"befolkning_opprinnelsesland",2015,"12",612,"person","186"
"befolkning_opprinnelsesland",2015,"12",613,"person","."
"befolkning_opprinnelsesland",2015,"12",616,"person","11"
"befolkning_opprinnelsesland",2015,"12",620,"person","90"
"befolkning_opprinnelsesland",2015,"12",622,"person","."
"befolkning_opprinnelsesland",2015,"12",624,"person","43"
"befolkning_opprinnelsesland",2015,"12",629,"person","."
"befolkning_opprinnelsesland",2015,"12",631,"person","."
"befolkning_opprinnelsesland",2015,"12",632,"person","13"
"befolkning_opprinnelsesland",2015,"12",636,"person",":"
"befolkning_opprinnelsesland",2015,"12",644,"person","7"
"befolkning_opprinnelsesland",2015,"12",648,"person","10"
"befolkning_opprinnelsesland",2015,"12",650,"person","."
"befolkning_opprinnelsesland",2015,"12",652,"person","116"
"befolkning_opprinnelsesland",2015,"12",654,"person",":"
"befolkning_opprinnelsesland",2015,"12",657,"person",":"
"befolkning_opprinnelsesland",2015,"12",658,"person","."
"befolkning_opprinnelsesland",2015,"12",659,"person","."
"befolkning_opprinnelsesland",2015,"12",660,"person","."
"befolkning_opprinnelsesland",2015,"12",661,"person",":"
"befolkning_opprinnelsesland",2015,"12",664,"person","25"
"befolkning_opprinnelsesland",2015,"12",668,"person","7"
"befolkning_opprinnelsesland",2015,"12",672,"person","11"
"befolkning_opprinnelsesland",2015,"12",676,"person","."
"befolkning_opprinnelsesland",2015,"12",677,"person","."
"befolkning_opprinnelsesland",2015,"12",678,"person","."
"befolkning_opprinnelsesland",2015,"12",679,"person",":"
"befolkning_opprinnelsesland",2015,"12",680,"person","27"
"befolkning_opprinnelsesland",2015,"12",681,"person",":"
"befolkning_opprinnelsesland",2015,"12",684,"person","820"
"befolkning_opprinnelsesland",2015,"12",685,"person","4"
"befolkning_opprinnelsesland",2015,"12",686,"person",":"
"befolkning_opprinnelsesland",2015,"12",687,"person","."
"befolkning_opprinnelsesland",2015,"12",705,"person","105"
"befolkning_opprinnelsesland",2015,"12",710,"person","39"
"befolkning_opprinnelsesland",2015,"12",715,"person","468"
"befolkning_opprinnelsesland",2015,"12",720,"person","6"
"befolkning_opprinnelsesland",2015,"12",725,"person","1135"
"befolkning_opprinnelsesland",2015,"12",730,"person","175"
"befolkning_opprinnelsesland",2015,"12",735,"person","43"
"befolkning_opprinnelsesland",2015,"12",740,"person","."
"befolkning_opprinnelsesland",2015,"12",745,"person","."
"befolkning_opprinnelsesland",2015,"12",755,"person","6"
"befolkning_opprinnelsesland",2015,"12",760,"person","140"
"befolkning_opprinnelsesland",2015,"12",765,"person","7"
"befolkning_opprinnelsesland",2015,"12",770,"person","40"
"befolkning_opprinnelsesland",2015,"12",775,"person","89"
"befolkning_opprinnelsesland",2015,"12",802,"person","."
"befolkning_opprinnelsesland",2015,"12",805,"person","157"
"befolkning_opprinnelsesland",2015,"12",806,"person",":"
"befolkning_opprinnelsesland",2015,"12",807,"person","."
"befolkning_opprinnelsesland",2015,"12",808,"person","."
"befolkning_opprinnelsesland",2015,"12",809,"person","."
"befolkning_opprinnelsesland",2015,"12",811,"person",":"
"befolkning_opprinnelsesland",2015,"12",812,"person","."
"befolkning_opprinnelsesland",2015,"12",813,"person",":"
"befolkning_opprinnelsesland",2015,"12",814,"person",":"
"befolkning_opprinnelsesland",2015,"12",815,"person","."
"befolkning_opprinnelsesland",2015,"12",816,"person","."
"befolkning_opprinnelsesland",2015,"12",817,"person","."
"befolkning_opprinnelsesland",2015,"12",818,"person","."
"befolkning_opprinnelsesland",2015,"12",819,"person","."
"befolkning_opprinnelsesland",2015,"12",820,"person","65"
"befolkning_opprinnelsesland",2015,"12",821,"person","."
"befolkning_opprinnelsesland",2015,"12",822,"person","."
"befolkning_opprinnelsesland",2015,"12",826,"person","."
"befolkning_opprinnelsesland",2015,"12",827,"person","."
"befolkning_opprinnelsesland",2015,"12",828,"person","."
"befolkning_opprinnelsesland",2015,"12",829,"person","."
"befolkning_opprinnelsesland",2015,"12",830,"person",":"
"befolkning_opprinnelsesland",2015,"12",832,"person","."
"befolkning_opprinnelsesland",2015,"12",833,"person",":"
"befolkning_opprinnelsesland",2015,"12",835,"person","."
"befolkning_opprinnelsesland",2015,"12",839,"person","."
"befolkning_opprinnelsesland",2015,"12",840,"person","."
"befolkning_opprinnelsesland",2015,"12",970,"person","47"
"befolkning_opprinnelsesland",2015,"12",980,"person","."
"befolkning_opprinnelsesland",2015,"12",990,"person","."
"befolkning_opprinnelsesland",2015,"14",101,"person","273"
"befolkning_opprinnelsesland",2015,"14",102,"person",":"
"befolkning_opprinnelsesland",2015,"14",103,"person","69"
"befolkning_opprinnelsesland",2015,"14",104,"person","15"
"befolkning_opprinnelsesland",2015,"14",105,"person","246"
"befolkning_opprinnelsesland",2015,"14",106,"person","276"
"befolkning_opprinnelsesland",2015,"14",111,"person","4"
"befolkning_opprinnelsesland",2015,"14",112,"person","11"
"befolkning_opprinnelsesland",2015,"14",113,"person","95"
"befolkning_opprinnelsesland",2015,"14",114,"person","."
"befolkning_opprinnelsesland",2015,"14",115,"person","81"
"befolkning_opprinnelsesland",2015,"14",117,"person","24"
"befolkning_opprinnelsesland",2015,"14",118,"person","."
"befolkning_opprinnelsesland",2015,"14",119,"person","22"
"befolkning_opprinnelsesland",2015,"14",120,"person","18"
"befolkning_opprinnelsesland",2015,"14",121,"person","10"
"befolkning_opprinnelsesland",2015,"14",122,"person","13"
"befolkning_opprinnelsesland",2015,"14",123,"person","37"
"befolkning_opprinnelsesland",2015,"14",124,"person","231"
"befolkning_opprinnelsesland",2015,"14",126,"person","."
"befolkning_opprinnelsesland",2015,"14",127,"person","398"
"befolkning_opprinnelsesland",2015,"14",128,"person","."
"befolkning_opprinnelsesland",2015,"14",129,"person","."
"befolkning_opprinnelsesland",2015,"14",130,"person","."
"befolkning_opprinnelsesland",2015,"14",131,"person","1923"
"befolkning_opprinnelsesland",2015,"14",132,"person","37"
"befolkning_opprinnelsesland",2015,"14",133,"person","292"
"befolkning_opprinnelsesland",2015,"14",134,"person","."
"befolkning_opprinnelsesland",2015,"14",136,"person","742"
"befolkning_opprinnelsesland",2015,"14",137,"person","34"
"befolkning_opprinnelsesland",2015,"14",138,"person","17"
"befolkning_opprinnelsesland",2015,"14",139,"person","217"
"befolkning_opprinnelsesland",2015,"14",140,"person","174"
"befolkning_opprinnelsesland",2015,"14",141,"person","20"
"befolkning_opprinnelsesland",2015,"14",143,"person","39"
"befolkning_opprinnelsesland",2015,"14",144,"person","532"
"befolkning_opprinnelsesland",2015,"14",146,"person","6"
"befolkning_opprinnelsesland",2015,"14",148,"person","83"
"befolkning_opprinnelsesland",2015,"14",152,"person","68"
"befolkning_opprinnelsesland",2015,"14",153,"person","10"
"befolkning_opprinnelsesland",2015,"14",154,"person","."
"befolkning_opprinnelsesland",2015,"14",155,"person","153"
"befolkning_opprinnelsesland",2015,"14",156,"person",":"
"befolkning_opprinnelsesland",2015,"14",157,"person","454"
"befolkning_opprinnelsesland",2015,"14",158,"person","32"
"befolkning_opprinnelsesland",2015,"14",159,"person","36"
"befolkning_opprinnelsesland",2015,"14",160,"person","4"
"befolkning_opprinnelsesland",2015,"14",161,"person","23"
"befolkning_opprinnelsesland",2015,"14",162,"person","."
"befolkning_opprinnelsesland",2015,"14",163,"person","."
"befolkning_opprinnelsesland",2015,"14",164,"person","."
"befolkning_opprinnelsesland",2015,"14",203,"person","6"
"befolkning_opprinnelsesland",2015,"14",204,"person","8"
"befolkning_opprinnelsesland",2015,"14",205,"person","5"
"befolkning_opprinnelsesland",2015,"14",209,"person","."
"befolkning_opprinnelsesland",2015,"14",213,"person","."
"befolkning_opprinnelsesland",2015,"14",216,"person","35"
"befolkning_opprinnelsesland",2015,"14",220,"person","."
"befolkning_opprinnelsesland",2015,"14",229,"person","."
"befolkning_opprinnelsesland",2015,"14",235,"person","."
"befolkning_opprinnelsesland",2015,"14",239,"person","6"
"befolkning_opprinnelsesland",2015,"14",241,"person","458"
"befolkning_opprinnelsesland",2015,"14",246,"person","82"
"befolkning_opprinnelsesland",2015,"14",249,"person","5"
"befolkning_opprinnelsesland",2015,"14",250,"person","."
"befolkning_opprinnelsesland",2015,"14",254,"person","."
"befolkning_opprinnelsesland",2015,"14",256,"person","6"
"befolkning_opprinnelsesland",2015,"14",260,"person","9"
