"aar","bydel_nr","innvkat_4","enhet","tabell_navn","fylke_nr","naringsregion_nr","kjonn","tabellvariabel"
2013,"NULL","innvandrere","gjennomsnitt","grunnskolepoeng","NULL","23","1","29.3"
2013,"NULL","innvandrere","gjennomsnitt","grunnskolepoeng","NULL","24","1","33"
2013,"NULL","innvandrere","gjennomsnitt","grunnskolepoeng","NULL","25","1","32.7"
2013,"NULL","innvandrere","gjennomsnitt","grunnskolepoeng","NULL","26","1","34.9"
2013,"NULL","innvandrere","gjennomsnitt","grunnskolepoeng","NULL","27","1","33.2"
2013,"NULL","innvandrere","gjennomsnitt","grunnskolepoeng","NULL","28","1","34.2"
2013,"NULL","innvandrere","gjennomsnitt","grunnskolepoeng","NULL","29","1","30.8"
2013,"NULL","innvandrere","gjennomsnitt","grunnskolepoeng","NULL","30","1","37.7"
2013,"NULL","innvandrere","gjennomsnitt","grunnskolepoeng","NULL","31","1","36.1"
2013,"NULL","innvandrere","gjennomsnitt","grunnskolepoeng","NULL","32","1","35.6"
2013,"NULL","innvandrere","gjennomsnitt","grunnskolepoeng","NULL","33","1","37.5"
2013,"NULL","innvandrere","gjennomsnitt","grunnskolepoeng","NULL","34","1","35.2"
2013,"NULL","innvandrere","gjennomsnitt","grunnskolepoeng","NULL","35","1","34.5"
2013,"NULL","innvandrere","gjennomsnitt","grunnskolepoeng","NULL","36","1","31.5"
2013,"NULL","innvandrere","gjennomsnitt","grunnskolepoeng","NULL","37","1","32.6"
2013,"NULL","innvandrere","gjennomsnitt","grunnskolepoeng","NULL","38","1","35.5"
2013,"NULL","innvandrere","gjennomsnitt","grunnskolepoeng","NULL","39","1","34.8"
2013,"NULL","innvandrere","gjennomsnitt","grunnskolepoeng","NULL","40","1","33.8"
2013,"NULL","innvandrere","gjennomsnitt","grunnskolepoeng","NULL","41","1","35.6"
2013,"NULL","innvandrere","gjennomsnitt","grunnskolepoeng","NULL","42","1","30.9"
2013,"NULL","innvandrere","gjennomsnitt","grunnskolepoeng","NULL","43","1",":"
2013,"NULL","innvandrere","gjennomsnitt","grunnskolepoeng","NULL","44","1","33"
2013,"NULL","innvandrere","gjennomsnitt","grunnskolepoeng","NULL","45","1",":"
2013,"NULL","innvandrere","gjennomsnitt","grunnskolepoeng","NULL","46","1","32.8"
2013,"NULL","innvandrere","gjennomsnitt","grunnskolepoeng","NULL","47","1","35.6"
2013,"NULL","innvandrere","gjennomsnitt","grunnskolepoeng","NULL","48","1",":"
2013,"NULL","innvandrere","gjennomsnitt","grunnskolepoeng","NULL","49","1","36.5"
2013,"NULL","innvandrere","gjennomsnitt","grunnskolepoeng","NULL","50","1","37.1"
2013,"NULL","innvandrere","gjennomsnitt","grunnskolepoeng","NULL","51","1","35"
2013,"NULL","innvandrere","gjennomsnitt","grunnskolepoeng","NULL","52","1","36.9"
2013,"NULL","innvandrere","gjennomsnitt","grunnskolepoeng","NULL","53","1","31.8"
2013,"NULL","innvandrere","gjennomsnitt","grunnskolepoeng","NULL","54","1","37.2"
2013,"NULL","innvandrere","gjennomsnitt","grunnskolepoeng","NULL","55","1","32.5"
2013,"NULL","innvandrere","gjennomsnitt","grunnskolepoeng","NULL","56","1","35.1"
2013,"NULL","innvandrere","gjennomsnitt","grunnskolepoeng","NULL","57","1","34.6"
2013,"NULL","innvandrere","gjennomsnitt","grunnskolepoeng","NULL","58","1","34.8"
2013,"NULL","innvandrere","gjennomsnitt","grunnskolepoeng","NULL","59","1","."
2013,"NULL","innvandrere","gjennomsnitt","grunnskolepoeng","NULL","60","1","39.5"
2013,"NULL","innvandrere","gjennomsnitt","grunnskolepoeng","NULL","61","1","34.7"
2013,"NULL","innvandrere","gjennomsnitt","grunnskolepoeng","NULL","62","1",":"
2013,"NULL","innvandrere","gjennomsnitt","grunnskolepoeng","NULL","63","1","35.4"
2013,"NULL","innvandrere","gjennomsnitt","grunnskolepoeng","NULL","64","1","32.7"
2013,"NULL","innvandrere","gjennomsnitt","grunnskolepoeng","NULL","65","1",":"
2013,"NULL","innvandrere","gjennomsnitt","grunnskolepoeng","NULL","66","1",":"
2013,"NULL","innvandrere","gjennomsnitt","grunnskolepoeng","NULL","67","1","35.5"
2013,"NULL","innvandrere","gjennomsnitt","grunnskolepoeng","NULL","68","1","33.7"
2013,"NULL","innvandrere","gjennomsnitt","grunnskolepoeng","NULL","69","1","34.4"
2013,"NULL","innvandrere","gjennomsnitt","grunnskolepoeng","NULL","70","1",":"
2013,"NULL","innvandrere","gjennomsnitt","grunnskolepoeng","NULL","71","1","32.9"
2013,"NULL","innvandrere","gjennomsnitt","grunnskolepoeng","NULL","72","1","35.2"
2013,"NULL","innvandrere","gjennomsnitt","grunnskolepoeng","NULL","73","1","36.3"
2013,"NULL","innvandrere","gjennomsnitt","grunnskolepoeng","NULL","74","1","36"
2013,"NULL","innvandrere","gjennomsnitt","grunnskolepoeng","NULL","75","1","36.3"
2013,"NULL","innvandrere","gjennomsnitt","grunnskolepoeng","NULL","76","1","35.9"
2013,"NULL","innvandrere","gjennomsnitt","grunnskolepoeng","NULL","77","1","29.5"
2013,"NULL","innvandrere","gjennomsnitt","grunnskolepoeng","NULL","78","1","37"
2013,"NULL","innvandrere","gjennomsnitt","grunnskolepoeng","NULL","79","1","38.9"
2013,"NULL","innvandrere","gjennomsnitt","grunnskolepoeng","NULL","80","1",":"
2013,"NULL","innvandrere","gjennomsnitt","grunnskolepoeng","NULL","81","1","29.8"
2013,"NULL","innvandrere","gjennomsnitt","grunnskolepoeng","NULL","82","1",":"
2013,"NULL","innvandrere","gjennomsnitt","grunnskolepoeng","NULL","83","1","38.9"
2013,"NULL","innvandrere","personer","grunnskolepoeng","00","NULL","1","2166"
2013,"NULL","innvandrere","personer","grunnskolepoeng","01","NULL","1","163"
2013,"NULL","innvandrere","personer","grunnskolepoeng","02","NULL","1","232"
2013,"NULL","innvandrere","personer","grunnskolepoeng","03","NULL","1","304"
2013,"NULL","innvandrere","personer","grunnskolepoeng","04","NULL","1","78"
2013,"NULL","innvandrere","personer","grunnskolepoeng","05","NULL","1","82"
2013,"NULL","innvandrere","personer","grunnskolepoeng","06","NULL","1","156"
2013,"NULL","innvandrere","personer","grunnskolepoeng","07","NULL","1","113"
2013,"NULL","innvandrere","personer","grunnskolepoeng","08","NULL","1","85"
2013,"NULL","innvandrere","personer","grunnskolepoeng","09","NULL","1","57"
2013,"NULL","innvandrere","personer","grunnskolepoeng","10","NULL","1","77"
2013,"NULL","innvandrere","personer","grunnskolepoeng","11","NULL","1","218"
2013,"NULL","innvandrere","personer","grunnskolepoeng","12","NULL","1","166"
2013,"NULL","innvandrere","personer","grunnskolepoeng","14","NULL","1","44"
2013,"NULL","innvandrere","personer","grunnskolepoeng","15","NULL","1","105"
2013,"NULL","innvandrere","personer","grunnskolepoeng","16","NULL","1","96"
2013,"NULL","innvandrere","personer","grunnskolepoeng","17","NULL","1","32"
2013,"NULL","innvandrere","personer","grunnskolepoeng","18","NULL","1","93"
2013,"NULL","innvandrere","personer","grunnskolepoeng","19","NULL","1","44"
2013,"NULL","innvandrere","personer","grunnskolepoeng","20","NULL","1","21"
2013,"NULL","innvandrere","personer","grunnskolepoeng","99","NULL","1","."
2013,"NULL","innvandrere","personer","grunnskolepoeng","NULL","01","1","11"
2013,"NULL","innvandrere","personer","grunnskolepoeng","NULL","02","1","37"
2013,"NULL","innvandrere","personer","grunnskolepoeng","NULL","03","1","24"
2013,"NULL","innvandrere","personer","grunnskolepoeng","NULL","04","1","91"
2013,"NULL","innvandrere","personer","grunnskolepoeng","NULL","05","1","54"
2013,"NULL","innvandrere","personer","grunnskolepoeng","NULL","06","1","52"
2013,"NULL","innvandrere","personer","grunnskolepoeng","NULL","07","1","83"
2013,"NULL","innvandrere","personer","grunnskolepoeng","NULL","08","1","43"
2013,"NULL","innvandrere","personer","grunnskolepoeng","NULL","09","1","304"
2013,"NULL","innvandrere","personer","grunnskolepoeng","NULL","10","1","11"
2013,"NULL","innvandrere","personer","grunnskolepoeng","NULL","11","1","20"
2013,"NULL","innvandrere","personer","grunnskolepoeng","NULL","12","1","38"
2013,"NULL","innvandrere","personer","grunnskolepoeng","NULL","13","1","9"
2013,"NULL","innvandrere","personer","grunnskolepoeng","NULL","14","1","27"
2013,"NULL","innvandrere","personer","grunnskolepoeng","NULL","15","1","13"
2013,"NULL","innvandrere","personer","grunnskolepoeng","NULL","16","1","19"
2013,"NULL","innvandrere","personer","grunnskolepoeng","NULL","17","1","9"
2013,"NULL","innvandrere","personer","grunnskolepoeng","NULL","18","1",":"
2013,"NULL","innvandrere","personer","grunnskolepoeng","NULL","19","1",":"
2013,"NULL","innvandrere","personer","grunnskolepoeng","NULL","20","1","112"
2013,"NULL","innvandrere","personer","grunnskolepoeng","NULL","21","1","11"
2013,"NULL","innvandrere","personer","grunnskolepoeng","NULL","22","1","15"
2013,"NULL","innvandrere","personer","grunnskolepoeng","NULL","23","1","4"
2013,"NULL","innvandrere","personer","grunnskolepoeng","NULL","24","1","18"
2013,"NULL","innvandrere","personer","grunnskolepoeng","NULL","25","1","55"
2013,"NULL","innvandrere","personer","grunnskolepoeng","NULL","26","1","54"
2013,"NULL","innvandrere","personer","grunnskolepoeng","NULL","27","1","67"
2013,"NULL","innvandrere","personer","grunnskolepoeng","NULL","28","1","8"
2013,"NULL","innvandrere","personer","grunnskolepoeng","NULL","29","1","4"
2013,"NULL","innvandrere","personer","grunnskolepoeng","NULL","30","1","6"
2013,"NULL","innvandrere","personer","grunnskolepoeng","NULL","31","1","4"
2013,"NULL","innvandrere","personer","grunnskolepoeng","NULL","32","1","43"
2013,"NULL","innvandrere","personer","grunnskolepoeng","NULL","33","1","15"
2013,"NULL","innvandrere","personer","grunnskolepoeng","NULL","34","1","10"
2013,"NULL","innvandrere","personer","grunnskolepoeng","NULL","35","1","62"
2013,"NULL","innvandrere","personer","grunnskolepoeng","NULL","36","1","11"
2013,"NULL","innvandrere","personer","grunnskolepoeng","NULL","37","1","40"
2013,"NULL","innvandrere","personer","grunnskolepoeng","NULL","38","1","9"
2013,"NULL","innvandrere","personer","grunnskolepoeng","NULL","39","1","158"
2013,"NULL","innvandrere","personer","grunnskolepoeng","NULL","40","1","93"
2013,"NULL","innvandrere","personer","grunnskolepoeng","NULL","41","1","5"
2013,"NULL","innvandrere","personer","grunnskolepoeng","NULL","42","1","13"
2013,"NULL","innvandrere","personer","grunnskolepoeng","NULL","43","1",":"
2013,"NULL","innvandrere","personer","grunnskolepoeng","NULL","44","1","8"
2013,"NULL","innvandrere","personer","grunnskolepoeng","NULL","45","1",":"
2013,"NULL","innvandrere","personer","grunnskolepoeng","NULL","46","1","26"
2013,"NULL","innvandrere","personer","grunnskolepoeng","NULL","47","1","18"
2013,"NULL","innvandrere","personer","grunnskolepoeng","NULL","48","1",":"
2013,"NULL","innvandrere","personer","grunnskolepoeng","NULL","49","1","15"
2013,"NULL","innvandrere","personer","grunnskolepoeng","NULL","50","1","10"
2013,"NULL","innvandrere","personer","grunnskolepoeng","NULL","51","1","18"
2013,"NULL","innvandrere","personer","grunnskolepoeng","NULL","52","1","21"
2013,"NULL","innvandrere","personer","grunnskolepoeng","NULL","53","1","23"
2013,"NULL","innvandrere","personer","grunnskolepoeng","NULL","54","1","12"
2013,"NULL","innvandrere","personer","grunnskolepoeng","NULL","55","1","17"
2013,"NULL","innvandrere","personer","grunnskolepoeng","NULL","56","1","32"
2013,"NULL","innvandrere","personer","grunnskolepoeng","NULL","57","1","10"
2013,"NULL","innvandrere","personer","grunnskolepoeng","NULL","58","1","4"
2013,"NULL","innvandrere","personer","grunnskolepoeng","NULL","59","1","."
2013,"NULL","innvandrere","personer","grunnskolepoeng","NULL","60","1","5"
2013,"NULL","innvandrere","personer","grunnskolepoeng","NULL","61","1","75"
2013,"NULL","innvandrere","personer","grunnskolepoeng","NULL","62","1",":"
2013,"NULL","innvandrere","personer","grunnskolepoeng","NULL","63","1","11"
2013,"NULL","innvandrere","personer","grunnskolepoeng","NULL","64","1","12"
2013,"NULL","innvandrere","personer","grunnskolepoeng","NULL","65","1",":"
2013,"NULL","innvandrere","personer","grunnskolepoeng","NULL","66","1",":"
2013,"NULL","innvandrere","personer","grunnskolepoeng","NULL","67","1","4"
2013,"NULL","innvandrere","personer","grunnskolepoeng","NULL","68","1","6"
2013,"NULL","innvandrere","personer","grunnskolepoeng","NULL","69","1","3"
2013,"NULL","innvandrere","personer","grunnskolepoeng","NULL","70","1",":"
2013,"NULL","innvandrere","personer","grunnskolepoeng","NULL","71","1","4"
2013,"NULL","innvandrere","personer","grunnskolepoeng","NULL","72","1","11"
2013,"NULL","innvandrere","personer","grunnskolepoeng","NULL","73","1","33"
2013,"NULL","innvandrere","personer","grunnskolepoeng","NULL","74","1","5"
2013,"NULL","innvandrere","personer","grunnskolepoeng","NULL","75","1","13"
2013,"NULL","innvandrere","personer","grunnskolepoeng","NULL","76","1","17"
2013,"NULL","innvandrere","personer","grunnskolepoeng","NULL","77","1","16"
2013,"NULL","innvandrere","personer","grunnskolepoeng","NULL","78","1","7"
2013,"NULL","innvandrere","personer","grunnskolepoeng","NULL","79","1","16"
2013,"NULL","innvandrere","personer","grunnskolepoeng","NULL","80","1",":"
2013,"NULL","innvandrere","personer","grunnskolepoeng","NULL","81","1","11"
2013,"NULL","innvandrere","personer","grunnskolepoeng","NULL","82","1",":"
2013,"NULL","innvandrere","personer","grunnskolepoeng","NULL","83","1","9"
2013,"NULL","norskfodte_m_innvf","gjennomsnitt","grunnskolepoeng","00","NULL","1","37.6"
2013,"NULL","norskfodte_m_innvf","gjennomsnitt","grunnskolepoeng","01","NULL","1","35.9"
2013,"NULL","norskfodte_m_innvf","gjennomsnitt","grunnskolepoeng","02","NULL","1","39.8"
2013,"NULL","norskfodte_m_innvf","gjennomsnitt","grunnskolepoeng","03","NULL","1","36.6"
2013,"NULL","norskfodte_m_innvf","gjennomsnitt","grunnskolepoeng","04","NULL","1","33.6"
2013,"NULL","norskfodte_m_innvf","gjennomsnitt","grunnskolepoeng","05","NULL","1","37.9"
2013,"NULL","norskfodte_m_innvf","gjennomsnitt","grunnskolepoeng","06","NULL","1","38.3"
2013,"NULL","norskfodte_m_innvf","gjennomsnitt","grunnskolepoeng","07","NULL","1","39.4"
2013,"NULL","norskfodte_m_innvf","gjennomsnitt","grunnskolepoeng","08","NULL","1","35.6"
2013,"NULL","norskfodte_m_innvf","gjennomsnitt","grunnskolepoeng","09","NULL","1","45"
2013,"NULL","norskfodte_m_innvf","gjennomsnitt","grunnskolepoeng","10","NULL","1","37.9"
2013,"NULL","norskfodte_m_innvf","gjennomsnitt","grunnskolepoeng","11","NULL","1","38.5"
2013,"NULL","norskfodte_m_innvf","gjennomsnitt","grunnskolepoeng","12","NULL","1","39.2"
2013,"NULL","norskfodte_m_innvf","gjennomsnitt","grunnskolepoeng","14","NULL","1",":"
2013,"NULL","norskfodte_m_innvf","gjennomsnitt","grunnskolepoeng","15","NULL","1","38.4"
2013,"NULL","norskfodte_m_innvf","gjennomsnitt","grunnskolepoeng","16","NULL","1","37.6"
2013,"NULL","norskfodte_m_innvf","gjennomsnitt","grunnskolepoeng","17","NULL","1",":"
2013,"NULL","norskfodte_m_innvf","gjennomsnitt","grunnskolepoeng","18","NULL","1","40.9"
2013,"NULL","norskfodte_m_innvf","gjennomsnitt","grunnskolepoeng","19","NULL","1",":"
2013,"NULL","norskfodte_m_innvf","gjennomsnitt","grunnskolepoeng","20","NULL","1","32.3"
2013,"NULL","norskfodte_m_innvf","gjennomsnitt","grunnskolepoeng","99","NULL","1","."
2013,"NULL","norskfodte_m_innvf","gjennomsnitt","grunnskolepoeng","NULL","01","1","."
2013,"NULL","norskfodte_m_innvf","gjennomsnitt","grunnskolepoeng","NULL","02","1","."
2013,"NULL","norskfodte_m_innvf","gjennomsnitt","grunnskolepoeng","NULL","03","1","."
2013,"NULL","norskfodte_m_innvf","gjennomsnitt","grunnskolepoeng","NULL","04","1","."
2013,"NULL","norskfodte_m_innvf","gjennomsnitt","grunnskolepoeng","NULL","05","1","."
2013,"NULL","norskfodte_m_innvf","gjennomsnitt","grunnskolepoeng","NULL","06","1","."
2013,"NULL","norskfodte_m_innvf","gjennomsnitt","grunnskolepoeng","NULL","07","1","."
2013,"NULL","norskfodte_m_innvf","gjennomsnitt","grunnskolepoeng","NULL","08","1","."
2013,"NULL","norskfodte_m_innvf","gjennomsnitt","grunnskolepoeng","NULL","09","1","."
2013,"NULL","norskfodte_m_innvf","gjennomsnitt","grunnskolepoeng","NULL","10","1","."
2013,"NULL","norskfodte_m_innvf","gjennomsnitt","grunnskolepoeng","NULL","11","1","."
2013,"NULL","norskfodte_m_innvf","gjennomsnitt","grunnskolepoeng","NULL","12","1","."
2013,"NULL","norskfodte_m_innvf","gjennomsnitt","grunnskolepoeng","NULL","13","1","."
2013,"NULL","norskfodte_m_innvf","gjennomsnitt","grunnskolepoeng","NULL","14","1","."
2013,"NULL","norskfodte_m_innvf","gjennomsnitt","grunnskolepoeng","NULL","15","1","."
2013,"NULL","norskfodte_m_innvf","gjennomsnitt","grunnskolepoeng","NULL","16","1","."
2013,"NULL","norskfodte_m_innvf","gjennomsnitt","grunnskolepoeng","NULL","17","1","."
2013,"NULL","norskfodte_m_innvf","gjennomsnitt","grunnskolepoeng","NULL","18","1","."
2013,"NULL","norskfodte_m_innvf","gjennomsnitt","grunnskolepoeng","NULL","19","1","."
2013,"NULL","norskfodte_m_innvf","gjennomsnitt","grunnskolepoeng","NULL","20","1","."
2013,"NULL","norskfodte_m_innvf","gjennomsnitt","grunnskolepoeng","NULL","21","1","."
2013,"NULL","norskfodte_m_innvf","gjennomsnitt","grunnskolepoeng","NULL","22","1","."
2013,"NULL","norskfodte_m_innvf","gjennomsnitt","grunnskolepoeng","NULL","23","1","."
2013,"NULL","norskfodte_m_innvf","gjennomsnitt","grunnskolepoeng","NULL","24","1","."
2013,"NULL","norskfodte_m_innvf","gjennomsnitt","grunnskolepoeng","NULL","25","1","."
2013,"NULL","norskfodte_m_innvf","gjennomsnitt","grunnskolepoeng","NULL","26","1","."
2013,"NULL","norskfodte_m_innvf","gjennomsnitt","grunnskolepoeng","NULL","27","1","."
2013,"NULL","norskfodte_m_innvf","gjennomsnitt","grunnskolepoeng","NULL","28","1","."
2013,"NULL","norskfodte_m_innvf","gjennomsnitt","grunnskolepoeng","NULL","29","1","."
2013,"NULL","norskfodte_m_innvf","gjennomsnitt","grunnskolepoeng","NULL","30","1","."
2013,"NULL","norskfodte_m_innvf","gjennomsnitt","grunnskolepoeng","NULL","31","1","."
2013,"NULL","norskfodte_m_innvf","gjennomsnitt","grunnskolepoeng","NULL","32","1","."
2013,"NULL","norskfodte_m_innvf","gjennomsnitt","grunnskolepoeng","NULL","33","1","."
2013,"NULL","norskfodte_m_innvf","gjennomsnitt","grunnskolepoeng","NULL","34","1","."
2013,"NULL","norskfodte_m_innvf","gjennomsnitt","grunnskolepoeng","NULL","35","1","."
2013,"NULL","norskfodte_m_innvf","gjennomsnitt","grunnskolepoeng","NULL","36","1","."
2013,"NULL","norskfodte_m_innvf","gjennomsnitt","grunnskolepoeng","NULL","37","1","."
2013,"NULL","norskfodte_m_innvf","gjennomsnitt","grunnskolepoeng","NULL","38","1","."
2013,"NULL","norskfodte_m_innvf","gjennomsnitt","grunnskolepoeng","NULL","39","1","."
2013,"NULL","norskfodte_m_innvf","gjennomsnitt","grunnskolepoeng","NULL","40","1","."
2013,"NULL","norskfodte_m_innvf","gjennomsnitt","grunnskolepoeng","NULL","41","1","."
2013,"NULL","norskfodte_m_innvf","gjennomsnitt","grunnskolepoeng","NULL","42","1","."
2013,"NULL","norskfodte_m_innvf","gjennomsnitt","grunnskolepoeng","NULL","43","1","."
2013,"NULL","norskfodte_m_innvf","gjennomsnitt","grunnskolepoeng","NULL","44","1","."
2013,"NULL","norskfodte_m_innvf","gjennomsnitt","grunnskolepoeng","NULL","45","1","."
2013,"NULL","norskfodte_m_innvf","gjennomsnitt","grunnskolepoeng","NULL","46","1","."
2013,"NULL","norskfodte_m_innvf","gjennomsnitt","grunnskolepoeng","NULL","47","1","."
2013,"NULL","norskfodte_m_innvf","gjennomsnitt","grunnskolepoeng","NULL","48","1","."
2013,"NULL","norskfodte_m_innvf","gjennomsnitt","grunnskolepoeng","NULL","49","1","."
2013,"NULL","norskfodte_m_innvf","gjennomsnitt","grunnskolepoeng","NULL","50","1","."
2013,"NULL","norskfodte_m_innvf","gjennomsnitt","grunnskolepoeng","NULL","51","1","."
2013,"NULL","norskfodte_m_innvf","gjennomsnitt","grunnskolepoeng","NULL","52","1","."
2013,"NULL","norskfodte_m_innvf","gjennomsnitt","grunnskolepoeng","NULL","53","1","."
2013,"NULL","norskfodte_m_innvf","gjennomsnitt","grunnskolepoeng","NULL","54","1","."
2013,"NULL","norskfodte_m_innvf","gjennomsnitt","grunnskolepoeng","NULL","55","1","."
2013,"NULL","norskfodte_m_innvf","gjennomsnitt","grunnskolepoeng","NULL","56","1","."
2013,"NULL","norskfodte_m_innvf","gjennomsnitt","grunnskolepoeng","NULL","57","1","."
2013,"NULL","norskfodte_m_innvf","gjennomsnitt","grunnskolepoeng","NULL","58","1","."
2013,"NULL","norskfodte_m_innvf","gjennomsnitt","grunnskolepoeng","NULL","59","1","."
2013,"NULL","norskfodte_m_innvf","gjennomsnitt","grunnskolepoeng","NULL","60","1","."
2013,"NULL","norskfodte_m_innvf","gjennomsnitt","grunnskolepoeng","NULL","61","1","."
2013,"NULL","norskfodte_m_innvf","gjennomsnitt","grunnskolepoeng","NULL","62","1","."
2013,"NULL","norskfodte_m_innvf","gjennomsnitt","grunnskolepoeng","NULL","63","1","."
2013,"NULL","norskfodte_m_innvf","gjennomsnitt","grunnskolepoeng","NULL","64","1","."
2013,"NULL","norskfodte_m_innvf","gjennomsnitt","grunnskolepoeng","NULL","65","1","."
2013,"NULL","norskfodte_m_innvf","gjennomsnitt","grunnskolepoeng","NULL","66","1","."
2013,"NULL","norskfodte_m_innvf","gjennomsnitt","grunnskolepoeng","NULL","67","1","."
2013,"NULL","norskfodte_m_innvf","gjennomsnitt","grunnskolepoeng","NULL","68","1","."
2013,"NULL","norskfodte_m_innvf","gjennomsnitt","grunnskolepoeng","NULL","69","1","."
2013,"NULL","norskfodte_m_innvf","gjennomsnitt","grunnskolepoeng","NULL","70","1","."
2013,"NULL","norskfodte_m_innvf","gjennomsnitt","grunnskolepoeng","NULL","71","1","."
2013,"NULL","norskfodte_m_innvf","gjennomsnitt","grunnskolepoeng","NULL","72","1","."
2013,"NULL","norskfodte_m_innvf","gjennomsnitt","grunnskolepoeng","NULL","73","1","."
2013,"NULL","norskfodte_m_innvf","gjennomsnitt","grunnskolepoeng","NULL","74","1","."
2013,"NULL","norskfodte_m_innvf","gjennomsnitt","grunnskolepoeng","NULL","75","1","."
2013,"NULL","norskfodte_m_innvf","gjennomsnitt","grunnskolepoeng","NULL","76","1","."
2013,"NULL","norskfodte_m_innvf","gjennomsnitt","grunnskolepoeng","NULL","77","1","."
2013,"NULL","norskfodte_m_innvf","gjennomsnitt","grunnskolepoeng","NULL","78","1","."
2013,"NULL","norskfodte_m_innvf","gjennomsnitt","grunnskolepoeng","NULL","79","1","."
2013,"NULL","norskfodte_m_innvf","gjennomsnitt","grunnskolepoeng","NULL","80","1","."
2013,"NULL","norskfodte_m_innvf","gjennomsnitt","grunnskolepoeng","NULL","81","1","."
2013,"NULL","norskfodte_m_innvf","gjennomsnitt","grunnskolepoeng","NULL","82","1","."
2013,"NULL","norskfodte_m_innvf","gjennomsnitt","grunnskolepoeng","NULL","83","1","."
2013,"NULL","norskfodte_m_innvf","personer","grunnskolepoeng","00","NULL","1","1422"
2013,"NULL","norskfodte_m_innvf","personer","grunnskolepoeng","01","NULL","1","94"
2013,"NULL","norskfodte_m_innvf","personer","grunnskolepoeng","02","NULL","1","205"
2013,"NULL","norskfodte_m_innvf","personer","grunnskolepoeng","03","NULL","1","606"
2013,"NULL","norskfodte_m_innvf","personer","grunnskolepoeng","04","NULL","1","23"
2013,"NULL","norskfodte_m_innvf","personer","grunnskolepoeng","05","NULL","1","20"
2013,"NULL","norskfodte_m_innvf","personer","grunnskolepoeng","06","NULL","1","85"
2013,"NULL","norskfodte_m_innvf","personer","grunnskolepoeng","07","NULL","1","39"
2013,"NULL","norskfodte_m_innvf","personer","grunnskolepoeng","08","NULL","1","35"
2013,"NULL","norskfodte_m_innvf","personer","grunnskolepoeng","09","NULL","1","10"
2013,"NULL","norskfodte_m_innvf","personer","grunnskolepoeng","10","NULL","1","42"
2013,"NULL","norskfodte_m_innvf","personer","grunnskolepoeng","11","NULL","1","109"
2013,"NULL","norskfodte_m_innvf","personer","grunnskolepoeng","12","NULL","1","75"
2013,"NULL","norskfodte_m_innvf","personer","grunnskolepoeng","14","NULL","1",":"
2013,"NULL","norskfodte_m_innvf","personer","grunnskolepoeng","15","NULL","1","14"
2013,"NULL","norskfodte_m_innvf","personer","grunnskolepoeng","16","NULL","1","35"
2013,"NULL","norskfodte_m_innvf","personer","grunnskolepoeng","17","NULL","1",":"
2013,"NULL","norskfodte_m_innvf","personer","grunnskolepoeng","18","NULL","1","11"
2013,"NULL","norskfodte_m_innvf","personer","grunnskolepoeng","19","NULL","1",":"
2013,"NULL","norskfodte_m_innvf","personer","grunnskolepoeng","20","NULL","1","5"
2013,"NULL","norskfodte_m_innvf","personer","grunnskolepoeng","99","NULL","1","."
2013,"NULL","norskfodte_m_innvf","personer","grunnskolepoeng","NULL","01","1","."
2013,"NULL","norskfodte_m_innvf","personer","grunnskolepoeng","NULL","02","1","."
2013,"NULL","norskfodte_m_innvf","personer","grunnskolepoeng","NULL","03","1","."
2013,"NULL","norskfodte_m_innvf","personer","grunnskolepoeng","NULL","04","1","."
2013,"NULL","norskfodte_m_innvf","personer","grunnskolepoeng","NULL","05","1","."
2013,"NULL","norskfodte_m_innvf","personer","grunnskolepoeng","NULL","06","1","."
2013,"NULL","norskfodte_m_innvf","personer","grunnskolepoeng","NULL","07","1","."
2013,"NULL","norskfodte_m_innvf","personer","grunnskolepoeng","NULL","08","1","."
2013,"NULL","norskfodte_m_innvf","personer","grunnskolepoeng","NULL","09","1","."
2013,"NULL","norskfodte_m_innvf","personer","grunnskolepoeng","NULL","10","1","."
2013,"NULL","norskfodte_m_innvf","personer","grunnskolepoeng","NULL","11","1","."
2013,"NULL","norskfodte_m_innvf","personer","grunnskolepoeng","NULL","12","1","."
2013,"NULL","norskfodte_m_innvf","personer","grunnskolepoeng","NULL","13","1","."
2013,"NULL","norskfodte_m_innvf","personer","grunnskolepoeng","NULL","14","1","."
2013,"NULL","norskfodte_m_innvf","personer","grunnskolepoeng","NULL","15","1","."
2013,"NULL","norskfodte_m_innvf","personer","grunnskolepoeng","NULL","16","1","."
2013,"NULL","norskfodte_m_innvf","personer","grunnskolepoeng","NULL","17","1","."
2013,"NULL","norskfodte_m_innvf","personer","grunnskolepoeng","NULL","18","1","."
2013,"NULL","norskfodte_m_innvf","personer","grunnskolepoeng","NULL","19","1","."
2013,"NULL","norskfodte_m_innvf","personer","grunnskolepoeng","NULL","20","1","."
2013,"NULL","norskfodte_m_innvf","personer","grunnskolepoeng","NULL","21","1","."
2013,"NULL","norskfodte_m_innvf","personer","grunnskolepoeng","NULL","22","1","."
2013,"NULL","norskfodte_m_innvf","personer","grunnskolepoeng","NULL","23","1","."
2013,"NULL","norskfodte_m_innvf","personer","grunnskolepoeng","NULL","24","1","."
2013,"NULL","norskfodte_m_innvf","personer","grunnskolepoeng","NULL","25","1","."
2013,"NULL","norskfodte_m_innvf","personer","grunnskolepoeng","NULL","26","1","."
