"fylke_nr","avslutta","kjonn","avslstat4","aar","enhet","tabellvariabel","tabell_navn"
"04","treaar","0","arbutd","2013","personer","16","intro_status_arbutd"
"05","treaar","0","arbutd","2013","personer","47","intro_status_arbutd"
"06","treaar","0","arbutd","2013","personer","39","intro_status_arbutd"
"07","treaar","0","arbutd","2013","personer","21","intro_status_arbutd"
"08","treaar","0","arbutd","2013","personer","37","intro_status_arbutd"
"09","treaar","0","arbutd","2013","personer","21","intro_status_arbutd"
"10","treaar","0","arbutd","2013","personer","52","intro_status_arbutd"
"11","treaar","0","arbutd","2013","personer","62","intro_status_arbutd"
"12","treaar","0","arbutd","2013","personer","80","intro_status_arbutd"
"14","treaar","0","arbutd","2013","personer","28","intro_status_arbutd"
"15","treaar","0","arbutd","2013","personer","32","intro_status_arbutd"
"16","treaar","0","arbutd","2013","personer","43","intro_status_arbutd"
"17","treaar","0","arbutd","2013","personer","27","intro_status_arbutd"
"18","treaar","0","arbutd","2013","personer","46","intro_status_arbutd"
"19","treaar","0","arbutd","2013","personer","30","intro_status_arbutd"
"20","treaar","0","arbutd","2013","personer","16","intro_status_arbutd"
"00","treaar","0","ledig_tiltak","2013","personer","156","intro_status_arbutd"
"01","treaar","0","ledig_tiltak","2013","personer","10","intro_status_arbutd"
"02","treaar","0","ledig_tiltak","2013","personer","9","intro_status_arbutd"
"03","treaar","0","ledig_tiltak","2013","personer","20","intro_status_arbutd"
"04","treaar","0","ledig_tiltak","2013","personer","6","intro_status_arbutd"
"05","treaar","0","ledig_tiltak","2013","personer","12","intro_status_arbutd"
"06","treaar","0","ledig_tiltak","2013","personer","7","intro_status_arbutd"
"07","treaar","0","ledig_tiltak","2013","personer","6","intro_status_arbutd"
"08","treaar","0","ledig_tiltak","2013","personer","9","intro_status_arbutd"
"09","treaar","0","ledig_tiltak","2013","personer","5","intro_status_arbutd"
"10","treaar","0","ledig_tiltak","2013","personer",":","intro_status_arbutd"
"11","treaar","0","ledig_tiltak","2013","personer","7","intro_status_arbutd"
"12","treaar","0","ledig_tiltak","2013","personer","15","intro_status_arbutd"
"14","treaar","0","ledig_tiltak","2013","personer","4","intro_status_arbutd"
"15","treaar","0","ledig_tiltak","2013","personer","5","intro_status_arbutd"
"16","treaar","0","ledig_tiltak","2013","personer","9","intro_status_arbutd"
"17","treaar","0","ledig_tiltak","2013","personer",":","intro_status_arbutd"
"18","treaar","0","ledig_tiltak","2013","personer","16","intro_status_arbutd"
"19","treaar","0","ledig_tiltak","2013","personer","5","intro_status_arbutd"
"20","treaar","0","ledig_tiltak","2013","personer","6","intro_status_arbutd"
"00","treaar","0","annet","2013","personer","452","intro_status_arbutd"
"01","treaar","0","annet","2013","personer","19","intro_status_arbutd"
"02","treaar","0","annet","2013","personer","33","intro_status_arbutd"
"03","treaar","0","annet","2013","personer","52","intro_status_arbutd"
"04","treaar","0","annet","2013","personer","12","intro_status_arbutd"
"05","treaar","0","annet","2013","personer","32","intro_status_arbutd"
"06","treaar","0","annet","2013","personer","24","intro_status_arbutd"
"07","treaar","0","annet","2013","personer","17","intro_status_arbutd"
"08","treaar","0","annet","2013","personer","21","intro_status_arbutd"
"09","treaar","0","annet","2013","personer","8","intro_status_arbutd"
"10","treaar","0","annet","2013","personer",":","intro_status_arbutd"
"11","treaar","0","annet","2013","personer","33","intro_status_arbutd"
"12","treaar","0","annet","2013","personer","46","intro_status_arbutd"
"14","treaar","0","annet","2013","personer","11","intro_status_arbutd"
"15","treaar","0","annet","2013","personer","12","intro_status_arbutd"
"16","treaar","0","annet","2013","personer","28","intro_status_arbutd"
"17","treaar","0","annet","2013","personer",":","intro_status_arbutd"
"18","treaar","0","annet","2013","personer","37","intro_status_arbutd"
"19","treaar","0","annet","2013","personer","21","intro_status_arbutd"
"20","treaar","0","annet","2013","personer","9","intro_status_arbutd"
"00","treaar","0","arbutd","2013","prosent","55","intro_status_arbutd"
"01","treaar","0","arbutd","2013","prosent","38","intro_status_arbutd"
"02","treaar","0","arbutd","2013","prosent","56","intro_status_arbutd"
"03","treaar","0","arbutd","2013","prosent","52","intro_status_arbutd"
"04","treaar","0","arbutd","2013","prosent","47","intro_status_arbutd"
"05","treaar","0","arbutd","2013","prosent","52","intro_status_arbutd"
"06","treaar","0","arbutd","2013","prosent","56","intro_status_arbutd"
"07","treaar","0","arbutd","2013","prosent","48","intro_status_arbutd"
"08","treaar","0","arbutd","2013","prosent","55","intro_status_arbutd"
"09","treaar","0","arbutd","2013","prosent","62","intro_status_arbutd"
"10","treaar","0","arbutd","2013","prosent","61","intro_status_arbutd"
"11","treaar","0","arbutd","2013","prosent","61","intro_status_arbutd"
"12","treaar","0","arbutd","2013","prosent","57","intro_status_arbutd"
"14","treaar","0","arbutd","2013","prosent","65","intro_status_arbutd"
"15","treaar","0","arbutd","2013","prosent","65","intro_status_arbutd"
"16","treaar","0","arbutd","2013","prosent","54","intro_status_arbutd"
"17","treaar","0","arbutd","2013","prosent","75","intro_status_arbutd"
"18","treaar","0","arbutd","2013","prosent","46","intro_status_arbutd"
"19","treaar","0","arbutd","2013","prosent","54","intro_status_arbutd"
"20","treaar","0","arbutd","2013","prosent","52","intro_status_arbutd"
"00","treaar","0","ledig_tiltak","2013","prosent","12","intro_status_arbutd"
"01","treaar","0","ledig_tiltak","2013","prosent","21","intro_status_arbutd"
"02","treaar","0","ledig_tiltak","2013","prosent","9","intro_status_arbutd"
"03","treaar","0","ledig_tiltak","2013","prosent","13","intro_status_arbutd"
"04","treaar","0","ledig_tiltak","2013","prosent","18","intro_status_arbutd"
"05","treaar","0","ledig_tiltak","2013","prosent","13","intro_status_arbutd"
"06","treaar","0","ledig_tiltak","2013","prosent","10","intro_status_arbutd"
"07","treaar","0","ledig_tiltak","2013","prosent","14","intro_status_arbutd"
"08","treaar","0","ledig_tiltak","2013","prosent","13","intro_status_arbutd"
"09","treaar","0","ledig_tiltak","2013","prosent","15","intro_status_arbutd"
"10","treaar","0","ledig_tiltak","2013","prosent",":","intro_status_arbutd"
"11","treaar","0","ledig_tiltak","2013","prosent","7","intro_status_arbutd"
"12","treaar","0","ledig_tiltak","2013","prosent","11","intro_status_arbutd"
"14","treaar","0","ledig_tiltak","2013","prosent","9","intro_status_arbutd"
"15","treaar","0","ledig_tiltak","2013","prosent","10","intro_status_arbutd"
"16","treaar","0","ledig_tiltak","2013","prosent","11","intro_status_arbutd"
"17","treaar","0","ledig_tiltak","2013","prosent",":","intro_status_arbutd"
"18","treaar","0","ledig_tiltak","2013","prosent","16","intro_status_arbutd"
"19","treaar","0","ledig_tiltak","2013","prosent","9","intro_status_arbutd"
"20","treaar","0","ledig_tiltak","2013","prosent","19","intro_status_arbutd"
"00","treaar","0","annet","2013","prosent","33","intro_status_arbutd"
"01","treaar","0","annet","2013","prosent","40","intro_status_arbutd"
"02","treaar","0","annet","2013","prosent","35","intro_status_arbutd"
"03","treaar","0","annet","2013","prosent","35","intro_status_arbutd"
"04","treaar","0","annet","2013","prosent","35","intro_status_arbutd"
"05","treaar","0","annet","2013","prosent","35","intro_status_arbutd"
"06","treaar","0","annet","2013","prosent","34","intro_status_arbutd"
"07","treaar","0","annet","2013","prosent","39","intro_status_arbutd"
"08","treaar","0","annet","2013","prosent","31","intro_status_arbutd"
"09","treaar","0","annet","2013","prosent","24","intro_status_arbutd"
"10","treaar","0","annet","2013","prosent",":","intro_status_arbutd"
"11","treaar","0","annet","2013","prosent","32","intro_status_arbutd"
"12","treaar","0","annet","2013","prosent","33","intro_status_arbutd"
"14","treaar","0","annet","2013","prosent","26","intro_status_arbutd"
"15","treaar","0","annet","2013","prosent","24","intro_status_arbutd"
"16","treaar","0","annet","2013","prosent","35","intro_status_arbutd"
"17","treaar","0","annet","2013","prosent",":","intro_status_arbutd"
"18","treaar","0","annet","2013","prosent","37","intro_status_arbutd"
"19","treaar","0","annet","2013","prosent","38","intro_status_arbutd"
"20","treaar","0","annet","2013","prosent","29","intro_status_arbutd"
"00","treaar","alle","alle","2012","personer","2367","intro_status_arbutd"
"01","treaar","alle","alle","2012","personer","92","intro_status_arbutd"
"02","treaar","alle","alle","2012","personer","184","intro_status_arbutd"
"03","treaar","alle","alle","2012","personer","228","intro_status_arbutd"
"04","treaar","alle","alle","2012","personer","60","intro_status_arbutd"
"05","treaar","alle","alle","2012","personer","131","intro_status_arbutd"
"06","treaar","alle","alle","2012","personer","151","intro_status_arbutd"
"07","treaar","alle","alle","2012","personer","77","intro_status_arbutd"
"08","treaar","alle","alle","2012","personer","104","intro_status_arbutd"
"09","treaar","alle","alle","2012","personer","68","intro_status_arbutd"
"10","treaar","alle","alle","2012","personer","114","intro_status_arbutd"
"11","treaar","alle","alle","2012","personer","204","intro_status_arbutd"
"12","treaar","alle","alle","2012","personer","210","intro_status_arbutd"
"14","treaar","alle","alle","2012","personer","55","intro_status_arbutd"
"15","treaar","alle","alle","2012","personer","112","intro_status_arbutd"
"16","treaar","alle","alle","2012","personer","125","intro_status_arbutd"
"17","treaar","alle","alle","2012","personer","77","intro_status_arbutd"
"18","treaar","alle","alle","2012","personer","216","intro_status_arbutd"
"19","treaar","alle","alle","2012","personer","97","intro_status_arbutd"
"20","treaar","alle","alle","2012","personer","62","intro_status_arbutd"
"00","treaar","alle","alle","2012","prosent","100","intro_status_arbutd"
"01","treaar","alle","alle","2012","prosent","100","intro_status_arbutd"
"02","treaar","alle","alle","2012","prosent","100","intro_status_arbutd"
"03","treaar","alle","alle","2012","prosent","100","intro_status_arbutd"
"04","treaar","alle","alle","2012","prosent","100","intro_status_arbutd"
"05","treaar","alle","alle","2012","prosent","100","intro_status_arbutd"
"06","treaar","alle","alle","2012","prosent","100","intro_status_arbutd"
"07","treaar","alle","alle","2012","prosent","100","intro_status_arbutd"
"08","treaar","alle","alle","2012","prosent","100","intro_status_arbutd"
"09","treaar","alle","alle","2012","prosent","100","intro_status_arbutd"
"10","treaar","alle","alle","2012","prosent","100","intro_status_arbutd"
"11","treaar","alle","alle","2012","prosent","100","intro_status_arbutd"
"12","treaar","alle","alle","2012","prosent","100","intro_status_arbutd"
"14","treaar","alle","alle","2012","prosent","100","intro_status_arbutd"
"15","treaar","alle","alle","2012","prosent","100","intro_status_arbutd"
"16","treaar","alle","alle","2012","prosent","100","intro_status_arbutd"
"17","treaar","alle","alle","2012","prosent","100","intro_status_arbutd"
"18","treaar","alle","alle","2012","prosent","100","intro_status_arbutd"
"19","treaar","alle","alle","2012","prosent","100","intro_status_arbutd"
"20","treaar","alle","alle","2012","prosent","100","intro_status_arbutd"
"00","treaar","alle","arbutd","2012","personer","1486","intro_status_arbutd"
"01","treaar","alle","arbutd","2012","personer","52","intro_status_arbutd"
"02","treaar","alle","arbutd","2012","personer","131","intro_status_arbutd"
"03","treaar","alle","arbutd","2012","personer","129","intro_status_arbutd"
"04","treaar","alle","arbutd","2012","personer","36","intro_status_arbutd"
"05","treaar","alle","arbutd","2012","personer","88","intro_status_arbutd"
"06","treaar","alle","arbutd","2012","personer","92","intro_status_arbutd"
"07","treaar","alle","arbutd","2012","personer","39","intro_status_arbutd"
"08","treaar","alle","arbutd","2012","personer","63","intro_status_arbutd"
"09","treaar","alle","arbutd","2012","personer","45","intro_status_arbutd"
"10","treaar","alle","arbutd","2012","personer","80","intro_status_arbutd"
"11","treaar","alle","arbutd","2012","personer","132","intro_status_arbutd"
"12","treaar","alle","arbutd","2012","personer","116","intro_status_arbutd"
"14","treaar","alle","arbutd","2012","personer","34","intro_status_arbutd"
"15","treaar","alle","arbutd","2012","personer","73","intro_status_arbutd"
"16","treaar","alle","arbutd","2012","personer","86","intro_status_arbutd"
"17","treaar","alle","arbutd","2012","personer","51","intro_status_arbutd"
"18","treaar","alle","arbutd","2012","personer","126","intro_status_arbutd"
"19","treaar","alle","arbutd","2012","personer","68","intro_status_arbutd"
"20","treaar","alle","arbutd","2012","personer","45","intro_status_arbutd"
"00","treaar","alle","ledig_tiltak","2012","personer","245","intro_status_arbutd"
"01","treaar","alle","ledig_tiltak","2012","personer","15","intro_status_arbutd"
"02","treaar","alle","ledig_tiltak","2012","personer","14","intro_status_arbutd"
"03","treaar","alle","ledig_tiltak","2012","personer","30","intro_status_arbutd"
"04","treaar","alle","ledig_tiltak","2012","personer",":","intro_status_arbutd"
"05","treaar","alle","ledig_tiltak","2012","personer","17","intro_status_arbutd"
"06","treaar","alle","ledig_tiltak","2012","personer","12","intro_status_arbutd"
"07","treaar","alle","ledig_tiltak","2012","personer","14","intro_status_arbutd"
"08","treaar","alle","ledig_tiltak","2012","personer","12","intro_status_arbutd"
"09","treaar","alle","ledig_tiltak","2012","personer","8","intro_status_arbutd"
"10","treaar","alle","ledig_tiltak","2012","personer","9","intro_status_arbutd"
"11","treaar","alle","ledig_tiltak","2012","personer","20","intro_status_arbutd"
"12","treaar","alle","ledig_tiltak","2012","personer","16","intro_status_arbutd"
"14","treaar","alle","ledig_tiltak","2012","personer","6","intro_status_arbutd"
"15","treaar","alle","ledig_tiltak","2012","personer","8","intro_status_arbutd"
"16","treaar","alle","ledig_tiltak","2012","personer","13","intro_status_arbutd"
"17","treaar","alle","ledig_tiltak","2012","personer",":","intro_status_arbutd"
"18","treaar","alle","ledig_tiltak","2012","personer","28","intro_status_arbutd"
"19","treaar","alle","ledig_tiltak","2012","personer","6","intro_status_arbutd"
"20","treaar","alle","ledig_tiltak","2012","personer","8","intro_status_arbutd"
"00","treaar","alle","annet","2012","personer","636","intro_status_arbutd"
"01","treaar","alle","annet","2012","personer","25","intro_status_arbutd"
"02","treaar","alle","annet","2012","personer","39","intro_status_arbutd"
"03","treaar","alle","annet","2012","personer","69","intro_status_arbutd"
"04","treaar","alle","annet","2012","personer",":","intro_status_arbutd"
"05","treaar","alle","annet","2012","personer","26","intro_status_arbutd"
"06","treaar","alle","annet","2012","personer","47","intro_status_arbutd"
"07","treaar","alle","annet","2012","personer","24","intro_status_arbutd"
"08","treaar","alle","annet","2012","personer","29","intro_status_arbutd"
"09","treaar","alle","annet","2012","personer","15","intro_status_arbutd"
"10","treaar","alle","annet","2012","personer","25","intro_status_arbutd"
"11","treaar","alle","annet","2012","personer","52","intro_status_arbutd"
"12","treaar","alle","annet","2012","personer","78","intro_status_arbutd"
"14","treaar","alle","annet","2012","personer","15","intro_status_arbutd"
"15","treaar","alle","annet","2012","personer","31","intro_status_arbutd"
"16","treaar","alle","annet","2012","personer","26","intro_status_arbutd"
"17","treaar","alle","annet","2012","personer",":","intro_status_arbutd"
"18","treaar","alle","annet","2012","personer","62","intro_status_arbutd"
"19","treaar","alle","annet","2012","personer","23","intro_status_arbutd"
"20","treaar","alle","annet","2012","personer","9","intro_status_arbutd"
"00","treaar","alle","arbutd","2012","prosent","63","intro_status_arbutd"
"01","treaar","alle","arbutd","2012","prosent","57","intro_status_arbutd"
"02","treaar","alle","arbutd","2012","prosent","71","intro_status_arbutd"
"03","treaar","alle","arbutd","2012","prosent","57","intro_status_arbutd"
"04","treaar","alle","arbutd","2012","prosent","60","intro_status_arbutd"
"05","treaar","alle","arbutd","2012","prosent","67","intro_status_arbutd"
"06","treaar","alle","arbutd","2012","prosent","61","intro_status_arbutd"
"07","treaar","alle","arbutd","2012","prosent","51","intro_status_arbutd"
"08","treaar","alle","arbutd","2012","prosent","61","intro_status_arbutd"
"09","treaar","alle","arbutd","2012","prosent","66","intro_status_arbutd"
"10","treaar","alle","arbutd","2012","prosent","70","intro_status_arbutd"
"11","treaar","alle","arbutd","2012","prosent","65","intro_status_arbutd"
"12","treaar","alle","arbutd","2012","prosent","55","intro_status_arbutd"
"14","treaar","alle","arbutd","2012","prosent","62","intro_status_arbutd"
"15","treaar","alle","arbutd","2012","prosent","65","intro_status_arbutd"
"16","treaar","alle","arbutd","2012","prosent","69","intro_status_arbutd"
"17","treaar","alle","arbutd","2012","prosent","66","intro_status_arbutd"
"18","treaar","alle","arbutd","2012","prosent","58","intro_status_arbutd"
"19","treaar","alle","arbutd","2012","prosent","70","intro_status_arbutd"
"20","treaar","alle","arbutd","2012","prosent","73","intro_status_arbutd"
"00","treaar","alle","ledig_tiltak","2012","prosent","10","intro_status_arbutd"
"01","treaar","alle","ledig_tiltak","2012","prosent","16","intro_status_arbutd"
"02","treaar","alle","ledig_tiltak","2012","prosent","8","intro_status_arbutd"
"03","treaar","alle","ledig_tiltak","2012","prosent","13","intro_status_arbutd"
"04","treaar","alle","ledig_tiltak","2012","prosent",":","intro_status_arbutd"
"05","treaar","alle","ledig_tiltak","2012","prosent","13","intro_status_arbutd"
"06","treaar","alle","ledig_tiltak","2012","prosent","8","intro_status_arbutd"
"07","treaar","alle","ledig_tiltak","2012","prosent","18","intro_status_arbutd"
"08","treaar","alle","ledig_tiltak","2012","prosent","12","intro_status_arbutd"
"09","treaar","alle","ledig_tiltak","2012","prosent","12","intro_status_arbutd"
"10","treaar","alle","ledig_tiltak","2012","prosent","8","intro_status_arbutd"
"11","treaar","alle","ledig_tiltak","2012","prosent","10","intro_status_arbutd"
"12","treaar","alle","ledig_tiltak","2012","prosent","8","intro_status_arbutd"
"14","treaar","alle","ledig_tiltak","2012","prosent","11","intro_status_arbutd"
"15","treaar","alle","ledig_tiltak","2012","prosent","7","intro_status_arbutd"
"16","treaar","alle","ledig_tiltak","2012","prosent","10","intro_status_arbutd"
"17","treaar","alle","ledig_tiltak","2012","prosent",":","intro_status_arbutd"
"18","treaar","alle","ledig_tiltak","2012","prosent","13","intro_status_arbutd"
"19","treaar","alle","ledig_tiltak","2012","prosent","6","intro_status_arbutd"
"20","treaar","alle","ledig_tiltak","2012","prosent","13","intro_status_arbutd"
"00","treaar","alle","annet","2012","prosent","27","intro_status_arbutd"
"01","treaar","alle","annet","2012","prosent","27","intro_status_arbutd"
"02","treaar","alle","annet","2012","prosent","21","intro_status_arbutd"
"03","treaar","alle","annet","2012","prosent","30","intro_status_arbutd"
"04","treaar","alle","annet","2012","prosent",":","intro_status_arbutd"
"05","treaar","alle","annet","2012","prosent","20","intro_status_arbutd"
"06","treaar","alle","annet","2012","prosent","31","intro_status_arbutd"
"07","treaar","alle","annet","2012","prosent","31","intro_status_arbutd"
"08","treaar","alle","annet","2012","prosent","28","intro_status_arbutd"
"09","treaar","alle","annet","2012","prosent","22","intro_status_arbutd"
"10","treaar","alle","annet","2012","prosent","22","intro_status_arbutd"
"11","treaar","alle","annet","2012","prosent","25","intro_status_arbutd"
"12","treaar","alle","annet","2012","prosent","37","intro_status_arbutd"
"14","treaar","alle","annet","2012","prosent","27","intro_status_arbutd"
"15","treaar","alle","annet","2012","prosent","28","intro_status_arbutd"
"16","treaar","alle","annet","2012","prosent","21","intro_status_arbutd"
"17","treaar","alle","annet","2012","prosent",":","intro_status_arbutd"
"18","treaar","alle","annet","2012","prosent","29","intro_status_arbutd"
"19","treaar","alle","annet","2012","prosent","24","intro_status_arbutd"
"20","treaar","alle","annet","2012","prosent","15","intro_status_arbutd"
"00","treaar","1","alle","2012","personer","1180","intro_status_arbutd"
"01","treaar","1","alle","2012","personer","51","intro_status_arbutd"
"02","treaar","1","alle","2012","personer","80","intro_status_arbutd"
"03","treaar","1","alle","2012","personer","92","intro_status_arbutd"
"04","treaar","1","alle","2012","personer","36","intro_status_arbutd"
"05","treaar","1","alle","2012","personer","72","intro_status_arbutd"
"06","treaar","1","alle","2012","personer","80","intro_status_arbutd"
"07","treaar","1","alle","2012","personer","34","intro_status_arbutd"
"08","treaar","1","alle","2012","personer","57","intro_status_arbutd"
"09","treaar","1","alle","2012","personer","29","intro_status_arbutd"
"10","treaar","1","alle","2012","personer","64","intro_status_arbutd"
"11","treaar","1","alle","2012","personer","93","intro_status_arbutd"
"12","treaar","1","alle","2012","personer","105","intro_status_arbutd"
"14","treaar","1","alle","2012","personer","32","intro_status_arbutd"
"15","treaar","1","alle","2012","personer","60","intro_status_arbutd"
"16","treaar","1","alle","2012","personer","58","intro_status_arbutd"
"17","treaar","1","alle","2012","personer","41","intro_status_arbutd"
"18","treaar","1","alle","2012","personer","109","intro_status_arbutd"
"19","treaar","1","alle","2012","personer","53","intro_status_arbutd"
"20","treaar","1","alle","2012","personer","34","intro_status_arbutd"
"00","treaar","1","alle","2012","prosent","100","intro_status_arbutd"
"01","treaar","1","alle","2012","prosent","100","intro_status_arbutd"
"02","treaar","1","alle","2012","prosent","100","intro_status_arbutd"
"03","treaar","1","alle","2012","prosent","100","intro_status_arbutd"
"04","treaar","1","alle","2012","prosent","100","intro_status_arbutd"
"05","treaar","1","alle","2012","prosent","100","intro_status_arbutd"
"06","treaar","1","alle","2012","prosent","100","intro_status_arbutd"
"07","treaar","1","alle","2012","prosent","100","intro_status_arbutd"
"08","treaar","1","alle","2012","prosent","100","intro_status_arbutd"
"09","treaar","1","alle","2012","prosent","100","intro_status_arbutd"
"10","treaar","1","alle","2012","prosent","100","intro_status_arbutd"
"11","treaar","1","alle","2012","prosent","100","intro_status_arbutd"
"12","treaar","1","alle","2012","prosent","100","intro_status_arbutd"
"14","treaar","1","alle","2012","prosent","100","intro_status_arbutd"
"15","treaar","1","alle","2012","prosent","100","intro_status_arbutd"
"16","treaar","1","alle","2012","prosent","100","intro_status_arbutd"
"17","treaar","1","alle","2012","prosent","100","intro_status_arbutd"
"18","treaar","1","alle","2012","prosent","100","intro_status_arbutd"
"19","treaar","1","alle","2012","prosent","100","intro_status_arbutd"
"20","treaar","1","alle","2012","prosent","100","intro_status_arbutd"
"00","treaar","1","arbutd","2012","personer","816","intro_status_arbutd"
"01","treaar","1","arbutd","2012","personer","32","intro_status_arbutd"
"02","treaar","1","arbutd","2012","personer","62","intro_status_arbutd"
"03","treaar","1","arbutd","2012","personer","61","intro_status_arbutd"
"04","treaar","1","arbutd","2012","personer","24","intro_status_arbutd"
"05","treaar","1","arbutd","2012","personer","49","intro_status_arbutd"
"06","treaar","1","arbutd","2012","personer","55","intro_status_arbutd"
"07","treaar","1","arbutd","2012","personer","21","intro_status_arbutd"
"08","treaar","1","arbutd","2012","personer","34","intro_status_arbutd"
"09","treaar","1","arbutd","2012","personer","20","intro_status_arbutd"
"10","treaar","1","arbutd","2012","personer","44","intro_status_arbutd"
"11","treaar","1","arbutd","2012","personer","65","intro_status_arbutd"
"12","treaar","1","arbutd","2012","personer","65","intro_status_arbutd"
"14","treaar","1","arbutd","2012","personer","22","intro_status_arbutd"
"15","treaar","1","arbutd","2012","personer","45","intro_status_arbutd"
"16","treaar","1","arbutd","2012","personer","47","intro_status_arbutd"
"17","treaar","1","arbutd","2012","personer","33","intro_status_arbutd"
"18","treaar","1","arbutd","2012","personer","75","intro_status_arbutd"
"19","treaar","1","arbutd","2012","personer","36","intro_status_arbutd"
"20","treaar","1","arbutd","2012","personer","26","intro_status_arbutd"
"00","treaar","1","ledig_tiltak","2012","personer","127","intro_status_arbutd"
"01","treaar","1","ledig_tiltak","2012","personer","8","intro_status_arbutd"
"02","treaar","1","ledig_tiltak","2012","personer","6","intro_status_arbutd"
"03","treaar","1","ledig_tiltak","2012","personer","13","intro_status_arbutd"
"04","treaar","1","ledig_tiltak","2012","personer",":","intro_status_arbutd"
"05","treaar","1","ledig_tiltak","2012","personer","13","intro_status_arbutd"
"06","treaar","1","ledig_tiltak","2012","personer","7","intro_status_arbutd"
"07","treaar","1","ledig_tiltak","2012","personer","7","intro_status_arbutd"
"08","treaar","1","ledig_tiltak","2012","personer","6","intro_status_arbutd"
"09","treaar","1","ledig_tiltak","2012","personer","4","intro_status_arbutd"
"10","treaar","1","ledig_tiltak","2012","personer",":","intro_status_arbutd"
"11","treaar","1","ledig_tiltak","2012","personer","9","intro_status_arbutd"
"12","treaar","1","ledig_tiltak","2012","personer","8","intro_status_arbutd"
"14","treaar","1","ledig_tiltak","2012","personer",":","intro_status_arbutd"
"15","treaar","1","ledig_tiltak","2012","personer",":","intro_status_arbutd"
"16","treaar","1","ledig_tiltak","2012","personer","6","intro_status_arbutd"
"17","treaar","1","ledig_tiltak","2012","personer",":","intro_status_arbutd"
"18","treaar","1","ledig_tiltak","2012","personer","10","intro_status_arbutd"
"19","treaar","1","ledig_tiltak","2012","personer","6","intro_status_arbutd"
"20","treaar","1","ledig_tiltak","2012","personer","4","intro_status_arbutd"
"00","treaar","1","annet","2012","personer","237","intro_status_arbutd"
"01","treaar","1","annet","2012","personer","11","intro_status_arbutd"
"02","treaar","1","annet","2012","personer","12","intro_status_arbutd"
"03","treaar","1","annet","2012","personer","18","intro_status_arbutd"
"04","treaar","1","annet","2012","personer",":","intro_status_arbutd"
"05","treaar","1","annet","2012","personer","10","intro_status_arbutd"
"06","treaar","1","annet","2012","personer","18","intro_status_arbutd"
"07","treaar","1","annet","2012","personer","6","intro_status_arbutd"
"08","treaar","1","annet","2012","personer","17","intro_status_arbutd"
"09","treaar","1","annet","2012","personer","5","intro_status_arbutd"
"10","treaar","1","annet","2012","personer",":","intro_status_arbutd"
"11","treaar","1","annet","2012","personer","19","intro_status_arbutd"
"12","treaar","1","annet","2012","personer","32","intro_status_arbutd"
"14","treaar","1","annet","2012","personer",":","intro_status_arbutd"
"15","treaar","1","annet","2012","personer",":","intro_status_arbutd"
"16","treaar","1","annet","2012","personer","5","intro_status_arbutd"
"17","treaar","1","annet","2012","personer",":","intro_status_arbutd"
"18","treaar","1","annet","2012","personer","24","intro_status_arbutd"
"19","treaar","1","annet","2012","personer","11","intro_status_arbutd"
"20","treaar","1","annet","2012","personer","4","intro_status_arbutd"
"00","treaar","1","arbutd","2012","prosent","69","intro_status_arbutd"
"01","treaar","1","arbutd","2012","prosent","63","intro_status_arbutd"
"02","treaar","1","arbutd","2012","prosent","78","intro_status_arbutd"
"03","treaar","1","arbutd","2012","prosent","66","intro_status_arbutd"
"04","treaar","1","arbutd","2012","prosent","67","intro_status_arbutd"
"05","treaar","1","arbutd","2012","prosent","68","intro_status_arbutd"
"06","treaar","1","arbutd","2012","prosent","69","intro_status_arbutd"
"07","treaar","1","arbutd","2012","prosent","62","intro_status_arbutd"
"08","treaar","1","arbutd","2012","prosent","60","intro_status_arbutd"
"09","treaar","1","arbutd","2012","prosent","69","intro_status_arbutd"
"10","treaar","1","arbutd","2012","prosent","69","intro_status_arbutd"
"11","treaar","1","arbutd","2012","prosent","70","intro_status_arbutd"
"12","treaar","1","arbutd","2012","prosent","62","intro_status_arbutd"
"14","treaar","1","arbutd","2012","prosent","69","intro_status_arbutd"
"15","treaar","1","arbutd","2012","prosent","75","intro_status_arbutd"
"16","treaar","1","arbutd","2012","prosent","81","intro_status_arbutd"
"17","treaar","1","arbutd","2012","prosent","80","intro_status_arbutd"
"18","treaar","1","arbutd","2012","prosent","69","intro_status_arbutd"
"19","treaar","1","arbutd","2012","prosent","68","intro_status_arbutd"
"20","treaar","1","arbutd","2012","prosent","76","intro_status_arbutd"
"00","treaar","1","ledig_tiltak","2012","prosent","11","intro_status_arbutd"
"01","treaar","1","ledig_tiltak","2012","prosent","16","intro_status_arbutd"
"02","treaar","1","ledig_tiltak","2012","prosent","8","intro_status_arbutd"
"03","treaar","1","ledig_tiltak","2012","prosent","14","intro_status_arbutd"
"04","treaar","1","ledig_tiltak","2012","prosent",":","intro_status_arbutd"
"05","treaar","1","ledig_tiltak","2012","prosent","18","intro_status_arbutd"
"06","treaar","1","ledig_tiltak","2012","prosent","9","intro_status_arbutd"
"07","treaar","1","ledig_tiltak","2012","prosent","21","intro_status_arbutd"
"08","treaar","1","ledig_tiltak","2012","prosent","11","intro_status_arbutd"
"09","treaar","1","ledig_tiltak","2012","prosent","14","intro_status_arbutd"
"10","treaar","1","ledig_tiltak","2012","prosent",":","intro_status_arbutd"
"11","treaar","1","ledig_tiltak","2012","prosent","10","intro_status_arbutd"
"12","treaar","1","ledig_tiltak","2012","prosent","8","intro_status_arbutd"
