aar,kommune_nr,vreg_3,kjonn,tabellvariabel,tabell_navn,enhet
2010,1845,1,1,0.92,sysselsatte_kjonn_land,prosent
2010,1845,2,alle,0.71,sysselsatte_kjonn_land,prosent
2010,1848,2,0,0.43,sysselsatte_kjonn_land,prosent
2010,1849,2,0,0.52,sysselsatte_kjonn_land,prosent
2010,1853,1,alle,0.75,sysselsatte_kjonn_land,prosent
2010,1856,1,alle,0.71,sysselsatte_kjonn_land,prosent
2010,1868,2,1,0.46,sysselsatte_kjonn_land,prosent
2010,1915,2,alle,0.86,sysselsatte_kjonn_land,prosent
2010,1917,1,0,0.86,sysselsatte_kjonn_land,prosent
2010,1917,1,1,0.63,sysselsatte_kjonn_land,prosent
2010,2015,2,0,1.00,sysselsatte_kjonn_land,prosent
2010,2024,1,1,0.80,sysselsatte_kjonn_land,prosent
2011,0121,1,0,0.80,sysselsatte_kjonn_land,prosent
2011,0439,2,alle,0.52,sysselsatte_kjonn_land,prosent
2011,0441,2,0,0.57,sysselsatte_kjonn_land,prosent
2011,0520,2,1,0.27,sysselsatte_kjonn_land,prosent
2011,0615,1,0,0.55,sysselsatte_kjonn_land,prosent
2011,0714,2,0,0.50,sysselsatte_kjonn_land,prosent
2011,0811,1,0,0.60,sysselsatte_kjonn_land,prosent
2011,0811,2,1,0.55,sysselsatte_kjonn_land,prosent
2011,0941,2,0,0.71,sysselsatte_kjonn_land,prosent
2011,1111,2,1,0.80,sysselsatte_kjonn_land,prosent
2011,1141,2,0,0.60,sysselsatte_kjonn_land,prosent
2011,1222,2,0,0.57,sysselsatte_kjonn_land,prosent
2011,1264,2,1,0.63,sysselsatte_kjonn_land,prosent
2011,1428,2,0,0.50,sysselsatte_kjonn_land,prosent
2011,1430,2,alle,0.75,sysselsatte_kjonn_land,prosent
2011,1431,2,0,0.40,sysselsatte_kjonn_land,prosent
2011,1433,2,0,0.52,sysselsatte_kjonn_land,prosent
2011,1524,2,alle,0.71,sysselsatte_kjonn_land,prosent
2011,1546,2,0,0.67,sysselsatte_kjonn_land,prosent
2011,1557,2,1,0.60,sysselsatte_kjonn_land,prosent
2011,1632,1,1,0.71,sysselsatte_kjonn_land,prosent
2011,1635,1,0,0.60,sysselsatte_kjonn_land,prosent
2011,1724,2,0,0.44,sysselsatte_kjonn_land,prosent
2011,1740,1,alle,0.60,sysselsatte_kjonn_land,prosent
2011,1749,1,0,0.60,sysselsatte_kjonn_land,prosent
2011,1812,2,alle,0.46,sysselsatte_kjonn_land,prosent
2011,1816,1,1,1.00,sysselsatte_kjonn_land,prosent
2011,1827,1,1,0.67,sysselsatte_kjonn_land,prosent
2011,1836,1,0,0.86,sysselsatte_kjonn_land,prosent
2011,1836,2,alle,0.71,sysselsatte_kjonn_land,prosent
2011,1853,2,alle,0.44,sysselsatte_kjonn_land,prosent
2011,1854,2,1,0.34,sysselsatte_kjonn_land,prosent
2011,1856,1,alle,0.75,sysselsatte_kjonn_land,prosent
2011,1919,2,alle,0.67,sysselsatte_kjonn_land,prosent
2011,1940,2,0,0.71,sysselsatte_kjonn_land,prosent
2011,1943,1,0,0.86,sysselsatte_kjonn_land,prosent
2011,2017,1,0,0.86,sysselsatte_kjonn_land,prosent
2012,0439,2,alle,0.46,sysselsatte_kjonn_land,prosent
2012,0540,2,1,0.44,sysselsatte_kjonn_land,prosent
2012,0541,2,alle,0.15,sysselsatte_kjonn_land,prosent
2012,0621,2,0,0.43,sysselsatte_kjonn_land,prosent
2012,0631,2,0,0.44,sysselsatte_kjonn_land,prosent
2012,0714,2,0,0.50,sysselsatte_kjonn_land,prosent
2012,0935,2,alle,0.40,sysselsatte_kjonn_land,prosent
2012,0941,2,0,0.55,sysselsatte_kjonn_land,prosent
2012,1211,2,0,0.43,sysselsatte_kjonn_land,prosent
2012,1222,2,0,0.55,sysselsatte_kjonn_land,prosent
2012,1234,1,0,0.63,sysselsatte_kjonn_land,prosent
2012,1412,2,alle,0.80,sysselsatte_kjonn_land,prosent
2012,1573,2,alle,0.60,sysselsatte_kjonn_land,prosent
2012,1622,1,0,0.52,sysselsatte_kjonn_land,prosent
2012,1627,2,1,0.86,sysselsatte_kjonn_land,prosent
2012,1724,2,0,0.41,sysselsatte_kjonn_land,prosent
2012,1725,2,0,0.63,sysselsatte_kjonn_land,prosent
2012,1742,1,0,0.60,sysselsatte_kjonn_land,prosent
2012,1815,1,alle,0.63,sysselsatte_kjonn_land,prosent
2012,1825,2,alle,0.75,sysselsatte_kjonn_land,prosent
2012,1826,2,0,0.35,sysselsatte_kjonn_land,prosent
2012,1836,2,alle,0.75,sysselsatte_kjonn_land,prosent
2012,1838,2,1,0.67,sysselsatte_kjonn_land,prosent
2012,1851,2,1,0.26,sysselsatte_kjonn_land,prosent
2012,1852,2,0,0.71,sysselsatte_kjonn_land,prosent
2012,1852,2,alle,0.63,sysselsatte_kjonn_land,prosent
2012,1919,2,alle,0.57,sysselsatte_kjonn_land,prosent
2012,2015,2,0,0.86,sysselsatte_kjonn_land,prosent
2013,0429,2,1,0.35,sysselsatte_kjonn_land,prosent
2013,0430,2,0,0.23,sysselsatte_kjonn_land,prosent
2013,0432,1,1,0.44,sysselsatte_kjonn_land,prosent
2013,0434,1,1,0.63,sysselsatte_kjonn_land,prosent
2013,0439,1,1,0.92,sysselsatte_kjonn_land,prosent
2013,0441,2,0,0.55,sysselsatte_kjonn_land,prosent
2013,0441,2,1,0.57,sysselsatte_kjonn_land,prosent
2013,0540,2,0,0.46,sysselsatte_kjonn_land,prosent
2013,0540,2,1,0.44,sysselsatte_kjonn_land,prosent
2013,0633,2,1,0.43,sysselsatte_kjonn_land,prosent
2013,0811,1,0,0.57,sysselsatte_kjonn_land,prosent
2013,0827,1,1,0.55,sysselsatte_kjonn_land,prosent
2013,0833,2,1,0.67,sysselsatte_kjonn_land,prosent
2013,0911,2,1,0.27,sysselsatte_kjonn_land,prosent
2013,0912,2,1,0.55,sysselsatte_kjonn_land,prosent
2013,0938,2,alle,0.36,sysselsatte_kjonn_land,prosent
2013,1114,2,1,0.71,sysselsatte_kjonn_land,prosent
2013,1144,1,0,0.86,sysselsatte_kjonn_land,prosent
2013,1242,2,1,0.57,sysselsatte_kjonn_land,prosent
2013,1266,1,0,0.80,sysselsatte_kjonn_land,prosent
2013,1428,2,1,0.86,sysselsatte_kjonn_land,prosent
2013,1526,2,alle,0.63,sysselsatte_kjonn_land,prosent
2013,1529,2,1,0.75,sysselsatte_kjonn_land,prosent
2013,1551,2,1,0.48,sysselsatte_kjonn_land,prosent
2013,1573,2,alle,0.60,sysselsatte_kjonn_land,prosent
2013,1630,2,0,0.63,sysselsatte_kjonn_land,prosent
2013,1725,2,0,0.60,sysselsatte_kjonn_land,prosent
2013,1740,1,0,0.67,sysselsatte_kjonn_land,prosent
2013,1743,1,0,0.75,sysselsatte_kjonn_land,prosent
2013,1748,1,1,0.75,sysselsatte_kjonn_land,prosent
2013,1812,1,0,0.60,sysselsatte_kjonn_land,prosent
2013,1827,1,0,0.75,sysselsatte_kjonn_land,prosent
2013,1836,1,0,0.80,sysselsatte_kjonn_land,prosent
2013,1850,2,0,0.48,sysselsatte_kjonn_land,prosent
2013,1852,1,alle,0.71,sysselsatte_kjonn_land,prosent
2013,1853,1,0,0.60,sysselsatte_kjonn_land,prosent
2013,1859,2,alle,0.75,sysselsatte_kjonn_land,prosent
2013,1917,2,1,0.50,sysselsatte_kjonn_land,prosent
2013,1939,2,0,0.40,sysselsatte_kjonn_land,prosent
2013,1940,2,0,0.38,sysselsatte_kjonn_land,prosent
2013,1943,1,0,0.75,sysselsatte_kjonn_land,prosent
2013,1943,1,1,0.80,sysselsatte_kjonn_land,prosent
2013,2014,2,0,0.67,sysselsatte_kjonn_land,prosent
2013,2017,2,0,1.00,sysselsatte_kjonn_land,prosent
2013,2017,2,alle,0.92,sysselsatte_kjonn_land,prosent
2013,2023,2,1,0.80,sysselsatte_kjonn_land,prosent
2014,0540,2,0,0.41,sysselsatte_kjonn_land,prosent
2014,0631,2,1,0.40,sysselsatte_kjonn_land,prosent
2014,0811,1,0,0.52,sysselsatte_kjonn_land,prosent
2014,0911,2,1,0.23,sysselsatte_kjonn_land,prosent
2014,0938,1,0,0.71,sysselsatte_kjonn_land,prosent
2014,0940,2,1,0.43,sysselsatte_kjonn_land,prosent
2014,1129,2,alle,0.75,sysselsatte_kjonn_land,prosent
2014,1144,1,0,0.92,sysselsatte_kjonn_land,prosent
2014,1233,2,0,0.75,sysselsatte_kjonn_land,prosent
2014,1242,2,1,0.63,sysselsatte_kjonn_land,prosent
2014,1567,1,alle,0.55,sysselsatte_kjonn_land,prosent
2014,1621,2,1,0.57,sysselsatte_kjonn_land,prosent
2014,1725,1,0,0.86,sysselsatte_kjonn_land,prosent
2014,1740,1,0,0.60,sysselsatte_kjonn_land,prosent
2014,1748,1,1,0.71,sysselsatte_kjonn_land,prosent
2014,1815,2,0,0.71,sysselsatte_kjonn_land,prosent
2014,1827,2,0,0.86,sysselsatte_kjonn_land,prosent
2014,1857,2,alle,0.92,sysselsatte_kjonn_land,prosent
2014,1917,2,0,0.86,sysselsatte_kjonn_land,prosent
2014,1917,2,1,0.44,sysselsatte_kjonn_land,prosent
2014,1926,1,alle,0.46,sysselsatte_kjonn_land,prosent
2014,1927,1,1,0.60,sysselsatte_kjonn_land,prosent
2014,1938,2,1,0.63,sysselsatte_kjonn_land,prosent
2006,0419,2,1,0.72,sysselsatte_kjonn_land,prosent
2006,0425,2,1,0.41,sysselsatte_kjonn_land,prosent
2006,0430,1,1,0.57,sysselsatte_kjonn_land,prosent
2006,0520,2,0,0.46,sysselsatte_kjonn_land,prosent
2006,0544,2,0,0.50,sysselsatte_kjonn_land,prosent
2006,0615,2,0,0.81,sysselsatte_kjonn_land,prosent
2006,0631,1,1,0.76,sysselsatte_kjonn_land,prosent
2006,0632,2,alle,0.68,sysselsatte_kjonn_land,prosent
2006,0828,2,0,0.42,sysselsatte_kjonn_land,prosent
2006,0829,1,1,0.59,sysselsatte_kjonn_land,prosent
2006,0833,1,0,0.68,sysselsatte_kjonn_land,prosent
2006,0833,2,0,0.76,sysselsatte_kjonn_land,prosent
2006,0834,2,1,0.45,sysselsatte_kjonn_land,prosent
2006,1046,2,0,0.62,sysselsatte_kjonn_land,prosent
2006,1114,1,1,0.76,sysselsatte_kjonn_land,prosent
2006,1114,2,0,0.72,sysselsatte_kjonn_land,prosent
2006,1142,2,1,0.81,sysselsatte_kjonn_land,prosent
2006,1216,2,0,0.37,sysselsatte_kjonn_land,prosent
2006,1242,1,1,0.93,sysselsatte_kjonn_land,prosent
2006,1411,1,alle,0.93,sysselsatte_kjonn_land,prosent
2006,1419,2,alle,0.65,sysselsatte_kjonn_land,prosent
2006,1426,2,1,0.65,sysselsatte_kjonn_land,prosent
2006,1430,2,0,1.00,sysselsatte_kjonn_land,prosent
2006,1441,1,1,0.68,sysselsatte_kjonn_land,prosent
2006,1445,2,1,0.34,sysselsatte_kjonn_land,prosent
2006,1545,1,1,0.87,sysselsatte_kjonn_land,prosent
2006,1557,1,alle,0.65,sysselsatte_kjonn_land,prosent
2006,1563,1,0,0.54,sysselsatte_kjonn_land,prosent
2006,1612,1,0,0.65,sysselsatte_kjonn_land,prosent
2006,1624,2,0,0.43,sysselsatte_kjonn_land,prosent
2006,1635,1,alle,0.57,sysselsatte_kjonn_land,prosent
2006,1718,1,1,0.72,sysselsatte_kjonn_land,prosent
2006,1729,2,1,0.35,sysselsatte_kjonn_land,prosent
2006,1742,2,alle,0.36,sysselsatte_kjonn_land,prosent
2006,1751,2,0,0.41,sysselsatte_kjonn_land,prosent
2006,1812,2,0,0.62,sysselsatte_kjonn_land,prosent
2006,1854,2,0,0.42,sysselsatte_kjonn_land,prosent
2006,1867,2,0,0.57,sysselsatte_kjonn_land,prosent
2006,1911,1,0,0.76,sysselsatte_kjonn_land,prosent
2006,1936,1,0,0.76,sysselsatte_kjonn_land,prosent
2006,1942,2,1,0.57,sysselsatte_kjonn_land,prosent
2006,2017,1,alle,0.81,sysselsatte_kjonn_land,prosent
2006,2018,2,0,0.87,sysselsatte_kjonn_land,prosent
2006,2019,1,1,0.62,sysselsatte_kjonn_land,prosent
2006,2023,1,0,0.87,sysselsatte_kjonn_land,prosent
2007,0127,2,1,0.59,sysselsatte_kjonn_land,prosent
2007,0418,1,0,0.57,sysselsatte_kjonn_land,prosent
2007,0436,2,0,0.52,sysselsatte_kjonn_land,prosent
2007,0438,1,1,0.87,sysselsatte_kjonn_land,prosent
2007,0438,2,0,0.68,sysselsatte_kjonn_land,prosent
2007,0439,2,alle,0.50,sysselsatte_kjonn_land,prosent
2007,0511,1,0,0.65,sysselsatte_kjonn_land,prosent
2007,0514,1,1,0.87,sysselsatte_kjonn_land,prosent
2007,0515,2,0,0.52,sysselsatte_kjonn_land,prosent
2007,0516,1,0,0.43,sysselsatte_kjonn_land,prosent
2007,0519,1,0,0.65,sysselsatte_kjonn_land,prosent
2007,0540,1,0,0.76,sysselsatte_kjonn_land,prosent
2007,0541,1,alle,0.62,sysselsatte_kjonn_land,prosent
2007,0544,2,0,0.62,sysselsatte_kjonn_land,prosent
2007,0545,1,0,0.59,sysselsatte_kjonn_land,prosent
2007,0615,2,alle,0.68,sysselsatte_kjonn_land,prosent
2007,0618,2,0,0.57,sysselsatte_kjonn_land,prosent
2007,0632,1,alle,0.59,sysselsatte_kjonn_land,prosent
2007,0811,1,0,0.57,sysselsatte_kjonn_land,prosent
2007,0811,1,1,0.62,sysselsatte_kjonn_land,prosent
2007,0833,1,0,0.65,sysselsatte_kjonn_land,prosent
2007,0833,2,0,0.76,sysselsatte_kjonn_land,prosent
2007,0911,2,1,0.68,sysselsatte_kjonn_land,prosent
2007,0935,1,1,0.76,sysselsatte_kjonn_land,prosent
2007,1026,1,alle,0.62,sysselsatte_kjonn_land,prosent
2007,1111,2,0,0.57,sysselsatte_kjonn_land,prosent
2007,1114,2,0,0.76,sysselsatte_kjonn_land,prosent
2007,1141,2,alle,0.62,sysselsatte_kjonn_land,prosent
2007,1144,1,alle,0.59,sysselsatte_kjonn_land,prosent
2007,1145,1,alle,0.81,sysselsatte_kjonn_land,prosent
2007,1244,2,1,0.81,sysselsatte_kjonn_land,prosent
2007,1411,1,alle,0.81,sysselsatte_kjonn_land,prosent
2007,1428,1,0,0.62,sysselsatte_kjonn_land,prosent
2007,1431,1,1,0.93,sysselsatte_kjonn_land,prosent
2007,1433,2,alle,0.62,sysselsatte_kjonn_land,prosent
2007,1511,1,0,0.72,sysselsatte_kjonn_land,prosent
2007,1529,2,1,0.59,sysselsatte_kjonn_land,prosent
2007,1539,2,1,0.87,sysselsatte_kjonn_land,prosent
2007,1573,1,0,0.62,sysselsatte_kjonn_land,prosent
2007,1622,1,alle,0.50,sysselsatte_kjonn_land,prosent
2007,1622,2,0,0.87,sysselsatte_kjonn_land,prosent
2007,1711,1,0,0.68,sysselsatte_kjonn_land,prosent
2007,1718,1,1,0.76,sysselsatte_kjonn_land,prosent
2007,1718,2,1,0.81,sysselsatte_kjonn_land,prosent
2007,1738,1,1,0.72,sysselsatte_kjonn_land,prosent
2007,1740,1,alle,0.81,sysselsatte_kjonn_land,prosent
2007,1822,1,alle,0.62,sysselsatte_kjonn_land,prosent
2007,1848,1,0,0.65,sysselsatte_kjonn_land,prosent
2007,1850,1,0,0.65,sysselsatte_kjonn_land,prosent
2007,1853,1,alle,0.72,sysselsatte_kjonn_land,prosent
2007,1917,2,1,0.68,sysselsatte_kjonn_land,prosent
2007,1923,2,0,0.45,sysselsatte_kjonn_land,prosent
2007,1939,1,1,0.59,sysselsatte_kjonn_land,prosent
2007,1940,1,0,0.68,sysselsatte_kjonn_land,prosent
2007,1941,1,0,0.72,sysselsatte_kjonn_land,prosent
2007,1941,2,0,0.62,sysselsatte_kjonn_land,prosent
2007,2018,2,0,0.93,sysselsatte_kjonn_land,prosent
2007,2023,2,alle,0.76,sysselsatte_kjonn_land,prosent
2008,0111,2,0,0.68,sysselsatte_kjonn_land,prosent
2008,0127,2,1,0.54,sysselsatte_kjonn_land,prosent
2008,0418,2,0,0.52,sysselsatte_kjonn_land,prosent
2008,0432,1,alle,0.59,sysselsatte_kjonn_land,prosent
2008,0436,2,0,0.46,sysselsatte_kjonn_land,prosent
2008,0438,2,0,0.81,sysselsatte_kjonn_land,prosent
2008,0511,2,0,0.59,sysselsatte_kjonn_land,prosent
2008,0514,1,1,0.81,sysselsatte_kjonn_land,prosent
2008,0543,2,1,0.41,sysselsatte_kjonn_land,prosent
2008,0618,2,1,0.72,sysselsatte_kjonn_land,prosent
2008,0632,2,alle,0.81,sysselsatte_kjonn_land,prosent
2008,0830,1,0,0.59,sysselsatte_kjonn_land,prosent
2008,0911,2,1,0.57,sysselsatte_kjonn_land,prosent
2008,0912,1,alle,0.72,sysselsatte_kjonn_land,prosent
2008,0912,2,0,0.52,sysselsatte_kjonn_land,prosent
2008,0929,2,0,0.65,sysselsatte_kjonn_land,prosent
2008,0929,2,1,0.62,sysselsatte_kjonn_land,prosent
2008,1021,2,0,0.41,sysselsatte_kjonn_land,prosent
2008,1026,1,1,0.72,sysselsatte_kjonn_land,prosent
2008,1141,2,alle,0.68,sysselsatte_kjonn_land,prosent
2008,1222,2,alle,0.62,sysselsatte_kjonn_land,prosent
2008,1253,2,1,0.54,sysselsatte_kjonn_land,prosent
2008,1421,1,1,0.72,sysselsatte_kjonn_land,prosent
2008,1430,2,0,0.87,sysselsatte_kjonn_land,prosent
2008,1441,2,0,0.62,sysselsatte_kjonn_land,prosent
2008,1539,2,1,0.93,sysselsatte_kjonn_land,prosent
2008,1622,2,0,0.81,sysselsatte_kjonn_land,prosent
2008,1644,1,0,0.81,sysselsatte_kjonn_land,prosent
2008,1711,1,0,0.68,sysselsatte_kjonn_land,prosent
2008,1724,1,0,0.62,sysselsatte_kjonn_land,prosent
2008,1750,2,1,0.87,sysselsatte_kjonn_land,prosent
2008,1822,1,alle,0.57,sysselsatte_kjonn_land,prosent
2008,1822,2,0,0.38,sysselsatte_kjonn_land,prosent
2008,1834,1,1,0.93,sysselsatte_kjonn_land,prosent
2008,1838,1,0,0.81,sysselsatte_kjonn_land,prosent
2008,1838,2,0,0.76,sysselsatte_kjonn_land,prosent
2008,1849,2,0,0.57,sysselsatte_kjonn_land,prosent
2008,1850,1,0,0.62,sysselsatte_kjonn_land,prosent
2008,1853,1,alle,0.68,sysselsatte_kjonn_land,prosent
2008,1911,1,0,0.72,sysselsatte_kjonn_land,prosent
2008,1923,2,0,0.42,sysselsatte_kjonn_land,prosent
2008,1923,2,1,0.38,sysselsatte_kjonn_land,prosent
2008,1927,2,alle,0.65,sysselsatte_kjonn_land,prosent
2008,1942,1,1,0.65,sysselsatte_kjonn_land,prosent
2008,2015,2,alle,0.81,sysselsatte_kjonn_land,prosent
2008,2024,2,0,1.00,sysselsatte_kjonn_land,prosent
2009,0127,2,1,0.52,sysselsatte_kjonn_land,prosent
2009,0419,2,1,0.46,sysselsatte_kjonn_land,prosent
2009,0430,2,alle,0.21,sysselsatte_kjonn_land,prosent
2009,0438,1,0,0.65,sysselsatte_kjonn_land,prosent
2009,0438,2,0,0.68,sysselsatte_kjonn_land,prosent
2009,0618,2,0,0.57,sysselsatte_kjonn_land,prosent
2009,0621,2,0,0.68,sysselsatte_kjonn_land,prosent
2009,0828,2,0,0.48,sysselsatte_kjonn_land,prosent
2009,0911,1,0,0.76,sysselsatte_kjonn_land,prosent
2009,0912,2,0,0.50,sysselsatte_kjonn_land,prosent
2009,0940,1,0,0.72,sysselsatte_kjonn_land,prosent
2009,1026,1,1,0.76,sysselsatte_kjonn_land,prosent
2009,1144,1,alle,0.59,sysselsatte_kjonn_land,prosent
2009,1223,2,0,0.72,sysselsatte_kjonn_land,prosent
2009,1251,2,1,0.57,sysselsatte_kjonn_land,prosent
2009,1426,2,0,0.62,sysselsatte_kjonn_land,prosent
2009,1430,2,0,0.76,sysselsatte_kjonn_land,prosent
2009,1711,1,0,0.68,sysselsatte_kjonn_land,prosent
2009,1717,1,0,0.54,sysselsatte_kjonn_land,prosent
2009,1742,2,0,0.46,sysselsatte_kjonn_land,prosent
2009,1748,1,alle,0.76,sysselsatte_kjonn_land,prosent
2009,1812,2,alle,0.54,sysselsatte_kjonn_land,prosent
2009,1815,1,alle,1.00,sysselsatte_kjonn_land,prosent
2009,1818,2,alle,0.65,sysselsatte_kjonn_land,prosent
2009,1826,2,alle,0.43,sysselsatte_kjonn_land,prosent
2009,1827,1,0,0.72,sysselsatte_kjonn_land,prosent
2009,1828,2,0,0.45,sysselsatte_kjonn_land,prosent
2009,1838,1,0,0.72,sysselsatte_kjonn_land,prosent
2009,1838,2,alle,0.62,sysselsatte_kjonn_land,prosent
2009,1849,2,1,0.65,sysselsatte_kjonn_land,prosent
2009,1867,1,0,0.81,sysselsatte_kjonn_land,prosent
2009,1868,2,1,0.62,sysselsatte_kjonn_land,prosent
2009,1913,1,0,0.48,sysselsatte_kjonn_land,prosent
2009,1923,2,1,0.29,sysselsatte_kjonn_land,prosent
2009,1928,1,0,0.81,sysselsatte_kjonn_land,prosent
2009,1940,1,1,0.93,sysselsatte_kjonn_land,prosent
2009,2015,2,alle,0.76,sysselsatte_kjonn_land,prosent
2009,2024,1,0,0.76,sysselsatte_kjonn_land,prosent
2009,2027,2,0,0.72,sysselsatte_kjonn_land,prosent
2010,0118,1,alle,0.54,sysselsatte_kjonn_land,prosent
2010,0121,1,1,0.72,sysselsatte_kjonn_land,prosent
2010,0426,2,0,0.38,sysselsatte_kjonn_land,prosent
2010,0436,2,0,0.45,sysselsatte_kjonn_land,prosent
2010,0441,2,0,0.65,sysselsatte_kjonn_land,prosent
2010,0514,1,1,0.62,sysselsatte_kjonn_land,prosent
2010,0540,2,1,0.50,sysselsatte_kjonn_land,prosent
2010,0541,1,alle,0.45,sysselsatte_kjonn_land,prosent
2010,0935,1,0,0.50,sysselsatte_kjonn_land,prosent
2010,0940,2,alle,0.39,sysselsatte_kjonn_land,prosent
2010,1026,1,1,0.72,sysselsatte_kjonn_land,prosent
2010,1111,1,0,0.68,sysselsatte_kjonn_land,prosent
2010,1216,2,1,0.34,sysselsatte_kjonn_land,prosent
2010,1234,1,0,0.68,sysselsatte_kjonn_land,prosent
2010,1260,2,1,0.52,sysselsatte_kjonn_land,prosent
2010,1419,2,0,0.76,sysselsatte_kjonn_land,prosent
2010,1426,2,1,0.52,sysselsatte_kjonn_land,prosent
2010,1431,2,0,0.46,sysselsatte_kjonn_land,prosent
2010,1444,1,1,0.93,sysselsatte_kjonn_land,prosent
2010,1535,2,1,0.43,sysselsatte_kjonn_land,prosent
2010,1543,1,0,0.65,sysselsatte_kjonn_land,prosent
2010,1557,2,0,0.50,sysselsatte_kjonn_land,prosent
2010,1571,1,0,0.68,sysselsatte_kjonn_land,prosent
2010,1635,1,0,0.62,sysselsatte_kjonn_land,prosent
2010,1644,1,0,0.62,sysselsatte_kjonn_land,prosent
2010,1742,1,0,0.81,sysselsatte_kjonn_land,prosent
2010,1742,1,1,0.68,sysselsatte_kjonn_land,prosent
2010,1826,1,1,0.81,sysselsatte_kjonn_land,prosent
2010,1827,2,alle,0.59,sysselsatte_kjonn_land,prosent
2010,1850,2,alle,0.42,sysselsatte_kjonn_land,prosent
2010,1854,1,1,0.72,sysselsatte_kjonn_land,prosent
2010,1927,1,0,0.57,sysselsatte_kjonn_land,prosent
2010,1927,2,0,0.57,sysselsatte_kjonn_land,prosent
2010,1928,1,0,0.65,sysselsatte_kjonn_land,prosent
2010,2014,1,1,0.81,sysselsatte_kjonn_land,prosent
2010,2014,2,alle,0.81,sysselsatte_kjonn_land,prosent
2010,2024,1,0,0.76,sysselsatte_kjonn_land,prosent
2010,2027,1,alle,0.59,sysselsatte_kjonn_land,prosent
2011,0239,2,1,0.59,sysselsatte_kjonn_land,prosent
2011,0430,2,1,0.30,sysselsatte_kjonn_land,prosent
2011,0432,1,1,0.57,sysselsatte_kjonn_land,prosent
2011,0434,1,1,0.72,sysselsatte_kjonn_land,prosent
2011,0436,2,0,0.42,sysselsatte_kjonn_land,prosent
2011,0522,2,1,0.38,sysselsatte_kjonn_land,prosent
2011,0545,2,alle,0.29,sysselsatte_kjonn_land,prosent
2011,0615,2,alle,0.50,sysselsatte_kjonn_land,prosent
2011,0632,1,1,0.81,sysselsatte_kjonn_land,prosent
2011,0912,2,1,0.62,sysselsatte_kjonn_land,prosent
2011,0935,1,0,0.59,sysselsatte_kjonn_land,prosent
2011,0940,2,alle,0.37,sysselsatte_kjonn_land,prosent
2011,1211,2,alle,0.41,sysselsatte_kjonn_land,prosent
2011,1223,2,0,0.68,sysselsatte_kjonn_land,prosent
2011,1232,2,alle,0.72,sysselsatte_kjonn_land,prosent
2011,1266,1,1,0.76,sysselsatte_kjonn_land,prosent
2011,1419,2,0,0.72,sysselsatte_kjonn_land,prosent
2011,1422,2,0,0.48,sysselsatte_kjonn_land,prosent
2011,1557,2,0,0.46,sysselsatte_kjonn_land,prosent
2011,1571,1,0,0.87,sysselsatte_kjonn_land,prosent
2011,1622,1,0,0.57,sysselsatte_kjonn_land,prosent
2011,1635,2,alle,0.87,sysselsatte_kjonn_land,prosent
2011,1636,1,0,0.68,sysselsatte_kjonn_land,prosent
2011,1644,1,0,0.72,sysselsatte_kjonn_land,prosent
2011,1725,2,0,0.68,sysselsatte_kjonn_land,prosent
2011,1742,2,0,0.31,sysselsatte_kjonn_land,prosent
2011,1818,2,0,0.54,sysselsatte_kjonn_land,prosent
2011,1822,1,0,0.65,sysselsatte_kjonn_land,prosent
2011,1827,2,alle,0.68,sysselsatte_kjonn_land,prosent
2011,1832,2,1,0.42,sysselsatte_kjonn_land,prosent
2011,1836,1,1,0.87,sysselsatte_kjonn_land,prosent
2011,1848,2,0,0.41,sysselsatte_kjonn_land,prosent
2011,1851,2,1,0.46,sysselsatte_kjonn_land,prosent
2011,1853,1,1,1.00,sysselsatte_kjonn_land,prosent
2011,1859,1,0,0.76,sysselsatte_kjonn_land,prosent
2011,1923,1,0,0.54,sysselsatte_kjonn_land,prosent
2011,2014,1,0,0.65,sysselsatte_kjonn_land,prosent
2011,2023,2,0,0.65,sysselsatte_kjonn_land,prosent
2012,0118,1,alle,0.52,sysselsatte_kjonn_land,prosent
2012,0121,1,0,0.81,sysselsatte_kjonn_land,prosent
2012,0434,1,1,0.76,sysselsatte_kjonn_land,prosent
2012,0441,2,0,0.54,sysselsatte_kjonn_land,prosent
2012,0519,2,0,0.48,sysselsatte_kjonn_land,prosent
2012,0811,2,1,0.50,sysselsatte_kjonn_land,prosent
2012,0827,1,0,0.68,sysselsatte_kjonn_land,prosent
2012,0911,2,1,0.32,sysselsatte_kjonn_land,prosent
2012,0912,2,1,0.59,sysselsatte_kjonn_land,prosent
2012,0929,2,0,0.46,sysselsatte_kjonn_land,prosent
2012,1129,1,0,0.62,sysselsatte_kjonn_land,prosent
2012,1232,2,alle,0.72,sysselsatte_kjonn_land,prosent
2012,1234,1,1,0.72,sysselsatte_kjonn_land,prosent
2012,1244,2,1,0.65,sysselsatte_kjonn_land,prosent
2012,1419,2,0,0.62,sysselsatte_kjonn_land,prosent
2012,1422,2,0,0.68,sysselsatte_kjonn_land,prosent
2012,1426,2,0,0.42,sysselsatte_kjonn_land,prosent
2012,1430,2,0,0.76,sysselsatte_kjonn_land,prosent
2012,1546,2,0,0.72,sysselsatte_kjonn_land,prosent
2012,1557,2,1,0.59,sysselsatte_kjonn_land,prosent
2012,1567,1,alle,0.62,sysselsatte_kjonn_land,prosent
2012,1576,2,1,0.41,sysselsatte_kjonn_land,prosent
2012,1613,1,1,0.76,sysselsatte_kjonn_land,prosent
