aar,fylke_nr,vreg_9,tabellvariabel,tabell_navn,enhet
2011,18,eu_ost_europa,1952,sysselsatte_land,personer
2011,18,nord_amerika_oseania,113,sysselsatte_land,personer
2011,18,norden,1262,sysselsatte_land,personer
2011,18,ost_europa_ellers,773,sysselsatte_land,personer
2011,18,sor_og_mellom_amerika,176,sysselsatte_land,personer
2011,18,vest_europa,855,sysselsatte_land,personer
2011,19,afrika,639,sysselsatte_land,personer
2011,19,alle,82098,sysselsatte_land,personer
2011,19,asia,1210,sysselsatte_land,personer
2011,19,eu_ost_europa,1300,sysselsatte_land,personer
2011,19,nord_amerika_oseania,148,sysselsatte_land,personer
2011,19,norden,1250,sysselsatte_land,personer
2011,19,ost_europa_ellers,652,sysselsatte_land,personer
2011,19,sor_og_mellom_amerika,175,sysselsatte_land,personer
2011,19,vest_europa,1015,sysselsatte_land,personer
2011,20,afrika,242,sysselsatte_land,personer
2011,20,alle,38034,sysselsatte_land,personer
2011,20,asia,700,sysselsatte_land,personer
2011,20,eu_ost_europa,958,sysselsatte_land,personer
2011,20,nord_amerika_oseania,22,sysselsatte_land,personer
2011,20,norden,1021,sysselsatte_land,personer
2011,20,ost_europa_ellers,878,sysselsatte_land,personer
2011,20,sor_og_mellom_amerika,46,sysselsatte_land,personer
2011,20,vest_europa,294,sysselsatte_land,personer
2012,00,afrika,24703,sysselsatte_land,personer
2012,00,alle,2588660,sysselsatte_land,personer
2012,00,asia,85914,sysselsatte_land,personer
2012,00,eu_ost_europa,89487,sysselsatte_land,personer
2012,00,nord_amerika_oseania,6501,sysselsatte_land,personer
2012,00,norden,46676,sysselsatte_land,personer
2012,00,ost_europa_ellers,30277,sysselsatte_land,personer
2012,00,sor_og_mellom_amerika,11114,sysselsatte_land,personer
2012,00,vest_europa,39287,sysselsatte_land,personer
2012,01,afrika,888,sysselsatte_land,personer
2012,01,alle,133825,sysselsatte_land,personer
2012,01,asia,3846,sysselsatte_land,personer
2012,01,eu_ost_europa,4625,sysselsatte_land,personer
2012,01,nord_amerika_oseania,176,sysselsatte_land,personer
2012,01,norden,2312,sysselsatte_land,personer
2012,01,ost_europa_ellers,2367,sysselsatte_land,personer
2012,01,sor_og_mellom_amerika,330,sysselsatte_land,personer
2012,01,vest_europa,1110,sysselsatte_land,personer
2012,02,afrika,2502,sysselsatte_land,personer
2012,02,alle,292893,sysselsatte_land,personer
2012,02,asia,12681,sysselsatte_land,personer
2012,02,eu_ost_europa,11301,sysselsatte_land,personer
2012,02,nord_amerika_oseania,928,sysselsatte_land,personer
2012,02,norden,7450,sysselsatte_land,personer
2012,02,ost_europa_ellers,3465,sysselsatte_land,personer
2012,02,sor_og_mellom_amerika,1225,sysselsatte_land,personer
2012,02,vest_europa,4844,sysselsatte_land,personer
2012,03,afrika,9160,sysselsatte_land,personer
2012,03,alle,334623,sysselsatte_land,personer
2012,03,asia,27426,sysselsatte_land,personer
2012,03,eu_ost_europa,12790,sysselsatte_land,personer
2012,03,nord_amerika_oseania,1634,sysselsatte_land,personer
2012,03,norden,14129,sysselsatte_land,personer
2012,03,ost_europa_ellers,6435,sysselsatte_land,personer
2012,03,sor_og_mellom_amerika,3151,sysselsatte_land,personer
2012,03,vest_europa,7624,sysselsatte_land,personer
2012,04,afrika,438,sysselsatte_land,personer
2012,04,alle,93553,sysselsatte_land,personer
2012,04,asia,1455,sysselsatte_land,personer
2012,04,eu_ost_europa,1886,sysselsatte_land,personer
2012,04,nord_amerika_oseania,97,sysselsatte_land,personer
2012,04,norden,1215,sysselsatte_land,personer
2012,04,ost_europa_ellers,676,sysselsatte_land,personer
2012,04,sor_og_mellom_amerika,140,sysselsatte_land,personer
2012,04,vest_europa,790,sysselsatte_land,personer
2012,05,afrika,429,sysselsatte_land,personer
2012,05,alle,94318,sysselsatte_land,personer
2012,05,asia,1434,sysselsatte_land,personer
2012,05,eu_ost_europa,2329,sysselsatte_land,personer
2012,05,nord_amerika_oseania,104,sysselsatte_land,personer
2012,05,norden,917,sysselsatte_land,personer
2012,05,ost_europa_ellers,775,sysselsatte_land,personer
2012,05,sor_og_mellom_amerika,150,sysselsatte_land,personer
2012,05,vest_europa,898,sysselsatte_land,personer
2012,06,afrika,1051,sysselsatte_land,personer
2012,06,alle,137707,sysselsatte_land,personer
2012,06,asia,5182,sysselsatte_land,personer
2012,06,eu_ost_europa,5864,sysselsatte_land,personer
2012,06,nord_amerika_oseania,302,sysselsatte_land,personer
2012,06,norden,2454,sysselsatte_land,personer
2012,06,ost_europa_ellers,1934,sysselsatte_land,personer
2012,06,sor_og_mellom_amerika,553,sysselsatte_land,personer
2012,06,vest_europa,2061,sysselsatte_land,personer
2012,07,afrika,573,sysselsatte_land,personer
2012,07,alle,116599,sysselsatte_land,personer
2012,07,asia,2934,sysselsatte_land,personer
2012,07,eu_ost_europa,3998,sysselsatte_land,personer
2012,07,nord_amerika_oseania,254,sysselsatte_land,personer
2012,07,norden,1730,sysselsatte_land,personer
2012,07,ost_europa_ellers,1404,sysselsatte_land,personer
2012,07,sor_og_mellom_amerika,291,sysselsatte_land,personer
2012,07,vest_europa,1508,sysselsatte_land,personer
2012,08,afrika,588,sysselsatte_land,personer
2012,08,alle,82709,sysselsatte_land,personer
2012,08,asia,1769,sysselsatte_land,personer
2012,08,eu_ost_europa,1710,sysselsatte_land,personer
2012,08,nord_amerika_oseania,96,sysselsatte_land,personer
2012,08,norden,902,sysselsatte_land,personer
2012,08,ost_europa_ellers,884,sysselsatte_land,personer
2012,08,sor_og_mellom_amerika,300,sysselsatte_land,personer
2012,08,vest_europa,981,sysselsatte_land,personer
2012,09,afrika,258,sysselsatte_land,personer
2012,09,alle,54822,sysselsatte_land,personer
2012,09,asia,1142,sysselsatte_land,personer
2012,09,eu_ost_europa,1472,sysselsatte_land,personer
2012,09,nord_amerika_oseania,118,sysselsatte_land,personer
2012,09,norden,684,sysselsatte_land,personer
2012,09,ost_europa_ellers,531,sysselsatte_land,personer
2012,09,sor_og_mellom_amerika,127,sysselsatte_land,personer
2012,09,vest_europa,845,sysselsatte_land,personer
2012,10,afrika,538,sysselsatte_land,personer
2012,10,alle,87462,sysselsatte_land,personer
2012,10,asia,2303,sysselsatte_land,personer
2012,10,eu_ost_europa,1889,sysselsatte_land,personer
2012,10,nord_amerika_oseania,220,sysselsatte_land,personer
2012,10,norden,1130,sysselsatte_land,personer
2012,10,ost_europa_ellers,1412,sysselsatte_land,personer
2012,10,sor_og_mellom_amerika,601,sysselsatte_land,personer
2012,10,vest_europa,1424,sysselsatte_land,personer
2012,11,afrika,2211,sysselsatte_land,personer
2012,11,alle,242656,sysselsatte_land,personer
2012,11,asia,7732,sysselsatte_land,personer
2012,11,eu_ost_europa,11450,sysselsatte_land,personer
2012,11,nord_amerika_oseania,954,sysselsatte_land,personer
2012,11,norden,3508,sysselsatte_land,personer
2012,11,ost_europa_ellers,2995,sysselsatte_land,personer
2012,11,sor_og_mellom_amerika,1225,sysselsatte_land,personer
2012,11,vest_europa,5653,sysselsatte_land,personer
2012,12,afrika,2162,sysselsatte_land,personer
2012,12,alle,260139,sysselsatte_land,personer
2012,12,asia,6186,sysselsatte_land,personer
2012,12,eu_ost_europa,10431,sysselsatte_land,personer
2012,12,nord_amerika_oseania,671,sysselsatte_land,personer
2012,12,norden,2614,sysselsatte_land,personer
2012,12,ost_europa_ellers,2000,sysselsatte_land,personer
2012,12,sor_og_mellom_amerika,1447,sysselsatte_land,personer
2012,12,vest_europa,4040,sysselsatte_land,personer
2012,14,afrika,233,sysselsatte_land,personer
2012,14,alle,56879,sysselsatte_land,personer
2012,14,asia,713,sysselsatte_land,personer
2012,14,eu_ost_europa,2295,sysselsatte_land,personer
2012,14,nord_amerika_oseania,64,sysselsatte_land,personer
2012,14,norden,519,sysselsatte_land,personer
2012,14,ost_europa_ellers,306,sysselsatte_land,personer
2012,14,sor_og_mellom_amerika,185,sysselsatte_land,personer
2012,14,vest_europa,824,sysselsatte_land,personer
2012,15,afrika,590,sysselsatte_land,personer
2012,15,alle,134704,sysselsatte_land,personer
2012,15,asia,2424,sysselsatte_land,personer
2012,15,eu_ost_europa,6155,sysselsatte_land,personer
2012,15,nord_amerika_oseania,195,sysselsatte_land,personer
2012,15,norden,1196,sysselsatte_land,personer
2012,15,ost_europa_ellers,1020,sysselsatte_land,personer
2012,15,sor_og_mellom_amerika,343,sysselsatte_land,personer
2012,15,vest_europa,1937,sysselsatte_land,personer
2012,16,afrika,1086,sysselsatte_land,personer
2012,16,alle,158358,sysselsatte_land,personer
2012,16,asia,3707,sysselsatte_land,personer
2012,16,eu_ost_europa,4471,sysselsatte_land,personer
2012,16,nord_amerika_oseania,341,sysselsatte_land,personer
2012,16,norden,1743,sysselsatte_land,personer
2012,16,ost_europa_ellers,1270,sysselsatte_land,personer
2012,16,sor_og_mellom_amerika,543,sysselsatte_land,personer
2012,16,vest_europa,2012,sysselsatte_land,personer
2012,17,afrika,352,sysselsatte_land,personer
2012,17,alle,67340,sysselsatte_land,personer
2012,17,asia,852,sysselsatte_land,personer
2012,17,eu_ost_europa,1529,sysselsatte_land,personer
2012,17,nord_amerika_oseania,59,sysselsatte_land,personer
2012,17,norden,531,sysselsatte_land,personer
2012,17,ost_europa_ellers,319,sysselsatte_land,personer
2012,17,sor_og_mellom_amerika,75,sysselsatte_land,personer
2012,17,vest_europa,453,sysselsatte_land,personer
2012,18,afrika,682,sysselsatte_land,personer
2012,18,alle,119106,sysselsatte_land,personer
2012,18,asia,1963,sysselsatte_land,personer
2012,18,eu_ost_europa,2442,sysselsatte_land,personer
2012,18,nord_amerika_oseania,127,sysselsatte_land,personer
2012,18,norden,1272,sysselsatte_land,personer
2012,18,ost_europa_ellers,891,sysselsatte_land,personer
2012,18,sor_og_mellom_amerika,185,sysselsatte_land,personer
2012,18,vest_europa,895,sysselsatte_land,personer
2012,19,afrika,704,sysselsatte_land,personer
2012,19,alle,82747,sysselsatte_land,personer
2012,19,asia,1333,sysselsatte_land,personer
2012,19,eu_ost_europa,1615,sysselsatte_land,personer
2012,19,nord_amerika_oseania,136,sysselsatte_land,personer
2012,19,norden,1295,sysselsatte_land,personer
2012,19,ost_europa_ellers,711,sysselsatte_land,personer
2012,19,sor_og_mellom_amerika,191,sysselsatte_land,personer
2012,19,vest_europa,1065,sysselsatte_land,personer
2012,20,afrika,258,sysselsatte_land,personer
2012,20,alle,38220,sysselsatte_land,personer
2012,20,asia,832,sysselsatte_land,personer
2012,20,eu_ost_europa,1235,sysselsatte_land,personer
2012,20,nord_amerika_oseania,25,sysselsatte_land,personer
2012,20,norden,1075,sysselsatte_land,personer
2012,20,ost_europa_ellers,882,sysselsatte_land,personer
2012,20,sor_og_mellom_amerika,52,sysselsatte_land,personer
2012,20,vest_europa,323,sysselsatte_land,personer
2013,00,afrika,26793,sysselsatte_land,personer
2013,00,alle,2618620,sysselsatte_land,personer
2013,00,asia,91167,sysselsatte_land,personer
2013,00,eu_ost_europa,102843,sysselsatte_land,personer
2013,00,nord_amerika_oseania,6620,sysselsatte_land,personer
2013,00,norden,47820,sysselsatte_land,personer
2013,00,ost_europa_ellers,30077,sysselsatte_land,personer
2013,00,sor_og_mellom_amerika,11690,sysselsatte_land,personer
2013,00,vest_europa,41380,sysselsatte_land,personer
2013,01,afrika,952,sysselsatte_land,personer
2013,01,alle,134854,sysselsatte_land,personer
2013,01,asia,4130,sysselsatte_land,personer
2013,01,eu_ost_europa,5148,sysselsatte_land,personer
2013,01,nord_amerika_oseania,186,sysselsatte_land,personer
2013,01,norden,2371,sysselsatte_land,personer
2013,01,ost_europa_ellers,2365,sysselsatte_land,personer
2013,01,sor_og_mellom_amerika,356,sysselsatte_land,personer
2013,01,vest_europa,1167,sysselsatte_land,personer
2013,02,afrika,2723,sysselsatte_land,personer
2013,02,alle,296840,sysselsatte_land,personer
2013,02,asia,13600,sysselsatte_land,personer
2013,02,eu_ost_europa,13009,sysselsatte_land,personer
2013,02,nord_amerika_oseania,952,sysselsatte_land,personer
2013,02,norden,7604,sysselsatte_land,personer
2013,02,ost_europa_ellers,3441,sysselsatte_land,personer
2013,02,sor_og_mellom_amerika,1332,sysselsatte_land,personer
2013,02,vest_europa,5032,sysselsatte_land,personer
2013,03,afrika,9647,sysselsatte_land,personer
2013,03,alle,341489,sysselsatte_land,personer
2013,03,asia,28654,sysselsatte_land,personer
2013,03,eu_ost_europa,14815,sysselsatte_land,personer
2013,03,nord_amerika_oseania,1661,sysselsatte_land,personer
2013,03,norden,14188,sysselsatte_land,personer
2013,03,ost_europa_ellers,6511,sysselsatte_land,personer
2013,03,sor_og_mellom_amerika,3324,sysselsatte_land,personer
2013,03,vest_europa,8296,sysselsatte_land,personer
2013,04,afrika,494,sysselsatte_land,personer
2013,04,alle,93618,sysselsatte_land,personer
2013,04,asia,1554,sysselsatte_land,personer
2013,04,eu_ost_europa,2213,sysselsatte_land,personer
2013,04,nord_amerika_oseania,107,sysselsatte_land,personer
2013,04,norden,1241,sysselsatte_land,personer
2013,04,ost_europa_ellers,654,sysselsatte_land,personer
2013,04,sor_og_mellom_amerika,148,sysselsatte_land,personer
2013,04,vest_europa,846,sysselsatte_land,personer
2013,05,afrika,498,sysselsatte_land,personer
2013,05,alle,94751,sysselsatte_land,personer
2013,05,asia,1515,sysselsatte_land,personer
2013,05,eu_ost_europa,2645,sysselsatte_land,personer
2013,05,nord_amerika_oseania,106,sysselsatte_land,personer
2013,05,norden,956,sysselsatte_land,personer
2013,05,ost_europa_ellers,775,sysselsatte_land,personer
2013,05,sor_og_mellom_amerika,142,sysselsatte_land,personer
2013,05,vest_europa,899,sysselsatte_land,personer
2013,06,afrika,1130,sysselsatte_land,personer
2013,06,alle,138998,sysselsatte_land,personer
2013,06,asia,5541,sysselsatte_land,personer
2013,06,eu_ost_europa,6870,sysselsatte_land,personer
2013,06,nord_amerika_oseania,279,sysselsatte_land,personer
2013,06,norden,2559,sysselsatte_land,personer
2013,06,ost_europa_ellers,1921,sysselsatte_land,personer
2013,06,sor_og_mellom_amerika,573,sysselsatte_land,personer
2013,06,vest_europa,2138,sysselsatte_land,personer
2013,07,afrika,636,sysselsatte_land,personer
2013,07,alle,117594,sysselsatte_land,personer
2013,07,asia,3039,sysselsatte_land,personer
2013,07,eu_ost_europa,4530,sysselsatte_land,personer
2013,07,nord_amerika_oseania,229,sysselsatte_land,personer
2013,07,norden,1769,sysselsatte_land,personer
2013,07,ost_europa_ellers,1400,sysselsatte_land,personer
2013,07,sor_og_mellom_amerika,302,sysselsatte_land,personer
2013,07,vest_europa,1541,sysselsatte_land,personer
2013,08,afrika,670,sysselsatte_land,personer
2013,08,alle,83103,sysselsatte_land,personer
2013,08,asia,1889,sysselsatte_land,personer
2013,08,eu_ost_europa,2059,sysselsatte_land,personer
2013,08,nord_amerika_oseania,100,sysselsatte_land,personer
2013,08,norden,889,sysselsatte_land,personer
2013,08,ost_europa_ellers,816,sysselsatte_land,personer
2013,08,sor_og_mellom_amerika,306,sysselsatte_land,personer
2013,08,vest_europa,1013,sysselsatte_land,personer
2013,09,afrika,283,sysselsatte_land,personer
2013,09,alle,54784,sysselsatte_land,personer
2013,09,asia,1218,sysselsatte_land,personer
2013,09,eu_ost_europa,1671,sysselsatte_land,personer
2013,09,nord_amerika_oseania,122,sysselsatte_land,personer
2013,09,norden,705,sysselsatte_land,personer
2013,09,ost_europa_ellers,509,sysselsatte_land,personer
2013,09,sor_og_mellom_amerika,124,sysselsatte_land,personer
2013,09,vest_europa,856,sysselsatte_land,personer
2013,10,afrika,622,sysselsatte_land,personer
2013,10,alle,88586,sysselsatte_land,personer
2013,10,asia,2393,sysselsatte_land,personer
2013,10,eu_ost_europa,2240,sysselsatte_land,personer
2013,10,nord_amerika_oseania,220,sysselsatte_land,personer
2013,10,norden,1179,sysselsatte_land,personer
2013,10,ost_europa_ellers,1299,sysselsatte_land,personer
2013,10,sor_og_mellom_amerika,602,sysselsatte_land,personer
2013,10,vest_europa,1475,sysselsatte_land,personer
2013,11,afrika,2434,sysselsatte_land,personer
2013,11,alle,246805,sysselsatte_land,personer
2013,11,asia,8223,sysselsatte_land,personer
2013,11,eu_ost_europa,13008,sysselsatte_land,personer
2013,11,nord_amerika_oseania,967,sysselsatte_land,personer
2013,11,norden,3769,sysselsatte_land,personer
2013,11,ost_europa_ellers,3029,sysselsatte_land,personer
2013,11,sor_og_mellom_amerika,1286,sysselsatte_land,personer
2013,11,vest_europa,5856,sysselsatte_land,personer
2013,12,afrika,2365,sysselsatte_land,personer
2013,12,alle,264334,sysselsatte_land,personer
2013,12,asia,6639,sysselsatte_land,personer
2013,12,eu_ost_europa,11935,sysselsatte_land,personer
2013,12,nord_amerika_oseania,709,sysselsatte_land,personer
2013,12,norden,2750,sysselsatte_land,personer
2013,12,ost_europa_ellers,1948,sysselsatte_land,personer
2013,12,sor_og_mellom_amerika,1507,sysselsatte_land,personer
2013,12,vest_europa,4313,sysselsatte_land,personer
2013,14,afrika,287,sysselsatte_land,personer
2013,14,alle,57167,sysselsatte_land,personer
2013,14,asia,748,sysselsatte_land,personer
2013,14,eu_ost_europa,2495,sysselsatte_land,personer
2013,14,nord_amerika_oseania,61,sysselsatte_land,personer
2013,14,norden,554,sysselsatte_land,personer
2013,14,ost_europa_ellers,312,sysselsatte_land,personer
2013,14,sor_og_mellom_amerika,196,sysselsatte_land,personer
2013,14,vest_europa,813,sysselsatte_land,personer
2013,15,afrika,644,sysselsatte_land,personer
2013,15,alle,135461,sysselsatte_land,personer
2013,15,asia,2637,sysselsatte_land,personer
2013,15,eu_ost_europa,6941,sysselsatte_land,personer
2013,15,nord_amerika_oseania,201,sysselsatte_land,personer
2013,15,norden,1205,sysselsatte_land,personer
2013,15,ost_europa_ellers,985,sysselsatte_land,personer
2013,15,sor_og_mellom_amerika,370,sysselsatte_land,personer
2013,15,vest_europa,2032,sysselsatte_land,personer
2013,16,afrika,1175,sysselsatte_land,personer
2013,16,alle,160738,sysselsatte_land,personer
2013,16,asia,4034,sysselsatte_land,personer
2013,16,eu_ost_europa,5265,sysselsatte_land,personer
2013,16,nord_amerika_oseania,357,sysselsatte_land,personer
2013,16,norden,1787,sysselsatte_land,personer
2013,16,ost_europa_ellers,1263,sysselsatte_land,personer
2013,16,sor_og_mellom_amerika,574,sysselsatte_land,personer
2013,16,vest_europa,2183,sysselsatte_land,personer
2013,17,afrika,410,sysselsatte_land,personer
2013,17,alle,67275,sysselsatte_land,personer
2013,17,asia,928,sysselsatte_land,personer
2013,17,eu_ost_europa,1528,sysselsatte_land,personer
2013,17,nord_amerika_oseania,61,sysselsatte_land,personer
2013,17,norden,540,sysselsatte_land,personer
2013,17,ost_europa_ellers,314,sysselsatte_land,personer
2013,17,sor_og_mellom_amerika,79,sysselsatte_land,personer
2013,17,vest_europa,461,sysselsatte_land,personer
2013,18,afrika,735,sysselsatte_land,personer
2013,18,alle,119770,sysselsatte_land,personer
2013,18,asia,2068,sysselsatte_land,personer
2013,18,eu_ost_europa,2952,sysselsatte_land,personer
2013,18,nord_amerika_oseania,124,sysselsatte_land,personer
2013,18,norden,1323,sysselsatte_land,personer
2013,18,ost_europa_ellers,891,sysselsatte_land,personer
2013,18,sor_og_mellom_amerika,202,sysselsatte_land,personer
2013,18,vest_europa,960,sysselsatte_land,personer
2013,19,afrika,816,sysselsatte_land,personer
2013,19,alle,84032,sysselsatte_land,personer
2013,19,asia,1477,sysselsatte_land,personer
2013,19,eu_ost_europa,2033,sysselsatte_land,personer
2013,19,nord_amerika_oseania,147,sysselsatte_land,personer
2013,19,norden,1372,sysselsatte_land,personer
2013,19,ost_europa_ellers,745,sysselsatte_land,personer
2013,19,sor_og_mellom_amerika,208,sysselsatte_land,personer
2013,19,vest_europa,1157,sysselsatte_land,personer
2013,20,afrika,272,sysselsatte_land,personer
2013,20,alle,38421,sysselsatte_land,personer
2013,20,asia,880,sysselsatte_land,personer
2013,20,eu_ost_europa,1486,sysselsatte_land,personer
2013,20,nord_amerika_oseania,31,sysselsatte_land,personer
2013,20,norden,1059,sysselsatte_land,personer
2013,20,ost_europa_ellers,899,sysselsatte_land,personer
2013,20,sor_og_mellom_amerika,59,sysselsatte_land,personer
2013,20,vest_europa,342,sysselsatte_land,personer
2014,00,afrika,29289,sysselsatte_land,personer
2014,00,alle,2649584,sysselsatte_land,personer
2014,00,asia,96461,sysselsatte_land,personer
2014,00,eu_ost_europa,113328,sysselsatte_land,personer
2014,00,nord_amerika_oseania,6760,sysselsatte_land,personer
2014,00,norden,48787,sysselsatte_land,personer
2014,00,ost_europa_ellers,31777,sysselsatte_land,personer
2014,00,sor_og_mellom_amerika,12228,sysselsatte_land,personer
2014,00,vest_europa,43169,sysselsatte_land,personer
2014,01,afrika,1073,sysselsatte_land,personer
2014,01,alle,135734,sysselsatte_land,personer
2014,01,asia,4399,sysselsatte_land,personer
2014,01,eu_ost_europa,5492,sysselsatte_land,personer
2014,01,nord_amerika_oseania,195,sysselsatte_land,personer
2014,01,norden,2384,sysselsatte_land,personer
2014,01,ost_europa_ellers,2483,sysselsatte_land,personer
2014,01,sor_og_mellom_amerika,379,sysselsatte_land,personer
2014,01,vest_europa,1220,sysselsatte_land,personer
2014,02,afrika,3019,sysselsatte_land,personer
2014,02,alle,301338,sysselsatte_land,personer
2014,02,asia,14705,sysselsatte_land,personer
2014,02,eu_ost_europa,14291,sysselsatte_land,personer
2014,02,nord_amerika_oseania,973,sysselsatte_land,personer
2014,02,norden,7883,sysselsatte_land,personer
2014,02,ost_europa_ellers,3731,sysselsatte_land,personer
2014,02,sor_og_mellom_amerika,1402,sysselsatte_land,personer
2014,02,vest_europa,5278,sysselsatte_land,personer
2014,03,afrika,10168,sysselsatte_land,personer
2014,03,alle,349929,sysselsatte_land,personer
2014,03,asia,29932,sysselsatte_land,personer
2014,03,eu_ost_europa,16338,sysselsatte_land,personer
2014,03,nord_amerika_oseania,1727,sysselsatte_land,personer
2014,03,norden,14263,sysselsatte_land,personer
2014,03,ost_europa_ellers,7106,sysselsatte_land,personer
2014,03,sor_og_mellom_amerika,3516,sysselsatte_land,personer
2014,03,vest_europa,8901,sysselsatte_land,personer
2014,04,afrika,564,sysselsatte_land,personer
2014,04,alle,94273,sysselsatte_land,personer
2014,04,asia,1641,sysselsatte_land,personer
2014,04,eu_ost_europa,2504,sysselsatte_land,personer
2014,04,nord_amerika_oseania,112,sysselsatte_land,personer
2014,04,norden,1285,sysselsatte_land,personer
2014,04,ost_europa_ellers,695,sysselsatte_land,personer
2014,04,sor_og_mellom_amerika,152,sysselsatte_land,personer
2014,04,vest_europa,881,sysselsatte_land,personer
2014,05,afrika,583,sysselsatte_land,personer
2014,05,alle,95416,sysselsatte_land,personer
2014,05,asia,1650,sysselsatte_land,personer
2014,05,eu_ost_europa,2906,sysselsatte_land,personer
2014,05,nord_amerika_oseania,106,sysselsatte_land,personer
2014,05,norden,973,sysselsatte_land,personer
2014,05,ost_europa_ellers,804,sysselsatte_land,personer
2014,05,sor_og_mellom_amerika,150,sysselsatte_land,personer
2014,05,vest_europa,945,sysselsatte_land,personer
2014,06,afrika,1250,sysselsatte_land,personer
2014,06,alle,140157,sysselsatte_land,personer
2014,06,asia,5830,sysselsatte_land,personer
2014,06,eu_ost_europa,7524,sysselsatte_land,personer
2014,06,nord_amerika_oseania,292,sysselsatte_land,personer
2014,06,norden,2600,sysselsatte_land,personer
2014,06,ost_europa_ellers,1955,sysselsatte_land,personer
2014,06,sor_og_mellom_amerika,588,sysselsatte_land,personer
2014,06,vest_europa,2143,sysselsatte_land,personer
2014,07,afrika,689,sysselsatte_land,personer
2014,07,alle,119021,sysselsatte_land,personer
2014,07,asia,3268,sysselsatte_land,personer
2014,07,eu_ost_europa,5090,sysselsatte_land,personer
2014,07,nord_amerika_oseania,239,sysselsatte_land,personer
2014,07,norden,1781,sysselsatte_land,personer
2014,07,ost_europa_ellers,1450,sysselsatte_land,personer
2014,07,sor_og_mellom_amerika,333,sysselsatte_land,personer
2014,07,vest_europa,1555,sysselsatte_land,personer
2014,08,afrika,726,sysselsatte_land,personer
2014,08,alle,83058,sysselsatte_land,personer
2014,08,asia,1982,sysselsatte_land,personer
2014,08,eu_ost_europa,2157,sysselsatte_land,personer
2014,08,nord_amerika_oseania,101,sysselsatte_land,personer
2014,08,norden,914,sysselsatte_land,personer
2014,08,ost_europa_ellers,831,sysselsatte_land,personer
2014,08,sor_og_mellom_amerika,300,sysselsatte_land,personer
2014,08,vest_europa,1034,sysselsatte_land,personer
2014,09,afrika,314,sysselsatte_land,personer
2014,09,alle,55184,sysselsatte_land,personer
2014,09,asia,1286,sysselsatte_land,personer
2014,09,eu_ost_europa,1766,sysselsatte_land,personer
2014,09,nord_amerika_oseania,131,sysselsatte_land,personer
2014,09,norden,740,sysselsatte_land,personer
2014,09,ost_europa_ellers,502,sysselsatte_land,personer
2014,09,sor_og_mellom_amerika,122,sysselsatte_land,personer
2014,09,vest_europa,890,sysselsatte_land,personer
2014,10,afrika,670,sysselsatte_land,personer
2014,10,alle,89865,sysselsatte_land,personer
2014,10,asia,2532,sysselsatte_land,personer
2014,10,eu_ost_europa,2480,sysselsatte_land,personer
2014,10,nord_amerika_oseania,218,sysselsatte_land,personer
2014,10,norden,1178,sysselsatte_land,personer
2014,10,ost_europa_ellers,1347,sysselsatte_land,personer
2014,10,sor_og_mellom_amerika,602,sysselsatte_land,personer
2014,10,vest_europa,1542,sysselsatte_land,personer
2014,11,afrika,2640,sysselsatte_land,personer
2014,11,alle,249658,sysselsatte_land,personer
2014,11,asia,8589,sysselsatte_land,personer
2014,11,eu_ost_europa,14283,sysselsatte_land,personer
2014,11,nord_amerika_oseania,967,sysselsatte_land,personer
2014,11,norden,3981,sysselsatte_land,personer
2014,11,ost_europa_ellers,3186,sysselsatte_land,personer
2014,11,sor_og_mellom_amerika,1361,sysselsatte_land,personer
2014,11,vest_europa,5960,sysselsatte_land,personer
2014,12,afrika,2660,sysselsatte_land,personer
2014,12,alle,268154,sysselsatte_land,personer
2014,12,asia,7130,sysselsatte_land,personer
2014,12,eu_ost_europa,13424,sysselsatte_land,personer
2014,12,nord_amerika_oseania,690,sysselsatte_land,personer
2014,12,norden,2816,sysselsatte_land,personer
2014,12,ost_europa_ellers,2084,sysselsatte_land,personer
2014,12,sor_og_mellom_amerika,1539,sysselsatte_land,personer
2014,12,vest_europa,4492,sysselsatte_land,personer
2014,14,afrika,317,sysselsatte_land,personer
2014,14,alle,57450,sysselsatte_land,personer
2014,14,asia,777,sysselsatte_land,personer
2014,14,eu_ost_europa,2750,sysselsatte_land,personer
2014,14,nord_amerika_oseania,68,sysselsatte_land,personer
2014,14,norden,589,sysselsatte_land,personer
2014,14,ost_europa_ellers,316,sysselsatte_land,personer
2014,14,sor_og_mellom_amerika,189,sysselsatte_land,personer
2014,14,vest_europa,847,sysselsatte_land,personer
2014,15,afrika,729,sysselsatte_land,personer
2014,15,alle,136770,sysselsatte_land,personer
2014,15,asia,2805,sysselsatte_land,personer
2014,15,eu_ost_europa,7673,sysselsatte_land,personer
2014,15,nord_amerika_oseania,192,sysselsatte_land,personer
2014,15,norden,1210,sysselsatte_land,personer
2014,15,ost_europa_ellers,1061,sysselsatte_land,personer
2014,15,sor_og_mellom_amerika,405,sysselsatte_land,personer
2014,15,vest_europa,2074,sysselsatte_land,personer
2014,16,afrika,1290,sysselsatte_land,personer
2014,16,alle,162679,sysselsatte_land,personer
2014,16,asia,4187,sysselsatte_land,personer
2014,16,eu_ost_europa,5713,sysselsatte_land,personer
2014,16,nord_amerika_oseania,365,sysselsatte_land,personer
2014,16,norden,1837,sysselsatte_land,personer
2014,16,ost_europa_ellers,1296,sysselsatte_land,personer
