aar,naringsregion_nr,innvkat_3,kjonn,aldersinndeling_etter_grskole,tabellvariabel,tabell_navn,enhet
2008,01,alle,0,alle,808,ikke_arbutd_innvkat_alder,personer
2010,21,alle,alle,16_25,808,ikke_arbutd_innvkat_alder,personer
2011,02,befolkningen_ellers,0,16_25,808,ikke_arbutd_innvkat_alder,personer
2011,67,befolkningen_ellers,alle,16_25,808,ikke_arbutd_innvkat_alder,personer
2012,08,befolkningen_ellers,0,26_66,808,ikke_arbutd_innvkat_alder,personer
2014,13,alle,1,alle,808,ikke_arbutd_innvkat_alder,personer
2013,22,befolkningen_ellers,0,alle,809,ikke_arbutd_innvkat_alder,personer
2014,78,alle,1,alle,809,ikke_arbutd_innvkat_alder,personer
2008,21,befolkningen_ellers,alle,16_25,810,ikke_arbutd_innvkat_alder,personer
2009,78,alle,1,alle,810,ikke_arbutd_innvkat_alder,personer
2012,53,befolkningen_ellers,alle,26_66,810,ikke_arbutd_innvkat_alder,personer
2013,81,alle,0,16_25,810,ikke_arbutd_innvkat_alder,personer
2006,51,alle,0,16_25,811,ikke_arbutd_innvkat_alder,personer
2009,21,alle,alle,16_25,811,ikke_arbutd_innvkat_alder,personer
2009,33,alle,0,16_25,811,ikke_arbutd_innvkat_alder,personer
2009,49,alle,0,16_25,811,ikke_arbutd_innvkat_alder,personer
2010,81,alle,alle,26_66,811,ikke_arbutd_innvkat_alder,personer
2011,07,innvandrere,alle,alle,811,ikke_arbutd_innvkat_alder,personer
2013,01,befolkningen_ellers,alle,16_25,811,ikke_arbutd_innvkat_alder,personer
2007,11,alle,1,16_25,812,ikke_arbutd_innvkat_alder,personer
2008,63,alle,0,alle,812,ikke_arbutd_innvkat_alder,personer
2011,08,alle,0,26_66,812,ikke_arbutd_innvkat_alder,personer
2013,33,befolkningen_ellers,1,alle,812,ikke_arbutd_innvkat_alder,personer
2006,30,befolkningen_ellers,alle,alle,813,ikke_arbutd_innvkat_alder,personer
2007,49,befolkningen_ellers,0,16_25,813,ikke_arbutd_innvkat_alder,personer
2008,11,befolkningen_ellers,0,16_25,813,ikke_arbutd_innvkat_alder,personer
2008,77,befolkningen_ellers,1,alle,813,ikke_arbutd_innvkat_alder,personer
2011,83,befolkningen_ellers,alle,16_25,813,ikke_arbutd_innvkat_alder,personer
2013,05,befolkningen_ellers,1,26_66,813,ikke_arbutd_innvkat_alder,personer
2013,39,innvandrere,alle,16_25,813,ikke_arbutd_innvkat_alder,personer
2011,49,alle,1,16_25,814,ikke_arbutd_innvkat_alder,personer
2012,13,alle,1,alle,814,ikke_arbutd_innvkat_alder,personer
2012,44,befolkningen_ellers,0,alle,814,ikke_arbutd_innvkat_alder,personer
2012,75,befolkningen_ellers,alle,16_25,814,ikke_arbutd_innvkat_alder,personer
2013,30,alle,alle,alle,814,ikke_arbutd_innvkat_alder,personer
2014,03,alle,0,16_25,814,ikke_arbutd_innvkat_alder,personer
2006,11,befolkningen_ellers,1,alle,815,ikke_arbutd_innvkat_alder,personer
2007,05,befolkningen_ellers,1,26_66,815,ikke_arbutd_innvkat_alder,personer
2008,03,befolkningen_ellers,1,16_25,815,ikke_arbutd_innvkat_alder,personer
2009,73,alle,1,26_66,815,ikke_arbutd_innvkat_alder,personer
2014,15,alle,0,alle,815,ikke_arbutd_innvkat_alder,personer
2006,41,befolkningen_ellers,alle,16_25,816,ikke_arbutd_innvkat_alder,personer
2006,80,befolkningen_ellers,alle,alle,816,ikke_arbutd_innvkat_alder,personer
2007,35,alle,1,26_66,816,ikke_arbutd_innvkat_alder,personer
2010,53,alle,alle,26_66,816,ikke_arbutd_innvkat_alder,personer
2010,71,befolkningen_ellers,alle,alle,816,ikke_arbutd_innvkat_alder,personer
2011,22,befolkningen_ellers,0,alle,816,ikke_arbutd_innvkat_alder,personer
2012,43,befolkningen_ellers,alle,alle,816,ikke_arbutd_innvkat_alder,personer
2006,51,befolkningen_ellers,1,alle,817,ikke_arbutd_innvkat_alder,personer
2009,46,befolkningen_ellers,alle,26_66,817,ikke_arbutd_innvkat_alder,personer
2010,37,befolkningen_ellers,0,26_66,817,ikke_arbutd_innvkat_alder,personer
2011,28,befolkningen_ellers,alle,alle,817,ikke_arbutd_innvkat_alder,personer
2013,78,befolkningen_ellers,0,alle,817,ikke_arbutd_innvkat_alder,personer
2014,63,alle,0,alle,817,ikke_arbutd_innvkat_alder,personer
2006,50,befolkningen_ellers,1,alle,818,ikke_arbutd_innvkat_alder,personer
2008,22,befolkningen_ellers,0,alle,818,ikke_arbutd_innvkat_alder,personer
2008,44,befolkningen_ellers,0,alle,818,ikke_arbutd_innvkat_alder,personer
2008,82,befolkningen_ellers,alle,alle,818,ikke_arbutd_innvkat_alder,personer
2011,61,innvandrere,0,alle,818,ikke_arbutd_innvkat_alder,personer
2014,33,befolkningen_ellers,1,alle,818,ikke_arbutd_innvkat_alder,personer
2006,75,alle,alle,16_25,819,ikke_arbutd_innvkat_alder,personer
2007,46,befolkningen_ellers,alle,26_66,819,ikke_arbutd_innvkat_alder,personer
2009,50,befolkningen_ellers,1,alle,819,ikke_arbutd_innvkat_alder,personer
2012,25,alle,1,26_66,819,ikke_arbutd_innvkat_alder,personer
2012,63,alle,0,alle,819,ikke_arbutd_innvkat_alder,personer
2013,10,befolkningen_ellers,alle,alle,819,ikke_arbutd_innvkat_alder,personer
2006,44,alle,0,alle,820,ikke_arbutd_innvkat_alder,personer
2007,81,befolkningen_ellers,0,16_25,820,ikke_arbutd_innvkat_alder,personer
2008,30,befolkningen_ellers,alle,alle,820,ikke_arbutd_innvkat_alder,personer
2009,33,befolkningen_ellers,1,alle,820,ikke_arbutd_innvkat_alder,personer
2009,61,innvandrere,1,alle,820,ikke_arbutd_innvkat_alder,personer
2010,03,befolkningen_ellers,0,16_25,820,ikke_arbutd_innvkat_alder,personer
2010,82,befolkningen_ellers,alle,alle,820,ikke_arbutd_innvkat_alder,personer
2011,79,befolkningen_ellers,1,26_66,820,ikke_arbutd_innvkat_alder,personer
2013,67,alle,alle,16_25,820,ikke_arbutd_innvkat_alder,personer
2006,21,alle,alle,16_25,821,ikke_arbutd_innvkat_alder,personer
2007,29,alle,alle,16_25,821,ikke_arbutd_innvkat_alder,personer
2012,23,alle,alle,alle,821,ikke_arbutd_innvkat_alder,personer
2013,43,alle,alle,alle,821,ikke_arbutd_innvkat_alder,personer
2007,11,befolkningen_ellers,0,16_25,822,ikke_arbutd_innvkat_alder,personer
2008,08,alle,0,26_66,822,ikke_arbutd_innvkat_alder,personer
2008,23,befolkningen_ellers,alle,alle,822,ikke_arbutd_innvkat_alder,personer
2009,03,befolkningen_ellers,0,16_25,822,ikke_arbutd_innvkat_alder,personer
2010,03,alle,1,16_25,822,ikke_arbutd_innvkat_alder,personer
2010,23,alle,alle,alle,822,ikke_arbutd_innvkat_alder,personer
2010,60,befolkningen_ellers,alle,16_25,822,ikke_arbutd_innvkat_alder,personer
2011,47,befolkningen_ellers,alle,26_66,822,ikke_arbutd_innvkat_alder,personer
2013,06,innvandrere,alle,alle,822,ikke_arbutd_innvkat_alder,personer
2013,26,alle,0,26_66,822,ikke_arbutd_innvkat_alder,personer
2014,03,alle,alle,26_66,822,ikke_arbutd_innvkat_alder,personer
2006,28,befolkningen_ellers,alle,alle,823,ikke_arbutd_innvkat_alder,personer
2010,78,befolkningen_ellers,0,alle,823,ikke_arbutd_innvkat_alder,personer
2011,23,alle,alle,alle,823,ikke_arbutd_innvkat_alder,personer
2014,18,befolkningen_ellers,alle,alle,823,ikke_arbutd_innvkat_alder,personer
2010,83,alle,0,alle,824,ikke_arbutd_innvkat_alder,personer
2014,29,befolkningen_ellers,alle,alle,824,ikke_arbutd_innvkat_alder,personer
2007,63,befolkningen_ellers,0,alle,825,ikke_arbutd_innvkat_alder,personer
2009,23,befolkningen_ellers,alle,alle,825,ikke_arbutd_innvkat_alder,personer
2010,51,befolkningen_ellers,0,16_25,825,ikke_arbutd_innvkat_alder,personer
2010,67,alle,alle,16_25,825,ikke_arbutd_innvkat_alder,personer
2012,20,befolkningen_ellers,1,26_66,825,ikke_arbutd_innvkat_alder,personer
2012,78,befolkningen_ellers,0,alle,825,ikke_arbutd_innvkat_alder,personer
2013,11,befolkningen_ellers,1,alle,825,ikke_arbutd_innvkat_alder,personer
2014,77,befolkningen_ellers,1,alle,825,ikke_arbutd_innvkat_alder,personer
2008,03,alle,alle,26_66,826,ikke_arbutd_innvkat_alder,personer
2008,74,alle,1,alle,826,ikke_arbutd_innvkat_alder,personer
2009,37,befolkningen_ellers,0,26_66,826,ikke_arbutd_innvkat_alder,personer
2009,67,alle,alle,16_25,826,ikke_arbutd_innvkat_alder,personer
2012,50,befolkningen_ellers,1,alle,826,ikke_arbutd_innvkat_alder,personer
2007,42,alle,0,alle,827,ikke_arbutd_innvkat_alder,personer
2008,18,alle,alle,16_25,827,ikke_arbutd_innvkat_alder,personer
2008,75,alle,0,alle,827,ikke_arbutd_innvkat_alder,personer
2009,43,alle,alle,alle,827,ikke_arbutd_innvkat_alder,personer
2009,60,alle,alle,16_25,827,ikke_arbutd_innvkat_alder,personer
2010,11,alle,0,16_25,827,ikke_arbutd_innvkat_alder,personer
2010,43,alle,alle,alle,827,ikke_arbutd_innvkat_alder,personer
2010,79,befolkningen_ellers,1,26_66,827,ikke_arbutd_innvkat_alder,personer
2013,55,befolkningen_ellers,1,16_25,827,ikke_arbutd_innvkat_alder,personer
2014,43,alle,alle,alle,827,ikke_arbutd_innvkat_alder,personer
2006,23,alle,alle,alle,828,ikke_arbutd_innvkat_alder,personer
2006,43,alle,alle,alle,828,ikke_arbutd_innvkat_alder,personer
2007,54,alle,alle,16_25,828,ikke_arbutd_innvkat_alder,personer
2007,72,alle,1,alle,828,ikke_arbutd_innvkat_alder,personer
2007,78,alle,1,alle,828,ikke_arbutd_innvkat_alder,personer
2011,83,alle,0,alle,828,ikke_arbutd_innvkat_alder,personer
2012,52,befolkningen_ellers,alle,26_66,828,ikke_arbutd_innvkat_alder,personer
2012,74,alle,0,alle,828,ikke_arbutd_innvkat_alder,personer
2009,71,befolkningen_ellers,alle,alle,829,ikke_arbutd_innvkat_alder,personer
2009,74,alle,0,alle,829,ikke_arbutd_innvkat_alder,personer
2011,02,alle,1,16_25,829,ikke_arbutd_innvkat_alder,personer
2013,51,alle,0,16_25,829,ikke_arbutd_innvkat_alder,personer
2014,11,alle,1,alle,829,ikke_arbutd_innvkat_alder,personer
2009,77,befolkningen_ellers,1,alle,830,ikke_arbutd_innvkat_alder,personer
2010,69,alle,alle,alle,830,ikke_arbutd_innvkat_alder,personer
2011,03,befolkningen_ellers,0,16_25,830,ikke_arbutd_innvkat_alder,personer
2013,52,alle,alle,26_66,830,ikke_arbutd_innvkat_alder,personer
2014,16,befolkningen_ellers,1,alle,830,ikke_arbutd_innvkat_alder,personer
2006,03,befolkningen_ellers,0,16_25,831,ikke_arbutd_innvkat_alder,personer
2009,03,alle,1,16_25,831,ikke_arbutd_innvkat_alder,personer
2010,30,alle,alle,alle,831,ikke_arbutd_innvkat_alder,personer
2012,77,befolkningen_ellers,1,alle,831,ikke_arbutd_innvkat_alder,personer
2006,05,befolkningen_ellers,1,26_66,832,ikke_arbutd_innvkat_alder,personer
2010,28,befolkningen_ellers,alle,alle,832,ikke_arbutd_innvkat_alder,personer
2011,29,befolkningen_ellers,alle,alle,832,ikke_arbutd_innvkat_alder,personer
2012,79,befolkningen_ellers,1,26_66,832,ikke_arbutd_innvkat_alder,personer
2013,49,befolkningen_ellers,1,alle,832,ikke_arbutd_innvkat_alder,personer
2014,54,alle,alle,alle,832,ikke_arbutd_innvkat_alder,personer
2007,30,befolkningen_ellers,alle,alle,833,ikke_arbutd_innvkat_alder,personer
2007,38,alle,0,alle,833,ikke_arbutd_innvkat_alder,personer
2008,15,befolkningen_ellers,0,alle,833,ikke_arbutd_innvkat_alder,personer
2008,71,alle,alle,alle,833,ikke_arbutd_innvkat_alder,personer
2011,39,innvandrere,0,alle,833,ikke_arbutd_innvkat_alder,personer
2011,60,alle,alle,16_25,833,ikke_arbutd_innvkat_alder,personer
2014,49,alle,1,alle,833,ikke_arbutd_innvkat_alder,personer
2014,67,alle,alle,16_25,833,ikke_arbutd_innvkat_alder,personer
2006,60,alle,alle,16_25,834,ikke_arbutd_innvkat_alder,personer
2007,19,alle,alle,16_25,834,ikke_arbutd_innvkat_alder,personer
2007,21,befolkningen_ellers,alle,16_25,834,ikke_arbutd_innvkat_alder,personer
2013,15,alle,0,alle,834,ikke_arbutd_innvkat_alder,personer
2006,79,befolkningen_ellers,1,26_66,835,ikke_arbutd_innvkat_alder,personer
2007,24,alle,1,alle,835,ikke_arbutd_innvkat_alder,personer
2010,11,befolkningen_ellers,1,alle,835,ikke_arbutd_innvkat_alder,personer
2010,33,befolkningen_ellers,1,alle,835,ikke_arbutd_innvkat_alder,personer
2010,42,befolkningen_ellers,0,alle,835,ikke_arbutd_innvkat_alder,personer
2011,44,befolkningen_ellers,0,alle,835,ikke_arbutd_innvkat_alder,personer
2013,78,alle,1,alle,835,ikke_arbutd_innvkat_alder,personer
2007,33,befolkningen_ellers,1,16_25,836,ikke_arbutd_innvkat_alder,personer
2009,83,alle,0,alle,836,ikke_arbutd_innvkat_alder,personer
2010,02,alle,1,16_25,836,ikke_arbutd_innvkat_alder,personer
2014,83,alle,alle,16_25,836,ikke_arbutd_innvkat_alder,personer
2007,43,befolkningen_ellers,alle,alle,837,ikke_arbutd_innvkat_alder,personer
2010,01,befolkningen_ellers,alle,16_25,837,ikke_arbutd_innvkat_alder,personer
2011,12,befolkningen_ellers,0,26_66,837,ikke_arbutd_innvkat_alder,personer
2012,16,befolkningen_ellers,0,16_25,837,ikke_arbutd_innvkat_alder,personer
2014,55,alle,1,16_25,837,ikke_arbutd_innvkat_alder,personer
2007,76,alle,1,alle,838,ikke_arbutd_innvkat_alder,personer
2008,72,alle,1,alle,838,ikke_arbutd_innvkat_alder,personer
2008,79,befolkningen_ellers,1,26_66,838,ikke_arbutd_innvkat_alder,personer
2010,54,befolkningen_ellers,alle,alle,838,ikke_arbutd_innvkat_alder,personer
2014,74,befolkningen_ellers,alle,16_25,838,ikke_arbutd_innvkat_alder,personer
2006,33,befolkningen_ellers,1,alle,839,ikke_arbutd_innvkat_alder,personer
2006,72,befolkningen_ellers,0,alle,839,ikke_arbutd_innvkat_alder,personer
2008,20,alle,1,26_66,839,ikke_arbutd_innvkat_alder,personer
2008,33,alle,0,16_25,839,ikke_arbutd_innvkat_alder,personer
2011,50,befolkningen_ellers,1,alle,839,ikke_arbutd_innvkat_alder,personer
2012,02,befolkningen_ellers,0,16_25,839,ikke_arbutd_innvkat_alder,personer
2014,51,befolkningen_ellers,1,alle,839,ikke_arbutd_innvkat_alder,personer
2008,43,befolkningen_ellers,alle,alle,840,ikke_arbutd_innvkat_alder,personer
2009,63,befolkningen_ellers,alle,16_25,840,ikke_arbutd_innvkat_alder,personer
2011,15,alle,0,alle,840,ikke_arbutd_innvkat_alder,personer
2013,16,befolkningen_ellers,0,16_25,840,ikke_arbutd_innvkat_alder,personer
2013,63,alle,0,alle,840,ikke_arbutd_innvkat_alder,personer
2008,33,alle,1,16_25,841,ikke_arbutd_innvkat_alder,personer
2009,03,alle,alle,26_66,841,ikke_arbutd_innvkat_alder,personer
2011,43,befolkningen_ellers,alle,alle,841,ikke_arbutd_innvkat_alder,personer
2011,77,befolkningen_ellers,1,alle,841,ikke_arbutd_innvkat_alder,personer
2012,15,alle,0,alle,841,ikke_arbutd_innvkat_alder,personer
2012,54,befolkningen_ellers,alle,alle,841,ikke_arbutd_innvkat_alder,personer
2009,54,befolkningen_ellers,alle,alle,842,ikke_arbutd_innvkat_alder,personer
2012,67,alle,alle,16_25,842,ikke_arbutd_innvkat_alder,personer
2014,46,befolkningen_ellers,alle,26_66,842,ikke_arbutd_innvkat_alder,personer
2009,28,befolkningen_ellers,alle,alle,843,ikke_arbutd_innvkat_alder,personer
2014,01,befolkningen_ellers,alle,16_25,843,ikke_arbutd_innvkat_alder,personer
2007,40,innvandrere,0,alle,844,ikke_arbutd_innvkat_alder,personer
2010,63,befolkningen_ellers,alle,16_25,844,ikke_arbutd_innvkat_alder,personer
2011,71,befolkningen_ellers,alle,alle,845,ikke_arbutd_innvkat_alder,personer
2012,80,befolkningen_ellers,alle,alle,845,ikke_arbutd_innvkat_alder,personer
2013,44,alle,0,alle,845,ikke_arbutd_innvkat_alder,personer
2006,71,befolkningen_ellers,alle,alle,846,ikke_arbutd_innvkat_alder,personer
2009,44,befolkningen_ellers,0,alle,846,ikke_arbutd_innvkat_alder,personer
2011,49,alle,0,16_25,846,ikke_arbutd_innvkat_alder,personer
2012,71,alle,alle,alle,846,ikke_arbutd_innvkat_alder,personer
2014,80,alle,alle,alle,846,ikke_arbutd_innvkat_alder,personer
2007,15,alle,0,alle,847,ikke_arbutd_innvkat_alder,personer
2007,49,befolkningen_ellers,1,16_25,847,ikke_arbutd_innvkat_alder,personer
2007,69,alle,alle,alle,847,ikke_arbutd_innvkat_alder,personer
2008,49,alle,1,16_25,847,ikke_arbutd_innvkat_alder,personer
2008,60,befolkningen_ellers,alle,16_25,847,ikke_arbutd_innvkat_alder,personer
2012,33,befolkningen_ellers,0,alle,847,ikke_arbutd_innvkat_alder,personer
2007,12,befolkningen_ellers,0,26_66,848,ikke_arbutd_innvkat_alder,personer
2011,81,alle,0,16_25,848,ikke_arbutd_innvkat_alder,personer
2012,22,befolkningen_ellers,0,alle,848,ikke_arbutd_innvkat_alder,personer
2013,77,befolkningen_ellers,1,alle,848,ikke_arbutd_innvkat_alder,personer
2006,02,befolkningen_ellers,1,16_25,849,ikke_arbutd_innvkat_alder,personer
2007,47,alle,alle,26_66,849,ikke_arbutd_innvkat_alder,personer
2007,50,befolkningen_ellers,1,alle,849,ikke_arbutd_innvkat_alder,personer
2009,11,alle,0,16_25,849,ikke_arbutd_innvkat_alder,personer
2009,40,innvandrere,0,alle,849,ikke_arbutd_innvkat_alder,personer
2011,06,innvandrere,alle,alle,849,ikke_arbutd_innvkat_alder,personer
2006,35,alle,1,26_66,850,ikke_arbutd_innvkat_alder,personer
2006,53,alle,alle,26_66,850,ikke_arbutd_innvkat_alder,personer
2006,74,befolkningen_ellers,alle,16_25,850,ikke_arbutd_innvkat_alder,personer
2007,53,alle,alle,26_66,850,ikke_arbutd_innvkat_alder,personer
2008,46,alle,alle,26_66,850,ikke_arbutd_innvkat_alder,personer
2010,71,alle,alle,alle,850,ikke_arbutd_innvkat_alder,personer
2010,77,alle,1,alle,850,ikke_arbutd_innvkat_alder,personer
2011,30,alle,alle,alle,850,ikke_arbutd_innvkat_alder,personer
2011,82,befolkningen_ellers,alle,alle,850,ikke_arbutd_innvkat_alder,personer
2012,30,alle,alle,alle,850,ikke_arbutd_innvkat_alder,personer
2006,77,alle,alle,26_66,851,ikke_arbutd_innvkat_alder,personer
2008,01,befolkningen_ellers,alle,16_25,851,ikke_arbutd_innvkat_alder,personer
2012,20,innvandrere,alle,alle,851,ikke_arbutd_innvkat_alder,personer
2013,02,alle,1,16_25,851,ikke_arbutd_innvkat_alder,personer
2014,37,befolkningen_ellers,0,26_66,851,ikke_arbutd_innvkat_alder,personer
2014,53,alle,alle,26_66,851,ikke_arbutd_innvkat_alder,personer
2006,20,alle,1,26_66,852,ikke_arbutd_innvkat_alder,personer
2007,22,alle,1,alle,852,ikke_arbutd_innvkat_alder,personer
2008,07,alle,1,26_66,852,ikke_arbutd_innvkat_alder,personer
2008,25,alle,1,26_66,852,ikke_arbutd_innvkat_alder,personer
2009,16,alle,0,16_25,852,ikke_arbutd_innvkat_alder,personer
2011,67,alle,alle,16_25,852,ikke_arbutd_innvkat_alder,personer
2012,11,befolkningen_ellers,1,alle,852,ikke_arbutd_innvkat_alder,personer
2014,16,alle,0,16_25,852,ikke_arbutd_innvkat_alder,personer
2006,49,befolkningen_ellers,1,alle,853,ikke_arbutd_innvkat_alder,personer
2009,15,alle,0,alle,853,ikke_arbutd_innvkat_alder,personer
2009,49,befolkningen_ellers,1,alle,853,ikke_arbutd_innvkat_alder,personer
2010,26,befolkningen_ellers,alle,26_66,853,ikke_arbutd_innvkat_alder,personer
2014,24,befolkningen_ellers,0,alle,853,ikke_arbutd_innvkat_alder,personer
2007,03,befolkningen_ellers,1,16_25,854,ikke_arbutd_innvkat_alder,personer
2008,74,alle,0,alle,854,ikke_arbutd_innvkat_alder,personer
2014,52,alle,alle,26_66,854,ikke_arbutd_innvkat_alder,personer
2011,78,befolkningen_ellers,0,alle,855,ikke_arbutd_innvkat_alder,personer
2007,67,befolkningen_ellers,alle,16_25,856,ikke_arbutd_innvkat_alder,personer
2008,06,alle,1,26_66,856,ikke_arbutd_innvkat_alder,personer
2008,49,alle,0,16_25,856,ikke_arbutd_innvkat_alder,personer
2009,11,befolkningen_ellers,1,alle,856,ikke_arbutd_innvkat_alder,personer
2011,51,alle,0,16_25,856,ikke_arbutd_innvkat_alder,personer
2012,51,befolkningen_ellers,1,alle,856,ikke_arbutd_innvkat_alder,personer
2013,13,alle,1,alle,856,ikke_arbutd_innvkat_alder,personer
2013,75,befolkningen_ellers,alle,16_25,856,ikke_arbutd_innvkat_alder,personer
2006,41,alle,alle,16_25,857,ikke_arbutd_innvkat_alder,personer
2007,22,befolkningen_ellers,0,alle,857,ikke_arbutd_innvkat_alder,personer
2010,74,alle,0,alle,857,ikke_arbutd_innvkat_alder,personer
2014,15,befolkningen_ellers,alle,16_25,857,ikke_arbutd_innvkat_alder,personer
2012,55,alle,1,16_25,858,ikke_arbutd_innvkat_alder,personer
2012,83,alle,alle,16_25,858,ikke_arbutd_innvkat_alder,personer
2014,44,alle,0,alle,858,ikke_arbutd_innvkat_alder,personer
2006,80,alle,alle,alle,859,ikke_arbutd_innvkat_alder,personer
2009,51,alle,0,16_25,859,ikke_arbutd_innvkat_alder,personer
2011,39,innvandrere,alle,26_66,859,ikke_arbutd_innvkat_alder,personer
2012,73,alle,1,26_66,859,ikke_arbutd_innvkat_alder,personer
2014,02,befolkningen_ellers,1,alle,859,ikke_arbutd_innvkat_alder,personer
2014,55,befolkningen_ellers,0,16_25,859,ikke_arbutd_innvkat_alder,personer
2014,81,alle,alle,26_66,859,ikke_arbutd_innvkat_alder,personer
2007,78,befolkningen_ellers,0,alle,860,ikke_arbutd_innvkat_alder,personer
2008,78,befolkningen_ellers,0,alle,860,ikke_arbutd_innvkat_alder,personer
2010,50,befolkningen_ellers,1,alle,860,ikke_arbutd_innvkat_alder,personer
2012,10,befolkningen_ellers,alle,alle,860,ikke_arbutd_innvkat_alder,personer
2013,12,befolkningen_ellers,0,26_66,860,ikke_arbutd_innvkat_alder,personer
2007,63,alle,0,alle,861,ikke_arbutd_innvkat_alder,personer
2013,33,befolkningen_ellers,0,alle,861,ikke_arbutd_innvkat_alder,personer
2006,12,alle,0,26_66,862,ikke_arbutd_innvkat_alder,personer
2009,08,alle,0,26_66,862,ikke_arbutd_innvkat_alder,personer
2009,35,alle,1,26_66,862,ikke_arbutd_innvkat_alder,personer
2010,44,befolkningen_ellers,0,alle,862,ikke_arbutd_innvkat_alder,personer
2011,03,alle,1,16_25,862,ikke_arbutd_innvkat_alder,personer
2012,29,befolkningen_ellers,alle,alle,862,ikke_arbutd_innvkat_alder,personer
2013,80,alle,alle,alle,862,ikke_arbutd_innvkat_alder,personer
2014,07,innvandrere,alle,alle,862,ikke_arbutd_innvkat_alder,personer
2010,15,alle,0,alle,863,ikke_arbutd_innvkat_alder,personer
2010,60,alle,alle,16_25,863,ikke_arbutd_innvkat_alder,personer
2008,12,befolkningen_ellers,0,26_66,864,ikke_arbutd_innvkat_alder,personer
2008,44,alle,0,alle,864,ikke_arbutd_innvkat_alder,personer
2009,83,alle,alle,16_25,864,ikke_arbutd_innvkat_alder,personer
2010,75,befolkningen_ellers,alle,16_25,864,ikke_arbutd_innvkat_alder,personer
2011,27,befolkningen_ellers,0,26_66,864,ikke_arbutd_innvkat_alder,personer
2008,03,befolkningen_ellers,0,16_25,865,ikke_arbutd_innvkat_alder,personer
2010,08,alle,0,26_66,865,ikke_arbutd_innvkat_alder,personer
2007,49,alle,0,16_25,866,ikke_arbutd_innvkat_alder,personer
2008,11,befolkningen_ellers,1,alle,866,ikke_arbutd_innvkat_alder,personer
2008,28,befolkningen_ellers,alle,alle,866,ikke_arbutd_innvkat_alder,personer
2009,82,alle,alle,alle,866,ikke_arbutd_innvkat_alder,personer
2006,11,alle,0,16_25,867,ikke_arbutd_innvkat_alder,personer
2006,22,alle,0,alle,867,ikke_arbutd_innvkat_alder,personer
2006,50,alle,1,alle,867,ikke_arbutd_innvkat_alder,personer
2008,16,alle,0,16_25,867,ikke_arbutd_innvkat_alder,personer
2010,46,alle,alle,26_66,867,ikke_arbutd_innvkat_alder,personer
2013,03,alle,0,16_25,867,ikke_arbutd_innvkat_alder,personer
2013,50,alle,1,alle,867,ikke_arbutd_innvkat_alder,personer
2014,10,alle,alle,alle,867,ikke_arbutd_innvkat_alder,personer
2006,46,alle,alle,26_66,868,ikke_arbutd_innvkat_alder,personer
2006,51,alle,1,alle,868,ikke_arbutd_innvkat_alder,personer
2008,47,befolkningen_ellers,alle,26_66,868,ikke_arbutd_innvkat_alder,personer
2009,57,befolkningen_ellers,alle,16_25,868,ikke_arbutd_innvkat_alder,personer
2011,73,alle,1,26_66,868,ikke_arbutd_innvkat_alder,personer
2006,54,befolkningen_ellers,alle,alle,869,ikke_arbutd_innvkat_alder,personer
2012,39,innvandrere,0,alle,869,ikke_arbutd_innvkat_alder,personer
2013,73,alle,1,26_66,869,ikke_arbutd_innvkat_alder,personer
2014,06,innvandrere,alle,alle,869,ikke_arbutd_innvkat_alder,personer
2006,13,befolkningen_ellers,0,alle,871,ikke_arbutd_innvkat_alder,personer
2007,51,befolkningen_ellers,0,16_25,871,ikke_arbutd_innvkat_alder,personer
2008,81,alle,0,16_25,871,ikke_arbutd_innvkat_alder,personer
2009,81,befolkningen_ellers,1,alle,871,ikke_arbutd_innvkat_alder,personer
2011,33,alle,1,alle,871,ikke_arbutd_innvkat_alder,personer
2012,16,befolkningen_ellers,1,alle,871,ikke_arbutd_innvkat_alder,personer
2013,24,befolkningen_ellers,0,alle,871,ikke_arbutd_innvkat_alder,personer
2013,29,befolkningen_ellers,alle,alle,871,ikke_arbutd_innvkat_alder,personer
2006,71,alle,alle,alle,872,ikke_arbutd_innvkat_alder,personer
2007,16,alle,0,16_25,872,ikke_arbutd_innvkat_alder,personer
2007,33,alle,0,16_25,872,ikke_arbutd_innvkat_alder,personer
2009,47,befolkningen_ellers,1,16_25,872,ikke_arbutd_innvkat_alder,personer
2012,44,alle,0,alle,872,ikke_arbutd_innvkat_alder,personer
2014,75,alle,alle,16_25,872,ikke_arbutd_innvkat_alder,personer
2006,01,befolkningen_ellers,alle,16_25,873,ikke_arbutd_innvkat_alder,personer
2006,29,befolkningen_ellers,alle,alle,873,ikke_arbutd_innvkat_alder,personer
2006,30,alle,alle,alle,873,ikke_arbutd_innvkat_alder,personer
2008,77,alle,1,alle,873,ikke_arbutd_innvkat_alder,personer
2009,80,befolkningen_ellers,alle,alle,873,ikke_arbutd_innvkat_alder,personer
2010,78,alle,0,alle,873,ikke_arbutd_innvkat_alder,personer
2013,83,alle,alle,16_25,873,ikke_arbutd_innvkat_alder,personer
2014,19,befolkningen_ellers,alle,alle,873,ikke_arbutd_innvkat_alder,personer
2014,78,alle,0,alle,873,ikke_arbutd_innvkat_alder,personer
2007,46,alle,alle,26_66,874,ikke_arbutd_innvkat_alder,personer
2009,75,befolkningen_ellers,alle,16_25,874,ikke_arbutd_innvkat_alder,personer
