aar,naringsregion_nr,botid_5,tabellvariabel,tabell_navn,enhet
2014,80,alle,574,sysselsatte_botid,personer
2014,81,0_4,1254,sysselsatte_botid,personer
2014,81,10+,662,sysselsatte_botid,personer
2014,81,5_9,694,sysselsatte_botid,personer
2014,81,alle,2610,sysselsatte_botid,personer
2014,82,0_4,246,sysselsatte_botid,personer
2014,82,10+,282,sysselsatte_botid,personer
2014,82,5_9,114,sysselsatte_botid,personer
2014,82,alle,642,sysselsatte_botid,personer
2014,83,0_4,948,sysselsatte_botid,personer
2014,83,10+,729,sysselsatte_botid,personer
2014,83,5_9,341,sysselsatte_botid,personer
2014,83,alle,2018,sysselsatte_botid,personer
2006,01,0_4,0.43,sysselsatte_botid,prosent
2006,01,10+,0.53,sysselsatte_botid,prosent
2006,01,5_9,0.48,sysselsatte_botid,prosent
2006,01,alle,0.50,sysselsatte_botid,prosent
2006,02,0_4,0.50,sysselsatte_botid,prosent
2006,02,10+,0.60,sysselsatte_botid,prosent
2006,02,5_9,0.57,sysselsatte_botid,prosent
2006,02,alle,0.57,sysselsatte_botid,prosent
2006,03,0_4,0.53,sysselsatte_botid,prosent
2006,03,10+,0.58,sysselsatte_botid,prosent
2006,03,5_9,0.58,sysselsatte_botid,prosent
2006,03,alle,0.57,sysselsatte_botid,prosent
2006,04,0_4,0.44,sysselsatte_botid,prosent
2006,04,10+,0.57,sysselsatte_botid,prosent
2006,04,5_9,0.50,sysselsatte_botid,prosent
2006,04,alle,0.52,sysselsatte_botid,prosent
2006,05,0_4,0.57,sysselsatte_botid,prosent
2006,05,10+,0.69,sysselsatte_botid,prosent
2006,05,5_9,0.70,sysselsatte_botid,prosent
2006,05,alle,0.66,sysselsatte_botid,prosent
2006,06,0_4,0.52,sysselsatte_botid,prosent
2006,06,10+,0.70,sysselsatte_botid,prosent
2006,06,5_9,0.68,sysselsatte_botid,prosent
2006,06,alle,0.65,sysselsatte_botid,prosent
2006,07,0_4,0.54,sysselsatte_botid,prosent
2006,07,10+,0.67,sysselsatte_botid,prosent
2006,07,5_9,0.65,sysselsatte_botid,prosent
2006,07,alle,0.64,sysselsatte_botid,prosent
2006,08,0_4,0.60,sysselsatte_botid,prosent
2006,08,10+,0.67,sysselsatte_botid,prosent
2006,08,5_9,0.68,sysselsatte_botid,prosent
2006,08,alle,0.65,sysselsatte_botid,prosent
2006,09,0_4,0.57,sysselsatte_botid,prosent
2006,09,10+,0.58,sysselsatte_botid,prosent
2006,09,5_9,0.60,sysselsatte_botid,prosent
2006,09,alle,0.58,sysselsatte_botid,prosent
2006,10,0_4,0.56,sysselsatte_botid,prosent
2006,10,10+,0.69,sysselsatte_botid,prosent
2006,10,5_9,0.68,sysselsatte_botid,prosent
2006,10,alle,0.64,sysselsatte_botid,prosent
2006,11,0_4,0.45,sysselsatte_botid,prosent
2006,11,10+,0.60,sysselsatte_botid,prosent
2006,11,5_9,0.56,sysselsatte_botid,prosent
2006,11,alle,0.56,sysselsatte_botid,prosent
2006,12,0_4,0.46,sysselsatte_botid,prosent
2006,12,10+,0.64,sysselsatte_botid,prosent
2006,12,5_9,0.62,sysselsatte_botid,prosent
2006,12,alle,0.57,sysselsatte_botid,prosent
2006,13,0_4,0.40,sysselsatte_botid,prosent
2006,13,10+,0.62,sysselsatte_botid,prosent
2006,13,5_9,0.55,sysselsatte_botid,prosent
2006,13,alle,0.53,sysselsatte_botid,prosent
2006,14,0_4,0.39,sysselsatte_botid,prosent
2006,14,10+,0.64,sysselsatte_botid,prosent
2006,14,5_9,0.56,sysselsatte_botid,prosent
2006,14,alle,0.54,sysselsatte_botid,prosent
2006,15,0_4,0.52,sysselsatte_botid,prosent
2006,15,10+,0.69,sysselsatte_botid,prosent
2006,15,5_9,0.65,sysselsatte_botid,prosent
2006,15,alle,0.63,sysselsatte_botid,prosent
2006,16,0_4,0.52,sysselsatte_botid,prosent
2006,16,10+,0.70,sysselsatte_botid,prosent
2006,16,5_9,0.64,sysselsatte_botid,prosent
2006,16,alle,0.63,sysselsatte_botid,prosent
2006,17,0_4,0.53,sysselsatte_botid,prosent
2006,17,10+,0.64,sysselsatte_botid,prosent
2006,17,5_9,0.52,sysselsatte_botid,prosent
2006,17,alle,0.57,sysselsatte_botid,prosent
2006,18,0_4,0.66,sysselsatte_botid,prosent
2006,18,10+,0.68,sysselsatte_botid,prosent
2006,18,5_9,0.64,sysselsatte_botid,prosent
2006,18,alle,0.66,sysselsatte_botid,prosent
2006,19,0_4,0.49,sysselsatte_botid,prosent
2006,19,10+,0.72,sysselsatte_botid,prosent
2006,19,5_9,0.67,sysselsatte_botid,prosent
2006,19,alle,0.60,sysselsatte_botid,prosent
2006,20,0_4,0.51,sysselsatte_botid,prosent
2006,20,10+,0.62,sysselsatte_botid,prosent
2006,20,5_9,0.63,sysselsatte_botid,prosent
2006,20,alle,0.59,sysselsatte_botid,prosent
2006,21,0_4,0.69,sysselsatte_botid,prosent
2006,21,10+,0.79,sysselsatte_botid,prosent
2006,21,5_9,0.81,sysselsatte_botid,prosent
2006,21,alle,0.75,sysselsatte_botid,prosent
2006,22,0_4,0.57,sysselsatte_botid,prosent
2006,22,10+,0.69,sysselsatte_botid,prosent
2006,22,5_9,0.68,sysselsatte_botid,prosent
2006,22,alle,0.65,sysselsatte_botid,prosent
2006,23,0_4,0.49,sysselsatte_botid,prosent
2006,23,10+,0.61,sysselsatte_botid,prosent
2006,23,5_9,0.68,sysselsatte_botid,prosent
2006,23,alle,0.58,sysselsatte_botid,prosent
2006,24,0_4,0.58,sysselsatte_botid,prosent
2006,24,10+,0.66,sysselsatte_botid,prosent
2006,24,5_9,0.67,sysselsatte_botid,prosent
2006,24,alle,0.63,sysselsatte_botid,prosent
2006,25,0_4,0.55,sysselsatte_botid,prosent
2006,25,10+,0.64,sysselsatte_botid,prosent
2006,25,5_9,0.60,sysselsatte_botid,prosent
2006,25,alle,0.61,sysselsatte_botid,prosent
2006,26,0_4,0.54,sysselsatte_botid,prosent
2006,26,10+,0.58,sysselsatte_botid,prosent
2006,26,5_9,0.58,sysselsatte_botid,prosent
2006,26,alle,0.57,sysselsatte_botid,prosent
2006,27,0_4,0.39,sysselsatte_botid,prosent
2006,27,10+,0.58,sysselsatte_botid,prosent
2006,27,5_9,0.54,sysselsatte_botid,prosent
2006,27,alle,0.52,sysselsatte_botid,prosent
2006,28,0_4,0.26,sysselsatte_botid,prosent
2006,28,10+,0.68,sysselsatte_botid,prosent
2006,28,5_9,0.47,sysselsatte_botid,prosent
2006,28,alle,0.45,sysselsatte_botid,prosent
2006,29,0_4,0.59,sysselsatte_botid,prosent
2006,29,10+,0.66,sysselsatte_botid,prosent
2006,29,5_9,0.65,sysselsatte_botid,prosent
2006,29,alle,0.63,sysselsatte_botid,prosent
2006,30,0_4,0.53,sysselsatte_botid,prosent
2006,30,10+,0.71,sysselsatte_botid,prosent
2006,30,5_9,0.61,sysselsatte_botid,prosent
2006,30,alle,0.61,sysselsatte_botid,prosent
2006,31,0_4,0.36,sysselsatte_botid,prosent
2006,31,10+,0.69,sysselsatte_botid,prosent
2006,31,5_9,0.66,sysselsatte_botid,prosent
2006,31,alle,0.56,sysselsatte_botid,prosent
2006,32,0_4,0.46,sysselsatte_botid,prosent
2006,32,10+,0.58,sysselsatte_botid,prosent
2006,32,5_9,0.57,sysselsatte_botid,prosent
2006,32,alle,0.54,sysselsatte_botid,prosent
2006,33,0_4,0.51,sysselsatte_botid,prosent
2006,33,10+,0.58,sysselsatte_botid,prosent
2006,33,5_9,0.67,sysselsatte_botid,prosent
2006,33,alle,0.58,sysselsatte_botid,prosent
2006,34,0_4,0.42,sysselsatte_botid,prosent
2006,34,10+,0.54,sysselsatte_botid,prosent
2006,34,5_9,0.62,sysselsatte_botid,prosent
2006,34,alle,0.51,sysselsatte_botid,prosent
2006,35,0_4,0.44,sysselsatte_botid,prosent
2006,35,10+,0.62,sysselsatte_botid,prosent
2006,35,5_9,0.60,sysselsatte_botid,prosent
2006,35,alle,0.57,sysselsatte_botid,prosent
2006,36,0_4,0.58,sysselsatte_botid,prosent
2006,36,10+,0.68,sysselsatte_botid,prosent
2006,36,5_9,0.73,sysselsatte_botid,prosent
2006,36,alle,0.65,sysselsatte_botid,prosent
2006,37,0_4,0.59,sysselsatte_botid,prosent
2006,37,10+,0.68,sysselsatte_botid,prosent
2006,37,5_9,0.64,sysselsatte_botid,prosent
2006,37,alle,0.63,sysselsatte_botid,prosent
2006,38,0_4,0.64,sysselsatte_botid,prosent
2006,38,10+,0.72,sysselsatte_botid,prosent
2006,38,5_9,0.68,sysselsatte_botid,prosent
2006,38,alle,0.68,sysselsatte_botid,prosent
2006,39,0_4,0.58,sysselsatte_botid,prosent
2006,39,10+,0.69,sysselsatte_botid,prosent
2006,39,5_9,0.67,sysselsatte_botid,prosent
2006,39,alle,0.65,sysselsatte_botid,prosent
2006,40,0_4,0.58,sysselsatte_botid,prosent
2006,40,10+,0.65,sysselsatte_botid,prosent
2006,40,5_9,0.60,sysselsatte_botid,prosent
2006,40,alle,0.61,sysselsatte_botid,prosent
2006,41,0_4,0.67,sysselsatte_botid,prosent
2006,41,10+,0.68,sysselsatte_botid,prosent
2006,41,5_9,0.70,sysselsatte_botid,prosent
2006,41,alle,0.68,sysselsatte_botid,prosent
2006,42,0_4,0.53,sysselsatte_botid,prosent
2006,42,10+,0.71,sysselsatte_botid,prosent
2006,42,5_9,0.74,sysselsatte_botid,prosent
2006,42,alle,0.64,sysselsatte_botid,prosent
2006,43,0_4,0.53,sysselsatte_botid,prosent
2006,43,10+,0.73,sysselsatte_botid,prosent
2006,43,5_9,0.70,sysselsatte_botid,prosent
2006,43,alle,0.65,sysselsatte_botid,prosent
2006,44,0_4,0.60,sysselsatte_botid,prosent
2006,44,10+,0.72,sysselsatte_botid,prosent
2006,44,5_9,0.68,sysselsatte_botid,prosent
2006,44,alle,0.66,sysselsatte_botid,prosent
2006,45,0_4,0.64,sysselsatte_botid,prosent
2006,45,10+,0.67,sysselsatte_botid,prosent
2006,45,5_9,0.71,sysselsatte_botid,prosent
2006,45,alle,0.66,sysselsatte_botid,prosent
2006,46,0_4,0.58,sysselsatte_botid,prosent
2006,46,10+,0.69,sysselsatte_botid,prosent
2006,46,5_9,0.69,sysselsatte_botid,prosent
2006,46,alle,0.65,sysselsatte_botid,prosent
2006,47,0_4,0.54,sysselsatte_botid,prosent
2006,47,10+,0.69,sysselsatte_botid,prosent
2006,47,5_9,0.59,sysselsatte_botid,prosent
2006,47,alle,0.61,sysselsatte_botid,prosent
2006,48,0_4,0.76,sysselsatte_botid,prosent
2006,48,10+,0.81,sysselsatte_botid,prosent
2006,48,5_9,0.51,sysselsatte_botid,prosent
2006,48,alle,0.73,sysselsatte_botid,prosent
2006,49,0_4,0.65,sysselsatte_botid,prosent
2006,49,10+,0.71,sysselsatte_botid,prosent
2006,49,5_9,0.73,sysselsatte_botid,prosent
2006,49,alle,0.69,sysselsatte_botid,prosent
2006,50,0_4,0.61,sysselsatte_botid,prosent
2006,50,10+,0.73,sysselsatte_botid,prosent
2006,50,5_9,0.81,sysselsatte_botid,prosent
2006,50,alle,0.70,sysselsatte_botid,prosent
2006,51,0_4,0.55,sysselsatte_botid,prosent
2006,51,10+,0.73,sysselsatte_botid,prosent
2006,51,5_9,0.68,sysselsatte_botid,prosent
2006,51,alle,0.64,sysselsatte_botid,prosent
2006,52,0_4,0.50,sysselsatte_botid,prosent
2006,52,10+,0.65,sysselsatte_botid,prosent
2006,52,5_9,0.66,sysselsatte_botid,prosent
2006,52,alle,0.58,sysselsatte_botid,prosent
2006,53,0_4,0.60,sysselsatte_botid,prosent
2006,53,10+,0.72,sysselsatte_botid,prosent
2006,53,5_9,0.75,sysselsatte_botid,prosent
2006,53,alle,0.67,sysselsatte_botid,prosent
2006,54,0_4,0.77,sysselsatte_botid,prosent
2006,54,10+,0.76,sysselsatte_botid,prosent
2006,54,5_9,0.75,sysselsatte_botid,prosent
2006,54,alle,0.76,sysselsatte_botid,prosent
2006,55,0_4,0.41,sysselsatte_botid,prosent
2006,55,10+,0.72,sysselsatte_botid,prosent
2006,55,5_9,0.66,sysselsatte_botid,prosent
2006,55,alle,0.59,sysselsatte_botid,prosent
2006,56,0_4,0.60,sysselsatte_botid,prosent
2006,56,10+,0.72,sysselsatte_botid,prosent
2006,56,5_9,0.72,sysselsatte_botid,prosent
2006,56,alle,0.67,sysselsatte_botid,prosent
2006,57,0_4,0.54,sysselsatte_botid,prosent
2006,57,10+,0.62,sysselsatte_botid,prosent
2006,57,5_9,0.69,sysselsatte_botid,prosent
2006,57,alle,0.61,sysselsatte_botid,prosent
2006,58,0_4,0.80,sysselsatte_botid,prosent
2006,58,10+,0.79,sysselsatte_botid,prosent
2006,58,5_9,0.76,sysselsatte_botid,prosent
2006,58,alle,0.79,sysselsatte_botid,prosent
2006,59,0_4,0.61,sysselsatte_botid,prosent
2006,59,10+,0.70,sysselsatte_botid,prosent
2006,59,5_9,0.73,sysselsatte_botid,prosent
2006,59,alle,0.66,sysselsatte_botid,prosent
2006,60,0_4,0.49,sysselsatte_botid,prosent
2006,60,10+,0.65,sysselsatte_botid,prosent
2006,60,5_9,0.66,sysselsatte_botid,prosent
2006,60,alle,0.58,sysselsatte_botid,prosent
2006,61,0_4,0.51,sysselsatte_botid,prosent
2006,61,10+,0.65,sysselsatte_botid,prosent
2006,61,5_9,0.62,sysselsatte_botid,prosent
2006,61,alle,0.59,sysselsatte_botid,prosent
2006,62,0_4,0.82,sysselsatte_botid,prosent
2006,62,10+,0.80,sysselsatte_botid,prosent
2006,62,5_9,0.74,sysselsatte_botid,prosent
2006,62,alle,0.79,sysselsatte_botid,prosent
2006,63,0_4,0.34,sysselsatte_botid,prosent
2006,63,10+,0.70,sysselsatte_botid,prosent
2006,63,5_9,0.59,sysselsatte_botid,prosent
2006,63,alle,0.54,sysselsatte_botid,prosent
2006,64,0_4,0.45,sysselsatte_botid,prosent
2006,64,10+,0.60,sysselsatte_botid,prosent
2006,64,5_9,0.56,sysselsatte_botid,prosent
2006,64,alle,0.52,sysselsatte_botid,prosent
2006,65,0_4,0.49,sysselsatte_botid,prosent
2006,65,10+,0.74,sysselsatte_botid,prosent
2006,65,5_9,0.69,sysselsatte_botid,prosent
2006,65,alle,0.64,sysselsatte_botid,prosent
2006,66,0_4,0.49,sysselsatte_botid,prosent
2006,66,10+,0.71,sysselsatte_botid,prosent
2006,66,5_9,0.73,sysselsatte_botid,prosent
2006,66,alle,0.61,sysselsatte_botid,prosent
2006,67,0_4,0.42,sysselsatte_botid,prosent
2006,67,10+,0.74,sysselsatte_botid,prosent
2006,67,5_9,0.69,sysselsatte_botid,prosent
2006,67,alle,0.58,sysselsatte_botid,prosent
2006,68,0_4,0.52,sysselsatte_botid,prosent
2006,68,10+,0.63,sysselsatte_botid,prosent
2006,68,5_9,0.68,sysselsatte_botid,prosent
2006,68,alle,0.59,sysselsatte_botid,prosent
2006,69,0_4,0.40,sysselsatte_botid,prosent
2006,69,10+,0.69,sysselsatte_botid,prosent
2006,69,5_9,0.62,sysselsatte_botid,prosent
2006,69,alle,0.55,sysselsatte_botid,prosent
2006,70,0_4,0.77,sysselsatte_botid,prosent
2006,70,10+,0.75,sysselsatte_botid,prosent
2006,70,5_9,0.79,sysselsatte_botid,prosent
2006,70,alle,0.77,sysselsatte_botid,prosent
2006,71,0_4,0.20,sysselsatte_botid,prosent
2006,71,10+,0.55,sysselsatte_botid,prosent
2006,71,5_9,0.59,sysselsatte_botid,prosent
2006,71,alle,0.34,sysselsatte_botid,prosent
2006,72,0_4,0.40,sysselsatte_botid,prosent
2006,72,10+,0.67,sysselsatte_botid,prosent
2006,72,5_9,0.71,sysselsatte_botid,prosent
2006,72,alle,0.57,sysselsatte_botid,prosent
2006,73,0_4,0.45,sysselsatte_botid,prosent
2006,73,10+,0.74,sysselsatte_botid,prosent
2006,73,5_9,0.69,sysselsatte_botid,prosent
2006,73,alle,0.60,sysselsatte_botid,prosent
2006,74,0_4,0.43,sysselsatte_botid,prosent
2006,74,10+,0.68,sysselsatte_botid,prosent
2006,74,5_9,0.67,sysselsatte_botid,prosent
2006,74,alle,0.55,sysselsatte_botid,prosent
2006,75,0_4,0.42,sysselsatte_botid,prosent
2006,75,10+,0.68,sysselsatte_botid,prosent
2006,75,5_9,0.65,sysselsatte_botid,prosent
2006,75,alle,0.54,sysselsatte_botid,prosent
2006,76,0_4,0.54,sysselsatte_botid,prosent
2006,76,10+,0.74,sysselsatte_botid,prosent
2006,76,5_9,0.69,sysselsatte_botid,prosent
2006,76,alle,0.64,sysselsatte_botid,prosent
2006,77,0_4,0.46,sysselsatte_botid,prosent
2006,77,10+,0.70,sysselsatte_botid,prosent
2006,77,5_9,0.71,sysselsatte_botid,prosent
2006,77,alle,0.58,sysselsatte_botid,prosent
2006,78,0_4,0.55,sysselsatte_botid,prosent
2006,78,10+,0.72,sysselsatte_botid,prosent
2006,78,5_9,0.73,sysselsatte_botid,prosent
2006,78,alle,0.64,sysselsatte_botid,prosent
2006,79,0_4,0.59,sysselsatte_botid,prosent
2006,79,10+,0.77,sysselsatte_botid,prosent
2006,79,5_9,0.77,sysselsatte_botid,prosent
2006,79,alle,0.69,sysselsatte_botid,prosent
2006,80,0_4,0.62,sysselsatte_botid,prosent
2006,80,10+,0.61,sysselsatte_botid,prosent
2006,80,5_9,0.71,sysselsatte_botid,prosent
2006,80,alle,0.64,sysselsatte_botid,prosent
2006,81,0_4,0.71,sysselsatte_botid,prosent
2006,81,10+,0.73,sysselsatte_botid,prosent
2006,81,5_9,0.83,sysselsatte_botid,prosent
2006,81,alle,0.75,sysselsatte_botid,prosent
2006,82,0_4,0.71,sysselsatte_botid,prosent
2006,82,10+,0.69,sysselsatte_botid,prosent
2006,82,5_9,0.72,sysselsatte_botid,prosent
2006,82,alle,0.70,sysselsatte_botid,prosent
2006,83,0_4,0.48,sysselsatte_botid,prosent
2006,83,10+,0.73,sysselsatte_botid,prosent
2006,83,5_9,0.70,sysselsatte_botid,prosent
2006,83,alle,0.64,sysselsatte_botid,prosent
2007,01,0_4,0.49,sysselsatte_botid,prosent
2007,01,10+,0.54,sysselsatte_botid,prosent
2007,01,5_9,0.49,sysselsatte_botid,prosent
2007,01,alle,0.52,sysselsatte_botid,prosent
2007,02,0_4,0.54,sysselsatte_botid,prosent
2007,02,10+,0.60,sysselsatte_botid,prosent
2007,02,5_9,0.60,sysselsatte_botid,prosent
2007,02,alle,0.59,sysselsatte_botid,prosent
2007,03,0_4,0.61,sysselsatte_botid,prosent
2007,03,10+,0.59,sysselsatte_botid,prosent
2007,03,5_9,0.62,sysselsatte_botid,prosent
2007,03,alle,0.60,sysselsatte_botid,prosent
2007,04,0_4,0.57,sysselsatte_botid,prosent
2007,04,10+,0.58,sysselsatte_botid,prosent
2007,04,5_9,0.50,sysselsatte_botid,prosent
2007,04,alle,0.55,sysselsatte_botid,prosent
2007,05,0_4,0.61,sysselsatte_botid,prosent
2007,05,10+,0.70,sysselsatte_botid,prosent
2007,05,5_9,0.71,sysselsatte_botid,prosent
2007,05,alle,0.67,sysselsatte_botid,prosent
2007,06,0_4,0.59,sysselsatte_botid,prosent
2007,06,10+,0.71,sysselsatte_botid,prosent
2007,06,5_9,0.68,sysselsatte_botid,prosent
2007,06,alle,0.67,sysselsatte_botid,prosent
2007,07,0_4,0.62,sysselsatte_botid,prosent
2007,07,10+,0.69,sysselsatte_botid,prosent
2007,07,5_9,0.66,sysselsatte_botid,prosent
2007,07,alle,0.66,sysselsatte_botid,prosent
2007,08,0_4,0.66,sysselsatte_botid,prosent
2007,08,10+,0.69,sysselsatte_botid,prosent
2007,08,5_9,0.71,sysselsatte_botid,prosent
2007,08,alle,0.68,sysselsatte_botid,prosent
2007,09,0_4,0.63,sysselsatte_botid,prosent
2007,09,10+,0.59,sysselsatte_botid,prosent
2007,09,5_9,0.62,sysselsatte_botid,prosent
2007,09,alle,0.61,sysselsatte_botid,prosent
2007,10,0_4,0.67,sysselsatte_botid,prosent
2007,10,10+,0.75,sysselsatte_botid,prosent
2007,10,5_9,0.63,sysselsatte_botid,prosent
2007,10,alle,0.69,sysselsatte_botid,prosent
2007,11,0_4,0.49,sysselsatte_botid,prosent
2007,11,10+,0.61,sysselsatte_botid,prosent
2007,11,5_9,0.61,sysselsatte_botid,prosent
2007,11,alle,0.58,sysselsatte_botid,prosent
2007,12,0_4,0.54,sysselsatte_botid,prosent
2007,12,10+,0.66,sysselsatte_botid,prosent
2007,12,5_9,0.60,sysselsatte_botid,prosent
2007,12,alle,0.61,sysselsatte_botid,prosent
2007,13,0_4,0.47,sysselsatte_botid,prosent
2007,13,10+,0.60,sysselsatte_botid,prosent
2007,13,5_9,0.57,sysselsatte_botid,prosent
2007,13,alle,0.55,sysselsatte_botid,prosent
2007,14,0_4,0.49,sysselsatte_botid,prosent
2007,14,10+,0.65,sysselsatte_botid,prosent
2007,14,5_9,0.60,sysselsatte_botid,prosent
2007,14,alle,0.58,sysselsatte_botid,prosent
2007,15,0_4,0.58,sysselsatte_botid,prosent
2007,15,10+,0.71,sysselsatte_botid,prosent
2007,15,5_9,0.68,sysselsatte_botid,prosent
2007,15,alle,0.66,sysselsatte_botid,prosent
2007,16,0_4,0.56,sysselsatte_botid,prosent
2007,16,10+,0.70,sysselsatte_botid,prosent
2007,16,5_9,0.68,sysselsatte_botid,prosent
2007,16,alle,0.64,sysselsatte_botid,prosent
2007,17,0_4,0.62,sysselsatte_botid,prosent
2007,17,10+,0.61,sysselsatte_botid,prosent
2007,17,5_9,0.48,sysselsatte_botid,prosent
2007,17,alle,0.59,sysselsatte_botid,prosent
2007,18,0_4,0.57,sysselsatte_botid,prosent
2007,18,10+,0.68,sysselsatte_botid,prosent
2007,18,5_9,0.59,sysselsatte_botid,prosent
2007,18,alle,0.61,sysselsatte_botid,prosent
2007,19,0_4,0.54,sysselsatte_botid,prosent
2007,19,10+,0.73,sysselsatte_botid,prosent
2007,19,5_9,0.74,sysselsatte_botid,prosent
2007,19,alle,0.64,sysselsatte_botid,prosent
2007,20,0_4,0.61,sysselsatte_botid,prosent
2007,20,10+,0.63,sysselsatte_botid,prosent
2007,20,5_9,0.64,sysselsatte_botid,prosent
2007,20,alle,0.63,sysselsatte_botid,prosent
2007,21,0_4,0.74,sysselsatte_botid,prosent
2007,21,10+,0.79,sysselsatte_botid,prosent
2007,21,5_9,0.80,sysselsatte_botid,prosent
2007,21,alle,0.77,sysselsatte_botid,prosent
2007,22,0_4,0.64,sysselsatte_botid,prosent
2007,22,10+,0.70,sysselsatte_botid,prosent
2007,22,5_9,0.71,sysselsatte_botid,prosent
2007,22,alle,0.68,sysselsatte_botid,prosent
2007,23,0_4,0.54,sysselsatte_botid,prosent
2007,23,10+,0.65,sysselsatte_botid,prosent
2007,23,5_9,0.63,sysselsatte_botid,prosent
2007,23,alle,0.61,sysselsatte_botid,prosent
2007,24,0_4,0.62,sysselsatte_botid,prosent
2007,24,10+,0.65,sysselsatte_botid,prosent
2007,24,5_9,0.67,sysselsatte_botid,prosent
2007,24,alle,0.64,sysselsatte_botid,prosent
2007,25,0_4,0.65,sysselsatte_botid,prosent
2007,25,10+,0.66,sysselsatte_botid,prosent
2007,25,5_9,0.62,sysselsatte_botid,prosent
2007,25,alle,0.65,sysselsatte_botid,prosent
2007,26,0_4,0.64,sysselsatte_botid,prosent
2007,26,10+,0.61,sysselsatte_botid,prosent
2007,26,5_9,0.60,sysselsatte_botid,prosent
2007,26,alle,0.62,sysselsatte_botid,prosent
2007,27,0_4,0.52,sysselsatte_botid,prosent
2007,27,10+,0.59,sysselsatte_botid,prosent
2007,27,5_9,0.56,sysselsatte_botid,prosent
2007,27,alle,0.56,sysselsatte_botid,prosent
2007,28,0_4,0.41,sysselsatte_botid,prosent
2007,28,10+,0.66,sysselsatte_botid,prosent
2007,28,5_9,0.50,sysselsatte_botid,prosent
2007,28,alle,0.51,sysselsatte_botid,prosent
2007,29,0_4,0.61,sysselsatte_botid,prosent
2007,29,10+,0.66,sysselsatte_botid,prosent
2007,29,5_9,0.70,sysselsatte_botid,prosent
2007,29,alle,0.65,sysselsatte_botid,prosent
2007,30,0_4,0.63,sysselsatte_botid,prosent
2007,30,10+,0.69,sysselsatte_botid,prosent
2007,30,5_9,0.71,sysselsatte_botid,prosent
2007,30,alle,0.66,sysselsatte_botid,prosent
2007,31,0_4,0.55,sysselsatte_botid,prosent
2007,31,10+,0.74,sysselsatte_botid,prosent
2007,31,5_9,0.65,sysselsatte_botid,prosent
2007,31,alle,0.64,sysselsatte_botid,prosent
2007,32,0_4,0.58,sysselsatte_botid,prosent
2007,32,10+,0.61,sysselsatte_botid,prosent
2007,32,5_9,0.60,sysselsatte_botid,prosent
2007,32,alle,0.59,sysselsatte_botid,prosent
2007,33,0_4,0.55,sysselsatte_botid,prosent
2007,33,10+,0.62,sysselsatte_botid,prosent
2007,33,5_9,0.70,sysselsatte_botid,prosent
2007,33,alle,0.61,sysselsatte_botid,prosent
2007,34,0_4,0.54,sysselsatte_botid,prosent
2007,34,10+,0.57,sysselsatte_botid,prosent
2007,34,5_9,0.58,sysselsatte_botid,prosent
2007,34,alle,0.56,sysselsatte_botid,prosent
2007,35,0_4,0.55,sysselsatte_botid,prosent
2007,35,10+,0.63,sysselsatte_botid,prosent
2007,35,5_9,0.64,sysselsatte_botid,prosent
2007,35,alle,0.61,sysselsatte_botid,prosent
2007,36,0_4,0.69,sysselsatte_botid,prosent
2007,36,10+,0.70,sysselsatte_botid,prosent
2007,36,5_9,0.71,sysselsatte_botid,prosent
2007,36,alle,0.69,sysselsatte_botid,prosent
2007,37,0_4,0.67,sysselsatte_botid,prosent
2007,37,10+,0.69,sysselsatte_botid,prosent
2007,37,5_9,0.67,sysselsatte_botid,prosent
2007,37,alle,0.67,sysselsatte_botid,prosent
2007,38,0_4,0.73,sysselsatte_botid,prosent
2007,38,10+,0.74,sysselsatte_botid,prosent
2007,38,5_9,0.74,sysselsatte_botid,prosent
2007,38,alle,0.74,sysselsatte_botid,prosent
2007,39,0_4,0.66,sysselsatte_botid,prosent
2007,39,10+,0.70,sysselsatte_botid,prosent
2007,39,5_9,0.69,sysselsatte_botid,prosent
2007,39,alle,0.68,sysselsatte_botid,prosent
2007,40,0_4,0.63,sysselsatte_botid,prosent
2007,40,10+,0.66,sysselsatte_botid,prosent
2007,40,5_9,0.63,sysselsatte_botid,prosent
2007,40,alle,0.64,sysselsatte_botid,prosent
2007,41,0_4,0.73,sysselsatte_botid,prosent
2007,41,10+,0.69,sysselsatte_botid,prosent
2007,41,5_9,0.69,sysselsatte_botid,prosent
2007,41,alle,0.71,sysselsatte_botid,prosent
2007,42,0_4,0.62,sysselsatte_botid,prosent
2007,42,10+,0.75,sysselsatte_botid,prosent
2007,42,5_9,0.79,sysselsatte_botid,prosent
2007,42,alle,0.70,sysselsatte_botid,prosent
2007,43,0_4,0.53,sysselsatte_botid,prosent
2007,43,10+,0.75,sysselsatte_botid,prosent
2007,43,5_9,0.69,sysselsatte_botid,prosent
2007,43,alle,0.65,sysselsatte_botid,prosent
2007,44,0_4,0.74,sysselsatte_botid,prosent
2007,44,10+,0.71,sysselsatte_botid,prosent
2007,44,5_9,0.72,sysselsatte_botid,prosent
2007,44,alle,0.73,sysselsatte_botid,prosent
2007,45,0_4,0.75,sysselsatte_botid,prosent
2007,45,10+,0.69,sysselsatte_botid,prosent
2007,45,5_9,0.63,sysselsatte_botid,prosent
2007,45,alle,0.72,sysselsatte_botid,prosent
2007,46,0_4,0.65,sysselsatte_botid,prosent
2007,46,10+,0.70,sysselsatte_botid,prosent
2007,46,5_9,0.71,sysselsatte_botid,prosent
