aar,kommune_nr,vreg_9,tabellvariabel,tabell_navn,enhet
2008,1133,sor_og_mellom_amerika,0.00,sysselsatte_land,prosent
2008,1134,sor_og_mellom_amerika,0.00,sysselsatte_land,prosent
2008,1141,ost_europa_ellers,0.00,sysselsatte_land,prosent
2008,1144,asia,0.00,sysselsatte_land,prosent
2008,1145,asia,0.00,sysselsatte_land,prosent
2008,1145,nord_amerika_oseania,0.00,sysselsatte_land,prosent
2008,1151,sor_og_mellom_amerika,0.00,sysselsatte_land,prosent
2008,1211,nord_amerika_oseania,0.00,sysselsatte_land,prosent
2008,1223,sor_og_mellom_amerika,0.00,sysselsatte_land,prosent
2008,1227,asia,0.00,sysselsatte_land,prosent
2008,1227,eu_ost_europa,0.00,sysselsatte_land,prosent
2008,1227,sor_og_mellom_amerika,0.00,sysselsatte_land,prosent
2008,1228,nord_amerika_oseania,0.00,sysselsatte_land,prosent
2008,1232,nord_amerika_oseania,0.00,sysselsatte_land,prosent
2008,1232,norden,0.00,sysselsatte_land,prosent
2008,1233,asia,0.00,sysselsatte_land,prosent
2008,1234,ost_europa_ellers,0.00,sysselsatte_land,prosent
2008,1242,sor_og_mellom_amerika,0.00,sysselsatte_land,prosent
2008,1252,eu_ost_europa,0.00,sysselsatte_land,prosent
2008,1252,ost_europa_ellers,0.00,sysselsatte_land,prosent
2008,1259,afrika,0.00,sysselsatte_land,prosent
2008,1264,nord_amerika_oseania,0.00,sysselsatte_land,prosent
2008,1264,ost_europa_ellers,0.00,sysselsatte_land,prosent
2008,1265,eu_ost_europa,0.00,sysselsatte_land,prosent
2008,1266,eu_ost_europa,0.00,sysselsatte_land,prosent
2008,1411,norden,0.00,sysselsatte_land,prosent
2008,1412,afrika,0.00,sysselsatte_land,prosent
2008,1412,asia,0.00,sysselsatte_land,prosent
2008,1412,norden,0.00,sysselsatte_land,prosent
2008,1412,sor_og_mellom_amerika,0.00,sysselsatte_land,prosent
2008,1413,nord_amerika_oseania,0.00,sysselsatte_land,prosent
2008,1416,nord_amerika_oseania,0.00,sysselsatte_land,prosent
2008,1417,ost_europa_ellers,0.00,sysselsatte_land,prosent
2008,1417,sor_og_mellom_amerika,0.00,sysselsatte_land,prosent
2008,1418,afrika,0.00,sysselsatte_land,prosent
2008,1418,nord_amerika_oseania,0.00,sysselsatte_land,prosent
2008,1419,nord_amerika_oseania,0.00,sysselsatte_land,prosent
2008,1419,ost_europa_ellers,0.00,sysselsatte_land,prosent
2008,1422,afrika,0.00,sysselsatte_land,prosent
2008,1422,nord_amerika_oseania,0.00,sysselsatte_land,prosent
2008,1424,nord_amerika_oseania,0.00,sysselsatte_land,prosent
2008,1428,ost_europa_ellers,0.00,sysselsatte_land,prosent
2008,1430,nord_amerika_oseania,0.00,sysselsatte_land,prosent
2008,1430,sor_og_mellom_amerika,0.00,sysselsatte_land,prosent
2008,1433,nord_amerika_oseania,0.00,sysselsatte_land,prosent
2008,1441,nord_amerika_oseania,0.00,sysselsatte_land,prosent
2008,1443,sor_og_mellom_amerika,0.00,sysselsatte_land,prosent
2008,1444,afrika,0.00,sysselsatte_land,prosent
2008,1444,nord_amerika_oseania,0.00,sysselsatte_land,prosent
2008,1444,ost_europa_ellers,0.00,sysselsatte_land,prosent
2008,1445,ost_europa_ellers,0.00,sysselsatte_land,prosent
2008,1511,afrika,0.00,sysselsatte_land,prosent
2008,1511,nord_amerika_oseania,0.00,sysselsatte_land,prosent
2008,1511,ost_europa_ellers,0.00,sysselsatte_land,prosent
2008,1514,afrika,0.00,sysselsatte_land,prosent
2008,1514,sor_og_mellom_amerika,0.00,sysselsatte_land,prosent
2008,1523,afrika,0.00,sysselsatte_land,prosent
2008,1523,sor_og_mellom_amerika,0.00,sysselsatte_land,prosent
2008,1529,nord_amerika_oseania,0.00,sysselsatte_land,prosent
2008,1543,afrika,0.00,sysselsatte_land,prosent
2008,1543,nord_amerika_oseania,0.00,sysselsatte_land,prosent
2008,1543,sor_og_mellom_amerika,0.00,sysselsatte_land,prosent
2008,1545,sor_og_mellom_amerika,0.00,sysselsatte_land,prosent
2008,1546,sor_og_mellom_amerika,0.00,sysselsatte_land,prosent
2008,1551,norden,0.00,sysselsatte_land,prosent
2008,1551,sor_og_mellom_amerika,0.00,sysselsatte_land,prosent
2008,1557,sor_og_mellom_amerika,0.00,sysselsatte_land,prosent
2008,1560,sor_og_mellom_amerika,0.00,sysselsatte_land,prosent
2008,1566,afrika,0.00,sysselsatte_land,prosent
2008,1566,nord_amerika_oseania,0.00,sysselsatte_land,prosent
2008,1567,ost_europa_ellers,0.00,sysselsatte_land,prosent
2008,1567,sor_og_mellom_amerika,0.00,sysselsatte_land,prosent
2008,1571,nord_amerika_oseania,0.00,sysselsatte_land,prosent
2008,1571,norden,0.00,sysselsatte_land,prosent
2008,1573,nord_amerika_oseania,0.00,sysselsatte_land,prosent
2008,1573,sor_og_mellom_amerika,0.00,sysselsatte_land,prosent
2008,1576,afrika,0.00,sysselsatte_land,prosent
2008,1576,nord_amerika_oseania,0.00,sysselsatte_land,prosent
2008,1576,sor_og_mellom_amerika,0.00,sysselsatte_land,prosent
2008,1613,norden,0.00,sysselsatte_land,prosent
2008,1613,ost_europa_ellers,0.00,sysselsatte_land,prosent
2008,1613,sor_og_mellom_amerika,0.00,sysselsatte_land,prosent
2008,1621,afrika,0.00,sysselsatte_land,prosent
2008,1627,sor_og_mellom_amerika,0.00,sysselsatte_land,prosent
2008,1632,norden,0.00,sysselsatte_land,prosent
2008,1633,norden,0.00,sysselsatte_land,prosent
2008,1635,afrika,0.00,sysselsatte_land,prosent
2008,1635,nord_amerika_oseania,0.00,sysselsatte_land,prosent
2008,1636,sor_og_mellom_amerika,0.00,sysselsatte_land,prosent
2008,1644,afrika,0.00,sysselsatte_land,prosent
2008,1648,nord_amerika_oseania,0.00,sysselsatte_land,prosent
2008,1664,afrika,0.00,sysselsatte_land,prosent
2008,1664,nord_amerika_oseania,0.00,sysselsatte_land,prosent
2008,1702,sor_og_mellom_amerika,0.00,sysselsatte_land,prosent
2008,1711,eu_ost_europa,0.00,sysselsatte_land,prosent
2008,1718,nord_amerika_oseania,0.00,sysselsatte_land,prosent
2008,1718,sor_og_mellom_amerika,0.00,sysselsatte_land,prosent
2008,1723,eu_ost_europa,0.00,sysselsatte_land,prosent
2008,1724,nord_amerika_oseania,0.00,sysselsatte_land,prosent
2008,1725,asia,0.00,sysselsatte_land,prosent
2008,1725,nord_amerika_oseania,0.00,sysselsatte_land,prosent
2008,1725,ost_europa_ellers,0.00,sysselsatte_land,prosent
2008,1736,nord_amerika_oseania,0.00,sysselsatte_land,prosent
2008,1739,asia,0.00,sysselsatte_land,prosent
2008,1739,ost_europa_ellers,0.00,sysselsatte_land,prosent
2008,1739,sor_og_mellom_amerika,0.00,sysselsatte_land,prosent
2008,1740,ost_europa_ellers,0.00,sysselsatte_land,prosent
2008,1742,nord_amerika_oseania,0.00,sysselsatte_land,prosent
2008,1743,afrika,0.00,sysselsatte_land,prosent
2008,1743,asia,0.00,sysselsatte_land,prosent
2008,1744,ost_europa_ellers,0.00,sysselsatte_land,prosent
2008,1749,asia,0.00,sysselsatte_land,prosent
2008,1749,ost_europa_ellers,0.00,sysselsatte_land,prosent
2008,1750,afrika,0.00,sysselsatte_land,prosent
2008,1755,norden,0.00,sysselsatte_land,prosent
2008,1812,afrika,0.00,sysselsatte_land,prosent
2008,1815,ost_europa_ellers,0.00,sysselsatte_land,prosent
2008,1815,vest_europa,0.00,sysselsatte_land,prosent
2008,1816,asia,0.00,sysselsatte_land,prosent
2008,1818,afrika,0.00,sysselsatte_land,prosent
2008,1818,ost_europa_ellers,0.00,sysselsatte_land,prosent
2008,1822,eu_ost_europa,0.00,sysselsatte_land,prosent
2008,1825,vest_europa,0.00,sysselsatte_land,prosent
2008,1826,nord_amerika_oseania,0.00,sysselsatte_land,prosent
2008,1827,afrika,0.00,sysselsatte_land,prosent
2008,1827,sor_og_mellom_amerika,0.00,sysselsatte_land,prosent
2008,1828,nord_amerika_oseania,0.00,sysselsatte_land,prosent
2008,1828,sor_og_mellom_amerika,0.00,sysselsatte_land,prosent
2008,1832,sor_og_mellom_amerika,0.00,sysselsatte_land,prosent
2008,1834,nord_amerika_oseania,0.00,sysselsatte_land,prosent
2008,1834,ost_europa_ellers,0.00,sysselsatte_land,prosent
2008,1835,norden,0.00,sysselsatte_land,prosent
2008,1835,sor_og_mellom_amerika,0.00,sysselsatte_land,prosent
2008,1836,afrika,0.00,sysselsatte_land,prosent
2008,1838,afrika,0.00,sysselsatte_land,prosent
2008,1845,norden,0.00,sysselsatte_land,prosent
2008,1848,sor_og_mellom_amerika,0.00,sysselsatte_land,prosent
2008,1849,afrika,0.00,sysselsatte_land,prosent
2008,1849,nord_amerika_oseania,0.00,sysselsatte_land,prosent
2008,1849,sor_og_mellom_amerika,0.00,sysselsatte_land,prosent
2008,1850,asia,0.00,sysselsatte_land,prosent
2008,1850,sor_og_mellom_amerika,0.00,sysselsatte_land,prosent
2008,1851,afrika,0.00,sysselsatte_land,prosent
2008,1853,eu_ost_europa,0.00,sysselsatte_land,prosent
2008,1853,sor_og_mellom_amerika,0.00,sysselsatte_land,prosent
2008,1854,nord_amerika_oseania,0.00,sysselsatte_land,prosent
2008,1856,vest_europa,0.00,sysselsatte_land,prosent
2008,1857,vest_europa,0.00,sysselsatte_land,prosent
2008,1859,ost_europa_ellers,0.00,sysselsatte_land,prosent
2008,1867,sor_og_mellom_amerika,0.00,sysselsatte_land,prosent
2008,1868,sor_og_mellom_amerika,0.00,sysselsatte_land,prosent
2008,1871,afrika,0.00,sysselsatte_land,prosent
2008,1874,ost_europa_ellers,0.00,sysselsatte_land,prosent
2008,1913,afrika,0.00,sysselsatte_land,prosent
2008,1913,nord_amerika_oseania,0.00,sysselsatte_land,prosent
2008,1915,nord_amerika_oseania,0.00,sysselsatte_land,prosent
2008,1915,norden,0.00,sysselsatte_land,prosent
2008,1919,afrika,0.00,sysselsatte_land,prosent
2008,1920,sor_og_mellom_amerika,0.00,sysselsatte_land,prosent
2008,1920,vest_europa,0.00,sysselsatte_land,prosent
2008,1924,afrika,0.00,sysselsatte_land,prosent
2008,1925,afrika,0.00,sysselsatte_land,prosent
2008,1925,sor_og_mellom_amerika,0.00,sysselsatte_land,prosent
2008,1927,nord_amerika_oseania,0.00,sysselsatte_land,prosent
2008,1928,nord_amerika_oseania,0.00,sysselsatte_land,prosent
2008,1929,nord_amerika_oseania,0.00,sysselsatte_land,prosent
2008,1929,sor_og_mellom_amerika,0.00,sysselsatte_land,prosent
2008,1933,afrika,0.00,sysselsatte_land,prosent
2008,1936,nord_amerika_oseania,0.00,sysselsatte_land,prosent
2008,1938,nord_amerika_oseania,0.00,sysselsatte_land,prosent
2008,1938,sor_og_mellom_amerika,0.00,sysselsatte_land,prosent
2008,1939,eu_ost_europa,0.00,sysselsatte_land,prosent
2008,1940,sor_og_mellom_amerika,0.00,sysselsatte_land,prosent
2008,1943,asia,0.00,sysselsatte_land,prosent
2008,1943,eu_ost_europa,0.00,sysselsatte_land,prosent
2008,2002,sor_og_mellom_amerika,0.00,sysselsatte_land,prosent
2008,2003,nord_amerika_oseania,0.00,sysselsatte_land,prosent
2008,2011,ost_europa_ellers,0.00,sysselsatte_land,prosent
2008,2015,ost_europa_ellers,0.00,sysselsatte_land,prosent
2008,2015,sor_og_mellom_amerika,0.00,sysselsatte_land,prosent
2008,2017,eu_ost_europa,0.00,sysselsatte_land,prosent
2008,2017,sor_og_mellom_amerika,0.00,sysselsatte_land,prosent
2008,2019,sor_og_mellom_amerika,0.00,sysselsatte_land,prosent
2008,2020,nord_amerika_oseania,0.00,sysselsatte_land,prosent
2008,2021,sor_og_mellom_amerika,0.00,sysselsatte_land,prosent
2008,2022,nord_amerika_oseania,0.00,sysselsatte_land,prosent
2008,2024,eu_ost_europa,0.00,sysselsatte_land,prosent
2008,2027,afrika,0.00,sysselsatte_land,prosent
2008,2027,vest_europa,0.00,sysselsatte_land,prosent
2008,2028,afrika,0.00,sysselsatte_land,prosent
2008,2028,sor_og_mellom_amerika,0.00,sysselsatte_land,prosent
2009,0111,afrika,0.00,sysselsatte_land,prosent
2009,0127,nord_amerika_oseania,0.00,sysselsatte_land,prosent
2009,0127,sor_og_mellom_amerika,0.00,sysselsatte_land,prosent
2009,0239,afrika,0.00,sysselsatte_land,prosent
2009,0423,nord_amerika_oseania,0.00,sysselsatte_land,prosent
2009,0425,nord_amerika_oseania,0.00,sysselsatte_land,prosent
2009,0425,sor_og_mellom_amerika,0.00,sysselsatte_land,prosent
2009,0428,nord_amerika_oseania,0.00,sysselsatte_land,prosent
2009,0429,sor_og_mellom_amerika,0.00,sysselsatte_land,prosent
2009,0432,afrika,0.00,sysselsatte_land,prosent
2009,0432,ost_europa_ellers,0.00,sysselsatte_land,prosent
2009,0432,sor_og_mellom_amerika,0.00,sysselsatte_land,prosent
2009,0434,ost_europa_ellers,0.00,sysselsatte_land,prosent
2009,0436,sor_og_mellom_amerika,0.00,sysselsatte_land,prosent
2009,0441,afrika,0.00,sysselsatte_land,prosent
2009,0441,nord_amerika_oseania,0.00,sysselsatte_land,prosent
2009,0441,sor_og_mellom_amerika,0.00,sysselsatte_land,prosent
2009,0512,nord_amerika_oseania,0.00,sysselsatte_land,prosent
2009,0513,asia,0.00,sysselsatte_land,prosent
2009,0513,nord_amerika_oseania,0.00,sysselsatte_land,prosent
2009,0515,sor_og_mellom_amerika,0.00,sysselsatte_land,prosent
2009,0517,nord_amerika_oseania,0.00,sysselsatte_land,prosent
2009,0519,nord_amerika_oseania,0.00,sysselsatte_land,prosent
2009,0532,afrika,0.00,sysselsatte_land,prosent
2009,0532,nord_amerika_oseania,0.00,sysselsatte_land,prosent
2009,0534,nord_amerika_oseania,0.00,sysselsatte_land,prosent
2009,0538,nord_amerika_oseania,0.00,sysselsatte_land,prosent
2009,0540,afrika,0.00,sysselsatte_land,prosent
2009,0540,ost_europa_ellers,0.00,sysselsatte_land,prosent
2009,0541,nord_amerika_oseania,0.00,sysselsatte_land,prosent
2009,0543,sor_og_mellom_amerika,0.00,sysselsatte_land,prosent
2009,0615,ost_europa_ellers,0.00,sysselsatte_land,prosent
2009,0615,sor_og_mellom_amerika,0.00,sysselsatte_land,prosent
2009,0617,nord_amerika_oseania,0.00,sysselsatte_land,prosent
2009,0621,afrika,0.00,sysselsatte_land,prosent
2009,0622,afrika,0.00,sysselsatte_land,prosent
2009,0631,afrika,0.00,sysselsatte_land,prosent
2009,0632,afrika,0.00,sysselsatte_land,prosent
2009,0632,nord_amerika_oseania,0.00,sysselsatte_land,prosent
2009,0632,ost_europa_ellers,0.00,sysselsatte_land,prosent
2009,0633,afrika,0.00,sysselsatte_land,prosent
2009,0633,ost_europa_ellers,0.00,sysselsatte_land,prosent
2009,0716,sor_og_mellom_amerika,0.00,sysselsatte_land,prosent
2009,0728,sor_og_mellom_amerika,0.00,sysselsatte_land,prosent
2009,0817,afrika,0.00,sysselsatte_land,prosent
2009,0827,ost_europa_ellers,0.00,sysselsatte_land,prosent
2009,0828,nord_amerika_oseania,0.00,sysselsatte_land,prosent
2009,0829,nord_amerika_oseania,0.00,sysselsatte_land,prosent
2009,0829,sor_og_mellom_amerika,0.00,sysselsatte_land,prosent
2009,0831,nord_amerika_oseania,0.00,sysselsatte_land,prosent
2009,0831,ost_europa_ellers,0.00,sysselsatte_land,prosent
2009,0911,nord_amerika_oseania,0.00,sysselsatte_land,prosent
2009,0919,nord_amerika_oseania,0.00,sysselsatte_land,prosent
2009,0929,nord_amerika_oseania,0.00,sysselsatte_land,prosent
2009,0929,sor_og_mellom_amerika,0.00,sysselsatte_land,prosent
2009,0935,nord_amerika_oseania,0.00,sysselsatte_land,prosent
2009,0940,afrika,0.00,sysselsatte_land,prosent
2009,0940,nord_amerika_oseania,0.00,sysselsatte_land,prosent
2009,0940,ost_europa_ellers,0.00,sysselsatte_land,prosent
2009,0940,sor_og_mellom_amerika,0.00,sysselsatte_land,prosent
2009,1021,nord_amerika_oseania,0.00,sysselsatte_land,prosent
2009,1029,sor_og_mellom_amerika,0.00,sysselsatte_land,prosent
2009,1034,nord_amerika_oseania,0.00,sysselsatte_land,prosent
2009,1046,afrika,0.00,sysselsatte_land,prosent
2009,1129,afrika,0.00,sysselsatte_land,prosent
2009,1129,ost_europa_ellers,0.00,sysselsatte_land,prosent
2009,1133,nord_amerika_oseania,0.00,sysselsatte_land,prosent
2009,1133,sor_og_mellom_amerika,0.00,sysselsatte_land,prosent
2009,1141,afrika,0.00,sysselsatte_land,prosent
2009,1141,ost_europa_ellers,0.00,sysselsatte_land,prosent
2009,1144,asia,0.00,sysselsatte_land,prosent
2009,1145,nord_amerika_oseania,0.00,sysselsatte_land,prosent
2009,1151,vest_europa,0.00,sysselsatte_land,prosent
2009,1211,nord_amerika_oseania,0.00,sysselsatte_land,prosent
2009,1223,nord_amerika_oseania,0.00,sysselsatte_land,prosent
2009,1223,sor_og_mellom_amerika,0.00,sysselsatte_land,prosent
2009,1227,asia,0.00,sysselsatte_land,prosent
2009,1227,sor_og_mellom_amerika,0.00,sysselsatte_land,prosent
2009,1228,nord_amerika_oseania,0.00,sysselsatte_land,prosent
2009,1232,nord_amerika_oseania,0.00,sysselsatte_land,prosent
2009,1232,norden,0.00,sysselsatte_land,prosent
2009,1232,sor_og_mellom_amerika,0.00,sysselsatte_land,prosent
2009,1233,ost_europa_ellers,0.00,sysselsatte_land,prosent
2009,1233,sor_og_mellom_amerika,0.00,sysselsatte_land,prosent
2009,1234,afrika,0.00,sysselsatte_land,prosent
2009,1242,sor_og_mellom_amerika,0.00,sysselsatte_land,prosent
2009,1251,nord_amerika_oseania,0.00,sysselsatte_land,prosent
2009,1252,asia,0.00,sysselsatte_land,prosent
2009,1252,eu_ost_europa,0.00,sysselsatte_land,prosent
2009,1252,ost_europa_ellers,0.00,sysselsatte_land,prosent
2009,1264,nord_amerika_oseania,0.00,sysselsatte_land,prosent
2009,1264,ost_europa_ellers,0.00,sysselsatte_land,prosent
2009,1265,asia,0.00,sysselsatte_land,prosent
2009,1265,eu_ost_europa,0.00,sysselsatte_land,prosent
2009,1266,norden,0.00,sysselsatte_land,prosent
2009,1266,sor_og_mellom_amerika,0.00,sysselsatte_land,prosent
2009,1411,norden,0.00,sysselsatte_land,prosent
2009,1412,afrika,0.00,sysselsatte_land,prosent
2009,1412,norden,0.00,sysselsatte_land,prosent
2009,1412,sor_og_mellom_amerika,0.00,sysselsatte_land,prosent
2009,1413,nord_amerika_oseania,0.00,sysselsatte_land,prosent
2009,1417,ost_europa_ellers,0.00,sysselsatte_land,prosent
2009,1417,sor_og_mellom_amerika,0.00,sysselsatte_land,prosent
2009,1418,afrika,0.00,sysselsatte_land,prosent
2009,1418,nord_amerika_oseania,0.00,sysselsatte_land,prosent
2009,1419,afrika,0.00,sysselsatte_land,prosent
2009,1421,afrika,0.00,sysselsatte_land,prosent
2009,1422,afrika,0.00,sysselsatte_land,prosent
2009,1422,nord_amerika_oseania,0.00,sysselsatte_land,prosent
2009,1424,nord_amerika_oseania,0.00,sysselsatte_land,prosent
2009,1426,sor_og_mellom_amerika,0.00,sysselsatte_land,prosent
2009,1428,ost_europa_ellers,0.00,sysselsatte_land,prosent
2009,1430,nord_amerika_oseania,0.00,sysselsatte_land,prosent
2009,1431,nord_amerika_oseania,0.00,sysselsatte_land,prosent
2009,1431,ost_europa_ellers,0.00,sysselsatte_land,prosent
2009,1433,afrika,0.00,sysselsatte_land,prosent
2009,1433,nord_amerika_oseania,0.00,sysselsatte_land,prosent
2009,1438,nord_amerika_oseania,0.00,sysselsatte_land,prosent
2009,1439,nord_amerika_oseania,0.00,sysselsatte_land,prosent
2009,1441,sor_og_mellom_amerika,0.00,sysselsatte_land,prosent
2009,1443,sor_og_mellom_amerika,0.00,sysselsatte_land,prosent
2009,1444,afrika,0.00,sysselsatte_land,prosent
2009,1444,asia,0.00,sysselsatte_land,prosent
2009,1444,ost_europa_ellers,0.00,sysselsatte_land,prosent
2009,1511,nord_amerika_oseania,0.00,sysselsatte_land,prosent
2009,1514,afrika,0.00,sysselsatte_land,prosent
2009,1523,afrika,0.00,sysselsatte_land,prosent
2009,1523,sor_og_mellom_amerika,0.00,sysselsatte_land,prosent
2009,1524,ost_europa_ellers,0.00,sysselsatte_land,prosent
2009,1525,afrika,0.00,sysselsatte_land,prosent
2009,1525,sor_og_mellom_amerika,0.00,sysselsatte_land,prosent
2009,1529,nord_amerika_oseania,0.00,sysselsatte_land,prosent
2009,1529,sor_og_mellom_amerika,0.00,sysselsatte_land,prosent
2009,1543,afrika,0.00,sysselsatte_land,prosent
2009,1543,nord_amerika_oseania,0.00,sysselsatte_land,prosent
2009,1546,sor_og_mellom_amerika,0.00,sysselsatte_land,prosent
2009,1551,nord_amerika_oseania,0.00,sysselsatte_land,prosent
2009,1560,sor_og_mellom_amerika,0.00,sysselsatte_land,prosent
2009,1567,ost_europa_ellers,0.00,sysselsatte_land,prosent
2009,1567,sor_og_mellom_amerika,0.00,sysselsatte_land,prosent
2009,1571,nord_amerika_oseania,0.00,sysselsatte_land,prosent
2009,1571,norden,0.00,sysselsatte_land,prosent
2009,1573,nord_amerika_oseania,0.00,sysselsatte_land,prosent
2009,1573,sor_og_mellom_amerika,0.00,sysselsatte_land,prosent
2009,1576,afrika,0.00,sysselsatte_land,prosent
2009,1576,sor_og_mellom_amerika,0.00,sysselsatte_land,prosent
2009,1612,nord_amerika_oseania,0.00,sysselsatte_land,prosent
2009,1613,ost_europa_ellers,0.00,sysselsatte_land,prosent
2009,1613,sor_og_mellom_amerika,0.00,sysselsatte_land,prosent
2009,1624,sor_og_mellom_amerika,0.00,sysselsatte_land,prosent
2009,1630,afrika,0.00,sysselsatte_land,prosent
2009,1630,ost_europa_ellers,0.00,sysselsatte_land,prosent
2009,1633,norden,0.00,sysselsatte_land,prosent
2009,1633,vest_europa,0.00,sysselsatte_land,prosent
2009,1635,afrika,0.00,sysselsatte_land,prosent
2009,1636,afrika,0.00,sysselsatte_land,prosent
2009,1636,sor_og_mellom_amerika,0.00,sysselsatte_land,prosent
2009,1640,afrika,0.00,sysselsatte_land,prosent
2009,1648,nord_amerika_oseania,0.00,sysselsatte_land,prosent
2009,1664,nord_amerika_oseania,0.00,sysselsatte_land,prosent
2009,1718,sor_og_mellom_amerika,0.00,sysselsatte_land,prosent
2009,1723,eu_ost_europa,0.00,sysselsatte_land,prosent
2009,1724,nord_amerika_oseania,0.00,sysselsatte_land,prosent
2009,1725,ost_europa_ellers,0.00,sysselsatte_land,prosent
2009,1736,afrika,0.00,sysselsatte_land,prosent
2009,1736,nord_amerika_oseania,0.00,sysselsatte_land,prosent
2009,1738,nord_amerika_oseania,0.00,sysselsatte_land,prosent
2009,1739,asia,0.00,sysselsatte_land,prosent
2009,1739,ost_europa_ellers,0.00,sysselsatte_land,prosent
2009,1739,sor_og_mellom_amerika,0.00,sysselsatte_land,prosent
2009,1740,afrika,0.00,sysselsatte_land,prosent
2009,1742,nord_amerika_oseania,0.00,sysselsatte_land,prosent
2009,1743,afrika,0.00,sysselsatte_land,prosent
2009,1744,afrika,0.00,sysselsatte_land,prosent
2009,1748,asia,0.00,sysselsatte_land,prosent
2009,1748,nord_amerika_oseania,0.00,sysselsatte_land,prosent
2009,1749,asia,0.00,sysselsatte_land,prosent
2009,1749,nord_amerika_oseania,0.00,sysselsatte_land,prosent
2009,1749,ost_europa_ellers,0.00,sysselsatte_land,prosent
2009,1750,sor_og_mellom_amerika,0.00,sysselsatte_land,prosent
2009,1751,nord_amerika_oseania,0.00,sysselsatte_land,prosent
2009,1755,ost_europa_ellers,0.00,sysselsatte_land,prosent
2009,1811,ost_europa_ellers,0.00,sysselsatte_land,prosent
2009,1812,afrika,0.00,sysselsatte_land,prosent
2009,1815,nord_amerika_oseania,0.00,sysselsatte_land,prosent
2009,1815,ost_europa_ellers,0.00,sysselsatte_land,prosent
2009,1816,asia,0.00,sysselsatte_land,prosent
2009,1818,afrika,0.00,sysselsatte_land,prosent
2009,1818,sor_og_mellom_amerika,0.00,sysselsatte_land,prosent
2009,1818,vest_europa,0.00,sysselsatte_land,prosent
2009,1827,afrika,0.00,sysselsatte_land,prosent
2009,1827,asia,0.00,sysselsatte_land,prosent
2009,1827,sor_og_mellom_amerika,0.00,sysselsatte_land,prosent
2009,1828,nord_amerika_oseania,0.00,sysselsatte_land,prosent
2009,1832,sor_og_mellom_amerika,0.00,sysselsatte_land,prosent
2009,1834,nord_amerika_oseania,0.00,sysselsatte_land,prosent
2009,1834,ost_europa_ellers,0.00,sysselsatte_land,prosent
2009,1835,sor_og_mellom_amerika,0.00,sysselsatte_land,prosent
2009,1845,sor_og_mellom_amerika,0.00,sysselsatte_land,prosent
2009,1848,sor_og_mellom_amerika,0.00,sysselsatte_land,prosent
2009,1849,afrika,0.00,sysselsatte_land,prosent
2009,1849,nord_amerika_oseania,0.00,sysselsatte_land,prosent
2009,1850,asia,0.00,sysselsatte_land,prosent
2009,1850,sor_og_mellom_amerika,0.00,sysselsatte_land,prosent
2009,1851,afrika,0.00,sysselsatte_land,prosent
2009,1852,eu_ost_europa,0.00,sysselsatte_land,prosent
2009,1852,sor_og_mellom_amerika,0.00,sysselsatte_land,prosent
2009,1853,eu_ost_europa,0.00,sysselsatte_land,prosent
2009,1856,vest_europa,0.00,sysselsatte_land,prosent
2009,1857,asia,0.00,sysselsatte_land,prosent
2009,1857,vest_europa,0.00,sysselsatte_land,prosent
2009,1859,asia,0.00,sysselsatte_land,prosent
2009,1867,sor_og_mellom_amerika,0.00,sysselsatte_land,prosent
2009,1868,nord_amerika_oseania,0.00,sysselsatte_land,prosent
2009,1871,afrika,0.00,sysselsatte_land,prosent
2009,1913,afrika,0.00,sysselsatte_land,prosent
2009,1913,nord_amerika_oseania,0.00,sysselsatte_land,prosent
2009,1915,eu_ost_europa,0.00,sysselsatte_land,prosent
2009,1915,nord_amerika_oseania,0.00,sysselsatte_land,prosent
2009,1920,afrika,0.00,sysselsatte_land,prosent
2009,1920,asia,0.00,sysselsatte_land,prosent
2009,1922,nord_amerika_oseania,0.00,sysselsatte_land,prosent
2009,1924,afrika,0.00,sysselsatte_land,prosent
2009,1924,sor_og_mellom_amerika,0.00,sysselsatte_land,prosent
2009,1925,afrika,0.00,sysselsatte_land,prosent
2009,1925,sor_og_mellom_amerika,0.00,sysselsatte_land,prosent
2009,1926,sor_og_mellom_amerika,0.00,sysselsatte_land,prosent
2009,1927,afrika,0.00,sysselsatte_land,prosent
2009,1928,nord_amerika_oseania,0.00,sysselsatte_land,prosent
2009,1929,sor_og_mellom_amerika,0.00,sysselsatte_land,prosent
2009,1933,afrika,0.00,sysselsatte_land,prosent
2009,1936,nord_amerika_oseania,0.00,sysselsatte_land,prosent
2009,1938,nord_amerika_oseania,0.00,sysselsatte_land,prosent
2009,1939,afrika,0.00,sysselsatte_land,prosent
2009,1939,ost_europa_ellers,0.00,sysselsatte_land,prosent
2009,1941,sor_og_mellom_amerika,0.00,sysselsatte_land,prosent
2009,1942,sor_og_mellom_amerika,0.00,sysselsatte_land,prosent
2009,2003,nord_amerika_oseania,0.00,sysselsatte_land,prosent
2009,2011,ost_europa_ellers,0.00,sysselsatte_land,prosent
2009,2014,nord_amerika_oseania,0.00,sysselsatte_land,prosent
2009,2014,ost_europa_ellers,0.00,sysselsatte_land,prosent
2009,2015,afrika,0.00,sysselsatte_land,prosent
2009,2017,ost_europa_ellers,0.00,sysselsatte_land,prosent
2009,2017,vest_europa,0.00,sysselsatte_land,prosent
2009,2018,sor_og_mellom_amerika,0.00,sysselsatte_land,prosent
