aar,bydel_nr,innvkat_3,kjonn,aldersinndeling_etter_grskole,tabellvariabel,tabell_navn,enhet
2013,030110,alle,0,16_25,562,ikke_arbutd_innvkat_alder,personer
2013,030110,alle,0,26_66,461,ikke_arbutd_innvkat_alder,personer
2013,030110,alle,0,alle,1023,ikke_arbutd_innvkat_alder,personer
2013,030110,alle,1,16_25,456,ikke_arbutd_innvkat_alder,personer
2013,030110,alle,1,26_66,404,ikke_arbutd_innvkat_alder,personer
2013,030110,alle,1,alle,860,ikke_arbutd_innvkat_alder,personer
2013,030110,alle,alle,16_25,1018,ikke_arbutd_innvkat_alder,personer
2013,030110,alle,alle,26_66,865,ikke_arbutd_innvkat_alder,personer
2013,030110,alle,alle,alle,1883,ikke_arbutd_innvkat_alder,personer
2013,030110,befolkningen_ellers,0,16_25,410,ikke_arbutd_innvkat_alder,personer
2013,030110,befolkningen_ellers,0,26_66,287,ikke_arbutd_innvkat_alder,personer
2013,030110,befolkningen_ellers,0,alle,697,ikke_arbutd_innvkat_alder,personer
2013,030110,befolkningen_ellers,1,16_25,345,ikke_arbutd_innvkat_alder,personer
2013,030110,befolkningen_ellers,1,26_66,256,ikke_arbutd_innvkat_alder,personer
2013,030110,befolkningen_ellers,1,alle,601,ikke_arbutd_innvkat_alder,personer
2013,030110,befolkningen_ellers,alle,16_25,755,ikke_arbutd_innvkat_alder,personer
2013,030110,befolkningen_ellers,alle,26_66,543,ikke_arbutd_innvkat_alder,personer
2013,030110,befolkningen_ellers,alle,alle,1298,ikke_arbutd_innvkat_alder,personer
2013,030110,innvandrere,0,16_25,93,ikke_arbutd_innvkat_alder,personer
2013,030110,innvandrere,0,26_66,149,ikke_arbutd_innvkat_alder,personer
2013,030110,innvandrere,0,alle,242,ikke_arbutd_innvkat_alder,personer
2013,030110,innvandrere,1,16_25,75,ikke_arbutd_innvkat_alder,personer
2013,030110,innvandrere,1,26_66,126,ikke_arbutd_innvkat_alder,personer
2013,030110,innvandrere,1,alle,201,ikke_arbutd_innvkat_alder,personer
2013,030110,innvandrere,alle,16_25,168,ikke_arbutd_innvkat_alder,personer
2013,030110,innvandrere,alle,26_66,275,ikke_arbutd_innvkat_alder,personer
2013,030110,innvandrere,alle,alle,443,ikke_arbutd_innvkat_alder,personer
2013,030111,alle,0,16_25,431,ikke_arbutd_innvkat_alder,personer
2013,030111,alle,0,26_66,333,ikke_arbutd_innvkat_alder,personer
2013,030111,alle,0,alle,764,ikke_arbutd_innvkat_alder,personer
2013,030111,alle,1,16_25,348,ikke_arbutd_innvkat_alder,personer
2013,030111,alle,1,26_66,298,ikke_arbutd_innvkat_alder,personer
2013,030111,alle,1,alle,646,ikke_arbutd_innvkat_alder,personer
2013,030111,alle,alle,16_25,779,ikke_arbutd_innvkat_alder,personer
2013,030111,alle,alle,26_66,631,ikke_arbutd_innvkat_alder,personer
2013,030111,alle,alle,alle,1410,ikke_arbutd_innvkat_alder,personer
2013,030111,befolkningen_ellers,0,16_25,334,ikke_arbutd_innvkat_alder,personer
2013,030111,befolkningen_ellers,0,26_66,203,ikke_arbutd_innvkat_alder,personer
2013,030111,befolkningen_ellers,0,alle,537,ikke_arbutd_innvkat_alder,personer
2013,030111,befolkningen_ellers,1,16_25,260,ikke_arbutd_innvkat_alder,personer
2013,030111,befolkningen_ellers,1,26_66,180,ikke_arbutd_innvkat_alder,personer
2013,030111,befolkningen_ellers,1,alle,440,ikke_arbutd_innvkat_alder,personer
2013,030111,befolkningen_ellers,alle,16_25,594,ikke_arbutd_innvkat_alder,personer
2013,030111,befolkningen_ellers,alle,26_66,383,ikke_arbutd_innvkat_alder,personer
2013,030111,befolkningen_ellers,alle,alle,977,ikke_arbutd_innvkat_alder,personer
2013,030111,innvandrere,0,16_25,66,ikke_arbutd_innvkat_alder,personer
2013,030111,innvandrere,0,26_66,117,ikke_arbutd_innvkat_alder,personer
2013,030111,innvandrere,0,alle,183,ikke_arbutd_innvkat_alder,personer
2013,030111,innvandrere,1,16_25,53,ikke_arbutd_innvkat_alder,personer
2013,030111,innvandrere,1,26_66,99,ikke_arbutd_innvkat_alder,personer
2013,030111,innvandrere,1,alle,152,ikke_arbutd_innvkat_alder,personer
2013,030111,innvandrere,alle,16_25,119,ikke_arbutd_innvkat_alder,personer
2013,030111,innvandrere,alle,26_66,216,ikke_arbutd_innvkat_alder,personer
2013,030111,innvandrere,alle,alle,335,ikke_arbutd_innvkat_alder,personer
2013,030112,alle,0,16_25,276,ikke_arbutd_innvkat_alder,personer
2013,030112,alle,0,26_66,264,ikke_arbutd_innvkat_alder,personer
2013,030112,alle,0,alle,540,ikke_arbutd_innvkat_alder,personer
2013,030112,alle,1,16_25,201,ikke_arbutd_innvkat_alder,personer
2013,030112,alle,1,26_66,178,ikke_arbutd_innvkat_alder,personer
2013,030112,alle,1,alle,379,ikke_arbutd_innvkat_alder,personer
2013,030112,alle,alle,16_25,477,ikke_arbutd_innvkat_alder,personer
2013,030112,alle,alle,26_66,442,ikke_arbutd_innvkat_alder,personer
2013,030112,alle,alle,alle,919,ikke_arbutd_innvkat_alder,personer
2013,030112,befolkningen_ellers,0,16_25,220,ikke_arbutd_innvkat_alder,personer
2013,030112,befolkningen_ellers,0,26_66,182,ikke_arbutd_innvkat_alder,personer
2013,030112,befolkningen_ellers,0,alle,402,ikke_arbutd_innvkat_alder,personer
2013,030112,befolkningen_ellers,1,16_25,152,ikke_arbutd_innvkat_alder,personer
2013,030112,befolkningen_ellers,1,26_66,131,ikke_arbutd_innvkat_alder,personer
2013,030112,befolkningen_ellers,1,alle,283,ikke_arbutd_innvkat_alder,personer
2013,030112,befolkningen_ellers,alle,16_25,372,ikke_arbutd_innvkat_alder,personer
2013,030112,befolkningen_ellers,alle,26_66,313,ikke_arbutd_innvkat_alder,personer
2013,030112,befolkningen_ellers,alle,alle,685,ikke_arbutd_innvkat_alder,personer
2013,030112,innvandrere,0,16_25,31,ikke_arbutd_innvkat_alder,personer
2013,030112,innvandrere,0,26_66,69,ikke_arbutd_innvkat_alder,personer
2013,030112,innvandrere,0,alle,100,ikke_arbutd_innvkat_alder,personer
2013,030112,innvandrere,1,16_25,24,ikke_arbutd_innvkat_alder,personer
2013,030112,innvandrere,1,26_66,37,ikke_arbutd_innvkat_alder,personer
2013,030112,innvandrere,1,alle,61,ikke_arbutd_innvkat_alder,personer
2013,030112,innvandrere,alle,16_25,55,ikke_arbutd_innvkat_alder,personer
2013,030112,innvandrere,alle,26_66,106,ikke_arbutd_innvkat_alder,personer
2013,030112,innvandrere,alle,alle,161,ikke_arbutd_innvkat_alder,personer
2013,030113,alle,0,16_25,343,ikke_arbutd_innvkat_alder,personer
2013,030113,alle,0,26_66,309,ikke_arbutd_innvkat_alder,personer
2013,030113,alle,0,alle,652,ikke_arbutd_innvkat_alder,personer
2013,030113,alle,1,16_25,280,ikke_arbutd_innvkat_alder,personer
2013,030113,alle,1,26_66,229,ikke_arbutd_innvkat_alder,personer
2013,030113,alle,1,alle,509,ikke_arbutd_innvkat_alder,personer
2013,030113,alle,alle,16_25,623,ikke_arbutd_innvkat_alder,personer
2013,030113,alle,alle,26_66,538,ikke_arbutd_innvkat_alder,personer
2013,030113,alle,alle,alle,1161,ikke_arbutd_innvkat_alder,personer
2013,030113,befolkningen_ellers,0,16_25,270,ikke_arbutd_innvkat_alder,personer
2013,030113,befolkningen_ellers,0,26_66,197,ikke_arbutd_innvkat_alder,personer
2013,030113,befolkningen_ellers,0,alle,467,ikke_arbutd_innvkat_alder,personer
2013,030113,befolkningen_ellers,1,16_25,214,ikke_arbutd_innvkat_alder,personer
2013,030113,befolkningen_ellers,1,26_66,156,ikke_arbutd_innvkat_alder,personer
2013,030113,befolkningen_ellers,1,alle,370,ikke_arbutd_innvkat_alder,personer
2013,030113,befolkningen_ellers,alle,16_25,484,ikke_arbutd_innvkat_alder,personer
2013,030113,befolkningen_ellers,alle,26_66,353,ikke_arbutd_innvkat_alder,personer
2013,030113,befolkningen_ellers,alle,alle,837,ikke_arbutd_innvkat_alder,personer
2013,030113,innvandrere,0,16_25,42,ikke_arbutd_innvkat_alder,personer
2013,030113,innvandrere,0,26_66,94,ikke_arbutd_innvkat_alder,personer
2013,030113,innvandrere,0,alle,136,ikke_arbutd_innvkat_alder,personer
2013,030113,innvandrere,1,16_25,33,ikke_arbutd_innvkat_alder,personer
2013,030113,innvandrere,1,26_66,59,ikke_arbutd_innvkat_alder,personer
2013,030113,innvandrere,1,alle,92,ikke_arbutd_innvkat_alder,personer
2013,030113,innvandrere,alle,16_25,75,ikke_arbutd_innvkat_alder,personer
2013,030113,innvandrere,alle,26_66,153,ikke_arbutd_innvkat_alder,personer
2013,030113,innvandrere,alle,alle,228,ikke_arbutd_innvkat_alder,personer
2013,030114,alle,0,16_25,177,ikke_arbutd_innvkat_alder,personer
2013,030114,alle,0,26_66,166,ikke_arbutd_innvkat_alder,personer
2013,030114,alle,0,alle,343,ikke_arbutd_innvkat_alder,personer
2013,030114,alle,1,16_25,166,ikke_arbutd_innvkat_alder,personer
2013,030114,alle,1,26_66,123,ikke_arbutd_innvkat_alder,personer
2013,030114,alle,1,alle,289,ikke_arbutd_innvkat_alder,personer
2013,030114,alle,alle,16_25,343,ikke_arbutd_innvkat_alder,personer
2013,030114,alle,alle,26_66,289,ikke_arbutd_innvkat_alder,personer
2013,030114,alle,alle,alle,632,ikke_arbutd_innvkat_alder,personer
2013,030114,befolkningen_ellers,0,16_25,132,ikke_arbutd_innvkat_alder,personer
2013,030114,befolkningen_ellers,0,26_66,92,ikke_arbutd_innvkat_alder,personer
2013,030114,befolkningen_ellers,0,alle,224,ikke_arbutd_innvkat_alder,personer
2013,030114,befolkningen_ellers,1,16_25,125,ikke_arbutd_innvkat_alder,personer
2013,030114,befolkningen_ellers,1,26_66,73,ikke_arbutd_innvkat_alder,personer
2013,030114,befolkningen_ellers,1,alle,198,ikke_arbutd_innvkat_alder,personer
2013,030114,befolkningen_ellers,alle,16_25,257,ikke_arbutd_innvkat_alder,personer
2013,030114,befolkningen_ellers,alle,26_66,165,ikke_arbutd_innvkat_alder,personer
2013,030114,befolkningen_ellers,alle,alle,422,ikke_arbutd_innvkat_alder,personer
2013,030114,innvandrere,0,16_25,29,ikke_arbutd_innvkat_alder,personer
2013,030114,innvandrere,0,26_66,65,ikke_arbutd_innvkat_alder,personer
2013,030114,innvandrere,0,alle,94,ikke_arbutd_innvkat_alder,personer
2013,030114,innvandrere,1,16_25,27,ikke_arbutd_innvkat_alder,personer
2013,030114,innvandrere,1,26_66,43,ikke_arbutd_innvkat_alder,personer
2013,030114,innvandrere,1,alle,70,ikke_arbutd_innvkat_alder,personer
2013,030114,innvandrere,alle,16_25,56,ikke_arbutd_innvkat_alder,personer
2013,030114,innvandrere,alle,26_66,108,ikke_arbutd_innvkat_alder,personer
2013,030114,innvandrere,alle,alle,164,ikke_arbutd_innvkat_alder,personer
2013,030115,alle,0,16_25,218,ikke_arbutd_innvkat_alder,personer
2013,030115,alle,0,26_66,200,ikke_arbutd_innvkat_alder,personer
2013,030115,alle,0,alle,418,ikke_arbutd_innvkat_alder,personer
2013,030115,alle,1,16_25,189,ikke_arbutd_innvkat_alder,personer
2013,030115,alle,1,26_66,139,ikke_arbutd_innvkat_alder,personer
2013,030115,alle,1,alle,328,ikke_arbutd_innvkat_alder,personer
2013,030115,alle,alle,16_25,407,ikke_arbutd_innvkat_alder,personer
2013,030115,alle,alle,26_66,339,ikke_arbutd_innvkat_alder,personer
2013,030115,alle,alle,alle,746,ikke_arbutd_innvkat_alder,personer
2013,030115,befolkningen_ellers,0,16_25,177,ikke_arbutd_innvkat_alder,personer
2013,030115,befolkningen_ellers,0,26_66,129,ikke_arbutd_innvkat_alder,personer
2013,030115,befolkningen_ellers,0,alle,306,ikke_arbutd_innvkat_alder,personer
2013,030115,befolkningen_ellers,1,16_25,147,ikke_arbutd_innvkat_alder,personer
2013,030115,befolkningen_ellers,1,26_66,91,ikke_arbutd_innvkat_alder,personer
2013,030115,befolkningen_ellers,1,alle,238,ikke_arbutd_innvkat_alder,personer
2013,030115,befolkningen_ellers,alle,16_25,324,ikke_arbutd_innvkat_alder,personer
2013,030115,befolkningen_ellers,alle,26_66,220,ikke_arbutd_innvkat_alder,personer
2013,030115,befolkningen_ellers,alle,alle,544,ikke_arbutd_innvkat_alder,personer
2013,030115,innvandrere,0,16_25,26,ikke_arbutd_innvkat_alder,personer
2013,030115,innvandrere,0,26_66,59,ikke_arbutd_innvkat_alder,personer
2013,030115,innvandrere,0,alle,85,ikke_arbutd_innvkat_alder,personer
2013,030115,innvandrere,1,16_25,26,ikke_arbutd_innvkat_alder,personer
2013,030115,innvandrere,1,26_66,40,ikke_arbutd_innvkat_alder,personer
2013,030115,innvandrere,1,alle,66,ikke_arbutd_innvkat_alder,personer
2013,030115,innvandrere,alle,16_25,52,ikke_arbutd_innvkat_alder,personer
2013,030115,innvandrere,alle,26_66,99,ikke_arbutd_innvkat_alder,personer
2013,030115,innvandrere,alle,alle,151,ikke_arbutd_innvkat_alder,personer
2013,030116,alle,0,16_25,145,ikke_arbutd_innvkat_alder,personer
2013,030116,alle,0,26_66,95,ikke_arbutd_innvkat_alder,personer
2013,030116,alle,0,alle,240,ikke_arbutd_innvkat_alder,personer
2013,030116,alle,1,16_25,131,ikke_arbutd_innvkat_alder,personer
2013,030116,alle,1,26_66,65,ikke_arbutd_innvkat_alder,personer
2013,030116,alle,1,alle,196,ikke_arbutd_innvkat_alder,personer
2013,030116,alle,alle,16_25,276,ikke_arbutd_innvkat_alder,personer
2013,030116,alle,alle,26_66,160,ikke_arbutd_innvkat_alder,personer
2013,030116,alle,alle,alle,436,ikke_arbutd_innvkat_alder,personer
2013,030116,befolkningen_ellers,0,16_25,109,ikke_arbutd_innvkat_alder,personer
2013,030116,befolkningen_ellers,0,26_66,68,ikke_arbutd_innvkat_alder,personer
2013,030116,befolkningen_ellers,0,alle,177,ikke_arbutd_innvkat_alder,personer
2013,030116,befolkningen_ellers,1,16_25,108,ikke_arbutd_innvkat_alder,personer
2013,030116,befolkningen_ellers,1,26_66,43,ikke_arbutd_innvkat_alder,personer
2013,030116,befolkningen_ellers,1,alle,151,ikke_arbutd_innvkat_alder,personer
2013,030116,befolkningen_ellers,alle,16_25,217,ikke_arbutd_innvkat_alder,personer
2013,030116,befolkningen_ellers,alle,26_66,111,ikke_arbutd_innvkat_alder,personer
2013,030116,befolkningen_ellers,alle,alle,328,ikke_arbutd_innvkat_alder,personer
2013,030116,innvandrere,0,16_25,26,ikke_arbutd_innvkat_alder,personer
2013,030116,innvandrere,0,26_66,25,ikke_arbutd_innvkat_alder,personer
2013,030116,innvandrere,0,alle,51,ikke_arbutd_innvkat_alder,personer
2013,030116,innvandrere,1,16_25,18,ikke_arbutd_innvkat_alder,personer
2013,030116,innvandrere,1,26_66,22,ikke_arbutd_innvkat_alder,personer
2013,030116,innvandrere,1,alle,40,ikke_arbutd_innvkat_alder,personer
2013,030116,innvandrere,alle,16_25,44,ikke_arbutd_innvkat_alder,personer
2013,030116,innvandrere,alle,26_66,47,ikke_arbutd_innvkat_alder,personer
2013,030116,innvandrere,alle,alle,91,ikke_arbutd_innvkat_alder,personer
2013,030117,alle,0,16_25,191,ikke_arbutd_innvkat_alder,personer
2013,030117,alle,0,26_66,145,ikke_arbutd_innvkat_alder,personer
2013,030117,alle,0,alle,336,ikke_arbutd_innvkat_alder,personer
2013,030117,alle,1,16_25,185,ikke_arbutd_innvkat_alder,personer
2013,030117,alle,1,26_66,108,ikke_arbutd_innvkat_alder,personer
2013,030117,alle,1,alle,293,ikke_arbutd_innvkat_alder,personer
2013,030117,alle,alle,16_25,376,ikke_arbutd_innvkat_alder,personer
2013,030117,alle,alle,26_66,253,ikke_arbutd_innvkat_alder,personer
2013,030117,alle,alle,alle,629,ikke_arbutd_innvkat_alder,personer
2013,030117,befolkningen_ellers,0,16_25,141,ikke_arbutd_innvkat_alder,personer
2013,030117,befolkningen_ellers,0,26_66,85,ikke_arbutd_innvkat_alder,personer
2013,030117,befolkningen_ellers,0,alle,226,ikke_arbutd_innvkat_alder,personer
2013,030117,befolkningen_ellers,1,16_25,143,ikke_arbutd_innvkat_alder,personer
2013,030117,befolkningen_ellers,1,26_66,63,ikke_arbutd_innvkat_alder,personer
2013,030117,befolkningen_ellers,1,alle,206,ikke_arbutd_innvkat_alder,personer
2013,030117,befolkningen_ellers,alle,16_25,284,ikke_arbutd_innvkat_alder,personer
2013,030117,befolkningen_ellers,alle,26_66,148,ikke_arbutd_innvkat_alder,personer
2013,030117,befolkningen_ellers,alle,alle,432,ikke_arbutd_innvkat_alder,personer
2013,030117,innvandrere,0,16_25,39,ikke_arbutd_innvkat_alder,personer
2013,030117,innvandrere,0,26_66,52,ikke_arbutd_innvkat_alder,personer
2013,030117,innvandrere,0,alle,91,ikke_arbutd_innvkat_alder,personer
2013,030117,innvandrere,1,16_25,29,ikke_arbutd_innvkat_alder,personer
2013,030117,innvandrere,1,26_66,42,ikke_arbutd_innvkat_alder,personer
2013,030117,innvandrere,1,alle,71,ikke_arbutd_innvkat_alder,personer
2013,030117,innvandrere,alle,16_25,68,ikke_arbutd_innvkat_alder,personer
2013,030117,innvandrere,alle,26_66,94,ikke_arbutd_innvkat_alder,personer
2013,030117,innvandrere,alle,alle,162,ikke_arbutd_innvkat_alder,personer
2013,030199,alle,0,16_25,74,ikke_arbutd_innvkat_alder,personer
2013,030199,alle,0,26_66,57,ikke_arbutd_innvkat_alder,personer
2013,030199,alle,0,alle,131,ikke_arbutd_innvkat_alder,personer
2013,030199,alle,1,16_25,54,ikke_arbutd_innvkat_alder,personer
2013,030199,alle,1,26_66,60,ikke_arbutd_innvkat_alder,personer
2013,030199,alle,1,alle,114,ikke_arbutd_innvkat_alder,personer
2013,030199,alle,alle,16_25,128,ikke_arbutd_innvkat_alder,personer
2013,030199,alle,alle,26_66,117,ikke_arbutd_innvkat_alder,personer
2013,030199,alle,alle,alle,245,ikke_arbutd_innvkat_alder,personer
2013,030199,befolkningen_ellers,0,16_25,59,ikke_arbutd_innvkat_alder,personer
2013,030199,befolkningen_ellers,0,26_66,40,ikke_arbutd_innvkat_alder,personer
2013,030199,befolkningen_ellers,0,alle,99,ikke_arbutd_innvkat_alder,personer
2013,030199,befolkningen_ellers,1,16_25,40,ikke_arbutd_innvkat_alder,personer
2013,030199,befolkningen_ellers,1,26_66,34,ikke_arbutd_innvkat_alder,personer
2013,030199,befolkningen_ellers,1,alle,74,ikke_arbutd_innvkat_alder,personer
2013,030199,befolkningen_ellers,alle,16_25,99,ikke_arbutd_innvkat_alder,personer
2013,030199,befolkningen_ellers,alle,26_66,74,ikke_arbutd_innvkat_alder,personer
2013,030199,befolkningen_ellers,alle,alle,173,ikke_arbutd_innvkat_alder,personer
2013,030199,innvandrere,0,16_25,10,ikke_arbutd_innvkat_alder,personer
2013,030199,innvandrere,0,26_66,16,ikke_arbutd_innvkat_alder,personer
2013,030199,innvandrere,0,alle,26,ikke_arbutd_innvkat_alder,personer
2013,030199,innvandrere,1,16_25,9,ikke_arbutd_innvkat_alder,personer
2013,030199,innvandrere,1,26_66,22,ikke_arbutd_innvkat_alder,personer
2013,030199,innvandrere,1,alle,31,ikke_arbutd_innvkat_alder,personer
2013,030199,innvandrere,alle,16_25,19,ikke_arbutd_innvkat_alder,personer
2013,030199,innvandrere,alle,26_66,38,ikke_arbutd_innvkat_alder,personer
2013,030199,innvandrere,alle,alle,57,ikke_arbutd_innvkat_alder,personer
2014,00,alle,0,16_25,96760,ikke_arbutd_innvkat_alder,personer
2014,00,alle,0,26_66,58456,ikke_arbutd_innvkat_alder,personer
2014,00,alle,0,alle,155216,ikke_arbutd_innvkat_alder,personer
2014,00,alle,1,16_25,84355,ikke_arbutd_innvkat_alder,personer
2014,00,alle,1,26_66,39248,ikke_arbutd_innvkat_alder,personer
2014,00,alle,1,alle,123603,ikke_arbutd_innvkat_alder,personer
2014,00,alle,alle,16_25,181115,ikke_arbutd_innvkat_alder,personer
2014,00,alle,alle,26_66,97704,ikke_arbutd_innvkat_alder,personer
2014,00,alle,alle,alle,278819,ikke_arbutd_innvkat_alder,personer
2014,00,befolkningen_ellers,0,16_25,84927,ikke_arbutd_innvkat_alder,personer
2014,00,befolkningen_ellers,0,26_66,46658,ikke_arbutd_innvkat_alder,personer
2014,00,befolkningen_ellers,0,alle,131585,ikke_arbutd_innvkat_alder,personer
2014,00,befolkningen_ellers,1,16_25,73585,ikke_arbutd_innvkat_alder,personer
2014,00,befolkningen_ellers,1,26_66,30359,ikke_arbutd_innvkat_alder,personer
2014,00,befolkningen_ellers,1,alle,103944,ikke_arbutd_innvkat_alder,personer
2014,00,befolkningen_ellers,alle,16_25,158512,ikke_arbutd_innvkat_alder,personer
2014,00,befolkningen_ellers,alle,26_66,77017,ikke_arbutd_innvkat_alder,personer
2014,00,befolkningen_ellers,alle,alle,235529,ikke_arbutd_innvkat_alder,personer
2014,00,innvandrere,0,16_25,5954,ikke_arbutd_innvkat_alder,personer
2014,00,innvandrere,0,26_66,9440,ikke_arbutd_innvkat_alder,personer
2014,00,innvandrere,0,alle,15394,ikke_arbutd_innvkat_alder,personer
2014,00,innvandrere,1,16_25,5724,ikke_arbutd_innvkat_alder,personer
2014,00,innvandrere,1,26_66,7071,ikke_arbutd_innvkat_alder,personer
2014,00,innvandrere,1,alle,12795,ikke_arbutd_innvkat_alder,personer
2014,00,innvandrere,alle,16_25,11678,ikke_arbutd_innvkat_alder,personer
2014,00,innvandrere,alle,26_66,16511,ikke_arbutd_innvkat_alder,personer
2014,00,innvandrere,alle,alle,28189,ikke_arbutd_innvkat_alder,personer
2014,030101,alle,0,16_25,1359,ikke_arbutd_innvkat_alder,personer
2014,030101,alle,0,26_66,1304,ikke_arbutd_innvkat_alder,personer
2014,030101,alle,0,alle,2663,ikke_arbutd_innvkat_alder,personer
2014,030101,alle,1,16_25,1016,ikke_arbutd_innvkat_alder,personer
2014,030101,alle,1,26_66,1035,ikke_arbutd_innvkat_alder,personer
2014,030101,alle,1,alle,2051,ikke_arbutd_innvkat_alder,personer
2014,030101,alle,alle,16_25,2375,ikke_arbutd_innvkat_alder,personer
2014,030101,alle,alle,26_66,2339,ikke_arbutd_innvkat_alder,personer
2014,030101,alle,alle,alle,4714,ikke_arbutd_innvkat_alder,personer
2014,030101,befolkningen_ellers,0,16_25,1084,ikke_arbutd_innvkat_alder,personer
2014,030101,befolkningen_ellers,0,26_66,935,ikke_arbutd_innvkat_alder,personer
2014,030101,befolkningen_ellers,0,alle,2019,ikke_arbutd_innvkat_alder,personer
2014,030101,befolkningen_ellers,1,16_25,835,ikke_arbutd_innvkat_alder,personer
2014,030101,befolkningen_ellers,1,26_66,734,ikke_arbutd_innvkat_alder,personer
2014,030101,befolkningen_ellers,1,alle,1569,ikke_arbutd_innvkat_alder,personer
2014,030101,befolkningen_ellers,alle,16_25,1919,ikke_arbutd_innvkat_alder,personer
2014,030101,befolkningen_ellers,alle,26_66,1669,ikke_arbutd_innvkat_alder,personer
2014,030101,befolkningen_ellers,alle,alle,3588,ikke_arbutd_innvkat_alder,personer
2014,030101,innvandrere,0,16_25,139,ikke_arbutd_innvkat_alder,personer
2014,030101,innvandrere,0,26_66,282,ikke_arbutd_innvkat_alder,personer
2014,030101,innvandrere,0,alle,421,ikke_arbutd_innvkat_alder,personer
2014,030101,innvandrere,1,16_25,84,ikke_arbutd_innvkat_alder,personer
2014,030101,innvandrere,1,26_66,228,ikke_arbutd_innvkat_alder,personer
2014,030101,innvandrere,1,alle,312,ikke_arbutd_innvkat_alder,personer
2014,030101,innvandrere,alle,16_25,223,ikke_arbutd_innvkat_alder,personer
2014,030101,innvandrere,alle,26_66,510,ikke_arbutd_innvkat_alder,personer
2014,030101,innvandrere,alle,alle,733,ikke_arbutd_innvkat_alder,personer
2014,030102,alle,0,16_25,1152,ikke_arbutd_innvkat_alder,personer
2014,030102,alle,0,26_66,1089,ikke_arbutd_innvkat_alder,personer
2014,030102,alle,0,alle,2241,ikke_arbutd_innvkat_alder,personer
2014,030102,alle,1,16_25,818,ikke_arbutd_innvkat_alder,personer
2014,030102,alle,1,26_66,825,ikke_arbutd_innvkat_alder,personer
2014,030102,alle,1,alle,1643,ikke_arbutd_innvkat_alder,personer
2014,030102,alle,alle,16_25,1970,ikke_arbutd_innvkat_alder,personer
2014,030102,alle,alle,26_66,1914,ikke_arbutd_innvkat_alder,personer
2014,030102,alle,alle,alle,3884,ikke_arbutd_innvkat_alder,personer
2014,030102,befolkningen_ellers,0,16_25,942,ikke_arbutd_innvkat_alder,personer
2014,030102,befolkningen_ellers,0,26_66,761,ikke_arbutd_innvkat_alder,personer
2014,030102,befolkningen_ellers,0,alle,1703,ikke_arbutd_innvkat_alder,personer
2014,030102,befolkningen_ellers,1,16_25,668,ikke_arbutd_innvkat_alder,personer
2014,030102,befolkningen_ellers,1,26_66,566,ikke_arbutd_innvkat_alder,personer
2014,030102,befolkningen_ellers,1,alle,1234,ikke_arbutd_innvkat_alder,personer
2014,030102,befolkningen_ellers,alle,16_25,1610,ikke_arbutd_innvkat_alder,personer
2014,030102,befolkningen_ellers,alle,26_66,1327,ikke_arbutd_innvkat_alder,personer
2014,030102,befolkningen_ellers,alle,alle,2937,ikke_arbutd_innvkat_alder,personer
2014,030102,innvandrere,0,16_25,108,ikke_arbutd_innvkat_alder,personer
2014,030102,innvandrere,0,26_66,269,ikke_arbutd_innvkat_alder,personer
2014,030102,innvandrere,0,alle,377,ikke_arbutd_innvkat_alder,personer
2014,030102,innvandrere,1,16_25,75,ikke_arbutd_innvkat_alder,personer
2014,030102,innvandrere,1,26_66,208,ikke_arbutd_innvkat_alder,personer
2014,030102,innvandrere,1,alle,283,ikke_arbutd_innvkat_alder,personer
2014,030102,innvandrere,alle,16_25,183,ikke_arbutd_innvkat_alder,personer
2014,030102,innvandrere,alle,26_66,477,ikke_arbutd_innvkat_alder,personer
2014,030102,innvandrere,alle,alle,660,ikke_arbutd_innvkat_alder,personer
2014,030103,alle,0,16_25,1295,ikke_arbutd_innvkat_alder,personer
2014,030103,alle,0,26_66,1216,ikke_arbutd_innvkat_alder,personer
2014,030103,alle,0,alle,2511,ikke_arbutd_innvkat_alder,personer
2014,030103,alle,1,16_25,975,ikke_arbutd_innvkat_alder,personer
2014,030103,alle,1,26_66,892,ikke_arbutd_innvkat_alder,personer
2014,030103,alle,1,alle,1867,ikke_arbutd_innvkat_alder,personer
2014,030103,alle,alle,16_25,2270,ikke_arbutd_innvkat_alder,personer
2014,030103,alle,alle,26_66,2108,ikke_arbutd_innvkat_alder,personer
2014,030103,alle,alle,alle,4378,ikke_arbutd_innvkat_alder,personer
2014,030103,befolkningen_ellers,0,16_25,1054,ikke_arbutd_innvkat_alder,personer
2014,030103,befolkningen_ellers,0,26_66,838,ikke_arbutd_innvkat_alder,personer
2014,030103,befolkningen_ellers,0,alle,1892,ikke_arbutd_innvkat_alder,personer
2014,030103,befolkningen_ellers,1,16_25,770,ikke_arbutd_innvkat_alder,personer
2014,030103,befolkningen_ellers,1,26_66,614,ikke_arbutd_innvkat_alder,personer
2014,030103,befolkningen_ellers,1,alle,1384,ikke_arbutd_innvkat_alder,personer
2014,030103,befolkningen_ellers,alle,16_25,1824,ikke_arbutd_innvkat_alder,personer
2014,030103,befolkningen_ellers,alle,26_66,1452,ikke_arbutd_innvkat_alder,personer
2014,030103,befolkningen_ellers,alle,alle,3276,ikke_arbutd_innvkat_alder,personer
2014,030103,innvandrere,0,16_25,119,ikke_arbutd_innvkat_alder,personer
2014,030103,innvandrere,0,26_66,290,ikke_arbutd_innvkat_alder,personer
