aar,fylke_nr,innvgrunn_6,kjonn,tabellvariabel,tabell_navn,enhet
2014,01,utdanning,0,295,sysselsatte_innvandringsgrunn,personer
2014,01,utdanning,1,96,sysselsatte_innvandringsgrunn,personer
2014,01,utdanning,alle,391,sysselsatte_innvandringsgrunn,personer
2014,02,alle,0,22458,sysselsatte_innvandringsgrunn,personer
2014,02,alle,1,28824,sysselsatte_innvandringsgrunn,personer
2014,02,alle,alle,51282,sysselsatte_innvandringsgrunn,personer
2014,02,annet,0,83,sysselsatte_innvandringsgrunn,personer
2014,02,annet,1,50,sysselsatte_innvandringsgrunn,personer
2014,02,annet,alle,133,sysselsatte_innvandringsgrunn,personer
2014,02,arbeid,0,3811,sysselsatte_innvandringsgrunn,personer
2014,02,arbeid,1,12435,sysselsatte_innvandringsgrunn,personer
2014,02,arbeid,alle,16246,sysselsatte_innvandringsgrunn,personer
2014,02,familie,0,7705,sysselsatte_innvandringsgrunn,personer
2014,02,familie,1,3772,sysselsatte_innvandringsgrunn,personer
2014,02,familie,alle,11477,sysselsatte_innvandringsgrunn,personer
2014,02,flukt,0,2254,sysselsatte_innvandringsgrunn,personer
2014,02,flukt,1,3654,sysselsatte_innvandringsgrunn,personer
2014,02,flukt,alle,5908,sysselsatte_innvandringsgrunn,personer
2014,02,uoppgitt,0,6987,sysselsatte_innvandringsgrunn,personer
2014,02,uoppgitt,1,8176,sysselsatte_innvandringsgrunn,personer
2014,02,uoppgitt,alle,15163,sysselsatte_innvandringsgrunn,personer
2014,02,utdanning,0,1618,sysselsatte_innvandringsgrunn,personer
2014,02,utdanning,1,737,sysselsatte_innvandringsgrunn,personer
2014,02,utdanning,alle,2355,sysselsatte_innvandringsgrunn,personer
2014,03,alle,0,39502,sysselsatte_innvandringsgrunn,personer
2014,03,alle,1,52449,sysselsatte_innvandringsgrunn,personer
2014,03,alle,alle,91951,sysselsatte_innvandringsgrunn,personer
2014,03,annet,0,160,sysselsatte_innvandringsgrunn,personer
2014,03,annet,1,158,sysselsatte_innvandringsgrunn,personer
2014,03,annet,alle,318,sysselsatte_innvandringsgrunn,personer
2014,03,arbeid,0,6865,sysselsatte_innvandringsgrunn,personer
2014,03,arbeid,1,17923,sysselsatte_innvandringsgrunn,personer
2014,03,arbeid,alle,24788,sysselsatte_innvandringsgrunn,personer
2014,03,familie,0,12378,sysselsatte_innvandringsgrunn,personer
2014,03,familie,1,8939,sysselsatte_innvandringsgrunn,personer
2014,03,familie,alle,21317,sysselsatte_innvandringsgrunn,personer
2014,03,flukt,0,3659,sysselsatte_innvandringsgrunn,personer
2014,03,flukt,1,6688,sysselsatte_innvandringsgrunn,personer
2014,03,flukt,alle,10347,sysselsatte_innvandringsgrunn,personer
2014,03,uoppgitt,0,13003,sysselsatte_innvandringsgrunn,personer
2014,03,uoppgitt,1,16598,sysselsatte_innvandringsgrunn,personer
2014,03,uoppgitt,alle,29601,sysselsatte_innvandringsgrunn,personer
2014,03,utdanning,0,3437,sysselsatte_innvandringsgrunn,personer
2014,03,utdanning,1,2143,sysselsatte_innvandringsgrunn,personer
2014,03,utdanning,alle,5580,sysselsatte_innvandringsgrunn,personer
2014,04,alle,0,3605,sysselsatte_innvandringsgrunn,personer
2014,04,alle,1,4229,sysselsatte_innvandringsgrunn,personer
2014,04,alle,alle,7834,sysselsatte_innvandringsgrunn,personer
2014,04,annet,0,13,sysselsatte_innvandringsgrunn,personer
2014,04,annet,1,14,sysselsatte_innvandringsgrunn,personer
2014,04,annet,alle,27,sysselsatte_innvandringsgrunn,personer
2014,04,arbeid,0,661,sysselsatte_innvandringsgrunn,personer
2014,04,arbeid,1,1902,sysselsatte_innvandringsgrunn,personer
2014,04,arbeid,alle,2563,sysselsatte_innvandringsgrunn,personer
2014,04,familie,0,1327,sysselsatte_innvandringsgrunn,personer
2014,04,familie,1,487,sysselsatte_innvandringsgrunn,personer
2014,04,familie,alle,1814,sysselsatte_innvandringsgrunn,personer
2014,04,flukt,0,487,sysselsatte_innvandringsgrunn,personer
2014,04,flukt,1,755,sysselsatte_innvandringsgrunn,personer
2014,04,flukt,alle,1242,sysselsatte_innvandringsgrunn,personer
2014,04,uoppgitt,0,928,sysselsatte_innvandringsgrunn,personer
2014,04,uoppgitt,1,982,sysselsatte_innvandringsgrunn,personer
2014,04,uoppgitt,alle,1910,sysselsatte_innvandringsgrunn,personer
2014,04,utdanning,0,189,sysselsatte_innvandringsgrunn,personer
2014,04,utdanning,1,89,sysselsatte_innvandringsgrunn,personer
2014,04,utdanning,alle,278,sysselsatte_innvandringsgrunn,personer
2014,05,alle,0,3613,sysselsatte_innvandringsgrunn,personer
2014,05,alle,1,4504,sysselsatte_innvandringsgrunn,personer
2014,05,alle,alle,8117,sysselsatte_innvandringsgrunn,personer
2014,05,annet,0,12,sysselsatte_innvandringsgrunn,personer
2014,05,annet,1,11,sysselsatte_innvandringsgrunn,personer
2014,05,annet,alle,23,sysselsatte_innvandringsgrunn,personer
2014,05,arbeid,0,859,sysselsatte_innvandringsgrunn,personer
2014,05,arbeid,1,2256,sysselsatte_innvandringsgrunn,personer
2014,05,arbeid,alle,3115,sysselsatte_innvandringsgrunn,personer
2014,05,familie,0,1307,sysselsatte_innvandringsgrunn,personer
2014,05,familie,1,506,sysselsatte_innvandringsgrunn,personer
2014,05,familie,alle,1813,sysselsatte_innvandringsgrunn,personer
2014,05,flukt,0,497,sysselsatte_innvandringsgrunn,personer
2014,05,flukt,1,834,sysselsatte_innvandringsgrunn,personer
2014,05,flukt,alle,1331,sysselsatte_innvandringsgrunn,personer
2014,05,uoppgitt,0,770,sysselsatte_innvandringsgrunn,personer
2014,05,uoppgitt,1,832,sysselsatte_innvandringsgrunn,personer
2014,05,uoppgitt,alle,1602,sysselsatte_innvandringsgrunn,personer
2014,05,utdanning,0,168,sysselsatte_innvandringsgrunn,personer
2014,05,utdanning,1,65,sysselsatte_innvandringsgrunn,personer
2014,05,utdanning,alle,233,sysselsatte_innvandringsgrunn,personer
2014,06,alle,0,9512,sysselsatte_innvandringsgrunn,personer
2014,06,alle,1,12670,sysselsatte_innvandringsgrunn,personer
2014,06,alle,alle,22182,sysselsatte_innvandringsgrunn,personer
2014,06,annet,0,26,sysselsatte_innvandringsgrunn,personer
2014,06,annet,1,13,sysselsatte_innvandringsgrunn,personer
2014,06,annet,alle,39,sysselsatte_innvandringsgrunn,personer
2014,06,arbeid,0,1925,sysselsatte_innvandringsgrunn,personer
2014,06,arbeid,1,6131,sysselsatte_innvandringsgrunn,personer
2014,06,arbeid,alle,8056,sysselsatte_innvandringsgrunn,personer
2014,06,familie,0,3616,sysselsatte_innvandringsgrunn,personer
2014,06,familie,1,1677,sysselsatte_innvandringsgrunn,personer
2014,06,familie,alle,5293,sysselsatte_innvandringsgrunn,personer
2014,06,flukt,0,1170,sysselsatte_innvandringsgrunn,personer
2014,06,flukt,1,1906,sysselsatte_innvandringsgrunn,personer
2014,06,flukt,alle,3076,sysselsatte_innvandringsgrunn,personer
2014,06,uoppgitt,0,2293,sysselsatte_innvandringsgrunn,personer
2014,06,uoppgitt,1,2774,sysselsatte_innvandringsgrunn,personer
2014,06,uoppgitt,alle,5067,sysselsatte_innvandringsgrunn,personer
2014,06,utdanning,0,482,sysselsatte_innvandringsgrunn,personer
2014,06,utdanning,1,169,sysselsatte_innvandringsgrunn,personer
2014,06,utdanning,alle,651,sysselsatte_innvandringsgrunn,personer
2014,07,alle,0,6482,sysselsatte_innvandringsgrunn,personer
2014,07,alle,1,7923,sysselsatte_innvandringsgrunn,personer
2014,07,alle,alle,14405,sysselsatte_innvandringsgrunn,personer
2014,07,annet,0,17,sysselsatte_innvandringsgrunn,personer
2014,07,annet,1,13,sysselsatte_innvandringsgrunn,personer
2014,07,annet,alle,30,sysselsatte_innvandringsgrunn,personer
2014,07,arbeid,0,1536,sysselsatte_innvandringsgrunn,personer
2014,07,arbeid,1,3891,sysselsatte_innvandringsgrunn,personer
2014,07,arbeid,alle,5427,sysselsatte_innvandringsgrunn,personer
2014,07,familie,0,2473,sysselsatte_innvandringsgrunn,personer
2014,07,familie,1,972,sysselsatte_innvandringsgrunn,personer
2014,07,familie,alle,3445,sysselsatte_innvandringsgrunn,personer
2014,07,flukt,0,695,sysselsatte_innvandringsgrunn,personer
2014,07,flukt,1,1216,sysselsatte_innvandringsgrunn,personer
2014,07,flukt,alle,1911,sysselsatte_innvandringsgrunn,personer
2014,07,uoppgitt,0,1478,sysselsatte_innvandringsgrunn,personer
2014,07,uoppgitt,1,1721,sysselsatte_innvandringsgrunn,personer
2014,07,uoppgitt,alle,3199,sysselsatte_innvandringsgrunn,personer
2014,07,utdanning,0,283,sysselsatte_innvandringsgrunn,personer
2014,07,utdanning,1,110,sysselsatte_innvandringsgrunn,personer
2014,07,utdanning,alle,393,sysselsatte_innvandringsgrunn,personer
2014,08,alle,0,3786,sysselsatte_innvandringsgrunn,personer
2014,08,alle,1,4259,sysselsatte_innvandringsgrunn,personer
2014,08,alle,alle,8045,sysselsatte_innvandringsgrunn,personer
2014,08,annet,0,17,sysselsatte_innvandringsgrunn,personer
2014,08,annet,1,16,sysselsatte_innvandringsgrunn,personer
2014,08,annet,alle,33,sysselsatte_innvandringsgrunn,personer
2014,08,arbeid,0,570,sysselsatte_innvandringsgrunn,personer
2014,08,arbeid,1,1712,sysselsatte_innvandringsgrunn,personer
2014,08,arbeid,alle,2282,sysselsatte_innvandringsgrunn,personer
2014,08,familie,0,1571,sysselsatte_innvandringsgrunn,personer
2014,08,familie,1,565,sysselsatte_innvandringsgrunn,personer
2014,08,familie,alle,2136,sysselsatte_innvandringsgrunn,personer
2014,08,flukt,0,639,sysselsatte_innvandringsgrunn,personer
2014,08,flukt,1,972,sysselsatte_innvandringsgrunn,personer
2014,08,flukt,alle,1611,sysselsatte_innvandringsgrunn,personer
2014,08,uoppgitt,0,818,sysselsatte_innvandringsgrunn,personer
2014,08,uoppgitt,1,905,sysselsatte_innvandringsgrunn,personer
2014,08,uoppgitt,alle,1723,sysselsatte_innvandringsgrunn,personer
2014,08,utdanning,0,171,sysselsatte_innvandringsgrunn,personer
2014,08,utdanning,1,89,sysselsatte_innvandringsgrunn,personer
2014,08,utdanning,alle,260,sysselsatte_innvandringsgrunn,personer
2014,09,alle,0,2577,sysselsatte_innvandringsgrunn,personer
2014,09,alle,1,3174,sysselsatte_innvandringsgrunn,personer
2014,09,alle,alle,5751,sysselsatte_innvandringsgrunn,personer
2014,09,annet,0,6,sysselsatte_innvandringsgrunn,personer
2014,09,annet,1,18,sysselsatte_innvandringsgrunn,personer
2014,09,annet,alle,24,sysselsatte_innvandringsgrunn,personer
2014,09,arbeid,0,494,sysselsatte_innvandringsgrunn,personer
2014,09,arbeid,1,1471,sysselsatte_innvandringsgrunn,personer
2014,09,arbeid,alle,1965,sysselsatte_innvandringsgrunn,personer
2014,09,familie,0,1011,sysselsatte_innvandringsgrunn,personer
2014,09,familie,1,340,sysselsatte_innvandringsgrunn,personer
2014,09,familie,alle,1351,sysselsatte_innvandringsgrunn,personer
2014,09,flukt,0,416,sysselsatte_innvandringsgrunn,personer
2014,09,flukt,1,616,sysselsatte_innvandringsgrunn,personer
2014,09,flukt,alle,1032,sysselsatte_innvandringsgrunn,personer
2014,09,uoppgitt,0,542,sysselsatte_innvandringsgrunn,personer
2014,09,uoppgitt,1,647,sysselsatte_innvandringsgrunn,personer
2014,09,uoppgitt,alle,1189,sysselsatte_innvandringsgrunn,personer
2014,09,utdanning,0,108,sysselsatte_innvandringsgrunn,personer
2014,09,utdanning,1,82,sysselsatte_innvandringsgrunn,personer
2014,09,utdanning,alle,190,sysselsatte_innvandringsgrunn,personer
2014,10,alle,0,4713,sysselsatte_innvandringsgrunn,personer
2014,10,alle,1,5856,sysselsatte_innvandringsgrunn,personer
2014,10,alle,alle,10569,sysselsatte_innvandringsgrunn,personer
2014,10,annet,0,8,sysselsatte_innvandringsgrunn,personer
2014,10,annet,1,18,sysselsatte_innvandringsgrunn,personer
2014,10,annet,alle,26,sysselsatte_innvandringsgrunn,personer
2014,10,arbeid,0,701,sysselsatte_innvandringsgrunn,personer
2014,10,arbeid,1,2246,sysselsatte_innvandringsgrunn,personer
2014,10,arbeid,alle,2947,sysselsatte_innvandringsgrunn,personer
2014,10,familie,0,1817,sysselsatte_innvandringsgrunn,personer
2014,10,familie,1,772,sysselsatte_innvandringsgrunn,personer
2014,10,familie,alle,2589,sysselsatte_innvandringsgrunn,personer
2014,10,flukt,0,896,sysselsatte_innvandringsgrunn,personer
2014,10,flukt,1,1283,sysselsatte_innvandringsgrunn,personer
2014,10,flukt,alle,2179,sysselsatte_innvandringsgrunn,personer
2014,10,uoppgitt,0,1086,sysselsatte_innvandringsgrunn,personer
2014,10,uoppgitt,1,1403,sysselsatte_innvandringsgrunn,personer
2014,10,uoppgitt,alle,2489,sysselsatte_innvandringsgrunn,personer
2014,10,utdanning,0,205,sysselsatte_innvandringsgrunn,personer
2014,10,utdanning,1,134,sysselsatte_innvandringsgrunn,personer
2014,10,utdanning,alle,339,sysselsatte_innvandringsgrunn,personer
2014,11,alle,0,16417,sysselsatte_innvandringsgrunn,personer
2014,11,alle,1,24550,sysselsatte_innvandringsgrunn,personer
2014,11,alle,alle,40967,sysselsatte_innvandringsgrunn,personer
2014,11,annet,0,61,sysselsatte_innvandringsgrunn,personer
2014,11,annet,1,49,sysselsatte_innvandringsgrunn,personer
2014,11,annet,alle,110,sysselsatte_innvandringsgrunn,personer
2014,11,arbeid,0,4559,sysselsatte_innvandringsgrunn,personer
2014,11,arbeid,1,14164,sysselsatte_innvandringsgrunn,personer
2014,11,arbeid,alle,18723,sysselsatte_innvandringsgrunn,personer
2014,11,familie,0,6320,sysselsatte_innvandringsgrunn,personer
2014,11,familie,1,2387,sysselsatte_innvandringsgrunn,personer
2014,11,familie,alle,8707,sysselsatte_innvandringsgrunn,personer
2014,11,flukt,0,1498,sysselsatte_innvandringsgrunn,personer
2014,11,flukt,1,2655,sysselsatte_innvandringsgrunn,personer
2014,11,flukt,alle,4153,sysselsatte_innvandringsgrunn,personer
2014,11,uoppgitt,0,2940,sysselsatte_innvandringsgrunn,personer
2014,11,uoppgitt,1,4544,sysselsatte_innvandringsgrunn,personer
2014,11,uoppgitt,alle,7484,sysselsatte_innvandringsgrunn,personer
2014,11,utdanning,0,1039,sysselsatte_innvandringsgrunn,personer
2014,11,utdanning,1,751,sysselsatte_innvandringsgrunn,personer
2014,11,utdanning,alle,1790,sysselsatte_innvandringsgrunn,personer
2014,12,alle,0,14355,sysselsatte_innvandringsgrunn,personer
2014,12,alle,1,20480,sysselsatte_innvandringsgrunn,personer
2014,12,alle,alle,34835,sysselsatte_innvandringsgrunn,personer
2014,12,annet,0,47,sysselsatte_innvandringsgrunn,personer
2014,12,annet,1,52,sysselsatte_innvandringsgrunn,personer
2014,12,annet,alle,99,sysselsatte_innvandringsgrunn,personer
2014,12,arbeid,0,3657,sysselsatte_innvandringsgrunn,personer
2014,12,arbeid,1,11874,sysselsatte_innvandringsgrunn,personer
2014,12,arbeid,alle,15531,sysselsatte_innvandringsgrunn,personer
2014,12,familie,0,5632,sysselsatte_innvandringsgrunn,personer
2014,12,familie,1,2284,sysselsatte_innvandringsgrunn,personer
2014,12,familie,alle,7916,sysselsatte_innvandringsgrunn,personer
2014,12,flukt,0,1232,sysselsatte_innvandringsgrunn,personer
2014,12,flukt,1,2190,sysselsatte_innvandringsgrunn,personer
2014,12,flukt,alle,3422,sysselsatte_innvandringsgrunn,personer
2014,12,uoppgitt,0,2617,sysselsatte_innvandringsgrunn,personer
2014,12,uoppgitt,1,3440,sysselsatte_innvandringsgrunn,personer
2014,12,uoppgitt,alle,6057,sysselsatte_innvandringsgrunn,personer
2014,12,utdanning,0,1170,sysselsatte_innvandringsgrunn,personer
2014,12,utdanning,1,640,sysselsatte_innvandringsgrunn,personer
2014,12,utdanning,alle,1810,sysselsatte_innvandringsgrunn,personer
2014,14,alle,0,2481,sysselsatte_innvandringsgrunn,personer
2014,14,alle,1,3372,sysselsatte_innvandringsgrunn,personer
2014,14,alle,alle,5853,sysselsatte_innvandringsgrunn,personer
2014,14,annet,0,10,sysselsatte_innvandringsgrunn,personer
2014,14,annet,1,11,sysselsatte_innvandringsgrunn,personer
2014,14,annet,alle,21,sysselsatte_innvandringsgrunn,personer
2014,14,arbeid,0,729,sysselsatte_innvandringsgrunn,personer
2014,14,arbeid,1,2184,sysselsatte_innvandringsgrunn,personer
2014,14,arbeid,alle,2913,sysselsatte_innvandringsgrunn,personer
2014,14,familie,0,1053,sysselsatte_innvandringsgrunn,personer
2014,14,familie,1,288,sysselsatte_innvandringsgrunn,personer
2014,14,familie,alle,1341,sysselsatte_innvandringsgrunn,personer
2014,14,flukt,0,170,sysselsatte_innvandringsgrunn,personer
2014,14,flukt,1,313,sysselsatte_innvandringsgrunn,personer
2014,14,flukt,alle,483,sysselsatte_innvandringsgrunn,personer
2014,14,uoppgitt,0,423,sysselsatte_innvandringsgrunn,personer
2014,14,uoppgitt,1,528,sysselsatte_innvandringsgrunn,personer
2014,14,uoppgitt,alle,951,sysselsatte_innvandringsgrunn,personer
2014,14,utdanning,0,96,sysselsatte_innvandringsgrunn,personer
2014,14,utdanning,1,48,sysselsatte_innvandringsgrunn,personer
2014,14,utdanning,alle,144,sysselsatte_innvandringsgrunn,personer
2014,15,alle,0,6835,sysselsatte_innvandringsgrunn,personer
2014,15,alle,1,9314,sysselsatte_innvandringsgrunn,personer
2014,15,alle,alle,16149,sysselsatte_innvandringsgrunn,personer
2014,15,annet,0,32,sysselsatte_innvandringsgrunn,personer
2014,15,annet,1,21,sysselsatte_innvandringsgrunn,personer
2014,15,annet,alle,53,sysselsatte_innvandringsgrunn,personer
2014,15,arbeid,0,1914,sysselsatte_innvandringsgrunn,personer
2014,15,arbeid,1,6268,sysselsatte_innvandringsgrunn,personer
2014,15,arbeid,alle,8182,sysselsatte_innvandringsgrunn,personer
2014,15,familie,0,3213,sysselsatte_innvandringsgrunn,personer
2014,15,familie,1,826,sysselsatte_innvandringsgrunn,personer
2014,15,familie,alle,4039,sysselsatte_innvandringsgrunn,personer
2014,15,flukt,0,451,sysselsatte_innvandringsgrunn,personer
2014,15,flukt,1,849,sysselsatte_innvandringsgrunn,personer
2014,15,flukt,alle,1300,sysselsatte_innvandringsgrunn,personer
2014,15,uoppgitt,0,848,sysselsatte_innvandringsgrunn,personer
2014,15,uoppgitt,1,1177,sysselsatte_innvandringsgrunn,personer
2014,15,uoppgitt,alle,2025,sysselsatte_innvandringsgrunn,personer
2014,15,utdanning,0,377,sysselsatte_innvandringsgrunn,personer
2014,15,utdanning,1,173,sysselsatte_innvandringsgrunn,personer
2014,15,utdanning,alle,550,sysselsatte_innvandringsgrunn,personer
2014,16,alle,0,7483,sysselsatte_innvandringsgrunn,personer
2014,16,alle,1,10116,sysselsatte_innvandringsgrunn,personer
2014,16,alle,alle,17599,sysselsatte_innvandringsgrunn,personer
2014,16,annet,0,20,sysselsatte_innvandringsgrunn,personer
2014,16,annet,1,25,sysselsatte_innvandringsgrunn,personer
2014,16,annet,alle,45,sysselsatte_innvandringsgrunn,personer
2014,16,arbeid,0,1896,sysselsatte_innvandringsgrunn,personer
2014,16,arbeid,1,5227,sysselsatte_innvandringsgrunn,personer
2014,16,arbeid,alle,7123,sysselsatte_innvandringsgrunn,personer
2014,16,familie,0,2784,sysselsatte_innvandringsgrunn,personer
2014,16,familie,1,1119,sysselsatte_innvandringsgrunn,personer
2014,16,familie,alle,3903,sysselsatte_innvandringsgrunn,personer
2014,16,flukt,0,726,sysselsatte_innvandringsgrunn,personer
2014,16,flukt,1,1331,sysselsatte_innvandringsgrunn,personer
2014,16,flukt,alle,2057,sysselsatte_innvandringsgrunn,personer
2014,16,uoppgitt,0,1444,sysselsatte_innvandringsgrunn,personer
2014,16,uoppgitt,1,1752,sysselsatte_innvandringsgrunn,personer
2014,16,uoppgitt,alle,3196,sysselsatte_innvandringsgrunn,personer
2014,16,utdanning,0,613,sysselsatte_innvandringsgrunn,personer
2014,16,utdanning,1,662,sysselsatte_innvandringsgrunn,personer
2014,16,utdanning,alle,1275,sysselsatte_innvandringsgrunn,personer
2014,17,alle,0,2033,sysselsatte_innvandringsgrunn,personer
2014,17,alle,1,2463,sysselsatte_innvandringsgrunn,personer
2014,17,alle,alle,4496,sysselsatte_innvandringsgrunn,personer
2014,17,annet,0,9,sysselsatte_innvandringsgrunn,personer
2014,17,annet,1,12,sysselsatte_innvandringsgrunn,personer
2014,17,annet,alle,21,sysselsatte_innvandringsgrunn,personer
2014,17,arbeid,0,415,sysselsatte_innvandringsgrunn,personer
2014,17,arbeid,1,1293,sysselsatte_innvandringsgrunn,personer
2014,17,arbeid,alle,1708,sysselsatte_innvandringsgrunn,personer
2014,17,familie,0,887,sysselsatte_innvandringsgrunn,personer
2014,17,familie,1,218,sysselsatte_innvandringsgrunn,personer
2014,17,familie,alle,1105,sysselsatte_innvandringsgrunn,personer
2014,17,flukt,0,234,sysselsatte_innvandringsgrunn,personer
2014,17,flukt,1,506,sysselsatte_innvandringsgrunn,personer
2014,17,flukt,alle,740,sysselsatte_innvandringsgrunn,personer
2014,17,uoppgitt,0,377,sysselsatte_innvandringsgrunn,personer
2014,17,uoppgitt,1,408,sysselsatte_innvandringsgrunn,personer
2014,17,uoppgitt,alle,785,sysselsatte_innvandringsgrunn,personer
2014,17,utdanning,0,111,sysselsatte_innvandringsgrunn,personer
2014,17,utdanning,1,26,sysselsatte_innvandringsgrunn,personer
2014,17,utdanning,alle,137,sysselsatte_innvandringsgrunn,personer
2014,18,alle,0,4727,sysselsatte_innvandringsgrunn,personer
2014,18,alle,1,5451,sysselsatte_innvandringsgrunn,personer
2014,18,alle,alle,10178,sysselsatte_innvandringsgrunn,personer
2014,18,annet,0,19,sysselsatte_innvandringsgrunn,personer
2014,18,annet,1,14,sysselsatte_innvandringsgrunn,personer
2014,18,annet,alle,33,sysselsatte_innvandringsgrunn,personer
2014,18,arbeid,0,1054,sysselsatte_innvandringsgrunn,personer
2014,18,arbeid,1,2659,sysselsatte_innvandringsgrunn,personer
2014,18,arbeid,alle,3713,sysselsatte_innvandringsgrunn,personer
2014,18,familie,0,1973,sysselsatte_innvandringsgrunn,personer
2014,18,familie,1,580,sysselsatte_innvandringsgrunn,personer
2014,18,familie,alle,2553,sysselsatte_innvandringsgrunn,personer
2014,18,flukt,0,446,sysselsatte_innvandringsgrunn,personer
2014,18,flukt,1,1051,sysselsatte_innvandringsgrunn,personer
2014,18,flukt,alle,1497,sysselsatte_innvandringsgrunn,personer
2014,18,uoppgitt,0,932,sysselsatte_innvandringsgrunn,personer
2014,18,uoppgitt,1,977,sysselsatte_innvandringsgrunn,personer
2014,18,uoppgitt,alle,1909,sysselsatte_innvandringsgrunn,personer
2014,18,utdanning,0,303,sysselsatte_innvandringsgrunn,personer
2014,18,utdanning,1,170,sysselsatte_innvandringsgrunn,personer
2014,18,utdanning,alle,473,sysselsatte_innvandringsgrunn,personer
2014,19,alle,0,4038,sysselsatte_innvandringsgrunn,personer
2014,19,alle,1,4653,sysselsatte_innvandringsgrunn,personer
2014,19,alle,alle,8691,sysselsatte_innvandringsgrunn,personer
2014,19,annet,0,15,sysselsatte_innvandringsgrunn,personer
2014,19,annet,1,18,sysselsatte_innvandringsgrunn,personer
2014,19,annet,alle,33,sysselsatte_innvandringsgrunn,personer
2014,19,arbeid,0,970,sysselsatte_innvandringsgrunn,personer
2014,19,arbeid,1,2197,sysselsatte_innvandringsgrunn,personer
2014,19,arbeid,alle,3167,sysselsatte_innvandringsgrunn,personer
2014,19,familie,0,1367,sysselsatte_innvandringsgrunn,personer
2014,19,familie,1,546,sysselsatte_innvandringsgrunn,personer
2014,19,familie,alle,1913,sysselsatte_innvandringsgrunn,personer
2014,19,flukt,0,321,sysselsatte_innvandringsgrunn,personer
2014,19,flukt,1,680,sysselsatte_innvandringsgrunn,personer
2014,19,flukt,alle,1001,sysselsatte_innvandringsgrunn,personer
2014,19,uoppgitt,0,965,sysselsatte_innvandringsgrunn,personer
2014,19,uoppgitt,1,908,sysselsatte_innvandringsgrunn,personer
2014,19,uoppgitt,alle,1873,sysselsatte_innvandringsgrunn,personer
2014,19,utdanning,0,400,sysselsatte_innvandringsgrunn,personer
2014,19,utdanning,1,304,sysselsatte_innvandringsgrunn,personer
2014,19,utdanning,alle,704,sysselsatte_innvandringsgrunn,personer
2014,20,alle,0,2566,sysselsatte_innvandringsgrunn,personer
2014,20,alle,1,2704,sysselsatte_innvandringsgrunn,personer
2014,20,alle,alle,5270,sysselsatte_innvandringsgrunn,personer
2014,20,annet,0,11,sysselsatte_innvandringsgrunn,personer
2014,20,annet,1,10,sysselsatte_innvandringsgrunn,personer
2014,20,annet,alle,21,sysselsatte_innvandringsgrunn,personer
2014,20,arbeid,0,618,sysselsatte_innvandringsgrunn,personer
2014,20,arbeid,1,1345,sysselsatte_innvandringsgrunn,personer
2014,20,arbeid,alle,1963,sysselsatte_innvandringsgrunn,personer
2014,20,familie,0,989,sysselsatte_innvandringsgrunn,personer
2014,20,familie,1,304,sysselsatte_innvandringsgrunn,personer
2014,20,familie,alle,1293,sysselsatte_innvandringsgrunn,personer
2014,20,flukt,0,157,sysselsatte_innvandringsgrunn,personer
2014,20,flukt,1,381,sysselsatte_innvandringsgrunn,personer
2014,20,flukt,alle,538,sysselsatte_innvandringsgrunn,personer
2014,20,uoppgitt,0,648,sysselsatte_innvandringsgrunn,personer
2014,20,uoppgitt,1,583,sysselsatte_innvandringsgrunn,personer
2014,20,uoppgitt,alle,1231,sysselsatte_innvandringsgrunn,personer
2014,20,utdanning,0,143,sysselsatte_innvandringsgrunn,personer
2014,20,utdanning,1,81,sysselsatte_innvandringsgrunn,personer
2014,20,utdanning,alle,224,sysselsatte_innvandringsgrunn,personer
2006,00,alle,0,0.55,sysselsatte_innvandringsgrunn,prosent
2006,00,alle,1,0.66,sysselsatte_innvandringsgrunn,prosent
2006,00,alle,alle,0.60,sysselsatte_innvandringsgrunn,prosent
2006,00,annet,0,0.53,sysselsatte_innvandringsgrunn,prosent
2006,00,annet,1,0.59,sysselsatte_innvandringsgrunn,prosent
2006,00,annet,alle,0.56,sysselsatte_innvandringsgrunn,prosent
2006,00,arbeid,0,0.77,sysselsatte_innvandringsgrunn,prosent
2006,00,arbeid,1,0.75,sysselsatte_innvandringsgrunn,prosent
2006,00,arbeid,alle,0.76,sysselsatte_innvandringsgrunn,prosent
2006,00,familie,0,0.49,sysselsatte_innvandringsgrunn,prosent
2006,00,familie,1,0.64,sysselsatte_innvandringsgrunn,prosent
2006,00,familie,alle,0.54,sysselsatte_innvandringsgrunn,prosent
2006,00,flukt,0,0.48,sysselsatte_innvandringsgrunn,prosent
2006,00,flukt,1,0.58,sysselsatte_innvandringsgrunn,prosent
2006,00,flukt,alle,0.54,sysselsatte_innvandringsgrunn,prosent
2006,00,uoppgitt,0,0.63,sysselsatte_innvandringsgrunn,prosent
2006,00,uoppgitt,1,0.69,sysselsatte_innvandringsgrunn,prosent
2006,00,uoppgitt,alle,0.66,sysselsatte_innvandringsgrunn,prosent
2006,00,utdanning,0,0.56,sysselsatte_innvandringsgrunn,prosent
2006,00,utdanning,1,0.62,sysselsatte_innvandringsgrunn,prosent
2006,00,utdanning,alle,0.59,sysselsatte_innvandringsgrunn,prosent
2006,01,alle,0,0.48,sysselsatte_innvandringsgrunn,prosent
2006,01,alle,1,0.60,sysselsatte_innvandringsgrunn,prosent
2006,01,alle,alle,0.54,sysselsatte_innvandringsgrunn,prosent
2006,01,annet,0,0.57,sysselsatte_innvandringsgrunn,prosent
