aar,kommune_nr,innvkat_2,tabellvariabel,tabell_navn,enhet
2006,1871,befolkningen_ellers,0.66,sysselsatte_innvkat,prosent
2006,1871,innvandrere,0.72,sysselsatte_innvkat,prosent
2006,1874,alle,0.66,sysselsatte_innvkat,prosent
2006,1874,befolkningen_ellers,0.66,sysselsatte_innvkat,prosent
2006,1874,innvandrere,0.69,sysselsatte_innvkat,prosent
2006,1901,alle,0.67,sysselsatte_innvkat,prosent
2006,1901,befolkningen_ellers,0.68,sysselsatte_innvkat,prosent
2006,1901,innvandrere,0.59,sysselsatte_innvkat,prosent
2006,1902,alle,0.74,sysselsatte_innvkat,prosent
2006,1902,befolkningen_ellers,0.74,sysselsatte_innvkat,prosent
2006,1902,innvandrere,0.69,sysselsatte_innvkat,prosent
2006,1911,alle,0.66,sysselsatte_innvkat,prosent
2006,1911,befolkningen_ellers,0.66,sysselsatte_innvkat,prosent
2006,1911,innvandrere,0.61,sysselsatte_innvkat,prosent
2006,1913,alle,0.66,sysselsatte_innvkat,prosent
2006,1913,befolkningen_ellers,0.66,sysselsatte_innvkat,prosent
2006,1913,innvandrere,0.59,sysselsatte_innvkat,prosent
2006,1915,alle,0.64,sysselsatte_innvkat,prosent
2006,1915,befolkningen_ellers,0.64,sysselsatte_innvkat,prosent
2006,1915,innvandrere,0.64,sysselsatte_innvkat,prosent
2006,1917,alle,0.59,sysselsatte_innvkat,prosent
2006,1917,befolkningen_ellers,0.59,sysselsatte_innvkat,prosent
2006,1917,innvandrere,0.56,sysselsatte_innvkat,prosent
2006,1919,alle,0.58,sysselsatte_innvkat,prosent
2006,1919,befolkningen_ellers,0.58,sysselsatte_innvkat,prosent
2006,1919,innvandrere,0.61,sysselsatte_innvkat,prosent
2006,1920,alle,0.64,sysselsatte_innvkat,prosent
2006,1920,befolkningen_ellers,0.64,sysselsatte_innvkat,prosent
2006,1920,innvandrere,0.67,sysselsatte_innvkat,prosent
2006,1922,alle,0.73,sysselsatte_innvkat,prosent
2006,1922,befolkningen_ellers,0.73,sysselsatte_innvkat,prosent
2006,1922,innvandrere,0.68,sysselsatte_innvkat,prosent
2006,1923,alle,0.68,sysselsatte_innvkat,prosent
2006,1923,befolkningen_ellers,0.69,sysselsatte_innvkat,prosent
2006,1923,innvandrere,0.45,sysselsatte_innvkat,prosent
2006,1924,alle,0.73,sysselsatte_innvkat,prosent
2006,1924,befolkningen_ellers,0.73,sysselsatte_innvkat,prosent
2006,1924,innvandrere,0.73,sysselsatte_innvkat,prosent
2006,1925,alle,0.67,sysselsatte_innvkat,prosent
2006,1925,befolkningen_ellers,0.66,sysselsatte_innvkat,prosent
2006,1925,innvandrere,0.68,sysselsatte_innvkat,prosent
2006,1926,alle,0.64,sysselsatte_innvkat,prosent
2006,1926,befolkningen_ellers,0.65,sysselsatte_innvkat,prosent
2006,1926,innvandrere,0.55,sysselsatte_innvkat,prosent
2006,1927,alle,0.64,sysselsatte_innvkat,prosent
2006,1927,befolkningen_ellers,0.63,sysselsatte_innvkat,prosent
2006,1927,innvandrere,0.76,sysselsatte_innvkat,prosent
2006,1928,alle,0.63,sysselsatte_innvkat,prosent
2006,1928,befolkningen_ellers,0.63,sysselsatte_innvkat,prosent
2006,1928,innvandrere,0.71,sysselsatte_innvkat,prosent
2006,1929,alle,0.69,sysselsatte_innvkat,prosent
2006,1929,befolkningen_ellers,0.69,sysselsatte_innvkat,prosent
2006,1929,innvandrere,0.79,sysselsatte_innvkat,prosent
2006,1931,alle,0.66,sysselsatte_innvkat,prosent
2006,1931,befolkningen_ellers,0.67,sysselsatte_innvkat,prosent
2006,1931,innvandrere,0.57,sysselsatte_innvkat,prosent
2006,1933,alle,0.67,sysselsatte_innvkat,prosent
2006,1933,befolkningen_ellers,0.67,sysselsatte_innvkat,prosent
2006,1933,innvandrere,0.61,sysselsatte_innvkat,prosent
2006,1936,alle,0.69,sysselsatte_innvkat,prosent
2006,1936,befolkningen_ellers,0.69,sysselsatte_innvkat,prosent
2006,1936,innvandrere,0.72,sysselsatte_innvkat,prosent
2006,1938,alle,0.67,sysselsatte_innvkat,prosent
2006,1938,befolkningen_ellers,0.67,sysselsatte_innvkat,prosent
2006,1938,innvandrere,0.65,sysselsatte_innvkat,prosent
2006,1939,alle,0.68,sysselsatte_innvkat,prosent
2006,1939,befolkningen_ellers,0.69,sysselsatte_innvkat,prosent
2006,1939,innvandrere,0.56,sysselsatte_innvkat,prosent
2006,1940,alle,0.64,sysselsatte_innvkat,prosent
2006,1940,befolkningen_ellers,0.64,sysselsatte_innvkat,prosent
2006,1940,innvandrere,0.70,sysselsatte_innvkat,prosent
2006,1941,alle,0.62,sysselsatte_innvkat,prosent
2006,1941,befolkningen_ellers,0.62,sysselsatte_innvkat,prosent
2006,1941,innvandrere,0.62,sysselsatte_innvkat,prosent
2006,1942,alle,0.69,sysselsatte_innvkat,prosent
2006,1942,befolkningen_ellers,0.69,sysselsatte_innvkat,prosent
2006,1942,innvandrere,0.66,sysselsatte_innvkat,prosent
2006,1943,alle,0.64,sysselsatte_innvkat,prosent
2006,1943,befolkningen_ellers,0.64,sysselsatte_innvkat,prosent
2006,1943,innvandrere,0.70,sysselsatte_innvkat,prosent
2006,2002,alle,0.61,sysselsatte_innvkat,prosent
2006,2002,befolkningen_ellers,0.61,sysselsatte_innvkat,prosent
2006,2002,innvandrere,0.58,sysselsatte_innvkat,prosent
2006,2003,alle,0.69,sysselsatte_innvkat,prosent
2006,2003,befolkningen_ellers,0.71,sysselsatte_innvkat,prosent
2006,2003,innvandrere,0.50,sysselsatte_innvkat,prosent
2006,2004,alle,0.74,sysselsatte_innvkat,prosent
2006,2004,befolkningen_ellers,0.74,sysselsatte_innvkat,prosent
2006,2004,innvandrere,0.78,sysselsatte_innvkat,prosent
2006,2011,alle,0.68,sysselsatte_innvkat,prosent
2006,2011,befolkningen_ellers,0.67,sysselsatte_innvkat,prosent
2006,2011,innvandrere,0.74,sysselsatte_innvkat,prosent
2006,2012,alle,0.70,sysselsatte_innvkat,prosent
2006,2012,befolkningen_ellers,0.70,sysselsatte_innvkat,prosent
2006,2012,innvandrere,0.72,sysselsatte_innvkat,prosent
2006,2014,alle,0.65,sysselsatte_innvkat,prosent
2006,2014,befolkningen_ellers,0.64,sysselsatte_innvkat,prosent
2006,2014,innvandrere,0.71,sysselsatte_innvkat,prosent
2006,2015,alle,0.62,sysselsatte_innvkat,prosent
2006,2015,befolkningen_ellers,0.61,sysselsatte_innvkat,prosent
2006,2015,innvandrere,0.75,sysselsatte_innvkat,prosent
2006,2017,alle,0.62,sysselsatte_innvkat,prosent
2006,2017,befolkningen_ellers,0.61,sysselsatte_innvkat,prosent
2006,2017,innvandrere,0.80,sysselsatte_innvkat,prosent
2006,2018,alle,0.66,sysselsatte_innvkat,prosent
2006,2018,befolkningen_ellers,0.65,sysselsatte_innvkat,prosent
2006,2018,innvandrere,0.86,sysselsatte_innvkat,prosent
2006,2019,alle,0.67,sysselsatte_innvkat,prosent
2006,2019,befolkningen_ellers,0.67,sysselsatte_innvkat,prosent
2006,2019,innvandrere,0.65,sysselsatte_innvkat,prosent
2006,2020,alle,0.66,sysselsatte_innvkat,prosent
2006,2020,befolkningen_ellers,0.66,sysselsatte_innvkat,prosent
2006,2020,innvandrere,0.68,sysselsatte_innvkat,prosent
2006,2021,alle,0.70,sysselsatte_innvkat,prosent
2006,2021,befolkningen_ellers,0.70,sysselsatte_innvkat,prosent
2006,2021,innvandrere,0.68,sysselsatte_innvkat,prosent
2006,2022,alle,0.64,sysselsatte_innvkat,prosent
2006,2022,befolkningen_ellers,0.63,sysselsatte_innvkat,prosent
2006,2022,innvandrere,0.76,sysselsatte_innvkat,prosent
2006,2023,alle,0.63,sysselsatte_innvkat,prosent
2006,2023,befolkningen_ellers,0.63,sysselsatte_innvkat,prosent
2006,2023,innvandrere,0.77,sysselsatte_innvkat,prosent
2006,2024,alle,0.62,sysselsatte_innvkat,prosent
2006,2024,befolkningen_ellers,0.61,sysselsatte_innvkat,prosent
2006,2024,innvandrere,0.76,sysselsatte_innvkat,prosent
2006,2025,alle,0.65,sysselsatte_innvkat,prosent
2006,2025,befolkningen_ellers,0.64,sysselsatte_innvkat,prosent
2006,2025,innvandrere,0.69,sysselsatte_innvkat,prosent
2006,2027,alle,0.63,sysselsatte_innvkat,prosent
2006,2027,befolkningen_ellers,0.63,sysselsatte_innvkat,prosent
2006,2027,innvandrere,0.67,sysselsatte_innvkat,prosent
2006,2028,alle,0.66,sysselsatte_innvkat,prosent
2006,2028,befolkningen_ellers,0.66,sysselsatte_innvkat,prosent
2006,2028,innvandrere,0.67,sysselsatte_innvkat,prosent
2006,2030,alle,0.69,sysselsatte_innvkat,prosent
2006,2030,befolkningen_ellers,0.68,sysselsatte_innvkat,prosent
2006,2030,innvandrere,0.72,sysselsatte_innvkat,prosent
2007,0000,alle,0.72,sysselsatte_innvkat,prosent
2007,0000,befolkningen_ellers,0.73,sysselsatte_innvkat,prosent
2007,0000,innvandrere,0.63,sysselsatte_innvkat,prosent
2007,0101,alle,0.66,sysselsatte_innvkat,prosent
2007,0101,befolkningen_ellers,0.67,sysselsatte_innvkat,prosent
2007,0101,innvandrere,0.52,sysselsatte_innvkat,prosent
2007,0104,alle,0.68,sysselsatte_innvkat,prosent
2007,0104,befolkningen_ellers,0.69,sysselsatte_innvkat,prosent
2007,0104,innvandrere,0.58,sysselsatte_innvkat,prosent
2007,0105,alle,0.67,sysselsatte_innvkat,prosent
2007,0105,befolkningen_ellers,0.68,sysselsatte_innvkat,prosent
2007,0105,innvandrere,0.57,sysselsatte_innvkat,prosent
2007,0106,alle,0.67,sysselsatte_innvkat,prosent
2007,0106,befolkningen_ellers,0.69,sysselsatte_innvkat,prosent
2007,0106,innvandrere,0.54,sysselsatte_innvkat,prosent
2007,0111,alle,0.69,sysselsatte_innvkat,prosent
2007,0111,befolkningen_ellers,0.69,sysselsatte_innvkat,prosent
2007,0111,innvandrere,0.66,sysselsatte_innvkat,prosent
2007,0118,alle,0.73,sysselsatte_innvkat,prosent
2007,0118,befolkningen_ellers,0.73,sysselsatte_innvkat,prosent
2007,0118,innvandrere,0.67,sysselsatte_innvkat,prosent
2007,0119,alle,0.70,sysselsatte_innvkat,prosent
2007,0119,befolkningen_ellers,0.71,sysselsatte_innvkat,prosent
2007,0119,innvandrere,0.62,sysselsatte_innvkat,prosent
2007,0121,alle,0.73,sysselsatte_innvkat,prosent
2007,0121,befolkningen_ellers,0.72,sysselsatte_innvkat,prosent
2007,0121,innvandrere,0.88,sysselsatte_innvkat,prosent
2007,0122,alle,0.72,sysselsatte_innvkat,prosent
2007,0122,befolkningen_ellers,0.73,sysselsatte_innvkat,prosent
2007,0122,innvandrere,0.61,sysselsatte_innvkat,prosent
2007,0123,alle,0.71,sysselsatte_innvkat,prosent
2007,0123,befolkningen_ellers,0.73,sysselsatte_innvkat,prosent
2007,0123,innvandrere,0.51,sysselsatte_innvkat,prosent
2007,0124,alle,0.68,sysselsatte_innvkat,prosent
2007,0124,befolkningen_ellers,0.69,sysselsatte_innvkat,prosent
2007,0124,innvandrere,0.59,sysselsatte_innvkat,prosent
2007,0125,alle,0.70,sysselsatte_innvkat,prosent
2007,0125,befolkningen_ellers,0.71,sysselsatte_innvkat,prosent
2007,0125,innvandrere,0.58,sysselsatte_innvkat,prosent
2007,0127,alle,0.73,sysselsatte_innvkat,prosent
2007,0127,befolkningen_ellers,0.73,sysselsatte_innvkat,prosent
2007,0127,innvandrere,0.67,sysselsatte_innvkat,prosent
2007,0128,alle,0.72,sysselsatte_innvkat,prosent
2007,0128,befolkningen_ellers,0.73,sysselsatte_innvkat,prosent
2007,0128,innvandrere,0.53,sysselsatte_innvkat,prosent
2007,0135,alle,0.72,sysselsatte_innvkat,prosent
2007,0135,befolkningen_ellers,0.72,sysselsatte_innvkat,prosent
2007,0135,innvandrere,0.66,sysselsatte_innvkat,prosent
2007,0136,alle,0.70,sysselsatte_innvkat,prosent
2007,0136,befolkningen_ellers,0.70,sysselsatte_innvkat,prosent
2007,0136,innvandrere,0.62,sysselsatte_innvkat,prosent
2007,0137,alle,0.73,sysselsatte_innvkat,prosent
2007,0137,befolkningen_ellers,0.73,sysselsatte_innvkat,prosent
2007,0137,innvandrere,0.71,sysselsatte_innvkat,prosent
2007,0138,alle,0.71,sysselsatte_innvkat,prosent
2007,0138,befolkningen_ellers,0.72,sysselsatte_innvkat,prosent
2007,0138,innvandrere,0.61,sysselsatte_innvkat,prosent
2007,0211,alle,0.74,sysselsatte_innvkat,prosent
2007,0211,befolkningen_ellers,0.75,sysselsatte_innvkat,prosent
2007,0211,innvandrere,0.68,sysselsatte_innvkat,prosent
2007,0213,alle,0.74,sysselsatte_innvkat,prosent
2007,0213,befolkningen_ellers,0.74,sysselsatte_innvkat,prosent
2007,0213,innvandrere,0.66,sysselsatte_innvkat,prosent
2007,0214,alle,0.72,sysselsatte_innvkat,prosent
2007,0214,befolkningen_ellers,0.74,sysselsatte_innvkat,prosent
2007,0214,innvandrere,0.64,sysselsatte_innvkat,prosent
2007,0215,alle,0.73,sysselsatte_innvkat,prosent
2007,0215,befolkningen_ellers,0.73,sysselsatte_innvkat,prosent
2007,0215,innvandrere,0.68,sysselsatte_innvkat,prosent
2007,0216,alle,0.72,sysselsatte_innvkat,prosent
2007,0216,befolkningen_ellers,0.72,sysselsatte_innvkat,prosent
2007,0216,innvandrere,0.69,sysselsatte_innvkat,prosent
2007,0217,alle,0.74,sysselsatte_innvkat,prosent
2007,0217,befolkningen_ellers,0.74,sysselsatte_innvkat,prosent
2007,0217,innvandrere,0.68,sysselsatte_innvkat,prosent
2007,0219,alle,0.74,sysselsatte_innvkat,prosent
2007,0219,befolkningen_ellers,0.75,sysselsatte_innvkat,prosent
2007,0219,innvandrere,0.68,sysselsatte_innvkat,prosent
2007,0220,alle,0.73,sysselsatte_innvkat,prosent
2007,0220,befolkningen_ellers,0.74,sysselsatte_innvkat,prosent
2007,0220,innvandrere,0.66,sysselsatte_innvkat,prosent
2007,0221,alle,0.73,sysselsatte_innvkat,prosent
2007,0221,befolkningen_ellers,0.74,sysselsatte_innvkat,prosent
2007,0221,innvandrere,0.67,sysselsatte_innvkat,prosent
2007,0226,alle,0.75,sysselsatte_innvkat,prosent
2007,0226,befolkningen_ellers,0.75,sysselsatte_innvkat,prosent
2007,0226,innvandrere,0.72,sysselsatte_innvkat,prosent
2007,0227,alle,0.74,sysselsatte_innvkat,prosent
2007,0227,befolkningen_ellers,0.74,sysselsatte_innvkat,prosent
2007,0227,innvandrere,0.70,sysselsatte_innvkat,prosent
2007,0228,alle,0.75,sysselsatte_innvkat,prosent
2007,0228,befolkningen_ellers,0.76,sysselsatte_innvkat,prosent
2007,0228,innvandrere,0.67,sysselsatte_innvkat,prosent
2007,0229,alle,0.76,sysselsatte_innvkat,prosent
2007,0229,befolkningen_ellers,0.76,sysselsatte_innvkat,prosent
2007,0229,innvandrere,0.70,sysselsatte_innvkat,prosent
2007,0230,alle,0.73,sysselsatte_innvkat,prosent
2007,0230,befolkningen_ellers,0.75,sysselsatte_innvkat,prosent
2007,0230,innvandrere,0.66,sysselsatte_innvkat,prosent
2007,0231,alle,0.73,sysselsatte_innvkat,prosent
2007,0231,befolkningen_ellers,0.74,sysselsatte_innvkat,prosent
2007,0231,innvandrere,0.64,sysselsatte_innvkat,prosent
2007,0233,alle,0.74,sysselsatte_innvkat,prosent
2007,0233,befolkningen_ellers,0.75,sysselsatte_innvkat,prosent
2007,0233,innvandrere,0.69,sysselsatte_innvkat,prosent
2007,0234,alle,0.77,sysselsatte_innvkat,prosent
2007,0234,befolkningen_ellers,0.77,sysselsatte_innvkat,prosent
2007,0234,innvandrere,0.71,sysselsatte_innvkat,prosent
2007,0235,alle,0.74,sysselsatte_innvkat,prosent
2007,0235,befolkningen_ellers,0.75,sysselsatte_innvkat,prosent
2007,0235,innvandrere,0.69,sysselsatte_innvkat,prosent
2007,0236,alle,0.73,sysselsatte_innvkat,prosent
2007,0236,befolkningen_ellers,0.73,sysselsatte_innvkat,prosent
2007,0236,innvandrere,0.66,sysselsatte_innvkat,prosent
2007,0237,alle,0.72,sysselsatte_innvkat,prosent
2007,0237,befolkningen_ellers,0.72,sysselsatte_innvkat,prosent
2007,0237,innvandrere,0.67,sysselsatte_innvkat,prosent
2007,0238,alle,0.74,sysselsatte_innvkat,prosent
2007,0238,befolkningen_ellers,0.75,sysselsatte_innvkat,prosent
2007,0238,innvandrere,0.70,sysselsatte_innvkat,prosent
2007,0239,alle,0.72,sysselsatte_innvkat,prosent
2007,0239,befolkningen_ellers,0.72,sysselsatte_innvkat,prosent
2007,0239,innvandrere,0.72,sysselsatte_innvkat,prosent
2007,0301,alle,0.72,sysselsatte_innvkat,prosent
2007,0301,befolkningen_ellers,0.75,sysselsatte_innvkat,prosent
2007,0301,innvandrere,0.61,sysselsatte_innvkat,prosent
2007,0402,alle,0.64,sysselsatte_innvkat,prosent
2007,0402,befolkningen_ellers,0.65,sysselsatte_innvkat,prosent
2007,0402,innvandrere,0.57,sysselsatte_innvkat,prosent
2007,0403,alle,0.70,sysselsatte_innvkat,prosent
2007,0403,befolkningen_ellers,0.70,sysselsatte_innvkat,prosent
2007,0403,innvandrere,0.60,sysselsatte_innvkat,prosent
2007,0412,alle,0.70,sysselsatte_innvkat,prosent
2007,0412,befolkningen_ellers,0.70,sysselsatte_innvkat,prosent
2007,0412,innvandrere,0.65,sysselsatte_innvkat,prosent
2007,0415,alle,0.67,sysselsatte_innvkat,prosent
2007,0415,befolkningen_ellers,0.68,sysselsatte_innvkat,prosent
2007,0415,innvandrere,0.50,sysselsatte_innvkat,prosent
2007,0417,alle,0.68,sysselsatte_innvkat,prosent
2007,0417,befolkningen_ellers,0.68,sysselsatte_innvkat,prosent
2007,0417,innvandrere,0.59,sysselsatte_innvkat,prosent
2007,0418,alle,0.66,sysselsatte_innvkat,prosent
2007,0418,befolkningen_ellers,0.66,sysselsatte_innvkat,prosent
2007,0418,innvandrere,0.58,sysselsatte_innvkat,prosent
2007,0419,alle,0.68,sysselsatte_innvkat,prosent
2007,0419,befolkningen_ellers,0.69,sysselsatte_innvkat,prosent
2007,0419,innvandrere,0.67,sysselsatte_innvkat,prosent
2007,0420,alle,0.63,sysselsatte_innvkat,prosent
2007,0420,befolkningen_ellers,0.64,sysselsatte_innvkat,prosent
2007,0420,innvandrere,0.53,sysselsatte_innvkat,prosent
2007,0423,alle,0.67,sysselsatte_innvkat,prosent
2007,0423,befolkningen_ellers,0.67,sysselsatte_innvkat,prosent
2007,0423,innvandrere,0.61,sysselsatte_innvkat,prosent
2007,0425,alle,0.65,sysselsatte_innvkat,prosent
2007,0425,befolkningen_ellers,0.65,sysselsatte_innvkat,prosent
2007,0425,innvandrere,0.57,sysselsatte_innvkat,prosent
2007,0426,alle,0.66,sysselsatte_innvkat,prosent
2007,0426,befolkningen_ellers,0.67,sysselsatte_innvkat,prosent
2007,0426,innvandrere,0.60,sysselsatte_innvkat,prosent
2007,0427,alle,0.69,sysselsatte_innvkat,prosent
2007,0427,befolkningen_ellers,0.69,sysselsatte_innvkat,prosent
2007,0427,innvandrere,0.53,sysselsatte_innvkat,prosent
2007,0428,alle,0.67,sysselsatte_innvkat,prosent
2007,0428,befolkningen_ellers,0.67,sysselsatte_innvkat,prosent
2007,0428,innvandrere,0.59,sysselsatte_innvkat,prosent
2007,0429,alle,0.66,sysselsatte_innvkat,prosent
2007,0429,befolkningen_ellers,0.67,sysselsatte_innvkat,prosent
2007,0429,innvandrere,0.54,sysselsatte_innvkat,prosent
2007,0430,alle,0.65,sysselsatte_innvkat,prosent
2007,0430,befolkningen_ellers,0.65,sysselsatte_innvkat,prosent
2007,0430,innvandrere,0.52,sysselsatte_innvkat,prosent
2007,0432,alle,0.72,sysselsatte_innvkat,prosent
2007,0432,befolkningen_ellers,0.73,sysselsatte_innvkat,prosent
2007,0432,innvandrere,0.44,sysselsatte_innvkat,prosent
2007,0434,alle,0.70,sysselsatte_innvkat,prosent
2007,0434,befolkningen_ellers,0.71,sysselsatte_innvkat,prosent
2007,0434,innvandrere,0.60,sysselsatte_innvkat,prosent
2007,0436,alle,0.77,sysselsatte_innvkat,prosent
2007,0436,befolkningen_ellers,0.78,sysselsatte_innvkat,prosent
2007,0436,innvandrere,0.51,sysselsatte_innvkat,prosent
2007,0437,alle,0.77,sysselsatte_innvkat,prosent
2007,0437,befolkningen_ellers,0.77,sysselsatte_innvkat,prosent
2007,0437,innvandrere,0.75,sysselsatte_innvkat,prosent
2007,0438,alle,0.79,sysselsatte_innvkat,prosent
2007,0438,befolkningen_ellers,0.79,sysselsatte_innvkat,prosent
2007,0438,innvandrere,0.76,sysselsatte_innvkat,prosent
2007,0439,alle,0.74,sysselsatte_innvkat,prosent
2007,0439,befolkningen_ellers,0.75,sysselsatte_innvkat,prosent
2007,0439,innvandrere,0.59,sysselsatte_innvkat,prosent
2007,0441,alle,0.76,sysselsatte_innvkat,prosent
2007,0441,befolkningen_ellers,0.76,sysselsatte_innvkat,prosent
2007,0441,innvandrere,0.78,sysselsatte_innvkat,prosent
2007,0501,alle,0.71,sysselsatte_innvkat,prosent
2007,0501,befolkningen_ellers,0.72,sysselsatte_innvkat,prosent
2007,0501,innvandrere,0.63,sysselsatte_innvkat,prosent
2007,0502,alle,0.70,sysselsatte_innvkat,prosent
2007,0502,befolkningen_ellers,0.71,sysselsatte_innvkat,prosent
2007,0502,innvandrere,0.60,sysselsatte_innvkat,prosent
2007,0511,alle,0.73,sysselsatte_innvkat,prosent
2007,0511,befolkningen_ellers,0.73,sysselsatte_innvkat,prosent
2007,0511,innvandrere,0.63,sysselsatte_innvkat,prosent
2007,0512,alle,0.76,sysselsatte_innvkat,prosent
2007,0512,befolkningen_ellers,0.76,sysselsatte_innvkat,prosent
2007,0512,innvandrere,0.69,sysselsatte_innvkat,prosent
2007,0513,alle,0.74,sysselsatte_innvkat,prosent
2007,0513,befolkningen_ellers,0.74,sysselsatte_innvkat,prosent
2007,0513,innvandrere,0.62,sysselsatte_innvkat,prosent
2007,0514,alle,0.78,sysselsatte_innvkat,prosent
2007,0514,befolkningen_ellers,0.78,sysselsatte_innvkat,prosent
2007,0514,innvandrere,0.83,sysselsatte_innvkat,prosent
2007,0515,alle,0.71,sysselsatte_innvkat,prosent
2007,0515,befolkningen_ellers,0.72,sysselsatte_innvkat,prosent
2007,0515,innvandrere,0.50,sysselsatte_innvkat,prosent
2007,0516,alle,0.71,sysselsatte_innvkat,prosent
2007,0516,befolkningen_ellers,0.72,sysselsatte_innvkat,prosent
2007,0516,innvandrere,0.53,sysselsatte_innvkat,prosent
2007,0517,alle,0.70,sysselsatte_innvkat,prosent
2007,0517,befolkningen_ellers,0.70,sysselsatte_innvkat,prosent
2007,0517,innvandrere,0.54,sysselsatte_innvkat,prosent
2007,0519,alle,0.71,sysselsatte_innvkat,prosent
2007,0519,befolkningen_ellers,0.71,sysselsatte_innvkat,prosent
2007,0519,innvandrere,0.67,sysselsatte_innvkat,prosent
2007,0520,alle,0.71,sysselsatte_innvkat,prosent
2007,0520,befolkningen_ellers,0.72,sysselsatte_innvkat,prosent
2007,0520,innvandrere,0.61,sysselsatte_innvkat,prosent
2007,0521,alle,0.75,sysselsatte_innvkat,prosent
2007,0521,befolkningen_ellers,0.75,sysselsatte_innvkat,prosent
2007,0521,innvandrere,0.71,sysselsatte_innvkat,prosent
2007,0522,alle,0.74,sysselsatte_innvkat,prosent
2007,0522,befolkningen_ellers,0.75,sysselsatte_innvkat,prosent
2007,0522,innvandrere,0.57,sysselsatte_innvkat,prosent
2007,0528,alle,0.71,sysselsatte_innvkat,prosent
2007,0528,befolkningen_ellers,0.72,sysselsatte_innvkat,prosent
2007,0528,innvandrere,0.63,sysselsatte_innvkat,prosent
2007,0529,alle,0.69,sysselsatte_innvkat,prosent
2007,0529,befolkningen_ellers,0.69,sysselsatte_innvkat,prosent
2007,0529,innvandrere,0.64,sysselsatte_innvkat,prosent
2007,0532,alle,0.71,sysselsatte_innvkat,prosent
2007,0532,befolkningen_ellers,0.71,sysselsatte_innvkat,prosent
2007,0532,innvandrere,0.68,sysselsatte_innvkat,prosent
2007,0533,alle,0.73,sysselsatte_innvkat,prosent
2007,0533,befolkningen_ellers,0.74,sysselsatte_innvkat,prosent
2007,0533,innvandrere,0.66,sysselsatte_innvkat,prosent
2007,0534,alle,0.72,sysselsatte_innvkat,prosent
2007,0534,befolkningen_ellers,0.72,sysselsatte_innvkat,prosent
2007,0534,innvandrere,0.65,sysselsatte_innvkat,prosent
2007,0536,alle,0.65,sysselsatte_innvkat,prosent
2007,0536,befolkningen_ellers,0.65,sysselsatte_innvkat,prosent
2007,0536,innvandrere,0.53,sysselsatte_innvkat,prosent
2007,0538,alle,0.68,sysselsatte_innvkat,prosent
2007,0538,befolkningen_ellers,0.68,sysselsatte_innvkat,prosent
2007,0538,innvandrere,0.57,sysselsatte_innvkat,prosent
2007,0540,alle,0.73,sysselsatte_innvkat,prosent
2007,0540,befolkningen_ellers,0.73,sysselsatte_innvkat,prosent
2007,0540,innvandrere,0.61,sysselsatte_innvkat,prosent
2007,0541,alle,0.71,sysselsatte_innvkat,prosent
2007,0541,befolkningen_ellers,0.71,sysselsatte_innvkat,prosent
2007,0541,innvandrere,0.59,sysselsatte_innvkat,prosent
2007,0542,alle,0.74,sysselsatte_innvkat,prosent
2007,0542,befolkningen_ellers,0.75,sysselsatte_innvkat,prosent
2007,0542,innvandrere,0.66,sysselsatte_innvkat,prosent
2007,0543,alle,0.75,sysselsatte_innvkat,prosent
2007,0543,befolkningen_ellers,0.77,sysselsatte_innvkat,prosent
2007,0543,innvandrere,0.53,sysselsatte_innvkat,prosent
2007,0544,alle,0.79,sysselsatte_innvkat,prosent
2007,0544,befolkningen_ellers,0.79,sysselsatte_innvkat,prosent
2007,0544,innvandrere,0.77,sysselsatte_innvkat,prosent
2007,0545,alle,0.77,sysselsatte_innvkat,prosent
2007,0545,befolkningen_ellers,0.78,sysselsatte_innvkat,prosent
2007,0545,innvandrere,0.61,sysselsatte_innvkat,prosent
2007,0602,alle,0.69,sysselsatte_innvkat,prosent
2007,0602,befolkningen_ellers,0.71,sysselsatte_innvkat,prosent
2007,0602,innvandrere,0.60,sysselsatte_innvkat,prosent
2007,0604,alle,0.74,sysselsatte_innvkat,prosent
2007,0604,befolkningen_ellers,0.75,sysselsatte_innvkat,prosent
2007,0604,innvandrere,0.67,sysselsatte_innvkat,prosent
2007,0605,alle,0.70,sysselsatte_innvkat,prosent
2007,0605,befolkningen_ellers,0.71,sysselsatte_innvkat,prosent
2007,0605,innvandrere,0.63,sysselsatte_innvkat,prosent
2007,0612,alle,0.73,sysselsatte_innvkat,prosent
2007,0612,befolkningen_ellers,0.74,sysselsatte_innvkat,prosent
2007,0612,innvandrere,0.69,sysselsatte_innvkat,prosent
2007,0615,alle,0.73,sysselsatte_innvkat,prosent
2007,0615,befolkningen_ellers,0.73,sysselsatte_innvkat,prosent
2007,0615,innvandrere,0.64,sysselsatte_innvkat,prosent
2007,0616,alle,0.77,sysselsatte_innvkat,prosent
2007,0616,befolkningen_ellers,0.77,sysselsatte_innvkat,prosent
2007,0616,innvandrere,0.78,sysselsatte_innvkat,prosent
2007,0617,alle,0.78,sysselsatte_innvkat,prosent
2007,0617,befolkningen_ellers,0.78,sysselsatte_innvkat,prosent
2007,0617,innvandrere,0.75,sysselsatte_innvkat,prosent
2007,0618,alle,0.81,sysselsatte_innvkat,prosent
2007,0618,befolkningen_ellers,0.81,sysselsatte_innvkat,prosent
2007,0618,innvandrere,0.77,sysselsatte_innvkat,prosent
