tabell_navn,xaar,fylke_nr,naringsregion_nr,kommune_nr,bydel_nr,invkat_5,kjonn,enhet,tabellvariabel
videregaende_fullfort,2014,NULL,67,NULL,NULL,befolkningen_ellers,1,prosent,:
videregaende_fullfort,2014,NULL,67,NULL,NULL,befolkningen_ellers,alle,personer,:
videregaende_fullfort,2014,NULL,67,NULL,NULL,befolkningen_ellers,alle,prosent,:
videregaende_fullfort,2014,NULL,67,NULL,NULL,innvandrere,0,personer,:
videregaende_fullfort,2014,NULL,67,NULL,NULL,innvandrere,0,prosent,:
videregaende_fullfort,2014,NULL,67,NULL,NULL,innvandrere,1,personer,:
videregaende_fullfort,2014,NULL,67,NULL,NULL,innvandrere,1,prosent,:
videregaende_fullfort,2014,NULL,67,NULL,NULL,innvandrere,alle,personer,:
videregaende_fullfort,2014,NULL,67,NULL,NULL,innvandrere,alle,prosent,:
videregaende_fullfort,2014,NULL,67,NULL,NULL,norskfodte_m_innvf,0,personer,:
videregaende_fullfort,2014,NULL,67,NULL,NULL,norskfodte_m_innvf,0,prosent,:
videregaende_fullfort,2014,NULL,67,NULL,NULL,norskfodte_m_innvf,1,personer,.
videregaende_fullfort,2014,NULL,67,NULL,NULL,norskfodte_m_innvf,1,prosent,.
videregaende_fullfort,2014,NULL,67,NULL,NULL,norskfodte_m_innvf,alle,personer,:
videregaende_fullfort,2014,NULL,67,NULL,NULL,norskfodte_m_innvf,alle,prosent,:
videregaende_fullfort,2014,NULL,68,NULL,NULL,alle,0,personer,52
videregaende_fullfort,2014,NULL,68,NULL,NULL,alle,0,prosent,71.23
videregaende_fullfort,2014,NULL,68,NULL,NULL,alle,1,personer,59
videregaende_fullfort,2014,NULL,68,NULL,NULL,alle,1,prosent,66.29
videregaende_fullfort,2014,NULL,68,NULL,NULL,alle,alle,personer,111
videregaende_fullfort,2014,NULL,68,NULL,NULL,alle,alle,prosent,68.52
videregaende_fullfort,2014,NULL,68,NULL,NULL,bef_u_innv_og_norskf,0,personer,:
videregaende_fullfort,2014,NULL,68,NULL,NULL,bef_u_innv_og_norskf,0,prosent,:
videregaende_fullfort,2014,NULL,68,NULL,NULL,bef_u_innv_og_norskf,1,personer,:
videregaende_fullfort,2014,NULL,68,NULL,NULL,bef_u_innv_og_norskf,1,prosent,:
videregaende_fullfort,2014,NULL,68,NULL,NULL,bef_u_innv_og_norskf,alle,personer,108
videregaende_fullfort,2014,NULL,68,NULL,NULL,bef_u_innv_og_norskf,alle,prosent,69.68
videregaende_fullfort,2014,NULL,68,NULL,NULL,befolkningen_ellers,0,personer,:
videregaende_fullfort,2014,NULL,68,NULL,NULL,befolkningen_ellers,0,prosent,:
videregaende_fullfort,2014,NULL,68,NULL,NULL,befolkningen_ellers,1,personer,:
videregaende_fullfort,2014,NULL,68,NULL,NULL,befolkningen_ellers,1,prosent,:
videregaende_fullfort,2014,NULL,68,NULL,NULL,befolkningen_ellers,alle,personer,:
videregaende_fullfort,2014,NULL,68,NULL,NULL,befolkningen_ellers,alle,prosent,:
videregaende_fullfort,2014,NULL,68,NULL,NULL,innvandrere,0,personer,:
videregaende_fullfort,2014,NULL,68,NULL,NULL,innvandrere,0,prosent,:
videregaende_fullfort,2014,NULL,68,NULL,NULL,innvandrere,1,personer,:
videregaende_fullfort,2014,NULL,68,NULL,NULL,innvandrere,1,prosent,:
videregaende_fullfort,2014,NULL,68,NULL,NULL,innvandrere,alle,personer,:
videregaende_fullfort,2014,NULL,68,NULL,NULL,innvandrere,alle,prosent,:
videregaende_fullfort,2014,NULL,68,NULL,NULL,norskfodte_m_innvf,0,personer,:
videregaende_fullfort,2014,NULL,68,NULL,NULL,norskfodte_m_innvf,0,prosent,:
videregaende_fullfort,2014,NULL,68,NULL,NULL,norskfodte_m_innvf,1,personer,.
videregaende_fullfort,2014,NULL,68,NULL,NULL,norskfodte_m_innvf,1,prosent,.
videregaende_fullfort,2014,NULL,68,NULL,NULL,norskfodte_m_innvf,alle,personer,:
videregaende_fullfort,2014,NULL,68,NULL,NULL,norskfodte_m_innvf,alle,prosent,:
videregaende_fullfort,2014,NULL,69,NULL,NULL,alle,0,personer,55
videregaende_fullfort,2014,NULL,69,NULL,NULL,alle,0,prosent,73.33
videregaende_fullfort,2014,NULL,69,NULL,NULL,alle,1,personer,51
videregaende_fullfort,2014,NULL,69,NULL,NULL,alle,1,prosent,56.04
videregaende_fullfort,2014,NULL,69,NULL,NULL,alle,alle,personer,106
videregaende_fullfort,2014,NULL,69,NULL,NULL,alle,alle,prosent,63.86
videregaende_fullfort,2014,NULL,69,NULL,NULL,bef_u_innv_og_norskf,0,personer,:
videregaende_fullfort,2014,NULL,69,NULL,NULL,bef_u_innv_og_norskf,0,prosent,:
videregaende_fullfort,2014,NULL,69,NULL,NULL,bef_u_innv_og_norskf,1,personer,:
videregaende_fullfort,2014,NULL,69,NULL,NULL,bef_u_innv_og_norskf,1,prosent,:
videregaende_fullfort,2014,NULL,69,NULL,NULL,bef_u_innv_og_norskf,alle,personer,:
videregaende_fullfort,2014,NULL,69,NULL,NULL,bef_u_innv_og_norskf,alle,prosent,:
videregaende_fullfort,2014,NULL,69,NULL,NULL,befolkningen_ellers,0,personer,:
videregaende_fullfort,2014,NULL,69,NULL,NULL,befolkningen_ellers,0,prosent,:
videregaende_fullfort,2014,NULL,69,NULL,NULL,befolkningen_ellers,1,personer,:
videregaende_fullfort,2014,NULL,69,NULL,NULL,befolkningen_ellers,1,prosent,:
videregaende_fullfort,2014,NULL,69,NULL,NULL,befolkningen_ellers,alle,personer,:
videregaende_fullfort,2014,NULL,69,NULL,NULL,befolkningen_ellers,alle,prosent,:
videregaende_fullfort,2014,NULL,69,NULL,NULL,innvandrere,0,personer,:
videregaende_fullfort,2014,NULL,69,NULL,NULL,innvandrere,0,prosent,:
videregaende_fullfort,2014,NULL,69,NULL,NULL,innvandrere,1,personer,.
videregaende_fullfort,2014,NULL,69,NULL,NULL,innvandrere,1,prosent,.
videregaende_fullfort,2014,NULL,69,NULL,NULL,innvandrere,alle,personer,:
videregaende_fullfort,2014,NULL,69,NULL,NULL,innvandrere,alle,prosent,:
videregaende_fullfort,2014,NULL,69,NULL,NULL,norskfodte_m_innvf,0,personer,.
videregaende_fullfort,2014,NULL,69,NULL,NULL,norskfodte_m_innvf,0,prosent,.
videregaende_fullfort,2014,NULL,69,NULL,NULL,norskfodte_m_innvf,1,personer,.
videregaende_fullfort,2014,NULL,69,NULL,NULL,norskfodte_m_innvf,1,prosent,.
videregaende_fullfort,2014,NULL,69,NULL,NULL,norskfodte_m_innvf,alle,personer,.
videregaende_fullfort,2014,NULL,69,NULL,NULL,norskfodte_m_innvf,alle,prosent,.
videregaende_fullfort,2014,NULL,70,NULL,NULL,alle,0,personer,15
videregaende_fullfort,2014,NULL,70,NULL,NULL,alle,0,prosent,83.33
videregaende_fullfort,2014,NULL,70,NULL,NULL,alle,1,personer,11
videregaende_fullfort,2014,NULL,70,NULL,NULL,alle,1,prosent,57.89
videregaende_fullfort,2014,NULL,70,NULL,NULL,alle,alle,personer,26
videregaende_fullfort,2014,NULL,70,NULL,NULL,alle,alle,prosent,70.27
videregaende_fullfort,2014,NULL,70,NULL,NULL,bef_u_innv_og_norskf,0,personer,15
videregaende_fullfort,2014,NULL,70,NULL,NULL,bef_u_innv_og_norskf,0,prosent,83.33
videregaende_fullfort,2014,NULL,70,NULL,NULL,bef_u_innv_og_norskf,1,personer,11
videregaende_fullfort,2014,NULL,70,NULL,NULL,bef_u_innv_og_norskf,1,prosent,57.89
videregaende_fullfort,2014,NULL,70,NULL,NULL,bef_u_innv_og_norskf,alle,personer,26
videregaende_fullfort,2014,NULL,70,NULL,NULL,bef_u_innv_og_norskf,alle,prosent,70.27
videregaende_fullfort,2014,NULL,70,NULL,NULL,befolkningen_ellers,0,personer,15
videregaende_fullfort,2014,NULL,70,NULL,NULL,befolkningen_ellers,0,prosent,83.33
videregaende_fullfort,2014,NULL,70,NULL,NULL,befolkningen_ellers,1,personer,11
videregaende_fullfort,2014,NULL,70,NULL,NULL,befolkningen_ellers,1,prosent,57.89
videregaende_fullfort,2014,NULL,70,NULL,NULL,befolkningen_ellers,alle,personer,26
videregaende_fullfort,2014,NULL,70,NULL,NULL,befolkningen_ellers,alle,prosent,70.27
videregaende_fullfort,2014,NULL,70,NULL,NULL,innvandrere,0,personer,.
videregaende_fullfort,2014,NULL,70,NULL,NULL,innvandrere,0,prosent,.
videregaende_fullfort,2014,NULL,70,NULL,NULL,innvandrere,1,personer,.
videregaende_fullfort,2014,NULL,70,NULL,NULL,innvandrere,1,prosent,.
videregaende_fullfort,2014,NULL,70,NULL,NULL,innvandrere,alle,personer,.
videregaende_fullfort,2014,NULL,70,NULL,NULL,innvandrere,alle,prosent,.
videregaende_fullfort,2014,NULL,70,NULL,NULL,norskfodte_m_innvf,0,personer,.
videregaende_fullfort,2014,NULL,70,NULL,NULL,norskfodte_m_innvf,0,prosent,.
videregaende_fullfort,2014,NULL,70,NULL,NULL,norskfodte_m_innvf,1,personer,.
videregaende_fullfort,2014,NULL,70,NULL,NULL,norskfodte_m_innvf,1,prosent,.
videregaende_fullfort,2014,NULL,70,NULL,NULL,norskfodte_m_innvf,alle,personer,.
videregaende_fullfort,2014,NULL,70,NULL,NULL,norskfodte_m_innvf,alle,prosent,.
videregaende_fullfort,2014,NULL,71,NULL,NULL,alle,0,personer,86
videregaende_fullfort,2014,NULL,71,NULL,NULL,alle,0,prosent,71.07
videregaende_fullfort,2014,NULL,71,NULL,NULL,alle,1,personer,80
videregaende_fullfort,2014,NULL,71,NULL,NULL,alle,1,prosent,68.38
videregaende_fullfort,2014,NULL,71,NULL,NULL,alle,alle,personer,166
videregaende_fullfort,2014,NULL,71,NULL,NULL,alle,alle,prosent,69.75
videregaende_fullfort,2014,NULL,71,NULL,NULL,bef_u_innv_og_norskf,0,personer,:
videregaende_fullfort,2014,NULL,71,NULL,NULL,bef_u_innv_og_norskf,0,prosent,:
videregaende_fullfort,2014,NULL,71,NULL,NULL,bef_u_innv_og_norskf,1,personer,:
videregaende_fullfort,2014,NULL,71,NULL,NULL,bef_u_innv_og_norskf,1,prosent,:
videregaende_fullfort,2014,NULL,71,NULL,NULL,bef_u_innv_og_norskf,alle,personer,:
videregaende_fullfort,2014,NULL,71,NULL,NULL,bef_u_innv_og_norskf,alle,prosent,:
videregaende_fullfort,2014,NULL,71,NULL,NULL,befolkningen_ellers,0,personer,:
videregaende_fullfort,2014,NULL,71,NULL,NULL,befolkningen_ellers,0,prosent,:
videregaende_fullfort,2014,NULL,71,NULL,NULL,befolkningen_ellers,1,personer,:
videregaende_fullfort,2014,NULL,71,NULL,NULL,befolkningen_ellers,1,prosent,:
videregaende_fullfort,2014,NULL,71,NULL,NULL,befolkningen_ellers,alle,personer,:
videregaende_fullfort,2014,NULL,71,NULL,NULL,befolkningen_ellers,alle,prosent,:
videregaende_fullfort,2014,NULL,71,NULL,NULL,innvandrere,0,personer,:
videregaende_fullfort,2014,NULL,71,NULL,NULL,innvandrere,0,prosent,:
videregaende_fullfort,2014,NULL,71,NULL,NULL,innvandrere,1,personer,:
videregaende_fullfort,2014,NULL,71,NULL,NULL,innvandrere,1,prosent,:
videregaende_fullfort,2014,NULL,71,NULL,NULL,innvandrere,alle,personer,:
videregaende_fullfort,2014,NULL,71,NULL,NULL,innvandrere,alle,prosent,:
videregaende_fullfort,2014,NULL,71,NULL,NULL,norskfodte_m_innvf,0,personer,.
videregaende_fullfort,2014,NULL,71,NULL,NULL,norskfodte_m_innvf,0,prosent,.
videregaende_fullfort,2014,NULL,71,NULL,NULL,norskfodte_m_innvf,1,personer,.
videregaende_fullfort,2014,NULL,71,NULL,NULL,norskfodte_m_innvf,1,prosent,.
videregaende_fullfort,2014,NULL,71,NULL,NULL,norskfodte_m_innvf,alle,personer,.
videregaende_fullfort,2014,NULL,71,NULL,NULL,norskfodte_m_innvf,alle,prosent,.
videregaende_fullfort,2014,NULL,72,NULL,NULL,alle,0,personer,140
videregaende_fullfort,2014,NULL,72,NULL,NULL,alle,0,prosent,68.97
videregaende_fullfort,2014,NULL,72,NULL,NULL,alle,1,personer,128
videregaende_fullfort,2014,NULL,72,NULL,NULL,alle,1,prosent,54.7
videregaende_fullfort,2014,NULL,72,NULL,NULL,alle,alle,personer,268
videregaende_fullfort,2014,NULL,72,NULL,NULL,alle,alle,prosent,61.33
videregaende_fullfort,2014,NULL,72,NULL,NULL,bef_u_innv_og_norskf,0,personer,:
videregaende_fullfort,2014,NULL,72,NULL,NULL,bef_u_innv_og_norskf,0,prosent,:
videregaende_fullfort,2014,NULL,72,NULL,NULL,bef_u_innv_og_norskf,1,personer,:
videregaende_fullfort,2014,NULL,72,NULL,NULL,bef_u_innv_og_norskf,1,prosent,:
videregaende_fullfort,2014,NULL,72,NULL,NULL,bef_u_innv_og_norskf,alle,personer,:
videregaende_fullfort,2014,NULL,72,NULL,NULL,bef_u_innv_og_norskf,alle,prosent,:
videregaende_fullfort,2014,NULL,72,NULL,NULL,befolkningen_ellers,0,personer,:
videregaende_fullfort,2014,NULL,72,NULL,NULL,befolkningen_ellers,0,prosent,:
videregaende_fullfort,2014,NULL,72,NULL,NULL,befolkningen_ellers,1,personer,:
videregaende_fullfort,2014,NULL,72,NULL,NULL,befolkningen_ellers,1,prosent,:
videregaende_fullfort,2014,NULL,72,NULL,NULL,befolkningen_ellers,alle,personer,:
videregaende_fullfort,2014,NULL,72,NULL,NULL,befolkningen_ellers,alle,prosent,:
videregaende_fullfort,2014,NULL,72,NULL,NULL,innvandrere,0,personer,:
videregaende_fullfort,2014,NULL,72,NULL,NULL,innvandrere,0,prosent,:
videregaende_fullfort,2014,NULL,72,NULL,NULL,innvandrere,1,personer,:
videregaende_fullfort,2014,NULL,72,NULL,NULL,innvandrere,1,prosent,:
videregaende_fullfort,2014,NULL,72,NULL,NULL,innvandrere,alle,personer,:
videregaende_fullfort,2014,NULL,72,NULL,NULL,innvandrere,alle,prosent,:
videregaende_fullfort,2014,NULL,72,NULL,NULL,norskfodte_m_innvf,0,personer,.
videregaende_fullfort,2014,NULL,72,NULL,NULL,norskfodte_m_innvf,0,prosent,.
videregaende_fullfort,2014,NULL,72,NULL,NULL,norskfodte_m_innvf,1,personer,.
videregaende_fullfort,2014,NULL,72,NULL,NULL,norskfodte_m_innvf,1,prosent,.
videregaende_fullfort,2014,NULL,72,NULL,NULL,norskfodte_m_innvf,alle,personer,.
videregaende_fullfort,2014,NULL,72,NULL,NULL,norskfodte_m_innvf,alle,prosent,.
videregaende_fullfort,2014,NULL,73,NULL,NULL,alle,0,personer,355
videregaende_fullfort,2014,NULL,73,NULL,NULL,alle,0,prosent,77.01
videregaende_fullfort,2014,NULL,73,NULL,NULL,alle,1,personer,355
videregaende_fullfort,2014,NULL,73,NULL,NULL,alle,1,prosent,64.55
videregaende_fullfort,2014,NULL,73,NULL,NULL,alle,alle,personer,710
videregaende_fullfort,2014,NULL,73,NULL,NULL,alle,alle,prosent,70.23
videregaende_fullfort,2014,NULL,73,NULL,NULL,bef_u_innv_og_norskf,0,personer,345
videregaende_fullfort,2014,NULL,73,NULL,NULL,bef_u_innv_og_norskf,0,prosent,76.84
videregaende_fullfort,2014,NULL,73,NULL,NULL,bef_u_innv_og_norskf,1,personer,346
videregaende_fullfort,2014,NULL,73,NULL,NULL,bef_u_innv_og_norskf,1,prosent,64.92
videregaende_fullfort,2014,NULL,73,NULL,NULL,bef_u_innv_og_norskf,alle,personer,691
videregaende_fullfort,2014,NULL,73,NULL,NULL,bef_u_innv_og_norskf,alle,prosent,70.37
videregaende_fullfort,2014,NULL,73,NULL,NULL,befolkningen_ellers,0,personer,:
videregaende_fullfort,2014,NULL,73,NULL,NULL,befolkningen_ellers,0,prosent,:
videregaende_fullfort,2014,NULL,73,NULL,NULL,befolkningen_ellers,1,personer,:
videregaende_fullfort,2014,NULL,73,NULL,NULL,befolkningen_ellers,1,prosent,:
videregaende_fullfort,2014,NULL,73,NULL,NULL,befolkningen_ellers,alle,personer,:
videregaende_fullfort,2014,NULL,73,NULL,NULL,befolkningen_ellers,alle,prosent,:
videregaende_fullfort,2014,NULL,73,NULL,NULL,innvandrere,0,personer,:
videregaende_fullfort,2014,NULL,73,NULL,NULL,innvandrere,0,prosent,:
videregaende_fullfort,2014,NULL,73,NULL,NULL,innvandrere,1,personer,:
videregaende_fullfort,2014,NULL,73,NULL,NULL,innvandrere,1,prosent,:
videregaende_fullfort,2014,NULL,73,NULL,NULL,innvandrere,alle,personer,:
videregaende_fullfort,2014,NULL,73,NULL,NULL,innvandrere,alle,prosent,:
videregaende_fullfort,2014,NULL,73,NULL,NULL,norskfodte_m_innvf,0,personer,:
videregaende_fullfort,2014,NULL,73,NULL,NULL,norskfodte_m_innvf,0,prosent,:
videregaende_fullfort,2014,NULL,73,NULL,NULL,norskfodte_m_innvf,1,personer,:
videregaende_fullfort,2014,NULL,73,NULL,NULL,norskfodte_m_innvf,1,prosent,:
videregaende_fullfort,2014,NULL,73,NULL,NULL,norskfodte_m_innvf,alle,personer,:
videregaende_fullfort,2014,NULL,73,NULL,NULL,norskfodte_m_innvf,alle,prosent,:
videregaende_fullfort,2014,NULL,74,NULL,NULL,alle,0,personer,110
videregaende_fullfort,2014,NULL,74,NULL,NULL,alle,0,prosent,71.9
videregaende_fullfort,2014,NULL,74,NULL,NULL,alle,1,personer,111
videregaende_fullfort,2014,NULL,74,NULL,NULL,alle,1,prosent,62.36
videregaende_fullfort,2014,NULL,74,NULL,NULL,alle,alle,personer,221
videregaende_fullfort,2014,NULL,74,NULL,NULL,alle,alle,prosent,66.77
videregaende_fullfort,2014,NULL,74,NULL,NULL,bef_u_innv_og_norskf,0,personer,108
videregaende_fullfort,2014,NULL,74,NULL,NULL,bef_u_innv_og_norskf,0,prosent,72.48
videregaende_fullfort,2014,NULL,74,NULL,NULL,bef_u_innv_og_norskf,1,personer,105
videregaende_fullfort,2014,NULL,74,NULL,NULL,bef_u_innv_og_norskf,1,prosent,62.5
videregaende_fullfort,2014,NULL,74,NULL,NULL,bef_u_innv_og_norskf,alle,personer,213
videregaende_fullfort,2014,NULL,74,NULL,NULL,bef_u_innv_og_norskf,alle,prosent,67.19
videregaende_fullfort,2014,NULL,74,NULL,NULL,befolkningen_ellers,0,personer,:
videregaende_fullfort,2014,NULL,74,NULL,NULL,befolkningen_ellers,0,prosent,:
videregaende_fullfort,2014,NULL,74,NULL,NULL,befolkningen_ellers,1,personer,:
videregaende_fullfort,2014,NULL,74,NULL,NULL,befolkningen_ellers,1,prosent,:
videregaende_fullfort,2014,NULL,74,NULL,NULL,befolkningen_ellers,alle,personer,:
videregaende_fullfort,2014,NULL,74,NULL,NULL,befolkningen_ellers,alle,prosent,:
videregaende_fullfort,2014,NULL,74,NULL,NULL,innvandrere,0,personer,:
videregaende_fullfort,2014,NULL,74,NULL,NULL,innvandrere,0,prosent,:
videregaende_fullfort,2014,NULL,74,NULL,NULL,innvandrere,1,personer,:
videregaende_fullfort,2014,NULL,74,NULL,NULL,innvandrere,1,prosent,:
videregaende_fullfort,2014,NULL,74,NULL,NULL,innvandrere,alle,personer,:
videregaende_fullfort,2014,NULL,74,NULL,NULL,innvandrere,alle,prosent,:
videregaende_fullfort,2014,NULL,74,NULL,NULL,norskfodte_m_innvf,0,personer,:
videregaende_fullfort,2014,NULL,74,NULL,NULL,norskfodte_m_innvf,0,prosent,:
videregaende_fullfort,2014,NULL,74,NULL,NULL,norskfodte_m_innvf,1,personer,:
videregaende_fullfort,2014,NULL,74,NULL,NULL,norskfodte_m_innvf,1,prosent,:
videregaende_fullfort,2014,NULL,74,NULL,NULL,norskfodte_m_innvf,alle,personer,:
videregaende_fullfort,2014,NULL,74,NULL,NULL,norskfodte_m_innvf,alle,prosent,:
videregaende_fullfort,2014,NULL,75,NULL,NULL,alle,0,personer,95
videregaende_fullfort,2014,NULL,75,NULL,NULL,alle,0,prosent,67.38
videregaende_fullfort,2014,NULL,75,NULL,NULL,alle,1,personer,83
videregaende_fullfort,2014,NULL,75,NULL,NULL,alle,1,prosent,53.55
videregaende_fullfort,2014,NULL,75,NULL,NULL,alle,alle,personer,178
videregaende_fullfort,2014,NULL,75,NULL,NULL,alle,alle,prosent,60.14
videregaende_fullfort,2014,NULL,75,NULL,NULL,bef_u_innv_og_norskf,0,personer,:
videregaende_fullfort,2014,NULL,75,NULL,NULL,bef_u_innv_og_norskf,0,prosent,:
videregaende_fullfort,2014,NULL,75,NULL,NULL,bef_u_innv_og_norskf,1,personer,:
videregaende_fullfort,2014,NULL,75,NULL,NULL,bef_u_innv_og_norskf,1,prosent,:
videregaende_fullfort,2014,NULL,75,NULL,NULL,bef_u_innv_og_norskf,alle,personer,:
videregaende_fullfort,2014,NULL,75,NULL,NULL,bef_u_innv_og_norskf,alle,prosent,:
videregaende_fullfort,2014,NULL,75,NULL,NULL,befolkningen_ellers,0,personer,:
videregaende_fullfort,2014,NULL,75,NULL,NULL,befolkningen_ellers,0,prosent,:
videregaende_fullfort,2014,NULL,75,NULL,NULL,befolkningen_ellers,1,personer,:
videregaende_fullfort,2014,NULL,75,NULL,NULL,befolkningen_ellers,1,prosent,:
videregaende_fullfort,2014,NULL,75,NULL,NULL,befolkningen_ellers,alle,personer,:
videregaende_fullfort,2014,NULL,75,NULL,NULL,befolkningen_ellers,alle,prosent,:
videregaende_fullfort,2014,NULL,75,NULL,NULL,innvandrere,0,personer,:
videregaende_fullfort,2014,NULL,75,NULL,NULL,innvandrere,0,prosent,:
videregaende_fullfort,2014,NULL,75,NULL,NULL,innvandrere,1,personer,:
videregaende_fullfort,2014,NULL,75,NULL,NULL,innvandrere,1,prosent,:
videregaende_fullfort,2014,NULL,75,NULL,NULL,innvandrere,alle,personer,:
videregaende_fullfort,2014,NULL,75,NULL,NULL,innvandrere,alle,prosent,:
videregaende_fullfort,2014,NULL,75,NULL,NULL,norskfodte_m_innvf,0,personer,.
videregaende_fullfort,2014,NULL,75,NULL,NULL,norskfodte_m_innvf,0,prosent,.
videregaende_fullfort,2014,NULL,75,NULL,NULL,norskfodte_m_innvf,1,personer,.
videregaende_fullfort,2014,NULL,75,NULL,NULL,norskfodte_m_innvf,1,prosent,.
videregaende_fullfort,2014,NULL,75,NULL,NULL,norskfodte_m_innvf,alle,personer,.
videregaende_fullfort,2014,NULL,75,NULL,NULL,norskfodte_m_innvf,alle,prosent,.
videregaende_fullfort,2014,NULL,76,NULL,NULL,alle,0,personer,121
videregaende_fullfort,2014,NULL,76,NULL,NULL,alle,0,prosent,67.22
videregaende_fullfort,2014,NULL,76,NULL,NULL,alle,1,personer,108
videregaende_fullfort,2014,NULL,76,NULL,NULL,alle,1,prosent,50.94
videregaende_fullfort,2014,NULL,76,NULL,NULL,alle,alle,personer,229
videregaende_fullfort,2014,NULL,76,NULL,NULL,alle,alle,prosent,58.42
videregaende_fullfort,2014,NULL,76,NULL,NULL,bef_u_innv_og_norskf,0,personer,:
videregaende_fullfort,2014,NULL,76,NULL,NULL,bef_u_innv_og_norskf,0,prosent,:
videregaende_fullfort,2014,NULL,76,NULL,NULL,bef_u_innv_og_norskf,1,personer,:
videregaende_fullfort,2014,NULL,76,NULL,NULL,bef_u_innv_og_norskf,1,prosent,:
videregaende_fullfort,2014,NULL,76,NULL,NULL,bef_u_innv_og_norskf,alle,personer,:
videregaende_fullfort,2014,NULL,76,NULL,NULL,bef_u_innv_og_norskf,alle,prosent,:
videregaende_fullfort,2014,NULL,76,NULL,NULL,befolkningen_ellers,0,personer,:
videregaende_fullfort,2014,NULL,76,NULL,NULL,befolkningen_ellers,0,prosent,:
videregaende_fullfort,2014,NULL,76,NULL,NULL,befolkningen_ellers,1,personer,:
videregaende_fullfort,2014,NULL,76,NULL,NULL,befolkningen_ellers,1,prosent,:
videregaende_fullfort,2014,NULL,76,NULL,NULL,befolkningen_ellers,alle,personer,:
videregaende_fullfort,2014,NULL,76,NULL,NULL,befolkningen_ellers,alle,prosent,:
videregaende_fullfort,2014,NULL,76,NULL,NULL,innvandrere,0,personer,:
videregaende_fullfort,2014,NULL,76,NULL,NULL,innvandrere,0,prosent,:
videregaende_fullfort,2014,NULL,76,NULL,NULL,innvandrere,1,personer,:
videregaende_fullfort,2014,NULL,76,NULL,NULL,innvandrere,1,prosent,:
videregaende_fullfort,2014,NULL,76,NULL,NULL,innvandrere,alle,personer,:
videregaende_fullfort,2014,NULL,76,NULL,NULL,innvandrere,alle,prosent,:
videregaende_fullfort,2014,NULL,76,NULL,NULL,norskfodte_m_innvf,0,personer,.
videregaende_fullfort,2014,NULL,76,NULL,NULL,norskfodte_m_innvf,0,prosent,.
videregaende_fullfort,2014,NULL,76,NULL,NULL,norskfodte_m_innvf,1,personer,.
videregaende_fullfort,2014,NULL,76,NULL,NULL,norskfodte_m_innvf,1,prosent,.
videregaende_fullfort,2014,NULL,76,NULL,NULL,norskfodte_m_innvf,alle,personer,.
videregaende_fullfort,2014,NULL,76,NULL,NULL,norskfodte_m_innvf,alle,prosent,.
videregaende_fullfort,2014,NULL,77,NULL,NULL,alle,0,personer,167
videregaende_fullfort,2014,NULL,77,NULL,NULL,alle,0,prosent,71.98
videregaende_fullfort,2014,NULL,77,NULL,NULL,alle,1,personer,121
videregaende_fullfort,2014,NULL,77,NULL,NULL,alle,1,prosent,55.5
videregaende_fullfort,2014,NULL,77,NULL,NULL,alle,alle,personer,288
videregaende_fullfort,2014,NULL,77,NULL,NULL,alle,alle,prosent,64
videregaende_fullfort,2014,NULL,77,NULL,NULL,bef_u_innv_og_norskf,0,personer,:
videregaende_fullfort,2014,NULL,77,NULL,NULL,bef_u_innv_og_norskf,0,prosent,:
videregaende_fullfort,2014,NULL,77,NULL,NULL,bef_u_innv_og_norskf,1,personer,:
videregaende_fullfort,2014,NULL,77,NULL,NULL,bef_u_innv_og_norskf,1,prosent,:
videregaende_fullfort,2014,NULL,77,NULL,NULL,bef_u_innv_og_norskf,alle,personer,276
videregaende_fullfort,2014,NULL,77,NULL,NULL,bef_u_innv_og_norskf,alle,prosent,64.49
videregaende_fullfort,2014,NULL,77,NULL,NULL,befolkningen_ellers,0,personer,:
videregaende_fullfort,2014,NULL,77,NULL,NULL,befolkningen_ellers,0,prosent,:
videregaende_fullfort,2014,NULL,77,NULL,NULL,befolkningen_ellers,1,personer,:
videregaende_fullfort,2014,NULL,77,NULL,NULL,befolkningen_ellers,1,prosent,:
videregaende_fullfort,2014,NULL,77,NULL,NULL,befolkningen_ellers,alle,personer,:
videregaende_fullfort,2014,NULL,77,NULL,NULL,befolkningen_ellers,alle,prosent,:
videregaende_fullfort,2014,NULL,77,NULL,NULL,innvandrere,0,personer,:
videregaende_fullfort,2014,NULL,77,NULL,NULL,innvandrere,0,prosent,:
videregaende_fullfort,2014,NULL,77,NULL,NULL,innvandrere,1,personer,:
videregaende_fullfort,2014,NULL,77,NULL,NULL,innvandrere,1,prosent,:
videregaende_fullfort,2014,NULL,77,NULL,NULL,innvandrere,alle,personer,:
videregaende_fullfort,2014,NULL,77,NULL,NULL,innvandrere,alle,prosent,:
videregaende_fullfort,2014,NULL,77,NULL,NULL,norskfodte_m_innvf,0,personer,:
videregaende_fullfort,2014,NULL,77,NULL,NULL,norskfodte_m_innvf,0,prosent,:
videregaende_fullfort,2014,NULL,77,NULL,NULL,norskfodte_m_innvf,1,personer,.
videregaende_fullfort,2014,NULL,77,NULL,NULL,norskfodte_m_innvf,1,prosent,.
videregaende_fullfort,2014,NULL,77,NULL,NULL,norskfodte_m_innvf,alle,personer,:
videregaende_fullfort,2014,NULL,77,NULL,NULL,norskfodte_m_innvf,alle,prosent,:
videregaende_fullfort,2014,NULL,78,NULL,NULL,alle,0,personer,138
