aar,fylke_nr,innvkat_2,arbeidsalder_18_69,tabellvariabel,tabell_navn,enhet
2014,03,innvandrere,55_69,8064,sysselsatte_innvkat_alder,personer
2014,03,innvandrere,alle,91951,sysselsatte_innvkat_alder,personer
2014,04,alle,18_29,18423,sysselsatte_innvkat_alder,personer
2014,04,alle,30_54,50398,sysselsatte_innvkat_alder,personer
2014,04,alle,55_69,22840,sysselsatte_innvkat_alder,personer
2014,04,alle,alle,94273,sysselsatte_innvkat_alder,personer
2014,04,befolkningen_ellers,18_29,16806,sysselsatte_innvkat_alder,personer
2014,04,befolkningen_ellers,30_54,45149,sysselsatte_innvkat_alder,personer
2014,04,befolkningen_ellers,55_69,21947,sysselsatte_innvkat_alder,personer
2014,04,befolkningen_ellers,alle,86439,sysselsatte_innvkat_alder,personer
2014,04,innvandrere,18_29,1617,sysselsatte_innvkat_alder,personer
2014,04,innvandrere,30_54,5249,sysselsatte_innvkat_alder,personer
2014,04,innvandrere,55_69,893,sysselsatte_innvkat_alder,personer
2014,04,innvandrere,alle,7834,sysselsatte_innvkat_alder,personer
2014,05,alle,18_29,19165,sysselsatte_innvkat_alder,personer
2014,05,alle,30_54,50845,sysselsatte_innvkat_alder,personer
2014,05,alle,55_69,22419,sysselsatte_innvkat_alder,personer
2014,05,alle,alle,95416,sysselsatte_innvkat_alder,personer
2014,05,befolkningen_ellers,18_29,17389,sysselsatte_innvkat_alder,personer
2014,05,befolkningen_ellers,30_54,45414,sysselsatte_innvkat_alder,personer
2014,05,befolkningen_ellers,55_69,21587,sysselsatte_innvkat_alder,personer
2014,05,befolkningen_ellers,alle,87299,sysselsatte_innvkat_alder,personer
2014,05,innvandrere,18_29,1776,sysselsatte_innvkat_alder,personer
2014,05,innvandrere,30_54,5431,sysselsatte_innvkat_alder,personer
2014,05,innvandrere,55_69,832,sysselsatte_innvkat_alder,personer
2014,05,innvandrere,alle,8117,sysselsatte_innvkat_alder,personer
2014,06,alle,18_29,27376,sysselsatte_innvkat_alder,personer
2014,06,alle,30_54,78853,sysselsatte_innvkat_alder,personer
2014,06,alle,55_69,30181,sysselsatte_innvkat_alder,personer
2014,06,alle,alle,140157,sysselsatte_innvkat_alder,personer
2014,06,befolkningen_ellers,18_29,22904,sysselsatte_innvkat_alder,personer
2014,06,befolkningen_ellers,30_54,63432,sysselsatte_innvkat_alder,personer
2014,06,befolkningen_ellers,55_69,28080,sysselsatte_innvkat_alder,personer
2014,06,befolkningen_ellers,alle,117975,sysselsatte_innvkat_alder,personer
2014,06,innvandrere,18_29,4472,sysselsatte_innvkat_alder,personer
2014,06,innvandrere,30_54,15421,sysselsatte_innvkat_alder,personer
2014,06,innvandrere,55_69,2101,sysselsatte_innvkat_alder,personer
2014,06,innvandrere,alle,22182,sysselsatte_innvkat_alder,personer
2014,07,alle,18_29,23311,sysselsatte_innvkat_alder,personer
2014,07,alle,30_54,66364,sysselsatte_innvkat_alder,personer
2014,07,alle,55_69,26101,sysselsatte_innvkat_alder,personer
2014,07,alle,alle,119021,sysselsatte_innvkat_alder,personer
2014,07,befolkningen_ellers,18_29,20268,sysselsatte_innvkat_alder,personer
2014,07,befolkningen_ellers,30_54,56614,sysselsatte_innvkat_alder,personer
2014,07,befolkningen_ellers,55_69,24633,sysselsatte_innvkat_alder,personer
2014,07,befolkningen_ellers,alle,104616,sysselsatte_innvkat_alder,personer
2014,07,innvandrere,18_29,3043,sysselsatte_innvkat_alder,personer
2014,07,innvandrere,30_54,9750,sysselsatte_innvkat_alder,personer
2014,07,innvandrere,55_69,1468,sysselsatte_innvkat_alder,personer
2014,07,innvandrere,alle,14405,sysselsatte_innvkat_alder,personer
2014,08,alle,18_29,16471,sysselsatte_innvkat_alder,personer
2014,08,alle,30_54,44958,sysselsatte_innvkat_alder,personer
2014,08,alle,55_69,19331,sysselsatte_innvkat_alder,personer
2014,08,alle,alle,83058,sysselsatte_innvkat_alder,personer
2014,08,befolkningen_ellers,18_29,14887,sysselsatte_innvkat_alder,personer
2014,08,befolkningen_ellers,30_54,39540,sysselsatte_innvkat_alder,personer
2014,08,befolkningen_ellers,55_69,18377,sysselsatte_innvkat_alder,personer
2014,08,befolkningen_ellers,alle,75013,sysselsatte_innvkat_alder,personer
2014,08,innvandrere,18_29,1584,sysselsatte_innvkat_alder,personer
2014,08,innvandrere,30_54,5418,sysselsatte_innvkat_alder,personer
2014,08,innvandrere,55_69,954,sysselsatte_innvkat_alder,personer
2014,08,innvandrere,alle,8045,sysselsatte_innvkat_alder,personer
2014,09,alle,18_29,11278,sysselsatte_innvkat_alder,personer
2014,09,alle,30_54,30123,sysselsatte_innvkat_alder,personer
2014,09,alle,55_69,12210,sysselsatte_innvkat_alder,personer
2014,09,alle,alle,55184,sysselsatte_innvkat_alder,personer
2014,09,befolkningen_ellers,18_29,10129,sysselsatte_innvkat_alder,personer
2014,09,befolkningen_ellers,30_54,26244,sysselsatte_innvkat_alder,personer
2014,09,befolkningen_ellers,55_69,11561,sysselsatte_innvkat_alder,personer
2014,09,befolkningen_ellers,alle,49433,sysselsatte_innvkat_alder,personer
2014,09,innvandrere,18_29,1149,sysselsatte_innvkat_alder,personer
2014,09,innvandrere,30_54,3879,sysselsatte_innvkat_alder,personer
2014,09,innvandrere,55_69,649,sysselsatte_innvkat_alder,personer
2014,09,innvandrere,alle,5751,sysselsatte_innvkat_alder,personer
2014,10,alle,18_29,20555,sysselsatte_innvkat_alder,personer
2014,10,alle,30_54,49065,sysselsatte_innvkat_alder,personer
2014,10,alle,55_69,17755,sysselsatte_innvkat_alder,personer
2014,10,alle,alle,89865,sysselsatte_innvkat_alder,personer
2014,10,befolkningen_ellers,18_29,18357,sysselsatte_innvkat_alder,personer
2014,10,befolkningen_ellers,30_54,41980,sysselsatte_innvkat_alder,personer
2014,10,befolkningen_ellers,55_69,16581,sysselsatte_innvkat_alder,personer
2014,10,befolkningen_ellers,alle,79296,sysselsatte_innvkat_alder,personer
2014,10,innvandrere,18_29,2198,sysselsatte_innvkat_alder,personer
2014,10,innvandrere,30_54,7085,sysselsatte_innvkat_alder,personer
2014,10,innvandrere,55_69,1174,sysselsatte_innvkat_alder,personer
2014,10,innvandrere,alle,10569,sysselsatte_innvkat_alder,personer
2014,11,alle,18_29,58575,sysselsatte_innvkat_alder,personer
2014,11,alle,30_54,139769,sysselsatte_innvkat_alder,personer
2014,11,alle,55_69,44900,sysselsatte_innvkat_alder,personer
2014,11,alle,alle,249658,sysselsatte_innvkat_alder,personer
2014,11,befolkningen_ellers,18_29,49484,sysselsatte_innvkat_alder,personer
2014,11,befolkningen_ellers,30_54,111723,sysselsatte_innvkat_alder,personer
2014,11,befolkningen_ellers,55_69,41314,sysselsatte_innvkat_alder,personer
2014,11,befolkningen_ellers,alle,208691,sysselsatte_innvkat_alder,personer
2014,11,innvandrere,18_29,9091,sysselsatte_innvkat_alder,personer
2014,11,innvandrere,30_54,28046,sysselsatte_innvkat_alder,personer
2014,11,innvandrere,55_69,3586,sysselsatte_innvkat_alder,personer
2014,11,innvandrere,alle,40967,sysselsatte_innvkat_alder,personer
2014,12,alle,18_29,63974,sysselsatte_innvkat_alder,personer
2014,12,alle,30_54,146508,sysselsatte_innvkat_alder,personer
2014,12,alle,55_69,51818,sysselsatte_innvkat_alder,personer
2014,12,alle,alle,268154,sysselsatte_innvkat_alder,personer
2014,12,befolkningen_ellers,18_29,56284,sysselsatte_innvkat_alder,personer
2014,12,befolkningen_ellers,30_54,122431,sysselsatte_innvkat_alder,personer
2014,12,befolkningen_ellers,55_69,48944,sysselsatte_innvkat_alder,personer
2014,12,befolkningen_ellers,alle,233319,sysselsatte_innvkat_alder,personer
2014,12,innvandrere,18_29,7690,sysselsatte_innvkat_alder,personer
2014,12,innvandrere,30_54,24077,sysselsatte_innvkat_alder,personer
2014,12,innvandrere,55_69,2874,sysselsatte_innvkat_alder,personer
2014,12,innvandrere,alle,34835,sysselsatte_innvkat_alder,personer
2014,14,alle,18_29,11913,sysselsatte_innvkat_alder,personer
2014,14,alle,30_54,29787,sysselsatte_innvkat_alder,personer
2014,14,alle,55_69,13708,sysselsatte_innvkat_alder,personer
2014,14,alle,alle,57450,sysselsatte_innvkat_alder,personer
2014,14,befolkningen_ellers,18_29,10713,sysselsatte_innvkat_alder,personer
2014,14,befolkningen_ellers,30_54,25789,sysselsatte_innvkat_alder,personer
2014,14,befolkningen_ellers,55_69,13105,sysselsatte_innvkat_alder,personer
2014,14,befolkningen_ellers,alle,51597,sysselsatte_innvkat_alder,personer
2014,14,innvandrere,18_29,1200,sysselsatte_innvkat_alder,personer
2014,14,innvandrere,30_54,3998,sysselsatte_innvkat_alder,personer
2014,14,innvandrere,55_69,603,sysselsatte_innvkat_alder,personer
2014,14,innvandrere,alle,5853,sysselsatte_innvkat_alder,personer
2014,15,alle,18_29,28578,sysselsatte_innvkat_alder,personer
2014,15,alle,30_54,73247,sysselsatte_innvkat_alder,personer
2014,15,alle,55_69,31057,sysselsatte_innvkat_alder,personer
2014,15,alle,alle,136770,sysselsatte_innvkat_alder,personer
2014,15,befolkningen_ellers,18_29,25027,sysselsatte_innvkat_alder,personer
2014,15,befolkningen_ellers,30_54,62035,sysselsatte_innvkat_alder,personer
2014,15,befolkningen_ellers,55_69,29783,sysselsatte_innvkat_alder,personer
2014,15,befolkningen_ellers,alle,120621,sysselsatte_innvkat_alder,personer
2014,15,innvandrere,18_29,3551,sysselsatte_innvkat_alder,personer
2014,15,innvandrere,30_54,11212,sysselsatte_innvkat_alder,personer
2014,15,innvandrere,55_69,1274,sysselsatte_innvkat_alder,personer
2014,15,innvandrere,alle,16149,sysselsatte_innvkat_alder,personer
2014,16,alle,18_29,39446,sysselsatte_innvkat_alder,personer
2014,16,alle,30_54,88344,sysselsatte_innvkat_alder,personer
2014,16,alle,55_69,31468,sysselsatte_innvkat_alder,personer
2014,16,alle,alle,162679,sysselsatte_innvkat_alder,personer
2014,16,befolkningen_ellers,18_29,34879,sysselsatte_innvkat_alder,personer
2014,16,befolkningen_ellers,30_54,76834,sysselsatte_innvkat_alder,personer
2014,16,befolkningen_ellers,55_69,30019,sysselsatte_innvkat_alder,personer
2014,16,befolkningen_ellers,alle,145080,sysselsatte_innvkat_alder,personer
2014,16,innvandrere,18_29,4567,sysselsatte_innvkat_alder,personer
2014,16,innvandrere,30_54,11510,sysselsatte_innvkat_alder,personer
2014,16,innvandrere,55_69,1449,sysselsatte_innvkat_alder,personer
2014,16,innvandrere,alle,17599,sysselsatte_innvkat_alder,personer
2014,17,alle,18_29,14145,sysselsatte_innvkat_alder,personer
2014,17,alle,30_54,35734,sysselsatte_innvkat_alder,personer
2014,17,alle,55_69,15390,sysselsatte_innvkat_alder,personer
2014,17,alle,alle,67221,sysselsatte_innvkat_alder,personer
2014,17,befolkningen_ellers,18_29,13198,sysselsatte_innvkat_alder,personer
2014,17,befolkningen_ellers,30_54,32644,sysselsatte_innvkat_alder,personer
2014,17,befolkningen_ellers,55_69,14963,sysselsatte_innvkat_alder,personer
2014,17,befolkningen_ellers,alle,62725,sysselsatte_innvkat_alder,personer
2014,17,innvandrere,18_29,947,sysselsatte_innvkat_alder,personer
2014,17,innvandrere,30_54,3090,sysselsatte_innvkat_alder,personer
2014,17,innvandrere,55_69,427,sysselsatte_innvkat_alder,personer
2014,17,innvandrere,alle,4496,sysselsatte_innvkat_alder,personer
2014,18,alle,18_29,25973,sysselsatte_innvkat_alder,personer
2014,18,alle,30_54,64065,sysselsatte_innvkat_alder,personer
2014,18,alle,55_69,26885,sysselsatte_innvkat_alder,personer
2014,18,alle,alle,120466,sysselsatte_innvkat_alder,personer
2014,18,befolkningen_ellers,18_29,23447,sysselsatte_innvkat_alder,personer
2014,18,befolkningen_ellers,30_54,57469,sysselsatte_innvkat_alder,personer
2014,18,befolkningen_ellers,55_69,25921,sysselsatte_innvkat_alder,personer
2014,18,befolkningen_ellers,alle,110288,sysselsatte_innvkat_alder,personer
2014,18,innvandrere,18_29,2526,sysselsatte_innvkat_alder,personer
2014,18,innvandrere,30_54,6596,sysselsatte_innvkat_alder,personer
2014,18,innvandrere,55_69,964,sysselsatte_innvkat_alder,personer
2014,18,innvandrere,alle,10178,sysselsatte_innvkat_alder,personer
2014,19,alle,18_29,19546,sysselsatte_innvkat_alder,personer
2014,19,alle,30_54,45336,sysselsatte_innvkat_alder,personer
2014,19,alle,55_69,17351,sysselsatte_innvkat_alder,personer
2014,19,alle,alle,84631,sysselsatte_innvkat_alder,personer
2014,19,befolkningen_ellers,18_29,17456,sysselsatte_innvkat_alder,personer
2014,19,befolkningen_ellers,30_54,39582,sysselsatte_innvkat_alder,personer
2014,19,befolkningen_ellers,55_69,16571,sysselsatte_innvkat_alder,personer
2014,19,befolkningen_ellers,alle,75940,sysselsatte_innvkat_alder,personer
2014,19,innvandrere,18_29,2090,sysselsatte_innvkat_alder,personer
2014,19,innvandrere,30_54,5754,sysselsatte_innvkat_alder,personer
2014,19,innvandrere,55_69,780,sysselsatte_innvkat_alder,personer
2014,19,innvandrere,alle,8691,sysselsatte_innvkat_alder,personer
2014,20,alle,18_29,9036,sysselsatte_innvkat_alder,personer
2014,20,alle,30_54,20604,sysselsatte_innvkat_alder,personer
2014,20,alle,55_69,7709,sysselsatte_innvkat_alder,personer
2014,20,alle,alle,38580,sysselsatte_innvkat_alder,personer
2014,20,befolkningen_ellers,18_29,7761,sysselsatte_innvkat_alder,personer
2014,20,befolkningen_ellers,30_54,17271,sysselsatte_innvkat_alder,personer
2014,20,befolkningen_ellers,55_69,7103,sysselsatte_innvkat_alder,personer
2014,20,befolkningen_ellers,alle,33310,sysselsatte_innvkat_alder,personer
2014,20,innvandrere,18_29,1275,sysselsatte_innvkat_alder,personer
2014,20,innvandrere,30_54,3333,sysselsatte_innvkat_alder,personer
2014,20,innvandrere,55_69,606,sysselsatte_innvkat_alder,personer
2014,20,innvandrere,alle,5270,sysselsatte_innvkat_alder,personer
2006,00,alle,18_29,0.74,sysselsatte_innvkat_alder,prosent
2006,00,alle,30_54,0.84,sysselsatte_innvkat_alder,prosent
2006,00,alle,55_69,0.59,sysselsatte_innvkat_alder,prosent
2006,00,alle,alle,0.70,sysselsatte_innvkat_alder,prosent
2006,00,befolkningen_ellers,18_29,0.76,sysselsatte_innvkat_alder,prosent
2006,00,befolkningen_ellers,30_54,0.86,sysselsatte_innvkat_alder,prosent
2006,00,befolkningen_ellers,55_69,0.60,sysselsatte_innvkat_alder,prosent
2006,00,befolkningen_ellers,alle,0.71,sysselsatte_innvkat_alder,prosent
2006,00,innvandrere,18_29,0.59,sysselsatte_innvkat_alder,prosent
2006,00,innvandrere,30_54,0.67,sysselsatte_innvkat_alder,prosent
2006,00,innvandrere,55_69,0.49,sysselsatte_innvkat_alder,prosent
2006,00,innvandrere,alle,0.60,sysselsatte_innvkat_alder,prosent
2006,01,alle,18_29,0.74,sysselsatte_innvkat_alder,prosent
2006,01,alle,30_54,0.81,sysselsatte_innvkat_alder,prosent
2006,01,alle,55_69,0.54,sysselsatte_innvkat_alder,prosent
2006,01,alle,alle,0.67,sysselsatte_innvkat_alder,prosent
2006,01,befolkningen_ellers,18_29,0.76,sysselsatte_innvkat_alder,prosent
2006,01,befolkningen_ellers,30_54,0.83,sysselsatte_innvkat_alder,prosent
2006,01,befolkningen_ellers,55_69,0.55,sysselsatte_innvkat_alder,prosent
2006,01,befolkningen_ellers,alle,0.68,sysselsatte_innvkat_alder,prosent
2006,01,innvandrere,18_29,0.55,sysselsatte_innvkat_alder,prosent
2006,01,innvandrere,30_54,0.62,sysselsatte_innvkat_alder,prosent
2006,01,innvandrere,55_69,0.43,sysselsatte_innvkat_alder,prosent
2006,01,innvandrere,alle,0.54,sysselsatte_innvkat_alder,prosent
2006,02,alle,18_29,0.74,sysselsatte_innvkat_alder,prosent
2006,02,alle,30_54,0.86,sysselsatte_innvkat_alder,prosent
2006,02,alle,55_69,0.63,sysselsatte_innvkat_alder,prosent
2006,02,alle,alle,0.72,sysselsatte_innvkat_alder,prosent
2006,02,befolkningen_ellers,18_29,0.76,sysselsatte_innvkat_alder,prosent
2006,02,befolkningen_ellers,30_54,0.88,sysselsatte_innvkat_alder,prosent
2006,02,befolkningen_ellers,55_69,0.64,sysselsatte_innvkat_alder,prosent
2006,02,befolkningen_ellers,alle,0.73,sysselsatte_innvkat_alder,prosent
2006,02,innvandrere,18_29,0.61,sysselsatte_innvkat_alder,prosent
2006,02,innvandrere,30_54,0.73,sysselsatte_innvkat_alder,prosent
2006,02,innvandrere,55_69,0.54,sysselsatte_innvkat_alder,prosent
2006,02,innvandrere,alle,0.65,sysselsatte_innvkat_alder,prosent
2006,03,alle,18_29,0.75,sysselsatte_innvkat_alder,prosent
2006,03,alle,30_54,0.80,sysselsatte_innvkat_alder,prosent
2006,03,alle,55_69,0.60,sysselsatte_innvkat_alder,prosent
2006,03,alle,alle,0.70,sysselsatte_innvkat_alder,prosent
2006,03,befolkningen_ellers,18_29,0.79,sysselsatte_innvkat_alder,prosent
2006,03,befolkningen_ellers,30_54,0.85,sysselsatte_innvkat_alder,prosent
2006,03,befolkningen_ellers,55_69,0.63,sysselsatte_innvkat_alder,prosent
2006,03,befolkningen_ellers,alle,0.74,sysselsatte_innvkat_alder,prosent
2006,03,innvandrere,18_29,0.61,sysselsatte_innvkat_alder,prosent
2006,03,innvandrere,30_54,0.63,sysselsatte_innvkat_alder,prosent
2006,03,innvandrere,55_69,0.41,sysselsatte_innvkat_alder,prosent
2006,03,innvandrere,alle,0.58,sysselsatte_innvkat_alder,prosent
2006,04,alle,18_29,0.73,sysselsatte_innvkat_alder,prosent
2006,04,alle,30_54,0.83,sysselsatte_innvkat_alder,prosent
2006,04,alle,55_69,0.56,sysselsatte_innvkat_alder,prosent
2006,04,alle,alle,0.67,sysselsatte_innvkat_alder,prosent
2006,04,befolkningen_ellers,18_29,0.74,sysselsatte_innvkat_alder,prosent
2006,04,befolkningen_ellers,30_54,0.84,sysselsatte_innvkat_alder,prosent
2006,04,befolkningen_ellers,55_69,0.57,sysselsatte_innvkat_alder,prosent
2006,04,befolkningen_ellers,alle,0.68,sysselsatte_innvkat_alder,prosent
2006,04,innvandrere,18_29,0.55,sysselsatte_innvkat_alder,prosent
2006,04,innvandrere,30_54,0.65,sysselsatte_innvkat_alder,prosent
2006,04,innvandrere,55_69,0.49,sysselsatte_innvkat_alder,prosent
2006,04,innvandrere,alle,0.57,sysselsatte_innvkat_alder,prosent
2006,05,alle,18_29,0.76,sysselsatte_innvkat_alder,prosent
2006,05,alle,30_54,0.85,sysselsatte_innvkat_alder,prosent
2006,05,alle,55_69,0.59,sysselsatte_innvkat_alder,prosent
2006,05,alle,alle,0.70,sysselsatte_innvkat_alder,prosent
2006,05,befolkningen_ellers,18_29,0.78,sysselsatte_innvkat_alder,prosent
2006,05,befolkningen_ellers,30_54,0.86,sysselsatte_innvkat_alder,prosent
2006,05,befolkningen_ellers,55_69,0.59,sysselsatte_innvkat_alder,prosent
2006,05,befolkningen_ellers,alle,0.71,sysselsatte_innvkat_alder,prosent
2006,05,innvandrere,18_29,0.56,sysselsatte_innvkat_alder,prosent
2006,05,innvandrere,30_54,0.70,sysselsatte_innvkat_alder,prosent
2006,05,innvandrere,55_69,0.52,sysselsatte_innvkat_alder,prosent
2006,05,innvandrere,alle,0.60,sysselsatte_innvkat_alder,prosent
2006,06,alle,18_29,0.74,sysselsatte_innvkat_alder,prosent
2006,06,alle,30_54,0.84,sysselsatte_innvkat_alder,prosent
2006,06,alle,55_69,0.61,sysselsatte_innvkat_alder,prosent
2006,06,alle,alle,0.71,sysselsatte_innvkat_alder,prosent
2006,06,befolkningen_ellers,18_29,0.77,sysselsatte_innvkat_alder,prosent
2006,06,befolkningen_ellers,30_54,0.86,sysselsatte_innvkat_alder,prosent
2006,06,befolkningen_ellers,55_69,0.61,sysselsatte_innvkat_alder,prosent
2006,06,befolkningen_ellers,alle,0.72,sysselsatte_innvkat_alder,prosent
2006,06,innvandrere,18_29,0.60,sysselsatte_innvkat_alder,prosent
2006,06,innvandrere,30_54,0.69,sysselsatte_innvkat_alder,prosent
2006,06,innvandrere,55_69,0.48,sysselsatte_innvkat_alder,prosent
2006,06,innvandrere,alle,0.61,sysselsatte_innvkat_alder,prosent
2006,07,alle,18_29,0.73,sysselsatte_innvkat_alder,prosent
2006,07,alle,30_54,0.82,sysselsatte_innvkat_alder,prosent
2006,07,alle,55_69,0.56,sysselsatte_innvkat_alder,prosent
2006,07,alle,alle,0.67,sysselsatte_innvkat_alder,prosent
2006,07,befolkningen_ellers,18_29,0.74,sysselsatte_innvkat_alder,prosent
2006,07,befolkningen_ellers,30_54,0.83,sysselsatte_innvkat_alder,prosent
2006,07,befolkningen_ellers,55_69,0.56,sysselsatte_innvkat_alder,prosent
2006,07,befolkningen_ellers,alle,0.68,sysselsatte_innvkat_alder,prosent
2006,07,innvandrere,18_29,0.60,sysselsatte_innvkat_alder,prosent
2006,07,innvandrere,30_54,0.68,sysselsatte_innvkat_alder,prosent
2006,07,innvandrere,55_69,0.46,sysselsatte_innvkat_alder,prosent
2006,07,innvandrere,alle,0.59,sysselsatte_innvkat_alder,prosent
2006,08,alle,18_29,0.71,sysselsatte_innvkat_alder,prosent
2006,08,alle,30_54,0.82,sysselsatte_innvkat_alder,prosent
2006,08,alle,55_69,0.56,sysselsatte_innvkat_alder,prosent
2006,08,alle,alle,0.67,sysselsatte_innvkat_alder,prosent
2006,08,befolkningen_ellers,18_29,0.73,sysselsatte_innvkat_alder,prosent
2006,08,befolkningen_ellers,30_54,0.83,sysselsatte_innvkat_alder,prosent
2006,08,befolkningen_ellers,55_69,0.57,sysselsatte_innvkat_alder,prosent
2006,08,befolkningen_ellers,alle,0.68,sysselsatte_innvkat_alder,prosent
2006,08,innvandrere,18_29,0.49,sysselsatte_innvkat_alder,prosent
2006,08,innvandrere,30_54,0.63,sysselsatte_innvkat_alder,prosent
2006,08,innvandrere,55_69,0.46,sysselsatte_innvkat_alder,prosent
2006,08,innvandrere,alle,0.53,sysselsatte_innvkat_alder,prosent
2006,09,alle,18_29,0.71,sysselsatte_innvkat_alder,prosent
2006,09,alle,30_54,0.81,sysselsatte_innvkat_alder,prosent
2006,09,alle,55_69,0.55,sysselsatte_innvkat_alder,prosent
2006,09,alle,alle,0.67,sysselsatte_innvkat_alder,prosent
2006,09,befolkningen_ellers,18_29,0.73,sysselsatte_innvkat_alder,prosent
2006,09,befolkningen_ellers,30_54,0.82,sysselsatte_innvkat_alder,prosent
2006,09,befolkningen_ellers,55_69,0.56,sysselsatte_innvkat_alder,prosent
2006,09,befolkningen_ellers,alle,0.67,sysselsatte_innvkat_alder,prosent
2006,09,innvandrere,18_29,0.50,sysselsatte_innvkat_alder,prosent
2006,09,innvandrere,30_54,0.64,sysselsatte_innvkat_alder,prosent
2006,09,innvandrere,55_69,0.48,sysselsatte_innvkat_alder,prosent
2006,09,innvandrere,alle,0.55,sysselsatte_innvkat_alder,prosent
2006,10,alle,18_29,0.73,sysselsatte_innvkat_alder,prosent
2006,10,alle,30_54,0.82,sysselsatte_innvkat_alder,prosent
2006,10,alle,55_69,0.57,sysselsatte_innvkat_alder,prosent
2006,10,alle,alle,0.68,sysselsatte_innvkat_alder,prosent
2006,10,befolkningen_ellers,18_29,0.75,sysselsatte_innvkat_alder,prosent
2006,10,befolkningen_ellers,30_54,0.83,sysselsatte_innvkat_alder,prosent
2006,10,befolkningen_ellers,55_69,0.58,sysselsatte_innvkat_alder,prosent
2006,10,befolkningen_ellers,alle,0.69,sysselsatte_innvkat_alder,prosent
2006,10,innvandrere,18_29,0.55,sysselsatte_innvkat_alder,prosent
2006,10,innvandrere,30_54,0.66,sysselsatte_innvkat_alder,prosent
2006,10,innvandrere,55_69,0.46,sysselsatte_innvkat_alder,prosent
2006,10,innvandrere,alle,0.57,sysselsatte_innvkat_alder,prosent
2006,11,alle,18_29,0.77,sysselsatte_innvkat_alder,prosent
2006,11,alle,30_54,0.86,sysselsatte_innvkat_alder,prosent
2006,11,alle,55_69,0.60,sysselsatte_innvkat_alder,prosent
2006,11,alle,alle,0.73,sysselsatte_innvkat_alder,prosent
2006,11,befolkningen_ellers,18_29,0.79,sysselsatte_innvkat_alder,prosent
2006,11,befolkningen_ellers,30_54,0.88,sysselsatte_innvkat_alder,prosent
2006,11,befolkningen_ellers,55_69,0.61,sysselsatte_innvkat_alder,prosent
2006,11,befolkningen_ellers,alle,0.74,sysselsatte_innvkat_alder,prosent
2006,11,innvandrere,18_29,0.61,sysselsatte_innvkat_alder,prosent
2006,11,innvandrere,30_54,0.72,sysselsatte_innvkat_alder,prosent
2006,11,innvandrere,55_69,0.56,sysselsatte_innvkat_alder,prosent
2006,11,innvandrere,alle,0.65,sysselsatte_innvkat_alder,prosent
2006,12,alle,18_29,0.75,sysselsatte_innvkat_alder,prosent
2006,12,alle,30_54,0.85,sysselsatte_innvkat_alder,prosent
2006,12,alle,55_69,0.61,sysselsatte_innvkat_alder,prosent
2006,12,alle,alle,0.71,sysselsatte_innvkat_alder,prosent
2006,12,befolkningen_ellers,18_29,0.77,sysselsatte_innvkat_alder,prosent
2006,12,befolkningen_ellers,30_54,0.86,sysselsatte_innvkat_alder,prosent
2006,12,befolkningen_ellers,55_69,0.61,sysselsatte_innvkat_alder,prosent
2006,12,befolkningen_ellers,alle,0.72,sysselsatte_innvkat_alder,prosent
2006,12,innvandrere,18_29,0.59,sysselsatte_innvkat_alder,prosent
2006,12,innvandrere,30_54,0.69,sysselsatte_innvkat_alder,prosent
2006,12,innvandrere,55_69,0.54,sysselsatte_innvkat_alder,prosent
2006,12,innvandrere,alle,0.62,sysselsatte_innvkat_alder,prosent
2006,14,alle,18_29,0.76,sysselsatte_innvkat_alder,prosent
2006,14,alle,30_54,0.89,sysselsatte_innvkat_alder,prosent
2006,14,alle,55_69,0.65,sysselsatte_innvkat_alder,prosent
2006,14,alle,alle,0.74,sysselsatte_innvkat_alder,prosent
2006,14,befolkningen_ellers,18_29,0.77,sysselsatte_innvkat_alder,prosent
2006,14,befolkningen_ellers,30_54,0.90,sysselsatte_innvkat_alder,prosent
2006,14,befolkningen_ellers,55_69,0.65,sysselsatte_innvkat_alder,prosent
2006,14,befolkningen_ellers,alle,0.74,sysselsatte_innvkat_alder,prosent
2006,14,innvandrere,18_29,0.55,sysselsatte_innvkat_alder,prosent
2006,14,innvandrere,30_54,0.76,sysselsatte_innvkat_alder,prosent
2006,14,innvandrere,55_69,0.63,sysselsatte_innvkat_alder,prosent
2006,14,innvandrere,alle,0.65,sysselsatte_innvkat_alder,prosent
2006,15,alle,18_29,0.75,sysselsatte_innvkat_alder,prosent
2006,15,alle,30_54,0.87,sysselsatte_innvkat_alder,prosent
2006,15,alle,55_69,0.62,sysselsatte_innvkat_alder,prosent
2006,15,alle,alle,0.72,sysselsatte_innvkat_alder,prosent
2006,15,befolkningen_ellers,18_29,0.76,sysselsatte_innvkat_alder,prosent
2006,15,befolkningen_ellers,30_54,0.88,sysselsatte_innvkat_alder,prosent
2006,15,befolkningen_ellers,55_69,0.62,sysselsatte_innvkat_alder,prosent
2006,15,befolkningen_ellers,alle,0.72,sysselsatte_innvkat_alder,prosent
2006,15,innvandrere,18_29,0.58,sysselsatte_innvkat_alder,prosent
2006,15,innvandrere,30_54,0.74,sysselsatte_innvkat_alder,prosent
2006,15,innvandrere,55_69,0.57,sysselsatte_innvkat_alder,prosent
2006,15,innvandrere,alle,0.65,sysselsatte_innvkat_alder,prosent
2006,16,alle,18_29,0.74,sysselsatte_innvkat_alder,prosent
2006,16,alle,30_54,0.85,sysselsatte_innvkat_alder,prosent
2006,16,alle,55_69,0.60,sysselsatte_innvkat_alder,prosent
