aar,bydel_nr,vreg_3,kjonn,tabellvariabel,tabell_navn,enhet
2011,030107,1,1,1332,sysselsatte_kjonn_land,personer
2011,030107,1,alle,2190,sysselsatte_kjonn_land,personer
2011,030107,2,0,1141,sysselsatte_kjonn_land,personer
2011,030107,2,1,1516,sysselsatte_kjonn_land,personer
2011,030107,2,alle,2657,sysselsatte_kjonn_land,personer
2011,030107,alle,0,9654,sysselsatte_kjonn_land,personer
2011,030107,alle,1,10595,sysselsatte_kjonn_land,personer
2011,030107,alle,alle,20249,sysselsatte_kjonn_land,personer
2011,030108,1,0,1014,sysselsatte_kjonn_land,personer
2011,030108,1,1,1364,sysselsatte_kjonn_land,personer
2011,030108,1,alle,2378,sysselsatte_kjonn_land,personer
2011,030108,2,0,1304,sysselsatte_kjonn_land,personer
2011,030108,2,1,1627,sysselsatte_kjonn_land,personer
2011,030108,2,alle,2931,sysselsatte_kjonn_land,personer
2011,030108,alle,0,10884,sysselsatte_kjonn_land,personer
2011,030108,alle,1,11722,sysselsatte_kjonn_land,personer
2011,030108,alle,alle,22606,sysselsatte_kjonn_land,personer
2011,030109,1,0,723,sysselsatte_kjonn_land,personer
2011,030109,1,1,938,sysselsatte_kjonn_land,personer
2011,030109,1,alle,1661,sysselsatte_kjonn_land,personer
2011,030109,2,0,986,sysselsatte_kjonn_land,personer
2011,030109,2,1,1247,sysselsatte_kjonn_land,personer
2011,030109,2,alle,2233,sysselsatte_kjonn_land,personer
2011,030109,alle,0,8019,sysselsatte_kjonn_land,personer
2011,030109,alle,1,8496,sysselsatte_kjonn_land,personer
2011,030109,alle,alle,16515,sysselsatte_kjonn_land,personer
2011,030110,1,0,585,sysselsatte_kjonn_land,personer
2011,030110,1,1,830,sysselsatte_kjonn_land,personer
2011,030110,1,alle,1415,sysselsatte_kjonn_land,personer
2011,030110,2,0,1156,sysselsatte_kjonn_land,personer
2011,030110,2,1,1409,sysselsatte_kjonn_land,personer
2011,030110,2,alle,2565,sysselsatte_kjonn_land,personer
2011,030110,alle,0,7265,sysselsatte_kjonn_land,personer
2011,030110,alle,1,7927,sysselsatte_kjonn_land,personer
2011,030110,alle,alle,15192,sysselsatte_kjonn_land,personer
2011,030111,1,0,435,sysselsatte_kjonn_land,personer
2011,030111,1,1,511,sysselsatte_kjonn_land,personer
2011,030111,1,alle,946,sysselsatte_kjonn_land,personer
2011,030111,2,0,717,sysselsatte_kjonn_land,personer
2011,030111,2,1,860,sysselsatte_kjonn_land,personer
2011,030111,2,alle,1577,sysselsatte_kjonn_land,personer
2011,030111,alle,0,4881,sysselsatte_kjonn_land,personer
2011,030111,alle,1,5106,sysselsatte_kjonn_land,personer
2011,030111,alle,alle,9987,sysselsatte_kjonn_land,personer
2011,030112,1,0,292,sysselsatte_kjonn_land,personer
2011,030112,1,1,536,sysselsatte_kjonn_land,personer
2011,030112,1,alle,828,sysselsatte_kjonn_land,personer
2011,030112,2,0,572,sysselsatte_kjonn_land,personer
2011,030112,2,1,636,sysselsatte_kjonn_land,personer
2011,030112,2,alle,1208,sysselsatte_kjonn_land,personer
2011,030112,alle,0,4347,sysselsatte_kjonn_land,personer
2011,030112,alle,1,4534,sysselsatte_kjonn_land,personer
2011,030112,alle,alle,8881,sysselsatte_kjonn_land,personer
2011,030113,1,0,342,sysselsatte_kjonn_land,personer
2011,030113,1,1,483,sysselsatte_kjonn_land,personer
2011,030113,1,alle,825,sysselsatte_kjonn_land,personer
2011,030113,2,0,921,sysselsatte_kjonn_land,personer
2011,030113,2,1,1034,sysselsatte_kjonn_land,personer
2011,030113,2,alle,1955,sysselsatte_kjonn_land,personer
2011,030113,alle,0,5027,sysselsatte_kjonn_land,personer
2011,030113,alle,1,5413,sysselsatte_kjonn_land,personer
2011,030113,alle,alle,10440,sysselsatte_kjonn_land,personer
2011,030114,1,0,204,sysselsatte_kjonn_land,personer
2011,030114,1,1,330,sysselsatte_kjonn_land,personer
2011,030114,1,alle,534,sysselsatte_kjonn_land,personer
2011,030114,2,0,676,sysselsatte_kjonn_land,personer
2011,030114,2,1,777,sysselsatte_kjonn_land,personer
2011,030114,2,alle,1453,sysselsatte_kjonn_land,personer
2011,030114,alle,0,3062,sysselsatte_kjonn_land,personer
2011,030114,alle,1,3280,sysselsatte_kjonn_land,personer
2011,030114,alle,alle,6342,sysselsatte_kjonn_land,personer
2011,030115,1,0,210,sysselsatte_kjonn_land,personer
2011,030115,1,1,306,sysselsatte_kjonn_land,personer
2011,030115,1,alle,516,sysselsatte_kjonn_land,personer
2011,030115,2,0,589,sysselsatte_kjonn_land,personer
2011,030115,2,1,755,sysselsatte_kjonn_land,personer
2011,030115,2,alle,1344,sysselsatte_kjonn_land,personer
2011,030115,alle,0,3657,sysselsatte_kjonn_land,personer
2011,030115,alle,1,3919,sysselsatte_kjonn_land,personer
2011,030115,alle,alle,7576,sysselsatte_kjonn_land,personer
2011,030116,1,0,107,sysselsatte_kjonn_land,personer
2011,030116,1,1,122,sysselsatte_kjonn_land,personer
2011,030116,1,alle,229,sysselsatte_kjonn_land,personer
2011,030116,2,0,488,sysselsatte_kjonn_land,personer
2011,030116,2,1,623,sysselsatte_kjonn_land,personer
2011,030116,2,alle,1111,sysselsatte_kjonn_land,personer
2011,030116,alle,0,2027,sysselsatte_kjonn_land,personer
2011,030116,alle,1,2223,sysselsatte_kjonn_land,personer
2011,030116,alle,alle,4250,sysselsatte_kjonn_land,personer
2011,030117,1,0,142,sysselsatte_kjonn_land,personer
2011,030117,1,1,235,sysselsatte_kjonn_land,personer
2011,030117,1,alle,377,sysselsatte_kjonn_land,personer
2011,030117,2,0,731,sysselsatte_kjonn_land,personer
2011,030117,2,1,1035,sysselsatte_kjonn_land,personer
2011,030117,2,alle,1766,sysselsatte_kjonn_land,personer
2011,030117,alle,0,2798,sysselsatte_kjonn_land,personer
2011,030117,alle,1,3257,sysselsatte_kjonn_land,personer
2011,030117,alle,alle,6055,sysselsatte_kjonn_land,personer
2011,030199,1,0,18,sysselsatte_kjonn_land,personer
2011,030199,1,1,123,sysselsatte_kjonn_land,personer
2011,030199,1,alle,141,sysselsatte_kjonn_land,personer
2011,030199,2,0,39,sysselsatte_kjonn_land,personer
2011,030199,2,1,149,sysselsatte_kjonn_land,personer
2011,030199,2,alle,188,sysselsatte_kjonn_land,personer
2011,030199,alle,0,204,sysselsatte_kjonn_land,personer
2011,030199,alle,1,716,sysselsatte_kjonn_land,personer
2011,030199,alle,alle,920,sysselsatte_kjonn_land,personer
2012,00,1,0,68884,sysselsatte_kjonn_land,personer
2012,00,1,1,113027,sysselsatte_kjonn_land,personer
2012,00,1,alle,181911,sysselsatte_kjonn_land,personer
2012,00,2,0,74728,sysselsatte_kjonn_land,personer
2012,00,2,1,77320,sysselsatte_kjonn_land,personer
2012,00,2,alle,152048,sysselsatte_kjonn_land,personer
2012,00,alle,0,1213689,sysselsatte_kjonn_land,personer
2012,00,alle,1,1374971,sysselsatte_kjonn_land,personer
2012,00,alle,alle,2588660,sysselsatte_kjonn_land,personer
2012,030101,1,0,1987,sysselsatte_kjonn_land,personer
2012,030101,1,1,2857,sysselsatte_kjonn_land,personer
2012,030101,1,alle,4844,sysselsatte_kjonn_land,personer
2012,030101,2,0,1745,sysselsatte_kjonn_land,personer
2012,030101,2,1,2150,sysselsatte_kjonn_land,personer
2012,030101,2,alle,3895,sysselsatte_kjonn_land,personer
2012,030101,alle,0,17454,sysselsatte_kjonn_land,personer
2012,030101,alle,1,19616,sysselsatte_kjonn_land,personer
2012,030101,alle,alle,37070,sysselsatte_kjonn_land,personer
2012,030102,1,0,1437,sysselsatte_kjonn_land,personer
2012,030102,1,1,2018,sysselsatte_kjonn_land,personer
2012,030102,1,alle,3455,sysselsatte_kjonn_land,personer
2012,030102,2,0,1475,sysselsatte_kjonn_land,personer
2012,030102,2,1,1712,sysselsatte_kjonn_land,personer
2012,030102,2,alle,3187,sysselsatte_kjonn_land,personer
2012,030102,alle,0,15053,sysselsatte_kjonn_land,personer
2012,030102,alle,1,16018,sysselsatte_kjonn_land,personer
2012,030102,alle,alle,31071,sysselsatte_kjonn_land,personer
2012,030103,1,0,1696,sysselsatte_kjonn_land,personer
2012,030103,1,1,2245,sysselsatte_kjonn_land,personer
2012,030103,1,alle,3941,sysselsatte_kjonn_land,personer
2012,030103,2,0,1722,sysselsatte_kjonn_land,personer
2012,030103,2,1,2132,sysselsatte_kjonn_land,personer
2012,030103,2,alle,3854,sysselsatte_kjonn_land,personer
2012,030103,alle,0,17255,sysselsatte_kjonn_land,personer
2012,030103,alle,1,18405,sysselsatte_kjonn_land,personer
2012,030103,alle,alle,35660,sysselsatte_kjonn_land,personer
2012,030104,1,0,1487,sysselsatte_kjonn_land,personer
2012,030104,1,1,2189,sysselsatte_kjonn_land,personer
2012,030104,1,alle,3676,sysselsatte_kjonn_land,personer
2012,030104,2,0,1577,sysselsatte_kjonn_land,personer
2012,030104,2,1,2086,sysselsatte_kjonn_land,personer
2012,030104,2,alle,3663,sysselsatte_kjonn_land,personer
2012,030104,alle,0,14968,sysselsatte_kjonn_land,personer
2012,030104,alle,1,16331,sysselsatte_kjonn_land,personer
2012,030104,alle,alle,31299,sysselsatte_kjonn_land,personer
2012,030105,1,0,1376,sysselsatte_kjonn_land,personer
2012,030105,1,1,2043,sysselsatte_kjonn_land,personer
2012,030105,1,alle,3419,sysselsatte_kjonn_land,personer
2012,030105,2,0,1406,sysselsatte_kjonn_land,personer
2012,030105,2,1,1660,sysselsatte_kjonn_land,personer
2012,030105,2,alle,3066,sysselsatte_kjonn_land,personer
2012,030105,alle,0,14343,sysselsatte_kjonn_land,personer
2012,030105,alle,1,15423,sysselsatte_kjonn_land,personer
2012,030105,alle,alle,29766,sysselsatte_kjonn_land,personer
2012,030106,1,0,1207,sysselsatte_kjonn_land,personer
2012,030106,1,1,1741,sysselsatte_kjonn_land,personer
2012,030106,1,alle,2948,sysselsatte_kjonn_land,personer
2012,030106,2,0,1361,sysselsatte_kjonn_land,personer
2012,030106,2,1,1749,sysselsatte_kjonn_land,personer
2012,030106,2,alle,3110,sysselsatte_kjonn_land,personer
2012,030106,alle,0,12941,sysselsatte_kjonn_land,personer
2012,030106,alle,1,13947,sysselsatte_kjonn_land,personer
2012,030106,alle,alle,26888,sysselsatte_kjonn_land,personer
2012,030107,1,0,907,sysselsatte_kjonn_land,personer
2012,030107,1,1,1434,sysselsatte_kjonn_land,personer
2012,030107,1,alle,2341,sysselsatte_kjonn_land,personer
2012,030107,2,0,1157,sysselsatte_kjonn_land,personer
2012,030107,2,1,1535,sysselsatte_kjonn_land,personer
2012,030107,2,alle,2692,sysselsatte_kjonn_land,personer
2012,030107,alle,0,9770,sysselsatte_kjonn_land,personer
2012,030107,alle,1,10715,sysselsatte_kjonn_land,personer
2012,030107,alle,alle,20485,sysselsatte_kjonn_land,personer
2012,030108,1,0,1084,sysselsatte_kjonn_land,personer
2012,030108,1,1,1423,sysselsatte_kjonn_land,personer
2012,030108,1,alle,2507,sysselsatte_kjonn_land,personer
2012,030108,2,0,1339,sysselsatte_kjonn_land,personer
2012,030108,2,1,1711,sysselsatte_kjonn_land,personer
2012,030108,2,alle,3050,sysselsatte_kjonn_land,personer
2012,030108,alle,0,10968,sysselsatte_kjonn_land,personer
2012,030108,alle,1,11902,sysselsatte_kjonn_land,personer
2012,030108,alle,alle,22870,sysselsatte_kjonn_land,personer
2012,030109,1,0,737,sysselsatte_kjonn_land,personer
2012,030109,1,1,973,sysselsatte_kjonn_land,personer
2012,030109,1,alle,1710,sysselsatte_kjonn_land,personer
2012,030109,2,0,1062,sysselsatte_kjonn_land,personer
2012,030109,2,1,1325,sysselsatte_kjonn_land,personer
2012,030109,2,alle,2387,sysselsatte_kjonn_land,personer
2012,030109,alle,0,8052,sysselsatte_kjonn_land,personer
2012,030109,alle,1,8550,sysselsatte_kjonn_land,personer
2012,030109,alle,alle,16602,sysselsatte_kjonn_land,personer
2012,030110,1,0,605,sysselsatte_kjonn_land,personer
2012,030110,1,1,883,sysselsatte_kjonn_land,personer
2012,030110,1,alle,1488,sysselsatte_kjonn_land,personer
2012,030110,2,0,1192,sysselsatte_kjonn_land,personer
2012,030110,2,1,1499,sysselsatte_kjonn_land,personer
2012,030110,2,alle,2691,sysselsatte_kjonn_land,personer
2012,030110,alle,0,7237,sysselsatte_kjonn_land,personer
2012,030110,alle,1,7949,sysselsatte_kjonn_land,personer
2012,030110,alle,alle,15186,sysselsatte_kjonn_land,personer
2012,030111,1,0,404,sysselsatte_kjonn_land,personer
2012,030111,1,1,458,sysselsatte_kjonn_land,personer
2012,030111,1,alle,862,sysselsatte_kjonn_land,personer
2012,030111,2,0,694,sysselsatte_kjonn_land,personer
2012,030111,2,1,870,sysselsatte_kjonn_land,personer
2012,030111,2,alle,1564,sysselsatte_kjonn_land,personer
2012,030111,alle,0,4752,sysselsatte_kjonn_land,personer
2012,030111,alle,1,5014,sysselsatte_kjonn_land,personer
2012,030111,alle,alle,9766,sysselsatte_kjonn_land,personer
2012,030112,1,0,317,sysselsatte_kjonn_land,personer
2012,030112,1,1,468,sysselsatte_kjonn_land,personer
2012,030112,1,alle,785,sysselsatte_kjonn_land,personer
2012,030112,2,0,608,sysselsatte_kjonn_land,personer
2012,030112,2,1,664,sysselsatte_kjonn_land,personer
2012,030112,2,alle,1272,sysselsatte_kjonn_land,personer
2012,030112,alle,0,4407,sysselsatte_kjonn_land,personer
2012,030112,alle,1,4497,sysselsatte_kjonn_land,personer
2012,030112,alle,alle,8904,sysselsatte_kjonn_land,personer
2012,030113,1,0,358,sysselsatte_kjonn_land,personer
2012,030113,1,1,483,sysselsatte_kjonn_land,personer
2012,030113,1,alle,841,sysselsatte_kjonn_land,personer
2012,030113,2,0,904,sysselsatte_kjonn_land,personer
2012,030113,2,1,1056,sysselsatte_kjonn_land,personer
2012,030113,2,alle,1960,sysselsatte_kjonn_land,personer
2012,030113,alle,0,5102,sysselsatte_kjonn_land,personer
2012,030113,alle,1,5443,sysselsatte_kjonn_land,personer
2012,030113,alle,alle,10545,sysselsatte_kjonn_land,personer
2012,030114,1,0,210,sysselsatte_kjonn_land,personer
2012,030114,1,1,269,sysselsatte_kjonn_land,personer
2012,030114,1,alle,479,sysselsatte_kjonn_land,personer
2012,030114,2,0,720,sysselsatte_kjonn_land,personer
2012,030114,2,1,801,sysselsatte_kjonn_land,personer
2012,030114,2,alle,1521,sysselsatte_kjonn_land,personer
2012,030114,alle,0,3090,sysselsatte_kjonn_land,personer
2012,030114,alle,1,3290,sysselsatte_kjonn_land,personer
2012,030114,alle,alle,6380,sysselsatte_kjonn_land,personer
2012,030115,1,0,220,sysselsatte_kjonn_land,personer
2012,030115,1,1,312,sysselsatte_kjonn_land,personer
2012,030115,1,alle,532,sysselsatte_kjonn_land,personer
2012,030115,2,0,600,sysselsatte_kjonn_land,personer
2012,030115,2,1,769,sysselsatte_kjonn_land,personer
2012,030115,2,alle,1369,sysselsatte_kjonn_land,personer
2012,030115,alle,0,3578,sysselsatte_kjonn_land,personer
2012,030115,alle,1,3881,sysselsatte_kjonn_land,personer
2012,030115,alle,alle,7459,sysselsatte_kjonn_land,personer
2012,030116,1,0,116,sysselsatte_kjonn_land,personer
2012,030116,1,1,138,sysselsatte_kjonn_land,personer
2012,030116,1,alle,254,sysselsatte_kjonn_land,personer
2012,030116,2,0,484,sysselsatte_kjonn_land,personer
2012,030116,2,1,639,sysselsatte_kjonn_land,personer
2012,030116,2,alle,1123,sysselsatte_kjonn_land,personer
2012,030116,alle,0,2001,sysselsatte_kjonn_land,personer
2012,030116,alle,1,2205,sysselsatte_kjonn_land,personer
2012,030116,alle,alle,4206,sysselsatte_kjonn_land,personer
2012,030117,1,0,153,sysselsatte_kjonn_land,personer
2012,030117,1,1,255,sysselsatte_kjonn_land,personer
2012,030117,1,alle,408,sysselsatte_kjonn_land,personer
2012,030117,2,0,776,sysselsatte_kjonn_land,personer
2012,030117,2,1,1018,sysselsatte_kjonn_land,personer
2012,030117,2,alle,1794,sysselsatte_kjonn_land,personer
2012,030117,alle,0,2819,sysselsatte_kjonn_land,personer
2012,030117,alle,1,3270,sysselsatte_kjonn_land,personer
2012,030117,alle,alle,6089,sysselsatte_kjonn_land,personer
2012,030199,1,0,232,sysselsatte_kjonn_land,personer
2012,030199,1,1,704,sysselsatte_kjonn_land,personer
2012,030199,1,alle,936,sysselsatte_kjonn_land,personer
2012,030199,2,0,124,sysselsatte_kjonn_land,personer
2012,030199,2,1,352,sysselsatte_kjonn_land,personer
2012,030199,2,alle,476,sysselsatte_kjonn_land,personer
2012,030199,alle,0,1028,sysselsatte_kjonn_land,personer
2012,030199,alle,1,2053,sysselsatte_kjonn_land,personer
2012,030199,alle,alle,3081,sysselsatte_kjonn_land,personer
2013,00,1,0,75418,sysselsatte_kjonn_land,personer
2013,00,1,1,123207,sysselsatte_kjonn_land,personer
2013,00,1,alle,198625,sysselsatte_kjonn_land,personer
2013,00,2,0,78889,sysselsatte_kjonn_land,personer
2013,00,2,1,80876,sysselsatte_kjonn_land,personer
2013,00,2,alle,159765,sysselsatte_kjonn_land,personer
2013,00,alle,0,1227388,sysselsatte_kjonn_land,personer
2013,00,alle,1,1391232,sysselsatte_kjonn_land,personer
2013,00,alle,alle,2618620,sysselsatte_kjonn_land,personer
2013,030101,1,0,2162,sysselsatte_kjonn_land,personer
2013,030101,1,1,3133,sysselsatte_kjonn_land,personer
2013,030101,1,alle,5295,sysselsatte_kjonn_land,personer
2013,030101,2,0,1911,sysselsatte_kjonn_land,personer
2013,030101,2,1,2372,sysselsatte_kjonn_land,personer
2013,030101,2,alle,4283,sysselsatte_kjonn_land,personer
2013,030101,alle,0,18136,sysselsatte_kjonn_land,personer
2013,030101,alle,1,20698,sysselsatte_kjonn_land,personer
2013,030101,alle,alle,38834,sysselsatte_kjonn_land,personer
2013,030102,1,0,1540,sysselsatte_kjonn_land,personer
2013,030102,1,1,2199,sysselsatte_kjonn_land,personer
2013,030102,1,alle,3739,sysselsatte_kjonn_land,personer
2013,030102,2,0,1622,sysselsatte_kjonn_land,personer
2013,030102,2,1,1817,sysselsatte_kjonn_land,personer
2013,030102,2,alle,3439,sysselsatte_kjonn_land,personer
2013,030102,alle,0,15744,sysselsatte_kjonn_land,personer
2013,030102,alle,1,16784,sysselsatte_kjonn_land,personer
2013,030102,alle,alle,32528,sysselsatte_kjonn_land,personer
2013,030103,1,0,1802,sysselsatte_kjonn_land,personer
2013,030103,1,1,2387,sysselsatte_kjonn_land,personer
2013,030103,1,alle,4189,sysselsatte_kjonn_land,personer
2013,030103,2,0,1799,sysselsatte_kjonn_land,personer
2013,030103,2,1,2221,sysselsatte_kjonn_land,personer
2013,030103,2,alle,4020,sysselsatte_kjonn_land,personer
2013,030103,alle,0,17550,sysselsatte_kjonn_land,personer
2013,030103,alle,1,18741,sysselsatte_kjonn_land,personer
2013,030103,alle,alle,36291,sysselsatte_kjonn_land,personer
2013,030104,1,0,1643,sysselsatte_kjonn_land,personer
2013,030104,1,1,2452,sysselsatte_kjonn_land,personer
2013,030104,1,alle,4095,sysselsatte_kjonn_land,personer
2013,030104,2,0,1684,sysselsatte_kjonn_land,personer
2013,030104,2,1,2161,sysselsatte_kjonn_land,personer
2013,030104,2,alle,3845,sysselsatte_kjonn_land,personer
2013,030104,alle,0,15156,sysselsatte_kjonn_land,personer
2013,030104,alle,1,16495,sysselsatte_kjonn_land,personer
2013,030104,alle,alle,31651,sysselsatte_kjonn_land,personer
2013,030105,1,0,1451,sysselsatte_kjonn_land,personer
2013,030105,1,1,2123,sysselsatte_kjonn_land,personer
2013,030105,1,alle,3574,sysselsatte_kjonn_land,personer
2013,030105,2,0,1466,sysselsatte_kjonn_land,personer
2013,030105,2,1,1753,sysselsatte_kjonn_land,personer
2013,030105,2,alle,3219,sysselsatte_kjonn_land,personer
2013,030105,alle,0,14632,sysselsatte_kjonn_land,personer
2013,030105,alle,1,15737,sysselsatte_kjonn_land,personer
2013,030105,alle,alle,30369,sysselsatte_kjonn_land,personer
2013,030106,1,0,1310,sysselsatte_kjonn_land,personer
2013,030106,1,1,1865,sysselsatte_kjonn_land,personer
2013,030106,1,alle,3175,sysselsatte_kjonn_land,personer
2013,030106,2,0,1380,sysselsatte_kjonn_land,personer
2013,030106,2,1,1813,sysselsatte_kjonn_land,personer
2013,030106,2,alle,3193,sysselsatte_kjonn_land,personer
2013,030106,alle,0,13255,sysselsatte_kjonn_land,personer
2013,030106,alle,1,14243,sysselsatte_kjonn_land,personer
2013,030106,alle,alle,27498,sysselsatte_kjonn_land,personer
2013,030107,1,0,984,sysselsatte_kjonn_land,personer
2013,030107,1,1,1520,sysselsatte_kjonn_land,personer
2013,030107,1,alle,2504,sysselsatte_kjonn_land,personer
2013,030107,2,0,1192,sysselsatte_kjonn_land,personer
2013,030107,2,1,1582,sysselsatte_kjonn_land,personer
2013,030107,2,alle,2774,sysselsatte_kjonn_land,personer
2013,030107,alle,0,10009,sysselsatte_kjonn_land,personer
2013,030107,alle,1,10919,sysselsatte_kjonn_land,personer
2013,030107,alle,alle,20928,sysselsatte_kjonn_land,personer
2013,030108,1,0,1110,sysselsatte_kjonn_land,personer
2013,030108,1,1,1509,sysselsatte_kjonn_land,personer
2013,030108,1,alle,2619,sysselsatte_kjonn_land,personer
2013,030108,2,0,1397,sysselsatte_kjonn_land,personer
2013,030108,2,1,1714,sysselsatte_kjonn_land,personer
2013,030108,2,alle,3111,sysselsatte_kjonn_land,personer
2013,030108,alle,0,11048,sysselsatte_kjonn_land,personer
2013,030108,alle,1,11889,sysselsatte_kjonn_land,personer
2013,030108,alle,alle,22937,sysselsatte_kjonn_land,personer
2013,030109,1,0,743,sysselsatte_kjonn_land,personer
2013,030109,1,1,1016,sysselsatte_kjonn_land,personer
2013,030109,1,alle,1759,sysselsatte_kjonn_land,personer
2013,030109,2,0,1082,sysselsatte_kjonn_land,personer
2013,030109,2,1,1356,sysselsatte_kjonn_land,personer
2013,030109,2,alle,2438,sysselsatte_kjonn_land,personer
2013,030109,alle,0,8089,sysselsatte_kjonn_land,personer
2013,030109,alle,1,8662,sysselsatte_kjonn_land,personer
2013,030109,alle,alle,16751,sysselsatte_kjonn_land,personer
2013,030110,1,0,660,sysselsatte_kjonn_land,personer
2013,030110,1,1,984,sysselsatte_kjonn_land,personer
2013,030110,1,alle,1644,sysselsatte_kjonn_land,personer
2013,030110,2,0,1267,sysselsatte_kjonn_land,personer
2013,030110,2,1,1588,sysselsatte_kjonn_land,personer
2013,030110,2,alle,2855,sysselsatte_kjonn_land,personer
2013,030110,alle,0,7373,sysselsatte_kjonn_land,personer
2013,030110,alle,1,8131,sysselsatte_kjonn_land,personer
2013,030110,alle,alle,15504,sysselsatte_kjonn_land,personer
2013,030111,1,0,451,sysselsatte_kjonn_land,personer
2013,030111,1,1,540,sysselsatte_kjonn_land,personer
2013,030111,1,alle,991,sysselsatte_kjonn_land,personer
2013,030111,2,0,726,sysselsatte_kjonn_land,personer
2013,030111,2,1,843,sysselsatte_kjonn_land,personer
2013,030111,2,alle,1569,sysselsatte_kjonn_land,personer
2013,030111,alle,0,4824,sysselsatte_kjonn_land,personer
2013,030111,alle,1,5104,sysselsatte_kjonn_land,personer
2013,030111,alle,alle,9928,sysselsatte_kjonn_land,personer
2013,030112,1,0,346,sysselsatte_kjonn_land,personer
2013,030112,1,1,555,sysselsatte_kjonn_land,personer
2013,030112,1,alle,901,sysselsatte_kjonn_land,personer
2013,030112,2,0,608,sysselsatte_kjonn_land,personer
2013,030112,2,1,666,sysselsatte_kjonn_land,personer
2013,030112,2,alle,1274,sysselsatte_kjonn_land,personer
2013,030112,alle,0,4452,sysselsatte_kjonn_land,personer
2013,030112,alle,1,4555,sysselsatte_kjonn_land,personer
2013,030112,alle,alle,9007,sysselsatte_kjonn_land,personer
2013,030113,1,0,401,sysselsatte_kjonn_land,personer
2013,030113,1,1,541,sysselsatte_kjonn_land,personer
2013,030113,1,alle,942,sysselsatte_kjonn_land,personer
2013,030113,2,0,968,sysselsatte_kjonn_land,personer
2013,030113,2,1,1117,sysselsatte_kjonn_land,personer
2013,030113,2,alle,2085,sysselsatte_kjonn_land,personer
2013,030113,alle,0,5126,sysselsatte_kjonn_land,personer
2013,030113,alle,1,5549,sysselsatte_kjonn_land,personer
2013,030113,alle,alle,10675,sysselsatte_kjonn_land,personer
2013,030114,1,0,245,sysselsatte_kjonn_land,personer
2013,030114,1,1,326,sysselsatte_kjonn_land,personer
2013,030114,1,alle,571,sysselsatte_kjonn_land,personer
2013,030114,2,0,750,sysselsatte_kjonn_land,personer
2013,030114,2,1,855,sysselsatte_kjonn_land,personer
2013,030114,2,alle,1605,sysselsatte_kjonn_land,personer
2013,030114,alle,0,3135,sysselsatte_kjonn_land,personer
2013,030114,alle,1,3348,sysselsatte_kjonn_land,personer
2013,030114,alle,alle,6483,sysselsatte_kjonn_land,personer
2013,030115,1,0,239,sysselsatte_kjonn_land,personer
2013,030115,1,1,364,sysselsatte_kjonn_land,personer
2013,030115,1,alle,603,sysselsatte_kjonn_land,personer
2013,030115,2,0,641,sysselsatte_kjonn_land,personer
2013,030115,2,1,771,sysselsatte_kjonn_land,personer
2013,030115,2,alle,1412,sysselsatte_kjonn_land,personer
2013,030115,alle,0,3668,sysselsatte_kjonn_land,personer
2013,030115,alle,1,3933,sysselsatte_kjonn_land,personer
2013,030115,alle,alle,7601,sysselsatte_kjonn_land,personer
2013,030116,1,0,131,sysselsatte_kjonn_land,personer
2013,030116,1,1,152,sysselsatte_kjonn_land,personer
2013,030116,1,alle,283,sysselsatte_kjonn_land,personer
2013,030116,2,0,491,sysselsatte_kjonn_land,personer
2013,030116,2,1,660,sysselsatte_kjonn_land,personer
2013,030116,2,alle,1151,sysselsatte_kjonn_land,personer
2013,030116,alle,0,1985,sysselsatte_kjonn_land,personer
2013,030116,alle,1,2240,sysselsatte_kjonn_land,personer
2013,030116,alle,alle,4225,sysselsatte_kjonn_land,personer
2013,030117,1,0,183,sysselsatte_kjonn_land,personer
2013,030117,1,1,318,sysselsatte_kjonn_land,personer
2013,030117,1,alle,501,sysselsatte_kjonn_land,personer
2013,030117,2,0,818,sysselsatte_kjonn_land,personer
2013,030117,2,1,1058,sysselsatte_kjonn_land,personer
2013,030117,2,alle,1876,sysselsatte_kjonn_land,personer
2013,030117,alle,0,2868,sysselsatte_kjonn_land,personer
2013,030117,alle,1,3375,sysselsatte_kjonn_land,personer
2013,030117,alle,alle,6243,sysselsatte_kjonn_land,personer
2013,030199,1,0,191,sysselsatte_kjonn_land,personer
2013,030199,1,1,523,sysselsatte_kjonn_land,personer
2013,030199,1,alle,714,sysselsatte_kjonn_land,personer
2013,030199,2,0,114,sysselsatte_kjonn_land,personer
2013,030199,2,1,290,sysselsatte_kjonn_land,personer
2013,030199,2,alle,404,sysselsatte_kjonn_land,personer
2013,030199,alle,0,929,sysselsatte_kjonn_land,personer
2013,030199,alle,1,1702,sysselsatte_kjonn_land,personer
2013,030199,alle,alle,2631,sysselsatte_kjonn_land,personer
2014,00,1,0,80921,sysselsatte_kjonn_land,personer
2014,00,1,1,131080,sysselsatte_kjonn_land,personer
2014,00,1,alle,212001,sysselsatte_kjonn_land,personer
2014,00,2,0,83872,sysselsatte_kjonn_land,personer
2014,00,2,1,85926,sysselsatte_kjonn_land,personer
2014,00,2,alle,169798,sysselsatte_kjonn_land,personer
2014,00,alle,0,1242165,sysselsatte_kjonn_land,personer
2014,00,alle,1,1407419,sysselsatte_kjonn_land,personer
2014,00,alle,alle,2649584,sysselsatte_kjonn_land,personer
2014,030101,1,0,2294,sysselsatte_kjonn_land,personer
2014,030101,1,1,3234,sysselsatte_kjonn_land,personer
