aar,fylke_nr,innvkat_3,kjonn,aldersinndeling_etter_grskole,tabellvariabel,tabell_navn,enhet
2014,14,befolkningen_ellers,1,16_25,572,ikke_arbutd_innvkat_alder,personer
2014,14,befolkningen_ellers,1,26_66,3166,ikke_arbutd_innvkat_alder,personer
2014,14,befolkningen_ellers,1,alle,3738,ikke_arbutd_innvkat_alder,personer
2014,14,befolkningen_ellers,alle,16_25,1089,ikke_arbutd_innvkat_alder,personer
2014,14,befolkningen_ellers,alle,26_66,6901,ikke_arbutd_innvkat_alder,personer
2014,14,befolkningen_ellers,alle,alle,7990,ikke_arbutd_innvkat_alder,personer
2014,14,innvandrere,0,16_25,302,ikke_arbutd_innvkat_alder,personer
2014,14,innvandrere,0,26_66,959,ikke_arbutd_innvkat_alder,personer
2014,14,innvandrere,0,alle,1261,ikke_arbutd_innvkat_alder,personer
2014,14,innvandrere,1,16_25,267,ikke_arbutd_innvkat_alder,personer
2014,14,innvandrere,1,26_66,800,ikke_arbutd_innvkat_alder,personer
2014,14,innvandrere,1,alle,1067,ikke_arbutd_innvkat_alder,personer
2014,14,innvandrere,alle,16_25,569,ikke_arbutd_innvkat_alder,personer
2014,14,innvandrere,alle,26_66,1759,ikke_arbutd_innvkat_alder,personer
2014,14,innvandrere,alle,alle,2328,ikke_arbutd_innvkat_alder,personer
2014,15,alle,0,16_25,2055,ikke_arbutd_innvkat_alder,personer
2014,15,alle,0,26_66,13882,ikke_arbutd_innvkat_alder,personer
2014,15,alle,0,alle,15937,ikke_arbutd_innvkat_alder,personer
2014,15,alle,1,16_25,2268,ikke_arbutd_innvkat_alder,personer
2014,15,alle,1,26_66,10888,ikke_arbutd_innvkat_alder,personer
2014,15,alle,1,alle,13156,ikke_arbutd_innvkat_alder,personer
2014,15,alle,alle,16_25,4323,ikke_arbutd_innvkat_alder,personer
2014,15,alle,alle,26_66,24770,ikke_arbutd_innvkat_alder,personer
2014,15,alle,alle,alle,29093,ikke_arbutd_innvkat_alder,personer
2014,15,befolkningen_ellers,0,16_25,1494,ikke_arbutd_innvkat_alder,personer
2014,15,befolkningen_ellers,0,26_66,11202,ikke_arbutd_innvkat_alder,personer
2014,15,befolkningen_ellers,0,alle,12696,ikke_arbutd_innvkat_alder,personer
2014,15,befolkningen_ellers,1,16_25,1655,ikke_arbutd_innvkat_alder,personer
2014,15,befolkningen_ellers,1,26_66,8580,ikke_arbutd_innvkat_alder,personer
2014,15,befolkningen_ellers,1,alle,10235,ikke_arbutd_innvkat_alder,personer
2014,15,befolkningen_ellers,alle,16_25,3149,ikke_arbutd_innvkat_alder,personer
2014,15,befolkningen_ellers,alle,26_66,19782,ikke_arbutd_innvkat_alder,personer
2014,15,befolkningen_ellers,alle,alle,22931,ikke_arbutd_innvkat_alder,personer
2014,15,innvandrere,0,16_25,561,ikke_arbutd_innvkat_alder,personer
2014,15,innvandrere,0,26_66,2680,ikke_arbutd_innvkat_alder,personer
2014,15,innvandrere,0,alle,3241,ikke_arbutd_innvkat_alder,personer
2014,15,innvandrere,1,16_25,613,ikke_arbutd_innvkat_alder,personer
2014,15,innvandrere,1,26_66,2308,ikke_arbutd_innvkat_alder,personer
2014,15,innvandrere,1,alle,2921,ikke_arbutd_innvkat_alder,personer
2014,15,innvandrere,alle,16_25,1174,ikke_arbutd_innvkat_alder,personer
2014,15,innvandrere,alle,26_66,4988,ikke_arbutd_innvkat_alder,personer
2014,15,innvandrere,alle,alle,6162,ikke_arbutd_innvkat_alder,personer
2014,16,alle,0,16_25,2742,ikke_arbutd_innvkat_alder,personer
2014,16,alle,0,26_66,16698,ikke_arbutd_innvkat_alder,personer
2014,16,alle,0,alle,19440,ikke_arbutd_innvkat_alder,personer
2014,16,alle,1,16_25,3123,ikke_arbutd_innvkat_alder,personer
2014,16,alle,1,26_66,13299,ikke_arbutd_innvkat_alder,personer
2014,16,alle,1,alle,16422,ikke_arbutd_innvkat_alder,personer
2014,16,alle,alle,16_25,5865,ikke_arbutd_innvkat_alder,personer
2014,16,alle,alle,26_66,29997,ikke_arbutd_innvkat_alder,personer
2014,16,alle,alle,alle,35862,ikke_arbutd_innvkat_alder,personer
2014,16,befolkningen_ellers,0,16_25,2038,ikke_arbutd_innvkat_alder,personer
2014,16,befolkningen_ellers,0,26_66,13611,ikke_arbutd_innvkat_alder,personer
2014,16,befolkningen_ellers,0,alle,15649,ikke_arbutd_innvkat_alder,personer
2014,16,befolkningen_ellers,1,16_25,2419,ikke_arbutd_innvkat_alder,personer
2014,16,befolkningen_ellers,1,26_66,10339,ikke_arbutd_innvkat_alder,personer
2014,16,befolkningen_ellers,1,alle,12758,ikke_arbutd_innvkat_alder,personer
2014,16,befolkningen_ellers,alle,16_25,4457,ikke_arbutd_innvkat_alder,personer
2014,16,befolkningen_ellers,alle,26_66,23950,ikke_arbutd_innvkat_alder,personer
2014,16,befolkningen_ellers,alle,alle,28407,ikke_arbutd_innvkat_alder,personer
2014,16,innvandrere,0,16_25,704,ikke_arbutd_innvkat_alder,personer
2014,16,innvandrere,0,26_66,3087,ikke_arbutd_innvkat_alder,personer
2014,16,innvandrere,0,alle,3791,ikke_arbutd_innvkat_alder,personer
2014,16,innvandrere,1,16_25,704,ikke_arbutd_innvkat_alder,personer
2014,16,innvandrere,1,26_66,2960,ikke_arbutd_innvkat_alder,personer
2014,16,innvandrere,1,alle,3664,ikke_arbutd_innvkat_alder,personer
2014,16,innvandrere,alle,16_25,1408,ikke_arbutd_innvkat_alder,personer
2014,16,innvandrere,alle,26_66,6047,ikke_arbutd_innvkat_alder,personer
2014,16,innvandrere,alle,alle,7455,ikke_arbutd_innvkat_alder,personer
2014,17,alle,0,16_25,1166,ikke_arbutd_innvkat_alder,personer
2014,17,alle,0,26_66,7620,ikke_arbutd_innvkat_alder,personer
2014,17,alle,0,alle,8786,ikke_arbutd_innvkat_alder,personer
2014,17,alle,1,16_25,1339,ikke_arbutd_innvkat_alder,personer
2014,17,alle,1,26_66,6116,ikke_arbutd_innvkat_alder,personer
2014,17,alle,1,alle,7455,ikke_arbutd_innvkat_alder,personer
2014,17,alle,alle,16_25,2505,ikke_arbutd_innvkat_alder,personer
2014,17,alle,alle,26_66,13736,ikke_arbutd_innvkat_alder,personer
2014,17,alle,alle,alle,16241,ikke_arbutd_innvkat_alder,personer
2014,17,befolkningen_ellers,0,16_25,899,ikke_arbutd_innvkat_alder,personer
2014,17,befolkningen_ellers,0,26_66,6614,ikke_arbutd_innvkat_alder,personer
2014,17,befolkningen_ellers,0,alle,7513,ikke_arbutd_innvkat_alder,personer
2014,17,befolkningen_ellers,1,16_25,1037,ikke_arbutd_innvkat_alder,personer
2014,17,befolkningen_ellers,1,26_66,5098,ikke_arbutd_innvkat_alder,personer
2014,17,befolkningen_ellers,1,alle,6135,ikke_arbutd_innvkat_alder,personer
2014,17,befolkningen_ellers,alle,16_25,1936,ikke_arbutd_innvkat_alder,personer
2014,17,befolkningen_ellers,alle,26_66,11712,ikke_arbutd_innvkat_alder,personer
2014,17,befolkningen_ellers,alle,alle,13648,ikke_arbutd_innvkat_alder,personer
2014,17,innvandrere,0,16_25,267,ikke_arbutd_innvkat_alder,personer
2014,17,innvandrere,0,26_66,1006,ikke_arbutd_innvkat_alder,personer
2014,17,innvandrere,0,alle,1273,ikke_arbutd_innvkat_alder,personer
2014,17,innvandrere,1,16_25,302,ikke_arbutd_innvkat_alder,personer
2014,17,innvandrere,1,26_66,1018,ikke_arbutd_innvkat_alder,personer
2014,17,innvandrere,1,alle,1320,ikke_arbutd_innvkat_alder,personer
2014,17,innvandrere,alle,16_25,569,ikke_arbutd_innvkat_alder,personer
2014,17,innvandrere,alle,26_66,2024,ikke_arbutd_innvkat_alder,personer
2014,17,innvandrere,alle,alle,2593,ikke_arbutd_innvkat_alder,personer
2014,18,alle,0,16_25,2136,ikke_arbutd_innvkat_alder,personer
2014,18,alle,0,26_66,14418,ikke_arbutd_innvkat_alder,personer
2014,18,alle,0,alle,16554,ikke_arbutd_innvkat_alder,personer
2014,18,alle,1,16_25,2585,ikke_arbutd_innvkat_alder,personer
2014,18,alle,1,26_66,12557,ikke_arbutd_innvkat_alder,personer
2014,18,alle,1,alle,15142,ikke_arbutd_innvkat_alder,personer
2014,18,alle,alle,16_25,4721,ikke_arbutd_innvkat_alder,personer
2014,18,alle,alle,26_66,26975,ikke_arbutd_innvkat_alder,personer
2014,18,alle,alle,alle,31696,ikke_arbutd_innvkat_alder,personer
2014,18,befolkningen_ellers,0,16_25,1659,ikke_arbutd_innvkat_alder,personer
2014,18,befolkningen_ellers,0,26_66,12343,ikke_arbutd_innvkat_alder,personer
2014,18,befolkningen_ellers,0,alle,14002,ikke_arbutd_innvkat_alder,personer
2014,18,befolkningen_ellers,1,16_25,1964,ikke_arbutd_innvkat_alder,personer
2014,18,befolkningen_ellers,1,26_66,10516,ikke_arbutd_innvkat_alder,personer
2014,18,befolkningen_ellers,1,alle,12480,ikke_arbutd_innvkat_alder,personer
2014,18,befolkningen_ellers,alle,16_25,3623,ikke_arbutd_innvkat_alder,personer
2014,18,befolkningen_ellers,alle,26_66,22859,ikke_arbutd_innvkat_alder,personer
2014,18,befolkningen_ellers,alle,alle,26482,ikke_arbutd_innvkat_alder,personer
2014,18,innvandrere,0,16_25,477,ikke_arbutd_innvkat_alder,personer
2014,18,innvandrere,0,26_66,2075,ikke_arbutd_innvkat_alder,personer
2014,18,innvandrere,0,alle,2552,ikke_arbutd_innvkat_alder,personer
2014,18,innvandrere,1,16_25,621,ikke_arbutd_innvkat_alder,personer
2014,18,innvandrere,1,26_66,2041,ikke_arbutd_innvkat_alder,personer
2014,18,innvandrere,1,alle,2662,ikke_arbutd_innvkat_alder,personer
2014,18,innvandrere,alle,16_25,1098,ikke_arbutd_innvkat_alder,personer
2014,18,innvandrere,alle,26_66,4116,ikke_arbutd_innvkat_alder,personer
2014,18,innvandrere,alle,alle,5214,ikke_arbutd_innvkat_alder,personer
2014,19,alle,0,16_25,1466,ikke_arbutd_innvkat_alder,personer
2014,19,alle,0,26_66,9378,ikke_arbutd_innvkat_alder,personer
2014,19,alle,0,alle,10844,ikke_arbutd_innvkat_alder,personer
2014,19,alle,1,16_25,1763,ikke_arbutd_innvkat_alder,personer
2014,19,alle,1,26_66,8289,ikke_arbutd_innvkat_alder,personer
2014,19,alle,1,alle,10052,ikke_arbutd_innvkat_alder,personer
2014,19,alle,alle,16_25,3229,ikke_arbutd_innvkat_alder,personer
2014,19,alle,alle,26_66,17667,ikke_arbutd_innvkat_alder,personer
2014,19,alle,alle,alle,20896,ikke_arbutd_innvkat_alder,personer
2014,19,befolkningen_ellers,0,16_25,1095,ikke_arbutd_innvkat_alder,personer
2014,19,befolkningen_ellers,0,26_66,7859,ikke_arbutd_innvkat_alder,personer
2014,19,befolkningen_ellers,0,alle,8954,ikke_arbutd_innvkat_alder,personer
2014,19,befolkningen_ellers,1,16_25,1280,ikke_arbutd_innvkat_alder,personer
2014,19,befolkningen_ellers,1,26_66,6838,ikke_arbutd_innvkat_alder,personer
2014,19,befolkningen_ellers,1,alle,8118,ikke_arbutd_innvkat_alder,personer
2014,19,befolkningen_ellers,alle,16_25,2375,ikke_arbutd_innvkat_alder,personer
2014,19,befolkningen_ellers,alle,26_66,14697,ikke_arbutd_innvkat_alder,personer
2014,19,befolkningen_ellers,alle,alle,17072,ikke_arbutd_innvkat_alder,personer
2014,19,innvandrere,0,16_25,371,ikke_arbutd_innvkat_alder,personer
2014,19,innvandrere,0,26_66,1519,ikke_arbutd_innvkat_alder,personer
2014,19,innvandrere,0,alle,1890,ikke_arbutd_innvkat_alder,personer
2014,19,innvandrere,1,16_25,483,ikke_arbutd_innvkat_alder,personer
2014,19,innvandrere,1,26_66,1451,ikke_arbutd_innvkat_alder,personer
2014,19,innvandrere,1,alle,1934,ikke_arbutd_innvkat_alder,personer
2014,19,innvandrere,alle,16_25,854,ikke_arbutd_innvkat_alder,personer
2014,19,innvandrere,alle,26_66,2970,ikke_arbutd_innvkat_alder,personer
2014,19,innvandrere,alle,alle,3824,ikke_arbutd_innvkat_alder,personer
2014,20,alle,0,16_25,644,ikke_arbutd_innvkat_alder,personer
2014,20,alle,0,26_66,4550,ikke_arbutd_innvkat_alder,personer
2014,20,alle,0,alle,5194,ikke_arbutd_innvkat_alder,personer
2014,20,alle,1,16_25,856,ikke_arbutd_innvkat_alder,personer
2014,20,alle,1,26_66,4589,ikke_arbutd_innvkat_alder,personer
2014,20,alle,1,alle,5445,ikke_arbutd_innvkat_alder,personer
2014,20,alle,alle,16_25,1500,ikke_arbutd_innvkat_alder,personer
2014,20,alle,alle,26_66,9139,ikke_arbutd_innvkat_alder,personer
2014,20,alle,alle,alle,10639,ikke_arbutd_innvkat_alder,personer
2014,20,befolkningen_ellers,0,16_25,488,ikke_arbutd_innvkat_alder,personer
2014,20,befolkningen_ellers,0,26_66,3623,ikke_arbutd_innvkat_alder,personer
2014,20,befolkningen_ellers,0,alle,4111,ikke_arbutd_innvkat_alder,personer
2014,20,befolkningen_ellers,1,16_25,597,ikke_arbutd_innvkat_alder,personer
2014,20,befolkningen_ellers,1,26_66,3694,ikke_arbutd_innvkat_alder,personer
2014,20,befolkningen_ellers,1,alle,4291,ikke_arbutd_innvkat_alder,personer
2014,20,befolkningen_ellers,alle,16_25,1085,ikke_arbutd_innvkat_alder,personer
2014,20,befolkningen_ellers,alle,26_66,7317,ikke_arbutd_innvkat_alder,personer
2014,20,befolkningen_ellers,alle,alle,8402,ikke_arbutd_innvkat_alder,personer
2014,20,innvandrere,0,16_25,156,ikke_arbutd_innvkat_alder,personer
2014,20,innvandrere,0,26_66,927,ikke_arbutd_innvkat_alder,personer
2014,20,innvandrere,0,alle,1083,ikke_arbutd_innvkat_alder,personer
2014,20,innvandrere,1,16_25,259,ikke_arbutd_innvkat_alder,personer
2014,20,innvandrere,1,26_66,895,ikke_arbutd_innvkat_alder,personer
2014,20,innvandrere,1,alle,1154,ikke_arbutd_innvkat_alder,personer
2014,20,innvandrere,alle,16_25,415,ikke_arbutd_innvkat_alder,personer
2014,20,innvandrere,alle,26_66,1822,ikke_arbutd_innvkat_alder,personer
2014,20,innvandrere,alle,alle,2237,ikke_arbutd_innvkat_alder,personer
2006,00,alle,0,16_25,0.11,ikke_arbutd_innvkat_alder,prosent
2006,00,alle,0,26_66,0.23,ikke_arbutd_innvkat_alder,prosent
2006,00,alle,0,alle,0.21,ikke_arbutd_innvkat_alder,prosent
2006,00,alle,1,16_25,0.10,ikke_arbutd_innvkat_alder,prosent
2006,00,alle,1,26_66,0.17,ikke_arbutd_innvkat_alder,prosent
2006,00,alle,1,alle,0.15,ikke_arbutd_innvkat_alder,prosent
2006,00,alle,alle,16_25,0.11,ikke_arbutd_innvkat_alder,prosent
2006,00,alle,alle,26_66,0.20,ikke_arbutd_innvkat_alder,prosent
2006,00,alle,alle,alle,0.18,ikke_arbutd_innvkat_alder,prosent
2006,00,befolkningen_ellers,0,16_25,0.09,ikke_arbutd_innvkat_alder,prosent
2006,00,befolkningen_ellers,0,26_66,0.21,ikke_arbutd_innvkat_alder,prosent
2006,00,befolkningen_ellers,0,alle,0.19,ikke_arbutd_innvkat_alder,prosent
2006,00,befolkningen_ellers,1,16_25,0.09,ikke_arbutd_innvkat_alder,prosent
2006,00,befolkningen_ellers,1,26_66,0.16,ikke_arbutd_innvkat_alder,prosent
2006,00,befolkningen_ellers,1,alle,0.14,ikke_arbutd_innvkat_alder,prosent
2006,00,befolkningen_ellers,alle,16_25,0.09,ikke_arbutd_innvkat_alder,prosent
2006,00,befolkningen_ellers,alle,26_66,0.18,ikke_arbutd_innvkat_alder,prosent
2006,00,befolkningen_ellers,alle,alle,0.17,ikke_arbutd_innvkat_alder,prosent
2006,00,innvandrere,0,16_25,0.35,ikke_arbutd_innvkat_alder,prosent
2006,00,innvandrere,0,26_66,0.38,ikke_arbutd_innvkat_alder,prosent
2006,00,innvandrere,0,alle,0.38,ikke_arbutd_innvkat_alder,prosent
2006,00,innvandrere,1,16_25,0.24,ikke_arbutd_innvkat_alder,prosent
2006,00,innvandrere,1,26_66,0.28,ikke_arbutd_innvkat_alder,prosent
2006,00,innvandrere,1,alle,0.27,ikke_arbutd_innvkat_alder,prosent
2006,00,innvandrere,alle,16_25,0.30,ikke_arbutd_innvkat_alder,prosent
2006,00,innvandrere,alle,26_66,0.33,ikke_arbutd_innvkat_alder,prosent
2006,00,innvandrere,alle,alle,0.32,ikke_arbutd_innvkat_alder,prosent
2006,01,alle,0,16_25,0.12,ikke_arbutd_innvkat_alder,prosent
2006,01,alle,0,26_66,0.27,ikke_arbutd_innvkat_alder,prosent
2006,01,alle,0,alle,0.25,ikke_arbutd_innvkat_alder,prosent
2006,01,alle,1,16_25,0.11,ikke_arbutd_innvkat_alder,prosent
2006,01,alle,1,26_66,0.20,ikke_arbutd_innvkat_alder,prosent
2006,01,alle,1,alle,0.18,ikke_arbutd_innvkat_alder,prosent
2006,01,alle,alle,16_25,0.12,ikke_arbutd_innvkat_alder,prosent
2006,01,alle,alle,26_66,0.24,ikke_arbutd_innvkat_alder,prosent
2006,01,alle,alle,alle,0.21,ikke_arbutd_innvkat_alder,prosent
2006,01,befolkningen_ellers,0,16_25,0.10,ikke_arbutd_innvkat_alder,prosent
2006,01,befolkningen_ellers,0,26_66,0.26,ikke_arbutd_innvkat_alder,prosent
2006,01,befolkningen_ellers,0,alle,0.23,ikke_arbutd_innvkat_alder,prosent
2006,01,befolkningen_ellers,1,16_25,0.10,ikke_arbutd_innvkat_alder,prosent
2006,01,befolkningen_ellers,1,26_66,0.18,ikke_arbutd_innvkat_alder,prosent
2006,01,befolkningen_ellers,1,alle,0.17,ikke_arbutd_innvkat_alder,prosent
2006,01,befolkningen_ellers,alle,16_25,0.10,ikke_arbutd_innvkat_alder,prosent
2006,01,befolkningen_ellers,alle,26_66,0.22,ikke_arbutd_innvkat_alder,prosent
2006,01,befolkningen_ellers,alle,alle,0.20,ikke_arbutd_innvkat_alder,prosent
2006,01,innvandrere,0,16_25,0.35,ikke_arbutd_innvkat_alder,prosent
2006,01,innvandrere,0,26_66,0.45,ikke_arbutd_innvkat_alder,prosent
2006,01,innvandrere,0,alle,0.43,ikke_arbutd_innvkat_alder,prosent
2006,01,innvandrere,1,16_25,0.21,ikke_arbutd_innvkat_alder,prosent
2006,01,innvandrere,1,26_66,0.33,ikke_arbutd_innvkat_alder,prosent
2006,01,innvandrere,1,alle,0.31,ikke_arbutd_innvkat_alder,prosent
2006,01,innvandrere,alle,16_25,0.28,ikke_arbutd_innvkat_alder,prosent
2006,01,innvandrere,alle,26_66,0.39,ikke_arbutd_innvkat_alder,prosent
2006,01,innvandrere,alle,alle,0.37,ikke_arbutd_innvkat_alder,prosent
2006,02,alle,0,16_25,0.10,ikke_arbutd_innvkat_alder,prosent
2006,02,alle,0,26_66,0.21,ikke_arbutd_innvkat_alder,prosent
2006,02,alle,0,alle,0.19,ikke_arbutd_innvkat_alder,prosent
2006,02,alle,1,16_25,0.09,ikke_arbutd_innvkat_alder,prosent
2006,02,alle,1,26_66,0.14,ikke_arbutd_innvkat_alder,prosent
2006,02,alle,1,alle,0.13,ikke_arbutd_innvkat_alder,prosent
2006,02,alle,alle,16_25,0.10,ikke_arbutd_innvkat_alder,prosent
2006,02,alle,alle,26_66,0.17,ikke_arbutd_innvkat_alder,prosent
2006,02,alle,alle,alle,0.16,ikke_arbutd_innvkat_alder,prosent
2006,02,befolkningen_ellers,0,16_25,0.07,ikke_arbutd_innvkat_alder,prosent
2006,02,befolkningen_ellers,0,26_66,0.19,ikke_arbutd_innvkat_alder,prosent
2006,02,befolkningen_ellers,0,alle,0.17,ikke_arbutd_innvkat_alder,prosent
2006,02,befolkningen_ellers,1,16_25,0.08,ikke_arbutd_innvkat_alder,prosent
2006,02,befolkningen_ellers,1,26_66,0.13,ikke_arbutd_innvkat_alder,prosent
2006,02,befolkningen_ellers,1,alle,0.12,ikke_arbutd_innvkat_alder,prosent
2006,02,befolkningen_ellers,alle,16_25,0.08,ikke_arbutd_innvkat_alder,prosent
2006,02,befolkningen_ellers,alle,26_66,0.16,ikke_arbutd_innvkat_alder,prosent
2006,02,befolkningen_ellers,alle,alle,0.15,ikke_arbutd_innvkat_alder,prosent
2006,02,innvandrere,0,16_25,0.34,ikke_arbutd_innvkat_alder,prosent
2006,02,innvandrere,0,26_66,0.33,ikke_arbutd_innvkat_alder,prosent
2006,02,innvandrere,0,alle,0.33,ikke_arbutd_innvkat_alder,prosent
2006,02,innvandrere,1,16_25,0.22,ikke_arbutd_innvkat_alder,prosent
2006,02,innvandrere,1,26_66,0.23,ikke_arbutd_innvkat_alder,prosent
2006,02,innvandrere,1,alle,0.23,ikke_arbutd_innvkat_alder,prosent
2006,02,innvandrere,alle,16_25,0.28,ikke_arbutd_innvkat_alder,prosent
2006,02,innvandrere,alle,26_66,0.28,ikke_arbutd_innvkat_alder,prosent
2006,02,innvandrere,alle,alle,0.28,ikke_arbutd_innvkat_alder,prosent
2006,03,alle,0,16_25,0.14,ikke_arbutd_innvkat_alder,prosent
2006,03,alle,0,26_66,0.23,ikke_arbutd_innvkat_alder,prosent
2006,03,alle,0,alle,0.22,ikke_arbutd_innvkat_alder,prosent
2006,03,alle,1,16_25,0.13,ikke_arbutd_innvkat_alder,prosent
2006,03,alle,1,26_66,0.19,ikke_arbutd_innvkat_alder,prosent
2006,03,alle,1,alle,0.18,ikke_arbutd_innvkat_alder,prosent
2006,03,alle,alle,16_25,0.14,ikke_arbutd_innvkat_alder,prosent
2006,03,alle,alle,26_66,0.21,ikke_arbutd_innvkat_alder,prosent
2006,03,alle,alle,alle,0.20,ikke_arbutd_innvkat_alder,prosent
2006,03,befolkningen_ellers,0,16_25,0.08,ikke_arbutd_innvkat_alder,prosent
2006,03,befolkningen_ellers,0,26_66,0.18,ikke_arbutd_innvkat_alder,prosent
2006,03,befolkningen_ellers,0,alle,0.16,ikke_arbutd_innvkat_alder,prosent
2006,03,befolkningen_ellers,1,16_25,0.11,ikke_arbutd_innvkat_alder,prosent
2006,03,befolkningen_ellers,1,26_66,0.15,ikke_arbutd_innvkat_alder,prosent
2006,03,befolkningen_ellers,1,alle,0.15,ikke_arbutd_innvkat_alder,prosent
2006,03,befolkningen_ellers,alle,16_25,0.09,ikke_arbutd_innvkat_alder,prosent
2006,03,befolkningen_ellers,alle,26_66,0.17,ikke_arbutd_innvkat_alder,prosent
2006,03,befolkningen_ellers,alle,alle,0.15,ikke_arbutd_innvkat_alder,prosent
2006,03,innvandrere,0,16_25,0.35,ikke_arbutd_innvkat_alder,prosent
2006,03,innvandrere,0,26_66,0.43,ikke_arbutd_innvkat_alder,prosent
2006,03,innvandrere,0,alle,0.41,ikke_arbutd_innvkat_alder,prosent
2006,03,innvandrere,1,16_25,0.24,ikke_arbutd_innvkat_alder,prosent
2006,03,innvandrere,1,26_66,0.32,ikke_arbutd_innvkat_alder,prosent
2006,03,innvandrere,1,alle,0.31,ikke_arbutd_innvkat_alder,prosent
2006,03,innvandrere,alle,16_25,0.30,ikke_arbutd_innvkat_alder,prosent
2006,03,innvandrere,alle,26_66,0.37,ikke_arbutd_innvkat_alder,prosent
2006,03,innvandrere,alle,alle,0.36,ikke_arbutd_innvkat_alder,prosent
2006,04,alle,0,16_25,0.11,ikke_arbutd_innvkat_alder,prosent
2006,04,alle,0,26_66,0.26,ikke_arbutd_innvkat_alder,prosent
2006,04,alle,0,alle,0.24,ikke_arbutd_innvkat_alder,prosent
2006,04,alle,1,16_25,0.11,ikke_arbutd_innvkat_alder,prosent
2006,04,alle,1,26_66,0.19,ikke_arbutd_innvkat_alder,prosent
2006,04,alle,1,alle,0.18,ikke_arbutd_innvkat_alder,prosent
2006,04,alle,alle,16_25,0.11,ikke_arbutd_innvkat_alder,prosent
2006,04,alle,alle,26_66,0.23,ikke_arbutd_innvkat_alder,prosent
2006,04,alle,alle,alle,0.21,ikke_arbutd_innvkat_alder,prosent
2006,04,befolkningen_ellers,0,16_25,0.10,ikke_arbutd_innvkat_alder,prosent
2006,04,befolkningen_ellers,0,26_66,0.25,ikke_arbutd_innvkat_alder,prosent
2006,04,befolkningen_ellers,0,alle,0.23,ikke_arbutd_innvkat_alder,prosent
2006,04,befolkningen_ellers,1,16_25,0.10,ikke_arbutd_innvkat_alder,prosent
2006,04,befolkningen_ellers,1,26_66,0.18,ikke_arbutd_innvkat_alder,prosent
2006,04,befolkningen_ellers,1,alle,0.17,ikke_arbutd_innvkat_alder,prosent
2006,04,befolkningen_ellers,alle,16_25,0.10,ikke_arbutd_innvkat_alder,prosent
2006,04,befolkningen_ellers,alle,26_66,0.22,ikke_arbutd_innvkat_alder,prosent
2006,04,befolkningen_ellers,alle,alle,0.20,ikke_arbutd_innvkat_alder,prosent
2006,04,innvandrere,0,16_25,0.34,ikke_arbutd_innvkat_alder,prosent
2006,04,innvandrere,0,26_66,0.40,ikke_arbutd_innvkat_alder,prosent
2006,04,innvandrere,0,alle,0.39,ikke_arbutd_innvkat_alder,prosent
2006,04,innvandrere,1,16_25,0.26,ikke_arbutd_innvkat_alder,prosent
2006,04,innvandrere,1,26_66,0.31,ikke_arbutd_innvkat_alder,prosent
2006,04,innvandrere,1,alle,0.30,ikke_arbutd_innvkat_alder,prosent
2006,04,innvandrere,alle,16_25,0.30,ikke_arbutd_innvkat_alder,prosent
2006,04,innvandrere,alle,26_66,0.36,ikke_arbutd_innvkat_alder,prosent
2006,04,innvandrere,alle,alle,0.35,ikke_arbutd_innvkat_alder,prosent
2006,05,alle,0,16_25,0.09,ikke_arbutd_innvkat_alder,prosent
2006,05,alle,0,26_66,0.23,ikke_arbutd_innvkat_alder,prosent
2006,05,alle,0,alle,0.21,ikke_arbutd_innvkat_alder,prosent
2006,05,alle,1,16_25,0.09,ikke_arbutd_innvkat_alder,prosent
2006,05,alle,1,26_66,0.16,ikke_arbutd_innvkat_alder,prosent
2006,05,alle,1,alle,0.15,ikke_arbutd_innvkat_alder,prosent
2006,05,alle,alle,16_25,0.09,ikke_arbutd_innvkat_alder,prosent
2006,05,alle,alle,26_66,0.20,ikke_arbutd_innvkat_alder,prosent
2006,05,alle,alle,alle,0.18,ikke_arbutd_innvkat_alder,prosent
2006,05,befolkningen_ellers,0,16_25,0.08,ikke_arbutd_innvkat_alder,prosent
2006,05,befolkningen_ellers,0,26_66,0.23,ikke_arbutd_innvkat_alder,prosent
2006,05,befolkningen_ellers,0,alle,0.20,ikke_arbutd_innvkat_alder,prosent
2006,05,befolkningen_ellers,1,16_25,0.08,ikke_arbutd_innvkat_alder,prosent
2006,05,befolkningen_ellers,1,26_66,0.16,ikke_arbutd_innvkat_alder,prosent
2006,05,befolkningen_ellers,1,alle,0.14,ikke_arbutd_innvkat_alder,prosent
2006,05,befolkningen_ellers,alle,16_25,0.08,ikke_arbutd_innvkat_alder,prosent
2006,05,befolkningen_ellers,alle,26_66,0.19,ikke_arbutd_innvkat_alder,prosent
2006,05,befolkningen_ellers,alle,alle,0.17,ikke_arbutd_innvkat_alder,prosent
2006,05,innvandrere,0,16_25,0.34,ikke_arbutd_innvkat_alder,prosent
2006,05,innvandrere,0,26_66,0.35,ikke_arbutd_innvkat_alder,prosent
2006,05,innvandrere,0,alle,0.35,ikke_arbutd_innvkat_alder,prosent
2006,05,innvandrere,1,16_25,0.30,ikke_arbutd_innvkat_alder,prosent
2006,05,innvandrere,1,26_66,0.28,ikke_arbutd_innvkat_alder,prosent
2006,05,innvandrere,1,alle,0.28,ikke_arbutd_innvkat_alder,prosent
2006,05,innvandrere,alle,16_25,0.32,ikke_arbutd_innvkat_alder,prosent
