aar,naringsregion_nr,innvkat_2,tabellvariabel,tabell_navn,enhet
2006,24,innvandrere,0.63,sysselsatte_innvkat,prosent
2006,25,alle,0.68,sysselsatte_innvkat,prosent
2006,25,befolkningen_ellers,0.69,sysselsatte_innvkat,prosent
2006,25,innvandrere,0.61,sysselsatte_innvkat,prosent
2006,26,alle,0.66,sysselsatte_innvkat,prosent
2006,26,befolkningen_ellers,0.67,sysselsatte_innvkat,prosent
2006,26,innvandrere,0.57,sysselsatte_innvkat,prosent
2006,27,alle,0.66,sysselsatte_innvkat,prosent
2006,27,befolkningen_ellers,0.67,sysselsatte_innvkat,prosent
2006,27,innvandrere,0.52,sysselsatte_innvkat,prosent
2006,28,alle,0.67,sysselsatte_innvkat,prosent
2006,28,befolkningen_ellers,0.69,sysselsatte_innvkat,prosent
2006,28,innvandrere,0.45,sysselsatte_innvkat,prosent
2006,29,alle,0.68,sysselsatte_innvkat,prosent
2006,29,befolkningen_ellers,0.69,sysselsatte_innvkat,prosent
2006,29,innvandrere,0.63,sysselsatte_innvkat,prosent
2006,30,alle,0.73,sysselsatte_innvkat,prosent
2006,30,befolkningen_ellers,0.73,sysselsatte_innvkat,prosent
2006,30,innvandrere,0.61,sysselsatte_innvkat,prosent
2006,31,alle,0.72,sysselsatte_innvkat,prosent
2006,31,befolkningen_ellers,0.74,sysselsatte_innvkat,prosent
2006,31,innvandrere,0.56,sysselsatte_innvkat,prosent
2006,32,alle,0.66,sysselsatte_innvkat,prosent
2006,32,befolkningen_ellers,0.67,sysselsatte_innvkat,prosent
2006,32,innvandrere,0.54,sysselsatte_innvkat,prosent
2006,33,alle,0.70,sysselsatte_innvkat,prosent
2006,33,befolkningen_ellers,0.71,sysselsatte_innvkat,prosent
2006,33,innvandrere,0.58,sysselsatte_innvkat,prosent
2006,34,alle,0.68,sysselsatte_innvkat,prosent
2006,34,befolkningen_ellers,0.69,sysselsatte_innvkat,prosent
2006,34,innvandrere,0.51,sysselsatte_innvkat,prosent
2006,35,alle,0.68,sysselsatte_innvkat,prosent
2006,35,befolkningen_ellers,0.69,sysselsatte_innvkat,prosent
2006,35,innvandrere,0.57,sysselsatte_innvkat,prosent
2006,36,alle,0.73,sysselsatte_innvkat,prosent
2006,36,befolkningen_ellers,0.73,sysselsatte_innvkat,prosent
2006,36,innvandrere,0.65,sysselsatte_innvkat,prosent
2006,37,alle,0.70,sysselsatte_innvkat,prosent
2006,37,befolkningen_ellers,0.70,sysselsatte_innvkat,prosent
2006,37,innvandrere,0.63,sysselsatte_innvkat,prosent
2006,38,alle,0.74,sysselsatte_innvkat,prosent
2006,38,befolkningen_ellers,0.75,sysselsatte_innvkat,prosent
2006,38,innvandrere,0.68,sysselsatte_innvkat,prosent
2006,39,alle,0.74,sysselsatte_innvkat,prosent
2006,39,befolkningen_ellers,0.75,sysselsatte_innvkat,prosent
2006,39,innvandrere,0.65,sysselsatte_innvkat,prosent
2006,40,alle,0.71,sysselsatte_innvkat,prosent
2006,40,befolkningen_ellers,0.71,sysselsatte_innvkat,prosent
2006,40,innvandrere,0.61,sysselsatte_innvkat,prosent
2006,41,alle,0.73,sysselsatte_innvkat,prosent
2006,41,befolkningen_ellers,0.74,sysselsatte_innvkat,prosent
2006,41,innvandrere,0.68,sysselsatte_innvkat,prosent
2006,42,alle,0.72,sysselsatte_innvkat,prosent
2006,42,befolkningen_ellers,0.72,sysselsatte_innvkat,prosent
2006,42,innvandrere,0.64,sysselsatte_innvkat,prosent
2006,43,alle,0.72,sysselsatte_innvkat,prosent
2006,43,befolkningen_ellers,0.73,sysselsatte_innvkat,prosent
2006,43,innvandrere,0.65,sysselsatte_innvkat,prosent
2006,44,alle,0.72,sysselsatte_innvkat,prosent
2006,44,befolkningen_ellers,0.73,sysselsatte_innvkat,prosent
2006,44,innvandrere,0.66,sysselsatte_innvkat,prosent
2006,45,alle,0.71,sysselsatte_innvkat,prosent
2006,45,befolkningen_ellers,0.72,sysselsatte_innvkat,prosent
2006,45,innvandrere,0.66,sysselsatte_innvkat,prosent
2006,46,alle,0.71,sysselsatte_innvkat,prosent
2006,46,befolkningen_ellers,0.72,sysselsatte_innvkat,prosent
2006,46,innvandrere,0.65,sysselsatte_innvkat,prosent
2006,47,alle,0.72,sysselsatte_innvkat,prosent
2006,47,befolkningen_ellers,0.72,sysselsatte_innvkat,prosent
2006,47,innvandrere,0.61,sysselsatte_innvkat,prosent
2006,48,alle,0.72,sysselsatte_innvkat,prosent
2006,48,befolkningen_ellers,0.72,sysselsatte_innvkat,prosent
2006,48,innvandrere,0.73,sysselsatte_innvkat,prosent
2006,49,alle,0.73,sysselsatte_innvkat,prosent
2006,49,befolkningen_ellers,0.74,sysselsatte_innvkat,prosent
2006,49,innvandrere,0.69,sysselsatte_innvkat,prosent
2006,50,alle,0.73,sysselsatte_innvkat,prosent
2006,50,befolkningen_ellers,0.73,sysselsatte_innvkat,prosent
2006,50,innvandrere,0.70,sysselsatte_innvkat,prosent
2006,51,alle,0.75,sysselsatte_innvkat,prosent
2006,51,befolkningen_ellers,0.76,sysselsatte_innvkat,prosent
2006,51,innvandrere,0.64,sysselsatte_innvkat,prosent
2006,52,alle,0.69,sysselsatte_innvkat,prosent
2006,52,befolkningen_ellers,0.70,sysselsatte_innvkat,prosent
2006,52,innvandrere,0.58,sysselsatte_innvkat,prosent
2006,53,alle,0.72,sysselsatte_innvkat,prosent
2006,53,befolkningen_ellers,0.73,sysselsatte_innvkat,prosent
2006,53,innvandrere,0.67,sysselsatte_innvkat,prosent
2006,54,alle,0.77,sysselsatte_innvkat,prosent
2006,54,befolkningen_ellers,0.77,sysselsatte_innvkat,prosent
2006,54,innvandrere,0.76,sysselsatte_innvkat,prosent
2006,55,alle,0.71,sysselsatte_innvkat,prosent
2006,55,befolkningen_ellers,0.71,sysselsatte_innvkat,prosent
2006,55,innvandrere,0.59,sysselsatte_innvkat,prosent
2006,56,alle,0.73,sysselsatte_innvkat,prosent
2006,56,befolkningen_ellers,0.73,sysselsatte_innvkat,prosent
2006,56,innvandrere,0.67,sysselsatte_innvkat,prosent
2006,57,alle,0.68,sysselsatte_innvkat,prosent
2006,57,befolkningen_ellers,0.69,sysselsatte_innvkat,prosent
2006,57,innvandrere,0.61,sysselsatte_innvkat,prosent
2006,58,alle,0.69,sysselsatte_innvkat,prosent
2006,58,befolkningen_ellers,0.69,sysselsatte_innvkat,prosent
2006,58,innvandrere,0.79,sysselsatte_innvkat,prosent
2006,59,alle,0.72,sysselsatte_innvkat,prosent
2006,59,befolkningen_ellers,0.73,sysselsatte_innvkat,prosent
2006,59,innvandrere,0.66,sysselsatte_innvkat,prosent
2006,60,alle,0.69,sysselsatte_innvkat,prosent
2006,60,befolkningen_ellers,0.70,sysselsatte_innvkat,prosent
2006,60,innvandrere,0.58,sysselsatte_innvkat,prosent
2006,61,alle,0.71,sysselsatte_innvkat,prosent
2006,61,befolkningen_ellers,0.72,sysselsatte_innvkat,prosent
2006,61,innvandrere,0.59,sysselsatte_innvkat,prosent
2006,62,alle,0.75,sysselsatte_innvkat,prosent
2006,62,befolkningen_ellers,0.74,sysselsatte_innvkat,prosent
2006,62,innvandrere,0.79,sysselsatte_innvkat,prosent
2006,63,alle,0.70,sysselsatte_innvkat,prosent
2006,63,befolkningen_ellers,0.71,sysselsatte_innvkat,prosent
2006,63,innvandrere,0.54,sysselsatte_innvkat,prosent
2006,64,alle,0.68,sysselsatte_innvkat,prosent
2006,64,befolkningen_ellers,0.68,sysselsatte_innvkat,prosent
2006,64,innvandrere,0.52,sysselsatte_innvkat,prosent
2006,65,alle,0.72,sysselsatte_innvkat,prosent
2006,65,befolkningen_ellers,0.72,sysselsatte_innvkat,prosent
2006,65,innvandrere,0.64,sysselsatte_innvkat,prosent
2006,66,alle,0.69,sysselsatte_innvkat,prosent
2006,66,befolkningen_ellers,0.69,sysselsatte_innvkat,prosent
2006,66,innvandrere,0.61,sysselsatte_innvkat,prosent
2006,67,alle,0.70,sysselsatte_innvkat,prosent
2006,67,befolkningen_ellers,0.70,sysselsatte_innvkat,prosent
2006,67,innvandrere,0.58,sysselsatte_innvkat,prosent
2006,68,alle,0.68,sysselsatte_innvkat,prosent
2006,68,befolkningen_ellers,0.68,sysselsatte_innvkat,prosent
2006,68,innvandrere,0.59,sysselsatte_innvkat,prosent
2006,69,alle,0.66,sysselsatte_innvkat,prosent
2006,69,befolkningen_ellers,0.67,sysselsatte_innvkat,prosent
2006,69,innvandrere,0.55,sysselsatte_innvkat,prosent
2006,70,alle,0.68,sysselsatte_innvkat,prosent
2006,70,befolkningen_ellers,0.68,sysselsatte_innvkat,prosent
2006,70,innvandrere,0.77,sysselsatte_innvkat,prosent
2006,71,alle,0.66,sysselsatte_innvkat,prosent
2006,71,befolkningen_ellers,0.68,sysselsatte_innvkat,prosent
2006,71,innvandrere,0.34,sysselsatte_innvkat,prosent
2006,72,alle,0.65,sysselsatte_innvkat,prosent
2006,72,befolkningen_ellers,0.65,sysselsatte_innvkat,prosent
2006,72,innvandrere,0.57,sysselsatte_innvkat,prosent
2006,73,alle,0.70,sysselsatte_innvkat,prosent
2006,73,befolkningen_ellers,0.70,sysselsatte_innvkat,prosent
2006,73,innvandrere,0.60,sysselsatte_innvkat,prosent
2006,74,alle,0.63,sysselsatte_innvkat,prosent
2006,74,befolkningen_ellers,0.64,sysselsatte_innvkat,prosent
2006,74,innvandrere,0.55,sysselsatte_innvkat,prosent
2006,75,alle,0.66,sysselsatte_innvkat,prosent
2006,75,befolkningen_ellers,0.67,sysselsatte_innvkat,prosent
2006,75,innvandrere,0.54,sysselsatte_innvkat,prosent
2006,76,alle,0.67,sysselsatte_innvkat,prosent
2006,76,befolkningen_ellers,0.67,sysselsatte_innvkat,prosent
2006,76,innvandrere,0.64,sysselsatte_innvkat,prosent
2006,77,alle,0.66,sysselsatte_innvkat,prosent
2006,77,befolkningen_ellers,0.67,sysselsatte_innvkat,prosent
2006,77,innvandrere,0.58,sysselsatte_innvkat,prosent
2006,78,alle,0.68,sysselsatte_innvkat,prosent
2006,78,befolkningen_ellers,0.69,sysselsatte_innvkat,prosent
2006,78,innvandrere,0.64,sysselsatte_innvkat,prosent
2006,79,alle,0.73,sysselsatte_innvkat,prosent
2006,79,befolkningen_ellers,0.73,sysselsatte_innvkat,prosent
2006,79,innvandrere,0.69,sysselsatte_innvkat,prosent
2006,80,alle,0.66,sysselsatte_innvkat,prosent
2006,80,befolkningen_ellers,0.66,sysselsatte_innvkat,prosent
2006,80,innvandrere,0.64,sysselsatte_innvkat,prosent
2006,81,alle,0.70,sysselsatte_innvkat,prosent
2006,81,befolkningen_ellers,0.70,sysselsatte_innvkat,prosent
2006,81,innvandrere,0.75,sysselsatte_innvkat,prosent
2006,82,alle,0.67,sysselsatte_innvkat,prosent
2006,82,befolkningen_ellers,0.67,sysselsatte_innvkat,prosent
2006,82,innvandrere,0.70,sysselsatte_innvkat,prosent
2006,83,alle,0.67,sysselsatte_innvkat,prosent
2006,83,befolkningen_ellers,0.67,sysselsatte_innvkat,prosent
2006,83,innvandrere,0.64,sysselsatte_innvkat,prosent
2007,01,alle,0.66,sysselsatte_innvkat,prosent
2007,01,befolkningen_ellers,0.67,sysselsatte_innvkat,prosent
2007,01,innvandrere,0.52,sysselsatte_innvkat,prosent
2007,02,alle,0.70,sysselsatte_innvkat,prosent
2007,02,befolkningen_ellers,0.71,sysselsatte_innvkat,prosent
2007,02,innvandrere,0.59,sysselsatte_innvkat,prosent
2007,03,alle,0.69,sysselsatte_innvkat,prosent
2007,03,befolkningen_ellers,0.70,sysselsatte_innvkat,prosent
2007,03,innvandrere,0.60,sysselsatte_innvkat,prosent
2007,04,alle,0.67,sysselsatte_innvkat,prosent
2007,04,befolkningen_ellers,0.68,sysselsatte_innvkat,prosent
2007,04,innvandrere,0.55,sysselsatte_innvkat,prosent
2007,05,alle,0.74,sysselsatte_innvkat,prosent
2007,05,befolkningen_ellers,0.75,sysselsatte_innvkat,prosent
2007,05,innvandrere,0.67,sysselsatte_innvkat,prosent
2007,06,alle,0.73,sysselsatte_innvkat,prosent
2007,06,befolkningen_ellers,0.74,sysselsatte_innvkat,prosent
2007,06,innvandrere,0.67,sysselsatte_innvkat,prosent
2007,07,alle,0.74,sysselsatte_innvkat,prosent
2007,07,befolkningen_ellers,0.75,sysselsatte_innvkat,prosent
2007,07,innvandrere,0.66,sysselsatte_innvkat,prosent
2007,08,alle,0.73,sysselsatte_innvkat,prosent
2007,08,befolkningen_ellers,0.74,sysselsatte_innvkat,prosent
2007,08,innvandrere,0.68,sysselsatte_innvkat,prosent
2007,09,alle,0.72,sysselsatte_innvkat,prosent
2007,09,befolkningen_ellers,0.75,sysselsatte_innvkat,prosent
2007,09,innvandrere,0.61,sysselsatte_innvkat,prosent
2007,10,alle,0.76,sysselsatte_innvkat,prosent
2007,10,befolkningen_ellers,0.77,sysselsatte_innvkat,prosent
2007,10,innvandrere,0.69,sysselsatte_innvkat,prosent
2007,11,alle,0.65,sysselsatte_innvkat,prosent
2007,11,befolkningen_ellers,0.66,sysselsatte_innvkat,prosent
2007,11,innvandrere,0.58,sysselsatte_innvkat,prosent
2007,12,alle,0.69,sysselsatte_innvkat,prosent
2007,12,befolkningen_ellers,0.70,sysselsatte_innvkat,prosent
2007,12,innvandrere,0.61,sysselsatte_innvkat,prosent
2007,13,alle,0.68,sysselsatte_innvkat,prosent
2007,13,befolkningen_ellers,0.68,sysselsatte_innvkat,prosent
2007,13,innvandrere,0.55,sysselsatte_innvkat,prosent
2007,14,alle,0.69,sysselsatte_innvkat,prosent
2007,14,befolkningen_ellers,0.70,sysselsatte_innvkat,prosent
2007,14,innvandrere,0.58,sysselsatte_innvkat,prosent
2007,15,alle,0.72,sysselsatte_innvkat,prosent
2007,15,befolkningen_ellers,0.72,sysselsatte_innvkat,prosent
2007,15,innvandrere,0.66,sysselsatte_innvkat,prosent
2007,16,alle,0.72,sysselsatte_innvkat,prosent
2007,16,befolkningen_ellers,0.73,sysselsatte_innvkat,prosent
2007,16,innvandrere,0.64,sysselsatte_innvkat,prosent
2007,17,alle,0.71,sysselsatte_innvkat,prosent
2007,17,befolkningen_ellers,0.72,sysselsatte_innvkat,prosent
2007,17,innvandrere,0.59,sysselsatte_innvkat,prosent
2007,18,alle,0.73,sysselsatte_innvkat,prosent
2007,18,befolkningen_ellers,0.73,sysselsatte_innvkat,prosent
2007,18,innvandrere,0.61,sysselsatte_innvkat,prosent
2007,19,alle,0.75,sysselsatte_innvkat,prosent
2007,19,befolkningen_ellers,0.76,sysselsatte_innvkat,prosent
2007,19,innvandrere,0.64,sysselsatte_innvkat,prosent
2007,20,alle,0.71,sysselsatte_innvkat,prosent
2007,20,befolkningen_ellers,0.72,sysselsatte_innvkat,prosent
2007,20,innvandrere,0.63,sysselsatte_innvkat,prosent
2007,21,alle,0.78,sysselsatte_innvkat,prosent
2007,21,befolkningen_ellers,0.78,sysselsatte_innvkat,prosent
2007,21,innvandrere,0.77,sysselsatte_innvkat,prosent
2007,22,alle,0.75,sysselsatte_innvkat,prosent
2007,22,befolkningen_ellers,0.75,sysselsatte_innvkat,prosent
2007,22,innvandrere,0.68,sysselsatte_innvkat,prosent
2007,23,alle,0.72,sysselsatte_innvkat,prosent
2007,23,befolkningen_ellers,0.73,sysselsatte_innvkat,prosent
2007,23,innvandrere,0.61,sysselsatte_innvkat,prosent
2007,24,alle,0.71,sysselsatte_innvkat,prosent
2007,24,befolkningen_ellers,0.71,sysselsatte_innvkat,prosent
2007,24,innvandrere,0.64,sysselsatte_innvkat,prosent
2007,25,alle,0.70,sysselsatte_innvkat,prosent
2007,25,befolkningen_ellers,0.70,sysselsatte_innvkat,prosent
2007,25,innvandrere,0.65,sysselsatte_innvkat,prosent
2007,26,alle,0.69,sysselsatte_innvkat,prosent
2007,26,befolkningen_ellers,0.69,sysselsatte_innvkat,prosent
2007,26,innvandrere,0.62,sysselsatte_innvkat,prosent
2007,27,alle,0.68,sysselsatte_innvkat,prosent
2007,27,befolkningen_ellers,0.69,sysselsatte_innvkat,prosent
2007,27,innvandrere,0.56,sysselsatte_innvkat,prosent
2007,28,alle,0.67,sysselsatte_innvkat,prosent
2007,28,befolkningen_ellers,0.68,sysselsatte_innvkat,prosent
2007,28,innvandrere,0.51,sysselsatte_innvkat,prosent
2007,29,alle,0.69,sysselsatte_innvkat,prosent
2007,29,befolkningen_ellers,0.70,sysselsatte_innvkat,prosent
2007,29,innvandrere,0.65,sysselsatte_innvkat,prosent
2007,30,alle,0.73,sysselsatte_innvkat,prosent
2007,30,befolkningen_ellers,0.74,sysselsatte_innvkat,prosent
2007,30,innvandrere,0.66,sysselsatte_innvkat,prosent
2007,31,alle,0.74,sysselsatte_innvkat,prosent
2007,31,befolkningen_ellers,0.75,sysselsatte_innvkat,prosent
2007,31,innvandrere,0.64,sysselsatte_innvkat,prosent
2007,32,alle,0.68,sysselsatte_innvkat,prosent
2007,32,befolkningen_ellers,0.69,sysselsatte_innvkat,prosent
2007,32,innvandrere,0.59,sysselsatte_innvkat,prosent
2007,33,alle,0.72,sysselsatte_innvkat,prosent
2007,33,befolkningen_ellers,0.72,sysselsatte_innvkat,prosent
2007,33,innvandrere,0.61,sysselsatte_innvkat,prosent
2007,34,alle,0.70,sysselsatte_innvkat,prosent
2007,34,befolkningen_ellers,0.71,sysselsatte_innvkat,prosent
2007,34,innvandrere,0.56,sysselsatte_innvkat,prosent
2007,35,alle,0.70,sysselsatte_innvkat,prosent
2007,35,befolkningen_ellers,0.71,sysselsatte_innvkat,prosent
2007,35,innvandrere,0.61,sysselsatte_innvkat,prosent
2007,36,alle,0.75,sysselsatte_innvkat,prosent
2007,36,befolkningen_ellers,0.75,sysselsatte_innvkat,prosent
2007,36,innvandrere,0.69,sysselsatte_innvkat,prosent
2007,37,alle,0.72,sysselsatte_innvkat,prosent
2007,37,befolkningen_ellers,0.72,sysselsatte_innvkat,prosent
2007,37,innvandrere,0.67,sysselsatte_innvkat,prosent
2007,38,alle,0.77,sysselsatte_innvkat,prosent
2007,38,befolkningen_ellers,0.78,sysselsatte_innvkat,prosent
2007,38,innvandrere,0.74,sysselsatte_innvkat,prosent
2007,39,alle,0.75,sysselsatte_innvkat,prosent
2007,39,befolkningen_ellers,0.76,sysselsatte_innvkat,prosent
2007,39,innvandrere,0.68,sysselsatte_innvkat,prosent
2007,40,alle,0.72,sysselsatte_innvkat,prosent
2007,40,befolkningen_ellers,0.73,sysselsatte_innvkat,prosent
2007,40,innvandrere,0.64,sysselsatte_innvkat,prosent
2007,41,alle,0.75,sysselsatte_innvkat,prosent
2007,41,befolkningen_ellers,0.75,sysselsatte_innvkat,prosent
2007,41,innvandrere,0.71,sysselsatte_innvkat,prosent
2007,42,alle,0.74,sysselsatte_innvkat,prosent
2007,42,befolkningen_ellers,0.74,sysselsatte_innvkat,prosent
2007,42,innvandrere,0.70,sysselsatte_innvkat,prosent
2007,43,alle,0.73,sysselsatte_innvkat,prosent
2007,43,befolkningen_ellers,0.74,sysselsatte_innvkat,prosent
2007,43,innvandrere,0.65,sysselsatte_innvkat,prosent
2007,44,alle,0.74,sysselsatte_innvkat,prosent
2007,44,befolkningen_ellers,0.74,sysselsatte_innvkat,prosent
2007,44,innvandrere,0.73,sysselsatte_innvkat,prosent
2007,45,alle,0.72,sysselsatte_innvkat,prosent
2007,45,befolkningen_ellers,0.72,sysselsatte_innvkat,prosent
2007,45,innvandrere,0.72,sysselsatte_innvkat,prosent
2007,46,alle,0.73,sysselsatte_innvkat,prosent
2007,46,befolkningen_ellers,0.74,sysselsatte_innvkat,prosent
2007,46,innvandrere,0.68,sysselsatte_innvkat,prosent
2007,47,alle,0.73,sysselsatte_innvkat,prosent
2007,47,befolkningen_ellers,0.73,sysselsatte_innvkat,prosent
2007,47,innvandrere,0.67,sysselsatte_innvkat,prosent
2007,48,alle,0.73,sysselsatte_innvkat,prosent
2007,48,befolkningen_ellers,0.73,sysselsatte_innvkat,prosent
2007,48,innvandrere,0.75,sysselsatte_innvkat,prosent
2007,49,alle,0.75,sysselsatte_innvkat,prosent
2007,49,befolkningen_ellers,0.75,sysselsatte_innvkat,prosent
2007,49,innvandrere,0.73,sysselsatte_innvkat,prosent
2007,50,alle,0.75,sysselsatte_innvkat,prosent
2007,50,befolkningen_ellers,0.75,sysselsatte_innvkat,prosent
2007,50,innvandrere,0.76,sysselsatte_innvkat,prosent
2007,51,alle,0.77,sysselsatte_innvkat,prosent
2007,51,befolkningen_ellers,0.78,sysselsatte_innvkat,prosent
2007,51,innvandrere,0.67,sysselsatte_innvkat,prosent
2007,52,alle,0.71,sysselsatte_innvkat,prosent
2007,52,befolkningen_ellers,0.72,sysselsatte_innvkat,prosent
2007,52,innvandrere,0.63,sysselsatte_innvkat,prosent
2007,53,alle,0.74,sysselsatte_innvkat,prosent
2007,53,befolkningen_ellers,0.74,sysselsatte_innvkat,prosent
2007,53,innvandrere,0.72,sysselsatte_innvkat,prosent
2007,54,alle,0.78,sysselsatte_innvkat,prosent
2007,54,befolkningen_ellers,0.78,sysselsatte_innvkat,prosent
2007,54,innvandrere,0.79,sysselsatte_innvkat,prosent
2007,55,alle,0.73,sysselsatte_innvkat,prosent
2007,55,befolkningen_ellers,0.74,sysselsatte_innvkat,prosent
2007,55,innvandrere,0.64,sysselsatte_innvkat,prosent
2007,56,alle,0.75,sysselsatte_innvkat,prosent
2007,56,befolkningen_ellers,0.75,sysselsatte_innvkat,prosent
2007,56,innvandrere,0.72,sysselsatte_innvkat,prosent
2007,57,alle,0.70,sysselsatte_innvkat,prosent
2007,57,befolkningen_ellers,0.70,sysselsatte_innvkat,prosent
2007,57,innvandrere,0.64,sysselsatte_innvkat,prosent
2007,58,alle,0.72,sysselsatte_innvkat,prosent
2007,58,befolkningen_ellers,0.71,sysselsatte_innvkat,prosent
2007,58,innvandrere,0.81,sysselsatte_innvkat,prosent
2007,59,alle,0.75,sysselsatte_innvkat,prosent
2007,59,befolkningen_ellers,0.75,sysselsatte_innvkat,prosent
2007,59,innvandrere,0.67,sysselsatte_innvkat,prosent
2007,60,alle,0.71,sysselsatte_innvkat,prosent
2007,60,befolkningen_ellers,0.71,sysselsatte_innvkat,prosent
2007,60,innvandrere,0.62,sysselsatte_innvkat,prosent
2007,61,alle,0.72,sysselsatte_innvkat,prosent
2007,61,befolkningen_ellers,0.73,sysselsatte_innvkat,prosent
2007,61,innvandrere,0.62,sysselsatte_innvkat,prosent
2007,62,alle,0.76,sysselsatte_innvkat,prosent
2007,62,befolkningen_ellers,0.76,sysselsatte_innvkat,prosent
2007,62,innvandrere,0.80,sysselsatte_innvkat,prosent
2007,63,alle,0.72,sysselsatte_innvkat,prosent
2007,63,befolkningen_ellers,0.72,sysselsatte_innvkat,prosent
2007,63,innvandrere,0.58,sysselsatte_innvkat,prosent
2007,64,alle,0.70,sysselsatte_innvkat,prosent
2007,64,befolkningen_ellers,0.70,sysselsatte_innvkat,prosent
2007,64,innvandrere,0.60,sysselsatte_innvkat,prosent
2007,65,alle,0.75,sysselsatte_innvkat,prosent
2007,65,befolkningen_ellers,0.75,sysselsatte_innvkat,prosent
2007,65,innvandrere,0.70,sysselsatte_innvkat,prosent
2007,66,alle,0.70,sysselsatte_innvkat,prosent
2007,66,befolkningen_ellers,0.71,sysselsatte_innvkat,prosent
2007,66,innvandrere,0.66,sysselsatte_innvkat,prosent
2007,67,alle,0.73,sysselsatte_innvkat,prosent
2007,67,befolkningen_ellers,0.74,sysselsatte_innvkat,prosent
2007,67,innvandrere,0.61,sysselsatte_innvkat,prosent
2007,68,alle,0.69,sysselsatte_innvkat,prosent
2007,68,befolkningen_ellers,0.69,sysselsatte_innvkat,prosent
2007,68,innvandrere,0.61,sysselsatte_innvkat,prosent
2007,69,alle,0.68,sysselsatte_innvkat,prosent
2007,69,befolkningen_ellers,0.68,sysselsatte_innvkat,prosent
2007,69,innvandrere,0.58,sysselsatte_innvkat,prosent
2007,70,alle,0.71,sysselsatte_innvkat,prosent
2007,70,befolkningen_ellers,0.70,sysselsatte_innvkat,prosent
2007,70,innvandrere,0.83,sysselsatte_innvkat,prosent
2007,71,alle,0.69,sysselsatte_innvkat,prosent
2007,71,befolkningen_ellers,0.70,sysselsatte_innvkat,prosent
2007,71,innvandrere,0.52,sysselsatte_innvkat,prosent
2007,72,alle,0.68,sysselsatte_innvkat,prosent
2007,72,befolkningen_ellers,0.68,sysselsatte_innvkat,prosent
2007,72,innvandrere,0.63,sysselsatte_innvkat,prosent
2007,73,alle,0.72,sysselsatte_innvkat,prosent
2007,73,befolkningen_ellers,0.72,sysselsatte_innvkat,prosent
2007,73,innvandrere,0.62,sysselsatte_innvkat,prosent
2007,74,alle,0.66,sysselsatte_innvkat,prosent
2007,74,befolkningen_ellers,0.67,sysselsatte_innvkat,prosent
2007,74,innvandrere,0.60,sysselsatte_innvkat,prosent
2007,75,alle,0.69,sysselsatte_innvkat,prosent
2007,75,befolkningen_ellers,0.69,sysselsatte_innvkat,prosent
2007,75,innvandrere,0.63,sysselsatte_innvkat,prosent
2007,76,alle,0.69,sysselsatte_innvkat,prosent
2007,76,befolkningen_ellers,0.69,sysselsatte_innvkat,prosent
2007,76,innvandrere,0.64,sysselsatte_innvkat,prosent
2007,77,alle,0.69,sysselsatte_innvkat,prosent
2007,77,befolkningen_ellers,0.69,sysselsatte_innvkat,prosent
2007,77,innvandrere,0.61,sysselsatte_innvkat,prosent
2007,78,alle,0.70,sysselsatte_innvkat,prosent
2007,78,befolkningen_ellers,0.71,sysselsatte_innvkat,prosent
2007,78,innvandrere,0.64,sysselsatte_innvkat,prosent
2007,79,alle,0.73,sysselsatte_innvkat,prosent
2007,79,befolkningen_ellers,0.74,sysselsatte_innvkat,prosent
2007,79,innvandrere,0.71,sysselsatte_innvkat,prosent
2007,80,alle,0.68,sysselsatte_innvkat,prosent
2007,80,befolkningen_ellers,0.68,sysselsatte_innvkat,prosent
2007,80,innvandrere,0.65,sysselsatte_innvkat,prosent
2007,81,alle,0.72,sysselsatte_innvkat,prosent
2007,81,befolkningen_ellers,0.72,sysselsatte_innvkat,prosent
2007,81,innvandrere,0.75,sysselsatte_innvkat,prosent
2007,82,alle,0.68,sysselsatte_innvkat,prosent
2007,82,befolkningen_ellers,0.68,sysselsatte_innvkat,prosent
2007,82,innvandrere,0.71,sysselsatte_innvkat,prosent
2007,83,alle,0.69,sysselsatte_innvkat,prosent
2007,83,befolkningen_ellers,0.69,sysselsatte_innvkat,prosent
2007,83,innvandrere,0.67,sysselsatte_innvkat,prosent
2008,01,alle,0.66,sysselsatte_innvkat,prosent
2008,01,befolkningen_ellers,0.67,sysselsatte_innvkat,prosent
2008,01,innvandrere,0.54,sysselsatte_innvkat,prosent
2008,02,alle,0.71,sysselsatte_innvkat,prosent
2008,02,befolkningen_ellers,0.72,sysselsatte_innvkat,prosent
2008,02,innvandrere,0.61,sysselsatte_innvkat,prosent
2008,03,alle,0.68,sysselsatte_innvkat,prosent
2008,03,befolkningen_ellers,0.69,sysselsatte_innvkat,prosent
2008,03,innvandrere,0.61,sysselsatte_innvkat,prosent
2008,04,alle,0.67,sysselsatte_innvkat,prosent
2008,04,befolkningen_ellers,0.68,sysselsatte_innvkat,prosent
2008,04,innvandrere,0.57,sysselsatte_innvkat,prosent
2008,05,alle,0.73,sysselsatte_innvkat,prosent
2008,05,befolkningen_ellers,0.75,sysselsatte_innvkat,prosent
2008,05,innvandrere,0.67,sysselsatte_innvkat,prosent
2008,06,alle,0.73,sysselsatte_innvkat,prosent
2008,06,befolkningen_ellers,0.74,sysselsatte_innvkat,prosent
2008,06,innvandrere,0.68,sysselsatte_innvkat,prosent
