aar,naringsregion_nr,vreg_9,tabellvariabel,tabell_navn,enhet
2012,54,sor_og_mellom_amerika,0.82,sysselsatte_land,prosent
2012,65,asia,0.34,sysselsatte_land,prosent
2012,65,vest_europa,0.61,sysselsatte_land,prosent
2012,66,ost_europa_ellers,0.88,sysselsatte_land,prosent
2012,83,sor_og_mellom_amerika,0.72,sysselsatte_land,prosent
2013,50,nord_amerika_oseania,0.74,sysselsatte_land,prosent
2013,65,vest_europa,0.58,sysselsatte_land,prosent
2013,74,nord_amerika_oseania,0.77,sysselsatte_land,prosent
2013,78,sor_og_mellom_amerika,0.68,sysselsatte_land,prosent
2014,38,sor_og_mellom_amerika,0.72,sysselsatte_land,prosent
2006,02,nord_amerika_oseania,0.56,sysselsatte_land,prosent
2006,19,sor_og_mellom_amerika,0.69,sysselsatte_land,prosent
2006,30,eu_ost_europa,0.62,sysselsatte_land,prosent
2006,46,nord_amerika_oseania,0.44,sysselsatte_land,prosent
2006,63,afrika,0.26,sysselsatte_land,prosent
2006,69,afrika,0.35,sysselsatte_land,prosent
2007,34,nord_amerika_oseania,0.38,sysselsatte_land,prosent
2007,45,norden,0.89,sysselsatte_land,prosent
2007,67,eu_ost_europa,0.71,sysselsatte_land,prosent
2007,69,eu_ost_europa,0.69,sysselsatte_land,prosent
2008,33,afrika,0.41,sysselsatte_land,prosent
2009,02,nord_amerika_oseania,0.60,sysselsatte_land,prosent
2009,19,afrika,0.39,sysselsatte_land,prosent
2009,21,nord_amerika_oseania,0.80,sysselsatte_land,prosent
2009,72,afrika,0.24,sysselsatte_land,prosent
2010,21,nord_amerika_oseania,0.80,sysselsatte_land,prosent
2010,46,nord_amerika_oseania,0.63,sysselsatte_land,prosent
2011,02,nord_amerika_oseania,0.51,sysselsatte_land,prosent
2011,21,nord_amerika_oseania,0.83,sysselsatte_land,prosent
2011,36,afrika,0.30,sysselsatte_land,prosent
2011,46,nord_amerika_oseania,0.60,sysselsatte_land,prosent
2011,70,asia,0.83,sysselsatte_land,prosent
2012,48,ost_europa_ellers,0.83,sysselsatte_land,prosent
2012,50,nord_amerika_oseania,0.75,sysselsatte_land,prosent
2012,59,vest_europa,0.63,sysselsatte_land,prosent
2012,60,sor_og_mellom_amerika,0.62,sysselsatte_land,prosent
2013,66,ost_europa_ellers,0.83,sysselsatte_land,prosent
2014,34,sor_og_mellom_amerika,0.39,sysselsatte_land,prosent
2014,36,nord_amerika_oseania,0.69,sysselsatte_land,prosent
2014,50,nord_amerika_oseania,0.86,sysselsatte_land,prosent
2014,68,afrika,0.25,sysselsatte_land,prosent
2006,19,afrika,0.40,sysselsatte_land,prosent
2006,24,nord_amerika_oseania,0.74,sysselsatte_land,prosent
2006,28,eu_ost_europa,0.53,sysselsatte_land,prosent
2006,34,nord_amerika_oseania,0.42,sysselsatte_land,prosent
2006,62,eu_ost_europa,0.86,sysselsatte_land,prosent
2006,68,ost_europa_ellers,0.71,sysselsatte_land,prosent
2007,44,sor_og_mellom_amerika,0.74,sysselsatte_land,prosent
2007,59,ost_europa_ellers,0.66,sysselsatte_land,prosent
2007,68,vest_europa,0.60,sysselsatte_land,prosent
2007,69,afrika,0.40,sysselsatte_land,prosent
2007,71,eu_ost_europa,0.40,sysselsatte_land,prosent
2008,18,afrika,0.49,sysselsatte_land,prosent
2008,44,sor_og_mellom_amerika,0.68,sysselsatte_land,prosent
2008,52,nord_amerika_oseania,0.61,sysselsatte_land,prosent
2008,71,ost_europa_ellers,0.47,sysselsatte_land,prosent
2009,31,ost_europa_ellers,0.61,sysselsatte_land,prosent
2009,59,vest_europa,0.81,sysselsatte_land,prosent
2010,23,afrika,0.36,sysselsatte_land,prosent
2010,41,afrika,0.40,sysselsatte_land,prosent
2010,48,asia,0.68,sysselsatte_land,prosent
2011,19,afrika,0.21,sysselsatte_land,prosent
2011,43,afrika,0.27,sysselsatte_land,prosent
2011,50,nord_amerika_oseania,0.76,sysselsatte_land,prosent
2011,64,sor_og_mellom_amerika,0.46,sysselsatte_land,prosent
2012,75,sor_og_mellom_amerika,0.69,sysselsatte_land,prosent
2013,45,afrika,0.41,sysselsatte_land,prosent
2013,81,sor_og_mellom_amerika,0.53,sysselsatte_land,prosent
2013,83,sor_og_mellom_amerika,0.71,sysselsatte_land,prosent
2014,45,afrika,0.44,sysselsatte_land,prosent
2014,66,ost_europa_ellers,0.81,sysselsatte_land,prosent
2014,75,sor_og_mellom_amerika,0.71,sysselsatte_land,prosent
2006,30,afrika,0.49,sysselsatte_land,prosent
2006,41,sor_og_mellom_amerika,0.72,sysselsatte_land,prosent
2006,69,vest_europa,0.62,sysselsatte_land,prosent
2006,71,ost_europa_ellers,0.55,sysselsatte_land,prosent
2007,19,sor_og_mellom_amerika,0.74,sysselsatte_land,prosent
2007,34,sor_og_mellom_amerika,0.51,sysselsatte_land,prosent
2007,55,nord_amerika_oseania,0.70,sysselsatte_land,prosent
2007,59,eu_ost_europa,0.72,sysselsatte_land,prosent
2007,64,nord_amerika_oseania,0.74,sysselsatte_land,prosent
2008,59,ost_europa_ellers,0.70,sysselsatte_land,prosent
2008,70,norden,0.96,sysselsatte_land,prosent
2009,19,sor_og_mellom_amerika,0.72,sysselsatte_land,prosent
2009,36,afrika,0.57,sysselsatte_land,prosent
2009,48,asia,0.74,sysselsatte_land,prosent
2009,57,ost_europa_ellers,0.58,sysselsatte_land,prosent
2010,19,sor_og_mellom_amerika,0.76,sysselsatte_land,prosent
2011,64,nord_amerika_oseania,0.60,sysselsatte_land,prosent
2011,80,afrika,0.48,sysselsatte_land,prosent
2012,34,nord_amerika_oseania,0.43,sysselsatte_land,prosent
2013,21,sor_og_mellom_amerika,0.72,sysselsatte_land,prosent
2013,34,nord_amerika_oseania,0.44,sysselsatte_land,prosent
2013,36,nord_amerika_oseania,0.70,sysselsatte_land,prosent
2013,48,ost_europa_ellers,0.74,sysselsatte_land,prosent
2013,60,sor_og_mellom_amerika,0.60,sysselsatte_land,prosent
2013,71,afrika,0.17,sysselsatte_land,prosent
2014,24,nord_amerika_oseania,0.59,sysselsatte_land,prosent
2014,34,nord_amerika_oseania,0.43,sysselsatte_land,prosent
2014,77,nord_amerika_oseania,0.87,sysselsatte_land,prosent
2014,81,sor_og_mellom_amerika,0.53,sysselsatte_land,prosent
2006,16,nord_amerika_oseania,0.69,sysselsatte_land,prosent
2006,28,afrika,0.27,sysselsatte_land,prosent
2006,30,asia,0.49,sysselsatte_land,prosent
2006,78,afrika,0.29,sysselsatte_land,prosent
2007,31,eu_ost_europa,0.82,sysselsatte_land,prosent
2007,54,afrika,0.77,sysselsatte_land,prosent
2007,57,ost_europa_ellers,0.63,sysselsatte_land,prosent
2007,71,ost_europa_ellers,0.54,sysselsatte_land,prosent
2008,21,sor_og_mellom_amerika,0.93,sysselsatte_land,prosent
2008,34,afrika,0.40,sysselsatte_land,prosent
2008,34,sor_og_mellom_amerika,0.53,sysselsatte_land,prosent
2009,21,sor_og_mellom_amerika,0.82,sysselsatte_land,prosent
2009,34,nord_amerika_oseania,0.41,sysselsatte_land,prosent
2010,15,sor_og_mellom_amerika,0.60,sysselsatte_land,prosent
2010,36,afrika,0.48,sysselsatte_land,prosent
2010,43,afrika,0.32,sysselsatte_land,prosent
2010,57,ost_europa_ellers,0.57,sysselsatte_land,prosent
2010,77,sor_og_mellom_amerika,0.64,sysselsatte_land,prosent
2011,19,sor_og_mellom_amerika,0.77,sysselsatte_land,prosent
2011,23,afrika,0.37,sysselsatte_land,prosent
2011,30,asia,0.48,sysselsatte_land,prosent
2011,34,sor_og_mellom_amerika,0.49,sysselsatte_land,prosent
2011,48,asia,0.69,sysselsatte_land,prosent
2012,34,sor_og_mellom_amerika,0.44,sysselsatte_land,prosent
2013,34,sor_og_mellom_amerika,0.39,sysselsatte_land,prosent
2013,58,afrika,0.34,sysselsatte_land,prosent
2014,21,sor_og_mellom_amerika,0.79,sysselsatte_land,prosent
2014,65,vest_europa,0.60,sysselsatte_land,prosent
2014,78,sor_og_mellom_amerika,0.71,sysselsatte_land,prosent
2014,83,sor_og_mellom_amerika,0.68,sysselsatte_land,prosent
2006,14,sor_og_mellom_amerika,0.42,sysselsatte_land,prosent
2006,22,nord_amerika_oseania,0.65,sysselsatte_land,prosent
2006,43,ost_europa_ellers,0.61,sysselsatte_land,prosent
2006,51,afrika,0.30,sysselsatte_land,prosent
2007,30,asia,0.62,sysselsatte_land,prosent
2007,31,ost_europa_ellers,0.62,sysselsatte_land,prosent
2007,46,nord_amerika_oseania,0.56,sysselsatte_land,prosent
2007,62,eu_ost_europa,0.97,sysselsatte_land,prosent
2007,68,norden,0.70,sysselsatte_land,prosent
2008,15,afrika,0.41,sysselsatte_land,prosent
2008,19,sor_og_mellom_amerika,0.76,sysselsatte_land,prosent
2008,30,afrika,0.55,sysselsatte_land,prosent
2008,31,ost_europa_ellers,0.64,sysselsatte_land,prosent
2008,41,sor_og_mellom_amerika,0.67,sysselsatte_land,prosent
2008,57,ost_europa_ellers,0.65,sysselsatte_land,prosent
2009,30,afrika,0.48,sysselsatte_land,prosent
2009,41,sor_og_mellom_amerika,0.65,sysselsatte_land,prosent
2009,44,sor_og_mellom_amerika,0.67,sysselsatte_land,prosent
2009,45,norden,0.82,sysselsatte_land,prosent
2009,54,afrika,0.56,sysselsatte_land,prosent
2009,71,ost_europa_ellers,0.52,sysselsatte_land,prosent
2010,21,sor_og_mellom_amerika,0.82,sysselsatte_land,prosent
2011,21,sor_og_mellom_amerika,0.76,sysselsatte_land,prosent
2011,57,ost_europa_ellers,0.56,sysselsatte_land,prosent
2012,41,afrika,0.35,sysselsatte_land,prosent
2012,64,nord_amerika_oseania,0.64,sysselsatte_land,prosent
2014,48,asia,0.55,sysselsatte_land,prosent
2014,48,ost_europa_ellers,0.68,sysselsatte_land,prosent
2014,60,sor_og_mellom_amerika,0.65,sysselsatte_land,prosent
2006,13,sor_og_mellom_amerika,0.71,sysselsatte_land,prosent
2006,14,nord_amerika_oseania,0.55,sysselsatte_land,prosent
2006,15,sor_og_mellom_amerika,0.69,sysselsatte_land,prosent
2006,31,asia,0.28,sysselsatte_land,prosent
2006,68,eu_ost_europa,0.85,sysselsatte_land,prosent
2006,82,vest_europa,0.67,sysselsatte_land,prosent
2006,83,eu_ost_europa,0.73,sysselsatte_land,prosent
2007,19,afrika,0.42,sysselsatte_land,prosent
2007,53,nord_amerika_oseania,0.69,sysselsatte_land,prosent
2007,69,vest_europa,0.62,sysselsatte_land,prosent
2008,46,nord_amerika_oseania,0.69,sysselsatte_land,prosent
2008,54,afrika,0.81,sysselsatte_land,prosent
2010,34,afrika,0.28,sysselsatte_land,prosent
2010,54,afrika,0.59,sysselsatte_land,prosent
2010,58,ost_europa_ellers,0.81,sysselsatte_land,prosent
2011,15,sor_og_mellom_amerika,0.56,sysselsatte_land,prosent
2011,18,ost_europa_ellers,0.63,sysselsatte_land,prosent
2011,34,nord_amerika_oseania,0.43,sysselsatte_land,prosent
2011,41,afrika,0.40,sysselsatte_land,prosent
2011,44,sor_og_mellom_amerika,0.66,sysselsatte_land,prosent
2011,54,afrika,0.55,sysselsatte_land,prosent
2011,63,sor_og_mellom_amerika,0.58,sysselsatte_land,prosent
2012,21,sor_og_mellom_amerika,0.73,sysselsatte_land,prosent
2012,80,afrika,0.32,sysselsatte_land,prosent
2013,48,asia,0.60,sysselsatte_land,prosent
2013,64,nord_amerika_oseania,0.69,sysselsatte_land,prosent
2013,68,ost_europa_ellers,0.58,sysselsatte_land,prosent
2013,74,sor_og_mellom_amerika,0.78,sysselsatte_land,prosent
2014,31,ost_europa_ellers,0.62,sysselsatte_land,prosent
2014,43,ost_europa_ellers,0.67,sysselsatte_land,prosent
2014,64,nord_amerika_oseania,0.66,sysselsatte_land,prosent
2014,74,sor_og_mellom_amerika,0.69,sysselsatte_land,prosent
2006,30,ost_europa_ellers,0.42,sysselsatte_land,prosent
2006,59,eu_ost_europa,0.86,sysselsatte_land,prosent
2006,71,vest_europa,0.59,sysselsatte_land,prosent
2008,18,ost_europa_ellers,0.61,sysselsatte_land,prosent
2008,34,nord_amerika_oseania,0.43,sysselsatte_land,prosent
2008,55,nord_amerika_oseania,0.71,sysselsatte_land,prosent
2009,15,sor_og_mellom_amerika,0.67,sysselsatte_land,prosent
2009,28,afrika,0.29,sysselsatte_land,prosent
2009,46,nord_amerika_oseania,0.77,sysselsatte_land,prosent
2009,52,nord_amerika_oseania,0.67,sysselsatte_land,prosent
2009,60,afrika,0.41,sysselsatte_land,prosent
2009,65,eu_ost_europa,0.81,sysselsatte_land,prosent
2009,82,vest_europa,0.73,sysselsatte_land,prosent
2010,30,asia,0.49,sysselsatte_land,prosent
2010,34,nord_amerika_oseania,0.45,sysselsatte_land,prosent
2010,41,sor_og_mellom_amerika,0.63,sysselsatte_land,prosent
2010,52,nord_amerika_oseania,0.64,sysselsatte_land,prosent
2010,71,ost_europa_ellers,0.61,sysselsatte_land,prosent
2011,10,afrika,0.32,sysselsatte_land,prosent
2011,18,afrika,0.23,sysselsatte_land,prosent
2011,34,afrika,0.25,sysselsatte_land,prosent
2012,13,sor_og_mellom_amerika,0.60,sysselsatte_land,prosent
2012,19,afrika,0.18,sysselsatte_land,prosent
2012,48,asia,0.64,sysselsatte_land,prosent
2012,63,sor_og_mellom_amerika,0.55,sysselsatte_land,prosent
2012,70,asia,0.83,sysselsatte_land,prosent
2013,64,sor_og_mellom_amerika,0.47,sysselsatte_land,prosent
2013,80,afrika,0.25,sysselsatte_land,prosent
2014,55,nord_amerika_oseania,0.58,sysselsatte_land,prosent
2006,31,ost_europa_ellers,0.72,sysselsatte_land,prosent
2006,53,sor_og_mellom_amerika,0.51,sysselsatte_land,prosent
2006,62,vest_europa,0.76,sysselsatte_land,prosent
2006,66,asia,0.53,sysselsatte_land,prosent
2006,67,afrika,0.28,sysselsatte_land,prosent
2007,17,ost_europa_ellers,0.69,sysselsatte_land,prosent
2007,30,afrika,0.55,sysselsatte_land,prosent
2008,66,vest_europa,0.58,sysselsatte_land,prosent
2008,68,vest_europa,0.66,sysselsatte_land,prosent
2009,15,afrika,0.34,sysselsatte_land,prosent
2009,18,ost_europa_ellers,0.63,sysselsatte_land,prosent
2010,28,afrika,0.26,sysselsatte_land,prosent
2010,33,afrika,0.31,sysselsatte_land,prosent
2010,55,nord_amerika_oseania,0.65,sysselsatte_land,prosent
2010,82,vest_europa,0.70,sysselsatte_land,prosent
2011,31,ost_europa_ellers,0.66,sysselsatte_land,prosent
2011,77,sor_og_mellom_amerika,0.61,sysselsatte_land,prosent
2012,43,afrika,0.28,sysselsatte_land,prosent
2012,44,sor_og_mellom_amerika,0.60,sysselsatte_land,prosent
2013,70,asia,0.82,sysselsatte_land,prosent
2014,13,sor_og_mellom_amerika,0.61,sysselsatte_land,prosent
2014,52,nord_amerika_oseania,0.67,sysselsatte_land,prosent
2006,11,sor_og_mellom_amerika,0.46,sysselsatte_land,prosent
2006,18,norden,0.68,sysselsatte_land,prosent
2006,42,afrika,0.33,sysselsatte_land,prosent
2006,43,eu_ost_europa,0.76,sysselsatte_land,prosent
2006,45,eu_ost_europa,0.64,sysselsatte_land,prosent
2006,66,norden,0.80,sysselsatte_land,prosent
2006,73,sor_og_mellom_amerika,0.48,sysselsatte_land,prosent
2007,76,sor_og_mellom_amerika,0.71,sysselsatte_land,prosent
2008,15,sor_og_mellom_amerika,0.65,sysselsatte_land,prosent
2008,60,afrika,0.43,sysselsatte_land,prosent
2008,68,norden,0.71,sysselsatte_land,prosent
2009,17,ost_europa_ellers,0.59,sysselsatte_land,prosent
2009,43,ost_europa_ellers,0.64,sysselsatte_land,prosent
2009,49,sor_og_mellom_amerika,0.60,sysselsatte_land,prosent
2010,44,sor_og_mellom_amerika,0.73,sysselsatte_land,prosent
2011,52,nord_amerika_oseania,0.70,sysselsatte_land,prosent
2012,02,nord_amerika_oseania,0.62,sysselsatte_land,prosent
2012,19,sor_og_mellom_amerika,0.80,sysselsatte_land,prosent
2012,30,asia,0.53,sysselsatte_land,prosent
2012,34,afrika,0.23,sysselsatte_land,prosent
2013,10,afrika,0.25,sysselsatte_land,prosent
2013,13,sor_og_mellom_amerika,0.67,sysselsatte_land,prosent
2013,19,sor_og_mellom_amerika,0.82,sysselsatte_land,prosent
2013,30,asia,0.53,sysselsatte_land,prosent
2014,19,sor_og_mellom_amerika,0.73,sysselsatte_land,prosent
2014,46,nord_amerika_oseania,0.68,sysselsatte_land,prosent
2006,17,ost_europa_ellers,0.67,sysselsatte_land,prosent
2006,29,afrika,0.43,sysselsatte_land,prosent
2006,52,sor_og_mellom_amerika,0.49,sysselsatte_land,prosent
2006,58,vest_europa,0.79,sysselsatte_land,prosent
2006,59,norden,0.65,sysselsatte_land,prosent
2006,73,nord_amerika_oseania,0.54,sysselsatte_land,prosent
2006,80,ost_europa_ellers,0.57,sysselsatte_land,prosent
2006,82,asia,0.77,sysselsatte_land,prosent
2007,14,nord_amerika_oseania,0.53,sysselsatte_land,prosent
2007,18,norden,0.69,sysselsatte_land,prosent
2007,43,ost_europa_ellers,0.69,sysselsatte_land,prosent
2008,13,sor_og_mellom_amerika,0.77,sysselsatte_land,prosent
2008,16,nord_amerika_oseania,0.79,sysselsatte_land,prosent
2008,43,ost_europa_ellers,0.69,sysselsatte_land,prosent
2008,66,norden,0.79,sysselsatte_land,prosent
2009,53,nord_amerika_oseania,0.70,sysselsatte_land,prosent
2010,31,ost_europa_ellers,0.72,sysselsatte_land,prosent
2010,53,nord_amerika_oseania,0.63,sysselsatte_land,prosent
2011,33,afrika,0.26,sysselsatte_land,prosent
2011,41,sor_og_mellom_amerika,0.56,sysselsatte_land,prosent
2011,60,afrika,0.30,sysselsatte_land,prosent
2012,17,ost_europa_ellers,0.55,sysselsatte_land,prosent
2012,23,afrika,0.39,sysselsatte_land,prosent
2012,52,nord_amerika_oseania,0.63,sysselsatte_land,prosent
2013,02,nord_amerika_oseania,0.58,sysselsatte_land,prosent
2013,16,nord_amerika_oseania,0.61,sysselsatte_land,prosent
2013,19,afrika,0.17,sysselsatte_land,prosent
2013,52,nord_amerika_oseania,0.66,sysselsatte_land,prosent
2013,55,nord_amerika_oseania,0.63,sysselsatte_land,prosent
2014,10,afrika,0.24,sysselsatte_land,prosent
2014,18,ost_europa_ellers,0.62,sysselsatte_land,prosent
2014,30,ost_europa_ellers,0.60,sysselsatte_land,prosent
2014,57,ost_europa_ellers,0.55,sysselsatte_land,prosent
2006,18,ost_europa_ellers,0.62,sysselsatte_land,prosent
2006,38,afrika,0.41,sysselsatte_land,prosent
2007,13,sor_og_mellom_amerika,0.74,sysselsatte_land,prosent
2007,15,sor_og_mellom_amerika,0.69,sysselsatte_land,prosent
2007,16,nord_amerika_oseania,0.79,sysselsatte_land,prosent
2007,66,norden,0.89,sysselsatte_land,prosent
2007,68,eu_ost_europa,0.76,sysselsatte_land,prosent
2007,75,afrika,0.34,sysselsatte_land,prosent
2007,82,vest_europa,0.81,sysselsatte_land,prosent
2008,62,eu_ost_europa,0.92,sysselsatte_land,prosent
2008,71,eu_ost_europa,0.62,sysselsatte_land,prosent
2008,82,vest_europa,0.79,sysselsatte_land,prosent
2009,68,vest_europa,0.62,sysselsatte_land,prosent
2010,16,nord_amerika_oseania,0.68,sysselsatte_land,prosent
2011,43,ost_europa_ellers,0.72,sysselsatte_land,prosent
2011,58,ost_europa_ellers,0.81,sysselsatte_land,prosent
2012,10,afrika,0.31,sysselsatte_land,prosent
2012,33,afrika,0.20,sysselsatte_land,prosent
2012,49,sor_og_mellom_amerika,0.52,sysselsatte_land,prosent
2012,54,afrika,0.56,sysselsatte_land,prosent
2012,55,nord_amerika_oseania,0.72,sysselsatte_land,prosent
2012,57,ost_europa_ellers,0.54,sysselsatte_land,prosent
2012,64,sor_og_mellom_amerika,0.58,sysselsatte_land,prosent
2013,17,ost_europa_ellers,0.62,sysselsatte_land,prosent
2013,18,ost_europa_ellers,0.63,sysselsatte_land,prosent
2013,31,ost_europa_ellers,0.72,sysselsatte_land,prosent
2013,54,afrika,0.52,sysselsatte_land,prosent
2013,65,asia,0.48,sysselsatte_land,prosent
2014,16,nord_amerika_oseania,0.67,sysselsatte_land,prosent
2014,68,ost_europa_ellers,0.69,sysselsatte_land,prosent
2014,70,asia,0.81,sysselsatte_land,prosent
2014,82,vest_europa,0.61,sysselsatte_land,prosent
2006,33,sor_og_mellom_amerika,0.48,sysselsatte_land,prosent
2006,48,vest_europa,0.65,sysselsatte_land,prosent
2006,49,afrika,0.35,sysselsatte_land,prosent
2006,49,sor_og_mellom_amerika,0.76,sysselsatte_land,prosent
2006,76,afrika,0.38,sysselsatte_land,prosent
2006,76,sor_og_mellom_amerika,0.73,sysselsatte_land,prosent
2007,14,sor_og_mellom_amerika,0.51,sysselsatte_land,prosent
2007,18,asia,0.49,sysselsatte_land,prosent
2007,18,ost_europa_ellers,0.60,sysselsatte_land,prosent
2007,71,vest_europa,0.63,sysselsatte_land,prosent
2007,78,afrika,0.30,sysselsatte_land,prosent
2008,14,nord_amerika_oseania,0.58,sysselsatte_land,prosent
2008,49,sor_og_mellom_amerika,0.66,sysselsatte_land,prosent
2008,53,nord_amerika_oseania,0.71,sysselsatte_land,prosent
2008,82,eu_ost_europa,0.78,sysselsatte_land,prosent
2009,16,nord_amerika_oseania,0.74,sysselsatte_land,prosent
2009,29,afrika,0.34,sysselsatte_land,prosent
2009,30,asia,0.60,sysselsatte_land,prosent
2009,55,nord_amerika_oseania,0.69,sysselsatte_land,prosent
2010,18,ost_europa_ellers,0.71,sysselsatte_land,prosent
2011,16,nord_amerika_oseania,0.74,sysselsatte_land,prosent
2011,55,nord_amerika_oseania,0.73,sysselsatte_land,prosent
2012,16,nord_amerika_oseania,0.71,sysselsatte_land,prosent
2012,18,afrika,0.21,sysselsatte_land,prosent
2012,46,nord_amerika_oseania,0.73,sysselsatte_land,prosent
2012,58,ost_europa_ellers,0.71,sysselsatte_land,prosent
2013,23,afrika,0.38,sysselsatte_land,prosent
2013,41,sor_og_mellom_amerika,0.53,sysselsatte_land,prosent
2013,43,ost_europa_ellers,0.78,sysselsatte_land,prosent
2013,46,nord_amerika_oseania,0.71,sysselsatte_land,prosent
2014,23,afrika,0.33,sysselsatte_land,prosent
2014,71,ost_europa_ellers,0.58,sysselsatte_land,prosent
2006,13,afrika,0.26,sysselsatte_land,prosent
2006,19,eu_ost_europa,0.69,sysselsatte_land,prosent
2006,45,vest_europa,0.68,sysselsatte_land,prosent
2006,55,afrika,0.24,sysselsatte_land,prosent
2006,72,eu_ost_europa,0.78,sysselsatte_land,prosent
2006,80,vest_europa,0.67,sysselsatte_land,prosent
2006,83,afrika,0.22,sysselsatte_land,prosent
2007,22,nord_amerika_oseania,0.72,sysselsatte_land,prosent
2007,30,eu_ost_europa,0.69,sysselsatte_land,prosent
2007,33,sor_og_mellom_amerika,0.49,sysselsatte_land,prosent
2007,49,sor_og_mellom_amerika,0.73,sysselsatte_land,prosent
2007,63,afrika,0.38,sysselsatte_land,prosent
2007,66,asia,0.61,sysselsatte_land,prosent
2008,30,asia,0.71,sysselsatte_land,prosent
2008,69,eu_ost_europa,0.75,sysselsatte_land,prosent
2009,11,sor_og_mellom_amerika,0.44,sysselsatte_land,prosent
2009,17,norden,0.59,sysselsatte_land,prosent
2009,33,afrika,0.40,sysselsatte_land,prosent
2009,76,sor_og_mellom_amerika,0.73,sysselsatte_land,prosent
2009,80,ost_europa_ellers,0.57,sysselsatte_land,prosent
2010,17,ost_europa_ellers,0.65,sysselsatte_land,prosent
2010,30,afrika,0.53,sysselsatte_land,prosent
2010,60,afrika,0.41,sysselsatte_land,prosent
2011,28,afrika,0.28,sysselsatte_land,prosent
2011,53,nord_amerika_oseania,0.67,sysselsatte_land,prosent
2012,18,ost_europa_ellers,0.67,sysselsatte_land,prosent
2012,70,norden,0.86,sysselsatte_land,prosent
2013,70,norden,0.82,sysselsatte_land,prosent
2013,76,sor_og_mellom_amerika,0.68,sysselsatte_land,prosent
2014,33,nord_amerika_oseania,0.51,sysselsatte_land,prosent
2014,44,sor_og_mellom_amerika,0.56,sysselsatte_land,prosent
2014,54,afrika,0.39,sysselsatte_land,prosent
2014,66,norden,0.63,sysselsatte_land,prosent
2006,48,eu_ost_europa,0.84,sysselsatte_land,prosent
2006,55,sor_og_mellom_amerika,0.61,sysselsatte_land,prosent
2007,45,asia,0.63,sysselsatte_land,prosent
2007,49,afrika,0.39,sysselsatte_land,prosent
2007,63,vest_europa,0.60,sysselsatte_land,prosent
2007,82,asia,0.71,sysselsatte_land,prosent
2008,11,afrika,0.45,sysselsatte_land,prosent
2008,69,vest_europa,0.66,sysselsatte_land,prosent
2009,11,afrika,0.28,sysselsatte_land,prosent
2009,30,ost_europa_ellers,0.64,sysselsatte_land,prosent
2009,68,norden,0.77,sysselsatte_land,prosent
2010,13,sor_og_mellom_amerika,0.69,sysselsatte_land,prosent
2010,49,sor_og_mellom_amerika,0.64,sysselsatte_land,prosent
2010,76,sor_og_mellom_amerika,0.66,sysselsatte_land,prosent
2011,11,sor_og_mellom_amerika,0.43,sysselsatte_land,prosent
2011,13,sor_og_mellom_amerika,0.69,sysselsatte_land,prosent
2011,33,nord_amerika_oseania,0.44,sysselsatte_land,prosent
2011,76,sor_og_mellom_amerika,0.69,sysselsatte_land,prosent
2012,31,ost_europa_ellers,0.69,sysselsatte_land,prosent
2012,41,sor_og_mellom_amerika,0.61,sysselsatte_land,prosent
2012,66,afrika,0.46,sysselsatte_land,prosent
2013,33,nord_amerika_oseania,0.49,sysselsatte_land,prosent
2013,63,sor_og_mellom_amerika,0.59,sysselsatte_land,prosent
2014,17,ost_europa_ellers,0.65,sysselsatte_land,prosent
2014,18,norden,0.62,sysselsatte_land,prosent
2014,58,afrika,0.66,sysselsatte_land,prosent
2014,58,ost_europa_ellers,0.77,sysselsatte_land,prosent
2014,65,asia,0.42,sysselsatte_land,prosent
2006,11,afrika,0.43,sysselsatte_land,prosent
2007,73,nord_amerika_oseania,0.61,sysselsatte_land,prosent
2008,11,sor_og_mellom_amerika,0.50,sysselsatte_land,prosent
2008,14,sor_og_mellom_amerika,0.48,sysselsatte_land,prosent
2008,17,ost_europa_ellers,0.78,sysselsatte_land,prosent
2008,18,norden,0.69,sysselsatte_land,prosent
2008,71,vest_europa,0.76,sysselsatte_land,prosent
2008,73,nord_amerika_oseania,0.57,sysselsatte_land,prosent
2008,76,sor_og_mellom_amerika,0.75,sysselsatte_land,prosent
2009,14,sor_og_mellom_amerika,0.46,sysselsatte_land,prosent
2009,62,ost_europa_ellers,0.63,sysselsatte_land,prosent
2010,11,sor_og_mellom_amerika,0.46,sysselsatte_land,prosent
2010,33,nord_amerika_oseania,0.45,sysselsatte_land,prosent
2010,43,ost_europa_ellers,0.76,sysselsatte_land,prosent
2010,65,eu_ost_europa,0.81,sysselsatte_land,prosent
2010,72,afrika,0.30,sysselsatte_land,prosent
2010,80,ost_europa_ellers,0.59,sysselsatte_land,prosent
2011,71,ost_europa_ellers,0.60,sysselsatte_land,prosent
2011,80,ost_europa_ellers,0.67,sysselsatte_land,prosent
2013,30,ost_europa_ellers,0.64,sysselsatte_land,prosent
2013,58,ost_europa_ellers,0.84,sysselsatte_land,prosent
2013,66,norden,0.67,sysselsatte_land,prosent
2013,71,ost_europa_ellers,0.59,sysselsatte_land,prosent
2014,02,nord_amerika_oseania,0.64,sysselsatte_land,prosent
2014,30,asia,0.50,sysselsatte_land,prosent
2014,31,norden,0.70,sysselsatte_land,prosent
2014,63,sor_og_mellom_amerika,0.57,sysselsatte_land,prosent
2014,64,sor_og_mellom_amerika,0.59,sysselsatte_land,prosent
2006,21,afrika,0.49,sysselsatte_land,prosent
