aar,naringsregion_nr,innvgrunn_6,kjonn,tabellvariabel,tabell_navn,enhet
2007,68,familie,1,0.52,sysselsatte_innvandringsgrunn,prosent
2007,70,familie,alle,0.71,sysselsatte_innvandringsgrunn,prosent
2007,78,utdanning,0,0.63,sysselsatte_innvandringsgrunn,prosent
2007,82,utdanning,alle,0.71,sysselsatte_innvandringsgrunn,prosent
2008,05,annet,0,0.71,sysselsatte_innvandringsgrunn,prosent
2008,06,annet,alle,0.68,sysselsatte_innvandringsgrunn,prosent
2008,17,flukt,0,0.59,sysselsatte_innvandringsgrunn,prosent
2008,42,utdanning,0,0.74,sysselsatte_innvandringsgrunn,prosent
2008,68,arbeid,0,0.89,sysselsatte_innvandringsgrunn,prosent
2008,68,familie,1,0.57,sysselsatte_innvandringsgrunn,prosent
2008,68,flukt,1,0.44,sysselsatte_innvandringsgrunn,prosent
2008,71,flukt,0,0.40,sysselsatte_innvandringsgrunn,prosent
2008,83,utdanning,1,0.81,sysselsatte_innvandringsgrunn,prosent
2009,07,annet,alle,0.63,sysselsatte_innvandringsgrunn,prosent
2009,31,flukt,0,0.30,sysselsatte_innvandringsgrunn,prosent
2009,44,utdanning,0,0.57,sysselsatte_innvandringsgrunn,prosent
2009,49,utdanning,alle,0.55,sysselsatte_innvandringsgrunn,prosent
2009,71,flukt,0,0.32,sysselsatte_innvandringsgrunn,prosent
2009,75,utdanning,alle,0.68,sysselsatte_innvandringsgrunn,prosent
2009,76,utdanning,alle,0.63,sysselsatte_innvandringsgrunn,prosent
2009,77,utdanning,1,0.49,sysselsatte_innvandringsgrunn,prosent
2009,82,arbeid,0,0.77,sysselsatte_innvandringsgrunn,prosent
2009,82,utdanning,0,0.74,sysselsatte_innvandringsgrunn,prosent
2009,83,utdanning,1,0.74,sysselsatte_innvandringsgrunn,prosent
2010,17,familie,1,0.50,sysselsatte_innvandringsgrunn,prosent
2010,22,utdanning,1,0.81,sysselsatte_innvandringsgrunn,prosent
2010,35,annet,1,0.74,sysselsatte_innvandringsgrunn,prosent
2010,43,utdanning,0,0.77,sysselsatte_innvandringsgrunn,prosent
2010,44,utdanning,0,0.52,sysselsatte_innvandringsgrunn,prosent
2010,49,utdanning,alle,0.53,sysselsatte_innvandringsgrunn,prosent
2010,59,arbeid,0,0.63,sysselsatte_innvandringsgrunn,prosent
2010,75,utdanning,alle,0.68,sysselsatte_innvandringsgrunn,prosent
2011,03,utdanning,1,0.63,sysselsatte_innvandringsgrunn,prosent
2011,15,utdanning,alle,0.63,sysselsatte_innvandringsgrunn,prosent
2011,27,annet,alle,0.52,sysselsatte_innvandringsgrunn,prosent
2011,29,utdanning,0,0.55,sysselsatte_innvandringsgrunn,prosent
2011,30,utdanning,alle,0.68,sysselsatte_innvandringsgrunn,prosent
2011,72,utdanning,alle,0.65,sysselsatte_innvandringsgrunn,prosent
2012,03,annet,alle,0.47,sysselsatte_innvandringsgrunn,prosent
2012,15,utdanning,0,0.68,sysselsatte_innvandringsgrunn,prosent
2012,17,flukt,1,0.31,sysselsatte_innvandringsgrunn,prosent
2012,35,annet,1,0.74,sysselsatte_innvandringsgrunn,prosent
2012,59,flukt,0,0.38,sysselsatte_innvandringsgrunn,prosent
2012,62,flukt,0,0.65,sysselsatte_innvandringsgrunn,prosent
2012,69,utdanning,alle,0.89,sysselsatte_innvandringsgrunn,prosent
2012,75,utdanning,0,0.68,sysselsatte_innvandringsgrunn,prosent
2012,82,flukt,alle,0.49,sysselsatte_innvandringsgrunn,prosent
2013,05,annet,1,0.68,sysselsatte_innvandringsgrunn,prosent
2013,08,annet,alle,0.63,sysselsatte_innvandringsgrunn,prosent
2013,58,flukt,1,0.33,sysselsatte_innvandringsgrunn,prosent
2013,62,familie,1,0.63,sysselsatte_innvandringsgrunn,prosent
2013,68,familie,1,0.40,sysselsatte_innvandringsgrunn,prosent
2014,01,utdanning,1,0.36,sysselsatte_innvandringsgrunn,prosent
2014,05,annet,1,0.65,sysselsatte_innvandringsgrunn,prosent
2014,06,annet,0,0.63,sysselsatte_innvandringsgrunn,prosent
2014,08,annet,alle,0.65,sysselsatte_innvandringsgrunn,prosent
2014,10,utdanning,alle,0.85,sysselsatte_innvandringsgrunn,prosent
2014,16,utdanning,1,0.41,sysselsatte_innvandringsgrunn,prosent
2014,19,utdanning,0,0.57,sysselsatte_innvandringsgrunn,prosent
2014,25,annet,alle,0.52,sysselsatte_innvandringsgrunn,prosent
2014,69,utdanning,0,0.85,sysselsatte_innvandringsgrunn,prosent
2014,75,utdanning,0,0.59,sysselsatte_innvandringsgrunn,prosent
2006,07,annet,1,0.69,sysselsatte_innvandringsgrunn,prosent
2006,16,utdanning,1,0.78,sysselsatte_innvandringsgrunn,prosent
2006,18,familie,1,0.50,sysselsatte_innvandringsgrunn,prosent
2006,31,flukt,0,0.39,sysselsatte_innvandringsgrunn,prosent
2006,35,annet,1,0.72,sysselsatte_innvandringsgrunn,prosent
2006,36,uoppgitt,0,0.51,sysselsatte_innvandringsgrunn,prosent
2006,41,uoppgitt,alle,0.75,sysselsatte_innvandringsgrunn,prosent
2006,45,familie,1,0.58,sysselsatte_innvandringsgrunn,prosent
2006,48,familie,1,0.58,sysselsatte_innvandringsgrunn,prosent
2006,70,familie,0,0.64,sysselsatte_innvandringsgrunn,prosent
2006,71,familie,1,0.39,sysselsatte_innvandringsgrunn,prosent
2007,01,arbeid,0,0.72,sysselsatte_innvandringsgrunn,prosent
2007,07,annet,alle,0.67,sysselsatte_innvandringsgrunn,prosent
2007,26,utdanning,1,0.64,sysselsatte_innvandringsgrunn,prosent
2007,39,annet,1,0.67,sysselsatte_innvandringsgrunn,prosent
2007,45,flukt,alle,0.60,sysselsatte_innvandringsgrunn,prosent
2007,48,uoppgitt,0,0.75,sysselsatte_innvandringsgrunn,prosent
2007,67,arbeid,0,0.90,sysselsatte_innvandringsgrunn,prosent
2007,82,arbeid,1,0.95,sysselsatte_innvandringsgrunn,prosent
2008,35,annet,1,0.78,sysselsatte_innvandringsgrunn,prosent
2008,55,utdanning,0,0.32,sysselsatte_innvandringsgrunn,prosent
2008,62,arbeid,0,0.90,sysselsatte_innvandringsgrunn,prosent
2008,62,familie,1,0.75,sysselsatte_innvandringsgrunn,prosent
2008,70,familie,0,0.90,sysselsatte_innvandringsgrunn,prosent
2008,76,utdanning,alle,0.64,sysselsatte_innvandringsgrunn,prosent
2008,82,familie,1,0.56,sysselsatte_innvandringsgrunn,prosent
2008,82,flukt,alle,0.72,sysselsatte_innvandringsgrunn,prosent
2009,05,annet,0,0.55,sysselsatte_innvandringsgrunn,prosent
2009,10,familie,1,0.46,sysselsatte_innvandringsgrunn,prosent
2009,20,annet,alle,0.55,sysselsatte_innvandringsgrunn,prosent
2009,31,familie,1,0.69,sysselsatte_innvandringsgrunn,prosent
2009,40,annet,1,0.82,sysselsatte_innvandringsgrunn,prosent
2009,48,uoppgitt,0,0.64,sysselsatte_innvandringsgrunn,prosent
2009,50,utdanning,0,0.62,sysselsatte_innvandringsgrunn,prosent
2009,68,flukt,alle,0.33,sysselsatte_innvandringsgrunn,prosent
2009,70,familie,0,0.78,sysselsatte_innvandringsgrunn,prosent
2009,80,familie,1,0.62,sysselsatte_innvandringsgrunn,prosent
2010,18,flukt,0,0.29,sysselsatte_innvandringsgrunn,prosent
2010,28,utdanning,0,0.38,sysselsatte_innvandringsgrunn,prosent
2010,29,utdanning,alle,0.29,sysselsatte_innvandringsgrunn,prosent
2010,43,utdanning,alle,0.75,sysselsatte_innvandringsgrunn,prosent
2010,47,utdanning,1,0.78,sysselsatte_innvandringsgrunn,prosent
2010,54,utdanning,0,0.55,sysselsatte_innvandringsgrunn,prosent
2010,61,annet,alle,0.50,sysselsatte_innvandringsgrunn,prosent
2010,62,familie,1,0.75,sysselsatte_innvandringsgrunn,prosent
2010,68,flukt,alle,0.30,sysselsatte_innvandringsgrunn,prosent
2010,71,flukt,0,0.35,sysselsatte_innvandringsgrunn,prosent
2011,20,annet,alle,0.45,sysselsatte_innvandringsgrunn,prosent
2011,31,familie,1,0.58,sysselsatte_innvandringsgrunn,prosent
2011,35,annet,1,0.78,sysselsatte_innvandringsgrunn,prosent
2011,39,annet,0,0.62,sysselsatte_innvandringsgrunn,prosent
2011,49,utdanning,0,0.62,sysselsatte_innvandringsgrunn,prosent
2011,62,flukt,0,0.67,sysselsatte_innvandringsgrunn,prosent
2011,75,utdanning,alle,0.67,sysselsatte_innvandringsgrunn,prosent
2012,20,annet,alle,0.41,sysselsatte_innvandringsgrunn,prosent
2012,23,utdanning,alle,0.67,sysselsatte_innvandringsgrunn,prosent
2012,27,annet,alle,0.60,sysselsatte_innvandringsgrunn,prosent
2012,55,utdanning,1,0.56,sysselsatte_innvandringsgrunn,prosent
2012,65,flukt,1,0.24,sysselsatte_innvandringsgrunn,prosent
2012,82,familie,1,0.44,sysselsatte_innvandringsgrunn,prosent
2012,83,utdanning,1,0.72,sysselsatte_innvandringsgrunn,prosent
2013,07,annet,0,0.60,sysselsatte_innvandringsgrunn,prosent
2013,19,utdanning,0,0.64,sysselsatte_innvandringsgrunn,prosent
2013,23,utdanning,alle,0.64,sysselsatte_innvandringsgrunn,prosent
2013,32,annet,alle,0.55,sysselsatte_innvandringsgrunn,prosent
2013,50,utdanning,1,0.67,sysselsatte_innvandringsgrunn,prosent
2013,68,flukt,1,0.31,sysselsatte_innvandringsgrunn,prosent
2014,13,utdanning,1,0.47,sysselsatte_innvandringsgrunn,prosent
2014,35,annet,1,0.64,sysselsatte_innvandringsgrunn,prosent
2014,58,utdanning,alle,0.82,sysselsatte_innvandringsgrunn,prosent
2014,59,flukt,0,0.31,sysselsatte_innvandringsgrunn,prosent
2014,61,annet,0,0.47,sysselsatte_innvandringsgrunn,prosent
2006,20,annet,1,0.76,sysselsatte_innvandringsgrunn,prosent
2006,33,utdanning,alle,0.44,sysselsatte_innvandringsgrunn,prosent
2006,42,utdanning,0,0.76,sysselsatte_innvandringsgrunn,prosent
2006,47,utdanning,1,0.79,sysselsatte_innvandringsgrunn,prosent
2006,50,uoppgitt,1,0.66,sysselsatte_innvandringsgrunn,prosent
2006,51,utdanning,0,0.66,sysselsatte_innvandringsgrunn,prosent
2006,55,utdanning,0,0.43,sysselsatte_innvandringsgrunn,prosent
2006,59,flukt,0,0.58,sysselsatte_innvandringsgrunn,prosent
2006,67,uoppgitt,alle,0.76,sysselsatte_innvandringsgrunn,prosent
2006,68,arbeid,0,0.83,sysselsatte_innvandringsgrunn,prosent
2006,70,familie,alle,0.63,sysselsatte_innvandringsgrunn,prosent
2006,77,uoppgitt,1,0.63,sysselsatte_innvandringsgrunn,prosent
2006,78,utdanning,0,0.76,sysselsatte_innvandringsgrunn,prosent
2007,22,utdanning,0,0.68,sysselsatte_innvandringsgrunn,prosent
2007,36,arbeid,0,0.83,sysselsatte_innvandringsgrunn,prosent
2007,45,uoppgitt,0,0.59,sysselsatte_innvandringsgrunn,prosent
2007,54,utdanning,0,0.79,sysselsatte_innvandringsgrunn,prosent
2007,65,familie,alle,0.68,sysselsatte_innvandringsgrunn,prosent
2007,81,utdanning,1,0.70,sysselsatte_innvandringsgrunn,prosent
2008,07,annet,alle,0.66,sysselsatte_innvandringsgrunn,prosent
2008,10,familie,1,0.59,sysselsatte_innvandringsgrunn,prosent
2008,21,utdanning,alle,0.83,sysselsatte_innvandringsgrunn,prosent
2008,28,arbeid,0,0.79,sysselsatte_innvandringsgrunn,prosent
2008,31,flukt,0,0.40,sysselsatte_innvandringsgrunn,prosent
2008,38,utdanning,0,0.76,sysselsatte_innvandringsgrunn,prosent
2008,42,utdanning,alle,0.73,sysselsatte_innvandringsgrunn,prosent
2008,45,arbeid,0,0.76,sysselsatte_innvandringsgrunn,prosent
2008,45,uoppgitt,0,0.66,sysselsatte_innvandringsgrunn,prosent
2008,54,utdanning,0,0.68,sysselsatte_innvandringsgrunn,prosent
2008,81,utdanning,1,0.66,sysselsatte_innvandringsgrunn,prosent
2009,11,utdanning,0,0.51,sysselsatte_innvandringsgrunn,prosent
2009,19,flukt,0,0.32,sysselsatte_innvandringsgrunn,prosent
2009,39,annet,1,0.68,sysselsatte_innvandringsgrunn,prosent
2009,42,utdanning,0,0.83,sysselsatte_innvandringsgrunn,prosent
2009,65,flukt,alle,0.42,sysselsatte_innvandringsgrunn,prosent
2009,68,arbeid,0,0.90,sysselsatte_innvandringsgrunn,prosent
2009,69,familie,1,0.48,sysselsatte_innvandringsgrunn,prosent
2010,19,flukt,0,0.30,sysselsatte_innvandringsgrunn,prosent
2010,21,utdanning,alle,0.73,sysselsatte_innvandringsgrunn,prosent
2010,62,flukt,1,0.63,sysselsatte_innvandringsgrunn,prosent
2010,66,arbeid,0,0.90,sysselsatte_innvandringsgrunn,prosent
2010,76,utdanning,alle,0.66,sysselsatte_innvandringsgrunn,prosent
2011,04,utdanning,1,0.59,sysselsatte_innvandringsgrunn,prosent
2011,59,flukt,0,0.54,sysselsatte_innvandringsgrunn,prosent
2011,61,annet,alle,0.39,sysselsatte_innvandringsgrunn,prosent
2011,66,flukt,1,0.46,sysselsatte_innvandringsgrunn,prosent
2011,68,familie,1,0.59,sysselsatte_innvandringsgrunn,prosent
2011,82,familie,1,0.54,sysselsatte_innvandringsgrunn,prosent
2011,82,flukt,1,0.56,sysselsatte_innvandringsgrunn,prosent
2012,18,familie,1,0.37,sysselsatte_innvandringsgrunn,prosent
2012,19,utdanning,alle,0.59,sysselsatte_innvandringsgrunn,prosent
2012,32,annet,alle,0.68,sysselsatte_innvandringsgrunn,prosent
2012,70,uoppgitt,0,0.73,sysselsatte_innvandringsgrunn,prosent
2013,03,utdanning,1,0.54,sysselsatte_innvandringsgrunn,prosent
2013,15,utdanning,0,0.66,sysselsatte_innvandringsgrunn,prosent
2013,24,utdanning,1,0.66,sysselsatte_innvandringsgrunn,prosent
2013,27,annet,alle,0.61,sysselsatte_innvandringsgrunn,prosent
2013,29,utdanning,0,0.53,sysselsatte_innvandringsgrunn,prosent
2013,35,annet,1,0.83,sysselsatte_innvandringsgrunn,prosent
2013,58,flukt,alle,0.28,sysselsatte_innvandringsgrunn,prosent
2013,61,annet,1,0.73,sysselsatte_innvandringsgrunn,prosent
2013,69,utdanning,alle,0.83,sysselsatte_innvandringsgrunn,prosent
2013,70,uoppgitt,1,0.86,sysselsatte_innvandringsgrunn,prosent
2013,79,annet,alle,0.59,sysselsatte_innvandringsgrunn,prosent
2013,82,flukt,alle,0.40,sysselsatte_innvandringsgrunn,prosent
2014,23,utdanning,alle,0.61,sysselsatte_innvandringsgrunn,prosent
2014,31,familie,1,0.61,sysselsatte_innvandringsgrunn,prosent
2014,48,uoppgitt,0,0.70,sysselsatte_innvandringsgrunn,prosent
2014,55,utdanning,1,0.40,sysselsatte_innvandringsgrunn,prosent
2014,57,utdanning,alle,0.61,sysselsatte_innvandringsgrunn,prosent
2014,69,utdanning,alle,0.79,sysselsatte_innvandringsgrunn,prosent
2014,72,utdanning,0,0.73,sysselsatte_innvandringsgrunn,prosent
2014,76,utdanning,0,0.63,sysselsatte_innvandringsgrunn,prosent
2014,80,flukt,0,0.41,sysselsatte_innvandringsgrunn,prosent
2014,82,flukt,1,0.49,sysselsatte_innvandringsgrunn,prosent
2006,28,arbeid,0,0.44,sysselsatte_innvandringsgrunn,prosent
2006,34,uoppgitt,1,0.56,sysselsatte_innvandringsgrunn,prosent
2006,36,uoppgitt,1,0.59,sysselsatte_innvandringsgrunn,prosent
2006,37,utdanning,1,0.57,sysselsatte_innvandringsgrunn,prosent
2006,38,utdanning,0,0.65,sysselsatte_innvandringsgrunn,prosent
2006,41,utdanning,0,0.80,sysselsatte_innvandringsgrunn,prosent
2006,54,utdanning,0,0.77,sysselsatte_innvandringsgrunn,prosent
2006,55,uoppgitt,1,0.80,sysselsatte_innvandringsgrunn,prosent
2006,57,uoppgitt,alle,0.61,sysselsatte_innvandringsgrunn,prosent
2006,60,flukt,0,0.38,sysselsatte_innvandringsgrunn,prosent
2006,65,uoppgitt,0,0.65,sysselsatte_innvandringsgrunn,prosent
2006,82,familie,1,0.59,sysselsatte_innvandringsgrunn,prosent
2007,13,utdanning,alle,0.44,sysselsatte_innvandringsgrunn,prosent
2007,18,arbeid,0,0.87,sysselsatte_innvandringsgrunn,prosent
2007,38,utdanning,alle,0.61,sysselsatte_innvandringsgrunn,prosent
2007,42,utdanning,alle,0.74,sysselsatte_innvandringsgrunn,prosent
2007,66,uoppgitt,1,0.87,sysselsatte_innvandringsgrunn,prosent
2007,68,flukt,1,0.54,sysselsatte_innvandringsgrunn,prosent
2007,78,utdanning,alle,0.63,sysselsatte_innvandringsgrunn,prosent
2007,83,utdanning,0,0.50,sysselsatte_innvandringsgrunn,prosent
2008,31,familie,1,0.67,sysselsatte_innvandringsgrunn,prosent
2008,39,annet,1,0.67,sysselsatte_innvandringsgrunn,prosent
2008,65,familie,alle,0.61,sysselsatte_innvandringsgrunn,prosent
2008,70,arbeid,alle,0.91,sysselsatte_innvandringsgrunn,prosent
2008,70,familie,alle,0.83,sysselsatte_innvandringsgrunn,prosent
2008,70,uoppgitt,0,0.91,sysselsatte_innvandringsgrunn,prosent
2009,08,utdanning,1,0.80,sysselsatte_innvandringsgrunn,prosent
2009,18,flukt,1,0.38,sysselsatte_innvandringsgrunn,prosent
2009,21,utdanning,alle,0.74,sysselsatte_innvandringsgrunn,prosent
2009,28,utdanning,0,0.47,sysselsatte_innvandringsgrunn,prosent
2009,29,utdanning,alle,0.65,sysselsatte_innvandringsgrunn,prosent
2009,35,annet,alle,0.61,sysselsatte_innvandringsgrunn,prosent
2009,45,familie,1,0.67,sysselsatte_innvandringsgrunn,prosent
2009,45,uoppgitt,0,0.65,sysselsatte_innvandringsgrunn,prosent
2009,54,utdanning,alle,0.54,sysselsatte_innvandringsgrunn,prosent
2009,57,familie,1,0.36,sysselsatte_innvandringsgrunn,prosent
2009,59,uoppgitt,1,0.67,sysselsatte_innvandringsgrunn,prosent
2009,62,flukt,0,0.77,sysselsatte_innvandringsgrunn,prosent
2009,70,arbeid,0,0.80,sysselsatte_innvandringsgrunn,prosent
2009,70,familie,alle,0.77,sysselsatte_innvandringsgrunn,prosent
2009,70,uoppgitt,1,0.91,sysselsatte_innvandringsgrunn,prosent
2009,81,utdanning,1,0.59,sysselsatte_innvandringsgrunn,prosent
2010,04,utdanning,1,0.63,sysselsatte_innvandringsgrunn,prosent
2010,05,annet,0,0.57,sysselsatte_innvandringsgrunn,prosent
2010,18,familie,1,0.47,sysselsatte_innvandringsgrunn,prosent
2010,35,annet,alle,0.59,sysselsatte_innvandringsgrunn,prosent
2010,45,familie,1,0.47,sysselsatte_innvandringsgrunn,prosent
2010,48,uoppgitt,0,0.63,sysselsatte_innvandringsgrunn,prosent
2010,50,utdanning,0,0.63,sysselsatte_innvandringsgrunn,prosent
2010,62,flukt,0,0.71,sysselsatte_innvandringsgrunn,prosent
2010,69,familie,1,0.48,sysselsatte_innvandringsgrunn,prosent
2010,82,utdanning,0,0.83,sysselsatte_innvandringsgrunn,prosent
2011,17,flukt,0,0.50,sysselsatte_innvandringsgrunn,prosent
2011,34,utdanning,alle,0.67,sysselsatte_innvandringsgrunn,prosent
2011,50,utdanning,0,0.65,sysselsatte_innvandringsgrunn,prosent
2011,51,utdanning,0,0.63,sysselsatte_innvandringsgrunn,prosent
2011,62,flukt,1,0.67,sysselsatte_innvandringsgrunn,prosent
2011,65,arbeid,0,0.83,sysselsatte_innvandringsgrunn,prosent
2011,77,utdanning,1,0.57,sysselsatte_innvandringsgrunn,prosent
2011,80,familie,1,0.56,sysselsatte_innvandringsgrunn,prosent
2012,03,utdanning,1,0.67,sysselsatte_innvandringsgrunn,prosent
2012,21,utdanning,0,0.67,sysselsatte_innvandringsgrunn,prosent
2012,35,annet,alle,0.54,sysselsatte_innvandringsgrunn,prosent
2012,46,utdanning,1,0.83,sysselsatte_innvandringsgrunn,prosent
2012,58,familie,1,0.56,sysselsatte_innvandringsgrunn,prosent
2012,62,flukt,1,0.65,sysselsatte_innvandringsgrunn,prosent
2012,66,familie,1,0.54,sysselsatte_innvandringsgrunn,prosent
2012,71,flukt,0,0.34,sysselsatte_innvandringsgrunn,prosent
2012,76,utdanning,0,0.63,sysselsatte_innvandringsgrunn,prosent
2013,45,flukt,alle,0.36,sysselsatte_innvandringsgrunn,prosent
2013,55,utdanning,1,0.56,sysselsatte_innvandringsgrunn,prosent
2013,57,utdanning,alle,0.63,sysselsatte_innvandringsgrunn,prosent
2013,70,uoppgitt,0,0.71,sysselsatte_innvandringsgrunn,prosent
2013,75,utdanning,0,0.71,sysselsatte_innvandringsgrunn,prosent
2013,76,utdanning,0,0.65,sysselsatte_innvandringsgrunn,prosent
2013,83,utdanning,1,0.74,sysselsatte_innvandringsgrunn,prosent
2014,07,annet,0,0.59,sysselsatte_innvandringsgrunn,prosent
2014,17,flukt,1,0.25,sysselsatte_innvandringsgrunn,prosent
2014,27,annet,alle,0.50,sysselsatte_innvandringsgrunn,prosent
2014,32,annet,alle,0.54,sysselsatte_innvandringsgrunn,prosent
2014,58,flukt,1,0.63,sysselsatte_innvandringsgrunn,prosent
2014,70,uoppgitt,1,0.74,sysselsatte_innvandringsgrunn,prosent
2006,10,familie,1,0.55,sysselsatte_innvandringsgrunn,prosent
2006,13,utdanning,alle,0.41,sysselsatte_innvandringsgrunn,prosent
2006,23,uoppgitt,0,0.53,sysselsatte_innvandringsgrunn,prosent
2006,28,utdanning,0,0.36,sysselsatte_innvandringsgrunn,prosent
2006,30,uoppgitt,0,0.66,sysselsatte_innvandringsgrunn,prosent
2006,38,uoppgitt,0,0.68,sysselsatte_innvandringsgrunn,prosent
2006,43,uoppgitt,alle,0.88,sysselsatte_innvandringsgrunn,prosent
2006,49,utdanning,alle,0.78,sysselsatte_innvandringsgrunn,prosent
2006,62,familie,1,0.78,sysselsatte_innvandringsgrunn,prosent
2006,63,uoppgitt,1,0.66,sysselsatte_innvandringsgrunn,prosent
2006,75,flukt,0,0.32,sysselsatte_innvandringsgrunn,prosent
2006,76,utdanning,alle,0.53,sysselsatte_innvandringsgrunn,prosent
2006,82,utdanning,alle,0.84,sysselsatte_innvandringsgrunn,prosent
2007,05,annet,alle,0.57,sysselsatte_innvandringsgrunn,prosent
2007,41,utdanning,0,0.66,sysselsatte_innvandringsgrunn,prosent
2007,43,familie,1,0.64,sysselsatte_innvandringsgrunn,prosent
2007,57,arbeid,0,0.84,sysselsatte_innvandringsgrunn,prosent
2007,67,flukt,0,0.32,sysselsatte_innvandringsgrunn,prosent
2007,69,flukt,0,0.35,sysselsatte_innvandringsgrunn,prosent
2007,70,alle,1,0.95,sysselsatte_innvandringsgrunn,prosent
2007,70,uoppgitt,alle,0.88,sysselsatte_innvandringsgrunn,prosent
2008,04,utdanning,1,0.64,sysselsatte_innvandringsgrunn,prosent
2008,14,utdanning,1,0.21,sysselsatte_innvandringsgrunn,prosent
2008,29,arbeid,0,0.78,sysselsatte_innvandringsgrunn,prosent
2008,35,annet,alle,0.66,sysselsatte_innvandringsgrunn,prosent
2008,37,utdanning,1,0.60,sysselsatte_innvandringsgrunn,prosent
2008,45,familie,1,0.66,sysselsatte_innvandringsgrunn,prosent
2008,45,flukt,alle,0.64,sysselsatte_innvandringsgrunn,prosent
2008,50,utdanning,0,0.72,sysselsatte_innvandringsgrunn,prosent
2008,51,utdanning,alle,0.53,sysselsatte_innvandringsgrunn,prosent
2008,66,uoppgitt,1,0.78,sysselsatte_innvandringsgrunn,prosent
2008,69,flukt,0,0.32,sysselsatte_innvandringsgrunn,prosent
2008,74,arbeid,0,0.81,sysselsatte_innvandringsgrunn,prosent
2008,80,arbeid,0,0.78,sysselsatte_innvandringsgrunn,prosent
2008,82,utdanning,alle,0.78,sysselsatte_innvandringsgrunn,prosent
2009,28,familie,1,0.41,sysselsatte_innvandringsgrunn,prosent
2009,43,familie,1,0.62,sysselsatte_innvandringsgrunn,prosent
2009,62,arbeid,0,0.84,sysselsatte_innvandringsgrunn,prosent
2009,65,arbeid,1,0.88,sysselsatte_innvandringsgrunn,prosent
2009,69,flukt,0,0.30,sysselsatte_innvandringsgrunn,prosent
2009,78,utdanning,0,0.62,sysselsatte_innvandringsgrunn,prosent
2009,82,utdanning,alle,0.78,sysselsatte_innvandringsgrunn,prosent
2010,01,utdanning,0,0.44,sysselsatte_innvandringsgrunn,prosent
2010,08,utdanning,1,0.78,sysselsatte_innvandringsgrunn,prosent
2010,11,utdanning,0,0.49,sysselsatte_innvandringsgrunn,prosent
2010,18,flukt,1,0.27,sysselsatte_innvandringsgrunn,prosent
2010,30,familie,1,0.49,sysselsatte_innvandringsgrunn,prosent
2010,39,annet,1,0.72,sysselsatte_innvandringsgrunn,prosent
2010,65,familie,0,0.75,sysselsatte_innvandringsgrunn,prosent
2010,80,familie,1,0.57,sysselsatte_innvandringsgrunn,prosent
2011,01,utdanning,0,0.43,sysselsatte_innvandringsgrunn,prosent
2011,06,annet,alle,0.60,sysselsatte_innvandringsgrunn,prosent
2011,07,annet,alle,0.55,sysselsatte_innvandringsgrunn,prosent
2011,17,familie,1,0.54,sysselsatte_innvandringsgrunn,prosent
2011,18,familie,1,0.47,sysselsatte_innvandringsgrunn,prosent
2011,19,utdanning,alle,0.72,sysselsatte_innvandringsgrunn,prosent
2011,21,utdanning,alle,0.75,sysselsatte_innvandringsgrunn,prosent
2011,22,utdanning,1,0.75,sysselsatte_innvandringsgrunn,prosent
2011,35,annet,alle,0.62,sysselsatte_innvandringsgrunn,prosent
2011,42,utdanning,0,0.75,sysselsatte_innvandringsgrunn,prosent
2011,54,utdanning,0,0.68,sysselsatte_innvandringsgrunn,prosent
2011,65,familie,0,0.66,sysselsatte_innvandringsgrunn,prosent
2011,71,flukt,0,0.39,sysselsatte_innvandringsgrunn,prosent
2012,17,familie,1,0.48,sysselsatte_innvandringsgrunn,prosent
2012,29,utdanning,0,0.55,sysselsatte_innvandringsgrunn,prosent
2012,40,annet,0,0.49,sysselsatte_innvandringsgrunn,prosent
2012,49,utdanning,0,0.62,sysselsatte_innvandringsgrunn,prosent
2012,65,familie,0,0.54,sysselsatte_innvandringsgrunn,prosent
2012,68,familie,1,0.54,sysselsatte_innvandringsgrunn,prosent
2012,70,uoppgitt,1,0.91,sysselsatte_innvandringsgrunn,prosent
2013,02,utdanning,1,0.70,sysselsatte_innvandringsgrunn,prosent
2013,17,flukt,1,0.28,sysselsatte_innvandringsgrunn,prosent
2013,18,familie,1,0.37,sysselsatte_innvandringsgrunn,prosent
2013,20,annet,alle,0.43,sysselsatte_innvandringsgrunn,prosent
2013,34,utdanning,alle,0.64,sysselsatte_innvandringsgrunn,prosent
2013,62,flukt,0,0.78,sysselsatte_innvandringsgrunn,prosent
2013,62,flukt,1,0.54,sysselsatte_innvandringsgrunn,prosent
2013,71,flukt,0,0.29,sysselsatte_innvandringsgrunn,prosent
2013,80,familie,1,0.46,sysselsatte_innvandringsgrunn,prosent
2014,03,annet,alle,0.47,sysselsatte_innvandringsgrunn,prosent
2014,34,utdanning,alle,0.62,sysselsatte_innvandringsgrunn,prosent
2014,48,uoppgitt,1,0.58,sysselsatte_innvandringsgrunn,prosent
2014,62,familie,1,0.78,sysselsatte_innvandringsgrunn,prosent
2006,07,annet,0,0.73,sysselsatte_innvandringsgrunn,prosent
2006,11,utdanning,0,0.81,sysselsatte_innvandringsgrunn,prosent
2006,21,utdanning,alle,0.73,sysselsatte_innvandringsgrunn,prosent
2006,31,familie,0,0.32,sysselsatte_innvandringsgrunn,prosent
2006,34,uoppgitt,0,0.55,sysselsatte_innvandringsgrunn,prosent
2006,38,utdanning,alle,0.65,sysselsatte_innvandringsgrunn,prosent
