aar,naringsregion_nr,innvkat_2,arbeidsalder_18_69,tabellvariabel,tabell_navn,enhet
2007,61,alle,18_29,0.75,sysselsatte_innvkat_alder,prosent
2007,61,alle,30_54,0.85,sysselsatte_innvkat_alder,prosent
2007,61,alle,55_69,0.61,sysselsatte_innvkat_alder,prosent
2007,61,alle,alle,0.72,sysselsatte_innvkat_alder,prosent
2007,61,befolkningen_ellers,18_29,0.77,sysselsatte_innvkat_alder,prosent
2007,61,befolkningen_ellers,30_54,0.87,sysselsatte_innvkat_alder,prosent
2007,61,befolkningen_ellers,55_69,0.62,sysselsatte_innvkat_alder,prosent
2007,61,befolkningen_ellers,alle,0.73,sysselsatte_innvkat_alder,prosent
2007,61,innvandrere,18_29,0.58,sysselsatte_innvkat_alder,prosent
2007,61,innvandrere,30_54,0.70,sysselsatte_innvkat_alder,prosent
2007,61,innvandrere,55_69,0.52,sysselsatte_innvkat_alder,prosent
2007,61,innvandrere,alle,0.62,sysselsatte_innvkat_alder,prosent
2007,62,alle,18_29,0.82,sysselsatte_innvkat_alder,prosent
2007,62,alle,30_54,0.91,sysselsatte_innvkat_alder,prosent
2007,62,alle,55_69,0.64,sysselsatte_innvkat_alder,prosent
2007,62,alle,alle,0.76,sysselsatte_innvkat_alder,prosent
2007,62,befolkningen_ellers,18_29,0.82,sysselsatte_innvkat_alder,prosent
2007,62,befolkningen_ellers,30_54,0.91,sysselsatte_innvkat_alder,prosent
2007,62,befolkningen_ellers,55_69,0.64,sysselsatte_innvkat_alder,prosent
2007,62,befolkningen_ellers,alle,0.76,sysselsatte_innvkat_alder,prosent
2007,62,innvandrere,18_29,0.80,sysselsatte_innvkat_alder,prosent
2007,62,innvandrere,30_54,0.90,sysselsatte_innvkat_alder,prosent
2007,62,innvandrere,55_69,0.68,sysselsatte_innvkat_alder,prosent
2007,62,innvandrere,alle,0.80,sysselsatte_innvkat_alder,prosent
2007,63,alle,18_29,0.78,sysselsatte_innvkat_alder,prosent
2007,63,alle,30_54,0.86,sysselsatte_innvkat_alder,prosent
2007,63,alle,55_69,0.60,sysselsatte_innvkat_alder,prosent
2007,63,alle,alle,0.72,sysselsatte_innvkat_alder,prosent
2007,63,befolkningen_ellers,18_29,0.80,sysselsatte_innvkat_alder,prosent
2007,63,befolkningen_ellers,30_54,0.87,sysselsatte_innvkat_alder,prosent
2007,63,befolkningen_ellers,55_69,0.60,sysselsatte_innvkat_alder,prosent
2007,63,befolkningen_ellers,alle,0.72,sysselsatte_innvkat_alder,prosent
2007,63,innvandrere,18_29,0.51,sysselsatte_innvkat_alder,prosent
2007,63,innvandrere,30_54,0.69,sysselsatte_innvkat_alder,prosent
2007,63,innvandrere,55_69,0.44,sysselsatte_innvkat_alder,prosent
2007,63,innvandrere,alle,0.58,sysselsatte_innvkat_alder,prosent
2007,64,alle,18_29,0.74,sysselsatte_innvkat_alder,prosent
2007,64,alle,30_54,0.85,sysselsatte_innvkat_alder,prosent
2007,64,alle,55_69,0.59,sysselsatte_innvkat_alder,prosent
2007,64,alle,alle,0.70,sysselsatte_innvkat_alder,prosent
2007,64,befolkningen_ellers,18_29,0.75,sysselsatte_innvkat_alder,prosent
2007,64,befolkningen_ellers,30_54,0.86,sysselsatte_innvkat_alder,prosent
2007,64,befolkningen_ellers,55_69,0.60,sysselsatte_innvkat_alder,prosent
2007,64,befolkningen_ellers,alle,0.70,sysselsatte_innvkat_alder,prosent
2007,64,innvandrere,18_29,0.56,sysselsatte_innvkat_alder,prosent
2007,64,innvandrere,30_54,0.69,sysselsatte_innvkat_alder,prosent
2007,64,innvandrere,55_69,0.52,sysselsatte_innvkat_alder,prosent
2007,64,innvandrere,alle,0.60,sysselsatte_innvkat_alder,prosent
2007,65,alle,18_29,0.81,sysselsatte_innvkat_alder,prosent
2007,65,alle,30_54,0.90,sysselsatte_innvkat_alder,prosent
2007,65,alle,55_69,0.66,sysselsatte_innvkat_alder,prosent
2007,65,alle,alle,0.75,sysselsatte_innvkat_alder,prosent
2007,65,befolkningen_ellers,18_29,0.81,sysselsatte_innvkat_alder,prosent
2007,65,befolkningen_ellers,30_54,0.90,sysselsatte_innvkat_alder,prosent
2007,65,befolkningen_ellers,55_69,0.66,sysselsatte_innvkat_alder,prosent
2007,65,befolkningen_ellers,alle,0.75,sysselsatte_innvkat_alder,prosent
2007,65,innvandrere,18_29,0.82,sysselsatte_innvkat_alder,prosent
2007,65,innvandrere,30_54,0.76,sysselsatte_innvkat_alder,prosent
2007,65,innvandrere,55_69,0.58,sysselsatte_innvkat_alder,prosent
2007,65,innvandrere,alle,0.70,sysselsatte_innvkat_alder,prosent
2007,66,alle,18_29,0.77,sysselsatte_innvkat_alder,prosent
2007,66,alle,30_54,0.86,sysselsatte_innvkat_alder,prosent
2007,66,alle,55_69,0.58,sysselsatte_innvkat_alder,prosent
2007,66,alle,alle,0.70,sysselsatte_innvkat_alder,prosent
2007,66,befolkningen_ellers,18_29,0.77,sysselsatte_innvkat_alder,prosent
2007,66,befolkningen_ellers,30_54,0.86,sysselsatte_innvkat_alder,prosent
2007,66,befolkningen_ellers,55_69,0.58,sysselsatte_innvkat_alder,prosent
2007,66,befolkningen_ellers,alle,0.71,sysselsatte_innvkat_alder,prosent
2007,66,innvandrere,18_29,0.70,sysselsatte_innvkat_alder,prosent
2007,66,innvandrere,30_54,0.65,sysselsatte_innvkat_alder,prosent
2007,66,innvandrere,55_69,0.82,sysselsatte_innvkat_alder,prosent
2007,66,innvandrere,alle,0.66,sysselsatte_innvkat_alder,prosent
2007,67,alle,18_29,0.78,sysselsatte_innvkat_alder,prosent
2007,67,alle,30_54,0.87,sysselsatte_innvkat_alder,prosent
2007,67,alle,55_69,0.63,sysselsatte_innvkat_alder,prosent
2007,67,alle,alle,0.73,sysselsatte_innvkat_alder,prosent
2007,67,befolkningen_ellers,18_29,0.80,sysselsatte_innvkat_alder,prosent
2007,67,befolkningen_ellers,30_54,0.88,sysselsatte_innvkat_alder,prosent
2007,67,befolkningen_ellers,55_69,0.63,sysselsatte_innvkat_alder,prosent
2007,67,befolkningen_ellers,alle,0.74,sysselsatte_innvkat_alder,prosent
2007,67,innvandrere,18_29,0.55,sysselsatte_innvkat_alder,prosent
2007,67,innvandrere,30_54,0.71,sysselsatte_innvkat_alder,prosent
2007,67,innvandrere,55_69,0.63,sysselsatte_innvkat_alder,prosent
2007,67,innvandrere,alle,0.61,sysselsatte_innvkat_alder,prosent
2007,68,alle,18_29,0.73,sysselsatte_innvkat_alder,prosent
2007,68,alle,30_54,0.86,sysselsatte_innvkat_alder,prosent
2007,68,alle,55_69,0.57,sysselsatte_innvkat_alder,prosent
2007,68,alle,alle,0.69,sysselsatte_innvkat_alder,prosent
2007,68,befolkningen_ellers,18_29,0.74,sysselsatte_innvkat_alder,prosent
2007,68,befolkningen_ellers,30_54,0.86,sysselsatte_innvkat_alder,prosent
2007,68,befolkningen_ellers,55_69,0.57,sysselsatte_innvkat_alder,prosent
2007,68,befolkningen_ellers,alle,0.69,sysselsatte_innvkat_alder,prosent
2007,68,innvandrere,18_29,0.51,sysselsatte_innvkat_alder,prosent
2007,68,innvandrere,30_54,0.74,sysselsatte_innvkat_alder,prosent
2007,68,innvandrere,55_69,0.53,sysselsatte_innvkat_alder,prosent
2007,68,innvandrere,alle,0.61,sysselsatte_innvkat_alder,prosent
2007,69,alle,18_29,0.73,sysselsatte_innvkat_alder,prosent
2007,69,alle,30_54,0.84,sysselsatte_innvkat_alder,prosent
2007,69,alle,55_69,0.56,sysselsatte_innvkat_alder,prosent
2007,69,alle,alle,0.68,sysselsatte_innvkat_alder,prosent
2007,69,befolkningen_ellers,18_29,0.74,sysselsatte_innvkat_alder,prosent
2007,69,befolkningen_ellers,30_54,0.86,sysselsatte_innvkat_alder,prosent
2007,69,befolkningen_ellers,55_69,0.56,sysselsatte_innvkat_alder,prosent
2007,69,befolkningen_ellers,alle,0.68,sysselsatte_innvkat_alder,prosent
2007,69,innvandrere,18_29,0.50,sysselsatte_innvkat_alder,prosent
2007,69,innvandrere,30_54,0.67,sysselsatte_innvkat_alder,prosent
2007,69,innvandrere,55_69,0.57,sysselsatte_innvkat_alder,prosent
2007,69,innvandrere,alle,0.58,sysselsatte_innvkat_alder,prosent
2007,70,alle,18_29,0.81,sysselsatte_innvkat_alder,prosent
2007,70,alle,30_54,0.88,sysselsatte_innvkat_alder,prosent
2007,70,alle,55_69,0.56,sysselsatte_innvkat_alder,prosent
2007,70,alle,alle,0.71,sysselsatte_innvkat_alder,prosent
2007,70,befolkningen_ellers,18_29,0.80,sysselsatte_innvkat_alder,prosent
2007,70,befolkningen_ellers,30_54,0.88,sysselsatte_innvkat_alder,prosent
2007,70,befolkningen_ellers,55_69,0.56,sysselsatte_innvkat_alder,prosent
2007,70,befolkningen_ellers,alle,0.70,sysselsatte_innvkat_alder,prosent
2007,70,innvandrere,18_29,0.95,sysselsatte_innvkat_alder,prosent
2007,70,innvandrere,30_54,0.80,sysselsatte_innvkat_alder,prosent
2007,70,innvandrere,55_69,0.67,sysselsatte_innvkat_alder,prosent
2007,70,innvandrere,alle,0.83,sysselsatte_innvkat_alder,prosent
2007,71,alle,18_29,0.72,sysselsatte_innvkat_alder,prosent
2007,71,alle,30_54,0.86,sysselsatte_innvkat_alder,prosent
2007,71,alle,55_69,0.56,sysselsatte_innvkat_alder,prosent
2007,71,alle,alle,0.69,sysselsatte_innvkat_alder,prosent
2007,71,befolkningen_ellers,18_29,0.73,sysselsatte_innvkat_alder,prosent
2007,71,befolkningen_ellers,30_54,0.88,sysselsatte_innvkat_alder,prosent
2007,71,befolkningen_ellers,55_69,0.57,sysselsatte_innvkat_alder,prosent
2007,71,befolkningen_ellers,alle,0.70,sysselsatte_innvkat_alder,prosent
2007,71,innvandrere,18_29,0.48,sysselsatte_innvkat_alder,prosent
2007,71,innvandrere,30_54,0.60,sysselsatte_innvkat_alder,prosent
2007,71,innvandrere,55_69,0.42,sysselsatte_innvkat_alder,prosent
2007,71,innvandrere,alle,0.52,sysselsatte_innvkat_alder,prosent
2007,72,alle,18_29,0.74,sysselsatte_innvkat_alder,prosent
2007,72,alle,30_54,0.84,sysselsatte_innvkat_alder,prosent
2007,72,alle,55_69,0.52,sysselsatte_innvkat_alder,prosent
2007,72,alle,alle,0.68,sysselsatte_innvkat_alder,prosent
2007,72,befolkningen_ellers,18_29,0.75,sysselsatte_innvkat_alder,prosent
2007,72,befolkningen_ellers,30_54,0.85,sysselsatte_innvkat_alder,prosent
2007,72,befolkningen_ellers,55_69,0.52,sysselsatte_innvkat_alder,prosent
2007,72,befolkningen_ellers,alle,0.68,sysselsatte_innvkat_alder,prosent
2007,72,innvandrere,18_29,0.53,sysselsatte_innvkat_alder,prosent
2007,72,innvandrere,30_54,0.71,sysselsatte_innvkat_alder,prosent
2007,72,innvandrere,55_69,0.55,sysselsatte_innvkat_alder,prosent
2007,72,innvandrere,alle,0.63,sysselsatte_innvkat_alder,prosent
2007,73,alle,18_29,0.77,sysselsatte_innvkat_alder,prosent
2007,73,alle,30_54,0.86,sysselsatte_innvkat_alder,prosent
2007,73,alle,55_69,0.59,sysselsatte_innvkat_alder,prosent
2007,73,alle,alle,0.72,sysselsatte_innvkat_alder,prosent
2007,73,befolkningen_ellers,18_29,0.78,sysselsatte_innvkat_alder,prosent
2007,73,befolkningen_ellers,30_54,0.87,sysselsatte_innvkat_alder,prosent
2007,73,befolkningen_ellers,55_69,0.59,sysselsatte_innvkat_alder,prosent
2007,73,befolkningen_ellers,alle,0.72,sysselsatte_innvkat_alder,prosent
2007,73,innvandrere,18_29,0.54,sysselsatte_innvkat_alder,prosent
2007,73,innvandrere,30_54,0.71,sysselsatte_innvkat_alder,prosent
2007,73,innvandrere,55_69,0.59,sysselsatte_innvkat_alder,prosent
2007,73,innvandrere,alle,0.62,sysselsatte_innvkat_alder,prosent
2007,74,alle,18_29,0.75,sysselsatte_innvkat_alder,prosent
2007,74,alle,30_54,0.83,sysselsatte_innvkat_alder,prosent
2007,74,alle,55_69,0.49,sysselsatte_innvkat_alder,prosent
2007,74,alle,alle,0.66,sysselsatte_innvkat_alder,prosent
2007,74,befolkningen_ellers,18_29,0.78,sysselsatte_innvkat_alder,prosent
2007,74,befolkningen_ellers,30_54,0.83,sysselsatte_innvkat_alder,prosent
2007,74,befolkningen_ellers,55_69,0.49,sysselsatte_innvkat_alder,prosent
2007,74,befolkningen_ellers,alle,0.67,sysselsatte_innvkat_alder,prosent
2007,74,innvandrere,18_29,0.51,sysselsatte_innvkat_alder,prosent
2007,74,innvandrere,30_54,0.71,sysselsatte_innvkat_alder,prosent
2007,74,innvandrere,55_69,0.53,sysselsatte_innvkat_alder,prosent
2007,74,innvandrere,alle,0.60,sysselsatte_innvkat_alder,prosent
2007,75,alle,18_29,0.74,sysselsatte_innvkat_alder,prosent
2007,75,alle,30_54,0.83,sysselsatte_innvkat_alder,prosent
2007,75,alle,55_69,0.58,sysselsatte_innvkat_alder,prosent
2007,75,alle,alle,0.69,sysselsatte_innvkat_alder,prosent
2007,75,befolkningen_ellers,18_29,0.75,sysselsatte_innvkat_alder,prosent
2007,75,befolkningen_ellers,30_54,0.84,sysselsatte_innvkat_alder,prosent
2007,75,befolkningen_ellers,55_69,0.58,sysselsatte_innvkat_alder,prosent
2007,75,befolkningen_ellers,alle,0.69,sysselsatte_innvkat_alder,prosent
2007,75,innvandrere,18_29,0.56,sysselsatte_innvkat_alder,prosent
2007,75,innvandrere,30_54,0.69,sysselsatte_innvkat_alder,prosent
2007,75,innvandrere,55_69,0.61,sysselsatte_innvkat_alder,prosent
2007,75,innvandrere,alle,0.63,sysselsatte_innvkat_alder,prosent
2007,76,alle,18_29,0.76,sysselsatte_innvkat_alder,prosent
2007,76,alle,30_54,0.84,sysselsatte_innvkat_alder,prosent
2007,76,alle,55_69,0.56,sysselsatte_innvkat_alder,prosent
2007,76,alle,alle,0.69,sysselsatte_innvkat_alder,prosent
2007,76,befolkningen_ellers,18_29,0.77,sysselsatte_innvkat_alder,prosent
2007,76,befolkningen_ellers,30_54,0.85,sysselsatte_innvkat_alder,prosent
2007,76,befolkningen_ellers,55_69,0.56,sysselsatte_innvkat_alder,prosent
2007,76,befolkningen_ellers,alle,0.69,sysselsatte_innvkat_alder,prosent
2007,76,innvandrere,18_29,0.60,sysselsatte_innvkat_alder,prosent
2007,76,innvandrere,30_54,0.73,sysselsatte_innvkat_alder,prosent
2007,76,innvandrere,55_69,0.58,sysselsatte_innvkat_alder,prosent
2007,76,innvandrere,alle,0.64,sysselsatte_innvkat_alder,prosent
2007,77,alle,18_29,0.75,sysselsatte_innvkat_alder,prosent
2007,77,alle,30_54,0.84,sysselsatte_innvkat_alder,prosent
2007,77,alle,55_69,0.57,sysselsatte_innvkat_alder,prosent
2007,77,alle,alle,0.69,sysselsatte_innvkat_alder,prosent
2007,77,befolkningen_ellers,18_29,0.77,sysselsatte_innvkat_alder,prosent
2007,77,befolkningen_ellers,30_54,0.85,sysselsatte_innvkat_alder,prosent
2007,77,befolkningen_ellers,55_69,0.57,sysselsatte_innvkat_alder,prosent
2007,77,befolkningen_ellers,alle,0.69,sysselsatte_innvkat_alder,prosent
2007,77,innvandrere,18_29,0.53,sysselsatte_innvkat_alder,prosent
2007,77,innvandrere,30_54,0.73,sysselsatte_innvkat_alder,prosent
2007,77,innvandrere,55_69,0.48,sysselsatte_innvkat_alder,prosent
2007,77,innvandrere,alle,0.61,sysselsatte_innvkat_alder,prosent
2007,78,alle,18_29,0.80,sysselsatte_innvkat_alder,prosent
2007,78,alle,30_54,0.85,sysselsatte_innvkat_alder,prosent
2007,78,alle,55_69,0.56,sysselsatte_innvkat_alder,prosent
2007,78,alle,alle,0.70,sysselsatte_innvkat_alder,prosent
2007,78,befolkningen_ellers,18_29,0.81,sysselsatte_innvkat_alder,prosent
2007,78,befolkningen_ellers,30_54,0.85,sysselsatte_innvkat_alder,prosent
2007,78,befolkningen_ellers,55_69,0.56,sysselsatte_innvkat_alder,prosent
2007,78,befolkningen_ellers,alle,0.71,sysselsatte_innvkat_alder,prosent
2007,78,innvandrere,18_29,0.61,sysselsatte_innvkat_alder,prosent
2007,78,innvandrere,30_54,0.72,sysselsatte_innvkat_alder,prosent
2007,78,innvandrere,55_69,0.59,sysselsatte_innvkat_alder,prosent
2007,78,innvandrere,alle,0.64,sysselsatte_innvkat_alder,prosent
2007,79,alle,18_29,0.78,sysselsatte_innvkat_alder,prosent
2007,79,alle,30_54,0.85,sysselsatte_innvkat_alder,prosent
2007,79,alle,55_69,0.63,sysselsatte_innvkat_alder,prosent
2007,79,alle,alle,0.73,sysselsatte_innvkat_alder,prosent
2007,79,befolkningen_ellers,18_29,0.79,sysselsatte_innvkat_alder,prosent
2007,79,befolkningen_ellers,30_54,0.86,sysselsatte_innvkat_alder,prosent
2007,79,befolkningen_ellers,55_69,0.63,sysselsatte_innvkat_alder,prosent
2007,79,befolkningen_ellers,alle,0.74,sysselsatte_innvkat_alder,prosent
2007,79,innvandrere,18_29,0.66,sysselsatte_innvkat_alder,prosent
2007,79,innvandrere,30_54,0.77,sysselsatte_innvkat_alder,prosent
2007,79,innvandrere,55_69,0.66,sysselsatte_innvkat_alder,prosent
2007,79,innvandrere,alle,0.71,sysselsatte_innvkat_alder,prosent
2007,80,alle,18_29,0.78,sysselsatte_innvkat_alder,prosent
2007,80,alle,30_54,0.83,sysselsatte_innvkat_alder,prosent
2007,80,alle,55_69,0.56,sysselsatte_innvkat_alder,prosent
2007,80,alle,alle,0.68,sysselsatte_innvkat_alder,prosent
2007,80,befolkningen_ellers,18_29,0.78,sysselsatte_innvkat_alder,prosent
2007,80,befolkningen_ellers,30_54,0.84,sysselsatte_innvkat_alder,prosent
2007,80,befolkningen_ellers,55_69,0.56,sysselsatte_innvkat_alder,prosent
2007,80,befolkningen_ellers,alle,0.68,sysselsatte_innvkat_alder,prosent
2007,80,innvandrere,18_29,0.64,sysselsatte_innvkat_alder,prosent
2007,80,innvandrere,30_54,0.76,sysselsatte_innvkat_alder,prosent
2007,80,innvandrere,55_69,0.44,sysselsatte_innvkat_alder,prosent
2007,80,innvandrere,alle,0.65,sysselsatte_innvkat_alder,prosent
2007,81,alle,18_29,0.79,sysselsatte_innvkat_alder,prosent
2007,81,alle,30_54,0.84,sysselsatte_innvkat_alder,prosent
2007,81,alle,55_69,0.59,sysselsatte_innvkat_alder,prosent
2007,81,alle,alle,0.72,sysselsatte_innvkat_alder,prosent
2007,81,befolkningen_ellers,18_29,0.79,sysselsatte_innvkat_alder,prosent
2007,81,befolkningen_ellers,30_54,0.84,sysselsatte_innvkat_alder,prosent
2007,81,befolkningen_ellers,55_69,0.59,sysselsatte_innvkat_alder,prosent
2007,81,befolkningen_ellers,alle,0.72,sysselsatte_innvkat_alder,prosent
2007,81,innvandrere,18_29,0.76,sysselsatte_innvkat_alder,prosent
2007,81,innvandrere,30_54,0.81,sysselsatte_innvkat_alder,prosent
2007,81,innvandrere,55_69,0.64,sysselsatte_innvkat_alder,prosent
2007,81,innvandrere,alle,0.75,sysselsatte_innvkat_alder,prosent
2007,82,alle,18_29,0.73,sysselsatte_innvkat_alder,prosent
2007,82,alle,30_54,0.82,sysselsatte_innvkat_alder,prosent
2007,82,alle,55_69,0.58,sysselsatte_innvkat_alder,prosent
2007,82,alle,alle,0.68,sysselsatte_innvkat_alder,prosent
2007,82,befolkningen_ellers,18_29,0.73,sysselsatte_innvkat_alder,prosent
2007,82,befolkningen_ellers,30_54,0.82,sysselsatte_innvkat_alder,prosent
2007,82,befolkningen_ellers,55_69,0.57,sysselsatte_innvkat_alder,prosent
2007,82,befolkningen_ellers,alle,0.68,sysselsatte_innvkat_alder,prosent
2007,82,innvandrere,18_29,0.63,sysselsatte_innvkat_alder,prosent
2007,82,innvandrere,30_54,0.79,sysselsatte_innvkat_alder,prosent
2007,82,innvandrere,55_69,0.63,sysselsatte_innvkat_alder,prosent
2007,82,innvandrere,alle,0.71,sysselsatte_innvkat_alder,prosent
2007,83,alle,18_29,0.74,sysselsatte_innvkat_alder,prosent
2007,83,alle,30_54,0.84,sysselsatte_innvkat_alder,prosent
2007,83,alle,55_69,0.53,sysselsatte_innvkat_alder,prosent
2007,83,alle,alle,0.69,sysselsatte_innvkat_alder,prosent
2007,83,befolkningen_ellers,18_29,0.76,sysselsatte_innvkat_alder,prosent
2007,83,befolkningen_ellers,30_54,0.85,sysselsatte_innvkat_alder,prosent
2007,83,befolkningen_ellers,55_69,0.52,sysselsatte_innvkat_alder,prosent
2007,83,befolkningen_ellers,alle,0.69,sysselsatte_innvkat_alder,prosent
2007,83,innvandrere,18_29,0.60,sysselsatte_innvkat_alder,prosent
2007,83,innvandrere,30_54,0.76,sysselsatte_innvkat_alder,prosent
2007,83,innvandrere,55_69,0.56,sysselsatte_innvkat_alder,prosent
2007,83,innvandrere,alle,0.67,sysselsatte_innvkat_alder,prosent
2008,01,alle,18_29,0.70,sysselsatte_innvkat_alder,prosent
2008,01,alle,30_54,0.81,sysselsatte_innvkat_alder,prosent
2008,01,alle,55_69,0.54,sysselsatte_innvkat_alder,prosent
2008,01,alle,alle,0.66,sysselsatte_innvkat_alder,prosent
2008,01,befolkningen_ellers,18_29,0.72,sysselsatte_innvkat_alder,prosent
2008,01,befolkningen_ellers,30_54,0.83,sysselsatte_innvkat_alder,prosent
2008,01,befolkningen_ellers,55_69,0.55,sysselsatte_innvkat_alder,prosent
2008,01,befolkningen_ellers,alle,0.67,sysselsatte_innvkat_alder,prosent
2008,01,innvandrere,18_29,0.53,sysselsatte_innvkat_alder,prosent
2008,01,innvandrere,30_54,0.63,sysselsatte_innvkat_alder,prosent
2008,01,innvandrere,55_69,0.44,sysselsatte_innvkat_alder,prosent
2008,01,innvandrere,alle,0.54,sysselsatte_innvkat_alder,prosent
2008,02,alle,18_29,0.76,sysselsatte_innvkat_alder,prosent
2008,02,alle,30_54,0.83,sysselsatte_innvkat_alder,prosent
2008,02,alle,55_69,0.60,sysselsatte_innvkat_alder,prosent
2008,02,alle,alle,0.71,sysselsatte_innvkat_alder,prosent
2008,02,befolkningen_ellers,18_29,0.78,sysselsatte_innvkat_alder,prosent
2008,02,befolkningen_ellers,30_54,0.85,sysselsatte_innvkat_alder,prosent
2008,02,befolkningen_ellers,55_69,0.61,sysselsatte_innvkat_alder,prosent
2008,02,befolkningen_ellers,alle,0.72,sysselsatte_innvkat_alder,prosent
2008,02,innvandrere,18_29,0.62,sysselsatte_innvkat_alder,prosent
2008,02,innvandrere,30_54,0.69,sysselsatte_innvkat_alder,prosent
2008,02,innvandrere,55_69,0.47,sysselsatte_innvkat_alder,prosent
2008,02,innvandrere,alle,0.61,sysselsatte_innvkat_alder,prosent
2008,03,alle,18_29,0.75,sysselsatte_innvkat_alder,prosent
2008,03,alle,30_54,0.83,sysselsatte_innvkat_alder,prosent
2008,03,alle,55_69,0.56,sysselsatte_innvkat_alder,prosent
2008,03,alle,alle,0.68,sysselsatte_innvkat_alder,prosent
2008,03,befolkningen_ellers,18_29,0.77,sysselsatte_innvkat_alder,prosent
2008,03,befolkningen_ellers,30_54,0.85,sysselsatte_innvkat_alder,prosent
2008,03,befolkningen_ellers,55_69,0.57,sysselsatte_innvkat_alder,prosent
2008,03,befolkningen_ellers,alle,0.69,sysselsatte_innvkat_alder,prosent
2008,03,innvandrere,18_29,0.61,sysselsatte_innvkat_alder,prosent
2008,03,innvandrere,30_54,0.69,sysselsatte_innvkat_alder,prosent
2008,03,innvandrere,55_69,0.48,sysselsatte_innvkat_alder,prosent
2008,03,innvandrere,alle,0.61,sysselsatte_innvkat_alder,prosent
2008,04,alle,18_29,0.75,sysselsatte_innvkat_alder,prosent
2008,04,alle,30_54,0.81,sysselsatte_innvkat_alder,prosent
2008,04,alle,55_69,0.53,sysselsatte_innvkat_alder,prosent
2008,04,alle,alle,0.67,sysselsatte_innvkat_alder,prosent
2008,04,befolkningen_ellers,18_29,0.77,sysselsatte_innvkat_alder,prosent
2008,04,befolkningen_ellers,30_54,0.84,sysselsatte_innvkat_alder,prosent
2008,04,befolkningen_ellers,55_69,0.54,sysselsatte_innvkat_alder,prosent
2008,04,befolkningen_ellers,alle,0.68,sysselsatte_innvkat_alder,prosent
2008,04,innvandrere,18_29,0.61,sysselsatte_innvkat_alder,prosent
2008,04,innvandrere,30_54,0.64,sysselsatte_innvkat_alder,prosent
2008,04,innvandrere,55_69,0.42,sysselsatte_innvkat_alder,prosent
2008,04,innvandrere,alle,0.57,sysselsatte_innvkat_alder,prosent
2008,05,alle,18_29,0.71,sysselsatte_innvkat_alder,prosent
2008,05,alle,30_54,0.87,sysselsatte_innvkat_alder,prosent
2008,05,alle,55_69,0.68,sysselsatte_innvkat_alder,prosent
2008,05,alle,alle,0.73,sysselsatte_innvkat_alder,prosent
2008,05,befolkningen_ellers,18_29,0.74,sysselsatte_innvkat_alder,prosent
2008,05,befolkningen_ellers,30_54,0.89,sysselsatte_innvkat_alder,prosent
2008,05,befolkningen_ellers,55_69,0.69,sysselsatte_innvkat_alder,prosent
2008,05,befolkningen_ellers,alle,0.75,sysselsatte_innvkat_alder,prosent
2008,05,innvandrere,18_29,0.60,sysselsatte_innvkat_alder,prosent
2008,05,innvandrere,30_54,0.76,sysselsatte_innvkat_alder,prosent
2008,05,innvandrere,55_69,0.58,sysselsatte_innvkat_alder,prosent
2008,05,innvandrere,alle,0.67,sysselsatte_innvkat_alder,prosent
2008,06,alle,18_29,0.75,sysselsatte_innvkat_alder,prosent
2008,06,alle,30_54,0.87,sysselsatte_innvkat_alder,prosent
2008,06,alle,55_69,0.65,sysselsatte_innvkat_alder,prosent
2008,06,alle,alle,0.73,sysselsatte_innvkat_alder,prosent
2008,06,befolkningen_ellers,18_29,0.77,sysselsatte_innvkat_alder,prosent
2008,06,befolkningen_ellers,30_54,0.88,sysselsatte_innvkat_alder,prosent
2008,06,befolkningen_ellers,55_69,0.65,sysselsatte_innvkat_alder,prosent
2008,06,befolkningen_ellers,alle,0.74,sysselsatte_innvkat_alder,prosent
2008,06,innvandrere,18_29,0.62,sysselsatte_innvkat_alder,prosent
2008,06,innvandrere,30_54,0.76,sysselsatte_innvkat_alder,prosent
2008,06,innvandrere,55_69,0.60,sysselsatte_innvkat_alder,prosent
2008,06,innvandrere,alle,0.68,sysselsatte_innvkat_alder,prosent
2008,07,alle,18_29,0.77,sysselsatte_innvkat_alder,prosent
2008,07,alle,30_54,0.87,sysselsatte_innvkat_alder,prosent
2008,07,alle,55_69,0.62,sysselsatte_innvkat_alder,prosent
2008,07,alle,alle,0.73,sysselsatte_innvkat_alder,prosent
2008,07,befolkningen_ellers,18_29,0.79,sysselsatte_innvkat_alder,prosent
2008,07,befolkningen_ellers,30_54,0.89,sysselsatte_innvkat_alder,prosent
2008,07,befolkningen_ellers,55_69,0.63,sysselsatte_innvkat_alder,prosent
2008,07,befolkningen_ellers,alle,0.74,sysselsatte_innvkat_alder,prosent
2008,07,innvandrere,18_29,0.67,sysselsatte_innvkat_alder,prosent
2008,07,innvandrere,30_54,0.74,sysselsatte_innvkat_alder,prosent
2008,07,innvandrere,55_69,0.48,sysselsatte_innvkat_alder,prosent
2008,07,innvandrere,alle,0.66,sysselsatte_innvkat_alder,prosent
2008,08,alle,18_29,0.79,sysselsatte_innvkat_alder,prosent
2008,08,alle,30_54,0.86,sysselsatte_innvkat_alder,prosent
2008,08,alle,55_69,0.61,sysselsatte_innvkat_alder,prosent
2008,08,alle,alle,0.74,sysselsatte_innvkat_alder,prosent
2008,08,befolkningen_ellers,18_29,0.80,sysselsatte_innvkat_alder,prosent
2008,08,befolkningen_ellers,30_54,0.88,sysselsatte_innvkat_alder,prosent
