tabell_navn;aar;naringsregion_nr;kjonn;innvkat_5;vreg_3;invalder_3;enhet;tabellvariabel
grunnskolepoeng;2013-2014;48;0;bef_u_innv_og_norskf;NULL;NULL;person;61
grunnskolepoeng;2013-2014;48;0;befolkningen_ellers;NULL;NULL;grunnskolepoeng;44,4
grunnskolepoeng;2013-2014;48;0;befolkningen_ellers;NULL;NULL;person;61
grunnskolepoeng;2013-2014;48;0;innvandrere;1;0_6;grunnskolepoeng;0
grunnskolepoeng;2013-2014;48;0;innvandrere;1;0_6;person;0
grunnskolepoeng;2013-2014;48;0;innvandrere;1;7+;grunnskolepoeng;0
grunnskolepoeng;2013-2014;48;0;innvandrere;1;7+;person;0
grunnskolepoeng;2013-2014;48;0;innvandrere;1;alle;grunnskolepoeng;0
grunnskolepoeng;2013-2014;48;0;innvandrere;1;alle;person;0
grunnskolepoeng;2013-2014;48;0;innvandrere;2;0_6;grunnskolepoeng;0
grunnskolepoeng;2013-2014;48;0;innvandrere;2;0_6;person;0
grunnskolepoeng;2013-2014;48;0;innvandrere;2;7+;grunnskolepoeng;0
grunnskolepoeng;2013-2014;48;0;innvandrere;2;7+;person;0
grunnskolepoeng;2013-2014;48;0;innvandrere;2;alle;grunnskolepoeng;0
grunnskolepoeng;2013-2014;48;0;innvandrere;2;alle;person;0
grunnskolepoeng;2013-2014;48;0;innvandrere;alle;0_6;grunnskolepoeng;0
grunnskolepoeng;2013-2014;48;0;innvandrere;alle;0_6;person;0
grunnskolepoeng;2013-2014;48;0;innvandrere;alle;7+;grunnskolepoeng;0
grunnskolepoeng;2013-2014;48;0;innvandrere;alle;7+;person;0
grunnskolepoeng;2013-2014;48;0;innvandrere;alle;alle;grunnskolepoeng;0
grunnskolepoeng;2013-2014;48;0;innvandrere;alle;alle;person;0
grunnskolepoeng;2013-2014;48;0;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;0
grunnskolepoeng;2013-2014;48;0;norskfodte_m_innvf;NULL;NULL;person;0
grunnskolepoeng;2013-2014;49;alle;alle;NULL;NULL;grunnskolepoeng;41,2
grunnskolepoeng;2013-2014;49;alle;alle;NULL;NULL;person;447
grunnskolepoeng;2013-2014;49;alle;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;41,4
grunnskolepoeng;2013-2014;49;alle;bef_u_innv_og_norskf;NULL;NULL;person;415
grunnskolepoeng;2013-2014;49;alle;befolkningen_ellers;NULL;NULL;grunnskolepoeng;41,4
grunnskolepoeng;2013-2014;49;alle;befolkningen_ellers;NULL;NULL;person;417
grunnskolepoeng;2013-2014;49;alle;innvandrere;1;0_6;grunnskolepoeng;43,6
grunnskolepoeng;2013-2014;49;alle;innvandrere;1;0_6;person;9
grunnskolepoeng;2013-2014;49;alle;innvandrere;1;7+;grunnskolepoeng;36,4
grunnskolepoeng;2013-2014;49;alle;innvandrere;1;7+;person;17
grunnskolepoeng;2013-2014;49;alle;innvandrere;1;alle;grunnskolepoeng;38,2
grunnskolepoeng;2013-2014;49;alle;innvandrere;1;alle;person;23
grunnskolepoeng;2013-2014;49;alle;innvandrere;2;0_6;grunnskolepoeng;0
grunnskolepoeng;2013-2014;49;alle;innvandrere;2;0_6;person;0
grunnskolepoeng;2013-2014;49;alle;innvandrere;2;7+;grunnskolepoeng;40,4
grunnskolepoeng;2013-2014;49;alle;innvandrere;2;7+;person;4
grunnskolepoeng;2013-2014;49;alle;innvandrere;2;alle;grunnskolepoeng;40
grunnskolepoeng;2013-2014;49;alle;innvandrere;2;alle;person;4
grunnskolepoeng;2013-2014;49;alle;innvandrere;alle;0_6;grunnskolepoeng;42,4
grunnskolepoeng;2013-2014;49;alle;innvandrere;alle;0_6;person;9
grunnskolepoeng;2013-2014;49;alle;innvandrere;alle;7+;grunnskolepoeng;37,8
grunnskolepoeng;2013-2014;49;alle;innvandrere;alle;7+;person;22
grunnskolepoeng;2013-2014;49;alle;innvandrere;alle;alle;grunnskolepoeng;38,8
grunnskolepoeng;2013-2014;49;alle;innvandrere;alle;alle;person;30
grunnskolepoeng;2013-2014;49;alle;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;0
grunnskolepoeng;2013-2014;49;alle;norskfodte_m_innvf;NULL;NULL;person;0
grunnskolepoeng;2013-2014;49;1;alle;NULL;NULL;grunnskolepoeng;39,4
grunnskolepoeng;2013-2014;49;1;alle;NULL;NULL;person;213
grunnskolepoeng;2013-2014;49;1;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;39,6
grunnskolepoeng;2013-2014;49;1;bef_u_innv_og_norskf;NULL;NULL;person;197
grunnskolepoeng;2013-2014;49;1;befolkningen_ellers;NULL;NULL;grunnskolepoeng;39,6
grunnskolepoeng;2013-2014;49;1;befolkningen_ellers;NULL;NULL;person;198
grunnskolepoeng;2013-2014;49;1;innvandrere;1;0_6;grunnskolepoeng;44,6
grunnskolepoeng;2013-2014;49;1;innvandrere;1;0_6;person;6
grunnskolepoeng;2013-2014;49;1;innvandrere;1;7+;grunnskolepoeng;34,2
grunnskolepoeng;2013-2014;49;1;innvandrere;1;7+;person;8
grunnskolepoeng;2013-2014;49;1;innvandrere;1;alle;grunnskolepoeng;37
grunnskolepoeng;2013-2014;49;1;innvandrere;1;alle;person;9
grunnskolepoeng;2013-2014;49;1;innvandrere;2;0_6;grunnskolepoeng;0
grunnskolepoeng;2013-2014;49;1;innvandrere;2;0_6;person;0
grunnskolepoeng;2013-2014;49;1;innvandrere;2;7+;grunnskolepoeng;0
grunnskolepoeng;2013-2014;49;1;innvandrere;2;7+;person;0
grunnskolepoeng;2013-2014;49;1;innvandrere;2;alle;grunnskolepoeng;0
grunnskolepoeng;2013-2014;49;1;innvandrere;2;alle;person;0
grunnskolepoeng;2013-2014;49;1;innvandrere;alle;0_6;grunnskolepoeng;42,4
grunnskolepoeng;2013-2014;49;1;innvandrere;alle;0_6;person;3
grunnskolepoeng;2013-2014;49;1;innvandrere;alle;7+;grunnskolepoeng;34,4
grunnskolepoeng;2013-2014;49;1;innvandrere;alle;7+;person;8
grunnskolepoeng;2013-2014;49;1;innvandrere;alle;alle;grunnskolepoeng;36,4
grunnskolepoeng;2013-2014;49;1;innvandrere;alle;alle;person;10
grunnskolepoeng;2013-2014;49;1;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;0
grunnskolepoeng;2013-2014;49;1;norskfodte_m_innvf;NULL;NULL;person;0
grunnskolepoeng;2013-2014;49;0;alle;NULL;NULL;grunnskolepoeng;43
grunnskolepoeng;2013-2014;49;0;alle;NULL;NULL;person;234
grunnskolepoeng;2013-2014;49;0;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;43,2
grunnskolepoeng;2013-2014;49;0;bef_u_innv_og_norskf;NULL;NULL;person;218
grunnskolepoeng;2013-2014;49;0;befolkningen_ellers;NULL;NULL;grunnskolepoeng;43,2
grunnskolepoeng;2013-2014;49;0;befolkningen_ellers;NULL;NULL;person;219
grunnskolepoeng;2013-2014;49;0;innvandrere;1;0_6;grunnskolepoeng;42,2
grunnskolepoeng;2013-2014;49;0;innvandrere;1;0_6;person;3
grunnskolepoeng;2013-2014;49;0;innvandrere;1;7+;grunnskolepoeng;38,8
grunnskolepoeng;2013-2014;49;0;innvandrere;1;7+;person;12
grunnskolepoeng;2013-2014;49;0;innvandrere;1;alle;grunnskolepoeng;39,6
grunnskolepoeng;2013-2014;49;0;innvandrere;1;alle;person;15
grunnskolepoeng;2013-2014;49;0;innvandrere;2;0_6;grunnskolepoeng;0
grunnskolepoeng;2013-2014;49;0;innvandrere;2;0_6;person;0
grunnskolepoeng;2013-2014;49;0;innvandrere;2;7+;grunnskolepoeng;43,2
grunnskolepoeng;2013-2014;49;0;innvandrere;2;7+;person;3
grunnskolepoeng;2013-2014;49;0;innvandrere;2;alle;grunnskolepoeng;43,2
grunnskolepoeng;2013-2014;49;0;innvandrere;2;alle;person;6
grunnskolepoeng;2013-2014;49;0;innvandrere;alle;0_6;grunnskolepoeng;42,2
grunnskolepoeng;2013-2014;49;0;innvandrere;alle;0_6;person;6
grunnskolepoeng;2013-2014;49;0;innvandrere;alle;7+;grunnskolepoeng;40,8
grunnskolepoeng;2013-2014;49;0;innvandrere;alle;7+;person;15
grunnskolepoeng;2013-2014;49;0;innvandrere;alle;alle;grunnskolepoeng;41
grunnskolepoeng;2013-2014;49;0;innvandrere;alle;alle;person;19
grunnskolepoeng;2013-2014;49;0;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;0
grunnskolepoeng;2013-2014;49;0;norskfodte_m_innvf;NULL;NULL;person;0
grunnskolepoeng;2013-2014;50;alle;alle;NULL;NULL;grunnskolepoeng;41,6
grunnskolepoeng;2013-2014;50;alle;alle;NULL;NULL;person;405
grunnskolepoeng;2013-2014;50;alle;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;41,6
grunnskolepoeng;2013-2014;50;alle;bef_u_innv_og_norskf;NULL;NULL;person;381
grunnskolepoeng;2013-2014;50;alle;befolkningen_ellers;NULL;NULL;grunnskolepoeng;41,6
grunnskolepoeng;2013-2014;50;alle;befolkningen_ellers;NULL;NULL;person;383
grunnskolepoeng;2013-2014;50;alle;innvandrere;1;0_6;grunnskolepoeng;49,6
grunnskolepoeng;2013-2014;50;alle;innvandrere;1;0_6;person;6
grunnskolepoeng;2013-2014;50;alle;innvandrere;1;7+;grunnskolepoeng;38,8
grunnskolepoeng;2013-2014;50;alle;innvandrere;1;7+;person;9
grunnskolepoeng;2013-2014;50;alle;innvandrere;1;alle;grunnskolepoeng;41,2
grunnskolepoeng;2013-2014;50;alle;innvandrere;1;alle;person;15
grunnskolepoeng;2013-2014;50;alle;innvandrere;2;0_6;grunnskolepoeng;48,4
grunnskolepoeng;2013-2014;50;alle;innvandrere;2;0_6;person;3
grunnskolepoeng;2013-2014;50;alle;innvandrere;2;7+;grunnskolepoeng;34,4
grunnskolepoeng;2013-2014;50;alle;innvandrere;2;7+;person;6
grunnskolepoeng;2013-2014;50;alle;innvandrere;2;alle;grunnskolepoeng;39
grunnskolepoeng;2013-2014;50;alle;innvandrere;2;alle;person;9
grunnskolepoeng;2013-2014;50;alle;innvandrere;alle;0_6;grunnskolepoeng;49
grunnskolepoeng;2013-2014;50;alle;innvandrere;alle;0_6;person;6
grunnskolepoeng;2013-2014;50;alle;innvandrere;alle;7+;grunnskolepoeng;37,2
grunnskolepoeng;2013-2014;50;alle;innvandrere;alle;7+;person;16
grunnskolepoeng;2013-2014;50;alle;innvandrere;alle;alle;grunnskolepoeng;40,4
grunnskolepoeng;2013-2014;50;alle;innvandrere;alle;alle;person;24
grunnskolepoeng;2013-2014;50;alle;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;0
grunnskolepoeng;2013-2014;50;alle;norskfodte_m_innvf;NULL;NULL;person;0
grunnskolepoeng;2013-2014;50;1;alle;NULL;NULL;grunnskolepoeng;38,8
grunnskolepoeng;2013-2014;50;1;alle;NULL;NULL;person;214
grunnskolepoeng;2013-2014;50;1;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;38,8
grunnskolepoeng;2013-2014;50;1;bef_u_innv_og_norskf;NULL;NULL;person;202
grunnskolepoeng;2013-2014;50;1;befolkningen_ellers;NULL;NULL;grunnskolepoeng;38,8
grunnskolepoeng;2013-2014;50;1;befolkningen_ellers;NULL;NULL;person;204
grunnskolepoeng;2013-2014;50;1;innvandrere;1;0_6;grunnskolepoeng;0
grunnskolepoeng;2013-2014;50;1;innvandrere;1;0_6;person;0
grunnskolepoeng;2013-2014;50;1;innvandrere;1;7+;grunnskolepoeng;35
grunnskolepoeng;2013-2014;50;1;innvandrere;1;7+;person;6
grunnskolepoeng;2013-2014;50;1;innvandrere;1;alle;grunnskolepoeng;37
grunnskolepoeng;2013-2014;50;1;innvandrere;1;alle;person;6
grunnskolepoeng;2013-2014;50;1;innvandrere;2;0_6;grunnskolepoeng;50
grunnskolepoeng;2013-2014;50;1;innvandrere;2;0_6;person;3
grunnskolepoeng;2013-2014;50;1;innvandrere;2;7+;grunnskolepoeng;0
grunnskolepoeng;2013-2014;50;1;innvandrere;2;7+;person;0
grunnskolepoeng;2013-2014;50;1;innvandrere;2;alle;grunnskolepoeng;37,4
grunnskolepoeng;2013-2014;50;1;innvandrere;2;alle;person;3
grunnskolepoeng;2013-2014;50;1;innvandrere;alle;0_6;grunnskolepoeng;0
grunnskolepoeng;2013-2014;50;1;innvandrere;alle;0_6;person;0
grunnskolepoeng;2013-2014;50;1;innvandrere;alle;7+;grunnskolepoeng;34
grunnskolepoeng;2013-2014;50;1;innvandrere;alle;7+;person;6
grunnskolepoeng;2013-2014;50;1;innvandrere;alle;alle;grunnskolepoeng;37
grunnskolepoeng;2013-2014;50;1;innvandrere;alle;alle;person;7
grunnskolepoeng;2013-2014;50;1;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;0
grunnskolepoeng;2013-2014;50;1;norskfodte_m_innvf;NULL;NULL;person;0
grunnskolepoeng;2013-2014;50;0;alle;NULL;NULL;grunnskolepoeng;44,8
grunnskolepoeng;2013-2014;50;0;alle;NULL;NULL;person;191
grunnskolepoeng;2013-2014;50;0;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;44,8
grunnskolepoeng;2013-2014;50;0;bef_u_innv_og_norskf;NULL;NULL;person;179
grunnskolepoeng;2013-2014;50;0;befolkningen_ellers;NULL;NULL;grunnskolepoeng;44,8
grunnskolepoeng;2013-2014;50;0;befolkningen_ellers;NULL;NULL;person;179
grunnskolepoeng;2013-2014;50;0;innvandrere;1;0_6;grunnskolepoeng;50,4
grunnskolepoeng;2013-2014;50;0;innvandrere;1;0_6;person;3
grunnskolepoeng;2013-2014;50;0;innvandrere;1;7+;grunnskolepoeng;44,2
grunnskolepoeng;2013-2014;50;0;innvandrere;1;7+;person;3
grunnskolepoeng;2013-2014;50;0;innvandrere;1;alle;grunnskolepoeng;46,2
grunnskolepoeng;2013-2014;50;0;innvandrere;1;alle;person;6
grunnskolepoeng;2013-2014;50;0;innvandrere;2;0_6;grunnskolepoeng;47,6
grunnskolepoeng;2013-2014;50;0;innvandrere;2;0_6;person;3
grunnskolepoeng;2013-2014;50;0;innvandrere;2;7+;grunnskolepoeng;36
grunnskolepoeng;2013-2014;50;0;innvandrere;2;7+;person;6
grunnskolepoeng;2013-2014;50;0;innvandrere;2;alle;grunnskolepoeng;40
grunnskolepoeng;2013-2014;50;0;innvandrere;2;alle;person;9
grunnskolepoeng;2013-2014;50;0;innvandrere;alle;0_6;grunnskolepoeng;49
grunnskolepoeng;2013-2014;50;0;innvandrere;alle;0_6;person;6
grunnskolepoeng;2013-2014;50;0;innvandrere;alle;7+;grunnskolepoeng;40,2
grunnskolepoeng;2013-2014;50;0;innvandrere;alle;7+;person;12
grunnskolepoeng;2013-2014;50;0;innvandrere;alle;alle;grunnskolepoeng;43
grunnskolepoeng;2013-2014;50;0;innvandrere;alle;alle;person;16
grunnskolepoeng;2013-2014;50;0;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;0
grunnskolepoeng;2013-2014;50;0;norskfodte_m_innvf;NULL;NULL;person;0
grunnskolepoeng;2013-2014;51;alle;alle;NULL;NULL;grunnskolepoeng;41,4
grunnskolepoeng;2013-2014;51;alle;alle;NULL;NULL;person;462
grunnskolepoeng;2013-2014;51;alle;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;41,6
grunnskolepoeng;2013-2014;51;alle;bef_u_innv_og_norskf;NULL;NULL;person;430
grunnskolepoeng;2013-2014;51;alle;befolkningen_ellers;NULL;NULL;grunnskolepoeng;41,6
grunnskolepoeng;2013-2014;51;alle;befolkningen_ellers;NULL;NULL;person;433
grunnskolepoeng;2013-2014;51;alle;innvandrere;1;0_6;grunnskolepoeng;41,4
grunnskolepoeng;2013-2014;51;alle;innvandrere;1;0_6;person;3
grunnskolepoeng;2013-2014;51;alle;innvandrere;1;7+;grunnskolepoeng;36
grunnskolepoeng;2013-2014;51;alle;innvandrere;1;7+;person;17
grunnskolepoeng;2013-2014;51;alle;innvandrere;1;alle;grunnskolepoeng;37,2
grunnskolepoeng;2013-2014;51;alle;innvandrere;1;alle;person;19
grunnskolepoeng;2013-2014;51;alle;innvandrere;2;0_6;grunnskolepoeng;39,8
grunnskolepoeng;2013-2014;51;alle;innvandrere;2;0_6;person;3
grunnskolepoeng;2013-2014;51;alle;innvandrere;2;7+;grunnskolepoeng;30,8
grunnskolepoeng;2013-2014;51;alle;innvandrere;2;7+;person;7
grunnskolepoeng;2013-2014;51;alle;innvandrere;2;alle;grunnskolepoeng;33,8
grunnskolepoeng;2013-2014;51;alle;innvandrere;2;alle;person;11
grunnskolepoeng;2013-2014;51;alle;innvandrere;alle;0_6;grunnskolepoeng;40,6
grunnskolepoeng;2013-2014;51;alle;innvandrere;alle;0_6;person;7
grunnskolepoeng;2013-2014;51;alle;innvandrere;alle;7+;grunnskolepoeng;34
grunnskolepoeng;2013-2014;51;alle;innvandrere;alle;7+;person;23
grunnskolepoeng;2013-2014;51;alle;innvandrere;alle;alle;grunnskolepoeng;35,8
grunnskolepoeng;2013-2014;51;alle;innvandrere;alle;alle;person;30
grunnskolepoeng;2013-2014;51;alle;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;48,2
grunnskolepoeng;2013-2014;51;alle;norskfodte_m_innvf;NULL;NULL;person;3
grunnskolepoeng;2013-2014;51;1;alle;NULL;NULL;grunnskolepoeng;40
grunnskolepoeng;2013-2014;51;1;alle;NULL;NULL;person;233
grunnskolepoeng;2013-2014;51;1;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;40,4
grunnskolepoeng;2013-2014;51;1;bef_u_innv_og_norskf;NULL;NULL;person;213
grunnskolepoeng;2013-2014;51;1;befolkningen_ellers;NULL;NULL;grunnskolepoeng;40,4
grunnskolepoeng;2013-2014;51;1;befolkningen_ellers;NULL;NULL;person;215
grunnskolepoeng;2013-2014;51;1;innvandrere;1;0_6;grunnskolepoeng;0
grunnskolepoeng;2013-2014;51;1;innvandrere;1;0_6;person;0
grunnskolepoeng;2013-2014;51;1;innvandrere;1;7+;grunnskolepoeng;36
grunnskolepoeng;2013-2014;51;1;innvandrere;1;7+;person;12
grunnskolepoeng;2013-2014;51;1;innvandrere;1;alle;grunnskolepoeng;37
grunnskolepoeng;2013-2014;51;1;innvandrere;1;alle;person;13
grunnskolepoeng;2013-2014;51;1;innvandrere;2;0_6;grunnskolepoeng;36,2
grunnskolepoeng;2013-2014;51;1;innvandrere;2;0_6;person;3
grunnskolepoeng;2013-2014;51;1;innvandrere;2;7+;grunnskolepoeng;28,4
grunnskolepoeng;2013-2014;51;1;innvandrere;2;7+;person;3
grunnskolepoeng;2013-2014;51;1;innvandrere;2;alle;grunnskolepoeng;31
grunnskolepoeng;2013-2014;51;1;innvandrere;2;alle;person;4
grunnskolepoeng;2013-2014;51;1;innvandrere;alle;0_6;grunnskolepoeng;38,4
grunnskolepoeng;2013-2014;51;1;innvandrere;alle;0_6;person;3
grunnskolepoeng;2013-2014;51;1;innvandrere;alle;7+;grunnskolepoeng;33,6
grunnskolepoeng;2013-2014;51;1;innvandrere;alle;7+;person;15
grunnskolepoeng;2013-2014;51;1;innvandrere;alle;alle;grunnskolepoeng;35
grunnskolepoeng;2013-2014;51;1;innvandrere;alle;alle;person;19
grunnskolepoeng;2013-2014;51;1;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;47
grunnskolepoeng;2013-2014;51;1;norskfodte_m_innvf;NULL;NULL;person;3
grunnskolepoeng;2013-2014;51;0;alle;NULL;NULL;grunnskolepoeng;42,6
grunnskolepoeng;2013-2014;51;0;alle;NULL;NULL;person;229
grunnskolepoeng;2013-2014;51;0;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;42,8
grunnskolepoeng;2013-2014;51;0;bef_u_innv_og_norskf;NULL;NULL;person;217
grunnskolepoeng;2013-2014;51;0;befolkningen_ellers;NULL;NULL;grunnskolepoeng;42,8
grunnskolepoeng;2013-2014;51;0;befolkningen_ellers;NULL;NULL;person;218
grunnskolepoeng;2013-2014;51;0;innvandrere;1;0_6;grunnskolepoeng;0
grunnskolepoeng;2013-2014;51;0;innvandrere;1;0_6;person;0
grunnskolepoeng;2013-2014;51;0;innvandrere;1;7+;grunnskolepoeng;36,2
grunnskolepoeng;2013-2014;51;0;innvandrere;1;7+;person;3
grunnskolepoeng;2013-2014;51;0;innvandrere;1;alle;grunnskolepoeng;38
grunnskolepoeng;2013-2014;51;0;innvandrere;1;alle;person;3
grunnskolepoeng;2013-2014;51;0;innvandrere;2;0_6;grunnskolepoeng;43,2
grunnskolepoeng;2013-2014;51;0;innvandrere;2;0_6;person;3
grunnskolepoeng;2013-2014;51;0;innvandrere;2;7+;grunnskolepoeng;33,2
grunnskolepoeng;2013-2014;51;0;innvandrere;2;7+;person;6
grunnskolepoeng;2013-2014;51;0;innvandrere;2;alle;grunnskolepoeng;36,4
grunnskolepoeng;2013-2014;51;0;innvandrere;2;alle;person;9
grunnskolepoeng;2013-2014;51;0;innvandrere;alle;0_6;grunnskolepoeng;44
grunnskolepoeng;2013-2014;51;0;innvandrere;alle;0_6;person;3
grunnskolepoeng;2013-2014;51;0;innvandrere;alle;7+;grunnskolepoeng;34,6
grunnskolepoeng;2013-2014;51;0;innvandrere;alle;7+;person;9
grunnskolepoeng;2013-2014;51;0;innvandrere;alle;alle;grunnskolepoeng;37,2
grunnskolepoeng;2013-2014;51;0;innvandrere;alle;alle;person;11
grunnskolepoeng;2013-2014;51;0;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;0
grunnskolepoeng;2013-2014;51;0;norskfodte_m_innvf;NULL;NULL;person;0
grunnskolepoeng;2013-2014;52;alle;alle;NULL;NULL;grunnskolepoeng;39,8
grunnskolepoeng;2013-2014;52;alle;alle;NULL;NULL;person;712
grunnskolepoeng;2013-2014;52;alle;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;40
grunnskolepoeng;2013-2014;52;alle;bef_u_innv_og_norskf;NULL;NULL;person;671
grunnskolepoeng;2013-2014;52;alle;befolkningen_ellers;NULL;NULL;grunnskolepoeng;40
grunnskolepoeng;2013-2014;52;alle;befolkningen_ellers;NULL;NULL;person;674
grunnskolepoeng;2013-2014;52;alle;innvandrere;1;0_6;grunnskolepoeng;0
grunnskolepoeng;2013-2014;52;alle;innvandrere;1;0_6;person;0
grunnskolepoeng;2013-2014;52;alle;innvandrere;1;7+;grunnskolepoeng;37,6
grunnskolepoeng;2013-2014;52;alle;innvandrere;1;7+;person;14
grunnskolepoeng;2013-2014;52;alle;innvandrere;1;alle;grunnskolepoeng;38,8
grunnskolepoeng;2013-2014;52;alle;innvandrere;1;alle;person;15
grunnskolepoeng;2013-2014;52;alle;innvandrere;2;0_6;grunnskolepoeng;41
grunnskolepoeng;2013-2014;52;alle;innvandrere;2;0_6;person;11
grunnskolepoeng;2013-2014;52;alle;innvandrere;2;7+;grunnskolepoeng;31
grunnskolepoeng;2013-2014;52;alle;innvandrere;2;7+;person;10
grunnskolepoeng;2013-2014;52;alle;innvandrere;2;alle;grunnskolepoeng;35,6
grunnskolepoeng;2013-2014;52;alle;innvandrere;2;alle;person;19
grunnskolepoeng;2013-2014;52;alle;innvandrere;alle;0_6;grunnskolepoeng;42,2
grunnskolepoeng;2013-2014;52;alle;innvandrere;alle;0_6;person;12
grunnskolepoeng;2013-2014;52;alle;innvandrere;alle;7+;grunnskolepoeng;34,6
grunnskolepoeng;2013-2014;52;alle;innvandrere;alle;7+;person;24
grunnskolepoeng;2013-2014;52;alle;innvandrere;alle;alle;grunnskolepoeng;37
grunnskolepoeng;2013-2014;52;alle;innvandrere;alle;alle;person;37
grunnskolepoeng;2013-2014;52;alle;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;46,8
grunnskolepoeng;2013-2014;52;alle;norskfodte_m_innvf;NULL;NULL;person;3
grunnskolepoeng;2013-2014;52;1;alle;NULL;NULL;grunnskolepoeng;38,2
grunnskolepoeng;2013-2014;52;1;alle;NULL;NULL;person;364
grunnskolepoeng;2013-2014;52;1;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;38,2
grunnskolepoeng;2013-2014;52;1;bef_u_innv_og_norskf;NULL;NULL;person;343
grunnskolepoeng;2013-2014;52;1;befolkningen_ellers;NULL;NULL;grunnskolepoeng;38,2
grunnskolepoeng;2013-2014;52;1;befolkningen_ellers;NULL;NULL;person;343
grunnskolepoeng;2013-2014;52;1;innvandrere;1;0_6;grunnskolepoeng;0
grunnskolepoeng;2013-2014;52;1;innvandrere;1;0_6;person;0
grunnskolepoeng;2013-2014;52;1;innvandrere;1;7+;grunnskolepoeng;36
grunnskolepoeng;2013-2014;52;1;innvandrere;1;7+;person;9
grunnskolepoeng;2013-2014;52;1;innvandrere;1;alle;grunnskolepoeng;37,2
grunnskolepoeng;2013-2014;52;1;innvandrere;1;alle;person;9
grunnskolepoeng;2013-2014;52;1;innvandrere;2;0_6;grunnskolepoeng;43
grunnskolepoeng;2013-2014;52;1;innvandrere;2;0_6;person;9
grunnskolepoeng;2013-2014;52;1;innvandrere;2;7+;grunnskolepoeng;30,4
grunnskolepoeng;2013-2014;52;1;innvandrere;2;7+;person;3
grunnskolepoeng;2013-2014;52;1;innvandrere;2;alle;grunnskolepoeng;36,6
grunnskolepoeng;2013-2014;52;1;innvandrere;2;alle;person;11
grunnskolepoeng;2013-2014;52;1;innvandrere;alle;0_6;grunnskolepoeng;43,6
grunnskolepoeng;2013-2014;52;1;innvandrere;alle;0_6;person;9
grunnskolepoeng;2013-2014;52;1;innvandrere;alle;7+;grunnskolepoeng;33,6
grunnskolepoeng;2013-2014;52;1;innvandrere;alle;7+;person;12
grunnskolepoeng;2013-2014;52;1;innvandrere;alle;alle;grunnskolepoeng;37
grunnskolepoeng;2013-2014;52;1;innvandrere;alle;alle;person;20
grunnskolepoeng;2013-2014;52;1;norskfodte_m_innvf;NULL;NULL;grunnskolepoeng;0
grunnskolepoeng;2013-2014;52;1;norskfodte_m_innvf;NULL;NULL;person;0
grunnskolepoeng;2013-2014;52;0;alle;NULL;NULL;grunnskolepoeng;41,6
grunnskolepoeng;2013-2014;52;0;alle;NULL;NULL;person;348
grunnskolepoeng;2013-2014;52;0;bef_u_innv_og_norskf;NULL;NULL;grunnskolepoeng;41,8
grunnskolepoeng;2013-2014;52;0;bef_u_innv_og_norskf;NULL;NULL;person;328
grunnskolepoeng;2013-2014;52;0;befolkningen_ellers;NULL;NULL;grunnskolepoeng;41,8
grunnskolepoeng;2013-2014;52;0;befolkningen_ellers;NULL;NULL;person;331
grunnskolepoeng;2013-2014;52;0;innvandrere;1;0_6;grunnskolepoeng;0
grunnskolepoeng;2013-2014;52;0;innvandrere;1;0_6;person;0
grunnskolepoeng;2013-2014;52;0;innvandrere;1;7+;grunnskolepoeng;39,4
grunnskolepoeng;2013-2014;52;0;innvandrere;1;7+;person;6
grunnskolepoeng;2013-2014;52;0;innvandrere;1;alle;grunnskolepoeng;40,8
grunnskolepoeng;2013-2014;52;0;innvandrere;1;alle;person;6
grunnskolepoeng;2013-2014;52;0;innvandrere;2;0_6;grunnskolepoeng;38,4
grunnskolepoeng;2013-2014;52;0;innvandrere;2;0_6;person;3
grunnskolepoeng;2013-2014;52;0;innvandrere;2;7+;grunnskolepoeng;31,8
grunnskolepoeng;2013-2014;52;0;innvandrere;2;7+;person;7
grunnskolepoeng;2013-2014;52;0;innvandrere;2;alle;grunnskolepoeng;34,4
grunnskolepoeng;2013-2014;52;0;innvandrere;2;alle;person;10
grunnskolepoeng;2013-2014;52;0;innvandrere;alle;0_6;grunnskolepoeng;40,2
