"tabellnavn","aar","Tilflyttingskommune","invkat_2","vreg_3","enhet","tabellvariabel","flytting"
befolkning_flytting,2014,0722,alle,alle,personer,45,nettoinnflytting
befolkning_flytting,2014,0723,alle,alle,personer,8,nettoinnflytting
befolkning_flytting,2014,0728,alle,alle,personer,5,nettoinnflytting
befolkning_flytting,2014,0805,alle,alle,personer,81,nettoinnflytting
befolkning_flytting,2014,0806,alle,alle,personer,-12,nettoinnflytting
befolkning_flytting,2014,0807,alle,alle,personer,20,nettoinnflytting
befolkning_flytting,2014,0811,alle,alle,personer,-50,nettoinnflytting
befolkning_flytting,2014,0814,alle,alle,personer,-115,nettoinnflytting
befolkning_flytting,2014,0815,alle,alle,personer,-4,nettoinnflytting
befolkning_flytting,2014,0817,alle,alle,personer,-5,nettoinnflytting
befolkning_flytting,2014,0819,alle,alle,personer,-75,nettoinnflytting
befolkning_flytting,2014,0821,alle,alle,personer,68,nettoinnflytting
befolkning_flytting,2014,0822,alle,alle,personer,-6,nettoinnflytting
befolkning_flytting,2014,0826,alle,alle,personer,-58,nettoinnflytting
befolkning_flytting,2014,0827,alle,alle,personer,-14,nettoinnflytting
befolkning_flytting,2014,0828,alle,alle,personer,3,nettoinnflytting
befolkning_flytting,2014,0829,alle,alle,personer,5,nettoinnflytting
befolkning_flytting,2014,0830,alle,alle,personer,-23,nettoinnflytting
befolkning_flytting,2014,0831,alle,alle,personer,-2,nettoinnflytting
befolkning_flytting,2014,0833,alle,alle,personer,8,nettoinnflytting
befolkning_flytting,2014,0834,alle,alle,personer,-38,nettoinnflytting
befolkning_flytting,2014,0901,alle,alle,personer,-44,nettoinnflytting
befolkning_flytting,2014,0904,alle,alle,personer,71,nettoinnflytting
befolkning_flytting,2014,0906,alle,alle,personer,90,nettoinnflytting
befolkning_flytting,2014,0911,alle,alle,personer,-19,nettoinnflytting
befolkning_flytting,2014,0912,alle,alle,personer,3,nettoinnflytting
befolkning_flytting,2014,0914,alle,alle,personer,-2,nettoinnflytting
befolkning_flytting,2014,0919,alle,alle,personer,16,nettoinnflytting
befolkning_flytting,2014,0926,alle,alle,personer,63,nettoinnflytting
befolkning_flytting,2014,0928,alle,alle,personer,-22,nettoinnflytting
befolkning_flytting,2014,0929,alle,alle,personer,7,nettoinnflytting
befolkning_flytting,2014,0935,alle,alle,personer,-21,nettoinnflytting
befolkning_flytting,2014,0937,alle,alle,personer,-6,nettoinnflytting
befolkning_flytting,2014,0938,alle,alle,personer,-11,nettoinnflytting
befolkning_flytting,2014,0940,alle,alle,personer,-19,nettoinnflytting
befolkning_flytting,2014,0941,alle,alle,personer,-18,nettoinnflytting
befolkning_flytting,2014,1001,alle,alle,personer,397,nettoinnflytting
befolkning_flytting,2014,1002,alle,alle,personer,-75,nettoinnflytting
befolkning_flytting,2014,1003,alle,alle,personer,-51,nettoinnflytting
befolkning_flytting,2014,1004,alle,alle,personer,-23,nettoinnflytting
befolkning_flytting,2014,1014,alle,alle,personer,-43,nettoinnflytting
befolkning_flytting,2014,1017,alle,alle,personer,-35,nettoinnflytting
befolkning_flytting,2014,1018,alle,alle,personer,119,nettoinnflytting
befolkning_flytting,2014,1021,alle,alle,personer,-4,nettoinnflytting
befolkning_flytting,2014,1026,alle,alle,personer,-11,nettoinnflytting
befolkning_flytting,2014,1027,alle,alle,personer,-10,nettoinnflytting
befolkning_flytting,2014,1029,alle,alle,personer,-25,nettoinnflytting
befolkning_flytting,2014,1032,alle,alle,personer,-9,nettoinnflytting
befolkning_flytting,2014,1034,alle,alle,personer,-1,nettoinnflytting
befolkning_flytting,2014,1037,alle,alle,personer,-12,nettoinnflytting
befolkning_flytting,2014,1046,alle,alle,personer,-5,nettoinnflytting
befolkning_flytting,2014,1101,alle,alle,personer,-21,nettoinnflytting
befolkning_flytting,2014,1102,alle,alle,personer,209,nettoinnflytting
befolkning_flytting,2014,1103,alle,alle,personer,-714,nettoinnflytting
befolkning_flytting,2014,1106,alle,alle,personer,33,nettoinnflytting
befolkning_flytting,2014,1111,alle,alle,personer,-12,nettoinnflytting
befolkning_flytting,2014,1112,alle,alle,personer,-44,nettoinnflytting
befolkning_flytting,2014,1114,alle,alle,personer,-2,nettoinnflytting
befolkning_flytting,2014,1119,alle,alle,personer,31,nettoinnflytting
befolkning_flytting,2014,1120,alle,alle,personer,-41,nettoinnflytting
befolkning_flytting,2014,1121,alle,alle,personer,105,nettoinnflytting
befolkning_flytting,2014,1122,alle,alle,personer,109,nettoinnflytting
befolkning_flytting,2014,1124,alle,alle,personer,203,nettoinnflytting
befolkning_flytting,2014,1127,alle,alle,personer,32,nettoinnflytting
befolkning_flytting,2014,1129,alle,alle,personer,-31,nettoinnflytting
befolkning_flytting,2014,1130,alle,alle,personer,30,nettoinnflytting
befolkning_flytting,2014,1133,alle,alle,personer,-21,nettoinnflytting
befolkning_flytting,2014,1134,alle,alle,personer,-3,nettoinnflytting
befolkning_flytting,2014,1135,alle,alle,personer,-14,nettoinnflytting
befolkning_flytting,2014,1141,alle,alle,personer,41,nettoinnflytting
befolkning_flytting,2014,1142,alle,alle,personer,-13,nettoinnflytting
befolkning_flytting,2014,1144,alle,alle,personer,-2,nettoinnflytting
befolkning_flytting,2014,1145,alle,alle,personer,-12,nettoinnflytting
befolkning_flytting,2014,1146,alle,alle,personer,41,nettoinnflytting
befolkning_flytting,2014,1149,alle,alle,personer,-98,nettoinnflytting
befolkning_flytting,2014,1151,alle,alle,personer,-8,nettoinnflytting
befolkning_flytting,2014,1160,alle,alle,personer,-72,nettoinnflytting
befolkning_flytting,2014,1201,alle,alle,personer,-362,nettoinnflytting
befolkning_flytting,2014,1211,alle,alle,personer,21,nettoinnflytting
befolkning_flytting,2014,1216,alle,alle,personer,-14,nettoinnflytting
befolkning_flytting,2014,1219,alle,alle,personer,-125,nettoinnflytting
befolkning_flytting,2014,1221,alle,alle,personer,-32,nettoinnflytting
befolkning_flytting,2014,1222,alle,alle,personer,41,nettoinnflytting
befolkning_flytting,2014,1223,alle,alle,personer,27,nettoinnflytting
befolkning_flytting,2014,1224,alle,alle,personer,-61,nettoinnflytting
befolkning_flytting,2014,1227,alle,alle,personer,8,nettoinnflytting
befolkning_flytting,2014,1228,alle,alle,personer,-84,nettoinnflytting
befolkning_flytting,2014,1231,alle,alle,personer,-40,nettoinnflytting
befolkning_flytting,2014,1232,alle,alle,personer,-8,nettoinnflytting
befolkning_flytting,2014,1233,alle,alle,personer,6,nettoinnflytting
befolkning_flytting,2014,1234,alle,alle,personer,-7,nettoinnflytting
befolkning_flytting,2014,1235,alle,alle,personer,34,nettoinnflytting
befolkning_flytting,2014,1238,alle,alle,personer,-91,nettoinnflytting
befolkning_flytting,2014,1241,alle,alle,personer,-6,nettoinnflytting
befolkning_flytting,2014,1242,alle,alle,personer,-3,nettoinnflytting
befolkning_flytting,2014,1243,alle,alle,personer,162,nettoinnflytting
befolkning_flytting,2014,1244,alle,alle,personer,28,nettoinnflytting
befolkning_flytting,2014,1245,alle,alle,personer,-3,nettoinnflytting
befolkning_flytting,2014,1246,alle,alle,personer,258,nettoinnflytting
befolkning_flytting,2014,1247,alle,alle,personer,187,nettoinnflytting
befolkning_flytting,2014,1251,alle,alle,personer,-43,nettoinnflytting
befolkning_flytting,2014,1252,alle,alle,personer,0,nettoinnflytting
befolkning_flytting,2014,1253,alle,alle,personer,4,nettoinnflytting
befolkning_flytting,2014,1256,alle,alle,personer,83,nettoinnflytting
befolkning_flytting,2014,1259,alle,alle,personer,-7,nettoinnflytting
befolkning_flytting,2014,1260,alle,alle,personer,-63,nettoinnflytting
befolkning_flytting,2014,1263,alle,alle,personer,167,nettoinnflytting
befolkning_flytting,2014,1264,alle,alle,personer,6,nettoinnflytting
befolkning_flytting,2014,1265,alle,alle,personer,-1,nettoinnflytting
befolkning_flytting,2014,1266,alle,alle,personer,5,nettoinnflytting
befolkning_flytting,2014,1401,alle,alle,personer,-70,nettoinnflytting
befolkning_flytting,2014,1411,alle,alle,personer,-2,nettoinnflytting
befolkning_flytting,2014,1412,alle,alle,personer,-18,nettoinnflytting
befolkning_flytting,2014,1413,alle,alle,personer,10,nettoinnflytting
befolkning_flytting,2014,1416,alle,alle,personer,-36,nettoinnflytting
befolkning_flytting,2014,1417,alle,alle,personer,-13,nettoinnflytting
befolkning_flytting,2014,1418,alle,alle,personer,-9,nettoinnflytting
befolkning_flytting,2014,1419,alle,alle,personer,-3,nettoinnflytting
befolkning_flytting,2014,1420,alle,alle,personer,-64,nettoinnflytting
befolkning_flytting,2014,1421,alle,alle,personer,9,nettoinnflytting
befolkning_flytting,2014,1422,alle,alle,personer,-42,nettoinnflytting
befolkning_flytting,2014,1424,alle,alle,personer,-130,nettoinnflytting
befolkning_flytting,2014,1426,alle,alle,personer,-30,nettoinnflytting
befolkning_flytting,2014,1428,alle,alle,personer,4,nettoinnflytting
befolkning_flytting,2014,1429,alle,alle,personer,3,nettoinnflytting
befolkning_flytting,2014,1430,alle,alle,personer,9,nettoinnflytting
befolkning_flytting,2014,1431,alle,alle,personer,-95,nettoinnflytting
befolkning_flytting,2014,1432,alle,alle,personer,-89,nettoinnflytting
befolkning_flytting,2014,1433,alle,alle,personer,-24,nettoinnflytting
befolkning_flytting,2014,1438,alle,alle,personer,-79,nettoinnflytting
befolkning_flytting,2014,1439,alle,alle,personer,-54,nettoinnflytting
befolkning_flytting,2014,1441,alle,alle,personer,-39,nettoinnflytting
befolkning_flytting,2014,1443,alle,alle,personer,-2,nettoinnflytting
befolkning_flytting,2014,1444,alle,alle,personer,-3,nettoinnflytting
befolkning_flytting,2014,1445,alle,alle,personer,-15,nettoinnflytting
befolkning_flytting,2014,1449,alle,alle,personer,-74,nettoinnflytting
befolkning_flytting,2014,1502,alle,alle,personer,-18,nettoinnflytting
befolkning_flytting,2014,1504,alle,alle,personer,-99,nettoinnflytting
befolkning_flytting,2014,1505,alle,alle,personer,-52,nettoinnflytting
befolkning_flytting,2014,1511,alle,alle,personer,-33,nettoinnflytting
befolkning_flytting,2014,1514,alle,alle,personer,-43,nettoinnflytting
befolkning_flytting,2014,1515,alle,alle,personer,-35,nettoinnflytting
befolkning_flytting,2014,1516,alle,alle,personer,8,nettoinnflytting
befolkning_flytting,2014,1517,alle,alle,personer,1,nettoinnflytting
befolkning_flytting,2014,1519,alle,alle,personer,-74,nettoinnflytting
befolkning_flytting,2014,1520,alle,alle,personer,-19,nettoinnflytting
befolkning_flytting,2014,1523,alle,alle,personer,-16,nettoinnflytting
befolkning_flytting,2014,1524,alle,alle,personer,-16,nettoinnflytting
befolkning_flytting,2014,1525,alle,alle,personer,-35,nettoinnflytting
befolkning_flytting,2014,1526,alle,alle,personer,7,nettoinnflytting
befolkning_flytting,2014,1528,alle,alle,personer,-71,nettoinnflytting
befolkning_flytting,2014,1529,alle,alle,personer,19,nettoinnflytting
befolkning_flytting,2014,1531,alle,alle,personer,75,nettoinnflytting
befolkning_flytting,2014,1532,alle,alle,personer,86,nettoinnflytting
befolkning_flytting,2014,1534,alle,alle,personer,-19,nettoinnflytting
befolkning_flytting,2014,1535,alle,alle,personer,-61,nettoinnflytting
befolkning_flytting,2014,1539,alle,alle,personer,-27,nettoinnflytting
befolkning_flytting,2014,1543,alle,alle,personer,-23,nettoinnflytting
befolkning_flytting,2014,1545,alle,alle,personer,5,nettoinnflytting
befolkning_flytting,2014,1546,alle,alle,personer,-20,nettoinnflytting
befolkning_flytting,2014,1547,alle,alle,personer,44,nettoinnflytting
befolkning_flytting,2014,1548,alle,alle,personer,-42,nettoinnflytting
befolkning_flytting,2014,1551,alle,alle,personer,-18,nettoinnflytting
befolkning_flytting,2014,1554,alle,alle,personer,61,nettoinnflytting
befolkning_flytting,2014,1557,alle,alle,personer,11,nettoinnflytting
befolkning_flytting,2014,1560,alle,alle,personer,-39,nettoinnflytting
befolkning_flytting,2014,1563,alle,alle,personer,-183,nettoinnflytting
befolkning_flytting,2014,1566,alle,alle,personer,13,nettoinnflytting
befolkning_flytting,2014,1567,alle,alle,personer,-14,nettoinnflytting
befolkning_flytting,2014,1571,alle,alle,personer,-17,nettoinnflytting
befolkning_flytting,2014,1573,alle,alle,personer,-9,nettoinnflytting
befolkning_flytting,2014,1576,alle,alle,personer,-31,nettoinnflytting
befolkning_flytting,2014,1601,alle,alle,personer,689,nettoinnflytting
befolkning_flytting,2014,1612,alle,alle,personer,-44,nettoinnflytting
befolkning_flytting,2014,1613,alle,alle,personer,3,nettoinnflytting
befolkning_flytting,2014,1617,alle,alle,personer,-39,nettoinnflytting
befolkning_flytting,2014,1620,alle,alle,personer,3,nettoinnflytting
befolkning_flytting,2014,1621,alle,alle,personer,13,nettoinnflytting
befolkning_flytting,2014,1622,alle,alle,personer,12,nettoinnflytting
befolkning_flytting,2014,1624,alle,alle,personer,11,nettoinnflytting
befolkning_flytting,2014,1627,alle,alle,personer,8,nettoinnflytting
befolkning_flytting,2014,1630,alle,alle,personer,0,nettoinnflytting
befolkning_flytting,2014,1632,alle,alle,personer,-20,nettoinnflytting
befolkning_flytting,2014,1633,alle,alle,personer,17,nettoinnflytting
befolkning_flytting,2014,1634,alle,alle,personer,-1,nettoinnflytting
befolkning_flytting,2014,1635,alle,alle,personer,4,nettoinnflytting
befolkning_flytting,2014,1636,alle,alle,personer,-1,nettoinnflytting
befolkning_flytting,2014,1638,alle,alle,personer,32,nettoinnflytting
befolkning_flytting,2014,1640,alle,alle,personer,35,nettoinnflytting
befolkning_flytting,2014,1644,alle,alle,personer,3,nettoinnflytting
befolkning_flytting,2014,1648,alle,alle,personer,-71,nettoinnflytting
befolkning_flytting,2014,1653,alle,alle,personer,-58,nettoinnflytting
befolkning_flytting,2014,1657,alle,alle,personer,175,nettoinnflytting
befolkning_flytting,2014,1662,alle,alle,personer,-39,nettoinnflytting
befolkning_flytting,2014,1663,alle,alle,personer,-19,nettoinnflytting
befolkning_flytting,2014,1664,alle,alle,personer,51,nettoinnflytting
befolkning_flytting,2014,1665,alle,alle,personer,3,nettoinnflytting
befolkning_flytting,2014,1702,alle,alle,personer,-58,nettoinnflytting
befolkning_flytting,2014,1703,alle,alle,personer,-216,nettoinnflytting
befolkning_flytting,2014,1711,alle,alle,personer,-16,nettoinnflytting
befolkning_flytting,2014,1714,alle,alle,personer,87,nettoinnflytting
befolkning_flytting,2014,1717,alle,alle,personer,-42,nettoinnflytting
befolkning_flytting,2014,1718,alle,alle,personer,-34,nettoinnflytting
befolkning_flytting,2014,1719,alle,alle,personer,39,nettoinnflytting
befolkning_flytting,2014,1721,alle,alle,personer,-52,nettoinnflytting
befolkning_flytting,2014,1724,alle,alle,personer,6,nettoinnflytting
befolkning_flytting,2014,1725,alle,alle,personer,-25,nettoinnflytting
befolkning_flytting,2014,1736,alle,alle,personer,-3,nettoinnflytting
befolkning_flytting,2014,1738,alle,alle,personer,8,nettoinnflytting
befolkning_flytting,2014,1739,alle,alle,personer,-21,nettoinnflytting
befolkning_flytting,2014,1740,alle,alle,personer,-14,nettoinnflytting
befolkning_flytting,2014,1742,alle,alle,personer,-36,nettoinnflytting
befolkning_flytting,2014,1743,alle,alle,personer,-10,nettoinnflytting
befolkning_flytting,2014,1744,alle,alle,personer,-2,nettoinnflytting
befolkning_flytting,2014,1748,alle,alle,personer,-17,nettoinnflytting
befolkning_flytting,2014,1749,alle,alle,personer,-3,nettoinnflytting
befolkning_flytting,2014,1750,alle,alle,personer,13,nettoinnflytting
befolkning_flytting,2014,1751,alle,alle,personer,-11,nettoinnflytting
befolkning_flytting,2014,1755,alle,alle,personer,12,nettoinnflytting
befolkning_flytting,2014,1756,alle,alle,personer,34,nettoinnflytting
befolkning_flytting,2014,1804,alle,alle,personer,-240,nettoinnflytting
befolkning_flytting,2014,1805,alle,alle,personer,-64,nettoinnflytting
befolkning_flytting,2014,1811,alle,alle,personer,-20,nettoinnflytting
befolkning_flytting,2014,1812,alle,alle,personer,6,nettoinnflytting
befolkning_flytting,2014,1813,alle,alle,personer,-21,nettoinnflytting
befolkning_flytting,2014,1815,alle,alle,personer,-3,nettoinnflytting
befolkning_flytting,2014,1816,alle,alle,personer,3,nettoinnflytting
befolkning_flytting,2014,1818,alle,alle,personer,-8,nettoinnflytting
befolkning_flytting,2014,1820,alle,alle,personer,-74,nettoinnflytting
befolkning_flytting,2014,1822,alle,alle,personer,-23,nettoinnflytting
befolkning_flytting,2014,1824,alle,alle,personer,-45,nettoinnflytting
befolkning_flytting,2014,1825,alle,alle,personer,-19,nettoinnflytting
befolkning_flytting,2014,1826,alle,alle,personer,-54,nettoinnflytting
befolkning_flytting,2014,1827,alle,alle,personer,-14,nettoinnflytting
befolkning_flytting,2014,1828,alle,alle,personer,-125,nettoinnflytting
befolkning_flytting,2014,1832,alle,alle,personer,-35,nettoinnflytting
befolkning_flytting,2014,1833,alle,alle,personer,-53,nettoinnflytting
befolkning_flytting,2014,1834,alle,alle,personer,12,nettoinnflytting
befolkning_flytting,2014,1835,alle,alle,personer,-5,nettoinnflytting
befolkning_flytting,2014,1836,alle,alle,personer,-35,nettoinnflytting
befolkning_flytting,2014,1837,alle,alle,personer,-62,nettoinnflytting
befolkning_flytting,2014,1838,alle,alle,personer,-24,nettoinnflytting
befolkning_flytting,2014,1839,alle,alle,personer,-28,nettoinnflytting
befolkning_flytting,2014,1840,alle,alle,personer,-85,nettoinnflytting
befolkning_flytting,2014,1841,alle,alle,personer,21,nettoinnflytting
befolkning_flytting,2014,1845,alle,alle,personer,-31,nettoinnflytting
befolkning_flytting,2014,1848,alle,alle,personer,-56,nettoinnflytting
befolkning_flytting,2014,1849,alle,alle,personer,-4,nettoinnflytting
befolkning_flytting,2014,1850,alle,alle,personer,-10,nettoinnflytting
befolkning_flytting,2014,1851,alle,alle,personer,-151,nettoinnflytting
befolkning_flytting,2014,1852,alle,alle,personer,29,nettoinnflytting
befolkning_flytting,2014,1853,alle,alle,personer,-8,nettoinnflytting
befolkning_flytting,2014,1854,alle,alle,personer,1,nettoinnflytting
befolkning_flytting,2014,1856,alle,alle,personer,-15,nettoinnflytting
befolkning_flytting,2014,1857,alle,alle,personer,0,nettoinnflytting
befolkning_flytting,2014,1859,alle,alle,personer,-15,nettoinnflytting
befolkning_flytting,2014,1860,alle,alle,personer,27,nettoinnflytting
befolkning_flytting,2014,1865,alle,alle,personer,-45,nettoinnflytting
befolkning_flytting,2014,1866,alle,alle,personer,-164,nettoinnflytting
befolkning_flytting,2014,1867,alle,alle,personer,11,nettoinnflytting
befolkning_flytting,2014,1868,alle,alle,personer,-57,nettoinnflytting
befolkning_flytting,2014,1870,alle,alle,personer,-24,nettoinnflytting
befolkning_flytting,2014,1871,alle,alle,personer,-39,nettoinnflytting
befolkning_flytting,2014,1874,alle,alle,personer,-41,nettoinnflytting
befolkning_flytting,2014,1902,alle,alle,personer,-136,nettoinnflytting
befolkning_flytting,2014,1903,alle,alle,personer,-35,nettoinnflytting
befolkning_flytting,2014,1911,alle,alle,personer,-109,nettoinnflytting
befolkning_flytting,2014,1913,alle,alle,personer,10,nettoinnflytting
befolkning_flytting,2014,1917,alle,alle,personer,-10,nettoinnflytting
befolkning_flytting,2014,1919,alle,alle,personer,-13,nettoinnflytting
befolkning_flytting,2014,1920,alle,alle,personer,-7,nettoinnflytting
befolkning_flytting,2014,1922,alle,alle,personer,16,nettoinnflytting
befolkning_flytting,2014,1923,alle,alle,personer,-87,nettoinnflytting
befolkning_flytting,2014,1924,alle,alle,personer,-6,nettoinnflytting
befolkning_flytting,2014,1925,alle,alle,personer,-43,nettoinnflytting
befolkning_flytting,2014,1926,alle,alle,personer,-1,nettoinnflytting
befolkning_flytting,2014,1927,alle,alle,personer,36,nettoinnflytting
befolkning_flytting,2014,1928,alle,alle,personer,7,nettoinnflytting
befolkning_flytting,2014,1929,alle,alle,personer,-2,nettoinnflytting
befolkning_flytting,2014,1931,alle,alle,personer,-219,nettoinnflytting
befolkning_flytting,2014,1933,alle,alle,personer,69,nettoinnflytting
befolkning_flytting,2014,1936,alle,alle,personer,-55,nettoinnflytting
befolkning_flytting,2014,1938,alle,alle,personer,-46,nettoinnflytting
befolkning_flytting,2014,1939,alle,alle,personer,-62,nettoinnflytting
befolkning_flytting,2014,1940,alle,alle,personer,-63,nettoinnflytting
befolkning_flytting,2014,1941,alle,alle,personer,-23,nettoinnflytting
befolkning_flytting,2014,1942,alle,alle,personer,1,nettoinnflytting
befolkning_flytting,2014,1943,alle,alle,personer,-12,nettoinnflytting
befolkning_flytting,2014,2002,alle,alle,personer,-12,nettoinnflytting
befolkning_flytting,2014,2003,alle,alle,personer,-119,nettoinnflytting
befolkning_flytting,2014,2004,alle,alle,personer,-89,nettoinnflytting
befolkning_flytting,2014,2011,alle,alle,personer,-47,nettoinnflytting
befolkning_flytting,2014,2012,alle,alle,personer,-237,nettoinnflytting
befolkning_flytting,2014,2014,alle,alle,personer,-32,nettoinnflytting
befolkning_flytting,2014,2015,alle,alle,personer,-12,nettoinnflytting
befolkning_flytting,2014,2017,alle,alle,personer,-9,nettoinnflytting
befolkning_flytting,2014,2018,alle,alle,personer,-14,nettoinnflytting
befolkning_flytting,2014,2019,alle,alle,personer,46,nettoinnflytting
befolkning_flytting,2014,2020,alle,alle,personer,-33,nettoinnflytting
befolkning_flytting,2014,2021,alle,alle,personer,-1,nettoinnflytting
befolkning_flytting,2014,2022,alle,alle,personer,-6,nettoinnflytting
befolkning_flytting,2014,2023,alle,alle,personer,-23,nettoinnflytting
befolkning_flytting,2014,2024,alle,alle,personer,-54,nettoinnflytting
befolkning_flytting,2014,2025,alle,alle,personer,13,nettoinnflytting
befolkning_flytting,2014,2027,alle,alle,personer,20,nettoinnflytting
befolkning_flytting,2014,2028,alle,alle,personer,-14,nettoinnflytting
befolkning_flytting,2014,2030,alle,alle,personer,-14,nettoinnflytting
befolkning_flytting,2014,0101,innvandrere,alle,personer,61,nettoinnflytting
befolkning_flytting,2014,0104,innvandrere,alle,personer,67,nettoinnflytting
befolkning_flytting,2014,0105,innvandrere,alle,personer,114,nettoinnflytting
befolkning_flytting,2014,0106,innvandrere,alle,personer,169,nettoinnflytting
befolkning_flytting,2014,0111,innvandrere,alle,personer,11,nettoinnflytting
befolkning_flytting,2014,0118,innvandrere,alle,personer,3,nettoinnflytting
befolkning_flytting,2014,0119,innvandrere,alle,personer,14,nettoinnflytting
befolkning_flytting,2014,0121,innvandrere,alle,personer,5,nettoinnflytting
befolkning_flytting,2014,0122,innvandrere,alle,personer,-2,nettoinnflytting
befolkning_flytting,2014,0123,innvandrere,alle,personer,-30,nettoinnflytting
befolkning_flytting,2014,0124,innvandrere,alle,personer,30,nettoinnflytting
befolkning_flytting,2014,0125,innvandrere,alle,personer,-10,nettoinnflytting
befolkning_flytting,2014,0127,innvandrere,alle,personer,3,nettoinnflytting
befolkning_flytting,2014,0128,innvandrere,alle,personer,-27,nettoinnflytting
befolkning_flytting,2014,0135,innvandrere,alle,personer,41,nettoinnflytting
befolkning_flytting,2014,0136,innvandrere,alle,personer,64,nettoinnflytting
befolkning_flytting,2014,0137,innvandrere,alle,personer,16,nettoinnflytting
befolkning_flytting,2014,0138,innvandrere,alle,personer,-4,nettoinnflytting
befolkning_flytting,2014,0211,innvandrere,alle,personer,47,nettoinnflytting
befolkning_flytting,2014,0213,innvandrere,alle,personer,50,nettoinnflytting
befolkning_flytting,2014,0214,innvandrere,alle,personer,-29,nettoinnflytting
befolkning_flytting,2014,0215,innvandrere,alle,personer,32,nettoinnflytting
befolkning_flytting,2014,0216,innvandrere,alle,personer,30,nettoinnflytting
befolkning_flytting,2014,0217,innvandrere,alle,personer,93,nettoinnflytting
befolkning_flytting,2014,0219,innvandrere,alle,personer,373,nettoinnflytting
befolkning_flytting,2014,0220,innvandrere,alle,personer,156,nettoinnflytting
befolkning_flytting,2014,0221,innvandrere,alle,personer,89,nettoinnflytting
befolkning_flytting,2014,0226,innvandrere,alle,personer,-19,nettoinnflytting
befolkning_flytting,2014,0227,innvandrere,alle,personer,36,nettoinnflytting
befolkning_flytting,2014,0228,innvandrere,alle,personer,81,nettoinnflytting
befolkning_flytting,2014,0229,innvandrere,alle,personer,51,nettoinnflytting
befolkning_flytting,2014,0230,innvandrere,alle,personer,144,nettoinnflytting
befolkning_flytting,2014,0231,innvandrere,alle,personer,124,nettoinnflytting
befolkning_flytting,2014,0233,innvandrere,alle,personer,92,nettoinnflytting
befolkning_flytting,2014,0234,innvandrere,alle,personer,10,nettoinnflytting
befolkning_flytting,2014,0235,innvandrere,alle,personer,182,nettoinnflytting
befolkning_flytting,2014,0236,innvandrere,alle,personer,52,nettoinnflytting
befolkning_flytting,2014,0237,innvandrere,alle,personer,128,nettoinnflytting
befolkning_flytting,2014,0238,innvandrere,alle,personer,60,nettoinnflytting
befolkning_flytting,2014,0239,innvandrere,alle,personer,21,nettoinnflytting
befolkning_flytting,2014,0301,innvandrere,alle,personer,308,nettoinnflytting
befolkning_flytting,2014,0402,innvandrere,alle,personer,-44,nettoinnflytting
befolkning_flytting,2014,0403,innvandrere,alle,personer,21,nettoinnflytting
befolkning_flytting,2014,0412,innvandrere,alle,personer,-5,nettoinnflytting
befolkning_flytting,2014,0415,innvandrere,alle,personer,8,nettoinnflytting
befolkning_flytting,2014,0417,innvandrere,alle,personer,-20,nettoinnflytting
befolkning_flytting,2014,0418,innvandrere,alle,personer,-1,nettoinnflytting
befolkning_flytting,2014,0419,innvandrere,alle,personer,10,nettoinnflytting
befolkning_flytting,2014,0420,innvandrere,alle,personer,14,nettoinnflytting
befolkning_flytting,2014,0423,innvandrere,alle,personer,-31,nettoinnflytting
befolkning_flytting,2014,0425,innvandrere,alle,personer,-93,nettoinnflytting
befolkning_flytting,2014,0426,innvandrere,alle,personer,10,nettoinnflytting
befolkning_flytting,2014,0427,innvandrere,alle,personer,30,nettoinnflytting
befolkning_flytting,2014,0428,innvandrere,alle,personer,1,nettoinnflytting
befolkning_flytting,2014,0429,innvandrere,alle,personer,2,nettoinnflytting
befolkning_flytting,2014,0430,innvandrere,alle,personer,-139,nettoinnflytting
befolkning_flytting,2014,0432,innvandrere,alle,personer,16,nettoinnflytting
befolkning_flytting,2014,0434,innvandrere,alle,personer,-27,nettoinnflytting
befolkning_flytting,2014,0436,innvandrere,alle,personer,-7,nettoinnflytting
befolkning_flytting,2014,0437,innvandrere,alle,personer,13,nettoinnflytting
befolkning_flytting,2014,0438,innvandrere,alle,personer,2,nettoinnflytting
befolkning_flytting,2014,0439,innvandrere,alle,personer,-6,nettoinnflytting
befolkning_flytting,2014,0441,innvandrere,alle,personer,-4,nettoinnflytting
befolkning_flytting,2014,0501,innvandrere,alle,personer,54,nettoinnflytting
befolkning_flytting,2014,0502,innvandrere,alle,personer,21,nettoinnflytting
befolkning_flytting,2014,0511,innvandrere,alle,personer,-25,nettoinnflytting
befolkning_flytting,2014,0512,innvandrere,alle,personer,-4,nettoinnflytting
befolkning_flytting,2014,0513,innvandrere,alle,personer,1,nettoinnflytting
befolkning_flytting,2014,0514,innvandrere,alle,personer,5,nettoinnflytting
befolkning_flytting,2014,0515,innvandrere,alle,personer,5,nettoinnflytting
befolkning_flytting,2014,0516,innvandrere,alle,personer,6,nettoinnflytting
befolkning_flytting,2014,0517,innvandrere,alle,personer,-61,nettoinnflytting
befolkning_flytting,2014,0519,innvandrere,alle,personer,1,nettoinnflytting
befolkning_flytting,2014,0520,innvandrere,alle,personer,-48,nettoinnflytting
befolkning_flytting,2014,0521,innvandrere,alle,personer,-17,nettoinnflytting
befolkning_flytting,2014,0522,innvandrere,alle,personer,-3,nettoinnflytting
befolkning_flytting,2014,0528,innvandrere,alle,personer,-30,nettoinnflytting
befolkning_flytting,2014,0529,innvandrere,alle,personer,-18,nettoinnflytting
